,Concept_ID,vep,hy
761,von hier::ADV,sid'päi,այդտեղից
762,dort::ADV,sigä,այնտեղ
763,dorthin::ADV,sinna,այնտեղ
764,dorthin::ADV,nakkale,այնտեղ
765,geradeaus::ADV,kohtha,ուղիղ
766,vorwärts::ADV,edehe,առաջ
767,rückwärts::ADV,sel'gin,դեպի ետ
768,zurück::ADV,tagaze,ետ
769,unten::ADV,alahan,ներքեւում
770,hinab::ADV,alaz,ներքեւ
771,hinab::ADV,alahaks,ներքեւ
772,oben::ADV,ülähän,վերեւում
773,hinauf::ADV,ülez,վերեւ
774,hinauf::ADV,ülähäks,վերեւ
775,überall::ADV,kaikjal,ամենուր
776,nicht::ADV,ei,չէ
777,ein wenig::ADV,vähän,մի քիչ
778,kaum::ADV,habi,հազիվ
779,sehr::ADV,lujas,շատ
780,so::ADV,muga,այդպես
781,so::ADV,ninga,այդպես
782,noch::ADV,völ,դեռ
783,nur::ADV,järg,միայն
784,nur::ADV,vaiše,միայն
785,schon::ADV,jo,արդեն
786,wieder::ADV,möst,նորից
787,wieder::ADV,möst,դարձյալ
788,vergebens::ADV,uhtei,իզուր
789,vor::PRP,edes,դիմացը
790,hinter::PRP,taga,ետեւը
791,unter::PRP,al,տակ
792,durch::PRP,läbi,միջով
793,durch::PRP,kal't,միջով
794,neben::PRP,rindal,քովը
795,zwischen::PRP,keskes,միջեւ
796,wegen::PRP,tagut,պատճառով
797,wegen::PRP,tagut,շնորհից
798,dies::PRN,nece,սա
799,dies::PRN,nece,այս
800,das::PRN,se,դա
801,das::PRN,se,այդ
802,alles::PRN,kaik,ամեն ինչ
803,ich::PRN,minä,ես
804,du::PRN,sinä,դու
805,er::PRN,hän,նա
806,wir::PRN,mö,մենք
807,ihr::PRN,tö,դուք
808,sie::PRN,hö,նրանք
809,was::FPRN,mi,ինչ
810,wer::FPRN,ken,ով
811,wo::FADV,kus,ուր
812,wo::FADV,kus,որտեղ
813,wohin::FADV,kuna,դեպի ուր
814,wie::FADV,kut,ինչպես
815,wie::FADV,mit',ինչպես
816,warum::FADV,mikš,ինչու
817,wieviel::FNUM,äjak,որչափ
818,wieviel::FNUM,kuverz',որչափ
819,eins::NUM,üks',մեկ
820,zwei::NUM,kaks',երկու
821,drei::NUM,koume,երեք
822,vier::NUM,nel'l',չորս
823,fünf::NUM,viž,հինգ
824,sechs::NUM,kuz',վեց
825,sieben::NUM,seičeme,յոթ
826,acht::NUM,kahesa,ութ
827,neun::NUM,ühesa,ինը
828,zehn::NUM,kümne,տասը
829,elf::NUM,üks'toštkümne,տասնմեկ
830,zwölf::NUM,kaks'toštkümne,տասներկու
831,zwanzig::NUM,kaks'kümne,քսան
832,dreißig::NUM,koumekümne,երեսուն
833,vierzig::NUM,nel'l'kümne,քառասուն
834,fünfzig::NUM,vižkümne,հիսուն
835,sechzig::NUM,kuz'kümne,վաթսուն
836,siebzig::NUM,seičemekümne,յոթանասուն
837,achtzig::NUM,kahesakümne,ութսուն
838,neunzig::NUM,ühesakümne,իննսուն
839,hundert::NUM,sada,հարյուր
840,tausend::NUM,tuha,հազար
841,und::CNJ,i,ու
842,und::CNJ,da,ու
843,oder::CNJ,vai,կամ
844,stehen::V,seišta,կանգնել
845,sitzen::V,ištta,նստել
846,liegen::V,venuda,ստել
847,hängen::V,ripta,կախվել
848,werden::V,lindä,դառնալ
849,werden::V,tehtas,դառնալ
850,passieren::V,ozaitas,պատահել
851,beginnen::V,augotadas,սկսվել
852,enden::V,loptas,վերջանալ
853,wechseln::V,vajehtadas,փոխվել
854,aufgehen[Sonne]::V,nousta,բարձրանալ
855,aufgehen[Sonne]::V,nousta,ելնել 
856,untergehen[Sonne]::V,lasktas,մտնել
857,scheinen[Sonne]::V,paštta,շողալ
858,scheinen[Sonne]::V,paštta,փայլել
859,donnern::V,juraita,որոտալ
860,wehen::V,dölta,փչել
861,wehen::V,puhuda,փչել
862,strömen::V,valadas,հոսել
863,fließen::V,valuda,հոսել
864,sich drehen::V,punotas,պտտվել
865,schwanken::V,čibuda,տատանվել
866,schwingen::V,čibuda,ճոճվել
867,fallen::V,langeta,ընկնել
868,brennen::V,pallada,այրվել
869,rauchen::V,savustada,ծխել
870,regnen::V,vihmda,անձրեւ գալ
871,gefrieren::V,jäduda,սառչել
872,gefrieren::V,kül'mdä,սառչել
873,tauen::V,sulada,լկիլ
874,schmelzen::V,sulada,հալիլ
875,trocknen::V,kuida,չորանալ
876,trocknen::V,kuivehtuda,չորանալ
877,sieden::V,kehuda,եռալ
878,faulen::V,hapata,փտել
879,faulen::V,traudäs,փտել
880,verfaulen::V,hapata,նեխել
881,reißen::V,rebita,պատռվել
882,reißen::V,rebita,ճղվել
883,versinken::V,upota,սուզվել
884,vergehen::V,mända,անցնել 
885,erscheinen::V,ozutadas,հայտնվել
886,erscheinen::V,ozutadas,երեւալ
887,verschwinden::V,hajeta,անհետանալ
888,sinken::V,väheta,ընկնել
889,sinken::V,lasktas,ընկնել
890,abnehmen::V,peneta,փոքրանալ
891,zunehmen::V,ližaduda,մեծանալ
892,steigen::V,nousta,բարձրանալ
893,wachsen::V,kazda,աճել
894,glänzen::V,loštta,նշուլել
895,glänzen::V,loštta,փայլիլ
896,funkeln::V,hoštta,փայլատակել
897,lärmen::V,robaita,աղմուկ հանել
898,läuten::V,judaita,զնգալ
899,klingeln::V,kelotada,զնգալ
900,klirren::V,biraita,զնգզնգալ
901,brausen::V,bruncta,մոլեգնել
902,rauschen::V,šobaita,սոսափել
903,klingen::V,heläita,հնչել
904,bellen::V,nutta,հաչել
905,heulen::V,ulaita,ոռնալ 
906,blasen::V,puhuda,փչել 
907,pfeifen::V,pistta,սուլել
908,pfeifen::V,vihelta,սուլել
909,schreien::V,kirkta,գոռալ 
910,schreien::V,kidastada,գոռալ 
911,stöhnen::V,ohkta,տնքալ
912,stöhnen::V,voivotada,տնքալ
913,zittern::V,säraita,դողալ
914,leben::V,eläda,ապրել
915,geboren werden::V,sünduda,ծնվել
916,atmen::V,henktä,շնչել
917,trinken::V,joda,խմել
918,essen::V,söda,ուտել
919,schlucken::V,lainata,կլանել
920,schlucken::V,lainata,կուլ տալ
921,müde werden::V,väzuda,հոգնել
922,müde werden::V,šuštuda,հոգնել
923,einschlafen::V,uinota,քուն մտնել
924,schlafen::V,magata,քնել
925,schlafen::V,nukkuda,քնել
926,aufwachen::V,heraštuda,արթննալ
927,aufstehen::V,nousta,ելլել
928,sich erholen::V,lebaitas,հանգստանալ
929,krank werden::V,läžegata,հիւանդանալ
930,krank sein::V,läžuda,հիվանդ լինել
931,schmerzen::V,kibištada,ցավել
932,husten::V,rügda,հազալ
933,genesen::V,tervehtuda,ապաքինվել
934,sterben::V,kolda,մեռնել
935,sterben::V,kolda,վախճանվել
936,umkommen::V,kolda,կործանվել
937,sich bewegen::V,likkuda,ընթանալ
938,sich rühren::V,likahtada,շարժվել
939,sich rühren::V,kubahtada,շարժվել
940,sich erheben::V,nousta,կանգնել
941,sich erheben::V,nousta,վեր կենալ
942,sich setzen::V,išttas,նստել
943,hinfallen::V,langeta,ընկնել
944,laufen::V,kävuda,քայլել
945,schreiten::V,astta,ճեմել
946,schreiten::V,haškta,ճեմել
947,spazierengehen::V,kävelta,շրջագայել
948,eilen::V,kiruhtada,շտապել
949,sich beeilen::V,kiruhtada,շտապել 
950,sausen::V,fun'urta,սլանալ
951,rennen::V,joksta,վազել
952,springen::V,hüptä,ցատկել
953,klettern::V,libuda,մագլցել
954,schaukeln::V,čibuda,ճոճվել
955,schaukeln::V,čibuda,օրորվել
956,kriechen::V,ličtas,սողալ
957,schwimmen::V,ujuda,լողալ
958,tauchen::V,čukautas,սուզվել
959,rudern::V,souta,թիավարել
960,fahren::V,ajada,ընթանալ
961,fahren::V,ajelda,ընթանալ
962,fliegen::V,leta,թռչել
963,gehen::V,mända,գնալ
964,gehen::V,kävuda,գնալ
965,weggehen::V,päzda,հեռանալ
966,weggehen::V,lähtta,հեռանալ
967,abfahren::V,tönduda,ճանապարհվել
968,anhalten::V,seižutadas,կանգնել
969,hineingehen::V,mända südäimehe,մտնել
970,eintreten::V,tulda,մտնել
971,kommen::V,tulda,գալ
972,ankommen::V,tulda,ժամանել
973,zurückkommen::V,pörtas,վերադառնալ
974,bleiben::V,jäda,մնալ
975,warten::V,varastada,սպասել
976,erwarten::V,varastada,սպասել
977,suchen::V,ectä,որոնել
978,finden::V,löuta,գտնել
979,versuchen::V,ladida,փորձել
980,versuchen::V,rohkaita,փորձել
981,vorbereiten::V,vaumita,պատրաստել
982,lieben::V,armastada,սիրել
983,mögen::V,navedida,հավանել
984,mögen::V,navedida,սիրել
985,lachen::V,nagrda,ծիծաղել
986,rühren::V,likutada,հուզել
987,weinen::V,itkta,լալ
988,schimpfen::V,laidas,տրտնջալ
989,schimpfen::V,laidas,քրթմնջել
990,schimpfen::V,pačatada,տրտնջալ
991,schimpfen::V,pačatada,քրթմնջել
992,sich ärgern::V,rändüda,զայրանալ
993,sich fürchten::V,varaita,վախնալ
994,fürchten::V,varaita,վախենալ
995,fliehen::V,pageta,փախչել
996,flüchten::V,pageta,փախչել
997,flüchten::V,joksta,փախչել
998,sehen::V,nähta,տեսնել
999,anschauen::V,kacta,դիտել
1000,ansehen::V,kacta,նայել
1001,hören::V,kulda,լսել
1002,zuhören::V,kundeltas,ունկնդրել
1003,probieren::V,mujada,համը տեսել
1004,riechen::V,rižada,հոտ առնել
1005,fühlen::V,mujada,զգալ
1006,scheinen::V,näguda,երեւալ
1007,zu sehen sein::V,näguda,երեւալ
1008,vernehmen::V,kulištada,իմանալ 
1009,frieren::V,kül'mdä,մրսել
1010,tun::V,tehta,անել
1011,können::V,voida,կարողանալ
1012,können::V,mahtta,կարողանալ
1013,wollen::V,himoita,ուզել
1014,wollen::V,himoita,ցանկանալ
1015,wollen::V,tahtoida,ուզել
1016,wollen::V,tahtoida,ցանկանալ
1017,anfangen::V,zavottä,սկսել
1018,anfangen::V,augotada,սկսել
1019,beenden::V,loptä,վերջացնել
1020,aufhören::V,loptas,դադարել
1021,gelingen::V,lähtta,հաջողվել
1022,gelingen::V,lähtta,գլուխ գալ
1023,gelingen::V,tehtas,հաջողվել
1024,gelingen::V,tehtas,գլուխ գալ
1025,geraten::V,tulda,ստացվել
1026,öffnen::V,avaita,բաց անել
1027,schließen::V,saubata,փակել 
1028,stellen::V,panda,դնել
1029,stellen::V,seižutada,դնել
1030,setzen::V,ištutada,նստեցնել
1031,legen::V,panda,դնել
1032,berühren::V,koskta,դիպչել
1033,berühren::V,koskta,շոշափել
1034,berühren::V,käziduda,դիպչել
1035,berühren::V,käziduda,շոշափել
1036,verbinden::V,ühtenzoitta,շաղկապել
1037,bedecken::V,katta,ծածկել
1038,bedecken::V,peitta,ծածկել
1039,aufhängen::V,riputada,կախել
1040,anzünden::V,sütutada,վառել
1041,aufheben::V,leta,վերցնել
1042,zurücklassen::V,jätta,թողնել
1043,verlieren::V,kadotada,կորցնել
1044,fallen lassen::V,kirbotada,գցել
1045,machen::V,säta,անել
1046,machen::V,tehta,անել
1047,herstellen::V,tehta,արտադրել
1048,bauen::V,leta,կառուցել
1049,bauen::V,sauda,կառուցել
1050,reparieren::V,koheta,նորոգել
1051,verbessern::V,paremboita,բարելավել
1052,ändern::V,vajehtada,փոխել
1053,graben::V,kaida,փորել
1054,graben::V,čongoida,փորել
1055,beugen::V,koverta,ծռել
1056,biegen::V,painda,թեքել
1057,drehen::V,punotada,ոլորել
1058,wenden::V,käta,պտտել
1059,wenden::V,kärauta,պտտել
1060,umdrehen::V,käta,շրջել
1061,heben::V,leta,բարձրացնել
1062,hochheben::V,libutada,բարձրացնել
1063,ergreifen::V,tabata,վարակվել
1064,halten::V,pidada,բռնել
1065,drücken::V,painda,ճնշել
1066,schieben::V,žigutada,հրել
1067,kratzen::V,künstä,քերել
1068,lecken::V,nolda,լիզել
1069,beißen::V,purda,կծել
1070,beißen::V,hambastada,կծել
1071,abreißen::V,ratketa,պոկել
1072,abschneiden::V,čapata,կտրել 
1073,abschneiden::V,leikata,կտրել 
1074,binden::V,sidoda,կապել
1075,stecken::V,čokaita,խրել
1076,brechen::V,katkaita,կոտրել 
1077,klopfen::V,kolkotada,թակել
1078,hauen::V,löda,ծեծել
1079,kleben::V,klejata,կպցնել
1080,reiben::V,hosta,շփել
1081,reiben::V,törkita,շփել
1082,reiben::V,jorotada,շփել
1083,streichen::V,voita,վրան քսել
1084,schleifen::V,hijoida,սրել 
1085,schleifen::V,teravzoitta,սրել 
1086,schneiden::V,leikata,կտրել
1087,rütteln::V,heilutada,ցնցել
1088,schütteln::V,pudištada,թափահարել
1089,schwenken::V,maihutada,ճոճել
1090,schütten::V,valada,լցնել
1091,füllen::V,täutta,լիքը լցնել
1092,einwickeln::V,kärdä,փաթաթել
1093,tragen::V,kantta,կրել
1094,tragen::V,kantta,տանել
1095,tragen::V,kandišta,կրել
1096,tragen::V,kandišta,տանել
1097,schleppen::V,vedätada,քաշել
1098,ziehen::V,vedada,ձգել
1099,ziehen::V,vedada,քաշել
1100,aufbewahren::V,kaita,պահել 
1101,werfen::V,čuta,նետել
1102,werfen::V,tactä,նետել
1103,fangen::V,püta,
1104,packen::V,tabata,հափշտակել
1105,verstecken::V,peitta,ծածկել
1106,teilen::V,jagada,բաժանել
1107,schicken::V,oigeta,ուղարկել
1108,bringen::V,veda,բերել
1109,hinzufügen::V,ližata,ավելացնել
1110,bekommen::V,sada,հայթայթել
1111,erhalten::V,sada,ստանալ
1112,nehmen::V,otta,վերցնել
1113,wählen::V,valita,ընտրել
1114,auswählen::V,valita,գերադասել
1115,bewahren::V,kaita,պահպանել
1116,behindern::V,telustada,խոչընդոտել
1117,verderben::V,travida,փչացնել
1118,beschädigen::V,satatada,վնասել
1119,zerbrechen::V,mureta,ջարդել
1120,zerbrechen::V,mureta,կոտրել
1121,zerreißen::V,rebitada,պատռել
1122,zerstören::V,mureta,քանդել
1123,verbrennen::V,poltta,այրել
1124,geben::V,antta,տալ
1125,reichen::V,antta,հանձնել
1126,schenken::V,lahjoita,նվիրել
1127,versprechen::V,toivotada,խոստանալ
1128,wünschen::V,toivotada,մաղթել
1129,loben::V,kitta,գովել
1130,küssen::V,tervehtada,համբուրել
1131,wiegen::V,likutada,օրորել
1132,zudecken::V,katta,վրան գցել
1133,wecken::V,noustatada,զարթնեցնել
1134,zeigen::V,ozutada,ցույց տալ
1135,führen::V,astutada,ուղեկցել
1136,lehren::V,opeta,սովորեցնել
1137,unterrichten::V,opeta,ավանդել
1138,aufziehen::V,kazvatada,դաստիարակել
1139,leiten::V,ohjata,ղեկավարել
1140,leiten::V,ohjata,կառավարել
1141,antreiben::V,rigehtoitta,շտապեցնել
1142,lassen::V,käskta,ստիպել
1143,einladen::V,kucta,հրավիրել
1144,vereinigen::V,ühtenzoitta,միացնել
1145,besuchen::V,rižada,այցելել
1146,treffen::V,vastata,հանդիպել
1147,sich versammeln::V,kägeta,հավաքվել
1148,sich versammeln::V,sätas,հավաքվել
1149,spielen::V,väta,խաղալ
1150,singen::V,pajatada,երգել
1151,tanzen::V,kargaita,պարել
1152,sich trennen::V,erigata,ցրվել
1153,verlassen::V,jätta,լքել
1154,retten::V,päzutada,փրկել
1155,bewachen::V,varjoita,պահել
1156,schützen::V,kaita,պաշտպանել
1157,verteidigen::V,kaita,պաշտպանել
1158,sich schlagen::V,torata,կռվել
1159,schießen::V,ampta,կրակել
1160,siegen::V,vägestada,հաղթել
1161,ärgern::V,verdutada,ձանձրացնել
1162,ärgern::V,rändütada,ձանձրացնել
1163,schlagen::V,löda,խփել
1164,schlagen::V,iškta,խփել
1165,treten::V,peksta,քացի տալ
1166,treten::V,topsta,քացի տալ
1167,stechen::V,pystiä,խայթել
1168,stoßen::V,iškta,մղել
1169,stoßen::V,pudištada,մղել
1170,stehlen::V,vargastada,գողանալ
1171,stören::V,keskustada,խանգարել
1172,belästigen::V,tartuteldas,անհանգստացնել
1173,verbergen::V,katelda,թաքցնել
1174,täuschen::V,manitada,խաբել
1175,betrügen::V,manitada,խաբել
1176,töten::V,rikta,սպանել 
1177,töten::V,surmita,սպանել 
1178,wohnen::V,eläda,բնակվել
1179,arbeiten::V,rata,աշխատել
1180,sammeln::V,kogota,հավաքել
1181,pflücken::V,poimda,քաղել
1182,jagen::V,mecata,որս անել
1183,fischen::V,kalatada,ձուկ բռնել
1184,fassen::V,tabata,բռնել
1185,hüten::V,paimeta,արածեցնել
1186,treiben::V,ajada,հովուել
1187,anbinden::V,küttestada,չուանել
1188,anbinden::V,sidoda,չուանել
1189,füttern::V,sötta,կերակրել
1190,melken::V,lüpsta,կթել
1191,hacken::V,sauda,կոտորել
1192,gießen::V,valada,ջրել
1193,reifen::V,küpseta,հասունանալ 
1194,zubereiten::V,vaumištada,պատրաստել
1195,kochen::V,keitta,եփել
1196,backen::V,paštta,թխել
1197,braten::V,žarda,տապակել
1198,umrühren::V,segoitada,խառնել
1199,stricken::V,kudoda,գործել
1200,nähen::V,ombelta,կարել
1201,färben::V,mujutada,ներկել
1202,reinigen::V,puhtastada,մաքրել
1203,waschen::V,pesta,լվանալ
1204,abwischen::V,pühktä,սրբել
1205,spülen::V,huhtoida,ողողել
1206,spülen::V,huhtoida,պարզաջրել
1207,fegen::V,pühkta,ավլել
1208,kehren::V,uhoita,ավլել
1209,baden::V,kül'ptäs,լողանալ
1210,sich waschen::V,pestas,լվացվել
1211,ausziehen::V,riičta,հանել
1212,ausziehen::V,rušta,հանել
1213,anziehen::V,panda päle,հագնել
1214,anziehen::V,panda kädehe,հագնել
1215,anziehen::V,panda jaugha,հագնել
1216,sich anziehen::V,sobdas,հագնվել
1217,kämmen::V,harjata,սանրել
1218,schmücken::V,čomitada,զարդարել
1219,sagen::V,sanuda,ասել
1220,sprechen::V,pagišta,խոսել
1221,reden::V,pagišta,զրուցել
1222,sich unterhalten::V,lodaita,խոսակցել
1223,fragen::V,küzuda,հարցնել
1224,bitten::V,pakita,խնդրել
1225,erzählen::V,sanuda,պատմել
1226,erzählen::V,starinoita,պատմել
1227,mitteilen::V,tedotada,հաղորդել
1228,nennen::V,nimitada,անվանել
1229,rufen::V,kucta,կանչել
1230,prahlen::V,kittäs,պարծենալ
1231,übersetzen::V,käta,թարգմանել
1232,denken::V,meletada,մտածել
1233,glauben::V,uskta,հավատալ
1234,bemerken::V,homaita,նկատել
1235,erkennen::V,tundištada,ճանաչել
1236,begreifen::V,tabata,հասկանալ
1237,verstehen::V,el'geta,ըմբռնել
1238,verstehen::V,toimetada,ըմբռնել
1239,lernen::V,opetas,սովորել
1240,wissen::V,teta,իմանալ
1241,sich erinnern an::V,johtutada,հիշել
1242,sich erinnern an::V,johtutada,մտաբերել
1243,vergessen::V,unohtada,մոռանալ
1244,messen::V,märita,չափել
1245,zählen::V,lugeda,թվել
1246,zählen::V,lugeda,հաշվել
1247,rechnen::V,lugeda,հաշվել
1248,rechnen::V,lugeda,հաշվարկել
1249,lesen::V,lugeda,կարդալ
1250,malen::V,pirta,նկարել
1251,zeichnen::V,pirta,գծել
1252,schreiben::V,kirjutada,գրել
1253,besitzen::V,omištada,ունենալ
1254,besitzen::V,omištada,տեր լինել
1255,kaufen::V,ostta,գնել
1256,verkaufen::V,möda,վաճառել
1257,bezahlen::V,maksta,վճարել
1258,zahlen::V,maksta,վճարել
1259,beherrschen::V,valdoita,ղեկավարել
1260,ertragen::V,tirpta,դիմանալ
