,Concept_ID,cy,sl
797,überall::ADV,ym mhobman,povsód
798,nicht::ADV,ni,ne
799,nicht::ADV,nid,ne
800,ein wenig::ADV,tipyn,málo
801,ein wenig::ADV,ychydig,málo
802,kaum::ADV,prin,kómaj
803,sehr::ADV,iawn,zeló
804,so::ADV,fel,takó
805,so::ADV,felly,takó
806,noch::ADV,eto,še
807,nur::ADV,yn unig,samó
808,schon::ADV,eisoes,žè
809,schon::ADV,yn barod,žè
810,wieder::ADV,drachefn,spét
811,vergebens::ADV,yn ofer,zamàn
812,vergebens::ADV,yn ofer,zastónj
813,vor::PRP,o flaen,pred
814,hinter::PRP,ar ôl,za
815,unter::PRP,islaw,pod
816,durch::PRP,trwy,skózi
817,neben::PRP,ar bwys,kràj
818,neben::PRP,ar bwys,póleg
819,zwischen::PRP,rhwng,med
820,zwischen::PRP,rhwng,izmed
821,zwischen::PRP,cydrhwng,med
822,zwischen::PRP,cydrhwng,izmed
823,wegen::PRP,o achos,zarádi
824,wegen::PRP,oherwydd,zarádi
825,dies::PRN,hyn,tó
826,das::PRN,hynny,tó
827,alles::PRN,popeth,vsè
828,ich::PRN,fi,jàz
829,du::PRN,ti,tí
830,er::PRN,fe,òn
831,wir::PRN,ni,mí
832,ihr::PRN,chi,ví
833,sie::PRN,hwy,ôni
834,was::FPRN,pa beth,káj
835,wer::FPRN,pwy,kdó
836,wo::FADV,ble,kjé
837,wo::FADV,ym mha le,kjé
838,wohin::FADV,i ble,kám
839,wohin::FADV,i ba le,kám
840,wie::FADV,sut,kakó
841,warum::FADV,pam,zakáj
842,wieviel::FNUM,faint,kóliko
843,eins::NUM,un,êden
844,zwei::NUM,dau,dvá
845,drei::NUM,tri,trí
846,vier::NUM,pedwar,štíri
847,fünf::NUM,pump,pét
848,sechs::NUM,chwech,šést
849,sieben::NUM,saith,sédem
850,acht::NUM,wyth,ósem
851,neun::NUM,naw,devét
852,zehn::NUM,deg,desét
853,elf::NUM,un ar ddeg,enájst
854,zwölf::NUM,deuddeg,dvánajst
855,zwölf::NUM,un deg dau,dvánajst
856,zwanzig::NUM,ugain,dvájset
857,dreißig::NUM,tri deg,trídeset
858,dreißig::NUM,deg ar hugain,trídeset
859,vierzig::NUM,deugain,štírideset
860,fünfzig::NUM,hanner cant,pétdeset
861,sechzig::NUM,chwe deg,šéstdeset
862,siebzig::NUM,saith deg,sédemdeset
863,siebzig::NUM,deg a thrigain,sédemdeset
864,achtzig::NUM,wyth deg,ósemdeset
865,achtzig::NUM,pedar ugain,ósemdeset
866,neunzig::NUM,naw deg,devétdeset
867,neunzig::NUM,deg a phedwar ugain,devétdeset
868,hundert::NUM,cant,stó
869,tausend::NUM,mil,tísoč
870,und::CNJ,a,in
871,oder::CNJ,neu,áli
872,stehen::V,sefyll,státi
873,sitzen::V,eistedd,sedéti
874,liegen::V,gorwedd,ležáti
875,hängen::V,hongian,viséti
876,werden::V,dod yn,postáti
877,werden::V,mynd yn,postáti
878,passieren::V,digwydd,zgodíti se
879,beginnen::V,cychwyn,začéti se
880,enden::V,gorffen,končáti se
881,wechseln::V,newid,ménjati se
882,aufgehen[Sonne]::V,codi,vzíti
883,untergehen[Sonne]::V,machlud,zaíti
884,scheinen[Sonne]::V,tywynnu,sijáti
885,donnern::V,taranu,grméti
886,wehen::V,chwythu,píhati
887,strömen::V,ffrydio,líti
888,fließen::V,llifo,têči
889,sich drehen::V,troi,vrtéti se
890,sich drehen::V,cylchdroi,vrtéti se
891,schwanken::V,siglo,kolébati
892,schwingen::V,siglo,níhati
893,fallen::V,cwympo,pádati
894,brennen::V,llosgi,goréti
895,rauchen::V,mygu,kadíti se
896,regnen::V,glawio,deževáti
897,gefrieren::V,rhewi,zmŕzniti
898,tauen::V,toddi,tájati
899,tauen::V,meirioli,tájati
900,schmelzen::V,toddi,kopnéti
901,trocknen::V,sychu,sušíti se
902,sieden::V,berwi,kipéti
903,faulen::V,pydru,gníti
904,faulen::V,braenu,gníti
905,verfaulen::V,pydru,zgníti
906,verfaulen::V,dadfeilio,zgníti
907,reißen::V,clecian,tŕgati se
908,reißen::V,torri'n glats,tŕgati se
909,versinken::V,suddo,pogrézniti se
910,vergehen::V,myned heibio,miníti
911,vergehen::V,pasio,miníti
912,erscheinen::V,ymddangos,pojáviti se
913,verschwinden::V,diflannu,izgíniti
914,sinken::V,syrthio,péšati
915,abnehmen::V,lleihau,pojémati
916,zunehmen::V,cynyddu,véčati se
917,zunehmen::V,cynyddu,množíti se
918,steigen::V,codi,dvígati se
919,wachsen::V,tyfu,rásti
920,glänzen::V,disgleirio,sijáti
921,funkeln::V,pefrio,ískriti se
922,lärmen::V,cadw sŵn,ropotáti
923,lärmen::V,cadw sŵn,razgrájati
924,lärmen::V,gwneud twrw,ropotáti
925,lärmen::V,gwneud twrw,razgrájati
926,läuten::V,canu,zvoníti
927,klingeln::V,canu,zvončkljáti
928,klingeln::V,seinio,zvončkljáti
929,klirren::V,tincian,žvenketáti
930,brausen::V,rhuo,šuméti
931,rauschen::V,siffrwd,šuštéti
932,rauschen::V,siffrwd,šelestéti
933,rauschen::V,chwithrwd,šuštéti
934,rauschen::V,chwithrwd,šelestéti
935,klingen::V,seinio,zvenéti
936,bellen::V,cyfarth,lájati
937,heulen::V,udo,zavíjati
938,heulen::V,oernadu,zavíjati
939,blasen::V,chwythu,píhniti
940,pfeifen::V,chwibanu,pískati
941,pfeifen::V,chwibanu,žvížgati
942,schreien::V,gweiddi,kričáti
943,schreien::V,bloeddio,kričáti
944,stöhnen::V,griddfan,stókati
945,zittern::V,crynu,drgetáti
946,leben::V,byw,živéti
947,geboren werden::V,cael eich geni,rodíti se
948,atmen::V,anadlu,díhati
949,trinken::V,yfed,píti
950,essen::V,bwyta,jésti
951,schlucken::V,llyncu,požírati
952,müde werden::V,blino,péšati
953,müde werden::V,blino,utrúditi se
954,einschlafen::V,mynd i gysgu,zaspáti
955,einschlafen::V,syrthio i gysgu,zaspáti
956,schlafen::V,huno,spáti
957,schlafen::V,cysgu,spáti
958,aufwachen::V,dihuno,zbudíti se
959,aufstehen::V,codi,vstáti
960,sich erholen::V,ymlacio,oddahníti se
961,sich erholen::V,dadflino,oddahníti se
962,krank werden::V,mynd yn sâl,oboléti
963,krank werden::V,mynd yn wael,oboléti
964,krank sein::V,gwaelu,bíti bolán
965,schmerzen::V,brifo,boléti
966,husten::V,pesychu,kášljati
967,genesen::V,gwella,okrévati
968,genesen::V,cael yn ôl,okrévati
969,sterben::V,marw,umréti
970,umkommen::V,trengi,pogíniti
971,sich bewegen::V,symud,zganíti se
972,sich rühren::V,syflyd,premakníti se
973,sich erheben::V,codi,vstájati
974,sich erheben::V,codi,vzdígniti se
975,sich setzen::V,eistedd,sésti
976,hinfallen::V,cwympo,pásti dôl
977,laufen::V,cerdded,hodíti
978,schreiten::V,camu,stópati
979,spazierengehen::V,mynd am dro,na sprehòd íti
980,eilen::V,rhuthro,drvéti
981,sich beeilen::V,brysio,hitéti
982,sausen::V,rhuthro,dírkati
983,rennen::V,rhedeg,dírjati
984,springen::V,llamu,skákati
985,springen::V,neidio,skákati
986,klettern::V,dringo,plézati
987,schaukeln::V,siglo,kolébati
988,kriechen::V,cropian,pláziti se
989,schwimmen::V,nofio,plávati
990,tauchen::V,plymio,potápljati se
991,tauchen::V,ymsuddo,potápljati se
992,rudern::V,rhwyfo,vesláti
993,fahren::V,gyrru,vozíti se
994,fahren::V,gyrru,peljáti se
995,fahren::V,dreifio,vozíti se
996,fahren::V,dreifio,peljáti se
997,fliegen::V,hedfan,létati
998,gehen::V,mynd,íti
999,weggehen::V,mynd,odíti
1000,weggehen::V,ymadael,odíti
1001,abfahren::V,ymadael,odpeljáti se
1002,anhalten::V,stopio,ustáviti se
1003,hineingehen::V,mynd i mewn,íti nóter
1004,eintreten::V,mynd i,vstopíti
1005,kommen::V,dod,príti
1006,ankommen::V,cyrraedd,prispéti
1007,ankommen::V,cyrraedd,prihájati
1008,zurückkommen::V,dychwelyd,vrníti se
1009,bleiben::V,aros,ostáti
1010,bleiben::V,sefyll,ostáti
1011,warten::V,aros,čákati
1012,warten::V,disgwyl,čákati
1013,erwarten::V,disgwyl,pričakováti
1014,suchen::V,chwilio am,iskáti
1015,finden::V,darganfod,nájti
1016,versuchen::V,profi,poskúšati
1017,versuchen::V,ceisio,poskúšati
1018,vorbereiten::V,paratoi,pripráviti
1019,lieben::V,caru,ljubíti
1020,mögen::V,hoffi,márati
1021,lachen::V,chwerthin,smejáti se
1022,rühren::V,cynhyrfu,ganíti
1023,weinen::V,wylo,jókati
1024,weinen::V,wylo,plákati
1025,weinen::V,llefain,jókati
1026,weinen::V,llefain,plákati
1027,schimpfen::V,grwgnach,psováti
1028,schimpfen::V,grwgnach,zmérjati
1029,sich ärgern::V,gofidio,jezíti se
1030,sich fürchten::V,ofni,báti se
1031,fürchten::V,arswydo,báti se
1032,fliehen::V,ffoi,bežáti
1033,flüchten::V,dianc,pobégniti
1034,sehen::V,gweld,vídeti
1035,anschauen::V,syllu,oglédati
1036,anschauen::V,edrych,oglédati
1037,ansehen::V,gwylio,glédati
1038,hören::V,clywed,slíšati
1039,zuhören::V,gwrando,poslúšati
1040,probieren::V,profi,poskúšati
1041,riechen::V,arogli,dúhati
1042,fühlen::V,teimlo,čutíti
1043,fühlen::V,clywed,čutíti
1044,scheinen::V,ymddangos,zdéti se
1045,zu sehen sein::V,dod i'r golwg,vídeti se
1046,vernehmen::V,clywed sôn am,čúti
1047,frieren::V,bod yn oer,zébsti
1048,tun::V,gwneud,délati
1049,können::V,gallu,môči
1050,wollen::V,bod mewn angen,hotéti
1051,anfangen::V,dechrau,začéti
1052,beenden::V,darfod,dokončáti
1053,beenden::V,gorffen,dokončáti
1054,aufhören::V,peidio,prenéhati
1055,gelingen::V,llwyddo,uspéti
1056,gelingen::V,llwyddo,posréčiti se
1057,geraten::V,diweddu,obnêsti se
1058,öffnen::V,agor,odpréti
1059,schließen::V,cau,zapréti
1060,stellen::V,gosod,postáviti
1061,setzen::V,gosod,posadíti
1062,legen::V,gosod,položíti
1063,berühren::V,cyffwrdd,dotíkati se
1064,verbinden::V,cysylltu,obvézati
1065,bedecken::V,gorchuddio,pokríti
1066,aufhängen::V,crogi,obésiti
1067,aufhängen::V,hongian,obésiti
1068,anzünden::V,cynnau,zažgáti
1069,aufheben::V,codi,vzdígniti
1070,zurücklassen::V,gadael,zapustíti
1071,verlieren::V,colli,izgubíti
1072,fallen lassen::V,gollwng,navréči
1073,machen::V,gwneud,naredíti
1074,machen::V,gwneud,napráviti
1075,herstellen::V,cynhyrchu,izdélati
1076,bauen::V,adeiladu,gradíti
1077,reparieren::V,trwsio,popráviti
1078,reparieren::V,atgyweirio,popráviti
1079,verbessern::V,diwygio,izbóljšati
1080,ändern::V,altro,spremeníti
1081,graben::V,palu,kopáti
1082,graben::V,palu,grêbsti
1083,graben::V,cloddio,kopáti
1084,graben::V,cloddio,grêbsti
1085,beugen::V,plygu,upogníti
1086,biegen::V,plygu,zavíjati
1087,drehen::V,troelli,vrtéti
1088,wenden::V,troi,obrníti
1089,umdrehen::V,troi,zasúkati
1090,heben::V,codi,dvígati
1091,hochheben::V,dyrchafu,privzdígniti
1092,ergreifen::V,gafael,zgrábiti
1093,halten::V,dal,držáti
1094,drücken::V,pwyso,tiščáti
1095,drücken::V,gwasgu,tiščáti
1096,schieben::V,gwthio,ríniti
1097,kratzen::V,crafu,práskati
1098,lecken::V,llyfu,lízati
1099,beißen::V,cnoi,grísti
1100,beißen::V,brathu,grísti
1101,abreißen::V,tynnu ymaith,odtŕgati
1102,abschneiden::V,torri,odrézati
1103,binden::V,clymu,vézati
1104,stecken::V,plannu,vtakníti
1105,brechen::V,torri,lomíti
1106,klopfen::V,taro,tólči
1107,hauen::V,taro,séči
1108,kleben::V,gludio,lépiti
1109,reiben::V,rhwbio,tréti
1110,reiben::V,rhwbio,dŕgniti
1111,streichen::V,taenu,namázati
1112,schleifen::V,hogi,brúsiti
1113,schneiden::V,torri,rézati
1114,rütteln::V,ysgytio,strésti
1115,schütteln::V,siglo,majáti
1116,schütteln::V,ysgwyd,majáti
1117,schwenken::V,siglo,obrníti
1118,schütten::V,tywallt,sípati
1119,füllen::V,llenwi,napolníti
1120,einwickeln::V,lapio,zavíti
1121,tragen::V,cludo,nêsti
1122,schleppen::V,llusgo,vláčiti
1123,ziehen::V,tynnu,vléči
1124,aufbewahren::V,cadw,shranjeváti
1125,werfen::V,taflu,lúčati
1126,fangen::V,dal,ujéti
1127,packen::V,cipio,prijéti
1128,packen::V,crafangu,prijéti
1129,verstecken::V,celu,skríti
1130,verstecken::V,cuddio,skríti
1131,teilen::V,rhannu,razdelíti
1132,schicken::V,anfon,pošíljati
1133,bringen::V,dod â,prinêsti
1134,hinzufügen::V,chwanegu,pristáviti
1135,bekommen::V,cael,dobíti
1136,erhalten::V,derbyn,prejéti
1137,nehmen::V,cymryd,vzéti
1138,wählen::V,dewis,izbírati
1139,auswählen::V,dethol,izbráti
1140,bewahren::V,cadw,ohraníti
1141,behindern::V,atal,ovírati
1142,behindern::V,rhwystro,ovírati
1143,verderben::V,difetha,pokváriti
1144,beschädigen::V,niweidio,poškodováti
1145,zerbrechen::V,torri,razlomíti
1146,zerreißen::V,rhwygo,raztŕgati
1147,zerstören::V,dinistrio,razrúšiti
1148,verbrennen::V,llosgi,sežgáti
1149,geben::V,rhoi,dáti
1150,reichen::V,estyn,séči
1151,reichen::V,estyn,molíti
1152,schenken::V,rhoddi,podáriti
1153,versprechen::V,addo,obljubíti
1154,wünschen::V,dymuno,vóščiti
1155,loben::V,canmol,hváliti
1156,küssen::V,cusanu,poljubováti
1157,wiegen::V,siglo,zíbati
1158,zudecken::V,gorchuddio,pokríti
1159,wecken::V,deffro,zbudíti
1160,zeigen::V,dangos,pokázati
1161,führen::V,arwain,vêsti
1162,lehren::V,dysgu,učíti
1163,unterrichten::V,hyfforddi,poučeváti
1164,aufziehen::V,dod i fyny,vzgojíti
1165,leiten::V,arwain,uprávljati
1166,antreiben::V,annog,goníti
1167,lassen::V,gadael,povzročíti
1168,einladen::V,gwahodd,povábiti
1169,vereinigen::V,uno,zdrúžiti
1170,vereinigen::V,cyfuno,zdrúžiti
1171,besuchen::V,ymweld â,obiskáti
1172,treffen::V,cwrdd,pogodíti
1173,treffen::V,cyfarfod,pogodíti
1174,sich versammeln::V,casglu,zbráti se
1175,sich versammeln::V,cynnull,zbráti se
1176,spielen::V,chwarae,igráti se
1177,singen::V,canu,péti
1178,tanzen::V,dawnsio,plésati
1179,sich trennen::V,ymwahanu,ločíti se
1180,verlassen::V,gadael,zapustíti
1181,retten::V,achub,réšiti
1182,bewachen::V,gwarchod,strážiti
1183,schützen::V,noddi,sčítiti
1184,verteidigen::V,amddiffyn,braníti
1185,sich schlagen::V,ffraeo,têpsti se
1186,sich schlagen::V,terfysgu,têpsti se
1187,schießen::V,saethu,stréljati
1188,siegen::V,ennill,zmágati
1189,ärgern::V,cythruddo,jezíti
1190,ärgern::V,cythruddo,razbúriti
1191,schlagen::V,curo,têpsti
1192,schlagen::V,curo,udáriti
1193,treten::V,cicio,teptáti
1194,stechen::V,pigo,ubôsti
1195,stoßen::V,gwthio,peháti
1196,stoßen::V,gwthio,drégniti
1197,stehlen::V,dwyn,ukrásti
1198,stehlen::V,dwyn,pokrásti
1199,stehlen::V,lladrata,ukrásti
1200,stehlen::V,lladrata,pokrásti
1201,stören::V,aflonyddu,motíti
1202,belästigen::V,trafferthu,nadlegováti
1203,verbergen::V,cuddio,skríti
1204,täuschen::V,twyllo,slepíti
1205,betrügen::V,hocedu,várati
1206,betrügen::V,hocedu,ogoljufáti
1207,töten::V,lladd,ubíti
1208,wohnen::V,byw,prebívati
1209,arbeiten::V,gweithio,délati
1210,sammeln::V,casglu,zbráti
1211,pflücken::V,casglu,obráti
1212,jagen::V,hela,lovíti
1213,fischen::V,pysgota,ribáriti
1214,fassen::V,dal,zajéti
1215,hüten::V,bugeilio,pásti
1216,treiben::V,gyrru,pogánjati
1217,anbinden::V,clymu,privézati
1218,füttern::V,porthi,kŕmiti
1219,melken::V,godro,mólsti
1220,hacken::V,torri,sékati
1221,gießen::V,dyfrhau,ulíti
1222,reifen::V,aeddfedu,zoréti
1223,zubereiten::V,coginio,pripráviti
1224,kochen::V,berwi,kúhati
1225,backen::V,pobi,cvréti
1226,backen::V,crasu,cvréti
1227,braten::V,ffrio,pêči
1228,umrühren::V,cyffroi,preméšati
1229,stricken::V,gwau,plêsti
1230,nähen::V,gwnïo,šívati
1231,färben::V,lliwio,bárvati
1232,reinigen::V,glanhau,očístiti
1233,waschen::V,golchi,opráti
1234,abwischen::V,sychu,obrísati
1235,spülen::V,streulio,splakováti
1236,fegen::V,ysgubo,pométati
1237,kehren::V,ysgubo,mésti
1238,baden::V,cael bath,kópati se
1239,sich waschen::V,ymolchi,umíti se
1240,ausziehen::V,tynnu,izvléči
1241,anziehen::V,gwisgo,obléči
1242,sich anziehen::V,ymwisgo,obléči se
1243,kämmen::V,cribo,česáti
1244,schmücken::V,harddu,okrasíti
1245,schmücken::V,addurno,okrasíti
1246,sagen::V,dweud,dejáti
1247,sprechen::V,llefaru,govoríti
1248,reden::V,siarad,rêči
1249,sich unterhalten::V,sgwrsio,razgovárjati se
1250,fragen::V,gofyn,vprášati
1251,bitten::V,gofyn am,prosíti
1252,erzählen::V,dweud,práviti
1253,mitteilen::V,cyfleu,naznániti
1254,nennen::V,enwi,imenováti
1255,rufen::V,galw,klícati
1256,prahlen::V,brolio,baháti se
1257,prahlen::V,ymffrostio,baháti se
1258,übersetzen::V,cyfieithu,prevêsti
1259,denken::V,meddwl,mísliti
1260,glauben::V,credu,verjéti
1261,glauben::V,coelio,verjéti
1262,bemerken::V,sylwi,opáziti
1263,erkennen::V,adnabod,spoznáti
1264,begreifen::V,amgyffred,pôjmiti
1265,verstehen::V,deall,razuméti
1266,lernen::V,dysgu,učíti se
1267,wissen::V,gwybod,znáti
1268,wissen::V,gwybod,védeti
1269,sich erinnern an::V,cofio,spómniti se
1270,vergessen::V,anghofio,pozábiti
1271,messen::V,mesur,mériti
1272,zählen::V,cyfrif,štéti
1273,rechnen::V,cyfrifo,račúnati
1274,lesen::V,darllen,bráti
1275,lesen::V,darllen,čítati
1276,malen::V,peintio,slíkati
1277,zeichnen::V,tynnu,rísati
1278,schreiben::V,ysgrifennu,písati
1279,besitzen::V,meddu,iméti
1280,kaufen::V,prynu,kupíti
1281,verkaufen::V,gwerthu,prodáti
1282,bezahlen::V,talu am,pláčati
1283,zahlen::V,talu,plačeváti
1284,beherrschen::V,rheoli,obvládati
1285,beherrschen::V,llywodraethu,obvládati
1286,ertragen::V,dioddef,prenêsti
