,Concept_ID,sah,ro
783,ehemalig::A,урукку,anterior
784,alt[Lebewesen]::A,кырдьаҕас,bătrîn
785,jung::A,эдэр,tânăr
786,arm::A,дьадаҥы,sărac
787,arm::A,дьадаҥы,sărman
788,reich::A,баай,avut
789,reich::A,баай,bogat
790,bekannt::A,билэр,cunoscut
791,berühmt::A,аатырбыт,renumit
792,fremd::A,атын,străin
793,verschieden::A,араас,diferit
794,verschieden::A,араас,deosebit
795,nah::A,чугас,apropiat
796,fern::A,ыраах,departe
797,linker::A,хаҥас,stâng
798,rechter::A,уҥа,drept
799,anderer::A,атын,alt
800,erster::A,маҥнайгы,prim
801,zweiter::A,иккис,al doilea
802,dritter::A,үһүс,treilea
803,letzter::A,тиһэх,final
804,allein::ADV,соҕотох,singur
805,auf einmal::ADV,биирдэ,dintrodată
806,zusammen::ADV,холбуу,împreună
807,lange::ADV,уһуннук,îndelung
808,lange::ADV,уһуннук,mult timp
809,plötzlich::ADV,эмискэ,deodată
810,plötzlich::ADV,эмискэ,pe neașteptate
811,sofort::ADV,тута,imediat
812,sofort::ADV,тута,numaidecît
813,später::ADV,хойут,mai apoi
814,später::ADV,хойут,mai târziu
815,jetzt::ADV,билигин,acum
816,heute::ADV,бүгүн,azi
817,heute::ADV,бүгүн,astăzi
818,morgen::ADV,сарсын,mâine
819,bald::ADV,өтөр,curând
820,dann::ADV,кэнна,apoi
821,gestern::ADV,бэҕэһээ,ieri
822,einst::ADV,биир төгүл,odată
823,einst::ADV,биир төгүл,odinioară
824,einst::ADV,арай биирдэ,odată
825,einst::ADV,арай биирдэ,odinioară
826,damals::ADV,оччоҕо,atunci
827,damals::ADV,оччоҕо,pe atunci
828,danach::ADV,аары,după aceasta
829,danach::ADV,ол кэнниттэн,după aceasta
830,vorher::ADV,урут,mai întâi
831,vorher::ADV,урут,în prealabil
832,zuerst::ADV,маҥнай,întâi
833,zuerst::ADV,маҥнай,în primul rând
834,einmal::ADV,биирдэ,odată
835,manchmal::ADV,арыт,uneori
836,manchmal::ADV,арыт,câteodată
837,oft::ADV,чаастатык,des
838,oft::ADV,чаастатык,deseori
839,immer::ADV,мэлдьи,mereu
840,immer::ADV,мэлдьи,întotdeauna
841,niemals::ADV,хаһан да,niciodată
842,hier::ADV,маныаха,aci
843,hier::ADV,маныаха,aici
844,hierhin::ADV,бэттэх,încoace
845,von hier::ADV,мантан,de aici
846,dort::ADV,онно,acolo
847,dorthin::ADV,онно,dincolo
848,geradeaus::ADV,быһа,drept înainte
849,geradeaus::ADV,быһаччы,drept înainte
850,vorwärts::ADV,инники,înainte
851,rückwärts::ADV,төттөру,îndărăt
852,zurück::ADV,төттөрү,înapoi
853,unten::ADV,аллара,jos
854,unten::ADV,аллара,dedesubt
855,hinab::ADV,аллара,în jos
856,hinab::ADV,аллара,de vale
857,oben::ADV,үөһэ,sus
858,oben::ADV,үөһэ,deasupra
859,hinauf::ADV,өрө,în sus
860,hinauf::ADV,үөһэ,în sus
861,überall::ADV,бэйдиэ,peste tot
862,überall::ADV,бэйдиэ,pretutindeni
863,nicht::ADV,буолбатах,nu
864,ein wenig::ADV,кыратык,puțin
865,kaum::ADV,нэһиилэ,cu greu
866,kaum::ADV,нэһиилэ,cu anevoie
867,sehr::ADV,бэрт,mult
868,sehr::ADV,бэрт,foarte
869,sehr::ADV,наһаа,mult
870,sehr::ADV,наһаа,foarte
871,so::ADV,оччо,așa
872,so::ADV,оччо,atât
873,so::ADV,оннук,așa
874,so::ADV,оннук,atât
875,noch::ADV,өссө,încă
876,nur::ADV,эрэ,doar
877,nur::ADV,сыччах,doar
878,schon::ADV,бэлиэр,și
879,schon::ADV,бэлиэр,deja
880,wieder::ADV,эмиэ,iar
881,wieder::ADV,эмиэ,iarăși
882,vergebens::ADV,таак,în zadar
883,vor::PRP,иннигэр,înainte de
884,hinter::PRP,кэлин,după
885,hinter::PRP,кэлин,în spatele
886,unter::PRP,-ҕа,sub
887,unter::PRP,оһох түгэҕэ,sub
888,durch::PRP,курдары,prin
889,neben::PRP,аттыгар,lângă
890,neben::PRP,аттыгар,alături de
891,zwischen::PRP,ыккардынан,între
892,zwischen::PRP,ыккардынан,dintre
893,wegen::PRP,уҥуортан,pentru
894,dies::PRN,ити,acesta
895,dies::PRN,бу,acesta
896,das::PRN,били,asta
897,alles::PRN,барыта,tot
898,ich::PRN,мин,eu
899,du::PRN,эн,tu
900,er::PRN,кнни,el
901,er::PRN,кнни,dânsul
902,wir::PRN,биһиги,noi
903,ihr::PRN,эһиги,voi
904,sie::PRN,кинилэр,ei
905,sie::PRN,кинилэр,dânșii
906,was::FPRN,туох,ce
907,wer::FPRN,ким,cine
908,wo::FADV,ханна,unde
909,wohin::FADV,ханна,încotro
910,wie::FADV,хайдах,cum
911,warum::FADV,тоҕо,de ce
912,warum::FADV,тоҕо,pentru ce
913,wieviel::FNUM,төһө,cât
914,eins::NUM,биир,unu
915,zwei::NUM,икки,doi
916,drei::NUM,үс,trei
917,vier::NUM,түөрт,patru
918,fünf::NUM,биэс,cinci
919,sechs::NUM,алта,șase
920,sieben::NUM,сэттэ,șapte
921,acht::NUM,аҕыс,opt
922,neun::NUM,тоҕус,nouă
923,zehn::NUM,уон,zece
924,elf::NUM,уон биир,unsprezece
925,zwölf::NUM,уон икки,douăsprezece
926,zwanzig::NUM,сүүрбэ,douăzeci
927,dreißig::NUM,отут,treizeci
928,vierzig::NUM,түөрт уон,patruzeci
929,fünfzig::NUM,биэс уон,cincizeci
930,sechzig::NUM,алта уон,șaizeci
931,siebzig::NUM,сэттэ уон,șaptezeci
932,achtzig::NUM,аҕыс уон,optzeci
933,neunzig::NUM,тоҕус уонус,nouăzeci
934,hundert::NUM,сүүс,sută
935,tausend::NUM,тыһыынча,mie
936,und::CNJ,да,și
937,und::CNJ,уонна,și
938,und::CNJ,итиэннэ,și
939,oder::CNJ,эбэтэр,ori
940,stehen::V,тур,sta
941,sitzen::V,олор,ședea
942,liegen::V,сыт,zăcea
943,liegen::V,сыт,fi culcat
944,hängen::V,санньылый,atârna
945,werden::V,буол,deveni
946,werden::V,буол,se face
947,passieren::V,буол,se întâmpla
948,beginnen::V,саҕалан,începe
949,enden::V,бүт,se sfârși
950,enden::V,бүт,se termina
951,wechseln::V,уларый,se schimba
952,aufgehen[Sonne]::V,ой,răsări
953,untergehen[Sonne]::V,киир,apune
954,scheinen[Sonne]::V,сырдат,străluci
955,donnern::V,эт,tuna
956,wehen::V,үр,bate
957,strömen::V,кутулун,curge în șiroaie
958,fließen::V,сүүр,curge
959,sich drehen::V,эргий,se învârti
960,schwanken::V,биэтэҥнээ,se clătina
961,schwingen::V,эйэҥнээ,vibra
962,schwingen::V,эйэҥнээ,flutura
963,fallen::V,оҕут,cădea
964,brennen::V,умай,arde
965,rauchen::V,буруолаа,fuma
966,regnen::V,самыырдаа,ploua
967,gefrieren::V,тоҥ,îngheța
968,tauen::V,ир,se dezgheța
969,schmelzen::V,уулун,se topi
970,trocknen::V,куур,se usca
971,sieden::V,оргуй,fierbe
972,sieden::V,оргуй,clocoti
973,faulen::V,сытый,se împuți
974,verfaulen::V,сытыйан_хаал,putrezi
975,reißen::V,хайыт,se rupe
976,reißen::V,хайыт,se sfâșia
977,reißen::V,быһытталан,se rupe
978,reißen::V,быһытталан,se sfâșia
979,versinken::V,тимир,se scufunda
980,versinken::V,батылын,se scufunda
981,vergehen::V,дьай,trece
982,vergehen::V,дьай,se scurge
983,erscheinen::V,көһүн,apărea
984,verschwinden::V,сүт,dispărea
985,sinken::V,намтаа,cădea
986,sinken::V,намтаа,coborî
987,abnehmen::V,аччаа,scădea
988,abnehmen::V,аччаа,descrește
989,zunehmen::V,элбээ,spori
990,zunehmen::V,элбээ,crește
991,zunehmen::V,элбээ,augmenta
992,steigen::V,үрдээ,urca
993,wachsen::V,үүн,crește
994,glänzen::V,кылбай,luci
995,glänzen::V,кылбай,străluci
996,funkeln::V,күлүмнээ,scânteia
997,funkeln::V,күлүмүрдээ,scânteia
998,lärmen::V,тыаһаа,face larmă
999,läuten::V,собуоннаа,suna
1000,klingeln::V,линкинээ,suna
1001,klirren::V,айгырат,zăngăni
1002,brausen::V,сирилээ,vui
1003,rauschen::V,суугунаа,vâjâi
1004,klingen::V,доргуй,suna
1005,bellen::V,үр,lătra
1006,heulen::V,улуй,urla
1007,blasen::V,үр,sufla
1008,pfeifen::V,иһиир,fluiera
1009,schreien::V,кылан,țipa
1010,schreien::V,хаһыытаа,țipa
1011,stöhnen::V,ынчыктаа,geme
1012,zittern::V,титирээ,tremura
1013,zittern::V,дьигиһий,tremura
1014,leben::V,олор,trăi
1015,geboren werden::V,төрөө,se naște
1016,atmen::V,тыын,respira
1017,trinken::V,ис,bea
1018,essen::V,аһаа,mânca
1019,schlucken::V,ыйыһын,înghiți
1020,müde werden::V,сылай,se obosi
1021,einschlafen::V,утуйан хаал,adormi
1022,schlafen::V,утуй,dormi
1023,schlafen::V,утуйа сыт,dormi
1024,aufwachen::V,уһугун,se deștepta
1025,aufstehen::V,тур,fi se scula
1026,sich erholen::V,сынньан,se relaxa
1027,sich erholen::V,сынньан,se destinde
1028,krank werden::V,ыарый,se îmbolnăvi
1029,krank sein::V,ыарый,zăcea
1030,krank sein::V,ыарый,fi bolnav
1031,krank sein::V,ыарыт,zăcea
1032,krank sein::V,ыарыт,fi bolnav
1033,schmerzen::V,ыарыт,durea
1034,husten::V,сөтөлүн,tuși
1035,genesen::V,көн,se însănătoși
1036,sterben::V,өл,muri
1037,umkommen::V,өл,pieri
1038,umkommen::V,оҕут,pieri
1039,sich bewegen::V,хамсаа,se mișca
1040,sich rühren::V,хамсаа,se mișca
1041,sich erheben::V,тур,se ridica
1042,sich setzen::V,олор,lua loc
1043,sich setzen::V,олор,se așeza
1044,hinfallen::V,оҕут,cădea jos
1045,laufen::V,хаам,merge
1046,laufen::V,хаам,merge pe jos
1047,schreiten::V,атыллаа,păși
1048,spazierengehen::V,дьаарбай,se plimba
1049,eilen::V,тиэтэй,fi se grăbi
1050,sich beeilen::V,ыксаа,se grăbi
1051,sausen::V,элээр,țâșni
1052,rennen::V,сүүрэкэлээ,fugi
1053,rennen::V,сүүрэкэлээ,alerga
1054,springen::V,ой,sări
1055,springen::V,ыстан,sări
1056,klettern::V,ытын,urca
1057,klettern::V,ытын,se cățăra
1058,schaukeln::V,эйэҥнээ,legăna
1059,schaukeln::V,биэрэҥнээ,legăna
1060,kriechen::V,сыыл,se târî
1061,schwimmen::V,уһун,înota
1062,schwimmen::V,харбаа,înota
1063,tauchen::V,умус,se scufunda
1064,rudern::V,эрт,vâsli
1065,rudern::V,эрт,lopăta
1066,fahren::V,айаннаа,merge
1067,fliegen::V,көт,zbura
1068,gehen::V,бар,merge
1069,weggehen::V,бар,se duce
1070,abfahren::V,бар,pleca
1071,anhalten::V,тохтоо,se opri
1072,hineingehen::V,киир,intra
1073,eintreten::V,киир,intra
1074,kommen::V,кэл,veni
1075,ankommen::V,кэл,sosi
1076,ankommen::V,кэл,ajunge
1077,ankommen::V,тиий,sosi
1078,ankommen::V,тиий,ajunge
1079,zurückkommen::V,төнүн,se întoarce
1080,bleiben::V,хаал,rămâne
1081,warten::V,көһүт,aștepta
1082,erwarten::V,күүт,aștepta
1083,erwarten::V,көһүт,aștepta
1084,suchen::V,ирдээ,căuta
1085,suchen::V,көрдөө,căuta
1086,finden::V,бул,găsi
1087,versuchen::V,сорун,încerca
1088,vorbereiten::V,бэлэмнээ,pregăti
1089,lieben::V,таптаа,iubi
1090,mögen::V,сөбүл,plăcea a
1091,lachen::V,күл,râde
1092,rühren::V,долгут,mișca
1093,rühren::V,долгут,înduioșa
1094,weinen::V,ытаа,plânge
1095,schimpfen::V,үөҕүс,înjura
1096,sich ärgern::V,кыыһыр,se supăra
1097,sich ärgern::V,кыйахан,se supăra
1098,sich fürchten::V,куттан,se teme
1099,sich fürchten::V,куттан,fi teamă a
1100,sich fürchten::V,дьиксин,se teme
1101,sich fürchten::V,дьиксин,fi teamă a
1102,fürchten::V,дьиксин,se teme de
1103,fürchten::V,куттан,se teme de
1104,fliehen::V,күрээ,fugi
1105,flüchten::V,күрээ,evada
1106,sehen::V,көр,vedea
1107,anschauen::V,көр,privi
1108,ansehen::V,көр,privi
1109,hören::V,бил,auzi
1110,hören::V,иһит,auzi
1111,zuhören::V,иһит,asculta
1112,probieren::V,боруобалаан көр,gusta
1113,probieren::V,амсайан көр,gusta
1114,riechen::V,сытырҕаа,mirosi
1115,fühlen::V,бил,simți
1116,fühlen::V,бил,resimți
1117,scheinen::V,көһүн,părea
1118,zu sehen sein::V,көһүн,se vedea
1119,vernehmen::V,иһит,auzi
1120,frieren::V,тоҥ,fi frig
1121,frieren::V,үлүй,fi frig
1122,tun::V,гын,face
1123,können::V,кыай,ști
1124,können::V,кыай,putea
1125,wollen::V,баҕар,dori
1126,anfangen::V,саҕалаа,începe
1127,beenden::V,бүтэр,sfârși
1128,beenden::V,бүтэр,termina
1129,aufhören::V,уурай,înceta
1130,gelingen::V,сатан,reuși
1131,gelingen::V,сатан,izbuti
1132,geraten::V,баар буолан биэр,reuși
1133,geraten::V,баар буола тус,reuși
1134,geraten::V,буолан таҕыс,reuși
1135,öffnen::V,ас,deschide
1136,schließen::V,сап,închide
1137,schließen::V,хатаа,închide
1138,stellen::V,уур,pune
1139,stellen::V,уур,așeza
1140,stellen::V,туруор,pune
1141,stellen::V,туруор,așeza
1142,setzen::V,туруор,pune
1143,setzen::V,туруор,așeza
1144,setzen::V,уур,pune
1145,setzen::V,уур,așeza
1146,legen::V,уур,pune
1147,berühren::V,тыыт,atinge
1148,berühren::V,таарый,atinge
1149,verbinden::V,кэлгий,lega
1150,bedecken::V,бүрүй,acoperi
1151,aufhängen::V,ыйаа,atârna
1152,aufhängen::V,ыйаа,spânzura
1153,anzünden::V,умат,aprinde
1154,aufheben::V,өрө тарт,ridica
1155,aufheben::V,өрө тарт,lua de jos
1156,zurücklassen::V,бырах,lăsa
1157,zurücklassen::V,бырах,lăsa în urmă
1158,verlieren::V,сүтэр,pierde
1159,fallen lassen::V,түһэр,scăpa
1160,fallen lassen::V,түһэр,arunca
1161,fallen lassen::V,мүлчү тут,scăpa
1162,fallen lassen::V,мүлчү тут,arunca
1163,machen::V,оҥор,face
1164,machen::V,оҥоһун,face
1165,herstellen::V,оҥор,fabrica
1166,herstellen::V,оҥор,confecționa
1167,bauen::V,тут,clădi
1168,bauen::V,тут,construi
1169,reparieren::V,абырахтаа,repara
1170,verbessern::V,тупсар,ameliora
1171,verbessern::V,тупсар,îmbunătăți
1172,ändern::V,уларыт,schimba
1173,ändern::V,уларыт,modifica
1174,graben::V,хас,săpa
1175,beugen::V,бокут,curba
1176,beugen::V,токурут,curba
1177,beugen::V,бүк баттаа,curba
1178,biegen::V,иэх,îndoi
1179,biegen::V,иэх,încovoia
1180,biegen::V,өҕүлүннэр,îndoi
1181,biegen::V,өҕүлүннэр,încovoia
1182,drehen::V,эргит,învârti
1183,drehen::V,эргичит,învârti
1184,wenden::V,эргилин,întoarce
1185,umdrehen::V,түҥнэр,învârti
1186,umdrehen::V,түҥнэр,întoarce
1187,heben::V,көтөх,ridica
1188,hochheben::V,таһаар,ridica
1189,ergreifen::V,тут,lua
1190,ergreifen::V,тут,apuca
1191,halten::V,тут,ține
1192,drücken::V,ык,apăsa
1193,drücken::V,ык,strânge
1194,schieben::V,ас,împinge
1195,kratzen::V,кыһыы,zgâria
1196,lecken::V,салаа,linge
1197,beißen::V,ытыр,mușca
1198,abreißen::V,быһа тарт,rupe
1199,abreißen::V,быһа тарт,smulge
1200,abreißen::V,туура тарт,rupe
1201,abreißen::V,туура тарт,smulge
1202,abschneiden::V,быс,scurta
1203,abschneiden::V,быһан ыл,scurta
1204,abschneiden::V,быһа баттаа,scurta
1205,binden::V,кэлгий,lega
1206,stecken::V,батары ас,pune
1207,brechen::V,тоһут,rupe
1208,brechen::V,тоһут,frânge
1209,klopfen::V,тоҥсуй,ciocăni
1210,hauen::V,оҕус,lovi
1211,kleben::V,силимнээ,lipi
1212,reiben::V,аал,freca
1213,reiben::V,аал,fricționa
1214,streichen::V,сыбаа,unge
1215,schleifen::V,чочуй,ascuți
1216,schneiden::V,быс,tăia
1217,rütteln::V,иэҕэҥнэт,zgâlțâi
1218,schütteln::V,сахсый,scutura
1219,schwenken::V,дайбаа,agita
1220,schütten::V,кут,vărsa
1221,füllen::V,толор,umple
1222,einwickeln::V,суулаа,înveli
1223,einwickeln::V,суулаа,înfășura
1224,tragen::V,ит,căra
1225,schleppen::V,сос,târî
1226,ziehen::V,тарт,trage
1227,aufbewahren::V,уур,păstra
1228,aufbewahren::V,уур,conserva
1229,aufbewahren::V,харай,păstra
1230,aufbewahren::V,харай,conserva
1231,werfen::V,бырах,arunca
1232,fangen::V,хап,prinde
1233,packen::V,тут,apuca
1234,verstecken::V,саһыар,ascunde
1235,teilen::V,үллэр,împărți
1236,schicken::V,ыыт,trimite
1237,bringen::V,аҕал,aduce
1238,hinzufügen::V,эп,adăuga
1239,bekommen::V,ыл,obține
1240,bekommen::V,ыл,dobândi
1241,bekommen::V,булун,obține
1242,bekommen::V,булун,dobândi
1243,erhalten::V,ыл,primi
1244,erhalten::V,ыл,căpăta
1245,nehmen::V,ыл,lua
1246,wählen::V,быыбардаа,opta
1247,wählen::V,быыбардаа,alege
1248,auswählen::V,тал,selecta
1249,bewahren::V,харай,păstra
1250,behindern::V,мэһэйдээ,stingheri
1251,verderben::V,буорту гын,strica
1252,beschädigen::V,алдьат,strica
1253,zerbrechen::V,үлтүрүт,rupe
1254,zerbrechen::V,үлтүрүт,frânge
1255,zerreißen::V,хайыта тарт,rupe
1256,zerreißen::V,хайыта тарт,sfâșia
1257,zerstören::V,алдьат,distruge
1258,verbrennen::V,уоттаа,arde
1259,verbrennen::V,уоттаа,incendia
1260,geben::V,биэр,da
1261,reichen::V,аҕал,întinde
1262,schenken::V,бэлэхтээ,dărui
1263,versprechen::V,эрэннэр,făgădui
1264,wünschen::V,баҕар,ura
1265,loben::V,хайҕаа,lăuda
1266,küssen::V,уураа,săruta
1267,wiegen::V,бигээ,legăna
1268,zudecken::V,сап,acoperi
1269,zudecken::V,бүрүй,acoperi
1270,wecken::V,уһугуннар,trezi
1271,wecken::V,уһугуннар,deștepta
1272,zeigen::V,көрдөр,arăta
1273,führen::V,салай,călăuzi
1274,lehren::V,үөрэт,preda
1275,lehren::V,үөрэт,învăța
1276,unterrichten::V,үөрэт,învăța
1277,unterrichten::V,үөрэт,instrui
1278,aufziehen::V,иит,crește
1279,leiten::V,салай,duce
1280,leiten::V,салай,conduce
1281,antreiben::V,кыһай,împinge
1282,antreiben::V,кыһай,încuraja
1283,lassen::V,күһэй,pune pe să
1284,einladen::V,ыҥыр,invita
1285,vereinigen::V,холбоо,uni
1286,vereinigen::V,холбоо,întruni
1287,vereinigen::V,түм,uni
1288,vereinigen::V,түм,întruni
1289,besuchen::V,сырыт,vizita
1290,besuchen::V,сырыт,face o vizită
1291,besuchen::V,билсэ сырыт,vizita
1292,besuchen::V,билсэ сырыт,face o vizită
1293,treffen::V,көрүс,întâlni
1294,sich versammeln::V,мүһүн,se aduna
1295,sich versammeln::V,түмүс,se aduna
1296,spielen::V,оонньоо,se juca
1297,singen::V,ыллаа,cânta
1298,tanzen::V,үҥкүүлээ,dansa
1299,sich trennen::V,араҕыс,se separa
1300,sich trennen::V,араҕыс,se despărți
1301,verlassen::V,хааллар,părăsi
1302,verlassen::V,хааллар,abandona
1303,retten::V,өрүһүй,salva
1304,bewachen::V,араҥаччылаа,păzi
1305,schützen::V,көмүскээ,ocroti
1306,schützen::V,көмүскээ,proteja
1307,verteidigen::V,көмүскээ,apăra
1308,sich schlagen::V,охсус,se bate
1309,schießen::V,ытыалаа,trage
1310,siegen::V,хот,birui
1311,siegen::V,хот,învinge
1312,siegen::V,кыай,birui
1313,siegen::V,кыай,învinge
1314,ärgern::V,кыыһырт,supăra
1315,schlagen::V,оҕус,lovi
1316,treten::V,тэп,călca
1317,stechen::V,кэй,înțepa
1318,stechen::V,кэй,împunge
1319,stoßen::V,кэп,împinge
1320,stoßen::V,үтүрүй,împinge
1321,stehlen::V,уор,fura
1322,stören::V,мэһэйдээ,deranja
1323,belästigen::V,батар,importuna
1324,verbergen::V,кистээ,ascunde
1325,täuschen::V,албыннаа,amăgi
1326,betrügen::V,албыннаа,înșela
1327,töten::V,өлөр,omorî
1328,wohnen::V,олор,sta
1329,wohnen::V,олор,locui
1330,arbeiten::V,үлэлээ,lucra
1331,sammeln::V,мус,aduna
1332,sammeln::V,мус,colecționa
1333,sammeln::V,хомуй,aduna
1334,sammeln::V,хомуй,colecționa
1335,pflücken::V,үргээ,culege
1336,jagen::V,бултаа,vâna
1337,fischen::V,балыктаа,pescui
1338,fassen::V,тут,prinde
1339,hüten::V,манаа,paște
1340,treiben::V,үүр,mână
1341,anbinden::V,баай,lega
1342,füttern::V,аһат,da de mâncare
1343,melken::V,ыа,mulge
1344,hacken::V,кэрт,toca
1345,hacken::V,кэрт,sparge
1346,gießen::V,сиигирт,uda
1347,reifen::V,бус,pârgui
1348,zubereiten::V,бэлэмнээ,găti
1349,kochen::V,буһар,găti
1350,backen::V,буһар,coace
1351,braten::V,хооруй,coace
1352,braten::V,ыһаарылаа,coace
1353,braten::V,соркуойдаа,coace
1354,umrühren::V,былаа,mesteca
1355,stricken::V,өр,împleti
1356,nähen::V,иистэн,coase
1357,färben::V,кырааскалаа,vopsi
1358,färben::V,кырааскалаа,colora
1359,reinigen::V,ыраастаа,curăți
1360,waschen::V,сууй,spăla
1361,abwischen::V,сот,șterge
1362,spülen::V,сайҕаа,clăti
1363,fegen::V,сиппий,mătura
1364,kehren::V,харбаа,mătura
1365,baden::V,сөтүөлээ,se scălda
1366,sich waschen::V,суун,se spăla
1367,ausziehen::V,уһул,și scoate
1368,anziehen::V,кэтэрт,îmbrăca
1369,sich anziehen::V,таҥын,se îmbrăca
1370,kämmen::V,тараа,pieptăna
1371,schmücken::V,симээ,împodobi
1372,sagen::V,диэ,zice
1373,sagen::V,диэ,spune
1374,sprechen::V,эт,vorbi
1375,sprechen::V,саҥар,vorbi
1376,reden::V,кэпсэт,vorbi
1377,reden::V,кэпсэт,discuta
1378,sich unterhalten::V,кэпсэт,conversa
1379,sich unterhalten::V,кэпсэт,sta de vorbă
1380,fragen::V,ыйыт,întreba
1381,bitten::V,көрдөс,ruga
1382,erzählen::V,кэпсээ,spune
1383,erzählen::V,кэпсээ,povesti
1384,erzählen::V,сэһэргээ,spune
1385,erzählen::V,сэһэргээ,povesti
1386,mitteilen::V,биллэр,comunica
1387,mitteilen::V,биллэр,înștiința
1388,nennen::V,ааттаа,numi
1389,nennen::V,ааттаа,chema
1390,rufen::V,ыҥыр,chema
1391,prahlen::V,чабылан,se făli
1392,prahlen::V,киһиргээ,se făli
1393,übersetzen::V,тылбаастаа,traduce
1394,denken::V,санаа,gândi
1395,denken::V,толкуйдаа,gândi
1396,glauben::V,итэҕэй,crede
1397,bemerken::V,бэлиэтээ,observa
1398,erkennen::V,бил,cunoaște
1399,erkennen::V,бил,recunoaște
1400,begreifen::V,өйдөө,pricepe
1401,begreifen::V,өйдөө,înțelege
1402,verstehen::V,өйдөө,înțelege
1403,lernen::V,үөрэн,învăța
1404,wissen::V,бил,ști
1405,sich erinnern an::V,аҕын,a-și aminti de
1406,vergessen::V,умун,uita
1407,messen::V,кэмнээ,măsura
1408,messen::V,кээмэйдээ,măsura
1409,zählen::V,аах,număra
1410,rechnen::V,аах,calcula
1411,lesen::V,аах,citi
1412,malen::V,уруһуйдаа,picta
1413,zeichnen::V,уруһуйдаа,desena
1414,schreiben::V,суруй,scrie
1415,besitzen::V,баһылаа,avea
1416,besitzen::V,баһылаа,poseda
1417,kaufen::V,атыылас,cumpăra
1418,verkaufen::V,атыылаа,vinde
1419,bezahlen::V,төлөө,plăti
1420,bezahlen::V,төлөө,achita
1421,zahlen::V,төлөө,plăti
1422,beherrschen::V,баһылаа,stăpâni
1423,ertragen::V,тулуй,răbda
1424,ertragen::V,тулуй,suporta
