,Concept_ID,ga,kk
793,sauer::A,géar,қышқыл
794,sauer::A,searbh,қышқыл
795,hell::A,geal,жарық
796,hell::A,geal,жарқын
797,hell::A,soilseach,жарық
798,hell::A,soilseach,жарқын
799,dunkel::A,dorcha,қараңғы
800,schwarz::A,dubh,қара
801,weiß::A,bán,ақ
802,rot::A,dearg,қызыл
803,gelb::A,buí,сары
804,blau::A,gorm,көк
805,grün::A,glas,жасыл
806,grün::A,uaine,жасыл
807,grau::A,liath,бозамық
808,bunt::A,ildathach,алабажак
809,bunt::A,dathannach,алабажак
810,billig::A,saor,арзан
811,teuer::A,daor,бағалы
812,teuer::A,costasach,бағалы
813,wertvoll::A,luachmhar,құнды
814,wertvoll::A,luachmhar,қымбат
815,blind::A,dall,көзсіз
816,blind::A,dall,көр
817,blind::A,dall,көр_соқыр
818,blind::A,caoch,көзсіз
819,blind::A,caoch,көр
820,blind::A,caoch,көр_соқыр
821,taub::A,bodhar,керең
822,taub::A,bodhar,саңырау
823,kräftig::A,cumhachtach,қуатты
824,kräftig::A,cumhachtach,қарымды
825,stark::A,tréan,білекті
826,stark::A,láidir,білекті
827,schwach::A,lag,әлсіз
828,schwach::A,lag,күшсіз
829,schwach::A,lag,қайратсыз
830,schwach::A,fann,әлсіз
831,schwach::A,fann,күшсіз
832,schwach::A,fann,қайратсыз
833,fett::A,ramhar,семіз
834,schlank::A,caol,ашаң
835,schlank::A,seang,ашаң
836,hübsch::A,álainn,ажарлы
837,hübsch::A,álainn,шырайлы
838,hübsch::A,dathúil,ажарлы
839,hübsch::A,dathúil,шырайлы
840,böse::A,olc,өш
841,böse::A,olc,сұм
842,böse::A,olc,жауыз
843,dumm::A,dúr,көкми
844,dumm::A,dúr,ақымақ
845,dumm::A,dúr,миы жоқ
846,dumm::A,amaideach,көкми
847,dumm::A,amaideach,ақымақ
848,dumm::A,amaideach,миы жоқ
849,faul::A,falsa,жалқау
850,faul::A,falsa,еріншек
851,faul::A,leisciúil,жалқау
852,faul::A,leisciúil,еріншек
853,fleißig::A,dícheallach,ұқыпты
854,geizig::A,barainneach,сараң
855,geizig::A,sprionlaithe,сараң
856,klug::A,cliste,жетік
857,klug::A,cliste,ақылды
858,geschickt::A,oilte,шебер
859,geschickt::A,ealaíonta,шебер
860,lieb::A,dil,абзал
861,lieb::A,dil,айналайын
862,lieb::A,dílis,абзал
863,lieb::A,dílis,айналайын
864,lustig::A,aerach,көңілді
865,lustig::A,meidhreach,көңілді
866,sanft::A,bog,жуас
867,sanft::A,séimh,жуас
868,hungrig::A,ocrach,аш
869,krank::A,tinn,кеселді
870,krank::A,breoite,кеселді
871,nackt::A,nocht,жалаңаш
872,traurig::A,brónach,қапа
873,lebendig::A,beo,тірі
874,lebendig::A,beo,жанды
875,gut::A,maith,жақсы
876,schlecht::A,dona,жаман
877,schlecht::A,droch-,жаман
878,richtig::A,ceart,дұрыс
879,schlimm::A,gránna,жаман
880,schlimm::A,tubaisteach,жаман
881,wahr::A,fíor,нағыз
882,alt::A,sean,ескі
883,neu::A,úr,жаңа
884,neu::A,nua,жаңа
885,ehemalig::A,iar-,өткен
886,ehemalig::A,iar-,бұрынғы
887,ehemalig::A,sean-,өткен
888,ehemalig::A,sean-,бұрынғы
889,alt[Lebewesen]::A,sean,кексе
890,alt[Lebewesen]::A,aosta,кексе
891,jung::A,óg,науша
892,arm::A,bocht,кедей
893,arm::A,bocht,дәулетсіз
894,reich::A,saibhir,малды
895,reich::A,rachmasach,малды
896,bekannt::A,atá eolas air,таныс
897,bekannt::A,atá eolas air,көзтаныс
898,berühmt::A,cailiúil,атақты
899,berühmt::A,clúiteach,атақты
900,fremd::A,coimhthíoch,бөтен
901,verschieden::A,éagsúil,түрлі
902,verschieden::A,difriúil,түрлі
903,nah::A,gar,жуық
904,nah::A,gar,етене
905,nah::A,deas,жуық
906,nah::A,deas,етене
907,fern::A,i bhfad uainn,алыс
908,fern::A,i bhfad uainn,алыстағы
909,fern::A,i bhfad i gcéin,алыс
910,fern::A,i bhfad i gcéin,алыстағы
911,linker::A,clé,сол
912,linker::A,clé,солшыл
913,rechter::A,deas,оң
914,anderer::A,eile,өзге
915,anderer::A,eile,былайғы
916,erster::A,céad,алғашқы
917,zweiter::A,dóú,екінші
918,zweiter::A,dara,екінші
919,dritter::A,tríú,үшінші
920,dritter::A,treas,үшінші
921,letzter::A,déanach,артқы
922,letzter::A,déanach,кейінгі
923,letzter::A,deireanach,артқы
924,letzter::A,deireanach,кейінгі
925,allein::ADV,i d'aonar,серіксіз
926,auf einmal::ADV,ag an am céanna,бірден
927,zusammen::ADV,le chéile,бірлесіп
928,zusammen::ADV,in eineacht,бірлесіп
929,lange::ADV,fada,ұзақ
930,plötzlich::ADV,go tobann,кенет
931,plötzlich::ADV,i dtobainne,кенет
932,sofort::ADV,ar an toirt,әне-міне дегенше
933,sofort::ADV,ar an bpointe,әне-міне дегенше
934,später::ADV,níos déanaí,артынан
935,jetzt::ADV,anois,енді
936,jetzt::ADV,anois,қазір
937,heute::ADV,inniu,бүгін
938,morgen::ADV,amárach,ертең
939,bald::ADV,go luath,тез
940,bald::ADV,gan mhoill,тез
941,dann::ADV,ansin,онан соң
942,dann::ADV,ansin,сонан соң
943,gestern::ADV,inné,кеше
944,einst::ADV,tráth,бірде
945,einst::ADV,tráth,бір кезде
946,einst::ADV,uair amháin,бірде
947,einst::ADV,uair amháin,бір кезде
948,damals::ADV,ag an am,анада
949,damals::ADV,an t-am sin,анада
950,danach::ADV,ina dhiaidh sin,онан соң
951,danach::ADV,ina dhiaidh sin,сонан соң
952,vorher::ADV,cheana,бұрын
953,vorher::ADV,roimhe sin,бұрын
954,zuerst::ADV,ar dtús,әуелі
955,zuerst::ADV,ar dtús,алдымен
956,einmal::ADV,uair amháin,бір жолы
957,manchmal::ADV,uaireanta,кейде
958,oft::ADV,minic,ылғи
959,immer::ADV,i gcónaí,өнебойы
960,niemals::ADV,riamh,ешуақытта
961,hier::ADV,anseo,бұнда
962,hier::ADV,anseo,осында
963,hierhin::ADV,anseo,бермен
964,von hier::ADV,an áit seo,бер жақтан
965,dort::ADV,ann,анда
966,dort::ADV,ansin,анда
967,dorthin::ADV,ann,әрі
968,dorthin::ADV,ansin,әрі
969,geradeaus::ADV,ar aghaidh,тура
970,rückwärts::ADV,siar,артқа
971,zurück::ADV,ar ais,кейін қарай
972,unten::ADV,thíos,төменде
973,hinab::ADV,síos,астына
974,hinab::ADV,síos,төмен
975,oben::ADV,thuas,жоғарыда
976,hinauf::ADV,suas,өрге
977,überall::ADV,i ngach áit,әрқайда
978,überall::ADV,ar fud na háite,әрқайда
979,nicht::ADV,ní,емес
980,nicht::ADV,cha,емес
981,ein wenig::ADV,beagán,азырақ
982,ein wenig::ADV,beagán,аздаған
983,ein wenig::ADV,beagán,азғантай
984,kaum::ADV,ar éigean,зорға
985,sehr::ADV,an-,орасан
986,so::ADV,chomh,бұлай
987,so::ADV,chomh,былайша
988,so::ADV,mar sin,бұлай
989,so::ADV,mar sin,былайша
990,noch::ADV,fós,әлі
991,noch::ADV,go fóill,әлі
992,nur::ADV,amháin,ғана
993,nur::ADV,níl ach,ғана
994,schon::ADV,cheana,түге
995,schon::ADV,cheana féin,түге
996,wieder::ADV,arís,жаңа
997,wieder::ADV,arís,қайта
998,wieder::ADV,arís,жаңадан
999,wieder::ADV,athuair,жаңа
1000,wieder::ADV,athuair,қайта
1001,wieder::ADV,athuair,жаңадан
1002,vergebens::ADV,amú,бекер
1003,vergebens::ADV,in aisce,бекер
1004,vor::PRP,ar thosach,алды
1005,hinter::PRP,laistiar de,артынан
1006,hinter::PRP,taobh thiar de,артынан
1007,unter::PRP,faoi,түп
1008,unter::PRP,faoi,маңында
1009,durch::PRP,trí,арқылы
1010,neben::PRP,taobh le,іргеде
1011,neben::PRP,taobh le,жанында
1012,neben::PRP,in aice le,іргеде
1013,neben::PRP,in aice le,жанында
1014,zwischen::PRP,idir,арада
1015,wegen::PRP,de bharr,үшін
1016,wegen::PRP,mar gheall ar,үшін
1017,dies::PRN,seo,бұ
1018,dies::PRN,seo,осы
1019,das::PRN,sin,сол
1020,alles::PRN,gach rud,дүйім
1021,alles::PRN,gach rud,күллі
1022,ich::PRN,mé,мен
1023,ich::PRN,mise,мен
1024,du::PRN,tú,сен
1025,du::PRN,tusa,сен
1026,er::PRN,sé,ол
1027,er::PRN,seisean,ол
1028,wir::PRN,sinn,біз
1029,ihr::PRN,sibh,сіз
1030,ihr::PRN,sibhse,сіз
1031,sie::PRN,siad,олар
1032,sie::PRN,siadsan,олар
1033,was::FPRN,cad,не
1034,was::FPRN,céard,не
1035,wer::FPRN,cé,кім
1036,wo::FADV,cá,кәні
1037,wo::FADV,cá,қайда
1038,wo::FADV,cén áit,кәні
1039,wo::FADV,cén áit,қайда
1040,wohin::FADV,cá,қайда
1041,wohin::FADV,cén áit,қайда
1042,wie::FADV,conas,калай
1043,wie::FADV,cén chaoi,калай
1044,warum::FADV,cén fáth,неғып
1045,warum::FADV,cad chuige,неғып
1046,wieviel::FNUM,cá mhéad,неше
1047,wieviel::FNUM,cá mhéad,қанша
1048,eins::NUM,aon,бір
1049,zwei::NUM,dhá,екі
1050,drei::NUM,trí,үш
1051,vier::NUM,ceathair,төрт
1052,fünf::NUM,cúig,бес
1053,sechs::NUM,sé,алты
1054,sieben::NUM,seacht,жеті
1055,acht::NUM,ocht,сегіз
1056,neun::NUM,naoi,тоғыз
1057,zehn::NUM,deich,он
1058,elf::NUM,aon déag,он бір
1059,zwölf::NUM,dó dhéag,он екі
1060,zwanzig::NUM,fiche,жиырма
1061,dreißig::NUM,tríocha,отыз
1062,vierzig::NUM,daichead,қырық
1063,vierzig::NUM,ceathracha,қырық
1064,fünfzig::NUM,caoga,елу
1065,sechzig::NUM,seasca,алпыс
1066,siebzig::NUM,seachtó,жетпіс
1067,achtzig::NUM,ochtó,сексен
1068,neunzig::NUM,nócha,тоқсан
1069,hundert::NUM,céad,жүз
1070,tausend::NUM,míle,мың
1071,und::CNJ,agus,та
1072,oder::CNJ,nó,әлде
1073,oder::CNJ,nó,немесе
1074,stehen::V,seas,тұру
1075,sitzen::V,suigh,отыру
1076,liegen::V,luigh,жату
1077,hängen::V,tá crochta,ілу
1078,werden::V,éirigh,болу
1079,werden::V,éirigh,түрегелу
1080,passieren::V,tarlaigh,болу
1081,beginnen::V,tosaigh,басталу
1082,enden::V,críochnaigh,ада болу
1083,wechseln::V,athraigh,құбылу
1084,wechseln::V,athraigh,өзгеру
1085,aufgehen[Sonne]::V,éirigh,шығу
1086,untergehen[Sonne]::V,fuin,батыру
1087,untergehen[Sonne]::V,téigh faoi,батыру
1088,scheinen[Sonne]::V,taitin,жылтырау
1089,scheinen[Sonne]::V,soilsigh,жылтырау
1090,donnern::V,tá toirneach ann,күркіреу
1091,wehen::V,séid,огып тур
1092,strömen::V,sil,сорғалау
1093,fließen::V,rith,ағу
1094,fließen::V,snigh,ағу
1095,sich drehen::V,cas,айналу
1096,sich drehen::V,imrothlaigh,айналу
1097,schwanken::V,luasc,толықсу
1098,schwingen::V,luasc,тербелу
1099,fallen::V,tit,құлау
1100,fallen::V,tit,жығылу
1101,fallen::V,tit,төмендеу
1102,brennen::V,dóigh,жану
1103,rauchen::V,plúch toite,түтету
1104,regnen::V,báistigh,жауу
1105,regnen::V,tá ag cur báistí,жауу
1106,gefrieren::V,sioc,мұздай қату
1107,gefrieren::V,sioc,мұз боп қату
1108,gefrieren::V,reoigh,мұздай қату
1109,gefrieren::V,reoigh,мұз боп қату
1110,tauen::V,leáigh,жібу
1111,tauen::V,coscair,жібу
1112,schmelzen::V,leáigh,еру
1113,trocknen::V,triomaigh,курау
1114,sieden::V,fiuch,қайнау
1115,sieden::V,beirigh,қайнау
1116,faulen::V,lobh,иістену
1117,faulen::V,dreoigh,иістену
1118,verfaulen::V,lobh,шіру
1119,verfaulen::V,feoigh,шіру
1120,reißen::V,bris,жыртылу
1121,versinken::V,téigh síos,малтығу
1122,vergehen::V,téigh thart,өту
1123,erscheinen::V,tar,көріну
1124,erscheinen::V,tar,көрініп қалу
1125,verschwinden::V,imigh,ғайып_болу
1126,sinken::V,tit,ылдилау
1127,sinken::V,tit,төмендеу
1128,sinken::V,ísligh,ылдилау
1129,sinken::V,ísligh,төмендеу
1130,abnehmen::V,maolaigh,кемітілу
1131,abnehmen::V,laghdaigh,кемітілу
1132,zunehmen::V,méadaigh,көбею
1133,steigen::V,éirigh,қобу
1134,steigen::V,éirigh,көтерілу
1135,steigen::V,éirigh,жоғарылау
1136,wachsen::V,fás,өсу
1137,glänzen::V,lonraigh,жалтырау
1138,funkeln::V,drithligh,жарқырау
1139,funkeln::V,drithligh,нұрлану
1140,funkeln::V,drithligh,жылтылдау
1141,lärmen::V,tóg callán,шулау
1142,lärmen::V,tóg callán,шуылдау
1143,läuten::V,buail,қоңыраулату
1144,klingeln::V,buail,дыңғырлау
1145,klirren::V,cling,дыңылдату
1146,brausen::V,búir,тасу
1147,rauschen::V,tá ag siosarnach,сусылдау
1148,rauschen::V,tá ag siosarnach,сыбдырлау
1149,klingen::V,tá glór ag,дыбыс шығару
1150,bellen::V,amhastraigh,үру
1151,heulen::V,glam,ұлу
1152,blasen::V,séid,үру
1153,pfeifen::V,lig fead,ысқыру
1154,schreien::V,béic,шыңғыру
1155,schreien::V,béic,айғайлау
1156,schreien::V,béic,байбайлау
1157,schreien::V,béic,бажалақтау
1158,schreien::V,glaoigh,шыңғыру
1159,schreien::V,glaoigh,айғайлау
1160,schreien::V,glaoigh,байбайлау
1161,schreien::V,glaoigh,бажалақтау
1162,stöhnen::V,lig cnead,ыңырсу
1163,stöhnen::V,lig cnead,ыңкылдау
1164,zittern::V,crith,қалш
1165,zittern::V,crith,қалшылдату
1166,zittern::V,creathnaigh,қалш
1167,zittern::V,creathnaigh,қалшылдату
1168,leben::V,mair,жасау
1169,leben::V,mair,күнелту
1170,leben::V,mair,күн көру
1171,leben::V,mair,тіршілік ету
1172,geboren werden::V,rugadh,туу
1173,atmen::V,análaigh,дем алу
1174,atmen::V,análaigh,ауа жұту
1175,trinken::V,ól,ішу
1176,trinken::V,ól,ұрттау
1177,essen::V,ith,жеу
1178,essen::V,ith,тамақтану
1179,schlucken::V,slog,жұту
1180,müde werden::V,tuirsigh,болдыру
1181,einschlafen::V,tit ina chodladh,үйыктап калу
1182,schlafen::V,codail,ұйықтау
1183,aufwachen::V,múscail,ояну
1184,aufstehen::V,éirigh,ояну
1185,sich erholen::V,lig scíth,тынығу
1186,krank werden::V,éirigh tinn,кеселдену
1187,krank werden::V,éirigh tinn,сырқаттану
1188,krank werden::V,éirigh tinn,ауырып қалу
1189,krank werden::V,éirigh tinn,ауыра бастау
1190,krank werden::V,éirigh tinn,кеселге ұшырау
1191,krank werden::V,éirigh tinn,сырқаттанып қалу
1192,krank sein::V,tá tinn,ауыру
1193,krank sein::V,tá tinn,сырқаттану
1194,schmerzen::V,tá pian i,ауырады
1195,husten::V,déan casacht,жөтелу
1196,genesen::V,téarnaigh,айығу
1197,sterben::V,éag,өлу
1198,sterben::V,éag,қайтыс
1199,sterben::V,éag,жантапсыру
1200,sterben::V,faigh bás,өлу
1201,sterben::V,faigh bás,қайтыс
1202,sterben::V,faigh bás,жантапсыру
1203,umkommen::V,caill,өлу
1204,umkommen::V,caill,қаза табу
1205,sich bewegen::V,bog,жылжу
1206,sich bewegen::V,gluais,жылжу
1207,sich rühren::V,corraigh,қыбырлау
1208,sich erheben::V,seas suas,тұру
1209,sich setzen::V,suigh,отыру
1210,hinfallen::V,tit,жығылу
1211,laufen::V,siúil,жояу жүру
1212,schreiten::V,siúil,кадамдау
1213,spazierengehen::V,téigh ag spaisteoireacht,қыдыру
1214,eilen::V,deifrigh,асығу
1215,eilen::V,deifrigh,жеделдену
1216,eilen::V,deifrigh,жедепдеу
1217,eilen::V,brostaigh,асығу
1218,eilen::V,brostaigh,жеделдену
1219,eilen::V,brostaigh,жедепдеу
1220,sich beeilen::V,deifrigh,асығу
1221,sich beeilen::V,deifrigh,жеделдену
1222,sich beeilen::V,déan deifir,асығу
1223,sich beeilen::V,déan deifir,жеделдену
1224,sausen::V,luathaigh,заулау
1225,rennen::V,rith,жүгіру
1226,springen::V,léim,секіру
1227,klettern::V,dreap,өрмелеп шығу
1228,schaukeln::V,téigh ar an maide corrach,тербелу
1229,kriechen::V,snámh,еңбектеу
1230,schwimmen::V,snámh,жүзу
1231,schwimmen::V,snámh,малту
1232,schwimmen::V,snámh,қалықтау
1233,tauchen::V,tum,сүңгу
1234,rudern::V,iomair,есу
1235,rudern::V,rámhaigh,есу
1236,fahren::V,tiomáin,бару
1237,fliegen::V,eitil,ұшу
1238,gehen::V,téigh,бару
1239,weggehen::V,imigh,кету
1240,abfahren::V,imigh,жөнелу
1241,anhalten::V,stad,тоқтау
1242,hineingehen::V,téigh isteach,кіру
1243,eintreten::V,téigh isteach,ену
1244,kommen::V,tar,жету
1245,ankommen::V,tar,келу
1246,zurückkommen::V,fill,қайту
1247,bleiben::V,fan,қалу
1248,warten::V,fan,тосу
1249,erwarten::V,tá ag súil le,күту
1250,erwarten::V,tá ag dréim le,күту
1251,suchen::V,lorg,іздеу
1252,finden::V,faigh,табу
1253,finden::V,aimsigh,табу
1254,versuchen::V,triail,талпыну
1255,vorbereiten::V,réitigh,әзірлеу
1256,lieben::V,gráigh,сүю
1257,mögen::V,taitin le,жарату
1258,mögen::V,taitin le,жақсы_көру
1259,mögen::V,is maith le,жарату
1260,mögen::V,is maith le,жақсы_көру
1261,lachen::V,gáir,күлу
1262,lachen::V,gáir,күлісу
1263,rühren::V,téigh i bhfeidhm ar,көңілін бұзу
1264,weinen::V,goil,жылау
1265,weinen::V,caoin,жылау
1266,schimpfen::V,tá ag clamhsán,ақырып-бақыру
1267,sich ärgern::V,tá corraithe,ашулану
1268,sich fürchten::V,tá eagla ar,сескену
1269,fürchten::V,tá eagla ar,қауіптену
1270,fürchten::V,tá eagla ar,сақсыну
1271,fliehen::V,teith,қашу
1272,fliehen::V,teith,қашып кету
1273,flüchten::V,éalaigh,қашу
1274,flüchten::V,éalaigh,қашып кету
1275,sehen::V,feic,көру
1276,anschauen::V,dearc,назар салу
1277,anschauen::V,féach ar,назар салу
1278,ansehen::V,breathnaigh,тамашалау
1279,hören::V,cluin,есту
1280,zuhören::V,éist,тыңдау
1281,zuhören::V,éist,құлақ қою
1282,probieren::V,bliais,тату
1283,probieren::V,bliais,дәм тату
1284,riechen::V,bolaigh,иіскеу
1285,fühlen::V,braith,сезу
1286,fühlen::V,braith,сезіну
1287,fühlen::V,mothaigh,сезу
1288,fühlen::V,mothaigh,сезіну
1289,scheinen::V,tá an chuma ar,болып көріну
1290,zu sehen sein::V,tá le feiceáil,көріну
1291,vernehmen::V,clois,есту
1292,vernehmen::V,clois,есітіп қалу
1293,frieren::V,tá fuar,тоңу
1294,frieren::V,tá fuar,жаурау
1295,tun::V,déan,ету
1296,tun::V,déan,істеу
1297,können::V,féad,білу
1298,können::V,is féidir le,білу
1299,wollen::V,tá ag iarraidh,қалау
1300,anfangen::V,tosaigh,бастау
1301,anfangen::V,cuir tús le,бастау
1302,beenden::V,críochnaigh,бітіру
1303,beenden::V,críochnaigh,адақтау
1304,beenden::V,críochnaigh,тамамдау
1305,beenden::V,críochnaigh,аяқтап шығу
1306,beenden::V,cuir deireadh le,бітіру
1307,beenden::V,cuir deireadh le,адақтау
1308,beenden::V,cuir deireadh le,тамамдау
1309,beenden::V,cuir deireadh le,аяқтап шығу
1310,aufhören::V,stad,доғару
1311,gelingen::V,éirigh le,жолы түсу
1312,geraten::V,tá deireadh ar,калу
1313,öffnen::V,oscail,ашу
1314,öffnen::V,oscail,ашып қою
1315,schließen::V,dún,жабу
1316,schließen::V,iaigh,жабу
1317,stellen::V,cuir,қою
1318,stellen::V,cuir,қойдыру
1319,setzen::V,cuir,отырғызу
1320,setzen::V,socraigh,отырғызу
1321,legen::V,cuir,салу
1322,legen::V,cuir,калау
1323,berühren::V,teagmhaigh le,тию
1324,verbinden::V,ceangail,байлап алу
1325,verbinden::V,ceangail,сабақтастыру
1326,bedecken::V,clúdaigh,бүркеу
1327,bedecken::V,cumhdaigh,бүркеу
1328,aufhängen::V,croch,ілу
1329,aufhängen::V,croch,асып қою
1330,anzünden::V,las,тұтату
1331,anzünden::V,adhain,тұтату
1332,aufheben::V,tóg,көтеру
1333,aufheben::V,ardaigh,көтеру
1334,zurücklassen::V,fág,қалдыру
1335,verlieren::V,caill,жоғалту
1336,fallen lassen::V,lig uait,құлатып алу
1337,fallen lassen::V,lig uait,қолдан түсіріп алу
1338,fallen lassen::V,caith uait,құлатып алу
1339,fallen lassen::V,caith uait,қолдан түсіріп алу
1340,machen::V,déan,ету
1341,machen::V,déan,жасау
1342,machen::V,déan,жасап шығару
1343,machen::V,réitigh,ету
1344,machen::V,réitigh,жасау
1345,machen::V,réitigh,жасап шығару
1346,herstellen::V,táirg,жасап шығару
1347,bauen::V,tóg,тұрғызу
1348,reparieren::V,deisigh,оңдау
1349,verbessern::V,feabhsaigh,дұрыстау
1350,ändern::V,athraigh,өзгерту
1351,graben::V,tochail,үңгу
1352,beugen::V,crom,буғу
1353,biegen::V,lúb,ию
1354,biegen::V,lúb,майыстыру
1355,drehen::V,cas,айналдыру
1356,wenden::V,tiontaigh,екінші жағын айналдыру
1357,umdrehen::V,iompaigh,бұру
1358,umdrehen::V,tiontaigh,бұру
1359,heben::V,ardaigh,көтеру
1360,hochheben::V,tóg,жоғарылату
1361,hochheben::V,tóg,көтеру
1362,ergreifen::V,beir ar,бас_салу
1363,ergreifen::V,beir ar,шап_беріп_ұстап_алу
1364,ergreifen::V,beir ar,шап_беру
1365,ergreifen::V,beir ar,шап_ете_түсу
1366,halten::V,coimeád,тұту
1367,halten::V,coimeád,ұстау
1368,halten::V,coinnigh,тұту
1369,halten::V,coinnigh,ұстау
1370,drücken::V,brúigh,басу
1371,schieben::V,brúigh,итеру
1372,kratzen::V,scríob,қыру
1373,lecken::V,ligh,жалау
1374,lecken::V,leadhb,жалау
1375,beißen::V,bain greim as,қабу
1376,beißen::V,bain greim as,тістеу
1377,beißen::V,bain greim as,қауып алу
1378,abreißen::V,stróic,үзу
1379,abreißen::V,tarraing,үзу
1380,abschneiden::V,scoith,қырқу
1381,binden::V,ceangail,байланыстыру
1382,binden::V,ceangail,байлап_алу
1383,binden::V,ceangail,байластыру
1384,binden::V,ceangail,байлау
1385,binden::V,ceangail,буу
1386,binden::V,ceangail,матау
1387,binden::V,ceangail,сабақтастыру
1388,binden::V,ceangail,ұштастыру
1389,stecken::V,sáigh,сұғу
1390,brechen::V,bris,сындыру
1391,klopfen::V,cnag,қағу
1392,hauen::V,buail,соғу
1393,kleben::V,gliúáil,желімдеу
1394,reiben::V,cuimil,үйкеу
1395,streichen::V,leath,сүйкеу
1396,schleifen::V,líomh,егеу
1397,schleifen::V,líomh,қайрау
1398,schleifen::V,líomh,егеулеу
1399,schneiden::V,gearr,кесу
1400,rütteln::V,croith,қозғау
1401,rütteln::V,croith,жұлмалау
1402,schütteln::V,croith,дірілдету
1403,schütteln::V,croith,селкілдету
1404,schwenken::V,luasc,бұлғау
1405,schwenken::V,luasc,сермеу
1406,schütten::V,doirt,құю
1407,füllen::V,líon,толтыру
1408,einwickeln::V,cuach,орау
1409,einwickeln::V,clúdaigh,орау
1410,tragen::V,iompair,алып жүру
1411,schleppen::V,tarraing,тарту
1412,ziehen::V,tarraing,тарту
1413,aufbewahren::V,coinnigh,сақтау
1414,werfen::V,caith,лақтыру
1415,fangen::V,ceap,қармау
1416,fangen::V,ceap,қағып алу
1417,packen::V,beir ar,шап беру
1418,packen::V,beir ar,шап ете түсу
1419,packen::V,beir ar,шап беріп ұстап алу
1420,verstecken::V,folaigh,тығу
1421,verstecken::V,folaigh,жасыру
1422,verstecken::V,cuir i bhfolach,тығу
1423,verstecken::V,cuir i bhfolach,жасыру
1424,teilen::V,roinn,бөлу
1425,schicken::V,seol,жіберу
1426,bringen::V,beir,әкелу
1427,bringen::V,beir,алып келу
1428,bringen::V,tabhair,әкелу
1429,bringen::V,tabhair,алып келу
1430,hinzufügen::V,cuir le,қосу
1431,hinzufügen::V,cuir le,үстеу
1432,bekommen::V,faigh,алу
1433,erhalten::V,faigh,алмақ
1434,nehmen::V,tóg,алу
1435,nehmen::V,tóg,алмақ
1436,nehmen::V,glac,алу
1437,nehmen::V,glac,алмақ
1438,wählen::V,pioc,таңдау
1439,wählen::V,roghnaigh,таңдау
1440,auswählen::V,roghnaigh,екшеу
1441,auswählen::V,roghnaigh,саралау
1442,auswählen::V,roghnaigh,сұрыптау
1443,auswählen::V,roghnaigh,сайлап алу
1444,bewahren::V,caomhnaigh,сақтау
1445,behindern::V,cuir bac ar,оралғы болу
1446,verderben::V,mill,бүлдіру
1447,beschädigen::V,loit,бұзу
1448,beschädigen::V,déan damáiste do,бұзу
1449,zerbrechen::V,bris,уату
1450,zerreißen::V,stiall,жырту
1451,zerstören::V,mill,қирату
1452,zerstören::V,mill,талқандау
1453,zerstören::V,scrios,қирату
1454,zerstören::V,scrios,талқандау
1455,verbrennen::V,las,өртеу
1456,verbrennen::V,las,жандыру
1457,verbrennen::V,las,өртеп жіберу
1458,verbrennen::V,las,жандырып жіберу
1459,verbrennen::V,dóigh,өртеу
1460,verbrennen::V,dóigh,жандыру
1461,verbrennen::V,dóigh,өртеп жіберу
1462,verbrennen::V,dóigh,жандырып жіберу
1463,geben::V,tabhair,беру
1464,reichen::V,sín,беру
1465,reichen::V,cuir,беру
1466,schenken::V,bronn,тарту
1467,schenken::V,tabhair,тарту
1468,versprechen::V,geall,уәде беру
1469,wünschen::V,guigh,тілеу
1470,loben::V,mol,мақтау
1471,loben::V,mol,дәріптеу
1472,küssen::V,póg,сүю
1473,wiegen::V,bog,тербеу
1474,wiegen::V,luasc,тербеу
1475,zudecken::V,clúdaigh,бүркеу
1476,wecken::V,dúisigh,ояту
1477,zeigen::V,taispeáin,көрсету
1478,führen::V,treoraigh,ерту
1479,führen::V,treoraigh,жетектеу
1480,lehren::V,múin,оқыту
1481,lehren::V,teagasc,оқыту
1482,unterrichten::V,múin,оқыту
1483,unterrichten::V,teagasc,оқыту
1484,aufziehen::V,tóg,бағу
1485,leiten::V,tá i gceannas ar,басқару
1486,leiten::V,tá i gceannas ar,жетекшілік ету
1487,antreiben::V,gríosaigh,асықтыру
1488,lassen::V,cuir ag,-ткізу
1489,lassen::V,cuir ag,мәжбүр ету
1490,einladen::V,cuir cuireadh ar,шақыру
1491,vereinigen::V,aontaigh,біріктіру
1492,vereinigen::V,aontaigh,біріктіріп қою
1493,besuchen::V,tabhair cuairt ar,кіріп шығу
1494,besuchen::V,tabhair cuairt ar,барып шығу
1495,treffen::V,cas ar,кездесу
1496,treffen::V,buail le,кездесу
1497,sich versammeln::V,bailigh,топталу
1498,sich versammeln::V,cruinnigh,топталу
1499,spielen::V,imir,ойнау
1500,spielen::V,tá ag spraoi,ойнау
1501,singen::V,can,сайрау
1502,tanzen::V,rinc,билеу
1503,tanzen::V,damhsaigh,билеу
1504,sich trennen::V,scar,айрылысу
1505,verlassen::V,fág,тастау
1506,retten::V,tarrtháil,құтқару
1507,bewachen::V,cosain,күзету
1508,bewachen::V,gardáil,күзету
1509,schützen::V,cosain,жақтау
1510,schützen::V,cosain,жақтасу
1511,verteidigen::V,cosain,қорғау
1512,sich schlagen::V,tá ag bruíon,алысу
1513,schießen::V,caith,ату
1514,schießen::V,scaoil,ату
1515,siegen::V,bain,жеңу
1516,siegen::V,buaigh,жеңу
1517,ärgern::V,cuir isteach ar,ашуландыру
