,Concept_ID,ps,mn
1454,kehren::V,جارو کول,шүүрдэх
1455,kehren::V,جارو کول,туужуудах
1456,baden::V,لمبېدل,усанд орох
1457,sich waschen::V,ځان مينځل,биеэ угаах
1458,ausziehen::V,کښل,тайлах
1459,ausziehen::V,ایستل,тайлах
1460,anziehen::V,اغوستل,өмсөх
1461,sich anziehen::V,کالی اغوستل,хувцаслах
1462,kämmen::V,ګمنځول,самнах
1463,schmücken::V,ښکلی کول,гоёх
1464,schmücken::V,ښکلی کول,чимэх
1465,sagen::V,وېل,гэх
1466,sagen::V,وېل,хэлэх
1467,sprechen::V,وېل,ярих
1468,sprechen::V,وېل,өгүүлэх
1469,sprechen::V,غږېدل,ярих
1470,sprechen::V,غږېدل,өгүүлэх
1471,reden::V,ګړېدل,хэлэх
1472,reden::V,ګړېدل,хөөрөлдөх
1473,reden::V,خبرې کول,хэлэх
1474,reden::V,خبرې کول,хөөрөлдөх
1475,sich unterhalten::V,خبری کول,ярилцах
1476,fragen::V,پوښتنه کول,асуух
1477,bitten::V,غوښتل,гуйх
1478,erzählen::V,کيسه کول,өгүүлэх
1479,erzählen::V,حکايت کول,өгүүлэх
1480,mitteilen::V,خبرول,дуулгах
1481,mitteilen::V,خبرول,мэдээлэх
1482,mitteilen::V,خبر ورکول,дуулгах
1483,mitteilen::V,خبر ورکول,мэдээлэх
1484,nennen::V,نوم ايښودل,нэрлэх
1485,rufen::V,بلل,дуудах
1486,prahlen::V,لاپې وهل,бардах
1487,prahlen::V,لاپې وهل,сайрхах
1488,übersetzen::V,ژباړل,орчуулах
1489,übersetzen::V,ترجمه کول,орчуулах
1490,denken::V,فکر کول,санах
1491,glauben::V,باور کول,итгэх
1492,bemerken::V,لیدل,ажих
1493,bemerken::V,لیدل,ажиглах
1494,erkennen::V,پېژندل,таних
1495,begreifen::V,رسېدل,ойлгох
1496,begreifen::V,پوهېدل,ойлгох
1497,verstehen::V,پوهېدل,мэдэж авах
1498,lernen::V,زده کول,сурах
1499,lernen::V,درس لوستل,сурах
1500,wissen::V,پوهېدل,мэдэх
1501,sich erinnern an::V,یادول,дурсах
1502,sich erinnern an::V,په یاد راوړل,дурсах
1503,vergessen::V,هېرول,мартах
1504,messen::V,اندازه کول,хэмжих
1505,zählen::V,شمارل,тоолох
1506,rechnen::V,حسابول,тооцоох
1507,lesen::V,لوستل,унших
1508,malen::V,رسمول,зурах
1509,zeichnen::V,رسمول,дүрслэн бичих
1510,schreiben::V,لیکل,бичих
1511,besitzen::V,لرل,эзэмших
1512,kaufen::V,رانیول,худалдан авах
1513,verkaufen::V,خرڅول,худалдах
1514,bezahlen::V,تأدیه کول,төлөх
1515,zahlen::V,کسات اخيستل,төлөх
1516,beherrschen::V,تسلط لرل,эзэмших
1517,ertragen::V,زغمل,тэсэх
1518,Barsch::N,,алгана
1519,Hecht::N,,цурхай
