,Concept_ID,,ady
809,lieben::V,,шӏу плъэгъу́н
810,mögen::V,,шӏу плъэгъу́н
811,lachen::V,,щхын
812,rühren::V,,гур гъэузын
813,weinen::V,,гъын
814,schimpfen::V,,хъонэн
815,sich ärgern::V,,губжы́н
816,sich fürchten::V,,щынэ́н
817,fürchten::V,,щынэ́н
818,sehen::V,,льэгъу́н
819,anschauen::V,,плъэн
820,anschauen::V,,еплъы́н
821,ansehen::V,,плъэн
822,hören::V,,зэхэхын
823,zuhören::V,,дэӏо́н
824,probieren::V,,хэӏэн
825,riechen::V,,пэмэ́н
826,fühlen::V,,зэхэпшӏэн
827,scheinen::V,,уащыхъу́н
828,scheinen::V,,уашӏошӏы́н
829,zu sehen sein::V,,зэрэлъэгъу́н
830,vernehmen::V,,зэхэхын
831,frieren::V,,дыкъын
832,frieren::V,,пӏыкӏэн
833,frieren::V,,чъыӏэ́ лӏэн
834,tun::V,,шӏын
835,können::V,,лъэкӏы́н
836,wollen::V,,фэе́н
837,anfangen::V,,ублэн
838,beenden::V,,ухы́н
839,aufhören::V,,щыгъэтын
840,gelingen::V,,хъун
841,öffnen::V,,ӏухы́н
842,schließen::V,,игъэсэн
843,stellen::V,,бгъэуцун
844,setzen::V,,гъэтӏысы́н
845,legen::V,,хэлъхьа́н
846,berühren::V,,эӏэн
847,berühren::V,,нэсын
848,verbinden::V,,зэхэпхэ́н
849,verbinden::V,,пхын
850,bedecken::V,,техъо́н
851,aufhängen::V,,пылъэ́н
852,anzünden::V,,хэгъэнэ́н
853,zurücklassen::V,,къэгъэнэ́н
854,verlieren::V,,чӏэ́нэн
855,verlieren::V,,шӏокӏоды́н
856,fallen lassen::V,,чӏэунэн
857,fallen lassen::V,,пӏэпызын
858,machen::V,,шӏын
859,herstellen::V,,шӏы́н
860,bauen::V,,шӏы́н
861,reparieren::V,,дыжьы́н
862,verbessern::V,,нахьышӏу пшӏын
863,verbessern::V,,нахь дэгъу пшӏын
864,ändern::V,,зэблэхъу́н
865,graben::V,,тӏын
866,biegen::V,,уфэн
867,drehen::V,,гъэчэрегъу́
868,wenden::V,,пӏонтӏэн
869,wenden::V,,бгъэзэн
870,wenden::V,,уӏубын
871,heben::V,,ӏэты́н
872,hochheben::V,,ӏэты́н
873,ergreifen::V,,къэубыты́н
874,halten::V,,ӏыгъы́н
875,drücken::V,,тэӏункӏэн
876,schieben::V,,уеӏункӏын
877,schieben::V,,уетӏыргун
878,kratzen::V,,цӏэнтхъун
879,lecken::V,,бзэи́н
880,beißen::V,,ецэкъэ́н
881,abreißen::V,,къичын
882,abreißen::V,,пытхъын
883,abschneiden::V,,пыупкӏын
884,abschneiden::V,,гобзыкӏын
885,binden::V,,епхын
886,stecken::V,,хэсэн
887,brechen::V,,зэпыпкӏын
888,klopfen::V,,теон
889,hauen::V,,теон
890,kleben::V,,щхэн
891,reiben::V,,пӏотын
892,streichen::V,,щыфэн
893,schleifen::V,,гъэчаны́н
894,schleifen::V,,кӏэлыкӏы́н
895,schneiden::V,,бзын
896,rütteln::V,,гъэсысын
897,schütteln::V,,гъэсысын
898,schwenken::V,,ӏэ шӏын
899,schütten::V,,икӏэ́н
900,füllen::V,,из шӏын
901,einwickeln::V,,кӏоцӏыщыхьа́н
902,tragen::V,,хьын
903,schleppen::V,,пхьын
904,schleppen::V,,плъэшъун
905,ziehen::V,,пкъудыин
906,ziehen::V,,пщэн
907,ziehen::V,,плъэшъун
908,aufbewahren::V,,пӏыгъын
909,aufbewahren::V,,уухъумэн
910,werfen::V,,дзын
911,fangen::V,,къэубыты́н
912,packen::V,,къэубыты́н
913,verstecken::V,,бгъэбылъын
914,teilen::V,,гощы́н
915,schicken::V,,гъахьы́н
916,bringen::V,,къэхьы́н
917,hinzufügen::V,,хэгъэхъо́н
918,nehmen::V,,къытехы́н
919,wählen::V,,къыхэхы́н
920,auswählen::V,,къыхэхы́н
921,bewahren::V,,къэухъумэн
922,behindern::V,,пэрыохъу хъун
923,verderben::V,,къутэн
924,beschädigen::V,,къутэн
925,zerbrechen::V,,къутэн
926,zerreißen::V,,зэӏэтхъы́н
927,zerstören::V,,къутэ́н
928,verbrennen::V,,гъэсты́н
929,geben::V,,еты́н
930,reichen::V,,еты́н
931,schenken::V,,еты́н
932,versprechen::V,,гъэгугъэ́н
933,wünschen::V,,шӏоигъо́н
934,loben::V,,щытхъун
935,küssen::V,,ебэу́н
936,wiegen::V,,гъэхъыен
937,zudecken::V,,техъо́н
938,wecken::V,,къэгъэущы́н
939,zeigen::V,,гъэлъэгъо́н
940,führen::V,,щэн
941,lehren::V,,егъэджэ́н
942,lehren::V,,егъэшӏэн
943,unterrichten::V,,егъэджэ́н
944,aufziehen::V,,пӏун
945,leiten::V,,гъэзекӏон
946,antreiben::V,,къепфылӏэн
947,lassen::V,,еты́н
948,einladen::V,,къегъэблэгъэн
949,vereinigen::V,,зэгогъэхьан
950,besuchen::V,,щыӏэ́н
951,treffen::V,,ӏукӏэ́н
952,treffen::V,,пэгъокӏы́н
953,sich versammeln::V,,зэхэхьан
954,spielen::V,,джэгу́н
955,singen::V,,орэ́д къэӏо́н
956,tanzen::V,,къэшъо́н
957,sich trennen::V,,зэгокӏыжьы́ных
958,verlassen::V,,бгынэн
959,verlassen::V,,хэкӏыжьын
960,retten::V,,къыхэпхыжьын
961,retten::V,,къэбгъэнэжьын
962,bewachen::V,,къэгъэгъунэн
963,schützen::V,,ухъумэ́н
964,verteidigen::V,,къэухъумэн
965,sich schlagen::V,,эзэон
966,schießen::V,,он
967,siegen::V,,текӏо́н
968,ärgern::V,,бгъэгубжын
969,schlagen::V,,ео́н
970,stechen::V,,хэӏун
971,stoßen::V,,тӏыро́н
972,stoßen::V,,уеӏункӏын
973,stehlen::V,,тыгъу́н
974,stören::V,,бгъэгумэкӏын
975,belästigen::V,,бгъэгумэкӏын
976,verbergen::V,,ушъэфын
977,täuschen::V,,гъэпцӏэ́н
978,betrügen::V,,гъэпцӏэ́н
979,töten::V,,уикӏын
980,wohnen::V,,дэсын
981,arbeiten::V,,лэжьэ́н
982,sammeln::V,,угъои́н
983,pflücken::V,,къыпычы́н
984,jagen::V,,шэкӏон
985,jagen::V,,ешэкӏон
986,fischen::V,,пцэжъые уешэн
987,fassen::V,,къэубыты́н
988,hüten::V,,хэхъо́н
989,treiben::V,,пфын
990,anbinden::V,,епхын
991,füttern::V,,гъэшхэ́н
992,melken::V,,щын
993,hacken::V,,упкӏэтэн
994,gießen::V,,тепкӏэн
995,reifen::V,,игъо хъун
996,zubereiten::V,,бгъэхьазырын
997,kochen::V,,шӏы́н
998,backen::V,,гъэжъэ́н
999,braten::V,,гъэжъэ́н
1000,umrühren::V,,зэхэгъэкӏухьан
1001,stricken::V,,хъын
1002,nähen::V,,дэн
1003,färben::V,,бгъэлэн
1004,reinigen::V,,укъэбзы́н
1005,waschen::V,,бгыкӏын
1006,abwischen::V,,лъэкӏы́н
1007,spülen::V,,дэгъэчъыхьан
1008,fegen::V,,пхъэнкӏы́н
1009,kehren::V,,пхъэнкӏы́н
1010,baden::V,,зыгъэпскӏын
1011,sich waschen::V,,зытхьакӏы́н
1012,ausziehen::V,,къытехы́н
1013,anziehen::V,,щылъэ́н
1014,sich anziehen::V,,зыфэпэн
1015,kämmen::V,,жьын
1016,schmücken::V,,гъэдэхэ́н
1017,sagen::V,,къэӏон
1018,sprechen::V,,псэлъэ́н
1019,reden::V,,гущыӏэ́н
1020,sich unterhalten::V,,зэдэгущыӏэн
1021,fragen::V,,упчӏэ́н
1022,bitten::V,,лъэӏо́н
1023,erzählen::V,,къэпӏотэ́н
1024,mitteilen::V,,макъэ егъэӏун
1025,nennen::V,,цӏэ фэусы́н
1026,rufen::V,,джэн
1027,prahlen::V,,узыщытхъужьы́н
1028,übersetzen::V,,бгъэкӏотэн
1029,denken::V,,егупшысэ́н
1030,glauben::V,,уивыхъэ́ телъы́н
1031,bemerken::V,,гу лъыптэ́н
1032,erkennen::V,,зэхэпхын
1033,erkennen::V,,зэбгъэшӏэн
1034,begreifen::V,,гурыӏо́н
1035,verstehen::V,,зэхэхын
1036,lernen::V,,еджэ́н
1037,wissen::V,,шӏэн
1038,sich erinnern an::V,,къэшӏэжьын
1039,vergessen::V,,пщыгъупшэжьы́н
1040,messen::V,,шын
1041,zählen::V,,плъытэ́н
1042,rechnen::V,,плъытэ́н
1043,rechnen::V,,угугъэ́н
1044,lesen::V,,еджэ́н
1045,malen::V,,шӏын
1046,zeichnen::V,,шӏын
1047,schreiben::V,,тхын
1048,besitzen::V,,иӏэн
1049,kaufen::V,,щэфы́н
1050,verkaufen::V,,щэн
1051,bezahlen::V,,птын
1052,bezahlen::V,,лъыптын
1053,bezahlen::V,,птыжьы́н
1054,zahlen::V,,птын
1055,zahlen::V,,лъыптын
1056,beherrschen::V,,иунаеу иӏэн
1057,ertragen::V,,щэчы́н
