,Concept_ID,kl,bg
760,jung::A,kingulliarsuk,млад
761,arm::A,piillasoq,беден
762,arm::A,piitsuuvoq,беден
763,reich::A,pisuuvoq,богат
764,berühmt::A,tusaamasaq,почут
765,berühmt::A,tusaamasaq,известен
766,fremd::A,ajasoornarpoq,чужд
767,verschieden::A,allatut,разен
768,verschieden::A,allatut,различен
769,verschieden::A,tamalaat,разен
770,verschieden::A,tamalaat,различен
771,nah::A,qanippoq,близък
772,fern::A,ungasippoq,далечен
773,linker::A,saamerleq,ляв
774,rechter::A,innarluissut,прав
775,erster::A,siulleq,пръв
776,erster::A,siulleq,първи
777,zweiter::A,qataatsup tullia,втори
778,dritter::A,pingajorarterut,трети
779,letzter::A,kingulleq,последен
780,allein::ADV,kisimiippoq,само
781,auf einmal::ADV,tassanngaannaq,същевременно
782,zusammen::ADV,attaasa,заедно
783,zusammen::ADV,attarmik,заедно
784,lange::ADV,akuni,дълго
785,plötzlich::ADV,tassanngaannaq,изведнъж
786,sofort::ADV,erniinnaq,веднага
787,später::ADV,kingorna,по-късно
788,jetzt::ADV,maanna,сега
789,jetzt::ADV,massakkut,сега
790,heute::ADV,ullumi,днес
791,morgen::ADV,aqagu,утре
792,bald::ADV,erniinnaq,скоро
793,dann::ADV,taava,после
794,dann::ADV,taava,тогава
795,gestern::ADV,ippassaq,вчера
796,einst::ADV,ataatsimik,някога
797,einst::ADV,ilaanni,някога
798,damals::ADV,taamani,тогава
799,damals::ADV,taamanikkut,тогава
800,damals::ADV,taassumuunakkut,тогава
801,danach::ADV,taava,после
802,danach::ADV,taava,след това
803,vorher::ADV,siornagut,преди
804,vorher::ADV,siornagut,преди това
805,einmal::ADV,ilaanni,веднъж
806,einmal::ADV,ilaanni,един път
807,einmal::ADV,ataatsimik,веднъж
808,einmal::ADV,ataatsimik,един път
809,manchmal::ADV,qaqutigu,понякога
810,manchmal::ADV,qaqutigut,понякога
811,oft::ADV,akulikitsumik,често
812,immer::ADV,tamatigut,винаги
813,hier::ADV,maani,тук
814,hier::ADV,maani,тука
815,hierhin::ADV,maani,насам
816,dorthin::ADV,ikuuna,натам
817,dorthin::ADV,ikuuna,нататък
818,geradeaus::ADV,narlumut,направо
819,vorwärts::ADV,pilangavoc,напред
820,rückwärts::ADV,kingumut,назад
821,rückwärts::ADV,tunumut or tunummut,назад
822,zurück::ADV,kingumut,обратно
823,zurück::ADV,tunumut or tunummut,обратно
824,unten::ADV,kana,долу
825,hinab::ADV,qiviu,надолу
826,überall::ADV,tamaginni,навсякъде
827,überall::ADV,tamani tamaani,навсякъде
828,kaum::ADV,qaqutigorsuaq,едва
829,kaum::ADV,qaqutigorsuaq,едвам
830,sehr::ADV,assut,много
831,sehr::ADV,assut,твърде
832,noch::ADV,qeratavoq,още
833,schon::ADV,taava-una,вече
834,wieder::ADV,kingumut,пак
835,wieder::ADV,kingumut,отново
836,vergebens::ADV,angiluk,напразно
837,dies::PRN,manna,този
838,dies::PRN,matuma,този
839,das::PRN,ua,туй
840,das::PRN,ua,това
841,ich::PRN,uanga,аз
842,du::PRN,illit,ти
843,er::PRN,una,той
844,wir::PRN,uagut,ние
845,ihr::PRN,ilissi,вие
846,sie::PRN,uku,те
847,was::FPRN,aat?,що
848,was::FPRN,aat?,какво
849,wer::FPRN,kikkut,кой
850,wo::FADV,sumi,къде
851,wohin::FADV,sumut,накъде
852,wohin::FADV,sumut,накъдето
853,wie::FADV,qanoq,как
854,warum::FADV,sooq,защо
855,wieviel::FNUM,qassit,колко
856,wieviel::FNUM,qanoq atsigisumik?,колко
857,eins::NUM,ataaseq,един
858,zwei::NUM,marluk,два
859,drei::NUM,pingasut,три
860,vier::NUM,sisamat,четири
861,vier::NUM,qajuusat,четири
862,fünf::NUM,tallimat,пет
863,sechs::NUM,arfineq,шест
864,sechs::NUM,arfinillit,шест
865,sieben::NUM,arfineq-marluk,седем
866,acht::NUM,arfineq pingasut,осем
867,neun::NUM,qulingiluat,девет
868,neun::NUM,arfineq sisamat,девет
869,zehn::NUM,qulit,десет
870,elf::NUM,aqqaneq,единайсет
871,elf::NUM,aqqaneq,единадесет
872,zwölf::NUM,aqqaneq-marluk,дванайсет
873,zwölf::NUM,aqqaneq-marluk,дванадесет
874,zwanzig::NUM,tyve,двайсет
875,zwanzig::NUM,tyve,двадесет
876,dreißig::NUM,tredive,тридесет
877,dreißig::NUM,pingasunik qulillit,тридесет
878,vierzig::NUM,fyrre,четиридесет
879,fünfzig::NUM,halvtreds,петдесет
880,fünfzig::NUM,tallimanik qulillit,петдесет
881,sechzig::NUM,tres,шестдесет
882,siebzig::NUM,halvfjerds,седемдесет
883,achtzig::NUM,firs,осемдесет
884,neunzig::NUM,halvfems,деветдесет
885,hundert::NUM,et hundrede,сто
886,tausend::NUM,et tusinde,хиляда
887,und::CNJ,aamma,а
888,und::CNJ,aamma,та
889,oder::CNJ,imalluunnit,или
890,stehen::V,sikingavoq,стоя
891,sitzen::V,ingippoq,седя
892,liegen::V,nalavoq,лежа
893,liegen::V,aqupivoq,лежа
894,hängen::V,nivinngarpaa,вися
895,werden::V,pinngorpoq,бъда
896,werden::V,pinngorpoq,стана
897,passieren::V,pivoq,случа се
898,beginnen::V,aallarnerpaa,започна
899,enden::V,naggaserpaa,свърша
900,wechseln::V,immikkut ilivoq,променям
901,untergehen[Sonne]::V,ilioqqaasoq,заляза
902,scheinen[Sonne]::V,qinnorpoq,грея
903,scheinen[Sonne]::V,qinnorpoq,светя
904,scheinen[Sonne]::V,qinngorpoq,грея
905,scheinen[Sonne]::V,qinngorpoq,светя
906,donnern::V,kalleq,гърмя
907,wehen::V,timmivoq,вея
908,wehen::V,timmivoq,духам
909,sich drehen::V,ipippaa,въртя се
910,schwanken::V,aalavoq,клатя се
911,schwingen::V,issakajaat or issakatsiaarut,трептя
912,fallen::V,quasivaa,падам
913,brennen::V,seerpoq,горя
914,brennen::V,uuppaa,горя
915,rauchen::V,pujoorpoq,димя
916,regnen::V,siallerpoq,вали дъжд
917,gefrieren::V,qiulerpoq,замръзна
918,tauen::V,aappoq,топя се
919,schmelzen::V,aappoq,разтопя се
920,schmelzen::V,aatsippaa,разтопя се
921,trocknen::V,panerserpaa,съхна
922,sieden::V,qalappoq,вря
923,sieden::V,qalappoq,кипя
924,reißen::V,qulli,напукам се
925,reißen::V,alittorpaa,напукам се
926,reißen::V,kimillanneq,напукам се
927,versinken::V,kivivaa,потъна
928,versinken::V,apparpoq,потъна
929,vergehen::V,qaangerpaa,минавам
930,vergehen::V,sarsuppoq,минавам
931,erscheinen::V,takutippoq,явя се
932,sinken::V,kivivaa,падна
933,sinken::V,apparpoq,падна
934,abnehmen::V,ikillipput,отслабна
935,zunehmen::V,allisippaa,нарасна
936,steigen::V,allisippaa,увелича се
937,steigen::V,allisippaa,покачвам се
938,wachsen::V,allivoq,раста
939,glänzen::V,qinngorpoq,лъщя
940,glänzen::V,qinngorpoq,блестя
941,glänzen::V,qinnorpoq,лъщя
942,glänzen::V,qinnorpoq,блестя
943,funkeln::V,uisorilavoq,искря
944,läuten::V,avilualaarpoq,звъня
945,klingeln::V,aviluarpoq,звъня
946,klingeln::V,aviluarpaluppoq,звъня
947,brausen::V,ittuk,буча
948,brausen::V,ittuppoq,буча
949,brausen::V,ittuppaluppoq,буча
950,bellen::V,qiluppoq,лая
951,heulen::V,maarpoq,вия
952,heulen::V,maarpoq,рева
953,heulen::V,maalavoq,вия
954,heulen::V,maalavoq,рева
955,heulen::V,miaggoorpoq,вия
956,heulen::V,miaggoorpoq,рева
957,blasen::V,aporneq,духна
958,pfeifen::V,siggartartitsivoq,свиря
959,pfeifen::V,siorsulavoq,свиря
960,schreien::V,suaarpoq,крещя
961,stöhnen::V,nipiliorpoq,стена
962,stöhnen::V,nipiliorpoq,пъшкам
963,stöhnen::V,nipilliorpoq,стена
964,stöhnen::V,nipilliorpoq,пъшкам
965,zittern::V,qarsulivik,треперя
966,leben::V,inuuvoq,живея
967,geboren werden::V,inuuvoq,родя се
968,geboren werden::V,inunngorpoq,родя се
969,atmen::V,anersaarpoq,дишам
970,trinken::V,imerpoq,пия
971,essen::V,tamorpoq,ям
972,schlucken::V,tuluarnaq,гълтам
973,einschlafen::V,sinippoq,заспя
974,schlafen::V,sinik,спя
975,aufwachen::V,iterpoq,събудя се
976,aufwachen::V,eqqumavoq,събудя се
977,aufstehen::V,makippoq,стана
978,sich erholen::V,qasuerserpoq,отдъхвам си
979,schmerzen::V,anneraa,боля
980,schmerzen::V,annernarpoq,боля
981,husten::V,quersorpoq,кашлям
982,genesen::V,ajunngissivoq,оздравея
983,genesen::V,ilisimmarpoq,оздравея
984,genesen::V,ilorrippoq,оздравея
985,sterben::V,toquvoq,умра
986,sich bewegen::V,ingerlavoq,движа се
987,sich bewegen::V,ingerlavoq,мърдам се
988,sich setzen::V,ingippoq,седна
989,laufen::V,arpappoq,ходя
990,schreiten::V,ingerlavoq,крача
991,spazierengehen::V,utertakajaarpoq,разхождам се
992,spazierengehen::V,utertakattajaarpoq,разхождам се
993,eilen::V,qaa qaa,бързам
994,eilen::V,qiilasaarpoq,бързам
995,eilen::V,ingerlasaarpaa,бързам
996,sich beeilen::V,tuaviorpoq,побързам
997,sausen::V,uiguut,тичам
998,rennen::V,igivoq,бягам
999,springen::V,upernassaq,скачам
1000,klettern::V,pilaakkeerpoq,катеря се
1001,schaukeln::V,aalavoq,люлея се
1002,schwimmen::V,naluppoq,плувам
1003,tauchen::V,allorpoq,гмуркам се
1004,rudern::V,ipuppaa,греба
1005,fahren::V,qimusserpoq,пътувам
1006,fliegen::V,timmivoq,летя
1007,fliegen::V,timmivoq,хвърча
1008,weggehen::V,piiarpoq,отида си
1009,anhalten::V,unitsippaa,спра се
1010,hineingehen::V,timaappaa,влизам
1011,eintreten::V,allattorpaa,вляза
1012,kommen::V,qaa-,ида
1013,kommen::V,qaa-,дойда
1014,kommen::V,pivaa,ида
1015,kommen::V,pivaa,дойда
1016,ankommen::V,tikippoq,пристигна
1017,zurückkommen::V,angerlarpoq,върна се
1018,bleiben::V,uninngavoq,остана
1019,warten::V,paavoq,чакам
1020,warten::V,utaqqivoq,чакам
1021,suchen::V,nivivaa,търся
1022,finden::V,nanivaa,намеря
1023,versuchen::V,uuppaa,опитам
1024,versuchen::V,ussersarpaa,опитам
1025,vorbereiten::V,piareersarpaa,подготвя
1026,lieben::V,asavaa,любя
1027,mögen::V,akaaraa,обичам
1028,rühren::V,qeerlerpaa,трогна
1029,weinen::V,qiavoq,плача
1030,schimpfen::V,qatimaarpoq,ругая
1031,schimpfen::V,qatimaarpoq,псувам
1032,sich ärgern::V,ugguutigaa,ядосам се
1033,sich fürchten::V,eqqanaarpoq,боя се
1034,sich fürchten::V,eqqanaarpoq,страхувам се
1035,fürchten::V,ersigaa,боя се от
1036,fürchten::V,ersigaa,страхувам се от
1037,fliehen::V,qimaavoq,бягам
1038,flüchten::V,allikarfigaa,бягам
1039,flüchten::V,allikarfigaa,избягам
1040,sehen::V,isigaa,видя
1041,ansehen::V,alaatsinaappaa,поглеждам
1042,hören::V,tusarpaa,чувам
1043,zuhören::V,naalappoq,слушам
1044,riechen::V,tipippoq,подуша
1045,fühlen::V,misigaa,усещам
1046,fühlen::V,misigaa,чувствувам
1047,scheinen::V,takutippoq,изглеждам
1048,frieren::V,qiiavoq,мръзна
1049,tun::V,iliorpoq,правя
1050,wollen::V,piumavaa,ща
1051,wollen::V,piumavaa,искам
1052,anfangen::V,pilerpoq,започна
1053,beenden::V,naggaserpaa,свърша
1054,beenden::V,naggaserpaa,завърша
1055,aufhören::V,naammatsippaa,престана
1056,öffnen::V,ammarpaa,отворя
1057,schließen::V,matuaa,затворя
1058,stellen::V,ilivaa,поставя
1059,stellen::V,iliorarpai,поставя
1060,stellen::V,ilioqqarpai,поставя
1061,setzen::V,iliorarpai,туря
1062,setzen::V,ilioqqarpai,туря
1063,legen::V,ilivaa,сложа
1064,legen::V,ilivaa,слагам
1065,berühren::V,attorpaa,докосна
1066,verbinden::V,taperserpaa,свържа
1067,bedecken::V,iikkerpaa,покрия
1068,bedecken::V,iikkersorpaa,покрия
1069,aufhängen::V,inivaa,закача
1070,aufhängen::V,iniorarpai,закача
1071,anzünden::V,saggaavoq,запаля
1072,aufheben::V,allisippaa,вдигна
1073,aufheben::V,allisippaa,повдигна
1074,zurücklassen::V,aallarpoq,оставя
1075,verlieren::V,annaavaa,загубя
1076,fallen lassen::V,nakkaavaa,изпусна
1077,machen::V,iliorpoq,направя
1078,herstellen::V,anillatsippaa,произведа
1079,bauen::V,marrarterpaa,строя
1080,reparieren::V,iluarsaappaa,поправя
1081,verbessern::V,naqqippaa,подобря
1082,graben::V,assappaa,копая
1083,beugen::V,qappappoq,прегъна
1084,biegen::V,qappappoq,прегъна
1085,wenden::V,assappaa,обърна
1086,wenden::V,assakarpoq,обърна
1087,umdrehen::V,assakartippaa,обърна
1088,heben::V,kivippaa,вдигам
1089,hochheben::V,kissumiarpaa,издигна
1090,ergreifen::V,isaappaa,хвана
1091,ergreifen::V,isaappaa,обхвана
1092,ergreifen::V,isaguppaa,хвана
1093,ergreifen::V,isaguppaa,обхвана
1094,halten::V,minarpaa,държа
1095,drücken::V,naqittaat,натискам
1096,drücken::V,naqittaat,притискам
1097,kratzen::V,qitsuppaa,одраскам
1098,lecken::V,aluppaa,лижа
1099,lecken::V,aluppaa,ближа
1100,beißen::V,kiivaa,хапя
1101,beißen::V,kiivaa,ухапя
1102,abreißen::V,aqqarpaa,откъсна
1103,abreißen::V,isaterpaa,откъсна
1104,abschneiden::V,kipivaa,отрежа
1105,binden::V,kakkersarpaa,вържа
1106,stecken::V,kussunneq,пъхна
1107,brechen::V,nallorpaa,троша
1108,klopfen::V,pattappaa,чукам
1109,hauen::V,aqivaa,бия
1110,kleben::V,qaappoq,лепя
1111,kleben::V,qaappoq,залепя
1112,reiben::V,tagiarpaa,трия
1113,reiben::V,tagiarpaa,търкам
1114,reiben::V,tangiarpaa,трия
1115,reiben::V,tangiarpaa,търкам
1116,streichen::V,erlerpoq,намажа
1117,schleifen::V,sequppaa,остря
1118,schneiden::V,uullivoq,режа
1119,schütteln::V,aalavoq,клатя
1120,schütteln::V,aalavoq,друсам
1121,schwenken::V,issarpoq,размахам
1122,füllen::V,immerpaa,напълня
1123,einwickeln::V,immoqquserpaa,увия
1124,einwickeln::V,immoqquserpaa,завия
1125,tragen::V,maqippaa,нося
1126,tragen::V,assartorpoq,нося
1127,schleppen::V,assartorpoq,влача
1128,ziehen::V,kalippaa,тегля
1129,ziehen::V,kalippaa,дръпна
1130,ziehen::V,kalissarpoq,тегля
1131,ziehen::V,kalissarpoq,дръпна
1132,aufbewahren::V,toqqorpaa,съхраня
1133,werfen::V,kuivaa,хвърля
1134,fangen::V,anguaa,ловя
1135,fangen::V,anguaa,уловя
1136,verstecken::V,anngigaa,крия
1137,verstecken::V,anngigaa,скрия
1138,teilen::V,agguut,разделя
1139,teilen::V,agguusersorpaa,разделя
1140,schicken::V,nassiuppaa,изпращам
1141,bringen::V,aggiuppaa,донеса
1142,bringen::V,nassataraa,донеса
1143,bekommen::V,tiguaa,сдобия се
1144,erhalten::V,tiguaa,получа
1145,nehmen::V,pivoq,взема
1146,nehmen::V,tiguaa,взема
1147,bewahren::V,sukkunik simerserpaa,пазя
1148,verderben::V,asiutippaa,разваля
1149,verderben::V,piuneerunnerit,разваля
1150,zerbrechen::V,ukuvoq,счупя
1151,zerreißen::V,tisavaa,скъсам
1152,zerreißen::V,alittorpaa,скъсам
1153,zerstören::V,aserorpaa,разруша
1154,verbrennen::V,seerpoq,изгоря
1155,geben::V,pivoq,дам
1156,versprechen::V,neriorsorpaa,обещая
1157,wünschen::V,kissaat,желая
1158,loben::V,nersorpaa,хваля
1159,loben::V,nersornaat,хваля
1160,küssen::V,kunippaa,целувам
1161,küssen::V,kunissorpaa,целувам
1162,zudecken::V,majorpaa,покрия
1163,wecken::V,itersarpaa,събудя
1164,zeigen::V,tikkuuppaa,покажа
1165,führen::V,tasissiuppaa,водя
1166,führen::V,tasissiuppaa,заведа
1167,führen::V,ilitsersorpaa,водя
1168,führen::V,ilitsersorpaa,заведа
1169,führen::V,tasissersuuppaa,водя
1170,führen::V,tasissersuuppaa,заведа
1171,lehren::V,ilinniartippaa,уча
1172,unterrichten::V,ajoqerpaa,преподавам
1173,unterrichten::V,ajoqersorpaa,преподавам
1174,unterrichten::V,ilinniartitsivoq,преподавам
1175,aufziehen::V,inororsarpaa,отгледам
1176,leiten::V,iluatsippaa,ръководя
1177,leiten::V,iluatsippaa,управлявам
1178,antreiben::V,ikusimmippaa,подкарвам
1179,einladen::V,qaaqquaa,поканя
1180,einladen::V,qaasarpaa,поканя
1181,vereinigen::V,taperserpaa,съединя
1182,besuchen::V,tikeraarpaa,посетя
1183,treffen::V,aporappaa,срещна
1184,sich versammeln::V,majorpoq,събера се
1185,spielen::V,pinnguarpoq,играя
1186,singen::V,erinarsorpoq,пея
1187,tanzen::V,qitippoq,танцувам
1188,sich trennen::V,immikkoortippaa,разделя се
1189,retten::V,annaappaa,спася
1190,schützen::V,eriagaa,запазя
1191,schützen::V,pineqartaalivaa,запазя
1192,schießen::V,aallaavaa,стрелям
1193,schießen::V,piseriuppaa,стрелям
1194,ärgern::V,ninngassarpaa,ядосам
1195,ärgern::V,ninngassaarpaa,ядосам
1196,schlagen::V,unatarpaa,бия
1197,schlagen::V,unatarpaa,ударя
1198,treten::V,tukerpoq,ритам
1199,stechen::V,iguppaa,бодна
1200,stechen::V,qasilippoq,бодна
1201,stoßen::V,ikuserpaa,бутна
1202,stoßen::V,ikuserpaa,блъсна
1203,stoßen::V,ikusimmippaa,бутна
1204,stoßen::V,ikusimmippaa,блъсна
1205,stehlen::V,tillippaa,
1206,stören::V,akornuserpaa,смутя
1207,verbergen::V,anngigaa,скрия
1208,betrügen::V,peqquserluttuliorfigaa,измамя
1209,töten::V,maappaa,убия
1210,töten::V,maappaa,умъртвя
1211,töten::V,toquppaa,убия
1212,töten::V,toquppaa,умъртвя
1213,wohnen::V,najugaqarpoq,живея
1214,arbeiten::V,sulivoq,работя
1215,sammeln::V,katersorpai,събера
1216,jagen::V,piniarpoq,ловувам
1217,fischen::V,aalisarpoq,ловя риба
1218,anbinden::V,qilerut,завържа
1219,anbinden::V,qilersorpaa,завържа
1220,anbinden::V,ungerlatserpaa,завържа
1221,füttern::V,nerlerpaa,храня
1222,gießen::V,imerterpaa,полея
1223,kochen::V,igavoq,варя
1224,braten::V,siappaa,пържа
1225,umrühren::V,qeerlerpaa,разбъркам
1226,färben::V,misuppaa,боядисам
1227,reinigen::V,sanniarpaa,почистя
1228,waschen::V,asappaa,мия
1229,waschen::V,asappaa,пера
1230,abwischen::V,saligarpaa,избърша
1231,abwischen::V,saligartorpaa,избърша
1232,fegen::V,sanngiarpaa,измета
1233,baden::V,uffarpoq,къпя се
1234,sich waschen::V,uffarpoq,мия се
1235,ausziehen::V,annoraajarpaa,съблека
1236,anziehen::V,ativaa,облека
1237,anziehen::V,atitippaa,облека
1238,sich anziehen::V,atisalersorpoq,облека се
1239,sagen::V,oqarpoq,кажа
1240,sprechen::V,oqaluttarpoq,говоря
1241,reden::V,oqaluppoq,говоря
1242,fragen::V,aperaa,запитам
1243,bitten::V,aperaa,моля
1244,bitten::V,qinnuigaa,моля
1245,erzählen::V,oqaluttuaraa,разкажа
1246,mitteilen::V,oqalualaarpoq,съобщя
1247,rufen::V,qaaqquaa,викам
1248,rufen::V,qaaqquaa,повикам
1249,prahlen::V,oqqartuvoq,хваля се
1250,prahlen::V,oqallortuvoq,хваля се
1251,übersetzen::V,ikaarpoq,преведа
1252,übersetzen::V,nutserpaa,преведа
1253,denken::V,isumaqarpoq,мисля
1254,glauben::V,upperaa,вярвам
1255,glauben::V,isumaqarpoq,вярвам
1256,erkennen::V,ilisaraa,позная
1257,verstehen::V,paasivaa,разбера
1258,lernen::V,ilinniarpoq,уча се
1259,wissen::V,nalunngilaa,зная
1260,sich erinnern an::V,eqqaavaa,спомня си за
1261,vergessen::V,puiorpaa,забравя
1262,messen::V,ussersarpaa,меря
1263,zählen::V,kisitsivoq,броя
1264,rechnen::V,kisitsivoq,сметна
1265,lesen::V,atuarpoq,чета
1266,malen::V,qalipappaa,рисувам
1267,schreiben::V,allappoq,пиша
1268,kaufen::V,pisiaraa,купя
1269,kaufen::V,pisiaraa,купувам
1270,verkaufen::V,akigaa,продам
1271,bezahlen::V,akilerpaa,заплатя
1272,beherrschen::V,inappaa,владея
1273,ertragen::V,ernertaaraa,понеса
1274,Nase::N,,нос
1275,Schnurrbart::N,,мустаци
1276,Fuß::N,,крак
1277,Fuß::N,,нога
1278,Schlaf::N,,сън
1279,Strömung::N,,течение
1280,Moor::N,,мочурище
1281,Wald::N,,гора
1282,Anhöhe::N,,могила
1283,Anhöhe::N,,възвишение
1284,Gipfel::N,,връх
1285,Quelle::N,,извор
1286,Festland::N,,суша
1287,Kiefer[Baum]::N,,бор
1288,Pferd::N,,кон
1289,Elch::N,,лос
1290,Schwarm::N,,рой
1291,Schwarm::N,,рояк
1292,Ente::N,,патица
1293,Barsch::N,,костур
1294,Hecht::N,,щука
1295,Wurm::N,,червей
1296,Heu::N,,сено
1297,Kummer::N,,тъга
1298,Gespräch::N,,разговор
1299,Spiel::N,,игра
1300,Gesellschaft::N,,общество
1301,Angelegenheit::N,,работа
1302,Anzahl::N,,брой
1303,Anzahl::N,,количество
1304,Strich::N,,щрих
1305,Strich::N,,черта
1306,Gegenstand::N,,предмет
1307,Höhe::N,,висота
1308,Höhe::N,,височина
1309,Lagerfeuer::N,,огнище
1310,Gang::N,,ход
1311,Gang::N,,вървеж
1312,Heim::N,,дом
1313,Beutel::N,,кесия
1314,Eimer::N,,кофа
1315,Sack::N,,чувал
1316,Brei::N,,каша
1317,Leder::N,,кожа
1318,Gott::N,,бог
1319,Reichtum::N,,богатство
1320,Staat::N,,щат
1321,Staat::N,,държава
1322,Gewalt::N,,сила
1323,Gewalt::N,,насилие
1324,Bogen[Waffe]::N,,лък
1325,Lüge::N,,лъжа
1326,Schaden::N,,повреда
1327,April::N,,април
1328,frisch::A,,свеж
1329,lecker::A,,вкусен
1330,sauer::A,,кисел
1331,bunt::A,,шарен
1332,bunt::A,,пъстър
1333,teuer::A,,скъп
1334,geschickt::A,,умел
1335,geschickt::A,,сръчен
1336,nackt::A,,гол
1337,ehemalig::A,,бивш
1338,bekannt::A,,познат
1339,bekannt::A,,известен
1340,anderer::A,,друг
1341,zuerst::ADV,,най-напред
1342,niemals::ADV,,никога
1343,von hier::ADV,,оттук
1344,von hier::ADV,,оттука
1345,dort::ADV,,там
1346,oben::ADV,,горе
1347,hinauf::ADV,,нагоре
1348,nicht::ADV,,не
1349,ein wenig::ADV,,малко
1350,so::ADV,,тъй
1351,so::ADV,,така
1352,nur::ADV,,само
1353,vor::PRP,,пред
1354,hinter::PRP,,зад
1355,unter::PRP,,под
1356,durch::PRP,,през
1357,neben::PRP,,до
1358,neben::PRP,,при
1359,zwischen::PRP,,между
1360,zwischen::PRP,,помежду
1361,wegen::PRP,,заради
1362,alles::PRN,,всичко
1363,aufgehen[Sonne]::V,,изгрея
1364,strömen::V,,тека
1365,strömen::V,,лея се
1366,fließen::V,,тека
1367,faulen::V,,гния
1368,verfaulen::V,,изгния
1369,verschwinden::V,,изчезна
1370,lärmen::V,,шумя
1371,klirren::V,,звънтя
1372,klirren::V,,дрънкам
1373,rauschen::V,,шумя
1374,klingen::V,,звуча
1375,müde werden::V,,уморя се
1376,krank werden::V,,заболея
1377,krank sein::V,,боледувам
1378,umkommen::V,,загина
1379,sich rühren::V,,движа се
1380,sich erheben::V,,стана
1381,hinfallen::V,,падна
1382,kriechen::V,,лазя
1383,kriechen::V,,пълзя
1384,gehen::V,,ида
1385,gehen::V,,вървя
1386,abfahren::V,,отпътувам
1387,erwarten::V,,очаквам
1388,lachen::V,,смея се
1389,anschauen::V,,гледам
1390,probieren::V,,опитам
1391,zu sehen sein::V,,виждам се
1392,vernehmen::V,,доловя
1393,können::V,,мога
1394,gelingen::V,,успея
1395,gelingen::V,,сполуча
1396,geraten::V,,удам се
1397,ändern::V,,променя
1398,drehen::V,,въртя
1399,schieben::V,,тикам
1400,rütteln::V,,разтърсвам
1401,schütten::V,,сипя
1402,packen::V,,хвана
1403,hinzufügen::V,,прибавя
1404,wählen::V,,избирам
1405,auswählen::V,,избера
1406,behindern::V,,преча
1407,behindern::V,,спъвам
1408,beschädigen::V,,повредя
1409,reichen::V,,подам
1410,schenken::V,,подаря
1411,wiegen::V,,люлея
1412,lassen::V,,накарам
1413,verlassen::V,,напусна
1414,bewachen::V,,охранявам
1415,verteidigen::V,,защитя
1416,sich schlagen::V,,бия се
1417,siegen::V,,победя
1418,belästigen::V,,отегча
1419,belästigen::V,,безпокоя
1420,täuschen::V,,измамя
1421,pflücken::V,,бера
1422,pflücken::V,,откъсна
1423,fassen::V,,хвана
1424,hüten::V,,пазя
1425,treiben::V,,карам
1426,melken::V,,доя
1427,hacken::V,,сека
1428,reifen::V,,узрея
1429,zubereiten::V,,приготвя
1430,backen::V,,пека
1431,stricken::V,,плета
1432,nähen::V,,шия
1433,spülen::V,,плакна
1434,kehren::V,,мета
1435,kämmen::V,,реша
1436,kämmen::V,,вчеша
1437,schmücken::V,,накича
1438,sich unterhalten::V,,разговарям
1439,nennen::V,,нарека
1440,bemerken::V,,забележа
1441,begreifen::V,,схвана
1442,zeichnen::V,,рисувам
1443,besitzen::V,,имам
1444,besitzen::V,,притежавам
1445,zahlen::V,,платя
