,Concept_ID,et,de
808,blasen::V,puhuma,blasen
809,pfeifen::V,vilistama,pfeifen
810,schreien::V,karjuma,schreien
811,stöhnen::V,oigama,stöhnen
812,zittern::V,värisema,zittern
813,leben::V,elama,leben
814,leben::V,elus olema,leben
815,geboren werden::V,sündima,geboren werden
816,atmen::V,hingama,atmen
817,trinken::V,jooma,trinken
818,essen::V,sööma,essen
819,schlucken::V,neelama,schlucken
820,müde werden::V,väsima,müde werden
821,einschlafen::V,uinuma,einschlafen
822,schlafen::V,magama,schlafen
823,aufwachen::V,ärkama,aufwachen
824,aufstehen::V,ärkama,aufstehen
825,aufstehen::V,üles tõusma,aufstehen
826,sich erholen::V,puhkama,sich erholen
827,krank werden::V,haigestuma,krank werden
828,krank werden::V,haigeks jääma,krank werden
829,krank sein::V,haige olema,krank sein
830,schmerzen::V,valutama,schmerzen
831,husten::V,köhima,husten
832,genesen::V,toibuma,genesen
833,sterben::V,surema,sterben
834,umkommen::V,surma saama,umkommen
835,sich bewegen::V,liikuma,sich bewegen
836,sich rühren::V,liikuma,sich rühren
837,sich erheben::V,kerkima,sich erheben
838,sich setzen::V,istet võtma,sich setzen
839,hinfallen::V,kukkuma,hinfallen
840,hinfallen::V,maha kukkuma,hinfallen
841,laufen::V,kõndima,laufen
842,schreiten::V,astuma,schreiten
843,spazierengehen::V,jalutama,spazierengehen
844,eilen::V,ruttama,eilen
845,eilen::V,kiirustama,eilen
846,sich beeilen::V,ruttama,sich beeilen
847,sich beeilen::V,kiirustama,sich beeilen
848,sausen::V,kihutama,sausen
849,sausen::V,tormama,sausen
850,rennen::V,jooksma,rennen
851,rennen::V,kihutama,rennen
852,springen::V,hüppama,springen
853,klettern::V,ronima,klettern
854,schaukeln::V,kiikuma,schaukeln
855,kriechen::V,roomama,kriechen
856,schwimmen::V,ujuma,schwimmen
857,tauchen::V,sukelduma,tauchen
858,rudern::V,sõudma,rudern
859,fahren::V,sõitma,fahren
860,fliegen::V,lendama,fliegen
861,gehen::V,käima,gehen
862,gehen::V,minema,gehen
863,weggehen::V,ära minema,weggehen
864,weggehen::V,välja minema,weggehen
865,abfahren::V,väljuma,abfahren
866,abfahren::V,ära sõitma,abfahren
867,anhalten::V,peatuma,anhalten
868,hineingehen::V,sisenema,hineingehen
869,hineingehen::V,sisse minema,hineingehen
870,eintreten::V,sisenema,eintreten
871,eintreten::V,sisse astuma,eintreten
872,kommen::V,tulema,kommen
873,ankommen::V,saabuma,ankommen
874,zurückkommen::V,tagasi tulema,zurückkommen
875,bleiben::V,jääma,bleiben
876,warten::V,ootama,warten
877,erwarten::V,ootama,erwarten
878,erwarten::V,lootma,erwarten
879,suchen::V,otsima,suchen
880,finden::V,leidma,finden
881,versuchen::V,püüdma,versuchen
882,versuchen::V,üritama,versuchen
883,versuchen::V,katsetama,versuchen
884,vorbereiten::V,valmistama,vorbereiten
885,lieben::V,armastama,lieben
886,mögen::V,sallima,mögen
887,mögen::V,meeldima,mögen
888,lachen::V,naerma,lachen
889,rühren::V,liigutama,rühren
890,rühren::V,heldima panema,rühren
891,weinen::V,nutma,weinen
892,schimpfen::V,sõimama,schimpfen
893,sich ärgern::V,ärrituma,sich ärgern
894,sich ärgern::V,vihastuma,sich ärgern
895,sich fürchten::V,kartma,sich fürchten
896,sich fürchten::V,hirmu tundma,sich fürchten
897,fürchten::V,kartma,fürchten
898,fliehen::V,põgenema,fliehen
899,flüchten::V,põgenema,flüchten
900,sehen::V,nägema,sehen
901,anschauen::V,vaatama,anschauen
902,ansehen::V,vaatama,ansehen
903,hören::V,kuulma,hören
904,zuhören::V,kuulama,zuhören
905,probieren::V,proovima,probieren
906,riechen::V,nuusutama,riechen
907,fühlen::V,tundma,fühlen
908,scheinen::V,näida,scheinen
909,scheinen::V,ilmuda,scheinen
910,zu sehen sein::V,ilmuma,zu sehen sein
911,vernehmen::V,üle kuulama,vernehmen
912,frieren::V,külmetada,frieren
913,tun::V,tegema,tun
914,können::V,võima,können
915,können::V,oskama,können
916,wollen::V,tahtma,wollen
917,anfangen::V,hakkama,anfangen
918,anfangen::V,alustama,anfangen
919,beenden::V,lõpetama,beenden
920,aufhören::V,lakkama,aufhören
921,gelingen::V,õnnestuma,gelingen
922,geraten::V,jõudma,geraten
923,öffnen::V,avama,öffnen
924,schließen::V,sulgema,schließen
925,stellen::V,panema,stellen
926,stellen::V,asetama,stellen
927,setzen::V,panema,setzen
928,legen::V,panema,legen
929,legen::V,asetama,legen
930,berühren::V,riivama,berühren
931,berühren::V,puudutama,berühren
932,verbinden::V,ühendama,verbinden
933,bedecken::V,katma,bedecken
934,aufhängen::V,riputama,aufhängen
935,anzünden::V,süütama,anzünden
936,aufheben::V,üles tõstma,aufheben
937,zurücklassen::V,jätma,zurücklassen
938,verlieren::V,kaotama,verlieren
939,fallen lassen::V,maha pillama,fallen lassen
940,fallen lassen::V,kukkuda laskma,fallen lassen
941,machen::V,tegema,machen
942,herstellen::V,valmistama,herstellen
943,bauen::V,ehitama,bauen
944,reparieren::V,parandama,reparieren
945,verbessern::V,parandama,verbessern
946,ändern::V,muutma,ändern
947,ändern::V,ümber tegema,ändern
948,graben::V,kaevama,graben
949,beugen::V,painutama,beugen
950,biegen::V,painutama,biegen
951,drehen::V,keerama,drehen
952,wenden::V,ümber pöörama,wenden
953,umdrehen::V,ümber keerama,umdrehen
954,heben::V,tõstma,heben
955,hochheben::V,üles tõstma,hochheben
956,hochheben::V,kõrgele tõstma,hochheben
957,ergreifen::V,haarama,ergreifen
958,halten::V,hoidma,halten
959,drücken::V,pigistama,drücken
960,schieben::V,lükkama,schieben
961,kratzen::V,kraapima,kratzen
962,lecken::V,lakkuma,lecken
963,beißen::V,purema,beißen
964,beißen::V,hammustama,beißen
965,abreißen::V,rebima,abreißen
966,abreißen::V,ära rebima,abreißen
967,abschneiden::V,ära lõikama,abschneiden
968,binden::V,siduma,binden
969,stecken::V,pistma,stecken
970,brechen::V,murdma,brechen
971,klopfen::V,koputama,klopfen
972,hauen::V,lööma,hauen
973,kleben::V,kleepima,kleben
974,reiben::V,hõõruma,reiben
975,streichen::V,silitama,streichen
976,schleifen::V,lihvima,schleifen
977,schleifen::V,teritama,schleifen
978,schneiden::V,lõikama,schneiden
979,rütteln::V,raputama,rütteln
980,schütteln::V,raputama,schütteln
981,schütteln::V,loksutama,schütteln
982,schwenken::V,vehkima,schwenken
983,schwenken::V,lehvitama,schwenken
984,schütten::V,kallama,schütten
985,füllen::V,täitma,füllen
986,einwickeln::V,sisse mähkima,einwickeln
987,tragen::V,kandma,tragen
988,schleppen::V,tassima,schleppen
989,schleppen::V,lohistama,schleppen
990,ziehen::V,vedama,ziehen
991,ziehen::V,tõmbama,ziehen
992,aufbewahren::V,säilitama,aufbewahren
993,aufbewahren::V,alal hoidma,aufbewahren
994,werfen::V,viskama,werfen
995,fangen::V,püüdma,fangen
996,packen::V,kinni haarama,packen
997,packen::V,kinni võtma,packen
998,verstecken::V,peitma,verstecken
999,teilen::V,jagama,teilen
1000,teilen::V,jaotama,teilen
1001,schicken::V,saatma,schicken
1002,bringen::V,viima,bringen
1003,hinzufügen::V,lisama,hinzufügen
1004,bekommen::V,saama,bekommen
1005,erhalten::V,saama,erhalten
1006,nehmen::V,võtma,nehmen
1007,wählen::V,valima,wählen
1008,auswählen::V,valima,auswählen
1009,bewahren::V,hoidma,bewahren
1010,behindern::V,takistama,behindern
1011,verderben::V,rikkuma,verderben
1012,beschädigen::V,rikkuma,beschädigen
1013,zerbrechen::V,katki tegema,zerbrechen
1014,zerreißen::V,katki rebima,zerreißen
1015,zerstören::V,purustama,zerstören
1016,verbrennen::V,põletama,verbrennen
1017,geben::V,andma,geben
1018,reichen::V,andma,reichen
1019,reichen::V,ulatama,reichen
1020,schenken::V,kinkima,schenken
1021,versprechen::V,lubama,versprechen
1022,versprechen::V,tõotama,versprechen
1023,wünschen::V,soovima,wünschen
1024,loben::V,kiitma,loben
1025,küssen::V,suudlema,küssen
1026,wiegen::V,hällitama,wiegen
1027,zudecken::V,kaanetama,zudecken
1028,zudecken::V,kinni katma,zudecken
1029,wecken::V,äratama,wecken
1030,zeigen::V,näitama,zeigen
1031,führen::V,juhatama,führen
1032,lehren::V,õpetama,lehren
1033,unterrichten::V,õpetama,unterrichten
1034,aufziehen::V,üles kasvatama,aufziehen
1035,leiten::V,juhtima,leiten
1036,antreiben::V,ergutama,antreiben
1037,lassen::V,laskma,lassen
1038,einladen::V,kutsuma,einladen
1039,vereinigen::V,ühendama,vereinigen
1040,besuchen::V,külastama,besuchen
1041,treffen::V,kohtama,treffen
1042,sich versammeln::V,kogunema,sich versammeln
1043,spielen::V,mängima,spielen
1044,singen::V,laulma,singen
1045,tanzen::V,tantsima,tanzen
1046,sich trennen::V,lahku minema,sich trennen
1047,verlassen::V,maha jätma,verlassen
1048,retten::V,päästma,retten
1049,bewachen::V,valvama,bewachen
1050,schützen::V,kaitsma,schützen
1051,verteidigen::V,kaitsma,verteidigen
1052,sich schlagen::V,kaklema,sich schlagen
1053,schießen::V,tulistama,schießen
1054,siegen::V,võitma,siegen
1055,ärgern::V,ärritama,ärgern
1056,ärgern::V,vihastama,ärgern
1057,schlagen::V,lööma,schlagen
1058,treten::V,sõtkuma,treten
1059,stechen::V,pistma,stechen
1060,stechen::V,torkama,stechen
1061,stoßen::V,tõukama,stoßen
1062,stehlen::V,varastama,stehlen
1063,stören::V,segama,stören
1064,stören::V,häirima,stören
1065,belästigen::V,ahistama,belästigen
1066,verbergen::V,peitma,verbergen
1067,verbergen::V,varjama,verbergen
1068,täuschen::V,petma,täuschen
1069,täuschen::V,tüssama,täuschen
1070,betrügen::V,petma,betrügen
1071,betrügen::V,tüssama,betrügen
1072,betrügen::V,truudust murtma,betrügen
1073,töten::V,tapma,töten
1074,töten::V,surmama,töten
1075,wohnen::V,elama,wohnen
1076,arbeiten::V,töötama,arbeiten
1077,sammeln::V,koguma,sammeln
1078,sammeln::V,korjama,sammeln
1079,pflücken::V,noppima,pflücken
1080,jagen::V,jahtima,jagen
1081,fischen::V,kalastama,fischen
1082,fischen::V,kala püüdma,fischen
1083,fassen::V,püüdma,fassen
1084,hüten::V,karjatama,hüten
1085,treiben::V,ajama,treiben
1086,anbinden::V,kinni siduma,anbinden
1087,füttern::V,söötma,füttern
1088,melken::V,lüpsma,melken
1089,hacken::V,raiuma,hacken
1090,hacken::V,lõhkuma,hacken
1091,gießen::V,kastma,gießen
1092,reifen::V,valmima,reifen
1093,zubereiten::V,valmistama,zubereiten
1094,kochen::V,keetma,kochen
1095,backen::V,küpsetama,backen
1096,braten::V,praadima,braten
1097,umrühren::V,segama,umrühren
1098,stricken::V,kuduma,stricken
1099,nähen::V,õmblema,nähen
1100,färben::V,värvima,färben
1101,reinigen::V,puhastama,reinigen
1102,waschen::V,pesema,waschen
1103,abwischen::V,puhtaks pühkima,abwischen
1104,spülen::V,uhtma,spülen
1105,fegen::V,pühkima,fegen
1106,kehren::V,pühkima,kehren
1107,baden::V,suplema,baden
1108,baden::V,kümblema,baden
1109,sich waschen::V,end pesema,sich waschen
1110,ausziehen::V,käest võtma,ausziehen
1111,ausziehen::V,jalast võtma,ausziehen
1112,ausziehen::V,seljast võtma,ausziehen
1113,anziehen::V,jalga panema,anziehen
1114,sich anziehen::V,riietuma,sich anziehen
1115,kämmen::V,kammima,kämmen
1116,schmücken::V,kaunistama,schmücken
1117,sagen::V,ütlema,sagen
1118,sprechen::V,rääkima,sprechen
1119,sprechen::V,kõnelema,sprechen
1120,reden::V,kõnelema,reden
1121,sich unterhalten::V,vestlema,sich unterhalten
1122,fragen::V,küsima,fragen
1123,bitten::V,paluma,bitten
1124,erzählen::V,jutustama,erzählen
1125,mitteilen::V,teatama,mitteilen
1126,mitteilen::V,teada andma,mitteilen
1127,nennen::V,nimetama,nennen
1128,rufen::V,kutsuma,rufen
1129,prahlen::V,hooplema,prahlen
1130,übersetzen::V,tõlkima,übersetzen
1131,denken::V,mõtlema,denken
1132,glauben::V,uskuma,glauben
1133,bemerken::V,märkama,bemerken
1134,erkennen::V,ära tundma,erkennen
1135,begreifen::V,aru saama,begreifen
1136,verstehen::V,mõistma,verstehen
1137,lernen::V,õppima,lernen
1138,wissen::V,teadma,wissen
1139,sich erinnern an::V,mäletama,sich erinnern an
1140,vergessen::V,unustama,vergessen
1141,messen::V,mõõtma,messen
1142,zählen::V,loendama,zählen
1143,rechnen::V,arvutama,rechnen
1144,lesen::V,lugema,lesen
1145,malen::V,maalima,malen
1146,zeichnen::V,joonistama,zeichnen
1147,schreiben::V,kirjutama,schreiben
1148,besitzen::V,omama,besitzen
1149,kaufen::V,ostma,kaufen
1150,verkaufen::V,müüma,verkaufen
1151,bezahlen::V,tasuma,bezahlen
1152,zahlen::V,maksma,zahlen
1153,beherrschen::V,valitsema,beherrschen
1154,ertragen::V,taluma,ertragen
