,Concept_ID,ml,ru
647,noch::ADV,ഇപ്പോഴും,еще
648,nur::ADV,മാത്രം,только
649,schon::ADV,നേരത്തേ തന്നെ,уже
650,wieder::ADV,വീണ്ടും,опять
651,vergebens::ADV,വിഫല,напрасно
652,vor::PRP,മുമ്പിൽ,перед
653,hinter::PRP,പുറകിൽ,за
654,hinter::PRP,പുറകിൽ,позади
655,unter::PRP,കീഴിൽ,под
656,durch::PRP,ഉള്ളിലൂടെ,сквозь
657,neben::PRP,അടുത്ത്,возле
658,zwischen::PRP,ഇടയ്ക്ക്,между
659,wegen::PRP,നിമിത്തം,из-за
660,dies::PRN,ഇത്,это
661,das::PRN,അത്,то
662,alles::PRN,എല്ലാം,все
663,ich::PRN,ഞാൻ,я
664,du::PRN,നിങ്ങൾ,ты
665,er::PRN,അദ്ദേഹം,он
666,er::PRN,അയാൾ,он
667,er::PRN,അവൻ,он
668,er::PRN,അവർ,он
669,er::PRN,അവൾ,он
670,wir::PRN,നമ്മൾ,мы
671,ihr::PRN,നിങ്ങൾ,вы
672,sie::PRN,അവർ,они
673,was::FPRN,എന്ത്,что
674,wer::FPRN,ആര്,кто
675,wo::FADV,എവിടെ,где
676,wohin::FADV,എവിടേക്ക്,куда
677,wie::FADV,എങ്ങനെ,как
678,warum::FADV,എന്തുകൊണ്ട്,почему
679,wieviel::FNUM,എത്ര,сколько
680,eins::NUM,ഒന്ന്,один
681,zwei::NUM,രണ്ട്,два
682,drei::NUM,മൂന്ന്,три
683,vier::NUM,നാല്,четыре
684,fünf::NUM,അഞ്ച്,пять
685,sechs::NUM,ആറ്,шесть
686,sieben::NUM,ഏഴ്,семь
687,acht::NUM,എട്ട്,восемь
688,neun::NUM,ഒമ്പത്,девять
689,zehn::NUM,പത്ത്,десять
690,elf::NUM,പതിനൊന്ന്,одиннадцать
691,zwölf::NUM,പന്ത്രണ്ട്,двенадцать
692,zwanzig::NUM,ഇരുപത്,двадцать
693,dreißig::NUM,മുപ്പത്,тридцать
694,vierzig::NUM,നാൽപ്പത്,сорок
695,fünfzig::NUM,അൻപത്,пятьдесят
696,sechzig::NUM,അറുപത്,шестьдесят
697,siebzig::NUM,എഴുപത്,семьдесят
698,achtzig::NUM,എൺപത്,восемьдесят
699,neunzig::NUM,തൊണ്ണൂറ്,девяносто
700,hundert::NUM,നൂറ്,сто
701,tausend::NUM,ആയിരം,тысяча
702,und::CNJ,ഉം,и
703,oder::CNJ,അഥവാ,или
704,oder::CNJ,അഥവാ,либо
705,stehen::V,നിൽക്കുക,стоять
706,sitzen::V,ഇരിക്കുക,сидеть
707,liegen::V,കിടക്കുക,лежать
708,hängen::V,തൂങ്ങുക,висеть
709,werden::V,ആയിത്തീരുക,стать
710,passieren::V,സംഭവിക്കുക,случиться
711,beginnen::V,ആരംഭിക്കുക,начаться
712,enden::V,അവസാനിപ്പിക്കുക,кончиться
713,wechseln::V,മാറ്റുക,меняться
714,aufgehen[Sonne]::V,ഉയരുക,взойти
715,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,зайти
716,scheinen[Sonne]::V,പ്രകാശിക്കുക,светить
717,donnern::V,ഇടിവെട്ടുക,греметь
718,wehen::V,വീശുക,дуть
719,strömen::V,ഒഴുകുക,литься
720,fließen::V,ഒഴുകുക,течь
721,sich drehen::V,ചുറ്റുക,вращаться
722,sich drehen::V,കറക്കുക,вращаться
723,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,колебаться
724,schwingen::V,ആടുക,качаться
725,fallen::V,വീഴുക,падать
726,brennen::V,കത്തുക,гореть
727,rauchen::V,പുകയുക,дымить
728,regnen::V,മഴ_പെയ്യുക,дождить
729,gefrieren::V,തണത്ത്_മരവിക്കുക,замерзнуть
730,tauen::V,അലിയുക,таять
731,schmelzen::V,ഉരുകുക,плавиться
732,trocknen::V,വരളുക,сохнуть
733,sieden::V,തിളപ്പിക്കുക,кипеть
734,faulen::V,ചീയുക,гнить
735,verfaulen::V,അഴുകുക,сгнить
736,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,рваться
737,versinken::V,മുക്കുക,тонуть
738,vergehen::V,കടന്നുപോകുക,проходить
739,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,появиться
740,verschwinden::V,അദൃശ്യമാകുക,исчезнуть
741,sinken::V,താഴുക,спадать
742,abnehmen::V,കുറിയുക,уменьшиться
743,zunehmen::V,വർദ്ധിക്കുക,увеличиваться
744,steigen::V,ഉയരുക,подниматься
745,wachsen::V,വളരുക,расти
746,glänzen::V,മിന്നുക,блестеть
747,funkeln::V,തിളങ്ങുക,сверкать
748,lärmen::V,ശബ്ദമുണ്ടാക്കുക,шуметь
749,läuten::V,മണിമുഴങ്ങുക,звонить
750,klingeln::V,ചിലമ്പുക,звонить
751,klirren::V,കിലുക്കുക,звякать
752,brausen::V,മുഴങ്ങുക,бушевать
753,rauschen::V,അനങ്ങുക,шелестеть
754,klingen::V,മുഴക്കുക,звучать
755,bellen::V,കുരയ്ക്കുക,лаять
756,heulen::V,ഓരിയിടുക,выть
757,blasen::V,ഊതുക,дунуть
758,pfeifen::V,വിസിലടിക്കുക,свистеть
759,schreien::V,ആക്രോശിക്കുക,кричать
760,stöhnen::V,അരക്കം,стонать
761,stöhnen::V,ആർത്തനാദം,стонать
762,zittern::V,വിറയ്ക്കുക,дрожать
763,leben::V,താമസിക്കുക,жить
764,geboren werden::V,ജനിക്കുക,родиться
765,atmen::V,ശ്വസിക്കുക,дышать
766,trinken::V,കുടിക്കുക,пить
767,essen::V,കഴിക്കുക,есть
768,essen::V,കഴിക്കുക,кушать
769,schlucken::V,വിഴുങ്ങുക,глотать
770,müde werden::V,ക്ഷീണിക്കുക,устать
771,einschlafen::V,നിദ്രിക്കുക,заснуть
772,schlafen::V,ഉറങ്ങുക,спать
773,aufwachen::V,ഉണരുക,проснуться
774,aufstehen::V,എഴുന്നേൽക്കുക,встать
775,sich erholen::V,വിശ്രമിക്കുക,отдыхать
776,krank werden::V,ദീനംപിടിക്കുക,заболеть
777,krank sein::V,രോഗികളാകുക,болеть
778,schmerzen::V,വേദനിക്കുക,болеть
779,husten::V,ചുമയ്ക്കുക,кашлять
780,genesen::V,സുഖപ്പെടുക,поправиться
781,sterben::V,മരിക്കുക,умереть
782,umkommen::V,മരിക്കുക,погибнуть
783,sich bewegen::V,സ്ഥലം_മാറുക,двигаться
784,sich rühren::V,ചലിക്കുക,шевельнуться
785,sich erheben::V,നിൽക്കുക,встать
786,sich setzen::V,ഇരിക്കുക,сесть
787,hinfallen::V,വീഴുക,упасть
788,laufen::V,നടക്കുക,ходить
789,schreiten::V,നടക്കുക,шагать
790,spazierengehen::V,ഉലാത്തുക,гулять
791,eilen::V,പാഞ്ഞെത്തുക,спешить
792,sich beeilen::V,തിരിക്കുകൂട്ടുക,торопиться
793,sich beeilen::V,തിടുക്കം_കാട്ടുക,торопиться
794,sausen::V,കുതിക്കുക,мчаться
795,rennen::V,ഓടുക,бегать
796,springen::V,ചാടുക,прыгать
797,klettern::V,കയറുക,лазать
798,schaukeln::V,ഇളകുക,раскачиваться
799,kriechen::V,പതുങ്ങികയറുക,ползать
800,schwimmen::V,നീന്തുക,плавать
801,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,нырять
802,rudern::V,തുഴയുക,грести
803,fahren::V,വാഹനം ഓടിക്കുക,ехать
804,fliegen::V,പറക്കുക,летать
805,gehen::V,പോകുക,идти
806,weggehen::V,വിടുക,уйти
807,abfahren::V,പുറപ്പെടുക,отправиться
808,anhalten::V,നിർത്തുക,остановиться
809,hineingehen::V,പ്രവേശിക്കുക,входить
810,eintreten::V,പ്രവേശിക്കുക,войти
811,kommen::V,വരുക,прийти
812,ankommen::V,എത്തിച്ചേരുക,прибыть
813,zurückkommen::V,തിരിച്ചു വരുക,возвратиться
814,bleiben::V,തുടരുക,остаться
815,warten::V,കാത്തിരിക്കുക,ждать
816,erwarten::V,പ്രതീക്ഷിക്കുക,ожидать
817,suchen::V,തിരയുക,искать
818,finden::V,കണ്ടെത്തുക,найти
819,versuchen::V,ശ്രമിക്കുക,пытаться
820,vorbereiten::V,തയ്യാറെടുക്കുക,подготовить
821,lieben::V,സ്നേഹിക്കുക,любить
822,mögen::V,ഇഷ്ടപ്പെടുക,любить
823,lachen::V,ചിരിക്കുക,смеяться
824,rühren::V,ഹൃദയം സ്പർശിക്കുക,растрогать
825,weinen::V,തേങ്ങുക,плакать
826,schimpfen::V,പിറുപിറുക്കുക,ругаться
827,sich ärgern::V,കോപിക്കുക,сердиться
828,sich fürchten::V,പേടിക്കുക,бояться
829,fürchten::V,പേടിക്കുക,бояться
830,fliehen::V,രക്ഷപ്പെടുക,убегать
831,flüchten::V,രക്ഷപ്പെടുക,убежать
832,sehen::V,കാണുക,видеть
833,anschauen::V,നോക്കുക,посмотреть
834,ansehen::V,നോക്കുക,смотреть
835,hören::V,കേൾക്കുക,слышать
836,zuhören::V,ശ്രദ്ധിക്കുക,слушать
837,probieren::V,രുചിയുള്ളതായി_തോന്നുക,пробовать
838,riechen::V,മണത്തു_നോക്കുക,нюхать
839,fühlen::V,സ്പർശിച്ചറിയുക,чувствовать
840,scheinen::V,കാണപ്പെടുക,казаться
841,zu sehen sein::V,വെളിച്ചപ്പെടുക,виднеться
842,vernehmen::V,കേൾക്കുക,услышать
843,frieren::V,വിറയ്ക്കുക,мерзнуть
844,tun::V,ചെയ്യുക,делать
845,können::V,കഴിയുക,мочь
846,können::V,കഴിയുക,уметь
847,wollen::V,വേണുക,хотеть
848,anfangen::V,തുടങ്ങുക,начать
849,beenden::V,പൂർത്തിയാക്കുക,закончить
850,aufhören::V,നിർത്തുക,перестать
851,gelingen::V,വിജയിക്കുക,удаться
852,geraten::V,പരിണമിക്കുക,оказаться
853,öffnen::V,തുറക്കുക,открыть
854,schließen::V,അടയ്ക്കുക,закрыть
855,stellen::V,വയ്ക്കുക,поставить
856,setzen::V,വയ്ക്കുക,посадить
857,legen::V,ഇടുക,класть
858,berühren::V,തൊടുക,трогать
859,verbinden::V,ഘടിപ്പിക്കുക,связать
860,bedecken::V,മുടുക,покрыть
861,aufhängen::V,കെട്ടിതൂക്കുക,повесить
862,anzünden::V,കത്തിക്കുക,зажечь
863,aufheben::V,പെറുക്കിയെടുക്കുക,поднять
864,zurücklassen::V,വച്ചുപോരുക,оставить
865,verlieren::V,നഷ്ടപ്പെടുക,потерять
866,fallen lassen::V,വീഴ്ത്തുക,уронить
867,machen::V,ഉണ്ടാക്കുക,сделать
868,herstellen::V,ഉൽപാദിപ്പിക്കുക,изготовить
869,bauen::V,നിർമ്മിക്കുക,строить
870,reparieren::V,നന്നാക്കുക,чинить
871,verbessern::V,മെച്ചപ്പെടുക,улучшить
872,ändern::V,മാറ്റംവരുത്തുക,изменить
873,graben::V,കുഴിക്കുക,копать
874,beugen::V,വണങ്ങുക,согнуть
875,biegen::V,കുനിയുക,погнуть
876,drehen::V,തിരിക്കുക,вертеть
877,wenden::V,തിരിയുക,повернуть
878,umdrehen::V,തിരിയുക,перевернуть
879,heben::V,ഉയർത്തുക,поднимать
880,hochheben::V,ഉയർത്തുക,поднять
881,ergreifen::V,ബലമായി_പിടിക്കുക,схватить
882,halten::V,പിടിക്കുക,держать
883,drücken::V,അമർത്തുക,нажимать
884,schieben::V,തള്ളുക,толкать
885,kratzen::V,ചുരണ്ടുക,скрести
886,lecken::V,നക്കുക,лизать
887,beißen::V,കടിക്കുക,кусать
888,abreißen::V,കീറിക്കളയുക,оторвать
889,abschneiden::V,മുറിച്ചുമാറ്റുക,отрезать
890,binden::V,കെട്ടുക,вязать
891,stecken::V,തുളയ്ക്കുക,воткнуть
892,brechen::V,ഉടയുക,сломать
893,klopfen::V,തട്ടുക,стучать
894,hauen::V,അടിക്കുക,бить
895,kleben::V,ഒട്ടിക്കുക,клеить
896,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,тереть
897,streichen::V,പടർത്തുക,намазать
898,schleifen::V,പൊടിക്കുക,точить
899,schneiden::V,മുറിക്കുക,резать
900,rütteln::V,മുട്ടുക,шатать
901,schütteln::V,കുലുക്കുക,трясти
902,schwenken::V,ആടുക,махать
903,schütten::V,ഒഴിക്കുക,налить
904,füllen::V,നിറയ്ക്കുക,наполнить
905,einwickeln::V,പൊതിയുക,завернуть
906,tragen::V,വഹിക്കുക,нести
907,schleppen::V,വലിച്ചിഴയ്ക്കുക,тащить
908,ziehen::V,വലിക്കുക,тянуть
909,aufbewahren::V,വയ്ക്കുക,хранить
910,werfen::V,എറിയുക,бросать
911,fangen::V,പിടിക്കുക,ловить
912,packen::V,തട്ടിപ്പറിക്കുക,схватить
913,verstecken::V,മറയ്ക്കുക,спрятать
914,teilen::V,വിഭജിക്കുക,разделить
915,schicken::V,അയയ്ക്കുക,посылать
916,bringen::V,കൊണ്ടുവരുക,принести
917,hinzufügen::V,കൂട്ടുക,добавить
918,bekommen::V,കിട്ടുക,достать
919,erhalten::V,സ്വീകരിക്കുക,получить
920,nehmen::V,എടുക്കുക,взять
921,wählen::V,തിരഞ്ഞെടുക്കുക,выбрать
922,auswählen::V,തിരഞ്ഞെടുക്കുക,отобрать
923,bewahren::V,പുലർത്തുക,сохранить
924,behindern::V,തടയിടുക,препятствовать
925,verderben::V,നശിപ്പിക്കുക,испортить
926,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,повредить
927,zerbrechen::V,ഉടയുക,разбить
928,zerreißen::V,കീറുക,разорвать
929,zerstören::V,നശിപ്പിക്കുക,разрушить
930,verbrennen::V,കത്തിനശിക്കുക,сжечь
931,verbrennen::V,കത്തിച്ചുകളയുക,сжечь
932,geben::V,കൊടുക്കുക,дать
933,geben::V,തരുക,дать
934,reichen::V,കൈമാറുക,передать
935,schenken::V,സമ്മാനം കൊടുക്കുക,дарить
936,versprechen::V,വാഗ്ദാനം_നൽകുക,обещать
937,wünschen::V,ആഗ്രഹിക്കുക,желать
938,loben::V,പുകഴ്ത്തുക,хвалить
939,küssen::V,ഉമ്മവയ്ക്കുക,целовать
940,wiegen::V,ഇളകുക,качать
941,zudecken::V,മുടുക,накрыть
942,wecken::V,ഉണർത്തുക,разбудить
943,zeigen::V,കാണിക്കുക,показать
944,führen::V,നടത്തുക,вести
945,lehren::V,പഠിപ്പിക്കുക,учить
946,unterrichten::V,പരിശീലിപ്പിക്കുക,преподавать
947,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,воспитать
948,leiten::V,നയിക്കുക,руководить
949,antreiben::V,പ്രേരിപ്പിക്കുക,подгонять
950,lassen::V,അനുവദിക്കുക,заставить
951,einladen::V,ക്ഷണിക്കുക,пригласить
952,vereinigen::V,കൂടിച്ചേരുക,объединить
953,besuchen::V,സന്ദർശിക്കുക,посетить
954,treffen::V,തമ്മിൽ കാണുക,встретить
955,sich versammeln::V,സംയോജിപ്പിക്കുക,собраться
956,spielen::V,കളിക്കുക,играть
957,singen::V,പാടുക,петь
958,tanzen::V,നൃത്തം ചെയ്യുക,плясать
959,tanzen::V,നൃത്തം ചെയ്യുക,танцевать
960,sich trennen::V,നേർപെടുത്തുക,расстаться
961,verlassen::V,പിൻവാങ്ങുക,покинуть
962,retten::V,രക്ഷിക്കുക,спасти
963,bewachen::V,കാവൽനിൽക്കുക,охранять
964,schützen::V,പരിരക്ഷിക്കുക,уберегать
965,verteidigen::V,പ്രതിരോധിക്കുക,защитить
966,sich schlagen::V,കലഹിക്കുക,драться
967,schießen::V,വെടിവെക്കുക,стрелять
968,siegen::V,വിജയിക്കുക,победить
969,ärgern::V,വിഷമിപ്പിക്കുക,сердить
970,schlagen::V,അടിക്കുക,ударить
971,treten::V,തൊഴിക്കുക,пинать
972,stechen::V,കുത്തുക,уколоть
973,stoßen::V,തള്ളുക,толкнуть
974,stehlen::V,മോഷ്ടിക്കുക,украсть
975,stören::V,ശല്യപ്പെടുത്തുക,помешать
976,belästigen::V,മെനക്കെടുക,надоедать
977,verbergen::V,മറയ്ക്കുക,скрыть
978,verbergen::V,ഒളിക്കുക,скрыть
979,täuschen::V,കബളിപ്പിക്കുക,обмануть
980,betrügen::V,ചതിക്കുക,смошенничать
981,töten::V,കൊല്ലുക,убить
982,wohnen::V,താമസിക്കുക,проживать
983,arbeiten::V,ജോലിചെയ്യുക,работать
984,sammeln::V,സഞ്ചയിക്കുക,собрать
985,pflücken::V,പറിച്ചെടുക്കുക,рвать
986,pflücken::V,പറിച്ചെടുക്കുക,срывать
987,jagen::V,വേട്ടയാടുക,охотиться
988,fischen::V,മീൻ പിടിക്കുക,рыбачить
989,fassen::V,പിടിക്കുക,поймать
990,hüten::V,ചേർക്കുക,пасти
991,treiben::V,വാഹനം_ഓടിക്കുക,гнать
992,anbinden::V,കെട്ടിയിടുക,привязать
993,füttern::V,തീറ്റുക,кормить
994,melken::V,പാലുകറക്കുക,доить
995,hacken::V,വെട്ടിമുറിക്കുക,рубить
996,gießen::V,നനയ്ക്കുക,полить
997,reifen::V,പാകമാകുക,созреть
998,zubereiten::V,പാചകം_ചെയ്യുക,приготовить
999,kochen::V,വേവിക്കുക,варить
1000,backen::V,ബേക്ക് ചെയ്യുക,печь
1001,braten::V,പോരിക്കുക,жарить
1002,umrühren::V,ഇളക്കുക,перемешать
1003,stricken::V,മെടയുക,вязать
1004,nähen::V,തുന്നുക,шить
1005,färben::V,ചായം പൂശുക,покрасить
1006,reinigen::V,വൃത്തിയാക്കുക,очистить
1007,waschen::V,കഴുകുക,стирать
1008,abwischen::V,തുടയ്ക്കുക,вытереть
1009,spülen::V,കഴുകുക,полоскать
1010,fegen::V,അടിച്ചുവാരുക,подметать
1011,kehren::V,അടിച്ചുവാരുക,мести
1012,baden::V,നീന്തിത്തുടിക്കുക,купаться
1013,sich waschen::V,കഴുകുക,мыться
1014,ausziehen::V,ഇഴുക്കുക,снять
1015,anziehen::V,ഉടുക്കുക,надеть
1016,sich anziehen::V,ധരിച്ച നേടുകയുക,одеться
1017,kämmen::V,മുടിചീകുക,причесать
1018,schmücken::V,അലങ്കരിക്കുക,украсить
1019,sagen::V,പറയുക,сказать
1020,sprechen::V,സംസാരിക്കുക,говорить
1021,reden::V,സംസാരിക്കുക,разговаривать
1022,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,беседовать
1023,fragen::V,ചോദിക്കുക,спросить
1024,bitten::V,അപേക്ഷിക്കുക,просить
1025,erzählen::V,പറയുക,рассказать
1026,mitteilen::V,അറിയിക്കുക,сообщить
1027,nennen::V,പേരിടുക,назвать
1028,rufen::V,വിളിക്കുക,звать
1029,prahlen::V,പൊങ്ങച്ചം പറയുക,хвастаться
1030,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,перевести
1031,denken::V,ചിന്തിക്കുക,думать
1032,glauben::V,വിശ്വസിക്കുക,верить
1033,bemerken::V,ശ്രദ്ധിക്കുക,заметить
1034,erkennen::V,തിരിചറിയുക,узнать
1035,begreifen::V,കൈപ്പിടിയിലാക്കുക,понять
1036,begreifen::V,കൈപ്പിടിയിലാക്കുക,постичь
1037,verstehen::V,മനസ്സിലാക്കുക,услышать
1038,lernen::V,പഠിക്കുക,учиться
1039,wissen::V,അറിയുക,знать
1040,sich erinnern an::V,ഓർമിക്കുക,вспомнить
1041,vergessen::V,മറക്കുക,забыть
1042,messen::V,അളക്കുക,мерить
1043,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,считать
1044,rechnen::V,ഗണിക്കുക,считать
1045,lesen::V,വായിക്കുക,читать
1046,malen::V,ചിത്രം വരയ്ക്കുക,рисовать
1047,zeichnen::V,വരയ്ക്കുക,рисовать
1048,schreiben::V,എഴുതുക,писать
1049,besitzen::V,സ്വന്തമാക്കുക,иметь
1050,kaufen::V,വാങ്ങുക,купить
1051,verkaufen::V,വിൽക്കുക,продать
1052,bezahlen::V,പരിഹാരം ചെയ്യുക,заплатить
1053,zahlen::V,പണം അടയ്ക്കുക,платить
1054,beherrschen::V,ഭരിക്കുക,владеть
1055,ertragen::V,താങ്ങുക,вытерпеть
