,Concept_ID,kk,ab
716,schwach::A,күшсіз,акəада
717,schwach::A,қайратсыз,акəада
718,fett::A,семіз,аҧсыла
719,schlank::A,ашаң,акала
720,schlank::A,ашаң,акьалантар
721,schlank::A,ашаң,аиҿартə
722,hübsch::A,ажарлы,аҧшӡа
723,hübsch::A,шырайлы,аҧшӡа
724,böse::A,өш,абааҧсы
725,böse::A,сұм,абааҧсы
726,böse::A,жауыз,абааҧсы
727,dumm::A,көкми,агаӡа
728,dumm::A,ақымақ,агаӡа
729,dumm::A,миы жоқ,агаӡа
730,faul::A,жалқау,аашьа
731,faul::A,еріншек,аашьа
732,fleißig::A,ұқыпты,иҟубҷоу
733,geizig::A,сараң,акы
734,geizig::A,сараң,акаҷбеи
735,geizig::A,сараң,аҟəџьыр
736,klug::A,жетік,аҟəыш
737,klug::A,жетік,аҟəыӷа
738,klug::A,ақылды,аҟəыш
739,klug::A,ақылды,аҟəыӷа
740,geschickt::A,шебер,напҟазала
741,lieb::A,абзал,алашара
742,lieb::A,айналайын,алашара
743,lustig::A,көңілді,алах-ҿых
744,lustig::A,көңілді,игурҕьаччо
745,lustig::A,көңілді,агурҕьа
746,lustig::A,көңілді,агурҿыхага
747,sanft::A,жуас,атата
748,sanft::A,жуас,аҟəымшəышə
749,sanft::A,жуас,ақьыҧш
750,hungrig::A,аш,амлашь
751,krank::A,кеселді,ачымазаҩ
752,nackt::A,жалаңаш,аҟьантаз
753,traurig::A,қапа,алахьеиқəҵага
754,lebendig::A,тірі,абза
755,lebendig::A,жанды,абза
756,gut::A,жақсы,абзиа
757,schlecht::A,жаман,-хəарҭам
758,richtig::A,дұрыс,иашоу
759,schlimm::A,жаман,абааҧсы
760,wahr::A,нағыз,агəҭылса
761,wahr::A,нағыз,абзиаҵəҟьа
762,alt::A,ескі,Ажə
763,neu::A,жаңа,аҿыц
764,ehemalig::A,өткен,анкьатәи
765,ehemalig::A,бұрынғы,анкьатәи
766,alt[Lebewesen]::A,кексе,абырг
767,alt[Lebewesen]::A,кексе,ақабада
768,alt[Lebewesen]::A,кексе,Ажə
769,jung::A,науша,аҟата
770,arm::A,кедей,ананамга
771,arm::A,дәулетсіз,ананамга
772,reich::A,малды,абеиа
773,bekannt::A,таныс,адыр
774,bekannt::A,көзтаныс,адыр
775,berühmt::A,атақты,адыр
776,fremd::A,бөтен,атəым
777,verschieden::A,түрлі,Еиуа-еиҧшым
778,nah::A,жуық,ааигəа
779,nah::A,етене,ааигəа
780,fern::A,алыс,ахара
781,fern::A,алыстағы,ахара
782,linker::A,сол,арма
783,linker::A,солшыл,арма
784,rechter::A,оң,арҕьа
785,anderer::A,өзге,даҽа
786,anderer::A,өзге,даҽакы
787,anderer::A,былайғы,даҽа
788,anderer::A,былайғы,даҽакы
789,erster::A,алғашқы,актәи
790,zweiter::A,екінші,аҩбатəи
791,dritter::A,үшінші,ахҕатәи
792,letzter::A,артқы,аҵыхəтəантəи
793,letzter::A,кейінгі,аҵыхəтəантəи
794,allein::ADV,серіксіз,мацара
795,auf einmal::ADV,бірден,зныкала
796,auf einmal::ADV,бірден,зныкҟьара
797,zusammen::ADV,бірлесіп,аиц...
798,lange::ADV,ұзақ,акыраамҭа
799,plötzlich::ADV,кенет,иаалырҟьаны
800,sofort::ADV,әне-міне дегенше,иаразнакҵәҟьа
801,später::ADV,артынан,уажəшьҭаншəа
802,jetzt::ADV,енді,уажәы
803,jetzt::ADV,қазір,уажәы
804,heute::ADV,бүгін,иахьа
805,morgen::ADV,ертең,уаҵәы
806,bald::ADV,тез,иласны
807,dann::ADV,онан соң,нас
808,dann::ADV,сонан соң,нас
809,gestern::ADV,кеше,иацы
810,einst::ADV,бірде,зны
811,einst::ADV,бір кезде,зны
812,damals::ADV,анада,усҟан
813,danach::ADV,онан соң,нас
814,danach::ADV,сонан соң,нас
815,vorher::ADV,бұрын,уаанӡа
816,zuerst::ADV,әуелі,азнаказы
817,zuerst::ADV,әуелі,аҧхьа
818,zuerst::ADV,алдымен,азнаказы
819,zuerst::ADV,алдымен,аҧхьа
820,einmal::ADV,бір жолы,зны
821,manchmal::ADV,кейде,зны-зынла
822,oft::ADV,ылғи,лассы-лассы
823,immer::ADV,өнебойы,енагь
824,immer::ADV,өнебойы,еснагь
825,niemals::ADV,ешуақытта,ианакəызаалак
826,hier::ADV,бұнда,ара
827,hier::ADV,бұнда,абра
828,hier::ADV,бұнда,араҟа
829,hier::ADV,осында,ара
830,hier::ADV,осында,абра
831,hier::ADV,осында,араҟа
832,hierhin::ADV,бермен,ара
833,hierhin::ADV,бермен,араҟа
834,von hier::ADV,бер жақтан,арантә
835,dort::ADV,анда,уа
836,dorthin::ADV,әрі,уахь
837,dorthin::ADV,әрі,анахь
838,geradeaus::ADV,тура,ишиашоу
839,vorwärts::ADV,ілгері,ҕхьаҟа
840,rückwärts::ADV,артқа,шьҭахьла
841,zurück::ADV,кейін қарай,шьҭахьҟа
842,unten::ADV,төменде,лбаа
843,hinab::ADV,астына,алада
844,hinab::ADV,төмен,алада
845,oben::ADV,жоғарыда,хыхь
846,hinauf::ADV,өрге,аҩада
847,überall::ADV,әрқайда,зегьынцьара
848,nicht::ADV,емес,-м
849,ein wenig::ADV,азырақ,ҕыҭк
850,ein wenig::ADV,аздаған,ҕыҭк
851,ein wenig::ADV,азғантай,ҕыҭк
852,kaum::ADV,зорға,аарлаҳәа
853,kaum::ADV,зорға,афергьҳәа
854,sehr::ADV,орасан,даара
855,so::ADV,бұлай,ас
856,so::ADV,бұлай,абас
857,so::ADV,былайша,ас
858,so::ADV,былайша,абас
859,noch::ADV,әлі,макьана
860,nur::ADV,ғана,заҵәык
861,schon::ADV,түге,уажәшьҭа
862,schon::ADV,түге,аиҳа ипоу
863,wieder::ADV,жаңа,ҿыц
864,wieder::ADV,жаңа,дырҩегь
865,wieder::ADV,жаңа,дырҩегьых
866,wieder::ADV,қайта,ҿыц
867,wieder::ADV,қайта,дырҩегь
868,wieder::ADV,қайта,дырҩегьых
869,wieder::ADV,жаңадан,ҿыц
870,wieder::ADV,жаңадан,дырҩегь
871,wieder::ADV,жаңадан,дырҩегьых
872,vergebens::ADV,бекер,баша
873,vor::PRP,алды,аҕхьа
874,hinter::PRP,артынан,нхыҵ
875,unter::PRP,түп,амҵа
876,unter::PRP,түп,амҵан
877,unter::PRP,маңында,амҵа
878,unter::PRP,маңында,амҵан
879,durch::PRP,арқылы,
880,neben::PRP,іргеде,ааигуара
881,neben::PRP,жанында,ааигуара
882,zwischen::PRP,арада,абжьара
883,wegen::PRP,үшін,-иззы
884,wegen::PRP,үшін,-ҟнытә
885,dies::PRN,бұ,ари
886,dies::PRN,бұ,абри
887,dies::PRN,осы,ари
888,dies::PRN,осы,абри
889,das::PRN,сол,Абни
890,das::PRN,сол,убри
891,alles::PRN,дүйім,зегьы
892,alles::PRN,күллі,зегьы
893,ich::PRN,мен,са
894,ich::PRN,мен,сара
895,du::PRN,сен,бара
896,er::PRN,ол,иара
897,wir::PRN,біз,ҳара
898,ihr::PRN,сіз,шәара
899,sie::PRN,олар,дара
900,was::FPRN,не,
901,wer::FPRN,кім,дарбан
902,wo::FADV,кәні,иабыкуу
903,wo::FADV,кәні,аба-
904,wo::FADV,кәні,ахь-
905,wo::FADV,қайда,иабыкуу
906,wo::FADV,қайда,аба-
907,wo::FADV,қайда,ахь-
908,wohin::FADV,қайда,иабыкуу
909,wohin::FADV,қайда,аба-
910,wohin::FADV,қайда,ахь-
911,wie::FADV,калай,-шҕа
912,warum::FADV,неғып,избан
913,wieviel::FNUM,неше,заҟа
914,wieviel::FNUM,қанша,заҟа
915,eins::NUM,бір,акы
916,eins::NUM,бір,аӡәы
917,zwei::NUM,екі,ҩба
918,drei::NUM,үш,хҕа
919,vier::NUM,төрт,ҕшьба
920,fünf::NUM,бес,хəба
921,sechs::NUM,алты,фба
922,sieben::NUM,жеті,Бжьба
923,acht::NUM,сегіз,ааба
924,neun::NUM,тоғыз,жәба
925,zehn::NUM,он,жәаба
926,elf::NUM,он бір,жәеизатәи
927,zwölf::NUM,он екі,жәаҩа
928,zwanzig::NUM,жиырма,ҩажәа
929,dreißig::NUM,отыз,ҩажәижәабатәи
930,vierzig::NUM,қырық,ҩынҩажәа
931,fünfzig::NUM,елу,ҩынҩажәеижәаба
932,sechzig::NUM,алпыс,хынҩажәа
933,siebzig::NUM,жетпіс,хынҩажәижәаба
934,achtzig::NUM,сексен,ҕшьынҩажәа
935,neunzig::NUM,тоқсан,ҕшьынҩажәижәаба
936,hundert::NUM,жүз,шәкы
937,tausend::NUM,мың,зқьы
938,und::CNJ,та,-и
939,oder::CNJ,әлде,ма
940,oder::CNJ,немесе,ма
941,stehen::V,тұру,агылазаара
942,sitzen::V,отыру,атəара
943,sitzen::V,отыру,атəа(заа)ра
944,liegen::V,жату,аиара
945,hängen::V,ілу,акнаҳара
946,werden::V,болу,аҟалара
947,werden::V,түрегелу,аҟалара
948,passieren::V,болу,аҟалара
949,beginnen::V,басталу,алагара
950,enden::V,ада болу,алгара
951,wechseln::V,құбылу,аҽыҧсахра
952,wechseln::V,өзгеру,аҽыҧсахра
953,aufgehen[Sonne]::V,шығу,агылара
954,aufgehen[Sonne]::V,шығу,ахашлара
955,aufgehen[Sonne]::V,шығу,аҩаҵхахара
956,untergehen[Sonne]::V,батыру,аҭашəара
957,scheinen[Sonne]::V,жылтырау,акаҧхара
958,donnern::V,күркіреу,адыдра
959,wehen::V,огып тур,асра
960,strömen::V,сорғалау,акаҭəара
961,fließen::V,ағу,ацара
962,sich drehen::V,айналу,ахагьежьра
963,schwanken::V,толықсу,аҵысра
964,schwingen::V,тербелу,ахызазара
965,schwingen::V,тербелу,акьаандара
966,fallen::V,құлау,акаҳара
967,fallen::V,жығылу,акаҳара
968,fallen::V,төмендеу,акаҳара
969,brennen::V,жану,абылра
970,rauchen::V,түтету,ахылҵра
971,regnen::V,жауу,аура
972,gefrieren::V,мұздай қату,аҵаара
973,gefrieren::V,мұз боп қату,аҵаара
974,tauen::V,жібу,аӡҭра
975,schmelzen::V,еру,ақəӡыҭра
976,schmelzen::V,еру,аҭəара
977,trocknen::V,курау,абара
978,sieden::V,қайнау,ашра
979,faulen::V,иістену,абаара
980,verfaulen::V,шіру,абаара
981,verfaulen::V,шіру,аилашра
982,reißen::V,жыртылу,аҧжəара
983,versinken::V,малтығу,аӡааҟəрылара
984,vergehen::V,өту,ацара
985,erscheinen::V,көріну,ацəырҵра
986,erscheinen::V,көрініп қалу,ацəырҵра
987,verschwinden::V,ғайып_болу,аҵашəкəара
988,sinken::V,ылдилау,атəара
989,sinken::V,ылдилау,алаҟəра
990,sinken::V,төмендеу,атəара
991,sinken::V,төмендеу,алаҟəра
992,abnehmen::V,кемітілу,ацӡаара
993,abnehmen::V,кемітілу,аиҵалара
994,zunehmen::V,көбею,аҽырҭбаара
995,zunehmen::V,көбею,аиҵыҵра
996,zunehmen::V,көбею,арацəахара
997,steigen::V,қобу,азҳара
998,steigen::V,қобу,ашьҭыҵра
999,steigen::V,қобу,адухара
1000,steigen::V,қобу,ацлара
1001,steigen::V,көтерілу,азҳара
1002,steigen::V,көтерілу,ашьҭыҵра
1003,steigen::V,көтерілу,адухара
1004,steigen::V,көтерілу,ацлара
1005,steigen::V,жоғарылау,азҳара
1006,steigen::V,жоғарылау,ашьҭыҵра
1007,steigen::V,жоғарылау,адухара
1008,steigen::V,жоғарылау,ацлара
1009,wachsen::V,өсу,азҳара
1010,glänzen::V,жалтырау,ацыр-цырра
1011,glänzen::V,жалтырау,ацыҩ-цыҩра
1012,glänzen::V,жалтырау,аказказра
1013,funkeln::V,жарқырау,ашап-шапра
1014,funkeln::V,жарқырау,ацым-цымра
1015,funkeln::V,нұрлану,ашап-шапра
1016,funkeln::V,нұрлану,ацым-цымра
1017,funkeln::V,жылтылдау,ашап-шапра
1018,funkeln::V,жылтылдау,ацым-цымра
1019,lärmen::V,шулау,ашьҭыбжьгара
1020,lärmen::V,шулау,аҕьҕьаҳәа аилалара
1021,lärmen::V,шуылдау,ашьҭыбжьгара
1022,lärmen::V,шуылдау,аҕьҕьаҳәа аилалара
1023,läuten::V,қоңыраулату,аҵəҵəасра
1024,klingeln::V,дыңғырлау,аҵəҵəасра
1025,klirren::V,дыңылдату,ахьархьарра
1026,klirren::V,дыңылдату,архьархьарра
1027,brausen::V,тасу,аилаҽҽара
1028,brausen::V,тасу,еилашуера
1029,rauschen::V,сусылдау,
1030,rauschen::V,сыбдырлау,
1031,klingen::V,дыбыс шығару,агара
1032,klingen::V,дыбыс шығару,ашьҭыбжь гара
1033,bellen::V,үру,ашра
1034,heulen::V,ұлу,ауура
1035,blasen::V,үру,аҭəҳəара
1036,pfeifen::V,ысқыру,ашəшəра
1037,schreien::V,шыңғыру,аҳəҳəара
1038,schreien::V,шыңғыру,ахəаара
1039,schreien::V,шыңғыру,аҟаара
1040,schreien::V,айғайлау,аҳəҳəара
1041,schreien::V,айғайлау,ахəаара
1042,schreien::V,айғайлау,аҟаара
1043,schreien::V,байбайлау,аҳəҳəара
1044,schreien::V,байбайлау,ахəаара
1045,schreien::V,байбайлау,аҟаара
1046,schreien::V,бажалақтау,аҳəҳəара
1047,schreien::V,бажалақтау,ахəаара
1048,schreien::V,бажалақтау,аҟаара
1049,stöhnen::V,ыңырсу,ақьра
1050,stöhnen::V,ыңкылдау,ақьра
1051,zittern::V,қалш,аҵыс-ҵысра
1052,zittern::V,қалшылдату,аҵыс-ҵысра
1053,leben::V,жасау,аҟазаара
1054,leben::V,күнелту,аҟазаара
1055,leben::V,күн көру,аҟазаара
1056,leben::V,тіршілік ету,аҟазаара
1057,geboren werden::V,туу,Аира
1058,atmen::V,дем алу,аҕсыҕ лагаҩагара
1059,atmen::V,ауа жұту,аҕсыҕ лагаҩагара
1060,trinken::V,ішу,ажəра
1061,trinken::V,ұрттау,ажəра
1062,essen::V,жеу,акрыфара
1063,essen::V,тамақтану,акрыфара
1064,schlucken::V,жұту,албаадара
1065,müde werden::V,болдыру,ааҕсара
1066,einschlafen::V,үйыктап калу,ацəара
1067,schlafen::V,ұйықтау,ацəазаара
1068,aufwachen::V,ояну,аҿыхара
1069,aufstehen::V,ояну,Агəылҵра
1070,sich erholen::V,тынығу,аҧсшьара
1071,krank werden::V,кеселдену,ачмазаҩхара
1072,krank werden::V,сырқаттану,ачмазаҩхара
1073,krank werden::V,ауырып қалу,ачмазаҩхара
1074,krank werden::V,ауыра бастау,ачмазаҩхара
1075,krank werden::V,кеселге ұшырау,ачмазаҩхара
1076,krank werden::V,сырқаттанып қалу,ачмазаҩхара
1077,krank sein::V,ауыру,аҳəарҧсарра
1078,krank sein::V,сырқаттану,аҳəарҧсарра
1079,schmerzen::V,ауырады,ахьра
1080,husten::V,жөтелу,аимҳәара
1081,genesen::V,айығу,абзиахара
1082,genesen::V,айығу,аӷəӷəахара
1083,sterben::V,өлу,аҧсра
1084,sterben::V,қайтыс,аҧсра
1085,sterben::V,жантапсыру,аҧсра
1086,umkommen::V,өлу,аҭахара
1087,umkommen::V,қаза табу,аҭахара
1088,sich bewegen::V,жылжу,аиҭаҵра
1089,sich rühren::V,қыбырлау,ақəацара
1090,sich erheben::V,тұру,аҩагылара
1091,sich setzen::V,отыру,атəара
1092,hinfallen::V,жығылу,акаҳара
1093,laufen::V,жояу жүру,аныҟəара
1094,schreiten::V,кадамдау,ашьаҿа еихгара
1095,spazierengehen::V,қыдыру,анеи-ааира
1096,eilen::V,асығу,аццакра
1097,eilen::V,жеделдену,аццакра
1098,eilen::V,жедепдеу,аццакра
1099,sich beeilen::V,асығу,аццакра
1100,sich beeilen::V,жеделдену,аццакра
1101,sausen::V,заулау,аҧырра
1102,sausen::V,заулау,иҭрысны
1103,sausen::V,заулау,ишьҭҟьаны ацара
1104,rennen::V,жүгіру,аҩра
1105,springen::V,секіру,аҧара
1106,klettern::V,өрмелеп шығу,ақəлара
1107,schaukeln::V,тербелу,аҟəараҟəанҽара
1108,kriechen::V,еңбектеу,аҳəазара
1109,schwimmen::V,жүзу,аӡсара
1110,schwimmen::V,малту,аӡсара
1111,schwimmen::V,қалықтау,аӡсара
1112,tauchen::V,сүңгу,ахəӡааҵəира
1113,rudern::V,есу,аҵшьра
1114,fahren::V,бару,акала
1115,fliegen::V,ұшу,аҧырра
1116,gehen::V,бару,аиҭаҵра
1117,weggehen::V,кету,ацара
1118,abfahren::V,жөнелу,адəықəлара
1119,abfahren::V,жөнелу,ацара
1120,anhalten::V,тоқтау,ааныргылара
1121,hineingehen::V,кіру,аҭалара
1122,eintreten::V,ену,аҩналара
1123,kommen::V,жету,аара
1124,kommen::V,жету,ааира
1125,ankommen::V,келу,ааира
1126,ankommen::V,келу,аара
1127,ankommen::V,келу,анеира
1128,zurückkommen::V,қайту,азыхынҳəра
1129,bleiben::V,қалу,аанхара
1130,bleiben::V,қалу,анхара
1131,bleiben::V,қалу,аангылара
1132,warten::V,тосу,азҧшзаара
1133,erwarten::V,күту,азҧшра
1134,suchen::V,іздеу,ашьҭазаара
1135,finden::V,табу,аҧшаара
1136,versuchen::V,талпыну,аҽазкра
1137,vorbereiten::V,әзірлеу,армазеира
1138,lieben::V,сүю,абзиабара
1139,mögen::V,жарату,агəаҧхара
1140,mögen::V,жақсы_көру,агəаҧхара
1141,lachen::V,күлу,аччара
1142,lachen::V,күлісу,аччара
1143,rühren::V,көңілін бұзу,арҵəуара
1144,weinen::V,жылау,аҵəуара
1145,schimpfen::V,ақырып-бақыру,ацəҳара
1146,sich ärgern::V,ашулану,агəаара
1147,sich fürchten::V,сескену,аӡыӡара
1148,fürchten::V,қауіптену,ацəшəара
1149,fürchten::V,сақсыну,ацəшəара
1150,fliehen::V,қашу,абналара
1151,fliehen::V,қашу,ацəцара
1152,fliehen::V,қашып кету,абналара
1153,fliehen::V,қашып кету,ацəцара
1154,flüchten::V,қашу,абналара
1155,flüchten::V,қашу,ацəцара
1156,flüchten::V,қашып кету,абналара
1157,flüchten::V,қашып кету,ацəцара
1158,sehen::V,көру,абара
1159,anschauen::V,назар салу,ахəаҧшра
1160,ansehen::V,тамашалау,ахəаҧшра
1161,hören::V,есту,аҳара
1162,zuhören::V,тыңдау,азыӡырҩра
1163,zuhören::V,құлақ қою,азыӡырҩра
1164,probieren::V,тату,аҧышəара
1165,probieren::V,дәм тату,аҧышəара
1166,riechen::V,иіскеу,афыҩра
1167,fühlen::V,сезу,анырра
1168,fühlen::V,сезу,ацәакырра
1169,fühlen::V,сезіну,анырра
1170,fühlen::V,сезіну,ацәакырра
1171,scheinen::V,болып көріну,шәа
1172,scheinen::V,болып көріну,аацәырҵа
1173,zu sehen sein::V,көріну,
1174,vernehmen::V,есту,аҳара
1175,vernehmen::V,есітіп қалу,аҳара
1176,frieren::V,тоңу,ашəра
1177,frieren::V,тоңу,аҵаара
1178,frieren::V,жаурау,ашəра
1179,frieren::V,жаурау,аҵаара
1180,tun::V,ету,аҟаҵара
1181,tun::V,істеу,аҟаҵара
1182,können::V,білу,алшара
1183,wollen::V,қалау,аҭахра
1184,anfangen::V,бастау,алагара
1185,beenden::V,бітіру,алгара
1186,beenden::V,адақтау,алгара
1187,beenden::V,тамамдау,алгара
1188,beenden::V,аяқтап шығу,алгара
1189,aufhören::V,доғару,аҟəыҵра
1190,gelingen::V,жолы түсу,аура
1191,gelingen::V,жолы түсу,аманшəалахара
1192,gelingen::V,жолы түсу,алҵра
1193,geraten::V,калу,нзаарын
1194,öffnen::V,ашу,аартра
1195,öffnen::V,ашып қою,аартра
1196,schließen::V,жабу,аркра
1197,stellen::V,қою,аргылара
1198,stellen::V,қойдыру,аргылара
1199,setzen::V,отырғызу,артəара
1200,legen::V,салу,ақəҵара
1201,legen::V,калау,ақəҵара
1202,berühren::V,тию,акьысра
1203,berühren::V,тию,алакьысра
1204,verbinden::V,байлап алу,аҿаҳəара
1205,verbinden::V,сабақтастыру,аҿаҳəара
1206,bedecken::V,бүркеу,ақəршəра
1207,aufhängen::V,ілу,акнаҳара
1208,aufhängen::V,асып қою,акнаҳара
1209,anzünden::V,тұтату,аркра
1210,aufheben::V,көтеру,ашьҭыхра
1211,zurücklassen::V,қалдыру,аныжьра
1212,verlieren::V,жоғалту,ацəыӡра
1213,fallen lassen::V,құлатып алу,ацəкаҳара
1214,fallen lassen::V,қолдан түсіріп алу,ацəкаҳара
1215,machen::V,ету,ачаҧара
1216,machen::V,жасау,ачаҧара
1217,machen::V,жасап шығару,ачаҧара
1218,herstellen::V,жасап шығару,аиҵдара
1219,bauen::V,тұрғызу,аргылара
1220,reparieren::V,оңдау,арҽеира
1221,verbessern::V,дұрыстау,аиҕьтəра
1222,ändern::V,өзгерту,аҧсахра
1223,graben::V,үңгу,ажра
1224,beugen::V,буғу,арҟəра
1225,beugen::V,буғу,архəара
1226,biegen::V,ию,арҟəра
1227,biegen::V,ию,архəара
1228,biegen::V,майыстыру,арҟəра
1229,biegen::V,майыстыру,архəара
1230,drehen::V,айналдыру,аргьежьра
1231,wenden::V,екінші жағын айналдыру,
1232,umdrehen::V,бұру,аарҳәра
1233,heben::V,көтеру,аҩахара
1234,heben::V,көтеру,араҳара
1235,hochheben::V,жоғарылату,ахагалара
1236,hochheben::V,жоғарылату,ашьҭҳəара
1237,hochheben::V,көтеру,ахагалара
1238,hochheben::V,көтеру,ашьҭҳəара
1239,ergreifen::V,бас_салу,
1240,ergreifen::V,шап_беріп_ұстап_алу,
1241,ergreifen::V,шап_беру,
1242,ergreifen::V,шап_ете_түсу,
1243,halten::V,тұту,акра
1244,halten::V,ұстау,акра
1245,drücken::V,басу,ақəрӷəӷəара
1246,schieben::V,итеру,аҵгəара
1247,schieben::V,итеру,агəара
1248,kratzen::V,қыру,ацəҟьара
1249,lecken::V,жалау,арбзара
1250,beißen::V,қабу,ацҳара
1251,beißen::V,тістеу,ацҳара
1252,beißen::V,қауып алу,ацҳара
1253,abreißen::V,үзу,амжəара
1254,abschneiden::V,қырқу,ахҵəара
1255,abschneiden::V,қырқу,аҿахҵəара
1256,binden::V,байланыстыру,аҿаҳəара
1257,binden::V,байлап_алу,аҿаҳəара
1258,binden::V,байластыру,аҿаҳəара
1259,binden::V,байлау,аҿаҳəара
1260,binden::V,буу,аҿаҳəара
1261,binden::V,матау,аҿаҳəара
1262,binden::V,сабақтастыру,аҿаҳəара
1263,binden::V,ұштастыру,аҿаҳəара
1264,stecken::V,сұғу,алаҵара
1265,brechen::V,сындыру,аҧҵəара
1266,klopfen::V,қағу,асра
1267,hauen::V,соғу,ақəкшара
1268,kleben::V,желімдеу,аҷабра
1269,reiben::V,үйкеу,арҟəыҷра
1270,streichen::V,сүйкеу,ахьшьра
1271,schleifen::V,егеу,ахра
1272,schleifen::V,қайрау,ахра
1273,schleifen::V,егеулеу,ахра
1274,schneiden::V,кесу,аҧҟара
1275,rütteln::V,қозғау,арҵысра
1276,rütteln::V,жұлмалау,арҵысра
1277,schütteln::V,дірілдету,аршəшəара
1278,schütteln::V,селкілдету,аршəшəара
1279,schwenken::V,бұлғау,аҟьара
1280,schwenken::V,сермеу,аҟьара
1281,schütten::V,құю,аҭаҭəара
1282,füllen::V,толтыру,арҭəра
1283,einwickeln::V,орау,алаҳəара
1284,tragen::V,алып жүру,аҩагара
1285,schleppen::V,тарту,арҳəазара
1286,ziehen::V,тарту,ахара
1287,aufbewahren::V,сақтау,аҵəахра
1288,werfen::V,лақтыру,аршəра
1289,fangen::V,қармау,акра
1290,fangen::V,қағып алу,акра
1291,packen::V,шап беру,анкра
1292,packen::V,шап беру,аҵкаара
1293,packen::V,шап ете түсу,анкра
1294,packen::V,шап ете түсу,аҵкаара
1295,packen::V,шап беріп ұстап алу,анкра
1296,packen::V,шап беріп ұстап алу,аҵкаара
1297,verstecken::V,тығу,аҵəахра
1298,verstecken::V,жасыру,аҵəахра
1299,teilen::V,бөлу,ашара
1300,schicken::V,жіберу,ашьҭра
1301,bringen::V,әкелу,аагара
1302,bringen::V,алып келу,аагара
1303,hinzufügen::V,қосу,ацҵара
1304,hinzufügen::V,үстеу,ацҵара
1305,bekommen::V,алу,аҧшаара
1306,bekommen::V,алу,архиара
1307,bekommen::V,алу,аура
1308,erhalten::V,алмақ,аиура
1309,nehmen::V,алу,агара
1310,nehmen::V,алмақ,агара
1311,wählen::V,таңдау,алҧшаара
1312,auswählen::V,екшеу,алхра
1313,auswählen::V,саралау,алхра
1314,auswählen::V,сұрыптау,алхра
1315,auswählen::V,сайлап алу,алхра
1316,bewahren::V,сақтау,
1317,behindern::V,оралғы болу,аҧырхагахара
1318,verderben::V,бүлдіру,алгара
1319,verderben::V,бүлдіру,абжьыхра
1320,verderben::V,бүлдіру,аҧхасҭатəра
1321,beschädigen::V,бұзу,аҧхасҭатəра
1322,zerbrechen::V,уату,аҧҽра
1323,zerreißen::V,жырту,аҧжəара
1324,zerstören::V,қирату,аилаҧыххаара
1325,zerstören::V,талқандау,аилаҧыххаара
1326,verbrennen::V,өртеу,абылра
1327,verbrennen::V,жандыру,абылра
1328,verbrennen::V,өртеп жіберу,абылра
1329,verbrennen::V,жандырып жіберу,абылра
1330,geben::V,беру,аҭара
1331,reichen::V,беру,аҭара
1332,schenken::V,тарту,аҩгара
1333,versprechen::V,уәде беру,ақəргəыӷра
1334,wünschen::V,тілеу,
1335,loben::V,мақтау,арҽхəара
1336,loben::V,дәріптеу,арҽхəара
1337,küssen::V,сүю,агəӡра
1338,wiegen::V,тербеу,
1339,zudecken::V,бүркеу,аҵахҩара
1340,zudecken::V,бүркеу,ақəршəра
1341,wecken::V,ояту,арҿыхара
1342,zeigen::V,көрсету,арбара
1343,führen::V,ерту,аныҟəгара
1344,führen::V,жетектеу,аныҟəгара
1345,lehren::V,оқыту,арҵара
1346,unterrichten::V,оқыту,арҧхьара
1347,aufziehen::V,бағу,ааӡара
1348,leiten::V,басқару,ахагылазаара
1349,leiten::V,жетекшілік ету,ахагылазаара
1350,antreiben::V,асықтыру,арццакра
1351,lassen::V,-ткізу,арҟаҵара
1352,lassen::V,мәжбүр ету,арҟаҵара
1353,einladen::V,шақыру,ааҕхьара
1354,einladen::V,шақыру,анаҧхьара
1355,vereinigen::V,біріктіру,аилаҵара
1356,vereinigen::V,біріктіріп қою,аилаҵара
1357,besuchen::V,кіріп шығу,абара
1358,besuchen::V,барып шығу,абара
1359,treffen::V,кездесу,аҧылара
1360,sich versammeln::V,топталу,аизара
1361,spielen::V,ойнау,ахəмарра
1362,singen::V,сайрау,ашəаҳəара
1363,tanzen::V,билеу,акəашара
1364,sich trennen::V,айрылысу,аилыҵра
1365,verlassen::V,тастау,акажьра
1366,retten::V,құтқару,Аиқəрхара
1367,bewachen::V,күзету,ахьчара
1368,schützen::V,жақтау,ацəыхьчара
1369,schützen::V,жақтасу,ацəыхьчара
1370,verteidigen::V,қорғау,ахьчара
1371,sich schlagen::V,алысу,аисра
1372,schießen::V,ату,ахысра
1373,siegen::V,жеңу,аиааира
1374,ärgern::V,ашуландыру,аргəаара
1375,schlagen::V,ұру,асра
1376,schlagen::V,ұру,аҭасра
1377,treten::V,тебу,
1378,stechen::V,шаншу,алакшара
1379,stoßen::V,түрту,агəҭасра
1380,stehlen::V,ұрлау,аӡара
1381,stören::V,кесірлен,аҧырхагахара
1382,belästigen::V,мазасын алу,аргəамҵра
1383,verbergen::V,сездірмеу,аӡара
1384,täuschen::V,жалған айту,ажьара
1385,betrügen::V,алдау,ажьара
1386,betrügen::V,алдап кету,ажьара
1387,betrügen::V,ақымақ қылу,ажьара
1388,töten::V,құрту,ашьра
1389,töten::V,өлтіру,ашьра
1390,wohnen::V,мекендеу,анхара
1391,wohnen::V,өмір сүру,анхара
1392,arbeiten::V,істеу,аусура
