,Concept_ID,el,el
665,dünn::A,λεπτός,λεπτός
666,fein::A,ψιλός,ψιλός
667,fest::A,στερεός,στερεός
668,flach::A,επίπεδος,επίπεδος
669,glatt::A,λείος,λείος
670,glatt::A,λείος,ομαλός
671,glatt::A,ομαλός,λείος
672,glatt::A,ομαλός,ομαλός
673,hart::A,σκληρός,σκληρός
674,weich::A,μαλακός,μαλακός
675,rund::A,στρογγυλός,στρογγυλός
676,spitz::A,μυτερός,μυτερός
677,scharf::A,κοφτερός,κοφτερός
678,stumpf::A,αμβλύς,αμβλύς
679,schwer::A,βαρύς,βαρύς
680,schön::A,ωραίος,ωραίος
681,schön::A,ωραίος,όμορφος
682,schön::A,όμορφος,ωραίος
683,schön::A,όμορφος,όμορφος
684,heiß::A,ζεστός,ζεστός
685,warm::A,θερμός,θερμός
686,kalt::A,κρύος,κρύος
687,kalt::A,κρύος,ψυχρός
688,kalt::A,ψυχρός,κρύος
689,kalt::A,ψυχρός,ψυχρός
690,kühl::A,δροσερός,δροσερός
691,frisch::A,νωπός,νωπός
692,frisch::A,νωπός,φρέσκος
693,frisch::A,φρέσκος,νωπός
694,frisch::A,φρέσκος,φρέσκος
695,feucht::A,υγρός,υγρός
696,nass::A,βρεγμένος,βρεγμένος
697,trocken::A,ξηρός,ξηρός
698,trocken::A,ξηρός,στεγνός
699,trocken::A,στεγνός,ξηρός
700,trocken::A,στεγνός,στεγνός
701,voll::A,γεμάτος,γεμάτος
702,leer::A,άδειος,άδειος
703,offen::A,ανοιχτός,ανοιχτός
704,geschlossen::A,κλειστός,κλειστός
705,sauber::A,καθαρός,καθαρός
706,schmutzig::A,βρώμικος,βρώμικος
707,schmutzig::A,βρώμικος,λερωμένος
708,schmutzig::A,λερωμένος,βρώμικος
709,schmutzig::A,λερωμένος,λερωμένος
710,roh::A,ωμός,ωμός
711,reif::A,ώριμος,ώριμος
712,lecker::A,νόστιμος,νόστιμος
713,süß::A,γλυκός,γλυκός
714,bitter::A,πικρός,πικρός
715,sauer::A,ξινός,ξινός
716,hell::A,φωτεινός,φωτεινός
717,dunkel::A,σκοτεινός,σκοτεινός
718,schwarz::A,μαύρος,μαύρος
719,schwarz::A,μαύρος,μελανός
720,schwarz::A,μελανός,μαύρος
721,schwarz::A,μελανός,μελανός
722,weiß::A,άσπρος,άσπρος
723,rot::A,κόκκινος,κόκκινος
724,gelb::A,κίτρινος,κίτρινος
725,blau::A,μπλε,μπλε
726,blau::A,μπλε,γαλανός
727,blau::A,γαλανός,μπλε
728,blau::A,γαλανός,γαλανός
729,grün::A,πράσινος,πράσινος
730,grau::A,γκρίζος,γκρίζος
731,bunt::A,ποικιλόχρωπος,ποικιλόχρωπος
732,billig::A,φτηνός,φτηνός
733,teuer::A,ακριβός,ακριβός
734,wertvoll::A,πολύτιμος,πολύτιμος
735,blind::A,τυφλός,τυφλός
736,taub::A,κουφός,κουφός
737,kräftig::A,δυνατός,δυνατός
738,stark::A,γερός,γερός
739,schwach::A,αδύνατος,αδύνατος
740,fett::A,παχύς,παχύς
741,schlank::A,λεπτός,λεπτός
742,schlank::A,λεπτός,λυγερός
743,schlank::A,λυγερός,λεπτός
744,schlank::A,λυγερός,λυγερός
745,hübsch::A,όμορφος,όμορφος
746,hübsch::A,όμορφος,χαριτωμένος
747,hübsch::A,χαριτωμένος,όμορφος
748,hübsch::A,χαριτωμένος,χαριτωμένος
749,böse::A,κακός,κακός
750,dumm::A,κουτός,κουτός
751,dumm::A,κουτός,ανόητος
752,dumm::A,ανόητος,κουτός
753,dumm::A,ανόητος,ανόητος
754,faul::A,τεμπέλης,τεμπέλης
755,fleißig::A,εργατικός,εργατικός
756,geizig::A,τσιγγούνης,τσιγγούνης
757,klug::A,έξυπνος,έξυπνος
758,geschickt::A,επιδέξιος,επιδέξιος
759,lieb::A,φίλος,φίλος
760,lieb::A,φίλος,αγαπητός
761,lieb::A,αγαπητός,φίλος
762,lieb::A,αγαπητός,αγαπητός
763,lustig::A,εύθυμος,εύθυμος
764,lustig::A,εύθυμος,χαρούμενος
765,lustig::A,χαρούμενος,εύθυμος
766,lustig::A,χαρούμενος,χαρούμενος
767,sanft::A,ήπιος,ήπιος
768,hungrig::A,πεινασμένος,πεινασμένος
769,krank::A,άρρωστος,άρρωστος
770,nackt::A,γυμνός,γυμνός
771,traurig::A,λυπημένος,λυπημένος
772,lebendig::A,ζωντανός,ζωντανός
773,gut::A,καλός,καλός
774,schlecht::A,κακός,κακός
775,richtig::A,σωστός,σωστός
776,schlimm::A,άσχημος,άσχημος
777,wahr::A,αληθής,αληθής
778,wahr::A,αληθής,αληθινός
779,wahr::A,αληθινός,αληθής
780,wahr::A,αληθινός,αληθινός
781,alt::A,παλιός,παλιός
782,neu::A,νέος,νέος
783,neu::A,νέος,καινούργιος
784,neu::A,καινούργιος,νέος
785,neu::A,καινούργιος,καινούργιος
786,ehemalig::A,παλιός,παλιός
787,alt[Lebewesen]::A,γέρος,γέρος
788,jung::A,νέος,νέος
789,arm::A,φτωχός,φτωχός
790,reich::A,πλούσιος,πλούσιος
791,bekannt::A,γνωστός,γνωστός
792,berühmt::A,περίφημος,περίφημος
793,berühmt::A,περίφημος,ξακουσμένος
794,berühmt::A,ξακουσμένος,περίφημος
795,berühmt::A,ξακουσμένος,ξακουσμένος
796,fremd::A,ξένος,ξένος
797,verschieden::A,διαφορετικός,διαφορετικός
798,nah::A,κοντινός,κοντινός
799,fern::A,μακριά,μακριά
800,linker::A,αριστερός,αριστερός
801,rechter::A,δεξιός,δεξιός
802,anderer::A,άλλος,άλλος
803,erster::A,πρώτος,πρώτος
804,zweiter::A,δεύτερος,δεύτερος
805,dritter::A,τρίτος,τρίτος
806,letzter::A,τελευταίος,τελευταίος
807,allein::ADV,μόνος,μόνος
808,auf einmal::ADV,εφάπαξ,εφάπαξ
809,zusammen::ADV,μαζί,μαζί
810,lange::ADV,πολύν καιρό,πολύν καιρό
811,plötzlich::ADV,έξαφνα,έξαφνα
812,sofort::ADV,αμέσως,αμέσως
813,später::ADV,αργότερα,αργότερα
814,jetzt::ADV,τώρα,τώρα
815,heute::ADV,σήμερα,σήμερα
816,morgen::ADV,αύριο,αύριο
817,bald::ADV,σε λίγο,σε λίγο
818,bald::ADV,σε λίγο,εντός ολίγου
819,bald::ADV,εντός ολίγου,σε λίγο
820,bald::ADV,εντός ολίγου,εντός ολίγου
821,dann::ADV,ύστερα,ύστερα
822,gestern::ADV,χτες,χτες
823,einst::ADV,ποτέ,ποτέ
824,einst::ADV,ποτέ,άλλοτε
825,einst::ADV,άλλοτε,ποτέ
826,einst::ADV,άλλοτε,άλλοτε
827,damals::ADV,τότε,τότε
828,danach::ADV,μετά,μετά
829,danach::ADV,μετά,ύστερα
830,danach::ADV,ύστερα,μετά
831,danach::ADV,ύστερα,ύστερα
832,vorher::ADV,πριν,πριν
833,vorher::ADV,πριν,προηγουμένως
834,vorher::ADV,προηγουμένως,πριν
835,vorher::ADV,προηγουμένως,προηγουμένως
836,zuerst::ADV,πρώτα,πρώτα
837,einmal::ADV,μία φορά,μία φορά
838,manchmal::ADV,κάποτε,κάποτε
839,oft::ADV,συχνά,συχνά
840,oft::ADV,συχνά,πολλές φορές
841,oft::ADV,πολλές φορές,συχνά
842,oft::ADV,πολλές φορές,πολλές φορές
843,immer::ADV,πάντα,πάντα
844,immer::ADV,πάντα,πάντοτε
845,immer::ADV,πάντοτε,πάντα
846,immer::ADV,πάντοτε,πάντοτε
847,niemals::ADV,ποτέ,ποτέ
848,hier::ADV,εδώ,εδώ
849,hierhin::ADV,εδώ,εδώ
850,von hier::ADV,από δω,από δω
851,dort::ADV,εκεί,εκεί
852,dorthin::ADV,προς τα κει,προς τα κει
853,geradeaus::ADV,κατευθείαν,κατευθείαν
854,vorwärts::ADV,εμπρός,εμπρός
855,rückwärts::ADV,πίσω,πίσω
856,zurück::ADV,πίσω,πίσω
857,unten::ADV,κάτω,κάτω
858,hinab::ADV,προς τα κάτω,προς τα κάτω
859,oben::ADV,πάνω,πάνω
860,oben::ADV,πάνω,επάνω
861,oben::ADV,επάνω,πάνω
862,oben::ADV,επάνω,επάνω
863,hinauf::ADV,προς τα πάνω,προς τα πάνω
864,überall::ADV,παντού,παντού
865,nicht::ADV,δεν,δεν
866,ein wenig::ADV,λιγάκι,λιγάκι
867,kaum::ADV,μόλις,μόλις
868,sehr::ADV,πολύ,πολύ
869,so::ADV,έτσι,έτσι
870,noch::ADV,ακόμα,ακόμα
871,nur::ADV,μόνο,μόνο
872,schon::ADV,ήδη,ήδη
873,schon::ADV,ήδη,κιόλας
874,schon::ADV,κιόλας,ήδη
875,schon::ADV,κιόλας,κιόλας
876,wieder::ADV,ξανά,ξανά
877,vergebens::ADV,μάταια,μάταια
878,vor::PRP,μπροστά σε,μπροστά σε
879,vor::PRP,μπροστά σε,μπροστά από
880,vor::PRP,μπροστά από,μπροστά σε
881,vor::PRP,μπροστά από,μπροστά από
882,hinter::PRP,πίσω από ,πίσω από 
883,unter::PRP,υπό,υπό
884,unter::PRP,υπό,κάτω από
885,unter::PRP,κάτω από,υπό
886,unter::PRP,κάτω από,κάτω από
887,durch::PRP,διά,διά
888,durch::PRP,διά,διά μέσου
889,durch::PRP,διά μέσου,διά
890,durch::PRP,διά μέσου,διά μέσου
891,neben::PRP,δίπλα σε,δίπλα σε
892,zwischen::PRP,μεταξύ,μεταξύ
893,zwischen::PRP,μεταξύ,ανάμεσα σε
894,zwischen::PRP,ανάμεσα σε,μεταξύ
895,zwischen::PRP,ανάμεσα σε,ανάμεσα σε
896,wegen::PRP,για,για
897,wegen::PRP,για,λόγω
898,wegen::PRP,λόγω,για
899,wegen::PRP,λόγω,λόγω
900,dies::PRN,αυτό,αυτό
901,das::PRN,το,το
902,alles::PRN,όλα,όλα
903,ich::PRN,εγώ,εγώ
904,du::PRN,σύ,σύ
905,du::PRN,σύ,εσύ
906,du::PRN,εσύ,σύ
907,du::PRN,εσύ,εσύ
908,er::PRN,αυτός,αυτός
909,wir::PRN,εμείς,εμείς
910,ihr::PRN,εσείς,εσείς
911,sie::PRN,αυτοί,αυτοί
912,was::FPRN,τι,τι
913,wer::FPRN,ποιος,ποιος
914,wo::FADV,πού,πού
915,wohin::FADV,πού,πού
916,wohin::FADV,πού,για πού
917,wohin::FADV,για πού,πού
918,wohin::FADV,για πού,για πού
919,wie::FADV,πώς,πώς
920,warum::FADV,γιατί,γιατί
921,wieviel::FNUM,πόσος,πόσος
922,eins::NUM,ένα,ένα
923,zwei::NUM,δύο,δύο
924,drei::NUM,τρία,τρία
925,drei::NUM,τρία,τρεις
926,drei::NUM,τρεις,τρία
927,drei::NUM,τρεις,τρεις
928,vier::NUM,τέσσερα,τέσσερα
929,vier::NUM,τέσσερα,τέσσερις
930,vier::NUM,τέσσερις,τέσσερα
931,vier::NUM,τέσσερις,τέσσερις
932,fünf::NUM,πέντε,πέντε
933,sechs::NUM,έξι,έξι
934,sieben::NUM,εφτά,εφτά
935,acht::NUM,οχτώ,οχτώ
936,neun::NUM,εννιά,εννιά
937,zehn::NUM,δέκα,δέκα
938,elf::NUM,έντεκα,έντεκα
939,zwölf::NUM,δώδεκα,δώδεκα
940,zwanzig::NUM,είκοσι,είκοσι
941,dreißig::NUM,τριάντα,τριάντα
942,vierzig::NUM,σαράντα,σαράντα
943,fünfzig::NUM,πενήντα,πενήντα
944,sechzig::NUM,εξήντα,εξήντα
945,siebzig::NUM,εβδομήντα,εβδομήντα
946,achtzig::NUM,ογδόντα,ογδόντα
947,neunzig::NUM,ενενήντα,ενενήντα
948,hundert::NUM,εκατό,εκατό
949,tausend::NUM,χίλιοι,χίλιοι
950,und::CNJ,και,και
951,oder::CNJ,ή,ή
952,stehen::V,στέκομαι,στέκομαι
953,stehen::V,στέκομαι,είμαι όρθιος
954,stehen::V,είμαι όρθιος,στέκομαι
955,stehen::V,είμαι όρθιος,είμαι όρθιος
956,sitzen::V,κάθομαι,κάθομαι
957,liegen::V,είμαι ξαπλωμένος,είμαι ξαπλωμένος
958,hängen::V,κρέμομαι,κρέμομαι
959,werden::V,γίνομαι,γίνομαι
960,passieren::V,συμβαίνω,συμβαίνω
961,beginnen::V,αρχίζω,αρχίζω
962,enden::V,τελειώνω,τελειώνω
963,wechseln::V,αλλάζω,αλλάζω
964,aufgehen[Sonne]::V,βγαίνω,βγαίνω
965,aufgehen[Sonne]::V,βγαίνω,ανατέλλω
966,aufgehen[Sonne]::V,ανατέλλω,βγαίνω
967,aufgehen[Sonne]::V,ανατέλλω,ανατέλλω
968,untergehen[Sonne]::V,δύω,δύω
969,untergehen[Sonne]::V,δύω,βασιλεύω
970,untergehen[Sonne]::V,βασιλεύω,δύω
971,untergehen[Sonne]::V,βασιλεύω,βασιλεύω
972,scheinen[Sonne]::V,λάμπω,λάμπω
973,donnern::V,βροντώ,βροντώ
974,wehen::V,φυσώ,φυσώ
975,strömen::V,ρέω,ρέω
976,strömen::V,ρέω,τρέχω
977,strömen::V,τρέχω,ρέω
978,strömen::V,τρέχω,τρέχω
979,fließen::V,ρέω,ρέω
980,sich drehen::V,γυρίζω,γυρίζω
981,sich drehen::V,γυρίζω,στρέφομαι
982,sich drehen::V,στρέφομαι,γυρίζω
983,sich drehen::V,στρέφομαι,στρέφομαι
984,schwanken::V,ταλαντεύομαι,ταλαντεύομαι
985,schwingen::V,αιωρούμαι,αιωρούμαι
986,schwingen::V,αιωρούμαι,ταλαντεύομαι
987,schwingen::V,ταλαντεύομαι,αιωρούμαι
988,schwingen::V,ταλαντεύομαι,ταλαντεύομαι
989,fallen::V,πέφτω,πέφτω
990,brennen::V,καίω,καίω
991,rauchen::V,καπνίζω,καπνίζω
992,regnen::V,βρέχω,βρέχω
993,gefrieren::V,παγώνω,παγώνω
994,tauen::V,λειώνω,λειώνω
995,schmelzen::V,λειώνω,λειώνω
996,trocknen::V,στεγνώνω,στεγνώνω
997,sieden::V,βράζω,βράζω
998,faulen::V,σαπίζω,σαπίζω
999,verfaulen::V,σαπίζω,σαπίζω
1000,reißen::V,σχίζω,σχίζω
1001,versinken::V,βουλιάζω,βουλιάζω
1002,versinken::V,βουλιάζω,βυθίζομαι
1003,versinken::V,βυθίζομαι,βουλιάζω
1004,versinken::V,βυθίζομαι,βυθίζομαι
1005,vergehen::V,περνώ,περνώ
1006,erscheinen::V,εμφανίζομαι,εμφανίζομαι
1007,verschwinden::V,χάνομαι,χάνομαι
1008,verschwinden::V,χάνομαι,εξαφανίζομαι
1009,verschwinden::V,εξαφανίζομαι,χάνομαι
1010,verschwinden::V,εξαφανίζομαι,εξαφανίζομαι
1011,sinken::V,κατεβαίνω,κατεβαίνω
1012,abnehmen::V,μειώνομαι ,μειώνομαι 
1013,zunehmen::V,αυξάνω,αυξάνω
1014,zunehmen::V,αυξάνω,μεγαλώνω
1015,zunehmen::V,μεγαλώνω,αυξάνω
1016,zunehmen::V,μεγαλώνω,μεγαλώνω
1017,steigen::V,ανεβαίνω,ανεβαίνω
1018,wachsen::V,μεγαλώνω,μεγαλώνω
1019,glänzen::V,γυαλίζω,γυαλίζω
1020,funkeln::V,αστράφτω,αστράφτω
1021,funkeln::V,αστράφτω,σπιθοβολώ
1022,funkeln::V,σπιθοβολώ,αστράφτω
1023,funkeln::V,σπιθοβολώ,σπιθοβολώ
1024,lärmen::V,θορυβώ,θορυβώ
1025,läuten::V,χτυπώ ,χτυπώ 
1026,klingeln::V,κουδουνίζω,κουδουνίζω
1027,klirren::V,κουδουνίζω,κουδουνίζω
1028,brausen::V,βουΐζω,βουΐζω
1029,rauschen::V,βουΐζω,βουΐζω
1030,klingen::V,ηχώ,ηχώ
1031,bellen::V,γαυγίζω,γαυγίζω
1032,heulen::V,ουρλιάζω,ουρλιάζω
1033,blasen::V,φυσώ,φυσώ
1034,pfeifen::V,σφυρίζω,σφυρίζω
1035,schreien::V,κραυγάζω,κραυγάζω
1036,stöhnen::V,βογγώ,βογγώ
1037,zittern::V,τρέμω,τρέμω
1038,leben::V,ζω,ζω
1039,geboren werden::V,γεννιέμαι,γεννιέμαι
1040,atmen::V,αναπνέω,αναπνέω
1041,trinken::V,πίνω,πίνω
1042,essen::V,τρώω,τρώω
1043,schlucken::V,καταπίνω,καταπίνω
1044,müde werden::V,κουράζομαι,κουράζομαι
1045,einschlafen::V,αποκοιμιέμαι,αποκοιμιέμαι
1046,schlafen::V,κοιμάμαι,κοιμάμαι
1047,aufwachen::V,ξυπνώ,ξυπνώ
1048,aufstehen::V,σηκώνομαι,σηκώνομαι
1049,sich erholen::V,ξεκουράζομαι,ξεκουράζομαι
1050,krank werden::V,αρρωσταίνω,αρρωσταίνω
1051,krank sein::V,ασθενώ,ασθενώ
1052,schmerzen::V,πονώ,πονώ
1053,husten::V,βήχω,βήχω
1054,genesen::V,θεραπεύομαι,θεραπεύομαι
1055,sterben::V,πεθαίνω,πεθαίνω
1056,umkommen::V,πεθαίνω,πεθαίνω
1057,sich bewegen::V,κουνιέμαι,κουνιέμαι
1058,sich rühren::V,σαλεύω,σαλεύω
1059,sich erheben::V,επαναστατώ,επαναστατώ
1060,sich setzen::V,κάθομαι,κάθομαι
1061,hinfallen::V,πέφτω κάτω,πέφτω κάτω
1062,laufen::V,τρέχω,τρέχω
1063,schreiten::V,βαδίζω,βαδίζω
1064,spazierengehen::V,κάνω βόλτα,κάνω βόλτα
1065,spazierengehen::V,κάνω βόλτα,πηγαίνω περίπατο
1066,spazierengehen::V,πηγαίνω περίπατο,κάνω βόλτα
1067,spazierengehen::V,πηγαίνω περίπατο,πηγαίνω περίπατο
1068,eilen::V,σπεύδω,σπεύδω
1069,sich beeilen::V,βιάζομαι,βιάζομαι
1070,sausen::V,τρέχω γρήγορα,τρέχω γρήγορα
1071,rennen::V,τρέχω,τρέχω
1072,springen::V,πηδώ,πηδώ
1073,klettern::V,σκαρφαλώνω,σκαρφαλώνω
1074,schaukeln::V,κουνιέμαι,κουνιέμαι
1075,kriechen::V,έρπω,έρπω
1076,kriechen::V,έρπω,σέρνομαι
1077,kriechen::V,σέρνομαι,έρπω
1078,kriechen::V,σέρνομαι,σέρνομαι
1079,schwimmen::V,κολυμπώ,κολυμπώ
1080,tauchen::V,βουτώ,βουτώ
1081,rudern::V,κωπηλατώ,κωπηλατώ
1082,fahren::V,πηγαίνω,πηγαίνω
1083,fliegen::V,πετώ,πετώ
1084,gehen::V,βαδίζω,βαδίζω
1085,gehen::V,βαδίζω,πηγαίνω
1086,gehen::V,πηγαίνω,βαδίζω
1087,gehen::V,πηγαίνω,πηγαίνω
1088,weggehen::V,φεύγω,φεύγω
1089,abfahren::V,ξεκινώ,ξεκινώ
1090,abfahren::V,ξεκινώ,αναχωρώ
1091,abfahren::V,αναχωρώ,ξεκινώ
1092,abfahren::V,αναχωρώ,αναχωρώ
1093,anhalten::V,σταματώ,σταματώ
1094,hineingehen::V,μπαίνω,μπαίνω
1095,eintreten::V,μπαίνω,μπαίνω
1096,eintreten::V,μπαίνω,εισέρχομαι
1097,eintreten::V,εισέρχομαι,μπαίνω
1098,eintreten::V,εισέρχομαι,εισέρχομαι
1099,kommen::V,έρχομαι,έρχομαι
1100,ankommen::V,φτάνω,φτάνω
1101,zurückkommen::V,επιστρέφω,επιστρέφω
1102,bleiben::V,μένω,μένω
1103,warten::V,περιμένω,περιμένω
1104,erwarten::V,αναμένω,αναμένω
1105,erwarten::V,αναμένω,περιμένω
1106,erwarten::V,περιμένω,αναμένω
1107,erwarten::V,περιμένω,περιμένω
1108,suchen::V,ψάχνω,ψάχνω
1109,finden::V,βρίσκω,βρίσκω
1110,versuchen::V,προσπαθώ,προσπαθώ
1111,vorbereiten::V,προετοιμάζω,προετοιμάζω
1112,lieben::V,αγαπώ,αγαπώ
1113,mögen::V,μου αρέσει,μου αρέσει
1114,lachen::V,γελώ,γελώ
1115,rühren::V,συγκινώ,συγκινώ
1116,weinen::V,κλαίω,κλαίω
1117,schimpfen::V,βρίζω,βρίζω
1118,sich ärgern::V,θυμώνω,θυμώνω
1119,sich fürchten::V,φοβάμαι,φοβάμαι
1120,fürchten::V,φοβάμαι,φοβάμαι
1121,fliehen::V,φεύγω,φεύγω
1122,flüchten::V,δραπετεύω,δραπετεύω
1123,sehen::V,βλέπω,βλέπω
1124,anschauen::V,κοιτάζω,κοιτάζω
1125,ansehen::V,βλέπω,βλέπω
1126,hören::V,ακούω,ακούω
1127,zuhören::V,ακούω,ακούω
1128,probieren::V,δοκιμάζω,δοκιμάζω
1129,riechen::V,μυρίζω,μυρίζω
1130,riechen::V,μυρίζω,οσφραίνομαι
1131,riechen::V,οσφραίνομαι,μυρίζω
1132,riechen::V,οσφραίνομαι,οσφραίνομαι
1133,fühlen::V,αισθάνομαι,αισθάνομαι
1134,scheinen::V,φαίνομαι,φαίνομαι
1135,zu sehen sein::V,φαίνομαι,φαίνομαι
1136,vernehmen::V,ακούω,ακούω
1137,vernehmen::V,ακούω,μαθαίνω
1138,vernehmen::V,μαθαίνω,ακούω
1139,vernehmen::V,μαθαίνω,μαθαίνω
1140,frieren::V,κρυώνω,κρυώνω
1141,tun::V,κάνω,κάνω
1142,können::V,ξέρω,ξέρω
1143,können::V,ξέρω,μπορώ
1144,können::V,μπορώ,ξέρω
1145,können::V,μπορώ,μπορώ
1146,wollen::V,θέλω,θέλω
1147,anfangen::V,αρχίζω,αρχίζω
1148,beenden::V,τελειώνω,τελειώνω
1149,aufhören::V,παύω,παύω
1150,gelingen::V,πετυχαίνω,πετυχαίνω
1151,geraten::V,γίνομαι,γίνομαι
1152,öffnen::V,ανοίγω,ανοίγω
1153,schließen::V,κλείνω,κλείνω
1154,stellen::V,θέτω,θέτω
1155,setzen::V,θέτω,θέτω
1156,legen::V,θέτω,θέτω
1157,berühren::V,εγγίζω,εγγίζω
1158,verbinden::V,συνδέω,συνδέω
1159,bedecken::V,σκεπάζω,σκεπάζω
1160,aufhängen::V,κρεμώ,κρεμώ
1161,anzünden::V,ανάβω,ανάβω
1162,aufheben::V,σηκώνω,σηκώνω
1163,zurücklassen::V,εγκαταλείπω,εγκαταλείπω
1164,verlieren::V,χάνω,χάνω
1165,fallen lassen::V,αφήνω να πέσει,αφήνω να πέσει
1166,machen::V,κάνω,κάνω
1167,machen::V,κάνω,φτιάχνω
1168,machen::V,φτιάχνω,κάνω
1169,machen::V,φτιάχνω,φτιάχνω
1170,herstellen::V,κατασκευάζω,κατασκευάζω
1171,bauen::V,χτίζω,χτίζω
1172,bauen::V,χτίζω,οικοδομώ
1173,bauen::V,οικοδομώ,χτίζω
1174,bauen::V,οικοδομώ,οικοδομώ
1175,reparieren::V,επισκευάζω,επισκευάζω
1176,reparieren::V,επισκευάζω,επιδιορθώνω
1177,reparieren::V,επιδιορθώνω,επισκευάζω
1178,reparieren::V,επιδιορθώνω,επιδιορθώνω
1179,verbessern::V,βελτιώνω,βελτιώνω
1180,verbessern::V,βελτιώνω,καλυτερεύω
1181,verbessern::V,καλυτερεύω,βελτιώνω
1182,verbessern::V,καλυτερεύω,καλυτερεύω
1183,ändern::V,αλλάζω,αλλάζω
1184,graben::V,σκάβω,σκάβω
1185,beugen::V,λυγίζω,λυγίζω
1186,biegen::V,κάμπτω,κάμπτω
1187,drehen::V,στρέφω,στρέφω
1188,wenden::V,γυρίζω,γυρίζω
1189,umdrehen::V,γυρίζω,γυρίζω
1190,heben::V,υψώνω,υψώνω
1191,heben::V,υψώνω,σηκώνω
1192,heben::V,σηκώνω,υψώνω
1193,heben::V,σηκώνω,σηκώνω
1194,hochheben::V,υψώνω,υψώνω
1195,hochheben::V,υψώνω,σηκώνω
1196,hochheben::V,σηκώνω,υψώνω
1197,hochheben::V,σηκώνω,σηκώνω
1198,ergreifen::V,πιάνω,πιάνω
1199,ergreifen::V,πιάνω,αρπάζω
1200,ergreifen::V,αρπάζω,πιάνω
1201,ergreifen::V,αρπάζω,αρπάζω
1202,halten::V,βαστώ,βαστώ
1203,drücken::V,πιέζω,πιέζω
1204,schieben::V,σπρώχνω,σπρώχνω
1205,kratzen::V,γρατσουνίζω,γρατσουνίζω
1206,lecken::V,γλείφω,γλείφω
1207,beißen::V,δαγκάνω,δαγκάνω
1208,abreißen::V,κόβω,κόβω
1209,abreißen::V,κόβω,σχίζω
1210,abreißen::V,σχίζω,κόβω
1211,abreißen::V,σχίζω,σχίζω
1212,abschneiden::V,αποκόπτω,αποκόπτω
1213,binden::V,δένω,δένω
1214,stecken::V,χώνω,χώνω
1215,brechen::V,σπάζω,σπάζω
1216,klopfen::V,χτυπώ,χτυπώ
1217,klopfen::V,χτυπώ,τινάζω
1218,klopfen::V,τινάζω,χτυπώ
1219,klopfen::V,τινάζω,τινάζω
1220,hauen::V,χτυπώ,χτυπώ
1221,kleben::V,κολλώ,κολλώ
1222,reiben::V,τρίβω,τρίβω
1223,streichen::V,αλείφω,αλείφω
1224,schleifen::V,ακονίζω,ακονίζω
1225,schneiden::V,κόβω,κόβω
1226,rütteln::V,σείω,σείω
1227,rütteln::V,σείω,τινάζω
1228,rütteln::V,τινάζω,σείω
1229,rütteln::V,τινάζω,τινάζω
1230,schütteln::V,σείω,σείω
1231,schütteln::V,σείω,κουνώ
1232,schütteln::V,κουνώ,σείω
1233,schütteln::V,κουνώ,κουνώ
1234,schwenken::V,κουνώ,κουνώ
1235,schütten::V,χύνω,χύνω
1236,füllen::V,γεμίζω,γεμίζω
1237,einwickeln::V,τυλίγω,τυλίγω
1238,tragen::V,φέρνω,φέρνω
1239,schleppen::V,κουβαλώ,κουβαλώ
1240,ziehen::V,τραβώ,τραβώ
1241,aufbewahren::V,φυλάω,φυλάω
1242,werfen::V,ρίχνω,ρίχνω
1243,fangen::V,πιάνω,πιάνω
1244,packen::V,τσακώνω,τσακώνω
1245,verstecken::V,κρύβω,κρύβω
1246,teilen::V,μερίζω,μερίζω
1247,schicken::V,στέλνω,στέλνω
1248,bringen::V,φέρνω,φέρνω
1249,hinzufügen::V,προσθέτω,προσθέτω
1250,bekommen::V,προσκομίζω,προσκομίζω
1251,erhalten::V,παίρνω,παίρνω
1252,erhalten::V,παίρνω,λαμβάνω
1253,erhalten::V,λαμβάνω,παίρνω
1254,erhalten::V,λαμβάνω,λαμβάνω
1255,nehmen::V,πιάνω,πιάνω
1256,nehmen::V,πιάνω,παίρνω
1257,nehmen::V,παίρνω,πιάνω
1258,nehmen::V,παίρνω,παίρνω
1259,wählen::V,εκλέγω,εκλέγω
1260,auswählen::V,διαλέγω,διαλέγω
1261,bewahren::V,διατηρώ,διατηρώ
1262,behindern::V,εμποδίζω,εμποδίζω
1263,verderben::V,χαλώ,χαλώ
1264,beschädigen::V,ζημιώνω,ζημιώνω
1265,zerbrechen::V,σπάζω,σπάζω
1266,zerreißen::V,σχίζω,σχίζω
1267,zerstören::V,καταστρέφω,καταστρέφω
1268,verbrennen::V,καίω,καίω
1269,geben::V,δίνω,δίνω
1270,reichen::V,δίνω,δίνω
1271,schenken::V,χαρίζω,χαρίζω
1272,versprechen::V,υπόσχομαι,υπόσχομαι
1273,wünschen::V,εύχομαι,εύχομαι
1274,loben::V,επαινώ,επαινώ
1275,küssen::V,φιλώ,φιλώ
1276,wiegen::V,κουνώ,κουνώ
1277,wiegen::V,κουνώ,νανουρίζω
1278,wiegen::V,νανουρίζω,κουνώ
1279,wiegen::V,νανουρίζω,νανουρίζω
1280,zudecken::V,σκεπάζω,σκεπάζω
1281,wecken::V,ξυπνώ,ξυπνώ
1282,zeigen::V,δείχνω,δείχνω
1283,führen::V,οδηγώ,οδηγώ
1284,lehren::V,διδάσκω,διδάσκω
1285,unterrichten::V,διδάσκω,διδάσκω
1286,aufziehen::V,ανατρέφω,ανατρέφω
