,Concept_ID,ady,eu
1317,vergessen::V,пщыгъупшэжьы́н,ahantzi
1318,messen::V,шын,neurtu
1319,zählen::V,плъытэ́н,zenbatu
1320,zählen::V,плъытэ́н,kopuratu
1321,rechnen::V,плъытэ́н,kalkulatu
1322,rechnen::V,угугъэ́н,kalkulatu
1323,lesen::V,еджэ́н,irakurri
1324,malen::V,шӏын,margotu
1325,zeichnen::V,шӏын,marraztu
1326,schreiben::V,тхын,idatzi
1327,besitzen::V,иӏэн,ukan
1328,besitzen::V,иӏэн,eduki
1329,kaufen::V,щэфы́н,erosi
1330,verkaufen::V,щэн,saldu
1331,bezahlen::V,птын,ordaindu
1332,bezahlen::V,лъыптын,ordaindu
1333,bezahlen::V,птыжьы́н,ordaindu
1334,zahlen::V,птын,ordaindu
1335,zahlen::V,лъыптын,ordaindu
1336,beherrschen::V,иунаеу иӏэн,menpean izan
1337,ertragen::V,щэчы́н,jasan
1338,ertragen::V,щэчы́н,pairatu
1339,Schnurrbart::N,,bibote
1340,Schnurrbart::N,,sudurpeko
1341,Nabel::N,,zilbor
1342,Wetter::N,,eguraldi
1343,Frost::N,,izotzaldi
1344,Raureif::N,,antzigar
1345,Adler::N,,arrano
1346,Schwan::N,,beltxarga
1347,Ton::N,,tonu
1348,Ton::N,,soinu
1349,Sache::N,,gauza
1350,Schlitten::N,,lera
1351,Schlitten::N,,narra
1352,Last::N,,zama
1353,Last::N,,karga
1354,Figur::N,,figura
1355,Bündel::N,,azao
1356,Bündel::N,,espal
1357,Schuh::N,,oski
1358,Schuh::N,,oinetako
1359,Arzt::N,,osagile
1360,Arzt::N,,sendagile
1361,lebendig::A,,bizirik
1362,zuerst::ADV,,aurrena
1363,zuerst::ADV,,lehenbizi
1364,manchmal::ADV,,batzuetan
1365,manchmal::ADV,,zenbaitetan
1366,niemals::ADV,,inoiz ez
1367,niemals::ADV,,sekula ez
1368,hier::ADV,,hemen
1369,hierhin::ADV,,hona
1370,von hier::ADV,,hemendik
1371,von hier::ADV,,honetatik
1372,schon::ADV,,ja
1373,schon::ADV,,jada
1374,sinken::V,,beheititu
1375,klirren::V,,tintin egin
1376,fliehen::V,,ihes egin
1377,flüchten::V,,ihes egin
1378,geraten::V,,heldu
1379,aufheben::V,,jaso
1380,beugen::V,,makurtu
1381,umdrehen::V,,biratu
1382,umdrehen::V,,alderantzikatu
1383,bekommen::V,,jaso
1384,erhalten::V,,jaso
1385,treten::V,,zapaldu
1386,treten::V,,ostiaktu
