,Concept_ID,pl,az
802,wegen::PRP,z powodu,üçün
803,wegen::PRP,z powodu,ötəri
804,dies::PRN,to,bu
805,das::PRN,to,o
806,alles::PRN,wszystko,hər şey
807,ich::PRN,ja,mən
808,du::PRN,ty,sən
809,er::PRN,on,o
810,wir::PRN,my,biz
811,ihr::PRN,wy,siz
812,sie::PRN,oni,onlar
813,was::FPRN,co,nə
814,wer::FPRN,kto,kim
815,wo::FADV,gdzie,harada
816,wohin::FADV,dokąd,haraya
817,wie::FADV,jak,necə
818,warum::FADV,dlaczego,niyə
819,warum::FADV,dlaczego,nə üçün
820,wieviel::FNUM,ile,neçə
821,wieviel::FNUM,ile,nə qədər
822,eins::NUM,jeden,bir
823,zwei::NUM,dwa,iki
824,drei::NUM,trzy,üç
825,vier::NUM,cztery,dörd
826,fünf::NUM,pięć,beş
827,sechs::NUM,sześć,altı
828,sieben::NUM,siedem,yeddi
829,acht::NUM,osiem,səkkiz
830,neun::NUM,dziewięć,doqquz
831,zehn::NUM,dziesięć,on
832,elf::NUM,jedenaście,on bir
833,zwölf::NUM,dwanaście,on iki
834,zwanzig::NUM,dwadzieścia,iyirmi
835,dreißig::NUM,trzydzieści,otuz
836,vierzig::NUM,czterdzieści,qırx
837,fünfzig::NUM,pięćdziesiąt,əlli
838,sechzig::NUM,sześćdziesiąt,altmış
839,siebzig::NUM,siedemdziesiąt,yetmiş
840,achtzig::NUM,osiemdziesiąt,səksən
841,neunzig::NUM,dziewięćdziesiąt,doxsan
842,hundert::NUM,sto,yüz
843,tausend::NUM,tysiąc,min
844,und::CNJ,i,və
845,oder::CNJ,lub,ya
846,oder::CNJ,albo,ya
847,stehen::V,stać,durmaq
848,sitzen::V,siedzieć,oturmaq
849,liegen::V,leżeć,uzanmaq
850,hängen::V,wisieć,asılmaq
851,werden::V,zostać,olmaq
852,werden::V,stać się,olmaq
853,passieren::V,dziać się,olmaq
854,passieren::V,dziać się,baş vermək
855,passieren::V,zdarzyć się,olmaq
856,passieren::V,zdarzyć się,baş vermək
857,beginnen::V,zacząć się,başlamaq
858,enden::V,kończyć się,bitmək
859,wechseln::V,zmienić się,dəyişmək
860,aufgehen[Sonne]::V,wzejść,doğmaq
861,untergehen[Sonne]::V,zajść,batmaq
862,scheinen[Sonne]::V,świecić,parlamaq
863,donnern::V,grzmieć,guruldamaq
864,wehen::V,wiać,əsmək
865,strömen::V,płynąć,axmaq
866,strömen::V,lać się,axmaq
867,fließen::V,ciec,axmaq
868,fließen::V,płynąć,axmaq
869,sich drehen::V,obracać się,dönmək
870,schwanken::V,chwiać się,yellənmək
871,schwingen::V,wahać się,yellənmək
872,fallen::V,padać,düşmek
873,brennen::V,palić się,yanmaq
874,rauchen::V,dymić,tüstüləmək
875,rauchen::V,dymić się,tüstüləmək
876,regnen::V,padać,yağmaq
877,gefrieren::V,zamarznąć,donmaq
878,tauen::V,tajać,ərimək
879,schmelzen::V,topnieć,ərimək
880,trocknen::V,schnąć,qurumaq
881,sieden::V,wrzeć,qaynamaq
882,sieden::V,kipieć,qaynamaq
883,faulen::V,gnić,çürümək
884,verfaulen::V,zgnić,çürümək
885,reißen::V,urywać się,yırtılmaq
886,versinken::V,tonąć,batmaq
887,vergehen::V,przechodzić,ötmək
888,erscheinen::V,zjawiać się,görünmək
889,verschwinden::V,zniknąć,yox olmaq
890,sinken::V,spadać,enmək
891,abnehmen::V,spadać,azalmaq
892,zunehmen::V,wzrosnąć,artmaq
893,steigen::V,wzrastać,yüksəlmək
894,wachsen::V,rosnąć,böyümək
895,glänzen::V,błyszczeć,parlamaq
896,funkeln::V,zabłyszczeć,parıldamaq
897,lärmen::V,hałasować,səs-küy etmək
898,läuten::V,dzwonić,çalmaq
899,klingeln::V,dzwonić,zəng etmək
900,klirren::V,brzęczeć,cingildəmək
901,brausen::V,huczeć,gurlamaq
902,rauschen::V,szumieć,xışıldamaq
903,rauschen::V,szeleścić,xışıldamaq
904,klingen::V,brzmieć,səslənmək
905,klingen::V,dźwięczeć,səslənmək
906,bellen::V,szczekać,hürmək
907,heulen::V,wyć,ulamaq
908,blasen::V,dmuchnąć,üfləmək
909,pfeifen::V,gwizdać,fit vermek
910,schreien::V,krzyczeć,bağırmaq
911,schreien::V,krzyczeć,qışqırmaq
912,stöhnen::V,stękać,inləmək
913,zittern::V,drżeć,titrəmək
914,leben::V,żyć,yaşamaq
915,geboren werden::V,urodzić się,doğmaq
916,atmen::V,oddychać,nəfəs almaq
917,trinken::V,pić,içmek
918,essen::V,jeść,yemək
919,schlucken::V,połknąć,udmaq
920,müde werden::V,zmęczyć się,yorulmaq
921,einschlafen::V,zasnąć,yuxuya getmək
922,schlafen::V,spać,uyumaq
923,aufwachen::V,obudzić się,oyanmaq
924,aufstehen::V,wstać,yuxudan durmaq
925,sich erholen::V,wypoczywać,dincəlmək
926,krank werden::V,zachorować,xəstə olmaq
927,krank sein::V,chorować,azarlanmaq
928,krank sein::V,chorować,xəstələnmək
929,schmerzen::V,boleć,ağrimaq
930,husten::V,kaszlać,öksürmək
931,genesen::V,wyzdrowieć,sağalmaq
932,sterben::V,umrzeć,ölmək
933,sterben::V,umrzeć,vəfat etmək
934,umkommen::V,zginąć,həlak olmaq
935,sich bewegen::V,poruszać się,hərəkət etmək
936,sich rühren::V,ruszyć się,tərpənmək
937,sich erheben::V,podnieść się,qalxmaq
938,sich setzen::V,usiąść,oturmaq
939,hinfallen::V,upaść,yıxılmaq
940,laufen::V,chodzić,yerimək
941,schreiten::V,kroczyć,addım atmaq
942,spazierengehen::V,iść na spacer,gəzmək
943,eilen::V,pospieszać,atılmaq
944,sich beeilen::V,pospieszyć się,tələsmək
945,sausen::V,pędzić,çırpmaq
946,rennen::V,biec,qaçmaq
947,rennen::V,biegać,qaçmaq
948,springen::V,skakać,sıçramaq
949,klettern::V,wspinać się,dırmanmaq
950,schaukeln::V,huśtać,sallanmaq
951,schaukeln::V,kołysać,sallanmaq
952,kriechen::V,pełzać,sürünmək
953,kriechen::V,czołgać się,sürünmək
954,schwimmen::V,pływać,üzmek
955,tauchen::V,zanurzać się,dalmaq
956,rudern::V,wiosłować,avarlamaq
957,fahren::V,jechać,sürmək
958,fliegen::V,latać,uçmaq
959,fliegen::V,lecieć,uçmaq
960,gehen::V,iść,getmək
961,weggehen::V,odejść,getmək
962,abfahren::V,odjechać,yola düşmək
963,anhalten::V,zatrzymać się,saxlamaq
964,hineingehen::V,wchodzić,girmək
965,eintreten::V,wejść,girmək
966,eintreten::V,wejść,daxil olmaq
967,eintreten::V,nastąpić,girmək
968,eintreten::V,nastąpić,daxil olmaq
969,kommen::V,przyjść,gəlmək
970,ankommen::V,przybyć,gəlib çatmaq
971,zurückkommen::V,wrócić,qayıtmaq
972,bleiben::V,zostać,qalmaq
973,warten::V,czekać,gözləmək
974,erwarten::V,oczekiwać,bəkləmək
975,suchen::V,szukać,aramaq
976,suchen::V,szukać,axtarmaq
977,finden::V,znaleźć,tapmaq
978,versuchen::V,próbować,çalışmaq
979,vorbereiten::V,przygotować,hazırlamaq
980,lieben::V,kochać,sevmək
981,mögen::V,lubić,xoşlamaq
982,lachen::V,śmiać się,gülmək
983,rühren::V,wzruszyć,həyəcanlandırmaq
984,weinen::V,płakać,ağlamaq
985,schimpfen::V,kląć,küfr etmək
986,sich ärgern::V,gniewać się,acıqlanmaq
987,sich fürchten::V,bać się,qorxmaq
988,fürchten::V,bać się,qorxmaq
989,fliehen::V,uciekać,qaçmaq
990,flüchten::V,uciec,qaçmaq
991,sehen::V,widzieć,görmək
992,sehen::V,zobaczyć,görmək
993,anschauen::V,oglądać,baxmaq
994,ansehen::V,popatrzeć na,baxmaq
995,hören::V,słyszeć,duymaq
996,hören::V,słyszeć,eşitmək
997,zuhören::V,słuchać,dinləmək
998,probieren::V,kosztować,dadına baxmaq
999,riechen::V,wąchać,qoxlamaq
1000,fühlen::V,czuć,duymaq
1001,fühlen::V,odczuwać,duymaq
1002,scheinen::V,wydawać się,görünmək
1003,zu sehen sein::V,widnieć,görünmək
1004,vernehmen::V,usłyszeć,eşitmək
1005,frieren::V,marznąć,üşümək
1006,tun::V,czynić,etmək
1007,können::V,móc,bilmək
1008,können::V,móc,bacarmaq
1009,können::V,umieć,bilmək
1010,können::V,umieć,bacarmaq
1011,wollen::V,chcieć,istəmək
1012,anfangen::V,zacząć,başlamaq
1013,beenden::V,zakończyć,bitirmək
1014,aufhören::V,przestać,bitmək
1015,aufhören::V,przestać,qurtarmaq
1016,gelingen::V,udać się,müvəffəq olmaq
1017,geraten::V,udać się,düşmək
1018,öffnen::V,otworzyć,açmaq
1019,schließen::V,zamknąć,qapamaq
1020,stellen::V,postawić,qoymaq
1021,setzen::V,posadzić,oturtmaq
1022,legen::V,kłaść,qoymaq
1023,berühren::V,dotykać,toxunmaq
1024,verbinden::V,łączyć,bağlamaq
1025,bedecken::V,przykryć,örtmək
1026,aufhängen::V,powiesić,asmaq
1027,anzünden::V,zapalić,yandırmaq
1028,aufheben::V,podnieść,qaldırmaq
1029,zurücklassen::V,zostawić,buraxmaq
1030,verlieren::V,zgubić,itirmək
1031,fallen lassen::V,upuścić,düşürmək
1032,machen::V,zrobić,etmək
1033,herstellen::V,wytworzyć,istehsal etmək
1034,bauen::V,budować,tikmək
1035,reparieren::V,naprawiać,təmir etmək
1036,verbessern::V,ulepszyć,düzəltmək
1037,ändern::V,zmienić,dəyişdirmək
1038,graben::V,kopać,qazımaq
1039,beugen::V,zagiąć,əymək
1040,biegen::V,zgiąć,bükmək
1041,drehen::V,obracać,döndərmək
1042,wenden::V,obrocić,çevirmək
1043,umdrehen::V,obrocić,çevirmək
1044,heben::V,podnosić,qaldırmaq
1045,hochheben::V,podnieść,qaldırmaq
1046,ergreifen::V,chwycić,tutmaq
1047,halten::V,trzymać,saxlamaq
1048,drücken::V,naciskać,sıxmaq
1049,schieben::V,pchać,sürmək
1050,schieben::V,posuwać,sürmək
1051,kratzen::V,drapać,qaşımaq
1052,lecken::V,lizać,yalamaq
1053,beißen::V,kąsać,dişləmək
1054,abreißen::V,oderwać,qoparmaq
1055,abschneiden::V,odciąć,ayırmaq
1056,binden::V,wiązać,bağlamaq
1057,stecken::V,wetknąć,soxmaq
1058,brechen::V,złamać,qırmaq
1059,klopfen::V,pukać,sındırmaq
1060,klopfen::V,stukać,sındırmaq
1061,hauen::V,bić,vurmaq
1062,kleben::V,kleić,apışdırmaq
1063,reiben::V,trzeć,ovmaq
1064,streichen::V,smarować,sürtmək
1065,schleifen::V,ostrzyć,bülövləmək
1066,schneiden::V,ciąć,kəsmək
1067,schneiden::V,krajać,kəsmək
1068,rütteln::V,trząść,sirkələmək
1069,schütteln::V,trząść,çalxalamaq
1070,schwenken::V,machać,yelləmək
1071,schütten::V,nasypać,tökmək
1072,füllen::V,napełnić,doldurmaq
1073,einwickeln::V,zawinąć,sarımaq
1074,tragen::V,nieść,daşımaq
1075,schleppen::V,wlec,sürükləmək
1076,ziehen::V,ciągnąć,çəkmək
1077,aufbewahren::V,przechowywać,gizlətmək
1078,werfen::V,rzucać,atmaq
1079,fangen::V,łowić,tutmaq
1080,packen::V,chwycić,yaxalamaq
1081,verstecken::V,ukryć,gizlətmək
1082,verstecken::V,schować,gizlətmək
1083,teilen::V,podzielić,bölmək
1084,schicken::V,posyłać,yollamaq
1085,schicken::V,posyłać,göndərmək
1086,bringen::V,przynieść,gətirmək
1087,hinzufügen::V,dodać,əlavə etmək
1088,bekommen::V,dostać,almaq
1089,bekommen::V,dostać,əldə etmək
1090,erhalten::V,otrzymać,almaq
1091,nehmen::V,wziąć,almaq
1092,wählen::V,wybrać,seçmək
1093,auswählen::V,wybrać,arımaq
1094,bewahren::V,zachować,qorumaq
1095,behindern::V,utrudnić,mane olmaq
1096,behindern::V,przeszkadzać,mane olmaq
1097,verderben::V,zepsuć,pozmaq
1098,beschädigen::V,uszkodzić,zədələmək
1099,zerbrechen::V,złamać,qırmaq
1100,zerbrechen::V,złamać,sındırmaq
1101,zerreißen::V,drzeć,yırtmaq
1102,zerreißen::V,rozdzierać,yırtmaq
1103,zerstören::V,zniszczyć,dağıtmaq
1104,verbrennen::V,spalić,yandırmaq
1105,geben::V,dać,vermək
1106,reichen::V,podać,uzatmaq
1107,schenken::V,darować,vermək
1108,versprechen::V,obiecać,vəd vermək
1109,wünschen::V,życzyć,arzulamaq
1110,loben::V,chwalić,tərifləmək
1111,küssen::V,całować,öpmək
1112,wiegen::V,kołysać,tərpətmək
1113,zudecken::V,przykryć,örtmək
1114,wecken::V,zbudzić,oyatmaq
1115,zeigen::V,pokazać,göstərmək
1116,führen::V,wieść,rəhbərlik etmək
1117,führen::V,prowadzić,rəhbərlik etmək
1118,lehren::V,uczyć,öyrətmək
1119,unterrichten::V,nauczać,öyrətmək
1120,unterrichten::V,nauczać,dərs vermək
1121,aufziehen::V,wychować,tərbiyə etmək
1122,leiten::V,kierować,idarə etmək
1123,antreiben::V,popędzić,bizləmək
1124,lassen::V,zostawić,-tırmaq
1125,einladen::V,zaprosić,dəvət etmək
1126,vereinigen::V,zjednoczyć,birləşdirmək
1127,besuchen::V,odwiedzić,baş çəkmək
1128,besuchen::V,odwiedzić,ziyarət etmək
1129,treffen::V,trafić,rastlaşmaq
1130,treffen::V,trafić,rast gəlmək
1131,treffen::V,spotkać,rastlaşmaq
1132,treffen::V,spotkać,rast gəlmək
1133,sich versammeln::V,zebrać się,toplanmaq
1134,sich versammeln::V,zgromadzić się,toplanmaq
1135,spielen::V,grać,oynamaq
1136,spielen::V,bawić się,oynamaq
1137,singen::V,śpiewać,oxumaq
1138,tanzen::V,pląsać,oynamaq
1139,tanzen::V,pląsać,rəqs etmək
1140,tanzen::V,tańczyć,oynamaq
1141,tanzen::V,tańczyć,rəqs etmək
1142,sich trennen::V,rozstać się,ayrılmaq
1143,verlassen::V,opuścić,tərk etmək
1144,retten::V,ocalić,xilas etmək
1145,retten::V,uratować,xilas etmək
1146,bewachen::V,pilnować,gözətmək
1147,schützen::V,ochronić,qorumaq
1148,verteidigen::V,bronić,qorumaq
1149,sich schlagen::V,pobić się,döyüşmək
1150,schießen::V,strzelać,atmaq
1151,schießen::V,strzelać,atəş açmaq
1152,siegen::V,zwycziężyć,yenmək
1153,ärgern::V,gniewać,acışdırmaq
1154,schlagen::V,bić,döymək
1155,schlagen::V,uderzyć,döymək
1156,treten::V,kopnąć,təpmək
1157,stechen::V,ukłuć,soxmaq
1158,stoßen::V,popchnąć,itələmək
1159,stehlen::V,ukraść,çalmaq
1160,stehlen::V,ukraść,oğurlamaq
1161,stören::V,zakłócić,pozmaq
1162,stören::V,przeszkodzić,pozmaq
1163,belästigen::V,dokuczać,narahat etmək
1164,verbergen::V,ukryć,gizləmək
1165,täuschen::V,łudzić,aldatmaq
1166,betrügen::V,oszukać,aldatmaq
1167,töten::V,zabić,öldürmək
1168,wohnen::V,mieszkać,yaşamaq
1169,arbeiten::V,pracować,işləmək
1170,arbeiten::V,pracować,çalışmaq
1171,sammeln::V,zebrać,yığmaq
1172,sammeln::V,zebrać,toplamaq
1173,pflücken::V,zerwać,qoparmaq
1174,jagen::V,polować,ovlamaq
1175,fischen::V,łowić ryby,balıq tutmaq
1176,fassen::V,złapać,tutmaq
1177,hüten::V,paść,güdmək
1178,treiben::V,pędzić,haylamaq
1179,anbinden::V,przywiązać,bağlamaq
1180,füttern::V,karmić,bəsləmək
1181,melken::V,doić,sağmaq
1182,hacken::V,rąbać,yarmaq
1183,gießen::V,lać,sulamaq
1184,gießen::V,podlać,sulamaq
1185,reifen::V,dojrzeć,dəymək
1186,zubereiten::V,przyrządzić,bişirmək
1187,kochen::V,gotować,qaynatmaq
1188,backen::V,piec,bişirmək
1189,braten::V,piec,qızartmaq
1190,braten::V,smażyć,qızartmaq
1191,umrühren::V,przemieszać,qarışdırmaq
1192,stricken::V,dziać,hörmək
1193,nähen::V,szyć,tikmək
1194,färben::V,pofarbować,boyamaq
1195,reinigen::V,oczyścić,təmizləmək
1196,waschen::V,prać,yumaq
1197,abwischen::V,obetrzeć,silmək
1198,spülen::V,płukać,çalxamaq
1199,fegen::V,zamiatać,süpürmək
1200,kehren::V,zamieść,süpürmək
1201,baden::V,kąpać się,çimmək
1202,sich waschen::V,myć się,yuyunmaq
1203,ausziehen::V,zdjąć,soyunmaq
1204,anziehen::V,włożyć,geymək
1205,sich anziehen::V,ubrać się,geyinmək
1206,kämmen::V,uczesać,daramaq
1207,schmücken::V,ozdabiać,bəzəmək
1208,sagen::V,powiedzieć,demək
1209,sagen::V,powiedzieć,söymek
1210,sprechen::V,mówić,danışmaq
1211,reden::V,mówić,danışmaq
1212,sich unterhalten::V,rozmawiać,söhbət etmək
1213,fragen::V,zapytać,soruşmaq
1214,bitten::V,prosić,diləmək
1215,bitten::V,prosić,xahiş etmək
1216,erzählen::V,opowiedzieć,bəhs etmək
1217,mitteilen::V,zawiadomić o,bildirmək
1218,nennen::V,nazwać,adlandırmaq
1219,rufen::V,wołać,çağırmaq
1220,prahlen::V,chełpić się,öyünmək
1221,übersetzen::V,tłumaczyć,tərcümə etmək
1222,denken::V,myśleć,düşünmək
1223,denken::V,myśleć,fikirləşmək
1224,glauben::V,sądzić,inanmaq
1225,glauben::V,wierzyć,inanmaq
1226,bemerken::V,zauważyć,qeyd etmək
1227,erkennen::V,poznać,tanımaq
1228,begreifen::V,zrozumieć,anlamaq
1229,verstehen::V,rozumieć,duymaq
1230,verstehen::V,dosłyszeć,duymaq
1231,lernen::V,uczyć się,öyrənmək
1232,wissen::V,wiedzieć,bilmək
1233,sich erinnern an::V,przypomnieć sobie,xatırlamaq
1234,vergessen::V,zapomnieć,unutmaq
1235,messen::V,mierzyć,ölçmək
1236,zählen::V,liczyć,saymaq
1237,rechnen::V,rachować,hesablamaq
1238,lesen::V,czytać,oxumaq
1239,malen::V,malować,şəkil çəkmək
1240,zeichnen::V,rysować,cızmaq
1241,schreiben::V,pisać,yazmaq
1242,besitzen::V,posiadać,yiyələnmək
1243,besitzen::V,posiadać,malik olmaq
1244,kaufen::V,kupić,satın almaq
1245,verkaufen::V,sprzedać,satmaq
1246,bezahlen::V,zapłacić,ödəmək
1247,zahlen::V,płacić,ödəmək
1248,beherrschen::V,opanować,idarə etmək
1249,ertragen::V,znieść,dözmək
