,Concept_ID,zh,ady
718,hängen::V,挂着,къыщылэлын
719,hängen::V,挂着,къыщылэлын щыгъын быхъур
720,werden::V,成为,хъун
721,passieren::V,发生,къэхъун
722,beginnen::V,开始,къежьэн
723,beginnen::V,开始,къыублэн
724,enden::V,终止,ухы́н
725,wechseln::V,变迁,зэхъожьы́н
726,aufgehen[Sonne]::V,升起,къыкъокӏы́н
727,untergehen[Sonne]::V,下落,къохьан
728,scheinen[Sonne]::V,照射,къепсыи
729,donnern::V,打雷,гъогъон
730,wehen::V,飘扬,епщэ́н
731,strömen::V,流,чъэн
732,fließen::V,流动,чъэн
733,sich drehen::V,转动,зыгъэчэрэгъу́н
734,schwanken::V,摇摆,хъые́н
735,schwingen::V,摇,зыгъэхъые́н
736,fallen::V,坠落,къефэхы́н
737,brennen::V,燃烧,стын
738,rauchen::V,冒烟,ӏугъо къикӏын
739,regnen::V,下雨,къещхы́н
740,gefrieren::V,结冰,дыкъын
741,tauen::V,融化,жъун
742,schmelzen::V,溶化,ткӏун
743,trocknen::V,变干,гъушъы́н
744,trocknen::V,变干,чъэпхъу́н
745,sieden::V,煮,жъон
746,faulen::V,腐烂,шъун
747,verfaulen::V,腐烂,шъун
748,reißen::V,撕,зэӏэтхъы́н
749,versinken::V,下沉,чӏихьан
750,vergehen::V,流逝,блэкӏы́н
751,erscheinen::V,出现,къэлъэгъон
752,verschwinden::V,消失,кӏодыжьы́н
753,sinken::V,下降,
754,abnehmen::V,减少,къыкӏичын
755,zunehmen::V,增加,хэхъо́н
756,steigen::V,上升,къежьэн
757,wachsen::V,生长,хэхъо́н
758,wachsen::V,生长,къэкӏы́н
759,glänzen::V,发光,цӏыу́н
760,funkeln::V,闪烁,жъыу́н
761,lärmen::V,吵闹,бырсыры́н
762,läuten::V,响,теон
763,klingeln::V,按铃,теон
764,brausen::V,疾驶,шъуин
765,klingen::V,听起来,къыхэӏукӏын
766,bellen::V,吠,хьакъу́н
767,heulen::V,嗥,быун
768,blasen::V,吹,епщэ́н
769,pfeifen::V,吹口哨,шъуин
770,schreien::V,叫喊,куо́н
771,schreien::V,叫喊,кӏыи́н
772,stöhnen::V,呻吟,щэӏун
773,zittern::V,颤抖,кӏэзэзын
774,leben::V,生存,псэу́н
775,geboren werden::V,出生,къэхъун
776,atmen::V,呼吸,жьы къэщэ́н
777,trinken::V,喝,ешъо́н
778,essen::V,吃,шхын
779,schlucken::V,咽,бдырыин
780,müde werden::V,疲倦,пшъын
781,einschlafen::V,入睡,хэчъыен
782,schlafen::V,睡觉,чъые́н
783,aufwachen::V,睡醒,къэущы́н
784,aufstehen::V,起床,уцу́н
785,sich erholen::V,休养,зыгъэпсэфын
786,krank werden::V,生病,сымаджэ́ хъун
787,krank sein::V,生病,сымэджэ́н
788,schmerzen::V,疼痛,сымэджэ́н
789,husten::V,咳,пскэ́н
790,genesen::V,痊愈,хъужьын
791,sterben::V,死,лӏэн
792,umkommen::V,丧命,хэкӏодэн
793,sich bewegen::V,移动,хъые́н
794,sich rühren::V,动弹,хъые́н
795,sich erheben::V,站起,къэтэджын
796,sich setzen::V,坐,тӏысы́н
797,hinfallen::V,跌倒,ебэджы́н
798,laufen::V,步行,кӏон
799,schreiten::V,迈步,кӏон
800,spazierengehen::V,散步,къэкӏухьэн
801,eilen::V,急忙,гузэжъон
802,sich beeilen::V,赶快,гуӏэ́н
803,sausen::V,疾驰,псынкӏэ́у чъэн
804,rennen::V,奔跑,чъэн
805,springen::V,跳,пкӏэн
806,klettern::V,攀缘,дэцохъоен
807,schaukeln::V,荡秋千,уешӏэн
808,kriechen::V,爬行,цохъо́н
809,schwimmen::V,游泳,есы́н
810,tauchen::V,潜水,зычӏэгъэо́н
811,rudern::V,划船,къошъо бэщкӏэ фын
812,fahren::V,行驶,кӏон
813,fliegen::V,飞,быбы́н
814,gehen::V,走,кӏон
815,weggehen::V,离去,ӏукӏын
816,abfahren::V,出发,ежьэн
817,anhalten::V,停住,къэуцу́н
818,hineingehen::V,进去,ихьан
819,eintreten::V,进入,чӏэхьан
820,kommen::V,来,къэкӏо́н
821,ankommen::V,到达,къэсы́н
822,zurückkommen::V,回来,гъэзэжьын
823,bleiben::V,停留,къэнэ́н
824,warten::V,等,пэплъэ́н
825,erwarten::V,等候,ежэн
826,suchen::V,找,лъыхъу́н
827,finden::V,找到,къэгъоты́н
828,finden::V,找到,къыхэгъэщы́н
829,versuchen::V,尝试,пылъы́н
830,vorbereiten::V,预备,гъэхьазыры́н
831,lieben::V,爱,шӏу плъэгъу́н
832,mögen::V,喜欢,шӏу плъэгъу́н
833,lachen::V,笑,щхын
834,weinen::V,哭,гъын
835,schimpfen::V,骂,хъонэн
836,sich ärgern::V,生气,губжы́н
837,sich fürchten::V,害怕,щынэ́н
838,fürchten::V,害怕,щынэ́н
839,fliehen::V,逃走,
840,flüchten::V,逃跑,
841,sehen::V,看,льэгъу́н
842,anschauen::V,注视,плъэн
843,anschauen::V,注视,еплъы́н
844,ansehen::V,注视,плъэн
845,hören::V,听,зэхэхын
846,zuhören::V,倾听,дэӏо́н
847,probieren::V,尝,хэӏэн
848,riechen::V,闻,пэмэ́н
849,fühlen::V,感到,зэхэпшӏэн
850,scheinen::V,照耀,уащыхъу́н
851,scheinen::V,照耀,уашӏошӏы́н
852,zu sehen sein::V,可以看到,зэрэлъэгъу́н
853,vernehmen::V,审讯,зэхэхын
854,frieren::V,觉得冷,дыкъын
855,frieren::V,觉得冷,пӏыкӏэн
856,frieren::V,觉得冷,чъыӏэ́ лӏэн
857,tun::V,作,шӏын
858,können::V,能,лъэкӏы́н
859,wollen::V,要,фэе́н
860,anfangen::V,开始,ублэн
861,beenden::V,结束,ухы́н
862,aufhören::V,停止,щыгъэтын
863,gelingen::V,成功,хъун
864,geraten::V,陷于,
865,öffnen::V,打开,ӏухы́н
866,schließen::V,关,игъэсэн
867,stellen::V,放,бгъэуцун
868,setzen::V,放,гъэтӏысы́н
869,legen::V,摆,хэлъхьа́н
870,berühren::V,触,эӏэн
871,berühren::V,触,нэсын
872,verbinden::V,联结,зэхэпхэ́н
873,verbinden::V,联结,пхын
874,bedecken::V,覆盖,техъо́н
875,aufhängen::V,挂,пылъэ́н
876,anzünden::V,点,хэгъэнэ́н
877,aufheben::V,拾起,
878,zurücklassen::V,遗留,къэгъэнэ́н
879,verlieren::V,丧失,чӏэ́нэн
880,verlieren::V,丧失,шӏокӏоды́н
881,fallen lassen::V,让掉下,чӏэунэн
882,fallen lassen::V,让掉下,пӏэпызын
883,machen::V,做,шӏын
884,herstellen::V,生产,шӏы́н
885,bauen::V,建造,шӏы́н
886,reparieren::V,修理,дыжьы́н
887,verbessern::V,改进,нахьышӏу пшӏын
888,verbessern::V,改进,нахь дэгъу пшӏын
889,ändern::V,改变,зэблэхъу́н
890,graben::V,挖,тӏын
891,beugen::V,弯下,
892,biegen::V,弯,уфэн
893,drehen::V,转动,гъэчэрегъу́
894,wenden::V,转动,пӏонтӏэн
895,wenden::V,转动,бгъэзэн
896,wenden::V,转动,уӏубын
897,umdrehen::V,转动,
898,heben::V,举起,ӏэты́н
899,hochheben::V,抬高,ӏэты́н
900,ergreifen::V,抓住,къэубыты́н
901,halten::V,拿着,ӏыгъы́н
902,drücken::V,压,тэӏункӏэн
903,schieben::V,推,уеӏункӏын
904,schieben::V,推,уетӏыргун
905,kratzen::V,搔,цӏэнтхъун
906,lecken::V,舔,бзэи́н
907,beißen::V,咬,ецэкъэ́н
908,abreißen::V,撕下,къичын
909,abreißen::V,撕下,пытхъын
910,abschneiden::V,切断,пыупкӏын
911,abschneiden::V,切断,гобзыкӏын
912,binden::V,捆,епхын
913,stecken::V,插,хэсэн
914,brechen::V,断裂,зэпыпкӏын
915,klopfen::V,敲,теон
916,hauen::V,揍,теон
917,kleben::V,粘,щхэн
918,reiben::V,摩擦,пӏотын
919,streichen::V,涂,щыфэн
920,schleifen::V,拖曳,гъэчаны́н
921,schleifen::V,拖曳,кӏэлыкӏы́н
922,schneiden::V,切,бзын
923,rütteln::V,颠簸,гъэсысын
924,schütteln::V,摇动,гъэсысын
925,schwenken::V,摇动,ӏэ шӏын
926,schütten::V,倒,икӏэ́н
927,füllen::V,填满,из шӏын
928,einwickeln::V,包,кӏоцӏыщыхьа́н
929,tragen::V,提,хьын
930,schleppen::V,扛,пхьын
931,schleppen::V,扛,плъэшъун
932,ziehen::V,拉,пкъудыин
933,ziehen::V,拉,пщэн
934,ziehen::V,拉,плъэшъун
935,aufbewahren::V,保存,пӏыгъын
936,aufbewahren::V,保存,уухъумэн
937,werfen::V,扔,дзын
938,fangen::V,捕捉,къэубыты́н
939,packen::V,抓住,къэубыты́н
940,verstecken::V,藏,бгъэбылъын
941,teilen::V,分,гощы́н
942,schicken::V,派遣,гъахьы́н
943,bringen::V,带来,къэхьы́н
944,hinzufügen::V,添加,хэгъэхъо́н
945,bekommen::V,得到,
946,erhalten::V,接到,
947,nehmen::V,拿,къытехы́н
948,wählen::V,挑选,къыхэхы́н
949,auswählen::V,选择,къыхэхы́н
950,bewahren::V,保持,къэухъумэн
951,behindern::V,防碍,пэрыохъу хъун
952,verderben::V,败坏,къутэн
953,beschädigen::V,损坏,къутэн
954,zerbrechen::V,破碎,къутэн
955,zerreißen::V,撕碎,зэӏэтхъы́н
956,zerstören::V,毁坏,къутэ́н
957,verbrennen::V,燃烧,гъэсты́н
958,geben::V,给,еты́н
959,reichen::V,递给,еты́н
960,schenken::V,赠送,еты́н
961,versprechen::V,许诺,гъэгугъэ́н
962,wünschen::V,祝,шӏоигъо́н
963,loben::V,表扬,щытхъун
964,küssen::V,亲,ебэу́н
965,wiegen::V,轻摇,гъэхъыен
966,zudecken::V,盖上,техъо́н
967,wecken::V,唤起,къэгъэущы́н
968,zeigen::V,指,гъэлъэгъо́н
969,führen::V,带领,щэн
970,lehren::V,教,егъэджэ́н
971,lehren::V,教,егъэшӏэн
972,unterrichten::V,讲课,егъэджэ́н
973,aufziehen::V,抚养,пӏун
974,leiten::V,领导,гъэзекӏон
975,antreiben::V,催促,къепфылӏэн
976,lassen::V,让,еты́н
977,einladen::V,邀请,къегъэблэгъэн
978,vereinigen::V,统一,зэгогъэхьан
979,besuchen::V,参观,щыӏэ́н
980,treffen::V,会面,ӏукӏэ́н
981,treffen::V,会面,пэгъокӏы́н
982,sich versammeln::V,聚集,зэхэхьан
983,spielen::V,玩,джэгу́н
984,singen::V,唱歌,орэ́д къэӏо́н
985,tanzen::V,跳舞,къэшъо́н
986,sich trennen::V,分别,зэгокӏыжьы́ных
987,verlassen::V,离开,бгынэн
988,verlassen::V,离开,хэкӏыжьын
989,retten::V,救,къыхэпхыжьын
990,retten::V,救,къэбгъэнэжьын
991,bewachen::V,守卫,къэгъэгъунэн
992,schützen::V,保护,ухъумэ́н
993,verteidigen::V,保卫,къэухъумэн
994,sich schlagen::V,打架,эзэон
995,schießen::V,射击,он
996,siegen::V,获胜,текӏо́н
997,ärgern::V,激怒,бгъэгубжын
998,schlagen::V,打,ео́н
999,treten::V,踢,
1000,stechen::V,刺,хэӏун
1001,stoßen::V,撞,тӏыро́н
1002,stoßen::V,撞,уеӏункӏын
1003,stehlen::V,盗窃,тыгъу́н
1004,stören::V,干扰,бгъэгумэкӏын
1005,belästigen::V,打搅,бгъэгумэкӏын
1006,verbergen::V,隐藏,ушъэфын
1007,täuschen::V,欺骗,гъэпцӏэ́н
1008,betrügen::V,欺骗,гъэпцӏэ́н
1009,töten::V,杀,уикӏын
1010,wohnen::V,居住,дэсын
1011,arbeiten::V,工作,лэжьэ́н
1012,sammeln::V,收集,угъои́н
1013,pflücken::V,采,къыпычы́н
1014,jagen::V,打猎,шэкӏон
1015,jagen::V,打猎,ешэкӏон
1016,fischen::V,捕鱼,пцэжъые уешэн
1017,fassen::V,捉住,къэубыты́н
1018,hüten::V,守护,хэхъо́н
1019,treiben::V,漂,пфын
1020,anbinden::V,拴,епхын
1021,füttern::V,喂,гъэшхэ́н
1022,melken::V,挤奶,щын
1023,hacken::V,剁细,упкӏэтэн
1024,gießen::V,浇,тепкӏэн
1025,reifen::V,成熟,игъо хъун
1026,kochen::V,煮,шӏы́н
1027,backen::V,烤,гъэжъэ́н
1028,braten::V,煎,гъэжъэ́н
1029,umrühren::V,搅拌,зэхэгъэкӏухьан
1030,stricken::V,织,хъын
1031,nähen::V,缝,дэн
1032,färben::V,染色,бгъэлэн
1033,reinigen::V,清洁,укъэбзы́н
1034,waschen::V,洗,бгыкӏын
1035,abwischen::V,擦掉,лъэкӏы́н
1036,spülen::V,清洗,дэгъэчъыхьан
1037,fegen::V,扫,пхъэнкӏы́н
1038,kehren::V,打扫,пхъэнкӏы́н
1039,baden::V,给...洗澡,зыгъэпскӏын
1040,sich waschen::V,洗澡,зытхьакӏы́н
1041,ausziehen::V,脱,къытехы́н
1042,anziehen::V,穿,щылъэ́н
1043,sich anziehen::V,穿衣,зыфэпэн
1044,kämmen::V,梳,жьын
1045,schmücken::V,装饰,гъэдэхэ́н
1046,sagen::V,说,къэӏон
1047,sprechen::V,说,псэлъэ́н
1048,reden::V,讲,гущыӏэ́н
1049,sich unterhalten::V,聊天,зэдэгущыӏэн
1050,fragen::V,问,упчӏэ́н
1051,bitten::V,请,лъэӏо́н
1052,erzählen::V,叙述,къэпӏотэ́н
1053,mitteilen::V,通知,макъэ егъэӏун
1054,nennen::V,叫做,цӏэ фэусы́н
1055,rufen::V,叫,джэн
1056,prahlen::V,吹牛,узыщытхъужьы́н
1057,übersetzen::V,翻译,бгъэкӏотэн
1058,denken::V,想,егупшысэ́н
1059,glauben::V,以为,уивыхъэ́ телъы́н
1060,bemerken::V,发觉,гу лъыптэ́н
1061,erkennen::V,识别,зэхэпхын
1062,erkennen::V,识别,зэбгъэшӏэн
1063,begreifen::V,理解,гурыӏо́н
1064,verstehen::V,明白,зэхэхын
1065,lernen::V,学,еджэ́н
1066,wissen::V,知道,шӏэн
1067,sich erinnern an::V,回忆,къэшӏэжьын
1068,vergessen::V,忘记,пщыгъупшэжьы́н
1069,messen::V,测量,шын
1070,zählen::V,数,плъытэ́н
1071,rechnen::V,计算,плъытэ́н
1072,rechnen::V,计算,угугъэ́н
1073,lesen::V,读,еджэ́н
1074,malen::V,画,шӏын
1075,zeichnen::V,绘制,шӏын
1076,schreiben::V,写,тхын
1077,besitzen::V,占有,иӏэн
1078,kaufen::V,买,щэфы́н
1079,verkaufen::V,卖,щэн
1080,bezahlen::V,付钱,птын
1081,bezahlen::V,付钱,лъыптын
1082,bezahlen::V,付钱,птыжьы́н
1083,zahlen::V,支付,птын
1084,zahlen::V,支付,лъыптын
1085,beherrschen::V,统治,иунаеу иӏэн
1086,ertragen::V,忍耐,щэчы́н
1087,vergebens::ADV,,пкӏэнчъэ́у
1088,rauschen::V,,макъэ гъэӏун
1089,rühren::V,,гур гъэузын
1090,zubereiten::V,,бгъэхьазырын
