,Concept_ID,tr,myv
818,lange::ADV,uzun,кувать
819,plötzlich::ADV,ansızın,апак учо
820,plötzlich::ADV,birdenbire,апак учо
821,sofort::ADV,hemen,курок
822,sofort::ADV,hemen,нейке
823,sofort::ADV,derhal,курок
824,sofort::ADV,derhal,нейке
825,später::ADV,daha sonra,мейле
826,jetzt::ADV,şimdi,ней
827,heute::ADV,bugün,течи
828,morgen::ADV,yarın,ванды
829,bald::ADV,yakında,курок
830,dann::ADV,sonra,мейле
831,dann::ADV,sonra,седе мейле
832,gestern::ADV,dün,исяк
833,einst::ADV,eskiden,весть
834,einst::ADV,eskiden,зярдо-бути
835,damals::ADV,o zamanlar,сестэ
836,danach::ADV,sonradan,мейле
837,danach::ADV,sonradan,седе мейле
838,danach::ADV,ondan sonra,мейле
839,danach::ADV,ondan sonra,седе мейле
840,vorher::ADV,önce,васняяк
841,vorher::ADV,önceden,васняяк
842,zuerst::ADV,ilk önce,васня
843,einmal::ADV,bir defa,весть
844,manchmal::ADV,bazan,лиясто
845,oft::ADV,sık sık,сеетьстэ
846,oft::ADV,çok defa,сеетьстэ
847,immer::ADV,daima,свал
848,immer::ADV,her zaman,свал
849,niemals::ADV,asla değil,а зярдояк
850,niemals::ADV,hiçbir zaman,а зярдояк
851,hier::ADV,burada,тесэ
852,hierhin::ADV,buraya,тей
853,von hier::ADV,buradan,тестэ
854,dort::ADV,orada,тосо
855,dort::ADV,şurada,тосо
856,dorthin::ADV,oraya,тов
857,dorthin::ADV,şuraya,тов
858,geradeaus::ADV,doğru,витьстэ
859,vorwärts::ADV,ileri,икелев
860,rückwärts::ADV,geri,мекев
861,zurück::ADV,geriye,мекев
862,unten::ADV,aşağıda,ало
863,hinab::ADV,aşağıya,алов
864,oben::ADV,yukarıda,вере
865,hinauf::ADV,yukarı,верев
866,hinauf::ADV,yukarıya,верев
867,überall::ADV,her yerde,эрьва косо
868,nicht::ADV,-mi-,а
869,nicht::ADV,değil,а
870,ein wenig::ADV,biraz,аламошка
871,kaum::ADV,dar,ансяк
872,kaum::ADV,hemen hemen değil,ансяк
873,sehr::ADV,pek,пек
874,sehr::ADV,pek,вельть
875,sehr::ADV,gayet,пек
876,sehr::ADV,gayet,вельть
877,so::ADV,öyle,истя
878,so::ADV,böyle,истя
879,noch::ADV,hâlâ,таго
880,noch::ADV,henüz,таго
881,nur::ADV,ancak,ансяк
882,nur::ADV,yalnız,ансяк
883,schon::ADV,çoktan,уш
884,wieder::ADV,tekrar,таго
885,wieder::ADV,yeniden,таго
886,vergebens::ADV,boşuna,стяко
887,vor::PRP,önünde,икеле
888,hinter::PRP,arkasında,вельде
889,unter::PRP,altında,ало
890,durch::PRP,sayesinde,пачк
891,durch::PRP,ortasından,пачк
892,neben::PRP,yanında,вакссо
893,zwischen::PRP,arasında,ютксо
894,wegen::PRP,dolayı,кис
895,wegen::PRP,dolayı,коряс
896,wegen::PRP,dolayı,кувалт
897,dies::PRN,bu,те
898,das::PRN,o,те
899,das::PRN,o,тона
900,das::PRN,şu,те
901,das::PRN,şu,тона
902,alles::PRN,hepsi,весе
903,alles::PRN,hepsi,весемесь
904,alles::PRN,her şey,весе
905,alles::PRN,her şey,весемесь
906,ich::PRN,ben,мон
907,du::PRN,sen,тон
908,er::PRN,o,сон
909,wir::PRN,biz,минь
910,ihr::PRN,siz,тынь
911,sie::PRN,onlar,сынь
912,was::FPRN,ne,мезе
913,wer::FPRN,kim,ки
914,wo::FADV,nerede,косо
915,wohin::FADV,nereye,ков
916,wohin::FADV,nereye,козо
917,wie::FADV,nasıl,кода
918,warum::FADV,neden,мекс
919,wieviel::FNUM,kaç,зяро
920,wieviel::FNUM,ne kadar,зяро
921,eins::NUM,bir,вейке
922,zwei::NUM,iki,кавто
923,drei::NUM,üç,колмо
924,vier::NUM,dört,ниле
925,fünf::NUM,beş,вете
926,sechs::NUM,altı,кото
927,sieben::NUM,yedi,сисем
928,acht::NUM,sekiz,кавксо
929,neun::NUM,dokuz,вейксэ
930,zehn::NUM,on,кемень
931,elf::NUM,on bir,кевейкее
932,zwölf::NUM,on iki,кемгавтово
933,zwanzig::NUM,yirmi,комсь
934,dreißig::NUM,otuz,колоньгемень
935,vierzig::NUM,kırk,ниленьгемень
936,fünfzig::NUM,elli,ведьгемень
937,sechzig::NUM,altmış,кодгемень
938,siebzig::NUM,yetmiş,сизьгемень
939,achtzig::NUM,seksen,кавксоньгемень
940,neunzig::NUM,doksan,вейксэньгемень
941,hundert::NUM,yüz,сядо
942,tausend::NUM,bin,тыща
943,und::CNJ,ve,ды
944,und::CNJ,ile,ды
945,oder::CNJ,ya,или
946,oder::CNJ,yahut,или
947,stehen::V,durmak,аштемс стядо
948,sitzen::V,oturmak,аштемс озадо
949,liegen::V,yatmak,мадезь аштемс
950,hängen::V,asılı olmak,нурьгемс
951,werden::V,olmak,арамс
952,werden::V,olunmak,арамс
953,passieren::V,olmak,лисэмс
954,beginnen::V,başlamak,ушодомс
955,enden::V,bitmek,лоткамс
956,enden::V,sona ermek,лоткамс
957,wechseln::V,değişmek,полавтнемс
958,aufgehen[Sonne]::V,doğmak,лисемс
959,aufgehen[Sonne]::V,doğmak,стямс
960,untergehen[Sonne]::V,batmak,валгомс
961,scheinen[Sonne]::V,parlamak,валдомтомс
962,donnern::V,gök gürlemek,цярномс
963,donnern::V,gök gürlemek,галдордомс
964,wehen::V,esmek,пувамс
965,strömen::V,akmak,чудемс
966,fließen::V,akmak,чудемс
967,sich drehen::V,dönmek,велямс
968,schwanken::V,sallanmak,лыкамс
969,schwanken::V,sallanmak,якамс
970,schwingen::V,titremek,нурсемс
971,schwingen::V,titremek,лыкамс
972,fallen::V,düşmek,прамс
973,fallen::V,düşmek,сяворемс
974,brennen::V,yanmak,паломс
975,rauchen::V,tütmek,качадомс
976,regnen::V,yağmak,пиземс
977,gefrieren::V,donmak,кельмемс
978,tauen::V,erimek,соламс
979,schmelzen::V,erimek,соламс
980,trocknen::V,kurumak,коськемс
981,sieden::V,kaynamak,лакамс
982,sieden::V,kaynamak,пиксемс
983,faulen::V,çürümek,наксадомс
984,verfaulen::V,çürümek,наксадомс
985,reißen::V,yırtılmak,сезневемс
986,versinken::V,batmak,ваямс
987,vergehen::V,geçmek,ютамс
988,erscheinen::V,görünmek,лисемс
989,verschwinden::V,kaybolmak,ёмамс
990,sinken::V,inmek,явамс
991,abnehmen::V,azalmak,киремемс
992,zunehmen::V,artmak,ламолгадомс
993,zunehmen::V,artmak,раштамс
994,zunehmen::V,çoğalmak,ламолгадомс
995,zunehmen::V,çoğalmak,раштамс
996,steigen::V,artmak,куземс
997,steigen::V,artmak,кепсевемс
998,steigen::V,yükselmek,куземс
999,steigen::V,yükselmek,кепсевемс
1000,wachsen::V,büyümek,касомс
1001,wachsen::V,gelişmek,касомс
1002,glänzen::V,parlamak,цитнемс
1003,funkeln::V,parıldamak,пиндолдомс
1004,funkeln::V,parıldamak,цивтёрдомс
1005,lärmen::V,gürültü yapmak,шалномс
1006,läuten::V,çalmak,гайгезевемс
1007,klingeln::V,zil çalmak,чавомс баягас
1008,klirren::V,şakırdamak,калдордомс
1009,klirren::V,şakırdamak,кальцяемс
1010,klirren::V,zangırdamak,калдордомс
1011,klirren::V,zangırdamak,кальцяемс
1012,brausen::V,köpürmek,лакамс
1013,brausen::V,kükremek,лакамс
1014,rauschen::V,fışırdamak,лажномс
1015,klingen::V,tınlamak,гайгемс
1016,bellen::V,havlamak,онгомс
1017,heulen::V,ulumak,урномс
1018,blasen::V,üflemek,пувамс
1019,pfeifen::V,düdük çalmak,вешкемс
1020,schreien::V,bağırmak,пижнемс
1021,schreien::V,haykırmak,пижнемс
1022,stöhnen::V,inlemek,кувсемс
1023,zittern::V,titremek,тарномс
1024,leben::V,yaşamak,эрямс
1025,leben::V,hayatta olmak,эрямс
1026,geboren werden::V,doğmak,чачомс
1027,atmen::V,solunmak,лексемс
1028,atmen::V,nefes almak,лексемс
1029,trinken::V,içmek,симемс
1030,essen::V,yemek,ярсамс
1031,schlucken::V,yutmak,нилемс
1032,schlucken::V,yutmak,порнемс
1033,müde werden::V,yorulmak,сиземс
1034,einschlafen::V,uykuya dalmak,матедевемс
1035,schlafen::V,uyumak,удомс
1036,aufwachen::V,uyanmak,сыргоземс
1037,aufstehen::V,kalkmak,стямс
1038,aufstehen::V,yataktan kalkmak,стямс
1039,sich erholen::V,dinlenmek,оймсемс
1040,krank werden::V,hastalanmak,сэредезевемс
1041,krank sein::V,hasta olmak,сэредемс
1042,schmerzen::V,ağrımak,сэредемс
1043,husten::V,öksürmek,козомс
1044,genesen::V,şifa bulmak,пичкамс
1045,sterben::V,ölmek,куломс
1046,sterben::V,vefat etmek,куломс
1047,umkommen::V,ölmek,чавовомс
1048,umkommen::V,ölmek,ёмамс
1049,sich bewegen::V,hareket etmek,шаштомс
1050,sich rühren::V,kımıldanmak,сыргамс
1051,sich erheben::V,kalkmak,куземс
1052,sich erheben::V,ayağa kalkmak,куземс
1053,sich setzen::V,oturmak,озамс
1054,hinfallen::V,yere düşmek,прамс
1055,hinfallen::V,yere düşmek,сяворемс
1056,laufen::V,yürümek,якамс
1057,schreiten::V,yürümek,эскелямс
1058,schreiten::V,yürümek,молемс
1059,schreiten::V,adım atmak,эскелямс
1060,schreiten::V,adım atmak,молемс
1061,spazierengehen::V,gezmek,якамс
1062,spazierengehen::V,dolaşmak,якамс
1063,eilen::V,seğirtmek,эрзкалемс
1064,eilen::V,seğirtmek,капшамс
1065,sich beeilen::V,acele etmek,капшамс
1066,sausen::V,hızla gitmek,ливтямс
1067,rennen::V,koşmak,чийнемс
1068,rennen::V,koşmak,ардтнемс
1069,springen::V,atlamak,кирнявтнемс
1070,springen::V,sıçramak,кирнявтнемс
1071,klettern::V,tırmanmak,куземс
1072,schaukeln::V,sallanmak,нурямс
1073,kriechen::V,sürünmek,ёзмолдомс
1074,schwimmen::V,yüzmek,уемс
1075,tauchen::V,dalmak,чопавтомс
1076,tauchen::V,dalmak,чопавтнемс
1077,rudern::V,kürek çekmek,миледемс
1078,fahren::V,gitmek,ардомс
1079,fliegen::V,uçmak,ливтямс
1080,gehen::V,gitmek,туемс
1081,gehen::V,gitmek,молемс
1082,weggehen::V,gitmek,туемс
1083,abfahren::V,kalkmak,туемс
1084,anhalten::V,durmak,лоткамс
1085,hineingehen::V,içeri girmek,совамс
1086,eintreten::V,girmek,совамс
1087,eintreten::V,girmek,эскельдямс
1088,kommen::V,gelmek,самс
1089,ankommen::V,varmak,самс
1090,ankommen::V,varmak,пачкодемс
1091,zurückkommen::V,dönmek,велявтомс
1092,bleiben::V,kalmak,кадовомс
1093,warten::V,beklemek,учомс
1094,erwarten::V,beklemek,учомс
1095,suchen::V,aramak,вешнемс
1096,finden::V,bulmak,муемс
1097,versuchen::V,denemek,варштамс
1098,vorbereiten::V,hazırlamak,анокстамс
1099,lieben::V,sevmek,вечкемс
1100,mögen::V,beğenmek,вечкемс
1101,lachen::V,gülmek,пейдемс
1102,rühren::V,dokunmak,токамс седейс
1103,rühren::V,duygulandırmak,токамс седейс
1104,weinen::V,ağlamak,авардемс
1105,schimpfen::V,küfretmek,сёвномс
1106,sich ärgern::V,kızmak,кежиявтнемс
1107,sich fürchten::V,korkmak,пелемс
1108,fürchten::V,korkmak,пелемс
1109,fliehen::V,kaçmak,оргодемс
1110,flüchten::V,kaçmak,ворьгодемс
1111,flüchten::V,kaçmak,чадомс
1112,sehen::V,görmek,неемс
1113,anschauen::V,seyretmek,ваномс
1114,ansehen::V,bakmak,ваномс
1115,hören::V,duymak,марямс
1116,hören::V,işitmek,марямс
1117,zuhören::V,dinlemek,кунсоломс
1118,probieren::V,denemek,варшамс
1119,probieren::V,tadına bakmak,варшамс
1120,riechen::V,kokusunu almak,никсемс
1121,fühlen::V,duymak,марямс
1122,fühlen::V,hissetmek,марямс
1123,scheinen::V,görünmek,марявомс
1124,zu sehen sein::V,görünmek,неявомс
1125,vernehmen::V,haber almak,марямс
1126,frieren::V,üşümek,кельмемс
1127,tun::V,etmek,теемс
1128,tun::V,yapmak,теемс
1129,können::V,bilmek,маштомс
1130,wollen::V,istemek,бажамс
1131,anfangen::V,başlamak,кармамс
1132,beenden::V,bitirmek,прядомс
1133,aufhören::V,bitmek,лоткамс
1134,gelingen::V,başarmak,удаламс
1135,geraten::V,düşmek,лисемс
1136,öffnen::V,açmak,панжомс
1137,schließen::V,kapamak,пекстамс
1138,schließen::V,kapamak,сёлгомс
1139,schließen::V,kapamak,конямс
1140,stellen::V,koymak,аравтомс
1141,setzen::V,koymak,ойсевтемс
1142,setzen::V,koymak,озавтнемс
1143,setzen::V,oturtmak,ойсевтемс
1144,setzen::V,oturtmak,озавтнемс
1145,legen::V,koymak,путомс
1146,legen::V,yatırmak,путомс
1147,berühren::V,dokunmak,токамс
1148,verbinden::V,bağlamak,содомс
1149,verbinden::V,birleştirmek,содомс
1150,bedecken::V,örtmek,вельтямс
1151,bedecken::V,kaplamak,вельтямс
1152,aufhängen::V,asmak,понгавтомс
1153,anzünden::V,yakmak,кирвастемс
1154,anzünden::V,ateşlemek,кирвастемс
1155,aufheben::V,kaldırmak,кепедемс
1156,zurücklassen::V,geride bırakmak,кадомс
1157,verlieren::V,yitirmek,ёмавтомс
1158,verlieren::V,kaybetmek,ёмавтомс
1159,fallen lassen::V,düşürmek,правтомс
1160,machen::V,yapmak,теемс
1161,herstellen::V,yapmak,анокстамс
1162,herstellen::V,imal etmek,анокстамс
1163,bauen::V,kurmak,путомс
1164,bauen::V,inşa etmek,путомс
1165,reparieren::V,onarmak,витемс
1166,reparieren::V,tamir etmek,витемс
1167,verbessern::V,düzeltmek,паролгавтомс
1168,verbessern::V,düzeltmek,вадрялгавтомс
1169,ändern::V,değiştirmek,полавтомс
1170,graben::V,kazmak,чувомс
1171,graben::V,kazmak,таргамс
1172,beugen::V,eğmek,мендемс
1173,biegen::V,bükmek,комавтомс
1174,drehen::V,çevirmek,чаравтомс
1175,drehen::V,çevirmek,велявтнемс
1176,drehen::V,döndürmek,чаравтомс
1177,drehen::V,döndürmek,велявтнемс
1178,wenden::V,çevirmek,велявтомс
1179,umdrehen::V,çevirmek,велявтомс
1180,heben::V,kaldırmak,кепедемс
1181,hochheben::V,yukarı kaldırmak,кепедемс
1182,ergreifen::V,tutmak,кундамс
1183,ergreifen::V,yakalamak,кундамс
1184,halten::V,tutmak,кирдемс
1185,drücken::V,sıkmak,нуемс
1186,schieben::V,itmek,шаштомс
1187,schieben::V,sürmek,шаштомс
1188,kratzen::V,kaşımak,ангордамс
1189,lecken::V,yalamak,нолсемс
1190,beißen::V,ısırmak,сускомс
1191,abreißen::V,koparmak,сеземс
1192,abschneiden::V,keserek ayırmak,печкемс
1193,binden::V,bağlamak,кодамс
1194,binden::V,bağlamak,сюлмамс
1195,stecken::V,sokmak,сялгомс
1196,brechen::V,kırmak,синдемс
1197,brechen::V,kırmak,калавтомс
1198,klopfen::V,çalmak,калтаямс
1199,hauen::V,vurmak,чавомс
1200,kleben::V,yapıştırmak,педявтнемс
1201,reiben::V,ovmak,ёзамс
1202,reiben::V,sürtmek,ёзамс
1203,streichen::V,sürmek,вадемс
1204,schleifen::V,bilemek,човамс
1205,schneiden::V,kesmek,керямс
1206,rütteln::V,sallamak,чукамс
1207,rütteln::V,sallamak,лыкавтомс
1208,schütteln::V,sarsmak,чукамс
1209,schütteln::V,çalkamak,чукамс
1210,schwenken::V,sallamak,яхолемс
1211,schütten::V,dökmek,каямс
1212,schütten::V,akıtmak,каямс
1213,füllen::V,doldurmak,пештямс
1214,einwickeln::V,sarmak,тапарямс
1215,tragen::V,taşımak,кандомс
1216,schleppen::V,sürüklemek,ускомс
1217,ziehen::V,çekmek,ускомс
1218,aufbewahren::V,saklamak,ванстомс
1219,werfen::V,atmak,ёртомс
1220,fangen::V,tutmak,кундамс
1221,fangen::V,yakalamak,кундамс
1222,packen::V,tutmak,кундамс
1223,packen::V,yakalamak,кундамс
1224,verstecken::V,saklamak,кекшемс
1225,teilen::V,bölmek,явомс
1226,teilen::V,ayırmak,явомс
1227,schicken::V,yollamak,кучомс
1228,schicken::V,göndermek,кучомс
1229,bringen::V,getirmek,кандомс
1230,hinzufügen::V,katmak,путомс
1231,hinzufügen::V,katmak,максомс
1232,hinzufügen::V,eklemek,путомс
1233,hinzufügen::V,eklemek,максомс
1234,bekommen::V,almak,саемс
1235,bekommen::V,eline geçmek,саемс
1236,erhalten::V,almak,саемс
1237,nehmen::V,almak,саемс
1238,wählen::V,seçmek,кочкамс
1239,auswählen::V,seçmek,кочкамс
1240,auswählen::V,ayırmak,кочкамс
1241,bewahren::V,korumak,ванстомс
1242,behindern::V,engellemek,кирдемс
1243,verderben::V,bozmak,коламс
1244,beschädigen::V,zedelemek,теемс зыян
1245,beschädigen::V,ziyan vermek,теемс зыян
1246,zerbrechen::V,kırmak,коламс
1247,zerreißen::V,yırtmak,сеземс
1248,zerstören::V,yıkmak,калавтомс
1249,zerstören::V,tahrip etmek,калавтомс
1250,verbrennen::V,yakmak,пултамс
1251,geben::V,vermek,максомс
1252,reichen::V,uzatmak,максомс
1253,schenken::V,hediye etmek,каземс
1254,versprechen::V,vaat etmek,алтамс
1255,wünschen::V,kutlamak,арсемс
1256,loben::V,övmek,шнамс
1257,küssen::V,öpmek,палсемс
1258,wiegen::V,sallamak,нурсемс
1259,zudecken::V,örtmek,тавадомс
1260,zudecken::V,örtmek,вельтямс
1261,wecken::V,uyandırmak,стявтомс
1262,zeigen::V,göstermek,невтемс
1263,führen::V,gezdirmek,ветямс
1264,führen::V,yol göstermek,ветямс
1265,lehren::V,okutmak,тонавтомс
1266,lehren::V,öğretmek,тонавтомс
1267,unterrichten::V,öğretmek,тонавтомс
1268,aufziehen::V,yetiştirmek,трямс
1269,aufziehen::V,yetiştirmek,кастомс
1270,leiten::V,yönetmek,ветямс
1271,leiten::V,yönetmek,азоркстамс
1272,leiten::V,idare etmek,ветямс
1273,leiten::V,idare etmek,азоркстамс
1274,antreiben::V,teşvik etmek,ветямс
1275,lassen::V,-tırmak,кармавтомс
1276,einladen::V,davet etmek,тердемс
1277,vereinigen::V,birleştirmek,вейсэндямс
1278,vereinigen::V,birleştirmek,вейс путомс
1279,vereinigen::V,birleştirmek,вейс пурнамс
1280,besuchen::V,uğramak,варштамс
1281,besuchen::V,ziyaret etmek,варштамс
1282,besuchen::V,görmeye gitmek,варштамс
1283,treffen::V,rastlamak,вастомс
1284,treffen::V,isabet etmek,вастомс
1285,sich versammeln::V,toplanmak,промокшномс
1286,spielen::V,oynamak,налксемс
1287,singen::V,söylemek,морамс
1288,singen::V,şarkı söylemek,морамс
1289,tanzen::V,oynamak,киштемс
1290,tanzen::V,dans etmek,киштемс
1291,sich trennen::V,ayrılmak,явомс
1292,verlassen::V,bırakmak,кадомс
1293,verlassen::V,terk etmek,кадомс
1294,retten::V,kurtarmak,идемс
1295,bewachen::V,gözetmek,ванстомс
1296,schützen::V,korumak,аштемс
1297,verteidigen::V,savunmak,ваномс
1298,sich schlagen::V,dövüşmek,тюремс
1299,schießen::V,ateş etmek,ледемс
1300,siegen::V,yenmek,изнямс
1301,ärgern::V,kızdırmak,кежейгавтомс
1302,schlagen::V,dövmek,токамс
1303,treten::V,tepmek,тапамс
1304,stechen::V,sokmak,пупамс
1305,stechen::V,batırmak,пупамс
1306,stoßen::V,itmek,тулкадемс
1307,stehlen::V,çalmak,саламс
1308,stören::V,bozmak,пирямс ки
1309,stören::V,etkilemek,пирямс ки
1310,belästigen::V,rahatsız etmek,а максомс
1311,belästigen::V,rahatsız etmek,а кадомс оймамо
1312,verbergen::V,saklamak,сёпомс
1313,verbergen::V,saklamak,кекшемс
1314,täuschen::V,aldatmak,манямс
1315,betrügen::V,aldatmak,манчемс
1316,betrügen::V,dolandırmak,манчемс
1317,töten::V,öldürmek,чавномс
1318,töten::V,öldürmek,маштнемс
1319,wohnen::V,oturmak,эрямс
1320,arbeiten::V,çalışmak,важодемс
1321,sammeln::V,toplamak,пурнамс
1322,pflücken::V,koparmak,ноцковтнемс
1323,jagen::V,avlanmak,кундамс
1324,fischen::V,balık tutmak,калонь кундамс
1325,fassen::V,tutmak,кундамс
1326,fassen::V,yakalamak,кундамс
1327,hüten::V,otlatmak,ваномс
1328,treiben::V,gütmek,панемс
1329,anbinden::V,bağlamak,сюлмамс
1330,füttern::V,beslemek,андомс
1331,melken::V,sağmak,потявтомс
1332,hacken::V,yarmak,лазномс
1333,gießen::V,sulamak,валомс
1334,reifen::V,olgunlaşmak,кенеремс
1335,zubereiten::V,hazırlamak,анокстамс
1336,kochen::V,pişirmek,пидемс
1337,kochen::V,kaynatmak,пидемс
1338,backen::V,pişirmek,пидемс
1339,backen::V,fırında pişirmek,пидемс
1340,braten::V,kızartmak,пуштамс
1341,umrühren::V,karıştırmak,човорямс
1342,stricken::V,örmek,кодамс
1343,nähen::V,dikmek,стамс
1344,färben::V,boyamak,артомс
1345,reinigen::V,temizlemek,урядамс
1346,waschen::V,yıkamak,муськемс
1347,abwischen::V,silmek,нардамс
1348,spülen::V,çalkamak,ёрвалдомс
1349,fegen::V,süpürmek,тенсемс
1350,kehren::V,süpürmek,тенсемс
1351,baden::V,yıkanmak,экшелямс
1352,baden::V,banyo yapmak,экшелямс
1353,sich waschen::V,yıkanmak,шлямс
1354,ausziehen::V,çıkarmak,кайсевтемс
1355,anziehen::V,giymek,оршамс
1356,sich anziehen::V,giyinmek,оршамс
1357,kämmen::V,taramak,судрямс
1358,schmücken::V,süslemek,мазылгавтомс
1359,schmücken::V,süslemek,наряжамс
1360,sagen::V,demek,меремс
1361,sagen::V,söylemek,меремс
1362,sprechen::V,konuşmak,кортамс
1363,reden::V,konuşmak,кортамс
1364,sich unterhalten::V,sohbet etmek,кортнемс
1365,fragen::V,sormak,кевкстемс
1366,bitten::V,dilemek,вешемс
1367,bitten::V,rica etmek,вешемс
1368,erzählen::V,bahsetmek,ёвтнемс
1369,erzählen::V,hikâye etmek,ёвтнемс
1370,mitteilen::V,bildirmek,ёвтамс
1371,nennen::V,adlandırmak,лемдемс
1372,nennen::V,adlandırmak,путомс лем
1373,rufen::V,çağırmak,тердемс
1374,rufen::V,çağırmak,серьгедемс
1375,prahlen::V,övünmek,шнамс пря
1376,übersetzen::V,çevirmek,ютавтомс
1377,übersetzen::V,tercüme etmek,ютавтомс
1378,denken::V,düşünmek,арсемс
1379,glauben::V,inanmak,кемемс
1380,glauben::V,zannetmek,кемемс
1381,bemerken::V,farkına varmak,неемс
1382,erkennen::V,tanımak,содамс
1383,begreifen::V,anlamak,пачкодемс
1384,begreifen::V,kavramak,пачкодемс
1385,verstehen::V,duymak,чарькодемс
1386,verstehen::V,anlamak,чарькодемс
1387,lernen::V,öğrenmek,тонавтнемс
1388,wissen::V,bilmek,содамс
1389,sich erinnern an::V,hatırlamak,ледстямс
1390,vergessen::V,unutmak,стувтомс
1391,messen::V,ölçmek,онкстнемс
1392,zählen::V,saymak,ловомс
1393,rechnen::V,hesap etmek,ловомс
1394,lesen::V,okumak,ловномс
1395,malen::V,resmini yapmak,рисовамс
1396,zeichnen::V,çizmek,рисовамс
1397,schreiben::V,yazmak,сёрмадомс
1398,besitzen::V,haiz olmak,улемс
1399,besitzen::V,haiz olmak,улемс азорокс
1400,besitzen::V,sahip olmak,улемс
1401,besitzen::V,sahip olmak,улемс азорокс
1402,kaufen::V,almak,рамамс
1403,verkaufen::V,satmak,миемс
1404,bezahlen::V,ödemek,пандомс
1405,zahlen::V,ödemek,пандомс
1406,beherrschen::V,hâkim olmak,азоркстамс
1407,ertragen::V,dayanmak,кирдемс
1408,ertragen::V,katlanmak,кирдемс
