,Concept_ID,lv,ab
1411,lieb::A,мича,алашара
1412,lieb::A,лӧсьыд,алашара
1413,lieb::A,mīļš,алашара
1414,lustig::A,кыпыд,алах-ҿых
1415,lustig::A,кыпыд,игурҕьаччо
1416,lustig::A,кыпыд,агурҕьа
1417,lustig::A,кыпыд,агурҿыхага
1418,lustig::A,jautrs,алах-ҿых
1419,lustig::A,jautrs,игурҕьаччо
1420,lustig::A,jautrs,агурҕьа
1421,lustig::A,jautrs,агурҿыхага
1422,sanft::A,мелі,атата
1423,sanft::A,мелі,аҟəымшəышə
1424,sanft::A,мелі,ақьыҧш
1425,sanft::A,liegs,атата
1426,sanft::A,liegs,аҟəымшəышə
1427,sanft::A,liegs,ақьыҧш
1428,hungrig::A,тшыг,амлашь
1429,hungrig::A,izsalcis,амлашь
1430,krank::A,висьысь,ачымазаҩ
1431,krank::A,slims,ачымазаҩ
1432,nackt::A,пасьтӧм,аҟьантаз
1433,nackt::A,pliks,аҟьантаз
1434,traurig::A,гажтӧм,алахьеиқəҵага
1435,traurig::A,bēdīgs,алахьеиқəҵага
1436,traurig::A,skumīgs,алахьеиқəҵага
1437,lebendig::A,ловъя,абза
1438,lebendig::A,dzīvs,абза
1439,gut::A,бур,абзиа
1440,gut::A,labs,абзиа
1441,schlecht::A,лёк,-хəарҭам
1442,schlecht::A,омӧль,-хəарҭам
1443,schlecht::A,slikts,-хəарҭам
1444,richtig::A,инӧд,иашоу
1445,richtig::A,riktīgs,иашоу
1446,schlimm::A,омӧль,абааҧсы
1447,schlimm::A,туйтӧм,абааҧсы
1448,schlimm::A,nelāgs,абааҧсы
1449,schlimm::A,nejauks,абааҧсы
1450,wahr::A,абу ылӧг,агəҭылса
1451,wahr::A,абу ылӧг,абзиаҵəҟьа
1452,wahr::A,īsts,агəҭылса
1453,wahr::A,īsts,абзиаҵəҟьа
1454,wahr::A,patiess,агəҭылса
1455,wahr::A,patiess,абзиаҵəҟьа
1456,alt::A,важ,Ажə
1457,alt::A,sens,Ажə
1458,alt::A,vęcs,Ажə
1459,neu::A,выль,аҿыц
1460,neu::A,jauns,аҿыц
1461,ehemalig::A,вӧвлӧм,анкьатәи
1462,ehemalig::A,bijušais,анкьатәи
1463,alt[Lebewesen]::A,пӧрысь,абырг
1464,alt[Lebewesen]::A,пӧрысь,ақабада
1465,alt[Lebewesen]::A,пӧрысь,Ажə
1466,alt[Lebewesen]::A,vecs,абырг
1467,alt[Lebewesen]::A,vecs,ақабада
1468,alt[Lebewesen]::A,vecs,Ажə
1469,jung::A,том,аҟата
1470,jung::A,jauns,аҟата
1471,arm::A,гӧль,ананамга
1472,arm::A,nabags,ананамга
1473,reich::A,озыр,абеиа
1474,reich::A,bagāts,абеиа
1475,bekannt::A,тӧдса,адыр
1476,bekannt::A,zināms,адыр
1477,bekannt::A,pazīstams,адыр
1478,berühmt::A,нималан,адыр
1479,berühmt::A,кывсян,адыр
1480,berühmt::A,slavens,адыр
1481,fremd::A,йӧз,атəым
1482,fremd::A,svešs,атəым
1483,verschieden::A,абу ӧткодь,Еиуа-еиҧшым
1484,verschieden::A,разнӧй,Еиуа-еиҧшым
1485,verschieden::A,dažāds,Еиуа-еиҧшым
1486,nah::A,матыс,ааигəа
1487,nah::A,tuvs,ааигəа
1488,fern::A,ылі,ахара
1489,fern::A,tāls,ахара
1490,linker::A,шуйга,арма
1491,linker::A,kreisais,арма
1492,rechter::A,веськыд,арҕьа
1493,rechter::A,labais,арҕьа
1494,anderer::A,мукӧд,даҽа
1495,anderer::A,мукӧд,даҽакы
1496,anderer::A,otrs,даҽа
1497,anderer::A,otrs,даҽакы
1498,erster::A,медводдза,актәи
1499,erster::A,pirmais,актәи
1500,zweiter::A,мӧд,аҩбатəи
1501,zweiter::A,otrais,аҩбатəи
1502,dritter::A,коймӧд,ахҕатәи
1503,dritter::A,trešais,ахҕатәи
1504,letzter::A,бӧръя,аҵыхəтəантəи
1505,letzter::A,beidzamais,аҵыхəтəантəи
1506,allein::ADV,ӧтка,мацара
1507,allein::ADV,viens pats,мацара
1508,auf einmal::ADV,ӧтпырйӧ,зныкала
1509,auf einmal::ADV,ӧтпырйӧ,зныкҟьара
1510,auf einmal::ADV,reizē,зныкала
1511,auf einmal::ADV,reizē,зныкҟьара
1512,zusammen::ADV,тшӧтш,аиц...
1513,zusammen::ADV,kopā,аиц...
1514,zusammen::ADV,vienviet,аиц...
1515,lange::ADV,дыр,акыраамҭа
1516,lange::ADV,ilgi,акыраамҭа
1517,plötzlich::ADV,друг,иаалырҟьаны
1518,plötzlich::ADV,pēkšņi,иаалырҟьаны
1519,sofort::ADV,дзик пыр,иаразнакҵәҟьа
1520,sofort::ADV,tūlīt,иаразнакҵәҟьа
1521,später::ADV,сэсся,уажəшьҭаншəа
1522,später::ADV,vēlāk,уажəшьҭаншəа
1523,jetzt::ADV,ӧні,уажәы
1524,jetzt::ADV,tagad,уажәы
1525,heute::ADV,талун,иахьа
1526,heute::ADV,šodien,иахьа
1527,morgen::ADV,аски,уаҵәы
1528,morgen::ADV,rīt,уаҵәы
1529,bald::ADV,регыд,иласны
1530,bald::ADV,drīz,иласны
1531,dann::ADV,бӧрын,нас
1532,dann::ADV,бӧрти,нас
1533,dann::ADV,tad,нас
1534,gestern::ADV,тӧнлун,иацы
1535,gestern::ADV,vakar,иацы
1536,einst::ADV,ӧтчыд,зны
1537,einst::ADV,ӧтпыр,зны
1538,einst::ADV,citreiz,зны
1539,damals::ADV,сэки,усҟан
1540,damals::ADV,toreiz,усҟан
1541,danach::ADV,сэсся,нас
1542,danach::ADV,pēc tam,нас
1543,vorher::ADV,войдӧр,уаанӡа
1544,vorher::ADV,iepriekš,уаанӡа
1545,vorher::ADV,pirms tam,уаанӡа
1546,zuerst::ADV,войдӧр,азнаказы
1547,zuerst::ADV,войдӧр,аҧхьа
1548,zuerst::ADV,vis'pirms,азнаказы
1549,zuerst::ADV,vis'pirms,аҧхьа
1550,einmal::ADV,ӧтчыдысь,зны
1551,einmal::ADV,reiz,зны
1552,einmal::ADV,vienreiz,зны
1553,manchmal::ADV,корсюрӧ,зны-зынла
1554,manchmal::ADV,dažkārt,зны-зынла
1555,oft::ADV,тшӧкыда,лассы-лассы
1556,oft::ADV,bieži,лассы-лассы
1557,immer::ADV,век,енагь
1558,immer::ADV,век,еснагь
1559,immer::ADV,allaž,енагь
1560,immer::ADV,allaž,еснагь
1561,immer::ADV,vien'mēr,енагь
1562,immer::ADV,vien'mēr,еснагь
1563,niemals::ADV,оз некор,ианакəызаалак
1564,niemals::ADV,nemūžam,ианакəызаалак
1565,hier::ADV,со,ара
1566,hier::ADV,со,абра
1567,hier::ADV,со,араҟа
1568,hier::ADV,тонӧ,ара
1569,hier::ADV,тонӧ,абра
1570,hier::ADV,тонӧ,араҟа
1571,hier::ADV,te,ара
1572,hier::ADV,te,абра
1573,hier::ADV,te,араҟа
1574,hier::ADV,šeit,ара
1575,hier::ADV,šeit,абра
1576,hier::ADV,šeit,араҟа
1577,hierhin::ADV,татчӧ,ара
1578,hierhin::ADV,татчӧ,араҟа
1579,hierhin::ADV,талань,ара
1580,hierhin::ADV,талань,араҟа
1581,hierhin::ADV,šurp,ара
1582,hierhin::ADV,šurp,араҟа
1583,hierhin::ADV,uz šejieni,ара
1584,hierhin::ADV,uz šejieni,араҟа
1585,von hier::ADV,тасянь,арантә
1586,von hier::ADV,no šejienes,арантә
1587,dort::ADV,сэні,уа
1588,dort::ADV,tur,уа
1589,dorthin::ADV,сэтчӧ,уахь
1590,dorthin::ADV,сэтчӧ,анахь
1591,dorthin::ADV,turp,уахь
1592,dorthin::ADV,turp,анахь
1593,dorthin::ADV,uz turieni,уахь
1594,dorthin::ADV,uz turieni,анахь
1595,geradeaus::ADV,веськыда,ишиашоу
1596,geradeaus::ADV,taisni uz priekšu,ишиашоу
1597,vorwärts::ADV,водзӧ,ҕхьаҟа
1598,vorwärts::ADV,uz priekšu,ҕхьаҟа
1599,rückwärts::ADV,бӧрӧ,шьҭахьла
1600,rückwärts::ADV,atmuguriski,шьҭахьла
1601,zurück::ADV,бӧр,шьҭахьҟа
1602,zurück::ADV,atpakāļ,шьҭахьҟа
1603,unten::ADV,улын,лбаа
1604,unten::ADV,уліын,лбаа
1605,unten::ADV,lejā,лбаа
1606,unten::ADV,apakšā,лбаа
1607,hinab::ADV,улӧ,алада
1608,hinab::ADV,увлан,алада
1609,hinab::ADV,uz leju,алада
1610,oben::ADV,вылын,хыхь
1611,oben::ADV,выліын,хыхь
1612,oben::ADV,virsū,хыхь
1613,hinauf::ADV,выліӧ,аҩада
1614,hinauf::ADV,augšā,аҩада
1615,hinauf::ADV,uz augšu,аҩада
1616,überall::ADV,быдлаын,зегьынцьара
1617,überall::ADV,visur,зегьынцьара
1618,nicht::ADV,oз,-м
1619,nicht::ADV,ne,-м
1620,ein wenig::ADV,неуна,ҕыҭк
1621,ein wenig::ADV,drusku,ҕыҭк
1622,kaum::ADV,мырдэм,аарлаҳәа
1623,kaum::ADV,мырдэм,афергьҳәа
1624,kaum::ADV,diezin vai,аарлаҳәа
1625,kaum::ADV,diezin vai,афергьҳәа
1626,sehr::ADV,зэв,даара
1627,sehr::ADV,ļoti,даара
1628,sehr::ADV,gaužām,даара
1629,so::ADV,тадз,ас
1630,so::ADV,тадз,абас
1631,so::ADV,сідз,ас
1632,so::ADV,сідз,абас
1633,so::ADV,tā,ас
1634,so::ADV,tā,абас
1635,so::ADV,tik,ас
1636,so::ADV,tik,абас
1637,noch::ADV,на,макьана
1638,noch::ADV,нӧшта,макьана
1639,noch::ADV,vēl,макьана
1640,nur::ADV,куш,заҵәык
1641,nur::ADV,сӧмын,заҵәык
1642,nur::ADV,vien,заҵәык
1643,nur::ADV,tikai,заҵәык
1644,schon::ADV,нин,уажәшьҭа
1645,schon::ADV,нин,аиҳа ипоу
1646,schon::ADV,jau,уажәшьҭа
1647,schon::ADV,jau,аиҳа ипоу
1648,wieder::ADV,бара,ҿыц
1649,wieder::ADV,бара,дырҩегь
1650,wieder::ADV,бара,дырҩегьых
1651,wieder::ADV,atkal,ҿыц
1652,wieder::ADV,atkal,дырҩегь
1653,wieder::ADV,atkal,дырҩегьых
1654,vergebens::ADV,весьшӧрӧ,баша
1655,vergebens::ADV,velti,баша
1656,vor::PRP,водзын,аҕхьа
1657,vor::PRP,priekš,аҕхьа
1658,hinter::PRP,бӧрнын,нхыҵ
1659,hinter::PRP,aiz,нхыҵ
1660,unter::PRP,улын,амҵа
1661,unter::PRP,улын,амҵан
1662,unter::PRP,zem,амҵа
1663,unter::PRP,zem,амҵан
1664,durch::PRP,пыр,
1665,durch::PRP,пырыс,
1666,durch::PRP,caur,
1667,durch::PRP,cauri,
1668,neben::PRP,бердын,ааигуара
1669,neben::PRP,līdzās,ааигуара
1670,zwischen::PRP,костын,абжьара
1671,zwischen::PRP,starp,абжьара
1672,wegen::PRP,вӧсна,-иззы
1673,wegen::PRP,вӧсна,-ҟнытә
1674,wegen::PRP,pēc,-иззы
1675,wegen::PRP,pēc,-ҟнытә
1676,dies::PRN,тайӧ,ари
1677,dies::PRN,тайӧ,абри
1678,dies::PRN,šis,ари
1679,dies::PRN,šis,абри
1680,das::PRN,ciйö,Абни
1681,das::PRN,ciйö,убри
1682,das::PRN,tas,Абни
1683,das::PRN,tas,убри
1684,alles::PRN,став,зегьы
1685,alles::PRN,viss,зегьы
1686,ich::PRN,ме,са
1687,ich::PRN,ме,сара
1688,ich::PRN,es,са
1689,ich::PRN,es,сара
1690,du::PRN,тэ,бара
1691,du::PRN,tu,бара
1692,er::PRN,сійӧ,иара
1693,er::PRN,viņš,иара
1694,wir::PRN,ми,ҳара
1695,wir::PRN,mēs,ҳара
1696,ihr::PRN,тi,шәара
1697,ihr::PRN,jūs,шәара
1698,sie::PRN,найö,дара
1699,sie::PRN,viņi,дара
1700,sie::PRN,viņas,дара
1701,was::FPRN,мый,
1702,was::FPRN,kas,
1703,wer::FPRN,код,дарбан
1704,wer::FPRN,kas,дарбан
1705,wo::FADV,кыті,иабыкуу
1706,wo::FADV,кыті,аба-
1707,wo::FADV,кыті,ахь-
1708,wo::FADV,kur,иабыкуу
1709,wo::FADV,kur,аба-
1710,wo::FADV,kur,ахь-
1711,wohin::FADV,кытчӧ,иабыкуу
1712,wohin::FADV,кытчӧ,аба-
1713,wohin::FADV,кытчӧ,ахь-
1714,wohin::FADV,kurp,иабыкуу
1715,wohin::FADV,kurp,аба-
1716,wohin::FADV,kurp,ахь-
1717,wohin::FADV,uz kurieni,иабыкуу
1718,wohin::FADV,uz kurieni,аба-
1719,wohin::FADV,uz kurieni,ахь-
1720,wie::FADV,кыдзи,-шҕа
1721,wie::FADV,kā,-шҕа
1722,warum::FADV,мыйла,избан
1723,warum::FADV,kāpēc,избан
1724,wieviel::FNUM,кымын,заҟа
1725,wieviel::FNUM,cik,заҟа
1726,eins::NUM,ӧтик,акы
1727,eins::NUM,ӧтик,аӡәы
1728,eins::NUM,viens,акы
1729,eins::NUM,viens,аӡәы
1730,zwei::NUM,кык,ҩба
1731,zwei::NUM,divi,ҩба
1732,drei::NUM,куим,хҕа
1733,drei::NUM,trīs,хҕа
1734,vier::NUM,нель,ҕшьба
1735,vier::NUM,četri,ҕшьба
1736,fünf::NUM,вит,хəба
1737,fünf::NUM,pieci,хəба
1738,sechs::NUM,квайт,фба
1739,sechs::NUM,seši,фба
1740,sieben::NUM,сизим,Бжьба
1741,sieben::NUM,septiņi,Бжьба
1742,acht::NUM,кӧкъямыс,ааба
1743,acht::NUM,astoņi,ааба
1744,neun::NUM,ӧкмыс,жәба
1745,neun::NUM,deviņi,жәба
1746,zehn::NUM,дас,жәаба
1747,zehn::NUM,desmit,жәаба
1748,elf::NUM,дас ӧтик,жәеизатәи
1749,elf::NUM,vienpadsmit,жәеизатәи
1750,zwölf::NUM,дас кык,жәаҩа
1751,zwölf::NUM,divpadsmit,жәаҩа
1752,zwanzig::NUM,кызь,ҩажәа
1753,zwanzig::NUM,divdesmit,ҩажәа
1754,dreißig::NUM,комын,ҩажәижәабатәи
1755,dreißig::NUM,trīsdesmit,ҩажәижәабатәи
1756,vierzig::NUM,нелямын,ҩынҩажәа
1757,vierzig::NUM,četrdesmit,ҩынҩажәа
1758,fünfzig::NUM,ветымын,ҩынҩажәеижәаба
1759,fünfzig::NUM,piecdesmit,ҩынҩажәеижәаба
1760,sechzig::NUM,квайтымын,хынҩажәа
1761,sechzig::NUM,sešdesmit,хынҩажәа
1762,siebzig::NUM,сизимдас,хынҩажәижәаба
1763,siebzig::NUM,septiņdesmit,хынҩажәижәаба
1764,achtzig::NUM,кӧкъямысдас,ҕшьынҩажәа
1765,achtzig::NUM,astoņdesmit,ҕшьынҩажәа
1766,neunzig::NUM,ӧкмысдас,ҕшьынҩажәижәаба
1767,neunzig::NUM,deviņdesmit,ҕшьынҩажәижәаба
1768,hundert::NUM,сё,шәкы
1769,hundert::NUM,simt,шәкы
1770,tausend::NUM,сюрс,зқьы
1771,tausend::NUM,tūkstoš,зқьы
1772,und::CNJ,и,-и
1773,und::CNJ,un,-и
1774,oder::CNJ,либӧ,ма
1775,oder::CNJ,jeb,ма
1776,stehen::V,сулавны,агылазаара
1777,stehen::V,stāvēt,агылазаара
1778,sitzen::V,пукавны,атəара
1779,sitzen::V,пукавны,атəа(заа)ра
1780,sitzen::V,sēdēt,атəара
1781,sitzen::V,sēdēt,атəа(заа)ра
1782,liegen::V,куйлыны,аиара
1783,liegen::V,gulēt,аиара
1784,hängen::V,ӧшавны,акнаҳара
1785,hängen::V,karāties,акнаҳара
1786,werden::V,лоны,аҟалара
1787,werden::V,tapt,аҟалара
1788,passieren::V,лоны,аҟалара
1789,passieren::V,notikt,аҟалара
1790,beginnen::V,кутчысьны,алагара
1791,beginnen::V,кутны,алагара
1792,beginnen::V,sākties,алагара
1793,enden::V,помасьны,алгара
1794,enden::V,beigties,алгара
1795,wechseln::V,вежсьыны,аҽыҧсахра
1796,wechseln::V,mainīties,аҽыҧсахра
1797,aufgehen[Sonne]::V,петны,агылара
1798,aufgehen[Sonne]::V,петны,ахашлара
1799,aufgehen[Sonne]::V,петны,аҩаҵхахара
1800,aufgehen[Sonne]::V,lēkt,агылара
1801,aufgehen[Sonne]::V,lēkt,ахашлара
1802,aufgehen[Sonne]::V,lēkt,аҩаҵхахара
1803,aufgehen[Sonne]::V,uzlēkt,агылара
1804,aufgehen[Sonne]::V,uzlēkt,ахашлара
1805,aufgehen[Sonne]::V,uzlēkt,аҩаҵхахара
1806,untergehen[Sonne]::V,пуксьыны,аҭашəара
1807,untergehen[Sonne]::V,noiet,аҭашəара
1808,untergehen[Sonne]::V,rietēt,аҭашəара
1809,scheinen[Sonne]::V,югъявны,акаҧхара
1810,scheinen[Sonne]::V,югвидзны,акаҧхара
1811,scheinen[Sonne]::V,spīdēt,акаҧхара
1812,donnern::V,гымавны,адыдра
1813,donnern::V,dārdēt,адыдра
1814,wehen::V,пӧльтны,асра
1815,wehen::V,pūst,асра
1816,strömen::V,киссьыны,акаҭəара
1817,strömen::V,līt,акаҭəара
1818,strömen::V,plūst,акаҭəара
1819,fließen::V,визувтны,ацара
1820,fließen::V,tecēt,ацара
1821,sich drehen::V,бергавны,ахагьежьра
1822,sich drehen::V,grozīties,ахагьежьра
1823,schwanken::V,легны,аҵысра
1824,schwanken::V,лайкъявны,аҵысра
1825,schwanken::V,līgoties,аҵысра
1826,schwanken::V,grīļoties,аҵысра
1827,schwingen::V,лайкъявны,ахызазара
1828,schwingen::V,лайкъявны,акьаандара
1829,schwingen::V,люллявны,ахызазара
1830,schwingen::V,люллявны,акьаандара
1831,schwingen::V,vēzēties,ахызазара
1832,schwingen::V,vēzēties,акьаандара
1833,fallen::V,усьны,акаҳара
1834,fallen::V,krist,акаҳара
1835,brennen::V,сотчыны,абылра
1836,brennen::V,degt,абылра
1837,rauchen::V,тшынӧдны,ахылҵра
1838,rauchen::V,dūmot,ахылҵра
1839,regnen::V,зэрны,аура
1840,regnen::V,līt,аура
1841,gefrieren::V,кынмыны,аҵаара
1842,gefrieren::V,sasalt,аҵаара
1843,tauen::V,сывны,аӡҭра
1844,tauen::V,kust,аӡҭра
1845,schmelzen::V,сывны,ақəӡыҭра
1846,schmelzen::V,сывны,аҭəара
1847,schmelzen::V,kust,ақəӡыҭра
1848,schmelzen::V,kust,аҭəара
1849,schmelzen::V,nokust,ақəӡыҭра
1850,schmelzen::V,nokust,аҭəара
1851,trocknen::V,косьмыны,абара
1852,trocknen::V,žūt,абара
1853,trocknen::V,kaltēties,абара
1854,sieden::V,пуны,ашра
1855,sieden::V,virt,ашра
1856,sieden::V,vārīties,ашра
1857,faulen::V,сісьмыны,абаара
1858,faulen::V,pūt,абаара
1859,faulen::V,trudēt,абаара
1860,verfaulen::V,сісьмыны,абаара
1861,verfaulen::V,сісьмыны,аилашра
1862,verfaulen::V,sapūt,абаара
1863,verfaulen::V,sapūt,аилашра
1864,verfaulen::V,satrūdēt,абаара
1865,verfaulen::V,satrūdēt,аилашра
1866,reißen::V,орны,аҧжəара
1867,reißen::V,plīst,аҧжəара
1868,reißen::V,satrūkt,аҧжəара
1869,versinken::V,вӧйны,аӡааҟəрылара
1870,versinken::V,grimt,аӡааҟəрылара
1871,versinken::V,nogrimt,аӡааҟəрылара
1872,vergehen::V,кольны,ацара
1873,vergehen::V,ордйыны,ацара
1874,vergehen::V,paiet,ацара
1875,erscheinen::V,петкӧдчыны,ацəырҵра
1876,erscheinen::V,parādīties,ацəырҵра
1877,verschwinden::V,бырны,аҵашəкəара
1878,verschwinden::V,nozust,аҵашəкəара
1879,sinken::V,вӧйны,атəара
1880,sinken::V,вӧйны,алаҟəра
1881,sinken::V,kristies,атəара
1882,sinken::V,kristies,алаҟəра
1883,abnehmen::V,чинны,ацӡаара
1884,abnehmen::V,чинны,аиҵалара
1885,abnehmen::V,noplakt,ацӡаара
1886,abnehmen::V,noplakt,аиҵалара
1887,abnehmen::V,mazināties,ацӡаара
1888,abnehmen::V,mazināties,аиҵалара
1889,zunehmen::V,содны,аҽырҭбаара
1890,zunehmen::V,содны,аиҵыҵра
1891,zunehmen::V,содны,арацəахара
1892,zunehmen::V,ыдждыны,аҽырҭбаара
1893,zunehmen::V,ыдждыны,аиҵыҵра
1894,zunehmen::V,ыдждыны,арацəахара
1895,zunehmen::V,pieaugt,аҽырҭбаара
1896,zunehmen::V,pieaugt,аиҵыҵра
1897,zunehmen::V,pieaugt,арацəахара
1898,zunehmen::V,pieņemties,аҽырҭбаара
1899,zunehmen::V,pieņemties,аиҵыҵра
1900,zunehmen::V,pieņemties,арацəахара
1901,steigen::V,лыбны,азҳара
1902,steigen::V,лыбны,ашьҭыҵра
1903,steigen::V,лыбны,адухара
1904,steigen::V,лыбны,ацлара
1905,steigen::V,kāpt,азҳара
1906,steigen::V,kāpt,ашьҭыҵра
1907,steigen::V,kāpt,адухара
1908,steigen::V,kāpt,ацлара
1909,wachsen::V,быдмыны,азҳара
1910,wachsen::V,augt,азҳара
1911,glänzen::V,югъявны,ацыр-цырра
1912,glänzen::V,югъявны,ацыҩ-цыҩра
1913,glänzen::V,югъявны,аказказра
1914,glänzen::V,дзирдавны,ацыр-цырра
1915,glänzen::V,дзирдавны,ацыҩ-цыҩра
1916,glänzen::V,дзирдавны,аказказра
1917,glänzen::V,zaigot,ацыр-цырра
1918,glänzen::V,zaigot,ацыҩ-цыҩра
1919,glänzen::V,zaigot,аказказра
1920,glänzen::V,laistīties,ацыр-цырра
1921,glänzen::V,laistīties,ацыҩ-цыҩра
1922,glänzen::V,laistīties,аказказра
1923,funkeln::V,югъявны,ашап-шапра
1924,funkeln::V,югъявны,ацым-цымра
1925,funkeln::V,дзирдавны,ашап-шапра
1926,funkeln::V,дзирдавны,ацым-цымра
1927,funkeln::V,mirdzēt,ашап-шапра
1928,funkeln::V,mirdzēt,ацым-цымра
1929,funkeln::V,dzirkstēt,ашап-шапра
1930,funkeln::V,dzirkstēt,ацым-цымра
1931,lärmen::V,жувгыны,ашьҭыбжьгара
1932,lärmen::V,жувгыны,аҕьҕьаҳәа аилалара
1933,lärmen::V,ыугыны,ашьҭыбжьгара
1934,lärmen::V,ыугыны,аҕьҕьаҳәа аилалара
1935,lärmen::V,шумитны,ашьҭыбжьгара
1936,lärmen::V,шумитны,аҕьҕьаҳәа аилалара
1937,lärmen::V,ālēties,ашьҭыбжьгара
1938,lärmen::V,ālēties,аҕьҕьаҳәа аилалара
1939,lärmen::V,trokšņot,ашьҭыбжьгара
1940,lärmen::V,trokšņot,аҕьҕьаҳәа аилалара
1941,läuten::V,жургыны,аҵəҵəасра
1942,läuten::V,zvanīt,аҵəҵəасра
1943,klingeln::V,звӧнитны,аҵəҵəасра
1944,klingeln::V,zvanīt,аҵəҵəасра
1945,klirren::V,гольскöдчыны,ахьархьарра
1946,klirren::V,гольскöдчыны,архьархьарра
1947,klirren::V,tinkšķēt,ахьархьарра
1948,klirren::V,tinkšķēt,архьархьарра
1949,klirren::V,džinkstēt,ахьархьарра
1950,klirren::V,džinkstēt,архьархьарра
1951,brausen::V,буавны,аилаҽҽара
1952,brausen::V,буавны,еилашуера
1953,brausen::V,krākt,аилаҽҽара
1954,brausen::V,krākt,еилашуера
1955,brausen::V,brāzmot,аилаҽҽара
1956,brausen::V,brāzmot,еилашуера
1957,rauschen::V,кышакывны,
1958,rauschen::V,šalkt,
1959,klingen::V,шыавны,агара
1960,klingen::V,шыавны,ашьҭыбжь гара
1961,klingen::V,юргыны,агара
1962,klingen::V,юргыны,ашьҭыбжь гара
1963,klingen::V,skanēt,агара
1964,klingen::V,skanēt,ашьҭыбжь гара
1965,klingen::V,izklausīties,агара
1966,klingen::V,izklausīties,ашьҭыбжь гара
1967,bellen::V,увтны,ашра
1968,bellen::V,riet,ашра
1969,heulen::V,омлявны,ауура
1970,heulen::V,вурзавны,ауура
1971,heulen::V,kaukt,ауура
1972,heulen::V,gaudot,ауура
1973,blasen::V,пӧльтны,аҭəҳəара
1974,blasen::V,pūst,аҭəҳəара
1975,pfeifen::V,шутьлявны,ашəшəра
1976,pfeifen::V,svilpt,ашəшəра
1977,pfeifen::V,svilpot,ашəшəра
1978,schreien::V,горзыны,аҳəҳəара
1979,schreien::V,горзыны,ахəаара
1980,schreien::V,горзыны,аҟаара
1981,schreien::V,brēkt,аҳəҳəара
1982,schreien::V,brēkt,ахəаара
1983,schreien::V,brēkt,аҟаара
1984,schreien::V,kliegt,аҳəҳəара
1985,schreien::V,kliegt,ахəаара
1986,schreien::V,kliegt,аҟаара
1987,stöhnen::V,ымзыны,ақьра
1988,stöhnen::V,vaidēt,ақьра
1989,zittern::V,тіравны,аҵыс-ҵысра
1990,zittern::V,drebēt,аҵыс-ҵысра
1991,leben::V,овны,аҟазаара
1992,leben::V,dzīvot,аҟазаара
1993,geboren werden::V,чужны,Аира
1994,geboren werden::V,dzimt,Аира
1995,atmen::V,кашкыны,аҕсыҕ лагаҩагара
1996,atmen::V,пошиктыны,аҕсыҕ лагаҩагара
1997,atmen::V,elpot,аҕсыҕ лагаҩагара
1998,trinken::V,юны,ажəра
1999,trinken::V,dzert,ажəра
2000,essen::V,сёйны,акрыфара
2001,essen::V,ēst,акрыфара
2002,schlucken::V,ньылавны,албаадара
2003,schlucken::V,rīt,албаадара
2004,müde werden::V,мудзны,ааҕсара
2005,müde werden::V,nokust,ааҕсара
2006,einschlafen::V,ланьтны,ацəара
2007,einschlafen::V,унмовсьны,ацəара
2008,einschlafen::V,iemigt,ацəара
2009,einschlafen::V,aizmigt,ацəара
2010,schlafen::V,узьны,ацəазаара
2011,schlafen::V,gulēt,ацəазаара
2012,aufwachen::V,садьмыны,аҿыхара
2013,aufwachen::V,mosties,аҿыхара
2014,aufstehen::V,чеччыны,Агəылҵра
2015,aufstehen::V,celties,Агəылҵра
2016,sich erholen::V,шойччыны,аҧсшьара
2017,sich erholen::V,atžirgt,аҧсшьара
2018,sich erholen::V,atpūsties,аҧсшьара
2019,krank werden::V,висьмыны,ачмазаҩхара
2020,krank werden::V,sasirgt,ачмазаҩхара
2021,krank sein::V,висьны,аҳəарҧсарра
2022,krank sein::V,slimot,аҳəарҧсарра
2023,schmerzen::V,висьны,ахьра
2024,schmerzen::V,sāpēt,ахьра
2025,schmerzen::V,smelgt,ахьра
2026,husten::V,кызны,аимҳәара
2027,husten::V,klepot,аимҳәара
2028,genesen::V,бурдны,абзиахара
2029,genesen::V,бурдны,аӷəӷəахара
2030,genesen::V,veseļoties,абзиахара
2031,genesen::V,veseļoties,аӷəӷəахара
2032,sterben::V,кувны,аҧсра
2033,sterben::V,mirt,аҧсра
2034,sterben::V,nomirt,аҧсра
2035,umkommen::V,кувны,аҭахара
2036,umkommen::V,apsprāgt,аҭахара
2037,umkommen::V,aiziet bojā,аҭахара
2038,sich bewegen::V,вӧрзьыны,аиҭаҵра
2039,sich bewegen::V,virzīties,аиҭаҵра
2040,sich rühren::V,вӧрны,ақəацара
2041,sich rühren::V,вӧрӧдчыны,ақəацара
2042,sich rühren::V,sagrozīties,ақəацара
2043,sich erheben::V,сувтны,аҩагылара
2044,sich erheben::V,piecelties,аҩагылара
2045,sich setzen::V,пуксьыны,атəара
2046,sich setzen::V,sēsties,атəара
2047,hinfallen::V,усьны,акаҳара
2048,hinfallen::V,sabirt,акаҳара
2049,hinfallen::V,pakrist,акаҳара
2050,laufen::V,мyнны,аныҟəара
2051,laufen::V,iet,аныҟəара
2052,laufen::V,skraidīt,аныҟəара
2053,schreiten::V,восьлавны,ашьаҿа еихгара
2054,schreiten::V,soļot,ашьаҿа еихгара
2055,spazierengehen::V,гуляйтны,анеи-ааира
