,Concept_ID,pt,lt
814,richtig::A,correcto,tikras
815,richtig::A,correcto,teisingas
816,schlimm::A,mau,blogas
817,schlimm::A,mau,prastas
818,schlimm::A,grave,blogas
819,schlimm::A,grave,prastas
820,wahr::A,verdadeiro,tikras
821,alt::A,velho,senas
822,alt::A,antigo,senas
823,neu::A,novo,naujas
824,ehemalig::A,antigo,buvęs
825,alt[Lebewesen]::A,velho,pagyvenęs
826,jung::A,jovem,jaunas
827,arm::A,pobre,neturtingas
828,reich::A,rico,turtingas
829,bekannt::A,conhecido,žinomas
830,bekannt::A,conhecido,pažįstamas
831,berühmt::A,famoso,žymus
832,berühmt::A,famoso,garsus
833,berühmt::A,célebre,žymus
834,berühmt::A,célebre,garsus
835,fremd::A,alheio,svetimas
836,fremd::A,estranho,svetimas
837,verschieden::A,diverso,įvairus
838,verschieden::A,diferente,įvairus
839,nah::A,próximo,artimas
840,fern::A,remoto,tolimas
841,fern::A,distante,tolimas
842,linker::A,esquerdo,kairys
843,rechter::A,direito,dešinys
844,anderer::A,outro,kitas
845,erster::A,primeiro,pirmas
846,zweiter::A,segundo,antras
847,dritter::A,terceiro,trečias
848,letzter::A,final,paskutinis
849,letzter::A,último,paskutinis
850,allein::ADV,só,vienas
851,auf einmal::ADV,de vez,iš karto
852,zusammen::ADV,juntos,kartu
853,zusammen::ADV,juntos,drauge
854,lange::ADV,muito tempo,ilgai
855,plötzlich::ADV,de repente,staiga
856,sofort::ADV,imediatamente,tuojau
857,später::ADV,mais tarde,vėliau
858,später::ADV,mais tarde,paskiau
859,jetzt::ADV,agora,dabãr
860,heute::ADV,hoje,šiandien
861,morgen::ADV,amanhã,rytoj
862,bald::ADV,logo,greitai
863,bald::ADV,logo,netrukus
864,bald::ADV,breve,greitai
865,bald::ADV,breve,netrukus
866,dann::ADV,então,po to
867,dann::ADV,depois,po to
868,gestern::ADV,ontem,vakar
869,einst::ADV,antigamente,kadaise
870,einst::ADV,antigamente,kitą kartą
871,damals::ADV,então,anuomet
872,damals::ADV,então,anuokart
873,danach::ADV,logo,po to
874,danach::ADV,logo,paskui
875,danach::ADV,depois,po to
876,danach::ADV,depois,paskui
877,vorher::ADV,antes,anksčiau
878,zuerst::ADV,primeiro,pirma
879,zuerst::ADV,primeiro,iš pradžių̃
880,einmal::ADV,uma vez,kartą
881,einmal::ADV,uma vez,vieną kartą
882,manchmal::ADV,às vezes,kai kada
883,oft::ADV,muitas vezes,dažnai
884,immer::ADV,sempre,visada
885,immer::ADV,sempre,visuomet
886,niemals::ADV,nunca,niekada
887,niemals::ADV,nunca,niekuomet
888,hier::ADV,cá,čia
889,hier::ADV,aqui,čia
890,hierhin::ADV,para cá,šen
891,hierhin::ADV,para cá,čionai
892,von hier::ADV,daqui,iš čia
893,dort::ADV,lá,ten
894,dort::ADV,lá,tenai
895,dort::ADV,ali,ten
896,dort::ADV,ali,tenai
897,dorthin::ADV,lá,ten
898,dorthin::ADV,lá,ten link
899,dorthin::ADV,para lá,ten
900,dorthin::ADV,para lá,ten link
901,geradeaus::ADV,em frente,tiesiai
902,vorwärts::ADV,avante,pirmyn
903,rückwärts::ADV,para trás,atbulai
904,zurück::ADV,atrás,atgal
905,unten::ADV,debaixo,žemai
906,unten::ADV,debaixo,apačioje
907,unten::ADV,em baixo,žemai
908,unten::ADV,em baixo,apačioje
909,hinab::ADV,para baixo,žemyn
910,oben::ADV,em cima,viršuj
911,hinauf::ADV,para cima,aukštyn
912,hinauf::ADV,para cima,į viršų
913,überall::ADV,em toda parte,visur
914,nicht::ADV,não,ne
915,ein wenig::ADV,um pouco,truputį
916,ein wenig::ADV,um bocado,truputį
917,kaum::ADV,apenas,vos
918,sehr::ADV,muito,labai
919,sehr::ADV,muito,baisiai
920,so::ADV,tão,taip
921,so::ADV,assim,taip
922,noch::ADV,ainda,dar
923,nur::ADV,só,tik
924,nur::ADV,só,vien
925,nur::ADV,apenas,tik
926,nur::ADV,apenas,vien
927,nur::ADV,somente,tik
928,nur::ADV,somente,vien
929,schon::ADV,já,jau
930,wieder::ADV,outra vez,vėl
931,wieder::ADV,outra vez,iš naujo
932,vergebens::ADV,em vão,veltui
933,vergebens::ADV,em vão,bergždžiai
934,vor::PRP,diante de,prieš
935,hinter::PRP,atrás de,už
936,unter::PRP,sob,po
937,unter::PRP,debaixo de,po
938,durch::PRP,por,pro
939,durch::PRP,por,per
940,durch::PRP,através de,pro
941,durch::PRP,através de,per
942,neben::PRP,junto de,prie
943,neben::PRP,junto de,šalia
944,neben::PRP,ao lado de,prie
945,neben::PRP,ao lado de,šalia
946,zwischen::PRP,entre,tarp
947,wegen::PRP,por,dėl
948,wegen::PRP,por,dėlei
949,wegen::PRP,por causa de,dėl
950,wegen::PRP,por causa de,dėlei
951,dies::PRN,isto,šis
952,dies::PRN,isto,šitas
953,das::PRN,isso,tat
954,das::PRN,aquilo,tat
955,alles::PRN,todo,visas
956,ich::PRN,eu,aš
957,du::PRN,tu,tu
958,er::PRN,ele,jis
959,wir::PRN,nós,mes
960,ihr::PRN,vós,jūs
961,ihr::PRN,vocês,jūs
962,sie::PRN,eles,ji
963,sie::PRN,eles,jos
964,was::FPRN,quê,kas
965,wer::FPRN,quem,kas
966,wo::FADV,onde,kur
967,wohin::FADV,aonde,kur
968,wohin::FADV,aonde,kur link
969,wohin::FADV,para onde,kur
970,wohin::FADV,para onde,kur link
971,wie::FADV,como,kaip
972,warum::FADV,porquê,kod̃ėl
973,warum::FADV,porquê,dėl ko
974,warum::FADV,por que,kod̃ėl
975,warum::FADV,por que,dėl ko
976,wieviel::FNUM,quanto,kiek
977,eins::NUM,um,vienas
978,zwei::NUM,dois,du
979,drei::NUM,três,trys
980,vier::NUM,quatro,keturi
981,fünf::NUM,cinco,penki
982,sechs::NUM,seis,šeši
983,sieben::NUM,sete,septyni
984,acht::NUM,oito,aštuoni
985,neun::NUM,nove,devyni
986,zehn::NUM,dez,dešimt
987,elf::NUM,onze,vienuolika
988,zwölf::NUM,doze,dvylika
989,zwanzig::NUM,vinte,dvidešimt
990,dreißig::NUM,trinta,trisdešimt
991,vierzig::NUM,quarenta,keturiasdešimt
992,fünfzig::NUM,cinquenta,penkiasdešimt
993,sechzig::NUM,sessenta,šešiasdešimt
994,siebzig::NUM,setenta,septyniasdešimt
995,achtzig::NUM,oitenta,aštuoniasdešimt
996,neunzig::NUM,noventa,devyniasdešimt
997,hundert::NUM,cem,šimtas
998,hundert::NUM,cento,šimtas
999,tausend::NUM,mil,tūkstantis
1000,und::CNJ,e,ĩr
1001,oder::CNJ,ou,ar
1002,oder::CNJ,ou,arba
1003,stehen::V,estar em pé,stovėti
1004,sitzen::V,estar sentado,sėdėti
1005,liegen::V,jazer,gulėti
1006,liegen::V,estar deitado,gulėti
1007,hängen::V,pender,kyboti
1008,hängen::V,pender,kabėti
1009,hängen::V,estar pendurado,kyboti
1010,hängen::V,estar pendurado,kabėti
1011,werden::V,tornar-se,taptis
1012,werden::V,tornar-se,darytis
1013,passieren::V,acontecer,atsitikti
1014,passieren::V,acontecer,pasitaikyti
1015,beginnen::V,começar,prasid́ėti
1016,enden::V,acabar,baigtis
1017,enden::V,terminar,baigtis
1018,wechseln::V,variar,keistis
1019,wechseln::V,variar,pasikeisti
1020,wechseln::V,alternar,keistis
1021,wechseln::V,alternar,pasikeisti
1022,aufgehen[Sonne]::V,nascer,tekėti
1023,aufgehen[Sonne]::V,nascer,patekėti
1024,untergehen[Sonne]::V,pôr-se,leistis
1025,untergehen[Sonne]::V,pôr-se,nusileisti
1026,scheinen[Sonne]::V,brilhar,šviesti
1027,donnern::V,trovejar,griausti
1028,donnern::V,trovejar,griaudėti
1029,wehen::V,soprar,pūsti
1030,strömen::V,correr,lietis
1031,strömen::V,correr,plūsti
1032,fließen::V,fluir,tekėti
1033,sich drehen::V,girar,suktis
1034,sich drehen::V,girar,pasisukti
1035,schwanken::V,oscilar,svyruoti
1036,schwingen::V,vibrar,suptis
1037,fallen::V,cair,pulti
1038,fallen::V,cair,kristi
1039,brennen::V,arder,degti
1040,rauchen::V,fumegar,rūkyti
1041,regnen::V,chover,lyti
1042,gefrieren::V,gelar,užšalti
1043,gefrieren::V,congelar,užšalti
1044,tauen::V,derreter,tirpti
1045,tauen::V,descongelar,tirpti
1046,schmelzen::V,fundir-se,lydytis
1047,trocknen::V,secar,džiūti
1048,sieden::V,ferver,virti
1049,faulen::V,estragar-se,pūti
1050,verfaulen::V,apodrecer,švinkti
1051,reißen::V,romper-se,plyšti
1052,reißen::V,romper-se,trūkti
1053,versinken::V,afundar-se,skę̃sti
1054,versinken::V,afundar-se,grimzti
1055,vergehen::V,passar,praeiti
1056,erscheinen::V,aparecer,pasirodyti
1057,verschwinden::V,desaparecer,dingti
1058,verschwinden::V,desaparecer,išnykti
1059,verschwinden::V,desaparecer,pranykti
1060,sinken::V,descer,kristi
1061,abnehmen::V,diminuir,mažėti
1062,abnehmen::V,diminuir,silpnėti
1063,abnehmen::V,decrescer,mažėti
1064,abnehmen::V,decrescer,silpnėti
1065,zunehmen::V,crescer,didėti
1066,zunehmen::V,crescer,padaugėti
1067,zunehmen::V,aumentar,didėti
1068,zunehmen::V,aumentar,padaugėti
1069,steigen::V,subir,kilti
1070,wachsen::V,crescer,augti
1071,glänzen::V,brilhar,blizgėti
1072,funkeln::V,cintilar,žibėti
1073,lärmen::V,fazer barulho,triukšmauti
1074,läuten::V,chocalhar,skambinti
1075,klingeln::V,tocar,skambinti
1076,klirren::V,tinir,žvangėti
1077,brausen::V,bramar,šniokšti
1078,rauschen::V,murmurar,ošti
1079,rauschen::V,murmurar,šlamėti
1080,rauschen::V,rumorejar,ošti
1081,rauschen::V,rumorejar,šlamėti
1082,klingen::V,soar,skardėti
1083,bellen::V,ladrar,loti
1084,heulen::V,uivar,kaukti
1085,heulen::V,uivar,staugti
1086,blasen::V,soprar,pūsti
1087,pfeifen::V,assobiar,švilpti
1088,pfeifen::V,assobiar,švilpauti
1089,schreien::V,gritar,šaukti
1090,stöhnen::V,gemer,dejuoti
1091,stöhnen::V,gemer,aimanuoti
1092,zittern::V,tremer,virpėti
1093,leben::V,viver,gyventi
1094,geboren werden::V,nascer,gimti
1095,atmen::V,respirar,alsuoti
1096,atmen::V,respirar,kvėpuoti
1097,trinken::V,beber,gerti
1098,essen::V,comer,valgyti
1099,schlucken::V,engolir,praryti
1100,müde werden::V,cansar-se,nuvargti
1101,müde werden::V,cansar-se,privargti
1102,einschlafen::V,adormecer,užmigti
1103,schlafen::V,dormir,miegoti
1104,aufwachen::V,acordar,pabusti
1105,aufstehen::V,levantar-se,keltis
1106,aufstehen::V,levantar-se,atsikelti
1107,sich erholen::V,descansar,pailsėti
1108,sich erholen::V,descansar,poilsiauti
1109,krank werden::V,adoecer,susirgti
1110,krank werden::V,ficar doente,susirgti
1111,krank sein::V,estar doente,sirgti
1112,schmerzen::V,doer,sopėti
1113,schmerzen::V,doer,skaudėti
1114,husten::V,tossir,kosėti
1115,genesen::V,convalescer,sveikti
1116,genesen::V,convalescer,taisytis
1117,sterben::V,morrer,mirti
1118,sterben::V,morrer,numirti
1119,umkommen::V,perecer,žūti
1120,sich bewegen::V,mover-se,judėti
1121,sich bewegen::V,mover-se,pasijudinti
1122,sich rühren::V,mexer-se,krutėti
1123,sich erheben::V,levantar-se,pakilti
1124,sich erheben::V,levantar-se,atsikelti
1125,sich setzen::V,sentar-se,sėstis
1126,sich setzen::V,sentar-se,atsisėsti
1127,hinfallen::V,cair,parkristi
1128,hinfallen::V,cair,pargriūti
1129,laufen::V,andar,eiti
1130,laufen::V,caminhar,eiti
1131,schreiten::V,andar,žengti
1132,schreiten::V,andar,žingsniuoti
1133,schreiten::V,caminhar,žengti
1134,schreiten::V,caminhar,žingsniuoti
1135,spazierengehen::V,passear,pasivaikščioti
1136,eilen::V,apressar-se,skubėti
1137,sich beeilen::V,apressar-se,paskub́ėti
1138,sich beeilen::V,apressar-se,pasiskubinti
1139,sich beeilen::V,despachar-se,paskub́ėti
1140,sich beeilen::V,despachar-se,pasiskubinti
1141,sausen::V,correr,dumti
1142,sausen::V,correr,lėkti
1143,rennen::V,correr,bėgti
1144,springen::V,saltar,šokti
1145,klettern::V,trepar,kopti
1146,schaukeln::V,baloiçar,supti
1147,schaukeln::V,baloiçar,linguoti
1148,kriechen::V,rastejar,ropoti
1149,kriechen::V,rastejar,šliaužti
1150,kriechen::V,arrastar-se,ropoti
1151,kriechen::V,arrastar-se,šliaužti
1152,schwimmen::V,nadar,plaukti
1153,tauchen::V,mergulhar,nerti
1154,rudern::V,remar,irtis
1155,rudern::V,remar,irkluoti
1156,fahren::V,ir,važiuoti
1157,fahren::V,ir,važinėti
1158,fliegen::V,voar,lėkti
1159,fliegen::V,voar,skristi
1160,gehen::V,ir,eiti
1161,gehen::V,andar,eiti
1162,weggehen::V,partir,išeiti
1163,weggehen::V,ir-se embora,išeiti
1164,abfahren::V,sair,išvykti
1165,abfahren::V,sair,išvažiuoti
1166,abfahren::V,partir,išvykti
1167,abfahren::V,partir,išvažiuoti
1168,anhalten::V,parar,sustoti
1169,hineingehen::V,entrar,įeiti
1170,eintreten::V,entrar,įžengti
1171,kommen::V,vir,ateiti
1172,ankommen::V,chegar,ateiti
1173,zurückkommen::V,voltar,grį̃žti
1174,zurückkommen::V,voltar,sugrį̃žti
1175,zurückkommen::V,regressar,grį̃žti
1176,zurückkommen::V,regressar,sugrį̃žti
1177,bleiben::V,ficar,likti
1178,bleiben::V,ficar,pasilikti
1179,bleiben::V,permanecer,likti
1180,bleiben::V,permanecer,pasilikti
1181,warten::V,esperar,laukti
1182,erwarten::V,esperar,laukti
1183,erwarten::V,aguardar,laukti
1184,suchen::V,buscar,ieškoti
1185,suchen::V,procurar,ieškoti
1186,finden::V,achar,rasti
1187,finden::V,achar,surasti
1188,finden::V,encontrar,rasti
1189,finden::V,encontrar,surasti
1190,versuchen::V,tentar,mėginti
1191,vorbereiten::V,preparar,rengti
1192,lieben::V,amar,myĺėti
1193,lieben::V,querer,myĺėti
1194,mögen::V,gostar de,ḿėgti
1195,mögen::V,gostar de,patikti
1196,lachen::V,rir,juoktis
1197,lachen::V,rir-se,juoktis
1198,rühren::V,comover,jaudinti
1199,rühren::V,comover,graudinti
1200,weinen::V,chorar,verkti
1201,schimpfen::V,ralhar,bartis
1202,sich ärgern::V,zangar-se,pykti
1203,sich ärgern::V,zangar-se,apmaudauti
1204,sich fürchten::V,ter medo de,bijoti
1205,sich fürchten::V,ter medo de,baimintis
1206,sich fürchten::V,ter receio de,bijoti
1207,sich fürchten::V,ter receio de,baimintis
1208,fürchten::V,temer,bijoti
1209,fürchten::V,temer,baimintis
1210,fürchten::V,recear,bijoti
1211,fürchten::V,recear,baimintis
1212,fliehen::V,fugir,bėgti
1213,fliehen::V,fugir,sprukti
1214,flüchten::V,refugiar-se,pabėgti
1215,sehen::V,ver,žiūŕėti
1216,anschauen::V,olhar,žiūŕėti
1217,ansehen::V,mirar,žiūrėti į
1218,ansehen::V,mirar,pažiūrėti į
1219,hören::V,ouvir,girdėti
1220,zuhören::V,escutar,klausytis
1221,probieren::V,provar,ragauti
1222,probieren::V,provar,paragauti
1223,probieren::V,saborear,ragauti
1224,probieren::V,saborear,paragauti
1225,riechen::V,cheirar,uosti
1226,riechen::V,cheirar,užuosti
1227,fühlen::V,sentir,justi
1228,fühlen::V,sentir,jausti
1229,fühlen::V,sentir,pajusti
1230,scheinen::V,parecer,rodytis
1231,scheinen::V,parecer,atrodyti
1232,zu sehen sein::V,estar à vista,pasirodyti
1233,vernehmen::V,ouvir,išgirsti
1234,frieren::V,ter frio,šalti
1235,tun::V,fazer,daryti
1236,können::V,saber,galėti
1237,können::V,saber,pajėgti
1238,wollen::V,querer,norėti
1239,anfangen::V,iniciar,pradėti
1240,anfangen::V,iniciar,prasid́ėti
1241,beenden::V,acabar,baigti
1242,beenden::V,acabar,užbaigti
1243,beenden::V,terminar,baigti
1244,beenden::V,terminar,užbaigti
1245,aufhören::V,cessar,liautis
1246,aufhören::V,desistir,liautis
1247,gelingen::V,sair bem,pavykti
1248,gelingen::V,sair bem,pasisekti
1249,gelingen::V,dar bom resultado,pavykti
1250,gelingen::V,dar bom resultado,pasisekti
1251,geraten::V,sair,nusisekti
1252,geraten::V,dar resultado,nusisekti
1253,öffnen::V,abrir,atverti
1254,öffnen::V,abrir,atidaryti
1255,schließen::V,fechar,uždaryti
1256,stellen::V,pôr,statyti
1257,stellen::V,pôr,pastatyti
1258,stellen::V,colocar,statyti
1259,stellen::V,colocar,pastatyti
1260,setzen::V,pôr,sodinti
1261,setzen::V,pôr,pasodinti
1262,setzen::V,meter,sodinti
1263,setzen::V,meter,pasodinti
1264,legen::V,pôr,dėti
1265,legen::V,pôr,pad́ėti
1266,legen::V,meter,dėti
1267,legen::V,meter,pad́ėti
1268,berühren::V,tocar,liesti
1269,berühren::V,tocar,paliesti
1270,verbinden::V,unir,jungti
1271,verbinden::V,unir,surišti
1272,verbinden::V,ligar,jungti
1273,verbinden::V,ligar,surišti
1274,bedecken::V,cobrir,uždengti
1275,aufhängen::V,pendurar,pakarti
1276,aufhängen::V,pendurar,pakabinti
1277,anzünden::V,acender,padegti
1278,aufheben::V,apanhar,pakelti
1279,aufheben::V,levantar,pakelti
1280,zurücklassen::V,deixar,palikti
1281,verlieren::V,perder,pamesti
1282,fallen lassen::V,deixar cair,atsisakyti
1283,machen::V,fazer,dirbti
1284,herstellen::V,produzir,gaminti
1285,bauen::V,edificar,statyti
1286,bauen::V,edificar,pastatyti
1287,bauen::V,construir,statyti
1288,bauen::V,construir,pastatyti
1289,reparieren::V,reparar,taisyti
1290,reparieren::V,reparar,remontuoti
1291,reparieren::V,consertar,taisyti
1292,reparieren::V,consertar,remontuoti
1293,verbessern::V,melhorar,gerinti
1294,verbessern::V,melhorar,ištaisyti
1295,ändern::V,mudar,keisti
1296,ändern::V,mudar,pakeisti
1297,ändern::V,alterar,keisti
1298,ändern::V,alterar,pakeisti
1299,graben::V,cavar,kasti
1300,beugen::V,curvar,lenkti
1301,beugen::V,curvar,palenkti
1302,biegen::V,vergar,lenkti
1303,biegen::V,vergar,palenkti
1304,drehen::V,girar,sukti
1305,wenden::V,virar,kreipti
1306,wenden::V,virar,pakreipti
1307,wenden::V,voltar,kreipti
1308,wenden::V,voltar,pakreipti
1309,umdrehen::V,virar,sukti
1310,umdrehen::V,virar,apversti
1311,umdrehen::V,revolver,sukti
1312,umdrehen::V,revolver,apversti
1313,heben::V,levantar,kelti
1314,heben::V,levantar,pakelti
1315,hochheben::V,erguer,pakelti
1316,hochheben::V,levantar,pakelti
1317,ergreifen::V,apanhar,čiupti
1318,ergreifen::V,apanhar,griebti
1319,halten::V,segurar,laikyti
1320,halten::V,segurar,palaikyti
1321,drücken::V,apertar,spausti
1322,schieben::V,empurrar,stumti
1323,kratzen::V,raspar,kasyti
1324,kratzen::V,raspar,grandyti
1325,lecken::V,lamber,laižyti
1326,beißen::V,morder,kandžioti
1327,abreißen::V,arrancar,nuplėšti
1328,abschneiden::V,talhar,atpjauti
1329,abschneiden::V,talhar,atkirpti
1330,binden::V,ligar,rišti
1331,binden::V,ligar,surišti
1332,stecken::V,meter,kišti
1333,stecken::V,meter,įkišti
1334,stecken::V,enfiar,kišti
1335,stecken::V,enfiar,įkišti
1336,brechen::V,romper,lūžti
1337,brechen::V,romper,laužyti
1338,brechen::V,quebrar,lūžti
1339,brechen::V,quebrar,laužyti
1340,klopfen::V,bater,belsti
1341,klopfen::V,bater,barbenti
1342,hauen::V,bater,mušti
1343,kleben::V,colar,lipdyti
1344,kleben::V,colar,klijuoti
1345,reiben::V,esfregar,trinti
1346,reiben::V,esfregar,tarkuoti
1347,streichen::V,barrar,tepti
1348,streichen::V,barrar,užtepti
1349,schleifen::V,afiar,galą́sti
1350,schneiden::V,cortar,pjauti
1351,schneiden::V,cortar,kirpti
1352,rütteln::V,sacudir,purtyti
1353,schütteln::V,abanar,purtyti
1354,schütteln::V,sacudir,purtyti
1355,schwenken::V,agitar,mojuoti
1356,schütten::V,deitar,pilti
1357,schütten::V,deitar,berti
1358,füllen::V,encher,pildyti
1359,füllen::V,encher,pripildyti
1360,einwickeln::V,envolver,įvynioti
1361,einwickeln::V,envolver,suvynioti
1362,einwickeln::V,embrulhar,įvynioti
1363,einwickeln::V,embrulhar,suvynioti
1364,tragen::V,levar,nešti
1365,tragen::V,levar,nešioti
1366,tragen::V,trazer,nešti
1367,tragen::V,trazer,nešioti
1368,schleppen::V,arrastar,vilkti
1369,ziehen::V,puxar,tempti
1370,aufbewahren::V,guardar,laikyti
1371,aufbewahren::V,conservar,laikyti
1372,werfen::V,lançar,mesti
1373,werfen::V,lançar,sviesti
1374,fangen::V,apanhar,sugauti
1375,packen::V,agarrar,čiupti
1376,packen::V,agarrar,griebti
1377,verstecken::V,esconder,slėpti
1378,verstecken::V,esconder,slapstyti
1379,teilen::V,partir,dalyti
1380,teilen::V,partir,padalyti
1381,teilen::V,dividir,dalyti
1382,teilen::V,dividir,padalyti
1383,schicken::V,enviar,sių̃sti
1384,schicken::V,enviar,pasių̃sti
1385,bringen::V,trazer,atnešti
1386,hinzufügen::V,acrescentar,pridėti
1387,bekommen::V,obter,gauti
1388,erhalten::V,receber,gauti
1389,nehmen::V,tomar,paimti
1390,wählen::V,eleger,rinkti
1391,wählen::V,eleger,išsirinkti
1392,wählen::V,escolher,rinkti
1393,wählen::V,escolher,išsirinkti
1394,auswählen::V,escolher,išrinkti
1395,auswählen::V,seleccionar,išrinkti
1396,bewahren::V,guardar,išsaugoti
1397,bewahren::V,conservar,išsaugoti
1398,behindern::V,impedir,trukdyti
1399,verderben::V,estragar,sugadinti
1400,verderben::V,corromper,sugadinti
1401,beschädigen::V,danificar,žaloti
1402,beschädigen::V,danificar,gadinti
1403,zerbrechen::V,romper,sukulti
1404,zerbrechen::V,romper,sudaužyti
1405,zerbrechen::V,quebrar,sukulti
1406,zerbrechen::V,quebrar,sudaužyti
1407,zerreißen::V,rasgar,perplėšti
1408,zerreißen::V,rasgar,suplėšyti
1409,zerstören::V,destruir,suardyti
1410,zerstören::V,destruir,sugriauti
1411,verbrennen::V,queimar,deginti
1412,verbrennen::V,queimar,sudeginti
1413,geben::V,dar,duoti
1414,geben::V,dar,paduoti
1415,reichen::V,passar,paduoti
1416,schenken::V,oferecer,dovanoti
1417,versprechen::V,prometer,žadėti
1418,versprechen::V,prometer,pažadėti
1419,wünschen::V,desejar,norėti
1420,wünschen::V,desejar,linḱėti
1421,loben::V,louvar,girti
1422,loben::V,louvar,pagirti
1423,küssen::V,beijar,bučiuoti
1424,wiegen::V,embalar,supti
1425,zudecken::V,tapar,užkloti
1426,zudecken::V,tapar,uždengti
1427,zudecken::V,cobrir,užkloti
1428,zudecken::V,cobrir,uždengti
1429,wecken::V,acordar,žadinti
1430,wecken::V,despertar,žadinti
1431,zeigen::V,mostrar,rodyti
1432,führen::V,guiar,vesti
1433,führen::V,guiar,vadovauti
1434,führen::V,conduzir,vesti
1435,führen::V,conduzir,vadovauti
1436,lehren::V,ensinar,mokyti
1437,lehren::V,ensinar,išmokyti
1438,unterrichten::V,instruir,dėstyti
1439,aufziehen::V,criar,išauginti
1440,leiten::V,dirigir,valdyti
1441,leiten::V,dirigir,vadovauti
1442,leiten::V,conduzir,valdyti
1443,leiten::V,conduzir,vadovauti
1444,antreiben::V,impelir,uiti
1445,antreiben::V,impelir,raginti
1446,antreiben::V,impelir,skubinti
1447,lassen::V,fazer,paliepti
1448,einladen::V,convidar,kviesti
1449,einladen::V,convidar,pakviesti
1450,vereinigen::V,unir,sujungti
1451,vereinigen::V,unir,suvienyti
1452,vereinigen::V,reunir,sujungti
1453,vereinigen::V,reunir,suvienyti
1454,besuchen::V,ir ver,lankyti
1455,besuchen::V,ir ver,aplankyti
1456,besuchen::V,visitar,lankyti
1457,besuchen::V,visitar,aplankyti
1458,treffen::V,encontrar,sutikti
1459,treffen::V,encontrar,pasitikti
1460,sich versammeln::V,reunir-se,susirinkti
1461,spielen::V,jogar,groti
1462,spielen::V,jogar,žaisti
1463,spielen::V,brincar,groti
1464,spielen::V,brincar,žaisti
1465,singen::V,cantar,dainuoti
1466,tanzen::V,bailar,šokti
1467,sich trennen::V,apartar-se,skirtis
1468,sich trennen::V,apartar-se,išsiskirti
1469,verlassen::V,deixar,palikti
1470,verlassen::V,abandonar,palikti
1471,retten::V,salvar,gelbėti
1472,bewachen::V,vigiar,sergėti
1473,bewachen::V,guardar,sergėti
1474,schützen::V,proteger,ginti
1475,schützen::V,proteger,apginti
1476,verteidigen::V,defender,ginti
1477,verteidigen::V,defender,apginti
1478,sich schlagen::V,brigar,muštis
1479,sich schlagen::V,bater-se,muštis
1480,schießen::V,disparar,šauti
1481,schießen::V,disparar,šaudyti
1482,siegen::V,vencer,nugalėti
1483,ärgern::V,irritar,pykinti
1484,ärgern::V,aborrecer,pykinti
1485,schlagen::V,bater,mušti
1486,schlagen::V,bater,smogti
1487,schlagen::V,bater,trenkti
1488,treten::V,pisar,mygti
1489,stechen::V,picar,gelti
1490,stechen::V,picar,smeigti
1491,stoßen::V,empurrar,stumti
1492,stoßen::V,empurrar,pastumti
1493,stehlen::V,furtar,vogti
1494,stören::V,perturbar,trikdyti
1495,belästigen::V,incomodar,apsunkinti
1496,belästigen::V,importunar,apsunkinti
1497,verbergen::V,ocultar,slėpti
1498,verbergen::V,ocultar,paslėpti
1499,verbergen::V,esconder,slėpti
1500,verbergen::V,esconder,paslėpti
1501,täuschen::V,iludir,klaidinti
1502,täuschen::V,enganar,klaidinti
1503,betrügen::V,burlar,apgauti
1504,betrügen::V,enganar,apgauti
1505,töten::V,matar,žudyti
1506,töten::V,matar,nužudyti
1507,wohnen::V,morar,gyventi
1508,arbeiten::V,trabalhar,dirbti
1509,arbeiten::V,trabalhar,triūsti
1510,sammeln::V,recolher,rinkti
1511,sammeln::V,coleccionar,rinkti
1512,pflücken::V,colher,skinti
1513,pflücken::V,colher,raškyti
1514,jagen::V,caçar,medžioti
1515,fischen::V,pescar,žvejoti
1516,fassen::V,apanhar,sučiupti
1517,hüten::V,guardar,ganyti
1518,treiben::V,conduzir,ginti
1519,anbinden::V,atar,pririšti
1520,füttern::V,dar de comer a,šerti
1521,melken::V,ordenhar,melžti
1522,hacken::V,rachar,kapoti
1523,gießen::V,regar,lieti
1524,gießen::V,regar,laistyti
1525,reifen::V,amadurecer,nokti
1526,reifen::V,amadurecer,sirpti
1527,zubereiten::V,preparar,ruošti
1528,zubereiten::V,preparar,gaminti
1529,kochen::V,cozer,virti
1530,kochen::V,cozer,virinti
1531,backen::V,cozer,kepti
1532,braten::V,assar,kepti
1533,braten::V,assar,kepinti
1534,braten::V,fritar,kepti
1535,braten::V,fritar,kepinti
1536,umrühren::V,remexer,maišyti
1537,umrühren::V,remexer,pamaišyti
1538,stricken::V,tricotar,megzti
1539,stricken::V,fazer malha,megzti
1540,nähen::V,coser,siūti
1541,nähen::V,costurar,siūti
1542,färben::V,tingir,dažyti
1543,färben::V,tingir,nudažyti
1544,färben::V,colorir,dažyti
1545,färben::V,colorir,nudažyti
1546,reinigen::V,limpar,valyti
1547,reinigen::V,limpar,švarinti
1548,reinigen::V,purificar,valyti
1549,reinigen::V,purificar,švarinti
1550,waschen::V,lavar,plauti
1551,waschen::V,lavar,mazgoti
1552,waschen::V,lavar,skalbti
1553,abwischen::V,limpar,nušluostyti
1554,abwischen::V,esfregar,nušluostyti
1555,spülen::V,lavar,plauti
1556,spülen::V,lavar,skalauti
1557,spülen::V,enxaguar,plauti
1558,spülen::V,enxaguar,skalauti
1559,fegen::V,varrer,šluoti
