,Concept_ID,sk,pt
844,zweiter::A,druhý,segundo
845,dritter::A,tretí,terceiro
846,letzter::A,ostatný,final
847,letzter::A,ostatný,último
848,letzter::A,posledný,final
849,letzter::A,posledný,último
850,allein::ADV,sám,só
851,auf einmal::ADV,zároveň,de vez
852,zusammen::ADV,spolu,juntos
853,zusammen::ADV,spoločne,juntos
854,lange::ADV,dlho,muito tempo
855,plötzlich::ADV,náhle,de repente
856,sofort::ADV,hneď,imediatamente
857,sofort::ADV,ihneď,imediatamente
858,später::ADV,neskoršie,mais tarde
859,jetzt::ADV,teraz,agora
860,heute::ADV,dnes,hoje
861,morgen::ADV,zajtra,amanhã
862,bald::ADV,skoro,logo
863,bald::ADV,skoro,breve
864,dann::ADV,nato,então
865,dann::ADV,nato,depois
866,dann::ADV,potom,então
867,dann::ADV,potom,depois
868,gestern::ADV,včera,ontem
869,einst::ADV,kedysi,antigamente
870,einst::ADV,niekedy,antigamente
871,damals::ADV,vtedy,então
872,danach::ADV,potom,logo
873,danach::ADV,potom,depois
874,danach::ADV,podľa toho,logo
875,danach::ADV,podľa toho,depois
876,vorher::ADV,napred,antes
877,vorher::ADV,predtým,antes
878,zuerst::ADV,najprv,primeiro
879,einmal::ADV,raz,uma vez
880,einmal::ADV,jedenkrát,uma vez
881,manchmal::ADV,občas,às vezes
882,manchmal::ADV,niekedy,às vezes
883,oft::ADV,často,muitas vezes
884,immer::ADV,vždy,sempre
885,immer::ADV,ustavične,sempre
886,niemals::ADV,nikdy,nunca
887,hier::ADV,tu,cá
888,hier::ADV,tu,aqui
889,hierhin::ADV,sem,para cá
890,hierhin::ADV,tade,para cá
891,von hier::ADV,odtiaľto,daqui
892,dort::ADV,tam,lá
893,dort::ADV,tam,ali
894,dorthin::ADV,ta,lá
895,dorthin::ADV,ta,para lá
896,dorthin::ADV,tam,lá
897,dorthin::ADV,tam,para lá
898,geradeaus::ADV,rovno,em frente
899,geradeaus::ADV,priamo,em frente
900,vorwärts::ADV,napred,avante
901,rückwärts::ADV,nazad,para trás
902,zurück::ADV,späť,atrás
903,zurück::ADV,naspäť,atrás
904,unten::ADV,dolu,debaixo
905,unten::ADV,dolu,em baixo
906,unten::ADV,naspodku,debaixo
907,unten::ADV,naspodku,em baixo
908,hinab::ADV,dolu,para baixo
909,oben::ADV,hore,em cima
910,oben::ADV,navrchu,em cima
911,hinauf::ADV,hore,para cima
912,hinauf::ADV,navrch,para cima
913,überall::ADV,všade,em toda parte
914,nicht::ADV,nie,não
915,ein wenig::ADV,trocha,um pouco
916,ein wenig::ADV,trocha,um bocado
917,kaum::ADV,ledva,apenas
918,sehr::ADV,veľmi,muito
919,so::ADV,tak,tão
920,so::ADV,tak,assim
921,so::ADV,takto,tão
922,so::ADV,takto,assim
923,noch::ADV,ešte,ainda
924,nur::ADV,len,só
925,nur::ADV,len,apenas
926,nur::ADV,len,somente
927,schon::ADV,už,já
928,wieder::ADV,zasa,outra vez
929,vergebens::ADV,márne,em vão
930,vergebens::ADV,nadarmo,em vão
931,vor::PRP,pred,diante de
932,hinter::PRP,za,atrás de
933,unter::PRP,pod,sob
934,unter::PRP,pod,debaixo de
935,durch::PRP,cez,por
936,durch::PRP,cez,através de
937,neben::PRP,pri,junto de
938,neben::PRP,pri,ao lado de
939,neben::PRP,vedľa,junto de
940,neben::PRP,vedľa,ao lado de
941,zwischen::PRP,medzi,entre
942,wegen::PRP,pre,por
943,wegen::PRP,pre,por causa de
944,wegen::PRP,kvôli,por
945,wegen::PRP,kvôli,por causa de
946,dies::PRN,to,isto
947,dies::PRN,táto,isto
948,das::PRN,to,isso
949,das::PRN,to,aquilo
950,alles::PRN,všetko,todo
951,ich::PRN,ja,eu
952,du::PRN,ty,tu
953,er::PRN,on,ele
954,wir::PRN,my,nós
955,ihr::PRN,vy,vós
956,ihr::PRN,vy,vocês
957,sie::PRN,oni,eles
958,was::FPRN,čo,quê
959,wer::FPRN,kto,quem
960,wo::FADV,kde,onde
961,wohin::FADV,kam,aonde
962,wohin::FADV,kam,para onde
963,wie::FADV,ako,como
964,warum::FADV,prečo,porquê
965,warum::FADV,prečo,por que
966,wieviel::FNUM,koľko,quanto
967,eins::NUM,jeden,um
968,zwei::NUM,dva,dois
969,drei::NUM,tri,três
970,vier::NUM,štyri,quatro
971,fünf::NUM,päť,cinco
972,sechs::NUM,šesť,seis
973,sieben::NUM,sedem,sete
974,acht::NUM,osem,oito
975,neun::NUM,deväť,nove
976,zehn::NUM,desať,dez
977,elf::NUM,jedenásť,onze
978,zwölf::NUM,dvanásť,doze
979,zwanzig::NUM,dvadsať,vinte
980,dreißig::NUM,tridsať,trinta
981,vierzig::NUM,štyridsať,quarenta
982,fünfzig::NUM,päťdesiat,cinquenta
983,sechzig::NUM,šesťdesiat,sessenta
984,siebzig::NUM,sedemdesiat,setenta
985,achtzig::NUM,osemdesiat,oitenta
986,neunzig::NUM,deväťdesiat,noventa
987,hundert::NUM,sto,cem
988,hundert::NUM,sto,cento
989,tausend::NUM,tisíc,mil
990,und::CNJ,i,e
991,oder::CNJ,alebo,ou
992,stehen::V,stáť,estar em pé
993,sitzen::V,sedieť,estar sentado
994,liegen::V,ležať,jazer
995,liegen::V,ležať,estar deitado
996,hängen::V,visieť,pender
997,hängen::V,visieť,estar pendurado
998,werden::V,stať sa,tornar-se
999,passieren::V,stať sa,acontecer
1000,beginnen::V,začať sa,começar
1001,enden::V,končiť sa,acabar
1002,enden::V,končiť sa,terminar
1003,wechseln::V,meniť sa,variar
1004,wechseln::V,meniť sa,alternar
1005,aufgehen[Sonne]::V,vychádzať,nascer
1006,untergehen[Sonne]::V,zapadnúť,pôr-se
1007,scheinen[Sonne]::V,svietiť,brilhar
1008,donnern::V,hrmieť,trovejar
1009,wehen::V,viať,soprar
1010,strömen::V,prúdiť,correr
1011,fließen::V,tiecť,fluir
1012,sich drehen::V,točiť sa,girar
1013,sich drehen::V,krútiť sa,girar
1014,schwanken::V,kolísať,oscilar
1015,schwanken::V,klátiť sa,oscilar
1016,schwingen::V,kývať sa,vibrar
1017,schwingen::V,chvieť sa,vibrar
1018,fallen::V,padať,cair
1019,brennen::V,páliť,arder
1020,brennen::V,horieť,arder
1021,rauchen::V,dymiť sa,fumegar
1022,regnen::V,pršať,chover
1023,gefrieren::V,zamrznút,gelar
1024,gefrieren::V,zamrznút,congelar
1025,tauen::V,taviť sa,derreter
1026,tauen::V,taviť sa,descongelar
1027,schmelzen::V,taviť sa,fundir-se
1028,trocknen::V,schnúť,secar
1029,sieden::V,vrieť,ferver
1030,faulen::V,hniť,estragar-se
1031,verfaulen::V,zhniť,apodrecer
1032,reißen::V,pretrhnúť sa,romper-se
1033,versinken::V,zapadnúť,afundar-se
1034,versinken::V,potopiť sa,afundar-se
1035,vergehen::V,plynúť,passar
1036,erscheinen::V,objaviť sa,aparecer
1037,verschwinden::V,zmiznúť,desaparecer
1038,sinken::V,klesať,descer
1039,abnehmen::V,ubúdať,diminuir
1040,abnehmen::V,ubúdať,decrescer
1041,zunehmen::V,pribúdať,crescer
1042,zunehmen::V,pribúdať,aumentar
1043,steigen::V,stúpať,subir
1044,wachsen::V,rásť,crescer
1045,glänzen::V,jagať sa,brilhar
1046,glänzen::V,lesknúť sa,brilhar
1047,funkeln::V,iskriť sa,cintilar
1048,lärmen::V,lomoziť,fazer barulho
1049,läuten::V,cengať,chocalhar
1050,klingeln::V,zvoniť,tocar
1051,klirren::V,rinčať,tinir
1052,brausen::V,hučať,bramar
1053,rauschen::V,šumieť,murmurar
1054,rauschen::V,šumieť,rumorejar
1055,klingen::V,znieť,soar
1056,klingen::V,zvoniť,soar
1057,bellen::V,štekať,ladrar
1058,bellen::V,brechať,ladrar
1059,heulen::V,vyť,uivar
1060,blasen::V,duť,soprar
1061,blasen::V,fúkať,soprar
1062,pfeifen::V,pískať,assobiar
1063,pfeifen::V,hvízdať,assobiar
1064,schreien::V,kričať,gritar
1065,stöhnen::V,stenať,gemer
1066,zittern::V,triasť sa,tremer
1067,leben::V,žiť,viver
1068,geboren werden::V,narodiť sa,nascer
1069,atmen::V,dýchať,respirar
1070,trinken::V,piť,beber
1071,essen::V,jesť,comer
1072,schlucken::V,zhltnuť,engolir
1073,müde werden::V,unaviť sa,cansar-se
1074,einschlafen::V,usnúť,adormecer
1075,einschlafen::V,zaspať,adormecer
1076,schlafen::V,spať,dormir
1077,aufwachen::V,zobudiť sa,acordar
1078,aufstehen::V,vstať,levantar-se
1079,sich erholen::V,zotavovať sa,descansar
1080,sich erholen::V,oddýchovať si,descansar
1081,krank werden::V,ochorieť,adoecer
1082,krank werden::V,ochorieť,ficar doente
1083,krank sein::V,chorieť,estar doente
1084,krank sein::V,byť chorý,estar doente
1085,schmerzen::V,bolieť,doer
1086,husten::V,kašľať,tossir
1087,genesen::V,uzdraviť sa,convalescer
1088,sterben::V,umrieť,morrer
1089,sterben::V,zomrieť,morrer
1090,umkommen::V,zahynúť,perecer
1091,sich bewegen::V,pohybovať sa,mover-se
1092,sich rühren::V,hnúť sa,mexer-se
1093,sich erheben::V,zdvihnúť sa,levantar-se
1094,sich setzen::V,sadnúť si,sentar-se
1095,hinfallen::V,spadnúť,cair
1096,laufen::V,bežať,andar
1097,laufen::V,bežať,caminhar
1098,schreiten::V,kráčať,andar
1099,schreiten::V,kráčať,caminhar
1100,spazierengehen::V,prechádzať sa,passear
1101,eilen::V,súriť,apressar-se
1102,sich beeilen::V,ponáhľať sa,apressar-se
1103,sich beeilen::V,ponáhľať sa,despachar-se
1104,sausen::V,hučať,correr
1105,rennen::V,bežať,correr
1106,springen::V,skákať,saltar
1107,klettern::V,liezť,trepar
1108,schaukeln::V,húpať,baloiçar
1109,schaukeln::V,hojdať,baloiçar
1110,kriechen::V,liezť,rastejar
1111,kriechen::V,liezť,arrastar-se
1112,kriechen::V,plaziť sa,rastejar
1113,kriechen::V,plaziť sa,arrastar-se
1114,schwimmen::V,plávať,nadar
1115,tauchen::V,ponoriť sa,mergulhar
1116,rudern::V,veslovať,remar
1117,fahren::V,ísť,ir
1118,fahren::V,jazdiť,ir
1119,fliegen::V,letieť,voar
1120,gehen::V,ísť,ir
1121,gehen::V,ísť,andar
1122,weggehen::V,odísť,partir
1123,weggehen::V,odísť,ir-se embora
1124,weggehen::V,odchádzať,partir
1125,weggehen::V,odchádzať,ir-se embora
1126,abfahren::V,odcestovať,sair
1127,abfahren::V,odcestovať,partir
1128,anhalten::V,zadržať sa,parar
1129,anhalten::V,zastaviť sa,parar
1130,hineingehen::V,vchádzať,entrar
1131,eintreten::V,vojsť,entrar
1132,eintreten::V,vstúpiť,entrar
1133,kommen::V,prísť,vir
1134,ankommen::V,prísť,chegar
1135,ankommen::V,doraziť,chegar
1136,zurückkommen::V,vrátiť sa,voltar
1137,zurückkommen::V,vrátiť sa,regressar
1138,bleiben::V,ostať,ficar
1139,bleiben::V,ostať,permanecer
1140,bleiben::V,zostať,ficar
1141,bleiben::V,zostať,permanecer
1142,warten::V,čakať,esperar
1143,erwarten::V,očakávať,esperar
1144,erwarten::V,očakávať,aguardar
1145,suchen::V,hľadať,buscar
1146,suchen::V,hľadať,procurar
1147,finden::V,nájsť,achar
1148,finden::V,nájsť,encontrar
1149,versuchen::V,skúsiť,tentar
1150,versuchen::V,pokúsiť sa,tentar
1151,vorbereiten::V,pripraviť,preparar
1152,lieben::V,ľúbiť,amar
1153,lieben::V,ľúbiť,querer
1154,lieben::V,milovať,amar
1155,lieben::V,milovať,querer
1156,mögen::V,mať rád,gostar de
1157,lachen::V,smiať sa,rir
1158,lachen::V,smiať sa,rir-se
1159,rühren::V,dojať,comover
1160,weinen::V,plakať,chorar
1161,schimpfen::V,nadávať,ralhar
1162,sich ärgern::V,hnevať sa,zangar-se
1163,sich ärgern::V,zlostiť sa,zangar-se
1164,sich fürchten::V,báť sa,ter medo de
1165,sich fürchten::V,báť sa,ter receio de
1166,fürchten::V,báť sa,temer
1167,fürchten::V,báť sa,recear
1168,fliehen::V,utekať,fugir
1169,flüchten::V,utiecť,refugiar-se
1170,sehen::V,vidieť,ver
1171,anschauen::V,pozrieť sa na,olhar
1172,ansehen::V,pozrieť,mirar
1173,hören::V,počúvať,ouvir
1174,zuhören::V,počúvať,escutar
1175,probieren::V,ochutnať,provar
1176,probieren::V,ochutnať,saborear
1177,riechen::V,ňuchať,cheirar
1178,fühlen::V,cítiť,sentir
1179,fühlen::V,pociťovať,sentir
1180,scheinen::V,zdať sa,parecer
1181,zu sehen sein::V,byť vidieť,estar à vista
1182,vernehmen::V,počuť,ouvir
1183,frieren::V,mrznúť,ter frio
1184,frieren::V,oziabať,ter frio
1185,tun::V,robiť,fazer
1186,können::V,môcť,saber
1187,wollen::V,chcieť,querer
1188,anfangen::V,začať,iniciar
1189,beenden::V,skončiť,acabar
1190,beenden::V,skončiť,terminar
1191,aufhören::V,prestať,cessar
1192,aufhören::V,prestať,desistir
1193,gelingen::V,podariť sa,sair bem
1194,gelingen::V,podariť sa,dar bom resultado
1195,geraten::V,dariť sa,sair
1196,geraten::V,dariť sa,dar resultado
1197,öffnen::V,otvoriť,abrir
1198,schließen::V,zavrieť,fechar
1199,stellen::V,postaviť,pôr
1200,stellen::V,postaviť,colocar
1201,setzen::V,posadiť,pôr
1202,setzen::V,posadiť,meter
1203,legen::V,klásť,pôr
1204,legen::V,klásť,meter
1205,legen::V,položiť,pôr
1206,legen::V,položiť,meter
1207,berühren::V,dotykať sa,tocar
1208,verbinden::V,spojiť,unir
1209,verbinden::V,spojiť,ligar
1210,bedecken::V,pokryť,cobrir
1211,aufhängen::V,zavesiť,pendurar
1212,anzünden::V,zapáliť,acender
1213,aufheben::V,zdvihnúť,apanhar
1214,aufheben::V,zdvihnúť,levantar
1215,zurücklassen::V,zanechať,deixar
1216,verlieren::V,stratiť,perder
1217,fallen lassen::V,pustiť,deixar cair
1218,machen::V,robiť,fazer
1219,herstellen::V,vyrobiť,produzir
1220,bauen::V,stavať,edificar
1221,bauen::V,stavať,construir
1222,bauen::V,budovať,edificar
1223,bauen::V,budovať,construir
1224,reparieren::V,opraviť,reparar
1225,reparieren::V,opraviť,consertar
1226,verbessern::V,zlepšiť,melhorar
1227,ändern::V,zmeniť,mudar
1228,ändern::V,zmeniť,alterar
1229,ändern::V,preinačiť,mudar
1230,ändern::V,preinačiť,alterar
1231,graben::V,ryť,cavar
1232,graben::V,kopať,cavar
1233,beugen::V,ohnúť,curvar
1234,biegen::V,ohnúť,vergar
1235,drehen::V,točiť,girar
1236,drehen::V,krútiť,girar
1237,wenden::V,obrátiť,virar
1238,wenden::V,obrátiť,voltar
1239,wenden::V,prevrátiť,virar
1240,wenden::V,prevrátiť,voltar
1241,umdrehen::V,otočiť,virar
1242,umdrehen::V,otočiť,revolver
1243,umdrehen::V,obrátiť,virar
1244,umdrehen::V,obrátiť,revolver
1245,heben::V,dvíhať,levantar
1246,heben::V,povzniesť,levantar
1247,hochheben::V,zdvihnúť,erguer
1248,hochheben::V,zdvihnúť,levantar
1249,ergreifen::V,uchopiť sa,apanhar
1250,halten::V,držať,segurar
1251,drücken::V,tisnúť,apertar
1252,schieben::V,posunovať,empurrar
1253,kratzen::V,škrabať,raspar
1254,lecken::V,lízať,lamber
1255,beißen::V,kúsať,morder
1256,abreißen::V,odtrhnúť,arrancar
1257,abschneiden::V,odrezať,talhar
1258,abschneiden::V,odkrojiť,talhar
1259,binden::V,zaviazať,ligar
1260,binden::V,priviazať,ligar
1261,stecken::V,strčiť,meter
1262,stecken::V,strčiť,enfiar
1263,brechen::V,zlomiť,romper
1264,brechen::V,zlomiť,quebrar
1265,klopfen::V,tĺcť,bater
1266,klopfen::V,klopať,bater
1267,hauen::V,nabiť,bater
1268,kleben::V,lepiť,colar
1269,kleben::V,nalepiť,colar
1270,reiben::V,trieť,esfregar
1271,streichen::V,namazať,barrar
1272,schleifen::V,ostríť,afiar
1273,schneiden::V,rezať,cortar
1274,schneiden::V,strihať,cortar
1275,rütteln::V,triasť,sacudir
1276,rütteln::V,lomcovať,sacudir
1277,schütteln::V,triasť,abanar
1278,schütteln::V,triasť,sacudir
1279,schütteln::V,potriasť,abanar
1280,schütteln::V,potriasť,sacudir
1281,schwenken::V,mávať,agitar
1282,schütten::V,sypať,deitar
1283,füllen::V,plniť,encher
1284,einwickeln::V,zabaliť,envolver
1285,einwickeln::V,zabaliť,embrulhar
1286,tragen::V,niesť,levar
1287,tragen::V,niesť,trazer
1288,schleppen::V,vliecť,arrastar
1289,ziehen::V,ťahať,puxar
1290,aufbewahren::V,uložiť,guardar
1291,aufbewahren::V,uložiť,conservar
1292,aufbewahren::V,uschovať,guardar
1293,aufbewahren::V,uschovať,conservar
1294,werfen::V,hodiť,lançar
1295,werfen::V,vrhnúť,lançar
1296,fangen::V,chytať,apanhar
1297,packen::V,baliť,agarrar
1298,packen::V,chytiť,agarrar
1299,verstecken::V,skryť,esconder
1300,verstecken::V,schovať,esconder
1301,teilen::V,podeliť,partir
1302,teilen::V,podeliť,dividir
1303,teilen::V,rozdeliť,partir
1304,teilen::V,rozdeliť,dividir
1305,schicken::V,posielať,enviar
1306,bringen::V,priniesť,trazer
1307,hinzufügen::V,pripojiť,acrescentar
1308,bekommen::V,dostať,obter
1309,erhalten::V,prijať,receber
1310,nehmen::V,vziať,tomar
1311,wählen::V,voliť,eleger
1312,wählen::V,voliť,escolher
1313,auswählen::V,vybrať,escolher
1314,auswählen::V,vybrať,seleccionar
1315,auswählen::V,vyvoliť,escolher
1316,auswählen::V,vyvoliť,seleccionar
1317,bewahren::V,zachovať,guardar
1318,bewahren::V,zachovať,conservar
1319,behindern::V,zavadzať,impedir
1320,behindern::V,byť v ceste,impedir
1321,verderben::V,skaziť,estragar
1322,verderben::V,skaziť,corromper
1323,beschädigen::V,ublížiť,danificar
1324,beschädigen::V,poškodiť,danificar
1325,zerbrechen::V,rozbiť,romper
1326,zerbrechen::V,rozbiť,quebrar
1327,zerbrechen::V,prelomiť,romper
1328,zerbrechen::V,prelomiť,quebrar
1329,zerreißen::V,pretrhnúť,rasgar
1330,zerstören::V,zničiť,destruir
1331,verbrennen::V,spáliť,queimar
1332,geben::V,dať,dar
1333,reichen::V,podať,passar
1334,schenken::V,darovať,oferecer
1335,versprechen::V,sľúbiť,prometer
1336,wünschen::V,želať,desejar
1337,loben::V,chváliť,louvar
1338,küssen::V,bozkať,beijar
1339,wiegen::V,kolísať,embalar
1340,zudecken::V,prikryť,tapar
1341,zudecken::V,prikryť,cobrir
1342,wecken::V,zobudiť,acordar
1343,wecken::V,zobudiť,despertar
1344,zeigen::V,ukázať,mostrar
1345,führen::V,viesť,guiar
1346,führen::V,viesť,conduzir
1347,lehren::V,učiť,ensinar
1348,unterrichten::V,vyučovať,instruir
1349,aufziehen::V,vychovať,criar
1350,leiten::V,viesť,dirigir
1351,leiten::V,viesť,conduzir
1352,antreiben::V,popudiť,impelir
1353,lassen::V,dať,fazer
1354,einladen::V,pozvať,convidar
1355,einladen::V,povolať,convidar
1356,vereinigen::V,spojiť,unir
1357,vereinigen::V,spojiť,reunir
1358,vereinigen::V,zjednotiť,unir
1359,vereinigen::V,zjednotiť,reunir
1360,besuchen::V,navštíviť,ir ver
1361,besuchen::V,navštíviť,visitar
1362,treffen::V,stretnúť,encontrar
1363,sich versammeln::V,zhromaždiť sa,reunir-se
1364,spielen::V,hrať,jogar
1365,spielen::V,hrať,brincar
1366,singen::V,spievať,cantar
1367,tanzen::V,tancovať,bailar
1368,sich trennen::V,rozísť sa,apartar-se
1369,verlassen::V,opustiť,deixar
1370,verlassen::V,opustiť,abandonar
1371,retten::V,zachrániť,salvar
1372,bewachen::V,strážiť,vigiar
1373,bewachen::V,strážiť,guardar
1374,schützen::V,chrániť,proteger
1375,verteidigen::V,brániť,defender
1376,sich schlagen::V,biť sa,brigar
1377,sich schlagen::V,biť sa,bater-se
1378,schießen::V,streliť,disparar
1379,schießen::V,strieľať,disparar
1380,siegen::V,zvíťaziť,vencer
1381,ärgern::V,hnevať,irritar
1382,ärgern::V,hnevať,aborrecer
1383,ärgern::V,zlostiť,irritar
1384,ärgern::V,zlostiť,aborrecer
1385,schlagen::V,biť,bater
1386,schlagen::V,udrieť,bater
1387,treten::V,kopnúť,pisar
1388,stechen::V,bodnúť,picar
1389,stechen::V,pichnúť,picar
1390,stoßen::V,udrieť,empurrar
1391,stehlen::V,kradnúť,furtar
1392,stören::V,vyrušiť,perturbar
1393,belästigen::V,obťažovať,incomodar
1394,belästigen::V,obťažovať,importunar
1395,verbergen::V,skryť,ocultar
1396,verbergen::V,skryť,esconder
1397,täuschen::V,sklamať,iludir
1398,täuschen::V,sklamať,enganar
1399,betrügen::V,klamať,burlar
1400,betrügen::V,klamať,enganar
1401,betrügen::V,podvádzať,burlar
1402,betrügen::V,podvádzať,enganar
1403,töten::V,zabiť,matar
1404,töten::V,usmrtiť,matar
1405,wohnen::V,bývať,morar
1406,arbeiten::V,pracovať,trabalhar
1407,sammeln::V,zbierať,recolher
1408,sammeln::V,zbierať,coleccionar
1409,pflücken::V,trhať,colher
1410,pflücken::V,oberať,colher
1411,jagen::V,poľovať,caçar
1412,fischen::V,loviť ryby,pescar
1413,fischen::V,chytať ryby,pescar
1414,fassen::V,uloviť,apanhar
1415,hüten::V,pásť,guardar
1416,treiben::V,hnať,conduzir
1417,anbinden::V,priviazať,atar
1418,füttern::V,kŕmiť,dar de comer a
1419,melken::V,dojiť,ordenhar
1420,hacken::V,seknúť,rachar
1421,gießen::V,polievať,regar
1422,reifen::V,dozrieť,amadurecer
1423,zubereiten::V,pripraviť,preparar
1424,kochen::V,variť,cozer
1425,backen::V,piecť,cozer
1426,backen::V,smažiť,cozer
1427,braten::V,piecť,assar
1428,braten::V,piecť,fritar
1429,braten::V,pražiť,assar
1430,braten::V,pražiť,fritar
1431,umrühren::V,pomiešať,remexer
1432,stricken::V,pliesť,tricotar
1433,stricken::V,pliesť,fazer malha
1434,nähen::V,šiť,coser
1435,nähen::V,šiť,costurar
1436,färben::V,zafarbiť,tingir
1437,färben::V,zafarbiť,colorir
1438,reinigen::V,čistiť,limpar
1439,reinigen::V,čistiť,purificar
1440,waschen::V,myť,lavar
1441,abwischen::V,utrieť,limpar
1442,abwischen::V,utrieť,esfregar
1443,spülen::V,vyplachovať,lavar
1444,spülen::V,vyplachovať,enxaguar
1445,fegen::V,zametať,varrer
1446,kehren::V,zametať,varrer
1447,baden::V,kúpať sa,banhar
1448,baden::V,kúpať sa,tomar banho
1449,sich waschen::V,umývať sa,lavar-se
1450,ausziehen::V,zobliecť,despir
1451,anziehen::V,obliecť,vestir
1452,sich anziehen::V,obliecť sa,vestir-se
1453,kämmen::V,česať,pentear
1454,schmücken::V,ozdobiť,adornar
1455,sagen::V,povedať,dizer
1456,sprechen::V,hovoriť,falar
1457,reden::V,rozprávať,falar
1458,sich unterhalten::V,rozprávať sa,conversar
1459,fragen::V,spýtať sa,perguntar
1460,bitten::V,prosiť,pedir
1461,erzählen::V,rozprávať,contar
1462,mitteilen::V,oznámiť,comunicar
1463,mitteilen::V,oznámiť,participar
1464,nennen::V,nazvať,nomear
1465,nennen::V,nazvať,apelidar
1466,nennen::V,menovať,nomear
1467,nennen::V,menovať,apelidar
1468,rufen::V,volať,chamar
1469,rufen::V,zavolať,chamar
1470,prahlen::V,vystatovať sa,gabar-se
1471,prahlen::V,vystatovať sa,vangloriar-se
1472,übersetzen::V,preložiť,traduzir
1473,denken::V,myslieť,pensar
1474,glauben::V,veriť,crer
1475,bemerken::V,podotknuť,notar
1476,bemerken::V,podotknuť,observar
1477,bemerken::V,spozorovať,notar
1478,bemerken::V,spozorovať,observar
1479,erkennen::V,poznať,reconhecer
1480,begreifen::V,pochopiť,apreender
1481,begreifen::V,pochopiť,compreender
1482,begreifen::V,porozumieť,apreender
1483,begreifen::V,porozumieť,compreender
1484,verstehen::V,rozumieť,entender
1485,verstehen::V,rozumieť,compreender
1486,lernen::V,učiť sa,aprender
1487,wissen::V,vedieť,saber
1488,sich erinnern an::V,pamätať si na,lembrar-se de
1489,sich erinnern an::V,pamätať si na,recordar-se de
1490,vergessen::V,zabudnuť,esquecer
1491,messen::V,merať,medir
1492,zählen::V,počítať,contar
1493,rechnen::V,rátať,calcular
1494,rechnen::V,počítať,calcular
1495,lesen::V,čítať,ler
1496,malen::V,maľovať,pintar
1497,zeichnen::V,kresliť,desenhar
1498,schreiben::V,písať,escrever
1499,besitzen::V,mať,possuir
1500,besitzen::V,vlastniť,possuir
1501,kaufen::V,kúpiť,comprar
1502,verkaufen::V,predať,vender
1503,bezahlen::V,zaplatiť,pagar
1504,zahlen::V,platiť,pagar
1505,beherrschen::V,ovládať,imperar
1506,ertragen::V,znášať,suportar
1507,ertragen::V,vydržať,suportar
