,Concept_ID,sl,es
827,dies::PRN,tó,esto
828,das::PRN,tó,eso
829,das::PRN,tó,esto
830,alles::PRN,vsè,todo
831,ich::PRN,jàz,yo
832,du::PRN,tí,tú
833,er::PRN,òn,él
834,wir::PRN,mí,nosotros
835,ihr::PRN,ví,vosotros
836,sie::PRN,ôni,ellos
837,was::FPRN,káj,qué
838,wer::FPRN,kdó,quién
839,wo::FADV,kjé,dónde
840,wohin::FADV,kám,adónde
841,wohin::FADV,kám,hacia dónde
842,wie::FADV,kakó,cómo
843,warum::FADV,zakáj,por qué
844,wieviel::FNUM,kóliko,cuánto
845,eins::NUM,êden,uno
846,zwei::NUM,dvá,dos
847,drei::NUM,trí,tres
848,vier::NUM,štíri,cuatro
849,fünf::NUM,pét,cinco
850,sechs::NUM,šést,seis
851,sieben::NUM,sédem,siete
852,acht::NUM,ósem,ocho
853,neun::NUM,devét,nueve
854,zehn::NUM,desét,diez
855,elf::NUM,enájst,once
856,zwölf::NUM,dvánajst,doce
857,zwanzig::NUM,dvájset,veinte
858,dreißig::NUM,trídeset,treinta
859,vierzig::NUM,štírideset,cuarenta
860,fünfzig::NUM,pétdeset,cincuenta
861,sechzig::NUM,šéstdeset,sesenta
862,siebzig::NUM,sédemdeset,setenta
863,achtzig::NUM,ósemdeset,ochenta
864,neunzig::NUM,devétdeset,noventa
865,hundert::NUM,stó,cien
866,hundert::NUM,stó,ciento
867,tausend::NUM,tísoč,mil
868,und::CNJ,in,y
869,oder::CNJ,áli,o
870,stehen::V,státi,estar de pie
871,sitzen::V,sedéti,estar sentado
872,liegen::V,ležáti,yacer
873,liegen::V,ležáti,estar acostado
874,hängen::V,viséti,pender
875,werden::V,postáti,hacerse
876,passieren::V,zgodíti se,suceder
877,beginnen::V,začéti se,iniciarse
878,beginnen::V,začéti se,principiar
879,enden::V,končáti se,acabar
880,enden::V,končáti se,terminar
881,wechseln::V,ménjati se,variar
882,wechseln::V,ménjati se,alternar
883,aufgehen[Sonne]::V,vzíti,salir
884,untergehen[Sonne]::V,zaíti,ponerse
885,untergehen[Sonne]::V,zaíti,descender
886,scheinen[Sonne]::V,sijáti,brillar
887,donnern::V,grméti,tronar
888,wehen::V,píhati,soplar
889,strömen::V,líti,afluir
890,fließen::V,têči,fluir
891,fließen::V,têči,correr
892,sich drehen::V,vrtéti se,girar
893,schwanken::V,kolébati,vacilar
894,schwingen::V,níhati,oscilar
895,fallen::V,pádati,caer
896,brennen::V,goréti,arder
897,brennen::V,goréti,quemar
898,rauchen::V,kadíti se,humear
899,rauchen::V,kadíti se,echar humo
900,regnen::V,deževáti,llover
901,gefrieren::V,zmŕzniti,helarse
902,tauen::V,tájati,deshelarse
903,schmelzen::V,kopnéti,fundirse
904,schmelzen::V,kopnéti,derretirse
905,trocknen::V,sušíti se,secarse
906,sieden::V,kipéti,hervir
907,faulen::V,gníti,pudrirse
908,verfaulen::V,zgníti,pudrirse
909,reißen::V,tŕgati se,romperse
910,versinken::V,pogrézniti se,hundirse
911,vergehen::V,miníti,pasar
912,erscheinen::V,pojáviti se,aparecer
913,verschwinden::V,izgíniti,desaparecer
914,sinken::V,péšati,bajar
915,abnehmen::V,pojémati,decrecer
916,abnehmen::V,pojémati,disminuir
917,zunehmen::V,véčati se,crecer
918,zunehmen::V,véčati se,aumentar
919,zunehmen::V,množíti se,crecer
920,zunehmen::V,množíti se,aumentar
921,steigen::V,dvígati se,subir
922,steigen::V,dvígati se,ascender
923,wachsen::V,rásti,crecer
924,glänzen::V,sijáti,brillar
925,glänzen::V,sijáti,resplandecer
926,funkeln::V,ískriti se,chispear
927,lärmen::V,ropotáti,hacer ruido
928,lärmen::V,razgrájati,hacer ruido
929,läuten::V,zvoníti,sonar
930,läuten::V,zvoníti,repicar
931,klingeln::V,zvončkljáti,tocar el timbre
932,klirren::V,žvenketáti,tintinear
933,brausen::V,šuméti,zumbar
934,rauschen::V,šuštéti,murmurar
935,rauschen::V,šelestéti,murmurar
936,klingen::V,zvenéti,sonar
937,bellen::V,lájati,ladrar
938,heulen::V,zavíjati,ulular
939,blasen::V,píhniti,soplar
940,pfeifen::V,pískati,silbar
941,pfeifen::V,žvížgati,silbar
942,schreien::V,kričáti,gritar
943,stöhnen::V,stókati,gemir
944,zittern::V,drgetáti,temblar
945,leben::V,živéti,vivir
946,geboren werden::V,rodíti se,nacer
947,atmen::V,díhati,respirar
948,trinken::V,píti,beber
949,essen::V,jésti,comer
950,schlucken::V,požírati,tragar
951,müde werden::V,péšati,cansarse
952,müde werden::V,péšati,fatigarse
953,müde werden::V,utrúditi se,cansarse
954,müde werden::V,utrúditi se,fatigarse
955,einschlafen::V,zaspáti,dormirse
956,schlafen::V,spáti,dormir
957,aufwachen::V,zbudíti se,despertarse
958,aufstehen::V,vstáti,levantarse
959,sich erholen::V,oddahníti se,reposar
960,sich erholen::V,oddahníti se,descansar
961,krank werden::V,oboléti,caer enfermo
962,krank sein::V,bíti bolán,estar enfermo
963,schmerzen::V,boléti,doler
964,husten::V,kášljati,toser
965,genesen::V,okrévati,convalecer
966,genesen::V,okrévati,restablecerse
967,sterben::V,umréti,morir
968,umkommen::V,pogíniti,perecer
969,sich bewegen::V,zganíti se,moverse
970,sich rühren::V,premakníti se,rebullir
971,sich erheben::V,vstájati,levantarse
972,sich erheben::V,vzdígniti se,levantarse
973,sich setzen::V,sésti,sentarse
974,hinfallen::V,pásti dôl,caerse
975,laufen::V,hodíti,andar
976,schreiten::V,stópati,proceder
977,spazierengehen::V,na sprehòd íti,pasear
978,spazierengehen::V,na sprehòd íti,pasearse
979,eilen::V,drvéti,correr prisa
980,sich beeilen::V,hitéti,darse prisa
981,sausen::V,dírkati,correr
982,rennen::V,dírjati,correr
983,springen::V,skákati,saltar
984,klettern::V,plézati,trepar
985,klettern::V,plézati,escalar
986,schaukeln::V,kolébati,bambolearse
987,kriechen::V,pláziti se,reptar
988,kriechen::V,pláziti se,arrastrarse
989,schwimmen::V,plávati,nadar
990,tauchen::V,potápljati se,bucear
991,tauchen::V,potápljati se,sumergirse
992,rudern::V,vesláti,remar
993,fahren::V,vozíti se,ir
994,fahren::V,peljáti se,ir
995,fliegen::V,létati,volar
996,gehen::V,íti,ir
997,gehen::V,íti,andar
998,weggehen::V,odíti,irse
999,weggehen::V,odíti,marcharse
1000,abfahren::V,odpeljáti se,salir
1001,abfahren::V,odpeljáti se,partir
1002,anhalten::V,ustáviti se,parar
1003,anhalten::V,ustáviti se,pararse
1004,hineingehen::V,íti nóter,entrar
1005,eintreten::V,vstopíti,entrar
1006,kommen::V,príti,venir
1007,ankommen::V,prispéti,llegar
1008,ankommen::V,prihájati,llegar
1009,zurückkommen::V,vrníti se,volver
1010,zurückkommen::V,vrníti se,regresar
1011,bleiben::V,ostáti,quedarse
1012,warten::V,čákati,esperar
1013,erwarten::V,pričakováti,esperar
1014,suchen::V,iskáti,buscar
1015,finden::V,nájti,hallar
1016,finden::V,nájti,encontrar
1017,versuchen::V,poskúšati,intentar
1018,vorbereiten::V,pripráviti,preparar
1019,lieben::V,ljubíti,amar
1020,lieben::V,ljubíti,querer
1021,mögen::V,márati,querer
1022,lachen::V,smejáti se,reír
1023,rühren::V,ganíti,conmover
1024,weinen::V,jókati,llorar
1025,weinen::V,plákati,llorar
1026,schimpfen::V,psováti,regañar
1027,schimpfen::V,zmérjati,regañar
1028,sich ärgern::V,jezíti se,enfadarse
1029,sich fürchten::V,báti se,tener miedo
1030,fürchten::V,báti se,temer
1031,fürchten::V,báti se,tener miedo a
1032,fliehen::V,bežáti,huir
1033,flüchten::V,pobégniti,escaparse
1034,sehen::V,vídeti,ver
1035,anschauen::V,oglédati,mirar
1036,ansehen::V,glédati,mirar
1037,hören::V,slíšati,oír
1038,zuhören::V,poslúšati,escuchar
1039,probieren::V,poskúšati,probar
1040,probieren::V,poskúšati,degustar
1041,riechen::V,dúhati,oler
1042,fühlen::V,čutíti,sentir
1043,scheinen::V,zdéti se,parecer
1044,zu sehen sein::V,vídeti se,poder verse
1045,vernehmen::V,čúti,oír
1046,vernehmen::V,čúti,percibir
1047,frieren::V,zébsti,tener frío
1048,tun::V,délati,hacer
1049,können::V,môči,poder
1050,wollen::V,hotéti,querer
1051,anfangen::V,začéti,iniciar
1052,beenden::V,dokončáti,acabar
1053,beenden::V,dokončáti,terminar
1054,aufhören::V,prenéhati,cesar
1055,gelingen::V,uspéti,salir bien
1056,gelingen::V,posréčiti se,salir bien
1057,geraten::V,obnêsti se,salir
1058,geraten::V,obnêsti se,dar resultado
1059,öffnen::V,odpréti,abrir
1060,schließen::V,zapréti,cerrar
1061,stellen::V,postáviti,poner
1062,stellen::V,postáviti,colocar
1063,setzen::V,posadíti,poner
1064,setzen::V,posadíti,colocar
1065,legen::V,položíti,poner
1066,berühren::V,dotíkati se,tocar
1067,verbinden::V,obvézati,unir
1068,verbinden::V,obvézati,juntar
1069,bedecken::V,pokríti,tapar
1070,bedecken::V,pokríti,cubrir
1071,aufhängen::V,obésiti,colgar
1072,anzünden::V,zažgáti,encender
1073,aufheben::V,vzdígniti,recoger
1074,zurücklassen::V,zapustíti,dejar
1075,verlieren::V,izgubíti,perder
1076,fallen lassen::V,navréči,dejar caer
1077,machen::V,naredíti,hacer
1078,machen::V,napráviti,hacer
1079,herstellen::V,izdélati,fabricar
1080,bauen::V,gradíti,construir
1081,reparieren::V,popráviti,reparar
1082,verbessern::V,izbóljšati,mejorar
1083,ändern::V,spremeníti,mudar
1084,ändern::V,spremeníti,modificar
1085,graben::V,kopáti,cavar
1086,graben::V,grêbsti,cavar
1087,beugen::V,upogníti,doblar
1088,beugen::V,upogníti,inclinar
1089,biegen::V,zavíjati,doblar
1090,drehen::V,vrtéti,volver
1091,drehen::V,vrtéti,hacer girar
1092,wenden::V,obrníti,volver
1093,umdrehen::V,zasúkati,revolver
1094,heben::V,dvígati,levantar
1095,hochheben::V,privzdígniti,alzar
1096,ergreifen::V,zgrábiti,coger
1097,halten::V,držáti,tener
1098,drücken::V,tiščáti,apretar
1099,schieben::V,ríniti,empujar
1100,kratzen::V,práskati,rascar
1101,lecken::V,lízati,lamer
1102,beißen::V,grísti,morder
1103,abreißen::V,odtŕgati,arrancar
1104,abschneiden::V,odrézati,cortar
1105,binden::V,vézati,atar
1106,stecken::V,vtakníti,meter
1107,brechen::V,lomíti,romper
1108,brechen::V,lomíti,quebrar
1109,klopfen::V,tólči,golpear
1110,hauen::V,séči,pegar
1111,kleben::V,lépiti,pegar
1112,kleben::V,lépiti,encolar
1113,reiben::V,tréti,frotar
1114,reiben::V,dŕgniti,frotar
1115,streichen::V,namázati,untar
1116,streichen::V,namázati,recubrir
1117,schleifen::V,brúsiti,afilar
1118,schneiden::V,rézati,cortar
1119,rütteln::V,strésti,agitar
1120,schütteln::V,majáti,agitar
1121,schütteln::V,majáti,sacudir
1122,schwenken::V,obrníti,menear
1123,schütten::V,sípati,verter
1124,füllen::V,napolníti,llenar
1125,einwickeln::V,zavíti,envolver
1126,tragen::V,nêsti,llevar
1127,schleppen::V,vláčiti,arrastrar
1128,ziehen::V,vléči,tirar
1129,aufbewahren::V,shranjeváti,conservar
1130,werfen::V,lúčati,echar
1131,werfen::V,lúčati,lanzar
1132,fangen::V,ujéti,coger
1133,packen::V,prijéti,agarrar
1134,verstecken::V,skríti,esconder
1135,teilen::V,razdelíti,partir
1136,teilen::V,razdelíti,dividir
1137,schicken::V,pošíljati,enviar
1138,bringen::V,prinêsti,traer
1139,hinzufügen::V,pristáviti,añadir
1140,bekommen::V,dobíti,obtener
1141,bekommen::V,dobíti,conseguir
1142,erhalten::V,prejéti,recibir
1143,nehmen::V,vzéti,tomar
1144,wählen::V,izbírati,elegir
1145,auswählen::V,izbráti,escoger
1146,auswählen::V,izbráti,seleccionar
1147,bewahren::V,ohraníti,guardar
1148,bewahren::V,ohraníti,preservar
1149,behindern::V,ovírati,estorbar
1150,behindern::V,ovírati,obstaculizar
1151,verderben::V,pokváriti,estropear
1152,beschädigen::V,poškodováti,deteriorar
1153,zerbrechen::V,razlomíti,romper
1154,zerbrechen::V,razlomíti,quebrar
1155,zerreißen::V,raztŕgati,desgarrar
1156,zerreißen::V,raztŕgati,despedazar
1157,zerstören::V,razrúšiti,destruir
1158,zerstören::V,razrúšiti,destrozar
1159,verbrennen::V,sežgáti,quemar
1160,geben::V,dáti,dar
1161,reichen::V,séči,pasar
1162,reichen::V,molíti,pasar
1163,schenken::V,podáriti,regalar
1164,versprechen::V,obljubíti,prometer
1165,wünschen::V,vóščiti,desear
1166,loben::V,hváliti,alabar
1167,küssen::V,poljubováti,besar
1168,wiegen::V,zíbati,mecer
1169,zudecken::V,pokríti,tapar
1170,zudecken::V,pokríti,cubrir
1171,wecken::V,zbudíti,despertar
1172,zeigen::V,pokázati,mostrar
1173,führen::V,vêsti,guiar
1174,führen::V,vêsti,conducir
1175,lehren::V,učíti,enseñar
1176,lehren::V,učíti,instruir
1177,unterrichten::V,poučeváti,enseñar
1178,aufziehen::V,vzgojíti,criar
1179,leiten::V,uprávljati,guiar
1180,leiten::V,uprávljati,dirigir
1181,antreiben::V,goníti,impeler
1182,antreiben::V,goníti,impulsar
1183,lassen::V,povzročíti,hacer
1184,einladen::V,povábiti,invitar
1185,vereinigen::V,zdrúžiti,unir
1186,besuchen::V,obiskáti,visitar
1187,besuchen::V,obiskáti,ir a ver
1188,treffen::V,pogodíti,encontrar
1189,sich versammeln::V,zbráti se,reunirse
1190,sich versammeln::V,zbráti se,congregarse
1191,spielen::V,igráti se,jugar
1192,singen::V,péti,cantar
1193,tanzen::V,plésati,bailar
1194,sich trennen::V,ločíti se,separarse
1195,verlassen::V,zapustíti,dejar
1196,verlassen::V,zapustíti,abandonar
1197,retten::V,réšiti,salvar
1198,bewachen::V,strážiti,vigilar
1199,schützen::V,sčítiti,proteger
1200,verteidigen::V,braníti,defender
1201,sich schlagen::V,têpsti se,batirse
1202,schießen::V,stréljati,tirar
1203,schießen::V,stréljati,disparar
1204,siegen::V,zmágati,vencer
1205,ärgern::V,jezíti,enojar
1206,ärgern::V,jezíti,enfadar
1207,ärgern::V,razbúriti,enojar
1208,ärgern::V,razbúriti,enfadar
1209,schlagen::V,têpsti,pegar
1210,schlagen::V,têpsti,golpear
1211,schlagen::V,udáriti,pegar
1212,schlagen::V,udáriti,golpear
1213,treten::V,teptáti,dar una patada a
1214,stechen::V,ubôsti,pinchar
1215,stoßen::V,peháti,empujar
1216,stoßen::V,drégniti,empujar
1217,stehlen::V,ukrásti,robar
1218,stehlen::V,ukrásti,hurtar
1219,stehlen::V,pokrásti,robar
1220,stehlen::V,pokrásti,hurtar
1221,stören::V,motíti,molestar
1222,belästigen::V,nadlegováti,molestar
1223,belästigen::V,nadlegováti,importunar
1224,verbergen::V,skríti,ocultar
1225,verbergen::V,skríti,esconder
1226,täuschen::V,slepíti,engañar
1227,betrügen::V,várati,engañar
1228,betrügen::V,ogoljufáti,engañar
1229,töten::V,ubíti,matar
1230,wohnen::V,prebívati,vivir
1231,wohnen::V,prebívati,habitar
1232,arbeiten::V,délati,trabajar
1233,sammeln::V,zbráti,recoger
1234,sammeln::V,zbráti,coleccionar
1235,pflücken::V,obráti,coger
1236,jagen::V,lovíti,cazar
1237,fischen::V,ribáriti,pescar
1238,fassen::V,zajéti,atrapar
1239,fassen::V,zajéti,capturar
1240,hüten::V,pásti,guardar
1241,treiben::V,pogánjati,aballar
1242,anbinden::V,privézati,atar
1243,füttern::V,kŕmiti,echar de comer
1244,melken::V,mólsti,ordeñar
1245,hacken::V,sékati,picar
1246,hacken::V,sékati,cortar
1247,gießen::V,ulíti,regar
1248,reifen::V,zoréti,madurar
1249,zubereiten::V,pripráviti,preparar
1250,kochen::V,kúhati,cocer
1251,kochen::V,kúhati,guisar
1252,backen::V,cvréti,hornear
1253,backen::V,cvréti,cocer al horno
1254,braten::V,pêči,asar
1255,braten::V,pêči,freír
1256,umrühren::V,preméšati,remover
1257,stricken::V,plêsti,hacer punto
1258,stricken::V,plêsti,hacer calceta
1259,nähen::V,šívati,coser
1260,färben::V,bárvati,teñir
1261,färben::V,bárvati,colorear
1262,reinigen::V,očístiti,limpiar
1263,waschen::V,opráti,lavar
1264,abwischen::V,obrísati,fregar
1265,abwischen::V,obrísati,limpiar
1266,spülen::V,splakováti,aclarar
1267,spülen::V,splakováti,enjuagar
1268,fegen::V,pométati,barrer
1269,fegen::V,pométati,pasar la escoba
1270,kehren::V,mésti,barrer
1271,baden::V,kópati se,bañarse
1272,sich waschen::V,umíti se,lavarse
1273,ausziehen::V,izvléči,quitar
1274,ausziehen::V,izvléči,quitarse
1275,anziehen::V,obléči,ponerse
1276,sich anziehen::V,obléči se,vestirse
1277,kämmen::V,česáti,peinar
1278,schmücken::V,okrasíti,adornar
1279,sagen::V,dejáti,decir
1280,sprechen::V,govoríti,hablar
1281,reden::V,rêči,hablar
1282,reden::V,rêči,conversar
1283,sich unterhalten::V,razgovárjati se,charlar
1284,sich unterhalten::V,razgovárjati se,conversar
1285,fragen::V,vprášati,preguntar
1286,bitten::V,prosíti,rogar
1287,erzählen::V,práviti,contar
1288,mitteilen::V,naznániti,comunicar
1289,mitteilen::V,naznániti,participar
1290,nennen::V,imenováti,llamar
1291,nennen::V,imenováti,nombrar
1292,rufen::V,klícati,llamar
1293,prahlen::V,baháti se,jactarse
1294,übersetzen::V,prevêsti,traducir
1295,denken::V,mísliti,pensar
1296,glauben::V,verjéti,creer
1297,bemerken::V,opáziti,notar
1298,erkennen::V,spoznáti,reconocer
1299,begreifen::V,pôjmiti,concebir
1300,verstehen::V,razuméti,entender
1301,verstehen::V,razuméti,comprender
1302,lernen::V,učíti se,aprender
1303,wissen::V,znáti,saber
1304,wissen::V,védeti,saber
1305,sich erinnern an::V,spómniti se,recordar
1306,sich erinnern an::V,spómniti se,acordarse de
1307,vergessen::V,pozábiti,olvidar
1308,messen::V,mériti,medir
1309,zählen::V,štéti,contar
1310,rechnen::V,račúnati,contar
1311,rechnen::V,račúnati,calcular
1312,lesen::V,bráti,leer
1313,lesen::V,čítati,leer
1314,malen::V,slíkati,pintar
1315,zeichnen::V,rísati,dibujar
1316,schreiben::V,písati,escribir
1317,besitzen::V,iméti,poseer
1318,kaufen::V,kupíti,comprar
1319,verkaufen::V,prodáti,vender
1320,bezahlen::V,pláčati,pagar
1321,zahlen::V,plačeváti,pagar
1322,beherrschen::V,obvládati,dominar
1323,ertragen::V,prenêsti,soportar
1324,Verstand::N,,razón
1325,Verstand::N,,entendimiento
