,Concept_ID,et,hi
1481,schütteln::V,raputama,हिलाना
1482,schütteln::V,loksutama,हिलाना
1483,schwenken::V,vehkima,घुमाना
1484,schwenken::V,lehvitama,घुमाना
1485,schütten::V,kallama,उँडेलना
1486,füllen::V,täitma,भरना
1487,füllen::V,täitma,ठूसना
1488,einwickeln::V,sisse mähkima,लपेटना
1489,tragen::V,kandma,ढोना
1490,schleppen::V,tassima,घसीटना
1491,schleppen::V,lohistama,घसीटना
1492,ziehen::V,vedama,खींचना
1493,ziehen::V,tõmbama,खींचना
1494,aufbewahren::V,säilitama,रखना
1495,aufbewahren::V,alal hoidma,रखना
1496,werfen::V,viskama,फेंकना
1497,fangen::V,püüdma,पकड़ना
1498,packen::V,kinni haarama,पकड़ना
1499,packen::V,kinni võtma,पकड़ना
1500,verstecken::V,peitma,छिपाना
1501,teilen::V,jagama,बाँटना
1502,teilen::V,jaotama,बाँटना
1503,schicken::V,saatma,भेजना
1504,bringen::V,viima,लाना
1505,hinzufügen::V,lisama,जोड़ना
1506,bekommen::V,saama,पाना
1507,erhalten::V,saama,पाना
1508,erhalten::V,saama,मिलना
1509,nehmen::V,võtma,लेना
1510,wählen::V,valima,चुनना
1511,auswählen::V,valima,चुनना
1512,bewahren::V,hoidma,बनाए रखना
1513,behindern::V,takistama,रोकना
1514,verderben::V,rikkuma,ख़राब करना
1515,beschädigen::V,rikkuma,नुक़सान पहुँचाना
1516,zerbrechen::V,katki tegema,तोड़ना
1517,zerreißen::V,katki rebima,तोड़ना
1518,zerstören::V,purustama,नष्ट करना
1519,zerstören::V,purustama,बरबाद करना
1520,verbrennen::V,põletama,जलाना
1521,geben::V,andma,देना
1522,reichen::V,andma,थमाना
1523,reichen::V,ulatama,थमाना
1524,schenken::V,kinkima,भेंट देना
1525,versprechen::V,lubama,वादा करना
1526,versprechen::V,tõotama,वादा करना
1527,wünschen::V,soovima,कामना करना
1528,loben::V,kiitma,तारीफ़ करना
1529,küssen::V,suudlema,चूमना
1530,wiegen::V,hällitama,झुलाना
1531,zudecken::V,kaanetama,ढकना
1532,zudecken::V,kinni katma,ढकना
1533,wecken::V,äratama,जगाना
1534,zeigen::V,näitama,दिखाना
1535,führen::V,juhatama,रास्ता दिखाना
1536,lehren::V,õpetama,पढ़ाना
1537,unterrichten::V,õpetama,सिखाना
1538,aufziehen::V,üles kasvatama,पालना
1539,leiten::V,juhtima,संचालन करना
1540,antreiben::V,ergutama,हड़बड़ाना
1541,lassen::V,laskma,-आना
1542,lassen::V,laskma,कराना
1543,einladen::V,kutsuma,बुलाना
1544,vereinigen::V,ühendama,मिलाना
1545,vereinigen::V,ühendama,संयुक्त करना
1546,besuchen::V,külastama,मिलना से
1547,besuchen::V,külastama,मिलने जाना से
1548,treffen::V,kohtama,मिलना
1549,sich versammeln::V,kogunema,इकट्ठा होना
1550,spielen::V,mängima,खेलना
1551,singen::V,laulma,गाना
1552,tanzen::V,tantsima,नाचना
1553,sich trennen::V,lahku minema,अलग होना
1554,verlassen::V,maha jätma,छोड़ना
1555,retten::V,päästma,बचाना
1556,bewachen::V,valvama,आँख रखना पर
1557,schützen::V,kaitsma,रक्षा करना
1558,verteidigen::V,kaitsma,रक्षा करना
1559,sich schlagen::V,kaklema,हाथापाई करना
1560,schießen::V,tulistama,गोली मारना
1561,siegen::V,võitma,जीतना
1562,siegen::V,võitma,विजय पाना
1563,ärgern::V,ärritama,चिढ़ाना
1564,ärgern::V,vihastama,चिढ़ाना
1565,schlagen::V,lööma,मारना
1566,treten::V,sõtkuma,ठोकर मारना
1567,stechen::V,pistma,भेदना
1568,stechen::V,pistma,भोंकना
1569,stechen::V,torkama,भेदना
1570,stechen::V,torkama,भोंकना
1571,stoßen::V,tõukama,धक्का देना
1572,stoßen::V,tõukama,झटका देना
1573,stehlen::V,varastama,चोरी करना
1574,stören::V,segama,बुरा लगना
1575,stören::V,häirima,बुरा लगना
1576,belästigen::V,ahistama,तंग करना
1577,verbergen::V,peitma,लुकाना
1578,verbergen::V,varjama,लुकाना
1579,täuschen::V,petma,धोखा देना
1580,täuschen::V,tüssama,धोखा देना
1581,betrügen::V,petma,धोखा देना
1582,betrügen::V,tüssama,धोखा देना
1583,betrügen::V,truudust murtma,धोखा देना
1584,töten::V,tapma,मारना
1585,töten::V,tapma,मार डालना
1586,töten::V,surmama,मारना
1587,töten::V,surmama,मार डालना
1588,wohnen::V,elama,रहना
1589,arbeiten::V,töötama,काम करना
1590,sammeln::V,koguma,जमा करना
1591,sammeln::V,korjama,जमा करना
1592,pflücken::V,noppima,चुनना
1593,pflücken::V,noppima,तोड़ना
1594,jagen::V,jahtima,आखेट करना
1595,jagen::V,jahtima,शिकार करना
1596,fischen::V,kalastama,मछली पकड़ना
1597,fischen::V,kala püüdma,मछली पकड़ना
1598,fassen::V,püüdma,पकड़ना
1599,hüten::V,karjatama,चराना
1600,treiben::V,ajama,हाँकना
1601,anbinden::V,kinni siduma,बाँधना
1602,füttern::V,söötma,खिलाना
1603,melken::V,lüpsma,दुहना
1604,hacken::V,raiuma,काटना
1605,hacken::V,lõhkuma,काटना
1606,gießen::V,kastma,सींचना
1607,reifen::V,valmima,पकना
1608,zubereiten::V,valmistama,पकाना
1609,kochen::V,keetma,पकाना
1610,kochen::V,keetma,राँधना
1611,backen::V,küpsetama,पकाना
1612,braten::V,praadima,तलना
1613,braten::V,praadima,भूनना
1614,umrühren::V,segama,फेंटना
1615,stricken::V,kuduma,बुनना
1616,nähen::V,õmblema,सीना
1617,färben::V,värvima,रँगना
1618,reinigen::V,puhastama,साफ़ करना
1619,reinigen::V,puhastama,शुद्ध करना
1620,waschen::V,pesema,धोना
1621,abwischen::V,puhtaks pühkima,पोंछ्ना
1622,spülen::V,uhtma,माँजना
1623,spülen::V,uhtma,खँगालना
1624,fegen::V,pühkima,बुहारना
1625,kehren::V,pühkima,झाड़ना
1626,baden::V,suplema,स्नान करना
1627,baden::V,kümblema,स्नान करना
1628,sich waschen::V,end pesema,नहाना
1629,sich waschen::V,end pesema,हाथ-मुँह धोना
1630,ausziehen::V,käest võtma,उतारना
1631,ausziehen::V,jalast võtma,उतारना
1632,ausziehen::V,seljast võtma,उतारना
1633,anziehen::V,jalga panema,पहनना
1634,sich anziehen::V,riietuma,कपड़े पहनना
1635,kämmen::V,kammima,कंघी करना
1636,schmücken::V,kaunistama,सजाना
1637,schmücken::V,kaunistama,सँवारना
1638,sagen::V,ütlema,कहना
1639,sagen::V,ütlema,बताना
1640,sprechen::V,rääkima,बोलना
1641,sprechen::V,kõnelema,बोलना
1642,reden::V,kõnelema,बोलना
1643,reden::V,kõnelema,बात करना
1644,sich unterhalten::V,vestlema,बात करना
1645,sich unterhalten::V,vestlema,बातचीत करना
1646,fragen::V,küsima,पूछ्ना
1647,fragen::V,küsima,प्रश्न करना
1648,bitten::V,paluma,माँगना से
1649,erzählen::V,jutustama,बताना
1650,mitteilen::V,teatama,ख़बर देना
1651,mitteilen::V,teatama,सूचना देना
1652,mitteilen::V,teada andma,ख़बर देना
1653,mitteilen::V,teada andma,सूचना देना
1654,nennen::V,nimetama,नाम देना
1655,rufen::V,kutsuma,बुलाना
1656,prahlen::V,hooplema,शेख़ी बघारना
1657,übersetzen::V,tõlkima,अनुवाद करना
1658,denken::V,mõtlema,सोचना
1659,glauben::V,uskuma,विश्वास करना
1660,bemerken::V,märkama,ध्यान देना पर
1661,erkennen::V,ära tundma,पहचानना
1662,begreifen::V,aru saama,समझना
1663,verstehen::V,mõistma,सुनना
1664,lernen::V,õppima,पढ़ना
1665,wissen::V,teadma,जानना
1666,wissen::V,teadma,मालूम होना
1667,sich erinnern an::V,mäletama,याद करना
1668,vergessen::V,unustama,भूलना
1669,vergessen::V,unustama,बिसारना
1670,messen::V,mõõtma,नापना
1671,zählen::V,loendama,गिनना
1672,rechnen::V,arvutama,गणना करना
1673,rechnen::V,arvutama,हिसाब करना
1674,lesen::V,lugema,पढ़ना
1675,malen::V,maalima,कींचना
1676,zeichnen::V,joonistama,चित्र कींचना
1677,schreiben::V,kirjutama,लिखना
1678,besitzen::V,omama,मालिक होना
1679,besitzen::V,omama,स्वामी होना
1680,kaufen::V,ostma,ख़रीदना
1681,verkaufen::V,müüma,बेचना
1682,bezahlen::V,tasuma,चुकाना
1683,bezahlen::V,tasuma,अदा करना
1684,zahlen::V,maksma,अदा करना
1685,beherrschen::V,valitsema,शासन करना पर
1686,ertragen::V,taluma,सहना
