,Concept_ID,kl,ro
753,grün::A,qorsooqqippoq,verde
754,grau::A,qaserpoq,gri
755,grau::A,qaserpoq,cenușiu
756,billig::A,akikippoq,ieftin
757,wertvoll::A,erlinnarpoq,prețios
758,blind::A,tappiippoq,orb
759,blind::A,isigisaqanngilaq,orb
760,taub::A,tusilarpoq,surd
761,kräftig::A,pissaq,tare
762,kräftig::A,pissaq,forte
763,kräftig::A,pissaq,robust
764,kräftig::A,pissarsuaq,tare
765,kräftig::A,pissarsuaq,forte
766,kräftig::A,pissarsuaq,robust
767,stark::A,sanngivoq,viguros
768,stark::A,sanngivoq,puternic
769,schwach::A,nakuippoq,slab
770,schwach::A,nakuippoq,debil
771,fett::A,pualavoq,gras
772,schlank::A,tuappoq,zvelt
773,hübsch::A,aatsialaq,drăguț
774,böse::A,ajorpoq,rău
775,böse::A,ajorpoq,răutăcios
776,dumm::A,taqajak,nerod
777,dumm::A,taqajak,tâmpit
778,dumm::A,sikkilluppoq,nerod
779,dumm::A,sikkilluppoq,tâmpit
780,dumm::A,qaatusimasaqanngilaq,nerod
781,dumm::A,qaatusimasaqanngilaq,tâmpit
782,faul::A,eqiasuppoq,leneș
783,faul::A,eqiattortuvoq,leneș
784,fleißig::A,eqiasuippoq,harnic
785,fleißig::A,eqiasuippoq,sârguincios
786,geizig::A,iasilaarpoq,calic
787,geizig::A,iasilaarpoq,zgârcit
788,geizig::A,tukkuippoq,calic
789,geizig::A,tukkuippoq,zgârcit
790,klug::A,mallak,isteț
791,klug::A,mallak,deștept
792,klug::A,ittanneq,isteț
793,klug::A,ittanneq,deștept
794,klug::A,kutaappoq,isteț
795,klug::A,kutaappoq,deștept
796,klug::A,kuttaappoq,isteț
797,klug::A,kuttaappoq,deștept
798,klug::A,qarasagippoq,isteț
799,klug::A,qarasagippoq,deștept
800,lieb::A,akisooq,drag
801,lieb::A,akisooq,iubit
802,lustig::A,piikulavoq,vesel
803,sanft::A,isumagippoq,blând
804,sanft::A,isumagippoq,blajin
805,hungrig::A,kaappoq,flămând
806,hungrig::A,perlilerpoq,flămând
807,krank::A,napparsimavoq,bolnav
808,traurig::A,aliasuppoq,trist
809,traurig::A,aliasuppoq,mâhnit
810,lebendig::A,uumavoq,viu
811,gut::A,ajunngilaq,bun
812,schlecht::A,sualuppoq,rău
813,schlecht::A,sualuppoq,prost
814,richtig::A,iluarpoq,drept
815,richtig::A,iluarpoq,corect
816,schlimm::A,amiilaarnarpoq,rău
817,wahr::A,ilumoorpoq,adevărat
818,alt::A,pisoqaq,uzat
819,alt::A,pisoqaq,vechi
820,neu::A,nutaavoq,nou
821,alt[Lebewesen]::A,utoqqaq,bătrîn
822,jung::A,inuusuppoq,tânăr
823,jung::A,kingulliarsuk,tânăr
824,arm::A,piillasoq,sărac
825,arm::A,piillasoq,sărman
826,arm::A,piitsuuvoq,sărac
827,arm::A,piitsuuvoq,sărman
828,reich::A,pisuuvoq,avut
829,reich::A,pisuuvoq,bogat
830,berühmt::A,tusaamasaq,renumit
831,fremd::A,ajasoornarpoq,străin
832,verschieden::A,allatut,diferit
833,verschieden::A,allatut,deosebit
834,verschieden::A,tamalaat,diferit
835,verschieden::A,tamalaat,deosebit
836,nah::A,qanippoq,apropiat
837,fern::A,ungasippoq,departe
838,linker::A,saamerleq,stâng
839,rechter::A,innarluissut,drept
840,erster::A,siulleq,prim
841,zweiter::A,qataatsup tullia,al doilea
842,dritter::A,pingajorarterut,treilea
843,letzter::A,kingulleq,final
844,allein::ADV,kisimiippoq,singur
845,auf einmal::ADV,tassanngaannaq,dintrodată
846,zusammen::ADV,attaasa,împreună
847,zusammen::ADV,attarmik,împreună
848,lange::ADV,akuni,îndelung
849,lange::ADV,akuni,mult timp
850,plötzlich::ADV,tassanngaannaq,deodată
851,plötzlich::ADV,tassanngaannaq,pe neașteptate
852,sofort::ADV,erniinnaq,imediat
853,sofort::ADV,erniinnaq,numaidecît
854,später::ADV,kingorna,mai apoi
855,später::ADV,kingorna,mai târziu
856,jetzt::ADV,maanna,acum
857,jetzt::ADV,massakkut,acum
858,heute::ADV,ullumi,azi
859,heute::ADV,ullumi,astăzi
860,morgen::ADV,aqagu,mâine
861,bald::ADV,erniinnaq,curând
862,dann::ADV,taava,apoi
863,gestern::ADV,ippassaq,ieri
864,einst::ADV,ataatsimik,odată
865,einst::ADV,ataatsimik,odinioară
866,einst::ADV,ilaanni,odată
867,einst::ADV,ilaanni,odinioară
868,damals::ADV,taamani,atunci
869,damals::ADV,taamani,pe atunci
870,damals::ADV,taamanikkut,atunci
871,damals::ADV,taamanikkut,pe atunci
872,damals::ADV,taassumuunakkut,atunci
873,damals::ADV,taassumuunakkut,pe atunci
874,danach::ADV,taava,după aceasta
875,vorher::ADV,siornagut,mai întâi
876,vorher::ADV,siornagut,în prealabil
877,einmal::ADV,ilaanni,odată
878,einmal::ADV,ataatsimik,odată
879,manchmal::ADV,qaqutigu,uneori
880,manchmal::ADV,qaqutigu,câteodată
881,manchmal::ADV,qaqutigut,uneori
882,manchmal::ADV,qaqutigut,câteodată
883,oft::ADV,akulikitsumik,des
884,oft::ADV,akulikitsumik,deseori
885,immer::ADV,tamatigut,mereu
886,immer::ADV,tamatigut,întotdeauna
887,hier::ADV,maani,aci
888,hier::ADV,maani,aici
889,hierhin::ADV,maani,încoace
890,dorthin::ADV,ikuuna,dincolo
891,geradeaus::ADV,narlumut,drept înainte
892,vorwärts::ADV,pilangavoc,înainte
893,rückwärts::ADV,kingumut,îndărăt
894,rückwärts::ADV,tunumut or tunummut,îndărăt
895,zurück::ADV,kingumut,înapoi
896,zurück::ADV,tunumut or tunummut,înapoi
897,unten::ADV,kana,jos
898,unten::ADV,kana,dedesubt
899,hinab::ADV,qiviu,în jos
900,hinab::ADV,qiviu,de vale
901,überall::ADV,tamaginni,peste tot
902,überall::ADV,tamaginni,pretutindeni
903,überall::ADV,tamani tamaani,peste tot
904,überall::ADV,tamani tamaani,pretutindeni
905,kaum::ADV,qaqutigorsuaq,cu greu
906,kaum::ADV,qaqutigorsuaq,cu anevoie
907,sehr::ADV,assut,mult
908,sehr::ADV,assut,foarte
909,noch::ADV,qeratavoq,încă
910,schon::ADV,taava-una,și
911,schon::ADV,taava-una,deja
912,wieder::ADV,kingumut,iar
913,wieder::ADV,kingumut,iarăși
914,vergebens::ADV,angiluk,în zadar
915,dies::PRN,manna,acesta
916,dies::PRN,matuma,acesta
917,das::PRN,ua,asta
918,ich::PRN,uanga,eu
919,du::PRN,illit,tu
920,er::PRN,una,el
921,er::PRN,una,dânsul
922,wir::PRN,uagut,noi
923,ihr::PRN,ilissi,voi
924,sie::PRN,uku,ei
925,sie::PRN,uku,dânșii
926,was::FPRN,aat?,ce
927,wer::FPRN,kikkut,cine
928,wo::FADV,sumi,unde
929,wohin::FADV,sumut,încotro
930,wie::FADV,qanoq,cum
931,warum::FADV,sooq,de ce
932,warum::FADV,sooq,pentru ce
933,wieviel::FNUM,qassit,cât
934,wieviel::FNUM,qanoq atsigisumik?,cât
935,eins::NUM,ataaseq,unu
936,zwei::NUM,marluk,doi
937,drei::NUM,pingasut,trei
938,vier::NUM,sisamat,patru
939,vier::NUM,qajuusat,patru
940,fünf::NUM,tallimat,cinci
941,sechs::NUM,arfineq,șase
942,sechs::NUM,arfinillit,șase
943,sieben::NUM,arfineq-marluk,șapte
944,acht::NUM,arfineq pingasut,opt
945,neun::NUM,qulingiluat,nouă
946,neun::NUM,arfineq sisamat,nouă
947,zehn::NUM,qulit,zece
948,elf::NUM,aqqaneq,unsprezece
949,zwölf::NUM,aqqaneq-marluk,douăsprezece
950,zwanzig::NUM,tyve,douăzeci
951,dreißig::NUM,tredive,treizeci
952,dreißig::NUM,pingasunik qulillit,treizeci
953,vierzig::NUM,fyrre,patruzeci
954,fünfzig::NUM,halvtreds,cincizeci
955,fünfzig::NUM,tallimanik qulillit,cincizeci
956,sechzig::NUM,tres,șaizeci
957,siebzig::NUM,halvfjerds,șaptezeci
958,achtzig::NUM,firs,optzeci
959,neunzig::NUM,halvfems,nouăzeci
960,hundert::NUM,et hundrede,sută
961,tausend::NUM,et tusinde,mie
962,und::CNJ,aamma,și
963,oder::CNJ,imalluunnit,ori
964,stehen::V,sikingavoq,sta
965,sitzen::V,ingippoq,ședea
966,liegen::V,nalavoq,zăcea
967,liegen::V,nalavoq,fi culcat
968,liegen::V,aqupivoq,zăcea
969,liegen::V,aqupivoq,fi culcat
970,hängen::V,nivinngarpaa,atârna
971,werden::V,pinngorpoq,deveni
972,werden::V,pinngorpoq,se face
973,passieren::V,pivoq,se întâmpla
974,beginnen::V,aallarnerpaa,începe
975,enden::V,naggaserpaa,se sfârși
976,enden::V,naggaserpaa,se termina
977,wechseln::V,immikkut ilivoq,se schimba
978,untergehen[Sonne]::V,ilioqqaasoq,apune
979,scheinen[Sonne]::V,qinnorpoq,străluci
980,scheinen[Sonne]::V,qinngorpoq,străluci
981,donnern::V,kalleq,tuna
982,wehen::V,timmivoq,bate
983,sich drehen::V,ipippaa,se învârti
984,schwanken::V,aalavoq,se clătina
985,schwingen::V,issakajaat or issakatsiaarut,vibra
986,schwingen::V,issakajaat or issakatsiaarut,flutura
987,fallen::V,quasivaa,cădea
988,brennen::V,seerpoq,arde
989,brennen::V,uuppaa,arde
990,rauchen::V,pujoorpoq,fuma
991,regnen::V,siallerpoq,ploua
992,gefrieren::V,qiulerpoq,îngheța
993,tauen::V,aappoq,se dezgheța
994,schmelzen::V,aappoq,se topi
995,schmelzen::V,aatsippaa,se topi
996,trocknen::V,panerserpaa,se usca
997,sieden::V,qalappoq,fierbe
998,sieden::V,qalappoq,clocoti
999,reißen::V,qulli,se rupe
1000,reißen::V,qulli,se sfâșia
1001,reißen::V,alittorpaa,se rupe
1002,reißen::V,alittorpaa,se sfâșia
1003,reißen::V,kimillanneq,se rupe
1004,reißen::V,kimillanneq,se sfâșia
1005,versinken::V,kivivaa,se scufunda
1006,versinken::V,apparpoq,se scufunda
1007,vergehen::V,qaangerpaa,trece
1008,vergehen::V,qaangerpaa,se scurge
1009,vergehen::V,sarsuppoq,trece
1010,vergehen::V,sarsuppoq,se scurge
1011,erscheinen::V,takutippoq,apărea
1012,sinken::V,kivivaa,cădea
1013,sinken::V,kivivaa,coborî
1014,sinken::V,apparpoq,cădea
1015,sinken::V,apparpoq,coborî
1016,abnehmen::V,ikillipput,scădea
1017,abnehmen::V,ikillipput,descrește
1018,zunehmen::V,allisippaa,spori
1019,zunehmen::V,allisippaa,crește
1020,zunehmen::V,allisippaa,augmenta
1021,steigen::V,allisippaa,urca
1022,wachsen::V,allivoq,crește
1023,glänzen::V,qinngorpoq,luci
1024,glänzen::V,qinngorpoq,străluci
1025,glänzen::V,qinnorpoq,luci
1026,glänzen::V,qinnorpoq,străluci
1027,funkeln::V,uisorilavoq,scânteia
1028,läuten::V,avilualaarpoq,suna
1029,klingeln::V,aviluarpoq,suna
1030,klingeln::V,aviluarpaluppoq,suna
1031,brausen::V,ittuk,vui
1032,brausen::V,ittuppoq,vui
1033,brausen::V,ittuppaluppoq,vui
1034,bellen::V,qiluppoq,lătra
1035,heulen::V,maarpoq,urla
1036,heulen::V,maalavoq,urla
1037,heulen::V,miaggoorpoq,urla
1038,blasen::V,aporneq,sufla
1039,pfeifen::V,siggartartitsivoq,fluiera
1040,pfeifen::V,siorsulavoq,fluiera
1041,schreien::V,suaarpoq,țipa
1042,stöhnen::V,nipiliorpoq,geme
1043,stöhnen::V,nipilliorpoq,geme
1044,zittern::V,qarsulivik,tremura
1045,leben::V,inuuvoq,trăi
1046,geboren werden::V,inuuvoq,se naște
1047,geboren werden::V,inunngorpoq,se naște
1048,atmen::V,anersaarpoq,respira
1049,trinken::V,imerpoq,bea
1050,essen::V,tamorpoq,mânca
1051,schlucken::V,tuluarnaq,înghiți
1052,einschlafen::V,sinippoq,adormi
1053,schlafen::V,sinik,dormi
1054,aufwachen::V,iterpoq,se deștepta
1055,aufwachen::V,eqqumavoq,se deștepta
1056,aufstehen::V,makippoq,fi se scula
1057,sich erholen::V,qasuerserpoq,se relaxa
1058,sich erholen::V,qasuerserpoq,se destinde
1059,schmerzen::V,anneraa,durea
1060,schmerzen::V,annernarpoq,durea
1061,husten::V,quersorpoq,tuși
1062,genesen::V,ajunngissivoq,se însănătoși
1063,genesen::V,ilisimmarpoq,se însănătoși
1064,genesen::V,ilorrippoq,se însănătoși
1065,sterben::V,toquvoq,muri
1066,sich bewegen::V,ingerlavoq,se mișca
1067,sich setzen::V,ingippoq,lua loc
1068,sich setzen::V,ingippoq,se așeza
1069,laufen::V,arpappoq,merge
1070,laufen::V,arpappoq,merge pe jos
1071,schreiten::V,ingerlavoq,păși
1072,spazierengehen::V,utertakajaarpoq,se plimba
1073,spazierengehen::V,utertakattajaarpoq,se plimba
1074,eilen::V,qaa qaa,fi se grăbi
1075,eilen::V,qiilasaarpoq,fi se grăbi
1076,eilen::V,ingerlasaarpaa,fi se grăbi
1077,sich beeilen::V,tuaviorpoq,se grăbi
1078,sausen::V,uiguut,țâșni
1079,rennen::V,igivoq,fugi
1080,rennen::V,igivoq,alerga
1081,springen::V,upernassaq,sări
1082,klettern::V,pilaakkeerpoq,urca
1083,klettern::V,pilaakkeerpoq,se cățăra
1084,schaukeln::V,aalavoq,legăna
1085,schwimmen::V,naluppoq,înota
1086,tauchen::V,allorpoq,se scufunda
1087,rudern::V,ipuppaa,vâsli
1088,rudern::V,ipuppaa,lopăta
1089,fahren::V,qimusserpoq,merge
1090,fliegen::V,timmivoq,zbura
1091,weggehen::V,piiarpoq,se duce
1092,anhalten::V,unitsippaa,se opri
1093,hineingehen::V,timaappaa,intra
1094,eintreten::V,allattorpaa,intra
1095,kommen::V,qaa-,veni
1096,kommen::V,pivaa,veni
1097,ankommen::V,tikippoq,sosi
1098,ankommen::V,tikippoq,ajunge
1099,zurückkommen::V,angerlarpoq,se întoarce
1100,bleiben::V,uninngavoq,rămâne
1101,warten::V,paavoq,aștepta
1102,warten::V,utaqqivoq,aștepta
1103,suchen::V,nivivaa,căuta
1104,finden::V,nanivaa,găsi
1105,versuchen::V,uuppaa,încerca
1106,versuchen::V,ussersarpaa,încerca
1107,vorbereiten::V,piareersarpaa,pregăti
1108,lieben::V,asavaa,iubi
1109,mögen::V,akaaraa,plăcea a
1110,rühren::V,qeerlerpaa,mișca
1111,rühren::V,qeerlerpaa,înduioșa
1112,weinen::V,qiavoq,plânge
1113,schimpfen::V,qatimaarpoq,înjura
1114,sich ärgern::V,ugguutigaa,se supăra
1115,sich fürchten::V,eqqanaarpoq,se teme
1116,sich fürchten::V,eqqanaarpoq,fi teamă a
1117,fürchten::V,ersigaa,se teme de
1118,fliehen::V,qimaavoq,fugi
1119,flüchten::V,allikarfigaa,evada
1120,sehen::V,isigaa,vedea
1121,ansehen::V,alaatsinaappaa,privi
1122,hören::V,tusarpaa,auzi
1123,zuhören::V,naalappoq,asculta
1124,riechen::V,tipippoq,mirosi
1125,fühlen::V,misigaa,simți
1126,fühlen::V,misigaa,resimți
1127,scheinen::V,takutippoq,părea
1128,frieren::V,qiiavoq,fi frig
1129,tun::V,iliorpoq,face
1130,wollen::V,piumavaa,dori
1131,anfangen::V,pilerpoq,începe
1132,beenden::V,naggaserpaa,sfârși
1133,beenden::V,naggaserpaa,termina
1134,aufhören::V,naammatsippaa,înceta
1135,öffnen::V,ammarpaa,deschide
1136,schließen::V,matuaa,închide
1137,stellen::V,ilivaa,pune
1138,stellen::V,ilivaa,așeza
1139,stellen::V,iliorarpai,pune
1140,stellen::V,iliorarpai,așeza
1141,stellen::V,ilioqqarpai,pune
1142,stellen::V,ilioqqarpai,așeza
1143,setzen::V,iliorarpai,pune
1144,setzen::V,iliorarpai,așeza
1145,setzen::V,ilioqqarpai,pune
1146,setzen::V,ilioqqarpai,așeza
1147,legen::V,ilivaa,pune
1148,berühren::V,attorpaa,atinge
1149,verbinden::V,taperserpaa,lega
1150,bedecken::V,iikkerpaa,acoperi
1151,bedecken::V,iikkersorpaa,acoperi
1152,aufhängen::V,inivaa,atârna
1153,aufhängen::V,inivaa,spânzura
1154,aufhängen::V,iniorarpai,atârna
1155,aufhängen::V,iniorarpai,spânzura
1156,anzünden::V,saggaavoq,aprinde
1157,aufheben::V,allisippaa,ridica
1158,aufheben::V,allisippaa,lua de jos
1159,zurücklassen::V,aallarpoq,lăsa
1160,zurücklassen::V,aallarpoq,lăsa în urmă
1161,verlieren::V,annaavaa,pierde
1162,fallen lassen::V,nakkaavaa,scăpa
1163,fallen lassen::V,nakkaavaa,arunca
1164,machen::V,iliorpoq,face
1165,herstellen::V,anillatsippaa,fabrica
1166,herstellen::V,anillatsippaa,confecționa
1167,bauen::V,marrarterpaa,clădi
1168,bauen::V,marrarterpaa,construi
1169,reparieren::V,iluarsaappaa,repara
1170,verbessern::V,naqqippaa,ameliora
1171,verbessern::V,naqqippaa,îmbunătăți
1172,graben::V,assappaa,săpa
1173,beugen::V,qappappoq,curba
1174,biegen::V,qappappoq,îndoi
1175,biegen::V,qappappoq,încovoia
1176,wenden::V,assappaa,întoarce
1177,wenden::V,assakarpoq,întoarce
1178,umdrehen::V,assakartippaa,învârti
1179,umdrehen::V,assakartippaa,întoarce
1180,heben::V,kivippaa,ridica
1181,hochheben::V,kissumiarpaa,ridica
1182,ergreifen::V,isaappaa,lua
1183,ergreifen::V,isaappaa,apuca
1184,ergreifen::V,isaguppaa,lua
1185,ergreifen::V,isaguppaa,apuca
1186,halten::V,minarpaa,ține
1187,drücken::V,naqittaat,apăsa
1188,drücken::V,naqittaat,strânge
1189,kratzen::V,qitsuppaa,zgâria
1190,lecken::V,aluppaa,linge
1191,beißen::V,kiivaa,mușca
1192,abreißen::V,aqqarpaa,rupe
1193,abreißen::V,aqqarpaa,smulge
1194,abreißen::V,isaterpaa,rupe
1195,abreißen::V,isaterpaa,smulge
1196,abschneiden::V,kipivaa,scurta
1197,binden::V,kakkersarpaa,lega
1198,stecken::V,kussunneq,pune
1199,brechen::V,nallorpaa,rupe
1200,brechen::V,nallorpaa,frânge
1201,klopfen::V,pattappaa,ciocăni
1202,hauen::V,aqivaa,lovi
1203,kleben::V,qaappoq,lipi
1204,reiben::V,tagiarpaa,freca
1205,reiben::V,tagiarpaa,fricționa
1206,reiben::V,tangiarpaa,freca
1207,reiben::V,tangiarpaa,fricționa
1208,streichen::V,erlerpoq,unge
1209,schleifen::V,sequppaa,ascuți
1210,schneiden::V,uullivoq,tăia
1211,schütteln::V,aalavoq,scutura
1212,schwenken::V,issarpoq,agita
1213,füllen::V,immerpaa,umple
1214,einwickeln::V,immoqquserpaa,înveli
1215,einwickeln::V,immoqquserpaa,înfășura
1216,tragen::V,maqippaa,căra
1217,tragen::V,assartorpoq,căra
1218,schleppen::V,assartorpoq,târî
1219,ziehen::V,kalippaa,trage
1220,ziehen::V,kalissarpoq,trage
1221,aufbewahren::V,toqqorpaa,păstra
1222,aufbewahren::V,toqqorpaa,conserva
1223,werfen::V,kuivaa,arunca
1224,fangen::V,anguaa,prinde
1225,verstecken::V,anngigaa,ascunde
1226,teilen::V,agguut,împărți
1227,teilen::V,agguusersorpaa,împărți
1228,schicken::V,nassiuppaa,trimite
1229,bringen::V,aggiuppaa,aduce
1230,bringen::V,nassataraa,aduce
1231,bekommen::V,tiguaa,obține
1232,bekommen::V,tiguaa,dobândi
1233,erhalten::V,tiguaa,primi
1234,erhalten::V,tiguaa,căpăta
1235,nehmen::V,pivoq,lua
1236,nehmen::V,tiguaa,lua
1237,bewahren::V,sukkunik simerserpaa,păstra
1238,verderben::V,asiutippaa,strica
1239,verderben::V,piuneerunnerit,strica
1240,zerbrechen::V,ukuvoq,rupe
1241,zerbrechen::V,ukuvoq,frânge
1242,zerreißen::V,tisavaa,rupe
1243,zerreißen::V,tisavaa,sfâșia
1244,zerreißen::V,alittorpaa,rupe
1245,zerreißen::V,alittorpaa,sfâșia
1246,zerstören::V,aserorpaa,distruge
1247,verbrennen::V,seerpoq,arde
1248,verbrennen::V,seerpoq,incendia
1249,geben::V,pivoq,da
1250,versprechen::V,neriorsorpaa,făgădui
1251,wünschen::V,kissaat,ura
1252,loben::V,nersorpaa,lăuda
1253,loben::V,nersornaat,lăuda
1254,küssen::V,kunippaa,săruta
1255,küssen::V,kunissorpaa,săruta
1256,zudecken::V,majorpaa,acoperi
1257,wecken::V,itersarpaa,trezi
1258,wecken::V,itersarpaa,deștepta
1259,zeigen::V,tikkuuppaa,arăta
1260,führen::V,tasissiuppaa,călăuzi
1261,führen::V,ilitsersorpaa,călăuzi
1262,führen::V,tasissersuuppaa,călăuzi
1263,lehren::V,ilinniartippaa,preda
1264,lehren::V,ilinniartippaa,învăța
1265,unterrichten::V,ajoqerpaa,învăța
1266,unterrichten::V,ajoqerpaa,instrui
1267,unterrichten::V,ajoqersorpaa,învăța
1268,unterrichten::V,ajoqersorpaa,instrui
1269,unterrichten::V,ilinniartitsivoq,învăța
1270,unterrichten::V,ilinniartitsivoq,instrui
1271,aufziehen::V,inororsarpaa,crește
1272,leiten::V,iluatsippaa,duce
1273,leiten::V,iluatsippaa,conduce
1274,antreiben::V,ikusimmippaa,împinge
1275,antreiben::V,ikusimmippaa,încuraja
1276,einladen::V,qaaqquaa,invita
1277,einladen::V,qaasarpaa,invita
1278,vereinigen::V,taperserpaa,uni
1279,vereinigen::V,taperserpaa,întruni
1280,besuchen::V,tikeraarpaa,vizita
1281,besuchen::V,tikeraarpaa,face o vizită
1282,treffen::V,aporappaa,întâlni
1283,sich versammeln::V,majorpoq,se aduna
1284,spielen::V,pinnguarpoq,se juca
1285,singen::V,erinarsorpoq,cânta
1286,tanzen::V,qitippoq,dansa
1287,sich trennen::V,immikkoortippaa,se separa
1288,sich trennen::V,immikkoortippaa,se despărți
1289,retten::V,annaappaa,salva
1290,schützen::V,eriagaa,ocroti
1291,schützen::V,eriagaa,proteja
1292,schützen::V,pineqartaalivaa,ocroti
1293,schützen::V,pineqartaalivaa,proteja
1294,schießen::V,aallaavaa,trage
1295,schießen::V,piseriuppaa,trage
1296,ärgern::V,ninngassarpaa,supăra
1297,ärgern::V,ninngassaarpaa,supăra
1298,schlagen::V,unatarpaa,lovi
1299,treten::V,tukerpoq,călca
1300,stechen::V,iguppaa,înțepa
1301,stechen::V,iguppaa,împunge
1302,stechen::V,qasilippoq,înțepa
1303,stechen::V,qasilippoq,împunge
1304,stoßen::V,ikuserpaa,împinge
1305,stoßen::V,ikusimmippaa,împinge
1306,stehlen::V,tillippaa,fura
1307,stören::V,akornuserpaa,deranja
1308,verbergen::V,anngigaa,ascunde
1309,betrügen::V,peqquserluttuliorfigaa,înșela
1310,töten::V,maappaa,omorî
1311,töten::V,toquppaa,omorî
1312,wohnen::V,najugaqarpoq,sta
1313,wohnen::V,najugaqarpoq,locui
1314,arbeiten::V,sulivoq,lucra
1315,sammeln::V,katersorpai,aduna
1316,sammeln::V,katersorpai,colecționa
1317,jagen::V,piniarpoq,vâna
1318,fischen::V,aalisarpoq,pescui
1319,anbinden::V,qilerut,lega
1320,anbinden::V,qilersorpaa,lega
1321,anbinden::V,ungerlatserpaa,lega
1322,füttern::V,nerlerpaa,da de mâncare
1323,gießen::V,imerterpaa,uda
1324,kochen::V,igavoq,găti
1325,braten::V,siappaa,coace
1326,umrühren::V,qeerlerpaa,mesteca
1327,färben::V,misuppaa,vopsi
1328,färben::V,misuppaa,colora
1329,reinigen::V,sanniarpaa,curăți
1330,waschen::V,asappaa,spăla
1331,abwischen::V,saligarpaa,șterge
1332,abwischen::V,saligartorpaa,șterge
1333,fegen::V,sanngiarpaa,mătura
1334,baden::V,uffarpoq,se scălda
1335,sich waschen::V,uffarpoq,se spăla
1336,ausziehen::V,annoraajarpaa,și scoate
1337,anziehen::V,ativaa,îmbrăca
1338,anziehen::V,atitippaa,îmbrăca
1339,sich anziehen::V,atisalersorpoq,se îmbrăca
1340,sagen::V,oqarpoq,zice
1341,sagen::V,oqarpoq,spune
1342,sprechen::V,oqaluttarpoq,vorbi
1343,reden::V,oqaluppoq,vorbi
1344,reden::V,oqaluppoq,discuta
1345,fragen::V,aperaa,întreba
1346,bitten::V,aperaa,ruga
1347,bitten::V,qinnuigaa,ruga
1348,erzählen::V,oqaluttuaraa,spune
1349,erzählen::V,oqaluttuaraa,povesti
1350,mitteilen::V,oqalualaarpoq,comunica
1351,mitteilen::V,oqalualaarpoq,înștiința
1352,rufen::V,qaaqquaa,chema
1353,prahlen::V,oqqartuvoq,se făli
1354,prahlen::V,oqallortuvoq,se făli
1355,übersetzen::V,ikaarpoq,traduce
1356,übersetzen::V,nutserpaa,traduce
1357,denken::V,isumaqarpoq,gândi
1358,glauben::V,upperaa,crede
1359,glauben::V,isumaqarpoq,crede
1360,erkennen::V,ilisaraa,cunoaște
1361,erkennen::V,ilisaraa,recunoaște
1362,verstehen::V,paasivaa,înțelege
1363,lernen::V,ilinniarpoq,învăța
1364,wissen::V,nalunngilaa,ști
1365,sich erinnern an::V,eqqaavaa,a-și aminti de
1366,vergessen::V,puiorpaa,uita
1367,messen::V,ussersarpaa,măsura
1368,zählen::V,kisitsivoq,număra
1369,rechnen::V,kisitsivoq,calcula
1370,lesen::V,atuarpoq,citi
1371,malen::V,qalipappaa,picta
1372,schreiben::V,allappoq,scrie
1373,kaufen::V,pisiaraa,cumpăra
1374,verkaufen::V,akigaa,vinde
1375,bezahlen::V,akilerpaa,plăti
1376,bezahlen::V,akilerpaa,achita
1377,beherrschen::V,inappaa,stăpâni
1378,ertragen::V,ernertaaraa,răbda
1379,ertragen::V,ernertaaraa,suporta
1380,Nase::N,,nas
1381,Schnurrbart::N,,mustață
1382,Fuß::N,,picior
1383,Schlaf::N,,somn
1384,Strömung::N,,curent
1385,Moor::N,,bărăgan
1386,Wald::N,,codru
1387,Wald::N,,pădure
1388,Anhöhe::N,,deal
1389,Anhöhe::N,,ridicătură
1390,Gipfel::N,,pisc
1391,Quelle::N,,izvor
1392,Festland::N,,uscat
1393,Kiefer[Baum]::N,,pin
1394,Pferd::N,,cal
1395,Elch::N,,elan
1396,Schwarm::N,,cârd
1397,Ente::N,,rață
1398,Barsch::N,,biban
1399,Hecht::N,,știucă
1400,Wurm::N,,vierme
1401,Heu::N,,fân
1402,Kummer::N,,mâhnire
1403,Gespräch::N,,convorbire
1404,Gespräch::N,,conversație
1405,Spiel::N,,joc
1406,Gesellschaft::N,,societate
1407,Angelegenheit::N,,afacere
1408,Anzahl::N,,număr
1409,Anzahl::N,,cantitate
1410,Strich::N,,linie
1411,Strich::N,,trăsătură
1412,Gegenstand::N,,obiect
1413,Höhe::N,,înălțime
1414,Lagerfeuer::N,,foc de tabără
1415,Gang::N,,mers
1416,Gang::N,,umblet
1417,Heim::N,,casă
1418,Heim::N,,cămin
1419,Beutel::N,,pungă
1420,Beutel::N,,săculeț
1421,Eimer::N,,găleată
1422,Sack::N,,sac
1423,Brei::N,,pireu
1424,Leder::N,,piele
1425,Gott::N,,zeu
1426,Reichtum::N,,avuție
1427,Reichtum::N,,bogăție
1428,Staat::N,,stat
1429,Gewalt::N,,violență
1430,Bogen[Waffe]::N,,arc
1431,Lüge::N,,minciună
1432,Schaden::N,,daună
1433,Schaden::N,,pagubă
1434,April::N,,aprilie
1435,frisch::A,,răcoros
1436,frisch::A,,proaspăt
1437,lecker::A,,gustos
1438,sauer::A,,acru
1439,bunt::A,,colorat
1440,teuer::A,,scump
1441,geschickt::A,,dibaci
1442,nackt::A,,gol
1443,ehemalig::A,,fost
1444,ehemalig::A,,anterior
1445,bekannt::A,,cunoscut
1446,anderer::A,,alt
1447,zuerst::ADV,,întâi
1448,zuerst::ADV,,în primul rând
1449,niemals::ADV,,niciodată
