,Concept_ID,zh,el
763,hundert::NUM,百,εκατό
764,tausend::NUM,千,χίλιοι
765,und::CNJ,和,και
766,oder::CNJ,或者,ή
767,stehen::V,站,στέκομαι
768,stehen::V,站,είμαι όρθιος
769,sitzen::V,坐,κάθομαι
770,liegen::V,躺着,είμαι ξαπλωμένος
771,hängen::V,挂着,κρέμομαι
772,werden::V,成为,γίνομαι
773,passieren::V,发生,συμβαίνω
774,beginnen::V,开始,αρχίζω
775,enden::V,终止,τελειώνω
776,wechseln::V,变迁,αλλάζω
777,aufgehen[Sonne]::V,升起,βγαίνω
778,aufgehen[Sonne]::V,升起,ανατέλλω
779,untergehen[Sonne]::V,下落,δύω
780,untergehen[Sonne]::V,下落,βασιλεύω
781,scheinen[Sonne]::V,照射,λάμπω
782,donnern::V,打雷,βροντώ
783,wehen::V,飘扬,φυσώ
784,strömen::V,流,ρέω
785,strömen::V,流,τρέχω
786,fließen::V,流动,ρέω
787,sich drehen::V,转动,γυρίζω
788,sich drehen::V,转动,στρέφομαι
789,schwanken::V,摇摆,ταλαντεύομαι
790,schwingen::V,摇,αιωρούμαι
791,schwingen::V,摇,ταλαντεύομαι
792,fallen::V,坠落,πέφτω
793,brennen::V,燃烧,καίω
794,rauchen::V,冒烟,καπνίζω
795,regnen::V,下雨,βρέχω
796,gefrieren::V,结冰,παγώνω
797,tauen::V,融化,λειώνω
798,schmelzen::V,溶化,λειώνω
799,trocknen::V,变干,στεγνώνω
800,sieden::V,煮,βράζω
801,faulen::V,腐烂,σαπίζω
802,verfaulen::V,腐烂,σαπίζω
803,reißen::V,撕,σχίζω
804,versinken::V,下沉,βουλιάζω
805,versinken::V,下沉,βυθίζομαι
806,vergehen::V,流逝,περνώ
807,erscheinen::V,出现,εμφανίζομαι
808,verschwinden::V,消失,χάνομαι
809,verschwinden::V,消失,εξαφανίζομαι
810,sinken::V,下降,κατεβαίνω
811,abnehmen::V,减少,μειώνομαι 
812,zunehmen::V,增加,αυξάνω
813,zunehmen::V,增加,μεγαλώνω
814,steigen::V,上升,ανεβαίνω
815,wachsen::V,生长,μεγαλώνω
816,glänzen::V,发光,γυαλίζω
817,funkeln::V,闪烁,αστράφτω
818,funkeln::V,闪烁,σπιθοβολώ
819,lärmen::V,吵闹,θορυβώ
820,läuten::V,响,χτυπώ 
821,klingeln::V,按铃,κουδουνίζω
822,brausen::V,疾驶,βουΐζω
823,klingen::V,听起来,ηχώ
824,bellen::V,吠,γαυγίζω
825,heulen::V,嗥,ουρλιάζω
826,blasen::V,吹,φυσώ
827,pfeifen::V,吹口哨,σφυρίζω
828,schreien::V,叫喊,κραυγάζω
829,stöhnen::V,呻吟,βογγώ
830,zittern::V,颤抖,τρέμω
831,leben::V,生存,ζω
832,geboren werden::V,出生,γεννιέμαι
833,atmen::V,呼吸,αναπνέω
834,trinken::V,喝,πίνω
835,essen::V,吃,τρώω
836,schlucken::V,咽,καταπίνω
837,müde werden::V,疲倦,κουράζομαι
838,einschlafen::V,入睡,αποκοιμιέμαι
839,schlafen::V,睡觉,κοιμάμαι
840,aufwachen::V,睡醒,ξυπνώ
841,aufstehen::V,起床,σηκώνομαι
842,sich erholen::V,休养,ξεκουράζομαι
843,krank werden::V,生病,αρρωσταίνω
844,krank sein::V,生病,ασθενώ
845,schmerzen::V,疼痛,πονώ
846,husten::V,咳,βήχω
847,genesen::V,痊愈,θεραπεύομαι
848,sterben::V,死,πεθαίνω
849,umkommen::V,丧命,πεθαίνω
850,sich bewegen::V,移动,κουνιέμαι
851,sich rühren::V,动弹,σαλεύω
852,sich erheben::V,站起,επαναστατώ
853,sich setzen::V,坐,κάθομαι
854,hinfallen::V,跌倒,πέφτω κάτω
855,laufen::V,步行,τρέχω
856,schreiten::V,迈步,βαδίζω
857,spazierengehen::V,散步,κάνω βόλτα
858,spazierengehen::V,散步,πηγαίνω περίπατο
859,eilen::V,急忙,σπεύδω
860,sich beeilen::V,赶快,βιάζομαι
861,sausen::V,疾驰,τρέχω γρήγορα
862,rennen::V,奔跑,τρέχω
863,springen::V,跳,πηδώ
864,klettern::V,攀缘,σκαρφαλώνω
865,schaukeln::V,荡秋千,κουνιέμαι
866,kriechen::V,爬行,έρπω
867,kriechen::V,爬行,σέρνομαι
868,schwimmen::V,游泳,κολυμπώ
869,tauchen::V,潜水,βουτώ
870,rudern::V,划船,κωπηλατώ
871,fahren::V,行驶,πηγαίνω
872,fliegen::V,飞,πετώ
873,gehen::V,走,βαδίζω
874,gehen::V,走,πηγαίνω
875,weggehen::V,离去,φεύγω
876,abfahren::V,出发,ξεκινώ
877,abfahren::V,出发,αναχωρώ
878,anhalten::V,停住,σταματώ
879,hineingehen::V,进去,μπαίνω
880,eintreten::V,进入,μπαίνω
881,eintreten::V,进入,εισέρχομαι
882,kommen::V,来,έρχομαι
883,ankommen::V,到达,φτάνω
884,zurückkommen::V,回来,επιστρέφω
885,bleiben::V,停留,μένω
886,warten::V,等,περιμένω
887,erwarten::V,等候,αναμένω
888,erwarten::V,等候,περιμένω
889,suchen::V,找,ψάχνω
890,finden::V,找到,βρίσκω
891,versuchen::V,尝试,προσπαθώ
892,vorbereiten::V,预备,προετοιμάζω
893,lieben::V,爱,αγαπώ
894,mögen::V,喜欢,μου αρέσει
895,lachen::V,笑,γελώ
896,weinen::V,哭,κλαίω
897,schimpfen::V,骂,βρίζω
898,sich ärgern::V,生气,θυμώνω
899,sich fürchten::V,害怕,φοβάμαι
900,fürchten::V,害怕,φοβάμαι
901,fliehen::V,逃走,φεύγω
902,flüchten::V,逃跑,δραπετεύω
903,sehen::V,看,βλέπω
904,anschauen::V,注视,κοιτάζω
905,ansehen::V,注视,βλέπω
906,hören::V,听,ακούω
907,zuhören::V,倾听,ακούω
908,probieren::V,尝,δοκιμάζω
909,riechen::V,闻,μυρίζω
910,riechen::V,闻,οσφραίνομαι
911,fühlen::V,感到,αισθάνομαι
912,scheinen::V,照耀,φαίνομαι
913,zu sehen sein::V,可以看到,φαίνομαι
914,vernehmen::V,审讯,ακούω
915,vernehmen::V,审讯,μαθαίνω
916,frieren::V,觉得冷,κρυώνω
917,tun::V,作,κάνω
918,können::V,能,ξέρω
919,können::V,能,μπορώ
920,wollen::V,要,θέλω
921,anfangen::V,开始,αρχίζω
922,beenden::V,结束,τελειώνω
923,aufhören::V,停止,παύω
924,gelingen::V,成功,πετυχαίνω
925,geraten::V,陷于,γίνομαι
926,öffnen::V,打开,ανοίγω
927,schließen::V,关,κλείνω
928,stellen::V,放,θέτω
929,setzen::V,放,θέτω
930,legen::V,摆,θέτω
931,berühren::V,触,εγγίζω
932,verbinden::V,联结,συνδέω
933,bedecken::V,覆盖,σκεπάζω
934,aufhängen::V,挂,κρεμώ
935,anzünden::V,点,ανάβω
936,aufheben::V,拾起,σηκώνω
937,zurücklassen::V,遗留,εγκαταλείπω
938,verlieren::V,丧失,χάνω
939,fallen lassen::V,让掉下,αφήνω να πέσει
940,machen::V,做,κάνω
941,machen::V,做,φτιάχνω
942,herstellen::V,生产,κατασκευάζω
943,bauen::V,建造,χτίζω
944,bauen::V,建造,οικοδομώ
945,reparieren::V,修理,επισκευάζω
946,reparieren::V,修理,επιδιορθώνω
947,verbessern::V,改进,βελτιώνω
948,verbessern::V,改进,καλυτερεύω
949,ändern::V,改变,αλλάζω
950,graben::V,挖,σκάβω
951,beugen::V,弯下,λυγίζω
952,biegen::V,弯,κάμπτω
953,drehen::V,转动,στρέφω
954,wenden::V,转动,γυρίζω
955,umdrehen::V,转动,γυρίζω
956,heben::V,举起,υψώνω
957,heben::V,举起,σηκώνω
958,hochheben::V,抬高,υψώνω
959,hochheben::V,抬高,σηκώνω
960,ergreifen::V,抓住,πιάνω
961,ergreifen::V,抓住,αρπάζω
962,halten::V,拿着,βαστώ
963,drücken::V,压,πιέζω
964,schieben::V,推,σπρώχνω
965,kratzen::V,搔,γρατσουνίζω
966,lecken::V,舔,γλείφω
967,beißen::V,咬,δαγκάνω
968,abreißen::V,撕下,κόβω
969,abreißen::V,撕下,σχίζω
970,abschneiden::V,切断,αποκόπτω
971,binden::V,捆,δένω
972,stecken::V,插,χώνω
973,brechen::V,断裂,σπάζω
974,klopfen::V,敲,χτυπώ
975,klopfen::V,敲,τινάζω
976,hauen::V,揍,χτυπώ
977,kleben::V,粘,κολλώ
978,reiben::V,摩擦,τρίβω
979,streichen::V,涂,αλείφω
980,schleifen::V,拖曳,ακονίζω
981,schneiden::V,切,κόβω
982,rütteln::V,颠簸,σείω
983,rütteln::V,颠簸,τινάζω
984,schütteln::V,摇动,σείω
985,schütteln::V,摇动,κουνώ
986,schwenken::V,摇动,κουνώ
987,schütten::V,倒,χύνω
988,füllen::V,填满,γεμίζω
989,einwickeln::V,包,τυλίγω
990,tragen::V,提,φέρνω
991,schleppen::V,扛,κουβαλώ
992,ziehen::V,拉,τραβώ
993,aufbewahren::V,保存,φυλάω
994,werfen::V,扔,ρίχνω
995,fangen::V,捕捉,πιάνω
996,packen::V,抓住,τσακώνω
997,verstecken::V,藏,κρύβω
998,teilen::V,分,μερίζω
999,schicken::V,派遣,στέλνω
1000,bringen::V,带来,φέρνω
1001,hinzufügen::V,添加,προσθέτω
1002,bekommen::V,得到,προσκομίζω
1003,erhalten::V,接到,παίρνω
1004,erhalten::V,接到,λαμβάνω
1005,nehmen::V,拿,πιάνω
1006,nehmen::V,拿,παίρνω
1007,wählen::V,挑选,εκλέγω
1008,auswählen::V,选择,διαλέγω
1009,bewahren::V,保持,διατηρώ
1010,behindern::V,防碍,εμποδίζω
1011,verderben::V,败坏,χαλώ
1012,beschädigen::V,损坏,ζημιώνω
1013,zerbrechen::V,破碎,σπάζω
1014,zerreißen::V,撕碎,σχίζω
1015,zerstören::V,毁坏,καταστρέφω
1016,verbrennen::V,燃烧,καίω
1017,geben::V,给,δίνω
1018,reichen::V,递给,δίνω
1019,schenken::V,赠送,χαρίζω
1020,versprechen::V,许诺,υπόσχομαι
1021,wünschen::V,祝,εύχομαι
1022,loben::V,表扬,επαινώ
1023,küssen::V,亲,φιλώ
1024,wiegen::V,轻摇,κουνώ
1025,wiegen::V,轻摇,νανουρίζω
1026,zudecken::V,盖上,σκεπάζω
1027,wecken::V,唤起,ξυπνώ
1028,zeigen::V,指,δείχνω
1029,führen::V,带领,οδηγώ
1030,lehren::V,教,διδάσκω
1031,unterrichten::V,讲课,διδάσκω
1032,aufziehen::V,抚养,ανατρέφω
1033,leiten::V,领导,ηγούμαι
1034,leiten::V,领导,διευθύνω
1035,antreiben::V,催促,σπρώχνω
1036,antreiben::V,催促,παρακινώ
1037,lassen::V,让,αφήνω
1038,einladen::V,邀请,προσκαλώ
1039,vereinigen::V,统一,ενώνω
1040,besuchen::V,参观,επισκέπτομαι
1041,treffen::V,会面,συναντώ
1042,sich versammeln::V,聚集,μαζεύομαι
1043,spielen::V,玩,παίζω
1044,singen::V,唱歌,τραγουδώ
1045,tanzen::V,跳舞,χορεύω
1046,sich trennen::V,分别,αποχωρίζομαι
1047,verlassen::V,离开,εγκαταλείπω
1048,retten::V,救,σώζω
1049,bewachen::V,守卫,φρουρώ
1050,schützen::V,保护,προστατεύω
1051,verteidigen::V,保卫,υπερασπίζω
1052,sich schlagen::V,打架,χτυπιέμαι
1053,schießen::V,射击,πυροβολώ
1054,siegen::V,获胜,νικώ
1055,ärgern::V,激怒,τσαντίζω
1056,schlagen::V,打,χτυπώ
1057,treten::V,踢,κλοτσώ
1058,stechen::V,刺,τρυπώ
1059,stoßen::V,撞,ωθώ
1060,stoßen::V,撞,σπρώχνω
1061,stehlen::V,盗窃,κλέβω
1062,stören::V,干扰,διαταράσσω
1063,belästigen::V,打搅,ενοχλώ
1064,verbergen::V,隐藏,κρύβω
1065,täuschen::V,欺骗,παραπλανώ
1066,betrügen::V,欺骗,απατώ
1067,töten::V,杀,σκοτώνω
1068,töten::V,杀,θανατώνω
1069,wohnen::V,居住,μένω
1070,wohnen::V,居住,κατοικώ
1071,arbeiten::V,工作,δουλεύω
1072,arbeiten::V,工作,εργάζομαι
1073,sammeln::V,收集,μαζεύω
1074,sammeln::V,收集,συλλέγω
1075,pflücken::V,采,κόβω
1076,jagen::V,打猎,κυνηγώ
1077,fischen::V,捕鱼,ψαρεύω
1078,fassen::V,捉住,πιάνω
1079,hüten::V,守护,φυλάγω
1080,hüten::V,守护,προσέχω
1081,treiben::V,漂,οδηγώ
1082,anbinden::V,拴,δένω
1083,füttern::V,喂,ταΐζω
1084,melken::V,挤奶,αρμέγω
1085,hacken::V,剁细,κόβω
1086,gießen::V,浇,ποτίζω
1087,reifen::V,成熟,ωριμάζω
1088,kochen::V,煮,βράζω
1089,backen::V,烤,ψήνω
1090,braten::V,煎,τηγανίζω
1091,umrühren::V,搅拌,ανακατεύω
1092,stricken::V,织,πλέκω
1093,nähen::V,缝,ράβω
1094,färben::V,染色,βάφω
1095,färben::V,染色,χρωματίζω
1096,reinigen::V,清洁,καθαρίζω
1097,waschen::V,洗,πλένω
1098,abwischen::V,擦掉,σφουγγίζω
1099,spülen::V,清洗,ξεπλένω
1100,fegen::V,扫,σκουπίζω
1101,kehren::V,打扫,σκουπίζω
1102,baden::V,给...洗澡,κάνω μπάνιο
1103,sich waschen::V,洗澡,πλένομαι
1104,ausziehen::V,脱,βγάζω
1105,anziehen::V,穿,φορώ
1106,sich anziehen::V,穿衣,ντύνομαι
1107,kämmen::V,梳,χτενίζω
1108,schmücken::V,装饰,στολίζω
1109,sagen::V,说,λέω
1110,sprechen::V,说,μιλώ
1111,reden::V,讲,μιλώ
1112,reden::V,讲,κουβεντιάζω
1113,sich unterhalten::V,聊天,συνομιλώ
1114,sich unterhalten::V,聊天,κουβεντιάζω
1115,fragen::V,问,ρωτώ
1116,bitten::V,请,ζητώ
1117,bitten::V,请,παρακαλώ
1118,erzählen::V,叙述,διηγούμαι
1119,mitteilen::V,通知,πληροφορώ
1120,nennen::V,叫做,ονομάζω
1121,rufen::V,叫,φωνάζω
1122,prahlen::V,吹牛,καυχιέμαι
1123,übersetzen::V,翻译,μεταφράζω
1124,denken::V,想,σκέφτομαι
1125,glauben::V,以为,πιστεύω
1126,bemerken::V,发觉,παρατηρώ
1127,erkennen::V,识别,αναγνωρίζω
1128,begreifen::V,理解,καταλαβαίνω
1129,verstehen::V,明白,ακούω
1130,lernen::V,学,μαθαίνω
1131,wissen::V,知道,ξέρω
1132,sich erinnern an::V,回忆,θυμάμαι
1133,vergessen::V,忘记,ξεχνώ
1134,messen::V,测量,μετρώ
1135,zählen::V,数,μετρώ
1136,rechnen::V,计算,λογαριάζω
1137,lesen::V,读,διαβάζω
1138,malen::V,画,ζωγραφίζω
1139,zeichnen::V,绘制,σχεδιάζω
1140,schreiben::V,写,γράφω
1141,besitzen::V,占有,κατέχω
1142,kaufen::V,买,αγοράζω
1143,verkaufen::V,卖,πουλώ
1144,bezahlen::V,付钱,πληρώνω
1145,zahlen::V,支付,πληρώνω
1146,beherrschen::V,统治,κυριαρχώ
1147,ertragen::V,忍耐,βαστώ
1148,ertragen::V,忍耐,αντέχω
1149,vergebens::ADV,,μάταια
1150,klirren::V,,κουδουνίζω
1151,rauschen::V,,βουΐζω
1152,rühren::V,,συγκινώ
1153,zubereiten::V,,ετοιμάζω
