,Concept_ID,nl,tr
842,jetzt::ADV,nou,şimdi
843,jetzt::ADV,thans,şimdi
844,heute::ADV,heden,bugün
845,heute::ADV,vandaag,bugün
846,morgen::ADV,morgen,yarın
847,bald::ADV,gauw,yakında
848,bald::ADV,weldra,yakında
849,dann::ADV,dan,sonra
850,dann::ADV,toen,sonra
851,gestern::ADV,gisteren,dün
852,einst::ADV,eens,eskiden
853,damals::ADV,toen,o zamanlar
854,damals::ADV,destijds,o zamanlar
855,danach::ADV,daarna,sonradan
856,danach::ADV,daarna,ondan sonra
857,vorher::ADV,vooraf,önce
858,vorher::ADV,vooraf,önceden
859,vorher::ADV,van tevoren,önce
860,vorher::ADV,van tevoren,önceden
861,zuerst::ADV,eerst,ilk önce
862,zuerst::ADV,het eerst,ilk önce
863,einmal::ADV,eens,bir defa
864,einmal::ADV,eenmaal,bir defa
865,manchmal::ADV,soms,bazan
866,oft::ADV,vaak,sık sık
867,oft::ADV,vaak,çok defa
868,oft::ADV,dikwijls,sık sık
869,oft::ADV,dikwijls,çok defa
870,immer::ADV,altijd,daima
871,immer::ADV,altijd,her zaman
872,niemals::ADV,nooit,asla değil
873,niemals::ADV,nooit,hiçbir zaman
874,hier::ADV,hier,burada
875,hierhin::ADV,hierheen,buraya
876,von hier::ADV,van hier,buradan
877,von hier::ADV,hiervandaan,buradan
878,dort::ADV,daar,orada
879,dort::ADV,daar,şurada
880,dort::ADV,ginds,orada
881,dort::ADV,ginds,şurada
882,dorthin::ADV,daarheen,oraya
883,dorthin::ADV,daarheen,şuraya
884,geradeaus::ADV,rechtuit,doğru
885,geradeaus::ADV,rechtdoor,doğru
886,vorwärts::ADV,vooruit,ileri
887,vorwärts::ADV,voorwaarts,ileri
888,rückwärts::ADV,achteruit,geri
889,rückwärts::ADV,achterwaarts,geri
890,zurück::ADV,terug,geriye
891,unten::ADV,beneden,aşağıda
892,unten::ADV,onderaan,aşağıda
893,hinab::ADV,omlaag,aşağıya
894,hinab::ADV,naar beneden,aşağıya
895,oben::ADV,boven,yukarıda
896,hinauf::ADV,omhoog,yukarı
897,hinauf::ADV,omhoog,yukarıya
898,hinauf::ADV,naar boven,yukarı
899,hinauf::ADV,naar boven,yukarıya
900,überall::ADV,alom,her yerde
901,überall::ADV,overal,her yerde
902,nicht::ADV,niet,-mi-
903,nicht::ADV,niet,değil
904,ein wenig::ADV,wat,biraz
905,kaum::ADV,amper,dar
906,kaum::ADV,amper,hemen hemen değil
907,kaum::ADV,nauwelijks,dar
908,kaum::ADV,nauwelijks,hemen hemen değil
909,sehr::ADV,erg,pek
910,sehr::ADV,erg,gayet
911,sehr::ADV,zeer,pek
912,sehr::ADV,zeer,gayet
913,so::ADV,zo,öyle
914,so::ADV,zo,böyle
915,noch::ADV,nog,hâlâ
916,noch::ADV,nog,henüz
917,nur::ADV,maar,ancak
918,nur::ADV,maar,yalnız
919,nur::ADV,alleen,ancak
920,nur::ADV,alleen,yalnız
921,schon::ADV,al,çoktan
922,schon::ADV,reeds,çoktan
923,wieder::ADV,weer,tekrar
924,wieder::ADV,weer,yeniden
925,wieder::ADV,terug,tekrar
926,wieder::ADV,terug,yeniden
927,vergebens::ADV,vergeefs,boşuna
928,vergebens::ADV,tevergeefs,boşuna
929,vor::PRP,voor,önünde
930,hinter::PRP,achter,arkasında
931,unter::PRP,onder,altında
932,unter::PRP,beneden,altında
933,durch::PRP,door,sayesinde
934,durch::PRP,door,ortasından
935,neben::PRP,naast,yanında
936,zwischen::PRP,tussen,arasında
937,wegen::PRP,wegens,dolayı
938,wegen::PRP,vanwege,dolayı
939,dies::PRN,dit,bu
940,das::PRN,dat,o
941,das::PRN,dat,şu
942,alles::PRN,alles,hepsi
943,alles::PRN,alles,her şey
944,ich::PRN,ik,ben
945,du::PRN,je,sen
946,du::PRN,jij,sen
947,er::PRN,hij,o
948,wir::PRN,we,biz
949,wir::PRN,wij,biz
950,ihr::PRN,jullie,siz
951,sie::PRN,ze,onlar
952,sie::PRN,zij,onlar
953,was::FPRN,wat,ne
954,wer::FPRN,wie,kim
955,wo::FADV,waar,nerede
956,wohin::FADV,waarheen,nereye
957,wie::FADV,hoe,nasıl
958,warum::FADV,waarom,neden
959,wieviel::FNUM,hoeveel,kaç
960,wieviel::FNUM,hoeveel,ne kadar
961,eins::NUM,één,bir
962,zwei::NUM,twee,iki
963,drei::NUM,drie,üç
964,vier::NUM,vier,dört
965,fünf::NUM,vijf,beş
966,sechs::NUM,zes,altı
967,sieben::NUM,zeven,yedi
968,acht::NUM,acht,sekiz
969,neun::NUM,negen,dokuz
970,zehn::NUM,tien,on
971,elf::NUM,elf,on bir
972,zwölf::NUM,twaalf,on iki
973,zwanzig::NUM,twintig,yirmi
974,dreißig::NUM,dertig,otuz
975,vierzig::NUM,veertig,kırk
976,fünfzig::NUM,vijftig,elli
977,sechzig::NUM,zestig,altmış
978,siebzig::NUM,zeventig,yetmiş
979,achtzig::NUM,tachtig,seksen
980,neunzig::NUM,negentig,doksan
981,hundert::NUM,honderd,yüz
982,tausend::NUM,duizend,bin
983,und::CNJ,en,ve
984,und::CNJ,en,ile
985,oder::CNJ,of,ya
986,oder::CNJ,of,yahut
987,stehen::V,staan,durmak
988,sitzen::V,zitten,oturmak
989,liegen::V,liggen,yatmak
990,hängen::V,hangen,asılı olmak
991,werden::V,worden,olmak
992,werden::V,worden,olunmak
993,passieren::V,gebeuren,olmak
994,beginnen::V,beginnen,başlamak
995,enden::V,eindigen,bitmek
996,enden::V,eindigen,sona ermek
997,wechseln::V,wijzigen,değişmek
998,wechseln::V,veranderen,değişmek
999,aufgehen[Sonne]::V,opgaan,doğmak
1000,untergehen[Sonne]::V,ondergaan,batmak
1001,scheinen[Sonne]::V,schijnen,parlamak
1002,donnern::V,donderen,gök gürlemek
1003,wehen::V,waaien,esmek
1004,strömen::V,stromen,akmak
1005,fließen::V,vloeien,akmak
1006,sich drehen::V,draaien,dönmek
1007,sich drehen::V,zich draaien,dönmek
1008,schwanken::V,wankelen,sallanmak
1009,schwingen::V,zwieren,titremek
1010,fallen::V,vallen,düşmek
1011,brennen::V,branden,yanmak
1012,rauchen::V,roken,tütmek
1013,regnen::V,regenen,yağmak
1014,gefrieren::V,bevriezen,donmak
1015,tauen::V,dooien,erimek
1016,schmelzen::V,smelten,erimek
1017,trocknen::V,drogen,kurumak
1018,sieden::V,koken,kaynamak
1019,sieden::V,zieden,kaynamak
1020,faulen::V,rotten,çürümek
1021,verfaulen::V,verrotten,çürümek
1022,reißen::V,scheuren,yırtılmak
1023,versinken::V,verzinken,batmak
1024,vergehen::V,vergaan,geçmek
1025,erscheinen::V,opdagen,görünmek
1026,erscheinen::V,verschijnen,görünmek
1027,verschwinden::V,verdwijnen,kaybolmak
1028,sinken::V,zinken,inmek
1029,abnehmen::V,afnemen,azalmak
1030,abnehmen::V,verminderen,azalmak
1031,zunehmen::V,toenemen,artmak
1032,zunehmen::V,toenemen,çoğalmak
1033,steigen::V,stijgen,artmak
1034,steigen::V,stijgen,yükselmek
1035,steigen::V,omhooggaan,artmak
1036,steigen::V,omhooggaan,yükselmek
1037,wachsen::V,groeien,büyümek
1038,wachsen::V,groeien,gelişmek
1039,glänzen::V,glanzen,parlamak
1040,glänzen::V,schitteren,parlamak
1041,funkeln::V,fonkelen,parıldamak
1042,lärmen::V,lawaai maken,gürültü yapmak
1043,läuten::V,luiden,çalmak
1044,klingeln::V,bellen,zil çalmak
1045,klirren::V,rinkelen,şakırdamak
1046,klirren::V,rinkelen,zangırdamak
1047,brausen::V,bruisen,köpürmek
1048,brausen::V,bruisen,kükremek
1049,rauschen::V,ruisen,fışırdamak
1050,klingen::V,klinken,tınlamak
1051,bellen::V,blaffen,havlamak
1052,heulen::V,huilen,ulumak
1053,blasen::V,blazen,üflemek
1054,pfeifen::V,fluiten,düdük çalmak
1055,schreien::V,gillen,bağırmak
1056,schreien::V,gillen,haykırmak
1057,schreien::V,schreeuwen,bağırmak
1058,schreien::V,schreeuwen,haykırmak
1059,stöhnen::V,steunen,inlemek
1060,zittern::V,beven,titremek
1061,zittern::V,sidderen,titremek
1062,leben::V,leven,yaşamak
1063,leben::V,leven,hayatta olmak
1064,geboren werden::V,geboren worden,doğmak
1065,atmen::V,ademen,solunmak
1066,atmen::V,ademen,nefes almak
1067,trinken::V,drinken,içmek
1068,essen::V,eten,yemek
1069,schlucken::V,slikken,yutmak
1070,müde werden::V,moe worden,yorulmak
1071,einschlafen::V,inslapen,uykuya dalmak
1072,schlafen::V,slapen,uyumak
1073,aufwachen::V,ontwaken,uyanmak
1074,aufwachen::V,wakker worden,uyanmak
1075,aufstehen::V,opstaan,kalkmak
1076,aufstehen::V,opstaan,yataktan kalkmak
1077,sich erholen::V,zich ontspannen,dinlenmek
1078,krank werden::V,ziek worden,hastalanmak
1079,krank sein::V,ziek zijn,hasta olmak
1080,schmerzen::V,pijn doen,ağrımak
1081,husten::V,hoesten,öksürmek
1082,genesen::V,genezen,şifa bulmak
1083,sterben::V,sterven,ölmek
1084,sterben::V,sterven,vefat etmek
1085,sterben::V,overlijden,ölmek
1086,sterben::V,overlijden,vefat etmek
1087,umkommen::V,omkomen,ölmek
1088,sich bewegen::V,zich bewegen,hareket etmek
1089,sich rühren::V,zich verroeren,kımıldanmak
1090,sich erheben::V,oprijzen,kalkmak
1091,sich erheben::V,oprijzen,ayağa kalkmak
1092,sich erheben::V,verrijzen,kalkmak
1093,sich erheben::V,verrijzen,ayağa kalkmak
1094,sich setzen::V,gaan zitten,oturmak
1095,hinfallen::V,vallen,yere düşmek
1096,hinfallen::V,neervallen,yere düşmek
1097,laufen::V,lopen,yürümek
1098,schreiten::V,stappen,yürümek
1099,schreiten::V,stappen,adım atmak
1100,schreiten::V,schrijden,yürümek
1101,schreiten::V,schrijden,adım atmak
1102,spazierengehen::V,gaan wandelen,gezmek
1103,spazierengehen::V,gaan wandelen,dolaşmak
1104,eilen::V,ijlen,seğirtmek
1105,eilen::V,haasten,seğirtmek
1106,sich beeilen::V,zich haasten,acele etmek
1107,sausen::V,stuiven,hızla gitmek
1108,rennen::V,rennen,koşmak
1109,springen::V,springen,atlamak
1110,springen::V,springen,sıçramak
1111,klettern::V,klimmen,tırmanmak
1112,klettern::V,klauteren,tırmanmak
1113,schaukeln::V,schommelen,sallanmak
1114,kriechen::V,kruipen,sürünmek
1115,schwimmen::V,zwemmen,yüzmek
1116,tauchen::V,duiken,dalmak
1117,rudern::V,roeien,kürek çekmek
1118,fahren::V,rijden,gitmek
1119,fliegen::V,vliegen,uçmak
1120,gehen::V,gaan,gitmek
1121,weggehen::V,weggaan,gitmek
1122,abfahren::V,vertrekken,kalkmak
1123,anhalten::V,stoppen,durmak
1124,anhalten::V,stilhouden,durmak
1125,hineingehen::V,ingaan,içeri girmek
1126,hineingehen::V,binnengaan,içeri girmek
1127,eintreten::V,binnenkomen,girmek
1128,kommen::V,komen,gelmek
1129,ankommen::V,aankomen,varmak
1130,zurückkommen::V,terugkomen,dönmek
1131,bleiben::V,blijven,kalmak
1132,warten::V,wachten,beklemek
1133,erwarten::V,verwachten,beklemek
1134,suchen::V,zoeken,aramak
1135,finden::V,vinden,bulmak
1136,versuchen::V,proberen,denemek
1137,versuchen::V,beproeven,denemek
1138,vorbereiten::V,voorbereiden,hazırlamak
1139,lieben::V,houden van,sevmek
1140,mögen::V,lusten,beğenmek
1141,mögen::V,houden van,beğenmek
1142,lachen::V,lachen,gülmek
1143,rühren::V,roeren,dokunmak
1144,rühren::V,roeren,duygulandırmak
1145,weinen::V,huilen,ağlamak
1146,weinen::V,schreien,ağlamak
1147,schimpfen::V,kijven,küfretmek
1148,schimpfen::V,schelden,küfretmek
1149,sich ärgern::V,zich ergeren,kızmak
1150,sich fürchten::V,bang zijn,korkmak
1151,fürchten::V,vrezen,korkmak
1152,fliehen::V,vluchten,kaçmak
1153,flüchten::V,ontsnappen,kaçmak
1154,flüchten::V,ontkomen,kaçmak
1155,sehen::V,zien,görmek
1156,anschauen::V,aankijken,seyretmek
1157,ansehen::V,aanzien,bakmak
1158,ansehen::V,bekijken,bakmak
1159,hören::V,horen,duymak
1160,hören::V,horen,işitmek
1161,zuhören::V,luisteren,dinlemek
1162,probieren::V,proeven,denemek
1163,probieren::V,proeven,tadına bakmak
1164,riechen::V,ruiken,kokusunu almak
1165,fühlen::V,voelen,duymak
1166,fühlen::V,voelen,hissetmek
1167,scheinen::V,lijken,görünmek
1168,zu sehen sein::V,te zien zijn,görünmek
1169,vernehmen::V,vernemen,haber almak
1170,frieren::V,het koud hebben,üşümek
1171,tun::V,doen,etmek
1172,tun::V,doen,yapmak
1173,können::V,kunnen,bilmek
1174,wollen::V,willen,istemek
1175,anfangen::V,beginnen,başlamak
1176,anfangen::V,aanvangen,başlamak
1177,beenden::V,beëindigen,bitirmek
1178,aufhören::V,ophouden,bitmek
1179,gelingen::V,lukken,başarmak
1180,gelingen::V,gelukken,başarmak
1181,geraten::V,uitvallen,düşmek
1182,öffnen::V,openen,açmak
1183,öffnen::V,opendoen,açmak
1184,schließen::V,sluiten,kapamak
1185,schließen::V,dichtdoen,kapamak
1186,stellen::V,stellen,koymak
1187,stellen::V,plaatsen,koymak
1188,setzen::V,zetten,koymak
1189,setzen::V,zetten,oturtmak
1190,setzen::V,plaatsen,koymak
1191,setzen::V,plaatsen,oturtmak
1192,legen::V,leggen,koymak
1193,legen::V,leggen,yatırmak
1194,berühren::V,aanraken,dokunmak
1195,verbinden::V,verbinden,bağlamak
1196,verbinden::V,verbinden,birleştirmek
1197,bedecken::V,bedekken,örtmek
1198,bedecken::V,bedekken,kaplamak
1199,aufhängen::V,ophangen,asmak
1200,anzünden::V,aansteken,yakmak
1201,anzünden::V,aansteken,ateşlemek
1202,aufheben::V,oprapen,kaldırmak
1203,zurücklassen::V,achterlaten,geride bırakmak
1204,verlieren::V,verliezen,yitirmek
1205,verlieren::V,verliezen,kaybetmek
1206,fallen lassen::V,laten vallen,düşürmek
1207,machen::V,maken,yapmak
1208,herstellen::V,produceren,yapmak
1209,herstellen::V,produceren,imal etmek
1210,herstellen::V,voortbrengen,yapmak
1211,herstellen::V,voortbrengen,imal etmek
1212,bauen::V,bouwen,kurmak
1213,bauen::V,bouwen,inşa etmek
1214,reparieren::V,repareren,onarmak
1215,reparieren::V,repareren,tamir etmek
1216,reparieren::V,herstellen,onarmak
1217,reparieren::V,herstellen,tamir etmek
1218,verbessern::V,verbeteren,düzeltmek
1219,ändern::V,wijzigen,değiştirmek
1220,ändern::V,veranderen,değiştirmek
1221,graben::V,graven,kazmak
1222,beugen::V,buigen,eğmek
1223,biegen::V,buigen,bükmek
1224,drehen::V,draaien,çevirmek
1225,drehen::V,draaien,döndürmek
1226,wenden::V,keren,çevirmek
1227,wenden::V,wenden,çevirmek
1228,umdrehen::V,omdraaien,çevirmek
1229,heben::V,heffen,kaldırmak
1230,heben::V,optillen,kaldırmak
1231,hochheben::V,tillen,yukarı kaldırmak
1232,ergreifen::V,pakken,tutmak
1233,ergreifen::V,pakken,yakalamak
1234,ergreifen::V,grijpen,tutmak
1235,ergreifen::V,grijpen,yakalamak
1236,halten::V,houden,tutmak
1237,drücken::V,drukken,sıkmak
1238,schieben::V,duwen,itmek
1239,schieben::V,duwen,sürmek
1240,schieben::V,schuiven,itmek
1241,schieben::V,schuiven,sürmek
1242,kratzen::V,krassen,kaşımak
1243,lecken::V,likken,yalamak
1244,beißen::V,bijten,ısırmak
1245,abreißen::V,afrukken,koparmak
1246,abreißen::V,afscheuren,koparmak
1247,abschneiden::V,afsnijden,keserek ayırmak
1248,binden::V,binden,bağlamak
1249,stecken::V,steken,sokmak
1250,brechen::V,breken,kırmak
1251,klopfen::V,kloppen,çalmak
1252,hauen::V,houwen,vurmak
1253,kleben::V,plakken,yapıştırmak
1254,reiben::V,wrijven,ovmak
1255,reiben::V,wrijven,sürtmek
1256,streichen::V,smeren,sürmek
1257,schleifen::V,slijpen,bilemek
1258,schneiden::V,snijden,kesmek
1259,rütteln::V,schudden,sallamak
1260,schütteln::V,schudden,sarsmak
1261,schütteln::V,schudden,çalkamak
1262,schwenken::V,wuiven,sallamak
1263,schwenken::V,zwaaien,sallamak
1264,schütten::V,gieten,dökmek
1265,schütten::V,gieten,akıtmak
1266,schütten::V,storten,dökmek
1267,schütten::V,storten,akıtmak
1268,füllen::V,vullen,doldurmak
1269,einwickeln::V,inwikkelen,sarmak
1270,tragen::V,dragen,taşımak
1271,schleppen::V,slepen,sürüklemek
1272,ziehen::V,trekken,çekmek
1273,aufbewahren::V,bewaren,saklamak
1274,werfen::V,gooien,atmak
1275,fangen::V,vangen,tutmak
1276,fangen::V,vangen,yakalamak
1277,packen::V,pakken,tutmak
1278,packen::V,pakken,yakalamak
1279,packen::V,vastpakken,tutmak
1280,packen::V,vastpakken,yakalamak
1281,verstecken::V,verstoppen,saklamak
1282,teilen::V,delen,bölmek
1283,teilen::V,delen,ayırmak
1284,schicken::V,sturen,yollamak
1285,schicken::V,sturen,göndermek
1286,bringen::V,brengen,getirmek
1287,hinzufügen::V,toevoegen,katmak
1288,hinzufügen::V,toevoegen,eklemek
1289,bekommen::V,verkrijgen,almak
1290,bekommen::V,verkrijgen,eline geçmek
1291,erhalten::V,krijgen,almak
1292,nehmen::V,nemen,almak
1293,wählen::V,kiezen,seçmek
1294,wählen::V,verkiezen,seçmek
1295,auswählen::V,uitkiezen,seçmek
1296,auswählen::V,uitkiezen,ayırmak
1297,bewahren::V,bewaren,korumak
1298,behindern::V,hinderen,engellemek
1299,verderben::V,bederven,bozmak
1300,beschädigen::V,beschadigen,zedelemek
1301,beschädigen::V,beschadigen,ziyan vermek
1302,zerbrechen::V,breken,kırmak
1303,zerbrechen::V,stukbreken,kırmak
1304,zerreißen::V,scheuren,yırtmak
1305,zerreißen::V,verscheuren,yırtmak
1306,zerstören::V,vernielen,yıkmak
1307,zerstören::V,vernielen,tahrip etmek
1308,verbrennen::V,branden,yakmak
1309,verbrennen::V,verbranden,yakmak
1310,geben::V,geven,vermek
1311,reichen::V,reiken,uzatmak
1312,reichen::V,aanreiken,uzatmak
1313,schenken::V,schenken,hediye etmek
1314,versprechen::V,beloven,vaat etmek
1315,wünschen::V,wensen,kutlamak
1316,loben::V,loven,övmek
1317,loben::V,prijzen,övmek
1318,küssen::V,kussen,öpmek
1319,wiegen::V,wiegen,sallamak
1320,zudecken::V,toedekken,örtmek
1321,wecken::V,wekken,uyandırmak
1322,zeigen::V,tonen,göstermek
1323,zeigen::V,wijzen,göstermek
1324,führen::V,voeren,gezdirmek
1325,führen::V,voeren,yol göstermek
1326,lehren::V,leren,okutmak
1327,lehren::V,leren,öğretmek
1328,unterrichten::V,onderwijzen,öğretmek
1329,aufziehen::V,grootbrengen,yetiştirmek
1330,leiten::V,leiden,yönetmek
1331,leiten::V,leiden,idare etmek
1332,antreiben::V,aandrijven,teşvik etmek
1333,lassen::V,laten,-tırmak
1334,einladen::V,uitnodigen,davet etmek
1335,vereinigen::V,verenigen,birleştirmek
1336,besuchen::V,bezoeken,uğramak
1337,besuchen::V,bezoeken,ziyaret etmek
1338,besuchen::V,bezoeken,görmeye gitmek
1339,treffen::V,treffen,rastlamak
1340,treffen::V,treffen,isabet etmek
1341,treffen::V,ontmoeten,rastlamak
1342,treffen::V,ontmoeten,isabet etmek
1343,sich versammeln::V,zich verzamelen,toplanmak
1344,spielen::V,spelen,oynamak
1345,singen::V,zingen,söylemek
1346,singen::V,zingen,şarkı söylemek
1347,tanzen::V,dansen,oynamak
1348,tanzen::V,dansen,dans etmek
1349,sich trennen::V,van elkaar gaan,ayrılmak
1350,verlassen::V,verlaten,bırakmak
1351,verlassen::V,verlaten,terk etmek
1352,retten::V,redden,kurtarmak
1353,bewachen::V,bewaken,gözetmek
1354,schützen::V,beschermen,korumak
1355,verteidigen::V,verdedigen,savunmak
1356,sich schlagen::V,knokken,dövüşmek
1357,schießen::V,schieten,ateş etmek
1358,siegen::V,overwinnen,yenmek
1359,ärgern::V,ergeren,kızdırmak
1360,schlagen::V,slaan,dövmek
1361,treten::V,trappen,tepmek
1362,treten::V,schoppen,tepmek
1363,stechen::V,steken,sokmak
1364,stechen::V,steken,batırmak
1365,stechen::V,prikken,sokmak
1366,stechen::V,prikken,batırmak
1367,stoßen::V,stoten,itmek
1368,stehlen::V,stelen,çalmak
1369,stören::V,storen,bozmak
1370,stören::V,storen,etkilemek
1371,stören::V,verstoren,bozmak
1372,stören::V,verstoren,etkilemek
1373,belästigen::V,lastig vallen,rahatsız etmek
1374,verbergen::V,verbergen,saklamak
1375,täuschen::V,misleiden,aldatmak
1376,betrügen::V,bedriegen,aldatmak
1377,betrügen::V,bedriegen,dolandırmak
1378,töten::V,doden,öldürmek
1379,wohnen::V,wonen,oturmak
1380,arbeiten::V,werken,çalışmak
1381,sammeln::V,inzamelen,toplamak
1382,sammeln::V,verzamelen,toplamak
1383,pflücken::V,plukken,koparmak
1384,jagen::V,jagen,avlanmak
1385,fischen::V,vissen,balık tutmak
1386,fassen::V,vangen,tutmak
1387,fassen::V,vangen,yakalamak
1388,hüten::V,hoeden,otlatmak
1389,treiben::V,drijven,gütmek
1390,anbinden::V,vastbinden,bağlamak
1391,füttern::V,voeren,beslemek
1392,melken::V,melken,sağmak
1393,hacken::V,hakken,yarmak
1394,gießen::V,gieten,sulamak
1395,reifen::V,rijpen,olgunlaşmak
1396,zubereiten::V,klaarmaken,hazırlamak
1397,zubereiten::V,toebereiden,hazırlamak
1398,kochen::V,koken,pişirmek
1399,kochen::V,koken,kaynatmak
1400,backen::V,bakken,pişirmek
1401,backen::V,bakken,fırında pişirmek
1402,braten::V,braden,kızartmak
1403,umrühren::V,omroeren,karıştırmak
1404,stricken::V,breien,örmek
1405,nähen::V,naaien,dikmek
1406,färben::V,verven,boyamak
1407,färben::V,kleuren,boyamak
1408,reinigen::V,reinigen,temizlemek
1409,waschen::V,wassen,yıkamak
1410,abwischen::V,afvegen,silmek
1411,spülen::V,spoelen,çalkamak
1412,spülen::V,afwassen,çalkamak
1413,fegen::V,vegen,süpürmek
1414,kehren::V,vegen,süpürmek
1415,baden::V,baden,yıkanmak
1416,baden::V,baden,banyo yapmak
1417,sich waschen::V,zich wassen,yıkanmak
1418,ausziehen::V,uittrekken,çıkarmak
1419,anziehen::V,aantrekken,giymek
1420,sich anziehen::V,zich aankleden,giyinmek
1421,kämmen::V,kammen,taramak
1422,schmücken::V,tooien,süslemek
1423,sagen::V,zeggen,demek
1424,sagen::V,zeggen,söylemek
1425,sprechen::V,spreken,konuşmak
1426,reden::V,praten,konuşmak
1427,sich unterhalten::V,zich onderhouden,sohbet etmek
1428,fragen::V,vragen,sormak
1429,bitten::V,vragen,dilemek
1430,bitten::V,vragen,rica etmek
1431,bitten::V,verzoeken,dilemek
1432,bitten::V,verzoeken,rica etmek
1433,erzählen::V,vertellen,bahsetmek
1434,erzählen::V,vertellen,hikâye etmek
1435,mitteilen::V,meedelen,bildirmek
1436,nennen::V,noemen,adlandırmak
1437,rufen::V,roepen,çağırmak
1438,prahlen::V,pralen,övünmek
1439,übersetzen::V,vertalen,çevirmek
1440,übersetzen::V,vertalen,tercüme etmek
1441,denken::V,denken,düşünmek
1442,glauben::V,geloven,inanmak
1443,glauben::V,geloven,zannetmek
1444,bemerken::V,bemerken,farkına varmak
1445,erkennen::V,herkennen,tanımak
1446,begreifen::V,begrijpen,anlamak
1447,begreifen::V,begrijpen,kavramak
1448,verstehen::V,verstaan,duymak
1449,verstehen::V,verstaan,anlamak
1450,lernen::V,leren,öğrenmek
1451,wissen::V,weten,bilmek
1452,sich erinnern an::V,zich herinneren aan,hatırlamak
1453,vergessen::V,vergeten,unutmak
1454,messen::V,meten,ölçmek
1455,zählen::V,tellen,saymak
1456,rechnen::V,rekenen,hesap etmek
1457,lesen::V,lezen,okumak
1458,malen::V,schilderen,resmini yapmak
1459,zeichnen::V,tekenen,çizmek
1460,schreiben::V,schrijven,yazmak
1461,besitzen::V,bezitten,haiz olmak
1462,besitzen::V,bezitten,sahip olmak
1463,kaufen::V,kopen,almak
1464,verkaufen::V,verkopen,satmak
1465,bezahlen::V,betalen,ödemek
1466,zahlen::V,betalen,ödemek
1467,beherrschen::V,beheersen,hâkim olmak
1468,ertragen::V,verdragen,dayanmak
1469,ertragen::V,verdragen,katlanmak
