,Concept_ID,lbe,ady
1235,bezahlen::V,арцу дулун,птын
1236,bezahlen::V,арцу дулун,лъыптын
1237,bezahlen::V,арцу дулун,птыжьы́н
1238,bezahlen::V,багьа булун,птын
1239,bezahlen::V,багьа булун,лъыптын
1240,bezahlen::V,багьа булун,птыжьы́н
1241,zahlen::V,арцу дулун,птын
1242,zahlen::V,арцу дулун,лъыптын
1243,zahlen::V,багьа булун,птын
1244,zahlen::V,багьа булун,лъыптын
1245,beherrschen::V,дуну икӏан,иунаеу иӏэн
1246,beherrschen::V,заллуну икӏан,иунаеу иӏэн
1247,ertragen::V,бухӏан,щэчы́н
1248,Leber::N,,шӏу
1249,Moor::N,,орыжъ
1250,Anhöhe::N,,чӏыӏэтыгъ
1251,Bucht::N,,хыблыгу
1252,Barsch::N,,тхыкъэц
1253,Hecht::N,,лэнд
1254,Laus::N,,цӏэ
1255,Ruf::N,,джэ макъ
1256,Platz::N,,азыфагу
1257,Kante::N,,цэгэналъ
1258,Größe::N,,иина́гъ
1259,Menge::N,,пчъагъэ́
1260,Tasche::N,,ӏэлъмэ́къ
1261,Öl::N,,тхъу
1262,Leine::N,,шъокӏапс
1263,König::N,,пачъы́хь
1264,fein::A,,пӏуакӏэ́
1265,auf einmal::ADV,,ардэдэм
1266,auf einmal::ADV,,асыхьатым
1267,bald::ADV,,псынкӏэу
1268,einst::ADV,,зэгорэ́м
1269,sie::PRN,,ахэр
1270,siebzig::NUM,,тӏокӏищырэ́ пшӏырэ́
1271,heulen::V,,быун
1272,rühren::V,,гур гъэузын
1273,zu sehen sein::V,,зэрэлъэгъу́н
1274,wollen::V,,фэе́н
1275,kratzen::V,,цӏэнтхъун
1276,stecken::V,,хэсэн
1277,schleifen::V,,гъэчаны́н
1278,schleifen::V,,кӏэлыкӏы́н
1279,rütteln::V,,гъэсысын
1280,ziehen::V,,пкъудыин
1281,ziehen::V,,пщэн
1282,ziehen::V,,плъэшъун
1283,packen::V,,къэубыты́н
1284,wünschen::V,,шӏоигъо́н
1285,zudecken::V,,техъо́н
1286,antreiben::V,,къепфылӏэн
1287,lassen::V,,еты́н
1288,verstehen::V,,зэхэхын
