,Concept_ID,cy,mn
785,hübsch::A,tlws,сайхан
786,hübsch::A,tlws,хөөрхөн
787,böse::A,drwg,муу
788,böse::A,drwg,хортой
789,dumm::A,twp,тэнэг
790,faul::A,diog,залхуу
791,fleißig::A,dyfal,чармайлтгай
792,geizig::A,crintach,харамч
793,geizig::A,cybyddlyd,харамч
794,klug::A,deallus,цэцэн
795,geschickt::A,medrus,дүйтэй
796,geschickt::A,deheuig,дүйтэй
797,lieb::A,hoff,хайрт
798,lieb::A,annwyl,хайрт
799,lustig::A,llon,цэнгэлтэй
800,sanft::A,mwyn,наалинхай
801,hungrig::A,newynog,өлөн
802,hungrig::A,newynog,өлссөн
803,krank::A,sâl,өвчтэй
804,krank::A,gwael,өвчтэй
805,nackt::A,noeth,нүцгэн
806,traurig::A,trist,гунигт
807,lebendig::A,yn fyw,амьд
808,lebendig::A,yn fyw,амьтай
809,gut::A,da,сайн
810,schlecht::A,drwg,муу
811,schlecht::A,drwg,өөдгүй
812,schlecht::A,gwael,муу
813,schlecht::A,gwael,өөдгүй
814,richtig::A,cywir,зөв
815,richtig::A,cywir,зүйтэй
816,schlimm::A,enbyd,муухай
817,wahr::A,gwir,үнэн
818,wahr::A,gwir,жинхэнэ
819,alt::A,hen,хуучин
820,neu::A,newydd,шинэ
821,ehemalig::A,blaenorol,агсан
822,ehemalig::A,blaenorol,байсан
823,alt[Lebewesen]::A,oedrannus,өвгөн
824,alt[Lebewesen]::A,oedrannus,хижээл
825,jung::A,ifanc,залуу
826,arm::A,tlawd,ядуу
827,reich::A,cyfoethog,баян
828,reich::A,cyfoethog,баялаг
829,bekannt::A,cynefin,танил
830,bekannt::A,cyfarwydd,танил
831,berühmt::A,enwog,цуутай
832,berühmt::A,enwog,алдартай
833,fremd::A,estron,харь
834,fremd::A,estron,гадаад
835,verschieden::A,gwahanol,ондоо
836,verschieden::A,gwahanol,янз янзын
837,nah::A,agos,ойрын
838,nah::A,agos,дөтийн
839,fern::A,pell,холын
840,linker::A,aswy,буруу
841,linker::A,chwith,буруу
842,rechter::A,de,баруун
843,rechter::A,deau,баруун
844,anderer::A,arall,өөр
845,anderer::A,arall,нөгөө
846,erster::A,cyntaf,нэгдэх
847,erster::A,cyntaf,нэгдүгээр
848,zweiter::A,ail,хоёрдугаар
849,dritter::A,trydydd,гуравдугаар
850,letzter::A,olaf,сүүлийн
851,allein::ADV,unig,ганцаараа
852,allein::ADV,ar ei ben ei hun,ганцаараа
853,auf einmal::ADV,ar yr un pryd,нэгмөсөн
854,zusammen::ADV,ynghyd,цуг
855,zusammen::ADV,ynghyd,хамт
856,zusammen::ADV,gyda'i gilydd,цуг
857,zusammen::ADV,gyda'i gilydd,хамт
858,lange::ADV,amser hir,удаан
859,plötzlich::ADV,yn sydyn,гэнэт
860,sofort::ADV,ar unwaith,дороо
861,später::ADV,yn ddiweddarach,дараа
862,jetzt::ADV,yn awr,өнөө
863,heute::ADV,heddiw,өнөө
864,heute::ADV,heddiw,өнөөдөр
865,morgen::ADV,yfory,маргааш
866,morgen::ADV,yfory,маргаадар
867,bald::ADV,yn fuan,түргэн
868,bald::ADV,yn fuan,удахгүй
869,bald::ADV,gyda hyn,түргэн
870,bald::ADV,gyda hyn,удахгүй
871,dann::ADV,yna,хожим
872,dann::ADV,yna,тэгээд
873,dann::ADV,y pryd hwnnw,хожим
874,dann::ADV,y pryd hwnnw,тэгээд
875,gestern::ADV,ddoe,өчигдөр
876,einst::ADV,gynt,нэг
877,damals::ADV,ar y pryd,тэгэхэд
878,damals::ADV,bryd hynny,тэгэхэд
879,danach::ADV,wedyn,тэгээд
880,danach::ADV,wedyn,дараа нь
881,vorher::ADV,o'r blaen,урьд
882,zuerst::ADV,yn gyntaf,анх
883,zuerst::ADV,yn gyntaf,эхлээд
884,einmal::ADV,unwaith,нэг удаа
885,manchmal::ADV,weithiau,хааяа
886,manchmal::ADV,weithiau,заримдаа
887,manchmal::ADV,ar brydiau,хааяа
888,manchmal::ADV,ar brydiau,заримдаа
889,oft::ADV,yn aml,олонтоо
890,oft::ADV,yn fynych,олонтоо
891,immer::ADV,bob amser,байнга
892,niemals::ADV,ni ... byth,хэзээ ч
893,niemals::ADV,ni ... byth,хэдийд ч
894,niemals::ADV,ni ... erioed,хэзээ ч
895,niemals::ADV,ni ... erioed,хэдийд ч
896,hier::ADV,yma,энд
897,hierhin::ADV,hyd yma,нааш
898,von hier::ADV,oddi yma,эндээс
899,dort::ADV,acw,тэнд
900,dorthin::ADV,tuag yno,тийш
901,geradeaus::ADV,syth ymlaen,шулуун
902,vorwärts::ADV,ymlaen,урагшаа
903,rückwärts::ADV,yn ôl,буцаан
904,rückwärts::ADV,yn ôl,сөөргөө
905,zurück::ADV,yn ôl,буцаж
906,zurück::ADV,yn ôl,гэдрэг
907,unten::ADV,isod,дор
908,unten::ADV,oddi tanodd,дор
909,hinab::ADV,i lawr,уруу
910,hinab::ADV,i waered,уруу
911,oben::ADV,fry,дээр
912,hinauf::ADV,i fyny,өөд
913,hinauf::ADV,i fyny,дээш
914,hinauf::ADV,i'r lan,өөд
915,hinauf::ADV,i'r lan,дээш
916,überall::ADV,ym mhobman,хааяагүй
917,überall::ADV,ym mhobman,энд тэндгүй
918,nicht::ADV,ni,эс
919,nicht::ADV,ni,-гүй
920,nicht::ADV,nid,эс
921,nicht::ADV,nid,-гүй
922,ein wenig::ADV,tipyn,жаахан
923,ein wenig::ADV,ychydig,жаахан
924,kaum::ADV,prin,арай
925,kaum::ADV,prin,арай гэж
926,sehr::ADV,iawn,тун
927,so::ADV,fel,тэгж
928,so::ADV,fel,ингээд
929,so::ADV,felly,тэгж
930,so::ADV,felly,ингээд
931,noch::ADV,eto,дахин
932,noch::ADV,eto,дахиад
933,nur::ADV,yn unig,зөвхөн
934,nur::ADV,yn unig,гагцхүү
935,schon::ADV,eisoes,нэгэнт
936,schon::ADV,yn barod,нэгэнт
937,wieder::ADV,drachefn,дахин
938,wieder::ADV,drachefn,дахиад
939,vergebens::ADV,yn ofer,хий
940,vor::PRP,o flaen,өмнө
941,hinter::PRP,ar ôl,ард
942,unter::PRP,islaw,доор
943,durch::PRP,trwy,дундуур
944,neben::PRP,ar bwys,хажууд
945,zwischen::PRP,rhwng,завсар
946,zwischen::PRP,rhwng,хооронд
947,zwischen::PRP,cydrhwng,завсар
948,zwischen::PRP,cydrhwng,хооронд
949,wegen::PRP,o achos,төлөө
950,wegen::PRP,o achos,дээрээс
951,wegen::PRP,oherwydd,төлөө
952,wegen::PRP,oherwydd,дээрээс
953,dies::PRN,hyn,энэ
954,das::PRN,hynny,тэр
955,alles::PRN,popeth,цөм
956,alles::PRN,popeth,бүгд
957,ich::PRN,fi,би
958,du::PRN,ti,чи
959,er::PRN,fe,тэр
960,er::PRN,fe,тэр хүн
961,wir::PRN,ni,бид
962,ihr::PRN,chi,та нар
963,sie::PRN,hwy,тэд
964,was::FPRN,pa beth,юу
965,wer::FPRN,pwy,хэн
966,wo::FADV,ble,хаа
967,wo::FADV,ble,хаана
968,wo::FADV,ym mha le,хаа
969,wo::FADV,ym mha le,хаана
970,wohin::FADV,i ble,хааш
971,wohin::FADV,i ble,хаана
972,wohin::FADV,i ba le,хааш
973,wohin::FADV,i ba le,хаана
974,wie::FADV,sut,яаж
975,wie::FADV,sut,хэрхэн
976,warum::FADV,pam,юунд
977,warum::FADV,pam,яагаад
978,wieviel::FNUM,faint,хэдий
979,wieviel::FNUM,faint,хэд
980,eins::NUM,un,нэг
981,zwei::NUM,dau,хоёр
982,drei::NUM,tri,гурав
983,vier::NUM,pedwar,дөрөв
984,fünf::NUM,pump,тав
985,sechs::NUM,chwech,зургаа
986,sieben::NUM,saith,долоо
987,acht::NUM,wyth,найм
988,neun::NUM,naw,ес
989,zehn::NUM,deg,арав
990,elf::NUM,un ar ddeg,арван нэг
991,zwölf::NUM,deuddeg,арван хоёр
992,zwölf::NUM,un deg dau,арван хоёр
993,zwanzig::NUM,ugain,хорь
994,dreißig::NUM,tri deg,гуч
995,dreißig::NUM,deg ar hugain,гуч
996,vierzig::NUM,deugain,дөч
997,fünfzig::NUM,hanner cant,тавь
998,sechzig::NUM,chwe deg,жар
999,siebzig::NUM,saith deg,дал
1000,siebzig::NUM,deg a thrigain,дал
1001,achtzig::NUM,wyth deg,ная
1002,achtzig::NUM,pedar ugain,ная
1003,neunzig::NUM,naw deg,ер
1004,neunzig::NUM,deg a phedwar ugain,ер
1005,hundert::NUM,cant,зуу
1006,tausend::NUM,mil,мянга
1007,und::CNJ,a,ч
1008,und::CNJ,a,болон
1009,oder::CNJ,neu,буюу
1010,stehen::V,sefyll,зогсох
1011,sitzen::V,eistedd,суух
1012,liegen::V,gorwedd,хэвтэх
1013,hängen::V,hongian,өлгөөтэй байх
1014,hängen::V,hongian,дүүжлээтэй байх
1015,werden::V,dod yn,болох
1016,werden::V,mynd yn,болох
1017,passieren::V,digwydd,тохиох
1018,beginnen::V,cychwyn,эхлэх
1019,enden::V,gorffen,дүүрэх
1020,wechseln::V,newid,хувирах
1021,aufgehen[Sonne]::V,codi,мандах
1022,untergehen[Sonne]::V,machlud,жаргах
1023,scheinen[Sonne]::V,tywynnu,гэрэлтэх
1024,donnern::V,taranu,дуугарах
1025,wehen::V,chwythu,салхилах
1026,wehen::V,chwythu,хөөрөгдөх
1027,strömen::V,ffrydio,гүйх
1028,strömen::V,ffrydio,урсах
1029,fließen::V,llifo,урсах
1030,sich drehen::V,troi,эргэлдэх
1031,sich drehen::V,cylchdroi,эргэлдэх
1032,schwanken::V,siglo,хэлбэлзэх
1033,schwingen::V,siglo,ганхах
1034,schwingen::V,siglo,хэлбэлзэх
1035,fallen::V,cwympo,унах
1036,brennen::V,llosgi,шатах
1037,rauchen::V,mygu,баагих
1038,regnen::V,glawio,бороо орно
1039,gefrieren::V,rhewi,хөлдөх
1040,tauen::V,toddi,хайлах
1041,tauen::V,meirioli,хайлах
1042,schmelzen::V,toddi,уярах
1043,trocknen::V,sychu,хатах
1044,sieden::V,berwi,буцлах
1045,sieden::V,berwi,даргилах
1046,faulen::V,pydru,үжрэх
1047,faulen::V,pydru,өмхийрөх
1048,faulen::V,braenu,үжрэх
1049,faulen::V,braenu,өмхийрөх
1050,verfaulen::V,pydru,бээх
1051,verfaulen::V,pydru,өгрөх
1052,verfaulen::V,dadfeilio,бээх
1053,verfaulen::V,dadfeilio,өгрөх
1054,reißen::V,clecian,цуурах
1055,reißen::V,torri'n glats,цуурах
1056,versinken::V,suddo,живэх
1057,vergehen::V,myned heibio,нөгчих
1058,vergehen::V,myned heibio,өнгөрөх
1059,vergehen::V,pasio,нөгчих
1060,vergehen::V,pasio,өнгөрөх
1061,erscheinen::V,ymddangos,гарах
1062,erscheinen::V,ymddangos,бултайх
1063,verschwinden::V,diflannu,далд орох
1064,verschwinden::V,diflannu,алга болох
1065,sinken::V,syrthio,татрах
1066,sinken::V,syrthio,доошлох
1067,abnehmen::V,lleihau,багасах
1068,abnehmen::V,lleihau,хорогдох
1069,zunehmen::V,cynyddu,ихсэх
1070,steigen::V,codi,нэмэгдэх
1071,wachsen::V,tyfu,өсөх
1072,wachsen::V,tyfu,ургах
1073,glänzen::V,disgleirio,гилгэнэх
1074,glänzen::V,disgleirio,гилбэгнэх
1075,funkeln::V,pefrio,гялжах
1076,funkeln::V,pefrio,гялалзах
1077,lärmen::V,cadw sŵn,шуугих
1078,lärmen::V,gwneud twrw,шуугих
1079,läuten::V,canu,цохих
1080,klingeln::V,canu,хонхдох
1081,klingeln::V,canu,дуугарах
1082,klingeln::V,seinio,хонхдох
1083,klingeln::V,seinio,дуугарах
1084,klirren::V,tincian,хангир жингэр хийх
1085,brausen::V,rhuo,бургилах
1086,rauschen::V,siffrwd,сэржигнэх
1087,rauschen::V,chwithrwd,сэржигнэх
1088,klingen::V,seinio,хангинах
1089,bellen::V,cyfarth,хуцах
1090,heulen::V,udo,улих
1091,heulen::V,oernadu,улих
1092,blasen::V,chwythu,үлзэх
1093,pfeifen::V,chwibanu,исгэрэх
1094,schreien::V,gweiddi,хашгирах
1095,schreien::V,bloeddio,хашгирах
1096,stöhnen::V,griddfan,ёолох
1097,stöhnen::V,griddfan,гэнгэнэх
1098,zittern::V,crynu,дагжих
1099,leben::V,byw,амьдрах
1100,geboren werden::V,cael eich geni,төрөх
1101,atmen::V,anadlu,амьсгалах
1102,trinken::V,yfed,уух
1103,essen::V,bwyta,идэх
1104,schlucken::V,llyncu,залгих
1105,müde werden::V,blino,ядрах
1106,einschlafen::V,mynd i gysgu,унтчих
1107,einschlafen::V,syrthio i gysgu,унтчих
1108,schlafen::V,huno,унтах
1109,schlafen::V,cysgu,унтах
1110,aufwachen::V,dihuno,сэрэх
1111,aufstehen::V,codi,босох
1112,sich erholen::V,ymlacio,амрах
1113,sich erholen::V,dadflino,амрах
1114,krank werden::V,mynd yn sâl,өвдөж эхлэх
1115,krank werden::V,mynd yn wael,өвдөж эхлэх
1116,krank sein::V,gwaelu,өвдөх
1117,schmerzen::V,brifo,өвдөх
1118,schmerzen::V,brifo,шархирах
1119,husten::V,pesychu,ханиах
1120,genesen::V,gwella,засрах
1121,genesen::V,cael yn ôl,засрах
1122,sterben::V,marw,үхэх
1123,sterben::V,marw,нас барах
1124,umkommen::V,trengi,үхэх
1125,sich bewegen::V,symud,хөдлөх
1126,sich rühren::V,syflyd,хөдлөх
1127,sich erheben::V,codi,босох
1128,sich setzen::V,eistedd,суух
1129,hinfallen::V,cwympo,ойчих
1130,laufen::V,cerdded,явган явах
1131,schreiten::V,camu,алхах
1132,spazierengehen::V,mynd am dro,зугаалах
1133,eilen::V,rhuthro,хурдлах
1134,sich beeilen::V,brysio,яарах
1135,sich beeilen::V,brysio,шамдах
1136,sausen::V,rhuthro,давхих
1137,rennen::V,rhedeg,гүйх
1138,springen::V,llamu,харайх
1139,springen::V,llamu,дэвхрэх
1140,springen::V,neidio,харайх
1141,springen::V,neidio,дэвхрэх
1142,klettern::V,dringo,авирах
1143,schaukeln::V,siglo,ганхалзах
1144,kriechen::V,cropian,мөлхөх
1145,schwimmen::V,nofio,сэлэх
1146,tauchen::V,plymio,шунгах
1147,tauchen::V,ymsuddo,шунгах
1148,rudern::V,rhwyfo,сэлүүрдэх
1149,fahren::V,gyrru,явах
1150,fahren::V,dreifio,явах
1151,fliegen::V,hedfan,нисэх
1152,gehen::V,mynd,явах
1153,weggehen::V,mynd,явах
1154,weggehen::V,ymadael,явах
1155,abfahren::V,ymadael,одох
1156,abfahren::V,ymadael,хөдлөх
1157,anhalten::V,stopio,зогсох
1158,hineingehen::V,mynd i mewn,орох
1159,eintreten::V,mynd i,орох
1160,kommen::V,dod,ирэх
1161,ankommen::V,cyrraedd,хүрэх
1162,zurückkommen::V,dychwelyd,харих
1163,zurückkommen::V,dychwelyd,буцаж ирэх
1164,bleiben::V,aros,үлдэх
1165,bleiben::V,sefyll,үлдэх
1166,warten::V,aros,хүлээх
1167,warten::V,disgwyl,хүлээх
1168,erwarten::V,disgwyl,хүлээх
1169,suchen::V,chwilio am,эрэх
1170,suchen::V,chwilio am,бэдрэх
1171,finden::V,darganfod,олох
1172,versuchen::V,profi,оролдох
1173,versuchen::V,ceisio,оролдох
1174,vorbereiten::V,paratoi,бэлтгэх
1175,lieben::V,caru,янаглах
1176,mögen::V,hoffi,таалах
1177,lachen::V,chwerthin,инээх
1178,rühren::V,cynhyrfu,сэтгэл уяруулах
1179,weinen::V,wylo,уйлах
1180,weinen::V,llefain,уйлах
1181,schimpfen::V,grwgnach,хараах
1182,sich ärgern::V,gofidio,уурлах
1183,sich fürchten::V,ofni,айх
1184,fürchten::V,arswydo,айх
1185,fliehen::V,ffoi,зугтах
1186,fliehen::V,ffoi,гүйж очих
1187,flüchten::V,dianc,оргох
1188,sehen::V,gweld,үзэх
1189,anschauen::V,syllu,харах
1190,anschauen::V,edrych,харах
1191,ansehen::V,gwylio,харах
1192,hören::V,clywed,дуулах
1193,zuhören::V,gwrando,чагнах
1194,probieren::V,profi,амсаж үзэх
1195,riechen::V,arogli,үнэрлэх
1196,fühlen::V,teimlo,мэдрэх
1197,fühlen::V,clywed,мэдрэх
1198,scheinen::V,ymddangos,шиг үзэгдэх
1199,zu sehen sein::V,dod i'r golwg,үзэгдэх
1200,zu sehen sein::V,dod i'r golwg,харагдах
1201,vernehmen::V,clywed sôn am,дуулах
1202,frieren::V,bod yn oer,даарах
1203,tun::V,gwneud,хийх
1204,tun::V,gwneud,үйлдэх
1205,können::V,gallu,болох
1206,wollen::V,bod mewn angen,хүсэх
1207,anfangen::V,dechrau,эхлэх
1208,beenden::V,darfod,дуусгах
1209,beenden::V,gorffen,дуусгах
1210,aufhören::V,peidio,болих
1211,aufhören::V,peidio,зогсох
1212,gelingen::V,llwyddo,бүтэх
1213,geraten::V,diweddu,илрэх
1214,öffnen::V,agor,нээх
1215,öffnen::V,agor,тайлах
1216,schließen::V,cau,хаах
1217,stellen::V,gosod,тавих
1218,stellen::V,gosod,босгох
1219,setzen::V,gosod,суулгах
1220,legen::V,gosod,хийх
1221,legen::V,gosod,тавих
1222,berühren::V,cyffwrdd,шүргэх
1223,verbinden::V,cysylltu,залгах
1224,bedecken::V,gorchuddio,бүрэх
1225,aufhängen::V,crogi,өлгөх
1226,aufhängen::V,crogi,дүүжлэх
1227,aufhängen::V,hongian,өлгөх
1228,aufhängen::V,hongian,дүүжлэх
1229,anzünden::V,cynnau,асаах
1230,anzünden::V,cynnau,ноцоох
1231,aufheben::V,codi,өргөх
1232,zurücklassen::V,gadael,орхих
1233,zurücklassen::V,gadael,үлдээх
1234,verlieren::V,colli,гээх
1235,fallen lassen::V,gollwng,унагах
1236,machen::V,gwneud,хийх
1237,machen::V,gwneud,гаргах
1238,herstellen::V,cynhyrchu,бүтээх
1239,bauen::V,adeiladu,барих
1240,reparieren::V,trwsio,засах
1241,reparieren::V,trwsio,сэлбэх
1242,reparieren::V,atgyweirio,засах
1243,reparieren::V,atgyweirio,сэлбэх
1244,verbessern::V,diwygio,засах
1245,verbessern::V,diwygio,сайжруулах
1246,ändern::V,altro,өөрчлөх
1247,graben::V,palu,малтах
1248,graben::V,cloddio,малтах
1249,beugen::V,plygu,бөгтийлгөх
1250,biegen::V,plygu,матах
1251,biegen::V,plygu,муруйлгах
1252,drehen::V,troelli,эргүүлэх
1253,wenden::V,troi,эргүүлэх
1254,umdrehen::V,troi,хөрвүүлэх
1255,heben::V,codi,өргөх
1256,hochheben::V,dyrchafu,өргөх
1257,ergreifen::V,gafael,атгах
1258,halten::V,dal,барих
1259,drücken::V,pwyso,дарах
1260,drücken::V,gwasgu,дарах
1261,schieben::V,gwthio,түлхэх
1262,kratzen::V,crafu,хусах
1263,kratzen::V,crafu,маажих
1264,lecken::V,llyfu,долоох
1265,beißen::V,cnoi,зуух
1266,beißen::V,cnoi,хазах
1267,beißen::V,brathu,зуух
1268,beißen::V,brathu,хазах
1269,abreißen::V,tynnu ymaith,таслах
1270,abschneiden::V,torri,тайрах
1271,binden::V,clymu,боох
1272,binden::V,clymu,хүлэх
1273,stecken::V,plannu,шаах
1274,stecken::V,plannu,шигтгэх
1275,brechen::V,torri,хугалах
1276,klopfen::V,taro,цохих
1277,klopfen::V,taro,тогших
1278,hauen::V,taro,дэлдэх
1279,kleben::V,gludio,наах
1280,reiben::V,rhwbio,нухах
1281,reiben::V,rhwbio,нидчих
1282,streichen::V,taenu,нялах
1283,streichen::V,taenu,түрхэх
1284,schleifen::V,hogi,билүүдэх
1285,schleifen::V,hogi,гуранздах
1286,schneiden::V,torri,огтлох
1287,rütteln::V,ysgytio,холхнулах
1288,schütteln::V,siglo,сэгсрэх
1289,schütteln::V,ysgwyd,сэгсрэх
1290,schwenken::V,siglo,дэвэх
1291,schwenken::V,siglo,даллах
1292,schütten::V,tywallt,цутгах
1293,schütten::V,tywallt,аягалах
1294,füllen::V,llenwi,дүүргэх
1295,einwickeln::V,lapio,боох
1296,einwickeln::V,lapio,ороох
1297,tragen::V,cludo,авчрах
1298,schleppen::V,llusgo,чирэх
1299,ziehen::V,tynnu,татах
1300,aufbewahren::V,cadw,хадгалах
1301,werfen::V,taflu,хаях
1302,werfen::V,taflu,шидэх
1303,fangen::V,dal,барих
1304,packen::V,cipio,шүүрэх
1305,packen::V,crafangu,шүүрэх
1306,verstecken::V,celu,нуух
1307,verstecken::V,cuddio,нуух
1308,teilen::V,rhannu,хуваах
1309,schicken::V,anfon,илгээх
1310,schicken::V,anfon,явуулах
1311,bringen::V,dod â,авчрах
1312,bringen::V,dod â,аваачих
1313,hinzufügen::V,chwanegu,нэмэх
1314,bekommen::V,cael,хүлээн авах
1315,erhalten::V,derbyn,хүлээн авах
1316,nehmen::V,cymryd,авах
1317,wählen::V,dewis,сонгох
1318,auswählen::V,dethol,шилэх
1319,bewahren::V,cadw,гамнах
1320,behindern::V,atal,саад хийх
1321,behindern::V,atal,тотгор болох
1322,behindern::V,rhwystro,саад хийх
1323,behindern::V,rhwystro,тотгор болох
1324,verderben::V,difetha,эвдэх
1325,beschädigen::V,niweidio,гэмтээх
1326,zerbrechen::V,torri,хагалах
1327,zerbrechen::V,torri,хага цохих
1328,zerreißen::V,rhwygo,урах
1329,zerstören::V,dinistrio,эвдэх
1330,zerstören::V,dinistrio,сүйтгэх
1331,verbrennen::V,llosgi,шатаах
1332,geben::V,rhoi,өгөх
1333,reichen::V,estyn,өгөх
1334,reichen::V,estyn,дамжуулах
1335,schenken::V,rhoddi,бэлэглэх
1336,versprechen::V,addo,амлах
1337,wünschen::V,dymuno,ерөөх
1338,loben::V,canmol,магтах
1339,loben::V,canmol,сайшаах
1340,küssen::V,cusanu,озох
1341,küssen::V,cusanu,үнсэх
1342,wiegen::V,siglo,бүүвэйлэх
1343,zudecken::V,gorchuddio,хучих
1344,zudecken::V,gorchuddio,бүтээх
1345,wecken::V,deffro,сэрээх
1346,zeigen::V,dangos,үзүүлэх
1347,führen::V,arwain,хөтлөх
1348,lehren::V,dysgu,заах
1349,unterrichten::V,hyfforddi,сургах
1350,aufziehen::V,dod i fyny,өсгөх
1351,aufziehen::V,dod i fyny,хүмүүжүүлэх
1352,leiten::V,arwain,удирдах
1353,antreiben::V,annog,шамдуулах
1354,lassen::V,gadael,-уулах
1355,einladen::V,gwahodd,залах
1356,vereinigen::V,uno,нэгтгэх
1357,vereinigen::V,uno,хамтруулах
1358,vereinigen::V,cyfuno,нэгтгэх
1359,vereinigen::V,cyfuno,хамтруулах
1360,besuchen::V,ymweld â,зочлох
1361,treffen::V,cwrdd,учрах
1362,treffen::V,cwrdd,дайралдах
1363,treffen::V,cyfarfod,учрах
1364,treffen::V,cyfarfod,дайралдах
1365,sich versammeln::V,casglu,хуралдах
1366,sich versammeln::V,cynnull,хуралдах
1367,spielen::V,chwarae,наадах
1368,singen::V,canu,дуулах
1369,tanzen::V,dawnsio,бүжиглэх
1370,sich trennen::V,ymwahanu,салах
1371,verlassen::V,gadael,хаях
1372,retten::V,achub,гэтэлгэх
1373,bewachen::V,gwarchod,сахих
1374,schützen::V,noddi,хамгаалах
1375,verteidigen::V,amddiffyn,хамгаалах
1376,sich schlagen::V,ffraeo,зодолдох
1377,sich schlagen::V,terfysgu,зодолдох
1378,schießen::V,saethu,харвах
1379,schießen::V,saethu,буу буудах
1380,siegen::V,ennill,ялах
1381,ärgern::V,cythruddo,уурлуулах
1382,ärgern::V,cythruddo,уур хүргэх
1383,schlagen::V,curo,цохих
1384,treten::V,cicio,өшиглөх
1385,stechen::V,pigo,хатгах
1386,stoßen::V,gwthio,ёврох
1387,stoßen::V,gwthio,нудрах
1388,stehlen::V,dwyn,хулгайлах
1389,stehlen::V,lladrata,хулгайлах
1390,stören::V,aflonyddu,саад болох
1391,belästigen::V,trafferthu,зовоох
1392,belästigen::V,trafferthu,амраахгүй байх
1393,verbergen::V,cuddio,нуух
1394,verbergen::V,cuddio,далдлах
1395,täuschen::V,twyllo,мэхлэх
1396,betrügen::V,hocedu,хуурах
1397,töten::V,lladd,алах
1398,wohnen::V,byw,суух
1399,wohnen::V,byw,амьдрах
1400,arbeiten::V,gweithio,ажиллах
1401,arbeiten::V,gweithio,хөдөлмөрлөх
1402,sammeln::V,casglu,түүх
1403,sammeln::V,casglu,хураах
1404,pflücken::V,casglu,түүх
1405,jagen::V,hela,агнах
1406,jagen::V,hela,гөрөөлөх
1407,fischen::V,pysgota,загасчлах
1408,fischen::V,pysgota,загас барих
1409,fassen::V,dal,барих
1410,hüten::V,bugeilio,маллах
1411,hüten::V,bugeilio,хариулах
1412,treiben::V,gyrru,туух
1413,anbinden::V,clymu,уях
1414,füttern::V,porthi,тэжээх
1415,melken::V,godro,саах
1416,hacken::V,torri,цавчих
1417,gießen::V,dyfrhau,услах
1418,reifen::V,aeddfedu,боловсрох
1419,zubereiten::V,coginio,бэлдэх
1420,kochen::V,berwi,чанах
1421,backen::V,pobi,жигнэх
1422,backen::V,crasu,жигнэх
1423,braten::V,ffrio,шарах
1424,braten::V,ffrio,хайрах
1425,umrühren::V,cyffroi,хутгах
1426,stricken::V,gwau,нэхэх
1427,stricken::V,gwau,сүлжих
1428,nähen::V,gwnïo,оёх
1429,färben::V,lliwio,будах
1430,reinigen::V,glanhau,арилгах
1431,reinigen::V,glanhau,цэвэрлэх
1432,waschen::V,golchi,угаах
1433,abwischen::V,sychu,арчих
1434,spülen::V,streulio,зайлах
1435,fegen::V,ysgubo,хамах
1436,fegen::V,ysgubo,шүүрдэх
1437,kehren::V,ysgubo,шүүрдэх
1438,kehren::V,ysgubo,туужуудах
1439,baden::V,cael bath,усанд орох
1440,sich waschen::V,ymolchi,биеэ угаах
1441,ausziehen::V,tynnu,тайлах
1442,anziehen::V,gwisgo,өмсөх
1443,sich anziehen::V,ymwisgo,хувцаслах
1444,kämmen::V,cribo,самнах
1445,schmücken::V,harddu,гоёх
1446,schmücken::V,harddu,чимэх
1447,schmücken::V,addurno,гоёх
1448,schmücken::V,addurno,чимэх
1449,sagen::V,dweud,гэх
1450,sagen::V,dweud,хэлэх
1451,sprechen::V,llefaru,ярих
1452,sprechen::V,llefaru,өгүүлэх
1453,reden::V,siarad,хэлэх
1454,reden::V,siarad,хөөрөлдөх
1455,sich unterhalten::V,sgwrsio,ярилцах
1456,fragen::V,gofyn,асуух
1457,bitten::V,gofyn am,гуйх
1458,erzählen::V,dweud,өгүүлэх
1459,mitteilen::V,cyfleu,дуулгах
1460,mitteilen::V,cyfleu,мэдээлэх
1461,nennen::V,enwi,нэрлэх
1462,rufen::V,galw,дуудах
1463,prahlen::V,brolio,бардах
1464,prahlen::V,brolio,сайрхах
1465,prahlen::V,ymffrostio,бардах
1466,prahlen::V,ymffrostio,сайрхах
1467,übersetzen::V,cyfieithu,орчуулах
1468,denken::V,meddwl,санах
1469,glauben::V,credu,итгэх
1470,glauben::V,coelio,итгэх
1471,bemerken::V,sylwi,ажих
1472,bemerken::V,sylwi,ажиглах
1473,erkennen::V,adnabod,таних
1474,begreifen::V,amgyffred,ойлгох
1475,verstehen::V,deall,мэдэж авах
1476,lernen::V,dysgu,сурах
1477,wissen::V,gwybod,мэдэх
1478,sich erinnern an::V,cofio,дурсах
1479,vergessen::V,anghofio,мартах
1480,messen::V,mesur,хэмжих
1481,zählen::V,cyfrif,тоолох
1482,rechnen::V,cyfrifo,тооцоох
1483,lesen::V,darllen,унших
1484,malen::V,peintio,зурах
1485,zeichnen::V,tynnu,дүрслэн бичих
1486,schreiben::V,ysgrifennu,бичих
1487,besitzen::V,meddu,эзэмших
1488,kaufen::V,prynu,худалдан авах
1489,verkaufen::V,gwerthu,худалдах
1490,bezahlen::V,talu am,төлөх
1491,zahlen::V,talu,төлөх
