,Concept_ID,mhr,tr
741,grün::A,ужа́р,yeşil
742,grau::A,сур,boz
743,bunt::A,олача́,renkli
744,billig::A,шу́лдо,ucuz
745,teuer::A,ше́рге,pahalı
746,wertvoll::A,шергака́н,değerli
747,blind::A,со́кыр,kör
748,taub::A,соҥгыра́,sağır
749,kräftig::A,куа́тле,dinç
750,kräftig::A,куа́тле,kuvvetli
751,stark::A,вия́н,güçlü
752,stark::A,вия́н,kuvvetli
753,schwach::A,а́лдыме,zayıf
754,schwach::A,а́лдыме,güçsüz
755,fett::A,коя́,şişman
756,schlank::A,йоштката́,narin
757,schlank::A,яжу́,narin
758,hübsch::A,чеве́р,güzel
759,hübsch::A,чеве́р,sevimli
760,böse::A,шы́де,kötü
761,dumm::A,аҥыра́,aptal
762,faul::A,його,tembel
763,fleißig::A,ты́ршыше,çalışkan
764,geizig::A,чаҥга́,cimri
765,klug::A,уша́н,zekî
766,klug::A,уша́н,akıllı
767,geschickt::A,уста́,becerikli
768,lieb::A,ала́л,sevimli
769,lustig::A,весела́,neşeli
770,sanft::A,ны́жылге,nazik
771,hungrig::A,шу́жышо,aç
772,krank::A,че́рле,hasta
773,krank::A,че́рле,rahatsız
774,nackt::A,чарама́т,çıplak
775,traurig::A,ойга́н,kederli
776,traurig::A,ойга́н,üzüntülü
777,lebendig::A,и́лыше,canlı
778,gut::A,сай,iyi
779,schlecht::A,уда́,kötü
780,schlecht::A,шӱ́кшӧ,kötü
781,richtig::A,чы́нле,doğru
782,schlimm::A,аля́к,kötü
783,schlimm::A,тыра́н,kötü
784,wahr::A,чы́нле,doğru
785,wahr::A,чы́нле,gerçek
786,wahr::A,настоя́щий,doğru
787,wahr::A,настоя́щий,gerçek
788,alt::A,то́што,eski
789,neu::A,у,yeni
790,ehemalig::A,о́нчычсо,önceki
791,ehemalig::A,онда́кысе,önceki
792,alt[Lebewesen]::A,шо́нто,yaşlı
793,jung::A,са́мырык,genç
794,arm::A,нужна́,fakir
795,reich::A,поя́н,zengin
796,bekannt::A,па́лыме,bilinen
797,berühmt::A,лӱ́млӧ,ünlü
798,berühmt::A,лӱ́млӧ,meşhur
799,fremd::A,йот,yabancı
800,verschieden::A,тӱ́рлӧ,ayrı
801,verschieden::A,тӱ́рлӧ,farklı
802,nah::A,ли́шыл,yakın
803,nah::A,ли́шыл,bitişik
804,fern::A,тора́,uzak
805,fern::A,мӱ́ндыр,uzak
806,linker::A,шола́,sol
807,rechter::A,пурла́,sağ
808,anderer::A,вес,diğer
809,anderer::A,мо́ло,diğer
810,erster::A,и́кымше,ilk
811,erster::A,и́кымше,birinci
812,zweiter::A,ко́кымшо,ikinci
813,dritter::A,ку́мшо,üçüncü
814,letzter::A,пыта́ртыш,son
815,letzter::A,пыта́ртыш,sonuncu
816,allein::ADV,шкет,yalnız
817,allein::ADV,шкет,tek başına
818,auf einmal::ADV,икана́ште,birden
819,zusammen::ADV,пырля́,beraber
820,zusammen::ADV,пырля́,birlikte
821,lange::ADV,кужу́н,çok
822,lange::ADV,кужу́н,uzun
823,plötzlich::ADV,кенета́,ansızın
824,plötzlich::ADV,кенета́,birdenbire
825,sofort::ADV,кызыта́к,hemen
826,sofort::ADV,кызыта́к,derhal
827,später::ADV,варара́к,daha sonra
828,jetzt::ADV,ы́нде,şimdi
829,jetzt::ADV,кы́зыт,şimdi
830,heute::ADV,та́че,bugün
831,morgen::ADV,эрла́,yarın
832,bald::ADV,вашке́,yakında
833,dann::ADV,вара́,sonra
834,gestern::ADV,теҥге́че,dün
835,einst::ADV,икана́,eskiden
836,damals::ADV,туна́м,o zamanlar
837,danach::ADV,вара́,sonradan
838,danach::ADV,вара́,ondan sonra
839,vorher::ADV,о́нчыч,önce
840,vorher::ADV,о́нчыч,önceden
841,zuerst::ADV,онда́к,ilk önce
842,einmal::ADV,икана́,bir defa
843,manchmal::ADV,ка́шын,bazan
844,manchmal::ADV,кокла́н,bazan
845,oft::ADV,чӱ́чкыдын,sık sık
846,oft::ADV,чӱ́чкыдын,çok defa
847,immer::ADV,эре́,daima
848,immer::ADV,эре́,her zaman
849,immer::ADV,ту́тыш,daima
850,immer::ADV,ту́тыш,her zaman
851,niemals::ADV,ок нигуна́м,asla değil
852,niemals::ADV,ок нигуна́м,hiçbir zaman
853,hier::ADV,ты́ште,burada
854,hierhin::ADV,ты́шке,buraya
855,hierhin::ADV,тыш,buraya
856,von hier::ADV,тыше́ч,buradan
857,von hier::ADV,тыве́ч,buradan
858,dort::ADV,ту́што,orada
859,dort::ADV,ту́што,şurada
860,dorthin::ADV,туш,oraya
861,dorthin::ADV,туш,şuraya
862,dorthin::ADV,ту́шко,oraya
863,dorthin::ADV,ту́шко,şuraya
864,geradeaus::ADV,вик,doğru
865,vorwärts::ADV,о́нчыко,ileri
866,rückwärts::ADV,шеҥге́к,geri
867,zurück::ADV,мӧҥге́ш,geriye
868,unten::ADV,ӱ́лнӧ,aşağıda
869,unten::ADV,йыма́лне,aşağıda
870,hinab::ADV,йыма́к,aşağıya
871,oben::ADV,кӱ́шнӧ,yukarıda
872,oben::ADV,ӱмба́лне,yukarıda
873,hinauf::ADV,кӱ́ш,yukarı
874,hinauf::ADV,кӱ́ш,yukarıya
875,hinauf::ADV,кӱ́шкӧ,yukarı
876,hinauf::ADV,кӱ́шкӧ,yukarıya
877,überall::ADV,чыла́ вере́,her yerde
878,nicht::ADV,ок,-mi-
879,nicht::ADV,ок,değil
880,nicht::ADV,о́геш,-mi-
881,nicht::ADV,о́геш,değil
882,ein wenig::ADV,изи́ш,biraz
883,kaum::ADV,пыкше́,dar
884,kaum::ADV,пыкше́,hemen hemen değil
885,sehr::ADV,чот,pek
886,sehr::ADV,чот,gayet
887,so::ADV,тыге́,öyle
888,so::ADV,тыге́,böyle
889,noch::ADV,а́ле,hâlâ
890,noch::ADV,а́ле,henüz
891,nur::ADV,гына́,ancak
892,nur::ADV,гына́,yalnız
893,schon::ADV,ы́нде,çoktan
894,wieder::ADV,ада́к,tekrar
895,wieder::ADV,ада́к,yeniden
896,vergebens::ADV,ара́м,boşuna
897,vor::PRP,о́нчыч,önünde
898,hinter::PRP,шеҥге́лне,arkasında
899,unter::PRP,йыма́лне,altında
900,durch::PRP,вошт,sayesinde
901,durch::PRP,вошт,ortasından
902,neben::PRP,вокте́н,yanında
903,zwischen::PRP,кокла́ште,arasında
904,wegen::PRP,верч,dolayı
905,dies::PRN,ти́де,bu
906,das::PRN,са́де,o
907,das::PRN,са́де,şu
908,alles::PRN,чыла́,hepsi
909,alles::PRN,чыла́,her şey
910,ich::PRN,мый,ben
911,du::PRN,тый,sen
912,er::PRN,ту́до,o
913,wir::PRN,ме,biz
914,ihr::PRN,те,siz
915,sie::PRN,ну́но,onlar
916,was::FPRN,мо,ne
917,wer::FPRN,кӧ,kim
918,wo::FADV,куша́н,nerede
919,wohin::FADV,куш,nereye
920,wohin::FADV,ку́шко,nereye
921,wie::FADV,кузе́,nasıl
922,warum::FADV,мо,neden
923,warum::FADV,мола́н,neden
924,wieviel::FNUM,куна́р,kaç
925,wieviel::FNUM,куна́р,ne kadar
926,eins::NUM,ик,bir
927,zwei::NUM,ко́кыт,iki
928,drei::NUM,кум,üç
929,vier::NUM,ныл,dört
930,fünf::NUM,вич,beş
931,sechs::NUM,куд,altı
932,sieben::NUM,шым,yedi
933,acht::NUM,канда́ш,sekiz
934,neun::NUM,инде́ш,dokuz
935,zehn::NUM,лу,on
936,elf::NUM,лати́к,on bir
937,zwölf::NUM,латко́к,on iki
938,zwanzig::NUM,ко́ло,yirmi
939,dreißig::NUM,ку́мло,otuz
940,vierzig::NUM,ны́лле,kırk
941,fünfzig::NUM,ви́тле,elli
942,sechzig::NUM,ку́дло,altmış
943,siebzig::NUM,шы́мле,yetmiş
944,achtzig::NUM,канда́шле,seksen
945,neunzig::NUM,инде́шле,doksan
946,hundert::NUM,шӱ́дӧ,yüz
947,tausend::NUM,тӱже́м,bin
948,und::CNJ,да,ve
949,und::CNJ,да,ile
950,und::CNJ,ден,ve
951,und::CNJ,ден,ile
952,oder::CNJ,я,ya
953,oder::CNJ,я,yahut
954,oder::CNJ,а́ле,ya
955,oder::CNJ,а́ле,yahut
956,stehen::V,шога́ш,durmak
957,sitzen::V,шинча́ш,oturmak
958,liegen::V,кия́ш,yatmak
959,hängen::V,кеча́ш,asılı olmak
960,werden::V,лия́ш,olmak
961,werden::V,лия́ш,olunmak
962,passieren::V,лия́ш,olmak
963,beginnen::V,тӱҥгала́ш,başlamak
964,enden::V,пыта́ш,bitmek
965,enden::V,пыта́ш,sona ermek
966,wechseln::V,вашталта́ш,değişmek
967,aufgehen[Sonne]::V,лекта́ш,doğmak
968,untergehen[Sonne]::V,шинча́ш,batmak
969,scheinen[Sonne]::V,волгалта́ш,parlamak
970,donnern::V,кӱдырта́ш,gök gürlemek
971,donnern::V,сургалта́ш,gök gürlemek
972,wehen::V,пуа́ш,esmek
973,strömen::V,шийалтара́ш,akmak
974,fließen::V,йога́ш,akmak
975,sich drehen::V,пӧрда́ш,dönmek
976,schwanken::V,лӱҥга́ш,sallanmak
977,schwanken::V,тайныла́ш,sallanmak
978,schwingen::V,рӱпшалта́ш,titremek
979,fallen::V,воза́ш,düşmek
980,fallen::V,йӧрла́ш,düşmek
981,brennen::V,йӱла́ш,yanmak
982,rauchen::V,шикша́ш,tütmek
983,regnen::V,йӱра́ш,yağmak
984,gefrieren::V,кылма́ш,donmak
985,gefrieren::V,ияҥа́ш,donmak
986,tauen::V,шула́ш,erimek
987,schmelzen::V,лева́ш,erimek
988,trocknen::V,кошка́ш,kurumak
989,sieden::V,шола́ш,kaynamak
990,faulen::V,шӱя́ш,çürümek
991,verfaulen::V,шӱйы́н шуа́ш,çürümek
992,reißen::V,кӱрла́ш,yırtılmak
993,versinken::V,пуре́н кая́ш,batmak
994,vergehen::V,эрте́н кая́ш,geçmek
995,erscheinen::V,толы́н лекта́ш,görünmek
996,verschwinden::V,йома́ш,kaybolmak
997,sinken::V,пуча́ш,inmek
998,abnehmen::V,пуча́ш,azalmak
999,zunehmen::V,шукема́ш,artmak
1000,zunehmen::V,шукема́ш,çoğalmak
1001,steigen::V,нӧлталта́ш,artmak
1002,steigen::V,нӧлталта́ш,yükselmek
1003,wachsen::V,кушка́ш,büyümek
1004,wachsen::V,кушка́ш,gelişmek
1005,glänzen::V,йылгыжа́ш,parlamak
1006,funkeln::V,чолга́ш,parıldamak
1007,lärmen::V,рӱшка́ш,gürültü yapmak
1008,läuten::V,мура́ш,çalmak
1009,klingeln::V,йыҥгырта́ш,zil çalmak
1010,klirren::V,чылдыртата́ш,şakırdamak
1011,klirren::V,чылдыртата́ш,zangırdamak
1012,brausen::V,лӱшка́ш,köpürmek
1013,brausen::V,лӱшка́ш,kükremek
1014,rauschen::V,лыжга́ш,fışırdamak
1015,klingen::V,йоҥга́ш,tınlamak
1016,bellen::V,опта́ш,havlamak
1017,heulen::V,урмыжа́ш,ulumak
1018,blasen::V,пуала́ш,üflemek
1019,pfeifen::V,шӱ́шкаш,düdük çalmak
1020,schreien::V,кычкыра́ш,bağırmak
1021,schreien::V,кычкыра́ш,haykırmak
1022,stöhnen::V,йыҥыса́ш,inlemek
1023,zittern::V,чытыра́ш,titremek
1024,leben::V,ила́ш,yaşamak
1025,leben::V,ила́ш,hayatta olmak
1026,geboren werden::V,шоча́ш,doğmak
1027,atmen::V,шӱла́ш,solunmak
1028,atmen::V,шӱла́ш,nefes almak
1029,trinken::V,йӱа́ш,içmek
1030,essen::V,кочка́ш,yemek
1031,schlucken::V,нела́ш,yutmak
1032,müde werden::V,ноя́ш,yorulmak
1033,einschlafen::V,мале́н колта́ш,uykuya dalmak
1034,schlafen::V,мала́ш,uyumak
1035,aufwachen::V,помыжалта́ш,uyanmak
1036,aufstehen::V,кынела́ш,kalkmak
1037,aufstehen::V,кынела́ш,yataktan kalkmak
1038,sich erholen::V,кана́ш,dinlenmek
1039,krank werden::V,черлане́н воза́ш,hastalanmak
1040,krank sein::V,черлане́н кия́ш,hasta olmak
1041,schmerzen::V,коршта́ш,ağrımak
1042,husten::V,кокыра́ш,öksürmek
1043,genesen::V,тӱрла́ш,şifa bulmak
1044,genesen::V,тазаҥа́ш,şifa bulmak
1045,sterben::V,кола́ш,ölmek
1046,sterben::V,кола́ш,vefat etmek
1047,umkommen::V,вуй йома́ш,ölmek
1048,sich bewegen::V,кошта́ш,hareket etmek
1049,sich rühren::V,тарвана́ш,kımıldanmak
1050,sich erheben::V,кынела́ш,kalkmak
1051,sich erheben::V,кынела́ш,ayağa kalkmak
1052,sich setzen::V,шинча́ш,oturmak
1053,hinfallen::V,йӧрла́ш,yere düşmek
1054,laufen::V,кошта́ш,yürümek
1055,schreiten::V,ошкыла́ш,yürümek
1056,schreiten::V,ошкыла́ш,adım atmak
1057,spazierengehen::V,гуля́яш,gezmek
1058,spazierengehen::V,гуля́яш,dolaşmak
1059,eilen::V,вашка́ш,seğirtmek
1060,sich beeilen::V,вашкешта́ш,acele etmek
1061,sausen::V,юлтка́ш,hızla gitmek
1062,rennen::V,куржтала́ш,koşmak
1063,springen::V,тӧршта́ш,atlamak
1064,springen::V,тӧршта́ш,sıçramak
1065,klettern::V,кӱза́ш,tırmanmak
1066,schaukeln::V,лӱҥгалта́ш,sallanmak
1067,kriechen::V,нушка́ш,sürünmek
1068,schwimmen::V,ия́ш,yüzmek
1069,tauchen::V,шуҥгалта́ш,dalmak
1070,rudern::V,удыра́ш,kürek çekmek
1071,fahren::V,кудала́ш,gitmek
1072,fliegen::V,чоҥешта́ш,uçmak
1073,gehen::V,кая́ш,gitmek
1074,weggehen::V,кораҥа́ш,gitmek
1075,abfahren::V,лекта́ш,kalkmak
1076,anhalten::V,чарна́ш,durmak
1077,hineingehen::V,пура́ш,içeri girmek
1078,eintreten::V,пура́ш,girmek
1079,kommen::V,тола́ш,gelmek
1080,ankommen::V,шуа́ш,varmak
1081,zurückkommen::V,пӧртыла́ш,dönmek
1082,bleiben::V,кода́ш,kalmak
1083,warten::V,вуча́ш,beklemek
1084,erwarten::V,вуча́ш,beklemek
1085,suchen::V,кычала́ш,aramak
1086,finden::V,муа́ш,bulmak
1087,versuchen::V,толаша́ш,denemek
1088,vorbereiten::V,ямдыла́ш,hazırlamak
1089,lieben::V,йӧрата́ш,sevmek
1090,mögen::V,йӧрата́ш,beğenmek
1091,lachen::V,воштыла́ш,gülmek
1092,rühren::V,ку́мыл тарвата́ш,dokunmak
1093,rühren::V,ку́мыл тарвата́ш,duygulandırmak
1094,weinen::V,шорта́ш,ağlamak
1095,schimpfen::V,каргаша́ш,küfretmek
1096,sich ärgern::V,сыра́ш,kızmak
1097,sich fürchten::V,лӱда́ш,korkmak
1098,fürchten::V,лӱда́ш,korkmak
1099,fliehen::V,куржа́ш,kaçmak
1100,flüchten::V,куржа́ш,kaçmak
1101,sehen::V,ужа́ш,görmek
1102,anschauen::V,онча́ш,seyretmek
1103,ansehen::V,эскера́ш,bakmak
1104,hören::V,кола́ш,duymak
1105,hören::V,кола́ш,işitmek
1106,zuhören::V,колышта́ш,dinlemek
1107,probieren::V,тамла́ш,denemek
1108,probieren::V,тамла́ш,tadına bakmak
1109,riechen::V,ӱпшынча́ш,kokusunu almak
1110,fühlen::V,шижа́ш,duymak
1111,fühlen::V,шижа́ш,hissetmek
1112,scheinen::V,чуча́ш,görünmek
1113,zu sehen sein::V,коя́ш,görünmek
1114,vernehmen::V,кола́ш,haber almak
1115,frieren::V,кылма́ш,üşümek
1116,tun::V,ышта́ш,etmek
1117,tun::V,ышта́ш,yapmak
1118,können::V,мошта́ш,bilmek
1119,wollen::V,тӱна́ш,istemek
1120,anfangen::V,тӱҥала́ш,başlamak
1121,beenden::V,пытара́ш,bitirmek
1122,aufhören::V,чарна́ш,bitmek
1123,gelingen::V,сай лекта́ш,başarmak
1124,geraten::V,лекта́ш,düşmek
1125,öffnen::V,поча́ш,açmak
1126,schließen::V,петыра́ш,kapamak
1127,stellen::V,шында́ш,koymak
1128,setzen::V,шында́ш,koymak
1129,setzen::V,шында́ш,oturtmak
1130,legen::V,опта́ш,koymak
1131,legen::V,опта́ш,yatırmak
1132,legen::V,пышта́ш,koymak
1133,legen::V,пышта́ш,yatırmak
1134,berühren::V,тӱка́ш,dokunmak
1135,verbinden::V,пида́ш,bağlamak
1136,verbinden::V,пида́ш,birleştirmek
1137,bedecken::V,леведа́ш,örtmek
1138,bedecken::V,леведа́ш,kaplamak
1139,aufhängen::V,сака́ш,asmak
1140,anzünden::V,чӱкта́ш,yakmak
1141,anzünden::V,чӱкта́ш,ateşlemek
1142,aufheben::V,нӧлтала́ш,kaldırmak
1143,zurücklassen::V,кода́ш,geride bırakmak
1144,verlieren::V,йомдара́ш,yitirmek
1145,verlieren::V,йомдара́ш,kaybetmek
1146,fallen lassen::V,воза́ш,düşürmek
1147,machen::V,ышта́ш,yapmak
1148,herstellen::V,ямдыла́ш,yapmak
1149,herstellen::V,ямдыла́ш,imal etmek
1150,bauen::V,чоҥа́ш,kurmak
1151,bauen::V,чоҥа́ш,inşa etmek
1152,reparieren::V,ачала́ш,onarmak
1153,reparieren::V,ачала́ш,tamir etmek
1154,verbessern::V,саемда́ш,düzeltmek
1155,ändern::V,весемда́ш,değiştirmek
1156,graben::V,кӱнча́ш,kazmak
1157,beugen::V,пӱгырта́ш,eğmek
1158,biegen::V,лывырта́ш,bükmek
1159,drehen::V,пӱтыра́ш,çevirmek
1160,drehen::V,пӱтыра́ш,döndürmek
1161,wenden::V,ирала́ш,çevirmek
1162,umdrehen::V,савырала́ш,çevirmek
1163,heben::V,нӧлта́ш,kaldırmak
1164,hochheben::V,нӧлта́ш,yukarı kaldırmak
1165,ergreifen::V,руалта́ш,tutmak
1166,ergreifen::V,руалта́ш,yakalamak
1167,halten::V,куча́ш,tutmak
1168,drücken::V,иша́ш,sıkmak
1169,drücken::V,темда́ш,sıkmak
1170,schieben::V,шӱкала́ш,itmek
1171,schieben::V,шӱкала́ш,sürmek
1172,kratzen::V,удыра́ш,kaşımak
1173,lecken::V,нула́ш,yalamak
1174,beißen::V,пура́ш,ısırmak
1175,abreißen::V,кӱрла́ш,koparmak
1176,abschneiden::V,пӱчка́ш,keserek ayırmak
1177,binden::V,кылда́ш,bağlamak
1178,stecken::V,шуралта́ш,sokmak
1179,brechen::V,тодышта́ш,kırmak
1180,klopfen::V,кыра́ш,çalmak
1181,hauen::V,тӱя́ш,vurmak
1182,kleben::V,клеитла́ш,yapıştırmak
1183,reiben::V,йыга́ш,ovmak
1184,reiben::V,йыга́ш,sürtmek
1185,reiben::V,туржала́ш,ovmak
1186,reiben::V,туржала́ш,sürtmek
1187,streichen::V,шӱра́ш,sürmek
1188,schleifen::V,шума́ш,bilemek
1189,schleifen::V,яна́ш,bilemek
1190,schneiden::V,пӱчка́ш,kesmek
1191,rütteln::V,рӱза́ш,sallamak
1192,schütteln::V,почка́ш,sarsmak
1193,schütteln::V,почка́ш,çalkamak
1194,schwenken::V,рӱза́ш,sallamak
1195,schütten::V,опта́ш,dökmek
1196,schütten::V,опта́ш,akıtmak
1197,füllen::V,тема́ш,doldurmak
1198,einwickeln::V,вӱдыла́ш,sarmak
1199,tragen::V,нумала́ш,taşımak
1200,schleppen::V,шӱдыра́ш,sürüklemek
1201,ziehen::V,шупша́ш,çekmek
1202,aufbewahren::V,арала́ш,saklamak
1203,werfen::V,шуа́ш,atmak
1204,werfen::V,кышка́ш,atmak
1205,fangen::V,куча́ш,tutmak
1206,fangen::V,куча́ш,yakalamak
1207,packen::V,руалта́ш,tutmak
1208,packen::V,руалта́ш,yakalamak
1209,verstecken::V,тоя́ш,saklamak
1210,teilen::V,пӧла́ш,bölmek
1211,teilen::V,пӧла́ш,ayırmak
1212,schicken::V,колта́ш,yollamak
1213,schicken::V,колта́ш,göndermek
1214,bringen::V,конда́ш,getirmek
1215,hinzufügen::V,ешара́ш,katmak
1216,hinzufügen::V,ешара́ш,eklemek
1217,bekommen::V,нала́ш,almak
1218,bekommen::V,нала́ш,eline geçmek
1219,erhalten::V,нала́ш,almak
1220,nehmen::V,нала́ш,almak
1221,wählen::V,сайла́ш,seçmek
1222,auswählen::V,таҥгла́ш,seçmek
1223,auswählen::V,таҥгла́ш,ayırmak
1224,bewahren::V,сакла́ш,korumak
1225,behindern::V,чаракла́ш,engellemek
1226,verderben::V,пужа́ш,bozmak
1227,beschädigen::V,пужа́ш,zedelemek
1228,beschädigen::V,пужа́ш,ziyan vermek
1229,zerbrechen::V,пудырта́ш,kırmak
1230,zerreißen::V,кӱрла́ш,yırtmak
1231,zerstören::V,шалата́ш,yıkmak
1232,zerstören::V,шалата́ш,tahrip etmek
1233,verbrennen::V,йӱлата́ш,yakmak
1234,geben::V,пуа́ш,vermek
1235,reichen::V,пуа́ш,uzatmak
1236,schenken::V,пӧлекла́ш,hediye etmek
1237,versprechen::V,сӧра́ш,vaat etmek
1238,wünschen::V,тылана́ш,kutlamak
1239,loben::V,мокта́ш,övmek
1240,küssen::V,шупшала́ш,öpmek
1241,wiegen::V,рӱпша́ш,sallamak
1242,zudecken::V,леведа́ш,örtmek
1243,wecken::V,помыжалтара́ш,uyandırmak
1244,zeigen::V,ончыкта́ш,göstermek
1245,führen::V,вӱда́ш,gezdirmek
1246,führen::V,вӱда́ш,yol göstermek
1247,lehren::V,туныкта́ш,okutmak
1248,lehren::V,туныкта́ш,öğretmek
1249,unterrichten::V,туныкта́ш,öğretmek
1250,aufziehen::V,орышта́ш,yetiştirmek
1251,leiten::V,вӱда́ш,yönetmek
1252,leiten::V,вӱда́ш,idare etmek
1253,leiten::V,вуйлата́ш,yönetmek
1254,leiten::V,вуйлата́ш,idare etmek
1255,antreiben::V,поктыла́ш,teşvik etmek
1256,lassen::V,-та́ш,-tırmak
1257,einladen::V,ӱжа́ш,davet etmek
1258,vereinigen::V,иктешла́ш,birleştirmek
1259,besuchen::V,то́лын кая́ш,uğramak
1260,besuchen::V,то́лын кая́ш,ziyaret etmek
1261,besuchen::V,то́лын кая́ш,görmeye gitmek
1262,treffen::V,вашлия́ш,rastlamak
1263,treffen::V,вашлия́ш,isabet etmek
1264,sich versammeln::V,погына́ш,toplanmak
1265,sich versammeln::V,чумырга́ш,toplanmak
1266,spielen::V,мода́ш,oynamak
1267,singen::V,мура́ш,söylemek
1268,singen::V,мура́ш,şarkı söylemek
1269,tanzen::V,кушта́ш,oynamak
1270,tanzen::V,кушта́ш,dans etmek
1271,sich trennen::V,ойырла́ш,ayrılmak
1272,verlassen::V,кудалта́ш,bırakmak
1273,verlassen::V,кудалта́ш,terk etmek
1274,retten::V,утара́ш,kurtarmak
1275,bewachen::V,орола́ш,gözetmek
1276,schützen::V,арала́ш,korumak
1277,verteidigen::V,арала́ш,savunmak
1278,sich schlagen::V,кредала́ш,dövüşmek
1279,schießen::V,лӱя́ш,ateş etmek
1280,siegen::V,сеҥа́ш,yenmek
1281,ärgern::V,сырыкта́ш,kızdırmak
1282,schlagen::V,пера́ш,dövmek
1283,treten::V,тошка́ш,tepmek
1284,stechen::V,кера́ш,sokmak
1285,stechen::V,кера́ш,batırmak
1286,stoßen::V,шӱкала́ш,itmek
1287,stehlen::V,шолышта́ш,çalmak
1288,stören::V,мешая́ш,bozmak
1289,stören::V,мешая́ш,etkilemek
1290,belästigen::V,толаштара́ш,rahatsız etmek
1291,verbergen::V,шылта́ш,saklamak
1292,täuschen::V,ондала́ш,aldatmak
1293,betrügen::V,ондала́ш,aldatmak
1294,betrügen::V,ондала́ш,dolandırmak
1295,töten::V,пушта́ш,öldürmek
1296,wohnen::V,ила́ш,oturmak
1297,arbeiten::V,пашалана́ш,çalışmak
1298,arbeiten::V,паша́м ышта́ш,çalışmak
1299,sammeln::V,пога́ш,toplamak
1300,pflücken::V,кӱра́ш,koparmak
1301,jagen::V,сонарла́ш,avlanmak
1302,fischen::V,кол куча́ш,balık tutmak
1303,fassen::V,куча́ш,tutmak
1304,fassen::V,куча́ш,yakalamak
1305,hüten::V,кӱта́ш,otlatmak
1306,treiben::V,покта́ш,gütmek
1307,anbinden::V,йолышта́ш,bağlamak
1308,füttern::V,пукша́ш,beslemek
1309,melken::V,лӱшта́ш,sağmak
1310,hacken::V,руа́ш,yarmak
1311,gießen::V,шава́ш,sulamak
1312,reifen::V,кӱа́ш,olgunlaşmak
1313,zubereiten::V,ямдыла́ш,hazırlamak
1314,kochen::V,шолта́ш,pişirmek
1315,kochen::V,шолта́ш,kaynatmak
1316,backen::V,кӱкташ,pişirmek
1317,backen::V,кӱкташ,fırında pişirmek
1318,braten::V,пуштыла́ш,kızartmak
1319,braten::V,жаритла́ш,kızartmak
1320,umrühren::V,луга́ш,karıştırmak
1321,stricken::V,пида́ш,örmek
1322,nähen::V,урга́ш,dikmek
1323,färben::V,чиялта́ш,boyamak
1324,reinigen::V,эрыкта́ш,temizlemek
1325,waschen::V,мушка́ш,yıkamak
1326,abwischen::V,ӱшта́ш,silmek
1327,spülen::V,шӱалта́ш,çalkamak
1328,fegen::V,ӱшта́ш,süpürmek
1329,kehren::V,ӱшта́ш,süpürmek
1330,baden::V,йӱштыла́ш,yıkanmak
1331,baden::V,йӱштыла́ш,banyo yapmak
1332,sich waschen::V,мушкылта́ш,yıkanmak
1333,ausziehen::V,кудаша́ш,çıkarmak
1334,anziehen::V,чия́ш,giymek
1335,sich anziehen::V,чия́ш,giyinmek
1336,kämmen::V,шера́ш,taramak
1337,schmücken::V,тӱзата́ш,süslemek
1338,schmücken::V,чеверта́ш,süslemek
1339,sagen::V,ойла́ш,demek
1340,sagen::V,ойла́ш,söylemek
1341,sagen::V,каласа́ш,demek
1342,sagen::V,каласа́ш,söylemek
1343,sprechen::V,кутыра́ш,konuşmak
1344,reden::V,мутлана́ш,konuşmak
1345,sich unterhalten::V,кутыра́ш,sohbet etmek
1346,fragen::V,йода́ш,sormak
1347,bitten::V,йода́ш,dilemek
1348,bitten::V,йода́ш,rica etmek
1349,erzählen::V,ойла́ш,bahsetmek
1350,erzählen::V,ойла́ш,hikâye etmek
1351,mitteilen::V,увертара́ш,bildirmek
1352,nennen::V,лӱмда́ш,adlandırmak
1353,rufen::V,ӱжа́ш,çağırmak
1354,prahlen::V,моктана́ш,övünmek
1355,übersetzen::V,кусара́ш,çevirmek
1356,übersetzen::V,кусара́ш,tercüme etmek
1357,denken::V,шона́ш,düşünmek
1358,glauben::V,ӱшана́ш,inanmak
1359,glauben::V,ӱшана́ш,zannetmek
1360,bemerken::V,шижа́ш,farkına varmak
1361,erkennen::V,пала́ш,tanımak
1362,begreifen::V,ыҥла́ш,anlamak
1363,begreifen::V,ыҥла́ш,kavramak
1364,verstehen::V,умыла́ш,duymak
1365,verstehen::V,умыла́ш,anlamak
1366,lernen::V,тунема́ш,öğrenmek
1367,wissen::V,шинча́ш,bilmek
1368,sich erinnern an::V,шарна́ш,hatırlamak
1369,vergessen::V,монда́ш,unutmak
1370,messen::V,виса́ш,ölçmek
1371,zählen::V,шотла́ш,saymak
1372,rechnen::V,шотла́ш,hesap etmek
1373,lesen::V,луда́ш,okumak
1374,malen::V,сӱретла́ш,resmini yapmak
1375,zeichnen::V,сӱретла́ш,çizmek
1376,schreiben::V,воза́ш,yazmak
1377,besitzen::V,лия́ш,haiz olmak
1378,besitzen::V,лия́ш,sahip olmak
1379,kaufen::V,нала́ш,almak
1380,verkaufen::V,ужала́ш,satmak
1381,bezahlen::V,тӱла́ш,ödemek
1382,zahlen::V,тӱла́ш,ödemek
1383,beherrschen::V,куча́ш,hâkim olmak
1384,ertragen::V,турка́ш,dayanmak
1385,ertragen::V,турка́ш,katlanmak
