,Concept_ID,fa,ady
1285,erkennen::V,شناختن,зэхэпхын
1286,erkennen::V,شناختن,зэбгъэшӏэн
1287,erkennen::V,تشخیص دادن,зэхэпхын
1288,erkennen::V,تشخیص دادن,зэбгъэшӏэн
1289,begreifen::V,فهمیدن,гурыӏо́н
1290,begreifen::V,درک کردن,гурыӏо́н
1291,verstehen::V,فهمیدن,зэхэхын
1292,lernen::V,آموختن,еджэ́н
1293,lernen::V,یاد گرفتن,еджэ́н
1294,wissen::V,دانستن,шӏэн
1295,sich erinnern an::V,به یاد آوردن,къэшӏэжьын
1296,vergessen::V,فراموش کردن,пщыгъупшэжьы́н
1297,messen::V,اندازه گرفتن,шын
1298,zählen::V,شمردن,плъытэ́н
1299,rechnen::V,حساب کردن,плъытэ́н
1300,rechnen::V,حساب کردن,угугъэ́н
1301,lesen::V,خواندن,еджэ́н
1302,malen::V,نقاشی کردن,шӏын
1303,zeichnen::V,کشیدن,шӏын
1304,zeichnen::V,رسم کردن,шӏын
1305,schreiben::V,نوشتن,тхын
1306,besitzen::V,داشتن,иӏэн
1307,kaufen::V,خریدن,щэфы́н
1308,kaufen::V,خرید کردن,щэфы́н
1309,verkaufen::V,فروختن,щэн
1310,bezahlen::V,پرداختن,птын
1311,bezahlen::V,پرداختن,лъыптын
1312,bezahlen::V,پرداختن,птыжьы́н
1313,zahlen::V,پرداخت کردن,птын
1314,zahlen::V,پرداخت کردن,лъыптын
1315,beherrschen::V,مسلط بودن,иунаеу иӏэн
1316,ertragen::V,تحمل کردن,щэчы́н
