,Concept_ID,el,av
688,lieb::A,φίλος,гӏазизаб
689,lieb::A,αγαπητός,гӏазизаб
690,lustig::A,εύθυμος,кепаб
691,lustig::A,χαρούμενος,кепаб
692,sanft::A,ήπιος,хӏалимаб
693,sanft::A,ήπιος,хӏере́наб
694,hungrig::A,πεινασμένος,бакъараб
695,krank::A,άρρωστος,щокъаб
696,krank::A,άρρωστος,унтараб
697,nackt::A,γυμνός,гӏицӏаб
698,nackt::A,γυμνός,чӏанкӏараб
699,traurig::A,λυπημένος,пашманаб
700,lebendig::A,ζωντανός,чӏагояб
701,gut::A,καλός,лъикӏаб
702,schlecht::A,κακός,къадараб
703,richtig::A,σωστός,битӏараб
704,schlimm::A,άσχημος,нажасаб
705,schlimm::A,άσχημος,къабихӏаб
706,wahr::A,αληθής,хӏакъаб
707,wahr::A,αληθής,битӏараб
708,wahr::A,αληθινός,хӏакъаб
709,wahr::A,αληθινός,битӏараб
710,alt::A,παλιός,басрияб
711,neu::A,νέος,цӏияб
712,neu::A,καινούργιος,цӏияб
713,ehemalig::A,παλιός,цебе́госеб
714,alt[Lebewesen]::A,γέρος,хераб
715,jung::A,νέος,тӏинчӏаб
716,jung::A,νέος,гӏолохъанаб
717,arm::A,φτωχός,пакъираб
718,reich::A,πλούσιος,бечедаб
719,bekannt::A,γνωστός,лъалеб
720,berühmt::A,περίφημος,машгьураб
721,berühmt::A,ξακουσμένος,машгьураб
722,fremd::A,ξένος,чияр
723,verschieden::A,διαφορετικός,батӏи-батӏияб
724,nah::A,κοντινός,гӏагарда бугеб
725,fern::A,μακριά,рикӏкӏадаб
726,linker::A,αριστερός,квегӏаб
727,rechter::A,δεξιός,кваранаб
728,anderer::A,άλλος,батӏияб
729,erster::A,πρώτος,тӏоцебесеб
730,zweiter::A,δεύτερος,кӏиабилеб
731,dritter::A,τρίτος,лъабабилеб
732,letzter::A,τελευταίος,ахирисеб
733,allein::ADV,μόνος,ялгъузго
734,auf einmal::ADV,εφάπαξ,цихӏинтӏаго
735,zusammen::ADV,μαζί,цойида
736,lange::ADV,πολύν καιρό,
737,plötzlich::ADV,έξαφνα,цойидасанго
738,sofort::ADV,αμέσως,гьебсагӏат
739,später::ADV,αργότερα,
740,jetzt::ADV,τώρα,гьанже
741,heute::ADV,σήμερα,жакъа
742,morgen::ADV,αύριο,метер
743,bald::ADV,σε λίγο,гьабсагӏаталъ
744,bald::ADV,εντός ολίγου,гьабсагӏаталъ
745,dann::ADV,ύστερα,цинги
746,gestern::ADV,χτες,сон
747,einst::ADV,ποτέ,цин
748,einst::ADV,άλλοτε,цин
749,damals::ADV,τότε,гьебмехалъ
750,damals::ADV,τότε,гьебмехалда
751,danach::ADV,μετά,цинги
752,danach::ADV,μετά,хадуса
753,danach::ADV,ύστερα,цинги
754,danach::ADV,ύστερα,хадуса
755,vorher::ADV,πριν,цебе
756,vorher::ADV,προηγουμένως,цебе
757,zuerst::ADV,πρώτα,тӏоцебе
758,einmal::ADV,μία φορά,цинцӏул
759,einmal::ADV,μία φορά,цихӏин
760,einmal::ADV,μία φορά,цоцӏул
761,manchmal::ADV,κάποτε,олоцӏул
762,oft::ADV,συχνά,гӏемерго
763,oft::ADV,πολλές φορές,гӏемерго
764,immer::ADV,πάντα,кидаго
765,immer::ADV,πάντοτε,кидаго
766,niemals::ADV,ποτέ,киданиги
767,hier::ADV,εδώ,аниб
768,hierhin::ADV,εδώ,анибехун
769,von hier::ADV,από δω,гьаниса
770,dort::ADV,εκεί,гьениб
771,dorthin::ADV,προς τα κει,гьадаба
772,geradeaus::ADV,κατευθείαν,битӏутӏа
773,vorwärts::ADV,εμπρός,цебехун
774,rückwärts::ADV,πίσω,нахъ-нахъ
775,zurück::ADV,πίσω,нахъе
776,unten::ADV,κάτω,ахакь
777,unten::ADV,κάτω,гъоркь
778,hinab::ADV,προς τα κάτω,эхебе
779,oben::ADV,πάνω,тӏад
780,oben::ADV,πάνω,тӏадехун
781,oben::ADV,επάνω,тӏад
782,oben::ADV,επάνω,тӏадехун
783,hinauf::ADV,προς τα πάνω,эхеде
784,überall::ADV,παντού,кибго
785,nicht::ADV,δεν,
786,ein wenig::ADV,λιγάκι,дагьабго
787,kaum::ADV,μόλις,хӏалалъ
788,sehr::ADV,πολύ,кутакалда
789,so::ADV,έτσι,гьедин
790,noch::ADV,ακόμα,жеги
791,nur::ADV,μόνο,гӏӣцӏго
792,schon::ADV,ήδη,
793,schon::ADV,κιόλας,
794,wieder::ADV,ξανά,на́хъеги
795,vergebens::ADV,μάταια,чӏалгӏаде
796,vor::PRP,μπροστά σε,цебе
797,vor::PRP,μπροστά από,цебе
798,hinter::PRP,πίσω από ,хадуса
799,unter::PRP,υπό,ахакь
800,unter::PRP,υπό,гъоркь
801,unter::PRP,κάτω από,ахакь
802,unter::PRP,κάτω από,гъоркь
803,durch::PRP,διά,
804,durch::PRP,διά μέσου,
805,neben::PRP,δίπλα σε,аскӏо
806,zwischen::PRP,μεταξύ,гьоркьоб
807,zwischen::PRP,ανάμεσα σε,гьоркьоб
808,wegen::PRP,για,гьелда
809,wegen::PRP,λόγω,гьелда
810,dies::PRN,αυτό,гьаб
811,dies::PRN,αυτό,гьеб
812,das::PRN,το,доб
813,alles::PRN,όλα,
814,ich::PRN,εγώ,дун
815,du::PRN,σύ,дуца
816,du::PRN,εσύ,дуца
817,er::PRN,αυτός,доб
818,wir::PRN,εμείς,ниж
819,ihr::PRN,εσείς,нуж
820,sie::PRN,αυτοί,дол
821,sie::PRN,αυτοί,эл
822,was::FPRN,τι,щиб
823,wer::FPRN,ποιος,щиб
824,wo::FADV,πού,киб
825,wo::FADV,πού,кибехун
826,wohin::FADV,πού,кибехун
827,wohin::FADV,για πού,кибехун
828,wie::FADV,πώς,кин
829,warum::FADV,γιατί,щай
830,wieviel::FNUM,πόσος,кигӏан
831,eins::NUM,ένα,цо
832,zwei::NUM,δύο,кӏиго
833,drei::NUM,τρία,лъабго
834,drei::NUM,τρεις,лъабго
835,vier::NUM,τέσσερα,ункъо
836,vier::NUM,τέσσερις,ункъо
837,fünf::NUM,πέντε,щуго
838,sechs::NUM,έξι,анлъго
839,sieben::NUM,εφτά,анкьго
840,acht::NUM,οχτώ,микьго
841,neun::NUM,εννιά,ичӏго
842,zehn::NUM,δέκα,анцӏго
843,elf::NUM,έντεκα,анцӏила цо
844,zwölf::NUM,δώδεκα,кӏиго-анцӏила
845,zwanzig::NUM,είκοσι,къого
846,dreißig::NUM,τριάντα,лъеберго
847,vierzig::NUM,σαράντα,кӏикъого
848,fünfzig::NUM,πενήντα,кӏикъо́ялда анцӏго
849,sechzig::NUM,εξήντα,лъабкъого
850,siebzig::NUM,εβδομήντα,лъабкъо́ялда анцӏго
851,achtzig::NUM,ογδόντα,ункъого
852,neunzig::NUM,ενενήντα,ункъоялда а́нцӏила
853,hundert::NUM,εκατό,нусго
854,tausend::NUM,χίλιοι,азарго
855,und::CNJ,και,ва
856,und::CNJ,και,-ги
857,oder::CNJ,ή,ялъуни
858,stehen::V,στέκομαι,бахъунчӏезе
859,stehen::V,είμαι όρθιος,бахъунчӏезе
860,sitzen::V,κάθομαι,гӏодов чӏезе
861,liegen::V,είμαι ξαπλωμένος,бегизе
862,hängen::V,κρέμομαι,базе
863,werden::V,γίνομαι,бахъине
864,passieren::V,συμβαίνω,лъугьине
865,passieren::V,συμβαίνω,лъугьа-бахъине
866,beginnen::V,αρχίζω,байбихьизе
867,enden::V,τελειώνω,лъугӏизе
868,wechseln::V,αλλάζω,хиса-басизе
869,wechseln::V,αλλάζω,хисизе
870,aufgehen[Sonne]::V,βγαίνω,баккизе
871,aufgehen[Sonne]::V,ανατέλλω,баккизе
872,untergehen[Sonne]::V,δύω,щинкӏизе
873,untergehen[Sonne]::V,βασιλεύω,щинкӏизе
874,scheinen[Sonne]::V,λάμπω,къалъ-къалъизе
875,donnern::V,βροντώ,гъугъазе
876,wehen::V,φυσώ,пуйзе
877,strömen::V,ρέω,чвахизе
878,strömen::V,τρέχω,чвахизе
879,fließen::V,ρέω,чвахизе
880,sich drehen::V,γυρίζω,сверизе
881,sich drehen::V,στρέφομαι,сверизе
882,schwanken::V,ταλαντεύομαι,хьвагӏезе
883,schwanken::V,ταλαντεύομαι,багъа-бачаризе
884,schwingen::V,αιωρούμαι,щвартӏезе
885,schwingen::V,ταλαντεύομαι,щвартӏезе
886,fallen::V,πέφτω,бортизе
887,brennen::V,καίω,рекӏине
888,rauchen::V,καπνίζω,кӏкӏуй буризе
889,regnen::V,βρέχω,базе
890,gefrieren::V,παγώνω,гӏу́низе
891,tauen::V,λειώνω,биаризе
892,schmelzen::V,λειώνω,биине
893,trocknen::V,στεγνώνω,бакъвазе
894,sieden::V,βράζω,гьалдезе
895,faulen::V,σαπίζω,махӏцине
896,verfaulen::V,σαπίζω,туризе
897,reißen::V,σχίζω,бихъизе
898,versinken::V,βουλιάζω,гъанкъизе
899,versinken::V,βυθίζομαι,гъанкъизе
900,vergehen::V,περνώ,базе
901,vergehen::V,περνώ,бахъизе
902,vergehen::V,περνώ,ине
903,erscheinen::V,εμφανίζομαι,баккизе
904,verschwinden::V,χάνομαι,къине
905,verschwinden::V,χάνομαι,билизе
906,verschwinden::V,εξαφανίζομαι,къине
907,verschwinden::V,εξαφανίζομαι,билизе
908,sinken::V,κατεβαίνω,гӏодо́бе ккезе
909,abnehmen::V,μειώνομαι ,тӏаса камизе
910,zunehmen::V,αυξάνω,гӏемерлъизе
911,zunehmen::V,μεγαλώνω,гӏемерлъизе
912,steigen::V,ανεβαίνω,бахине
913,wachsen::V,μεγαλώνω,кӏодолъизе
914,glänzen::V,γυαλίζω,цӏвакизе
915,funkeln::V,αστράφτω,паркъезе
916,funkeln::V,σπιθοβολώ,паркъезе
917,lärmen::V,θορυβώ,хъудизе
918,lärmen::V,θορυβώ,чӏиргъдизе
919,läuten::V,χτυπώ ,кьабизе
920,klingeln::V,κουδουνίζω,кьабизе
921,klirren::V,κουδουνίζω,зваргъизе
922,brausen::V,βουΐζω,гьалаглъизе
923,rauschen::V,βουΐζω,шуршудизе
924,klingen::V,ηχώ,бахъине
925,bellen::V,γαυγίζω,гъанчдезе
926,heulen::V,ουρλιάζω,рурудизе
927,blasen::V,φυσώ,гьохьизе
928,pfeifen::V,σφυρίζω,гьещтӏезе
929,schreien::V,κραυγάζω,ахӏизе
930,schreien::V,κραυγάζω,ахӏдезе
931,stöhnen::V,βογγώ,зигардизе
932,zittern::V,τρέμω,дарран
933,zittern::V,τρέμω,гьаргьадизе
934,leben::V,ζω,бетӏербахъизе
935,geboren werden::V,γεννιέμαι,лъугьине
936,atmen::V,αναπνέω,хӏухьел биччазе
937,trinken::V,πίνω,гьекъезе
938,essen::V,τρώω,квине
939,essen::V,τρώω,кваназе
940,schlucken::V,καταπίνω,кӏкӏвине
941,schlucken::V,καταπίνω,къулчӏизе
942,müde werden::V,κουράζομαι,сваказе
943,einschlafen::V,αποκοιμιέμαι,кьижизе
944,einschlafen::V,αποκοιμιέμαι,гъапуллъизе
945,schlafen::V,κοιμάμαι,кьижизе
946,aufwachen::V,ξυπνώ,бигьине
947,aufstehen::V,σηκώνομαι,бахъине
948,aufstehen::V,σηκώνομαι,тӏадебахъине
949,sich erholen::V,ξεκουράζομαι,хьи бахъизе
950,sich erholen::V,ξεκουράζομαι,хӏалхьи гьабизе
951,krank werden::V,αρρωσταίνω,унтизе
952,krank sein::V,ασθενώ,унтизе
953,schmerzen::V,πονώ,унтизе
954,husten::V,βήχω,хъегӏизе
955,genesen::V,θεραπεύομαι,лъилъизе
956,sterben::V,πεθαίνω,хвезе
957,umkommen::V,πεθαίνω,гьалаглъизе
958,sich bewegen::V,κουνιέμαι,багъаризе
959,sich bewegen::V,κουνιέμαι,багъаргъизе
960,sich rühren::V,σαλεύω,багъаризе
961,sich erheben::V,επαναστατώ,тӏадебахъине
962,sich erheben::V,επαναστατώ,бахъине
963,sich setzen::V,κάθομαι,гӏодов чӏезе
964,hinfallen::V,πέφτω κάτω,щапизе
965,laufen::V,τρέχω,хьвадизе
966,schreiten::V,βαδίζω,чӏезе
967,spazierengehen::V,κάνω βόλτα,тира-сверизе
968,spazierengehen::V,πηγαίνω περίπατο,тира-сверизе
969,eilen::V,σπεύδω,ракӏхӏалакине
970,eilen::V,σπεύδω,дуризе
971,sich beeilen::V,βιάζομαι,дуризе
972,sich beeilen::V,βιάζομαι,гӏедегӏизе
973,sausen::V,τρέχω γρήγορα,тӏуризе
974,rennen::V,τρέχω,бекеризе
975,springen::V,πηδώ,кӏанцӏизе
976,klettern::V,σκαρφαλώνω,хархадизе
977,schaukeln::V,κουνιέμαι,гьерщезе
978,kriechen::V,έρπω,хъурщизе
979,kriechen::V,σέρνομαι,хъурщизе
980,schwimmen::V,κολυμπώ,лъедезе
981,tauchen::V,βουτώ,букъардизе
982,rudern::V,κωπηλατώ,хазе
983,fahren::V,πηγαίνω,ине
984,fliegen::V,πετώ,боржине
985,gehen::V,βαδίζω,ине
986,gehen::V,πηγαίνω,ине
987,weggehen::V,φεύγω,ине
988,abfahren::V,ξεκινώ,къокъине
989,abfahren::V,αναχωρώ,къокъине
990,anhalten::V,σταματώ,чӏезе
991,anhalten::V,σταματώ,тархъизе
992,anhalten::V,σταματώ,лъалхъизе
993,hineingehen::V,μπαίνω,тӏаделъугьине
994,eintreten::V,μπαίνω,лъугьине
995,eintreten::V,εισέρχομαι,лъугьине
996,kommen::V,έρχομαι,бачӏине
997,ankommen::V,φτάνω,щвезе
998,ankommen::V,φτάνω,тӏадебачӏине
999,zurückkommen::V,επιστρέφω,тадбуссине
1000,zurückkommen::V,επιστρέφω,тӏадбуссине
1001,bleiben::V,μένω,чӏезе
1002,bleiben::V,μένω,хутӏизе
1003,warten::V,περιμένω,чӏезе
1004,erwarten::V,αναμένω,балагьизе
1005,erwarten::V,περιμένω,балагьизе
1006,suchen::V,ψάχνω,балагьизе
1007,finden::V,βρίσκω,батизе
1008,versuchen::V,προσπαθώ,хӏалбихьизе
1009,vorbereiten::V,προετοιμάζω,хӏадурлъизабизе
1010,lieben::V,αγαπώ,балай бегьизе
1011,mögen::V,μου αρέσει,бокьизе
1012,lachen::V,γελώ,белъизе
1013,rühren::V,συγκινώ,
1014,weinen::V,κλαίω,гӏодизе
1015,schimpfen::V,βρίζω,гъанчдезе
1016,sich ärgern::V,θυμώνω,вагъизе
1017,sich ärgern::V,θυμώνω,ццида́хине
1018,sich fürchten::V,φοβάμαι,хӏинкъизе
1019,fürchten::V,φοβάμαι,беркъазе
1020,fürchten::V,φοβάμαι,хӏинкъа-къазе
1021,fliehen::V,φεύγω,лъутизе
1022,flüchten::V,δραπετεύω,лъутизе
1023,sehen::V,βλέπω,бихьизе
1024,anschauen::V,κοιτάζω,бертӏамизе
1025,anschauen::V,κοιτάζω,балагьизе
1026,ansehen::V,βλέπω,бала-гъалагьизе
1027,hören::V,ακούω,рагӏизе
1028,zuhören::V,ακούω,гӏенеккизе
1029,probieren::V,δοκιμάζω,кӏалдиб хъва́зе
1030,probieren::V,δοκιμάζω,чӏамизе
1031,riechen::V,μυρίζω,су́нтӏизе
1032,riechen::V,οσφραίνομαι,су́нтӏизе
1033,fühlen::V,αισθάνομαι,чӏвазе
1034,scheinen::V,φαίνομαι,
1035,zu sehen sein::V,φαίνομαι,бихьизе
1036,vernehmen::V,ακούω,рагӏизе
1037,vernehmen::V,μαθαίνω,рагӏизе
1038,frieren::V,κρυώνω,цӏорозе
1039,tun::V,κάνω,гьабизе
1040,können::V,ξέρω,кӏвезе
1041,können::V,ξέρω,лъазе
1042,können::V,μπορώ,кӏвезе
1043,können::V,μπορώ,лъазе
1044,wollen::V,θέλω,бокьизе
1045,anfangen::V,αρχίζω,байбихьизе
1046,beenden::V,τελειώνω,тӏубазабизе
1047,beenden::V,τελειώνω,лъугӏизабизе
1048,aufhören::V,παύω,бахъизе
1049,gelingen::V,πετυχαίνω,бахъизе
1050,geraten::V,γίνομαι,бахъизе
1051,öffnen::V,ανοίγω,рагьизе
1052,schließen::V,κλείνω,къазе
1053,stellen::V,θέτω,чӏвазе
1054,setzen::V,θέτω,рекӏинабизе
1055,setzen::V,θέτω,гӏодор чӏезаризе
1056,legen::V,θέτω,лъезе
1057,berühren::V,εγγίζω,хъвазе
1058,verbinden::V,συνδέω,хьухьине
1059,verbinden::V,συνδέω,бухьине
1060,bedecken::V,σκεπάζω,кквезе
1061,aufhängen::V,κρεμώ,базе
1062,anzünden::V,ανάβω,бакизе
1063,anzünden::V,ανάβω,рекӏинабизе
1064,aufheben::V,σηκώνω,
1065,zurücklassen::V,εγκαταλείπω,тезе
1066,verlieren::V,χάνω,билизабизе
1067,fallen lassen::V,αφήνω να πέσει,бортизабизе
1068,machen::V,κάνω,гьабизе
1069,machen::V,φτιάχνω,гьабизе
1070,herstellen::V,κατασκευάζω,гьабизе
1071,herstellen::V,κατασκευάζω,хӏадурлъизабизе
1072,bauen::V,χτίζω,базе
1073,bauen::V,χτίζω,гьабизе
1074,bauen::V,οικοδομώ,базе
1075,bauen::V,οικοδομώ,гьабизе
1076,reparieren::V,επισκευάζω,къачӏазе
1077,reparieren::V,επιδιορθώνω,къачӏазе
1078,verbessern::V,βελτιώνω,лъикӏлъизабизе
1079,verbessern::V,καλυτερεύω,лъикӏлъизабизе
1080,ändern::V,αλλάζω,хисизабизе
1081,graben::V,σκάβω,бухъизе
1082,beugen::V,λυγίζω,хьетӏизабизе
1083,biegen::V,κάμπτω,гьетӏизабизе
1084,drehen::V,στρέφω,тиризабизе
1085,drehen::V,στρέφω,свердизабизе
1086,wenden::V,γυρίζω,бегизе
1087,umdrehen::V,γυρίζω,бегизе
1088,umdrehen::V,γυρίζω,бега-битӏизе
1089,heben::V,υψώνω,борхизе
1090,heben::V,σηκώνω,борхизе
1091,hochheben::V,υψώνω,борхалъизабизе
1092,hochheben::V,υψώνω,борхизе
1093,hochheben::V,σηκώνω,борхалъизабизе
1094,hochheben::V,σηκώνω,борхизе
1095,ergreifen::V,πιάνω,кквезе
1096,ergreifen::V,αρπάζω,кквезе
1097,halten::V,βαστώ,кквезе
1098,drücken::V,πιέζω,къазе
1099,drücken::V,πιέζω,къанцӏу́зе
1100,drücken::V,πιέζω,къвал ба́зе
1101,schieben::V,σπρώχνω,хъилдизе
1102,kratzen::V,γρατσουνίζω,хачазе
1103,lecken::V,γλείφω,чӏикӏизе
1104,beißen::V,δαγκάνω,хӏанчӏизе
1105,beißen::V,δαγκάνω,хӏанчӏизабизе
1106,abreißen::V,κόβω,тӏезе
1107,abreißen::V,κόβω,тӏезабизе
1108,abreißen::V,σχίζω,тӏезе
1109,abreißen::V,σχίζω,тӏезабизе
1110,abschneiden::V,αποκόπτω,къотӏизе
1111,binden::V,δένω,бухьине
1112,stecken::V,χώνω,къазабизе
1113,brechen::V,σπάζω,бекизе
1114,klopfen::V,χτυπώ,дванкезе
1115,klopfen::V,τινάζω,дванкезе
1116,hauen::V,χτυπώ,базе
1117,kleben::V,κολλώ,бацӏцӏине
1118,reiben::V,τρίβω,хачазе
1119,streichen::V,αλείφω,бахине
1120,streichen::V,αλείφω,жужазе
1121,schleifen::V,ακονίζω,лъухьизе
1122,schneiden::V,κόβω,къотӏизе
1123,rütteln::V,σείω,багъа-бачаризабизе
1124,rütteln::V,τινάζω,багъа-бачаризабизе
1125,schütteln::V,σείω,кӏобокӏизе
1126,schütteln::V,κουνώ,кӏобокӏизе
1127,schwenken::V,κουνώ,гьесадизе
1128,schwenken::V,κουνώ,хьвагӏезабизе
1129,schütten::V,χύνω,тӏезе
1130,füllen::V,γεμίζω,цӏезабизе
1131,einwickeln::V,τυλίγω,жемизе
1132,tragen::V,φέρνω,баччизе
1133,schleppen::V,κουβαλώ,бехъерхъизе
1134,ziehen::V,τραβώ,цӏазе
1135,aufbewahren::V,φυλάω,цӏунизе
1136,werfen::V,ρίχνω,рехизе
1137,fangen::V,πιάνω,кквезе
1138,packen::V,τσακώνω,кквезе
1139,verstecken::V,κρύβω,бахчизе
1140,teilen::V,μερίζω,бикьизе
1141,schicken::V,στέλνω,битӏизе
1142,bringen::V,φέρνω,баччизе
1143,hinzufügen::V,προσθέτω,жубазе
1144,bekommen::V,προσκομίζω,щвезе
1145,erhalten::V,παίρνω,щвезе
1146,erhalten::V,παίρνω,босизе
1147,erhalten::V,λαμβάνω,щвезе
1148,erhalten::V,λαμβάνω,босизе
1149,nehmen::V,πιάνω,босизе
1150,nehmen::V,παίρνω,босизе
1151,wählen::V,εκλέγω,бищизе
1152,auswählen::V,διαλέγω,тӏасабищизе
1153,bewahren::V,διατηρώ,цӏунизе
1154,behindern::V,εμποδίζω,квекӏен гьабизе
1155,verderben::V,χαλώ,хвезабизе
1156,beschädigen::V,ζημιώνω,галгъазабизе
1157,zerbrechen::V,σπάζω,щущазабизе
1158,zerreißen::V,σχίζω,бихъизе
1159,zerstören::V,καταστρέφω,биххизабизе
1160,verbrennen::V,καίω,бухӏизе
1161,geben::V,δίνω,кьезе
1162,reichen::V,δίνω,кьезе
1163,schenken::V,χαρίζω,кьезе
1164,versprechen::V,υπόσχομαι,назру гьабизе
1165,wünschen::V,εύχομαι,бокьизе
1166,loben::V,επαινώ,беццизе
1167,loben::V,επαινώ,бецца-бекъизе
1168,küssen::V,φιλώ,баизе
1169,wiegen::V,κουνώ,чӏучӏадизабизе
1170,wiegen::V,νανουρίζω,чӏучӏадизабизе
1171,zudecken::V,σκεπάζω,тӏадбигъине
1172,wecken::V,ξυπνώ,бигьинабизе
1173,zeigen::V,δείχνω,бихьизабизе
1174,führen::V,οδηγώ,бачине
1175,lehren::V,διδάσκω,малъизе
1176,lehren::V,διδάσκω,цӏализабизе
1177,unterrichten::V,διδάσκω,цӏализабизе
1178,aufziehen::V,ανατρέφω,гӏезабизе
1179,leiten::V,ηγούμαι,нухмалъи гьабизе
1180,leiten::V,διευθύνω,нухмалъи гьабизе
1181,antreiben::V,σπρώχνω,гӏедегӏизабизе
1182,antreiben::V,παρακινώ,гӏедегӏизабизе
1183,lassen::V,αφήνω,
1184,einladen::V,προσκαλώ,ахӏизе
1185,einladen::V,προσκαλώ,тӏадеахӏизе
1186,vereinigen::V,ενώνω,цолъизабизе
1187,besuchen::V,επισκέπτομαι,баккизе
1188,besuchen::V,επισκέπτομαι,хьвадизе
1189,treffen::V,συναντώ,дандчӏвазе
1190,sich versammeln::V,μαζεύομαι,данделъизе
1191,sich versammeln::V,μαζεύομαι,бакӏаризе
1192,spielen::V,παίζω,басандизе
1193,singen::V,τραγουδώ,ахӏизе
1194,tanzen::V,χορεύω,кьурдизе
1195,sich trennen::V,αποχωρίζομαι,батӏалъизе
1196,verlassen::V,εγκαταλείπω,тезе
1197,verlassen::V,εγκαταλείπω,рехунтезе
1198,retten::V,σώζω,хвасар гьабизе
1199,retten::V,σώζω,хвасарлъизабизе
1200,bewachen::V,φρουρώ,цӏунизе
1201,schützen::V,προστατεύω,цӏунизе
1202,verteidigen::V,υπερασπίζω,цӏунизе
1203,sich schlagen::V,χτυπιέμαι,багъизе
1204,schießen::V,πυροβολώ,речӏчӏизе
1205,siegen::V,νικώ,бергьине
1206,ärgern::V,τσαντίζω,вагъизавизе
1207,schlagen::V,χτυπώ,кьабизе
1208,treten::V,κλοτσώ,мал тункизе
1209,stechen::V,τρυπώ,къазабизе
1210,stoßen::V,ωθώ,тункизе
1211,stoßen::V,ωθώ,хъилдизе
1212,stoßen::V,σπρώχνω,тункизе
1213,stoßen::V,σπρώχνω,хъилдизе
1214,stehlen::V,κλέβω,щинкӏизабизе
1215,stören::V,διαταράσσω,квекӏен гьабизе
1216,stören::V,διαταράσσω,татубахъи гьабизе
1217,belästigen::V,ενοχλώ,рахӏатхвезабизе
1218,verbergen::V,κρύβω,бахчизе
1219,verbergen::V,κρύβω,балъго тезе
1220,täuschen::V,παραπλανώ,божуда рекӏкӏ гьабизе
1221,täuschen::V,παραπλανώ,гуккизе
1222,betrügen::V,απατώ,хӏилла гьабизе
1223,betrügen::V,απατώ,сандирахълъи гьабизе
1224,töten::V,σκοτώνω,чӏвазе
1225,töten::V,θανατώνω,чӏвазе
1226,wohnen::V,μένω,яшав гьабизе
1227,wohnen::V,κατοικώ,яшав гьабизе
1228,arbeiten::V,δουλεύω,хӏалтӏизе
1229,arbeiten::V,εργάζομαι,хӏалтӏизе
1230,sammeln::V,μαζεύω,бакӏаризе
1231,sammeln::V,συλλέγω,бакӏаризе
1232,pflücken::V,κόβω,бетӏизе
1233,jagen::V,κυνηγώ,чан гьабизе
1234,fischen::V,ψαρεύω,ччугӏа кквезе
1235,fassen::V,πιάνω,кквезе
1236,hüten::V,φυλάγω,кваназабизе
1237,hüten::V,προσέχω,кваназабизе
1238,treiben::V,οδηγώ,гъезе
1239,anbinden::V,δένω,бухьине
1240,füttern::V,ταΐζω,кваназабизе
1241,melken::V,αρμέγω,бечӏчӏизе
1242,hacken::V,κόβω,чӏвазе
1243,gießen::V,ποτίζω,лъалъазе
1244,reifen::V,ωριμάζω,барщизе
1245,zubereiten::V,ετοιμάζω,бежа-белъине
1246,kochen::V,βράζω,белъине
1247,backen::V,ψήνω,базе
1248,braten::V,τηγανίζω,бежизе
1249,umrühren::V,ανακατεύω,багъаризе
1250,stricken::V,πλέκω,хьухьине
1251,nähen::V,ράβω,букъизе
1252,färben::V,βάφω,кьер гьабизе
1253,färben::V,χρωματίζω,кьер гьабизе
1254,reinigen::V,καθαρίζω,бацӏцӏине
1255,waschen::V,πλένω,чуризе
1256,abwischen::V,σφουγγίζω,бацӏцӏине
1257,spülen::V,ξεπλένω,хулизе
1258,fegen::V,σκουπίζω,лъухьизе
1259,kehren::V,σκουπίζω,лъухьизе
1260,baden::V,κάνω μπάνιο,чордезе
1261,sich waschen::V,πλένομαι,
1262,ausziehen::V,βγάζω,бахъизе
1263,anziehen::V,φορώ,ретӏине
1264,sich anziehen::V,ντύνομαι,ретӏине
1265,kämmen::V,χτενίζω,хазе
1266,schmücken::V,στολίζω,чӏухӏизабизе
1267,sagen::V,λέω,бицине
1268,sprechen::V,μιλώ,бицине
1269,reden::V,μιλώ,гаргадизе
1270,reden::V,κουβεντιάζω,гаргадизе
1271,sich unterhalten::V,συνομιλώ,гаргадизе
1272,sich unterhalten::V,κουβεντιάζω,гаргадизе
1273,fragen::V,ρωτώ,цӏехезе
1274,fragen::V,ρωτώ,гьикъизе
1275,bitten::V,ζητώ,гьаризе
1276,bitten::V,παρακαλώ,гьаризе
1277,erzählen::V,διηγούμαι,бицине
1278,mitteilen::V,πληροφορώ,лъазабизе
1279,nennen::V,ονομάζω,цӏар лъезе
1280,rufen::V,φωνάζω,ахӏизе
1281,prahlen::V,καυχιέμαι,беццаризе
1282,übersetzen::V,μεταφράζω,буссинабизе
1283,denken::V,σκέφτομαι,ургъизе
1284,glauben::V,πιστεύω,божизе
1285,bemerken::V,παρατηρώ,берречӏчӏизе
1286,erkennen::V,αναγνωρίζω,лъазе
1287,erkennen::V,αναγνωρίζω,батӏаго бахъизе
1288,begreifen::V,καταλαβαίνω,бичӏчӏизе
1289,verstehen::V,ακούω,
1290,lernen::V,μαθαίνω,цӏализе
1291,wissen::V,ξέρω,лъазе
1292,sich erinnern an::V,θυμάμαι,ракӏалде щвезе
1293,vergessen::V,ξεχνώ,кӏочене
1294,messen::V,μετρώ,борцине
1295,zählen::V,μετρώ,рикӏкӏине
1296,rechnen::V,λογαριάζω,рикӏкӏине
1297,lesen::V,διαβάζω,цӏализе
1298,malen::V,ζωγραφίζω,бахъизе
1299,zeichnen::V,σχεδιάζω,бахъизе
1300,schreiben::V,γράφω,хъвазе
1301,besitzen::V,κατέχω,щвезе
