,Concept_ID,de,kk
778,kaum::ADV,kaum,зорға
779,sehr::ADV,sehr,орасан
780,so::ADV,so,бұлай
781,so::ADV,so,былайша
782,noch::ADV,noch,әлі
783,nur::ADV,nur,ғана
784,schon::ADV,schon,түге
785,wieder::ADV,wieder,жаңа
786,wieder::ADV,wieder,қайта
787,wieder::ADV,wieder,жаңадан
788,vergebens::ADV,vergebens,бекер
789,vor::PRP,vor,алды
790,hinter::PRP,hinter,артынан
791,unter::PRP,unter,түп
792,unter::PRP,unter,маңында
793,durch::PRP,durch,арқылы
794,neben::PRP,neben,іргеде
795,neben::PRP,neben,жанында
796,zwischen::PRP,zwischen,арада
797,wegen::PRP,wegen,үшін
798,dies::PRN,dies,бұ
799,dies::PRN,dies,осы
800,das::PRN,das,сол
801,alles::PRN,alles,дүйім
802,alles::PRN,alles,күллі
803,ich::PRN,ich,мен
804,du::PRN,du,сен
805,er::PRN,er,ол
806,wir::PRN,wir,біз
807,ihr::PRN,ihr,сіз
808,sie::PRN,sie,олар
809,was::FPRN,was,не
810,wer::FPRN,wer,кім
811,wo::FADV,wo,кәні
812,wo::FADV,wo,қайда
813,wohin::FADV,wohin,қайда
814,wie::FADV,wie,калай
815,warum::FADV,warum,неғып
816,wieviel::FNUM,wieviel,неше
817,wieviel::FNUM,wieviel,қанша
818,eins::NUM,eins,бір
819,zwei::NUM,zwei,екі
820,drei::NUM,drei,үш
821,vier::NUM,vier,төрт
822,fünf::NUM,fünf,бес
823,sechs::NUM,sechs,алты
824,sieben::NUM,sieben,жеті
825,acht::NUM,acht,сегіз
826,neun::NUM,neun,тоғыз
827,zehn::NUM,zehn,он
828,elf::NUM,elf,он бір
829,zwölf::NUM,zwölf,он екі
830,zwanzig::NUM,zwanzig,жиырма
831,dreißig::NUM,dreißig,отыз
832,vierzig::NUM,vierzig,қырық
833,fünfzig::NUM,fünfzig,елу
834,sechzig::NUM,sechzig,алпыс
835,siebzig::NUM,siebzig,жетпіс
836,achtzig::NUM,achtzig,сексен
837,neunzig::NUM,neunzig,тоқсан
838,hundert::NUM,hundert,жүз
839,tausend::NUM,tausend,мың
840,und::CNJ,und,та
841,oder::CNJ,oder,әлде
842,oder::CNJ,oder,немесе
843,stehen::V,stehen,тұру
844,sitzen::V,sitzen,отыру
845,liegen::V,liegen,жату
846,hängen::V,hängen,ілу
847,werden::V,werden,болу
848,werden::V,werden,түрегелу
849,passieren::V,passieren,болу
850,beginnen::V,beginnen,басталу
851,enden::V,enden,ада болу
852,wechseln::V,wechseln,құбылу
853,wechseln::V,wechseln,өзгеру
854,aufgehen[Sonne]::V,aufgehen,шығу
855,untergehen[Sonne]::V,untergehen,батыру
856,scheinen[Sonne]::V,scheinen,жылтырау
857,donnern::V,donnern,күркіреу
858,wehen::V,wehen,огып тур
859,strömen::V,strömen,сорғалау
860,fließen::V,fließen,ағу
861,sich drehen::V,sich drehen,айналу
862,schwanken::V,schwanken,толықсу
863,schwingen::V,schwingen,тербелу
864,fallen::V,fallen,құлау
865,fallen::V,fallen,жығылу
866,fallen::V,fallen,төмендеу
867,brennen::V,brennen,жану
868,rauchen::V,rauchen,түтету
869,regnen::V,regnen,жауу
870,gefrieren::V,gefrieren,мұздай қату
871,gefrieren::V,gefrieren,мұз боп қату
872,tauen::V,tauen,жібу
873,schmelzen::V,schmelzen,еру
874,trocknen::V,trocknen,курау
875,sieden::V,sieden,қайнау
876,faulen::V,faulen,иістену
877,verfaulen::V,verfaulen,шіру
878,reißen::V,reißen,жыртылу
879,versinken::V,versinken,малтығу
880,vergehen::V,vergehen,өту
881,erscheinen::V,erscheinen,көріну
882,erscheinen::V,erscheinen,көрініп қалу
883,verschwinden::V,verschwinden,ғайып_болу
884,sinken::V,sinken,ылдилау
885,sinken::V,sinken,төмендеу
886,abnehmen::V,abnehmen,кемітілу
887,zunehmen::V,zunehmen,көбею
888,steigen::V,steigen,қобу
889,steigen::V,steigen,көтерілу
890,steigen::V,steigen,жоғарылау
891,wachsen::V,wachsen,өсу
892,glänzen::V,glänzen,жалтырау
893,funkeln::V,funkeln,жарқырау
894,funkeln::V,funkeln,нұрлану
895,funkeln::V,funkeln,жылтылдау
896,lärmen::V,lärmen,шулау
897,lärmen::V,lärmen,шуылдау
898,läuten::V,läuten,қоңыраулату
899,klingeln::V,klingeln,дыңғырлау
900,klirren::V,klirren,дыңылдату
901,brausen::V,brausen,тасу
902,rauschen::V,rauschen,сусылдау
903,rauschen::V,rauschen,сыбдырлау
904,klingen::V,klingen,дыбыс шығару
905,bellen::V,bellen,үру
906,heulen::V,heulen,ұлу
907,blasen::V,blasen,үру
908,pfeifen::V,pfeifen,ысқыру
909,schreien::V,schreien,шыңғыру
910,schreien::V,schreien,айғайлау
911,schreien::V,schreien,байбайлау
912,schreien::V,schreien,бажалақтау
913,stöhnen::V,stöhnen,ыңырсу
914,stöhnen::V,stöhnen,ыңкылдау
915,zittern::V,zittern,қалш
916,zittern::V,zittern,қалшылдату
917,leben::V,leben,жасау
918,leben::V,leben,күнелту
919,leben::V,leben,күн көру
920,leben::V,leben,тіршілік ету
921,geboren werden::V,geboren werden,туу
922,atmen::V,atmen,дем алу
923,atmen::V,atmen,ауа жұту
924,trinken::V,trinken,ішу
925,trinken::V,trinken,ұрттау
926,essen::V,essen,жеу
927,essen::V,essen,тамақтану
928,schlucken::V,schlucken,жұту
929,müde werden::V,müde werden,болдыру
930,einschlafen::V,einschlafen,үйыктап калу
931,schlafen::V,schlafen,ұйықтау
932,aufwachen::V,aufwachen,ояну
933,aufstehen::V,aufstehen,ояну
934,sich erholen::V,sich erholen,тынығу
935,krank werden::V,krank werden,кеселдену
936,krank werden::V,krank werden,сырқаттану
937,krank werden::V,krank werden,ауырып қалу
938,krank werden::V,krank werden,ауыра бастау
939,krank werden::V,krank werden,кеселге ұшырау
940,krank werden::V,krank werden,сырқаттанып қалу
941,krank sein::V,krank sein,ауыру
942,krank sein::V,krank sein,сырқаттану
943,schmerzen::V,schmerzen,ауырады
944,husten::V,husten,жөтелу
945,genesen::V,genesen,айығу
946,sterben::V,sterben,өлу
947,sterben::V,sterben,қайтыс
948,sterben::V,sterben,жантапсыру
949,umkommen::V,umkommen,өлу
950,umkommen::V,umkommen,қаза табу
951,sich bewegen::V,sich bewegen,жылжу
952,sich rühren::V,sich rühren,қыбырлау
953,sich erheben::V,sich erheben,тұру
954,sich setzen::V,sich setzen,отыру
955,hinfallen::V,hinfallen,жығылу
956,laufen::V,laufen,жояу жүру
957,schreiten::V,schreiten,кадамдау
958,spazierengehen::V,spazierengehen,қыдыру
959,eilen::V,eilen,асығу
960,eilen::V,eilen,жеделдену
961,eilen::V,eilen,жедепдеу
962,sich beeilen::V,sich beeilen,асығу
963,sich beeilen::V,sich beeilen,жеделдену
964,sausen::V,sausen,заулау
965,rennen::V,rennen,жүгіру
966,springen::V,springen,секіру
967,klettern::V,klettern,өрмелеп шығу
968,schaukeln::V,schaukeln,тербелу
969,kriechen::V,kriechen,еңбектеу
970,schwimmen::V,schwimmen,жүзу
971,schwimmen::V,schwimmen,малту
972,schwimmen::V,schwimmen,қалықтау
973,tauchen::V,tauchen,сүңгу
974,rudern::V,rudern,есу
975,fahren::V,fahren,бару
976,fliegen::V,fliegen,ұшу
977,gehen::V,gehen,бару
978,weggehen::V,weggehen,кету
979,abfahren::V,abfahren,жөнелу
980,anhalten::V,anhalten,тоқтау
981,hineingehen::V,hineingehen,кіру
982,eintreten::V,eintreten,ену
983,kommen::V,kommen,жету
984,ankommen::V,ankommen,келу
985,zurückkommen::V,zurückkommen,қайту
986,bleiben::V,bleiben,қалу
987,warten::V,warten,тосу
988,erwarten::V,erwarten,күту
989,suchen::V,suchen,іздеу
990,finden::V,finden,табу
991,versuchen::V,versuchen,талпыну
992,vorbereiten::V,vorbereiten,әзірлеу
993,lieben::V,lieben,сүю
994,mögen::V,mögen,жарату
995,mögen::V,mögen,жақсы_көру
996,lachen::V,lachen,күлу
997,lachen::V,lachen,күлісу
998,rühren::V,rühren,көңілін бұзу
999,weinen::V,weinen,жылау
1000,schimpfen::V,schimpfen,ақырып-бақыру
1001,sich ärgern::V,sich ärgern,ашулану
1002,sich fürchten::V,sich fürchten,сескену
1003,fürchten::V,fürchten,қауіптену
1004,fürchten::V,fürchten,сақсыну
1005,fliehen::V,fliehen,қашу
1006,fliehen::V,fliehen,қашып кету
1007,flüchten::V,flüchten,қашу
1008,flüchten::V,flüchten,қашып кету
1009,sehen::V,sehen,көру
1010,anschauen::V,anschauen,назар салу
1011,ansehen::V,ansehen,тамашалау
1012,hören::V,hören,есту
1013,zuhören::V,zuhören,тыңдау
1014,zuhören::V,zuhören,құлақ қою
1015,probieren::V,probieren,тату
1016,probieren::V,probieren,дәм тату
1017,riechen::V,riechen,иіскеу
1018,fühlen::V,fühlen,сезу
1019,fühlen::V,fühlen,сезіну
1020,scheinen::V,scheinen,болып көріну
1021,zu sehen sein::V,zu sehen sein,көріну
1022,vernehmen::V,vernehmen,есту
1023,vernehmen::V,vernehmen,есітіп қалу
1024,frieren::V,frieren,тоңу
1025,frieren::V,frieren,жаурау
1026,tun::V,tun,ету
1027,tun::V,tun,істеу
1028,können::V,können,білу
1029,wollen::V,wollen,қалау
1030,anfangen::V,anfangen,бастау
1031,beenden::V,beenden,бітіру
1032,beenden::V,beenden,адақтау
1033,beenden::V,beenden,тамамдау
1034,beenden::V,beenden,аяқтап шығу
1035,aufhören::V,aufhören,доғару
1036,gelingen::V,gelingen,жолы түсу
1037,geraten::V,geraten,калу
1038,öffnen::V,öffnen,ашу
1039,öffnen::V,öffnen,ашып қою
1040,schließen::V,schließen,жабу
1041,stellen::V,stellen,қою
1042,stellen::V,stellen,қойдыру
1043,setzen::V,setzen,отырғызу
1044,legen::V,legen,салу
1045,legen::V,legen,калау
1046,berühren::V,berühren,тию
1047,verbinden::V,verbinden,байлап алу
1048,verbinden::V,verbinden,сабақтастыру
1049,bedecken::V,bedecken,бүркеу
1050,aufhängen::V,aufhängen,ілу
1051,aufhängen::V,aufhängen,асып қою
1052,anzünden::V,anzünden,тұтату
1053,aufheben::V,aufheben,көтеру
1054,zurücklassen::V,zurücklassen,қалдыру
1055,verlieren::V,verlieren,жоғалту
1056,fallen lassen::V,fallen lassen,құлатып алу
1057,fallen lassen::V,fallen lassen,қолдан түсіріп алу
1058,machen::V,machen,ету
1059,machen::V,machen,жасау
1060,machen::V,machen,жасап шығару
1061,herstellen::V,herstellen,жасап шығару
1062,bauen::V,bauen,тұрғызу
1063,reparieren::V,reparieren,оңдау
1064,verbessern::V,verbessern,дұрыстау
1065,ändern::V,ändern,өзгерту
1066,graben::V,graben,үңгу
1067,beugen::V,beugen,буғу
1068,biegen::V,biegen,ию
1069,biegen::V,biegen,майыстыру
1070,drehen::V,drehen,айналдыру
1071,wenden::V,wenden,екінші жағын айналдыру
1072,umdrehen::V,umdrehen,бұру
1073,heben::V,heben,көтеру
1074,hochheben::V,hochheben,жоғарылату
1075,hochheben::V,hochheben,көтеру
1076,ergreifen::V,ergreifen,бас_салу
1077,ergreifen::V,ergreifen,шап_беріп_ұстап_алу
1078,ergreifen::V,ergreifen,шап_беру
1079,ergreifen::V,ergreifen,шап_ете_түсу
1080,halten::V,halten,тұту
1081,halten::V,halten,ұстау
1082,drücken::V,drücken,басу
1083,schieben::V,schieben,итеру
1084,kratzen::V,kratzen,қыру
1085,lecken::V,lecken,жалау
1086,beißen::V,beißen,қабу
1087,beißen::V,beißen,тістеу
1088,beißen::V,beißen,қауып алу
1089,abreißen::V,abreißen,үзу
1090,abschneiden::V,abschneiden,қырқу
1091,binden::V,binden,байланыстыру
1092,binden::V,binden,байлап_алу
1093,binden::V,binden,байластыру
1094,binden::V,binden,байлау
1095,binden::V,binden,буу
1096,binden::V,binden,матау
1097,binden::V,binden,сабақтастыру
1098,binden::V,binden,ұштастыру
1099,stecken::V,stecken,сұғу
1100,brechen::V,brechen,сындыру
1101,klopfen::V,klopfen,қағу
1102,hauen::V,hauen,соғу
1103,kleben::V,kleben,желімдеу
1104,reiben::V,reiben,үйкеу
1105,streichen::V,streichen,сүйкеу
1106,schleifen::V,schleifen,егеу
1107,schleifen::V,schleifen,қайрау
1108,schleifen::V,schleifen,егеулеу
1109,schneiden::V,schneiden,кесу
1110,rütteln::V,rütteln,қозғау
1111,rütteln::V,rütteln,жұлмалау
1112,schütteln::V,schütteln,дірілдету
1113,schütteln::V,schütteln,селкілдету
1114,schwenken::V,schwenken,бұлғау
1115,schwenken::V,schwenken,сермеу
1116,schütten::V,schütten,құю
1117,füllen::V,füllen,толтыру
1118,einwickeln::V,einwickeln,орау
1119,tragen::V,tragen,алып жүру
1120,schleppen::V,schleppen,тарту
1121,ziehen::V,ziehen,тарту
1122,aufbewahren::V,aufbewahren,сақтау
1123,werfen::V,werfen,лақтыру
1124,fangen::V,fangen,қармау
1125,fangen::V,fangen,қағып алу
1126,packen::V,packen,шап беру
1127,packen::V,packen,шап ете түсу
1128,packen::V,packen,шап беріп ұстап алу
1129,verstecken::V,verstecken,тығу
1130,verstecken::V,verstecken,жасыру
1131,teilen::V,teilen,бөлу
1132,schicken::V,schicken,жіберу
1133,bringen::V,bringen,әкелу
1134,bringen::V,bringen,алып келу
1135,hinzufügen::V,hinzufügen,қосу
1136,hinzufügen::V,hinzufügen,үстеу
1137,bekommen::V,bekommen,алу
1138,erhalten::V,erhalten,алмақ
1139,nehmen::V,nehmen,алу
1140,nehmen::V,nehmen,алмақ
1141,wählen::V,wählen,таңдау
1142,auswählen::V,auswählen,екшеу
1143,auswählen::V,auswählen,саралау
1144,auswählen::V,auswählen,сұрыптау
1145,auswählen::V,auswählen,сайлап алу
1146,bewahren::V,bewahren,сақтау
1147,behindern::V,behindern,оралғы болу
1148,verderben::V,verderben,бүлдіру
1149,beschädigen::V,beschädigen,бұзу
1150,zerbrechen::V,zerbrechen,уату
1151,zerreißen::V,zerreißen,жырту
1152,zerstören::V,zerstören,қирату
1153,zerstören::V,zerstören,талқандау
1154,verbrennen::V,verbrennen,өртеу
1155,verbrennen::V,verbrennen,жандыру
1156,verbrennen::V,verbrennen,өртеп жіберу
1157,verbrennen::V,verbrennen,жандырып жіберу
1158,geben::V,geben,беру
1159,reichen::V,reichen,беру
1160,schenken::V,schenken,тарту
1161,versprechen::V,versprechen,уәде беру
1162,wünschen::V,wünschen,тілеу
1163,loben::V,loben,мақтау
1164,loben::V,loben,дәріптеу
1165,küssen::V,küssen,сүю
1166,wiegen::V,wiegen,тербеу
1167,zudecken::V,zudecken,бүркеу
1168,wecken::V,wecken,ояту
1169,zeigen::V,zeigen,көрсету
1170,führen::V,führen,ерту
1171,führen::V,führen,жетектеу
1172,lehren::V,lehren,оқыту
1173,unterrichten::V,unterrichten,оқыту
1174,aufziehen::V,aufziehen,бағу
1175,leiten::V,leiten,басқару
1176,leiten::V,leiten,жетекшілік ету
1177,antreiben::V,antreiben,асықтыру
1178,lassen::V,lassen,-ткізу
1179,lassen::V,lassen,мәжбүр ету
1180,einladen::V,einladen,шақыру
1181,vereinigen::V,vereinigen,біріктіру
1182,vereinigen::V,vereinigen,біріктіріп қою
1183,besuchen::V,besuchen,кіріп шығу
1184,besuchen::V,besuchen,барып шығу
1185,treffen::V,treffen,кездесу
1186,sich versammeln::V,sich versammeln,топталу
1187,spielen::V,spielen,ойнау
1188,singen::V,singen,сайрау
1189,tanzen::V,tanzen,билеу
1190,sich trennen::V,sich trennen,айрылысу
1191,verlassen::V,verlassen,тастау
1192,retten::V,retten,құтқару
1193,bewachen::V,bewachen,күзету
1194,schützen::V,schützen,жақтау
1195,schützen::V,schützen,жақтасу
1196,verteidigen::V,verteidigen,қорғау
1197,sich schlagen::V,sich schlagen,алысу
1198,schießen::V,schießen,ату
1199,siegen::V,siegen,жеңу
1200,ärgern::V,ärgern,ашуландыру
1201,schlagen::V,schlagen,ұру
1202,treten::V,treten,тебу
1203,stechen::V,stechen,шаншу
1204,stoßen::V,stoßen,түрту
1205,stehlen::V,stehlen,ұрлау
1206,stören::V,stören,кесірлен
1207,belästigen::V,belästigen,мазасын алу
1208,verbergen::V,verbergen,сездірмеу
1209,täuschen::V,täuschen,жалған айту
1210,betrügen::V,betrügen,алдау
1211,betrügen::V,betrügen,алдап кету
1212,betrügen::V,betrügen,ақымақ қылу
1213,töten::V,töten,құрту
1214,töten::V,töten,өлтіру
1215,wohnen::V,wohnen,мекендеу
1216,wohnen::V,wohnen,өмір сүру
1217,arbeiten::V,arbeiten,істеу
1218,arbeiten::V,arbeiten,еңбектену
1219,sammeln::V,sammeln,жыю
1220,pflücken::V,pflücken,жұлу
1221,jagen::V,jagen,аулау
1222,fischen::V,fischen,балык_аулау
1223,fassen::V,fassen,ұстау
1224,hüten::V,hüten,жаю
1225,hüten::V,hüten,бағу
1226,treiben::V,treiben,айдау
1227,anbinden::V,anbinden,байлау
1228,füttern::V,füttern,ас ішкізу
1229,füttern::V,füttern,азықтандыру
1230,füttern::V,füttern,қоректендіру
1231,melken::V,melken,сауу
1232,hacken::V,hacken,турау
1233,gießen::V,gießen,суару
1234,reifen::V,reifen,жетілу
1235,zubereiten::V,zubereiten,даяр ету
1236,kochen::V,kochen,асу
1237,backen::V,backen,пісіру
1238,braten::V,braten,қуыру
1239,umrühren::V,umrühren,былғалау
1240,umrühren::V,umrühren,сапырылыстыру
1241,stricken::V,stricken,торлау
1242,stricken::V,stricken,тоқу
1243,nähen::V,nähen,тігу
1244,färben::V,färben,бояу
1245,färben::V,färben,сырлау
1246,reinigen::V,reinigen,аршу
1247,reinigen::V,reinigen,тазалау
1248,waschen::V,waschen,жуу
1249,abwischen::V,abwischen,сүрту
1250,spülen::V,spülen,шаю
1251,fegen::V,fegen,сыпыру
1252,kehren::V,kehren,сыпыру
1253,baden::V,baden,шомылу
1254,sich waschen::V,sich waschen,жуыну
1255,ausziehen::V,ausziehen,шешу
1256,anziehen::V,anziehen,кигізу
1257,sich anziehen::V,sich anziehen,киіну
1258,kämmen::V,kämmen,тарау
1259,schmücken::V,schmücken,әсемдеу
1260,schmücken::V,schmücken,мәнерлеу
1261,schmücken::V,schmücken,көріктендіру
1262,sagen::V,sagen,деу
1263,sagen::V,sagen,айту
1264,sprechen::V,sprechen,деу
1265,sprechen::V,sprechen,айту
1266,reden::V,reden,сөйлеу
1267,reden::V,reden,сөйлесу
1268,reden::V,reden,тіл қатысу
1269,sich unterhalten::V,sich unterhalten,сұхбаттасу
1270,fragen::V,fragen,сұрау
1271,bitten::V,bitten,өтіну
1272,bitten::V,bitten,жалыну
1273,erzählen::V,erzählen,айту
1274,mitteilen::V,mitteilen,білдіру
1275,nennen::V,nennen,атау
1276,rufen::V,rufen,шақыру
1277,prahlen::V,prahlen,бөсу
1278,übersetzen::V,übersetzen,аудару
1279,denken::V,denken,ойлау
1280,glauben::V,glauben,нану
1281,glauben::V,glauben,илану
1282,bemerken::V,bemerken,аңғару
1283,erkennen::V,erkennen,тану
1284,begreifen::V,begreifen,ұғу
1285,begreifen::V,begreifen,аңғарып алу
1286,verstehen::V,verstehen,пайым
1287,verstehen::V,verstehen,түсіну
1288,lernen::V,lernen,оқу
1289,wissen::V,wissen,хабардар болу
1290,sich erinnern an::V,sich erinnern an,еске түсіру
1291,vergessen::V,vergessen,ұмыту
1292,messen::V,messen,өлшеу
1293,zählen::V,zählen,санау
1294,rechnen::V,rechnen,санап шығару
1295,rechnen::V,rechnen,санап шығу
1296,rechnen::V,rechnen,санау
1297,lesen::V,lesen,оқу
1298,malen::V,malen,сурет салу
1299,zeichnen::V,zeichnen,сурет салу
1300,schreiben::V,schreiben,жазу
1301,besitzen::V,besitzen,болу
1302,kaufen::V,kaufen,алу
1303,kaufen::V,kaufen,әперу
1304,verkaufen::V,verkaufen,сату
1305,bezahlen::V,bezahlen,төлеу
1306,bezahlen::V,bezahlen,ақы беру
1307,bezahlen::V,bezahlen,ақы төлеу
1308,zahlen::V,zahlen,төлеу
1309,beherrschen::V,beherrschen,билеу
1310,ertragen::V,ertragen,төзу
1311,ertragen::V,ertragen,шыдау
