,Concept_ID,no,hi
780,Fehler::N,feil,ग़लती
781,Lüge::N,løgn,झूठ
782,Lüge::N,løgn,असत्य
783,Schaden::N,skade,हानि
784,Schaden::N,skade,नुक़सान
785,Unglück::N,uhell,मुसीबत
786,Unglück::N,uhell,विपात्ति
787,Schuld::N,skyld,दोष
788,Schuld::N,skyld,क़सूर
789,Alter::N,alder,आयु
790,Alter::N,alder,उम्र
791,Schluss::N,slutt,अंत
792,Schluss::N,slutt,समाप्ति
793,Zeit::N,tid,काल
794,Zeit::N,tid,वक़्त
795,Tag::N,dag,दिन
796,Tag::N,dag,रोज़
797,Morgen::N,morgen,सुबह
798,Mittag::N,middag,दोपहर
799,Mittag::N,middag,मध्याह्न
800,Abend::N,aften,शाम
801,Abend::N,aften,संध्या
802,Nacht::N,natt,रात
803,Nacht::N,natt,रात्रि
804,Woche::N,uke,हफ़्ता
805,Monat::N,måned,मास
806,Monat::N,måned,महीना
807,Jahr::N,år,बरस
808,Jahr::N,år,वर्ष
809,Frühling::N,vår,वसंत
810,Sommer::N,sommer,गरमी
811,Sommer::N,sommer,ग्रीष्म
812,Herbst::N,høst,शरत्
813,Herbst::N,høst,पतझड़
814,Winter::N,vinter,जाड़ा
815,Winter::N,vinter,सर्दियाँ
816,Januar::N,januar,जनवरी
817,Februar::N,februar,फ़रवरी
818,März::N,mars,मार्च
819,April::N,april,अप्रैल
820,Mai::N,mai,मई
821,Juni::N,juni,जून
822,Juli::N,juli,जुलाई
823,August::N,august,अगस्त
824,September::N,september,सितंबर
825,Oktober::N,oktober,अक्तूबर
826,November::N,november,नवंबर
827,Dezember::N,desember,दिसंबर
828,Montag::N,mandag,पीर
829,Montag::N,mandag,सोमवार
830,Dienstag::N,tirsdag,मंगलवार
831,Mittwoch::N,onsdag,बुधवार
832,Donnerstag::N,torsdag,गुरुवार
833,Donnerstag::N,torsdag,बृहस्पतिवार
834,Freitag::N,fredag,शुक्रवार
835,Samstag::N,lørdag,सनीचर
836,Samstag::N,lørdag,शनिवार
837,Sonntag::N,søndag,इतवार
838,Sonntag::N,søndag,रविवार
839,groß::A,stor,बड़ा
840,klein::A,liten,कम
841,klein::A,liten,छोटा
842,lang::A,lang,लंबा
843,lang::A,lang,दीर्घ
844,kurz::A,kort,लधु
845,kurz::A,kort,छोटा
846,breit::A,bred,चौड़ा
847,schmal::A,smal,तंग
848,schmal::A,smal,सँकरा
849,dicht::A,tett,सघन
850,dick[Gegenstand]::A,tykk,मोटा
851,dünn::A,tynn,महीन
852,dünn::A,tynn,बारीक
853,fein::A,fin,कोमल
854,fein::A,fin,सूक्ष्म
855,fest::A,fast,दृढ़
856,fest::A,fast,मज़बूत
857,flach::A,flat,चपटा
858,glatt::A,glatt,चौरस
859,glatt::A,glatt,चिकना
860,hart::A,hard,कठोर
861,hart::A,hard,सख़्त
862,weich::A,myk,नरम
863,weich::A,myk,मुलायम
864,weich::A,bløt,नरम
865,weich::A,bløt,मुलायम
866,rund::A,rund,गोल
867,rund::A,rund,वर्तुल
868,spitz::A,spiss,नुकीला
869,scharf::A,kvass,पैना
870,stumpf::A,stubb,भोथरा
871,schwer::A,tung,भारी
872,schwer::A,tung,वज़नी
873,schön::A,pen,सुंदर
874,schön::A,vakker,सुंदर
875,heiß::A,het,उष्ण
876,warm::A,varm,गरम
877,kalt::A,kald,सर्द
878,kühl::A,kjølig,ठंडा
879,frisch::A,fersk,तर
880,frisch::A,fersk,ताज़ा
881,feucht::A,fuktig,नम
882,feucht::A,fuktig,भीगा
883,nass::A,våt,गीला
884,trocken::A,tørr,सूखा
885,trocken::A,tørr,ख़ुश्क
886,voll::A,full,भरा
887,voll::A,full,पूरा
888,leer::A,tom,ख़ाली
889,offen::A,åpen,खुला
890,geschlossen::A,lukket,बंद
891,sauber::A,ren,साफ़
892,sauber::A,ren,सुथरा
893,schmutzig::A,skitten,गंदा
894,roh::A,rå,कच्चा
895,reif::A,moden,पक्व
896,reif::A,moden,पक्का
897,lecker::A,lekker,मज़ेदार
898,lecker::A,lekker,स्वादिष्ट
899,süß::A,søt,मीठा
900,bitter::A,besk,कटु
901,bitter::A,besk,कड़वा
902,bitter::A,bitter,कटु
903,bitter::A,bitter,कड़वा
904,sauer::A,sur,खट्टा
905,hell::A,lys,रोशन
906,dunkel::A,mørk,अँधेरा
907,schwarz::A,svart,काला
908,schwarz::A,svart,स्याह
909,weiß::A,hvit,सफ़ेद
910,rot::A,rød,लाल
911,rot::A,rød,सुर्ख़
912,gelb::A,gul,पीला
913,gelb::A,gul,ज़र्द
914,blau::A,blå,नीला
915,blau::A,blå,आसमानी
916,grün::A,grønn,हरा
917,grau::A,grå,धूसर
918,bunt::A,broket,रंगीन
919,bunt::A,broket,बहुरंगा
920,billig::A,billig,सस्ता
921,teuer::A,dyr,महँगा
922,wertvoll::A,verdifull,क़ीमती
923,wertvoll::A,verdifull,मूल्यवान्
924,blind::A,blind,अंधा
925,taub::A,døv,बहरा
926,kräftig::A,kraftig,ताक़तवर
927,kräftig::A,kraftig,शक्तिशाली
928,stark::A,sterk,प्रबल
929,stark::A,sterk,बलवान्
930,schwach::A,svak,कमज़ोर
931,fett::A,fet,मोटा
932,fett::A,fet,मांसल
933,schlank::A,slank,पतला
934,schlank::A,slank,छरहरा
935,hübsch::A,pen,सुंदर
936,hübsch::A,pen,ख़ूबसूरत
937,böse::A,slem,पापी
938,böse::A,slem,दुष्ट
939,dumm::A,dum,मूर्ख
940,dumm::A,dum,बुद्धू
941,faul::A,lat,आलसी
942,faul::A,lat,सुस्त
943,faul::A,doven,आलसी
944,faul::A,doven,सुस्त
945,fleißig::A,flittig,मेहनती
946,fleißig::A,flittig,परिश्रमी
947,geizig::A,gjerrig,कृपण
948,geizig::A,gjerrig,कंजूस
949,klug::A,klok,समझदार
950,klug::A,klok,होशियार
951,klug::A,klok,अक़्लमंद
952,geschickt::A,hendig,किशल
953,geschickt::A,skikket,किशल
954,lieb::A,kjær,प्रिय
955,lieb::A,kjær,प्यारा
956,lieb::A,snill,प्रिय
957,lieb::A,snill,प्यारा
958,lustig::A,morsom,हँसमुख
959,lustig::A,morsom,ख़ुशदिल
960,sanft::A,blid,नम्र
961,hungrig::A,sulten,भूखा
962,krank::A,syk,बीमार
963,krank::A,syk,अस्वस्थ
964,nackt::A,naken,नग्न
965,traurig::A,sørgmodig,उदास
966,traurig::A,sørgmodig,रंजीदा
967,lebendig::A,levende,जीता
968,lebendig::A,levende,ज़िंदा
969,gut::A,god,अच्छा
970,schlecht::A,dårlig,बुरा
971,schlecht::A,dårlig,ख़राब
972,richtig::A,riktig,ठीक
973,schlimm::A,slem,बुरा
974,schlimm::A,slem,अप्रिय
975,wahr::A,sann,सच
976,alt::A,gammel,पुराना
977,neu::A,ny,नया
978,ehemalig::A,forhenværende,भूतपूर्व
979,alt[Lebewesen]::A,gammel,बूढ़ा
980,alt[Lebewesen]::A,gammel,वृद्ध
981,jung::A,ung,जवान
982,arm::A,fattig,ग़रीब
983,reich::A,rik,धनी
984,reich::A,rik,अमीर
985,bekannt::A,kjent,मालूम
986,berühmt::A,berømt,मशहूर
987,berühmt::A,berømt,प्रसिद्ध
988,fremd::A,fremmed,विदेशी
989,fremd::A,fremmed,अपरिचित
990,verschieden::A,forskjellig,अलग
991,verschieden::A,forskjellig,भिन्न
992,nah::A,nær,नज़दीकी
993,fern::A,fjern,दूर
994,fern::A,fjern,दूरस्थ
995,linker::A,venstre,बायाँ
996,rechter::A,høyre,दायाँ
997,rechter::A,høyre,दाहिना
998,anderer::A,annen,अन्य
999,anderer::A,annen,दूसरा
1000,erster::A,første,पहला
1001,erster::A,første,प्रथम
1002,zweiter::A,annen,दूसरा
1003,zweiter::A,annen,द्वितीय
1004,dritter::A,tredje,तीसरा
1005,letzter::A,sist,अंतिम
1006,letzter::A,sist,आख़िरी
1007,allein::ADV,alene,तनहा
1008,allein::ADV,alene,अकेले
1009,auf einmal::ADV,med ett,वक़्त में
1010,zusammen::ADV,sammen,एक साथ
1011,zusammen::ADV,sammen,साथ साथ
1012,lange::ADV,lenge,देर तक
1013,plötzlich::ADV,plutselig,सहसा
1014,plötzlich::ADV,plutselig,अचानक
1015,sofort::ADV,straks,तुरंत
1016,später::ADV,senere,बाद को
1017,später::ADV,senere,बाद में
1018,jetzt::ADV,nå,अब
1019,jetzt::ADV,nå,अभी
1020,heute::ADV,i dag,आज
1021,morgen::ADV,i morgen,कल
1022,bald::ADV,snart,जल्दी
1023,dann::ADV,så,तब
1024,gestern::ADV,i går,कल
1025,einst::ADV,engang,एक दिन
1026,einst::ADV,engang,पहले कभी
1027,damals::ADV,den gang,उस समय
1028,damals::ADV,den gang,उन दिनों
1029,danach::ADV,deretter,इसके बाद
1030,danach::ADV,deretter,इसके पश्चात्
1031,vorher::ADV,før,पहले
1032,vorher::ADV,før,पेशतर
1033,vorher::ADV,i forveien,पहले
1034,vorher::ADV,i forveien,पेशतर
1035,zuerst::ADV,først,पहले
1036,einmal::ADV,en gang,एक बार
1037,einmal::ADV,en gang,एक दफ़ा
1038,manchmal::ADV,somme tider,कभी कभी
1039,oft::ADV,ofte,अक्सर
1040,immer::ADV,alltid,सदा
1041,immer::ADV,alltid,हमेशा
1042,niemals::ADV,aldri,कभी नहीं
1043,niemals::ADV,aldri,कदापि नहीं
1044,hier::ADV,her,इधर
1045,hier::ADV,her,यहाँ
1046,hierhin::ADV,hit,इधर को
1047,hierhin::ADV,hit,यहाँ को
1048,von hier::ADV,herfra,यहाँ से
1049,dort::ADV,der,उधर
1050,dort::ADV,der,वहाँ
1051,dorthin::ADV,dit,उधर को
1052,dorthin::ADV,dit,वहाँ को
1053,geradeaus::ADV,rett fram,सीधे
1054,vorwärts::ADV,fram,आगे
1055,vorwärts::ADV,fram,आगे को
1056,vorwärts::ADV,framover,आगे
1057,vorwärts::ADV,framover,आगे को
1058,rückwärts::ADV,baklengs,पीछे को
1059,zurück::ADV,tilbake,वापस
1060,unten::ADV,nede,नीचे
1061,hinab::ADV,ned,नीचे को
1062,hinab::ADV,nedover,नीचे को
1063,oben::ADV,oppe,ऊपर
1064,oben::ADV,ovenpå,ऊपर
1065,hinauf::ADV,opp,ऊपर को
1066,hinauf::ADV,oppover,ऊपर को
1067,überall::ADV,overalt,हर जगह
1068,überall::ADV,overalt,हर स्थान
1069,nicht::ADV,ikke,न
1070,nicht::ADV,ikke,नहीं
1071,ein wenig::ADV,litt,कुछ
1072,ein wenig::ADV,litt,ज़रा
1073,ein wenig::ADV,litt,थोड़ा
1074,kaum::ADV,neppe,लगभग नहीं
1075,kaum::ADV,neppe,बराबर नहीं
1076,sehr::ADV,svært,बहुत
1077,so::ADV,så,ऐसा
1078,noch::ADV,enda,अभी तक
1079,nur::ADV,bare,केवल
1080,nur::ADV,bare,सिर्फ़
1081,schon::ADV,alt,चुकना
1082,schon::ADV,allerede,चुकना
1083,wieder::ADV,igjen,फिर
1084,wieder::ADV,igjen,दुबारा
1085,vergebens::ADV,forgjeves,व्यर्थ
1086,vor::PRP,foran,के आगे
1087,vor::PRP,foran,के सामने
1088,vor::PRP,utenfor,के आगे
1089,vor::PRP,utenfor,के सामने
1090,hinter::PRP,bak,के पीछे
1091,hinter::PRP,bakom,के पीछे
1092,unter::PRP,under,के तले
1093,unter::PRP,under,के नीचे
1094,durch::PRP,gjennom,के पार
1095,durch::PRP,igjennom,के पार
1096,neben::PRP,ved siden av,के पास
1097,neben::PRP,ved siden av,की बग़ल में
1098,zwischen::PRP,mellom,के बीच
1099,wegen::PRP,på grunn av,के कारण
1100,wegen::PRP,på grunn av,की वजह से
1101,dies::PRN,dette,यह
1102,das::PRN,det,वह
1103,alles::PRN,alt,सब
1104,alles::PRN,alt,सब कुछ
1105,ich::PRN,jeg,मैं
1106,du::PRN,du,तू
1107,er::PRN,han,यह
1108,wir::PRN,vi,हम
1109,ihr::PRN,dere,तुम
1110,sie::PRN,de,ये
1111,was::FPRN,hva,क्या
1112,wer::FPRN,hvem,कौन
1113,wo::FADV,hvor,किधर
1114,wohin::FADV,hvor ... hen,किधर
1115,wie::FADV,hvordan,कैसे
1116,warum::FADV,hvorfor,क्यों
1117,wieviel::FNUM,hvor mye,कितना
1118,eins::NUM,en,एक
1119,eins::NUM,ett,एक
1120,zwei::NUM,to,दो
1121,drei::NUM,tre,तीन
1122,vier::NUM,fire,चार
1123,fünf::NUM,fem,पाँच
1124,sechs::NUM,seks,छह
1125,sieben::NUM,sju,सात
1126,acht::NUM,åtte,आठ
1127,neun::NUM,ni,नौ
1128,zehn::NUM,ti,दस
1129,elf::NUM,elleve,ग्यारह
1130,zwölf::NUM,tolv,बारह
1131,zwanzig::NUM,tjue,बीस
1132,dreißig::NUM,tretti,तीस
1133,vierzig::NUM,førti,चालीस
1134,fünfzig::NUM,femti,पचास
1135,sechzig::NUM,seksti,साठ
1136,siebzig::NUM,sytti,सत्तर
1137,achtzig::NUM,åtti,अस्सी
1138,neunzig::NUM,nitti,नव्वे
1139,hundert::NUM,hundre,सौ
1140,tausend::NUM,tusen,हज़ार
1141,und::CNJ,og,और
1142,oder::CNJ,eller,या
1143,stehen::V,stå,खड़ा होना
1144,sitzen::V,sitte,बैठना
1145,liegen::V,ligge,लेटना
1146,hängen::V,henge,लटकना
1147,werden::V,bli,बनना
1148,passieren::V,skje,होना
1149,passieren::V,hende,होना
1150,beginnen::V,begynne,आरंभ होना
1151,beginnen::V,begynne,प्रारंभ होना
1152,enden::V,ende,अंत होना
1153,enden::V,ende,ख़तम होना
1154,enden::V,slutte,अंत होना
1155,enden::V,slutte,ख़तम होना
1156,wechseln::V,veksle,बदलना
1157,aufgehen[Sonne]::V,stå opp,चढ़ना
1158,aufgehen[Sonne]::V,stå opp,उदित होना
1159,untergehen[Sonne]::V,gå ned,अस्त हो जाना
1160,scheinen[Sonne]::V,skinne,रोशनी देना
1161,donnern::V,tordne,गरजना
1162,wehen::V,blåse,चलना
1163,strömen::V,strømme,बहना
1164,strömen::V,strømme,प्रवाहित होना
1165,fließen::V,flyte,बहना
1166,fließen::V,flyte,प्रवाहित होना
1167,sich drehen::V,dreie seg,घूमना
1168,schwanken::V,svaie,हिलना
1169,schwingen::V,svinge,हिलना
1170,fallen::V,falle,गिरना
1171,brennen::V,brenne,जलना
1172,rauchen::V,ryke,धुआँ उड़ाना
1173,regnen::V,regne,बरसना
1174,gefrieren::V,fryse,जमना
1175,tauen::V,tine,गलना
1176,tauen::V,tine,पिघलना
1177,schmelzen::V,smelte,गलना
1178,schmelzen::V,smelte,पिघलना
1179,trocknen::V,tørre,सूखना
1180,sieden::V,koke,उबलना
1181,faulen::V,råtne,गलना
1182,faulen::V,råtne,सड़ना
1183,verfaulen::V,råtne,गलना
1184,verfaulen::V,råtne,सड़ना
1185,reißen::V,briste,फटना
1186,versinken::V,synke,डूबना
1187,versinken::V,synke ned,डूबना
1188,vergehen::V,forløpe,बीतना
1189,vergehen::V,forløpe,गुज़रना
1190,erscheinen::V,synes,दिखाई देना
1191,verschwinden::V,forsvinne,ग़ायब होना
1192,sinken::V,synke,घटना
1193,sinken::V,synke,उतरना
1194,abnehmen::V,avta,घटना
1195,abnehmen::V,minske,घटना
1196,zunehmen::V,tilta,बढ़ना
1197,steigen::V,stige,बढ़ना
1198,wachsen::V,gro,उगना
1199,wachsen::V,vokse,उगना
1200,glänzen::V,skinne,चमकना
1201,funkeln::V,tindre,जगमगाना
1202,funkeln::V,tindre,टिमटिमाना
1203,lärmen::V,bråke,शोर मचाना
1204,läuten::V,ringe,बजना
1205,klingeln::V,ringe,बजना
1206,klirren::V,klirre,झनझनाना
1207,brausen::V,bruse,साँय-साँय करना
1208,rauschen::V,suse,सरसराना
1209,klingen::V,lyde,बजना
1210,klingen::V,klinge,बजना
1211,bellen::V,gjø,भौंकना
1212,bellen::V,bjeffe,भौंकना
1213,heulen::V,ule,गुर्राना
1214,blasen::V,blåse,फूँकना
1215,pfeifen::V,plystre,सीटी देना
1216,schreien::V,skrike,चिल्लाना
1217,stöhnen::V,stønne,कराहना
1218,stöhnen::V,stønne,आहें भरना
1219,zittern::V,dirre,काँपना
1220,zittern::V,skjelve,काँपना
1221,leben::V,leve,जीना
1222,geboren werden::V,fødes,पैदा होना
1223,atmen::V,ånde,साँस लेना
1224,atmen::V,puste,साँस लेना
1225,trinken::V,drikke,पीना
1226,essen::V,spise,खाना
1227,schlucken::V,svelge,निगलना
1228,müde werden::V,bli trett,थकना
1229,müde werden::V,bli trett,उकताना
1230,einschlafen::V,sovne,सो जाना
1231,schlafen::V,sove,सोना
1232,aufwachen::V,våkne,जागना
1233,aufstehen::V,stå opp,उठना
1234,sich erholen::V,bli bra,सुस्ताना
1235,sich erholen::V,bli bra,आराम करना
1236,sich erholen::V,komme seg,सुस्ताना
1237,sich erholen::V,komme seg,आराम करना
1238,krank werden::V,bli syk,बीमार पड़ना
1239,krank sein::V,være syk,बीमार होना
1240,schmerzen::V,gjøre vondt,दुखना
1241,schmerzen::V,gjøre vondt,दर्द करना
1242,husten::V,hoste,खाँसना
1243,genesen::V,komme seg,ठीक हो जाना
1244,genesen::V,komme seg,स्वस्थ हो जाना
1245,sterben::V,dø,मरना
1246,umkommen::V,omkomme,मरना
1247,sich bewegen::V,bevege seg,चलना
1248,sich bewegen::V,bevege seg,हिलना
1249,sich rühren::V,røre på seg,हिलना
1250,sich erheben::V,reise seg,उठना
1251,sich setzen::V,sette sig,बैठना
1252,hinfallen::V,falle over ende,गिरना
1253,laufen::V,løpe,चलना
1254,schreiten::V,skride,क़दम जाना
1255,spazierengehen::V,spasere,सैर करना
1256,spazierengehen::V,gå en tur,सैर करना
1257,eilen::V,ile,तेज़ी से जाना
1258,eilen::V,ile,शीघ्रता से चलना
1259,sich beeilen::V,skynde seg,जल्दी करना
1260,sich beeilen::V,skynde seg,शीघ्रता करना
1261,sausen::V,suse,बड़ी तेज़ी से चलना
1262,rennen::V,løpe,भागना
1263,rennen::V,løpe,दौड़ना
1264,springen::V,hoppe,उछलना
1265,springen::V,springe,उछलना
1266,klettern::V,klatre,चढ़ना
1267,schaukeln::V,huske,झूलना
1268,kriechen::V,krype,रेंगना
1269,schwimmen::V,svømme,तैरना
1270,tauchen::V,dykke,डूबना
1271,rudern::V,ro,खेना
1272,rudern::V,ro,चप्पू चलाना
1273,fahren::V,kjøre,चलना
1274,fahren::V,kjøre,यात्रा करना
1275,fliegen::V,fly,उड़ना
1276,gehen::V,gå,जाना
1277,weggehen::V,gå bort,चला जाना
1278,weggehen::V,gå bort,बाहर जाना
1279,abfahren::V,reise,छूटना
1280,abfahren::V,reise,रवाना होना
1281,anhalten::V,stanse,रुकना
1282,anhalten::V,stanse,खड़ा होना
1283,hineingehen::V,gå inn,घुसना
1284,hineingehen::V,gå inn,अंदर जाना
1285,eintreten::V,tre inn,प्रवेश करना
1286,kommen::V,komme,आना
1287,ankommen::V,ankomme,पहुँचना
1288,ankommen::V,komme til,पहुँचना
1289,zurückkommen::V,komme tilbake,लौटना
1290,zurückkommen::V,komme tilbake,वापस आना
1291,bleiben::V,bli,रहना
1292,bleiben::V,bli,रुकना
1293,bleiben::V,forbli,रहना
1294,bleiben::V,forbli,रुकना
1295,warten::V,vente,इंतज़ार करना
1296,erwarten::V,vente,प्रतीक्षा करना
1297,suchen::V,søke,ढूँढ़ना
1298,finden::V,finne,पाना
1299,finden::V,finne,ढूँढ़ निकालना
1300,versuchen::V,prøve,कोशिश करना
1301,versuchen::V,forsøke,कोशिश करना
1302,vorbereiten::V,forberede,तैयार करना
1303,lieben::V,elske,प्यार करना
1304,mögen::V,like,पसंद होना
1305,lachen::V,le,हँसना
1306,rühren::V,røre,छूना
1307,weinen::V,gråte,रोना
1308,schimpfen::V,skjelle,गाली देना
1309,sich ärgern::V,ergre seg,चिढ़ना
1310,sich ärgern::V,ergre seg,नाराज़ होना
1311,sich fürchten::V,være redd,डरना
1312,sich fürchten::V,være redd,भय खाना
1313,fürchten::V,være redd for,डरना से
1314,fürchten::V,være redd for,भय खाना से
1315,fliehen::V,rømme,भागना
1316,fliehen::V,flykte,भागना
1317,flüchten::V,flykte,निकल भागना
1318,sehen::V,se,देखना
1319,anschauen::V,se på,देखना
1320,anschauen::V,betrakte,देखना
1321,ansehen::V,anse,दृष्टि डालना पर
1322,hören::V,høre,सुनना
1323,zuhören::V,tilhøre,सुनना
1324,probieren::V,smake,चखना
1325,probieren::V,smake på,चखना
1326,riechen::V,lukte,सूँघना
1327,fühlen::V,føle,महसूस करना
1328,scheinen::V,se ut,लगना
1329,zu sehen sein::V,synes,दिखाई देना
1330,vernehmen::V,få vite,सुनना
1331,frieren::V,fryse,ठंड लगना
1332,frieren::V,fryse,सर्दी लगना
1333,tun::V,gjøre,करना
1334,können::V,kunne,सकना
1335,können::V,kunne,जानना
1336,wollen::V,ville,चाहना
1337,anfangen::V,begynne,शुरू करना
1338,beenden::V,avslutte,ख़त्म करना
1339,beenden::V,avslutte,समाप्त करना
1340,aufhören::V,slutte,बंद जाना
1341,aufhören::V,slutte,समाप्त जाना
1342,aufhören::V,holde opp,बंद जाना
1343,aufhören::V,holde opp,समाप्त जाना
1344,gelingen::V,lykkes,बनना
1345,gelingen::V,lykkes,अच्छा होना
1346,geraten::V,bli,बन पड़ना
1347,öffnen::V,åpne,खोलना
1348,schließen::V,lukke,बंद करना
1349,schließen::V,stenge,बंद करना
1350,stellen::V,stille,रखना
1351,setzen::V,sette,रखना
1352,setzen::V,sette,बिठाना
1353,legen::V,legge,रखना
1354,legen::V,legge,लिटाना
1355,berühren::V,berøre,छूना
1356,berühren::V,berøre,स्पर्श करना
1357,verbinden::V,forbinde,बाँधना
1358,bedecken::V,dekke,ढकना
1359,aufhängen::V,henge,लटकाना
1360,aufhängen::V,henge opp,लटकाना
1361,anzünden::V,tenne,जलाना
1362,anzünden::V,antenne,जलाना
1363,anzünden::V,tenne på,जलाना
1364,aufheben::V,løfte,उठाना
1365,aufheben::V,ta opp,उठाना
1366,zurücklassen::V,slippe tilbake,पीछे छोड़ना
1367,verlieren::V,miste,खोना
1368,verlieren::V,miste,गँवाना
1369,fallen lassen::V,droppe,गिराना
1370,fallen lassen::V,la falle,गिराना
1371,machen::V,lage,करना
1372,machen::V,lage,बनाना
1373,machen::V,gjøre,करना
1374,machen::V,gjøre,बनाना
1375,herstellen::V,fremstille,बनाना
1376,herstellen::V,fremstille,तैयार करना
1377,bauen::V,bygge,बनाना
1378,bauen::V,bygge,निर्माण करना
1379,reparieren::V,reparere,मरम्मत करना
1380,verbessern::V,rette,सुधारना
1381,verbessern::V,forbedre,सुधारना
1382,ändern::V,forandre,बदलना
1383,ändern::V,forandre,परीवर्तन करना
1384,graben::V,grave,खोदना
1385,beugen::V,bøye,झुकाना
1386,biegen::V,bøye,झुकाना
1387,drehen::V,dreie,फेरना
1388,drehen::V,dreie,घुमाना
1389,wenden::V,vende,पलटना
1390,wenden::V,vende,मोड़ना
1391,umdrehen::V,snu,घुमाना
1392,heben::V,heve,उठाना
1393,heben::V,heve,ऊँचा करना
1394,hochheben::V,løfte,उठाना
1395,hochheben::V,løfte,ऊपर को उठाना
1396,ergreifen::V,gripe,पकड़ना
1397,ergreifen::V,gripe,हाथ में लेना
1398,ergreifen::V,få tak i,पकड़ना
1399,ergreifen::V,få tak i,हाथ में लेना
1400,halten::V,holde,धरना
1401,halten::V,holde,पकड़ना
1402,drücken::V,trykke,दबाना
1403,schieben::V,skyve,सरकाना
1404,schieben::V,skyve,खिसकाना
1405,kratzen::V,klø,खुरचना
1406,kratzen::V,klø,खुजलाना
1407,kratzen::V,klore,खुरचना
1408,kratzen::V,klore,खुजलाना
1409,lecken::V,slikke,चाटना
1410,beißen::V,bite,काटना
1411,abreißen::V,rive av,तोड़ना
1412,abschneiden::V,skjære av,काट करना
1413,binden::V,binde,बाँधना
1414,stecken::V,stikke,खोंसना
1415,brechen::V,bryte,तोड़ना
1416,brechen::V,briste,तोड़ना
1417,klopfen::V,banke,खटखटाना
1418,hauen::V,hogge,ठोकना
1419,kleben::V,klistre,चिपकाना
1420,reiben::V,gni,घिसना
1421,reiben::V,gni,रगड़ना
1422,streichen::V,stryke,लगाना
1423,schleifen::V,slipe,तेज़ करना
1424,schneiden::V,klippe,कतरना
1425,rütteln::V,ruske,झकझोरना
1426,schütteln::V,riste,हिलाना
1427,schwenken::V,svinge,घुमाना
1428,schütten::V,helle,उँडेलना
1429,füllen::V,fylle,भरना
1430,füllen::V,fylle,ठूसना
1431,einwickeln::V,vikle inn,लपेटना
1432,tragen::V,bære,ढोना
1433,schleppen::V,slepe,घसीटना
1434,ziehen::V,dra,खींचना
1435,ziehen::V,trekke,खींचना
1436,aufbewahren::V,oppbevare,रखना
1437,aufbewahren::V,ta vare på,रखना
1438,werfen::V,kaste,फेंकना
1439,fangen::V,fange,पकड़ना
1440,packen::V,gripe,पकड़ना
1441,packen::V,gripe tak i,पकड़ना
1442,verstecken::V,gjemme,छिपाना
1443,teilen::V,dele,बाँटना
1444,schicken::V,sende,भेजना
1445,bringen::V,bringe,लाना
1446,hinzufügen::V,tilføye,जोड़ना
1447,bekommen::V,få,पाना
1448,erhalten::V,få,पाना
1449,erhalten::V,få,मिलना
1450,nehmen::V,ta,लेना
1451,wählen::V,velge,चुनना
1452,auswählen::V,velge ut,चुनना
1453,bewahren::V,bevare,बनाए रखना
1454,behindern::V,hindre,रोकना
1455,behindern::V,forhindre,रोकना
1456,verderben::V,ødelegge,ख़राब करना
1457,beschädigen::V,skade,नुक़सान पहुँचाना
1458,zerbrechen::V,brekke i stykker,तोड़ना
1459,zerreißen::V,rive i stykker,तोड़ना
1460,zerstören::V,ødelegge,नष्ट करना
1461,zerstören::V,ødelegge,बरबाद करना
1462,verbrennen::V,brenne,जलाना
1463,verbrennen::V,brenne opp,जलाना
1464,geben::V,gi,देना
1465,reichen::V,rekke,थमाना
1466,schenken::V,forære,भेंट देना
1467,schenken::V,skjenke,भेंट देना
1468,versprechen::V,love,वादा करना
1469,wünschen::V,ønske,कामना करना
1470,loben::V,rose,तारीफ़ करना
1471,küssen::V,kysse,चूमना
1472,wiegen::V,vogge,झुलाना
1473,zudecken::V,dekke til,ढकना
1474,wecken::V,vekke,जगाना
1475,zeigen::V,vise,दिखाना
1476,führen::V,føre,रास्ता दिखाना
1477,lehren::V,lære,पढ़ाना
1478,unterrichten::V,undervise,सिखाना
1479,aufziehen::V,oppdra,पालना
1480,leiten::V,lede,संचालन करना
1481,antreiben::V,drive på,हड़बड़ाना
1482,lassen::V,få til å,-आना
1483,lassen::V,få til å,कराना
1484,einladen::V,be,बुलाना
1485,einladen::V,invitere,बुलाना
1486,vereinigen::V,forene,मिलाना
1487,vereinigen::V,forene,संयुक्त करना
1488,besuchen::V,besøke,मिलना से
1489,besuchen::V,besøke,मिलने जाना से
1490,treffen::V,møte,मिलना
1491,treffen::V,treffe,मिलना
1492,sich versammeln::V,forsamles,इकट्ठा होना
1493,spielen::V,leke,खेलना
1494,spielen::V,spille,खेलना
1495,singen::V,synge,गाना
1496,tanzen::V,danse,नाचना
1497,sich trennen::V,skilles,अलग होना
1498,verlassen::V,forlate,छोड़ना
1499,retten::V,redde,बचाना
1500,bewachen::V,bevokte,आँख रखना पर
1501,schützen::V,verne,रक्षा करना
1502,schützen::V,beskytte,रक्षा करना
1503,verteidigen::V,forsvare,रक्षा करना
1504,sich schlagen::V,slåss,हाथापाई करना
1505,schießen::V,skyte,गोली मारना
1506,siegen::V,seire,जीतना
1507,siegen::V,seire,विजय पाना
1508,ärgern::V,ergre,चिढ़ाना
1509,treten::V,sparke,ठोकर मारना
1510,stechen::V,stikke,भेदना
1511,stechen::V,stikke,भोंकना
1512,stoßen::V,støte,धक्का देना
