,Concept_ID,myv,sl
811,wie::FADV,кода,kakó
812,warum::FADV,мекс,zakáj
813,wieviel::FNUM,зяро,kóliko
814,eins::NUM,вейке,êden
815,zwei::NUM,кавто,dvá
816,drei::NUM,колмо,trí
817,vier::NUM,ниле,štíri
818,fünf::NUM,вете,pét
819,sechs::NUM,кото,šést
820,sieben::NUM,сисем,sédem
821,acht::NUM,кавксо,ósem
822,neun::NUM,вейксэ,devét
823,zehn::NUM,кемень,desét
824,elf::NUM,кевейкее,enájst
825,zwölf::NUM,кемгавтово,dvánajst
826,zwanzig::NUM,комсь,dvájset
827,dreißig::NUM,колоньгемень,trídeset
828,vierzig::NUM,ниленьгемень,štírideset
829,fünfzig::NUM,ведьгемень,pétdeset
830,sechzig::NUM,кодгемень,šéstdeset
831,siebzig::NUM,сизьгемень,sédemdeset
832,achtzig::NUM,кавксоньгемень,ósemdeset
833,neunzig::NUM,вейксэньгемень,devétdeset
834,hundert::NUM,сядо,stó
835,tausend::NUM,тыща,tísoč
836,und::CNJ,ды,in
837,oder::CNJ,или,áli
838,stehen::V,аштемс стядо,státi
839,sitzen::V,аштемс озадо,sedéti
840,liegen::V,мадезь аштемс,ležáti
841,hängen::V,нурьгемс,viséti
842,werden::V,арамс,postáti
843,passieren::V,лисэмс,zgodíti se
844,beginnen::V,ушодомс,začéti se
845,enden::V,лоткамс,končáti se
846,wechseln::V,полавтнемс,ménjati se
847,aufgehen[Sonne]::V,лисемс,vzíti
848,aufgehen[Sonne]::V,стямс,vzíti
849,untergehen[Sonne]::V,валгомс,zaíti
850,scheinen[Sonne]::V,валдомтомс,sijáti
851,donnern::V,цярномс,grméti
852,donnern::V,галдордомс,grméti
853,wehen::V,пувамс,píhati
854,strömen::V,чудемс,líti
855,fließen::V,чудемс,têči
856,sich drehen::V,велямс,vrtéti se
857,schwanken::V,лыкамс,kolébati
858,schwanken::V,якамс,kolébati
859,schwingen::V,нурсемс,níhati
860,schwingen::V,лыкамс,níhati
861,fallen::V,прамс,pádati
862,fallen::V,сяворемс,pádati
863,brennen::V,паломс,goréti
864,rauchen::V,качадомс,kadíti se
865,regnen::V,пиземс,deževáti
866,gefrieren::V,кельмемс,zmŕzniti
867,tauen::V,соламс,tájati
868,schmelzen::V,соламс,kopnéti
869,trocknen::V,коськемс,sušíti se
870,sieden::V,лакамс,kipéti
871,sieden::V,пиксемс,kipéti
872,faulen::V,наксадомс,gníti
873,verfaulen::V,наксадомс,zgníti
874,reißen::V,сезневемс,tŕgati se
875,versinken::V,ваямс,pogrézniti se
876,vergehen::V,ютамс,miníti
877,erscheinen::V,лисемс,pojáviti se
878,verschwinden::V,ёмамс,izgíniti
879,sinken::V,явамс,péšati
880,abnehmen::V,киремемс,pojémati
881,zunehmen::V,ламолгадомс,véčati se
882,zunehmen::V,ламолгадомс,množíti se
883,zunehmen::V,раштамс,véčati se
884,zunehmen::V,раштамс,množíti se
885,steigen::V,куземс,dvígati se
886,steigen::V,кепсевемс,dvígati se
887,wachsen::V,касомс,rásti
888,glänzen::V,цитнемс,sijáti
889,funkeln::V,пиндолдомс,ískriti se
890,funkeln::V,цивтёрдомс,ískriti se
891,lärmen::V,шалномс,ropotáti
892,lärmen::V,шалномс,razgrájati
893,läuten::V,гайгезевемс,zvoníti
894,klingeln::V,чавомс баягас,zvončkljáti
895,klirren::V,калдордомс,žvenketáti
896,klirren::V,кальцяемс,žvenketáti
897,brausen::V,лакамс,šuméti
898,rauschen::V,лажномс,šuštéti
899,rauschen::V,лажномс,šelestéti
900,klingen::V,гайгемс,zvenéti
901,bellen::V,онгомс,lájati
902,heulen::V,урномс,zavíjati
903,blasen::V,пувамс,píhniti
904,pfeifen::V,вешкемс,pískati
905,pfeifen::V,вешкемс,žvížgati
906,schreien::V,пижнемс,kričáti
907,stöhnen::V,кувсемс,stókati
908,zittern::V,тарномс,drgetáti
909,leben::V,эрямс,živéti
910,geboren werden::V,чачомс,rodíti se
911,atmen::V,лексемс,díhati
912,trinken::V,симемс,píti
913,essen::V,ярсамс,jésti
914,schlucken::V,нилемс,požírati
915,schlucken::V,порнемс,požírati
916,müde werden::V,сиземс,péšati
917,müde werden::V,сиземс,utrúditi se
918,einschlafen::V,матедевемс,zaspáti
919,schlafen::V,удомс,spáti
920,aufwachen::V,сыргоземс,zbudíti se
921,aufstehen::V,стямс,vstáti
922,sich erholen::V,оймсемс,oddahníti se
923,krank werden::V,сэредезевемс,oboléti
924,krank sein::V,сэредемс,bíti bolán
925,schmerzen::V,сэредемс,boléti
926,husten::V,козомс,kášljati
927,genesen::V,пичкамс,okrévati
928,sterben::V,куломс,umréti
929,umkommen::V,чавовомс,pogíniti
930,umkommen::V,ёмамс,pogíniti
931,sich bewegen::V,шаштомс,zganíti se
932,sich rühren::V,сыргамс,premakníti se
933,sich erheben::V,куземс,vstájati
934,sich erheben::V,куземс,vzdígniti se
935,sich setzen::V,озамс,sésti
936,hinfallen::V,прамс,pásti dôl
937,hinfallen::V,сяворемс,pásti dôl
938,laufen::V,якамс,hodíti
939,schreiten::V,эскелямс,stópati
940,schreiten::V,молемс,stópati
941,spazierengehen::V,якамс,na sprehòd íti
942,eilen::V,эрзкалемс,drvéti
943,eilen::V,капшамс,drvéti
944,sich beeilen::V,капшамс,hitéti
945,sausen::V,ливтямс,dírkati
946,rennen::V,чийнемс,dírjati
947,rennen::V,ардтнемс,dírjati
948,springen::V,кирнявтнемс,skákati
949,klettern::V,куземс,plézati
950,schaukeln::V,нурямс,kolébati
951,kriechen::V,ёзмолдомс,pláziti se
952,schwimmen::V,уемс,plávati
953,tauchen::V,чопавтомс,potápljati se
954,tauchen::V,чопавтнемс,potápljati se
955,rudern::V,миледемс,vesláti
956,fahren::V,ардомс,vozíti se
957,fahren::V,ардомс,peljáti se
958,fliegen::V,ливтямс,létati
959,gehen::V,туемс,íti
960,gehen::V,молемс,íti
961,weggehen::V,туемс,odíti
962,abfahren::V,туемс,odpeljáti se
963,anhalten::V,лоткамс,ustáviti se
964,hineingehen::V,совамс,íti nóter
965,eintreten::V,совамс,vstopíti
966,eintreten::V,эскельдямс,vstopíti
967,kommen::V,самс,príti
968,ankommen::V,самс,prispéti
969,ankommen::V,самс,prihájati
970,ankommen::V,пачкодемс,prispéti
971,ankommen::V,пачкодемс,prihájati
972,zurückkommen::V,велявтомс,vrníti se
973,bleiben::V,кадовомс,ostáti
974,warten::V,учомс,čákati
975,erwarten::V,учомс,pričakováti
976,suchen::V,вешнемс,iskáti
977,finden::V,муемс,nájti
978,versuchen::V,варштамс,poskúšati
979,vorbereiten::V,анокстамс,pripráviti
980,lieben::V,вечкемс,ljubíti
981,mögen::V,вечкемс,márati
982,lachen::V,пейдемс,smejáti se
983,rühren::V,токамс седейс,ganíti
984,weinen::V,авардемс,jókati
985,weinen::V,авардемс,plákati
986,schimpfen::V,сёвномс,psováti
987,schimpfen::V,сёвномс,zmérjati
988,sich ärgern::V,кежиявтнемс,jezíti se
989,sich fürchten::V,пелемс,báti se
990,fürchten::V,пелемс,báti se
991,fliehen::V,оргодемс,bežáti
992,flüchten::V,ворьгодемс,pobégniti
993,flüchten::V,чадомс,pobégniti
994,sehen::V,неемс,vídeti
995,anschauen::V,ваномс,oglédati
996,ansehen::V,ваномс,glédati
997,hören::V,марямс,slíšati
998,zuhören::V,кунсоломс,poslúšati
999,probieren::V,варшамс,poskúšati
1000,riechen::V,никсемс,dúhati
1001,fühlen::V,марямс,čutíti
1002,scheinen::V,марявомс,zdéti se
1003,zu sehen sein::V,неявомс,vídeti se
1004,vernehmen::V,марямс,čúti
1005,frieren::V,кельмемс,zébsti
1006,tun::V,теемс,délati
1007,können::V,маштомс,môči
1008,wollen::V,бажамс,hotéti
1009,anfangen::V,кармамс,začéti
1010,beenden::V,прядомс,dokončáti
1011,aufhören::V,лоткамс,prenéhati
1012,gelingen::V,удаламс,uspéti
1013,gelingen::V,удаламс,posréčiti se
1014,geraten::V,лисемс,obnêsti se
1015,öffnen::V,панжомс,odpréti
1016,schließen::V,пекстамс,zapréti
1017,schließen::V,сёлгомс,zapréti
1018,schließen::V,конямс,zapréti
1019,stellen::V,аравтомс,postáviti
1020,setzen::V,ойсевтемс,posadíti
1021,setzen::V,озавтнемс,posadíti
1022,legen::V,путомс,položíti
1023,berühren::V,токамс,dotíkati se
1024,verbinden::V,содомс,obvézati
1025,bedecken::V,вельтямс,pokríti
1026,aufhängen::V,понгавтомс,obésiti
1027,anzünden::V,кирвастемс,zažgáti
1028,aufheben::V,кепедемс,vzdígniti
1029,zurücklassen::V,кадомс,zapustíti
1030,verlieren::V,ёмавтомс,izgubíti
1031,fallen lassen::V,правтомс,navréči
1032,machen::V,теемс,naredíti
1033,machen::V,теемс,napráviti
1034,herstellen::V,анокстамс,izdélati
1035,bauen::V,путомс,gradíti
1036,reparieren::V,витемс,popráviti
1037,verbessern::V,паролгавтомс,izbóljšati
1038,verbessern::V,вадрялгавтомс,izbóljšati
1039,ändern::V,полавтомс,spremeníti
1040,graben::V,чувомс,kopáti
1041,graben::V,чувомс,grêbsti
1042,graben::V,таргамс,kopáti
1043,graben::V,таргамс,grêbsti
1044,beugen::V,мендемс,upogníti
1045,biegen::V,комавтомс,zavíjati
1046,drehen::V,чаравтомс,vrtéti
1047,drehen::V,велявтнемс,vrtéti
1048,wenden::V,велявтомс,obrníti
1049,umdrehen::V,велявтомс,zasúkati
1050,heben::V,кепедемс,dvígati
1051,hochheben::V,кепедемс,privzdígniti
1052,ergreifen::V,кундамс,zgrábiti
1053,halten::V,кирдемс,držáti
1054,drücken::V,нуемс,tiščáti
1055,schieben::V,шаштомс,ríniti
1056,kratzen::V,ангордамс,práskati
1057,lecken::V,нолсемс,lízati
1058,beißen::V,сускомс,grísti
1059,abreißen::V,сеземс,odtŕgati
1060,abschneiden::V,печкемс,odrézati
1061,binden::V,кодамс,vézati
1062,binden::V,сюлмамс,vézati
1063,stecken::V,сялгомс,vtakníti
1064,brechen::V,синдемс,lomíti
1065,brechen::V,калавтомс,lomíti
1066,klopfen::V,калтаямс,tólči
1067,hauen::V,чавомс,séči
1068,kleben::V,педявтнемс,lépiti
1069,reiben::V,ёзамс,tréti
1070,reiben::V,ёзамс,dŕgniti
1071,streichen::V,вадемс,namázati
1072,schleifen::V,човамс,brúsiti
1073,schneiden::V,керямс,rézati
1074,rütteln::V,чукамс,strésti
1075,rütteln::V,лыкавтомс,strésti
1076,schütteln::V,чукамс,majáti
1077,schwenken::V,яхолемс,obrníti
1078,schütten::V,каямс,sípati
1079,füllen::V,пештямс,napolníti
1080,einwickeln::V,тапарямс,zavíti
1081,tragen::V,кандомс,nêsti
1082,schleppen::V,ускомс,vláčiti
1083,ziehen::V,ускомс,vléči
1084,aufbewahren::V,ванстомс,shranjeváti
1085,werfen::V,ёртомс,lúčati
1086,fangen::V,кундамс,ujéti
1087,packen::V,кундамс,prijéti
1088,verstecken::V,кекшемс,skríti
1089,teilen::V,явомс,razdelíti
1090,schicken::V,кучомс,pošíljati
1091,bringen::V,кандомс,prinêsti
1092,hinzufügen::V,путомс,pristáviti
1093,hinzufügen::V,максомс,pristáviti
1094,bekommen::V,саемс,dobíti
1095,erhalten::V,саемс,prejéti
1096,nehmen::V,саемс,vzéti
1097,wählen::V,кочкамс,izbírati
1098,auswählen::V,кочкамс,izbráti
1099,bewahren::V,ванстомс,ohraníti
1100,behindern::V,кирдемс,ovírati
1101,verderben::V,коламс,pokváriti
1102,beschädigen::V,теемс зыян,poškodováti
1103,zerbrechen::V,коламс,razlomíti
1104,zerreißen::V,сеземс,raztŕgati
1105,zerstören::V,калавтомс,razrúšiti
1106,verbrennen::V,пултамс,sežgáti
1107,geben::V,максомс,dáti
1108,reichen::V,максомс,séči
1109,reichen::V,максомс,molíti
1110,schenken::V,каземс,podáriti
1111,versprechen::V,алтамс,obljubíti
1112,wünschen::V,арсемс,vóščiti
1113,loben::V,шнамс,hváliti
1114,küssen::V,палсемс,poljubováti
1115,wiegen::V,нурсемс,zíbati
1116,zudecken::V,тавадомс,pokríti
1117,zudecken::V,вельтямс,pokríti
1118,wecken::V,стявтомс,zbudíti
1119,zeigen::V,невтемс,pokázati
1120,führen::V,ветямс,vêsti
1121,lehren::V,тонавтомс,učíti
1122,unterrichten::V,тонавтомс,poučeváti
1123,aufziehen::V,трямс,vzgojíti
1124,aufziehen::V,кастомс,vzgojíti
1125,leiten::V,ветямс,uprávljati
1126,leiten::V,азоркстамс,uprávljati
1127,antreiben::V,ветямс,goníti
1128,lassen::V,кармавтомс,povzročíti
1129,einladen::V,тердемс,povábiti
1130,vereinigen::V,вейсэндямс,zdrúžiti
1131,vereinigen::V,вейс путомс,zdrúžiti
1132,vereinigen::V,вейс пурнамс,zdrúžiti
1133,besuchen::V,варштамс,obiskáti
1134,treffen::V,вастомс,pogodíti
1135,sich versammeln::V,промокшномс,zbráti se
1136,spielen::V,налксемс,igráti se
1137,singen::V,морамс,péti
1138,tanzen::V,киштемс,plésati
1139,sich trennen::V,явомс,ločíti se
1140,verlassen::V,кадомс,zapustíti
1141,retten::V,идемс,réšiti
1142,bewachen::V,ванстомс,strážiti
1143,schützen::V,аштемс,sčítiti
1144,verteidigen::V,ваномс,braníti
1145,sich schlagen::V,тюремс,têpsti se
1146,schießen::V,ледемс,stréljati
1147,siegen::V,изнямс,zmágati
1148,ärgern::V,кежейгавтомс,jezíti
1149,ärgern::V,кежейгавтомс,razbúriti
1150,schlagen::V,токамс,têpsti
1151,schlagen::V,токамс,udáriti
1152,treten::V,тапамс,teptáti
1153,stechen::V,пупамс,ubôsti
1154,stoßen::V,тулкадемс,peháti
1155,stoßen::V,тулкадемс,drégniti
1156,stehlen::V,саламс,ukrásti
1157,stehlen::V,саламс,pokrásti
1158,stören::V,пирямс ки,motíti
1159,belästigen::V,а максомс,nadlegováti
1160,belästigen::V,а кадомс оймамо,nadlegováti
1161,verbergen::V,сёпомс,skríti
1162,verbergen::V,кекшемс,skríti
1163,täuschen::V,манямс,slepíti
1164,betrügen::V,манчемс,várati
1165,betrügen::V,манчемс,ogoljufáti
1166,töten::V,чавномс,ubíti
1167,töten::V,маштнемс,ubíti
1168,wohnen::V,эрямс,prebívati
1169,arbeiten::V,важодемс,délati
1170,sammeln::V,пурнамс,zbráti
1171,pflücken::V,ноцковтнемс,obráti
1172,jagen::V,кундамс,lovíti
1173,fischen::V,калонь кундамс,ribáriti
1174,fassen::V,кундамс,zajéti
1175,hüten::V,ваномс,pásti
1176,treiben::V,панемс,pogánjati
1177,anbinden::V,сюлмамс,privézati
1178,füttern::V,андомс,kŕmiti
1179,melken::V,потявтомс,mólsti
1180,hacken::V,лазномс,sékati
1181,gießen::V,валомс,ulíti
1182,reifen::V,кенеремс,zoréti
1183,zubereiten::V,анокстамс,pripráviti
1184,kochen::V,пидемс,kúhati
1185,backen::V,пидемс,cvréti
1186,braten::V,пуштамс,pêči
1187,umrühren::V,човорямс,preméšati
1188,stricken::V,кодамс,plêsti
1189,nähen::V,стамс,šívati
1190,färben::V,артомс,bárvati
1191,reinigen::V,урядамс,očístiti
1192,waschen::V,муськемс,opráti
1193,abwischen::V,нардамс,obrísati
1194,spülen::V,ёрвалдомс,splakováti
1195,fegen::V,тенсемс,pométati
1196,kehren::V,тенсемс,mésti
1197,baden::V,экшелямс,kópati se
1198,sich waschen::V,шлямс,umíti se
1199,ausziehen::V,кайсевтемс,izvléči
1200,anziehen::V,оршамс,obléči
1201,sich anziehen::V,оршамс,obléči se
1202,kämmen::V,судрямс,česáti
1203,schmücken::V,мазылгавтомс,okrasíti
1204,schmücken::V,наряжамс,okrasíti
1205,sagen::V,меремс,dejáti
1206,sprechen::V,кортамс,govoríti
1207,reden::V,кортамс,rêči
1208,sich unterhalten::V,кортнемс,razgovárjati se
1209,fragen::V,кевкстемс,vprášati
1210,bitten::V,вешемс,prosíti
1211,erzählen::V,ёвтнемс,práviti
1212,mitteilen::V,ёвтамс,naznániti
1213,nennen::V,лемдемс,imenováti
1214,nennen::V,путомс лем,imenováti
1215,rufen::V,тердемс,klícati
1216,rufen::V,серьгедемс,klícati
1217,prahlen::V,шнамс пря,baháti se
1218,übersetzen::V,ютавтомс,prevêsti
1219,denken::V,арсемс,mísliti
1220,glauben::V,кемемс,verjéti
1221,bemerken::V,неемс,opáziti
1222,erkennen::V,содамс,spoznáti
1223,begreifen::V,пачкодемс,pôjmiti
1224,verstehen::V,чарькодемс,razuméti
1225,lernen::V,тонавтнемс,učíti se
1226,wissen::V,содамс,znáti
1227,wissen::V,содамс,védeti
1228,sich erinnern an::V,ледстямс,spómniti se
1229,vergessen::V,стувтомс,pozábiti
1230,messen::V,онкстнемс,mériti
1231,zählen::V,ловомс,štéti
1232,rechnen::V,ловомс,račúnati
1233,lesen::V,ловномс,bráti
1234,lesen::V,ловномс,čítati
1235,malen::V,рисовамс,slíkati
1236,zeichnen::V,рисовамс,rísati
1237,schreiben::V,сёрмадомс,písati
1238,besitzen::V,улемс,iméti
1239,besitzen::V,улемс азорокс,iméti
1240,kaufen::V,рамамс,kupíti
1241,verkaufen::V,миемс,prodáti
1242,bezahlen::V,пандомс,pláčati
1243,zahlen::V,пандомс,plačeváti
1244,beherrschen::V,азоркстамс,obvládati
1245,ertragen::V,кирдемс,prenêsti
