,Concept_ID,kl,lez
718,einst::ADV,ilaanni,садра
719,damals::ADV,taamani,а чӏавуз
720,damals::ADV,taamanikkut,а чӏавуз
721,damals::ADV,taassumuunakkut,а чӏавуз
722,danach::ADV,taava,ахпа
723,vorher::ADV,siornagut,вилик
724,einmal::ADV,ilaanni,садра
725,einmal::ADV,ataatsimik,садра
726,manchmal::ADV,qaqutigu,гагь-гагь
727,manchmal::ADV,qaqutigut,гагь-гагь
728,oft::ADV,akulikitsumik,гзаф вахтара
729,immer::ADV,tamatigut,гьамиша
730,hier::ADV,maani,ина
731,hierhin::ADV,maani,иниз
732,dorthin::ADV,ikuuna,аниз
733,geradeaus::ADV,narlumut,дуьз
734,vorwärts::ADV,pilangavoc,вилик
735,vorwärts::ADV,pilangavoc,виликди
736,rückwärts::ADV,kingumut,кьулухъ
737,rückwärts::ADV,tunumut or tunummut,кьулухъ
738,zurück::ADV,kingumut,
739,zurück::ADV,tunumut or tunummut,
740,unten::ADV,kana,агъада
741,hinab::ADV,qiviu,агъуз
742,überall::ADV,tamaginni,вирина
743,überall::ADV,tamani tamaani,вирина
744,kaum::ADV,qaqutigorsuaq,жизви
745,sehr::ADV,assut,лап
746,noch::ADV,qeratavoq,гьеле
747,schon::ADV,taava-una,хъувуна
748,schon::ADV,taava-una,мадни дардиз
749,schon::ADV,taava-una,мадни гуьтӏуьз
750,schon::ADV,taava-una,мадни гуьтӏуь я
751,wieder::ADV,kingumut,
752,vergebens::ADV,angiluk,нагьакь
753,vergebens::ADV,angiluk,нагьакьа
754,dies::PRN,manna,и
755,dies::PRN,manna,им
756,dies::PRN,matuma,и
757,dies::PRN,matuma,им
758,das::PRN,ua,а
759,das::PRN,ua,ам
760,ich::PRN,uanga,за
761,ich::PRN,uanga,зун
762,du::PRN,illit,вун
763,er::PRN,una,ам
764,er::PRN,una,гьа
765,wir::PRN,uagut,чун
766,ihr::PRN,ilissi,куьн
767,sie::PRN,uku,абур
768,was::FPRN,aat?,вуч
769,wer::FPRN,kikkut,вуж
770,wo::FADV,sumi,гьина
771,wohin::FADV,sumut,гьиниз
772,wie::FADV,qanoq,гьикӏ
773,warum::FADV,sooq,вучиз
774,wieviel::FNUM,qassit,шумуд
775,wieviel::FNUM,qanoq atsigisumik?,шумуд
776,eins::NUM,ataaseq,са
777,zwei::NUM,marluk,кьвед
778,drei::NUM,pingasut,пуд
779,vier::NUM,sisamat,кьуд
780,vier::NUM,qajuusat,кьуд
781,fünf::NUM,tallimat,вад
782,sechs::NUM,arfineq,ругуд
783,sechs::NUM,arfinillit,ругуд
784,sieben::NUM,arfineq-marluk,ирид
785,acht::NUM,arfineq pingasut,муьжуьд
786,neun::NUM,qulingiluat,кӏуьд
787,neun::NUM,arfineq sisamat,кӏуьд
788,zehn::NUM,qulit,цӏуд
789,elf::NUM,aqqaneq,цӏусад
790,zwölf::NUM,aqqaneq-marluk,цӏикьвед
791,zwanzig::NUM,tyve,къад
792,dreißig::NUM,tredive,къанницӏуд
793,dreißig::NUM,pingasunik qulillit,къанницӏуд
794,vierzig::NUM,fyrre,яхцӏур
795,fünfzig::NUM,halvtreds,яхцӏурни цӏуд
796,fünfzig::NUM,tallimanik qulillit,яхцӏурни цӏуд
797,sechzig::NUM,tres,пудкъад
798,siebzig::NUM,halvfjerds,пудкъанни цӏуд
799,achtzig::NUM,firs,кьудкъад
800,neunzig::NUM,halvfems,кьудкъанни цӏуд
801,hundert::NUM,et hundrede,виш
802,tausend::NUM,et tusinde,агъзур
803,und::CNJ,aamma,ва
804,oder::CNJ,imalluunnit,я
805,stehen::V,sikingavoq,акъвазун
806,sitzen::V,ingippoq,ацукьун
807,liegen::V,nalavoq,къаткун
808,liegen::V,aqupivoq,къаткун
809,hängen::V,nivinngarpaa,куьрс хьун
810,werden::V,pinngorpoq,хьун
811,passieren::V,pivoq,хьун
812,beginnen::V,aallarnerpaa,башламиш хьун
813,enden::V,naggaserpaa,куьтягь хьун
814,wechseln::V,immikkut ilivoq,дегиш хьун
815,untergehen[Sonne]::V,ilioqqaasoq,акӏун
816,scheinen[Sonne]::V,qinnorpoq,ишигь гун
817,scheinen[Sonne]::V,qinngorpoq,ишигь гун
818,donnern::V,kalleq,къукърумар авун
819,wehen::V,timmivoq,
820,sich drehen::V,ipippaa,элкъуьн
821,schwanken::V,aalavoq,юзун
822,schwingen::V,issakajaat or issakatsiaarut,галтад хьун
823,fallen::V,quasivaa,аватун
824,brennen::V,seerpoq,кун
825,brennen::V,seerpoq,ккун
826,brennen::V,uuppaa,кун
827,brennen::V,uuppaa,ккун
828,rauchen::V,pujoorpoq,
829,regnen::V,siallerpoq,къун
830,gefrieren::V,qiulerpoq,муркӏади кьун
831,tauen::V,aappoq,цӏурун
832,schmelzen::V,aappoq,цӏурун
833,schmelzen::V,aatsippaa,цӏурун
834,trocknen::V,panerserpaa,кьурун
835,sieden::V,qalappoq,ругун
836,reißen::V,qulli,атӏун
837,reißen::V,qulli,къазунун
838,reißen::V,alittorpaa,атӏун
839,reißen::V,alittorpaa,къазунун
840,reißen::V,kimillanneq,атӏун
841,reißen::V,kimillanneq,къазунун
842,versinken::V,kivivaa,батмиш хьун
843,versinken::V,apparpoq,батмиш хьун
844,vergehen::V,qaangerpaa,алатун
845,vergehen::V,sarsuppoq,алатун
846,erscheinen::V,takutippoq,майдандиз акъатун
847,sinken::V,kivivaa,элекьун
848,sinken::V,apparpoq,элекьун
849,abnehmen::V,ikillipput,тӏимил хьун
850,abnehmen::V,ikillipput,гъвечӏи хьун
851,zunehmen::V,allisippaa,артух хьун
852,steigen::V,allisippaa,хкаж хьун
853,wachsen::V,allivoq,экъечӏун
854,glänzen::V,qinngorpoq,цӏарцӏар гун
855,glänzen::V,qinnorpoq,цӏарцӏар гун
856,funkeln::V,uisorilavoq,нур гун
857,läuten::V,avilualaarpoq,зенг ягъун
858,klingeln::V,aviluarpoq,зенг ягъун
859,klingeln::V,aviluarpaluppoq,зенг ягъун
860,brausen::V,ittuk,къати хьун
861,brausen::V,ittuppoq,къати хьун
862,brausen::V,ittuppaluppoq,къати хьун
863,bellen::V,qiluppoq,элуькьун
864,heulen::V,maarpoq,къув ягъун
865,heulen::V,maalavoq,къув ягъун
866,heulen::V,miaggoorpoq,къув ягъун
867,blasen::V,aporneq,уф гун
868,pfeifen::V,siggartartitsivoq,уьфт ягъун
869,pfeifen::V,siorsulavoq,уьфт ягъун
870,schreien::V,suaarpoq,гьараюн
871,stöhnen::V,nipiliorpoq,суза авун
872,stöhnen::V,nipilliorpoq,суза авун
873,zittern::V,qarsulivik,зурзун
874,leben::V,inuuvoq,яшамиш хьун
875,geboren werden::V,inuuvoq,хьун
876,geboren werden::V,inunngorpoq,хьун
877,atmen::V,anersaarpoq,нефес чӏугун
878,trinken::V,imerpoq,хъун
879,essen::V,tamorpoq,тӏуьн
880,schlucken::V,tuluarnaq,туькьуьнун
881,einschlafen::V,sinippoq,ксун
882,schlafen::V,sinik,ксун
883,aufwachen::V,iterpoq,ахварай аватун
884,aufwachen::V,eqqumavoq,ахварай аватун
885,aufstehen::V,makippoq,къарагъун
886,sich erholen::V,qasuerserpoq,ял ягъун
887,schmerzen::V,anneraa,тӏа хьун
888,schmerzen::V,annernarpoq,тӏа хьун
889,husten::V,quersorpoq,уьгьуь ягъун
890,genesen::V,ajunngissivoq,сагъ хъхьун
891,genesen::V,ilisimmarpoq,сагъ хъхьун
892,genesen::V,ilorrippoq,сагъ хъхьун
893,sterben::V,toquvoq,кьин
894,sich bewegen::V,ingerlavoq,юзун
895,sich setzen::V,ingippoq,ацукьун
896,laufen::V,arpappoq,къекъуьн
897,schreiten::V,ingerlavoq,ккамар къачун
898,spazierengehen::V,utertakajaarpoq,сейр авун
899,spazierengehen::V,utertakattajaarpoq,сейр авун
900,eilen::V,qaa qaa,тади авун
901,eilen::V,qiilasaarpoq,тади авун
902,eilen::V,ingerlasaarpaa,тади авун
903,sich beeilen::V,tuaviorpoq,гьерекатун
904,sausen::V,uiguut,чкурун
905,rennen::V,igivoq,катун
906,rennen::V,igivoq,зверун
907,springen::V,upernassaq,хкадарун
908,klettern::V,pilaakkeerpoq,акьахун
909,schaukeln::V,aalavoq,
910,schwimmen::V,naluppoq,сирнав авун
911,tauchen::V,allorpoq,кьилихъди циз вегьин
912,rudern::V,ipuppaa,кьусуйралди лодка гьалун
913,rudern::V,ipuppaa,цуьруьгъуьлдалди кӏватӏун
914,fahren::V,qimusserpoq,фин
915,fliegen::V,timmivoq,лув гун
916,fliegen::V,timmivoq,цавай фин
917,weggehen::V,piiarpoq,хъфин
918,anhalten::V,unitsippaa,акъвазун
919,hineingehen::V,timaappaa,гьахьун
920,eintreten::V,allattorpaa,гьахьун
921,kommen::V,qaa-,атун
922,kommen::V,pivaa,атун
923,ankommen::V,tikippoq,атун
924,zurückkommen::V,angerlarpoq,хтун
925,bleiben::V,uninngavoq,амукьун
926,warten::V,paavoq,гуьзлемишун
927,warten::V,utaqqivoq,гуьзлемишун
928,suchen::V,nivivaa,къекъуьн
929,finden::V,nanivaa,жугъун
930,versuchen::V,uuppaa,алахъун
931,versuchen::V,ussersarpaa,алахъун
932,vorbereiten::V,piareersarpaa,гьазурун
933,lieben::V,asavaa,кӏан хьун
934,mögen::V,akaaraa,рикӏ ацукьун
935,rühren::V,qeerlerpaa,
936,weinen::V,qiavoq,шехьун
937,schimpfen::V,qatimaarpoq,сеперар гун
938,schimpfen::V,qatimaarpoq,экъуьгъунар авун
939,sich ärgern::V,ugguutigaa,хъел акатун
940,sich fürchten::V,eqqanaarpoq,кичӏе хьун
941,fürchten::V,ersigaa,къурхутмиш хьун
942,fliehen::V,qimaavoq,катун
943,flüchten::V,allikarfigaa,катун
944,sehen::V,isigaa,акун
945,ansehen::V,alaatsinaappaa,килигун
946,hören::V,tusarpaa,ван хьун
947,zuhören::V,naalappoq,яб гун
948,riechen::V,tipippoq,ни чӏугун
949,fühlen::V,misigaa,гьисс авун
950,scheinen::V,takutippoq,
951,frieren::V,qiiavoq,кьун
952,frieren::V,qiiavoq,мекьи хьун
953,tun::V,iliorpoq,авун
954,wollen::V,piumavaa,кӏан хьун
955,anfangen::V,pilerpoq,башламишун
956,beenden::V,naggaserpaa,куьтягьун
957,aufhören::V,naammatsippaa,акъвазун
958,öffnen::V,ammarpaa,ахъаюн
959,schließen::V,matuaa,акьалун
960,stellen::V,ilivaa,эцигун
961,stellen::V,iliorarpai,эцигун
962,stellen::V,ilioqqarpai,эцигун
963,setzen::V,iliorarpai,ацукьарун
964,setzen::V,ilioqqarpai,ацукьарун
965,legen::V,ilivaa,эцигун
966,berühren::V,attorpaa,хкӏурун
967,verbinden::V,taperserpaa,гилигун
968,bedecken::V,iikkerpaa,кӏевун
969,bedecken::V,iikkersorpaa,кӏевун
970,aufhängen::V,inivaa,куьрсарун
971,aufhängen::V,iniorarpai,куьрсарун
972,anzünden::V,saggaavoq,куькӏуьрун
973,aufheben::V,allisippaa,хкажун
974,zurücklassen::V,aallarpoq,тун
975,verlieren::V,annaavaa,квадарун
976,fallen lassen::V,nakkaavaa,авадрун
977,machen::V,iliorpoq,авун
978,machen::V,iliorpoq,кар авун
979,herstellen::V,anillatsippaa,расун
980,bauen::V,marrarterpaa,туькӏуьрун
981,reparieren::V,iluarsaappaa,расун
982,verbessern::V,naqqippaa,хъсанрун
983,graben::V,assappaa,эгъуьнун
984,beugen::V,qappappoq,акӏажарун
985,beugen::V,qappappoq,кангур авун
986,biegen::V,qappappoq,патахъарун
987,wenden::V,assappaa,
988,wenden::V,assakarpoq,
989,umdrehen::V,assakartippaa,элкъуьрун
990,heben::V,kivippaa,хкажун
991,hochheben::V,kissumiarpaa,хкажун
992,ergreifen::V,isaappaa,агалчна кьун
993,ergreifen::V,isaguppaa,агалчна кьун
994,halten::V,minarpaa,кьун
995,drücken::V,naqittaat,чуькьуьн
996,kratzen::V,qitsuppaa,къадгъунун
997,lecken::V,aluppaa,мез гун
998,beißen::V,kiivaa,кӏасун
999,abreißen::V,aqqarpaa,галудун
1000,abreißen::V,isaterpaa,галудун
1001,abschneiden::V,kipivaa,атӏун
1002,binden::V,kakkersarpaa,
1003,stecken::V,kussunneq,сухун
1004,brechen::V,nallorpaa,хун
1005,brechen::V,nallorpaa,кукӏварун
1006,klopfen::V,pattappaa,тахъ-тахъ авун
1007,hauen::V,aqivaa,ягъун
1008,kleben::V,qaappoq,алкӏурун
1009,kleben::V,qaappoq,кукӏурун
1010,reiben::V,tagiarpaa,тӏушунун
1011,reiben::V,tangiarpaa,тӏушунун
1012,streichen::V,erlerpoq,алтадун
1013,schleifen::V,sequppaa,кӏвенкӏв авун
1014,schneiden::V,uullivoq,атӏун
1015,schütteln::V,aalavoq,къарсурун
1016,schwenken::V,issarpoq,элягъун
1017,schwenken::V,issarpoq,галтадун
1018,füllen::V,immerpaa,ацӏурун
1019,einwickeln::V,immoqquserpaa,кутун
1020,einwickeln::V,immoqquserpaa,элкъуьрун
1021,tragen::V,maqippaa,тухун
1022,tragen::V,assartorpoq,тухун
1023,schleppen::V,assartorpoq,галчӏурун
1024,ziehen::V,kalippaa,ялун
1025,ziehen::V,kalippaa,чӏугун
1026,ziehen::V,kalissarpoq,ялун
1027,ziehen::V,kalissarpoq,чӏугун
1028,aufbewahren::V,toqqorpaa,хуьн
1029,werfen::V,kuivaa,гадрун
1030,fangen::V,anguaa,кьун
1031,verstecken::V,anngigaa,кӏевун
1032,teilen::V,agguut,паюн
1033,teilen::V,agguusersorpaa,паюн
1034,schicken::V,nassiuppaa,ракъурун
1035,bringen::V,aggiuppaa,гъун
1036,bringen::V,nassataraa,гъун
1037,bekommen::V,tiguaa,къачун
1038,bekommen::V,tiguaa,жугъурун
1039,erhalten::V,tiguaa,къачун
1040,nehmen::V,pivoq,къачун
1041,nehmen::V,tiguaa,къачун
1042,bewahren::V,sukkunik simerserpaa,хуьн
1043,verderben::V,asiutippaa,чӏурун
1044,verderben::V,piuneerunnerit,чӏурун
1045,zerbrechen::V,ukuvoq,хун
1046,zerreißen::V,tisavaa,къазунун
1047,zerreißen::V,alittorpaa,къазунун
1048,zerstören::V,aserorpaa,чӏурун
1049,zerstören::V,aserorpaa,барбатӏун
1050,verbrennen::V,seerpoq,ккун
1051,geben::V,pivoq,гун
1052,versprechen::V,neriorsorpaa,гаф гун
1053,wünschen::V,kissaat,дуьа авун
1054,loben::V,nersorpaa,тариф авун
1055,loben::V,nersornaat,тариф авун
1056,küssen::V,kunippaa,темен гун
1057,küssen::V,kunissorpaa,темен гун
1058,zudecken::V,majorpaa,гьалдун
1059,wecken::V,itersarpaa,ахварай авудун
1060,zeigen::V,tikkuuppaa,къалурун
1061,führen::V,tasissiuppaa,тухун
1062,führen::V,ilitsersorpaa,тухун
1063,führen::V,tasissersuuppaa,тухун
1064,lehren::V,ilinniartippaa,кӏелиз тун
1065,unterrichten::V,ajoqerpaa,тарс гун
1066,unterrichten::V,ajoqersorpaa,тарс гун
1067,unterrichten::V,ilinniartitsivoq,тарс гун
1068,aufziehen::V,inororsarpaa,тербия гун
1069,aufziehen::V,inororsarpaa,тербияламишун
1070,leiten::V,iluatsippaa,идара авун
1071,antreiben::V,ikusimmippaa,тади кутун
1072,einladen::V,qaaqquaa,теклиф авун
1073,einladen::V,qaasarpaa,теклиф авун
1074,vereinigen::V,taperserpaa,сад авун
1075,besuchen::V,tikeraarpaa,кьилив атун
1076,treffen::V,aporappaa,гьалтун
1077,sich versammeln::V,majorpoq,алтӏушун
1078,spielen::V,pinnguarpoq,къугъун
1079,singen::V,erinarsorpoq,лугьун
1080,singen::V,erinarsorpoq,мани лугьун
1081,tanzen::V,qitippoq,кьуьл авун
1082,sich trennen::V,immikkoortippaa,къакъатун
1083,retten::V,annaappaa,къутармишун
1084,schützen::V,eriagaa,хуьн
1085,schützen::V,pineqartaalivaa,хуьн
1086,schießen::V,aallaavaa,акъатун
1087,schießen::V,piseriuppaa,акъатун
1088,ärgern::V,ninngassarpaa,хъел гъун
1089,ärgern::V,ninngassarpaa,хъел кутун
1090,ärgern::V,ninngassaarpaa,хъел гъун
1091,ärgern::V,ninngassaarpaa,хъел кутун
1092,schlagen::V,unatarpaa,ягъун
1093,schlagen::V,unatarpaa,галукьарун
1094,treten::V,tukerpoq,кьуьл къекъягъун
1095,treten::V,tukerpoq,кьуьл эцягъун
1096,stechen::V,iguppaa,акьадарун
1097,stechen::V,qasilippoq,акьадарун
1098,stoßen::V,ikuserpaa,эцягъун
1099,stoßen::V,ikusimmippaa,эцягъун
1100,stehlen::V,tillippaa,чуьнуьхун
1101,stören::V,akornuserpaa,хкуьрун
1102,verbergen::V,anngigaa,далдаламишун
1103,betrügen::V,peqquserluttuliorfigaa,алцурарун
1104,betrügen::V,peqquserluttuliorfigaa,гьарамзадавал авун
1105,töten::V,maappaa,яна кьин
1106,töten::V,toquppaa,яна кьин
1107,wohnen::V,najugaqarpoq,дуланмиш хьун
1108,arbeiten::V,sulivoq,кӏвалахун
1109,arbeiten::V,sulivoq,кӏвалах авун
1110,sammeln::V,katersorpai,кӏватӏун
1111,jagen::V,piniarpoq,гъуьрч авун
1112,fischen::V,aalisarpoq,гъетер кьун
1113,anbinden::V,qilerut,акалун
1114,anbinden::V,qilersorpaa,акалун
1115,anbinden::V,ungerlatserpaa,акалун
1116,füttern::V,nerlerpaa,ем гун
1117,gießen::V,imerterpaa,яд гун
1118,kochen::V,igavoq,ругун
1119,braten::V,siappaa,чурун
1120,umrühren::V,qeerlerpaa,какадарун
1121,färben::V,misuppaa,шир ягъун
1122,reinigen::V,sanniarpaa,михьун
1123,waschen::V,asappaa,чуьхуьн
1124,abwischen::V,saligarpaa,гуьцӏун
1125,abwischen::V,saligartorpaa,гуьцӏун
1126,fegen::V,sanngiarpaa,шуткун
1127,baden::V,uffarpoq,эхъуьн
1128,sich waschen::V,uffarpoq,жендек чуьхуьн
1129,ausziehen::V,annoraajarpaa,хутӏунун
1130,ausziehen::V,annoraajarpaa,галудун
1131,anziehen::V,ativaa,алукӏун
1132,anziehen::V,atitippaa,алукӏун
1133,sich anziehen::V,atisalersorpoq,алукӏун
1134,sich anziehen::V,atisalersorpoq,парталар алукӏун
1135,sagen::V,oqarpoq,лугьун
1136,sprechen::V,oqaluttarpoq,рахун
1137,reden::V,oqaluppoq,рахун
1138,fragen::V,aperaa,жузун
1139,bitten::V,aperaa,тӏалабун
1140,bitten::V,qinnuigaa,тӏалабун
1141,erzählen::V,oqaluttuaraa,ахъаюн
1142,mitteilen::V,oqalualaarpoq,хабар гун
1143,rufen::V,qaaqquaa,эверун
1144,prahlen::V,oqqartuvoq,яцӏу гафар авун
1145,prahlen::V,oqallortuvoq,яцӏу гафар авун
1146,übersetzen::V,ikaarpoq,таржума авун
1147,übersetzen::V,ikaarpoq,гафладун
1148,übersetzen::V,nutserpaa,таржума авун
1149,übersetzen::V,nutserpaa,гафладун
1150,denken::V,isumaqarpoq,фикир авун
1151,glauben::V,upperaa,агъун
1152,glauben::V,isumaqarpoq,агъун
1153,erkennen::V,ilisaraa,
1154,verstehen::V,paasivaa,
1155,lernen::V,ilinniarpoq,кӏелун
1156,wissen::V,nalunngilaa,чир хьун
1157,wissen::V,nalunngilaa,чирхьун
1158,sich erinnern an::V,eqqaavaa,рикӏел хуьн
1159,vergessen::V,puiorpaa,рикӏелай фин
1160,vergessen::V,puiorpaa,рикӏелай алатун
1161,messen::V,ussersarpaa,алцумун
1162,zählen::V,kisitsivoq,гьисабун
1163,rechnen::V,kisitsivoq,гьисабун
1164,lesen::V,atuarpoq,кӏелун
1165,malen::V,qalipappaa,кхьин
1166,malen::V,qalipappaa,шикилар чӏугун
1167,schreiben::V,allappoq,кхьин
1168,kaufen::V,pisiaraa,къачун
1169,kaufen::V,pisiaraa,маса къачун
1170,verkaufen::V,akigaa,гун
1171,verkaufen::V,akigaa,маса гун
1172,bezahlen::V,akilerpaa,къимет гун
1173,bezahlen::V,akilerpaa,эвезда авун
1174,bezahlen::V,akilerpaa,гьакъи агакьрун
1175,beherrschen::V,inappaa,иеси хьун
1176,ertragen::V,ernertaaraa,таб гун
1177,Nase::N,,нер
1178,Schnurrbart::N,,спел
1179,Schnurrbart::N,,спелар
1180,Fuß::N,,кӏвач
1181,Schlaf::N,,ахвар
1182,Wald::N,,там
1183,Anhöhe::N,,тепе
1184,Anhöhe::N,,гьуьндуьрвал
1185,Gipfel::N,,кӏукӏ
1186,Quelle::N,,чешме
1187,Festland::N,,кьурамат
1188,Kiefer[Baum]::N,,шамагъаж
1189,Pferd::N,,балкӏан
1190,Elch::N,,лось
1191,Schwarm::N,,луж
1192,Ente::N,,пӏатӏ
1193,Barsch::N,,окунь
1194,Hecht::N,,щука
1195,Wurm::N,,квак
1196,Heu::N,,векь
1197,Heu::N,,векьер
1198,Kummer::N,,дерт
1199,Kummer::N,,хажалат
1200,Gespräch::N,,ихтилат
1201,Spiel::N,,къугъун
1202,Gesellschaft::N,,жемят
1203,Gesellschaft::N,,общество
1204,Angelegenheit::N,,кар
1205,Anzahl::N,,сан
1206,Anzahl::N,,кьадар
1207,Strich::N,,цӏар
1208,Gegenstand::N,,затӏ
1209,Höhe::N,,кьакьанвал
1210,Lagerfeuer::N,,цӏай
1211,Gang::N,,ериш
1212,Heim::N,,кӏвал
1213,Beutel::N,,тагъар
1214,Eimer::N,,ведре
1215,Sack::N,,чувал
1216,Brei::N,,хапӏа
1217,Brei::N,,хешил
1218,Leder::N,,тумаж
1219,Gott::N,,аллагь
1220,Reichtum::N,,девлет
1221,Staat::N,,пачагьлугъ
1222,Staat::N,,государство
1223,Gewalt::N,,гуж
1224,Bogen[Waffe]::N,,чӏемерук
1225,Lüge::N,,ттаб
1226,Schaden::N,,зиян
1227,Schaden::N,,зарар
1228,April::N,,апрель
1229,frisch::A,,таза
1230,frisch::A,,михьи
1231,lecker::A,,дадлу
1232,sauer::A,,цуру
1233,bunt::A,,цӏару
1234,bunt::A,,яру-цӏару
1235,teuer::A,,багьа
1236,geschickt::A,,магьир
1237,nackt::A,,кьецӏил
1238,ehemalig::A,,виликан
1239,bekannt::A,,чидай
1240,anderer::A,,маса
1241,anderer::A,,муькуь
1242,zuerst::ADV,,сифте
1243,niemals::ADV,,са чӏавузни
1244,niemals::ADV,,са вахтундани
1245,von hier::ADV,,инай
1246,dort::ADV,,ана
1247,oben::ADV,,винел
1248,hinauf::ADV,,виниз
1249,nicht::ADV,,ваъ
1250,ein wenig::ADV,,са тӏимил
1251,so::ADV,,икӏ
1252,nur::ADV,,анжах
1253,vor::PRP,,вилик
1254,hinter::PRP,,кьулухъ
1255,unter::PRP,,кӏаник
1256,durch::PRP,,арадай
1257,durch::PRP,,-кай хкатна
1258,neben::PRP,,патав
1259,neben::PRP,,мукьув
1260,zwischen::PRP,,ара
1261,zwischen::PRP,,арада
1262,wegen::PRP,,гъиляй
1263,alles::PRN,,вири
1264,alles::PRN,,михьиз
1265,aufgehen[Sonne]::V,,экъечӏун
1266,strömen::V,,авахьун
1267,fließen::V,,авахьун
1268,faulen::V,,кутӏун
1269,verfaulen::V,,чуьруьтмиш хьун
1270,verfaulen::V,,кутӏун
1271,verschwinden::V,,квахьун
1272,lärmen::V,,ван авун
1273,klirren::V,,зигринг авун
1274,rauschen::V,,вишриш авун
1275,klingen::V,,ван авун
1276,müde werden::V,,галатун
1277,müde werden::V,,юргъун хьун
1278,krank werden::V,,кефсуз хьун
1279,krank sein::V,,тӏа хьун
1280,umkommen::V,,терг хьун
1281,sich rühren::V,,юзун
1282,sich erheben::V,,къарагъун
1283,hinfallen::V,,алукьун
1284,kriechen::V,,капаралди фин
1285,gehen::V,,фин
1286,abfahren::V,,фин
1287,abfahren::V,,рекье гьатун
1288,erwarten::V,,вил алаз акъвазун
1289,lachen::V,,хъуьруьн
1290,anschauen::V,,вил вегьин
1291,probieren::V,,дад акун
1292,können::V,,хьун
1293,können::V,,акъакьун
1294,gelingen::V,,арадал атун
1295,geraten::V,,акъатун
1296,ändern::V,,табдил авун
1297,drehen::V,,алчударун
1298,schieben::V,,хуртӏ гун
1299,rütteln::V,,къарсурун
1300,schütten::V,,цун
1301,packen::V,,кьун
1302,hinzufügen::V,,алава авун
1303,wählen::V,,хкягъун
1304,auswählen::V,,хкягъун
1305,behindern::V,,манийвал авун
1306,beschädigen::V,,нукьсанвал гун
1307,reichen::V,,вугун
1308,reichen::V,,гун
1309,schenken::V,,пишкеш авун
1310,wiegen::V,,эчӏягъун
1311,verlassen::V,,гъил къачун
1312,bewachen::V,,хуьн
1313,verteidigen::V,,хуьн
1314,sich schlagen::V,,кукӏун
1315,siegen::V,,гъалиб хьун
1316,belästigen::V,,хкуьрун
1317,belästigen::V,,азият гун
1318,täuschen::V,,алцурарун
1319,täuschen::V,,алцуррун
1320,pflücken::V,,атӏун
1321,fassen::V,,кьун
1322,hüten::V,,чӏура хуьн
1323,treiben::V,,гьалун
1324,melken::V,,ацун
1325,hacken::V,,куьткуьнун
1326,reifen::V,,чурун
1327,reifen::V,,агакьун
1328,zubereiten::V,,гьазурун
1329,backen::V,,чурун
1330,stricken::V,,хурун
1331,nähen::V,,цун
1332,spülen::V,,экъуьрун
1333,kehren::V,,кул алтадун
1334,kämmen::V,,эвягъун
1335,schmücken::V,,безетмишун
1336,schmücken::V,,гуьрчегарун
1337,sich unterhalten::V,,ихтилат авун
1338,nennen::V,,тӏвар гун
1339,bemerken::V,,фикир гун
1340,begreifen::V,,гъавурда акьун
1341,zeichnen::V,,чӏугун
1342,besitzen::V,,иеси хьун
1343,zahlen::V,,къимет гун
1344,zahlen::V,,эвезда авун
1345,zahlen::V,,гьакъи агакьрун
