,Concept_ID,se,udm
2210,Spitze::N,snjuhtje,йыл
2211,Spitze::N,gihttje,йыл
2212,Spitze::N,geahči,йыл
2213,Spitze::N,picci,йыл
2214,Spitze::N,keeči,йыл
2215,Spitze::N,ǩie´čč,йыл
2216,Spitze::N,кя̄женч,йыл
2217,Ende::N,gietjie,пум
2218,Ende::N,giehtje,пум
2219,Ende::N,geahči,пум
2220,Ende::N,keeči,пум
2221,Ende::N,puäš'š,пум
2222,Ende::N,ке̄джь,пум
2223,Loch::N,raejkie,пась
2224,Loch::N,rájgge,пась
2225,Loch::N,ráigi,пась
2226,Loch::N,räigi,пась
2227,Loch::N,loikk,пась
2228,Loch::N,râi´ǧǧ,пась
2229,Loch::N,ра̄ййк,пась
2230,Winkel::N,skaavhte,сэрег
2231,Winkel::N,tjiehka,сэрег
2232,Winkel::N,soahppa,сэрег
2233,Winkel::N,čiehka,сэрег
2234,Winkel::N,sogge,сэрег
2235,Winkel::N,suåp'p,сэрег
2236,Winkel::N,уггл,сэрег
2237,Muster::N,goere,пужы
2238,Muster::N,girjja,пужы
2239,Muster::N,girjjit,пужы
2240,Muster::N,kovos,пужы
2241,Muster::N,кыррьй,пужы
2242,Muster::N,кырьйнесс,пужы
2243,Größe::N,ståaroe,быдӟала
2244,Größe::N,stuorrudahka,быдӟала
2245,Größe::N,stūrrodat,быдӟала
2246,Größe::N,mahtodat,быдӟала
2247,Größe::N,allodat,быдӟала
2248,Größe::N,stuá'ṛudâh,быдӟала
2249,Größe::N,роаӈӈьк,быдӟала
2250,Länge::N,gåhkoe,кузьдала
2251,Länge::N,guhkkudahka,кузьдала
2252,Länge::N,guhkkodat,кузьдала
2253,Länge::N,kukkodâh,кузьдала
2254,Länge::N,õllâdvuõtt,кузьдала
2255,Länge::N,куххьквӯдт,кузьдала
2256,Höhe::N,jalloe,ӝуждала
2257,Höhe::N,jalladahke,ӝуждала
2258,Höhe::N,alludahka,ӝуждала
2259,Höhe::N,allatvuohta,ӝуждала
2260,Höhe::N,allodat,ӝуждала
2261,Höhe::N,aḷodâh,ӝуждала
2262,Höhe::N,âlladvuõtt,ӝуждала
2263,Höhe::N,э̄ллвӯдт,ӝуждала
2264,Gewicht::N,leavloe,сектала
2265,Gewicht::N,leavloe,секытлык
2266,Gewicht::N,dædda,сектала
2267,Gewicht::N,dædda,секытлык
2268,Gewicht::N,låssudahka,сектала
2269,Gewicht::N,låssudahka,секытлык
2270,Gewicht::N,deaddu,сектала
2271,Gewicht::N,deaddu,секытлык
2272,Gewicht::N,tiäd'du,сектала
2273,Gewicht::N,tiäd'du,секытлык
2274,Gewicht::N,teäd'd,сектала
2275,Gewicht::N,teäd'd,секытлык
2276,Gewicht::N,тя̄ннт,сектала
2277,Gewicht::N,тя̄ннт,секытлык
2278,Gewicht::N,вӣссь,сектала
2279,Gewicht::N,вӣссь,секытлык
2280,Menge::N,mierie,лыд
2281,Menge::N,mierie,лыдпус
2282,Menge::N,ållo,лыд
2283,Menge::N,ållo,лыдпус
2284,Menge::N,mearri,лыд
2285,Menge::N,mearri,лыдпус
2286,Menge::N,doahkki,лыд
2287,Menge::N,doahkki,лыдпус
2288,Menge::N,meeṛi,лыд
2289,Menge::N,meeṛi,лыдпус
2290,Menge::N,tukk,лыд
2291,Menge::N,tukk,лыдпус
2292,Menge::N,mie´rr,лыд
2293,Menge::N,mie´rr,лыдпус
2294,Menge::N,туххк,лыд
2295,Menge::N,туххк,лыдпус
2296,Menge::N,ла̄ннҍт,лыд
2297,Menge::N,ла̄ннҍт,лыдпус
2298,Haufen::N,deava,люк
2299,Haufen::N,håevkie,люк
2300,Haufen::N,hårre,люк
2301,Haufen::N,látna,люк
2302,Haufen::N,laaṇâ,люк
2303,Haufen::N,laađđ,люк
2304,Haufen::N,поанн,люк
2305,Reihe::N,raajroe,чур
2306,Reihe::N,rájddo,чур
2307,Reihe::N,gurgadas,чур
2308,Reihe::N,kuáḷus,чур
2309,Reihe::N,riâd'd,чур
2310,Reihe::N,по̄ллт,чур
2311,Boot::N,vïnhtse,пыж
2312,Boot::N,vïnhtse,лодка
2313,Boot::N,vanás,пыж
2314,Boot::N,vanás,лодка
2315,Boot::N,vanntsa,пыж
2316,Boot::N,vanntsa,лодка
2317,Boot::N,fanas,пыж
2318,Boot::N,fanas,лодка
2319,Boot::N,voonâs,пыж
2320,Boot::N,voonâs,лодка
2321,Boot::N,käärbis,пыж
2322,Boot::N,käärbis,лодка
2323,Boot::N,võõnâs,пыж
2324,Boot::N,võõnâs,лодка
2325,Boot::N,вэнс,пыж
2326,Boot::N,вэнс,лодка
2327,Ruder::N,aajroe,полыс
2328,Ruder::N,ájrro,полыс
2329,Ruder::N,áiru,полыс
2330,Ruder::N,áiru,полыс
2331,Ruder::N,äirr,полыс
2332,Ruder::N,а̄ррьй,полыс
2333,Schlitten::N,slærra,додьы
2334,Schlitten::N,tjïelhke,додьы
2335,Schlitten::N,gieris,додьы
2336,Schlitten::N,tjielkká,додьы
2337,Schlitten::N,gielká,додьы
2338,Schlitten::N,kiäl'kká,додьы
2339,Schlitten::N,saan,додьы
2340,Schlitten::N,ǩeâlkk,додьы
2341,Schlitten::N,со̄а̄н,додьы
2342,Ski::N,treavka,куас
2343,Ski::N,sabek,куас
2344,Ski::N,sabet,куас
2345,Ski::N,saaveeh,куас
2346,Ski::N,koolâs,куас
2347,Ski::N,коаллас,куас
2348,Ski::N,са̄вехь,куас
2349,Lagerfeuer::N,dålle,тылскем
2350,Lagerfeuer::N,sajijdållå,тылскем
2351,Lagerfeuer::N,dolla,тылскем
2352,Lagerfeuer::N,tullâ,тылскем
2353,Lagerfeuer::N,toll,тылскем
2354,Lagerfeuer::N,то̄лл,тылскем
2355,Last::N,maajsoe,секыт
2356,Last::N,noade,секыт
2357,Last::N,guorbmi,секыт
2358,Last::N,kye'rmi,секыт
2359,Last::N,nue´đđ,секыт
2360,Last::N,kue´rmm,секыт
2361,Last::N,нуэдът,секыт
2362,Gang::N,vaedtseme,ветлон
2363,Gang::N,mannulahka,ветлон
2364,Gang::N,johtu,ветлон
2365,Gang::N,jotteem,ветлон
2366,Gang::N,joto,ветлон
2367,Gang::N,jäl'lmõš,ветлон
2368,Gang::N,ёадтмушш,ветлон
2369,Gang::N,ёадтҌмушш,ветлон
2370,Schritt::N,sïlle,вамыш
2371,Schritt::N,lávkke,вамыш
2372,Schritt::N,lávki,вамыш
2373,Schritt::N,lävkki,вамыш
2374,Schritt::N,läu´ǩǩ,вамыш
2375,Schritt::N,ла̄ффьк,вамыш
2376,Norden::N,noerhte,уйпал
2377,Norden::N,nuortta,уйпал
2378,Norden::N,davvi,уйпал
2379,Norden::N,taṿe,уйпал
2380,Norden::N,tâ´vv,уйпал
2381,Norden::N,таввял,уйпал
2382,Süden::N,åarjel,лымшор
2383,Süden::N,oarjje,лымшор
2384,Süden::N,lulli,лымшор
2385,Süden::N,mäddi,лымшор
2386,Süden::N,kesipieg'gâ,лымшор
2387,Süden::N,saujj,лымшор
2388,Süden::N,со̄а̄ййв,лымшор
2389,Westen::N,jillie,шунды пуксён
2390,Westen::N,alle,шунды пуксён
2391,Westen::N,oarji,шунды пуксён
2392,Westen::N,uár'ji,шунды пуксён
2393,Westen::N,viõstâr,шунды пуксён
2394,Westen::N,вуэрьял,шунды пуксён
2395,Osten::N,luvlie,шунды ӝужан
2396,Osten::N,lulle,шунды ӝужан
2397,Osten::N,nuorta,шунды ӝужан
2398,Osten::N,nuor'ttâ,шунды ӝужан
2399,Osten::N,nuõrti,шунды ӝужан
2400,Osten::N,нуҏҏьт,шунды ӝужан
2401,Holz::N,moere,пу
2402,Holz::N,muorra,пу
2403,Holz::N,muorra,пу
2404,Holz::N,muoṛâ,пу
2405,Holz::N,muõrr,пу
2406,Holz::N,мӯрр,пу
2407,Brett::N,fealloe,пул
2408,Brett::N,fiello,пул
2409,Brett::N,lávdi,пул
2410,Brett::N,lyev'di,пул
2411,Brett::N,lu´vdd,пул
2412,Brett::N,лаййт,пул
2413,Platte::N,spaagkoe,плита
2414,Platte::N,skierro,плита
2415,Platte::N,skearru,плита
2416,Platte::N,ráptu,плита
2417,Platte::N,ка̄ррьт,плита
2418,Stütze::N,dovtege,пыкет
2419,Stütze::N,dåarjege,пыкет
2420,Stütze::N,tsagge,пыкет
2421,Stütze::N,nihta,пыкет
2422,Stütze::N,duvdda,пыкет
2423,Stütze::N,caggi,пыкет
2424,Stütze::N,cagge,пыкет
2425,Stütze::N,cõgldõk,пыкет
2426,Stütze::N,стуэлльп,пыкет
2427,Stange::N,staavra,пуӵ
2428,Stange::N,stággo,пуӵ
2429,Stange::N,hålggå,пуӵ
2430,Stange::N,stávrá,пуӵ
2431,Stange::N,stággu,пуӵ
2432,Stange::N,čuálgui,пуӵ
2433,Stange::N,kaŋgg,пуӵ
2434,Stange::N,кэ̄ллт,пуӵ
2435,Stange::N,пе̄лльк,пуӵ
2436,Stock::N,galte,боды
2437,Stock::N,klåbpoe,боды
2438,Stock::N,soabbe,боды
2439,Stock::N,soabbi,боды
2440,Stock::N,suáb'bi,боды
2441,Stock::N,suä´b'b,боды
2442,Stock::N,суэммьп,боды
2443,Stab::N,klaahka,пуӵ
2444,Stab::N,klaahka,боды
2445,Stab::N,soabbe,пуӵ
2446,Stab::N,soabbe,боды
2447,Stab::N,soabbi,пуӵ
2448,Stab::N,soabbi,боды
2449,Stab::N,suáb'bi,пуӵ
2450,Stab::N,suáb'bi,боды
2451,Stab::N,suä´b'b,пуӵ
2452,Stab::N,suä´b'b,боды
2453,Stab::N,суэммьп,пуӵ
2454,Stab::N,суэммьп,боды
2455,Rohr::N,gïrse,труба
2456,Rohr::N,båhttså,труба
2457,Rohr::N,bohcci,труба
2458,Rohr::N,poccee,труба
2459,Rohr::N,puu´lčiǩ,труба
2460,Rohr::N,туррьп,труба
2461,Haus::N,ståapoe,юрт
2462,Haus::N,goahte,юрт
2463,Haus::N,stohpu,юрт
2464,Haus::N,tááḷu,юрт
2465,Haus::N,tääll,юрт
2466,Haus::N,пэ̄ҏҏт,юрт
2467,Heim::N,hïejme,корка
2468,Heim::N,viesso,корка
2469,Heim::N,ruoktu,корка
2470,Heim::N,päikki,корка
2471,Heim::N,päi´ǩǩ,корка
2472,Heim::N,пэ̄ҏҏт,корка
2473,Ofen::N,vuebnie,гур
2474,Ofen::N,vuodná,гур
2475,Ofen::N,vuobnne,гур
2476,Ofen::N,uvdna,гур
2477,Ofen::N,uvnâ,гур
2478,Ofen::N,ǩiiuǥân,гур
2479,Ofen::N,пе̄ххц,гур
2480,Ofen::N,кыввкан,гур
2481,Fußboden::N,guelpie,выж
2482,Fußboden::N,guolbbe,выж
2483,Fußboden::N,láhtti,выж
2484,Fußboden::N,šalde,выж
2485,Fußboden::N,šâ´ldd,выж
2486,Fußboden::N,шалльт,выж
2487,Tisch::N,buertie,ӝӧк
2488,Tisch::N,bievdde,ӝӧк
2489,Tisch::N,beavdi,ӝӧк
2490,Tisch::N,pevdi,ӝӧк
2491,Tisch::N,på´rdd,ӝӧк
2492,Tisch::N,stue´ll,ӝӧк
2493,Tisch::N,туэлль,ӝӧк
2494,Stuhl::N,stovle,пукон
2495,Stuhl::N,ståvllå,пукон
2496,Stuhl::N,stuollu,пукон
2497,Stuhl::N,stovli,пукон
2498,Stuhl::N,stuu´l,пукон
2499,Stuhl::N,стула,пукон
2500,Wiege::N,gïerhkeme,кӧкы
2501,Wiege::N,gïerhkeme,зыбка
2502,Wiege::N,vuoggo,кӧкы
2503,Wiege::N,vuoggo,зыбка
2504,Wiege::N,geaŧŧu,кӧкы
2505,Wiege::N,geaŧŧu,зыбка
2506,Wiege::N,geaktu,кӧкы
2507,Wiege::N,geaktu,зыбка
2508,Wiege::N,gietkka,кӧкы
2509,Wiege::N,gietkka,зыбка
2510,Wiege::N,kiäh'tu,кӧкы
2511,Wiege::N,kiäh'tu,зыбка
2512,Wiege::N,vogga,кӧкы
2513,Wiege::N,vogga,зыбка
2514,Wiege::N,кӣткэм,кӧкы
2515,Wiege::N,кӣткэм,зыбка
2516,Bett::N,seangkoe,валес
2517,Bett::N,sæŋŋga,валес
2518,Bett::N,seaŋga,валес
2519,Bett::N,seŋgâ,валес
2520,Bett::N,sââ´jj,валес
2521,Bett::N,вуэдтӭмсайй,валес
2522,Regal::N,hælla,ӝажы
2523,Regal::N,hilldo,ӝажы
2524,Regal::N,hildu,ӝажы
2525,Regal::N,ildee,ӝажы
2526,Regal::N,i´lddi,ӝажы
2527,Regal::N,ылльтэ,ӝажы
2528,Kiste::N,aeskie,ящик
2529,Kiste::N,kássa,ящик
2530,Kiste::N,kássa,ящик
2531,Kiste::N,árkku,ящик
2532,Kiste::N,ču´ǩǩ,ящик
2533,Kiste::N,чуххьк,ящик
2534,Fenster::N,klaase,укно
2535,Fenster::N,klaase,косяк
2536,Fenster::N,vinndek,укно
2537,Fenster::N,vinndek,косяк
2538,Fenster::N,láse,укно
2539,Fenster::N,láse,косяк
2540,Fenster::N,laasâ,укно
2541,Fenster::N,laasâ,косяк
2542,Fenster::N,ikkân,укно
2543,Fenster::N,ikkân,косяк
2544,Fenster::N,эххкан,укно
2545,Fenster::N,эххкан,косяк
2546,Tür::N,okse,ӧс
2547,Tür::N,uksa,ӧс
2548,Tür::N,uksa,ӧс
2549,Tür::N,uksâ,ӧс
2550,Tür::N,uhss,ӧс
2551,Tür::N,уккс,ӧс
2552,Tor::N,okse,ӟезьы
2553,Tor::N,pårttå,ӟезьы
2554,Tor::N,uksa,ӟезьы
2555,Tor::N,poarta,ӟезьы
2556,Tor::N,porttâ,ӟезьы
2557,Tor::N,uustõk,ӟезьы
2558,Tor::N,čuâlluhss,ӟезьы
2559,Tor::N,уккс,ӟезьы
2560,Zaun::N,haakene,забор
2561,Zaun::N,jerra,забор
2562,Zaun::N,gárdde,забор
2563,Zaun::N,áidi,забор
2564,Zaun::N,äiđi,забор
2565,Zaun::N,äidd,забор
2566,Zaun::N,čuâll,забор
2567,Zaun::N,а̄ййт,забор
2568,Dach::N,rehpie,липет
2569,Dach::N,dæhkko,липет
2570,Dach::N,gáhttu,липет
2571,Dach::N,káttu,липет
2572,Dach::N,laakk,липет
2573,Dach::N,пэ̄ҏҏтэ̄ля,липет
2574,Dach::N,кры̄ша,липет
2575,Leiter::N,raajtere,падӟа
2576,Leiter::N,tjajmos,падӟа
2577,Leiter::N,boagos,падӟа
2578,Leiter::N,ráidalas,падӟа
2579,Leiter::N,raidlâs,падӟа
2580,Leiter::N,лествец,падӟа
2581,Besen::N,saehpie,ӵужон
2582,Besen::N,saehpie,исьнер
2583,Besen::N,gaerpene,ӵужон
2584,Besen::N,gaerpene,исьнер
2585,Besen::N,njáman,ӵужон
2586,Besen::N,njáman,исьнер
2587,Besen::N,luvdá,ӵужон
2588,Besen::N,luvdá,исьнер
2589,Besen::N,luvdá,ӵужон
2590,Besen::N,luvdá,исьнер
2591,Besen::N,västt,ӵужон
2592,Besen::N,västt,исьнер
2593,Besen::N,ва̄сст,ӵужон
2594,Besen::N,ва̄сст,исьнер
2595,Spaten::N,gåajvoe,лопатка
2596,Spaten::N,spádá,лопатка
2597,Spaten::N,goajvvo,лопатка
2598,Spaten::N,goaivu,лопатка
2599,Spaten::N,kuái'vu,лопатка
2600,Spaten::N,kuäivv,лопатка
2601,Spaten::N,куаййв,лопатка
2602,Schaufel::N,gåajvoe,ютырон
2603,Schaufel::N,gåjvun,ютырон
2604,Schaufel::N,goajvvo,ютырон
2605,Schaufel::N,goaivu,ютырон
2606,Schaufel::N,kuái'vu,ютырон
2607,Schaufel::N,kuäivv,ютырон
2608,Schaufel::N,куаййв,ютырон
2609,Gabel::N,tjåagka,тэчы
2610,Gabel::N,tjåagka,вилка
2611,Gabel::N,gáffil,тэчы
2612,Gabel::N,gáffil,вилка
2613,Gabel::N,káffal,тэчы
2614,Gabel::N,káffal,вилка
2615,Gabel::N,kaahvâl,тэчы
2616,Gabel::N,kaahvâl,вилка
2617,Gabel::N,velkk,тэчы
2618,Gabel::N,velkk,вилка
2619,Gabel::N,а̄лльс,тэчы
2620,Gabel::N,а̄лльс,вилка
2621,Löffel::N,buste,пуньы
2622,Löffel::N,bassti,пуньы
2623,Löffel::N,baste,пуньы
2624,Löffel::N,pastem,пуньы
2625,Löffel::N,pâ´sttem,пуньы
2626,Löffel::N,пасьтэмь,пуньы
2627,Messer::N,nejpie,пурт
2628,Messer::N,nijbbe,пурт
2629,Messer::N,niibi,пурт
2630,Messer::N,nijbe,пурт
2631,Messer::N,nei´bb,пурт
2632,Messer::N,ныййп,пурт
2633,Nagel::N,spæjhkere,кортӵог
2634,Nagel::N,spiger,кортӵог
2635,Nagel::N,návlle,кортӵог
2636,Nagel::N,spiikkár,кортӵог
2637,Nagel::N,spijkkár,кортӵог
2638,Nagel::N,näu´ll,кортӵог
2639,Nagel::N,на̄ввьл,кортӵог
2640,Netz::N,viermie,сеть
2641,Netz::N,viermme,сеть
2642,Netz::N,næhtta,сеть
2643,Netz::N,fierbmi,сеть
2644,Netz::N,viermi,сеть
2645,Netz::N,säi´mm,сеть
2646,Netz::N,нӯжхьт,сеть
2647,Haken::N,kruehkie,курик
2648,Haken::N,ruohkke,курик
2649,Haken::N,vagge,курик
2650,Haken::N,roahkki,курик
2651,Haken::N,faggi,курик
2652,Haken::N,kuák'ki,курик
2653,Haken::N,kuä´ǩ'ǩ,курик
2654,Haken::N,ва̄ӈӈк,курик
2655,Haken::N,куэххьк,курик
2656,Griff::N,rehpie,ныд
2657,Griff::N,taatje,ныд
2658,Griff::N,gavlla,ныд
2659,Griff::N,guottáldahka,ныд
2660,Griff::N,geavja,ныд
2661,Griff::N,novdâ,ныд
2662,Griff::N,nõđđ,ныд
2663,Griff::N,kå´ǧǧ,ныд
2664,Griff::N,нэ̄дт,ныд
2665,Schloss::N,laesie,тунгон
2666,Schloss::N,lássa,тунгон
2667,Schloss::N,lohkka,тунгон
2668,Schloss::N,lukkâ,тунгон
2669,Schloss::N,lokk,тунгон
2670,Schloss::N,ло̄ххк,тунгон
2671,Bild::N,guvvie,суред
2672,Bild::N,gåvvå,суред
2673,Bild::N,govva,суред
2674,Bild::N,koṿe,суред
2675,Bild::N,kartt,суред
2676,Bild::N,картина,суред
2677,Figur::N,guvvie,фигура
2678,Figur::N,gåvos,фигура
2679,Figur::N,figuvrra,фигура
2680,Figur::N,figuvra,фигура
2681,Figur::N,kovos,фигура
2682,Figur::N,kuâŋas,фигура
2683,Puppe::N,dåahka,мунё
2684,Puppe::N,dåhkko,мунё
2685,Puppe::N,doahkko,мунё
2686,Puppe::N,dohkká,мунё
2687,Puppe::N,duhkká,мунё
2688,Puppe::N,kuuhlaž,мунё
2689,Puppe::N,кукла,мунё
2690,Beutel::N,voessetje,пуйы
2691,Beutel::N,påvsså,пуйы
2692,Beutel::N,seahkaš,пуйы
2693,Beutel::N,bursa,пуйы
2694,Beutel::N,guhkkár,пуйы
2695,Beutel::N,čooṿâs,пуйы
2696,Beutel::N,siâk'k,пуйы
2697,Beutel::N,kå´ššel,пуйы
2698,Beutel::N,ве̄ҏҏц,пуйы
2699,Bündel::N,paantje,керттэт
2700,Bündel::N,buduk,керттэт
2701,Bündel::N,gurppe,керттэт
2702,Bündel::N,gihppu,керттэт
2703,Bündel::N,kiäs'tu,керттэт
2704,Bündel::N,šnâpp,керттэт
2705,Bündel::N,пуччк,керттэт
2706,Tasche::N,veaskoe,пуйы
2707,Tasche::N,veaskoe,сумка
2708,Tasche::N,væssko,пуйы
2709,Tasche::N,væssko,сумка
2710,Tasche::N,lávkka,пуйы
2711,Tasche::N,lávkka,сумка
2712,Tasche::N,lávka,пуйы
2713,Tasche::N,lávka,сумка
2714,Tasche::N,seahkka,пуйы
2715,Tasche::N,seahkka,сумка
2716,Tasche::N,lavkkâ,пуйы
2717,Tasche::N,lavkkâ,сумка
2718,Tasche::N,laukk,пуйы
2719,Tasche::N,laukk,сумка
2720,Tasche::N,суӎӎьк,пуйы
2721,Tasche::N,суӎӎьк,сумка
2722,Tasche::N,ло̄а̄ффк,пуйы
2723,Tasche::N,ло̄а̄ффк,сумка
2724,Eimer::N,bæhtoe,ведра
2725,Eimer::N,skiello,ведра
2726,Eimer::N,skállu,ведра
2727,Eimer::N,eebir,ведра
2728,Eimer::N,skääll,ведра
2729,Eimer::N,е̄мьперь,ведра
2730,Deckel::N,luehkie,ӵоксэт
2731,Deckel::N,låhkke,ӵоксэт
2732,Deckel::N,lohkki,ӵоксэт
2733,Deckel::N,lokke,ӵоксэт
2734,Deckel::N,lå´ǩǩ,ӵоксэт
2735,Deckel::N,ко̄а̄ххтнэсс,ӵоксэт
2736,Geschirr::N,lihtie,тусьты-пуньы
2737,Geschirr::N,lihte,тусьты-пуньы
2738,Geschirr::N,lihtit,тусьты-пуньы
2739,Geschirr::N,litte,тусьты-пуньы
2740,Geschirr::N,kärldõk,тусьты-пуньы
2741,Geschirr::N,ка̄ррь,тусьты-пуньы
2742,Sack::N,voesse,пуйы
2743,Sack::N,vuossa,пуйы
2744,Sack::N,seahkka,пуйы
2745,Sack::N,sekkâ,пуйы
2746,Sack::N,siâk'k,пуйы
2747,Sack::N,ве̄ҏҏц,пуйы
2748,Tasse::N,guksie,ӵаша
2749,Tasse::N,gåhppå,ӵаша
2750,Tasse::N,gohppu,ӵаша
2751,Tasse::N,pollo,ӵаша
2752,Tasse::N,kopp,ӵаша
2753,Tasse::N,на̄ххьп,ӵаша
2754,Topf::N,baetie,миска
2755,Topf::N,krovhte,миска
2756,Topf::N,rujtta,миска
2757,Topf::N,giebbme,миска
2758,Topf::N,báhti,миска
2759,Topf::N,gievdni,миска
2760,Topf::N,pääti,миска
2761,Topf::N,kruâitt,миска
2762,Topf::N,кӣммьн,миска
2763,Kessel::N,giebnie,пурты
2764,Kessel::N,skallo,пурты
2765,Kessel::N,giebbme,пурты
2766,Kessel::N,gieđbmi,пурты
2767,Kessel::N,kiem'ni,пурты
2768,Kessel::N,ǩie´mnn,пурты
2769,Kessel::N,кӣммьн,пурты
2770,Essen::N,åesie,сиськон
2771,Essen::N,beapmoe,сиськон
2772,Essen::N,biebbmo,сиськон
2773,Essen::N,borramuš,сиськон
2774,Essen::N,purrâmâš,сиськон
2775,Essen::N,porrmõš,сиськон
2776,Essen::N,по̄ррмушш,сиськон
2777,Nahrung::N,beapmoe,сион
2778,Nahrung::N,biebbmo,сион
2779,Nahrung::N,biebmu,сион
2780,Nahrung::N,purrâmâš,сион
2781,Nahrung::N,porrmõš,сион
2782,Nahrung::N,по̄ррмушш,сион
2783,Speise::N,beapmoe,сиён
2784,Speise::N,biebbmo,сиён
2785,Speise::N,biebmu,сиён
2786,Speise::N,määlis,сиён
2787,Speise::N,aasâs,сиён
2788,Speise::N,porrmõš,сиён
2789,Speise::N,по̄ррмушш,сиён
2790,Fleisch::N,bearkoe,сӥль
2791,Fleisch::N,oadtje,сӥль
2792,Fleisch::N,bierggo,сӥль
2793,Fleisch::N,biergu,сӥль
2794,Fleisch::N,uáž'ži,сӥль
2795,Fleisch::N,vuä´ǯ'ǯ,сӥль
2796,Fleisch::N,вуэннч,сӥль
2797,Getreide::N,gernie,ю тысь
2798,Getreide::N,gårnne,ю тысь
2799,Getreide::N,gordni,ю тысь
2800,Getreide::N,valje,ю тысь
2801,Getreide::N,ле̄ййп,ю тысь
2802,Brei::N,kraavhtse,ӝук
2803,Brei::N,ráktsa,ӝук
2804,Brei::N,buvru,ӝук
2805,Brei::N,suoḥâd,ӝук
2806,Brei::N,hutt,ӝук
2807,Brei::N,уххт,ӝук
2808,Brot::N,gaahkoe,нянь
2809,Brot::N,lájbbe,нянь
2810,Brot::N,stummpa,нянь
2811,Brot::N,láibi,нянь
2812,Brot::N,gáhkku,нянь
2813,Brot::N,leibi,нянь
2814,Brot::N,lei´bb,нянь
2815,Brot::N,ле̄ййп,нянь
2816,Scheibe::N,snaejrie,шорем
2817,Scheibe::N,sárdde,шорем
2818,Scheibe::N,vajahas,шорем
2819,Scheibe::N,časkkis,шорем
2820,Scheibe::N,ča'skes,шорем
2821,Scheibe::N,ku´sǩǩ,шорем
2822,Scheibe::N,кусськ,шорем
2823,Fett::N,buejtie,кӧй
2824,Fett::N,vuodja,кӧй
2825,Fett::N,buoidi,кӧй
2826,Fett::N,pyei'di,кӧй
2827,Fett::N,puõi´dd,кӧй
2828,Fett::N,пуййт,кӧй
2829,Butter::N,voeje,вӧй
2830,Butter::N,vuodja,вӧй
2831,Butter::N,vuodja,вӧй
2832,Butter::N,vuojâ,вӧй
2833,Butter::N,vuõjj,вӧй
2834,Butter::N,вӯйй,вӧй
2835,Öl::N,ålja,вӧй
2836,Öl::N,ulljo,вӧй
2837,Öl::N,oalljo,вӧй
2838,Öl::N,olju,вӧй
2839,Öl::N,oljo,вӧй
2840,Öl::N,vuõjj,вӧй
2841,Öl::N,вӯйй,вӧй
2842,Salz::N,saelhtie,сылал
2843,Salz::N,sállte,сылал
2844,Salz::N,sálti,сылал
2845,Salz::N,sältti,сылал
2846,Salz::N,sä´ltt,сылал
2847,Salz::N,сӯлль,сылал
2848,Suppe::N,joptse,шыд
2849,Suppe::N,jupptsa,шыд
2850,Suppe::N,málli,шыд
2851,Suppe::N,määḷi,шыд
2852,Suppe::N,lieṃâ,шыд
2853,Suppe::N,liõmm,шыд
2854,Suppe::N,лӣмм,шыд
2855,Honig::N,hååneske,чечы
2856,Honig::N,meda,чечы
2857,Honig::N,miehta,чечы
2858,Honig::N,mietâ,чечы
2859,Honig::N,miõtt,чечы
2860,Honig::N,мӣдт,чечы
2861,Milch::N,mielhkie,йӧл
2862,Milch::N,mielkke,йӧл
2863,Milch::N,mielki,йӧл
2864,Milch::N,miel'kki,йӧл
2865,Milch::N,mie´lǩǩ,йӧл
2866,Milch::N,ма̄ййт,йӧл
2867,Tee::N,löövje,чай
2868,Tee::N,tedja,чай
2869,Tee::N,deadju,чай
2870,Tee::N,čee,чай
2871,Tee::N,teej̣â,чай
2872,Tee::N,čee,чай
2873,Tee::N,чайй,чай
2874,Leder::N,hovre,сурон
2875,Leder::N,sassne,сурон
2876,Leder::N,náhkki,сурон
2877,Leder::N,leaira,сурон
2878,Leder::N,čevđi,сурон
2879,Leder::N,čåu´dd,сурон
2880,Leder::N,на̄ххьк,сурон
2881,Wolle::N,ålloe,гон
2882,Wolle::N,ålloe,ыжгон
2883,Wolle::N,hullo,гон
2884,Wolle::N,hullo,ыжгон
2885,Wolle::N,ullu,гон
2886,Wolle::N,ullu,ыжгон
2887,Wolle::N,ullo,гон
2888,Wolle::N,ullo,ыжгон
2889,Wolle::N,oll,гон
2890,Wolle::N,oll,ыжгон
2891,Wolle::N,улл,гон
2892,Wolle::N,улл,ыжгон
2893,Stoff::N,tyjje,куэм
2894,Stoff::N,gápptás,куэм
2895,Stoff::N,stoaffa,куэм
2896,Stoff::N,ávnnas,куэм
2897,Stoff::N,käägus,куэм
2898,Stoff::N,aaunâs,куэм
2899,Stoff::N,лыййн,куэм
2900,Nadel::N,naaloe,вень
2901,Nadel::N,nállo,вень
2902,Nadel::N,nállu,вень
2903,Nadel::N,nááḷu,вень
2904,Nadel::N,neu´ll,вень
2905,Nadel::N,нӣввьл,вень
2906,Faden::N,laejkie,сӥньыс
2907,Faden::N,hárppo,сӥньыс
2908,Faden::N,árpu,сӥньыс
2909,Faden::N,läigi,сӥньыс
2910,Faden::N,lääi´j,сӥньыс
2911,Faden::N,сӯнн,сӥньыс
2912,Knopf::N,balhka,бирды
2913,Knopf::N,boallo,бирды
2914,Knopf::N,boallu,бирды
2915,Knopf::N,puál'lu,бирды
2916,Knopf::N,puäll,бирды
2917,Knopf::N,пуалл,бирды
