,Concept_ID,la,ca
852,vergehen::V,praeterire,passar
853,erscheinen::V,apparere,aparèixer
854,verschwinden::V,discedere,desaparèixer
855,sinken::V,labi,baixar
856,sinken::V,labi,descendir
857,abnehmen::V,deminui,decréixer
858,zunehmen::V,augeri,augmentar
859,steigen::V,augescere,pujar
860,wachsen::V,crescere,créixer
861,glänzen::V,splendere,brillar
862,glänzen::V,splendere,resplendir
863,funkeln::V,micare,espurnejar
864,lärmen::V,strepere,fer soroll
865,läuten::V,sonare,sonar
866,klingeln::V,tinnire,trucar
867,klirren::V,crepare,dringar
868,brausen::V,saevire,rugir
869,rauschen::V,crepare,murmurar
870,klingen::V,sonare,sonar
871,bellen::V,latrare,lladrar
872,heulen::V,ululare,udolar
873,blasen::V,flare,bufar
874,pfeifen::V,sibilare,xiular
875,schreien::V,clamare,cridar
876,stöhnen::V,gemere,gemegar
877,zittern::V,tremere,tremolar
878,zittern::V,trepidare,tremolar
879,leben::V,vivere,vīure
880,geboren werden::V,nasci,néixer
881,atmen::V,spirare,respirar
882,trinken::V,bibere,beure
883,essen::V,edere,menjar
884,schlucken::V,devorare,empassar-se
885,müde werden::V,fatigari,cansar-se
886,einschlafen::V,obdormiscere,adormir-se
887,schlafen::V,dormire,dormir
888,aufwachen::V,expergisci,despertar-se
889,aufstehen::V,exsurgere,llevar-se
890,sich erholen::V,se reficere,descansar
891,krank werden::V,aegrescere,posar-se malalt
892,krank sein::V,aegrotare,estar malalt
893,schmerzen::V,dolere,doldre
894,husten::V,tussire,tossir
895,genesen::V,convalescere,recuperar-se
896,sterben::V,mori,morir
897,umkommen::V,perire,perir
898,sich bewegen::V,se movere,moure's
899,sich rühren::V,micare,moure's
900,sich erheben::V,surgere,aixecar-se
901,sich setzen::V,considere,asseure's
902,hinfallen::V,cadere,caure's
903,laufen::V,vadere,caminar
904,schreiten::V,gradi,procedir
905,spazierengehen::V,ambulare,passejar
906,eilen::V,properare,anar corrent
907,sich beeilen::V,festinare,afanyar-se
908,sausen::V,currere,córrer
909,rennen::V,currere,córrer
910,springen::V,salire,saltar
911,klettern::V,niti,escalar
912,schaukeln::V,oscillare,gronxar-se
913,schaukeln::V,oscillare,balancejar-se
914,kriechen::V,repere,reptar
915,kriechen::V,repere,arrossegar-se
916,kriechen::V,serpere,reptar
917,kriechen::V,serpere,arrossegar-se
918,schwimmen::V,nare,nadar
919,schwimmen::V,natare,nadar
920,tauchen::V,mergere,bussejar
921,tauchen::V,mergere,submergir-se
922,rudern::V,remigare,remar
923,fahren::V,vehi,anar
924,fliegen::V,volare,volar
925,gehen::V,ire,caminar
926,gehen::V,vadere,caminar
927,weggehen::V,abire,anar-se'n
928,weggehen::V,discedere,anar-se'n
929,abfahren::V,proficisci,partir
930,anhalten::V,consistere,aturar-se
931,hineingehen::V,inire,entrar
932,hineingehen::V,ingredi,entrar
933,eintreten::V,intrare,entrar
934,kommen::V,venire,venir
935,ankommen::V,advenire,arribar
936,zurückkommen::V,revenire,tornar
937,bleiben::V,manere,quedar-se
938,warten::V,opperiri,esperar
939,erwarten::V,opperiri,esperar
940,erwarten::V,expectare,esperar
941,suchen::V,quaerere,buscar
942,finden::V,reperire,trobar
943,versuchen::V,conari,intentar
944,versuchen::V,temptare,intentar
945,vorbereiten::V,parare,preparar
946,lieben::V,amare,estimar
947,mögen::V,amare,agradar a
948,lachen::V,ridere,riure
949,rühren::V,commovere,commoure
950,rühren::V,commovere,emocionar
951,weinen::V,flere,plorar
952,schimpfen::V,increpare,renyar
953,sich ärgern::V,indignari,enfadar-se
954,sich fürchten::V,vereri,tenir por
955,fürchten::V,timere,témer
956,fliehen::V,fugere,fugir
957,flüchten::V,effugere,refugiar-se
958,sehen::V,videre,veure
959,anschauen::V,aspectare,mirar
960,ansehen::V,spectare,mirar
961,hören::V,audire,oir
962,zuhören::V,auscultare,escoltar
963,probieren::V,gustare,provar
964,riechen::V,olfacere,olorar
965,fühlen::V,sentire,sentīr
966,scheinen::V,videri,semblar
967,zu sehen sein::V,conspici,poder-se veure
968,vernehmen::V,comperire,percebre
969,frieren::V,algere,tenir fred
970,tun::V,facere,fer
971,können::V,posse,poder
972,wollen::V,velle,voler
973,anfangen::V,incipere,iniciar
974,beenden::V,finire,acabar
975,aufhören::V,desistere,deixar
976,gelingen::V,contingere,sortir bé
977,geraten::V,evenire,sortir
978,öffnen::V,aperire,obrir
979,schließen::V,claudere,tancar
980,stellen::V,sistere,posar
981,stellen::V,sistere,col·locar
982,setzen::V,ponere,assentar
983,legen::V,ponere,posar
984,berühren::V,tangere,tocar
985,verbinden::V,iungere,unir
986,verbinden::V,iungere,connectar
987,bedecken::V,tegere,tapar
988,bedecken::V,tegere,cobrir
989,bedecken::V,operire,tapar
990,bedecken::V,operire,cobrir
991,aufhängen::V,suspendere,penjar
992,anzünden::V,accendere,encendre
993,anzünden::V,inflammare,encendre
994,aufheben::V,tollere,aixecar
995,zurücklassen::V,relinquere,deixar
996,verlieren::V,perdere,pērdre
997,verlieren::V,amittere,pērdre
998,fallen lassen::V,dimittere,deixar caure
999,machen::V,facere,fer
1000,herstellen::V,fabricare,producir
1001,bauen::V,construere,construir
1002,reparieren::V,reparare,reparar
1003,verbessern::V,emendare,millorar
1004,ändern::V,mutare,canviar
1005,graben::V,fodere,cavar
1006,beugen::V,flectere,doblegar
1007,biegen::V,curvare,corbar
1008,biegen::V,curvare,arquejar
1009,drehen::V,torquere,girar
1010,wenden::V,vertere,girar
1011,umdrehen::V,convertere,voltar
1012,heben::V,tollere,pujar
1013,heben::V,tollere,aixecar
1014,hochheben::V,levare,aixecar
1015,ergreifen::V,capessere,agafar
1016,halten::V,tenere,mantenir
1017,drücken::V,premere,prémer
1018,drücken::V,premere,estrènyer
1019,schieben::V,promovere,empènyer
1020,kratzen::V,radere,raspar
1021,lecken::V,lambere,llepar
1022,beißen::V,mordere,mossegar
1023,abreißen::V,avellere,arrencar
1024,abschneiden::V,desecare,tallar
1025,binden::V,ligare,lligar
1026,stecken::V,inserere,ficar
1027,brechen::V,rumpere,trencar
1028,klopfen::V,pultare,trucar
1029,hauen::V,ferire,picar
1030,hauen::V,ferire,colpejar
1031,kleben::V,agglutinare,enganxar
1032,reiben::V,terere,fregar
1033,streichen::V,oblinere,untar
1034,schleifen::V,acuere,afilar
1035,schleifen::V,acuere,esmolar
1036,schneiden::V,secare,tallar
1037,rütteln::V,quassare,sacsejar
1038,schütteln::V,quatere,agitar
1039,schütteln::V,quatere,sacsejar
1040,schwenken::V,ventilare,agitar
1041,schütten::V,fundere,abocar
1042,füllen::V,complere,omplir
1043,einwickeln::V,involvere,embolicar
1044,tragen::V,ferre,dur
1045,tragen::V,ferre,portar
1046,tragen::V,portare,dur
1047,tragen::V,portare,portar
1048,schleppen::V,pertrahere,arrossegar
1049,ziehen::V,trahere,tirar
1050,ziehen::V,trahere,estirar
1051,aufbewahren::V,asservare,conservar
1052,werfen::V,iacere,llançar
1053,fangen::V,capere,agafar
1054,fangen::V,capere,atrapar
1055,packen::V,capessere,engrapar
1056,verstecken::V,abdere,amagar
1057,teilen::V,partiri,dividir
1058,teilen::V,dividere,dividir
1059,schicken::V,mittere,enviar
1060,bringen::V,apportare,portar
1061,hinzufügen::V,addere,afegir
1062,bekommen::V,adipisci,obtenir
1063,erhalten::V,accipere,rebre
1064,nehmen::V,sumere,prendre
1065,wählen::V,eligere,triar
1066,wählen::V,eligere,elegir
1067,auswählen::V,deligere,escollir
1068,auswählen::V,deligere,seleccionar
1069,bewahren::V,conservare,conservar
1070,behindern::V,impedire,impedir
1071,behindern::V,impedire,obstaculitzar
1072,verderben::V,corrumpere,espatllar
1073,beschädigen::V,laedere,danyar
1074,beschädigen::V,laedere,destrossar
1075,zerbrechen::V,rumpere,trencar
1076,zerbrechen::V,frangere,trencar
1077,zerreißen::V,discindere,estripar
1078,zerstören::V,delere,destruir
1079,verbrennen::V,urere,cremar
1080,verbrennen::V,cremare,cremar
1081,geben::V,dare,donar
1082,reichen::V,praebere,passar
1083,schenken::V,donare,regalar
1084,schenken::V,largiri,regalar
1085,versprechen::V,polliceri,prometre
1086,versprechen::V,promittere,prometre
1087,loben::V,laudare,elogiar
1088,küssen::V,osculari,fer un petó a
1089,zudecken::V,tegere,tapar
1090,zudecken::V,tegere,cobrir
1091,wecken::V,excitare,despertar
1092,zeigen::V,monstrare,mostrar
1093,zeigen::V,monstrare,ensenyar
1094,führen::V,ducere,guiar
1095,führen::V,ducere,conduir
1096,lehren::V,docere,ensenyar
1097,unterrichten::V,instituere,ensenyar
1098,aufziehen::V,nutrire,criar
1099,leiten::V,ducere,dirigir
1100,antreiben::V,incitare,impel·lir
1101,lassen::V,iubere,fer
1102,einladen::V,invitare,invitar
1103,einladen::V,invitare,convidar
1104,vereinigen::V,coniungere,unir
1105,besuchen::V,visere,visitar
1106,besuchen::V,visere,anar a veure
1107,treffen::V,convenire,trobar
1108,sich versammeln::V,convenire,reunir-se
1109,spielen::V,ludere,jugar
1110,singen::V,cantare,cantār
1111,tanzen::V,saltare,ballar
1112,sich trennen::V,digredi,separar-se
1113,sich trennen::V,discedere,separar-se
1114,verlassen::V,deserere,deixar
1115,verlassen::V,deserere,abandonar
1116,verlassen::V,relinquere,deixar
1117,verlassen::V,relinquere,abandonar
1118,retten::V,servare,salvar
1119,bewachen::V,custodire,vigilar
1120,schützen::V,tueri,protegir
1121,schützen::V,tutari,protegir
1122,verteidigen::V,defendere,defensar
1123,sich schlagen::V,luctari,barallar-se
1124,schießen::V,iaculari,tirar
1125,schießen::V,iaculari,disparar
1126,siegen::V,vincere,vèncer
1127,ärgern::V,irritare,enfadar
1128,schlagen::V,ferire,pegar
1129,schlagen::V,ferire,colpejar
1130,treten::V,calcare,donar un cop de peu a
1131,stechen::V,pungere,punxar
1132,stechen::V,pungere,apunyalar
1133,stoßen::V,tundere,empènyer
1134,stehlen::V,furari,robar
1135,stören::V,turbare,molestar
1136,belästigen::V,obtundere,importunar
1137,verbergen::V,celare,amagar
1138,verbergen::V,celare,ocultar
1139,verbergen::V,occultare,amagar
1140,verbergen::V,occultare,ocultar
1141,täuschen::V,fallere,enganyar
1142,betrügen::V,fraudare,estafar
1143,töten::V,necare,matar
1144,töten::V,caedere,matar
1145,wohnen::V,habitare,vīure
1146,wohnen::V,habitare,habitar
1147,arbeiten::V,laborare,treballar
1148,sammeln::V,colligere,col·leccionar
1149,pflücken::V,carpere,collir
1150,jagen::V,venari,caçar
1151,fischen::V,piscari,pescar
1152,fassen::V,capere,atrapar
1153,hüten::V,custodire,pasturar
1154,treiben::V,agere,arriar
1155,anbinden::V,alligare,lligar
1156,füttern::V,nutrire,donar menjar a
1157,melken::V,mulgere,munyir
1158,hacken::V,findere,picar
1159,hacken::V,findere,tallar
1160,gießen::V,rigare,regar
1161,reifen::V,maturescere,madurar
1162,zubereiten::V,apparare,preparar
1163,kochen::V,coquere,coure
1164,backen::V,coquere,coure al forn
1165,braten::V,torrere,rostir
1166,umrühren::V,commovere,remenar
1167,stricken::V,texere,tricotar
1168,stricken::V,texere,fer punt de mitja
1169,nähen::V,suere,cosir
1170,färben::V,tingere,tenyir
1171,reinigen::V,purgare,netejar
1172,waschen::V,lavare,rentār
1173,abwischen::V,abstergere,eixugar
1174,spülen::V,perluere,esbandir
1175,fegen::V,verrere,escombrar
1176,kehren::V,purgare,escombrar
1177,baden::V,lavari,banyar-se
1178,sich waschen::V,lavari,rentār-se
1179,ausziehen::V,exuere,treure's
1180,anziehen::V,induere,posar-se
1181,sich anziehen::V,vestiri,vestir-se
1182,kämmen::V,pectere,pentinar
1183,schmücken::V,ornare,adornar
1184,schmücken::V,decorare,adornar
1185,sagen::V,dicere,dir
1186,sprechen::V,fari,parlar
1187,reden::V,loqui,parlar
1188,sich unterhalten::V,colloqui,conversar
1189,sich unterhalten::V,disputare,conversar
1190,fragen::V,rogare,preguntar
1191,fragen::V,quaerere,preguntar
1192,bitten::V,orare,demanar
1193,bitten::V,rogare,demanar
1194,erzählen::V,narrare,contar
1195,erzählen::V,narrare,explicar
1196,mitteilen::V,communicare,comunicar
1197,nennen::V,appellare,nomenar
1198,rufen::V,vocare,cridar
1199,prahlen::V,gloriari,lloar-se
1200,prahlen::V,gloriari,jactar-se
1201,übersetzen::V,vertere,traduir
1202,denken::V,cogitare,pensar
1203,glauben::V,credere,creure
1204,bemerken::V,animadvertere,notar
1205,erkennen::V,cognoscere,reconèixer
1206,begreifen::V,comprehendere,comprendre
1207,verstehen::V,intellegere,entendre
1208,lernen::V,discere,aprendre
1209,wissen::V,scire,saber
1210,sich erinnern an::V,meminisse,recordar
1211,vergessen::V,oblivisci,oblidar
1212,messen::V,metiri,mesurar
1213,zählen::V,numerare,comptar
1214,rechnen::V,reri,calcular
1215,rechnen::V,calculare,calcular
1216,lesen::V,legere,llegir
1217,malen::V,pingere,pintar
1218,zeichnen::V,scribere,dibuixar
1219,schreiben::V,scribere,escrīure
1220,besitzen::V,possidere,posseir
1221,kaufen::V,emere,comprar
1222,verkaufen::V,vendere,vendre
1223,bezahlen::V,pendere,pagar
1224,zahlen::V,solvere,pagar per
1225,beherrschen::V,regere,dominar
1226,beherrschen::V,imperare,dominar
1227,ertragen::V,tolerare,aguantar
1228,ertragen::V,sustinere,aguantar
1229,wünschen::V,,desitjar
1230,wiegen::V,,bressolar
