,Concept_ID,de,hi
733,Mittag::N,Mittag,मध्याह्न
734,Abend::N,Abend,शाम
735,Abend::N,Abend,संध्या
736,Nacht::N,Nacht,रात
737,Nacht::N,Nacht,रात्रि
738,Woche::N,Woche,हफ़्ता
739,Monat::N,Monat,मास
740,Monat::N,Monat,महीना
741,Jahr::N,Jahr,बरस
742,Jahr::N,Jahr,वर्ष
743,Frühling::N,Frühling,वसंत
744,Sommer::N,Sommer,गरमी
745,Sommer::N,Sommer,ग्रीष्म
746,Herbst::N,Herbst,शरत्
747,Herbst::N,Herbst,पतझड़
748,Winter::N,Winter,जाड़ा
749,Winter::N,Winter,सर्दियाँ
750,Januar::N,Januar,जनवरी
751,Februar::N,Februar,फ़रवरी
752,März::N,März,मार्च
753,April::N,April,अप्रैल
754,Mai::N,Mai,मई
755,Juni::N,Juni,जून
756,Juli::N,Juli,जुलाई
757,August::N,August,अगस्त
758,September::N,September,सितंबर
759,Oktober::N,Oktober,अक्तूबर
760,November::N,November,नवंबर
761,Dezember::N,Dezember,दिसंबर
762,Montag::N,Montag,पीर
763,Montag::N,Montag,सोमवार
764,Dienstag::N,Dienstag,मंगलवार
765,Mittwoch::N,Mittwoch,बुधवार
766,Donnerstag::N,Donnerstag,गुरुवार
767,Donnerstag::N,Donnerstag,बृहस्पतिवार
768,Freitag::N,Freitag,शुक्रवार
769,Samstag::N,Samstag,सनीचर
770,Samstag::N,Samstag,शनिवार
771,Sonntag::N,Sonntag,इतवार
772,Sonntag::N,Sonntag,रविवार
773,groß::A,groß,बड़ा
774,klein::A,klein,कम
775,klein::A,klein,छोटा
776,lang::A,lang,लंबा
777,lang::A,lang,दीर्घ
778,kurz::A,kurz,लधु
779,kurz::A,kurz,छोटा
780,breit::A,breit,चौड़ा
781,schmal::A,schmal,तंग
782,schmal::A,schmal,सँकरा
783,dicht::A,dicht,सघन
784,dick[Gegenstand]::A,dick,मोटा
785,dünn::A,dünn,महीन
786,dünn::A,dünn,बारीक
787,fein::A,fein,कोमल
788,fein::A,fein,सूक्ष्म
789,fest::A,fest,दृढ़
790,fest::A,fest,मज़बूत
791,flach::A,flach,चपटा
792,glatt::A,glatt,चौरस
793,glatt::A,glatt,चिकना
794,hart::A,hart,कठोर
795,hart::A,hart,सख़्त
796,weich::A,weich,नरम
797,weich::A,weich,मुलायम
798,rund::A,rund,गोल
799,rund::A,rund,वर्तुल
800,spitz::A,spitz,नुकीला
801,scharf::A,scharf,पैना
802,stumpf::A,stumpf,भोथरा
803,schwer::A,schwer,भारी
804,schwer::A,schwer,वज़नी
805,schön::A,schön,सुंदर
806,heiß::A,heiß,उष्ण
807,warm::A,warm,गरम
808,kalt::A,kalt,सर्द
809,kühl::A,kühl,ठंडा
810,frisch::A,frisch,तर
811,frisch::A,frisch,ताज़ा
812,feucht::A,feucht,नम
813,feucht::A,feucht,भीगा
814,nass::A,nass,गीला
815,trocken::A,trocken,सूखा
816,trocken::A,trocken,ख़ुश्क
817,voll::A,voll,भरा
818,voll::A,voll,पूरा
819,leer::A,leer,ख़ाली
820,offen::A,offen,खुला
821,geschlossen::A,geschlossen,बंद
822,sauber::A,sauber,साफ़
823,sauber::A,sauber,सुथरा
824,schmutzig::A,schmutzig,गंदा
825,roh::A,roh,कच्चा
826,reif::A,reif,पक्व
827,reif::A,reif,पक्का
828,lecker::A,lecker,मज़ेदार
829,lecker::A,lecker,स्वादिष्ट
830,süß::A,süß,मीठा
831,bitter::A,bitter,कटु
832,bitter::A,bitter,कड़वा
833,sauer::A,sauer,खट्टा
834,hell::A,hell,रोशन
835,dunkel::A,dunkel,अँधेरा
836,schwarz::A,schwarz,काला
837,schwarz::A,schwarz,स्याह
838,weiß::A,weiß,सफ़ेद
839,rot::A,rot,लाल
840,rot::A,rot,सुर्ख़
841,gelb::A,gelb,पीला
842,gelb::A,gelb,ज़र्द
843,blau::A,blau,नीला
844,blau::A,blau,आसमानी
845,grün::A,grün,हरा
846,grau::A,grau,धूसर
847,bunt::A,bunt,रंगीन
848,bunt::A,bunt,बहुरंगा
849,billig::A,billig,सस्ता
850,teuer::A,teuer,महँगा
851,wertvoll::A,wertvoll,क़ीमती
852,wertvoll::A,wertvoll,मूल्यवान्
853,blind::A,blind,अंधा
854,taub::A,taub,बहरा
855,kräftig::A,kräftig,ताक़तवर
856,kräftig::A,kräftig,शक्तिशाली
857,stark::A,stark,प्रबल
858,stark::A,stark,बलवान्
859,schwach::A,schwach,कमज़ोर
860,fett::A,fett,मोटा
861,fett::A,fett,मांसल
862,schlank::A,schlank,पतला
863,schlank::A,schlank,छरहरा
864,hübsch::A,hübsch,सुंदर
865,hübsch::A,hübsch,ख़ूबसूरत
866,böse::A,böse,पापी
867,böse::A,böse,दुष्ट
868,dumm::A,dumm,मूर्ख
869,dumm::A,dumm,बुद्धू
870,faul::A,faul,आलसी
871,faul::A,faul,सुस्त
872,fleißig::A,fleißig,मेहनती
873,fleißig::A,fleißig,परिश्रमी
874,geizig::A,geizig,कृपण
875,geizig::A,geizig,कंजूस
876,klug::A,klug,समझदार
877,klug::A,klug,होशियार
878,klug::A,klug,अक़्लमंद
879,geschickt::A,geschickt,किशल
880,lieb::A,lieb,प्रिय
881,lieb::A,lieb,प्यारा
882,lustig::A,lustig,हँसमुख
883,lustig::A,lustig,ख़ुशदिल
884,sanft::A,sanft,नम्र
885,hungrig::A,hungrig,भूखा
886,krank::A,krank,बीमार
887,krank::A,krank,अस्वस्थ
888,nackt::A,nackt,नग्न
889,traurig::A,traurig,उदास
890,traurig::A,traurig,रंजीदा
891,lebendig::A,lebendig,जीता
892,lebendig::A,lebendig,ज़िंदा
893,gut::A,gut,अच्छा
894,schlecht::A,schlecht,बुरा
895,schlecht::A,schlecht,ख़राब
896,richtig::A,richtig,ठीक
897,schlimm::A,schlimm,बुरा
898,schlimm::A,schlimm,अप्रिय
899,wahr::A,wahr,सच
900,alt::A,alt,पुराना
901,neu::A,neu,नया
902,ehemalig::A,ehemalig,भूतपूर्व
903,alt[Lebewesen]::A,alt,बूढ़ा
904,alt[Lebewesen]::A,alt,वृद्ध
905,jung::A,jung,जवान
906,arm::A,arm,ग़रीब
907,reich::A,reich,धनी
908,reich::A,reich,अमीर
909,bekannt::A,bekannt,मालूम
910,berühmt::A,berühmt,मशहूर
911,berühmt::A,berühmt,प्रसिद्ध
912,fremd::A,fremd,विदेशी
913,fremd::A,fremd,अपरिचित
914,verschieden::A,verschieden,अलग
915,verschieden::A,verschieden,भिन्न
916,nah::A,nah,नज़दीकी
917,fern::A,fern,दूर
918,fern::A,fern,दूरस्थ
919,linker::A,linker,बायाँ
920,rechter::A,rechter,दायाँ
921,rechter::A,rechter,दाहिना
922,anderer::A,anderer,अन्य
923,anderer::A,anderer,दूसरा
924,erster::A,erster,पहला
925,erster::A,erster,प्रथम
926,zweiter::A,zweiter,दूसरा
927,zweiter::A,zweiter,द्वितीय
928,dritter::A,dritter,तीसरा
929,letzter::A,letzter,अंतिम
930,letzter::A,letzter,आख़िरी
931,allein::ADV,allein,तनहा
932,allein::ADV,allein,अकेले
933,auf einmal::ADV,auf einmal,वक़्त में
934,zusammen::ADV,zusammen,एक साथ
935,zusammen::ADV,zusammen,साथ साथ
936,lange::ADV,lange,देर तक
937,plötzlich::ADV,plötzlich,सहसा
938,plötzlich::ADV,plötzlich,अचानक
939,sofort::ADV,sofort,तुरंत
940,später::ADV,später,बाद को
941,später::ADV,später,बाद में
942,jetzt::ADV,jetzt,अब
943,jetzt::ADV,jetzt,अभी
944,heute::ADV,heute,आज
945,morgen::ADV,morgen,कल
946,bald::ADV,bald,जल्दी
947,dann::ADV,dann,तब
948,gestern::ADV,gestern,कल
949,einst::ADV,einst,एक दिन
950,einst::ADV,einst,पहले कभी
951,damals::ADV,damals,उस समय
952,damals::ADV,damals,उन दिनों
953,danach::ADV,danach,इसके बाद
954,danach::ADV,danach,इसके पश्चात्
955,vorher::ADV,vorher,पहले
956,vorher::ADV,vorher,पेशतर
957,zuerst::ADV,zuerst,पहले
958,einmal::ADV,einmal,एक बार
959,einmal::ADV,einmal,एक दफ़ा
960,manchmal::ADV,manchmal,कभी कभी
961,oft::ADV,oft,अक्सर
962,immer::ADV,immer,सदा
963,immer::ADV,immer,हमेशा
964,niemals::ADV,niemals,कभी नहीं
965,niemals::ADV,niemals,कदापि नहीं
966,hier::ADV,hier,इधर
967,hier::ADV,hier,यहाँ
968,hierhin::ADV,hierhin,इधर को
969,hierhin::ADV,hierhin,यहाँ को
970,von hier::ADV,von hier,यहाँ से
971,dort::ADV,dort,उधर
972,dort::ADV,dort,वहाँ
973,dorthin::ADV,dorthin,उधर को
974,dorthin::ADV,dorthin,वहाँ को
975,geradeaus::ADV,geradeaus,सीधे
976,vorwärts::ADV,vorwärts,आगे
977,vorwärts::ADV,vorwärts,आगे को
978,rückwärts::ADV,rückwärts,पीछे को
979,zurück::ADV,zurück,वापस
980,unten::ADV,unten,नीचे
981,hinab::ADV,hinab,नीचे को
982,oben::ADV,oben,ऊपर
983,hinauf::ADV,hinauf,ऊपर को
984,überall::ADV,überall,हर जगह
985,überall::ADV,überall,हर स्थान
986,nicht::ADV,nicht,न
987,nicht::ADV,nicht,नहीं
988,ein wenig::ADV,ein wenig,कुछ
989,ein wenig::ADV,ein wenig,ज़रा
990,ein wenig::ADV,ein wenig,थोड़ा
991,kaum::ADV,kaum,लगभग नहीं
992,kaum::ADV,kaum,बराबर नहीं
993,sehr::ADV,sehr,बहुत
994,so::ADV,so,ऐसा
995,noch::ADV,noch,अभी तक
996,nur::ADV,nur,केवल
997,nur::ADV,nur,सिर्फ़
998,schon::ADV,schon,चुकना
999,wieder::ADV,wieder,फिर
1000,wieder::ADV,wieder,दुबारा
1001,vergebens::ADV,vergebens,व्यर्थ
1002,vor::PRP,vor,के आगे
1003,vor::PRP,vor,के सामने
1004,hinter::PRP,hinter,के पीछे
1005,unter::PRP,unter,के तले
1006,unter::PRP,unter,के नीचे
1007,durch::PRP,durch,के पार
1008,neben::PRP,neben,के पास
1009,neben::PRP,neben,की बग़ल में
1010,zwischen::PRP,zwischen,के बीच
1011,wegen::PRP,wegen,के कारण
1012,wegen::PRP,wegen,की वजह से
1013,dies::PRN,dies,यह
1014,das::PRN,das,वह
1015,alles::PRN,alles,सब
1016,alles::PRN,alles,सब कुछ
1017,ich::PRN,ich,मैं
1018,du::PRN,du,तू
1019,er::PRN,er,यह
1020,wir::PRN,wir,हम
1021,ihr::PRN,ihr,तुम
1022,sie::PRN,sie,ये
1023,was::FPRN,was,क्या
1024,wer::FPRN,wer,कौन
1025,wo::FADV,wo,किधर
1026,wohin::FADV,wohin,किधर
1027,wie::FADV,wie,कैसे
1028,warum::FADV,warum,क्यों
1029,wieviel::FNUM,wieviel,कितना
1030,eins::NUM,eins,एक
1031,zwei::NUM,zwei,दो
1032,drei::NUM,drei,तीन
1033,vier::NUM,vier,चार
1034,fünf::NUM,fünf,पाँच
1035,sechs::NUM,sechs,छह
1036,sieben::NUM,sieben,सात
1037,acht::NUM,acht,आठ
1038,neun::NUM,neun,नौ
1039,zehn::NUM,zehn,दस
1040,elf::NUM,elf,ग्यारह
1041,zwölf::NUM,zwölf,बारह
1042,zwanzig::NUM,zwanzig,बीस
1043,dreißig::NUM,dreißig,तीस
1044,vierzig::NUM,vierzig,चालीस
1045,fünfzig::NUM,fünfzig,पचास
1046,sechzig::NUM,sechzig,साठ
1047,siebzig::NUM,siebzig,सत्तर
1048,achtzig::NUM,achtzig,अस्सी
1049,neunzig::NUM,neunzig,नव्वे
1050,hundert::NUM,hundert,सौ
1051,tausend::NUM,tausend,हज़ार
1052,und::CNJ,und,और
1053,oder::CNJ,oder,या
1054,stehen::V,stehen,खड़ा होना
1055,sitzen::V,sitzen,बैठना
1056,liegen::V,liegen,लेटना
1057,hängen::V,hängen,लटकना
1058,werden::V,werden,बनना
1059,passieren::V,passieren,होना
1060,beginnen::V,beginnen,आरंभ होना
1061,beginnen::V,beginnen,प्रारंभ होना
1062,enden::V,enden,अंत होना
1063,enden::V,enden,ख़तम होना
1064,wechseln::V,wechseln,बदलना
1065,aufgehen[Sonne]::V,aufgehen,चढ़ना
1066,aufgehen[Sonne]::V,aufgehen,उदित होना
1067,untergehen[Sonne]::V,untergehen,अस्त हो जाना
1068,scheinen[Sonne]::V,scheinen,रोशनी देना
1069,donnern::V,donnern,गरजना
1070,wehen::V,wehen,चलना
1071,strömen::V,strömen,बहना
1072,strömen::V,strömen,प्रवाहित होना
1073,fließen::V,fließen,बहना
1074,fließen::V,fließen,प्रवाहित होना
1075,sich drehen::V,sich drehen,घूमना
1076,schwanken::V,schwanken,हिलना
1077,schwingen::V,schwingen,हिलना
1078,fallen::V,fallen,गिरना
1079,brennen::V,brennen,जलना
1080,rauchen::V,rauchen,धुआँ उड़ाना
1081,regnen::V,regnen,बरसना
1082,gefrieren::V,gefrieren,जमना
1083,tauen::V,tauen,गलना
1084,tauen::V,tauen,पिघलना
1085,schmelzen::V,schmelzen,गलना
1086,schmelzen::V,schmelzen,पिघलना
1087,trocknen::V,trocknen,सूखना
1088,sieden::V,sieden,उबलना
1089,faulen::V,faulen,गलना
1090,faulen::V,faulen,सड़ना
1091,verfaulen::V,verfaulen,गलना
1092,verfaulen::V,verfaulen,सड़ना
1093,reißen::V,reißen,फटना
1094,versinken::V,versinken,डूबना
1095,vergehen::V,vergehen,बीतना
1096,vergehen::V,vergehen,गुज़रना
1097,erscheinen::V,erscheinen,दिखाई देना
1098,verschwinden::V,verschwinden,ग़ायब होना
1099,sinken::V,sinken,घटना
1100,sinken::V,sinken,उतरना
1101,abnehmen::V,abnehmen,घटना
1102,zunehmen::V,zunehmen,बढ़ना
1103,steigen::V,steigen,बढ़ना
1104,wachsen::V,wachsen,उगना
1105,glänzen::V,glänzen,चमकना
1106,funkeln::V,funkeln,जगमगाना
1107,funkeln::V,funkeln,टिमटिमाना
1108,lärmen::V,lärmen,शोर मचाना
1109,läuten::V,läuten,बजना
1110,klingeln::V,klingeln,बजना
1111,klirren::V,klirren,झनझनाना
1112,brausen::V,brausen,साँय-साँय करना
1113,rauschen::V,rauschen,सरसराना
1114,klingen::V,klingen,बजना
1115,bellen::V,bellen,भौंकना
1116,heulen::V,heulen,गुर्राना
1117,blasen::V,blasen,फूँकना
1118,pfeifen::V,pfeifen,सीटी देना
1119,schreien::V,schreien,चिल्लाना
1120,stöhnen::V,stöhnen,कराहना
1121,stöhnen::V,stöhnen,आहें भरना
1122,zittern::V,zittern,काँपना
1123,leben::V,leben,जीना
1124,geboren werden::V,geboren werden,पैदा होना
1125,atmen::V,atmen,साँस लेना
1126,trinken::V,trinken,पीना
1127,essen::V,essen,खाना
1128,schlucken::V,schlucken,निगलना
1129,müde werden::V,müde werden,थकना
1130,müde werden::V,müde werden,उकताना
1131,einschlafen::V,einschlafen,सो जाना
1132,schlafen::V,schlafen,सोना
1133,aufwachen::V,aufwachen,जागना
1134,aufstehen::V,aufstehen,उठना
1135,sich erholen::V,sich erholen,सुस्ताना
1136,sich erholen::V,sich erholen,आराम करना
1137,krank werden::V,krank werden,बीमार पड़ना
1138,krank sein::V,krank sein,बीमार होना
1139,schmerzen::V,schmerzen,दुखना
1140,schmerzen::V,schmerzen,दर्द करना
1141,husten::V,husten,खाँसना
1142,genesen::V,genesen,ठीक हो जाना
1143,genesen::V,genesen,स्वस्थ हो जाना
1144,sterben::V,sterben,मरना
1145,umkommen::V,umkommen,मरना
1146,sich bewegen::V,sich bewegen,चलना
1147,sich bewegen::V,sich bewegen,हिलना
1148,sich rühren::V,sich rühren,हिलना
1149,sich erheben::V,sich erheben,उठना
1150,sich setzen::V,sich setzen,बैठना
1151,hinfallen::V,hinfallen,गिरना
1152,laufen::V,laufen,चलना
1153,schreiten::V,schreiten,क़दम जाना
1154,spazierengehen::V,spazierengehen,सैर करना
1155,eilen::V,eilen,तेज़ी से जाना
1156,eilen::V,eilen,शीघ्रता से चलना
1157,sich beeilen::V,sich beeilen,जल्दी करना
1158,sich beeilen::V,sich beeilen,शीघ्रता करना
1159,sausen::V,sausen,बड़ी तेज़ी से चलना
1160,rennen::V,rennen,भागना
1161,rennen::V,rennen,दौड़ना
1162,springen::V,springen,उछलना
1163,klettern::V,klettern,चढ़ना
1164,schaukeln::V,schaukeln,झूलना
1165,kriechen::V,kriechen,रेंगना
1166,schwimmen::V,schwimmen,तैरना
1167,tauchen::V,tauchen,डूबना
1168,rudern::V,rudern,खेना
1169,rudern::V,rudern,चप्पू चलाना
1170,fahren::V,fahren,चलना
1171,fahren::V,fahren,यात्रा करना
1172,fliegen::V,fliegen,उड़ना
1173,gehen::V,gehen,जाना
1174,weggehen::V,weggehen,चला जाना
1175,weggehen::V,weggehen,बाहर जाना
1176,abfahren::V,abfahren,छूटना
1177,abfahren::V,abfahren,रवाना होना
1178,anhalten::V,anhalten,रुकना
1179,anhalten::V,anhalten,खड़ा होना
1180,hineingehen::V,hineingehen,घुसना
1181,hineingehen::V,hineingehen,अंदर जाना
1182,eintreten::V,eintreten,प्रवेश करना
1183,kommen::V,kommen,आना
1184,ankommen::V,ankommen,पहुँचना
1185,zurückkommen::V,zurückkommen,लौटना
1186,zurückkommen::V,zurückkommen,वापस आना
1187,bleiben::V,bleiben,रहना
1188,bleiben::V,bleiben,रुकना
1189,warten::V,warten,इंतज़ार करना
1190,erwarten::V,erwarten,प्रतीक्षा करना
1191,suchen::V,suchen,ढूँढ़ना
1192,finden::V,finden,पाना
1193,finden::V,finden,ढूँढ़ निकालना
1194,versuchen::V,versuchen,कोशिश करना
1195,vorbereiten::V,vorbereiten,तैयार करना
1196,lieben::V,lieben,प्यार करना
1197,mögen::V,mögen,पसंद होना
1198,lachen::V,lachen,हँसना
1199,rühren::V,rühren,छूना
1200,weinen::V,weinen,रोना
1201,schimpfen::V,schimpfen,गाली देना
1202,sich ärgern::V,sich ärgern,चिढ़ना
1203,sich ärgern::V,sich ärgern,नाराज़ होना
1204,sich fürchten::V,sich fürchten,डरना
1205,sich fürchten::V,sich fürchten,भय खाना
1206,fürchten::V,fürchten,डरना से
1207,fürchten::V,fürchten,भय खाना से
1208,fliehen::V,fliehen,भागना
1209,flüchten::V,flüchten,निकल भागना
1210,sehen::V,sehen,देखना
1211,anschauen::V,anschauen,देखना
1212,ansehen::V,ansehen,दृष्टि डालना पर
1213,hören::V,hören,सुनना
1214,zuhören::V,zuhören,सुनना
1215,probieren::V,probieren,चखना
1216,riechen::V,riechen,सूँघना
1217,fühlen::V,fühlen,महसूस करना
1218,scheinen::V,scheinen,लगना
1219,zu sehen sein::V,zu sehen sein,दिखाई देना
1220,vernehmen::V,vernehmen,सुनना
1221,frieren::V,frieren,ठंड लगना
1222,frieren::V,frieren,सर्दी लगना
1223,tun::V,tun,करना
1224,können::V,können,सकना
1225,können::V,können,जानना
1226,wollen::V,wollen,चाहना
1227,anfangen::V,anfangen,शुरू करना
1228,beenden::V,beenden,ख़त्म करना
1229,beenden::V,beenden,समाप्त करना
1230,aufhören::V,aufhören,बंद जाना
1231,aufhören::V,aufhören,समाप्त जाना
1232,gelingen::V,gelingen,बनना
1233,gelingen::V,gelingen,अच्छा होना
1234,geraten::V,geraten,बन पड़ना
1235,öffnen::V,öffnen,खोलना
1236,schließen::V,schließen,बंद करना
1237,stellen::V,stellen,रखना
1238,setzen::V,setzen,रखना
1239,setzen::V,setzen,बिठाना
1240,legen::V,legen,रखना
1241,legen::V,legen,लिटाना
1242,berühren::V,berühren,छूना
1243,berühren::V,berühren,स्पर्श करना
1244,verbinden::V,verbinden,बाँधना
1245,bedecken::V,bedecken,ढकना
1246,aufhängen::V,aufhängen,लटकाना
1247,anzünden::V,anzünden,जलाना
1248,aufheben::V,aufheben,उठाना
1249,zurücklassen::V,zurücklassen,पीछे छोड़ना
1250,verlieren::V,verlieren,खोना
1251,verlieren::V,verlieren,गँवाना
1252,fallen lassen::V,fallen lassen,गिराना
1253,machen::V,machen,करना
1254,machen::V,machen,बनाना
1255,herstellen::V,herstellen,बनाना
1256,herstellen::V,herstellen,तैयार करना
1257,bauen::V,bauen,बनाना
1258,bauen::V,bauen,निर्माण करना
1259,reparieren::V,reparieren,मरम्मत करना
1260,verbessern::V,verbessern,सुधारना
1261,ändern::V,ändern,बदलना
1262,ändern::V,ändern,परीवर्तन करना
1263,graben::V,graben,खोदना
1264,beugen::V,beugen,झुकाना
1265,biegen::V,biegen,झुकाना
1266,drehen::V,drehen,फेरना
1267,drehen::V,drehen,घुमाना
1268,wenden::V,wenden,पलटना
1269,wenden::V,wenden,मोड़ना
1270,umdrehen::V,umdrehen,घुमाना
1271,heben::V,heben,उठाना
1272,heben::V,heben,ऊँचा करना
1273,hochheben::V,hochheben,उठाना
1274,hochheben::V,hochheben,ऊपर को उठाना
1275,ergreifen::V,ergreifen,पकड़ना
1276,ergreifen::V,ergreifen,हाथ में लेना
1277,halten::V,halten,धरना
1278,halten::V,halten,पकड़ना
1279,drücken::V,drücken,दबाना
1280,schieben::V,schieben,सरकाना
1281,schieben::V,schieben,खिसकाना
1282,kratzen::V,kratzen,खुरचना
1283,kratzen::V,kratzen,खुजलाना
1284,lecken::V,lecken,चाटना
1285,beißen::V,beißen,काटना
1286,abreißen::V,abreißen,तोड़ना
1287,abschneiden::V,abschneiden,काट करना
1288,binden::V,binden,बाँधना
1289,stecken::V,stecken,खोंसना
1290,brechen::V,brechen,तोड़ना
1291,klopfen::V,klopfen,खटखटाना
1292,hauen::V,hauen,ठोकना
1293,kleben::V,kleben,चिपकाना
1294,reiben::V,reiben,घिसना
1295,reiben::V,reiben,रगड़ना
1296,streichen::V,streichen,लगाना
1297,schleifen::V,schleifen,तेज़ करना
1298,schneiden::V,schneiden,कतरना
1299,rütteln::V,rütteln,झकझोरना
1300,schütteln::V,schütteln,हिलाना
1301,schwenken::V,schwenken,घुमाना
1302,schütten::V,schütten,उँडेलना
1303,füllen::V,füllen,भरना
1304,füllen::V,füllen,ठूसना
1305,einwickeln::V,einwickeln,लपेटना
1306,tragen::V,tragen,ढोना
1307,schleppen::V,schleppen,घसीटना
1308,ziehen::V,ziehen,खींचना
1309,aufbewahren::V,aufbewahren,रखना
1310,werfen::V,werfen,फेंकना
1311,fangen::V,fangen,पकड़ना
1312,packen::V,packen,पकड़ना
1313,verstecken::V,verstecken,छिपाना
1314,teilen::V,teilen,बाँटना
1315,schicken::V,schicken,भेजना
1316,bringen::V,bringen,लाना
1317,hinzufügen::V,hinzufügen,जोड़ना
1318,bekommen::V,bekommen,पाना
1319,erhalten::V,erhalten,पाना
1320,erhalten::V,erhalten,मिलना
1321,nehmen::V,nehmen,लेना
1322,wählen::V,wählen,चुनना
1323,auswählen::V,auswählen,चुनना
1324,bewahren::V,bewahren,बनाए रखना
1325,behindern::V,behindern,रोकना
1326,verderben::V,verderben,ख़राब करना
1327,beschädigen::V,beschädigen,नुक़सान पहुँचाना
1328,zerbrechen::V,zerbrechen,तोड़ना
1329,zerreißen::V,zerreißen,तोड़ना
1330,zerstören::V,zerstören,नष्ट करना
1331,zerstören::V,zerstören,बरबाद करना
1332,verbrennen::V,verbrennen,जलाना
1333,geben::V,geben,देना
1334,reichen::V,reichen,थमाना
1335,schenken::V,schenken,भेंट देना
1336,versprechen::V,versprechen,वादा करना
1337,wünschen::V,wünschen,कामना करना
1338,loben::V,loben,तारीफ़ करना
1339,küssen::V,küssen,चूमना
1340,wiegen::V,wiegen,झुलाना
1341,zudecken::V,zudecken,ढकना
1342,wecken::V,wecken,जगाना
1343,zeigen::V,zeigen,दिखाना
1344,führen::V,führen,रास्ता दिखाना
1345,lehren::V,lehren,पढ़ाना
1346,unterrichten::V,unterrichten,सिखाना
1347,aufziehen::V,aufziehen,पालना
1348,leiten::V,leiten,संचालन करना
1349,antreiben::V,antreiben,हड़बड़ाना
1350,lassen::V,lassen,-आना
1351,lassen::V,lassen,कराना
1352,einladen::V,einladen,बुलाना
1353,vereinigen::V,vereinigen,मिलाना
1354,vereinigen::V,vereinigen,संयुक्त करना
1355,besuchen::V,besuchen,मिलना से
1356,besuchen::V,besuchen,मिलने जाना से
1357,treffen::V,treffen,मिलना
1358,sich versammeln::V,sich versammeln,इकट्ठा होना
1359,spielen::V,spielen,खेलना
1360,singen::V,singen,गाना
1361,tanzen::V,tanzen,नाचना
1362,sich trennen::V,sich trennen,अलग होना
1363,verlassen::V,verlassen,छोड़ना
1364,retten::V,retten,बचाना
1365,bewachen::V,bewachen,आँख रखना पर
1366,schützen::V,schützen,रक्षा करना
1367,verteidigen::V,verteidigen,रक्षा करना
1368,sich schlagen::V,sich schlagen,हाथापाई करना
1369,schießen::V,schießen,गोली मारना
1370,siegen::V,siegen,जीतना
1371,siegen::V,siegen,विजय पाना
1372,ärgern::V,ärgern,चिढ़ाना
1373,schlagen::V,schlagen,मारना
1374,treten::V,treten,ठोकर मारना
1375,stechen::V,stechen,भेदना
1376,stechen::V,stechen,भोंकना
1377,stoßen::V,stoßen,धक्का देना
1378,stoßen::V,stoßen,झटका देना
1379,stehlen::V,stehlen,चोरी करना
1380,stören::V,stören,बुरा लगना
1381,belästigen::V,belästigen,तंग करना
1382,verbergen::V,verbergen,लुकाना
1383,täuschen::V,täuschen,धोखा देना
1384,betrügen::V,betrügen,धोखा देना
1385,töten::V,töten,मारना
1386,töten::V,töten,मार डालना
1387,wohnen::V,wohnen,रहना
1388,arbeiten::V,arbeiten,काम करना
1389,sammeln::V,sammeln,जमा करना
1390,pflücken::V,pflücken,चुनना
1391,pflücken::V,pflücken,तोड़ना
1392,jagen::V,jagen,आखेट करना
1393,jagen::V,jagen,शिकार करना
1394,fischen::V,fischen,मछली पकड़ना
1395,fassen::V,fassen,पकड़ना
1396,hüten::V,hüten,चराना
1397,treiben::V,treiben,हाँकना
1398,anbinden::V,anbinden,बाँधना
1399,füttern::V,füttern,खिलाना
1400,melken::V,melken,दुहना
1401,hacken::V,hacken,काटना
1402,gießen::V,gießen,सींचना
1403,reifen::V,reifen,पकना
1404,zubereiten::V,zubereiten,पकाना
1405,kochen::V,kochen,पकाना
1406,kochen::V,kochen,राँधना
1407,backen::V,backen,पकाना
1408,braten::V,braten,तलना
1409,braten::V,braten,भूनना
1410,umrühren::V,umrühren,फेंटना
1411,stricken::V,stricken,बुनना
1412,nähen::V,nähen,सीना
1413,färben::V,färben,रँगना
1414,reinigen::V,reinigen,साफ़ करना
1415,reinigen::V,reinigen,शुद्ध करना
1416,waschen::V,waschen,धोना
1417,abwischen::V,abwischen,पोंछ्ना
1418,spülen::V,spülen,माँजना
1419,spülen::V,spülen,खँगालना
1420,fegen::V,fegen,बुहारना
1421,kehren::V,kehren,झाड़ना
1422,baden::V,baden,स्नान करना
1423,sich waschen::V,sich waschen,नहाना
1424,sich waschen::V,sich waschen,हाथ-मुँह धोना
1425,ausziehen::V,ausziehen,उतारना
1426,anziehen::V,anziehen,पहनना
1427,sich anziehen::V,sich anziehen,कपड़े पहनना
1428,kämmen::V,kämmen,कंघी करना
1429,schmücken::V,schmücken,सजाना
1430,schmücken::V,schmücken,सँवारना
1431,sagen::V,sagen,कहना
1432,sagen::V,sagen,बताना
1433,sprechen::V,sprechen,बोलना
1434,reden::V,reden,बोलना
1435,reden::V,reden,बात करना
1436,sich unterhalten::V,sich unterhalten,बात करना
1437,sich unterhalten::V,sich unterhalten,बातचीत करना
1438,fragen::V,fragen,पूछ्ना
1439,fragen::V,fragen,प्रश्न करना
1440,bitten::V,bitten,माँगना से
1441,erzählen::V,erzählen,बताना
1442,mitteilen::V,mitteilen,ख़बर देना
1443,mitteilen::V,mitteilen,सूचना देना
1444,nennen::V,nennen,नाम देना
1445,rufen::V,rufen,बुलाना
