,Concept_ID,ps,az
780,erster::A,لومړی,birinci
781,zweiter::A,دوهم,ikinci
782,dritter::A,درېم,üçüncü
783,letzter::A,آخرنی,sonuncu
784,letzter::A,آخرنی,axırıncı
785,letzter::A,وروستی,sonuncu
786,letzter::A,وروستی,axırıncı
787,allein::ADV,یوازې,tək
788,allein::ADV,یوازې,yalqız
789,auf einmal::ADV,په یوه وخت کی,birdən
790,zusammen::ADV,یو ځای,birlikdə
791,lange::ADV,ډېر وخت,uzun
792,lange::ADV,ډېره موده,uzun
793,plötzlich::ADV,ناببره,qəfildən
794,plötzlich::ADV,یوناڅاپه,qəfildən
795,sofort::ADV,فوراً,həmən
796,sofort::ADV,فوراً,dərhal
797,sofort::ADV,سمدلاسه,həmən
798,sofort::ADV,سمدلاسه,dərhal
799,später::ADV,وروسته,sonra
800,jetzt::ADV,اوس,indi
801,heute::ADV,نن,bugün
802,morgen::ADV,سبا,sabah
803,bald::ADV,ژر,yaxında
804,bald::ADV,ژر,tezliklə
805,dann::ADV,پس,onda
806,dann::ADV,وروسته,onda
807,gestern::ADV,پرون,dünən
808,einst::ADV,پخوا,əvvəllər
809,damals::ADV,هغه وخت,o vaxt
810,danach::ADV,بیا,sonra
811,vorher::ADV,دمخه,qabaqcadan
812,zuerst::ADV,لومړی,əvvəl
813,einmal::ADV,یو ځل,bir dəfə
814,manchmal::ADV,ګاهی ګاهی,hərdənbir
815,oft::ADV,ډېر ځله,tez-tez
816,oft::ADV,ډېر ځله,çox vaxt
817,immer::ADV,تل,daimi
818,immer::ADV,تل,həmişə
819,immer::ADV,همېشه,daimi
820,immer::ADV,همېشه,həmişə
821,niemals::ADV,هیڅکله نه,əsla
822,niemals::ADV,هیڅکله نه,heç bir zaman
823,hier::ADV,دلته,bura
824,hier::ADV,دلته,burada
825,hierhin::ADV,دلته,buraya
826,hierhin::ADV,دې ځای ته,buraya
827,von hier::ADV,د دې ځای نه,buradan
828,dort::ADV,هلته,ora
829,dort::ADV,هلته,orada
830,dorthin::ADV,هلته,oraya
831,dorthin::ADV,هغه ځای ته,oraya
832,geradeaus::ADV,مخامخ,düz
833,vorwärts::ADV,مخ پهٔ وړاندې,irəli
834,rückwärts::ADV,بېرته,geri
835,zurück::ADV,بېرته,geriyə
836,unten::ADV,لاندي,aşağıda
837,hinab::ADV,ښکته,aşağı
838,oben::ADV,پورته,yuxarıda
839,hinauf::ADV,پاس,yuxarı
840,überall::ADV,هره خوا,hər yerdə
841,nicht::ADV,نه,-ma-
842,ein wenig::ADV,یو څه,bir az
843,kaum::ADV,ایله,güclə
844,sehr::ADV,ډېر,çox
845,sehr::ADV,زيات,çox
846,so::ADV,داسې,belə
847,so::ADV,دومره,belə
848,noch::ADV,نور,hələ
849,nur::ADV,تش,yalnız
850,nur::ADV,صرف,yalnız
851,schon::ADV,دمخه,artıq
852,wieder::ADV,بیا,yenə
853,vergebens::ADV,عبث,boş yerə
854,vor::PRP,دمخه,önündə
855,hinter::PRP,شاته,arxasında
856,unter::PRP,لاندي,altında
857,durch::PRP,د مینځ نه,içindən
858,neben::PRP,نژدې,yanında
859,zwischen::PRP,ترمینځ,arasında
860,wegen::PRP,د ... له لاسه,üçün
861,wegen::PRP,د ... له لاسه,ötəri
862,dies::PRN,دا,bu
863,das::PRN,دا,o
864,alles::PRN,هرڅهٔ,hər şey
865,ich::PRN,زه,mən
866,du::PRN,ته,sən
867,er::PRN,دی,o
868,wir::PRN,مونږ,biz
869,ihr::PRN,تاسې,siz
870,sie::PRN,هغوی,onlar
871,was::FPRN,څهٔ,nə
872,wer::FPRN,چا,kim
873,wer::FPRN,څوک,kim
874,wo::FADV,چيری,harada
875,wo::FADV,چېرته,harada
876,wohin::FADV,چېرته,haraya
877,wie::FADV,څنګه,necə
878,warum::FADV,ولې,niyə
879,warum::FADV,ولې,nə üçün
880,wieviel::FNUM,څو,neçə
881,wieviel::FNUM,څو,nə qədər
882,wieviel::FNUM,څومره,neçə
883,wieviel::FNUM,څومره,nə qədər
884,eins::NUM,یو,bir
885,zwei::NUM,دوه,iki
886,drei::NUM,درې,üç
887,vier::NUM,څلور,dörd
888,fünf::NUM,پنځه,beş
889,sechs::NUM,شپږ,altı
890,sieben::NUM,اوه,yeddi
891,acht::NUM,اته,səkkiz
892,neun::NUM,نهه,doqquz
893,zehn::NUM,لس,on
894,elf::NUM,یوولس,on bir
895,zwölf::NUM,دولس,on iki
896,zwanzig::NUM,شل,iyirmi
897,dreißig::NUM,دېرش,otuz
898,vierzig::NUM,څلوېښت,qırx
899,fünfzig::NUM,پنځوس,əlli
900,sechzig::NUM,شپېته,altmış
901,siebzig::NUM,اویا,yetmiş
902,achtzig::NUM,اتیا,səksən
903,neunzig::NUM,نوي,doxsan
904,hundert::NUM,سل,yüz
905,tausend::NUM,زر,min
906,und::CNJ,او,və
907,oder::CNJ,ېا,ya
908,stehen::V,درېدل,durmaq
909,sitzen::V,کښېنستل,oturmaq
910,liegen::V,ملاستل,uzanmaq
911,hängen::V,ځړېدل,asılmaq
912,werden::V,کېدل,olmaq
913,passieren::V,پېښېدل,olmaq
914,passieren::V,پېښېدل,baş vermək
915,beginnen::V,شروع کېدل,başlamaq
916,enden::V,خلاصدل,bitmək
917,enden::V,تمامېدل,bitmək
918,wechseln::V,تغییر موندل,dəyişmək
919,aufgehen[Sonne]::V,ختل,doğmaq
920,untergehen[Sonne]::V,لوېدل,batmaq
921,untergehen[Sonne]::V,پرېوتل,batmaq
922,scheinen[Sonne]::V,رڼا کول,parlamaq
923,donnern::V,تنېدل,guruldamaq
924,donnern::V,غړمبېدل,guruldamaq
925,wehen::V,چلېدل,əsmək
926,strömen::V,بهېدل,axmaq
927,fließen::V,بهېدل,axmaq
928,fließen::V,تویېدل,axmaq
929,sich drehen::V,ګرځېدل,dönmək
930,sich drehen::V,چورلېدل,dönmək
931,schwanken::V,زنګېدل,yellənmək
932,schwingen::V,زنګېدل,yellənmək
933,fallen::V,ولېدل,düşmek
934,brennen::V,سوځېدل,yanmaq
935,rauchen::V,لوګی کول,tüstüləmək
936,regnen::V,باران اورېدل,yağmaq
937,gefrieren::V,کنګل نيول,donmaq
938,tauen::V,وېلې کېدل,ərimək
939,schmelzen::V,وېلې کېدل,ərimək
940,trocknen::V,وچېدل,qurumaq
941,sieden::V,اېشېدل,qaynamaq
942,faulen::V,خرابېدل,çürümək
943,verfaulen::V,ورستېدل,çürümək
944,reißen::V,شلېدل,yırtılmaq
945,versinken::V,ډوېېدل,batmaq
946,vergehen::V,تېرېدل,ötmək
947,erscheinen::V,ښکارېدل,görünmək
948,verschwinden::V,ورکېدل,yox olmaq
949,sinken::V,ښکته کېدل,enmək
950,abnehmen::V,کمېدل,azalmaq
951,zunehmen::V,زیاتېدل,artmaq
952,steigen::V,جګېدل,yüksəlmək
953,steigen::V,پورته کېدل,yüksəlmək
954,wachsen::V,وده کول,böyümək
955,glänzen::V,ځلېدل,parlamaq
956,funkeln::V,پړکېدل,parıldamaq
957,lärmen::V,غال و غول کول,səs-küy etmək
958,läuten::V,زنګ وهل,çalmaq
959,klingeln::V,زنګ وهل,zəng etmək
960,klirren::V,کړنګېدل,cingildəmək
961,brausen::V,تلاطم کول,gurlamaq
962,rauschen::V,شڼهار کول,xışıldamaq
963,klingen::V,آواز کول,səslənmək
964,bellen::V,غپېدل,hürmək
965,heulen::V,انګلل,ulamaq
966,blasen::V,پو کول,üfləmək
967,pfeifen::V,شپېلک وهل,fit vermek
968,schreien::V,ناره کول,bağırmaq
969,schreien::V,ناره کول,qışqırmaq
970,stöhnen::V,زګېروی کول,inləmək
971,zittern::V,لړزېدل,titrəmək
972,leben::V,ژوند کول,yaşamaq
973,geboren werden::V,زېږېدل,doğmaq
974,atmen::V,ساه کښل,nəfəs almaq
975,atmen::V,تنفس کول,nəfəs almaq
976,trinken::V,څښل,içmek
977,essen::V,خوړل,yemək
978,schlucken::V,غړپول,udmaq
979,müde werden::V,ستړی کېدل,yorulmaq
980,einschlafen::V,ویده کېدل,yuxuya getmək
981,schlafen::V,خوب کول,uyumaq
982,aufwachen::V,ویښېدل,oyanmaq
983,aufstehen::V,پاڅېدل,yuxudan durmaq
984,sich erholen::V,استراحت کول,dincəlmək
985,krank werden::V,رنځورېدل,xəstə olmaq
986,krank sein::V,ناجوړېدل,azarlanmaq
987,krank sein::V,ناجوړېدل,xəstələnmək
988,schmerzen::V,خوږېدل,ağrimaq
989,schmerzen::V,درد کول,ağrimaq
990,husten::V,ټوخېدل,öksürmək
991,genesen::V,رغېدل,sağalmaq
992,sterben::V,مړل,ölmək
993,sterben::V,مړل,vəfat etmək
994,umkommen::V,تلفېدل,həlak olmaq
995,sich bewegen::V,چلېدل,hərəkət etmək
996,sich bewegen::V,حرکت کول,hərəkət etmək
997,sich rühren::V,ښورېدل,tərpənmək
998,sich erheben::V,درېدل,qalxmaq
999,sich setzen::V,کښېنستل,oturmaq
1000,hinfallen::V,لوېدل,yıxılmaq
1001,laufen::V,منډې وهل,yerimək
1002,schreiten::V,قدم ایښودل,addım atmaq
1003,spazierengehen::V,چکر وهل,gəzmək
1004,eilen::V,بېړه کول,atılmaq
1005,sich beeilen::V,عجله کول,tələsmək
1006,sausen::V,ځغستل,çırpmaq
1007,rennen::V,زغلېدل,qaçmaq
1008,springen::V,ټوپ وهل,sıçramaq
1009,klettern::V,ختل,dırmanmaq
1010,schaukeln::V,زنګېدل,sallanmaq
1011,kriechen::V,خاپوړی وهل,sürünmək
1012,schwimmen::V,لامبو وهل,üzmek
1013,tauchen::V,غوټه وهل,dalmaq
1014,rudern::V,پارو وهل,avarlamaq
1015,fahren::V,تلل,sürmək
1016,fliegen::V,الوتل,uçmaq
1017,gehen::V,تلل,getmək
1018,weggehen::V,بهر وتل,getmək
1019,abfahren::V,تلل,yola düşmək
1020,anhalten::V,ودرېدل,saxlamaq
1021,hineingehen::V,داخلېدل,girmək
1022,eintreten::V,ننوتل,girmək
1023,eintreten::V,ننوتل,daxil olmaq
1024,kommen::V,راتلل,gəlmək
1025,ankommen::V,رسېدل,gəlib çatmaq
1026,zurückkommen::V,بېرته راتلل,qayıtmaq
1027,bleiben::V,پاتې کېدل,qalmaq
1028,warten::V,انتظار وېستل,gözləmək
1029,erwarten::V,انتظار کول,bəkləmək
1030,suchen::V,لټول,aramaq
1031,suchen::V,لټول,axtarmaq
1032,finden::V,میندل,tapmaq
1033,finden::V,پیدا کول,tapmaq
1034,versuchen::V,هڅه کول,çalışmaq
1035,vorbereiten::V,چمتوکول,hazırlamaq
1036,lieben::V,مینه لرل,sevmək
1037,mögen::V,خوښول,xoşlamaq
1038,mögen::V,علاقه لرل,xoşlamaq
1039,lachen::V,خندېدل,gülmək
1040,rühren::V,اغېزه کول,həyəcanlandırmaq
1041,weinen::V,ژړل,ağlamaq
1042,schimpfen::V,ښکنځا کول,küfr etmək
1043,sich ärgern::V,قهر راتلل,acıqlanmaq
1044,sich fürchten::V,ډارېدل,qorxmaq
1045,fürchten::V,ډارېدل,qorxmaq
1046,fliehen::V,تښتېدل,qaçmaq
1047,flüchten::V,تښتېدل,qaçmaq
1048,sehen::V,لیدل,görmək
1049,anschauen::V,کتل,baxmaq
1050,ansehen::V,ننداره کول,baxmaq
1051,hören::V,اورېدل,duymaq
1052,hören::V,اورېدل,eşitmək
1053,zuhören::V,غوږ نیول,dinləmək
1054,probieren::V,څکه کول,dadına baxmaq
1055,probieren::V,چاشنی کول,dadına baxmaq
1056,riechen::V,بويول,qoxlamaq
1057,fühlen::V,حسول,duymaq
1058,scheinen::V,ښکارېدل,görünmək
1059,zu sehen sein::V,ښکارېدل,görünmək
1060,vernehmen::V,خبرېدل,eşitmək
1061,frieren::V,ساړه کېتل,üşümək
1062,tun::V,کول,etmək
1063,können::V,کولای شول,bilmək
1064,können::V,کولای شول,bacarmaq
1065,können::V,د لاسه کېدل,bilmək
1066,können::V,د لاسه کېدل,bacarmaq
1067,wollen::V,غوښتل,istəmək
1068,anfangen::V,شروع کول,başlamaq
1069,beenden::V,ختمول,bitirmək
1070,beenden::V,پای ته رسول,bitirmək
1071,aufhören::V,بس کول,bitmək
1072,aufhören::V,بس کول,qurtarmaq
1073,gelingen::V,موفق کېدل,müvəffəq olmaq
1074,gelingen::V,بریالی کېدل,müvəffəq olmaq
1075,geraten::V,کېدل,düşmək
1076,öffnen::V,خلاصول,açmaq
1077,öffnen::V,پرانیستل,açmaq
1078,schließen::V,تړل,qapamaq
1079,stellen::V,ایښودل,qoymaq
1080,setzen::V,کښېنول,oturtmaq
1081,legen::V,ایښودل,qoymaq
1082,berühren::V,لاس وهل,toxunmaq
1083,verbinden::V,تړل,bağlamaq
1084,bedecken::V,پوښول,örtmək
1085,aufhängen::V,ځوړندول,asmaq
1086,anzünden::V,بلول,yandırmaq
1087,aufheben::V,پورته کول,qaldırmaq
1088,zurücklassen::V,پرېښودل,buraxmaq
1089,verlieren::V,ورکول,itirmək
1090,fallen lassen::V,له لاسه لوېدل,düşürmək
1091,machen::V,کول,etmək
1092,herstellen::V,جوړول,istehsal etmək
1093,herstellen::V,توليدول,istehsal etmək
1094,bauen::V,جوړول,tikmək
1095,reparieren::V,ترمیمول,təmir etmək
1096,verbessern::V,اصلاح کول,düzəltmək
1097,ändern::V,تغیر ورکول,dəyişdirmək
1098,graben::V,کيندل,qazımaq
1099,beugen::V,ټیټول,əymək
1100,biegen::V,کږول,bükmək
1101,drehen::V,ګرځول,döndərmək
1102,wenden::V,اړول,çevirmək
1103,umdrehen::V,اړول,çevirmək
1104,heben::V,جګول,qaldırmaq
1105,heben::V,پورته کول,qaldırmaq
1106,hochheben::V,جګول,qaldırmaq
1107,ergreifen::V,نیول,tutmaq
1108,halten::V,نیول,saxlamaq
1109,drücken::V,کښېکښل,sıxmaq
1110,schieben::V,پوری وهل,sürmək
1111,kratzen::V,ګرول,qaşımaq
1112,lecken::V,څټل,yalamaq
1113,beißen::V,چیچل,dişləmək
1114,abreißen::V,شکول,qoparmaq
1115,abschneiden::V,پرېکول,ayırmaq
1116,binden::V,تړل,bağlamaq
1117,stecken::V,ټومبل,soxmaq
1118,brechen::V,ماتول,qırmaq
1119,klopfen::V,ټکول,sındırmaq
1120,hauen::V,ټکول,vurmaq
1121,kleben::V,نښلول,apışdırmaq
1122,kleben::V,سرېښول,apışdırmaq
1123,reiben::V,مږل,ovmaq
1124,streichen::V,مښل,sürtmək
1125,schleifen::V,تېره کول,bülövləmək
1126,schneiden::V,غوڅول,kəsmək
1127,schneiden::V,پرېکول,kəsmək
1128,rütteln::V,خوڅول,sirkələmək
1129,schütteln::V,ښورول,çalxalamaq
1130,schwenken::V,خوڅول,yelləmək
1131,schütten::V,اچول,tökmək
1132,schütten::V,تویول,tökmək
1133,füllen::V,ډکول,doldurmaq
1134,einwickeln::V,پېچل,sarımaq
1135,einwickeln::V,نغښتل,sarımaq
1136,tragen::V,وړل,daşımaq
1137,schleppen::V,وړل,sürükləmək
1138,ziehen::V,کښل,çəkmək
1139,aufbewahren::V,ساتل,gizlətmək
1140,werfen::V,اچول,atmaq
1141,werfen::V,غورځول,atmaq
1142,fangen::V,نیول,tutmaq
1143,fangen::V,ګیرول,tutmaq
1144,packen::V,نیول,yaxalamaq
1145,verstecken::V,پټول,gizlətmək
1146,teilen::V,وېشل,bölmək
1147,teilen::V,تقسیمول,bölmək
1148,schicken::V,لېږل,yollamaq
1149,schicken::V,لېږل,göndərmək
1150,schicken::V,استول,yollamaq
1151,schicken::V,استول,göndərmək
1152,bringen::V,راوړل,gətirmək
1153,hinzufügen::V,زیاتول,əlavə etmək
1154,bekommen::V,حاصلول,almaq
1155,bekommen::V,حاصلول,əldə etmək
1156,erhalten::V,اخیستل,almaq
1157,nehmen::V,نیول,almaq
1158,nehmen::V,اخيستل,almaq
1159,wählen::V,خوښول,seçmək
1160,auswählen::V,چنده کول,arımaq
1161,bewahren::V,ساتل,qorumaq
1162,behindern::V,مانع کېدل,mane olmaq
1163,behindern::V,ممانعت کول,mane olmaq
1164,verderben::V,خرابېدل,pozmaq
1165,beschädigen::V,ورانول,zədələmək
1166,zerbrechen::V,ماتول,qırmaq
1167,zerbrechen::V,ماتول,sındırmaq
1168,zerreißen::V,څیرې کول,yırtmaq
1169,zerstören::V,ړنګول,dağıtmaq
1170,zerstören::V,ورانول,dağıtmaq
1171,verbrennen::V,سوځول,yandırmaq
1172,geben::V,ورکول,vermək
1173,reichen::V,ورکول,uzatmaq
1174,schenken::V,بښل,vermək
1175,versprechen::V,لوز کول,vəd vermək
1176,wünschen::V,غوښتل,arzulamaq
1177,loben::V,ستایل,tərifləmək
1178,loben::V,تمجید کول,tərifləmək
1179,küssen::V,ښکلول,öpmək
1180,wiegen::V,زنګول,tərpətmək
1181,zudecken::V,پوښول,örtmək
1182,wecken::V,ويښول,oyatmaq
1183,zeigen::V,ښودل,göstərmək
1184,führen::V,بیول,rəhbərlik etmək
1185,lehren::V,درس ورکول,öyrətmək
1186,lehren::V,تعلیم ورکول,öyrətmək
1187,unterrichten::V,درس ورکول,öyrətmək
1188,unterrichten::V,درس ورکول,dərs vermək
1189,aufziehen::V,روزل,tərbiyə etmək
1190,leiten::V,رهبری کول,idarə etmək
1191,leiten::V,لارښوونه کول,idarə etmək
1192,antreiben::V,چټک کول,bizləmək
1193,lassen::V,اړکول,-tırmaq
1194,einladen::V,بلل,dəvət etmək
1195,vereinigen::V,متحد کول,birləşdirmək
1196,vereinigen::V,یوځای کول,birləşdirmək
1197,besuchen::V,کتنه کول,baş çəkmək
1198,besuchen::V,کتنه کول,ziyarət etmək
1199,treffen::V,ليدل,rastlaşmaq
1200,treffen::V,ليدل,rast gəlmək
1201,treffen::V,تلقی کول,rastlaşmaq
1202,treffen::V,تلقی کول,rast gəlmək
1203,sich versammeln::V,راغونډېدل,toplanmaq
1204,spielen::V,لوبه کول,oynamaq
1205,singen::V,سندرې وېل,oxumaq
1206,tanzen::V,ګډېدل,oynamaq
1207,tanzen::V,ګډېدل,rəqs etmək
1208,sich trennen::V,بېلېدل,ayrılmaq
1209,verlassen::V,ترک کول,tərk etmək
1210,retten::V,نجات ورکول,xilas etmək
1211,bewachen::V,ساتل,gözətmək
1212,bewachen::V,حفاظت کول,gözətmək
1213,schützen::V,ژغورل,qorumaq
1214,verteidigen::V,دفاع کول,qorumaq
1215,sich schlagen::V,جنګېدل,döyüşmək
1216,schießen::V,ویشتل,atmaq
1217,schießen::V,ویشتل,atəş açmaq
1218,siegen::V,غالبېدل,yenmək
1219,ärgern::V,خپه کول,acışdırmaq
1220,schlagen::V,وهل,döymək
1221,treten::V,په لغته وهل,təpmək
1222,stechen::V,ټومبل,soxmaq
1223,stoßen::V,ټېل وهل,itələmək
1224,stoßen::V,پوری وهل,itələmək
1225,stehlen::V,تښتول,çalmaq
1226,stehlen::V,تښتول,oğurlamaq
1227,stehlen::V,غلا کول,çalmaq
1228,stehlen::V,غلا کول,oğurlamaq
1229,stören::V,ماتول,pozmaq
1230,belästigen::V,ځورول,narahat etmək
1231,belästigen::V,تکلیف ورکول,narahat etmək
1232,verbergen::V,پټول,gizləmək
1233,täuschen::V,تېرایستل,aldatmaq
1234,täuschen::V,خطا ایستل,aldatmaq
1235,betrügen::V,غولول,aldatmaq
1236,töten::V,وژل,öldürmək
1237,töten::V,مړ کول,öldürmək
1238,wohnen::V,اوسېدل,yaşamaq
1239,arbeiten::V,کار کول,işləmək
1240,arbeiten::V,کار کول,çalışmaq
1241,sammeln::V,راټولول,yığmaq
1242,sammeln::V,راټولول,toplamaq
1243,sammeln::V,راغونډول,yığmaq
1244,sammeln::V,راغونډول,toplamaq
1245,pflücken::V,شکول,qoparmaq
1246,jagen::V,ښکار کول,ovlamaq
1247,fischen::V,کب نيول,balıq tutmaq
1248,fassen::V,نیول,tutmaq
1249,fassen::V,ګیرول,tutmaq
1250,hüten::V,پوول,güdmək
1251,treiben::V,بیول,haylamaq
1252,anbinden::V,تړل,bağlamaq
1253,füttern::V,خوراک ورکول,bəsləmək
1254,melken::V,لوشل,sağmaq
1255,hacken::V,پی کول,yarmaq
1256,gießen::V,اوبه کول,sulamaq
1257,reifen::V,رسېدل,dəymək
1258,zubereiten::V,تیارول,bişirmək
1259,kochen::V,پخول,qaynatmaq
1260,backen::V,پخول,bişirmək
1261,braten::V,وريتول,qızartmaq
1262,umrühren::V,لړل,qarışdırmaq
1263,stricken::V,اوبدل,hörmək
1264,nähen::V,ګنډل,tikmək
1265,färben::V,رنګول,boyamaq
1266,reinigen::V,صافول,təmizləmək
1267,waschen::V,مینځل,yumaq
1268,abwischen::V,وچول,silmək
1269,spülen::V,کنګالول,çalxamaq
1270,fegen::V,جارو کول,süpürmək
1271,kehren::V,جارو کول,süpürmək
1272,baden::V,لمبېدل,çimmək
1273,sich waschen::V,ځان مينځل,yuyunmaq
1274,ausziehen::V,کښل,soyunmaq
1275,ausziehen::V,ایستل,soyunmaq
1276,anziehen::V,اغوستل,geymək
1277,sich anziehen::V,کالی اغوستل,geyinmək
1278,kämmen::V,ګمنځول,daramaq
1279,schmücken::V,ښکلی کول,bəzəmək
1280,sagen::V,وېل,demək
1281,sagen::V,وېل,söymek
1282,sprechen::V,وېل,danışmaq
1283,sprechen::V,غږېدل,danışmaq
1284,reden::V,ګړېدل,danışmaq
1285,reden::V,خبرې کول,danışmaq
1286,sich unterhalten::V,خبری کول,söhbət etmək
1287,fragen::V,پوښتنه کول,soruşmaq
1288,bitten::V,غوښتل,diləmək
1289,bitten::V,غوښتل,xahiş etmək
1290,erzählen::V,کيسه کول,bəhs etmək
1291,erzählen::V,حکايت کول,bəhs etmək
1292,mitteilen::V,خبرول,bildirmək
1293,mitteilen::V,خبر ورکول,bildirmək
1294,nennen::V,نوم ايښودل,adlandırmaq
1295,rufen::V,بلل,çağırmaq
1296,prahlen::V,لاپې وهل,öyünmək
1297,übersetzen::V,ژباړل,tərcümə etmək
1298,übersetzen::V,ترجمه کول,tərcümə etmək
1299,denken::V,فکر کول,düşünmək
1300,denken::V,فکر کول,fikirləşmək
1301,glauben::V,باور کول,inanmaq
1302,bemerken::V,لیدل,qeyd etmək
1303,erkennen::V,پېژندل,tanımaq
1304,begreifen::V,رسېدل,anlamaq
1305,begreifen::V,پوهېدل,anlamaq
1306,verstehen::V,پوهېدل,duymaq
1307,lernen::V,زده کول,öyrənmək
1308,lernen::V,درس لوستل,öyrənmək
1309,wissen::V,پوهېدل,bilmək
1310,sich erinnern an::V,یادول,xatırlamaq
1311,sich erinnern an::V,په یاد راوړل,xatırlamaq
1312,vergessen::V,هېرول,unutmaq
1313,messen::V,اندازه کول,ölçmək
1314,zählen::V,شمارل,saymaq
1315,rechnen::V,حسابول,hesablamaq
1316,lesen::V,لوستل,oxumaq
1317,malen::V,رسمول,şəkil çəkmək
1318,zeichnen::V,رسمول,cızmaq
1319,schreiben::V,لیکل,yazmaq
1320,besitzen::V,لرل,yiyələnmək
1321,besitzen::V,لرل,malik olmaq
1322,kaufen::V,رانیول,satın almaq
1323,verkaufen::V,خرڅول,satmaq
1324,bezahlen::V,تأدیه کول,ödəmək
1325,zahlen::V,کسات اخيستل,ödəmək
1326,beherrschen::V,تسلط لرل,idarə etmək
1327,ertragen::V,زغمل,dözmək
1328,Barsch::N,,tar
1329,Hecht::N,,durnabalığı
