,Concept_ID,vep,pl
821,zwölf::NUM,kaks'toštkümne,dwanaście
822,zwanzig::NUM,kaks'kümne,dwadzieścia
823,dreißig::NUM,koumekümne,trzydzieści
824,vierzig::NUM,nel'l'kümne,czterdzieści
825,fünfzig::NUM,vižkümne,pięćdziesiąt
826,sechzig::NUM,kuz'kümne,sześćdziesiąt
827,siebzig::NUM,seičemekümne,siedemdziesiąt
828,achtzig::NUM,kahesakümne,osiemdziesiąt
829,neunzig::NUM,ühesakümne,dziewięćdziesiąt
830,hundert::NUM,sada,sto
831,tausend::NUM,tuha,tysiąc
832,und::CNJ,i,i
833,und::CNJ,da,i
834,oder::CNJ,vai,lub
835,oder::CNJ,vai,albo
836,stehen::V,seišta,stać
837,sitzen::V,ištta,siedzieć
838,liegen::V,venuda,leżeć
839,hängen::V,ripta,wisieć
840,werden::V,lindä,zostać
841,werden::V,lindä,stać się
842,werden::V,tehtas,zostać
843,werden::V,tehtas,stać się
844,passieren::V,ozaitas,dziać się
845,passieren::V,ozaitas,zdarzyć się
846,beginnen::V,augotadas,zacząć się
847,enden::V,loptas,kończyć się
848,wechseln::V,vajehtadas,zmienić się
849,aufgehen[Sonne]::V,nousta,wzejść
850,untergehen[Sonne]::V,lasktas,zajść
851,scheinen[Sonne]::V,paštta,świecić
852,donnern::V,juraita,grzmieć
853,wehen::V,dölta,wiać
854,wehen::V,puhuda,wiać
855,strömen::V,valadas,płynąć
856,strömen::V,valadas,lać się
857,fließen::V,valuda,ciec
858,fließen::V,valuda,płynąć
859,sich drehen::V,punotas,obracać się
860,schwanken::V,čibuda,chwiać się
861,schwingen::V,čibuda,wahać się
862,fallen::V,langeta,padać
863,brennen::V,pallada,palić się
864,rauchen::V,savustada,dymić
865,rauchen::V,savustada,dymić się
866,regnen::V,vihmda,padać
867,gefrieren::V,jäduda,zamarznąć
868,gefrieren::V,kül'mdä,zamarznąć
869,tauen::V,sulada,tajać
870,schmelzen::V,sulada,topnieć
871,trocknen::V,kuida,schnąć
872,trocknen::V,kuivehtuda,schnąć
873,sieden::V,kehuda,wrzeć
874,sieden::V,kehuda,kipieć
875,faulen::V,hapata,gnić
876,faulen::V,traudäs,gnić
877,verfaulen::V,hapata,zgnić
878,reißen::V,rebita,urywać się
879,versinken::V,upota,tonąć
880,vergehen::V,mända,przechodzić
881,erscheinen::V,ozutadas,zjawiać się
882,verschwinden::V,hajeta,zniknąć
883,sinken::V,väheta,spadać
884,sinken::V,lasktas,spadać
885,abnehmen::V,peneta,spadać
886,zunehmen::V,ližaduda,wzrosnąć
887,steigen::V,nousta,wzrastać
888,wachsen::V,kazda,rosnąć
889,glänzen::V,loštta,błyszczeć
890,funkeln::V,hoštta,zabłyszczeć
891,lärmen::V,robaita,hałasować
892,läuten::V,judaita,dzwonić
893,klingeln::V,kelotada,dzwonić
894,klirren::V,biraita,brzęczeć
895,brausen::V,bruncta,huczeć
896,rauschen::V,šobaita,szumieć
897,rauschen::V,šobaita,szeleścić
898,klingen::V,heläita,brzmieć
899,klingen::V,heläita,dźwięczeć
900,bellen::V,nutta,szczekać
901,heulen::V,ulaita,wyć
902,blasen::V,puhuda,dmuchnąć
903,pfeifen::V,pistta,gwizdać
904,pfeifen::V,vihelta,gwizdać
905,schreien::V,kirkta,krzyczeć
906,schreien::V,kidastada,krzyczeć
907,stöhnen::V,ohkta,stękać
908,stöhnen::V,voivotada,stękać
909,zittern::V,säraita,drżeć
910,leben::V,eläda,żyć
911,geboren werden::V,sünduda,urodzić się
912,atmen::V,henktä,oddychać
913,trinken::V,joda,pić
914,essen::V,söda,jeść
915,schlucken::V,lainata,połknąć
916,müde werden::V,väzuda,zmęczyć się
917,müde werden::V,šuštuda,zmęczyć się
918,einschlafen::V,uinota,zasnąć
919,schlafen::V,magata,spać
920,schlafen::V,nukkuda,spać
921,aufwachen::V,heraštuda,obudzić się
922,aufstehen::V,nousta,wstać
923,sich erholen::V,lebaitas,wypoczywać
924,krank werden::V,läžegata,zachorować
925,krank sein::V,läžuda,chorować
926,schmerzen::V,kibištada,boleć
927,husten::V,rügda,kaszlać
928,genesen::V,tervehtuda,wyzdrowieć
929,sterben::V,kolda,umrzeć
930,umkommen::V,kolda,zginąć
931,sich bewegen::V,likkuda,poruszać się
932,sich rühren::V,likahtada,ruszyć się
933,sich rühren::V,kubahtada,ruszyć się
934,sich erheben::V,nousta,podnieść się
935,sich setzen::V,išttas,usiąść
936,hinfallen::V,langeta,upaść
937,laufen::V,kävuda,chodzić
938,schreiten::V,astta,kroczyć
939,schreiten::V,haškta,kroczyć
940,spazierengehen::V,kävelta,iść na spacer
941,eilen::V,kiruhtada,pospieszać
942,sich beeilen::V,kiruhtada,pospieszyć się
943,sausen::V,fun'urta,pędzić
944,rennen::V,joksta,biec
945,rennen::V,joksta,biegać
946,springen::V,hüptä,skakać
947,klettern::V,libuda,wspinać się
948,schaukeln::V,čibuda,huśtać
949,schaukeln::V,čibuda,kołysać
950,kriechen::V,ličtas,pełzać
951,kriechen::V,ličtas,czołgać się
952,schwimmen::V,ujuda,pływać
953,tauchen::V,čukautas,zanurzać się
954,rudern::V,souta,wiosłować
955,fahren::V,ajada,jechać
956,fahren::V,ajelda,jechać
957,fliegen::V,leta,latać
958,fliegen::V,leta,lecieć
959,gehen::V,mända,iść
960,gehen::V,kävuda,iść
961,weggehen::V,päzda,odejść
962,weggehen::V,lähtta,odejść
963,abfahren::V,tönduda,odjechać
964,anhalten::V,seižutadas,zatrzymać się
965,hineingehen::V,mända südäimehe,wchodzić
966,eintreten::V,tulda,wejść
967,eintreten::V,tulda,nastąpić
968,kommen::V,tulda,przyjść
969,ankommen::V,tulda,przybyć
970,zurückkommen::V,pörtas,wrócić
971,bleiben::V,jäda,zostać
972,warten::V,varastada,czekać
973,erwarten::V,varastada,oczekiwać
974,suchen::V,ectä,szukać
975,finden::V,löuta,znaleźć
976,versuchen::V,ladida,próbować
977,versuchen::V,rohkaita,próbować
978,vorbereiten::V,vaumita,przygotować
979,lieben::V,armastada,kochać
980,mögen::V,navedida,lubić
981,lachen::V,nagrda,śmiać się
982,rühren::V,likutada,wzruszyć
983,weinen::V,itkta,płakać
984,schimpfen::V,laidas,kląć
985,schimpfen::V,pačatada,kląć
986,sich ärgern::V,rändüda,gniewać się
987,sich fürchten::V,varaita,bać się
988,fürchten::V,varaita,bać się
989,fliehen::V,pageta,uciekać
990,flüchten::V,pageta,uciec
991,flüchten::V,joksta,uciec
992,sehen::V,nähta,widzieć
993,sehen::V,nähta,zobaczyć
994,anschauen::V,kacta,oglądać
995,ansehen::V,kacta,popatrzeć na
996,hören::V,kulda,słyszeć
997,zuhören::V,kundeltas,słuchać
998,probieren::V,mujada,kosztować
999,riechen::V,rižada,wąchać
1000,fühlen::V,mujada,czuć
1001,fühlen::V,mujada,odczuwać
1002,scheinen::V,näguda,wydawać się
1003,zu sehen sein::V,näguda,widnieć
1004,vernehmen::V,kulištada,usłyszeć
1005,frieren::V,kül'mdä,marznąć
1006,tun::V,tehta,czynić
1007,können::V,voida,móc
1008,können::V,voida,umieć
1009,können::V,mahtta,móc
1010,können::V,mahtta,umieć
1011,wollen::V,himoita,chcieć
1012,wollen::V,tahtoida,chcieć
1013,anfangen::V,zavottä,zacząć
1014,anfangen::V,augotada,zacząć
1015,beenden::V,loptä,zakończyć
1016,aufhören::V,loptas,przestać
1017,gelingen::V,lähtta,udać się
1018,gelingen::V,tehtas,udać się
1019,geraten::V,tulda,udać się
1020,öffnen::V,avaita,otworzyć
1021,schließen::V,saubata,zamknąć
1022,stellen::V,panda,postawić
1023,stellen::V,seižutada,postawić
1024,setzen::V,ištutada,posadzić
1025,legen::V,panda,kłaść
1026,berühren::V,koskta,dotykać
1027,berühren::V,käziduda,dotykać
1028,verbinden::V,ühtenzoitta,łączyć
1029,bedecken::V,katta,przykryć
1030,bedecken::V,peitta,przykryć
1031,aufhängen::V,riputada,powiesić
1032,anzünden::V,sütutada,zapalić
1033,aufheben::V,leta,podnieść
1034,zurücklassen::V,jätta,zostawić
1035,verlieren::V,kadotada,zgubić
1036,fallen lassen::V,kirbotada,upuścić
1037,machen::V,säta,zrobić
1038,machen::V,tehta,zrobić
1039,herstellen::V,tehta,wytworzyć
1040,bauen::V,leta,budować
1041,bauen::V,sauda,budować
1042,reparieren::V,koheta,naprawiać
1043,verbessern::V,paremboita,ulepszyć
1044,ändern::V,vajehtada,zmienić
1045,graben::V,kaida,kopać
1046,graben::V,čongoida,kopać
1047,beugen::V,koverta,zagiąć
1048,biegen::V,painda,zgiąć
1049,drehen::V,punotada,obracać
1050,wenden::V,käta,obrocić
1051,wenden::V,kärauta,obrocić
1052,umdrehen::V,käta,obrocić
1053,heben::V,leta,podnosić
1054,hochheben::V,libutada,podnieść
1055,ergreifen::V,tabata,chwycić
1056,halten::V,pidada,trzymać
1057,drücken::V,painda,naciskać
1058,schieben::V,žigutada,pchać
1059,schieben::V,žigutada,posuwać
1060,kratzen::V,künstä,drapać
1061,lecken::V,nolda,lizać
1062,beißen::V,purda,kąsać
1063,beißen::V,hambastada,kąsać
1064,abreißen::V,ratketa,oderwać
1065,abschneiden::V,čapata,odciąć
1066,abschneiden::V,leikata,odciąć
1067,binden::V,sidoda,wiązać
1068,stecken::V,čokaita,wetknąć
1069,brechen::V,katkaita,złamać
1070,klopfen::V,kolkotada,pukać
1071,klopfen::V,kolkotada,stukać
1072,hauen::V,löda,bić
1073,kleben::V,klejata,kleić
1074,reiben::V,hosta,trzeć
1075,reiben::V,törkita,trzeć
1076,reiben::V,jorotada,trzeć
1077,streichen::V,voita,smarować
1078,schleifen::V,hijoida,ostrzyć
1079,schleifen::V,teravzoitta,ostrzyć
1080,schneiden::V,leikata,ciąć
1081,schneiden::V,leikata,krajać
1082,rütteln::V,heilutada,trząść
1083,schütteln::V,pudištada,trząść
1084,schwenken::V,maihutada,machać
1085,schütten::V,valada,nasypać
1086,füllen::V,täutta,napełnić
1087,einwickeln::V,kärdä,zawinąć
1088,tragen::V,kantta,nieść
1089,tragen::V,kandišta,nieść
1090,schleppen::V,vedätada,wlec
1091,ziehen::V,vedada,ciągnąć
1092,aufbewahren::V,kaita,przechowywać
1093,werfen::V,čuta,rzucać
1094,werfen::V,tactä,rzucać
1095,fangen::V,püta,łowić
1096,packen::V,tabata,chwycić
1097,verstecken::V,peitta,ukryć
1098,verstecken::V,peitta,schować
1099,teilen::V,jagada,podzielić
1100,schicken::V,oigeta,posyłać
1101,bringen::V,veda,przynieść
1102,hinzufügen::V,ližata,dodać
1103,bekommen::V,sada,dostać
1104,erhalten::V,sada,otrzymać
1105,nehmen::V,otta,wziąć
1106,wählen::V,valita,wybrać
1107,auswählen::V,valita,wybrać
1108,bewahren::V,kaita,zachować
1109,behindern::V,telustada,utrudnić
1110,behindern::V,telustada,przeszkadzać
1111,verderben::V,travida,zepsuć
1112,beschädigen::V,satatada,uszkodzić
1113,zerbrechen::V,mureta,złamać
1114,zerreißen::V,rebitada,drzeć
1115,zerreißen::V,rebitada,rozdzierać
1116,zerstören::V,mureta,zniszczyć
1117,verbrennen::V,poltta,spalić
1118,geben::V,antta,dać
1119,reichen::V,antta,podać
1120,schenken::V,lahjoita,darować
1121,versprechen::V,toivotada,obiecać
1122,wünschen::V,toivotada,życzyć
1123,loben::V,kitta,chwalić
1124,küssen::V,tervehtada,całować
1125,wiegen::V,likutada,kołysać
1126,zudecken::V,katta,przykryć
1127,wecken::V,noustatada,zbudzić
1128,zeigen::V,ozutada,pokazać
1129,führen::V,astutada,wieść
1130,führen::V,astutada,prowadzić
1131,lehren::V,opeta,uczyć
1132,unterrichten::V,opeta,nauczać
1133,aufziehen::V,kazvatada,wychować
1134,leiten::V,ohjata,kierować
1135,antreiben::V,rigehtoitta,popędzić
1136,lassen::V,käskta,zostawić
1137,einladen::V,kucta,zaprosić
1138,vereinigen::V,ühtenzoitta,zjednoczyć
1139,besuchen::V,rižada,odwiedzić
1140,treffen::V,vastata,trafić
1141,treffen::V,vastata,spotkać
1142,sich versammeln::V,kägeta,zebrać się
1143,sich versammeln::V,kägeta,zgromadzić się
1144,sich versammeln::V,sätas,zebrać się
1145,sich versammeln::V,sätas,zgromadzić się
1146,spielen::V,väta,grać
1147,spielen::V,väta,bawić się
1148,singen::V,pajatada,śpiewać
1149,tanzen::V,kargaita,pląsać
1150,tanzen::V,kargaita,tańczyć
1151,sich trennen::V,erigata,rozstać się
1152,verlassen::V,jätta,opuścić
1153,retten::V,päzutada,ocalić
1154,retten::V,päzutada,uratować
1155,bewachen::V,varjoita,pilnować
1156,schützen::V,kaita,ochronić
1157,verteidigen::V,kaita,bronić
1158,sich schlagen::V,torata,pobić się
1159,schießen::V,ampta,strzelać
1160,siegen::V,vägestada,zwycziężyć
1161,ärgern::V,verdutada,gniewać
1162,ärgern::V,rändütada,gniewać
1163,schlagen::V,löda,bić
1164,schlagen::V,löda,uderzyć
1165,schlagen::V,iškta,bić
1166,schlagen::V,iškta,uderzyć
1167,treten::V,peksta,kopnąć
1168,treten::V,topsta,kopnąć
1169,stechen::V,pystiä,ukłuć
1170,stoßen::V,iškta,popchnąć
1171,stoßen::V,pudištada,popchnąć
1172,stehlen::V,vargastada,ukraść
1173,stören::V,keskustada,zakłócić
1174,stören::V,keskustada,przeszkodzić
1175,belästigen::V,tartuteldas,dokuczać
1176,verbergen::V,katelda,ukryć
1177,täuschen::V,manitada,łudzić
1178,betrügen::V,manitada,oszukać
1179,töten::V,rikta,zabić
1180,töten::V,surmita,zabić
1181,wohnen::V,eläda,mieszkać
1182,arbeiten::V,rata,pracować
1183,sammeln::V,kogota,zebrać
1184,pflücken::V,poimda,zerwać
1185,jagen::V,mecata,polować
1186,fischen::V,kalatada,łowić ryby
1187,fassen::V,tabata,złapać
1188,hüten::V,paimeta,paść
1189,treiben::V,ajada,pędzić
1190,anbinden::V,küttestada,przywiązać
1191,anbinden::V,sidoda,przywiązać
1192,füttern::V,sötta,karmić
1193,melken::V,lüpsta,doić
1194,hacken::V,sauda,rąbać
1195,gießen::V,valada,lać
1196,gießen::V,valada,podlać
1197,reifen::V,küpseta,dojrzeć
1198,zubereiten::V,vaumištada,przyrządzić
1199,kochen::V,keitta,gotować
1200,backen::V,paštta,piec
1201,braten::V,žarda,piec
1202,braten::V,žarda,smażyć
1203,umrühren::V,segoitada,przemieszać
1204,stricken::V,kudoda,dziać
1205,nähen::V,ombelta,szyć
1206,färben::V,mujutada,pofarbować
1207,reinigen::V,puhtastada,oczyścić
1208,waschen::V,pesta,prać
1209,abwischen::V,pühktä,obetrzeć
1210,spülen::V,huhtoida,płukać
1211,fegen::V,pühkta,zamiatać
1212,kehren::V,uhoita,zamieść
1213,baden::V,kül'ptäs,kąpać się
1214,sich waschen::V,pestas,myć się
1215,ausziehen::V,riičta,zdjąć
1216,ausziehen::V,rušta,zdjąć
1217,anziehen::V,panda päle,włożyć
1218,anziehen::V,panda kädehe,włożyć
1219,anziehen::V,panda jaugha,włożyć
1220,sich anziehen::V,sobdas,ubrać się
1221,kämmen::V,harjata,uczesać
1222,schmücken::V,čomitada,ozdabiać
1223,sagen::V,sanuda,powiedzieć
1224,sprechen::V,pagišta,mówić
1225,reden::V,pagišta,mówić
1226,sich unterhalten::V,lodaita,rozmawiać
1227,fragen::V,küzuda,zapytać
1228,bitten::V,pakita,prosić
1229,erzählen::V,sanuda,opowiedzieć
1230,erzählen::V,starinoita,opowiedzieć
1231,mitteilen::V,tedotada,zawiadomić o
1232,nennen::V,nimitada,nazwać
1233,rufen::V,kucta,wołać
1234,prahlen::V,kittäs,chełpić się
1235,übersetzen::V,käta,tłumaczyć
1236,denken::V,meletada,myśleć
1237,glauben::V,uskta,sądzić
1238,glauben::V,uskta,wierzyć
1239,bemerken::V,homaita,zauważyć
1240,erkennen::V,tundištada,poznać
1241,begreifen::V,tabata,zrozumieć
1242,verstehen::V,el'geta,rozumieć
1243,verstehen::V,el'geta,dosłyszeć
1244,verstehen::V,toimetada,rozumieć
1245,verstehen::V,toimetada,dosłyszeć
1246,lernen::V,opetas,uczyć się
1247,wissen::V,teta,wiedzieć
1248,sich erinnern an::V,johtutada,przypomnieć sobie
1249,vergessen::V,unohtada,zapomnieć
1250,messen::V,märita,mierzyć
1251,zählen::V,lugeda,liczyć
1252,rechnen::V,lugeda,rachować
1253,lesen::V,lugeda,czytać
1254,malen::V,pirta,malować
1255,zeichnen::V,pirta,rysować
1256,schreiben::V,kirjutada,pisać
1257,besitzen::V,omištada,posiadać
1258,kaufen::V,ostta,kupić
1259,verkaufen::V,möda,sprzedać
1260,bezahlen::V,maksta,zapłacić
1261,zahlen::V,maksta,płacić
1262,beherrschen::V,valdoita,opanować
1263,ertragen::V,tirpta,znieść
