,Concept_ID,sk,ady
692,alt::A,starý,жъы
693,neu::A,nový,кӏэ
694,ehemalig::A,bývalý,-щтыгъэ
695,ehemalig::A,bývalý,-гъэ
696,alt[Lebewesen]::A,starý,жъы
697,jung::A,mladý,ныбжьыкӏэ́
698,arm::A,chudobný,тхьамы́кӏ
699,reich::A,bohatý,бай
700,bekannt::A,známy,нэӏуа́с
701,berühmt::A,slávny,цӏэры́ӏу
702,berühmt::A,povestný,цӏэры́ӏу
703,fremd::A,cudzí,хымэ
704,verschieden::A,rôzny,зэфэшъхьафы
705,verschieden::A,rozličný,зэфэшъхьафы
706,nah::A,blízky,благъэ́
707,fern::A,ďaleký,чыжьэ
708,linker::A,ľavý,сэмэ́гу
709,rechter::A,pravý,джабгъу
710,anderer::A,iný,нэмы́кӏ
711,anderer::A,druhý,нэмы́кӏ
712,erster::A,prvý,апэр
713,zweiter::A,druhý,я́тӏонэр
714,dritter::A,tretí,ящэнэр
715,letzter::A,ostatný,аужыр
716,letzter::A,posledný,аужыр
717,allein::ADV,sám,зы
718,auf einmal::ADV,zároveň,ардэдэм
719,auf einmal::ADV,zároveň,асыхьатым
720,zusammen::ADV,spolu,зэгъусэхэ́у
721,zusammen::ADV,spoločne,зэгъусэхэ́у
722,lange::ADV,dlho,бэрэ́
723,plötzlich::ADV,náhle,зэкӏэм
724,sofort::ADV,hneď,ардэдэм
725,sofort::ADV,hneď,асыхьатым
726,sofort::ADV,ihneď,ардэдэм
727,sofort::ADV,ihneď,асыхьатым
728,später::ADV,neskoršie,нэужым
729,jetzt::ADV,teraz,джы
730,heute::ADV,dnes,непэ́
731,morgen::ADV,zajtra,неу́щы
732,bald::ADV,skoro,псынкӏэу
733,dann::ADV,nato,нэужым
734,dann::ADV,potom,нэужым
735,gestern::ADV,včera,тыгъуа́с
736,einst::ADV,kedysi,зэгорэ́м
737,einst::ADV,niekedy,зэгорэ́м
738,damals::ADV,vtedy,армэ
739,damals::ADV,vtedy,ащыгъум
740,danach::ADV,potom,нэужым
741,danach::ADV,podľa toho,нэужым
742,vorher::ADV,napred,нахьыпэм
743,vorher::ADV,predtým,нахьыпэм
744,zuerst::ADV,najprv,
745,einmal::ADV,raz,зэ
746,einmal::ADV,jedenkrát,зэ
747,manchmal::ADV,občas,
748,manchmal::ADV,niekedy,
749,oft::ADV,často,бэрэ
750,immer::ADV,vždy,ренэ́у
751,immer::ADV,ustavične,ренэ́у
752,niemals::ADV,nikdy,
753,hier::ADV,tu,
754,hierhin::ADV,sem,
755,hierhin::ADV,tade,
756,von hier::ADV,odtiaľto,
757,dort::ADV,tam,модэ
758,dorthin::ADV,ta,модэ́
759,dorthin::ADV,tam,модэ́
760,geradeaus::ADV,rovno,занкӏэу
761,geradeaus::ADV,priamo,занкӏэу
762,vorwärts::ADV,napred,ыпэкӏэ
763,rückwärts::ADV,nazad,ыужыкӏэ́
764,zurück::ADV,späť,ыужыкӏэ́
765,zurück::ADV,naspäť,ыужыкӏэ́
766,unten::ADV,dolu,ычӏэкӏэ́
767,unten::ADV,naspodku,ычӏэкӏэ́
768,hinab::ADV,dolu,ычӏэгъы́
769,hinab::ADV,dolu,ычӏэкӏэ́
770,oben::ADV,hore,ышъхьагъы
771,oben::ADV,navrchu,ышъхьагъы
772,hinauf::ADV,hore,ышъхьагъыкӏэ
773,hinauf::ADV,navrch,ышъхьагъыкӏэ
774,überall::ADV,všade,тыди́
775,überall::ADV,všade,тыдэкӏи́
776,nicht::ADV,nie,-п
777,nicht::ADV,nie,мы-
778,ein wenig::ADV,trocha,тӏэкӏу
779,kaum::ADV,ledva,къоды́й
780,sehr::ADV,veľmi,дэд
781,so::ADV,tak,ащ фэд
782,so::ADV,tak,мыщ фэд
783,so::ADV,tak,джащ фэд
784,so::ADV,takto,ащ фэд
785,so::ADV,takto,мыщ фэд
786,so::ADV,takto,джащ фэд
787,noch::ADV,ešte,джыри
788,nur::ADV,len,ныӏэ́п
789,schon::ADV,už,
790,wieder::ADV,zasa,джыри
791,vergebens::ADV,márne,пкӏэнчъэ́у
792,vergebens::ADV,nadarmo,пкӏэнчъэ́у
793,vor::PRP,pred,пашъхьэ́
794,hinter::PRP,za,кӏы́б
795,unter::PRP,pod,чӏэ-
796,durch::PRP,cez,пхыры-
797,neben::PRP,pri,дэжь
798,neben::PRP,vedľa,дэжь
799,zwischen::PRP,medzi,азыфа́гу
800,wegen::PRP,pre,къы-
801,wegen::PRP,kvôli,къы-
802,dies::PRN,to,ар
803,dies::PRN,táto,ар
804,das::PRN,to,а
805,das::PRN,to,мо
806,alles::PRN,všetko,зэкӏэ́
807,ich::PRN,ja,сэ
808,du::PRN,ty,о
809,er::PRN,on,ар
810,wir::PRN,my,тэ
811,ihr::PRN,vy,шъо
812,sie::PRN,oni,ахэр
813,was::FPRN,čo,сыд
814,wer::FPRN,kto,хэт
815,wo::FADV,kde,тыдэ́
816,wohin::FADV,kam,тыдэ́
817,wie::FADV,ako,сыдэущтэ́у
818,warum::FADV,prečo,сыд пае́
819,wieviel::FNUM,koľko,тхьапш
820,wieviel::FNUM,koľko,сыд фэди́з
821,eins::NUM,jeden,зы
822,zwei::NUM,dva,тӏу
823,drei::NUM,tri,щы
824,vier::NUM,štyri,плӏы
825,fünf::NUM,päť,тфы
826,sechs::NUM,šesť,хы
827,sieben::NUM,sedem,блы
828,acht::NUM,osem,и
829,neun::NUM,deväť,бгъу
830,zehn::NUM,desať,пшӏы
831,elf::NUM,jedenásť,пшӏыкӏузы́
832,zwölf::NUM,dvanásť,пшӏыкӏутӏу
833,zwanzig::NUM,dvadsať,тӏокӏы́
834,dreißig::NUM,tridsať,щэкӏы
835,vierzig::NUM,štyridsať,тӏокӏи́тӏу
836,fünfzig::NUM,päťdesiat,шъэны́ыкъу
837,sechzig::NUM,šesťdesiat,тӏокӏи́щ
838,siebzig::NUM,sedemdesiat,тӏокӏищырэ́ пшӏырэ́
839,achtzig::NUM,osemdesiat,тӏокӏи́пӏ
840,neunzig::NUM,deväťdesiat,тӏокӏиилӏырэ́ пшӏырэ́
841,hundert::NUM,sto,шъэ
842,tausend::NUM,tisíc,мин
843,und::CNJ,i,ыкӏи
844,oder::CNJ,alebo,е
845,stehen::V,stáť,ущытын
846,stehen::V,stáť,умыхъыен
847,sitzen::V,sedieť,уисын
848,sitzen::V,sedieť,утесын
849,liegen::V,ležať,телъы́н
850,hängen::V,visieť,къыщылэлын
851,hängen::V,visieť,къыщылэлын щыгъын быхъур
852,werden::V,stať sa,хъун
853,passieren::V,stať sa,къэхъун
854,beginnen::V,začať sa,къежьэн
855,beginnen::V,začať sa,къыублэн
856,enden::V,končiť sa,ухы́н
857,wechseln::V,meniť sa,зэхъожьы́н
858,aufgehen[Sonne]::V,vychádzať,къыкъокӏы́н
859,untergehen[Sonne]::V,zapadnúť,къохьан
860,scheinen[Sonne]::V,svietiť,къепсыи
861,donnern::V,hrmieť,гъогъон
862,wehen::V,viať,епщэ́н
863,strömen::V,prúdiť,чъэн
864,fließen::V,tiecť,чъэн
865,sich drehen::V,točiť sa,зыгъэчэрэгъу́н
866,sich drehen::V,krútiť sa,зыгъэчэрэгъу́н
867,schwanken::V,kolísať,хъые́н
868,schwanken::V,klátiť sa,хъые́н
869,schwingen::V,kývať sa,зыгъэхъые́н
870,schwingen::V,chvieť sa,зыгъэхъые́н
871,fallen::V,padať,къефэхы́н
872,brennen::V,páliť,стын
873,brennen::V,horieť,стын
874,rauchen::V,dymiť sa,ӏугъо къикӏын
875,regnen::V,pršať,къещхы́н
876,gefrieren::V,zamrznút,дыкъын
877,tauen::V,taviť sa,жъун
878,schmelzen::V,taviť sa,ткӏун
879,trocknen::V,schnúť,гъушъы́н
880,trocknen::V,schnúť,чъэпхъу́н
881,sieden::V,vrieť,жъон
882,faulen::V,hniť,шъун
883,verfaulen::V,zhniť,шъун
884,reißen::V,pretrhnúť sa,зэӏэтхъы́н
885,versinken::V,zapadnúť,чӏихьан
886,versinken::V,potopiť sa,чӏихьан
887,vergehen::V,plynúť,блэкӏы́н
888,erscheinen::V,objaviť sa,къэлъэгъон
889,verschwinden::V,zmiznúť,кӏодыжьы́н
890,sinken::V,klesať,
891,abnehmen::V,ubúdať,къыкӏичын
892,zunehmen::V,pribúdať,хэхъо́н
893,steigen::V,stúpať,къежьэн
894,wachsen::V,rásť,хэхъо́н
895,wachsen::V,rásť,къэкӏы́н
896,glänzen::V,jagať sa,цӏыу́н
897,glänzen::V,lesknúť sa,цӏыу́н
898,funkeln::V,iskriť sa,жъыу́н
899,lärmen::V,lomoziť,бырсыры́н
900,läuten::V,cengať,теон
901,klingeln::V,zvoniť,теон
902,klirren::V,rinčať,
903,brausen::V,hučať,шъуин
904,rauschen::V,šumieť,макъэ гъэӏун
905,klingen::V,znieť,къыхэӏукӏын
906,klingen::V,zvoniť,къыхэӏукӏын
907,bellen::V,štekať,хьакъу́н
908,bellen::V,brechať,хьакъу́н
909,heulen::V,vyť,быун
910,blasen::V,duť,епщэ́н
911,blasen::V,fúkať,епщэ́н
912,pfeifen::V,pískať,шъуин
913,pfeifen::V,hvízdať,шъуин
914,schreien::V,kričať,куо́н
915,schreien::V,kričať,кӏыи́н
916,stöhnen::V,stenať,щэӏун
917,zittern::V,triasť sa,кӏэзэзын
918,leben::V,žiť,псэу́н
919,geboren werden::V,narodiť sa,къэхъун
920,atmen::V,dýchať,жьы къэщэ́н
921,trinken::V,piť,ешъо́н
922,essen::V,jesť,шхын
923,schlucken::V,zhltnuť,бдырыин
924,müde werden::V,unaviť sa,пшъын
925,einschlafen::V,usnúť,хэчъыен
926,einschlafen::V,zaspať,хэчъыен
927,schlafen::V,spať,чъые́н
928,aufwachen::V,zobudiť sa,къэущы́н
929,aufstehen::V,vstať,уцу́н
930,sich erholen::V,zotavovať sa,зыгъэпсэфын
931,sich erholen::V,oddýchovať si,зыгъэпсэфын
932,krank werden::V,ochorieť,сымаджэ́ хъун
933,krank sein::V,chorieť,сымэджэ́н
934,krank sein::V,byť chorý,сымэджэ́н
935,schmerzen::V,bolieť,сымэджэ́н
936,husten::V,kašľať,пскэ́н
937,genesen::V,uzdraviť sa,хъужьын
938,sterben::V,umrieť,лӏэн
939,sterben::V,zomrieť,лӏэн
940,umkommen::V,zahynúť,хэкӏодэн
941,sich bewegen::V,pohybovať sa,хъые́н
942,sich rühren::V,hnúť sa,хъые́н
943,sich erheben::V,zdvihnúť sa,къэтэджын
944,sich setzen::V,sadnúť si,тӏысы́н
945,hinfallen::V,spadnúť,ебэджы́н
946,laufen::V,bežať,кӏон
947,schreiten::V,kráčať,кӏон
948,spazierengehen::V,prechádzať sa,къэкӏухьэн
949,eilen::V,súriť,гузэжъон
950,sich beeilen::V,ponáhľať sa,гуӏэ́н
951,sausen::V,hučať,псынкӏэ́у чъэн
952,rennen::V,bežať,чъэн
953,springen::V,skákať,пкӏэн
954,klettern::V,liezť,дэцохъоен
955,schaukeln::V,húpať,уешӏэн
956,schaukeln::V,hojdať,уешӏэн
957,kriechen::V,liezť,цохъо́н
958,kriechen::V,plaziť sa,цохъо́н
959,schwimmen::V,plávať,есы́н
960,tauchen::V,ponoriť sa,зычӏэгъэо́н
961,rudern::V,veslovať,къошъо бэщкӏэ фын
962,fahren::V,ísť,кӏон
963,fahren::V,jazdiť,кӏон
964,fliegen::V,letieť,быбы́н
965,gehen::V,ísť,кӏон
966,weggehen::V,odísť,ӏукӏын
967,weggehen::V,odchádzať,ӏукӏын
968,abfahren::V,odcestovať,ежьэн
969,anhalten::V,zadržať sa,къэуцу́н
970,anhalten::V,zastaviť sa,къэуцу́н
971,hineingehen::V,vchádzať,ихьан
972,eintreten::V,vojsť,чӏэхьан
973,eintreten::V,vstúpiť,чӏэхьан
974,kommen::V,prísť,къэкӏо́н
975,ankommen::V,prísť,къэсы́н
976,ankommen::V,doraziť,къэсы́н
977,zurückkommen::V,vrátiť sa,гъэзэжьын
978,bleiben::V,ostať,къэнэ́н
979,bleiben::V,zostať,къэнэ́н
980,warten::V,čakať,пэплъэ́н
981,erwarten::V,očakávať,ежэн
982,suchen::V,hľadať,лъыхъу́н
983,finden::V,nájsť,къэгъоты́н
984,finden::V,nájsť,къыхэгъэщы́н
985,versuchen::V,skúsiť,пылъы́н
986,versuchen::V,pokúsiť sa,пылъы́н
987,vorbereiten::V,pripraviť,гъэхьазыры́н
988,lieben::V,ľúbiť,шӏу плъэгъу́н
989,lieben::V,milovať,шӏу плъэгъу́н
990,mögen::V,mať rád,шӏу плъэгъу́н
991,lachen::V,smiať sa,щхын
992,rühren::V,dojať,гур гъэузын
993,weinen::V,plakať,гъын
994,schimpfen::V,nadávať,хъонэн
995,sich ärgern::V,hnevať sa,губжы́н
996,sich ärgern::V,zlostiť sa,губжы́н
997,sich fürchten::V,báť sa,щынэ́н
998,fürchten::V,báť sa,щынэ́н
999,fliehen::V,utekať,
1000,flüchten::V,utiecť,
1001,sehen::V,vidieť,льэгъу́н
1002,anschauen::V,pozrieť sa na,плъэн
1003,anschauen::V,pozrieť sa na,еплъы́н
1004,ansehen::V,pozrieť,плъэн
1005,hören::V,počúvať,зэхэхын
1006,zuhören::V,počúvať,дэӏо́н
1007,probieren::V,ochutnať,хэӏэн
1008,riechen::V,ňuchať,пэмэ́н
1009,fühlen::V,cítiť,зэхэпшӏэн
1010,fühlen::V,pociťovať,зэхэпшӏэн
1011,scheinen::V,zdať sa,уащыхъу́н
1012,scheinen::V,zdať sa,уашӏошӏы́н
1013,zu sehen sein::V,byť vidieť,зэрэлъэгъу́н
1014,vernehmen::V,počuť,зэхэхын
1015,frieren::V,mrznúť,дыкъын
1016,frieren::V,mrznúť,пӏыкӏэн
1017,frieren::V,mrznúť,чъыӏэ́ лӏэн
1018,frieren::V,oziabať,дыкъын
1019,frieren::V,oziabať,пӏыкӏэн
1020,frieren::V,oziabať,чъыӏэ́ лӏэн
1021,tun::V,robiť,шӏын
1022,können::V,môcť,лъэкӏы́н
1023,wollen::V,chcieť,фэе́н
1024,anfangen::V,začať,ублэн
1025,beenden::V,skončiť,ухы́н
1026,aufhören::V,prestať,щыгъэтын
1027,gelingen::V,podariť sa,хъун
1028,geraten::V,dariť sa,
1029,öffnen::V,otvoriť,ӏухы́н
1030,schließen::V,zavrieť,игъэсэн
1031,stellen::V,postaviť,бгъэуцун
1032,setzen::V,posadiť,гъэтӏысы́н
1033,legen::V,klásť,хэлъхьа́н
1034,legen::V,položiť,хэлъхьа́н
1035,berühren::V,dotykať sa,эӏэн
1036,berühren::V,dotykať sa,нэсын
1037,verbinden::V,spojiť,зэхэпхэ́н
1038,verbinden::V,spojiť,пхын
1039,bedecken::V,pokryť,техъо́н
1040,aufhängen::V,zavesiť,пылъэ́н
1041,anzünden::V,zapáliť,хэгъэнэ́н
1042,aufheben::V,zdvihnúť,
1043,zurücklassen::V,zanechať,къэгъэнэ́н
1044,verlieren::V,stratiť,чӏэ́нэн
1045,verlieren::V,stratiť,шӏокӏоды́н
1046,fallen lassen::V,pustiť,чӏэунэн
1047,fallen lassen::V,pustiť,пӏэпызын
1048,machen::V,robiť,шӏын
1049,herstellen::V,vyrobiť,шӏы́н
1050,bauen::V,stavať,шӏы́н
1051,bauen::V,budovať,шӏы́н
1052,reparieren::V,opraviť,дыжьы́н
1053,verbessern::V,zlepšiť,нахьышӏу пшӏын
1054,verbessern::V,zlepšiť,нахь дэгъу пшӏын
1055,ändern::V,zmeniť,зэблэхъу́н
1056,ändern::V,preinačiť,зэблэхъу́н
1057,graben::V,ryť,тӏын
1058,graben::V,kopať,тӏын
1059,beugen::V,ohnúť,
1060,biegen::V,ohnúť,уфэн
1061,drehen::V,točiť,гъэчэрегъу́
1062,drehen::V,krútiť,гъэчэрегъу́
1063,wenden::V,obrátiť,пӏонтӏэн
1064,wenden::V,obrátiť,бгъэзэн
1065,wenden::V,obrátiť,уӏубын
1066,wenden::V,prevrátiť,пӏонтӏэн
1067,wenden::V,prevrátiť,бгъэзэн
1068,wenden::V,prevrátiť,уӏубын
1069,umdrehen::V,otočiť,
1070,umdrehen::V,obrátiť,
1071,heben::V,dvíhať,ӏэты́н
1072,heben::V,povzniesť,ӏэты́н
1073,hochheben::V,zdvihnúť,ӏэты́н
1074,ergreifen::V,uchopiť sa,къэубыты́н
1075,halten::V,držať,ӏыгъы́н
1076,drücken::V,tisnúť,тэӏункӏэн
1077,schieben::V,posunovať,уеӏункӏын
1078,schieben::V,posunovať,уетӏыргун
1079,kratzen::V,škrabať,цӏэнтхъун
1080,lecken::V,lízať,бзэи́н
1081,beißen::V,kúsať,ецэкъэ́н
1082,abreißen::V,odtrhnúť,къичын
1083,abreißen::V,odtrhnúť,пытхъын
1084,abschneiden::V,odrezať,пыупкӏын
1085,abschneiden::V,odrezať,гобзыкӏын
1086,abschneiden::V,odkrojiť,пыупкӏын
1087,abschneiden::V,odkrojiť,гобзыкӏын
1088,binden::V,zaviazať,епхын
1089,binden::V,priviazať,епхын
1090,stecken::V,strčiť,хэсэн
1091,brechen::V,zlomiť,зэпыпкӏын
1092,klopfen::V,tĺcť,теон
1093,klopfen::V,klopať,теон
1094,hauen::V,nabiť,теон
1095,kleben::V,lepiť,щхэн
1096,kleben::V,nalepiť,щхэн
1097,reiben::V,trieť,пӏотын
1098,streichen::V,namazať,щыфэн
1099,schleifen::V,ostríť,гъэчаны́н
1100,schleifen::V,ostríť,кӏэлыкӏы́н
1101,schneiden::V,rezať,бзын
1102,schneiden::V,strihať,бзын
1103,rütteln::V,triasť,гъэсысын
1104,rütteln::V,lomcovať,гъэсысын
1105,schütteln::V,triasť,гъэсысын
1106,schütteln::V,potriasť,гъэсысын
1107,schwenken::V,mávať,ӏэ шӏын
1108,schütten::V,sypať,икӏэ́н
1109,füllen::V,plniť,из шӏын
1110,einwickeln::V,zabaliť,кӏоцӏыщыхьа́н
1111,tragen::V,niesť,хьын
1112,schleppen::V,vliecť,пхьын
1113,schleppen::V,vliecť,плъэшъун
1114,ziehen::V,ťahať,пкъудыин
1115,ziehen::V,ťahať,пщэн
1116,ziehen::V,ťahať,плъэшъун
1117,aufbewahren::V,uložiť,пӏыгъын
1118,aufbewahren::V,uložiť,уухъумэн
1119,aufbewahren::V,uschovať,пӏыгъын
1120,aufbewahren::V,uschovať,уухъумэн
1121,werfen::V,hodiť,дзын
1122,werfen::V,vrhnúť,дзын
1123,fangen::V,chytať,къэубыты́н
1124,packen::V,baliť,къэубыты́н
1125,packen::V,chytiť,къэубыты́н
1126,verstecken::V,skryť,бгъэбылъын
1127,verstecken::V,schovať,бгъэбылъын
1128,teilen::V,podeliť,гощы́н
1129,teilen::V,rozdeliť,гощы́н
1130,schicken::V,posielať,гъахьы́н
1131,bringen::V,priniesť,къэхьы́н
1132,hinzufügen::V,pripojiť,хэгъэхъо́н
1133,bekommen::V,dostať,
1134,erhalten::V,prijať,
1135,nehmen::V,vziať,къытехы́н
1136,wählen::V,voliť,къыхэхы́н
1137,auswählen::V,vybrať,къыхэхы́н
1138,auswählen::V,vyvoliť,къыхэхы́н
1139,bewahren::V,zachovať,къэухъумэн
1140,behindern::V,zavadzať,пэрыохъу хъун
1141,behindern::V,byť v ceste,пэрыохъу хъун
1142,verderben::V,skaziť,къутэн
1143,beschädigen::V,ublížiť,къутэн
1144,beschädigen::V,poškodiť,къутэн
1145,zerbrechen::V,rozbiť,къутэн
1146,zerbrechen::V,prelomiť,къутэн
1147,zerreißen::V,pretrhnúť,зэӏэтхъы́н
1148,zerstören::V,zničiť,къутэ́н
1149,verbrennen::V,spáliť,гъэсты́н
1150,geben::V,dať,еты́н
1151,reichen::V,podať,еты́н
1152,schenken::V,darovať,еты́н
1153,versprechen::V,sľúbiť,гъэгугъэ́н
1154,wünschen::V,želať,шӏоигъо́н
1155,loben::V,chváliť,щытхъун
1156,küssen::V,bozkať,ебэу́н
1157,wiegen::V,kolísať,гъэхъыен
1158,zudecken::V,prikryť,техъо́н
1159,wecken::V,zobudiť,къэгъэущы́н
1160,zeigen::V,ukázať,гъэлъэгъо́н
1161,führen::V,viesť,щэн
1162,lehren::V,učiť,егъэджэ́н
1163,lehren::V,učiť,егъэшӏэн
1164,unterrichten::V,vyučovať,егъэджэ́н
1165,aufziehen::V,vychovať,пӏун
1166,leiten::V,viesť,гъэзекӏон
1167,antreiben::V,popudiť,къепфылӏэн
1168,lassen::V,dať,еты́н
1169,einladen::V,pozvať,къегъэблэгъэн
1170,einladen::V,povolať,къегъэблэгъэн
1171,vereinigen::V,spojiť,зэгогъэхьан
1172,vereinigen::V,zjednotiť,зэгогъэхьан
1173,besuchen::V,navštíviť,щыӏэ́н
1174,treffen::V,stretnúť,ӏукӏэ́н
1175,treffen::V,stretnúť,пэгъокӏы́н
1176,sich versammeln::V,zhromaždiť sa,зэхэхьан
1177,spielen::V,hrať,джэгу́н
1178,singen::V,spievať,орэ́д къэӏо́н
1179,tanzen::V,tancovať,къэшъо́н
1180,sich trennen::V,rozísť sa,зэгокӏыжьы́ных
1181,verlassen::V,opustiť,бгынэн
1182,verlassen::V,opustiť,хэкӏыжьын
1183,retten::V,zachrániť,къыхэпхыжьын
1184,retten::V,zachrániť,къэбгъэнэжьын
1185,bewachen::V,strážiť,къэгъэгъунэн
1186,schützen::V,chrániť,ухъумэ́н
1187,verteidigen::V,brániť,къэухъумэн
1188,sich schlagen::V,biť sa,эзэон
1189,schießen::V,streliť,он
1190,schießen::V,strieľať,он
1191,siegen::V,zvíťaziť,текӏо́н
1192,ärgern::V,hnevať,бгъэгубжын
1193,ärgern::V,zlostiť,бгъэгубжын
1194,schlagen::V,biť,ео́н
1195,schlagen::V,udrieť,ео́н
1196,treten::V,kopnúť,
1197,stechen::V,bodnúť,хэӏун
1198,stechen::V,pichnúť,хэӏун
1199,stoßen::V,udrieť,тӏыро́н
1200,stoßen::V,udrieť,уеӏункӏын
1201,stehlen::V,kradnúť,тыгъу́н
1202,stören::V,vyrušiť,бгъэгумэкӏын
1203,belästigen::V,obťažovať,бгъэгумэкӏын
1204,verbergen::V,skryť,ушъэфын
1205,täuschen::V,sklamať,гъэпцӏэ́н
1206,betrügen::V,klamať,гъэпцӏэ́н
1207,betrügen::V,podvádzať,гъэпцӏэ́н
1208,töten::V,zabiť,уикӏын
1209,töten::V,usmrtiť,уикӏын
1210,wohnen::V,bývať,дэсын
1211,arbeiten::V,pracovať,лэжьэ́н
1212,sammeln::V,zbierať,угъои́н
1213,pflücken::V,trhať,къыпычы́н
1214,pflücken::V,oberať,къыпычы́н
1215,jagen::V,poľovať,шэкӏон
1216,jagen::V,poľovať,ешэкӏон
1217,fischen::V,loviť ryby,пцэжъые уешэн
1218,fischen::V,chytať ryby,пцэжъые уешэн
1219,fassen::V,uloviť,къэубыты́н
1220,hüten::V,pásť,хэхъо́н
1221,treiben::V,hnať,пфын
1222,anbinden::V,priviazať,епхын
1223,füttern::V,kŕmiť,гъэшхэ́н
1224,melken::V,dojiť,щын
1225,hacken::V,seknúť,упкӏэтэн
1226,gießen::V,polievať,тепкӏэн
1227,reifen::V,dozrieť,игъо хъун
1228,zubereiten::V,pripraviť,бгъэхьазырын
1229,kochen::V,variť,шӏы́н
1230,backen::V,piecť,гъэжъэ́н
1231,backen::V,smažiť,гъэжъэ́н
1232,braten::V,piecť,гъэжъэ́н
1233,braten::V,pražiť,гъэжъэ́н
1234,umrühren::V,pomiešať,зэхэгъэкӏухьан
1235,stricken::V,pliesť,хъын
1236,nähen::V,šiť,дэн
1237,färben::V,zafarbiť,бгъэлэн
1238,reinigen::V,čistiť,укъэбзы́н
1239,waschen::V,myť,бгыкӏын
1240,abwischen::V,utrieť,лъэкӏы́н
1241,spülen::V,vyplachovať,дэгъэчъыхьан
1242,fegen::V,zametať,пхъэнкӏы́н
1243,kehren::V,zametať,пхъэнкӏы́н
1244,baden::V,kúpať sa,зыгъэпскӏын
1245,sich waschen::V,umývať sa,зытхьакӏы́н
1246,ausziehen::V,zobliecť,къытехы́н
1247,anziehen::V,obliecť,щылъэ́н
1248,sich anziehen::V,obliecť sa,зыфэпэн
1249,kämmen::V,česať,жьын
1250,schmücken::V,ozdobiť,гъэдэхэ́н
1251,sagen::V,povedať,къэӏон
1252,sprechen::V,hovoriť,псэлъэ́н
1253,reden::V,rozprávať,гущыӏэ́н
1254,sich unterhalten::V,rozprávať sa,зэдэгущыӏэн
1255,fragen::V,spýtať sa,упчӏэ́н
1256,bitten::V,prosiť,лъэӏо́н
1257,erzählen::V,rozprávať,къэпӏотэ́н
1258,mitteilen::V,oznámiť,макъэ егъэӏун
1259,nennen::V,nazvať,цӏэ фэусы́н
1260,nennen::V,menovať,цӏэ фэусы́н
1261,rufen::V,volať,джэн
1262,rufen::V,zavolať,джэн
1263,prahlen::V,vystatovať sa,узыщытхъужьы́н
1264,übersetzen::V,preložiť,бгъэкӏотэн
1265,denken::V,myslieť,егупшысэ́н
1266,glauben::V,veriť,уивыхъэ́ телъы́н
1267,bemerken::V,podotknuť,гу лъыптэ́н
1268,bemerken::V,spozorovať,гу лъыптэ́н
1269,erkennen::V,poznať,зэхэпхын
1270,erkennen::V,poznať,зэбгъэшӏэн
1271,begreifen::V,pochopiť,гурыӏо́н
1272,begreifen::V,porozumieť,гурыӏо́н
1273,verstehen::V,rozumieť,зэхэхын
1274,lernen::V,učiť sa,еджэ́н
1275,wissen::V,vedieť,шӏэн
1276,sich erinnern an::V,pamätať si na,къэшӏэжьын
1277,vergessen::V,zabudnuť,пщыгъупшэжьы́н
1278,messen::V,merať,шын
1279,zählen::V,počítať,плъытэ́н
1280,rechnen::V,rátať,плъытэ́н
1281,rechnen::V,rátať,угугъэ́н
1282,rechnen::V,počítať,плъытэ́н
1283,rechnen::V,počítať,угугъэ́н
1284,lesen::V,čítať,еджэ́н
1285,malen::V,maľovať,шӏын
1286,zeichnen::V,kresliť,шӏын
1287,schreiben::V,písať,тхын
1288,besitzen::V,mať,иӏэн
1289,besitzen::V,vlastniť,иӏэн
1290,kaufen::V,kúpiť,щэфы́н
1291,verkaufen::V,predať,щэн
1292,bezahlen::V,zaplatiť,птын
1293,bezahlen::V,zaplatiť,лъыптын
1294,bezahlen::V,zaplatiť,птыжьы́н
1295,zahlen::V,platiť,птын
1296,zahlen::V,platiť,лъыптын
1297,beherrschen::V,ovládať,иунаеу иӏэн
1298,ertragen::V,znášať,щэчы́н
1299,ertragen::V,vydržať,щэчы́н
