,Concept_ID,hi,fa
750,Krankheit::N,रोग,بیماری
751,Krankheit::N,बीमारी,بیماری
752,Schmerz::N,दर्द,درد
753,Schmerz::N,पीड़ा,درد
754,Wunde::N,घाव,زخم
755,Wunde::N,ज़ख़्म,زخم
756,Fieber::N,ज्वर,تب
757,Fieber::N,बुख़ार,تب
758,Arznei::N,दवा,دارو
759,Arznei::N,औषाधि,دارو
760,Brücke::N,पुल,پل
761,Brücke::N,सेतु,پل
762,Brunnen::N,कुआँ,چاه
763,Weide::N,चरागाह,چراگاه
764,Pfad::N,पथ,راه
765,Pfad::N,पगडंडी,راه
766,Weg::N,मार्ग,راه
767,Weg::N,मार्ग,طریق
768,Straße::N,राह,راه
769,Straße::N,राह,جاده
770,Straße::N,रास्ता,راه
771,Straße::N,रास्ता,جاده
772,Dorf::N,गाँव,ده
773,Dorf::N,गाँव,روستا
774,Dorf::N,ग्राम,ده
775,Dorf::N,ग्राम,روستا
776,Stadt::N,शहर,شهر
777,Brief::N,ख़त,نامه
778,Brief::N,पत्र,نامه
779,Brief::N,चिट्ठी,نامه
780,Buch::N,किताब,کتاب
781,Buch::N,पुस्तक,کتاب
782,Buchstabe::N,अक्षर,حرف
783,Zeitung::N,अख़बार,روزنامه
784,Zeitung::N,समाचार-पत्र,روزنامه
785,Leben::N,जीवन,عمر
786,Leben::N,जीवन,زندگی
787,Leben::N,ज़िंदगी,عمر
788,Leben::N,ज़िंदगी,زندگی
789,Tod::N,मौत,مرگ
790,Tod::N,मृत्यु,مرگ
791,Grab::N,क़ब्र,گور
792,Grab::N,क़ब्र,مزار
793,Kirche::N,चर्च,کلیسا
794,Kirche::N,गिरजा,کلیسا
795,Sünde::N,पाप,بزه
796,Sünde::N,पाप,گناه
797,Sünde::N,गुनाह,بزه
798,Sünde::N,गुनाह,گناه
799,Gott::N,देव,خدا
800,Gott::N,ईश्वर,خدا
801,Arbeiter::N,मज़दूर,کارگر
802,Chef::N,अध्यक्ष,رئیس
803,Meister::N,शिल्पज्ञ,استاد
804,Arzt::N,वैद्य,پزشک
805,Arzt::N,डॉक्टर,پزشک
806,Arzt::N,चिकित्सक,پزشک
807,Lehrer::N,शिक्षक,معلم
808,Lehrer::N,शिक्षक,آموزگار
809,Lehrer::N,अध्यापक,معلم
810,Lehrer::N,अध्यापक,آموزگار
811,Geld::N,धन,پول
812,Geld::N,पैसा,پول
813,Geschäft::N,सौदा,کار
814,Geschäft::N,सौदा,بیزنس
815,Geschäft::N,व्यापार,کار
816,Geschäft::N,व्यापार,بیزنس
817,Laden::N,दुकान,دکان
818,Laden::N,दुकान,مغازه
819,Preis::N,दाम,بها
820,Preis::N,दाम,قیمت
821,Preis::N,मूल्य,بها
822,Preis::N,मूल्य,قیمت
823,Ware::N,माल,جنس
824,Ware::N,माल,کالا
825,Ware::N,पण्य,جنس
826,Ware::N,पण्य,کالا
827,Nutzen::N,लाभ,مزیت
828,Nutzen::N,लाभ,امتیاز
829,Nutzen::N,फ़ायदा,مزیت
830,Nutzen::N,फ़ायदा,امتیاز
831,Reichtum::N,धन,مال
832,Reichtum::N,धन,ثروت
833,Reichtum::N,दौलत,مال
834,Reichtum::N,दौलत,ثروت
835,Welt::N,विश्व,دنیا
836,Welt::N,दुनिया,دنیا
837,Land::N,देश,کشور
838,Land::N,देश,مملکت
839,Land::N,मुल्क,کشور
840,Land::N,मुल्क,مملکت
841,Staat::N,राज्य,دولت
842,Staat::N,राष्ट्र,دولت
843,König::N,राजा,شاه
844,König::N,राजा,پادشاه
845,König::N,बादशाह,شاه
846,König::N,बादशाह,پادشاه
847,Macht::N,शासन,قدرت
848,Macht::N,शासन,اختیار
849,Macht::N,सत्ता,قدرت
850,Macht::N,सत्ता,اختیار
851,Grenze::N,सरहद,مرز
852,Krieg::N,जंग,جنگ
853,Krieg::N,युद्ध,جنگ
854,Feind::N,शत्रु,دشمن
855,Feind::N,दुश्मन,دشمن
856,Gewalt::N,हिंसा,زور
857,Gewalt::N,हिंसा,خشونت
858,Kampf::N,लड़ाई,نبرد
859,Kampf::N,लड़ाई,مبارزه
860,Kampf::N,संघर्ष,نبرد
861,Kampf::N,संघर्ष,مبارزه
862,Bogen[Waffe]::N,कमान,کمان
863,Pfeil::N,बान,تیر
864,Gewehr::N,बंदूक़,تفنگ
865,Fehler::N,भूल,غلط
866,Fehler::N,भूल,اشتباه
867,Fehler::N,ग़लती,غلط
868,Fehler::N,ग़लती,اشتباه
869,Lüge::N,झूठ,دروغ
870,Lüge::N,असत्य,دروغ
871,Schaden::N,हानि,آسیب
872,Schaden::N,हानि,خسارت
873,Schaden::N,नुक़सान,آسیب
874,Schaden::N,नुक़सान,خسارت
875,Unglück::N,मुसीबत,بلا
876,Unglück::N,विपात्ति,بلا
877,Schuld::N,दोष,گناه
878,Schuld::N,दोष,تقصیر
879,Schuld::N,क़सूर,گناه
880,Schuld::N,क़सूर,تقصیر
881,Alter::N,आयु,سن
882,Alter::N,आयु,عمر
883,Alter::N,उम्र,سن
884,Alter::N,उम्र,عمر
885,Schluss::N,अंत,انتها
886,Schluss::N,समाप्ति,انتها
887,Zeit::N,काल,وقت
888,Zeit::N,काल,زمان
889,Zeit::N,वक़्त,وقت
890,Zeit::N,वक़्त,زمان
891,Tag::N,दिन,روز
892,Tag::N,रोज़,روز
893,Morgen::N,सुबह,صبح
894,Mittag::N,दोपहर,ظهر
895,Mittag::N,मध्याह्न,ظهر
896,Abend::N,शाम,شب
897,Abend::N,शाम,عصر
898,Abend::N,संध्या,شب
899,Abend::N,संध्या,عصر
900,Nacht::N,रात,شب
901,Nacht::N,रात्रि,شب
902,Woche::N,हफ़्ता,هفته
903,Monat::N,मास,ماه
904,Monat::N,महीना,ماه
905,Jahr::N,बरस,سال
906,Jahr::N,वर्ष,سال
907,Frühling::N,वसंत,بهار
908,Sommer::N,गरमी,تابستان
909,Sommer::N,ग्रीष्म,تابستان
910,Herbst::N,शरत्,پاییز
911,Herbst::N,पतझड़,پاییز
912,Winter::N,जाड़ा,زمستان
913,Winter::N,सर्दियाँ,زمستان
914,Januar::N,जनवरी,ژانویه
915,Februar::N,फ़रवरी,فوریه
916,März::N,मार्च,مارس
917,April::N,अप्रैल,آوریل
918,Mai::N,मई,مه
919,Juni::N,जून,ژوئن
920,Juli::N,जुलाई,ژویه
921,August::N,अगस्त,اوت
922,September::N,सितंबर,سپتامبر
923,Oktober::N,अक्तूबर,اکتبر
924,November::N,नवंबर,نوامبر
925,Dezember::N,दिसंबर,دسامبر
926,Montag::N,पीर,دو‌شنبه
927,Montag::N,सोमवार,دو‌شنبه
928,Dienstag::N,मंगलवार,سه‌شنبه
929,Mittwoch::N,बुधवार,چهار‌شنبه
930,Donnerstag::N,गुरुवार,پنج شنبه
931,Donnerstag::N,बृहस्पतिवार,پنج شنبه
932,Freitag::N,शुक्रवार,جمعه
933,Samstag::N,सनीचर,شنبه
934,Samstag::N,शनिवार,شنبه
935,Sonntag::N,इतवार,یکشنبه
936,Sonntag::N,रविवार,یکشنبه
937,groß::A,बड़ा,بزرگ
938,klein::A,कम,کوچک
939,klein::A,छोटा,کوچک
940,lang::A,लंबा,بلند
941,lang::A,दीर्घ,بلند
942,kurz::A,लधु,کوتاه
943,kurz::A,छोटा,کوتاه
944,breit::A,चौड़ा,پهن
945,schmal::A,तंग,تنگ
946,schmal::A,तंग,نازک
947,schmal::A,सँकरा,تنگ
948,schmal::A,सँकरा,نازک
949,dicht::A,सघन,چگال
950,dicht::A,सघन,انبوه
951,dick[Gegenstand]::A,मोटा,ضخیم
952,dünn::A,महीन,نازک
953,dünn::A,बारीक,نازک
954,fein::A,कोमल,ریز
955,fein::A,कोमल,باریک
956,fein::A,सूक्ष्म,ریز
957,fein::A,सूक्ष्म,باریک
958,fest::A,दृढ़,محکم
959,fest::A,मज़बूत,محکم
960,flach::A,चपटा,صاف
961,flach::A,चपटा,مسطح
962,glatt::A,चौरस,لیز
963,glatt::A,चिकना,لیز
964,hart::A,कठोर,سفت
965,hart::A,सख़्त,سفت
966,weich::A,नरम,نرم
967,weich::A,नरम,ملایم
968,weich::A,मुलायम,نرم
969,weich::A,मुलायम,ملایم
970,rund::A,गोल,گرد
971,rund::A,वर्तुल,گرد
972,spitz::A,नुकीला,تیز
973,spitz::A,नुकीला,نوک‌تیز
974,scharf::A,पैना,تیز
975,scharf::A,पैना,برنده
976,stumpf::A,भोथरा,کند
977,schwer::A,भारी,سنگین
978,schwer::A,वज़नी,سنگین
979,schön::A,सुंदर,زیبا
980,heiß::A,उष्ण,داغ
981,warm::A,गरम,گرم
982,kalt::A,सर्द,سرد
983,kühl::A,ठंडा,خنک
984,frisch::A,तर,تازه
985,frisch::A,ताज़ा,تازه
986,feucht::A,नम,مرطوب
987,feucht::A,भीगा,مرطوب
988,nass::A,गीला,تر
989,nass::A,गीला,خیش
990,trocken::A,सूखा,خشک
991,trocken::A,ख़ुश्क,خشک
992,voll::A,भरा,پر
993,voll::A,पूरा,پر
994,leer::A,ख़ाली,خالی
995,offen::A,खुला,باز
996,geschlossen::A,बंद,بسته
997,sauber::A,साफ़,پاک
998,sauber::A,साफ़,تمیز
999,sauber::A,सुथरा,پاک
1000,sauber::A,सुथरा,تمیز
1001,schmutzig::A,गंदा,کثیف
1002,schmutzig::A,गंदा,آلوده
1003,roh::A,कच्चा,خام
1004,reif::A,पक्व,رسیده
1005,reif::A,पक्का,رسیده
1006,lecker::A,मज़ेदार,لذیذ
1007,lecker::A,मज़ेदार,خوشمزه
1008,lecker::A,स्वादिष्ट,لذیذ
1009,lecker::A,स्वादिष्ट,خوشمزه
1010,süß::A,मीठा,شیرین
1011,bitter::A,कटु,تلخ
1012,bitter::A,कड़वा,تلخ
1013,sauer::A,खट्टा,ترش
1014,hell::A,रोशन,روشن
1015,dunkel::A,अँधेरा,تاریک
1016,schwarz::A,काला,سیاه
1017,schwarz::A,स्याह,سیاه
1018,weiß::A,सफ़ेद,سفید
1019,rot::A,लाल,سرخ
1020,rot::A,लाल,قرمز
1021,rot::A,सुर्ख़,سرخ
1022,rot::A,सुर्ख़,قرمز
1023,gelb::A,पीला,زرد
1024,gelb::A,ज़र्द,زرد
1025,blau::A,नीला,آبی
1026,blau::A,आसमानी,آبی
1027,grün::A,हरा,سبز
1028,grau::A,धूसर,طوسی
1029,grau::A,धूसर,خاکستری
1030,bunt::A,रंगीन,رنگارنگ
1031,bunt::A,बहुरंगा,رنگارنگ
1032,billig::A,सस्ता,ارزان
1033,teuer::A,महँगा,گران
1034,wertvoll::A,क़ीमती,قیمتی
1035,wertvoll::A,क़ीमती,گرانبها
1036,wertvoll::A,मूल्यवान्,قیمتی
1037,wertvoll::A,मूल्यवान्,گرانبها
1038,blind::A,अंधा,کور
1039,blind::A,अंधा,نابینا
1040,taub::A,बहरा,کر
1041,taub::A,बहरा,ناشنوا
1042,kräftig::A,ताक़तवर,قوی
1043,kräftig::A,शक्तिशाली,قوی
1044,stark::A,प्रबल,قوی
1045,stark::A,प्रबल,نیرومند
1046,stark::A,बलवान्,قوی
1047,stark::A,बलवान्,نیرومند
1048,schwach::A,कमज़ोर,ضعیف
1049,fett::A,मोटा,چرب
1050,fett::A,मांसल,چرب
1051,schlank::A,पतला,باریک‌اندام
1052,schlank::A,छरहरा,باریک‌اندام
1053,hübsch::A,सुंदर,قشنگ
1054,hübsch::A,सुंदर,خوشگل
1055,hübsch::A,ख़ूबसूरत,قشنگ
1056,hübsch::A,ख़ूबसूरत,خوشگل
1057,böse::A,पापी,بد
1058,böse::A,दुष्ट,بد
1059,dumm::A,मूर्ख,احمق
1060,dumm::A,बुद्धू,احمق
1061,faul::A,आलसी,لش
1062,faul::A,आलसी,تنبل
1063,faul::A,सुस्त,لش
1064,faul::A,सुस्त,تنبل
1065,fleißig::A,मेहनती,زرنگ
1066,fleißig::A,परिश्रमी,زرنگ
1067,geizig::A,कृपण,خسیس
1068,geizig::A,कंजूस,خسیس
1069,klug::A,समझदार,عاقل
1070,klug::A,समझदार,باهوش
1071,klug::A,होशियार,عاقل
1072,klug::A,होशियार,باهوش
1073,klug::A,अक़्लमंद,عاقل
1074,klug::A,अक़्लमंद,باهوش
1075,geschickt::A,किशल,ماهر
1076,lieb::A,प्रिय,عزیز
1077,lieb::A,प्यारा,عزیز
1078,lustig::A,हँसमुख,شاد
1079,lustig::A,हँसमुख,خوشحال
1080,lustig::A,ख़ुशदिल,شاد
1081,lustig::A,ख़ुशदिल,خوشحال
1082,sanft::A,नम्र,لطیف
1083,hungrig::A,भूखा,گرسنه
1084,krank::A,बीमार,مریض
1085,krank::A,बीमार,بیمار
1086,krank::A,अस्वस्थ,مریض
1087,krank::A,अस्वस्थ,بیمار
1088,nackt::A,नग्न,لخت
1089,nackt::A,नग्न,برهنه
1090,traurig::A,उदास,غمگین
1091,traurig::A,रंजीदा,غمگین
1092,lebendig::A,जीता,زنده
1093,lebendig::A,ज़िंदा,زنده
1094,gut::A,अच्छा,خوب
1095,schlecht::A,बुरा,بد
1096,schlecht::A,ख़राब,بد
1097,richtig::A,ठीक,درست
1098,schlimm::A,बुरा,وخيم
1099,schlimm::A,अप्रिय,وخيم
1100,wahr::A,सच,درست
1101,wahr::A,सच,حقیقی
1102,alt::A,पुराना,کهنه
1103,neu::A,नया,نو
1104,ehemalig::A,भूतपूर्व,قبلی
1105,alt[Lebewesen]::A,बूढ़ा,پیر
1106,alt[Lebewesen]::A,वृद्ध,پیر
1107,jung::A,जवान,جوان
1108,arm::A,ग़रीब,فقیر
1109,reich::A,धनी,پولدار
1110,reich::A,धनी,ثروتمند
1111,reich::A,अमीर,پولدار
1112,reich::A,अमीर,ثروتمند
1113,bekannt::A,मालूम,آشنا
1114,bekannt::A,मालूम,معلوم
1115,berühmt::A,मशहूर,مشهور
1116,berühmt::A,प्रसिद्ध,مشهور
1117,fremd::A,विदेशी,خارجی
1118,fremd::A,विदेशी,بیگانه
1119,fremd::A,अपरिचित,خارجی
1120,fremd::A,अपरिचित,بیگانه
1121,verschieden::A,अलग,مختلف
1122,verschieden::A,अलग,متفاوت
1123,verschieden::A,भिन्न,مختلف
1124,verschieden::A,भिन्न,متفاوت
1125,nah::A,नज़दीकी,نزدیک
1126,fern::A,दूर,دور
1127,fern::A,दूरस्थ,دور
1128,linker::A,बायाँ,چپ
1129,rechter::A,दायाँ,راست
1130,rechter::A,दाहिना,راست
1131,anderer::A,अन्य,دیگر
1132,anderer::A,दूसरा,دیگر
1133,erster::A,पहला,اول
1134,erster::A,प्रथम,اول
1135,zweiter::A,दूसरा,دوم
1136,zweiter::A,द्वितीय,دوم
1137,dritter::A,तीसरा,سوم
1138,letzter::A,अंतिम,آخر
1139,letzter::A,आख़िरी,آخر
1140,allein::ADV,तनहा,تنها
1141,allein::ADV,अकेले,تنها
1142,auf einmal::ADV,वक़्त में,همزمان
1143,zusammen::ADV,एक साथ,باهم
1144,zusammen::ADV,साथ साथ,باهم
1145,lange::ADV,देर तक,مدت‌ها
1146,lange::ADV,देर तक,مدت زیادی
1147,plötzlich::ADV,सहसा,ناگهان
1148,plötzlich::ADV,अचानक,ناگهان
1149,sofort::ADV,तुरंत,فوراً
1150,später::ADV,बाद को,بعدها
1151,später::ADV,बाद में,بعدها
1152,jetzt::ADV,अब,حالا
1153,jetzt::ADV,अब,اکنون
1154,jetzt::ADV,अभी,حالا
1155,jetzt::ADV,अभी,اکنون
1156,heute::ADV,आज,امروز
1157,morgen::ADV,कल,فردا
1158,bald::ADV,जल्दी,زود
1159,bald::ADV,जल्दी,بزودی
1160,dann::ADV,तब,سپس
1161,dann::ADV,तब,آنوقت
1162,gestern::ADV,कल,دیروز
1163,einst::ADV,एक दिन,وقتی
1164,einst::ADV,एक दिन,زمانی
1165,einst::ADV,पहले कभी,وقتی
1166,einst::ADV,पहले कभी,زمانی
1167,damals::ADV,उस समय,آنوقت
1168,damals::ADV,उस समय,آنزمان
1169,damals::ADV,उन दिनों,آنوقت
1170,damals::ADV,उन दिनों,آنزمان
1171,danach::ADV,इसके बाद,بعد
1172,danach::ADV,इसके पश्चात्,بعد
1173,vorher::ADV,पहले,قبلاً
1174,vorher::ADV,पेशतर,قبلاً
1175,zuerst::ADV,पहले,اول
1176,zuerst::ADV,पहले,ابتداء
1177,einmal::ADV,एक बार,یکدفعه
1178,einmal::ADV,एक दफ़ा,یکدفعه
1179,manchmal::ADV,कभी कभी,گاهی
1180,manchmal::ADV,कभी कभी,بعضی اوقات
1181,oft::ADV,अक्सर,اغلب
1182,immer::ADV,सदा,همیشه
1183,immer::ADV,हमेशा,همیشه
1184,niemals::ADV,कभी नहीं,هرگز
1185,niemals::ADV,कदापि नहीं,هرگز
1186,hier::ADV,इधर,اینجا
1187,hier::ADV,यहाँ,اینجا
1188,hierhin::ADV,इधर को,به اینجا
1189,hierhin::ADV,यहाँ को,به اینجا
1190,von hier::ADV,यहाँ से,از اینجا
1191,dort::ADV,उधर,آنجا
1192,dort::ADV,वहाँ,آنجا
1193,dorthin::ADV,उधर को,به آنجا
1194,dorthin::ADV,वहाँ को,به آنجا
1195,geradeaus::ADV,सीधे,راست
1196,vorwärts::ADV,आगे,جلو
1197,vorwärts::ADV,आगे,به پیش
1198,vorwärts::ADV,आगे को,جلو
1199,vorwärts::ADV,आगे को,به پیش
1200,rückwärts::ADV,पीछे को,عقب
1201,zurück::ADV,वापस,پس
1202,zurück::ADV,वापस,عقب
1203,zurück::ADV,वापस,بالعکس
1204,unten::ADV,नीचे,زیر
1205,unten::ADV,नीचे,پایین
1206,hinab::ADV,नीचे को,به پایین
1207,oben::ADV,ऊपर,بالا
1208,hinauf::ADV,ऊपर को,به بالا
1209,überall::ADV,हर जगह,همه‌جا
1210,überall::ADV,हर स्थान,همه‌جا
1211,nicht::ADV,न,نه
1212,nicht::ADV,नहीं,نه
1213,ein wenig::ADV,कुछ,کمی
1214,ein wenig::ADV,ज़रा,کمی
1215,ein wenig::ADV,थोड़ा,کمی
1216,kaum::ADV,लगभग नहीं,به سختی
1217,kaum::ADV,बराबर नहीं,به سختی
1218,sehr::ADV,बहुत,خیلی
1219,sehr::ADV,बहुत,بسیار
1220,so::ADV,ऐसा,چنین
1221,so::ADV,ऐसा,اینطور
1222,noch::ADV,अभी तक,هنوز
1223,nur::ADV,केवल,فقط
1224,nur::ADV,केवल,تنها
1225,nur::ADV,सिर्फ़,فقط
1226,nur::ADV,सिर्फ़,تنها
1227,schon::ADV,चुकना,قبلاً
1228,schon::ADV,चुकना,به این زودی
1229,wieder::ADV,फिर,باز
1230,wieder::ADV,फिर,دوباره
1231,wieder::ADV,दुबारा,باز
1232,wieder::ADV,दुबारा,دوباره
1233,vergebens::ADV,व्यर्थ,بیهوده
1234,vor::PRP,के आगे,در جلوی
1235,vor::PRP,के सामने,در جلوی
1236,hinter::PRP,के पीछे,پشت
1237,unter::PRP,के तले,تحت
1238,unter::PRP,के नीचे,تحت
1239,durch::PRP,के पार,از وسط
1240,durch::PRP,के पार,از ميان
1241,neben::PRP,के पास,کنار
1242,neben::PRP,के पास,پهلوی
1243,neben::PRP,की बग़ल में,کنار
1244,neben::PRP,की बग़ल में,پهلوی
1245,zwischen::PRP,के बीच,بین
1246,zwischen::PRP,के बीच,میان
1247,wegen::PRP,के कारण,برای
1248,wegen::PRP,के कारण,بخاطر
1249,wegen::PRP,की वजह से,برای
1250,wegen::PRP,की वजह से,بخاطر
1251,dies::PRN,यह,این
1252,das::PRN,वह,آن
1253,alles::PRN,सब,تمام
1254,alles::PRN,सब,همه‌چیر
1255,alles::PRN,सब कुछ,تمام
1256,alles::PRN,सब कुछ,همه‌چیر
1257,ich::PRN,मैं,من
1258,du::PRN,तू,تو
1259,er::PRN,यह,او
1260,wir::PRN,हम,ما
1261,ihr::PRN,तुम,شما
1262,sie::PRN,ये,آنها
1263,was::FPRN,क्या,چه
1264,wer::FPRN,कौन,کی
1265,wo::FADV,किधर,کجا
1266,wohin::FADV,किधर,بکجا
1267,wie::FADV,कैसे,چطور
1268,wie::FADV,कैसे,چگونه
1269,warum::FADV,क्यों,چرا
1270,warum::FADV,क्यों,برای چه
1271,wieviel::FNUM,कितना,چند
1272,wieviel::FNUM,कितना,چقدر
1273,eins::NUM,एक,یک
1274,zwei::NUM,दो,دو
1275,drei::NUM,तीन,سه
1276,vier::NUM,चार,چهار
1277,fünf::NUM,पाँच,پنج
1278,sechs::NUM,छह,شش
1279,sieben::NUM,सात,هفت
1280,acht::NUM,आठ,هشت
1281,neun::NUM,नौ,نه
1282,zehn::NUM,दस,ده
1283,elf::NUM,ग्यारह,یازده
1284,zwölf::NUM,बारह,دوازده
1285,zwanzig::NUM,बीस,بیست
1286,dreißig::NUM,तीस,سی
1287,vierzig::NUM,चालीस,چهل
1288,fünfzig::NUM,पचास,پنجاه
1289,sechzig::NUM,साठ,شصت
1290,siebzig::NUM,सत्तर,هفتاد
1291,achtzig::NUM,अस्सी,هشتاد
1292,neunzig::NUM,नव्वे,نود
1293,hundert::NUM,सौ,صد
1294,tausend::NUM,हज़ार,هزار
1295,und::CNJ,और,و
1296,oder::CNJ,या,یا
1297,stehen::V,खड़ा होना,ایستادن
1298,sitzen::V,बैठना,نشستن
1299,liegen::V,लेटना,خوابیدن
1300,liegen::V,लेटना,دراز کشیدن
1301,hängen::V,लटकना,آویزان بودن
1302,werden::V,बनना,شدن
1303,passieren::V,होना,گذشتن
1304,passieren::V,होना,اتفاق افتادن
1305,beginnen::V,आरंभ होना,شروع شدن
1306,beginnen::V,प्रारंभ होना,شروع شدن
1307,enden::V,अंत होना,تمام شدن
1308,enden::V,ख़तम होना,تمام شدن
1309,wechseln::V,बदलना,عوض شدن
1310,aufgehen[Sonne]::V,चढ़ना,برآمدن
1311,aufgehen[Sonne]::V,चढ़ना,طلوع کردن
1312,aufgehen[Sonne]::V,उदित होना,برآمدن
1313,aufgehen[Sonne]::V,उदित होना,طلوع کردن
1314,untergehen[Sonne]::V,अस्त हो जाना,غروب کردن
1315,scheinen[Sonne]::V,रोशनी देना,تابیدن
1316,donnern::V,गरजना,رعد زدن
1317,wehen::V,चलना,دمیدن
1318,strömen::V,बहना,روان شدن
1319,strömen::V,प्रवाहित होना,روان شدن
1320,fließen::V,बहना,روان شدن
1321,fließen::V,प्रवाहित होना,روان شدن
1322,sich drehen::V,घूमना,چرخیدن
1323,schwanken::V,हिलना,خم و راست شدن
1324,schwingen::V,हिलना,تاب خوردن
1325,schwingen::V,हिलना,نوسان کردن
1326,fallen::V,गिरना,افتادن
1327,fallen::V,गिरना,سقوط کردن
1328,brennen::V,जलना,سوزاندن
1329,rauchen::V,धुआँ उड़ाना,دود کردن
1330,regnen::V,बरसना,باران آمدن
1331,gefrieren::V,जमना,یخ بستن
1332,tauen::V,गलना,آب شدن
1333,tauen::V,पिघलना,آب شدن
1334,schmelzen::V,गलना,آب شدن
1335,schmelzen::V,पिघलना,آب شدن
1336,trocknen::V,सूखना,خشک شدن
1337,sieden::V,उबलना,جوشیدن
1338,faulen::V,गलना,فاسد شدن
1339,faulen::V,सड़ना,فاسد شدن
1340,verfaulen::V,गलना,پوسیدن
1341,verfaulen::V,सड़ना,پوسیدن
1342,reißen::V,फटना,پاره شدن
1343,versinken::V,डूबना,غرق شدن
1344,vergehen::V,बीतना,گذشتن
1345,vergehen::V,गुज़रना,گذشتن
1346,erscheinen::V,दिखाई देना,ظاهر شدن
1347,verschwinden::V,ग़ायब होना,گم شدن
1348,verschwinden::V,ग़ायब होना,از بین رفتن
1349,sinken::V,घटना,پایین آمدن
1350,sinken::V,उतरना,پایین آمدن
1351,abnehmen::V,घटना,کم شدن
1352,zunehmen::V,बढ़ना,زیاد شدن
1353,steigen::V,बढ़ना,بالا رفتن
1354,wachsen::V,उगना,قد کشیدن
1355,glänzen::V,चमकना,برق زدن
1356,funkeln::V,जगमगाना,جرقه زدن
1357,funkeln::V,टिमटिमाना,جرقه زدن
1358,lärmen::V,शोर मचाना,شلوغ کردن
1359,läuten::V,बजना,زنگ زدن
1360,klingeln::V,बजना,زنگ زدن
1361,klirren::V,झनझनाना,جرنگ جرنگ صدا کردن
1362,brausen::V,साँय-साँय करना,طوفانی بودن
1363,rauschen::V,सरसराना,خش‌خش کردن
1364,klingen::V,बजना,صدا دادن
1365,bellen::V,भौंकना,عوعو کردن
1366,heulen::V,गुर्राना,زوزه کشیدن
1367,blasen::V,फूँकना,فوت کردن
1368,pfeifen::V,सीटी देना,سوت زدن
1369,schreien::V,चिल्लाना,فریاد زدن
1370,stöhnen::V,कराहना,نالیدن
1371,stöhnen::V,आहें भरना,نالیدن
1372,zittern::V,काँपना,لرزیدن
1373,leben::V,जीना,زیستن
1374,leben::V,जीना,زندگی کردن
1375,geboren werden::V,पैदा होना,متولد شدن
1376,atmen::V,साँस लेना,تنفس کردن
1377,trinken::V,पीना,نوشیدن
1378,essen::V,खाना,خوردن
1379,schlucken::V,निगलना,بلعیدن
1380,schlucken::V,निगलना,قورت دادن
1381,müde werden::V,थकना,خسته شدن
1382,müde werden::V,उकताना,خسته شدن
1383,einschlafen::V,सो जाना,خواب رفتن
1384,schlafen::V,सोना,خوابیدن
1385,aufwachen::V,जागना,از خواب بیدار شدن
1386,aufstehen::V,उठना,بیدار شدن
1387,sich erholen::V,सुस्ताना,استراحت کردن
1388,sich erholen::V,आराम करना,استراحت کردن
1389,krank werden::V,बीमार पड़ना,مریض شدن
1390,krank sein::V,बीमार होना,بیمار بودن
1391,schmerzen::V,दुखना,درد کردن
1392,schmerzen::V,दर्द करना,درد کردن
1393,husten::V,खाँसना,سرفه کردن
1394,genesen::V,ठीक हो जाना,بهبود یافتن
1395,genesen::V,स्वस्थ हो जाना,بهبود یافتن
1396,sterben::V,मरना,مردن
1397,umkommen::V,मरना,کشته شدن
1398,sich bewegen::V,चलना,حرکت کردن
1399,sich bewegen::V,हिलना,حرکت کردن
1400,sich rühren::V,हिलना,تکان خوردن
1401,sich erheben::V,उठना,برخواستن
1402,sich setzen::V,बैठना,نشستن
1403,hinfallen::V,गिरना,زمین خوردن
1404,laufen::V,चलना,پیاده رفتن
1405,schreiten::V,क़दम जाना,قدم زدن
1406,spazierengehen::V,सैर करना,گردش رفتن
1407,eilen::V,तेज़ी से जाना,شتاب کردن
1408,eilen::V,शीघ्रता से चलना,شتاب کردن
1409,sich beeilen::V,जल्दी करना,عجله کردن
1410,sich beeilen::V,शीघ्रता करना,عجله کردن
1411,sausen::V,बड़ी तेज़ी से चलना,صفیر کشیدن
1412,rennen::V,भागना,دویدن
1413,rennen::V,दौड़ना,دویدن
1414,springen::V,उछलना,پریدن
1415,klettern::V,चढ़ना,بالا رفتن
1416,schaukeln::V,झूलना,تاب خوردن
1417,kriechen::V,रेंगना,خزیدن
1418,schwimmen::V,तैरना,شنا کردن
1419,tauchen::V,डूबना,غواصی کردن
1420,rudern::V,खेना,پارو زدن
1421,rudern::V,चप्पू चलाना,پارو زدن
1422,fahren::V,चलना,سواره رفتن
1423,fahren::V,यात्रा करना,سواره رفتن
1424,fliegen::V,उड़ना,پریدن
1425,gehen::V,जाना,رفتن
1426,weggehen::V,चला जाना,رفتن
1427,weggehen::V,बाहर जाना,رفتن
1428,abfahren::V,छूटना,حرکت کردن
1429,abfahren::V,रवाना होना,حرکت کردن
1430,anhalten::V,रुकना,ایست کردن
1431,anhalten::V,खड़ा होना,ایست کردن
1432,hineingehen::V,घुसना,داخل شدن
1433,hineingehen::V,अंदर जाना,داخل شدن
1434,eintreten::V,प्रवेश करना,وارد شدن
1435,kommen::V,आना,آمدن
1436,ankommen::V,पहुँचना,رسیدن
1437,zurückkommen::V,लौटना,برگشتن
1438,zurückkommen::V,वापस आना,برگشتن
1439,bleiben::V,रहना,ماندن
