,Concept_ID,hi,hu
774,Tod::N,मौत,halál
775,Tod::N,मृत्यु,halál
776,Grab::N,क़ब्र,sír
777,Kirche::N,चर्च,templom
778,Kirche::N,गिरजा,templom
779,Sünde::N,पाप,bűn
780,Sünde::N,पाप,vétek
781,Sünde::N,गुनाह,bűn
782,Sünde::N,गुनाह,vétek
783,Gott::N,देव,isten
784,Gott::N,ईश्वर,isten
785,Arbeiter::N,मज़दूर,munkás
786,Chef::N,अध्यक्ष,főnök
787,Meister::N,शिल्पज्ञ,mester
788,Arzt::N,वैद्य,orvos
789,Arzt::N,डॉक्टर,orvos
790,Arzt::N,चिकित्सक,orvos
791,Lehrer::N,शिक्षक,tanár
792,Lehrer::N,शिक्षक,tanító
793,Lehrer::N,अध्यापक,tanár
794,Lehrer::N,अध्यापक,tanító
795,Geld::N,धन,pénz
796,Geld::N,पैसा,pénz
797,Geschäft::N,सौदा,üzlet
798,Geschäft::N,व्यापार,üzlet
799,Laden::N,दुकान,bolt
800,Preis::N,दाम,ár
801,Preis::N,मूल्य,ár
802,Ware::N,माल,áru
803,Ware::N,पण्य,áru
804,Nutzen::N,लाभ,haszon
805,Nutzen::N,फ़ायदा,haszon
806,Reichtum::N,धन,gazdagság
807,Reichtum::N,दौलत,gazdagság
808,Welt::N,विश्व,világ
809,Welt::N,दुनिया,világ
810,Land::N,देश,ország
811,Land::N,मुल्क,ország
812,Staat::N,राज्य,állam
813,Staat::N,राष्ट्र,állam
814,König::N,राजा,király
815,König::N,बादशाह,király
816,Macht::N,शासन,hatalom
817,Macht::N,सत्ता,hatalom
818,Grenze::N,सरहद,határ
819,Krieg::N,जंग,háború
820,Krieg::N,युद्ध,háború
821,Feind::N,शत्रु,ellenség
822,Feind::N,दुश्मन,ellenség
823,Gewalt::N,हिंसा,erőszak
824,Kampf::N,लड़ाई,harc
825,Kampf::N,संघर्ष,harc
826,Bogen[Waffe]::N,कमान,íj
827,Pfeil::N,बान,nyíl
828,Gewehr::N,बंदूक़,puska
829,Gewehr::N,बंदूक़,fegyver
830,Fehler::N,भूल,hiba
831,Fehler::N,ग़लती,hiba
832,Lüge::N,झूठ,hazugság
833,Lüge::N,असत्य,hazugság
834,Schaden::N,हानि,kár
835,Schaden::N,नुक़सान,kár
836,Unglück::N,मुसीबत,csapás
837,Unglück::N,मुसीबत,balszerencse
838,Unglück::N,विपात्ति,csapás
839,Unglück::N,विपात्ति,balszerencse
840,Schuld::N,दोष,bűn
841,Schuld::N,क़सूर,bűn
842,Alter::N,आयु,kor
843,Alter::N,उम्र,kor
844,Schluss::N,अंत,vég
845,Schluss::N,अंत,befejezés
846,Schluss::N,समाप्ति,vég
847,Schluss::N,समाप्ति,befejezés
848,Zeit::N,काल,idő
849,Zeit::N,वक़्त,idő
850,Tag::N,दिन,nap
851,Tag::N,रोज़,nap
852,Morgen::N,सुबह,reggel
853,Mittag::N,दोपहर,dél
854,Mittag::N,मध्याह्न,dél
855,Abend::N,शाम,este
856,Abend::N,संध्या,este
857,Nacht::N,रात,éj
858,Nacht::N,रात,éjszaka
859,Nacht::N,रात्रि,éj
860,Nacht::N,रात्रि,éjszaka
861,Woche::N,हफ़्ता,hét
862,Monat::N,मास,hó
863,Monat::N,मास,hónap
864,Monat::N,महीना,hó
865,Monat::N,महीना,hónap
866,Jahr::N,बरस,év
867,Jahr::N,वर्ष,év
868,Frühling::N,वसंत,tavasz
869,Sommer::N,गरमी,nyár
870,Sommer::N,ग्रीष्म,nyár
871,Herbst::N,शरत्,ősz
872,Herbst::N,पतझड़,ősz
873,Winter::N,जाड़ा,tél
874,Winter::N,सर्दियाँ,tél
875,Januar::N,जनवरी,január
876,Februar::N,फ़रवरी,február
877,März::N,मार्च,március
878,April::N,अप्रैल,április
879,Mai::N,मई,május
880,Juni::N,जून,június
881,Juli::N,जुलाई,július
882,August::N,अगस्त,augusztus
883,September::N,सितंबर,szeptember
884,Oktober::N,अक्तूबर,október
885,November::N,नवंबर,november
886,Dezember::N,दिसंबर,december
887,Montag::N,पीर,hétfő
888,Montag::N,सोमवार,hétfő
889,Dienstag::N,मंगलवार,kedd
890,Mittwoch::N,बुधवार,szerda
891,Donnerstag::N,गुरुवार,csütörtök
892,Donnerstag::N,बृहस्पतिवार,csütörtök
893,Freitag::N,शुक्रवार,péntek
894,Samstag::N,सनीचर,szombat
895,Samstag::N,शनिवार,szombat
896,Sonntag::N,इतवार,vasárnap
897,Sonntag::N,रविवार,vasárnap
898,groß::A,बड़ा,nagy
899,klein::A,कम,pici
900,klein::A,कम,kicsi
901,klein::A,छोटा,pici
902,klein::A,छोटा,kicsi
903,lang::A,लंबा,hosszú
904,lang::A,दीर्घ,hosszú
905,kurz::A,लधु,rövid
906,kurz::A,छोटा,rövid
907,breit::A,चौड़ा,széles
908,schmal::A,तंग,keskeny
909,schmal::A,सँकरा,keskeny
910,dicht::A,सघन,sűrű
911,dick[Gegenstand]::A,मोटा,vastag
912,dünn::A,महीन,vékony
913,dünn::A,बारीक,vékony
914,fein::A,कोमल,vékony
915,fein::A,सूक्ष्म,vékony
916,fest::A,दृढ़,szilárd
917,fest::A,मज़बूत,szilárd
918,flach::A,चपटा,sík
919,flach::A,चपटा,lapos
920,glatt::A,चौरस,sima
921,glatt::A,चिकना,sima
922,hart::A,कठोर,kemény
923,hart::A,सख़्त,kemény
924,weich::A,नरम,puha
925,weich::A,मुलायम,puha
926,rund::A,गोल,kerek
927,rund::A,वर्तुल,kerek
928,spitz::A,नुकीला,hegyes
929,scharf::A,पैना,éles
930,stumpf::A,भोथरा,tompa
931,stumpf::A,भोथरा,életlen
932,schwer::A,भारी,nehéz
933,schwer::A,भारी,súlyos
934,schwer::A,वज़नी,nehéz
935,schwer::A,वज़नी,súlyos
936,schön::A,सुंदर,szép
937,heiß::A,उष्ण,forró
938,warm::A,गरम,meleg
939,kalt::A,सर्द,hideg
940,kühl::A,ठंडा,hűs
941,kühl::A,ठंडा,hűvös
942,frisch::A,तर,üde
943,frisch::A,तर,friss
944,frisch::A,ताज़ा,üde
945,frisch::A,ताज़ा,friss
946,feucht::A,नम,nedves
947,feucht::A,भीगा,nedves
948,nass::A,गीला,vizes
949,trocken::A,सूखा,száraz
950,trocken::A,ख़ुश्क,száraz
951,voll::A,भरा,telt
952,voll::A,पूरा,telt
953,leer::A,ख़ाली,üres
954,offen::A,खुला,nyílt
955,offen::A,खुला,nyitott
956,geschlossen::A,बंद,zárt
957,geschlossen::A,बंद,csukott
958,sauber::A,साफ़,tiszta
959,sauber::A,सुथरा,tiszta
960,schmutzig::A,गंदा,piszkos
961,schmutzig::A,गंदा,szennyes
962,roh::A,कच्चा,nyers
963,reif::A,पक्व,érett
964,reif::A,पक्का,érett
965,lecker::A,मज़ेदार,finom
966,lecker::A,स्वादिष्ट,finom
967,süß::A,मीठा,édes
968,bitter::A,कटु,keserű
969,bitter::A,कड़वा,keserű
970,sauer::A,खट्टा,savanyú
971,hell::A,रोशन,világos
972,dunkel::A,अँधेरा,sötét
973,schwarz::A,काला,fekete
974,schwarz::A,स्याह,fekete
975,weiß::A,सफ़ेद,fehér
976,rot::A,लाल,vörös
977,rot::A,सुर्ख़,vörös
978,gelb::A,पीला,sárga
979,gelb::A,ज़र्द,sárga
980,blau::A,नीला,kék
981,blau::A,आसमानी,kék
982,grün::A,हरा,zöld
983,grau::A,धूसर,ősz
984,grau::A,धूसर,szürke
985,bunt::A,रंगीन,tarka
986,bunt::A,रंगीन,színes
987,bunt::A,बहुरंगा,tarka
988,bunt::A,बहुरंगा,színes
989,billig::A,सस्ता,olcsó
990,teuer::A,महँगा,drága
991,wertvoll::A,क़ीमती,értékes
992,wertvoll::A,मूल्यवान्,értékes
993,blind::A,अंधा,vak
994,taub::A,बहरा,süket
995,kräftig::A,ताक़तवर,erős
996,kräftig::A,शक्तिशाली,erős
997,stark::A,प्रबल,erős
998,stark::A,बलवान्,erős
999,schwach::A,कमज़ोर,gyenge
1000,schwach::A,कमज़ोर,erőtlen
1001,fett::A,मोटा,hájas
1002,fett::A,मांसल,hájas
1003,schlank::A,पतला,karcsú
1004,schlank::A,छरहरा,karcsú
1005,hübsch::A,सुंदर,csinos
1006,hübsch::A,ख़ूबसूरत,csinos
1007,böse::A,पापी,rossz
1008,böse::A,पापी,gonosz
1009,böse::A,दुष्ट,rossz
1010,böse::A,दुष्ट,gonosz
1011,dumm::A,मूर्ख,buta
1012,dumm::A,मूर्ख,ostoba
1013,dumm::A,बुद्धू,buta
1014,dumm::A,बुद्धू,ostoba
1015,faul::A,आलसी,lusta
1016,faul::A,सुस्त,lusta
1017,fleißig::A,मेहनती,szorgalmas
1018,fleißig::A,परिश्रमी,szorgalmas
1019,geizig::A,कृपण,fukar
1020,geizig::A,कृपण,fösvény
1021,geizig::A,कंजूस,fukar
1022,geizig::A,कंजूस,fösvény
1023,klug::A,समझदार,okos
1024,klug::A,समझदार,eszes
1025,klug::A,होशियार,okos
1026,klug::A,होशियार,eszes
1027,klug::A,अक़्लमंद,okos
1028,klug::A,अक़्लमंद,eszes
1029,geschickt::A,किशल,ügyes
1030,lieb::A,प्रिय,drága
1031,lieb::A,प्रिय,kedves
1032,lieb::A,प्यारा,drága
1033,lieb::A,प्यारा,kedves
1034,lustig::A,हँसमुख,víg
1035,lustig::A,हँसमुख,vidám
1036,lustig::A,ख़ुशदिल,víg
1037,lustig::A,ख़ुशदिल,vidám
1038,sanft::A,नम्र,enyhe
1039,hungrig::A,भूखा,éhes
1040,krank::A,बीमार,beteg
1041,krank::A,अस्वस्थ,beteg
1042,nackt::A,नग्न,csupasz
1043,nackt::A,नग्न,meztelen
1044,traurig::A,उदास,bús
1045,traurig::A,उदास,szomorú
1046,traurig::A,रंजीदा,bús
1047,traurig::A,रंजीदा,szomorú
1048,lebendig::A,जीता,élő
1049,lebendig::A,ज़िंदा,élő
1050,gut::A,अच्छा,jó
1051,schlecht::A,बुरा,rossz
1052,schlecht::A,ख़राब,rossz
1053,richtig::A,ठीक,helyes
1054,schlimm::A,बुरा,rossz
1055,schlimm::A,अप्रिय,rossz
1056,wahr::A,सच,igaz
1057,alt::A,पुराना,ó
1058,alt::A,पुराना,régi
1059,neu::A,नया,új
1060,ehemalig::A,भूतपूर्व,volt
1061,ehemalig::A,भूतपूर्व,egykori
1062,alt[Lebewesen]::A,बूढ़ा,öreg
1063,alt[Lebewesen]::A,वृद्ध,öreg
1064,jung::A,जवान,fiatal
1065,arm::A,ग़रीब,szegény
1066,reich::A,धनी,gazdag
1067,reich::A,अमीर,gazdag
1068,bekannt::A,मालूम,ismert
1069,bekannt::A,मालूम,ismeretes
1070,berühmt::A,मशहूर,híres
1071,berühmt::A,प्रसिद्ध,híres
1072,fremd::A,विदेशी,idegen
1073,fremd::A,अपरिचित,idegen
1074,verschieden::A,अलग,különböző
1075,verschieden::A,भिन्न,különböző
1076,nah::A,नज़दीकी,közeli
1077,fern::A,दूर,távoli
1078,fern::A,दूरस्थ,távoli
1079,linker::A,बायाँ,bal
1080,rechter::A,दायाँ,jobb
1081,rechter::A,दाहिना,jobb
1082,anderer::A,अन्य,más
1083,anderer::A,अन्य,másik
1084,anderer::A,दूसरा,más
1085,anderer::A,दूसरा,másik
1086,erster::A,पहला,első
1087,erster::A,प्रथम,első
1088,zweiter::A,दूसरा,második
1089,zweiter::A,द्वितीय,második
1090,dritter::A,तीसरा,harmadik
1091,letzter::A,अंतिम,utolsó
1092,letzter::A,आख़िरी,utolsó
1093,allein::ADV,तनहा,egyedül
1094,allein::ADV,अकेले,egyedül
1095,auf einmal::ADV,वक़्त में,egyszerre
1096,zusammen::ADV,एक साथ,együtt
1097,zusammen::ADV,एक साथ,összesen
1098,zusammen::ADV,साथ साथ,együtt
1099,zusammen::ADV,साथ साथ,összesen
1100,lange::ADV,देर तक,sokáig
1101,lange::ADV,देर तक,hosszan
1102,plötzlich::ADV,सहसा,hirtelen
1103,plötzlich::ADV,सहसा,egyszerre
1104,plötzlich::ADV,अचानक,hirtelen
1105,plötzlich::ADV,अचानक,egyszerre
1106,sofort::ADV,तुरंत,rögtön
1107,sofort::ADV,तुरंत,tüstént
1108,später::ADV,बाद को,későn
1109,später::ADV,बाद में,későn
1110,jetzt::ADV,अब,most
1111,jetzt::ADV,अभी,most
1112,heute::ADV,आज,ma
1113,morgen::ADV,कल,holnap
1114,bald::ADV,जल्दी,majd
1115,bald::ADV,जल्दी,nemsokára
1116,dann::ADV,तब,akkor
1117,gestern::ADV,कल,tegnap
1118,einst::ADV,एक दिन,hajdan
1119,einst::ADV,पहले कभी,hajdan
1120,damals::ADV,उस समय,akkor
1121,damals::ADV,उस समय,akkoriban
1122,damals::ADV,उन दिनों,akkor
1123,damals::ADV,उन दिनों,akkoriban
1124,danach::ADV,इसके बाद,azután
1125,danach::ADV,इसके पश्चात्,azután
1126,vorher::ADV,पहले,előbb
1127,vorher::ADV,पेशतर,előbb
1128,zuerst::ADV,पहले,először
1129,einmal::ADV,एक बार,egyszer
1130,einmal::ADV,एक दफ़ा,egyszer
1131,manchmal::ADV,कभी कभी,néha
1132,manchmal::ADV,कभी कभी,olykor
1133,oft::ADV,अक्सर,sokszor
1134,immer::ADV,सदा,mindig
1135,immer::ADV,हमेशा,mindig
1136,niemals::ADV,कभी नहीं,sohasem
1137,niemals::ADV,कदापि नहीं,sohasem
1138,hier::ADV,इधर,itt
1139,hier::ADV,यहाँ,itt
1140,hierhin::ADV,इधर को,erre
1141,hierhin::ADV,यहाँ को,erre
1142,von hier::ADV,यहाँ से,innen
1143,dort::ADV,उधर,ott
1144,dort::ADV,वहाँ,ott
1145,dorthin::ADV,उधर को,oda
1146,dorthin::ADV,वहाँ को,oda
1147,geradeaus::ADV,सीधे,egyenesen
1148,vorwärts::ADV,आगे,előre
1149,vorwärts::ADV,आगे को,előre
1150,rückwärts::ADV,पीछे को,hátrafelé
1151,zurück::ADV,वापस,hátra
1152,zurück::ADV,वापस,vissza
1153,unten::ADV,नीचे,alul
1154,hinab::ADV,नीचे को,le
1155,hinab::ADV,नीचे को,lefelé
1156,oben::ADV,ऊपर,fenn
1157,oben::ADV,ऊपर,felül
1158,hinauf::ADV,ऊपर को,fel
1159,hinauf::ADV,ऊपर को,felfelé
1160,überall::ADV,हर जगह,mindenütt
1161,überall::ADV,हर स्थान,mindenütt
1162,nicht::ADV,न,nem
1163,nicht::ADV,नहीं,nem
1164,ein wenig::ADV,कुछ,egy kicsit
1165,ein wenig::ADV,ज़रा,egy kicsit
1166,ein wenig::ADV,थोड़ा,egy kicsit
1167,kaum::ADV,लगभग नहीं,alig
1168,kaum::ADV,बराबर नहीं,alig
1169,sehr::ADV,बहुत,nagyon
1170,so::ADV,ऐसा,úgy
1171,noch::ADV,अभी तक,még
1172,nur::ADV,केवल,csak
1173,nur::ADV,केवल,csupán
1174,nur::ADV,सिर्फ़,csak
1175,nur::ADV,सिर्फ़,csupán
1176,schon::ADV,चुकना,már
1177,wieder::ADV,फिर,ismét
1178,wieder::ADV,फिर,megint
1179,wieder::ADV,दुबारा,ismét
1180,wieder::ADV,दुबारा,megint
1181,vergebens::ADV,व्यर्थ,hiába
1182,vor::PRP,के आगे,előtt
1183,vor::PRP,के सामने,előtt
1184,hinter::PRP,के पीछे,mögött
1185,unter::PRP,के तले,alatt
1186,unter::PRP,के नीचे,alatt
1187,durch::PRP,के पार,át
1188,durch::PRP,के पार,keresztül
1189,neben::PRP,के पास,mellett
1190,neben::PRP,की बग़ल में,mellett
1191,zwischen::PRP,के बीच,között
1192,wegen::PRP,के कारण,miatt
1193,wegen::PRP,के कारण,végett
1194,wegen::PRP,की वजह से,miatt
1195,wegen::PRP,की वजह से,végett
1196,dies::PRN,यह,ez
1197,das::PRN,वह,az
1198,alles::PRN,सब,minden
1199,alles::PRN,सब कुछ,minden
1200,ich::PRN,मैं,én
1201,du::PRN,तू,te
1202,er::PRN,यह,ő
1203,wir::PRN,हम,mi
1204,ihr::PRN,तुम,ti
1205,sie::PRN,ये,ők
1206,was::FPRN,क्या,mi
1207,wer::FPRN,कौन,ki
1208,wo::FADV,किधर,hol
1209,wohin::FADV,किधर,hova
1210,wie::FADV,कैसे,hogy
1211,wie::FADV,कैसे,hogyan
1212,warum::FADV,क्यों,miért
1213,wieviel::FNUM,कितना,hány
1214,wieviel::FNUM,कितना,mennyi
1215,eins::NUM,एक,egy
1216,zwei::NUM,दो,kettő
1217,drei::NUM,तीन,három
1218,vier::NUM,चार,négy
1219,fünf::NUM,पाँच,öt
1220,sechs::NUM,छह,hat
1221,sieben::NUM,सात,hét
1222,acht::NUM,आठ,nyolc
1223,neun::NUM,नौ,kilenc
1224,zehn::NUM,दस,tíz
1225,elf::NUM,ग्यारह,tizenegy
1226,zwölf::NUM,बारह,tizenkettő
1227,zwanzig::NUM,बीस,húsz
1228,dreißig::NUM,तीस,harminc
1229,vierzig::NUM,चालीस,negyven
1230,fünfzig::NUM,पचास,ötven
1231,sechzig::NUM,साठ,hatvan
1232,siebzig::NUM,सत्तर,hetven
1233,achtzig::NUM,अस्सी,nyolcvan
1234,neunzig::NUM,नव्वे,kilencven
1235,hundert::NUM,सौ,száz
1236,tausend::NUM,हज़ार,ezer
1237,und::CNJ,और,és
1238,und::CNJ,और,meg
1239,oder::CNJ,या,vagy
1240,stehen::V,खड़ा होना,áll
1241,sitzen::V,बैठना,ül
1242,liegen::V,लेटना,fekszik
1243,hängen::V,लटकना,függ
1244,werden::V,बनना,lesz
1245,passieren::V,होना,történik
1246,beginnen::V,आरंभ होना,kezdődik
1247,beginnen::V,प्रारंभ होना,kezdődik
1248,enden::V,अंत होना,végződik
1249,enden::V,अंत होना,befejeződik
1250,enden::V,ख़तम होना,végződik
1251,enden::V,ख़तम होना,befejeződik
1252,wechseln::V,बदलना,változik
1253,aufgehen[Sonne]::V,चढ़ना,kel
1254,aufgehen[Sonne]::V,उदित होना,kel
1255,untergehen[Sonne]::V,अस्त हो जाना,lemegy
1256,scheinen[Sonne]::V,रोशनी देना,süt
1257,donnern::V,गरजना,dörög
1258,wehen::V,चलना,fúj
1259,strömen::V,बहना,áramlik
1260,strömen::V,प्रवाहित होना,áramlik
1261,fließen::V,बहना,folyik
1262,fließen::V,प्रवाहित होना,folyik
1263,sich drehen::V,घूमना,forog
1264,schwanken::V,हिलना,inog
1265,schwanken::V,हिलना,ingadozik
1266,schwingen::V,हिलना,leng
1267,fallen::V,गिरना,esik
1268,brennen::V,जलना,ég
1269,rauchen::V,धुआँ उड़ाना,füstöl
1270,regnen::V,बरसना,esik
1271,gefrieren::V,जमना,megfagy
1272,tauen::V,गलना,olvad
1273,tauen::V,पिघलना,olvad
1274,schmelzen::V,गलना,olvad
1275,schmelzen::V,गलना,elolvad
1276,schmelzen::V,पिघलना,olvad
1277,schmelzen::V,पिघलना,elolvad
1278,trocknen::V,सूखना,szárad
1279,sieden::V,उबलना,forr
1280,faulen::V,गलना,rothad
1281,faulen::V,सड़ना,rothad
1282,verfaulen::V,गलना,elrothad
1283,verfaulen::V,गलना,megrothad
1284,verfaulen::V,सड़ना,elrothad
1285,verfaulen::V,सड़ना,megrothad
1286,reißen::V,फटना,szakad
1287,versinken::V,डूबना,süllyed
1288,versinken::V,डूबना,elsüllyed
1289,vergehen::V,बीतना,múlik
1290,vergehen::V,बीतना,elmúlik
1291,vergehen::V,गुज़रना,múlik
1292,vergehen::V,गुज़रना,elmúlik
1293,erscheinen::V,दिखाई देना,feltűnik
1294,erscheinen::V,दिखाई देना,megjelenik
1295,verschwinden::V,ग़ायब होना,letűnik
1296,sinken::V,घटना,süllyed
1297,sinken::V,उतरना,süllyed
1298,abnehmen::V,घटना,apad
1299,abnehmen::V,घटना,csökken
1300,zunehmen::V,बढ़ना,növekszik
1301,zunehmen::V,बढ़ना,gyarapszik
1302,steigen::V,बढ़ना,emelkedik
1303,wachsen::V,उगना,nő
1304,wachsen::V,उगना,terem
1305,wachsen::V,उगना,növekszik
1306,glänzen::V,चमकना,ragyog
1307,glänzen::V,चमकना,fénylik
1308,funkeln::V,जगमगाना,csillog
1309,funkeln::V,जगमगाना,tündöklik
1310,funkeln::V,टिमटिमाना,csillog
1311,funkeln::V,टिमटिमाना,tündöklik
1312,lärmen::V,शोर मचाना,lármázik
1313,läuten::V,बजना,cseng
1314,klingeln::V,बजना,csenget
1315,klirren::V,झनझनाना,csörömpöl
1316,brausen::V,साँय-साँय करना,zúg
1317,brausen::V,साँय-साँय करना,morajlik
1318,rauschen::V,सरसराना,zúg
1319,klingen::V,बजना,hangzik
1320,bellen::V,भौंकना,ugat
1321,heulen::V,गुर्राना,bőg
1322,heulen::V,गुर्राना,üvölt
1323,blasen::V,फूँकना,fúj
1324,pfeifen::V,सीटी देना,fütyül
1325,schreien::V,चिल्लाना,kiált
1326,schreien::V,चिल्लाना,kiabál
1327,stöhnen::V,कराहना,nyög
1328,stöhnen::V,आहें भरना,nyög
1329,zittern::V,काँपना,remeg
1330,zittern::V,काँपना,reszket
1331,leben::V,जीना,él
1332,geboren werden::V,पैदा होना,születik
1333,atmen::V,साँस लेना,lélegzik
1334,trinken::V,पीना,iszik
1335,essen::V,खाना,eszik
1336,schlucken::V,निगलना,nyel
1337,müde werden::V,थकना,elfárad
1338,müde werden::V,थकना,kifárad
1339,müde werden::V,उकताना,elfárad
1340,müde werden::V,उकताना,kifárad
1341,einschlafen::V,सो जाना,elalszik
1342,schlafen::V,सोना,alszik
1343,aufwachen::V,जागना,felébred
1344,aufstehen::V,उठना,felkel
1345,sich erholen::V,सुस्ताना,pihen
1346,sich erholen::V,आराम करना,pihen
1347,krank werden::V,बीमार पड़ना,megbetegedik
1348,krank werden::V,बीमार पड़ना,belebetegszik
1349,krank sein::V,बीमार होना,betegeskedik
1350,schmerzen::V,दुखना,fáj
1351,schmerzen::V,दर्द करना,fáj
1352,husten::V,खाँसना,köhög
1353,genesen::V,ठीक हो जाना,meggyógyul
1354,genesen::V,स्वस्थ हो जाना,meggyógyul
1355,sterben::V,मरना,hal
1356,umkommen::V,मरना,elpusztul
1357,sich bewegen::V,चलना,mozog
1358,sich bewegen::V,हिलना,mozog
1359,sich rühren::V,हिलना,mozdul
1360,sich erheben::V,उठना,feláll
1361,sich erheben::V,उठना,felemelkedik
1362,sich setzen::V,बैठना,ül
1363,sich setzen::V,बैठना,leül
1364,hinfallen::V,गिरना,bukik
1365,hinfallen::V,गिरना,elesik
1366,laufen::V,चलना,jár
1367,schreiten::V,क़दम जाना,lép
1368,spazierengehen::V,सैर करना,sétál
1369,eilen::V,तेज़ी से जाना,siet
1370,eilen::V,शीघ्रता से चलना,siet
1371,sich beeilen::V,जल्दी करना,siet
1372,sich beeilen::V,शीघ्रता करना,siet
1373,sausen::V,बड़ी तेज़ी से चलना,robog
1374,rennen::V,भागना,fut
1375,rennen::V,भागना,szalad
1376,rennen::V,दौड़ना,fut
1377,rennen::V,दौड़ना,szalad
1378,springen::V,उछलना,ugrik
1379,klettern::V,चढ़ना,kúszik
1380,schaukeln::V,झूलना,hintázik
1381,kriechen::V,रेंगना,kúszik
1382,schwimmen::V,तैरना,úszik
1383,tauchen::V,डूबना,merül
1384,rudern::V,खेना,evez
1385,rudern::V,चप्पू चलाना,evez
1386,fahren::V,चलना,jár
1387,fahren::V,चलना,megy
1388,fahren::V,चलना,utazik
1389,fahren::V,यात्रा करना,jár
1390,fahren::V,यात्रा करना,megy
1391,fahren::V,यात्रा करना,utazik
1392,fliegen::V,उड़ना,száll
1393,gehen::V,जाना,megy
1394,weggehen::V,चला जाना,elmegy
1395,weggehen::V,बाहर जाना,elmegy
1396,abfahren::V,छूटना,indul
1397,abfahren::V,रवाना होना,indul
1398,anhalten::V,रुकना,megáll
1399,anhalten::V,खड़ा होना,megáll
1400,hineingehen::V,घुसना,bemegy
1401,hineingehen::V,अंदर जाना,bemegy
1402,eintreten::V,प्रवेश करना,belép
1403,kommen::V,आना,jön
1404,ankommen::V,पहुँचना,érkezik
1405,ankommen::V,पहुँचना,megérkezik
1406,zurückkommen::V,लौटना,visszajön
1407,zurückkommen::V,वापस आना,visszajön
1408,bleiben::V,रहना,marad
1409,bleiben::V,रहना,megmarad
1410,bleiben::V,रुकना,marad
1411,bleiben::V,रुकना,megmarad
1412,warten::V,इंतज़ार करना,vár
1413,warten::V,इंतज़ार करना,várakozik
1414,erwarten::V,प्रतीक्षा करना,vár
1415,erwarten::V,प्रतीक्षा करना,megvár
1416,suchen::V,ढूँढ़ना,kutat
1417,finden::V,पाना,talál
1418,finden::V,ढूँढ़ निकालना,talál
1419,versuchen::V,कोशिश करना,megpróbál
1420,versuchen::V,कोशिश करना,megkísérel
1421,vorbereiten::V,तैयार करना,előkészít
1422,lieben::V,प्यार करना,szeret
1423,mögen::V,पसंद होना,szeret
1424,lachen::V,हँसना,nevet
1425,rühren::V,छूना,mozdít
1426,weinen::V,रोना,sír
1427,schimpfen::V,गाली देना,szid
1428,schimpfen::V,गाली देना,szitkozódik
1429,sich ärgern::V,चिढ़ना,mérgelődik
1430,sich ärgern::V,चिढ़ना,bosszankodik
1431,sich ärgern::V,नाराज़ होना,mérgelődik
1432,sich ärgern::V,नाराज़ होना,bosszankodik
1433,sich fürchten::V,डरना,fél
1434,sich fürchten::V,डरना,retteg
1435,sich fürchten::V,भय खाना,fél
1436,sich fürchten::V,भय खाना,retteg
1437,fürchten::V,डरना से,fél
1438,fürchten::V,भय खाना से,fél
1439,fliehen::V,भागना,menekül
1440,flüchten::V,निकल भागना,elmenekül
1441,sehen::V,देखना,néz
1442,anschauen::V,देखना,megnéz
1443,ansehen::V,दृष्टि डालना पर,néz
1444,ansehen::V,दृष्टि डालना पर,ránéz
1445,ansehen::V,दृष्टि डालना पर,megnéz
1446,hören::V,सुनना,hall
1447,zuhören::V,सुनना,hallgat
1448,zuhören::V,सुनना,meghallgat
1449,probieren::V,चखना,kóstol
1450,probieren::V,चखना,megkóstol
1451,riechen::V,सूँघना,szagol
1452,fühlen::V,महसूस करना,érez
1453,scheinen::V,लगना,tűnik
1454,scheinen::V,लगना,látszik
1455,zu sehen sein::V,दिखाई देना,mutatkozik
1456,vernehmen::V,सुनना,hall
1457,frieren::V,ठंड लगना,fázik
1458,frieren::V,सर्दी लगना,fázik
1459,tun::V,करना,csinál
1460,tun::V,करना,cselekszik
1461,können::V,सकना,tud
1462,können::V,जानना,tud
1463,wollen::V,चाहना,akar
1464,anfangen::V,शुरू करना,kezd
1465,beenden::V,ख़त्म करना,befejez
1466,beenden::V,समाप्त करना,befejez
1467,aufhören::V,बंद जाना,megszűnik
1468,aufhören::V,समाप्त जाना,megszűnik
1469,gelingen::V,बनना,sikerül
1470,gelingen::V,अच्छा होना,sikerül
1471,geraten::V,बन पड़ना,kerül
1472,geraten::V,बन पड़ना,jut
1473,öffnen::V,खोलना,nyit
1474,öffnen::V,खोलना,kinyit
1475,schließen::V,बंद करना,csuk
1476,schließen::V,बंद करना,becsuk
1477,stellen::V,रखना,állít
1478,stellen::V,रखना,helyez
1479,setzen::V,रखना,ültet
1480,setzen::V,रखना,helyez
1481,setzen::V,बिठाना,ültet
1482,setzen::V,बिठाना,helyez
1483,legen::V,रखना,tesz
1484,legen::V,रखना,fektet
1485,legen::V,लिटाना,tesz
1486,legen::V,लिटाना,fektet
1487,berühren::V,छूना,érint
1488,berühren::V,स्पर्श करना,érint
1489,verbinden::V,बाँधना,beköt
1490,verbinden::V,बाँधना,összeköt
1491,bedecken::V,ढकना,betakar
1492,bedecken::V,ढकना,beborít
1493,aufhängen::V,लटकाना,felakaszt
1494,anzünden::V,जलाना,gyújt
1495,anzünden::V,जलाना,meggyújt
1496,aufheben::V,उठाना,felemel
1497,zurücklassen::V,पीछे छोड़ना,hátrahagy
