,Concept_ID,,ro
1007,fliehen::V,,fugi
1008,flüchten::V,,evada
1009,sehen::V,,vedea
1010,anschauen::V,,privi
1011,ansehen::V,,privi
1012,hören::V,,auzi
1013,zuhören::V,,asculta
1014,probieren::V,,gusta
1015,riechen::V,,mirosi
1016,fühlen::V,,simți
1017,fühlen::V,,resimți
1018,scheinen::V,,părea
1019,zu sehen sein::V,,se vedea
1020,vernehmen::V,,auzi
1021,frieren::V,,fi frig
1022,tun::V,,face
1023,können::V,,ști
1024,können::V,,putea
1025,wollen::V,,dori
1026,anfangen::V,,începe
1027,beenden::V,,sfârși
1028,beenden::V,,termina
1029,aufhören::V,,înceta
1030,gelingen::V,,reuși
1031,gelingen::V,,izbuti
1032,geraten::V,,reuși
1033,öffnen::V,,deschide
1034,schließen::V,,închide
1035,stellen::V,,pune
1036,stellen::V,,așeza
1037,setzen::V,,pune
1038,setzen::V,,așeza
1039,legen::V,,pune
1040,berühren::V,,atinge
1041,verbinden::V,,lega
1042,bedecken::V,,acoperi
1043,aufhängen::V,,atârna
1044,aufhängen::V,,spânzura
1045,anzünden::V,,aprinde
1046,aufheben::V,,ridica
1047,aufheben::V,,lua de jos
1048,zurücklassen::V,,lăsa
1049,zurücklassen::V,,lăsa în urmă
1050,verlieren::V,,pierde
1051,fallen lassen::V,,scăpa
1052,fallen lassen::V,,arunca
1053,machen::V,,face
1054,herstellen::V,,fabrica
1055,herstellen::V,,confecționa
1056,bauen::V,,clădi
1057,bauen::V,,construi
1058,reparieren::V,,repara
1059,verbessern::V,,ameliora
1060,verbessern::V,,îmbunătăți
1061,ändern::V,,schimba
1062,ändern::V,,modifica
1063,graben::V,,săpa
1064,beugen::V,,curba
1065,biegen::V,,îndoi
1066,biegen::V,,încovoia
1067,drehen::V,,învârti
1068,wenden::V,,întoarce
1069,umdrehen::V,,învârti
1070,umdrehen::V,,întoarce
1071,heben::V,,ridica
1072,hochheben::V,,ridica
1073,ergreifen::V,,lua
1074,ergreifen::V,,apuca
1075,halten::V,,ține
1076,drücken::V,,apăsa
1077,drücken::V,,strânge
1078,schieben::V,,împinge
1079,kratzen::V,,zgâria
1080,lecken::V,,linge
1081,beißen::V,,mușca
1082,abreißen::V,,rupe
1083,abreißen::V,,smulge
1084,abschneiden::V,,scurta
1085,binden::V,,lega
1086,stecken::V,,pune
1087,brechen::V,,rupe
1088,brechen::V,,frânge
1089,klopfen::V,,ciocăni
1090,hauen::V,,lovi
1091,kleben::V,,lipi
1092,reiben::V,,freca
1093,reiben::V,,fricționa
1094,streichen::V,,unge
1095,schleifen::V,,ascuți
1096,schneiden::V,,tăia
1097,rütteln::V,,zgâlțâi
1098,schütteln::V,,scutura
1099,schwenken::V,,agita
1100,schütten::V,,vărsa
1101,füllen::V,,umple
1102,einwickeln::V,,înveli
1103,einwickeln::V,,înfășura
1104,tragen::V,,căra
1105,schleppen::V,,târî
1106,ziehen::V,,trage
1107,aufbewahren::V,,păstra
1108,aufbewahren::V,,conserva
1109,werfen::V,,arunca
1110,fangen::V,,prinde
1111,packen::V,,apuca
1112,verstecken::V,,ascunde
1113,teilen::V,,împărți
1114,schicken::V,,trimite
1115,bringen::V,,aduce
1116,hinzufügen::V,,adăuga
1117,bekommen::V,,obține
1118,bekommen::V,,dobândi
1119,erhalten::V,,primi
1120,erhalten::V,,căpăta
1121,nehmen::V,,lua
1122,wählen::V,,opta
1123,wählen::V,,alege
1124,auswählen::V,,selecta
1125,bewahren::V,,păstra
1126,behindern::V,,stingheri
1127,verderben::V,,strica
1128,beschädigen::V,,strica
1129,zerbrechen::V,,rupe
1130,zerbrechen::V,,frânge
1131,zerreißen::V,,rupe
1132,zerreißen::V,,sfâșia
1133,zerstören::V,,distruge
1134,verbrennen::V,,arde
1135,verbrennen::V,,incendia
1136,geben::V,,da
1137,reichen::V,,întinde
1138,schenken::V,,dărui
1139,versprechen::V,,făgădui
1140,wünschen::V,,ura
1141,loben::V,,lăuda
1142,küssen::V,,săruta
1143,wiegen::V,,legăna
1144,zudecken::V,,acoperi
1145,wecken::V,,trezi
1146,wecken::V,,deștepta
1147,zeigen::V,,arăta
1148,führen::V,,călăuzi
1149,lehren::V,,preda
1150,lehren::V,,învăța
1151,unterrichten::V,,învăța
1152,unterrichten::V,,instrui
1153,aufziehen::V,,crește
1154,leiten::V,,duce
1155,leiten::V,,conduce
1156,antreiben::V,,împinge
1157,antreiben::V,,încuraja
1158,lassen::V,,pune pe să
1159,einladen::V,,invita
1160,vereinigen::V,,uni
1161,vereinigen::V,,întruni
1162,besuchen::V,,vizita
1163,besuchen::V,,face o vizită
1164,treffen::V,,întâlni
1165,sich versammeln::V,,se aduna
1166,spielen::V,,se juca
1167,singen::V,,cânta
1168,tanzen::V,,dansa
1169,sich trennen::V,,se separa
1170,sich trennen::V,,se despărți
1171,verlassen::V,,părăsi
1172,verlassen::V,,abandona
1173,retten::V,,salva
1174,bewachen::V,,păzi
1175,schützen::V,,ocroti
1176,schützen::V,,proteja
1177,verteidigen::V,,apăra
1178,sich schlagen::V,,se bate
1179,schießen::V,,trage
1180,siegen::V,,birui
1181,siegen::V,,învinge
1182,ärgern::V,,supăra
1183,schlagen::V,,lovi
1184,treten::V,,călca
1185,stechen::V,,înțepa
1186,stechen::V,,împunge
1187,stoßen::V,,împinge
1188,stehlen::V,,fura
1189,stören::V,,deranja
1190,belästigen::V,,importuna
1191,verbergen::V,,ascunde
1192,täuschen::V,,amăgi
1193,betrügen::V,,înșela
1194,töten::V,,omorî
1195,wohnen::V,,sta
1196,wohnen::V,,locui
1197,arbeiten::V,,lucra
1198,sammeln::V,,aduna
1199,sammeln::V,,colecționa
1200,pflücken::V,,culege
1201,jagen::V,,vâna
1202,fischen::V,,pescui
1203,fassen::V,,prinde
1204,hüten::V,,paște
1205,treiben::V,,mână
1206,anbinden::V,,lega
1207,füttern::V,,da de mâncare
1208,melken::V,,mulge
1209,hacken::V,,toca
1210,hacken::V,,sparge
1211,gießen::V,,uda
1212,reifen::V,,pârgui
1213,zubereiten::V,,găti
1214,kochen::V,,găti
1215,backen::V,,coace
1216,braten::V,,coace
1217,umrühren::V,,mesteca
1218,stricken::V,,împleti
1219,nähen::V,,coase
1220,färben::V,,vopsi
1221,färben::V,,colora
1222,reinigen::V,,curăți
1223,waschen::V,,spăla
1224,abwischen::V,,șterge
1225,spülen::V,,clăti
1226,fegen::V,,mătura
1227,kehren::V,,mătura
1228,baden::V,,se scălda
1229,sich waschen::V,,se spăla
1230,ausziehen::V,,și scoate
1231,anziehen::V,,îmbrăca
1232,sich anziehen::V,,se îmbrăca
1233,kämmen::V,,pieptăna
1234,schmücken::V,,împodobi
1235,sagen::V,,zice
1236,sagen::V,,spune
1237,sprechen::V,,vorbi
1238,reden::V,,vorbi
1239,reden::V,,discuta
1240,sich unterhalten::V,,conversa
1241,sich unterhalten::V,,sta de vorbă
1242,fragen::V,,întreba
1243,bitten::V,,ruga
1244,erzählen::V,,spune
1245,erzählen::V,,povesti
1246,mitteilen::V,,comunica
1247,mitteilen::V,,înștiința
1248,nennen::V,,numi
1249,nennen::V,,chema
1250,rufen::V,,chema
1251,prahlen::V,,se făli
1252,übersetzen::V,,traduce
1253,denken::V,,gândi
1254,glauben::V,,crede
1255,bemerken::V,,observa
1256,erkennen::V,,cunoaște
1257,erkennen::V,,recunoaște
1258,begreifen::V,,pricepe
1259,begreifen::V,,înțelege
1260,verstehen::V,,înțelege
1261,lernen::V,,învăța
1262,wissen::V,,ști
1263,sich erinnern an::V,,a-și aminti de
1264,vergessen::V,,uita
1265,messen::V,,măsura
1266,zählen::V,,număra
1267,rechnen::V,,calcula
1268,lesen::V,,citi
1269,malen::V,,picta
1270,zeichnen::V,,desena
1271,schreiben::V,,scrie
1272,besitzen::V,,avea
1273,besitzen::V,,poseda
1274,kaufen::V,,cumpăra
1275,verkaufen::V,,vinde
1276,bezahlen::V,,plăti
1277,bezahlen::V,,achita
1278,zahlen::V,,plăti
1279,beherrschen::V,,stăpâni
1280,ertragen::V,,răbda
1281,ertragen::V,,suporta
