,Concept_ID,es,kk
813,lebendig::A,viviente,тірі
814,lebendig::A,viviente,жанды
815,gut::A,bueno,жақсы
816,schlecht::A,malo,жаман
817,richtig::A,justo,дұрыс
818,richtig::A,correcto,дұрыс
819,schlimm::A,malo,жаман
820,schlimm::A,grave,жаман
821,wahr::A,verídico,нағыз
822,wahr::A,verdadero,нағыз
823,alt::A,viejo,ескі
824,neu::A,nuevo,жаңа
825,ehemalig::A,antiguo,өткен
826,ehemalig::A,antiguo,бұрынғы
827,alt[Lebewesen]::A,viejo,кексе
828,jung::A,joven,науша
829,arm::A,pobre,кедей
830,arm::A,pobre,дәулетсіз
831,reich::A,rico,малды
832,bekannt::A,conocido,таныс
833,bekannt::A,conocido,көзтаныс
834,berühmt::A,famoso,атақты
835,berühmt::A,célebre,атақты
836,fremd::A,extraño,бөтен
837,verschieden::A,diverso,түрлі
838,verschieden::A,distinto,түрлі
839,verschieden::A,diferente,түрлі
840,nah::A,cercano,жуық
841,nah::A,cercano,етене
842,fern::A,lejano,алыс
843,fern::A,lejano,алыстағы
844,linker::A,izquierdo,сол
845,linker::A,izquierdo,солшыл
846,rechter::A,derecho,оң
847,anderer::A,otro,өзге
848,anderer::A,otro,былайғы
849,erster::A,primero,алғашқы
850,zweiter::A,segundo,екінші
851,dritter::A,tercero,үшінші
852,letzter::A,último,артқы
853,letzter::A,último,кейінгі
854,allein::ADV,a solo,серіксіз
855,auf einmal::ADV,de una vez,бірден
856,zusammen::ADV,juntos,бірлесіп
857,lange::ADV,mucho tiempo,ұзақ
858,plötzlich::ADV,de repente,кенет
859,sofort::ADV,en seguida,әне-міне дегенше
860,später::ADV,más tarde,артынан
861,jetzt::ADV,ahora,енді
862,jetzt::ADV,ahora,қазір
863,heute::ADV,hoy,бүгін
864,morgen::ADV,mañana,ертең
865,bald::ADV,pronto,тез
866,bald::ADV,en breve,тез
867,dann::ADV,luego,онан соң
868,dann::ADV,luego,сонан соң
869,dann::ADV,entonces,онан соң
870,dann::ADV,entonces,сонан соң
871,gestern::ADV,ayer,кеше
872,einst::ADV,antaño,бірде
873,einst::ADV,antaño,бір кезде
874,damals::ADV,entonces,анада
875,danach::ADV,después,онан соң
876,danach::ADV,después,сонан соң
877,vorher::ADV,antes,бұрын
878,zuerst::ADV,primero,әуелі
879,zuerst::ADV,primero,алдымен
880,einmal::ADV,una vez,бір жолы
881,manchmal::ADV,a veces,кейде
882,oft::ADV,a menudo,ылғи
883,oft::ADV,con frecuencia,ылғи
884,immer::ADV,siempre,өнебойы
885,niemals::ADV,jamás,ешуақытта
886,hier::ADV,aquí,бұнда
887,hier::ADV,aquí,осында
888,hierhin::ADV,acá,бермен
889,von hier::ADV,desde aquí,бер жақтан
890,dort::ADV,ahí,анда
891,dort::ADV,allí,анда
892,dorthin::ADV,allí,әрі
893,dorthin::ADV,hacia allí,әрі
894,geradeaus::ADV,todo derecho,тура
895,vorwärts::ADV,adelante,ілгері
896,rückwärts::ADV,hacia atrás,артқа
897,zurück::ADV,atrás,кейін қарай
898,unten::ADV,abajo,төменде
899,hinab::ADV,hacia abajo,астына
900,hinab::ADV,hacia abajo,төмен
901,oben::ADV,arriba,жоғарыда
902,hinauf::ADV,hacia arriba,өрге
903,überall::ADV,por todas partes,әрқайда
904,nicht::ADV,no,емес
905,ein wenig::ADV,un poco,азырақ
906,ein wenig::ADV,un poco,аздаған
907,ein wenig::ADV,un poco,азғантай
908,kaum::ADV,apenas,зорға
909,sehr::ADV,muy,орасан
910,sehr::ADV,mucho,орасан
911,so::ADV,tan,бұлай
912,so::ADV,tan,былайша
913,noch::ADV,aún,әлі
914,noch::ADV,todavía,әлі
915,nur::ADV,solamente,ғана
916,schon::ADV,ya,түге
917,wieder::ADV,de nuevo,жаңа
918,wieder::ADV,de nuevo,қайта
919,wieder::ADV,de nuevo,жаңадан
920,vergebens::ADV,en vano,бекер
921,vor::PRP,antes de,алды
922,vor::PRP,delante de,алды
923,hinter::PRP,tras,артынан
924,hinter::PRP,detrás de,артынан
925,unter::PRP,bajo,түп
926,unter::PRP,bajo,маңында
927,unter::PRP,debajo de,түп
928,unter::PRP,debajo de,маңында
929,durch::PRP,por,арқылы
930,durch::PRP,a través de,арқылы
931,neben::PRP,al lado de,іргеде
932,neben::PRP,al lado de,жанында
933,zwischen::PRP,entre,арада
934,wegen::PRP,por,үшін
935,wegen::PRP,a causa de,үшін
936,dies::PRN,esto,бұ
937,dies::PRN,esto,осы
938,das::PRN,eso,сол
939,das::PRN,esto,сол
940,alles::PRN,todo,дүйім
941,alles::PRN,todo,күллі
942,ich::PRN,yo,мен
943,du::PRN,tú,сен
944,er::PRN,él,ол
945,wir::PRN,nosotros,біз
946,ihr::PRN,vosotros,сіз
947,sie::PRN,ellos,олар
948,was::FPRN,qué,не
949,wer::FPRN,quién,кім
950,wo::FADV,dónde,кәні
951,wo::FADV,dónde,қайда
952,wohin::FADV,adónde,қайда
953,wohin::FADV,hacia dónde,қайда
954,wie::FADV,cómo,калай
955,warum::FADV,por qué,неғып
956,wieviel::FNUM,cuánto,неше
957,wieviel::FNUM,cuánto,қанша
958,eins::NUM,uno,бір
959,zwei::NUM,dos,екі
960,drei::NUM,tres,үш
961,vier::NUM,cuatro,төрт
962,fünf::NUM,cinco,бес
963,sechs::NUM,seis,алты
964,sieben::NUM,siete,жеті
965,acht::NUM,ocho,сегіз
966,neun::NUM,nueve,тоғыз
967,zehn::NUM,diez,он
968,elf::NUM,once,он бір
969,zwölf::NUM,doce,он екі
970,zwanzig::NUM,veinte,жиырма
971,dreißig::NUM,treinta,отыз
972,vierzig::NUM,cuarenta,қырық
973,fünfzig::NUM,cincuenta,елу
974,sechzig::NUM,sesenta,алпыс
975,siebzig::NUM,setenta,жетпіс
976,achtzig::NUM,ochenta,сексен
977,neunzig::NUM,noventa,тоқсан
978,hundert::NUM,cien,жүз
979,hundert::NUM,ciento,жүз
980,tausend::NUM,mil,мың
981,und::CNJ,y,та
982,oder::CNJ,o,әлде
983,oder::CNJ,o,немесе
984,stehen::V,estar de pie,тұру
985,sitzen::V,estar sentado,отыру
986,liegen::V,yacer,жату
987,liegen::V,estar acostado,жату
988,hängen::V,pender,ілу
989,werden::V,hacerse,болу
990,werden::V,hacerse,түрегелу
991,passieren::V,suceder,болу
992,beginnen::V,iniciarse,басталу
993,beginnen::V,principiar,басталу
994,enden::V,acabar,ада болу
995,enden::V,terminar,ада болу
996,wechseln::V,variar,құбылу
997,wechseln::V,variar,өзгеру
998,wechseln::V,alternar,құбылу
999,wechseln::V,alternar,өзгеру
1000,aufgehen[Sonne]::V,salir,шығу
1001,untergehen[Sonne]::V,ponerse,батыру
1002,untergehen[Sonne]::V,descender,батыру
1003,scheinen[Sonne]::V,brillar,жылтырау
1004,donnern::V,tronar,күркіреу
1005,wehen::V,soplar,огып тур
1006,strömen::V,afluir,сорғалау
1007,fließen::V,fluir,ағу
1008,fließen::V,correr,ағу
1009,sich drehen::V,girar,айналу
1010,schwanken::V,vacilar,толықсу
1011,schwingen::V,oscilar,тербелу
1012,fallen::V,caer,құлау
1013,fallen::V,caer,жығылу
1014,fallen::V,caer,төмендеу
1015,brennen::V,arder,жану
1016,brennen::V,quemar,жану
1017,rauchen::V,humear,түтету
1018,rauchen::V,echar humo,түтету
1019,regnen::V,llover,жауу
1020,gefrieren::V,helarse,мұздай қату
1021,gefrieren::V,helarse,мұз боп қату
1022,tauen::V,deshelarse,жібу
1023,schmelzen::V,fundirse,еру
1024,schmelzen::V,derretirse,еру
1025,trocknen::V,secarse,курау
1026,sieden::V,hervir,қайнау
1027,faulen::V,pudrirse,иістену
1028,verfaulen::V,pudrirse,шіру
1029,reißen::V,romperse,жыртылу
1030,versinken::V,hundirse,малтығу
1031,vergehen::V,pasar,өту
1032,erscheinen::V,aparecer,көріну
1033,erscheinen::V,aparecer,көрініп қалу
1034,verschwinden::V,desaparecer,ғайып_болу
1035,sinken::V,bajar,ылдилау
1036,sinken::V,bajar,төмендеу
1037,abnehmen::V,decrecer,кемітілу
1038,abnehmen::V,disminuir,кемітілу
1039,zunehmen::V,crecer,көбею
1040,zunehmen::V,aumentar,көбею
1041,steigen::V,subir,қобу
1042,steigen::V,subir,көтерілу
1043,steigen::V,subir,жоғарылау
1044,steigen::V,ascender,қобу
1045,steigen::V,ascender,көтерілу
1046,steigen::V,ascender,жоғарылау
1047,wachsen::V,crecer,өсу
1048,glänzen::V,brillar,жалтырау
1049,glänzen::V,resplandecer,жалтырау
1050,funkeln::V,chispear,жарқырау
1051,funkeln::V,chispear,нұрлану
1052,funkeln::V,chispear,жылтылдау
1053,lärmen::V,hacer ruido,шулау
1054,lärmen::V,hacer ruido,шуылдау
1055,läuten::V,sonar,қоңыраулату
1056,läuten::V,repicar,қоңыраулату
1057,klingeln::V,tocar el timbre,дыңғырлау
1058,klirren::V,tintinear,дыңылдату
1059,brausen::V,zumbar,тасу
1060,rauschen::V,murmurar,сусылдау
1061,rauschen::V,murmurar,сыбдырлау
1062,klingen::V,sonar,дыбыс шығару
1063,bellen::V,ladrar,үру
1064,heulen::V,ulular,ұлу
1065,blasen::V,soplar,үру
1066,pfeifen::V,silbar,ысқыру
1067,schreien::V,gritar,шыңғыру
1068,schreien::V,gritar,айғайлау
1069,schreien::V,gritar,байбайлау
1070,schreien::V,gritar,бажалақтау
1071,stöhnen::V,gemir,ыңырсу
1072,stöhnen::V,gemir,ыңкылдау
1073,zittern::V,temblar,қалш
1074,zittern::V,temblar,қалшылдату
1075,leben::V,vivir,жасау
1076,leben::V,vivir,күнелту
1077,leben::V,vivir,күн көру
1078,leben::V,vivir,тіршілік ету
1079,geboren werden::V,nacer,туу
1080,atmen::V,respirar,дем алу
1081,atmen::V,respirar,ауа жұту
1082,trinken::V,beber,ішу
1083,trinken::V,beber,ұрттау
1084,essen::V,comer,жеу
1085,essen::V,comer,тамақтану
1086,schlucken::V,tragar,жұту
1087,müde werden::V,cansarse,болдыру
1088,müde werden::V,fatigarse,болдыру
1089,einschlafen::V,dormirse,үйыктап калу
1090,schlafen::V,dormir,ұйықтау
1091,aufwachen::V,despertarse,ояну
1092,aufstehen::V,levantarse,ояну
1093,sich erholen::V,reposar,тынығу
1094,sich erholen::V,descansar,тынығу
1095,krank werden::V,caer enfermo,кеселдену
1096,krank werden::V,caer enfermo,сырқаттану
1097,krank werden::V,caer enfermo,ауырып қалу
1098,krank werden::V,caer enfermo,ауыра бастау
1099,krank werden::V,caer enfermo,кеселге ұшырау
1100,krank werden::V,caer enfermo,сырқаттанып қалу
1101,krank sein::V,estar enfermo,ауыру
1102,krank sein::V,estar enfermo,сырқаттану
1103,schmerzen::V,doler,ауырады
1104,husten::V,toser,жөтелу
1105,genesen::V,convalecer,айығу
1106,genesen::V,restablecerse,айығу
1107,sterben::V,morir,өлу
1108,sterben::V,morir,қайтыс
1109,sterben::V,morir,жантапсыру
1110,umkommen::V,perecer,өлу
1111,umkommen::V,perecer,қаза табу
1112,sich bewegen::V,moverse,жылжу
1113,sich rühren::V,rebullir,қыбырлау
1114,sich erheben::V,levantarse,тұру
1115,sich setzen::V,sentarse,отыру
1116,hinfallen::V,caerse,жығылу
1117,laufen::V,andar,жояу жүру
1118,schreiten::V,proceder,кадамдау
1119,spazierengehen::V,pasear,қыдыру
1120,spazierengehen::V,pasearse,қыдыру
1121,eilen::V,correr prisa,асығу
1122,eilen::V,correr prisa,жеделдену
1123,eilen::V,correr prisa,жедепдеу
1124,sich beeilen::V,darse prisa,асығу
1125,sich beeilen::V,darse prisa,жеделдену
1126,sausen::V,correr,заулау
1127,rennen::V,correr,жүгіру
1128,springen::V,saltar,секіру
1129,klettern::V,trepar,өрмелеп шығу
1130,klettern::V,escalar,өрмелеп шығу
1131,schaukeln::V,bambolearse,тербелу
1132,kriechen::V,reptar,еңбектеу
1133,kriechen::V,arrastrarse,еңбектеу
1134,schwimmen::V,nadar,жүзу
1135,schwimmen::V,nadar,малту
1136,schwimmen::V,nadar,қалықтау
1137,tauchen::V,bucear,сүңгу
1138,tauchen::V,sumergirse,сүңгу
1139,rudern::V,remar,есу
1140,fahren::V,ir,бару
1141,fliegen::V,volar,ұшу
1142,gehen::V,ir,бару
1143,gehen::V,andar,бару
1144,weggehen::V,irse,кету
1145,weggehen::V,marcharse,кету
1146,abfahren::V,salir,жөнелу
1147,abfahren::V,partir,жөнелу
1148,anhalten::V,parar,тоқтау
1149,anhalten::V,pararse,тоқтау
1150,hineingehen::V,entrar,кіру
1151,eintreten::V,entrar,ену
1152,kommen::V,venir,жету
1153,ankommen::V,llegar,келу
1154,zurückkommen::V,volver,қайту
1155,zurückkommen::V,regresar,қайту
1156,bleiben::V,quedarse,қалу
1157,warten::V,esperar,тосу
1158,erwarten::V,esperar,күту
1159,suchen::V,buscar,іздеу
1160,finden::V,hallar,табу
1161,finden::V,encontrar,табу
1162,versuchen::V,intentar,талпыну
1163,vorbereiten::V,preparar,әзірлеу
1164,lieben::V,amar,сүю
1165,lieben::V,querer,сүю
1166,mögen::V,querer,жарату
1167,mögen::V,querer,жақсы_көру
1168,lachen::V,reír,күлу
1169,lachen::V,reír,күлісу
1170,rühren::V,conmover,көңілін бұзу
1171,weinen::V,llorar,жылау
1172,schimpfen::V,regañar,ақырып-бақыру
1173,sich ärgern::V,enfadarse,ашулану
1174,sich fürchten::V,tener miedo,сескену
1175,fürchten::V,temer,қауіптену
1176,fürchten::V,temer,сақсыну
1177,fürchten::V,tener miedo a,қауіптену
1178,fürchten::V,tener miedo a,сақсыну
1179,fliehen::V,huir,қашу
1180,fliehen::V,huir,қашып кету
1181,flüchten::V,escaparse,қашу
1182,flüchten::V,escaparse,қашып кету
1183,sehen::V,ver,көру
1184,anschauen::V,mirar,назар салу
1185,ansehen::V,mirar,тамашалау
1186,hören::V,oír,есту
1187,zuhören::V,escuchar,тыңдау
1188,zuhören::V,escuchar,құлақ қою
1189,probieren::V,probar,тату
1190,probieren::V,probar,дәм тату
1191,probieren::V,degustar,тату
1192,probieren::V,degustar,дәм тату
1193,riechen::V,oler,иіскеу
1194,fühlen::V,sentir,сезу
1195,fühlen::V,sentir,сезіну
1196,scheinen::V,parecer,болып көріну
1197,zu sehen sein::V,poder verse,көріну
1198,vernehmen::V,oír,есту
1199,vernehmen::V,oír,есітіп қалу
1200,vernehmen::V,percibir,есту
1201,vernehmen::V,percibir,есітіп қалу
1202,frieren::V,tener frío,тоңу
1203,frieren::V,tener frío,жаурау
1204,tun::V,hacer,ету
1205,tun::V,hacer,істеу
1206,können::V,poder,білу
1207,wollen::V,querer,қалау
1208,anfangen::V,iniciar,бастау
1209,beenden::V,acabar,бітіру
1210,beenden::V,acabar,адақтау
1211,beenden::V,acabar,тамамдау
1212,beenden::V,acabar,аяқтап шығу
1213,beenden::V,terminar,бітіру
1214,beenden::V,terminar,адақтау
1215,beenden::V,terminar,тамамдау
1216,beenden::V,terminar,аяқтап шығу
1217,aufhören::V,cesar,доғару
1218,gelingen::V,salir bien,жолы түсу
1219,geraten::V,salir,калу
1220,geraten::V,dar resultado,калу
1221,öffnen::V,abrir,ашу
1222,öffnen::V,abrir,ашып қою
1223,schließen::V,cerrar,жабу
1224,stellen::V,poner,қою
1225,stellen::V,poner,қойдыру
1226,stellen::V,colocar,қою
1227,stellen::V,colocar,қойдыру
1228,setzen::V,poner,отырғызу
1229,setzen::V,colocar,отырғызу
1230,legen::V,poner,салу
1231,legen::V,poner,калау
1232,berühren::V,tocar,тию
1233,verbinden::V,unir,байлап алу
1234,verbinden::V,unir,сабақтастыру
1235,verbinden::V,juntar,байлап алу
1236,verbinden::V,juntar,сабақтастыру
1237,bedecken::V,tapar,бүркеу
1238,bedecken::V,cubrir,бүркеу
1239,aufhängen::V,colgar,ілу
1240,aufhängen::V,colgar,асып қою
1241,anzünden::V,encender,тұтату
1242,aufheben::V,recoger,көтеру
1243,zurücklassen::V,dejar,қалдыру
1244,verlieren::V,perder,жоғалту
1245,fallen lassen::V,dejar caer,құлатып алу
1246,fallen lassen::V,dejar caer,қолдан түсіріп алу
1247,machen::V,hacer,ету
1248,machen::V,hacer,жасау
1249,machen::V,hacer,жасап шығару
1250,herstellen::V,fabricar,жасап шығару
1251,bauen::V,construir,тұрғызу
1252,reparieren::V,reparar,оңдау
1253,verbessern::V,mejorar,дұрыстау
1254,ändern::V,mudar,өзгерту
1255,ändern::V,modificar,өзгерту
1256,graben::V,cavar,үңгу
1257,beugen::V,doblar,буғу
1258,beugen::V,inclinar,буғу
1259,biegen::V,doblar,ию
1260,biegen::V,doblar,майыстыру
1261,drehen::V,volver,айналдыру
1262,drehen::V,hacer girar,айналдыру
1263,wenden::V,volver,екінші жағын айналдыру
1264,umdrehen::V,revolver,бұру
1265,heben::V,levantar,көтеру
1266,hochheben::V,alzar,жоғарылату
1267,hochheben::V,alzar,көтеру
1268,ergreifen::V,coger,бас_салу
1269,ergreifen::V,coger,шап_беріп_ұстап_алу
1270,ergreifen::V,coger,шап_беру
1271,ergreifen::V,coger,шап_ете_түсу
1272,halten::V,tener,тұту
1273,halten::V,tener,ұстау
1274,drücken::V,apretar,басу
1275,schieben::V,empujar,итеру
1276,kratzen::V,rascar,қыру
1277,lecken::V,lamer,жалау
1278,beißen::V,morder,қабу
1279,beißen::V,morder,тістеу
1280,beißen::V,morder,қауып алу
1281,abreißen::V,arrancar,үзу
1282,abschneiden::V,cortar,қырқу
1283,binden::V,atar,байланыстыру
1284,binden::V,atar,байлап_алу
1285,binden::V,atar,байластыру
1286,binden::V,atar,байлау
1287,binden::V,atar,буу
1288,binden::V,atar,матау
1289,binden::V,atar,сабақтастыру
1290,binden::V,atar,ұштастыру
1291,stecken::V,meter,сұғу
1292,brechen::V,romper,сындыру
1293,brechen::V,quebrar,сындыру
1294,klopfen::V,golpear,қағу
1295,hauen::V,pegar,соғу
1296,kleben::V,pegar,желімдеу
1297,kleben::V,encolar,желімдеу
1298,reiben::V,frotar,үйкеу
1299,streichen::V,untar,сүйкеу
1300,streichen::V,recubrir,сүйкеу
1301,schleifen::V,afilar,егеу
1302,schleifen::V,afilar,қайрау
1303,schleifen::V,afilar,егеулеу
1304,schneiden::V,cortar,кесу
1305,rütteln::V,agitar,қозғау
1306,rütteln::V,agitar,жұлмалау
1307,schütteln::V,agitar,дірілдету
1308,schütteln::V,agitar,селкілдету
1309,schütteln::V,sacudir,дірілдету
1310,schütteln::V,sacudir,селкілдету
1311,schwenken::V,menear,бұлғау
1312,schwenken::V,menear,сермеу
1313,schütten::V,verter,құю
1314,füllen::V,llenar,толтыру
1315,einwickeln::V,envolver,орау
1316,tragen::V,llevar,алып жүру
1317,schleppen::V,arrastrar,тарту
1318,ziehen::V,tirar,тарту
1319,aufbewahren::V,conservar,сақтау
1320,werfen::V,echar,лақтыру
1321,werfen::V,lanzar,лақтыру
1322,fangen::V,coger,қармау
1323,fangen::V,coger,қағып алу
1324,packen::V,agarrar,шап беру
1325,packen::V,agarrar,шап ете түсу
1326,packen::V,agarrar,шап беріп ұстап алу
1327,verstecken::V,esconder,тығу
1328,verstecken::V,esconder,жасыру
1329,teilen::V,partir,бөлу
1330,teilen::V,dividir,бөлу
1331,schicken::V,enviar,жіберу
1332,bringen::V,traer,әкелу
1333,bringen::V,traer,алып келу
1334,hinzufügen::V,añadir,қосу
1335,hinzufügen::V,añadir,үстеу
1336,bekommen::V,obtener,алу
1337,bekommen::V,conseguir,алу
1338,erhalten::V,recibir,алмақ
1339,nehmen::V,tomar,алу
1340,nehmen::V,tomar,алмақ
1341,wählen::V,elegir,таңдау
1342,auswählen::V,escoger,екшеу
1343,auswählen::V,escoger,саралау
1344,auswählen::V,escoger,сұрыптау
1345,auswählen::V,escoger,сайлап алу
1346,auswählen::V,seleccionar,екшеу
1347,auswählen::V,seleccionar,саралау
1348,auswählen::V,seleccionar,сұрыптау
1349,auswählen::V,seleccionar,сайлап алу
1350,bewahren::V,guardar,сақтау
1351,bewahren::V,preservar,сақтау
1352,behindern::V,estorbar,оралғы болу
1353,behindern::V,obstaculizar,оралғы болу
1354,verderben::V,estropear,бүлдіру
1355,beschädigen::V,deteriorar,бұзу
1356,zerbrechen::V,romper,уату
1357,zerbrechen::V,quebrar,уату
1358,zerreißen::V,desgarrar,жырту
1359,zerreißen::V,despedazar,жырту
1360,zerstören::V,destruir,қирату
1361,zerstören::V,destruir,талқандау
1362,zerstören::V,destrozar,қирату
1363,zerstören::V,destrozar,талқандау
1364,verbrennen::V,quemar,өртеу
1365,verbrennen::V,quemar,жандыру
1366,verbrennen::V,quemar,өртеп жіберу
1367,verbrennen::V,quemar,жандырып жіберу
1368,geben::V,dar,беру
1369,reichen::V,pasar,беру
1370,schenken::V,regalar,тарту
1371,versprechen::V,prometer,уәде беру
1372,wünschen::V,desear,тілеу
1373,loben::V,alabar,мақтау
1374,loben::V,alabar,дәріптеу
1375,küssen::V,besar,сүю
1376,wiegen::V,mecer,тербеу
1377,zudecken::V,tapar,бүркеу
1378,zudecken::V,cubrir,бүркеу
1379,wecken::V,despertar,ояту
1380,zeigen::V,mostrar,көрсету
1381,führen::V,guiar,ерту
1382,führen::V,guiar,жетектеу
1383,führen::V,conducir,ерту
1384,führen::V,conducir,жетектеу
1385,lehren::V,enseñar,оқыту
1386,lehren::V,instruir,оқыту
1387,unterrichten::V,enseñar,оқыту
1388,aufziehen::V,criar,бағу
1389,leiten::V,guiar,басқару
1390,leiten::V,guiar,жетекшілік ету
1391,leiten::V,dirigir,басқару
1392,leiten::V,dirigir,жетекшілік ету
1393,antreiben::V,impeler,асықтыру
1394,antreiben::V,impulsar,асықтыру
1395,lassen::V,hacer,-ткізу
1396,lassen::V,hacer,мәжбүр ету
1397,einladen::V,invitar,шақыру
1398,vereinigen::V,unir,біріктіру
1399,vereinigen::V,unir,біріктіріп қою
1400,besuchen::V,visitar,кіріп шығу
1401,besuchen::V,visitar,барып шығу
1402,besuchen::V,ir a ver,кіріп шығу
1403,besuchen::V,ir a ver,барып шығу
1404,treffen::V,encontrar,кездесу
1405,sich versammeln::V,reunirse,топталу
1406,sich versammeln::V,congregarse,топталу
1407,spielen::V,jugar,ойнау
1408,singen::V,cantar,сайрау
1409,tanzen::V,bailar,билеу
1410,sich trennen::V,separarse,айрылысу
1411,verlassen::V,dejar,тастау
1412,verlassen::V,abandonar,тастау
1413,retten::V,salvar,құтқару
1414,bewachen::V,vigilar,күзету
1415,schützen::V,proteger,жақтау
1416,schützen::V,proteger,жақтасу
1417,verteidigen::V,defender,қорғау
1418,sich schlagen::V,batirse,алысу
1419,schießen::V,tirar,ату
1420,schießen::V,disparar,ату
1421,siegen::V,vencer,жеңу
1422,ärgern::V,enojar,ашуландыру
1423,ärgern::V,enfadar,ашуландыру
1424,schlagen::V,pegar,ұру
1425,schlagen::V,golpear,ұру
1426,treten::V,dar una patada a,тебу
1427,stechen::V,pinchar,шаншу
1428,stoßen::V,empujar,түрту
1429,stehlen::V,robar,ұрлау
1430,stehlen::V,hurtar,ұрлау
1431,stören::V,molestar,кесірлен
1432,belästigen::V,molestar,мазасын алу
1433,belästigen::V,importunar,мазасын алу
1434,verbergen::V,ocultar,сездірмеу
1435,verbergen::V,esconder,сездірмеу
1436,täuschen::V,engañar,жалған айту
1437,betrügen::V,engañar,алдау
1438,betrügen::V,engañar,алдап кету
1439,betrügen::V,engañar,ақымақ қылу
1440,töten::V,matar,құрту
1441,töten::V,matar,өлтіру
1442,wohnen::V,vivir,мекендеу
1443,wohnen::V,vivir,өмір сүру
1444,wohnen::V,habitar,мекендеу
1445,wohnen::V,habitar,өмір сүру
1446,arbeiten::V,trabajar,істеу
1447,arbeiten::V,trabajar,еңбектену
1448,sammeln::V,recoger,жыю
1449,sammeln::V,coleccionar,жыю
1450,pflücken::V,coger,жұлу
1451,jagen::V,cazar,аулау
1452,fischen::V,pescar,балык_аулау
1453,fassen::V,atrapar,ұстау
1454,fassen::V,capturar,ұстау
1455,hüten::V,guardar,жаю
1456,hüten::V,guardar,бағу
1457,treiben::V,aballar,айдау
1458,anbinden::V,atar,байлау
1459,füttern::V,echar de comer,ас ішкізу
1460,füttern::V,echar de comer,азықтандыру
1461,füttern::V,echar de comer,қоректендіру
1462,melken::V,ordeñar,сауу
1463,hacken::V,picar,турау
1464,hacken::V,cortar,турау
1465,gießen::V,regar,суару
1466,reifen::V,madurar,жетілу
1467,zubereiten::V,preparar,даяр ету
1468,kochen::V,cocer,асу
1469,kochen::V,guisar,асу
1470,backen::V,hornear,пісіру
1471,backen::V,cocer al horno,пісіру
1472,braten::V,asar,қуыру
1473,braten::V,freír,қуыру
1474,umrühren::V,remover,былғалау
1475,umrühren::V,remover,сапырылыстыру
1476,stricken::V,hacer punto,торлау
1477,stricken::V,hacer punto,тоқу
1478,stricken::V,hacer calceta,торлау
1479,stricken::V,hacer calceta,тоқу
1480,nähen::V,coser,тігу
1481,färben::V,teñir,бояу
1482,färben::V,teñir,сырлау
1483,färben::V,colorear,бояу
1484,färben::V,colorear,сырлау
1485,reinigen::V,limpiar,аршу
1486,reinigen::V,limpiar,тазалау
1487,waschen::V,lavar,жуу
1488,abwischen::V,fregar,сүрту
1489,abwischen::V,limpiar,сүрту
1490,spülen::V,aclarar,шаю
1491,spülen::V,enjuagar,шаю
1492,fegen::V,barrer,сыпыру
1493,fegen::V,pasar la escoba,сыпыру
1494,kehren::V,barrer,сыпыру
1495,baden::V,bañarse,шомылу
1496,sich waschen::V,lavarse,жуыну
1497,ausziehen::V,quitar,шешу
1498,ausziehen::V,quitarse,шешу
1499,anziehen::V,ponerse,кигізу
1500,sich anziehen::V,vestirse,киіну
1501,kämmen::V,peinar,тарау
1502,schmücken::V,adornar,әсемдеу
1503,schmücken::V,adornar,мәнерлеу
1504,schmücken::V,adornar,көріктендіру
1505,sagen::V,decir,деу
1506,sagen::V,decir,айту
1507,sprechen::V,hablar,деу
1508,sprechen::V,hablar,айту
1509,reden::V,hablar,сөйлеу
1510,reden::V,hablar,сөйлесу
1511,reden::V,hablar,тіл қатысу
1512,reden::V,conversar,сөйлеу
1513,reden::V,conversar,сөйлесу
1514,reden::V,conversar,тіл қатысу
1515,sich unterhalten::V,charlar,сұхбаттасу
1516,sich unterhalten::V,conversar,сұхбаттасу
1517,fragen::V,preguntar,сұрау
1518,bitten::V,rogar,өтіну
1519,bitten::V,rogar,жалыну
1520,erzählen::V,contar,айту
1521,mitteilen::V,comunicar,білдіру
1522,mitteilen::V,participar,білдіру
1523,nennen::V,llamar,атау
1524,nennen::V,nombrar,атау
1525,rufen::V,llamar,шақыру
1526,prahlen::V,jactarse,бөсу
1527,übersetzen::V,traducir,аудару
1528,denken::V,pensar,ойлау
1529,glauben::V,creer,нану
1530,glauben::V,creer,илану
1531,bemerken::V,notar,аңғару
1532,erkennen::V,reconocer,тану
1533,begreifen::V,concebir,ұғу
1534,begreifen::V,concebir,аңғарып алу
1535,verstehen::V,entender,пайым
1536,verstehen::V,entender,түсіну
1537,verstehen::V,comprender,пайым
1538,verstehen::V,comprender,түсіну
1539,lernen::V,aprender,оқу
1540,wissen::V,saber,хабардар болу
1541,sich erinnern an::V,recordar,еске түсіру
1542,sich erinnern an::V,acordarse de,еске түсіру
1543,vergessen::V,olvidar,ұмыту
1544,messen::V,medir,өлшеу
1545,zählen::V,contar,санау
1546,rechnen::V,contar,санап шығару
1547,rechnen::V,contar,санап шығу
1548,rechnen::V,contar,санау
1549,rechnen::V,calcular,санап шығару
1550,rechnen::V,calcular,санап шығу
1551,rechnen::V,calcular,санау
1552,lesen::V,leer,оқу
1553,malen::V,pintar,сурет салу
1554,zeichnen::V,dibujar,сурет салу
1555,schreiben::V,escribir,жазу
1556,besitzen::V,poseer,болу
1557,kaufen::V,comprar,алу
