,Concept_ID,vep,hi
767,Welt::N,mail'm,विश्व
768,Welt::N,mail'm,दुनिया
769,Land::N,ma,देश
770,Land::N,ma,मुल्क
771,Staat::N,valdkund,राज्य
772,Staat::N,valdkund,राष्ट्र
773,König::N,kunigaz,राजा
774,König::N,kunigaz,बादशाह
775,Macht::N,vald,शासन
776,Macht::N,vald,सत्ता
777,Grenze::N,röun,सरहद
778,Krieg::N,soda,जंग
779,Krieg::N,soda,युद्ध
780,Feind::N,vihanik,शत्रु
781,Feind::N,vihanik,दुश्मन
782,Feind::N,vastustai,शत्रु
783,Feind::N,vastustai,दुश्मन
784,Gewalt::N,vägivald,हिंसा
785,Kampf::N,tora,लड़ाई
786,Kampf::N,tora,संघर्ष
787,Bogen[Waffe]::N,taug,कमान
788,Pfeil::N,nol,बान
789,Gewehr::N,oružj,बंदूक़
790,Fehler::N,viga,भूल
791,Fehler::N,viga,ग़लती
792,Lüge::N,kelastuz,झूठ
793,Lüge::N,kelastuz,असत्य
794,Schaden::N,pahuz',हानि
795,Schaden::N,pahuz',नुक़सान
796,Unglück::N,bed,मुसीबत
797,Unglück::N,bed,विपात्ति
798,Unglück::N,gor'a,मुसीबत
799,Unglück::N,gor'a,विपात्ति
800,Schuld::N,värhuz',दोष
801,Schuld::N,värhuz',क़सूर
802,Alter::N,igä,आयु
803,Alter::N,igä,उम्र
804,Schluss::N,lop,अंत
805,Schluss::N,lop,समाप्ति
806,Zeit::N,aig,काल
807,Zeit::N,aig,वक़्त
808,Tag::N,päiv,दिन
809,Tag::N,päiv,रोज़
810,Morgen::N,homendez,सुबह
811,Mittag::N,keskpäiv,दोपहर
812,Mittag::N,keskpäiv,मध्याह्न
813,Abend::N,eht,शाम
814,Abend::N,eht,संध्या
815,Nacht::N,ö,रात
816,Nacht::N,ö,रात्रि
817,Woche::N,nedal',हफ़्ता
818,Monat::N,ku,मास
819,Monat::N,ku,महीना
820,Jahr::N,voz',बरस
821,Jahr::N,voz',वर्ष
822,Frühling::N,keväz',वसंत
823,Sommer::N,keza,गरमी
824,Sommer::N,keza,ग्रीष्म
825,Herbst::N,sügüz',शरत्
826,Herbst::N,sügüz',पतझड़
827,Winter::N,tal'v,जाड़ा
828,Winter::N,tal'v,सर्दियाँ
829,Januar::N,viluku,जनवरी
830,Februar::N,uhoku,फ़रवरी
831,März::N,keväz'ku,मार्च
832,April::N,sulaku,अप्रैल
833,Mai::N,semendku,मई
834,Juni::N,kezaku,जून
835,Juli::N,heinku,जुलाई
836,August::N,eloku,अगस्त
837,September::N,sügüz'ku,सितंबर
838,Oktober::N,reduku,अक्तूबर
839,November::N,kül'mku,नवंबर
840,Dezember::N,tal'vku,दिसंबर
841,Montag::N,ezmärg,पीर
842,Montag::N,ezmärg,सोमवार
843,Dienstag::N,tožnarg,मंगलवार
844,Mittwoch::N,koumanz'päiv,बुधवार
845,Donnerstag::N,nellänz'päiv,गुरुवार
846,Donnerstag::N,nellänz'päiv,बृहस्पतिवार
847,Freitag::N,pätnič,शुक्रवार
848,Freitag::N,videnz'päiv,शुक्रवार
849,Samstag::N,sobat,सनीचर
850,Samstag::N,sobat,शनिवार
851,Sonntag::N,pühäpäiv,इतवार
852,Sonntag::N,pühäpäiv,रविवार
853,groß::A,sur',बड़ा
854,groß::A,järed,बड़ा
855,klein::A,pen',कम
856,klein::A,pen',छोटा
857,klein::A,pičuine,कम
858,klein::A,pičuine,छोटा
859,lang::A,pit'k,लंबा
860,lang::A,pit'k,दीर्घ
861,kurz::A,lühüd,लधु
862,kurz::A,lühüd,छोटा
863,breit::A,leved,चौड़ा
864,schmal::A,kaid,तंग
865,schmal::A,kaid,सँकरा
866,dicht::A,tihed,सघन
867,dick[Gegenstand]::A,paks,मोटा
868,dünn::A,hoik,महीन
869,dünn::A,hoik,बारीक
870,fein::A,hen,कोमल
871,fein::A,hen,सूक्ष्म
872,fest::A,luja,दृढ़
873,fest::A,luja,मज़बूत
874,fest::A,ninev,दृढ़
875,fest::A,ninev,मज़बूत
876,flach::A,lapak,चपटा
877,glatt::A,siled,चौरस
878,glatt::A,siled,चिकना
879,hart::A,kova,कठोर
880,hart::A,kova,सख़्त
881,weich::A,pehmed,नरम
882,weich::A,pehmed,मुलायम
883,rund::A,kehker,गोल
884,rund::A,kehker,वर्तुल
885,spitz::A,nügu,नुकीला
886,spitz::A,terav,नुकीला
887,scharf::A,terav,पैना
888,stumpf::A,tül'c,भोथरा
889,schwer::A,jüged,भारी
890,schwer::A,jüged,वज़नी
891,schön::A,čoma,सुंदर
892,heiß::A,räk,उष्ण
893,warm::A,läm',गरम
894,kalt::A,vilu,सर्द
895,kühl::A,raibak,ठंडा
896,kühl::A,viluhk,ठंडा
897,frisch::A,lahed,तर
898,frisch::A,lahed,ताज़ा
899,feucht::A,neps,नम
900,feucht::A,neps,भीगा
901,feucht::A,toreh,नम
902,feucht::A,toreh,भीगा
903,nass::A,märg,गीला
904,trocken::A,kuiv,सूखा
905,trocken::A,kuiv,ख़ुश्क
906,voll::A,täuz',भरा
907,voll::A,täuz',पूरा
908,leer::A,joudai,ख़ाली
909,offen::A,avoin,खुला
910,offen::A,avol'jaine,खुला
911,geschlossen::A,saubaline,बंद
912,sauber::A,puhtaz,साफ़
913,sauber::A,puhtaz,सुथरा
914,schmutzig::A,redukaz,गंदा
915,roh::A,rohk,कच्चा
916,roh::A,toreh,कच्चा
917,reif::A,küps,पक्व
918,reif::A,küps,पक्का
919,lecker::A,magukaz,मज़ेदार
920,lecker::A,magukaz,स्वादिष्ट
921,süß::A,maged,मीठा
922,bitter::A,karged,कटु
923,bitter::A,karged,कड़वा
924,sauer::A,muiged,खट्टा
925,hell::A,kirkas,रोशन
926,hell::A,valgei,रोशन
927,dunkel::A,pimed,अँधेरा
928,schwarz::A,must,काला
929,schwarz::A,must,स्याह
930,weiß::A,vauged,सफ़ेद
931,rot::A,rusked,लाल
932,rot::A,rusked,सुर्ख़
933,gelb::A,pakuine,पीला
934,gelb::A,pakuine,ज़र्द
935,blau::A,sinine,नीला
936,blau::A,sinine,आसमानी
937,grün::A,vihand,हरा
938,grau::A,hahk,धूसर
939,bunt::A,kirjav,रंगीन
940,bunt::A,kirjav,बहुरंगा
941,billig::A,odav,सस्ता
942,teuer::A,kalliž,महँगा
943,wertvoll::A,arvokas,क़ीमती
944,wertvoll::A,arvokas,मूल्यवान्
945,blind::A,soged,अंधा
946,taub::A,kurdiž,बहरा
947,kräftig::A,vägev,ताक़तवर
948,kräftig::A,vägev,शक्तिशाली
949,stark::A,vahv,प्रबल
950,stark::A,vahv,बलवान्
951,stark::A,vägekaz,प्रबल
952,stark::A,vägekaz,बलवान्
953,schwach::A,väll',कमज़ोर
954,fett::A,razvakaz,मोटा
955,fett::A,razvakaz,मांसल
956,schlank::A,kapos,पतला
957,schlank::A,kapos,छरहरा
958,hübsch::A,čoma,सुंदर
959,hübsch::A,čoma,ख़ूबसूरत
960,böse::A,äred,पापी
961,böse::A,äred,दुष्ट
962,böse::A,käred,पापी
963,böse::A,käred,दुष्ट
964,dumm::A,el'getoi,मूर्ख
965,dumm::A,el'getoi,बुद्धू
966,faul::A,lašk,आलसी
967,faul::A,lašk,सुस्त
968,fleißig::A,radonnavedii,मेहनती
969,fleißig::A,radonnavedii,परिश्रमी
970,geizig::A,ažlak,कृपण
971,geizig::A,ažlak,कंजूस
972,klug::A,melev,समझदार
973,klug::A,melev,होशियार
974,klug::A,melev,अक़्लमंद
975,klug::A,melekaz,समझदार
976,klug::A,melekaz,होशियार
977,klug::A,melekaz,अक़्लमंद
978,geschickt::A,mahtokaz,किशल
979,lieb::A,izo,प्रिय
980,lieb::A,izo,प्यारा
981,lieb::A,sula,प्रिय
982,lieb::A,sula,प्यारा
983,lustig::A,ilokaz,हँसमुख
984,lustig::A,ilokaz,ख़ुशदिल
985,sanft::A,laskav,नम्र
986,hungrig::A,näl'ghine,भूखा
987,krank::A,läžui,बीमार
988,krank::A,läžui,अस्वस्थ
989,nackt::A,alastoi,नग्न
990,traurig::A,opalahine,उदास
991,traurig::A,opalahine,रंजीदा
992,lebendig::A,eläb,जीता
993,lebendig::A,eläb,ज़िंदा
994,gut::A,hüvä,अच्छा
995,schlecht::A,huba,बुरा
996,schlecht::A,huba,ख़राब
997,richtig::A,oiged,ठीक
998,schlimm::A,paha,बुरा
999,schlimm::A,paha,अप्रिय
1000,wahr::A,todesine,सच
1001,alt::A,vanh,पुराना
1002,neu::A,uz',नया
1003,ehemalig::A,edeline,भूतपूर्व
1004,alt[Lebewesen]::A,ravaz,बूढ़ा
1005,alt[Lebewesen]::A,ravaz,वृद्ध
1006,jung::A,nor',जवान
1007,arm::A,gol'l',ग़रीब
1008,reich::A,elokaz,धनी
1009,reich::A,elokaz,अमीर
1010,bekannt::A,tutab,मालूम
1011,berühmt::A,tetab,मशहूर
1012,berühmt::A,tetab,प्रसिद्ध
1013,fremd::A,veraz,विदेशी
1014,fremd::A,veraz,अपरिचित
1015,verschieden::A,erazvuitte,अलग
1016,verschieden::A,erazvuitte,भिन्न
1017,nah::A,läheline,नज़दीकी
1018,fern::A,edahaine,दूर
1019,fern::A,edahaine,दूरस्थ
1020,linker::A,hura,बायाँ
1021,rechter::A,oiged,दायाँ
1022,rechter::A,oiged,दाहिना
1023,anderer::A,toine,अन्य
1024,anderer::A,toine,दूसरा
1025,erster::A,ezmäine,पहला
1026,erster::A,ezmäine,प्रथम
1027,zweiter::A,toine,दूसरा
1028,zweiter::A,toine,द्वितीय
1029,dritter::A,koumanz',तीसरा
1030,letzter::A,jäl'gmäine,अंतिम
1031,letzter::A,jäl'gmäine,आख़िरी
1032,allein::ADV,üksnäze,तनहा
1033,allein::ADV,üksnäze,अकेले
1034,auf einmal::ADV,ühten aigan,वक़्त में
1035,zusammen::ADV,ühtes,एक साथ
1036,zusammen::ADV,ühtes,साथ साथ
1037,lange::ADV,hätken,देर तक
1038,plötzlich::ADV,äkkid,सहसा
1039,plötzlich::ADV,äkkid,अचानक
1040,sofort::ADV,kerdalaz,तुरंत
1041,später::ADV,möhemba,बाद को
1042,später::ADV,möhemba,बाद में
1043,jetzt::ADV,nügüd',अब
1044,jetzt::ADV,nügüd',अभी
1045,heute::ADV,tämbei,आज
1046,morgen::ADV,homen,कल
1047,bald::ADV,pigai,जल्दी
1048,dann::ADV,sid',तब
1049,gestern::ADV,eglai,कल
1050,einst::ADV,ende,एक दिन
1051,einst::ADV,ende,पहले कभी
1052,einst::ADV,kerdan,एक दिन
1053,einst::ADV,kerdan,पहले कभी
1054,damals::ADV,siloi,उस समय
1055,damals::ADV,siloi,उन दिनों
1056,danach::ADV,sid',इसके बाद
1057,danach::ADV,sid',इसके पश्चात्
1058,vorher::ADV,ende,पहले
1059,vorher::ADV,ende,पेशतर
1060,zuerst::ADV,ezmäi,पहले
1061,einmal::ADV,kerdan,एक बार
1062,einmal::ADV,kerdan,एक दफ़ा
1063,manchmal::ADV,erašti,कभी कभी
1064,oft::ADV,paksus,अक्सर
1065,immer::ADV,kaiken,सदा
1066,immer::ADV,kaiken,हमेशा
1067,niemals::ADV,ei nikonz,कभी नहीं
1068,niemals::ADV,ei nikonz,कदापि नहीं
1069,hier::ADV,täs,इधर
1070,hier::ADV,täs,यहाँ
1071,hier::ADV,tägä,इधर
1072,hier::ADV,tägä,यहाँ
1073,hierhin::ADV,tänna,इधर को
1074,hierhin::ADV,tänna,यहाँ को
1075,von hier::ADV,täspäi,यहाँ से
1076,von hier::ADV,sid'päi,यहाँ से
1077,dort::ADV,sigä,उधर
1078,dort::ADV,sigä,वहाँ
1079,dorthin::ADV,sinna,उधर को
1080,dorthin::ADV,sinna,वहाँ को
1081,dorthin::ADV,nakkale,उधर को
1082,dorthin::ADV,nakkale,वहाँ को
1083,geradeaus::ADV,kohtha,सीधे
1084,vorwärts::ADV,edehe,आगे
1085,vorwärts::ADV,edehe,आगे को
1086,rückwärts::ADV,sel'gin,पीछे को
1087,zurück::ADV,tagaze,वापस
1088,unten::ADV,alahan,नीचे
1089,hinab::ADV,alaz,नीचे को
1090,hinab::ADV,alahaks,नीचे को
1091,oben::ADV,ülähän,ऊपर
1092,hinauf::ADV,ülez,ऊपर को
1093,hinauf::ADV,ülähäks,ऊपर को
1094,überall::ADV,kaikjal,हर जगह
1095,überall::ADV,kaikjal,हर स्थान
1096,nicht::ADV,ei,न
1097,nicht::ADV,ei,नहीं
1098,ein wenig::ADV,vähän,कुछ
1099,ein wenig::ADV,vähän,ज़रा
1100,ein wenig::ADV,vähän,थोड़ा
1101,kaum::ADV,habi,लगभग नहीं
1102,kaum::ADV,habi,बराबर नहीं
1103,sehr::ADV,lujas,बहुत
1104,so::ADV,muga,ऐसा
1105,so::ADV,ninga,ऐसा
1106,noch::ADV,völ,अभी तक
1107,nur::ADV,järg,केवल
1108,nur::ADV,järg,सिर्फ़
1109,nur::ADV,vaiše,केवल
1110,nur::ADV,vaiše,सिर्फ़
1111,schon::ADV,jo,चुकना
1112,wieder::ADV,möst,फिर
1113,wieder::ADV,möst,दुबारा
1114,vergebens::ADV,uhtei,व्यर्थ
1115,vor::PRP,edes,के आगे
1116,vor::PRP,edes,के सामने
1117,hinter::PRP,taga,के पीछे
1118,unter::PRP,al,के तले
1119,unter::PRP,al,के नीचे
1120,durch::PRP,läbi,के पार
1121,durch::PRP,kal't,के पार
1122,neben::PRP,rindal,के पास
1123,neben::PRP,rindal,की बग़ल में
1124,zwischen::PRP,keskes,के बीच
1125,wegen::PRP,tagut,के कारण
1126,wegen::PRP,tagut,की वजह से
1127,dies::PRN,nece,यह
1128,das::PRN,se,वह
1129,alles::PRN,kaik,सब
1130,alles::PRN,kaik,सब कुछ
1131,ich::PRN,minä,मैं
1132,du::PRN,sinä,तू
1133,er::PRN,hän,यह
1134,wir::PRN,mö,हम
1135,ihr::PRN,tö,तुम
1136,sie::PRN,hö,ये
1137,was::FPRN,mi,क्या
1138,wer::FPRN,ken,कौन
1139,wo::FADV,kus,किधर
1140,wohin::FADV,kuna,किधर
1141,wie::FADV,kut,कैसे
1142,wie::FADV,mit',कैसे
1143,warum::FADV,mikš,क्यों
1144,wieviel::FNUM,äjak,कितना
1145,wieviel::FNUM,kuverz',कितना
1146,eins::NUM,üks',एक
1147,zwei::NUM,kaks',दो
1148,drei::NUM,koume,तीन
1149,vier::NUM,nel'l',चार
1150,fünf::NUM,viž,पाँच
1151,sechs::NUM,kuz',छह
1152,sieben::NUM,seičeme,सात
1153,acht::NUM,kahesa,आठ
1154,neun::NUM,ühesa,नौ
1155,zehn::NUM,kümne,दस
1156,elf::NUM,üks'toštkümne,ग्यारह
1157,zwölf::NUM,kaks'toštkümne,बारह
1158,zwanzig::NUM,kaks'kümne,बीस
1159,dreißig::NUM,koumekümne,तीस
1160,vierzig::NUM,nel'l'kümne,चालीस
1161,fünfzig::NUM,vižkümne,पचास
1162,sechzig::NUM,kuz'kümne,साठ
1163,siebzig::NUM,seičemekümne,सत्तर
1164,achtzig::NUM,kahesakümne,अस्सी
1165,neunzig::NUM,ühesakümne,नव्वे
1166,hundert::NUM,sada,सौ
1167,tausend::NUM,tuha,हज़ार
1168,und::CNJ,i,और
1169,und::CNJ,da,और
1170,oder::CNJ,vai,या
1171,stehen::V,seišta,खड़ा होना
1172,sitzen::V,ištta,बैठना
1173,liegen::V,venuda,लेटना
1174,hängen::V,ripta,लटकना
1175,werden::V,lindä,बनना
1176,werden::V,tehtas,बनना
1177,passieren::V,ozaitas,होना
1178,beginnen::V,augotadas,आरंभ होना
1179,beginnen::V,augotadas,प्रारंभ होना
1180,enden::V,loptas,अंत होना
1181,enden::V,loptas,ख़तम होना
1182,wechseln::V,vajehtadas,बदलना
1183,aufgehen[Sonne]::V,nousta,चढ़ना
1184,aufgehen[Sonne]::V,nousta,उदित होना
1185,untergehen[Sonne]::V,lasktas,अस्त हो जाना
1186,scheinen[Sonne]::V,paštta,रोशनी देना
1187,donnern::V,juraita,गरजना
1188,wehen::V,dölta,चलना
1189,wehen::V,puhuda,चलना
1190,strömen::V,valadas,बहना
1191,strömen::V,valadas,प्रवाहित होना
1192,fließen::V,valuda,बहना
1193,fließen::V,valuda,प्रवाहित होना
1194,sich drehen::V,punotas,घूमना
1195,schwanken::V,čibuda,हिलना
1196,schwingen::V,čibuda,हिलना
1197,fallen::V,langeta,गिरना
1198,brennen::V,pallada,जलना
1199,rauchen::V,savustada,धुआँ उड़ाना
1200,regnen::V,vihmda,बरसना
1201,gefrieren::V,jäduda,जमना
1202,gefrieren::V,kül'mdä,जमना
1203,tauen::V,sulada,गलना
1204,tauen::V,sulada,पिघलना
1205,schmelzen::V,sulada,गलना
1206,schmelzen::V,sulada,पिघलना
1207,trocknen::V,kuida,सूखना
1208,trocknen::V,kuivehtuda,सूखना
1209,sieden::V,kehuda,उबलना
1210,faulen::V,hapata,गलना
1211,faulen::V,hapata,सड़ना
1212,faulen::V,traudäs,गलना
1213,faulen::V,traudäs,सड़ना
1214,verfaulen::V,hapata,गलना
1215,verfaulen::V,hapata,सड़ना
1216,reißen::V,rebita,फटना
1217,versinken::V,upota,डूबना
1218,vergehen::V,mända,बीतना
1219,vergehen::V,mända,गुज़रना
1220,erscheinen::V,ozutadas,दिखाई देना
1221,verschwinden::V,hajeta,ग़ायब होना
1222,sinken::V,väheta,घटना
1223,sinken::V,väheta,उतरना
1224,sinken::V,lasktas,घटना
1225,sinken::V,lasktas,उतरना
1226,abnehmen::V,peneta,घटना
1227,zunehmen::V,ližaduda,बढ़ना
1228,steigen::V,nousta,बढ़ना
1229,wachsen::V,kazda,उगना
1230,glänzen::V,loštta,चमकना
1231,funkeln::V,hoštta,जगमगाना
1232,funkeln::V,hoštta,टिमटिमाना
1233,lärmen::V,robaita,शोर मचाना
1234,läuten::V,judaita,बजना
1235,klingeln::V,kelotada,बजना
1236,klirren::V,biraita,झनझनाना
1237,brausen::V,bruncta,साँय-साँय करना
1238,rauschen::V,šobaita,सरसराना
1239,klingen::V,heläita,बजना
1240,bellen::V,nutta,भौंकना
1241,heulen::V,ulaita,गुर्राना
1242,blasen::V,puhuda,फूँकना
1243,pfeifen::V,pistta,सीटी देना
1244,pfeifen::V,vihelta,सीटी देना
1245,schreien::V,kirkta,चिल्लाना
1246,schreien::V,kidastada,चिल्लाना
1247,stöhnen::V,ohkta,कराहना
1248,stöhnen::V,ohkta,आहें भरना
1249,stöhnen::V,voivotada,कराहना
1250,stöhnen::V,voivotada,आहें भरना
1251,zittern::V,säraita,काँपना
1252,leben::V,eläda,जीना
1253,geboren werden::V,sünduda,पैदा होना
1254,atmen::V,henktä,साँस लेना
1255,trinken::V,joda,पीना
1256,essen::V,söda,खाना
1257,schlucken::V,lainata,निगलना
1258,müde werden::V,väzuda,थकना
1259,müde werden::V,väzuda,उकताना
1260,müde werden::V,šuštuda,थकना
1261,müde werden::V,šuštuda,उकताना
1262,einschlafen::V,uinota,सो जाना
1263,schlafen::V,magata,सोना
1264,schlafen::V,nukkuda,सोना
1265,aufwachen::V,heraštuda,जागना
1266,aufstehen::V,nousta,उठना
1267,sich erholen::V,lebaitas,सुस्ताना
1268,sich erholen::V,lebaitas,आराम करना
1269,krank werden::V,läžegata,बीमार पड़ना
1270,krank sein::V,läžuda,बीमार होना
1271,schmerzen::V,kibištada,दुखना
1272,schmerzen::V,kibištada,दर्द करना
1273,husten::V,rügda,खाँसना
1274,genesen::V,tervehtuda,ठीक हो जाना
1275,genesen::V,tervehtuda,स्वस्थ हो जाना
1276,sterben::V,kolda,मरना
1277,umkommen::V,kolda,मरना
1278,sich bewegen::V,likkuda,चलना
1279,sich bewegen::V,likkuda,हिलना
1280,sich rühren::V,likahtada,हिलना
1281,sich rühren::V,kubahtada,हिलना
1282,sich erheben::V,nousta,उठना
1283,sich setzen::V,išttas,बैठना
1284,hinfallen::V,langeta,गिरना
1285,laufen::V,kävuda,चलना
1286,schreiten::V,astta,क़दम जाना
1287,schreiten::V,haškta,क़दम जाना
1288,spazierengehen::V,kävelta,सैर करना
1289,eilen::V,kiruhtada,तेज़ी से जाना
1290,eilen::V,kiruhtada,शीघ्रता से चलना
1291,sich beeilen::V,kiruhtada,जल्दी करना
1292,sich beeilen::V,kiruhtada,शीघ्रता करना
1293,sausen::V,fun'urta,बड़ी तेज़ी से चलना
1294,rennen::V,joksta,भागना
1295,rennen::V,joksta,दौड़ना
1296,springen::V,hüptä,उछलना
1297,klettern::V,libuda,चढ़ना
1298,schaukeln::V,čibuda,झूलना
1299,kriechen::V,ličtas,रेंगना
1300,schwimmen::V,ujuda,तैरना
1301,tauchen::V,čukautas,डूबना
1302,rudern::V,souta,खेना
1303,rudern::V,souta,चप्पू चलाना
1304,fahren::V,ajada,चलना
1305,fahren::V,ajada,यात्रा करना
1306,fahren::V,ajelda,चलना
1307,fahren::V,ajelda,यात्रा करना
1308,fliegen::V,leta,उड़ना
1309,gehen::V,mända,जाना
1310,gehen::V,kävuda,जाना
1311,weggehen::V,päzda,चला जाना
1312,weggehen::V,päzda,बाहर जाना
1313,weggehen::V,lähtta,चला जाना
1314,weggehen::V,lähtta,बाहर जाना
1315,abfahren::V,tönduda,छूटना
1316,abfahren::V,tönduda,रवाना होना
1317,anhalten::V,seižutadas,रुकना
1318,anhalten::V,seižutadas,खड़ा होना
1319,hineingehen::V,mända südäimehe,घुसना
1320,hineingehen::V,mända südäimehe,अंदर जाना
1321,eintreten::V,tulda,प्रवेश करना
1322,kommen::V,tulda,आना
1323,ankommen::V,tulda,पहुँचना
1324,zurückkommen::V,pörtas,लौटना
1325,zurückkommen::V,pörtas,वापस आना
1326,bleiben::V,jäda,रहना
1327,bleiben::V,jäda,रुकना
1328,warten::V,varastada,इंतज़ार करना
1329,erwarten::V,varastada,प्रतीक्षा करना
1330,suchen::V,ectä,ढूँढ़ना
1331,finden::V,löuta,पाना
1332,finden::V,löuta,ढूँढ़ निकालना
1333,versuchen::V,ladida,कोशिश करना
1334,versuchen::V,rohkaita,कोशिश करना
1335,vorbereiten::V,vaumita,तैयार करना
1336,lieben::V,armastada,प्यार करना
1337,mögen::V,navedida,पसंद होना
1338,lachen::V,nagrda,हँसना
1339,rühren::V,likutada,छूना
1340,weinen::V,itkta,रोना
1341,schimpfen::V,laidas,गाली देना
1342,schimpfen::V,pačatada,गाली देना
1343,sich ärgern::V,rändüda,चिढ़ना
1344,sich ärgern::V,rändüda,नाराज़ होना
1345,sich fürchten::V,varaita,डरना
1346,sich fürchten::V,varaita,भय खाना
1347,fürchten::V,varaita,डरना से
1348,fürchten::V,varaita,भय खाना से
1349,fliehen::V,pageta,भागना
1350,flüchten::V,pageta,निकल भागना
1351,flüchten::V,joksta,निकल भागना
1352,sehen::V,nähta,देखना
1353,anschauen::V,kacta,देखना
1354,ansehen::V,kacta,दृष्टि डालना पर
1355,hören::V,kulda,सुनना
1356,zuhören::V,kundeltas,सुनना
1357,probieren::V,mujada,चखना
1358,riechen::V,rižada,सूँघना
1359,fühlen::V,mujada,महसूस करना
1360,scheinen::V,näguda,लगना
1361,zu sehen sein::V,näguda,दिखाई देना
1362,vernehmen::V,kulištada,सुनना
1363,frieren::V,kül'mdä,ठंड लगना
1364,frieren::V,kül'mdä,सर्दी लगना
1365,tun::V,tehta,करना
1366,können::V,voida,सकना
1367,können::V,voida,जानना
1368,können::V,mahtta,सकना
1369,können::V,mahtta,जानना
1370,wollen::V,himoita,चाहना
1371,wollen::V,tahtoida,चाहना
1372,anfangen::V,zavottä,शुरू करना
1373,anfangen::V,augotada,शुरू करना
1374,beenden::V,loptä,ख़त्म करना
1375,beenden::V,loptä,समाप्त करना
1376,aufhören::V,loptas,बंद जाना
1377,aufhören::V,loptas,समाप्त जाना
1378,gelingen::V,lähtta,बनना
1379,gelingen::V,lähtta,अच्छा होना
1380,gelingen::V,tehtas,बनना
1381,gelingen::V,tehtas,अच्छा होना
1382,geraten::V,tulda,बन पड़ना
1383,öffnen::V,avaita,खोलना
1384,schließen::V,saubata,बंद करना
1385,stellen::V,panda,रखना
1386,stellen::V,seižutada,रखना
1387,setzen::V,ištutada,रखना
1388,setzen::V,ištutada,बिठाना
1389,legen::V,panda,रखना
1390,legen::V,panda,लिटाना
1391,berühren::V,koskta,छूना
1392,berühren::V,koskta,स्पर्श करना
1393,berühren::V,käziduda,छूना
1394,berühren::V,käziduda,स्पर्श करना
1395,verbinden::V,ühtenzoitta,बाँधना
1396,bedecken::V,katta,ढकना
1397,bedecken::V,peitta,ढकना
1398,aufhängen::V,riputada,लटकाना
1399,anzünden::V,sütutada,जलाना
1400,aufheben::V,leta,उठाना
1401,zurücklassen::V,jätta,पीछे छोड़ना
1402,verlieren::V,kadotada,खोना
1403,verlieren::V,kadotada,गँवाना
1404,fallen lassen::V,kirbotada,गिराना
1405,machen::V,säta,करना
1406,machen::V,säta,बनाना
1407,machen::V,tehta,करना
1408,machen::V,tehta,बनाना
1409,herstellen::V,tehta,बनाना
1410,herstellen::V,tehta,तैयार करना
1411,bauen::V,leta,बनाना
1412,bauen::V,leta,निर्माण करना
1413,bauen::V,sauda,बनाना
1414,bauen::V,sauda,निर्माण करना
1415,reparieren::V,koheta,मरम्मत करना
1416,verbessern::V,paremboita,सुधारना
1417,ändern::V,vajehtada,बदलना
1418,ändern::V,vajehtada,परीवर्तन करना
1419,graben::V,kaida,खोदना
1420,graben::V,čongoida,खोदना
1421,beugen::V,koverta,झुकाना
1422,biegen::V,painda,झुकाना
1423,drehen::V,punotada,फेरना
1424,drehen::V,punotada,घुमाना
1425,wenden::V,käta,पलटना
1426,wenden::V,käta,मोड़ना
1427,wenden::V,kärauta,पलटना
1428,wenden::V,kärauta,मोड़ना
1429,umdrehen::V,käta,घुमाना
1430,heben::V,leta,उठाना
1431,heben::V,leta,ऊँचा करना
1432,hochheben::V,libutada,उठाना
1433,hochheben::V,libutada,ऊपर को उठाना
1434,ergreifen::V,tabata,पकड़ना
1435,ergreifen::V,tabata,हाथ में लेना
1436,halten::V,pidada,धरना
1437,halten::V,pidada,पकड़ना
1438,drücken::V,painda,दबाना
1439,schieben::V,žigutada,सरकाना
1440,schieben::V,žigutada,खिसकाना
1441,kratzen::V,künstä,खुरचना
1442,kratzen::V,künstä,खुजलाना
1443,lecken::V,nolda,चाटना
1444,beißen::V,purda,काटना
1445,beißen::V,hambastada,काटना
1446,abreißen::V,ratketa,तोड़ना
1447,abschneiden::V,čapata,काट करना
1448,abschneiden::V,leikata,काट करना
1449,binden::V,sidoda,बाँधना
1450,stecken::V,čokaita,खोंसना
1451,brechen::V,katkaita,तोड़ना
1452,klopfen::V,kolkotada,खटखटाना
1453,hauen::V,löda,ठोकना
1454,kleben::V,klejata,चिपकाना
1455,reiben::V,hosta,घिसना
1456,reiben::V,hosta,रगड़ना
1457,reiben::V,törkita,घिसना
1458,reiben::V,törkita,रगड़ना
1459,reiben::V,jorotada,घिसना
1460,reiben::V,jorotada,रगड़ना
1461,streichen::V,voita,लगाना
1462,schleifen::V,hijoida,तेज़ करना
1463,schleifen::V,teravzoitta,तेज़ करना
1464,schneiden::V,leikata,कतरना
1465,rütteln::V,heilutada,झकझोरना
1466,schütteln::V,pudištada,हिलाना
1467,schwenken::V,maihutada,घुमाना
1468,schütten::V,valada,उँडेलना
1469,füllen::V,täutta,भरना
1470,füllen::V,täutta,ठूसना
1471,einwickeln::V,kärdä,लपेटना
1472,tragen::V,kantta,ढोना
1473,tragen::V,kandišta,ढोना
1474,schleppen::V,vedätada,घसीटना
1475,ziehen::V,vedada,खींचना
1476,aufbewahren::V,kaita,रखना
1477,werfen::V,čuta,फेंकना
1478,werfen::V,tactä,फेंकना
1479,fangen::V,püta,पकड़ना
1480,packen::V,tabata,पकड़ना
1481,verstecken::V,peitta,छिपाना
