,Concept_ID,ka,se
2044,Art::N,სახეობა,tjærdda
2045,Art::N,სახეობა,čearda
2046,Art::N,სახეობა,šlaaj̣â
2047,Art::N,სახეობა,nää´ll
2048,Art::N,სახეობა,на̄лль
2049,Stück::N,ნატეხი,bæhta
2050,Stück::N,ნატეხი,biehkie
2051,Stück::N,ნატეხი,biehkke
2052,Stück::N,ნატეხი,bihttá
2053,Stück::N,ნატეხი,pittá
2054,Stück::N,ნატეხი,káppálâh
2055,Stück::N,ნატეხი,ku´sǩǩ
2056,Stück::N,ნატეხი,кусськ
2057,Teil::N,წილი,stuhtje
2058,Teil::N,წილი,oasse
2059,Teil::N,წილი,bielle
2060,Teil::N,წილი,guovllo
2061,Teil::N,წილი,oassi
2062,Teil::N,წილი,bihttá
2063,Teil::N,წილი,uási
2064,Teil::N,წილი,vuâ´ss
2065,Teil::N,წილი,pie´ǩ'ǩ
2066,Teil::N,წილი,кусськ
2067,Hälfte::N,ნახევარი,lehkie
2068,Hälfte::N,ნახევარი,lahkke
2069,Hälfte::N,ნახევარი,bealli
2070,Hälfte::N,ნახევარი,peeḷi
2071,Hälfte::N,ნახევარი,lâ´ǩǩ
2072,Hälfte::N,ნახევარი,pie´ll
2073,Hälfte::N,ნახევარი,пе̄лль
2074,Kreis::N,წრე,rïngke
2075,Kreis::N,წრე,gievlle
2076,Kreis::N,წრე,gierdu
2077,Kreis::N,წრე,riggee
2078,Kreis::N,წრე,kruugg
2079,Kreis::N,წრე,круг
2080,Kreuz::N,ჯვარი,kroesse
2081,Kreuz::N,ჯვარი,ruossa
2082,Kreuz::N,ჯვარი,rista
2083,Kreuz::N,ჯვარი,ristâ
2084,Kreuz::N,ჯვარი,ristt
2085,Kreuz::N,ჯვარი,рысст
2086,Linie::N,ხაზი,sïeve
2087,Linie::N,ხაზი,linnja
2088,Linie::N,ხაზი,linjá
2089,Linie::N,ხაზი,linnjá
2090,Linie::N,ხაზი,njuálgus
2091,Linie::N,ხაზი,certldõk
2092,Linie::N,ხაზი,це̄кесь
2093,Strich::N,შტრიხი,sïeve
2094,Strich::N,შტრიხი,sáhtso
2095,Strich::N,შტრიხი,sárggis
2096,Strich::N,შტრიხი,čálástâh
2097,Strich::N,შტრიხი,certldõk
2098,Strich::N,შტრიხი,ця̄кас
2099,Strich::N,შტრიხი,це̄кесь
2100,Abstand::N,მანძილი,gåhkoe
2101,Abstand::N,მანძილი,gåhkaldahke
2102,Abstand::N,მანძილი,lahka
2103,Abstand::N,მანძილი,gasska
2104,Abstand::N,მანძილი,gaska
2105,Abstand::N,მანძილი,koskâ
2106,Abstand::N,მანძილი,kõskk
2107,Abstand::N,მანძილი,кэ̄сск
2108,Entfernung::N,სიშორე,gåhkoe
2109,Entfernung::N,სიშორე,gåhkaldahke
2110,Entfernung::N,სიშორე,gasska
2111,Entfernung::N,სიშორე,mælggat
2112,Entfernung::N,სიშორე,gaska
2113,Entfernung::N,სიშორე,mátkegaska
2114,Entfernung::N,სიშორე,koskâ
2115,Entfernung::N,სიშორე,kõskk
2116,Entfernung::N,სიშორე,jäämkõskk
2117,Entfernung::N,სიშორე,кэ̄сск
2118,Gegend::N,არე,haerie
2119,Gegend::N,არე,guovvlo
2120,Gegend::N,არე,bájkke
2121,Gegend::N,არე,guovlu
2122,Gegend::N,არე,duovdda
2123,Gegend::N,არე,kuáv'lu
2124,Gegend::N,არე,vu´vdd
2125,Gegend::N,არე,па̄йхьк
2126,Gegend::N,მხარე,haerie
2127,Gegend::N,მხარე,guovvlo
2128,Gegend::N,მხარე,bájkke
2129,Gegend::N,მხარე,guovlu
2130,Gegend::N,მხარე,duovdda
2131,Gegend::N,მხარე,kuáv'lu
2132,Gegend::N,მხარე,vu´vdd
2133,Gegend::N,მხარე,па̄йхьк
2134,Platz::N,ფართობი,sijjie
2135,Platz::N,ფართობი,sadje
2136,Platz::N,ფართობი,sadji
2137,Platz::N,ფართობი,tááḷu
2138,Platz::N,ფართობი,tääll
2139,Platz::N,ფართობი,сайй
2140,Ort::N,ადგილი,sijjie
2141,Ort::N,ადგილი,bájkke
2142,Ort::N,ადგილი,sadje
2143,Ort::N,ადგილი,báiki
2144,Ort::N,ადგილი,päikki
2145,Ort::N,ადგილი,pâi´ǩǩ
2146,Ort::N,ადგილი,сайй
2147,Ort::N,ადგილი,па̄йхьк
2148,Seite::N,მხარე,bielie
2149,Seite::N,მხარე,sijddo
2150,Seite::N,მხარე,bealli
2151,Seite::N,მხარე,ertti
2152,Seite::N,მხარე,jeä´rtt
2153,Seite::N,მხარე,пе̄лль
2154,Seite::N,მხარე,е̄ммьне
2155,Mitte::N,შუა,gaske
2156,Mitte::N,შუა,jarnge
2157,Mitte::N,შუა,gasska
2158,Mitte::N,შუა,guovddaš
2159,Mitte::N,შუა,gaskamuddu
2160,Mitte::N,შუა,koskâ
2161,Mitte::N,შუა,kõskk
2162,Mitte::N,შუა,кэ̄сск
2163,Gegenstand::N,საგანი,daevere
2164,Gegenstand::N,საგანი,oabme
2165,Gegenstand::N,საგანი,gávnne
2166,Gegenstand::N,საგანი,bierggas
2167,Gegenstand::N,საგანი,ettâ
2168,Gegenstand::N,საგანი,kápulâh
2169,Gegenstand::N,საგანი,käu´nn
2170,Gegenstand::N,საგანი,ка̄ввьн
2171,Sache::N,ნივთი,aate
2172,Sache::N,ნივთი,saake
2173,Sache::N,ნივთი,ássje
2174,Sache::N,ნივთი,ášši
2175,Sache::N,ნივთი,äšši
2176,Sache::N,ნივთი,ä´šš
2177,Sache::N,ნივთი,ве̄шш
2178,Rand::N,კიდე,raedtie
2179,Rand::N,კიდე,rabdda
2180,Rand::N,კიდე,ravda
2181,Rand::N,კიდე,robdâ
2182,Rand::N,კიდე,čårr
2183,Rand::N,კიდე,ruõbdd
2184,Rand::N,კიდე,рӯммт
2185,Rand::N,კიდე,ре̄ввьн
2186,Kante::N,ნაწიბული,raedtie
2187,Kante::N,ნაწიბული,rabdda
2188,Kante::N,ნაწიბული,ravda
2189,Kante::N,ნაწიბული,robdâ
2190,Kante::N,ნაწიბული,å´rdd
2191,Kante::N,ნაწიბული,ruõbdd
2192,Kante::N,ნაწიბული,рӯммт
2193,Kante::N,ნაწიბული,ре̄ввьн
2194,Ecke::N,კუთხე,roene
2195,Ecke::N,კუთხე,kråane
2196,Ecke::N,კუთხე,náhpo
2197,Ecke::N,კუთხე,nusske
2198,Ecke::N,კუთხე,nurki
2199,Ecke::N,კუთხე,čiehka
2200,Ecke::N,კუთხე,čiehâ
2201,Ecke::N,კუთხე,čiõkk
2202,Ecke::N,კუთხე,suåp'p
2203,Ecke::N,კუთხე,уггл
2204,Spitze::N,წვეტი,gietjie
2205,Spitze::N,წვეტი,snjuhtje
2206,Spitze::N,წვეტი,gihttje
2207,Spitze::N,წვეტი,geahči
2208,Spitze::N,წვეტი,picci
2209,Spitze::N,წვეტი,keeči
2210,Spitze::N,წვეტი,ǩie´čč
2211,Spitze::N,წვეტი,кя̄женч
2212,Ende::N,ბოლო,gietjie
2213,Ende::N,ბოლო,giehtje
2214,Ende::N,ბოლო,geahči
2215,Ende::N,ბოლო,keeči
2216,Ende::N,ბოლო,puäš'š
2217,Ende::N,ბოლო,ке̄джь
2218,Loch::N,ხვრელი,raejkie
2219,Loch::N,ხვრელი,rájgge
2220,Loch::N,ხვრელი,ráigi
2221,Loch::N,ხვრელი,räigi
2222,Loch::N,ხვრელი,loikk
2223,Loch::N,ხვრელი,râi´ǧǧ
2224,Loch::N,ხვრელი,ра̄ййк
2225,Winkel::N,კუთხე,skaavhte
2226,Winkel::N,კუთხე,tjiehka
2227,Winkel::N,კუთხე,soahppa
2228,Winkel::N,კუთხე,čiehka
2229,Winkel::N,კუთხე,sogge
2230,Winkel::N,კუთხე,suåp'p
2231,Winkel::N,კუთხე,уггл
2232,Muster::N,მოხატულობა,goere
2233,Muster::N,მოხატულობა,girjja
2234,Muster::N,მოხატულობა,girjjit
2235,Muster::N,მოხატულობა,kovos
2236,Muster::N,მოხატულობა,кыррьй
2237,Muster::N,მოხატულობა,кырьйнесс
2238,Größe::N,ზომა,ståaroe
2239,Größe::N,ზომა,stuorrudahka
2240,Größe::N,ზომა,stūrrodat
2241,Größe::N,ზომა,mahtodat
2242,Größe::N,ზომა,allodat
2243,Größe::N,ზომა,stuá'ṛudâh
2244,Größe::N,ზომა,роаӈӈьк
2245,Größe::N,სიდიდე,ståaroe
2246,Größe::N,სიდიდე,stuorrudahka
2247,Größe::N,სიდიდე,stūrrodat
2248,Größe::N,სიდიდე,mahtodat
2249,Größe::N,სიდიდე,allodat
2250,Größe::N,სიდიდე,stuá'ṛudâh
2251,Größe::N,სიდიდე,роаӈӈьк
2252,Länge::N,სიგრძე,gåhkoe
2253,Länge::N,სიგრძე,guhkkudahka
2254,Länge::N,სიგრძე,guhkkodat
2255,Länge::N,სიგრძე,kukkodâh
2256,Länge::N,სიგრძე,õllâdvuõtt
2257,Länge::N,სიგრძე,куххьквӯдт
2258,Höhe::N,სიმაღლე,jalloe
2259,Höhe::N,სიმაღლე,jalladahke
2260,Höhe::N,სიმაღლე,alludahka
2261,Höhe::N,სიმაღლე,allatvuohta
2262,Höhe::N,სიმაღლე,allodat
2263,Höhe::N,სიმაღლე,aḷodâh
2264,Höhe::N,სიმაღლე,âlladvuõtt
2265,Höhe::N,სიმაღლე,э̄ллвӯдт
2266,Gewicht::N,წონა,leavloe
2267,Gewicht::N,წონა,dædda
2268,Gewicht::N,წონა,låssudahka
2269,Gewicht::N,წონა,deaddu
2270,Gewicht::N,წონა,tiäd'du
2271,Gewicht::N,წონა,teäd'd
2272,Gewicht::N,წონა,тя̄ннт
2273,Gewicht::N,წონა,вӣссь
2274,Menge::N,რაოდენობა,mierie
2275,Menge::N,რაოდენობა,ållo
2276,Menge::N,რაოდენობა,mearri
2277,Menge::N,რაოდენობა,doahkki
2278,Menge::N,რაოდენობა,meeṛi
2279,Menge::N,რაოდენობა,tukk
2280,Menge::N,რაოდენობა,mie´rr
2281,Menge::N,რაოდენობა,туххк
2282,Menge::N,რაოდენობა,ла̄ннҍт
2283,Haufen::N,გროვა,deava
2284,Haufen::N,გროვა,håevkie
2285,Haufen::N,გროვა,hårre
2286,Haufen::N,გროვა,látna
2287,Haufen::N,გროვა,laaṇâ
2288,Haufen::N,გროვა,laađđ
2289,Haufen::N,გროვა,поанн
2290,Reihe::N,რიგი,raajroe
2291,Reihe::N,რიგი,rájddo
2292,Reihe::N,რიგი,gurgadas
2293,Reihe::N,რიგი,kuáḷus
2294,Reihe::N,რიგი,riâd'd
2295,Reihe::N,რიგი,по̄ллт
2296,Reihe::N,წყება,raajroe
2297,Reihe::N,წყება,rájddo
2298,Reihe::N,წყება,gurgadas
2299,Reihe::N,წყება,kuáḷus
2300,Reihe::N,წყება,riâd'd
2301,Reihe::N,წყება,по̄ллт
2302,Boot::N,გემი,vïnhtse
2303,Boot::N,გემი,vanás
2304,Boot::N,გემი,vanntsa
2305,Boot::N,გემი,fanas
2306,Boot::N,გემი,voonâs
2307,Boot::N,გემი,käärbis
2308,Boot::N,გემი,võõnâs
2309,Boot::N,გემი,вэнс
2310,Ruder::N,ხოფი,aajroe
2311,Ruder::N,ხოფი,ájrro
2312,Ruder::N,ხოფი,áiru
2313,Ruder::N,ხოფი,áiru
2314,Ruder::N,ხოფი,äirr
2315,Ruder::N,ხოფი,а̄ррьй
2316,Ruder::N,ნიჩაბი,aajroe
2317,Ruder::N,ნიჩაბი,ájrro
2318,Ruder::N,ნიჩაბი,áiru
2319,Ruder::N,ნიჩაბი,áiru
2320,Ruder::N,ნიჩაბი,äirr
2321,Ruder::N,ნიჩაბი,а̄ррьй
2322,Schlitten::N,მარხილი,slærra
2323,Schlitten::N,მარხილი,tjïelhke
2324,Schlitten::N,მარხილი,gieris
2325,Schlitten::N,მარხილი,tjielkká
2326,Schlitten::N,მარხილი,gielká
2327,Schlitten::N,მარხილი,kiäl'kká
2328,Schlitten::N,მარხილი,saan
2329,Schlitten::N,მარხილი,ǩeâlkk
2330,Schlitten::N,მარხილი,со̄а̄н
2331,Ski::N,თხილამური,treavka
2332,Ski::N,თხილამური,sabek
2333,Ski::N,თხილამური,sabet
2334,Ski::N,თხილამური,saaveeh
2335,Ski::N,თხილამური,koolâs
2336,Ski::N,თხილამური,коаллас
2337,Ski::N,თხილამური,са̄вехь
2338,Lagerfeuer::N,კოცონი,dålle
2339,Lagerfeuer::N,კოცონი,sajijdållå
2340,Lagerfeuer::N,კოცონი,dolla
2341,Lagerfeuer::N,კოცონი,tullâ
2342,Lagerfeuer::N,კოცონი,toll
2343,Lagerfeuer::N,კოცონი,то̄лл
2344,Last::N,ტვირთი,maajsoe
2345,Last::N,ტვირთი,noade
2346,Last::N,ტვირთი,guorbmi
2347,Last::N,ტვირთი,kye'rmi
2348,Last::N,ტვირთი,nue´đđ
2349,Last::N,ტვირთი,kue´rmm
2350,Last::N,ტვირთი,нуэдът
2351,Gang::N,სვლა,vaedtseme
2352,Gang::N,სვლა,mannulahka
2353,Gang::N,სვლა,johtu
2354,Gang::N,სვლა,jotteem
2355,Gang::N,სვლა,joto
2356,Gang::N,სვლა,jäl'lmõš
2357,Gang::N,სვლა,ёадтмушш
2358,Gang::N,სვლა,ёадтҌмушш
2359,Schritt::N,ბიჯი,sïlle
2360,Schritt::N,ბიჯი,lávkke
2361,Schritt::N,ბიჯი,lávki
2362,Schritt::N,ბიჯი,lävkki
2363,Schritt::N,ბიჯი,läu´ǩǩ
2364,Schritt::N,ბიჯი,ла̄ффьк
2365,Norden::N,ჩრდილოეთი,noerhte
2366,Norden::N,ჩრდილოეთი,nuortta
2367,Norden::N,ჩრდილოეთი,davvi
2368,Norden::N,ჩრდილოეთი,taṿe
2369,Norden::N,ჩრდილოეთი,tâ´vv
2370,Norden::N,ჩრდილოეთი,таввял
2371,Süden::N,სამხრეთი,åarjel
2372,Süden::N,სამხრეთი,oarjje
2373,Süden::N,სამხრეთი,lulli
2374,Süden::N,სამხრეთი,mäddi
2375,Süden::N,სამხრეთი,kesipieg'gâ
2376,Süden::N,სამხრეთი,saujj
2377,Süden::N,სამხრეთი,со̄а̄ййв
2378,Westen::N,დასავლეთი,jillie
2379,Westen::N,დასავლეთი,alle
2380,Westen::N,დასავლეთი,oarji
2381,Westen::N,დასავლეთი,uár'ji
2382,Westen::N,დასავლეთი,viõstâr
2383,Westen::N,დასავლეთი,вуэрьял
2384,Osten::N,აღმოსავლეთი,luvlie
2385,Osten::N,აღმოსავლეთი,lulle
2386,Osten::N,აღმოსავლეთი,nuorta
2387,Osten::N,აღმოსავლეთი,nuor'ttâ
2388,Osten::N,აღმოსავლეთი,nuõrti
2389,Osten::N,აღმოსავლეთი,нуҏҏьт
2390,Holz::N,ხე,moere
2391,Holz::N,ხე,muorra
2392,Holz::N,ხე,muorra
2393,Holz::N,ხე,muoṛâ
2394,Holz::N,ხე,muõrr
2395,Holz::N,ხე,мӯрр
2396,Brett::N,დაფა,fealloe
2397,Brett::N,დაფა,fiello
2398,Brett::N,დაფა,lávdi
2399,Brett::N,დაფა,lyev'di
2400,Brett::N,დაფა,lu´vdd
2401,Brett::N,დაფა,лаййт
2402,Brett::N,ფიცარი,fealloe
2403,Brett::N,ფიცარი,fiello
2404,Brett::N,ფიცარი,lávdi
2405,Brett::N,ფიცარი,lyev'di
2406,Brett::N,ფიცარი,lu´vdd
2407,Brett::N,ფიცარი,лаййт
2408,Platte::N,თლილი ქვა,spaagkoe
2409,Platte::N,თლილი ქვა,skierro
2410,Platte::N,თლილი ქვა,skearru
2411,Platte::N,თლილი ქვა,ráptu
2412,Platte::N,თლილი ქვა,ка̄ррьт
2413,Stütze::N,საყრდენი,dovtege
2414,Stütze::N,საყრდენი,dåarjege
2415,Stütze::N,საყრდენი,tsagge
2416,Stütze::N,საყრდენი,nihta
2417,Stütze::N,საყრდენი,duvdda
2418,Stütze::N,საყრდენი,caggi
2419,Stütze::N,საყრდენი,cagge
2420,Stütze::N,საყრდენი,cõgldõk
2421,Stütze::N,საყრდენი,стуэлльп
2422,Stange::N,ჭოკი,staavra
2423,Stange::N,ჭოკი,stággo
2424,Stange::N,ჭოკი,hålggå
2425,Stange::N,ჭოკი,stávrá
2426,Stange::N,ჭოკი,stággu
2427,Stange::N,ჭოკი,čuálgui
2428,Stange::N,ჭოკი,kaŋgg
2429,Stange::N,ჭოკი,кэ̄ллт
2430,Stange::N,ჭოკი,пе̄лльк
2431,Stock::N,კეტი,galte
2432,Stock::N,კეტი,klåbpoe
2433,Stock::N,კეტი,soabbe
2434,Stock::N,კეტი,soabbi
2435,Stock::N,კეტი,suáb'bi
2436,Stock::N,კეტი,suä´b'b
2437,Stock::N,კეტი,суэммьп
2438,Stab::N,ლატანი,klaahka
2439,Stab::N,ლატანი,soabbe
2440,Stab::N,ლატანი,soabbi
2441,Stab::N,ლატანი,suáb'bi
2442,Stab::N,ლატანი,suä´b'b
2443,Stab::N,ლატანი,суэммьп
2444,Rohr::N,მილაკი,gïrse
2445,Rohr::N,მილაკი,båhttså
2446,Rohr::N,მილაკი,bohcci
2447,Rohr::N,მილაკი,poccee
2448,Rohr::N,მილაკი,puu´lčiǩ
2449,Rohr::N,მილაკი,туррьп
2450,Haus::N,სახლი,ståapoe
2451,Haus::N,სახლი,goahte
2452,Haus::N,სახლი,stohpu
2453,Haus::N,სახლი,tááḷu
2454,Haus::N,სახლი,tääll
2455,Haus::N,სახლი,пэ̄ҏҏт
2456,Heim::N,ოჯახის კერა,hïejme
2457,Heim::N,ოჯახის კერა,viesso
2458,Heim::N,ოჯახის კერა,ruoktu
2459,Heim::N,ოჯახის კერა,päikki
2460,Heim::N,ოჯახის კერა,päi´ǩǩ
2461,Heim::N,ოჯახის კერა,пэ̄ҏҏт
2462,Ofen::N,ღუმელი,vuebnie
2463,Ofen::N,ღუმელი,vuodná
2464,Ofen::N,ღუმელი,vuobnne
2465,Ofen::N,ღუმელი,uvdna
2466,Ofen::N,ღუმელი,uvnâ
2467,Ofen::N,ღუმელი,ǩiiuǥân
2468,Ofen::N,ღუმელი,пе̄ххц
2469,Ofen::N,ღუმელი,кыввкан
2470,Fußboden::N,იატაკი,guelpie
2471,Fußboden::N,იატაკი,guolbbe
2472,Fußboden::N,იატაკი,láhtti
2473,Fußboden::N,იატაკი,šalde
2474,Fußboden::N,იატაკი,šâ´ldd
2475,Fußboden::N,იატაკი,шалльт
2476,Tisch::N,სუფრა,buertie
2477,Tisch::N,სუფრა,bievdde
2478,Tisch::N,სუფრა,beavdi
2479,Tisch::N,სუფრა,pevdi
2480,Tisch::N,სუფრა,på´rdd
2481,Tisch::N,სუფრა,stue´ll
2482,Tisch::N,სუფრა,туэлль
2483,Tisch::N,მაგიდა,buertie
2484,Tisch::N,მაგიდა,bievdde
2485,Tisch::N,მაგიდა,beavdi
2486,Tisch::N,მაგიდა,pevdi
2487,Tisch::N,მაგიდა,på´rdd
2488,Tisch::N,მაგიდა,stue´ll
2489,Tisch::N,მაგიდა,туэлль
2490,Stuhl::N,სკამი,stovle
2491,Stuhl::N,სკამი,ståvllå
2492,Stuhl::N,სკამი,stuollu
2493,Stuhl::N,სკამი,stovli
2494,Stuhl::N,სკამი,stuu´l
2495,Stuhl::N,სკამი,стула
2496,Wiege::N,აკვანი,gïerhkeme
2497,Wiege::N,აკვანი,vuoggo
2498,Wiege::N,აკვანი,geaŧŧu
2499,Wiege::N,აკვანი,geaktu
2500,Wiege::N,აკვანი,gietkka
2501,Wiege::N,აკვანი,kiäh'tu
2502,Wiege::N,აკვანი,vogga
2503,Wiege::N,აკვანი,кӣткэм
2504,Bett::N,საწოლი,seangkoe
2505,Bett::N,საწოლი,sæŋŋga
2506,Bett::N,საწოლი,seaŋga
2507,Bett::N,საწოლი,seŋgâ
2508,Bett::N,საწოლი,sââ´jj
2509,Bett::N,საწოლი,вуэдтӭмсайй
2510,Bett::N,სარეცელი,seangkoe
2511,Bett::N,სარეცელი,sæŋŋga
2512,Bett::N,სარეცელი,seaŋga
2513,Bett::N,სარეცელი,seŋgâ
2514,Bett::N,სარეცელი,sââ´jj
2515,Bett::N,სარეცელი,вуэдтӭмсайй
2516,Regal::N,თაროები,hælla
2517,Regal::N,თაროები,hilldo
2518,Regal::N,თაროები,hildu
2519,Regal::N,თაროები,ildee
2520,Regal::N,თაროები,i´lddi
2521,Regal::N,თაროები,ылльтэ
2522,Kiste::N,ყუთი,aeskie
2523,Kiste::N,ყუთი,kássa
2524,Kiste::N,ყუთი,kássa
2525,Kiste::N,ყუთი,árkku
2526,Kiste::N,ყუთი,ču´ǩǩ
2527,Kiste::N,ყუთი,чуххьк
2528,Kiste::N,სკივრი,aeskie
2529,Kiste::N,სკივრი,kássa
2530,Kiste::N,სკივრი,kássa
2531,Kiste::N,სკივრი,árkku
2532,Kiste::N,სკივრი,ču´ǩǩ
2533,Kiste::N,სკივრი,чуххьк
2534,Fenster::N,ფანჯარა,klaase
2535,Fenster::N,ფანჯარა,vinndek
2536,Fenster::N,ფანჯარა,láse
2537,Fenster::N,ფანჯარა,laasâ
2538,Fenster::N,ფანჯარა,ikkân
2539,Fenster::N,ფანჯარა,эххкан
2540,Fenster::N,სარკმელი,klaase
2541,Fenster::N,სარკმელი,vinndek
2542,Fenster::N,სარკმელი,láse
2543,Fenster::N,სარკმელი,laasâ
2544,Fenster::N,სარკმელი,ikkân
2545,Fenster::N,სარკმელი,эххкан
2546,Tür::N,ბჭე,okse
2547,Tür::N,ბჭე,uksa
2548,Tür::N,ბჭე,uksa
2549,Tür::N,ბჭე,uksâ
2550,Tür::N,ბჭე,uhss
2551,Tür::N,ბჭე,уккс
2552,Tür::N,კარი,okse
2553,Tür::N,კარი,uksa
2554,Tür::N,კარი,uksa
2555,Tür::N,კარი,uksâ
2556,Tür::N,კარი,uhss
2557,Tür::N,კარი,уккс
2558,Tor::N,ჭიშკარი,okse
2559,Tor::N,ჭიშკარი,pårttå
2560,Tor::N,ჭიშკარი,uksa
2561,Tor::N,ჭიშკარი,poarta
2562,Tor::N,ჭიშკარი,porttâ
2563,Tor::N,ჭიშკარი,uustõk
2564,Tor::N,ჭიშკარი,čuâlluhss
2565,Tor::N,ჭიშკარი,уккс
2566,Zaun::N,ღობე,haakene
2567,Zaun::N,ღობე,jerra
2568,Zaun::N,ღობე,gárdde
2569,Zaun::N,ღობე,áidi
2570,Zaun::N,ღობე,äiđi
2571,Zaun::N,ღობე,äidd
2572,Zaun::N,ღობე,čuâll
2573,Zaun::N,ღობე,а̄ййт
2574,Zaun::N,გალავანი,haakene
2575,Zaun::N,გალავანი,jerra
2576,Zaun::N,გალავანი,gárdde
2577,Zaun::N,გალავანი,áidi
2578,Zaun::N,გალავანი,äiđi
2579,Zaun::N,გალავანი,äidd
2580,Zaun::N,გალავანი,čuâll
2581,Zaun::N,გალავანი,а̄ййт
2582,Dach::N,სახურავი,rehpie
2583,Dach::N,სახურავი,dæhkko
2584,Dach::N,სახურავი,gáhttu
2585,Dach::N,სახურავი,káttu
2586,Dach::N,სახურავი,laakk
2587,Dach::N,სახურავი,пэ̄ҏҏтэ̄ля
2588,Dach::N,სახურავი,кры̄ша
2589,Leiter::N,კიბე,raajtere
2590,Leiter::N,კიბე,tjajmos
2591,Leiter::N,კიბე,boagos
2592,Leiter::N,კიბე,ráidalas
2593,Leiter::N,კიბე,raidlâs
2594,Leiter::N,კიბე,лествец
2595,Besen::N,ცოცხი,saehpie
2596,Besen::N,ცოცხი,gaerpene
2597,Besen::N,ცოცხი,njáman
2598,Besen::N,ცოცხი,luvdá
2599,Besen::N,ცოცხი,luvdá
2600,Besen::N,ცოცხი,västt
2601,Besen::N,ცოცხი,ва̄сст
2602,Spaten::N,ნიჩაბი,gåajvoe
2603,Spaten::N,ნიჩაბი,spádá
2604,Spaten::N,ნიჩაბი,goajvvo
2605,Spaten::N,ნიჩაბი,goaivu
2606,Spaten::N,ნიჩაბი,kuái'vu
2607,Spaten::N,ნიჩაბი,kuäivv
2608,Spaten::N,ნიჩაბი,куаййв
2609,Schaufel::N,ბარი,gåajvoe
2610,Schaufel::N,ბარი,gåjvun
2611,Schaufel::N,ბარი,goajvvo
2612,Schaufel::N,ბარი,goaivu
2613,Schaufel::N,ბარი,kuái'vu
2614,Schaufel::N,ბარი,kuäivv
2615,Schaufel::N,ბარი,куаййв
2616,Gabel::N,ჩანგალი,tjåagka
2617,Gabel::N,ჩანგალი,gáffil
2618,Gabel::N,ჩანგალი,káffal
2619,Gabel::N,ჩანგალი,kaahvâl
2620,Gabel::N,ჩანგალი,velkk
2621,Gabel::N,ჩანგალი,а̄лльс
2622,Löffel::N,კოვზი,buste
2623,Löffel::N,კოვზი,bassti
2624,Löffel::N,კოვზი,baste
2625,Löffel::N,კოვზი,pastem
2626,Löffel::N,კოვზი,pâ´sttem
2627,Löffel::N,კოვზი,пасьтэмь
2628,Messer::N,დანა,nejpie
2629,Messer::N,დანა,nijbbe
2630,Messer::N,დანა,niibi
2631,Messer::N,დანა,nijbe
2632,Messer::N,დანა,nei´bb
2633,Messer::N,დანა,ныййп
2634,Nagel::N,ლურსმანი,spæjhkere
2635,Nagel::N,ლურსმანი,spiger
2636,Nagel::N,ლურსმანი,návlle
2637,Nagel::N,ლურსმანი,spiikkár
2638,Nagel::N,ლურსმანი,spijkkár
2639,Nagel::N,ლურსმანი,näu´ll
2640,Nagel::N,ლურსმანი,на̄ввьл
2641,Netz::N,ბადე,viermie
2642,Netz::N,ბადე,viermme
2643,Netz::N,ბადე,næhtta
2644,Netz::N,ბადე,fierbmi
2645,Netz::N,ბადე,viermi
2646,Netz::N,ბადე,säi´mm
2647,Netz::N,ბადე,нӯжхьт
2648,Haken::N,კავი,kruehkie
2649,Haken::N,კავი,ruohkke
2650,Haken::N,კავი,vagge
2651,Haken::N,კავი,roahkki
2652,Haken::N,კავი,faggi
2653,Haken::N,კავი,kuák'ki
2654,Haken::N,კავი,kuä´ǩ'ǩ
2655,Haken::N,კავი,ва̄ӈӈк
2656,Haken::N,კავი,куэххьк
2657,Haken::N,კაუჭი,kruehkie
2658,Haken::N,კაუჭი,ruohkke
2659,Haken::N,კაუჭი,vagge
2660,Haken::N,კაუჭი,roahkki
2661,Haken::N,კაუჭი,faggi
2662,Haken::N,კაუჭი,kuák'ki
2663,Haken::N,კაუჭი,kuä´ǩ'ǩ
2664,Haken::N,კაუჭი,ва̄ӈӈк
2665,Haken::N,კაუჭი,куэххьк
2666,Griff::N,ტარი,rehpie
2667,Griff::N,ტარი,taatje
2668,Griff::N,ტარი,gavlla
2669,Griff::N,ტარი,guottáldahka
2670,Griff::N,ტარი,geavja
2671,Griff::N,ტარი,novdâ
2672,Griff::N,ტარი,nõđđ
2673,Griff::N,ტარი,kå´ǧǧ
2674,Griff::N,ტარი,нэ̄дт
2675,Schloss::N,კლიტე,laesie
2676,Schloss::N,კლიტე,lássa
2677,Schloss::N,კლიტე,lohkka
2678,Schloss::N,კლიტე,lukkâ
2679,Schloss::N,კლიტე,lokk
2680,Schloss::N,კლიტე,ло̄ххк
2681,Schloss::N,საკეტი,laesie
2682,Schloss::N,საკეტი,lássa
2683,Schloss::N,საკეტი,lohkka
2684,Schloss::N,საკეტი,lukkâ
2685,Schloss::N,საკეტი,lokk
2686,Schloss::N,საკეტი,ло̄ххк
2687,Bild::N,სურათი,guvvie
2688,Bild::N,სურათი,gåvvå
2689,Bild::N,სურათი,govva
2690,Bild::N,სურათი,koṿe
2691,Bild::N,სურათი,kartt
2692,Bild::N,სურათი,картина
2693,Figur::N,ფიგურა,guvvie
2694,Figur::N,ფიგურა,gåvos
2695,Figur::N,ფიგურა,figuvrra
2696,Figur::N,ფიგურა,figuvra
