,Concept_ID,uz,ady
684,alles::PRN,har nima,зэкӏэ́
685,ich::PRN,men,сэ
686,du::PRN,sen,о
687,er::PRN,u,ар
688,wir::PRN,biz,тэ
689,ihr::PRN,siz,шъо
690,sie::PRN,ular,ахэр
691,was::FPRN,nima,сыд
692,wer::FPRN,kim,хэт
693,wo::FADV,qaerda,тыдэ́
694,wohin::FADV,qayerga,тыдэ́
695,wie::FADV,qanday,сыдэущтэ́у
696,warum::FADV,nega,сыд пае́
697,wieviel::FNUM,qancha,тхьапш
698,wieviel::FNUM,qancha,сыд фэди́з
699,eins::NUM,bir,зы
700,zwei::NUM,ikki,тӏу
701,drei::NUM,uch,щы
702,vier::NUM,to'rt,плӏы
703,fünf::NUM,besh,тфы
704,sechs::NUM,olti,хы
705,sieben::NUM,etti,блы
706,acht::NUM,sakkiz,и
707,neun::NUM,to'qqiz,бгъу
708,zehn::NUM,o'n,пшӏы
709,elf::NUM,o'n bir,пшӏыкӏузы́
710,zwölf::NUM,o'n ikki,пшӏыкӏутӏу
711,zwanzig::NUM,yigirma,тӏокӏы́
712,dreißig::NUM,o'ttiz,щэкӏы
713,vierzig::NUM,qirq,тӏокӏи́тӏу
714,fünfzig::NUM,ällik,шъэны́ыкъу
715,sechzig::NUM,oltmish,тӏокӏи́щ
716,siebzig::NUM,etmish,тӏокӏищырэ́ пшӏырэ́
717,achtzig::NUM,sakson,тӏокӏи́пӏ
718,neunzig::NUM,to'qson,тӏокӏиилӏырэ́ пшӏырэ́
719,hundert::NUM,yuz,шъэ
720,tausend::NUM,ming,мин
721,und::CNJ,va,ыкӏи
722,oder::CNJ,yo,е
723,stehen::V,turmoq,ущытын
724,stehen::V,turmoq,умыхъыен
725,sitzen::V,o'tirmoq,уисын
726,sitzen::V,o'tirmoq,утесын
727,liegen::V,yotmoq,телъы́н
728,hängen::V,osilmoq,къыщылэлын
729,hängen::V,osilmoq,къыщылэлын щыгъын быхъур
730,werden::V,bo'lmoq,хъун
731,passieren::V,bo'lib o'tmoq,къэхъун
732,beginnen::V,boshlanmoq,къежьэн
733,beginnen::V,boshlanmoq,къыублэн
734,enden::V,bitmoq,ухы́н
735,wechseln::V,o'zgarmoq,зэхъожьы́н
736,aufgehen[Sonne]::V,chiqmoq,къыкъокӏы́н
737,untergehen[Sonne]::V,botmoq,къохьан
738,scheinen[Sonne]::V,yaraqlamoq,къепсыи
739,donnern::V,gulduramoq,гъогъон
740,wehen::V,elpimoq,епщэ́н
741,strömen::V,oqmoq,чъэн
742,fließen::V,oqmoq,чъэн
743,sich drehen::V,aylanmoq,зыгъэчэрэгъу́н
744,schwanken::V,qoqilmoq,хъые́н
745,schwingen::V,lopillamoq,зыгъэхъые́н
746,fallen::V,tushmoq,къефэхы́н
747,brennen::V,yonmoq,стын
748,rauchen::V,tutamoq,ӏугъо къикӏын
749,regnen::V,yomg'ir yog'moq,къещхы́н
750,gefrieren::V,muzlamoq,дыкъын
751,tauen::V,ärimoq,жъун
752,schmelzen::V,ärimoq,ткӏун
753,trocknen::V,qurimoq,гъушъы́н
754,trocknen::V,qurimoq,чъэпхъу́н
755,sieden::V,qaynamoq,жъон
756,faulen::V,chirimoq,шъун
757,verfaulen::V,chirimoq,шъун
758,reißen::V,qayt qilmoq,зэӏэтхъы́н
759,versinken::V,g'arq bo'lmoq,чӏихьан
760,vergehen::V,o'tmoq,блэкӏы́н
761,erscheinen::V,zuhur ätmoq,къэлъэгъон
762,verschwinden::V,yo'qolmoq,кӏодыжьы́н
763,sinken::V,pasaymoq,
764,abnehmen::V,kamaymoq,къыкӏичын
765,zunehmen::V,urchimoq,хэхъо́н
766,steigen::V,oshmoq,къежьэн
767,wachsen::V,o'smoq,хэхъо́н
768,wachsen::V,o'smoq,къэкӏы́н
769,glänzen::V,porlamoq,цӏыу́н
770,funkeln::V,yalt ätmoq,жъыу́н
771,lärmen::V,taraq ätmoq,бырсыры́н
772,läuten::V,jiringlamoq,теон
773,klingeln::V,jiringlamoq,теон
774,klirren::V,sharaqlamoq,
775,brausen::V,vag'illamoq,шъуин
776,rauschen::V,shitirlamoq,макъэ гъэӏун
777,klingen::V,yangramoq,къыхэӏукӏын
778,bellen::V,hurmoq,хьакъу́н
779,heulen::V,uvlamoq,быун
780,blasen::V,puflamoq,епщэ́н
781,pfeifen::V,xushtak chalmoq ,шъуин
782,schreien::V,qiyqirmoq,куо́н
783,schreien::V,qiyqirmoq,кӏыи́н
784,stöhnen::V,nola qilmoq,щэӏун
785,zittern::V,titramoq,кӏэзэзын
786,leben::V,yashamoq,псэу́н
787,geboren werden::V,tug'ilmoq,къэхъун
788,atmen::V,nafas chiqarmoq,жьы къэщэ́н
789,trinken::V,ichmoq,ешъо́н
790,essen::V,emoq,шхын
791,schlucken::V,yutmoq,бдырыин
792,müde werden::V,horimoq,пшъын
793,einschlafen::V,uxlab qolmoq,хэчъыен
794,schlafen::V,uxlamoq,чъые́н
795,aufwachen::V,uyg'onmoq,къэущы́н
796,aufstehen::V,qo'pmoq,уцу́н
797,sich erholen::V,dam olmoq,зыгъэпсэфын
798,krank werden::V,kasallanmoq,сымаджэ́ хъун
799,krank sein::V,betob yotmoq,сымэджэ́н
800,schmerzen::V,og'rimoq,сымэджэ́н
801,husten::V,yo'talmoq,пскэ́н
802,genesen::V,tuzalmoq,хъужьын
803,sterben::V,o'lmoq,лӏэн
804,umkommen::V,halok bo'lmoq,хэкӏодэн
805,sich bewegen::V,harakat qilmoq,хъые́н
806,sich rühren::V,qimirlamoq,хъые́н
807,sich erheben::V,qo'pmoq,къэтэджын
808,sich setzen::V,o'tirmoq,тӏысы́н
809,hinfallen::V,yiqilmoq,ебэджы́н
810,laufen::V,yurmoq,кӏон
811,schreiten::V,yurmoq,кӏон
812,spazierengehen::V,sayr ätmoq,къэкӏухьэн
813,eilen::V,tezlamoq,гузэжъон
814,sich beeilen::V,shoshmoq,гуӏэ́н
815,sausen::V,chopqillamoq,псынкӏэ́у чъэн
816,rennen::V,yugurmoq,чъэн
817,springen::V,sakramoq,пкӏэн
818,klettern::V,yuqorilamoq,дэцохъоен
819,schaukeln::V,irg'amoq,уешӏэн
820,kriechen::V,ämaklamoq,цохъо́н
821,schwimmen::V,suzmoq,есы́н
822,tauchen::V,chu'mmoq,зычӏэгъэо́н
823,rudern::V,eshkak eshmoq,къошъо бэщкӏэ фын
824,fahren::V,haydamoq,кӏон
825,fliegen::V,uchmoq,быбы́н
826,gehen::V,bormoq,кӏон
827,weggehen::V,ketoq,ӏукӏын
828,abfahren::V,jo'namoq,ежьэн
829,anhalten::V,to'xtamoq,къэуцу́н
830,hineingehen::V,kirmoq,ихьан
831,eintreten::V,kirmoq,чӏэхьан
832,kommen::V,kelmoq,къэкӏо́н
833,ankommen::V,etib kelmoq,къэсы́н
834,zurückkommen::V,qaytib kelmoq,гъэзэжьын
835,bleiben::V,qolmoq,къэнэ́н
836,warten::V,poylamoq,пэплъэ́н
837,erwarten::V,kutmoq,ежэн
838,suchen::V,izlamoq,лъыхъу́н
839,finden::V,topmoq,къэгъоты́н
840,finden::V,topmoq,къыхэгъэщы́н
841,versuchen::V,chalishmoq,пылъы́н
842,vorbereiten::V,hozirlamoq,гъэхьазыры́н
843,lieben::V,sevmoq,шӏу плъэгъу́н
844,mögen::V,ardoqlamoq,шӏу плъэгъу́н
845,lachen::V,kulmoq,щхын
846,rühren::V,ta'sirlantirmoq,гур гъэузын
847,weinen::V,yig'lamoq,гъын
848,schimpfen::V,koyinmoq,хъонэн
849,sich ärgern::V,g'azab qilmoq,губжы́н
850,sich fürchten::V,hurkmoq,щынэ́н
851,fürchten::V,qo'rqmoq,щынэ́н
852,fliehen::V,qochmoq,
853,flüchten::V,qochmoq,
854,sehen::V,ko'rmoq,льэгъу́н
855,anschauen::V,razm solmoq,плъэн
856,anschauen::V,razm solmoq,еплъы́н
857,ansehen::V,razm qilmoq,плъэн
858,hören::V,äshitmoq,зэхэхын
859,zuhören::V,tinglamoq,дэӏо́н
860,probieren::V,tatib ko'rmoq,хэӏэн
861,riechen::V,iskamoq,пэмэ́н
862,fühlen::V,sezmoq,зэхэпшӏэн
863,scheinen::V,tuyilmoq,уащыхъу́н
864,scheinen::V,tuyilmoq,уашӏошӏы́н
865,zu sehen sein::V,ko'rinmoq,зэрэлъэгъу́н
866,vernehmen::V,äshitmoq,зэхэхын
867,frieren::V,sovuq qotmoq,дыкъын
868,frieren::V,sovuq qotmoq,пӏыкӏэн
869,frieren::V,sovuq qotmoq,чъыӏэ́ лӏэн
870,tun::V,ätmoq,шӏын
871,können::V,-a olmoq,лъэкӏы́н
872,können::V,-y olmoq,лъэкӏы́н
873,wollen::V,istamoq,фэе́н
874,anfangen::V,boshlamoq,ублэн
875,beenden::V,bitirmoq,ухы́н
876,aufhören::V,tinmoq,щыгъэтын
877,gelingen::V,muvaffaqiyat qozonmoq,хъун
878,geraten::V,bo'lmoq,
879,öffnen::V,ochmoq,ӏухы́н
880,schließen::V,yopmoq,игъэсэн
881,stellen::V,qo'ymoq,бгъэуцун
882,setzen::V,o'tqazmoq,гъэтӏысы́н
883,legen::V,yotqizmoq,хэлъхьа́н
884,berühren::V,tegmoq,эӏэн
885,berühren::V,tegmoq,нэсын
886,verbinden::V,ulamoq,зэхэпхэ́н
887,verbinden::V,ulamoq,пхын
888,bedecken::V,bekitmoq,техъо́н
889,aufhängen::V,ildirmoq,пылъэ́н
890,anzünden::V,yondirmoq,хэгъэнэ́н
891,aufheben::V,ko'tarmoq,
892,zurücklassen::V,ayrilmoq,къэгъэнэ́н
893,verlieren::V,yo'qotmoq,чӏэ́нэн
894,verlieren::V,yo'qotmoq,шӏокӏоды́н
895,fallen lassen::V,tushirmoq,чӏэунэн
896,fallen lassen::V,tushirmoq,пӏэпызын
897,machen::V,qilmoq,шӏын
898,herstellen::V,chiqarmoq,шӏы́н
899,bauen::V,solmoq,шӏы́н
900,reparieren::V,tuzatmoq,дыжьы́н
901,verbessern::V,isloh qilmoq,нахьышӏу пшӏын
902,verbessern::V,isloh qilmoq,нахь дэгъу пшӏын
903,ändern::V,o'zgartirmoq,зэблэхъу́н
904,graben::V,qazimoq,тӏын
905,beugen::V,bukmoq,
906,biegen::V,bukmoq,уфэн
907,drehen::V,aylantirmoq,гъэчэрегъу́
908,wenden::V,burmoq,пӏонтӏэн
909,wenden::V,burmoq,бгъэзэн
910,wenden::V,burmoq,уӏубын
911,umdrehen::V,ag'darmoq,
912,heben::V,yuksaltirmoq,ӏэты́н
913,hochheben::V,ko'tarmoq,ӏэты́н
914,ergreifen::V,tutamlamoq,къэубыты́н
915,halten::V,tutmoq,ӏыгъы́н
916,drücken::V,bosmoq,тэӏункӏэн
917,schieben::V,surmoq,уеӏункӏын
918,schieben::V,surmoq,уетӏыргун
919,kratzen::V,qashimoq,цӏэнтхъун
920,lecken::V,mijimoq,бзэи́н
921,beißen::V,tishlamoq,ецэкъэ́н
922,abreißen::V,emirmoq,къичын
923,abreißen::V,emirmoq,пытхъын
924,abschneiden::V,cho'rt kesmoq,пыупкӏын
925,abschneiden::V,cho'rt kesmoq,гобзыкӏын
926,binden::V,bog'lamoq,епхын
927,stecken::V,suqmoq,хэсэн
928,brechen::V,sindirmoq,зэпыпкӏын
929,klopfen::V,dukurlamoq,теон
930,hauen::V,urmoq,теон
931,kleben::V,yopishtirmoq,щхэн
932,reiben::V,surkamoq,пӏотын
933,streichen::V,surkamoq,щыфэн
934,schleifen::V,qayramoq,гъэчаны́н
935,schleifen::V,qayramoq,кӏэлыкӏы́н
936,schneiden::V,kesmoq,бзын
937,rütteln::V,chayqamoq,гъэсысын
938,schütteln::V,chayqamoq,гъэсысын
939,schwenken::V,chayqatmoq,ӏэ шӏын
940,schütten::V,quymoq,икӏэ́н
941,füllen::V,to'ldirmoq,из шӏын
942,einwickeln::V,chulg'amoq,кӏоцӏыщыхьа́н
943,tragen::V,tashimoq,хьын
944,schleppen::V,sudramoq,пхьын
945,schleppen::V,sudramoq,плъэшъун
946,ziehen::V,tortmoq,пкъудыин
947,ziehen::V,tortmoq,пщэн
948,ziehen::V,tortmoq,плъэшъун
949,aufbewahren::V,tutmoq,пӏыгъын
950,aufbewahren::V,tutmoq,уухъумэн
951,werfen::V,tashlamoq,дзын
952,fangen::V,tutmoq,къэубыты́н
953,packen::V,opqochmoq,къэубыты́н
954,verstecken::V,yashirmoq,бгъэбылъын
955,teilen::V,bo'lmoq,гощы́н
956,schicken::V,yubormoq,гъахьы́н
957,bringen::V,keltirmoq,къэхьы́н
958,hinzufügen::V,tirkamoq,хэгъэхъо́н
959,bekommen::V,olmoq,
960,erhalten::V,olmoq,
961,nehmen::V,olmoq,къытехы́н
962,wählen::V,saylamoq,къыхэхы́н
963,auswählen::V,saylamoq,къыхэхы́н
964,bewahren::V,saqlamoq,къэухъумэн
965,behindern::V,xalal bermoq,пэрыохъу хъун
966,verderben::V,xazon qilmoq,къутэн
967,beschädigen::V,buzmoq,къутэн
968,zerbrechen::V,sindirmoq,къутэн
969,zerreißen::V,yirtmoq,зэӏэтхъы́н
970,zerstören::V,vayron qilmoq,къутэ́н
971,verbrennen::V,kuydirmoq,гъэсты́н
972,geben::V,bermoq,еты́н
973,reichen::V,bermoq,еты́н
974,schenken::V,sovg'a qilmoq,еты́н
975,versprechen::V,va'da bermoq,гъэгугъэ́н
976,wünschen::V,orziqmoq,шӏоигъо́н
977,loben::V,maqtamoq,щытхъун
978,küssen::V,o'pmoq,ебэу́н
979,wiegen::V,tebratmoq,гъэхъыен
980,zudecken::V,yopmoq,техъо́н
981,wecken::V,uyg'otmoq,къэгъэущы́н
982,zeigen::V,ko'rsatmoq,гъэлъэгъо́н
983,führen::V,boshlik bo'lmoq,щэн
984,lehren::V,o'rgatmoq,егъэджэ́н
985,lehren::V,o'rgatmoq,егъэшӏэн
986,unterrichten::V,dars bermoq,егъэджэ́н
987,aufziehen::V,o'stirmoq,пӏун
988,leiten::V,boshqarmoq,гъэзекӏон
989,antreiben::V,shoshiltirmoq,къепфылӏэн
990,lassen::V,ruxsat bermoq,еты́н
991,einladen::V,taklif kilmoq,къегъэблэгъэн
992,vereinigen::V,qo'shmoq,зэгогъэхьан
993,besuchen::V,mehmonga bormoq,щыӏэ́н
994,treffen::V,duchor bo'lmoq,ӏукӏэ́н
995,treffen::V,duchor bo'lmoq,пэгъокӏы́н
996,sich versammeln::V,to'planmoq,зэхэхьан
997,spielen::V,o'ynamoq,джэгу́н
998,singen::V,yalla qilmoq,орэ́д къэӏо́н
999,tanzen::V,raqs qilmoq,къэшъо́н
1000,sich trennen::V,yakkalanmoq,зэгокӏыжьы́ных
1001,verlassen::V,qoldirmoq,бгынэн
1002,verlassen::V,qoldirmoq,хэкӏыжьын
1003,retten::V,qutqazmoq,къыхэпхыжьын
1004,retten::V,qutqazmoq,къэбгъэнэжьын
1005,bewachen::V,qo'rimoq,къэгъэгъунэн
1006,schützen::V,yoniga olmoq,ухъумэ́н
1007,verteidigen::V,yoqlamoq,къэухъумэн
1008,sich schlagen::V,yoqalashmoq,эзэон
1009,schießen::V,otmoq,он
1010,siegen::V,engmoq,текӏо́н
1011,ärgern::V,jahl chiqarmoq,бгъэгубжын
1012,schlagen::V,urmoq,ео́н
1013,treten::V,tepmoq,
1014,stechen::V,qadamoq,хэӏун
1015,stoßen::V,turtmoq,тӏыро́н
1016,stoßen::V,turtmoq,уеӏункӏын
1017,stehlen::V,o'g'rilamoq,тыгъу́н
1018,stören::V,tebratmoq,бгъэгумэкӏын
1019,belästigen::V,g'ashini keltirmoq,бгъэгумэкӏын
1020,verbergen::V,berkitmoq,ушъэфын
1021,täuschen::V,aldamoq,гъэпцӏэ́н
1022,betrügen::V,tirriq qilmoq,гъэпцӏэ́н
1023,töten::V,o'ldirmoq,уикӏын
1024,wohnen::V,istiqomat qilmoq,дэсын
1025,arbeiten::V,ishlamoq,лэжьэ́н
1026,sammeln::V,yig'moq,угъои́н
1027,pflücken::V,termoq,къыпычы́н
1028,jagen::V,ov qilmoq,шэкӏон
1029,jagen::V,ov qilmoq,ешэкӏон
1030,fischen::V,baliq ovlamoq,пцэжъые уешэн
1031,fassen::V,ilinmoq,къэубыты́н
1032,hüten::V,boqtirmoq,хэхъо́н
1033,treiben::V,haydamoq,пфын
1034,anbinden::V,bog'lamoq,епхын
1035,füttern::V,edirmoq,гъэшхэ́н
1036,melken::V,sog'moq,щын
1037,hacken::V,chopmoq,упкӏэтэн
1038,gießen::V,oqizmoq,тепкӏэн
1039,reifen::V,qizarmoq,игъо хъун
1040,zubereiten::V,pishirmoq,бгъэхьазырын
1041,kochen::V,qaynatmoq,шӏы́н
1042,backen::V,yopmoq,гъэжъэ́н
1043,braten::V,qovurmoq,гъэжъэ́н
1044,umrühren::V,atalamoq,зэхэгъэкӏухьан
1045,stricken::V,to'qimoq,хъын
1046,nähen::V,tikmoq,дэн
1047,färben::V,bo'yoqlamoq,бгъэлэн
1048,reinigen::V,tozalamoq,укъэбзы́н
1049,waschen::V,yuvmoq,бгыкӏын
1050,abwischen::V,surkamoq,лъэкӏы́н
1051,spülen::V,chaymoq,дэгъэчъыхьан
1052,fegen::V,cho'tkalamoq,пхъэнкӏы́н
1053,kehren::V,supurmoq,пхъэнкӏы́н
1054,baden::V,cho'milmoq,зыгъэпскӏын
1055,sich waschen::V,yuvinmoq,зытхьакӏы́н
1056,ausziehen::V,echintirmoq,къытехы́н
1057,anziehen::V,kiymoq,щылъэ́н
1058,sich anziehen::V,kiyinmoq,зыфэпэн
1059,kämmen::V,taramoq,жьын
1060,schmücken::V,yasatmoq,гъэдэхэ́н
1061,sagen::V,aytmoq,къэӏон
1062,sprechen::V,so'zlamoq,псэлъэ́н
1063,reden::V,gapirmoq,гущыӏэ́н
1064,sich unterhalten::V,suhbatlashmoq,зэдэгущыӏэн
1065,fragen::V,so'ramoq,упчӏэ́н
1066,bitten::V,iltimos qilmoq,лъэӏо́н
1067,erzählen::V,aytib bermoq,къэпӏотэ́н
1068,mitteilen::V,bildirmoq,макъэ егъэӏун
1069,nennen::V,atamoq,цӏэ фэусы́н
1070,rufen::V,chaqirmoq,джэн
1071,prahlen::V,gerdaymoq,узыщытхъужьы́н
1072,übersetzen::V,tarjima qilmoq,бгъэкӏотэн
1073,denken::V,o'ylamoq,егупшысэ́н
1074,glauben::V,ishonmoq,уивыхъэ́ телъы́н
1075,bemerken::V,payqamoq,гу лъыптэ́н
1076,erkennen::V,tanimoq,зэхэпхын
1077,erkennen::V,tanimoq,зэбгъэшӏэн
1078,begreifen::V,tushunmoq,гурыӏо́н
1079,verstehen::V,anglamoq,зэхэхын
1080,lernen::V,o'qimoq,еджэ́н
1081,wissen::V,bilmoq,шӏэн
1082,sich erinnern an::V,äsni tanimoq,къэшӏэжьын
1083,vergessen::V,unutmoq,пщыгъупшэжьы́н
1084,messen::V,o'lchamoq,шын
1085,zählen::V,raqamlamoq,плъытэ́н
1086,rechnen::V,cho'tlamoq,плъытэ́н
1087,rechnen::V,cho'tlamoq,угугъэ́н
1088,lesen::V,o'qimoq,еджэ́н
1089,malen::V,rasm solmoq,шӏын
1090,zeichnen::V,chizmoq,шӏын
1091,schreiben::V,yozmoq,тхын
1092,besitzen::V,ägalamoq,иӏэн
1093,kaufen::V,olmoq,щэфы́н
1094,verkaufen::V,sotmoq,щэн
1095,bezahlen::V,to'lamoq,птын
1096,bezahlen::V,to'lamoq,лъыптын
1097,bezahlen::V,to'lamoq,птыжьы́н
1098,zahlen::V,to'lamoq,птын
1099,zahlen::V,to'lamoq,лъыптын
1100,beherrschen::V,ägalamoq,иунаеу иӏэн
1101,ertragen::V,chidamoq,щэчы́н
