,Concept_ID,br,is
806,passieren::V,c'hoarvezout,gerast
807,beginnen::V,stagañ,byrja
808,enden::V,achuiñ,enda
809,enden::V,achuiñ,lykta
810,wechseln::V,cheñch,skipta
811,aufgehen[Sonne]::V,dirouzañ,koma upp
812,scheinen[Sonne]::V,lugernañ,skína
813,donnern::V,taranal,þruma
814,wehen::V,c'hwezhañ,blása
815,strömen::V,deredek,streyma
816,fließen::V,redek,fljóta
817,sich drehen::V,troiñ,snúast
818,schwanken::V,trantellat,riða
819,schwanken::V,trantellat,rugga
820,schwingen::V,froumal,sveiflast
821,fallen::V,kouezhañ,falla
822,brennen::V,deviñ,brenna
823,rauchen::V,divogedañ,reykja
824,regnen::V,glavañ,rigna
825,gefrieren::V,reviñ,frjósa
826,tauen::V,diskornañ,þiðna
827,schmelzen::V,teuziñ,bráðna
828,trocknen::V,sec'hañ,þorna
829,sieden::V,berviñ,sjóða
830,faulen::V,breinañ,rotna
831,verfaulen::V,breinañ,rotna
832,reißen::V,darnaouiñ,rifna
833,versinken::V,sodellañ,sökkva
834,vergehen::V,tremen,líða
835,erscheinen::V,donet war-wel,birtast
836,verschwinden::V,monet diwar wel,hverfa
837,sinken::V,en em izelat,síga
838,abnehmen::V,nebeutaat,lækka
839,abnehmen::V,nebeutaat,minnka
840,zunehmen::V,kreskiñ,aukast
841,steigen::V,sevel,stíga
842,wachsen::V,kreskiñ,vaxa
843,glänzen::V,lugernañ,glóa
844,glänzen::V,lugernañ,glampa
845,funkeln::V,elieniñ,leiftra
846,lärmen::V,rabotat,hafa hátt
847,klirren::V,diridignat,glamra
848,klirren::V,diridignat,skrölta
849,klirren::V,sterlinkañ,glamra
850,klirren::V,sterlinkañ,skrölta
851,brausen::V,gwegal,ólga
852,rauschen::V,trouzal,suða
853,klingen::V,seniñ,hljóma
854,bellen::V,harzhal,gelta
855,heulen::V,yudal,væla
856,heulen::V,yudal,ýlfra
857,blasen::V,c'hwezhañ,blása
858,pfeifen::V,c'hwitellat,blístra
859,schreien::V,huchal,æpa
860,stöhnen::V,hirvoudiñ,stynja
861,zittern::V,krenañ,titra
862,zittern::V,krenañ,skjálfa
863,leben::V,bevañ,lifa
864,geboren werden::V,genel,fæðast
865,atmen::V,tennañ e anal,anda
866,atmen::V,tennañ e anal,draga andann
867,trinken::V,evañ,drekka
868,essen::V,debriñ,borða
869,schlucken::V,lonkañ,kingja
870,müde werden::V,skuizhañ,þreytast
871,einschlafen::V,menel kousket,sofna
872,schlafen::V,kousket,sofa
873,aufwachen::V,dihuniñ,vakna
874,aufstehen::V,sevel,fara á fætur
875,sich erholen::V,diskuizhañ,hvíla sig
876,krank werden::V,klañviñ,veikjast
877,krank werden::V,klañviñ,verða veikur
878,krank sein::V,bezañ klañv,vera veikur
879,schmerzen::V,skourjezañ,kenna til
880,husten::V,pasaat,hósta
881,husten::V,peudal,hósta
882,genesen::V,pareañ,batna
883,genesen::V,pareañ,frískast
884,sterben::V,mervel,deyja
885,umkommen::V,perisañ,farast
886,sich bewegen::V,bouljal,bifast
887,sich rühren::V,fiñval,hreyfast
888,sich erheben::V,sevel,standa upp
889,sich setzen::V,azezañ,setjast
890,sich setzen::V,mont en e goazez,setjast
891,hinfallen::V,kouezhañ,detta
892,laufen::V,redek,labba
893,schreiten::V,kerzhet,ganga
894,spazierengehen::V,pourmen,ganga sér til skemmtunar
895,eilen::V,hastañ,fara hratt
896,sich beeilen::V,hastañ,flýta sér
897,sausen::V,karzhañ,þjóta
898,rennen::V,redek,hlaupa
899,springen::V,lammat,stökkva
900,klettern::V,krimpat,klifra
901,schaukeln::V,brañsellat,róla
902,schaukeln::V,brañsellat,rugga
903,kriechen::V,skrampañ,skríða
904,schwimmen::V,neuial,synda
905,tauchen::V,splujañ,kafa
906,rudern::V,roeñvat,róa
907,fahren::V,kas,aka
908,fahren::V,kas,fara
909,fahren::V,bleniañ,aka
910,fahren::V,bleniañ,fara
911,fliegen::V,nijal,fljúga
912,gehen::V,mont,fara
913,gehen::V,mont,ganga
914,weggehen::V,mont kuit,fara burt
915,weggehen::V,mont kuit,ganga burt
916,abfahren::V,mont kuit,aka burt
917,anhalten::V,chom a-sav,stöðva
918,hineingehen::V,monet e-barzh,ganga inn
919,eintreten::V,monet e-barzh,koma inn
920,eintreten::V,monet e-barzh,ganga inn
921,kommen::V,dont,koma
922,ankommen::V,erruout,koma til
923,zurückkommen::V,addonet,koma til baka
924,bleiben::V,chom,haldast
925,bleiben::V,chom,vera kyrr
926,warten::V,gortoz,bíða
927,erwarten::V,gortoz,búast við
928,erwarten::V,gortoz,eiga von á
929,suchen::V,klask,leita
930,finden::V,kavout,finna
931,versuchen::V,klask,reyna
932,vorbereiten::V,aozañ,undirbúa
933,lieben::V,karout,elska
934,mögen::V,karout,þykja gott
935,mögen::V,karout,falla í geð
936,lachen::V,c'hoarzin,hlæja
937,rühren::V,tenerañ,snerta
938,weinen::V,gouelañ,gráta
939,schimpfen::V,krozal,skammast
940,sich ärgern::V,fachañ,sárna
941,sich ärgern::V,fachañ,gremjast
942,sich ärgern::V,en em fachañ,sárna
943,sich ärgern::V,en em fachañ,gremjast
944,fliehen::V,tec'het,flýja
945,flüchten::V,tuzañ,strjúka
946,sehen::V,gwelet,sjá
947,anschauen::V,sellout ouzh,horfa á
948,ansehen::V,sellout ouzh,líta á
949,hören::V,klevet,heyra
950,zuhören::V,selaou,hlusta
951,probieren::V,blasa,smakka
952,riechen::V,klevet,þefa
953,fühlen::V,santout,finna til
954,scheinen::V,diskouez bezañ,virðast
955,zu sehen sein::V,bezañ gwelus,vera að sjá
956,vernehmen::V,merzhañ,heyra
957,vernehmen::V,merzhañ,greina
958,frieren::V,anoued,frjósa
959,tun::V,ober,gera
960,können::V,gouzout,geta
961,wollen::V,fellout da,ætla
962,wollen::V,fellout da,vilja
963,wollen::V,kaout c'hoant da,ætla
964,wollen::V,kaout c'hoant da,vilja
965,anfangen::V,kregiñ,hefja
966,beenden::V,achuiñ,enda
967,beenden::V,achuiñ,ljúka
968,aufhören::V,paouez,lykta
969,öffnen::V,digeriñ,opna
970,schließen::V,serriñ,loka
971,stellen::V,lakaat,láta
972,stellen::V,lakaat,setja
973,setzen::V,lakaat,láta
974,setzen::V,lakaat,setja
975,legen::V,lakaat,láta
976,legen::V,lakaat,leggja
977,berühren::V,touch,koma við
978,verbinden::V,eren,sameina
979,bedecken::V,goloiñ,hylja
980,aufhängen::V,istribilhañ,hengja
981,aufhängen::V,istribilhañ,hengja upp
982,anzünden::V,alumiñ,kveikja í
983,anzünden::V,c'hwezzañ,kveikja í
984,aufheben::V,dastum,taka upp
985,aufheben::V,dastum,lyfta upp
986,zurücklassen::V,lezel,skilja eftir
987,verlieren::V,koll,týna
988,verlieren::V,koll,glata
989,fallen lassen::V,laoskel,missa
990,fallen lassen::V,lezel da gouezhel,missa
991,machen::V,ober,búa til
992,herstellen::V,fardañ,framleiða
993,bauen::V,sevel,smíða
994,bauen::V,sevel,byggja
995,reparieren::V,adaozañ,gera við
996,verbessern::V,gwellaat,bæta
997,ändern::V,cheñch,breyta
998,graben::V,kleuzañ,grafa
999,beugen::V,plegañ,beygja
1000,biegen::V,krommañ,sveigja
1001,drehen::V,treiñ,snúa
1002,wenden::V,treiñ,snúa
1003,wenden::V,treiñ,venda
1004,umdrehen::V,treiñ,venda
1005,umdrehen::V,treiñ,snúa við
1006,heben::V,sevel,hefja
1007,hochheben::V,sevel,lyfta upp
1008,ergreifen::V,kemer,grípa
1009,halten::V,dalc'hen,rúma
1010,halten::V,dalc'hen,halda
1011,drücken::V,bountañ,þjá
1012,drücken::V,bountañ,þrýsta
1013,schieben::V,poulzañ,ýta
1014,kratzen::V,skrabat,klóra
1015,lecken::V,lipat,sleikja
1016,beißen::V,kregiñ,bíta
1017,abreißen::V,diframmañ,rífa af
1018,abreißen::V,diframmañ,rífa frá
1019,abschneiden::V,troc'hañ,skera af
1020,abschneiden::V,troc'hañ,klippa af
1021,binden::V,stagañ,binda
1022,stecken::V,sankañ,stinga
1023,brechen::V,darnaouiñ,brjóta
1024,klopfen::V,skoiñ,berja
1025,klopfen::V,skoiñ,klappa
1026,hauen::V,dornañ,berja
1027,hauen::V,dornañ,höggva
1028,kleben::V,pegañ,líma
1029,reiben::V,taravat,núa
1030,reiben::V,trekiñ,núa
1031,streichen::V,toazañ,smyrja
1032,schleifen::V,lemmañ,slípa
1033,schneiden::V,troc'hañ,skera
1034,schneiden::V,troc'hañ,klippa
1035,rütteln::V,tordorosañ,skaka
1036,schütteln::V,hejañ,hrista
1037,schütten::V,diskargañ,hella
1038,füllen::V,kargañ,fylla
1039,einwickeln::V,gronnañ,vefja inn í
1040,tragen::V,dougen,bera
1041,schleppen::V,stlejal,draga
1042,ziehen::V,sachañ,toga
1043,ziehen::V,sachañ,draga
1044,aufbewahren::V,miret,geyma
1045,werfen::V,teuler,kasta
1046,fangen::V,tapañ,grípa
1047,packen::V,krapat,þrífa í
1048,verstecken::V,kuzhat,fela
1049,teilen::V,rannañ,deila
1050,schicken::V,kas,senda
1051,bringen::V,degas,færa
1052,bringen::V,degas,flytja
1053,hinzufügen::V,lakat ouzhpenn,bæta við
1054,bekommen::V,kaout,hljóta
1055,bekommen::V,kaout,ná
1056,erhalten::V,kaout,fá
1057,nehmen::V,kemer,taka
1058,wählen::V,choaz,velja
1059,auswählen::V,dibab,velja úr
1060,bewahren::V,mirout,gæta
1061,bewahren::V,mirout,vernda
1062,behindern::V,diaezañ,varna
1063,verderben::V,lovrañ,spilla
1064,beschädigen::V,gwallegañ,skemma
1065,zerbrechen::V,torriñ,brjóta
1066,zerreißen::V,diroegiñ,rífa
1067,zerreißen::V,diroegiñ,rífa sundur
1068,zerstören::V,distrujañ,rífa niður
1069,verbrennen::V,deviñ,brenna
1070,geben::V,reiñ,gefa
1071,schenken::V,donezonañ,gefa
1072,versprechen::V,prometiñ,lofa
1073,versprechen::V,prometiñ,heita
1074,wünschen::V,hetiñ,óska
1075,loben::V,feurmiñ,lofa
1076,loben::V,feurmiñ,hrósa
1077,küssen::V,pokat,kyssa
1078,wiegen::V,pouezañ,rugga
1079,zudecken::V,goloiñ,þekja
1080,zudecken::V,goloiñ,breiða yfir
1081,wecken::V,dihuniñ,vekja
1082,zeigen::V,diskouez,sýna
1083,führen::V,kas,leiða
1084,lehren::V,deskiñ,kenna
1085,unterrichten::V,kelenn,fræða
1086,leiten::V,bleinañ,stjórna
1087,antreiben::V,poulzañ,hvetja
1088,lassen::V,leuskel,láta
1089,einladen::V,pediñ,bjóða heim
1090,vereinigen::V,unisañ,sameina
1091,besuchen::V,gweladenniñ,heimsækja
1092,treffen::V,kejal,hitta
1093,treffen::V,ankontrañ,hitta
1094,sich versammeln::V,bodennañ,safnast saman
1095,spielen::V,c'hoari,leika sér
1096,singen::V,kanañ,syngja
1097,tanzen::V,dañsal,dansa
1098,sich trennen::V,dispartiañ,skiljast
1099,verlassen::V,lezel,yfirgefa
1100,retten::V,saveteiñ,bjarga
1101,bewachen::V,mesa,gæta
1102,bewachen::V,mesa,hafa vörð á
1103,schützen::V,diwall,vernda
1104,verteidigen::V,difenn,verja
1105,sich schlagen::V,lopañ,slást
1106,sich schlagen::V,lopañ,berjast
1107,siegen::V,trec'hiñ,sigra
1108,ärgern::V,hegasiñ,ergja
1109,ärgern::V,hegasiñ,skaprauna
1110,schlagen::V,skeiñ,slá
1111,schlagen::V,skeiñ,lemja
1112,treten::V,botaouiñ,sparka
1113,stechen::V,pikat,stinga
1114,stoßen::V,stokañ,hrinda
1115,stehlen::V,laerezh,stela
1116,stören::V,direnkañ,trufla
1117,belästigen::V,dregasiñ,ónáða
1118,verbergen::V,skoachañ,leyna
1119,täuschen::V,tromplañ,gabba
1120,täuschen::V,tromplañ,blekkja
1121,betrügen::V,lorbañ,svíkja
1122,betrügen::V,lorbañ,blekkja
1123,töten::V,lazhañ,drepa
1124,wohnen::V,bezañ o chom,búa
1125,arbeiten::V,labourat,vinna
1126,sammeln::V,dastum,safna
1127,pflücken::V,kuntuilhañ,tína
1128,pflücken::V,kuntuilhañ,reyta
1129,jagen::V,chaseal,veiða
1130,fischen::V,pesketa,fiska
1131,fassen::V,pakañ,veiða
1132,hüten::V,geota,gæta
1133,hüten::V,geota,vakta
1134,anbinden::V,stagañ,binda við
1135,anbinden::V,stagañ,binda fast
1136,füttern::V,boueta,fóðra
1137,melken::V,goro,mjólka
1138,hacken::V,difrakal,höggva
1139,gießen::V,dourañ,hella
1140,reifen::V,azviñ,þroskast
1141,zubereiten::V,keginañ,elda
1142,zubereiten::V,keginañ,tilbúa
1143,kochen::V,poazhañ,sjóða
1144,backen::V,fritañ,baka
1145,braten::V,rostañ,steikja
1146,stricken::V,stammañ,prjóna
1147,nähen::V,gwriat,sauma
1148,färben::V,livañ,lita
1149,reinigen::V,naetañ,hreinsa
1150,waschen::V,gwalc'hiñ,þvo
1151,abwischen::V,torchañ,þerra
1152,spülen::V,disgwalc'hiñ,skola
1153,spülen::V,disgwalc'hiñ,þvo upp
1154,fegen::V,skubañ,sópa
1155,fegen::V,skubañ,hreinsa
1156,kehren::V,skubañ,sópa
1157,baden::V,kouronkañ,baða sig
1158,sich waschen::V,en em walc'hiñ,þvo sér
1159,sich anziehen::V,gwiskañ,klæðast
1160,kämmen::V,kribat,greiða
1161,schmücken::V,kinklañ,prýða
1162,schmücken::V,kinklañ,skreyta
1163,sagen::V,larêt,segja
1164,sagen::V,lavaret,segja
1165,sprechen::V,komz,tala
1166,reden::V,kaozeal,ræða
1167,sich unterhalten::V,balbotal,spjalla
1168,sich unterhalten::V,balbotal,ræðast við
1169,fragen::V,goulenn,spyrja
1170,bitten::V,goulenn,biðja
1171,erzählen::V,kontañ,segja frá
1172,mitteilen::V,kemenn,tilkynna
1173,nennen::V,anviñ,nefna
1174,rufen::V,gelver,kalla
1175,prahlen::V,fougeal,gorta
1176,übersetzen::V,treiñ,þýða
1177,denken::V,soñjal,hugsa
1178,glauben::V,krediñ,trúa
1179,bemerken::V,apresevañ,taka eftir
1180,erkennen::V,anavout,þekkja
1181,begreifen::V,meizañ,skilja
1182,verstehen::V,kompren,skilja
1183,lernen::V,deskiñ,læra
1184,wissen::V,gouzout,vita
1185,sich erinnern an::V,kaout soñj e,minnast
1186,vergessen::V,ankouaat,gleyma
1187,messen::V,muzuliañ,mæla
1188,zählen::V,kontañ,telja
1189,rechnen::V,jedañ,reikna
1190,lesen::V,lenn,lesa
1191,malen::V,livañ,mála
1192,zeichnen::V,tresañ,teikna
1193,schreiben::V,skrivañ,skrifa
1194,besitzen::V,kaout,hafa
1195,kaufen::V,prenañ,kaupa
1196,verkaufen::V,gwerzhañ,selja
1197,bezahlen::V,paeañ,borga
1198,zahlen::V,paeañ,borga
1199,beherrschen::V,mestroniañ,hafa á valdi sínu
1200,ertragen::V,anduriñ,þola
1201,Grube::N,,gryfja
1202,Spur::N,,spor
1203,Lehm::N,,leir
1204,Laut::N,,hljóð
1205,Winkel::N,,skot
1206,Winkel::N,,krókur
1207,Lagerfeuer::N,,varðeldur
1208,vergebens::ADV,,árangurslaust
1209,untergehen[Sonne]::V,,ganga til viðar
1210,läuten::V,,hringja
1211,klingeln::V,,hringja
1212,sich fürchten::V,,óttast
1213,fürchten::V,,óttast
1214,gelingen::V,,heppnast
1215,geraten::V,,lukkast
1216,schwenken::V,,sveifla
1217,reichen::V,,rétta
1218,aufziehen::V,,ala upp
1219,schießen::V,,skjóta
1220,treiben::V,,reka
1221,umrühren::V,,hræra í
1222,ausziehen::V,,fara úr
1223,anziehen::V,,fara í
