,Concept_ID,mhr,sah
696,alt[Lebewesen]::A,шо́нто,кырдьаҕас
697,jung::A,са́мырык,эдэр
698,arm::A,нужна́,дьадаҥы
699,reich::A,поя́н,баай
700,bekannt::A,па́лыме,билэр
701,berühmt::A,лӱ́млӧ,аатырбыт
702,fremd::A,йот,атын
703,verschieden::A,тӱ́рлӧ,араас
704,nah::A,ли́шыл,чугас
705,fern::A,тора́,ыраах
706,fern::A,мӱ́ндыр,ыраах
707,linker::A,шола́,хаҥас
708,rechter::A,пурла́,уҥа
709,anderer::A,вес,атын
710,anderer::A,мо́ло,атын
711,erster::A,и́кымше,маҥнайгы
712,zweiter::A,ко́кымшо,иккис
713,dritter::A,ку́мшо,үһүс
714,letzter::A,пыта́ртыш,тиһэх
715,allein::ADV,шкет,соҕотох
716,auf einmal::ADV,икана́ште,биирдэ
717,zusammen::ADV,пырля́,холбуу
718,lange::ADV,кужу́н,уһуннук
719,plötzlich::ADV,кенета́,эмискэ
720,sofort::ADV,кызыта́к,тута
721,später::ADV,варара́к,хойут
722,jetzt::ADV,ы́нде,билигин
723,jetzt::ADV,кы́зыт,билигин
724,heute::ADV,та́че,бүгүн
725,morgen::ADV,эрла́,сарсын
726,bald::ADV,вашке́,өтөр
727,dann::ADV,вара́,кэнна
728,gestern::ADV,теҥге́че,бэҕэһээ
729,einst::ADV,икана́,биир төгүл
730,einst::ADV,икана́,арай биирдэ
731,damals::ADV,туна́м,оччоҕо
732,danach::ADV,вара́,аары
733,danach::ADV,вара́,ол кэнниттэн
734,vorher::ADV,о́нчыч,урут
735,zuerst::ADV,онда́к,маҥнай
736,einmal::ADV,икана́,биирдэ
737,manchmal::ADV,ка́шын,арыт
738,manchmal::ADV,кокла́н,арыт
739,oft::ADV,чӱ́чкыдын,чаастатык
740,immer::ADV,эре́,мэлдьи
741,immer::ADV,ту́тыш,мэлдьи
742,niemals::ADV,ок нигуна́м,хаһан да
743,hier::ADV,ты́ште,маныаха
744,hierhin::ADV,ты́шке,бэттэх
745,hierhin::ADV,тыш,бэттэх
746,von hier::ADV,тыше́ч,мантан
747,von hier::ADV,тыве́ч,мантан
748,dort::ADV,ту́што,онно
749,dorthin::ADV,туш,онно
750,dorthin::ADV,ту́шко,онно
751,geradeaus::ADV,вик,быһа
752,geradeaus::ADV,вик,быһаччы
753,vorwärts::ADV,о́нчыко,инники
754,rückwärts::ADV,шеҥге́к,төттөру
755,zurück::ADV,мӧҥге́ш,төттөрү
756,unten::ADV,ӱ́лнӧ,аллара
757,unten::ADV,йыма́лне,аллара
758,hinab::ADV,йыма́к,аллара
759,oben::ADV,кӱ́шнӧ,үөһэ
760,oben::ADV,ӱмба́лне,үөһэ
761,hinauf::ADV,кӱ́ш,өрө
762,hinauf::ADV,кӱ́ш,үөһэ
763,hinauf::ADV,кӱ́шкӧ,өрө
764,hinauf::ADV,кӱ́шкӧ,үөһэ
765,überall::ADV,чыла́ вере́,бэйдиэ
766,nicht::ADV,ок,буолбатах
767,nicht::ADV,о́геш,буолбатах
768,ein wenig::ADV,изи́ш,кыратык
769,kaum::ADV,пыкше́,нэһиилэ
770,sehr::ADV,чот,бэрт
771,sehr::ADV,чот,наһаа
772,so::ADV,тыге́,оччо
773,so::ADV,тыге́,оннук
774,noch::ADV,а́ле,өссө
775,nur::ADV,гына́,эрэ
776,nur::ADV,гына́,сыччах
777,schon::ADV,ы́нде,бэлиэр
778,wieder::ADV,ада́к,эмиэ
779,vergebens::ADV,ара́м,таак
780,vor::PRP,о́нчыч,иннигэр
781,hinter::PRP,шеҥге́лне,кэлин
782,unter::PRP,йыма́лне,-ҕа
783,unter::PRP,йыма́лне,оһох түгэҕэ
784,durch::PRP,вошт,курдары
785,neben::PRP,вокте́н,аттыгар
786,zwischen::PRP,кокла́ште,ыккардынан
787,wegen::PRP,верч,уҥуортан
788,dies::PRN,ти́де,ити
789,dies::PRN,ти́де,бу
790,das::PRN,са́де,били
791,alles::PRN,чыла́,барыта
792,ich::PRN,мый,мин
793,du::PRN,тый,эн
794,er::PRN,ту́до,кнни
795,wir::PRN,ме,биһиги
796,ihr::PRN,те,эһиги
797,sie::PRN,ну́но,кинилэр
798,was::FPRN,мо,туох
799,wer::FPRN,кӧ,ким
800,wo::FADV,куша́н,ханна
801,wohin::FADV,куш,ханна
802,wohin::FADV,ку́шко,ханна
803,wie::FADV,кузе́,хайдах
804,warum::FADV,мо,тоҕо
805,warum::FADV,мола́н,тоҕо
806,wieviel::FNUM,куна́р,төһө
807,eins::NUM,ик,биир
808,zwei::NUM,ко́кыт,икки
809,drei::NUM,кум,үс
810,vier::NUM,ныл,түөрт
811,fünf::NUM,вич,биэс
812,sechs::NUM,куд,алта
813,sieben::NUM,шым,сэттэ
814,acht::NUM,канда́ш,аҕыс
815,neun::NUM,инде́ш,тоҕус
816,zehn::NUM,лу,уон
817,elf::NUM,лати́к,уон биир
818,zwölf::NUM,латко́к,уон икки
819,zwanzig::NUM,ко́ло,сүүрбэ
820,dreißig::NUM,ку́мло,отут
821,vierzig::NUM,ны́лле,түөрт уон
822,fünfzig::NUM,ви́тле,биэс уон
823,sechzig::NUM,ку́дло,алта уон
824,siebzig::NUM,шы́мле,сэттэ уон
825,achtzig::NUM,канда́шле,аҕыс уон
826,neunzig::NUM,инде́шле,тоҕус уонус
827,hundert::NUM,шӱ́дӧ,сүүс
828,tausend::NUM,тӱже́м,тыһыынча
829,und::CNJ,да,да
830,und::CNJ,да,уонна
831,und::CNJ,да,итиэннэ
832,und::CNJ,ден,да
833,und::CNJ,ден,уонна
834,und::CNJ,ден,итиэннэ
835,oder::CNJ,я,эбэтэр
836,oder::CNJ,а́ле,эбэтэр
837,stehen::V,шога́ш,тур
838,sitzen::V,шинча́ш,олор
839,liegen::V,кия́ш,сыт
840,hängen::V,кеча́ш,санньылый
841,werden::V,лия́ш,буол
842,passieren::V,лия́ш,буол
843,beginnen::V,тӱҥгала́ш,саҕалан
844,enden::V,пыта́ш,бүт
845,wechseln::V,вашталта́ш,уларый
846,aufgehen[Sonne]::V,лекта́ш,ой
847,untergehen[Sonne]::V,шинча́ш,киир
848,scheinen[Sonne]::V,волгалта́ш,сырдат
849,donnern::V,кӱдырта́ш,эт
850,donnern::V,сургалта́ш,эт
851,wehen::V,пуа́ш,үр
852,strömen::V,шийалтара́ш,кутулун
853,fließen::V,йога́ш,сүүр
854,sich drehen::V,пӧрда́ш,эргий
855,schwanken::V,лӱҥга́ш,биэтэҥнээ
856,schwanken::V,тайныла́ш,биэтэҥнээ
857,schwingen::V,рӱпшалта́ш,эйэҥнээ
858,fallen::V,воза́ш,оҕут
859,fallen::V,йӧрла́ш,оҕут
860,brennen::V,йӱла́ш,умай
861,rauchen::V,шикша́ш,буруолаа
862,regnen::V,йӱра́ш,самыырдаа
863,gefrieren::V,кылма́ш,тоҥ
864,gefrieren::V,ияҥа́ш,тоҥ
865,tauen::V,шула́ш,ир
866,schmelzen::V,лева́ш,уулун
867,trocknen::V,кошка́ш,куур
868,sieden::V,шола́ш,оргуй
869,faulen::V,шӱя́ш,сытый
870,verfaulen::V,шӱйы́н шуа́ш,сытыйан_хаал
871,reißen::V,кӱрла́ш,хайыт
872,reißen::V,кӱрла́ш,быһытталан
873,versinken::V,пуре́н кая́ш,тимир
874,versinken::V,пуре́н кая́ш,батылын
875,vergehen::V,эрте́н кая́ш,дьай
876,erscheinen::V,толы́н лекта́ш,көһүн
877,verschwinden::V,йома́ш,сүт
878,sinken::V,пуча́ш,намтаа
879,abnehmen::V,пуча́ш,аччаа
880,zunehmen::V,шукема́ш,элбээ
881,steigen::V,нӧлталта́ш,үрдээ
882,wachsen::V,кушка́ш,үүн
883,glänzen::V,йылгыжа́ш,кылбай
884,funkeln::V,чолга́ш,күлүмнээ
885,funkeln::V,чолга́ш,күлүмүрдээ
886,lärmen::V,рӱшка́ш,тыаһаа
887,läuten::V,мура́ш,собуоннаа
888,klingeln::V,йыҥгырта́ш,линкинээ
889,klirren::V,чылдыртата́ш,айгырат
890,brausen::V,лӱшка́ш,сирилээ
891,rauschen::V,лыжга́ш,суугунаа
892,klingen::V,йоҥга́ш,доргуй
893,bellen::V,опта́ш,үр
894,heulen::V,урмыжа́ш,улуй
895,blasen::V,пуала́ш,үр
896,pfeifen::V,шӱ́шкаш,иһиир
897,schreien::V,кычкыра́ш,кылан
898,schreien::V,кычкыра́ш,хаһыытаа
899,stöhnen::V,йыҥыса́ш,ынчыктаа
900,zittern::V,чытыра́ш,титирээ
901,zittern::V,чытыра́ш,дьигиһий
902,leben::V,ила́ш,олор
903,geboren werden::V,шоча́ш,төрөө
904,atmen::V,шӱла́ш,тыын
905,trinken::V,йӱа́ш,ис
906,essen::V,кочка́ш,аһаа
907,schlucken::V,нела́ш,ыйыһын
908,müde werden::V,ноя́ш,сылай
909,einschlafen::V,мале́н колта́ш,утуйан хаал
910,schlafen::V,мала́ш,утуй
911,schlafen::V,мала́ш,утуйа сыт
912,aufwachen::V,помыжалта́ш,уһугун
913,aufstehen::V,кынела́ш,тур
914,sich erholen::V,кана́ш,сынньан
915,krank werden::V,черлане́н воза́ш,ыарый
916,krank sein::V,черлане́н кия́ш,ыарый
917,krank sein::V,черлане́н кия́ш,ыарыт
918,schmerzen::V,коршта́ш,ыарыт
919,husten::V,кокыра́ш,сөтөлүн
920,genesen::V,тӱрла́ш,көн
921,genesen::V,тазаҥа́ш,көн
922,sterben::V,кола́ш,өл
923,umkommen::V,вуй йома́ш,өл
924,umkommen::V,вуй йома́ш,оҕут
925,sich bewegen::V,кошта́ш,хамсаа
926,sich rühren::V,тарвана́ш,хамсаа
927,sich erheben::V,кынела́ш,тур
928,sich setzen::V,шинча́ш,олор
929,hinfallen::V,йӧрла́ш,оҕут
930,laufen::V,кошта́ш,хаам
931,schreiten::V,ошкыла́ш,атыллаа
932,spazierengehen::V,гуля́яш,дьаарбай
933,eilen::V,вашка́ш,тиэтэй
934,sich beeilen::V,вашкешта́ш,ыксаа
935,sausen::V,юлтка́ш,элээр
936,rennen::V,куржтала́ш,сүүрэкэлээ
937,springen::V,тӧршта́ш,ой
938,springen::V,тӧршта́ш,ыстан
939,klettern::V,кӱза́ш,ытын
940,schaukeln::V,лӱҥгалта́ш,эйэҥнээ
941,schaukeln::V,лӱҥгалта́ш,биэрэҥнээ
942,kriechen::V,нушка́ш,сыыл
943,schwimmen::V,ия́ш,уһун
944,schwimmen::V,ия́ш,харбаа
945,tauchen::V,шуҥгалта́ш,умус
946,rudern::V,удыра́ш,эрт
947,fahren::V,кудала́ш,айаннаа
948,fliegen::V,чоҥешта́ш,көт
949,gehen::V,кая́ш,бар
950,weggehen::V,кораҥа́ш,бар
951,abfahren::V,лекта́ш,бар
952,anhalten::V,чарна́ш,тохтоо
953,hineingehen::V,пура́ш,киир
954,eintreten::V,пура́ш,киир
955,kommen::V,тола́ш,кэл
956,ankommen::V,шуа́ш,кэл
957,ankommen::V,шуа́ш,тиий
958,zurückkommen::V,пӧртыла́ш,төнүн
959,bleiben::V,кода́ш,хаал
960,warten::V,вуча́ш,көһүт
961,erwarten::V,вуча́ш,күүт
962,erwarten::V,вуча́ш,көһүт
963,suchen::V,кычала́ш,ирдээ
964,suchen::V,кычала́ш,көрдөө
965,finden::V,муа́ш,бул
966,versuchen::V,толаша́ш,сорун
967,vorbereiten::V,ямдыла́ш,бэлэмнээ
968,lieben::V,йӧрата́ш,таптаа
969,mögen::V,йӧрата́ш,сөбүл
970,lachen::V,воштыла́ш,күл
971,rühren::V,ку́мыл тарвата́ш,долгут
972,weinen::V,шорта́ш,ытаа
973,schimpfen::V,каргаша́ш,үөҕүс
974,sich ärgern::V,сыра́ш,кыыһыр
975,sich ärgern::V,сыра́ш,кыйахан
976,sich fürchten::V,лӱда́ш,куттан
977,sich fürchten::V,лӱда́ш,дьиксин
978,fürchten::V,лӱда́ш,дьиксин
979,fürchten::V,лӱда́ш,куттан
980,fliehen::V,куржа́ш,күрээ
981,flüchten::V,куржа́ш,күрээ
982,sehen::V,ужа́ш,көр
983,anschauen::V,онча́ш,көр
984,ansehen::V,эскера́ш,көр
985,hören::V,кола́ш,бил
986,hören::V,кола́ш,иһит
987,zuhören::V,колышта́ш,иһит
988,probieren::V,тамла́ш,боруобалаан көр
989,probieren::V,тамла́ш,амсайан көр
990,riechen::V,ӱпшынча́ш,сытырҕаа
991,fühlen::V,шижа́ш,бил
992,scheinen::V,чуча́ш,көһүн
993,zu sehen sein::V,коя́ш,көһүн
994,vernehmen::V,кола́ш,иһит
995,frieren::V,кылма́ш,тоҥ
996,frieren::V,кылма́ш,үлүй
997,tun::V,ышта́ш,гын
998,können::V,мошта́ш,кыай
999,wollen::V,тӱна́ш,баҕар
1000,anfangen::V,тӱҥала́ш,саҕалаа
1001,beenden::V,пытара́ш,бүтэр
1002,aufhören::V,чарна́ш,уурай
1003,gelingen::V,сай лекта́ш,сатан
1004,geraten::V,лекта́ш,баар буолан биэр
1005,geraten::V,лекта́ш,баар буола тус
1006,geraten::V,лекта́ш,буолан таҕыс
1007,öffnen::V,поча́ш,ас
1008,schließen::V,петыра́ш,сап
1009,schließen::V,петыра́ш,хатаа
1010,stellen::V,шында́ш,уур
1011,stellen::V,шында́ш,туруор
1012,setzen::V,шында́ш,туруор
1013,setzen::V,шында́ш,уур
1014,legen::V,опта́ш,уур
1015,legen::V,пышта́ш,уур
1016,berühren::V,тӱка́ш,тыыт
1017,berühren::V,тӱка́ш,таарый
1018,verbinden::V,пида́ш,кэлгий
1019,bedecken::V,леведа́ш,бүрүй
1020,aufhängen::V,сака́ш,ыйаа
1021,anzünden::V,чӱкта́ш,умат
1022,aufheben::V,нӧлтала́ш,өрө тарт
1023,zurücklassen::V,кода́ш,бырах
1024,verlieren::V,йомдара́ш,сүтэр
1025,fallen lassen::V,воза́ш,түһэр
1026,fallen lassen::V,воза́ш,мүлчү тут
1027,machen::V,ышта́ш,оҥор
1028,machen::V,ышта́ш,оҥоһун
1029,herstellen::V,ямдыла́ш,оҥор
1030,bauen::V,чоҥа́ш,тут
1031,reparieren::V,ачала́ш,абырахтаа
1032,verbessern::V,саемда́ш,тупсар
1033,ändern::V,весемда́ш,уларыт
1034,graben::V,кӱнча́ш,хас
1035,beugen::V,пӱгырта́ш,бокут
1036,beugen::V,пӱгырта́ш,токурут
1037,beugen::V,пӱгырта́ш,бүк баттаа
1038,biegen::V,лывырта́ш,иэх
1039,biegen::V,лывырта́ш,өҕүлүннэр
1040,drehen::V,пӱтыра́ш,эргит
1041,drehen::V,пӱтыра́ш,эргичит
1042,wenden::V,ирала́ш,эргилин
1043,umdrehen::V,савырала́ш,түҥнэр
1044,heben::V,нӧлта́ш,көтөх
1045,hochheben::V,нӧлта́ш,таһаар
1046,ergreifen::V,руалта́ш,тут
1047,halten::V,куча́ш,тут
1048,drücken::V,иша́ш,ык
1049,drücken::V,темда́ш,ык
1050,schieben::V,шӱкала́ш,ас
1051,kratzen::V,удыра́ш,кыһыы
1052,lecken::V,нула́ш,салаа
1053,beißen::V,пура́ш,ытыр
1054,abreißen::V,кӱрла́ш,быһа тарт
1055,abreißen::V,кӱрла́ш,туура тарт
1056,abschneiden::V,пӱчка́ш,быс
1057,abschneiden::V,пӱчка́ш,быһан ыл
1058,abschneiden::V,пӱчка́ш,быһа баттаа
1059,binden::V,кылда́ш,кэлгий
1060,stecken::V,шуралта́ш,батары ас
1061,brechen::V,тодышта́ш,тоһут
1062,klopfen::V,кыра́ш,тоҥсуй
1063,hauen::V,тӱя́ш,оҕус
1064,kleben::V,клеитла́ш,силимнээ
1065,reiben::V,йыга́ш,аал
1066,reiben::V,туржала́ш,аал
1067,streichen::V,шӱра́ш,сыбаа
1068,schleifen::V,шума́ш,чочуй
1069,schleifen::V,яна́ш,чочуй
1070,schneiden::V,пӱчка́ш,быс
1071,rütteln::V,рӱза́ш,иэҕэҥнэт
1072,schütteln::V,почка́ш,сахсый
1073,schwenken::V,рӱза́ш,дайбаа
1074,schütten::V,опта́ш,кут
1075,füllen::V,тема́ш,толор
1076,einwickeln::V,вӱдыла́ш,суулаа
1077,tragen::V,нумала́ш,ит
1078,schleppen::V,шӱдыра́ш,сос
1079,ziehen::V,шупша́ш,тарт
1080,aufbewahren::V,арала́ш,уур
1081,aufbewahren::V,арала́ш,харай
1082,werfen::V,шуа́ш,бырах
1083,werfen::V,кышка́ш,бырах
1084,fangen::V,куча́ш,хап
1085,packen::V,руалта́ш,тут
1086,verstecken::V,тоя́ш,саһыар
1087,teilen::V,пӧла́ш,үллэр
1088,schicken::V,колта́ш,ыыт
1089,bringen::V,конда́ш,аҕал
1090,hinzufügen::V,ешара́ш,эп
1091,bekommen::V,нала́ш,ыл
1092,bekommen::V,нала́ш,булун
1093,erhalten::V,нала́ш,ыл
1094,nehmen::V,нала́ш,ыл
1095,wählen::V,сайла́ш,быыбардаа
1096,auswählen::V,таҥгла́ш,тал
1097,bewahren::V,сакла́ш,харай
1098,behindern::V,чаракла́ш,мэһэйдээ
1099,verderben::V,пужа́ш,буорту гын
1100,beschädigen::V,пужа́ш,алдьат
1101,zerbrechen::V,пудырта́ш,үлтүрүт
1102,zerreißen::V,кӱрла́ш,хайыта тарт
1103,zerstören::V,шалата́ш,алдьат
1104,verbrennen::V,йӱлата́ш,уоттаа
1105,geben::V,пуа́ш,биэр
1106,reichen::V,пуа́ш,аҕал
1107,schenken::V,пӧлекла́ш,бэлэхтээ
1108,versprechen::V,сӧра́ш,эрэннэр
1109,wünschen::V,тылана́ш,баҕар
1110,loben::V,мокта́ш,хайҕаа
1111,küssen::V,шупшала́ш,уураа
1112,wiegen::V,рӱпша́ш,бигээ
1113,zudecken::V,леведа́ш,сап
1114,zudecken::V,леведа́ш,бүрүй
1115,wecken::V,помыжалтара́ш,уһугуннар
1116,zeigen::V,ончыкта́ш,көрдөр
1117,führen::V,вӱда́ш,салай
1118,lehren::V,туныкта́ш,үөрэт
1119,unterrichten::V,туныкта́ш,үөрэт
1120,aufziehen::V,орышта́ш,иит
1121,leiten::V,вӱда́ш,салай
1122,leiten::V,вуйлата́ш,салай
1123,antreiben::V,поктыла́ш,кыһай
1124,lassen::V,-та́ш,күһэй
1125,einladen::V,ӱжа́ш,ыҥыр
1126,vereinigen::V,иктешла́ш,холбоо
1127,vereinigen::V,иктешла́ш,түм
1128,besuchen::V,то́лын кая́ш,сырыт
1129,besuchen::V,то́лын кая́ш,билсэ сырыт
1130,treffen::V,вашлия́ш,көрүс
1131,sich versammeln::V,погына́ш,мүһүн
1132,sich versammeln::V,погына́ш,түмүс
1133,sich versammeln::V,чумырга́ш,мүһүн
1134,sich versammeln::V,чумырга́ш,түмүс
1135,spielen::V,мода́ш,оонньоо
1136,singen::V,мура́ш,ыллаа
1137,tanzen::V,кушта́ш,үҥкүүлээ
1138,sich trennen::V,ойырла́ш,араҕыс
1139,verlassen::V,кудалта́ш,хааллар
1140,retten::V,утара́ш,өрүһүй
1141,bewachen::V,орола́ш,араҥаччылаа
1142,schützen::V,арала́ш,көмүскээ
1143,verteidigen::V,арала́ш,көмүскээ
1144,sich schlagen::V,кредала́ш,охсус
1145,schießen::V,лӱя́ш,ытыалаа
1146,siegen::V,сеҥа́ш,хот
1147,siegen::V,сеҥа́ш,кыай
1148,ärgern::V,сырыкта́ш,кыыһырт
1149,schlagen::V,пера́ш,оҕус
1150,treten::V,тошка́ш,тэп
1151,stechen::V,кера́ш,кэй
1152,stoßen::V,шӱкала́ш,кэп
1153,stoßen::V,шӱкала́ш,үтүрүй
1154,stehlen::V,шолышта́ш,уор
1155,stören::V,мешая́ш,мэһэйдээ
1156,belästigen::V,толаштара́ш,батар
1157,verbergen::V,шылта́ш,кистээ
1158,täuschen::V,ондала́ш,албыннаа
1159,betrügen::V,ондала́ш,албыннаа
1160,töten::V,пушта́ш,өлөр
1161,wohnen::V,ила́ш,олор
1162,arbeiten::V,пашалана́ш,үлэлээ
1163,arbeiten::V,паша́м ышта́ш,үлэлээ
1164,sammeln::V,пога́ш,мус
1165,sammeln::V,пога́ш,хомуй
1166,pflücken::V,кӱра́ш,үргээ
1167,jagen::V,сонарла́ш,бултаа
1168,fischen::V,кол куча́ш,балыктаа
1169,fassen::V,куча́ш,тут
1170,hüten::V,кӱта́ш,манаа
1171,treiben::V,покта́ш,үүр
1172,anbinden::V,йолышта́ш,баай
1173,füttern::V,пукша́ш,аһат
1174,melken::V,лӱшта́ш,ыа
1175,hacken::V,руа́ш,кэрт
1176,gießen::V,шава́ш,сиигирт
1177,reifen::V,кӱа́ш,бус
1178,zubereiten::V,ямдыла́ш,бэлэмнээ
1179,kochen::V,шолта́ш,буһар
1180,backen::V,кӱкташ,буһар
1181,braten::V,пуштыла́ш,хооруй
1182,braten::V,пуштыла́ш,ыһаарылаа
1183,braten::V,пуштыла́ш,соркуойдаа
1184,braten::V,жаритла́ш,хооруй
1185,braten::V,жаритла́ш,ыһаарылаа
1186,braten::V,жаритла́ш,соркуойдаа
1187,umrühren::V,луга́ш,былаа
1188,stricken::V,пида́ш,өр
1189,nähen::V,урга́ш,иистэн
1190,färben::V,чиялта́ш,кырааскалаа
1191,reinigen::V,эрыкта́ш,ыраастаа
1192,waschen::V,мушка́ш,сууй
1193,abwischen::V,ӱшта́ш,сот
1194,spülen::V,шӱалта́ш,сайҕаа
1195,fegen::V,ӱшта́ш,сиппий
1196,kehren::V,ӱшта́ш,харбаа
1197,baden::V,йӱштыла́ш,сөтүөлээ
1198,sich waschen::V,мушкылта́ш,суун
1199,ausziehen::V,кудаша́ш,уһул
1200,anziehen::V,чия́ш,кэтэрт
1201,sich anziehen::V,чия́ш,таҥын
1202,kämmen::V,шера́ш,тараа
1203,schmücken::V,тӱзата́ш,симээ
1204,schmücken::V,чеверта́ш,симээ
1205,sagen::V,ойла́ш,диэ
1206,sagen::V,каласа́ш,диэ
1207,sprechen::V,кутыра́ш,эт
1208,sprechen::V,кутыра́ш,саҥар
1209,reden::V,мутлана́ш,кэпсэт
1210,sich unterhalten::V,кутыра́ш,кэпсэт
1211,fragen::V,йода́ш,ыйыт
1212,bitten::V,йода́ш,көрдөс
1213,erzählen::V,ойла́ш,кэпсээ
1214,erzählen::V,ойла́ш,сэһэргээ
1215,mitteilen::V,увертара́ш,биллэр
1216,nennen::V,лӱмда́ш,ааттаа
1217,rufen::V,ӱжа́ш,ыҥыр
1218,prahlen::V,моктана́ш,чабылан
1219,prahlen::V,моктана́ш,киһиргээ
1220,übersetzen::V,кусара́ш,тылбаастаа
1221,denken::V,шона́ш,санаа
1222,denken::V,шона́ш,толкуйдаа
1223,glauben::V,ӱшана́ш,итэҕэй
1224,bemerken::V,шижа́ш,бэлиэтээ
1225,erkennen::V,пала́ш,бил
1226,begreifen::V,ыҥла́ш,өйдөө
1227,verstehen::V,умыла́ш,өйдөө
1228,lernen::V,тунема́ш,үөрэн
1229,wissen::V,шинча́ш,бил
1230,sich erinnern an::V,шарна́ш,аҕын
1231,vergessen::V,монда́ш,умун
1232,messen::V,виса́ш,кэмнээ
1233,messen::V,виса́ш,кээмэйдээ
1234,zählen::V,шотла́ш,аах
1235,rechnen::V,шотла́ш,аах
1236,lesen::V,луда́ш,аах
1237,malen::V,сӱретла́ш,уруһуйдаа
1238,zeichnen::V,сӱретла́ш,уруһуйдаа
1239,schreiben::V,воза́ш,суруй
1240,besitzen::V,лия́ш,баһылаа
1241,kaufen::V,нала́ш,атыылас
1242,verkaufen::V,ужала́ш,атыылаа
1243,bezahlen::V,тӱла́ш,төлөө
1244,zahlen::V,тӱла́ш,төлөө
1245,beherrschen::V,куча́ш,баһылаа
1246,ertragen::V,турка́ш,тулуй
