,Concept_ID,sl,kk
797,arm::A,réven,дәулетсіз
798,reich::A,bogàt,малды
799,bekannt::A,znán,таныс
800,bekannt::A,znán,көзтаныс
801,berühmt::A,sláven,атақты
802,berühmt::A,znamenít,атақты
803,fremd::A,túj,бөтен
804,verschieden::A,razlíčen,түрлі
805,nah::A,blížnji,жуық
806,nah::A,blížnji,етене
807,fern::A,dáleč,алыс
808,fern::A,dáleč,алыстағы
809,linker::A,lévi,сол
810,linker::A,lévi,солшыл
811,rechter::A,désni,оң
812,anderer::A,drúgi,өзге
813,anderer::A,drúgi,былайғы
814,erster::A,pŕvi,алғашқы
815,zweiter::A,drúgi,екінші
816,dritter::A,trétji,үшінші
817,letzter::A,poslédnji,артқы
818,letzter::A,poslédnji,кейінгі
819,allein::ADV,sám,серіксіз
820,auf einmal::ADV,obênem,бірден
821,zusammen::ADV,skúpaj,бірлесіп
822,lange::ADV,dólgo,ұзақ
823,plötzlich::ADV,náglo,кенет
824,plötzlich::ADV,nenádoma,кенет
825,sofort::ADV,prècej,әне-міне дегенше
826,später::ADV,poznêje,артынан
827,jetzt::ADV,zdàj,енді
828,jetzt::ADV,zdàj,қазір
829,heute::ADV,dánes,бүгін
830,morgen::ADV,jútri,ертең
831,bald::ADV,kmálu,тез
832,dann::ADV,nató,онан соң
833,dann::ADV,nató,сонан соң
834,gestern::ADV,včéraj,кеше
835,einst::ADV,nékdaj,бірде
836,einst::ADV,nékdaj,бір кезде
837,damals::ADV,tedàj,анада
838,damals::ADV,takràt,анада
839,danach::ADV,potèm,онан соң
840,danach::ADV,potèm,сонан соң
841,vorher::ADV,poprèj,бұрын
842,zuerst::ADV,spŕva,әуелі
843,zuerst::ADV,spŕva,алдымен
844,einmal::ADV,ênkrat,бір жолы
845,manchmal::ADV,včásih,кейде
846,oft::ADV,pogósto,ылғи
847,immer::ADV,védno,өнебойы
848,immer::ADV,zméraj,өнебойы
849,niemals::ADV,nikdàr,ешуақытта
850,hier::ADV,tù,бұнда
851,hier::ADV,tù,осында
852,hier::ADV,túkaj,бұнда
853,hier::ADV,túkaj,осында
854,hierhin::ADV,sèmkaj,бермен
855,von hier::ADV,od tú,бер жақтан
856,dort::ADV,tàm,анда
857,dorthin::ADV,tjà,әрі
858,geradeaus::ADV,rávno napréj,тура
859,vorwärts::ADV,napréj,ілгері
860,rückwärts::ADV,zádaj,артқа
861,zurück::ADV,nazáj,кейін қарай
862,unten::ADV,dôli,төменде
863,unten::ADV,spôdaj,төменде
864,hinab::ADV,dôl,астына
865,hinab::ADV,dôl,төмен
866,oben::ADV,gôri,жоғарыда
867,oben::ADV,zgôraj,жоғарыда
868,hinauf::ADV,gôr,өрге
869,überall::ADV,povsód,әрқайда
870,nicht::ADV,ne,емес
871,ein wenig::ADV,málo,азырақ
872,ein wenig::ADV,málo,аздаған
873,ein wenig::ADV,málo,азғантай
874,kaum::ADV,kómaj,зорға
875,sehr::ADV,zeló,орасан
876,so::ADV,takó,бұлай
877,so::ADV,takó,былайша
878,noch::ADV,še,әлі
879,nur::ADV,samó,ғана
880,schon::ADV,žè,түге
881,wieder::ADV,spét,жаңа
882,wieder::ADV,spét,қайта
883,wieder::ADV,spét,жаңадан
884,vergebens::ADV,zamàn,бекер
885,vergebens::ADV,zastónj,бекер
886,vor::PRP,pred,алды
887,hinter::PRP,za,артынан
888,unter::PRP,pod,түп
889,unter::PRP,pod,маңында
890,durch::PRP,skózi,арқылы
891,neben::PRP,kràj,іргеде
892,neben::PRP,kràj,жанында
893,neben::PRP,póleg,іргеде
894,neben::PRP,póleg,жанында
895,zwischen::PRP,med,арада
896,zwischen::PRP,izmed,арада
897,wegen::PRP,zarádi,үшін
898,dies::PRN,tó,бұ
899,dies::PRN,tó,осы
900,das::PRN,tó,сол
901,alles::PRN,vsè,дүйім
902,alles::PRN,vsè,күллі
903,ich::PRN,jàz,мен
904,du::PRN,tí,сен
905,er::PRN,òn,ол
906,wir::PRN,mí,біз
907,ihr::PRN,ví,сіз
908,sie::PRN,ôni,олар
909,was::FPRN,káj,не
910,wer::FPRN,kdó,кім
911,wo::FADV,kjé,кәні
912,wo::FADV,kjé,қайда
913,wohin::FADV,kám,қайда
914,wie::FADV,kakó,калай
915,warum::FADV,zakáj,неғып
916,wieviel::FNUM,kóliko,неше
917,wieviel::FNUM,kóliko,қанша
918,eins::NUM,êden,бір
919,zwei::NUM,dvá,екі
920,drei::NUM,trí,үш
921,vier::NUM,štíri,төрт
922,fünf::NUM,pét,бес
923,sechs::NUM,šést,алты
924,sieben::NUM,sédem,жеті
925,acht::NUM,ósem,сегіз
926,neun::NUM,devét,тоғыз
927,zehn::NUM,desét,он
928,elf::NUM,enájst,он бір
929,zwölf::NUM,dvánajst,он екі
930,zwanzig::NUM,dvájset,жиырма
931,dreißig::NUM,trídeset,отыз
932,vierzig::NUM,štírideset,қырық
933,fünfzig::NUM,pétdeset,елу
934,sechzig::NUM,šéstdeset,алпыс
935,siebzig::NUM,sédemdeset,жетпіс
936,achtzig::NUM,ósemdeset,сексен
937,neunzig::NUM,devétdeset,тоқсан
938,hundert::NUM,stó,жүз
939,tausend::NUM,tísoč,мың
940,und::CNJ,in,та
941,oder::CNJ,áli,әлде
942,oder::CNJ,áli,немесе
943,stehen::V,státi,тұру
944,sitzen::V,sedéti,отыру
945,liegen::V,ležáti,жату
946,hängen::V,viséti,ілу
947,werden::V,postáti,болу
948,werden::V,postáti,түрегелу
949,passieren::V,zgodíti se,болу
950,beginnen::V,začéti se,басталу
951,enden::V,končáti se,ада болу
952,wechseln::V,ménjati se,құбылу
953,wechseln::V,ménjati se,өзгеру
954,aufgehen[Sonne]::V,vzíti,шығу
955,untergehen[Sonne]::V,zaíti,батыру
956,scheinen[Sonne]::V,sijáti,жылтырау
957,donnern::V,grméti,күркіреу
958,wehen::V,píhati,огып тур
959,strömen::V,líti,сорғалау
960,fließen::V,têči,ағу
961,sich drehen::V,vrtéti se,айналу
962,schwanken::V,kolébati,толықсу
963,schwingen::V,níhati,тербелу
964,fallen::V,pádati,құлау
965,fallen::V,pádati,жығылу
966,fallen::V,pádati,төмендеу
967,brennen::V,goréti,жану
968,rauchen::V,kadíti se,түтету
969,regnen::V,deževáti,жауу
970,gefrieren::V,zmŕzniti,мұздай қату
971,gefrieren::V,zmŕzniti,мұз боп қату
972,tauen::V,tájati,жібу
973,schmelzen::V,kopnéti,еру
974,trocknen::V,sušíti se,курау
975,sieden::V,kipéti,қайнау
976,faulen::V,gníti,иістену
977,verfaulen::V,zgníti,шіру
978,reißen::V,tŕgati se,жыртылу
979,versinken::V,pogrézniti se,малтығу
980,vergehen::V,miníti,өту
981,erscheinen::V,pojáviti se,көріну
982,erscheinen::V,pojáviti se,көрініп қалу
983,verschwinden::V,izgíniti,ғайып_болу
984,sinken::V,péšati,ылдилау
985,sinken::V,péšati,төмендеу
986,abnehmen::V,pojémati,кемітілу
987,zunehmen::V,véčati se,көбею
988,zunehmen::V,množíti se,көбею
989,steigen::V,dvígati se,қобу
990,steigen::V,dvígati se,көтерілу
991,steigen::V,dvígati se,жоғарылау
992,wachsen::V,rásti,өсу
993,glänzen::V,sijáti,жалтырау
994,funkeln::V,ískriti se,жарқырау
995,funkeln::V,ískriti se,нұрлану
996,funkeln::V,ískriti se,жылтылдау
997,lärmen::V,ropotáti,шулау
998,lärmen::V,ropotáti,шуылдау
999,lärmen::V,razgrájati,шулау
1000,lärmen::V,razgrájati,шуылдау
1001,läuten::V,zvoníti,қоңыраулату
1002,klingeln::V,zvončkljáti,дыңғырлау
1003,klirren::V,žvenketáti,дыңылдату
1004,brausen::V,šuméti,тасу
1005,rauschen::V,šuštéti,сусылдау
1006,rauschen::V,šuštéti,сыбдырлау
1007,rauschen::V,šelestéti,сусылдау
1008,rauschen::V,šelestéti,сыбдырлау
1009,klingen::V,zvenéti,дыбыс шығару
1010,bellen::V,lájati,үру
1011,heulen::V,zavíjati,ұлу
1012,blasen::V,píhniti,үру
1013,pfeifen::V,pískati,ысқыру
1014,pfeifen::V,žvížgati,ысқыру
1015,schreien::V,kričáti,шыңғыру
1016,schreien::V,kričáti,айғайлау
1017,schreien::V,kričáti,байбайлау
1018,schreien::V,kričáti,бажалақтау
1019,stöhnen::V,stókati,ыңырсу
1020,stöhnen::V,stókati,ыңкылдау
1021,zittern::V,drgetáti,қалш
1022,zittern::V,drgetáti,қалшылдату
1023,leben::V,živéti,жасау
1024,leben::V,živéti,күнелту
1025,leben::V,živéti,күн көру
1026,leben::V,živéti,тіршілік ету
1027,geboren werden::V,rodíti se,туу
1028,atmen::V,díhati,дем алу
1029,atmen::V,díhati,ауа жұту
1030,trinken::V,píti,ішу
1031,trinken::V,píti,ұрттау
1032,essen::V,jésti,жеу
1033,essen::V,jésti,тамақтану
1034,schlucken::V,požírati,жұту
1035,müde werden::V,péšati,болдыру
1036,müde werden::V,utrúditi se,болдыру
1037,einschlafen::V,zaspáti,үйыктап калу
1038,schlafen::V,spáti,ұйықтау
1039,aufwachen::V,zbudíti se,ояну
1040,aufstehen::V,vstáti,ояну
1041,sich erholen::V,oddahníti se,тынығу
1042,krank werden::V,oboléti,кеселдену
1043,krank werden::V,oboléti,сырқаттану
1044,krank werden::V,oboléti,ауырып қалу
1045,krank werden::V,oboléti,ауыра бастау
1046,krank werden::V,oboléti,кеселге ұшырау
1047,krank werden::V,oboléti,сырқаттанып қалу
1048,krank sein::V,bíti bolán,ауыру
1049,krank sein::V,bíti bolán,сырқаттану
1050,schmerzen::V,boléti,ауырады
1051,husten::V,kášljati,жөтелу
1052,genesen::V,okrévati,айығу
1053,sterben::V,umréti,өлу
1054,sterben::V,umréti,қайтыс
1055,sterben::V,umréti,жантапсыру
1056,umkommen::V,pogíniti,өлу
1057,umkommen::V,pogíniti,қаза табу
1058,sich bewegen::V,zganíti se,жылжу
1059,sich rühren::V,premakníti se,қыбырлау
1060,sich erheben::V,vstájati,тұру
1061,sich erheben::V,vzdígniti se,тұру
1062,sich setzen::V,sésti,отыру
1063,hinfallen::V,pásti dôl,жығылу
1064,laufen::V,hodíti,жояу жүру
1065,schreiten::V,stópati,кадамдау
1066,spazierengehen::V,na sprehòd íti,қыдыру
1067,eilen::V,drvéti,асығу
1068,eilen::V,drvéti,жеделдену
1069,eilen::V,drvéti,жедепдеу
1070,sich beeilen::V,hitéti,асығу
1071,sich beeilen::V,hitéti,жеделдену
1072,sausen::V,dírkati,заулау
1073,rennen::V,dírjati,жүгіру
1074,springen::V,skákati,секіру
1075,klettern::V,plézati,өрмелеп шығу
1076,schaukeln::V,kolébati,тербелу
1077,kriechen::V,pláziti se,еңбектеу
1078,schwimmen::V,plávati,жүзу
1079,schwimmen::V,plávati,малту
1080,schwimmen::V,plávati,қалықтау
1081,tauchen::V,potápljati se,сүңгу
1082,rudern::V,vesláti,есу
1083,fahren::V,vozíti se,бару
1084,fahren::V,peljáti se,бару
1085,fliegen::V,létati,ұшу
1086,gehen::V,íti,бару
1087,weggehen::V,odíti,кету
1088,abfahren::V,odpeljáti se,жөнелу
1089,anhalten::V,ustáviti se,тоқтау
1090,hineingehen::V,íti nóter,кіру
1091,eintreten::V,vstopíti,ену
1092,kommen::V,príti,жету
1093,ankommen::V,prispéti,келу
1094,ankommen::V,prihájati,келу
1095,zurückkommen::V,vrníti se,қайту
1096,bleiben::V,ostáti,қалу
1097,warten::V,čákati,тосу
1098,erwarten::V,pričakováti,күту
1099,suchen::V,iskáti,іздеу
1100,finden::V,nájti,табу
1101,versuchen::V,poskúšati,талпыну
1102,vorbereiten::V,pripráviti,әзірлеу
1103,lieben::V,ljubíti,сүю
1104,mögen::V,márati,жарату
1105,mögen::V,márati,жақсы_көру
1106,lachen::V,smejáti se,күлу
1107,lachen::V,smejáti se,күлісу
1108,rühren::V,ganíti,көңілін бұзу
1109,weinen::V,jókati,жылау
1110,weinen::V,plákati,жылау
1111,schimpfen::V,psováti,ақырып-бақыру
1112,schimpfen::V,zmérjati,ақырып-бақыру
1113,sich ärgern::V,jezíti se,ашулану
1114,sich fürchten::V,báti se,сескену
1115,fürchten::V,báti se,қауіптену
1116,fürchten::V,báti se,сақсыну
1117,fliehen::V,bežáti,қашу
1118,fliehen::V,bežáti,қашып кету
1119,flüchten::V,pobégniti,қашу
1120,flüchten::V,pobégniti,қашып кету
1121,sehen::V,vídeti,көру
1122,anschauen::V,oglédati,назар салу
1123,ansehen::V,glédati,тамашалау
1124,hören::V,slíšati,есту
1125,zuhören::V,poslúšati,тыңдау
1126,zuhören::V,poslúšati,құлақ қою
1127,probieren::V,poskúšati,тату
1128,probieren::V,poskúšati,дәм тату
1129,riechen::V,dúhati,иіскеу
1130,fühlen::V,čutíti,сезу
1131,fühlen::V,čutíti,сезіну
1132,scheinen::V,zdéti se,болып көріну
1133,zu sehen sein::V,vídeti se,көріну
1134,vernehmen::V,čúti,есту
1135,vernehmen::V,čúti,есітіп қалу
1136,frieren::V,zébsti,тоңу
1137,frieren::V,zébsti,жаурау
1138,tun::V,délati,ету
1139,tun::V,délati,істеу
1140,können::V,môči,білу
1141,wollen::V,hotéti,қалау
1142,anfangen::V,začéti,бастау
1143,beenden::V,dokončáti,бітіру
1144,beenden::V,dokončáti,адақтау
1145,beenden::V,dokončáti,тамамдау
1146,beenden::V,dokončáti,аяқтап шығу
1147,aufhören::V,prenéhati,доғару
1148,gelingen::V,uspéti,жолы түсу
1149,gelingen::V,posréčiti se,жолы түсу
1150,geraten::V,obnêsti se,калу
1151,öffnen::V,odpréti,ашу
1152,öffnen::V,odpréti,ашып қою
1153,schließen::V,zapréti,жабу
1154,stellen::V,postáviti,қою
1155,stellen::V,postáviti,қойдыру
1156,setzen::V,posadíti,отырғызу
1157,legen::V,položíti,салу
1158,legen::V,položíti,калау
1159,berühren::V,dotíkati se,тию
1160,verbinden::V,obvézati,байлап алу
1161,verbinden::V,obvézati,сабақтастыру
1162,bedecken::V,pokríti,бүркеу
1163,aufhängen::V,obésiti,ілу
1164,aufhängen::V,obésiti,асып қою
1165,anzünden::V,zažgáti,тұтату
1166,aufheben::V,vzdígniti,көтеру
1167,zurücklassen::V,zapustíti,қалдыру
1168,verlieren::V,izgubíti,жоғалту
1169,fallen lassen::V,navréči,құлатып алу
1170,fallen lassen::V,navréči,қолдан түсіріп алу
1171,machen::V,naredíti,ету
1172,machen::V,naredíti,жасау
1173,machen::V,naredíti,жасап шығару
1174,machen::V,napráviti,ету
1175,machen::V,napráviti,жасау
1176,machen::V,napráviti,жасап шығару
1177,herstellen::V,izdélati,жасап шығару
1178,bauen::V,gradíti,тұрғызу
1179,reparieren::V,popráviti,оңдау
1180,verbessern::V,izbóljšati,дұрыстау
1181,ändern::V,spremeníti,өзгерту
1182,graben::V,kopáti,үңгу
1183,graben::V,grêbsti,үңгу
1184,beugen::V,upogníti,буғу
1185,biegen::V,zavíjati,ию
1186,biegen::V,zavíjati,майыстыру
1187,drehen::V,vrtéti,айналдыру
1188,wenden::V,obrníti,екінші жағын айналдыру
1189,umdrehen::V,zasúkati,бұру
1190,heben::V,dvígati,көтеру
1191,hochheben::V,privzdígniti,жоғарылату
1192,hochheben::V,privzdígniti,көтеру
1193,ergreifen::V,zgrábiti,бас_салу
1194,ergreifen::V,zgrábiti,шап_беріп_ұстап_алу
1195,ergreifen::V,zgrábiti,шап_беру
1196,ergreifen::V,zgrábiti,шап_ете_түсу
1197,halten::V,držáti,тұту
1198,halten::V,držáti,ұстау
1199,drücken::V,tiščáti,басу
1200,schieben::V,ríniti,итеру
1201,kratzen::V,práskati,қыру
1202,lecken::V,lízati,жалау
1203,beißen::V,grísti,қабу
1204,beißen::V,grísti,тістеу
1205,beißen::V,grísti,қауып алу
1206,abreißen::V,odtŕgati,үзу
1207,abschneiden::V,odrézati,қырқу
1208,binden::V,vézati,байланыстыру
1209,binden::V,vézati,байлап_алу
1210,binden::V,vézati,байластыру
1211,binden::V,vézati,байлау
1212,binden::V,vézati,буу
1213,binden::V,vézati,матау
1214,binden::V,vézati,сабақтастыру
1215,binden::V,vézati,ұштастыру
1216,stecken::V,vtakníti,сұғу
1217,brechen::V,lomíti,сындыру
1218,klopfen::V,tólči,қағу
1219,hauen::V,séči,соғу
1220,kleben::V,lépiti,желімдеу
1221,reiben::V,tréti,үйкеу
1222,reiben::V,dŕgniti,үйкеу
1223,streichen::V,namázati,сүйкеу
1224,schleifen::V,brúsiti,егеу
1225,schleifen::V,brúsiti,қайрау
1226,schleifen::V,brúsiti,егеулеу
1227,schneiden::V,rézati,кесу
1228,rütteln::V,strésti,қозғау
1229,rütteln::V,strésti,жұлмалау
1230,schütteln::V,majáti,дірілдету
1231,schütteln::V,majáti,селкілдету
1232,schwenken::V,obrníti,бұлғау
1233,schwenken::V,obrníti,сермеу
1234,schütten::V,sípati,құю
1235,füllen::V,napolníti,толтыру
1236,einwickeln::V,zavíti,орау
1237,tragen::V,nêsti,алып жүру
1238,schleppen::V,vláčiti,тарту
1239,ziehen::V,vléči,тарту
1240,aufbewahren::V,shranjeváti,сақтау
1241,werfen::V,lúčati,лақтыру
1242,fangen::V,ujéti,қармау
1243,fangen::V,ujéti,қағып алу
1244,packen::V,prijéti,шап беру
1245,packen::V,prijéti,шап ете түсу
1246,packen::V,prijéti,шап беріп ұстап алу
1247,verstecken::V,skríti,тығу
1248,verstecken::V,skríti,жасыру
1249,teilen::V,razdelíti,бөлу
1250,schicken::V,pošíljati,жіберу
1251,bringen::V,prinêsti,әкелу
1252,bringen::V,prinêsti,алып келу
1253,hinzufügen::V,pristáviti,қосу
1254,hinzufügen::V,pristáviti,үстеу
1255,bekommen::V,dobíti,алу
1256,erhalten::V,prejéti,алмақ
1257,nehmen::V,vzéti,алу
1258,nehmen::V,vzéti,алмақ
1259,wählen::V,izbírati,таңдау
1260,auswählen::V,izbráti,екшеу
1261,auswählen::V,izbráti,саралау
1262,auswählen::V,izbráti,сұрыптау
1263,auswählen::V,izbráti,сайлап алу
1264,bewahren::V,ohraníti,сақтау
1265,behindern::V,ovírati,оралғы болу
1266,verderben::V,pokváriti,бүлдіру
1267,beschädigen::V,poškodováti,бұзу
1268,zerbrechen::V,razlomíti,уату
1269,zerreißen::V,raztŕgati,жырту
1270,zerstören::V,razrúšiti,қирату
1271,zerstören::V,razrúšiti,талқандау
1272,verbrennen::V,sežgáti,өртеу
1273,verbrennen::V,sežgáti,жандыру
1274,verbrennen::V,sežgáti,өртеп жіберу
1275,verbrennen::V,sežgáti,жандырып жіберу
1276,geben::V,dáti,беру
1277,reichen::V,séči,беру
1278,reichen::V,molíti,беру
1279,schenken::V,podáriti,тарту
1280,versprechen::V,obljubíti,уәде беру
1281,wünschen::V,vóščiti,тілеу
1282,loben::V,hváliti,мақтау
1283,loben::V,hváliti,дәріптеу
1284,küssen::V,poljubováti,сүю
1285,wiegen::V,zíbati,тербеу
1286,zudecken::V,pokríti,бүркеу
1287,wecken::V,zbudíti,ояту
1288,zeigen::V,pokázati,көрсету
1289,führen::V,vêsti,ерту
1290,führen::V,vêsti,жетектеу
1291,lehren::V,učíti,оқыту
1292,unterrichten::V,poučeváti,оқыту
1293,aufziehen::V,vzgojíti,бағу
1294,leiten::V,uprávljati,басқару
1295,leiten::V,uprávljati,жетекшілік ету
1296,antreiben::V,goníti,асықтыру
1297,lassen::V,povzročíti,-ткізу
1298,lassen::V,povzročíti,мәжбүр ету
1299,einladen::V,povábiti,шақыру
1300,vereinigen::V,zdrúžiti,біріктіру
1301,vereinigen::V,zdrúžiti,біріктіріп қою
1302,besuchen::V,obiskáti,кіріп шығу
1303,besuchen::V,obiskáti,барып шығу
1304,treffen::V,pogodíti,кездесу
1305,sich versammeln::V,zbráti se,топталу
1306,spielen::V,igráti se,ойнау
1307,singen::V,péti,сайрау
1308,tanzen::V,plésati,билеу
1309,sich trennen::V,ločíti se,айрылысу
1310,verlassen::V,zapustíti,тастау
1311,retten::V,réšiti,құтқару
1312,bewachen::V,strážiti,күзету
1313,schützen::V,sčítiti,жақтау
1314,schützen::V,sčítiti,жақтасу
1315,verteidigen::V,braníti,қорғау
1316,sich schlagen::V,têpsti se,алысу
1317,schießen::V,stréljati,ату
1318,siegen::V,zmágati,жеңу
1319,ärgern::V,jezíti,ашуландыру
1320,ärgern::V,razbúriti,ашуландыру
1321,schlagen::V,têpsti,ұру
1322,schlagen::V,udáriti,ұру
1323,treten::V,teptáti,тебу
1324,stechen::V,ubôsti,шаншу
1325,stoßen::V,peháti,түрту
1326,stoßen::V,drégniti,түрту
1327,stehlen::V,ukrásti,ұрлау
1328,stehlen::V,pokrásti,ұрлау
1329,stören::V,motíti,кесірлен
1330,belästigen::V,nadlegováti,мазасын алу
1331,verbergen::V,skríti,сездірмеу
1332,täuschen::V,slepíti,жалған айту
1333,betrügen::V,várati,алдау
1334,betrügen::V,várati,алдап кету
1335,betrügen::V,várati,ақымақ қылу
1336,betrügen::V,ogoljufáti,алдау
1337,betrügen::V,ogoljufáti,алдап кету
1338,betrügen::V,ogoljufáti,ақымақ қылу
1339,töten::V,ubíti,құрту
1340,töten::V,ubíti,өлтіру
1341,wohnen::V,prebívati,мекендеу
1342,wohnen::V,prebívati,өмір сүру
1343,arbeiten::V,délati,істеу
1344,arbeiten::V,délati,еңбектену
1345,sammeln::V,zbráti,жыю
1346,pflücken::V,obráti,жұлу
1347,jagen::V,lovíti,аулау
1348,fischen::V,ribáriti,балык_аулау
1349,fassen::V,zajéti,ұстау
1350,hüten::V,pásti,жаю
1351,hüten::V,pásti,бағу
1352,treiben::V,pogánjati,айдау
1353,anbinden::V,privézati,байлау
1354,füttern::V,kŕmiti,ас ішкізу
1355,füttern::V,kŕmiti,азықтандыру
1356,füttern::V,kŕmiti,қоректендіру
1357,melken::V,mólsti,сауу
1358,hacken::V,sékati,турау
1359,gießen::V,ulíti,суару
1360,reifen::V,zoréti,жетілу
1361,zubereiten::V,pripráviti,даяр ету
1362,kochen::V,kúhati,асу
1363,backen::V,cvréti,пісіру
1364,braten::V,pêči,қуыру
1365,umrühren::V,preméšati,былғалау
1366,umrühren::V,preméšati,сапырылыстыру
1367,stricken::V,plêsti,торлау
1368,stricken::V,plêsti,тоқу
1369,nähen::V,šívati,тігу
1370,färben::V,bárvati,бояу
1371,färben::V,bárvati,сырлау
1372,reinigen::V,očístiti,аршу
1373,reinigen::V,očístiti,тазалау
1374,waschen::V,opráti,жуу
1375,abwischen::V,obrísati,сүрту
1376,spülen::V,splakováti,шаю
1377,fegen::V,pométati,сыпыру
1378,kehren::V,mésti,сыпыру
1379,baden::V,kópati se,шомылу
1380,sich waschen::V,umíti se,жуыну
1381,ausziehen::V,izvléči,шешу
1382,anziehen::V,obléči,кигізу
1383,sich anziehen::V,obléči se,киіну
1384,kämmen::V,česáti,тарау
1385,schmücken::V,okrasíti,әсемдеу
1386,schmücken::V,okrasíti,мәнерлеу
1387,schmücken::V,okrasíti,көріктендіру
1388,sagen::V,dejáti,деу
1389,sagen::V,dejáti,айту
1390,sprechen::V,govoríti,деу
1391,sprechen::V,govoríti,айту
1392,reden::V,rêči,сөйлеу
1393,reden::V,rêči,сөйлесу
1394,reden::V,rêči,тіл қатысу
1395,sich unterhalten::V,razgovárjati se,сұхбаттасу
1396,fragen::V,vprášati,сұрау
1397,bitten::V,prosíti,өтіну
1398,bitten::V,prosíti,жалыну
1399,erzählen::V,práviti,айту
1400,mitteilen::V,naznániti,білдіру
1401,nennen::V,imenováti,атау
1402,rufen::V,klícati,шақыру
1403,prahlen::V,baháti se,бөсу
1404,übersetzen::V,prevêsti,аудару
1405,denken::V,mísliti,ойлау
1406,glauben::V,verjéti,нану
1407,glauben::V,verjéti,илану
1408,bemerken::V,opáziti,аңғару
1409,erkennen::V,spoznáti,тану
1410,begreifen::V,pôjmiti,ұғу
1411,begreifen::V,pôjmiti,аңғарып алу
1412,verstehen::V,razuméti,пайым
1413,verstehen::V,razuméti,түсіну
1414,lernen::V,učíti se,оқу
1415,wissen::V,znáti,хабардар болу
1416,wissen::V,védeti,хабардар болу
1417,sich erinnern an::V,spómniti se,еске түсіру
1418,vergessen::V,pozábiti,ұмыту
1419,messen::V,mériti,өлшеу
1420,zählen::V,štéti,санау
1421,rechnen::V,račúnati,санап шығару
1422,rechnen::V,račúnati,санап шығу
1423,rechnen::V,račúnati,санау
1424,lesen::V,bráti,оқу
1425,lesen::V,čítati,оқу
1426,malen::V,slíkati,сурет салу
1427,zeichnen::V,rísati,сурет салу
1428,schreiben::V,písati,жазу
1429,besitzen::V,iméti,болу
1430,kaufen::V,kupíti,алу
1431,kaufen::V,kupíti,әперу
1432,verkaufen::V,prodáti,сату
1433,bezahlen::V,pláčati,төлеу
1434,bezahlen::V,pláčati,ақы беру
1435,bezahlen::V,pláčati,ақы төлеу
1436,zahlen::V,plačeváti,төлеу
1437,beherrschen::V,obvládati,билеу
1438,ertragen::V,prenêsti,төзу
1439,ertragen::V,prenêsti,шыдау
1440,Verstand::N,,ақыл
1441,Verstand::N,,парасат
