,Concept_ID,fa,te
688,jung::A,جوان,పసి
689,arm::A,فقیر,బీద
690,reich::A,پولدار,ధనవంతుడైన
691,reich::A,ثروتمند,ధనవంతుడైన
692,bekannt::A,آشنا,తెలిసిన
693,bekannt::A,معلوم,తెలిసిన
694,berühmt::A,مشهور,ప్రపిద్దికెక్కివ
695,fremd::A,خارجی,అన్యమైన
696,fremd::A,بیگانه,అన్యమైన
697,verschieden::A,مختلف,భేదమైన
698,verschieden::A,متفاوت,భేదమైన
699,nah::A,نزدیک,దగ్గఱనున్న
700,fern::A,دور,దూరమందున్న
701,linker::A,چپ,ఎడమప్రక్కగ
702,rechter::A,راست,కుడి
703,anderer::A,دیگر,వేఱ్తెన
704,erster::A,اول,మొదటి
705,zweiter::A,دوم,రెండన
706,dritter::A,سوم,మూడో
707,letzter::A,آخر,కడపటి
708,allein::ADV,تنها,ఒంటిగా
709,auf einmal::ADV,همزمان,హరాత్తుగ
710,zusammen::ADV,باهم,కలిసి
711,lange::ADV,مدت‌ها,బహుకాలము
712,lange::ADV,مدت زیادی,బహుకాలము
713,plötzlich::ADV,ناگهان,హరాత్తుగ
714,sofort::ADV,فوراً,తక్షణము
715,später::ADV,بعدها,ఇటీవలి
716,jetzt::ADV,حالا,ఇప్పుడు
717,jetzt::ADV,اکنون,ఇప్పుడు
718,heute::ADV,امروز,నేడు
719,morgen::ADV,فردا,ఱేపు
720,bald::ADV,زود,శీఘ్రముగ
721,bald::ADV,بزودی,శీఘ్రముగ
722,dann::ADV,سپس,అప్పుడు
723,dann::ADV,آنوقت,అప్పుడు
724,gestern::ADV,دیروز,నిన్నటి దినము
725,einst::ADV,وقتی,పూర్వమొకప్పుడు
726,einst::ADV,زمانی,పూర్వమొకప్పుడు
727,damals::ADV,آنوقت,అప్పుడు
728,damals::ADV,آنزمان,అప్పుడు
729,danach::ADV,بعد,అప్పుడు
730,vorher::ADV,قبلاً,ఎదుట
731,zuerst::ADV,اول,మొదటిలో
732,zuerst::ADV,ابتداء,మొదటిలో
733,einmal::ADV,یکدفعه,ఒకసారి
734,manchmal::ADV,گاهی,అప్పటప్పటికి
735,manchmal::ADV,بعضی اوقات,అప్పటప్పటికి
736,oft::ADV,اغلب,తఱచుగా
737,immer::ADV,همیشه,ఎల్లప్పుడు
738,niemals::ADV,هرگز,ఎప్పుడునులేదు
739,hier::ADV,اینجا,ఇక్కడ
740,hierhin::ADV,به اینجا,ఇక్కడకు
741,von hier::ADV,از اینجا,ఇక్కడనుండి
742,dort::ADV,آنجا,అక్కడ
743,dorthin::ADV,به آنجا,అక్కడికి
744,geradeaus::ADV,راست,సూటిగా
745,vorwärts::ADV,جلو,ముందుకు
746,vorwärts::ADV,به پیش,ముందుకు
747,rückwärts::ADV,عقب,వెనుకకు
748,zurück::ADV,پس,వెనుకభాగము
749,zurück::ADV,عقب,వెనుకభాగము
750,zurück::ADV,بالعکس,వెనుకభాగము
751,unten::ADV,زیر,క్రింద
752,unten::ADV,پایین,క్రింద
753,hinab::ADV,به پایین,కిందికి
754,oben::ADV,بالا,మీద
755,hinauf::ADV,به بالا,పైకి
756,überall::ADV,همه‌جا,అంతటా
757,nicht::ADV,نه,కాదు
758,ein wenig::ADV,کمی,కొంచెము
759,kaum::ADV,به سختی,చాలిచాలక
760,sehr::ADV,خیلی,చాల
761,sehr::ADV,بسیار,చాల
762,so::ADV,چنین,ఆలాగున
763,so::ADV,اینطور,ఆలాగున
764,noch::ADV,هنوز,ఇప్పటికిని
765,nur::ADV,فقط,మాత్రము
766,nur::ADV,تنها,మాత్రము
767,schon::ADV,قبلاً,ఇదివఱకే
768,schon::ADV,به این زودی,ఇదివఱకే
769,wieder::ADV,باز,తిరిగి
770,wieder::ADV,دوباره,తిరిగి
771,vergebens::ADV,بیهوده,నిష్ఫలముగా
772,vor::PRP,در جلوی,ముందు
773,hinter::PRP,پشت,వెనుక
774,unter::PRP,تحت,క్రింద
775,durch::PRP,از وسط,ద్వారా
776,durch::PRP,از ميان,ద్వారా
777,neben::PRP,کنار,దగ్గెర
778,neben::PRP,پهلوی,దగ్గెర
779,zwischen::PRP,بین,మధ్య
780,zwischen::PRP,میان,మధ్య
781,wegen::PRP,برای,కారణంగా
782,wegen::PRP,بخاطر,కారణంగా
783,dies::PRN,این,ఇది
784,das::PRN,آن,అది
785,alles::PRN,تمام,సకలము
786,alles::PRN,همه‌چیر,సకలము
787,ich::PRN,من,నేను
788,du::PRN,تو,నీవు
789,er::PRN,او,అతడు
790,wir::PRN,ما,మనము
791,ihr::PRN,شما,మీరు
792,sie::PRN,آنها,వారు
793,was::FPRN,چه,ఏమి
794,wer::FPRN,کی,ఎవడు
795,wo::FADV,کجا,ఎక్కడ
796,wohin::FADV,بکجا,ఎందుకు
797,wie::FADV,چطور,ఎట్టు
798,wie::FADV,چگونه,ఎట్టు
799,warum::FADV,چرا,ఏల
800,warum::FADV,برای چه,ఏల
801,wieviel::FNUM,چند,ఎంత
802,wieviel::FNUM,چقدر,ఎంత
803,eins::NUM,یک,ఒకటి
804,zwei::NUM,دو,రెండు
805,drei::NUM,سه,మూడు
806,vier::NUM,چهار,నాలుగు
807,fünf::NUM,پنج,అయిదు
808,sechs::NUM,شش,ఆఱు
809,sieben::NUM,هفت,ఏరు
810,acht::NUM,هشت,ఎనిమదు
811,neun::NUM,نه,తొమ్మిది
812,zehn::NUM,ده,పది
813,elf::NUM,یازده,పదునొకొండు
814,zwölf::NUM,دوازده,పండ్రండు
815,zwanzig::NUM,بیست,ఇరుపది
816,dreißig::NUM,سی,ముప్పది
817,vierzig::NUM,چهل,నలువది
818,fünfzig::NUM,پنجاه,ఏబది
819,sechzig::NUM,شصت,అరుపది
820,siebzig::NUM,هفتاد,డెబ్బది
821,achtzig::NUM,هشتاد,ఎనుబది
822,neunzig::NUM,نود,తొంబది
823,hundert::NUM,صد,నూఱు
824,tausend::NUM,هزار,వేయి
825,und::CNJ,و,మఱియు
826,oder::CNJ,یا,లేక
827,stehen::V,ایستادن,నిలుచు
828,sitzen::V,نشستن,కూర్చుండు
829,liegen::V,خوابیدن,పండుకొనుట
830,liegen::V,دراز کشیدن,పండుకొనుట
831,hängen::V,آویزان بودن,వ్రేలాడదీయు
832,werden::V,شدن,అగు
833,passieren::V,گذشتن,సంభవించు
834,passieren::V,اتفاق افتادن,సంభవించు
835,beginnen::V,شروع شدن,ఆరంభించు
836,enden::V,تمام شدن,తీరుట
837,wechseln::V,عوض شدن,మార్చు
838,aufgehen[Sonne]::V,برآمدن,ఉదయించు
839,aufgehen[Sonne]::V,طلوع کردن,ఉదయించు
840,untergehen[Sonne]::V,غروب کردن,అస్తమించు
841,scheinen[Sonne]::V,تابیدن,ప్రకాశించు
842,donnern::V,رعد زدن,ఉరుముట
843,wehen::V,دمیدن,దురద్పప్టము
844,strömen::V,روان شدن,పారుట
845,fließen::V,روان شدن,ప్రవహించు
846,sich drehen::V,چرخیدن,తిరుగు
847,schwanken::V,خم و راست شدن,ఆడించుట
848,schwingen::V,تاب خوردن,ఊగుట
849,schwingen::V,نوسان کردن,ఊగుట
850,fallen::V,افتادن,పడు
851,fallen::V,سقوط کردن,పడు
852,brennen::V,سوزاندن,కాలుట
853,rauchen::V,دود کردن,పొగసుట
854,regnen::V,باران آمدن,కురిపించుట
855,gefrieren::V,یخ بستن,గడ్డకట్టు
856,tauen::V,آب شدن,కరగు
857,schmelzen::V,آب شدن,కరగు
858,trocknen::V,خشک شدن,యెండుట
859,sieden::V,جوشیدن,ఉడుకు
860,faulen::V,فاسد شدن,క్రుళ్లు
861,verfaulen::V,پوسیدن,క్షిణించు
862,reißen::V,پاره شدن,చించు
863,versinken::V,غرق شدن,మునుగు
864,vergehen::V,گذشتن,సంభవించు
865,erscheinen::V,ظاهر شدن,కనబడు
866,verschwinden::V,گم شدن,అదృశ్యమగు
867,verschwinden::V,از بین رفتن,అదృశ్యమగు
868,sinken::V,پایین آمدن,ముణుగుట
869,abnehmen::V,کم شدن,తగ్గు
870,zunehmen::V,زیاد شدن,పెరుగుట
871,steigen::V,بالا رفتن,లేచు
872,wachsen::V,قد کشیدن,పెరుగు
873,glänzen::V,برق زدن,ప్రకాశించు
874,funkeln::V,جرقه زدن,ప్రకాశించు
875,lärmen::V,شلوغ کردن,అరుచుట
876,läuten::V,زنگ زدن,మేళవించుట
877,klingeln::V,زنگ زدن,వాయించుట
878,klirren::V,جرنگ جرنگ صدا کردن,ఘంటానాదము
879,brausen::V,طوفانی بودن,గర్జించు
880,rauschen::V,خش‌خش کردن,చటచటమనుట
881,klingen::V,صدا دادن,ధ్వనించుట
882,bellen::V,عوعو کردن,అఱచు
883,heulen::V,زوزه کشیدن,కూయు
884,blasen::V,فوت کردن,దురద్పప్టము
885,pfeifen::V,سوت زدن,ఈలవేయు
886,schreien::V,فریاد زدن,అఱచు
887,stöhnen::V,نالیدن,మూలుగు
888,zittern::V,لرزیدن,వణకు
889,leben::V,زیستن,జీవించుట
890,leben::V,زندگی کردن,జీవించుట
891,geboren werden::V,متولد شدن,పుట్టుట
892,atmen::V,تنفس کردن,ఉపిరి తీయు
893,trinken::V,نوشیدن,త్రాగు
894,essen::V,خوردن,తిను
895,schlucken::V,بلعیدن,మ్రింగు
896,schlucken::V,قورت دادن,మ్రింగు
897,müde werden::V,خسته شدن,అలయు
898,einschlafen::V,خواب رفتن,నిద్రించు
899,schlafen::V,خوابیدن,నిద్రురించు
900,aufwachen::V,از خواب بیدار شدن,మేలుకొను
901,aufstehen::V,بیدار شدن,లేచు
902,sich erholen::V,استراحت کردن,నడ్డి వాల్చు
903,krank werden::V,مریض شدن,జబ్బుపడు
904,krank sein::V,بیمار بودن,జబ్బు చేయు
905,schmerzen::V,درد کردن,నొచ్చుట
906,husten::V,سرفه کردن,దగ్గుట
907,genesen::V,بهبود یافتن,కుదురుట
908,sterben::V,مردن,మరణించు
909,umkommen::V,کشته شدن,నశించు
910,sich bewegen::V,حرکت کردن,కదలు
911,sich rühren::V,تکان خوردن,కదలు
912,sich erheben::V,برخواستن,లేచు
913,sich setzen::V,نشستن,కూర్చుణ్డు
914,hinfallen::V,زمین خوردن,దొర్లు
915,laufen::V,پیاده رفتن,నడచు
916,schreiten::V,قدم زدن,అడుగుపెట్టుట
917,spazierengehen::V,گردش رفتن,పచారు చేయు
918,eilen::V,شتاب کردن,తొందరపడు
919,sich beeilen::V,عجله کردن,త్వరపెట్టు
920,sausen::V,صفیر کشیدن,విసరికొట్టు
921,rennen::V,دویدن,పరుగెత్తు
922,springen::V,پریدن,దుముకు
923,klettern::V,بالا رفتن,ఎక్కు
924,schaukeln::V,تاب خوردن,ఉయ్యాల ఊగు 
925,kriechen::V,خزیدن,ప్రాకు
926,schwimmen::V,شنا کردن,ఈదు
927,tauchen::V,غواصی کردن,మునుగు
928,rudern::V,پارو زدن,తెడ్లతోఁగడపు
929,fahren::V,سواره رفتن,నడపు
930,fliegen::V,پریدن,ఎగురు
931,gehen::V,رفتن,పోవు
932,weggehen::V,رفتن,బయలుదేరు
933,abfahren::V,حرکت کردن,విడిచిపోవు
934,anhalten::V,ایست کردن,నిలుపు
935,hineingehen::V,داخل شدن,ప్రవేశించు
936,eintreten::V,وارد شدن,ప్రవేశించు
937,kommen::V,آمدن,వచ్చు
938,ankommen::V,رسیدن,వచ్చి చేరు
939,zurückkommen::V,برگشتن,తిరిగీవచ్చుట
940,bleiben::V,ماندن,ఉండు
941,warten::V,منتظر بودن,కనిపెట్టు
942,erwarten::V,انتظار داشتن,నిరిక్షించు
943,suchen::V,جستجو کردن,వెదకు
944,finden::V,یافتن,కనుగొను
945,finden::V,پیدا کردن,కనుగొను
946,versuchen::V,سعی کردن,ప్రయత్నించు
947,versuchen::V,کوشش کردن,ప్రయత్నించు
948,vorbereiten::V,آماده کردن,తయారుచేయు
949,lieben::V,عاشق بودن,ప్రేమించు
950,mögen::V,میل داشتن,ఇష్టపడు
951,mögen::V,دوست داشتن,ఇష్టపడు
952,lachen::V,خندیدن,నవ్వు
953,rühren::V,به رقت آوردن,గుండె తాకు
954,weinen::V,گریه کردن,వీడ్చు
955,schimpfen::V,فحاشی کردن,గొణుగు
956,sich ärgern::V,ناراحت شدن,అలుగు
957,sich fürchten::V,واهمه کردن,భయపడు
958,fürchten::V,ترسیدن,భయపడు
959,fliehen::V,گریختن,పాఱిపోపు
960,flüchten::V,فرار کردن,తప్పించుకొను
961,sehen::V,دیدن,చూచు
962,anschauen::V,نگاه کردن,చూచు
963,ansehen::V,تماشا کردن,కాచియుండు
964,hören::V,شنیدن,విను
965,zuhören::V,گوش دادن,విను
966,probieren::V,چشیدن,చవిచూచుట
967,riechen::V,بوییدن,వాసనచూచు
968,riechen::V,بو کردن,వాసనచూచు
969,fühlen::V,احساس کردن,స్పర్శించుట
970,scheinen::V,بنظر آمدن,కనబడు
971,zu sehen sein::V,دیده شدن,చూవు
972,vernehmen::V,شنیدن,విను
973,frieren::V,سرد بودن,చలికి వడకు
974,tun::V,کردن,చేయు
975,können::V,توانستن,గల
976,wollen::V,خواستن,కోరు
977,anfangen::V,شروع کردن,ఆరంభించు
978,beenden::V,تمام کردن,ముగించు
979,beenden::V,پایان دادن,ముగించు
980,aufhören::V,دست کشیدن,నిలుపు
981,gelingen::V,موفق شدن,గెలుపాందు
982,geraten::V,نتیجه دادن,వెలువడు
983,öffnen::V,گشودن,తెఱచు
984,öffnen::V,باز کردن,తెఱచు
985,schließen::V,بستن,మూయు
986,schließen::V,قفل کردن,మూయు
987,stellen::V,گذاردن,ఉంచు
988,setzen::V,نشاندن,ఉంచు
989,legen::V,گذاشتن,పెట్టు
990,berühren::V,دست زدن,తాకు
991,berühren::V,لمس کردن,తాకు
992,verbinden::V,وصل کردن,చేర్చుట
993,bedecken::V,پوشاندن,మూయు
994,aufhängen::V,آویختن,వ్రేలాడదీయు
995,anzünden::V,سوزاندن,వెలిగించు
996,aufheben::V,برداشتن,సేకరించు
997,aufheben::V,بلند کردن,సేకరించు
998,zurücklassen::V,گذاشتن,విడుచు
999,verlieren::V,گم کردن,పోగొట్టుకొను
1000,fallen lassen::V,انداختن,జాఱవిడుచు
1001,machen::V,کردن,చేయు
1002,machen::V,ساختن,చేయు
1003,herstellen::V,ساختن,ఉత్పత్తిచేయు
1004,herstellen::V,تولید کردن,ఉత్పత్తిచేయు
1005,bauen::V,ساختن,నిర్మించు
1006,bauen::V,بنا کردن,నిర్మించు
1007,reparieren::V,درست کردن,సరిచేయు
1008,reparieren::V,تعمیر کردن,సరిచేయు
1009,verbessern::V,بهتر کردن,వృద్ధి చేయు
1010,ändern::V,تغییر دادن,మార్చు
1011,graben::V,کندن,త్రవ్వు
1012,graben::V,گود کردن,త్రవ్వు
1013,beugen::V,کج کردن,వంచు
1014,biegen::V,خم کردن,వంచు
1015,drehen::V,چرخاندن,నూలువడుకు
1016,wenden::V,برگرداندن,త్రిప్పు
1017,umdrehen::V,برگرداندن,త్రిప్పు
1018,heben::V,برداشتن,ఎత్తు
1019,hochheben::V,برآوردن,ఎత్తు
1020,hochheben::V,بلند کردن,ఎత్తు
1021,ergreifen::V,گرفتن,వశపఱచుకొను
1022,halten::V,نگاه داشتن,ఉంచు
1023,drücken::V,فشار دادن,అణచు
1024,drücken::V,فشار آوردن,అణచు
1025,schieben::V,هل دادن,నొక్కు
1026,kratzen::V,خاریدن,గోకు
1027,lecken::V,لیسیدن,నాకు
1028,beißen::V,گاز زدن,కఱచు
1029,abreißen::V,پاره کردن,తెగతెంచు
1030,abschneiden::V,بریدن,తెగకొట్టు
1031,abschneiden::V,قطع کردن,తెగకొట్టు
1032,binden::V,بستن,కట్టు
1033,stecken::V,فرو کردن,తగులుకొనివుండుట
1034,brechen::V,شکستن,పగులగొట్టు
1035,klopfen::V,کوبیدن,కొట్టు
1036,hauen::V,زدن,కొట్టు
1037,kleben::V,چسباندن,అంటుకొను
1038,reiben::V,مالش دادن,రాచు
1039,streichen::V,مالیدن,వ్యాపింపజేయు
1040,schleifen::V,تیز کردن,రాచు
1041,schneiden::V,چیدن,కోయు
1042,schneiden::V,بریدن,కోయు
1043,rütteln::V,لرزاندن,కుదిలించుట
1044,rütteln::V,تکان دادن,కుదిలించుట
1045,schütteln::V,تکان دادن,కదల్చు
1046,schwenken::V,تاب دادن,ఊచుట
1047,schütten::V,ریختن,పోయు
1048,füllen::V,پر کردن,నింపు
1049,einwickeln::V,پیچیدن,చుట్టు
1050,tragen::V,بردن,మోయు
1051,tragen::V,حمل کردن,మోయు
1052,schleppen::V,کشیدن,ఈడ్చు
1053,ziehen::V,کشیدن,ఈడ్చు
1054,aufbewahren::V,نگهداری کردن,కాపాడు
1055,werfen::V,انداختن,విసరు
1056,werfen::V,پرتاب کردن,విసరు
1057,fangen::V,گرفتن,పట్టుకొను
1058,packen::V,گرفتن,పట్టుకొను
1059,verstecken::V,قایم کردن,దాచు
1060,verstecken::V,پنهان کردن,దాచు
1061,teilen::V,قسمت کردن,భాగించు
1062,teilen::V,تقسیم کردن,భాగించు
1063,schicken::V,فرستادن,పంపు
1064,schicken::V,ارسال کردن,పంపు
1065,bringen::V,آوردن,తెచ్చు
1066,hinzufügen::V,افزودن,చేర్చు
1067,hinzufügen::V,اضافه کردن,చేర్చు
1068,bekommen::V,گرفتن,సంపాదించు
1069,erhalten::V,دریافت کردن,పుచ్చుకొను
1070,nehmen::V,گرفتن,తీసికొను
1071,nehmen::V,برداشتن,తీసికొను
1072,wählen::V,انتخاب کردن,ఇష్టపడు
1073,auswählen::V,برگزیدن,ఏరుకొను
1074,bewahren::V,حفظ کردن,భద్రపఱుచు
1075,bewahren::V,حفاظت کردن,భద్రపఱుచు
1076,behindern::V,مانع بودن,అడ్డగించుట
1077,verderben::V,از بین بردن,చెఱచు
1078,beschädigen::V,صدمه زدن,చెరుపుట
1079,zerbrechen::V,شکستن,పగులగొట్టు
1080,zerreißen::V,دریدن,చించు
1081,zerreißen::V,پاره کردن,చించు
1082,zerstören::V,خراب کردن,వాశనము చేయు
1083,zerstören::V,ویران کردن,వాశనము చేయు
1084,verbrennen::V,سوزاندن,కాల్చు
1085,geben::V,دادن,ఇచ్చు
1086,reichen::V,دادن,అందుకొనుట
1087,schenken::V,هدیه دادن,అర్పించు
1088,versprechen::V,قول دادن,వాగ్దత్తము చేయు
1089,versprechen::V,وعده دادن,వాగ్దత్తము చేయు
1090,wünschen::V,آرزو کردن,కోరు
1091,loben::V,ستایش کردن,స్తుతించు
1092,küssen::V,بوسیدن,ముద్దుపెట్టుకొను
1093,wiegen::V,نوسان کردن,ఊచుట
1094,zudecken::V,پوشاندن,మూయు
1095,wecken::V,بیدار کردن,నిద్రపలేపుట
1096,zeigen::V,نشان دادن,చూవు
1097,führen::V,رهنمائی کردن,దారిచూపు
1098,lehren::V,آموختن,బోధించు
1099,lehren::V,یاد دادن,బోధించు
1100,unterrichten::V,درس دادن,నేర్పు
1101,unterrichten::V,تدریس کردن,నేర్పు
1102,aufziehen::V,تربیت کردن,పెంచు
1103,leiten::V,اداره کردن,తీసుకపోవుట
1104,antreiben::V,عجله دادن,ప్రేరేపించు
1105,lassen::V,وادار کردن,అనుమతించు
1106,einladen::V,دعوت کردن,ఆహ్వానించు
1107,einladen::V,مهمان کردن,ఆహ్వానించు
1108,vereinigen::V,یکی کردن,కూడుట
1109,vereinigen::V,متحد کردن,కూడుట
1110,besuchen::V,دیدار کردن,పోయి చూచు
1111,treffen::V,ملاقات کردن,కలియు
1112,sich versammeln::V,جمع شدن,కూర్చు
1113,spielen::V,بازی کردن,ఆట లాడు
1114,singen::V,آواز خواندن,పాడు
1115,tanzen::V,رقصیدن,నృత్యముచేయు
1116,sich trennen::V,جدا شدن,ఎడబాయుట
1117,verlassen::V,ترک کردن,విడుచు
1118,retten::V,نجات دادن,తప్పించుట
1119,bewachen::V,حراست کردن,కాపాడు
1120,schützen::V,حفظ کردن,రక్షించు
1121,verteidigen::V,دفاع کردن,రక్షించు
1122,sich schlagen::V,کتک‌کاری کردن,జగడమాడు
1123,schießen::V,تیر زدن,కాల్చు
1124,siegen::V,پیروز شدن,గెలుచు
1125,ärgern::V,ناراحت کردن,పీడించుట
1126,schlagen::V,زدن,కొట్టు
1127,schlagen::V,کوبیدن,కొట్టు
1128,treten::V,لگد زدن,తన్ను
1129,stechen::V,چاقو زدن,కుట్టు
1130,stoßen::V,هل دادن,గెంటు
1131,stehlen::V,دزدیدن,దొంగిలించు
1132,stören::V,مزاحم شدن,కలతపఱచు
1133,belästigen::V,زحمت دادن,పీడించు
1134,verbergen::V,پنهان کردن,దాచు
1135,täuschen::V,گول زدن,మోసము చేయు
1136,täuschen::V,فریب دادن,మోసము చేయు
1137,betrügen::V,گول زدن,మోసపుచ్చు
1138,betrügen::V,فریب دادن,మోసపుచ్చు
1139,töten::V,کشتن,చంపు
1140,wohnen::V,منزل داشتن,నివసించు
1141,wohnen::V,سکونت داشتن,నివసించు
1142,arbeiten::V,کار کردن,పనిచేయు
1143,sammeln::V,جمع کردن,ప్రోగుచేయు
1144,pflücken::V,چیدن,యేరుట
1145,jagen::V,شکار کردن,వేటాడు
1146,fischen::V,صید کردن,వెదకు
1147,fischen::V,ماهی‌گیری کردن,వెదకు
1148,fassen::V,گرفتن,పట్టుకొమ
1149,hüten::V,چراندن,మందచేరుట
1150,hüten::V,مراقبت کردن,మందచేరుట
1151,treiben::V,راندن,నడపు
1152,anbinden::V,متصل کردن,కట్టు
1153,füttern::V,غذا دادن,భోజనము పెట్టు
1154,melken::V,دوشیدن,పాలు పితుకు
1155,hacken::V,خرد کردن,నఱకు
1156,gießen::V,ریختن,నీళ్ళుకట్టుట
1157,reifen::V,رسیدن,పండుట
1158,zubereiten::V,طبخ کردن,వండు
1159,zubereiten::V,آماده کردن,వండు
1160,kochen::V,پختن,వండు
1161,kochen::V,آشپزی کردن,వండు
1162,backen::V,پختن,రొట్టెకాల్చు
1163,braten::V,سرخ کردن,వేపు
1164,umrühren::V,هم زدن,కదులుట
1165,stricken::V,بافتن,అల్లు
1166,nähen::V,دوختن,కుట్టు
1167,färben::V,رنگ زدن,రంగు వేయు
1168,reinigen::V,پاک کردن,శుభ్రము చేయు
1169,reinigen::V,تمیز کردن,శుభ్రము చేయు
1170,waschen::V,شستن,కడుగు
1171,abwischen::V,زدودن,తుడుచు
1172,spülen::V,شستن,నీటిలో జడించు
1173,fegen::V,جارو کردن,ఊడ్చు
1174,kehren::V,جارو کردن,ఊడ్చు
1175,baden::V,شنا کردن,స్నానము చేయు
1176,baden::V,حمام کردن,స్నానము చేయు
1177,sich waschen::V,شستشو کردن,కడుగు
1178,ausziehen::V,درآوردن,విప్పు
1179,anziehen::V,پوشیدن,ధరించు
1180,sich anziehen::V,لباس پوشیدن,బట్టలు వేసుకొను
1181,sich anziehen::V,لباس پوشیدن,తొడుగుకొను
1182,kämmen::V,شانه زدن,దువ్వుట
1183,schmücken::V,زینت دادن,అలంకరించు
1184,sagen::V,گفتن,చెప్పు
1185,sprechen::V,حرف زدن,చెప్పు
1186,sprechen::V,صحبت کردن,చెప్పు
1187,reden::V,حرف زدن,మాటలాడు
1188,reden::V,صحبت کردن,మాటలాడు
1189,sich unterhalten::V,گپ زدن,ముచ్చటలాడు
1190,fragen::V,پرسیدن,ప్రశ్నించు
1191,fragen::V,سؤال کردن,ప్రశ్నించు
1192,bitten::V,خواهش کردن,కోరు
1193,bitten::V,درخواست کردن,కోరు
1194,erzählen::V,نقل کردن,చెప్పు
1195,erzählen::V,حکایت کردن,చెప్పు
1196,mitteilen::V,خبر دادن,తెలియజేయు
1197,nennen::V,نامیدن,పేరు వెట్టు
1198,rufen::V,صدا کردن,పిలుచు
1199,prahlen::V,پز آمدن,జల్లి
1200,übersetzen::V,ترجمه کردن,తర్జుమాచేయు
1201,denken::V,فکر کردن,ఆలోచించు
1202,glauben::V,باور کردن,నమ్ము
1203,glauben::V,عقیده داشتن,నమ్ము
1204,bemerken::V,متوجه شدن,గుర్తించు
1205,erkennen::V,شناختن,గుర్తించు
1206,erkennen::V,تشخیص دادن,గుర్తించు
1207,begreifen::V,فهمیدن,గ్రహించు
1208,begreifen::V,درک کردن,గ్రహించు
1209,verstehen::V,فهمیدن,గ్రహించు
1210,lernen::V,آموختن,నేర్చు కొను
1211,lernen::V,یاد گرفتن,నేర్చు కొను
1212,wissen::V,دانستن,తెలిసికొను
1213,sich erinnern an::V,به یاد آوردن,జ్ఞాపకముంచుకొను
1214,vergessen::V,فراموش کردن,మఱచిపోవు
1215,messen::V,اندازه گرفتن,కొలుచుట
1216,zählen::V,شمردن,లెక్కపెట్టు
1217,rechnen::V,حساب کردن,లెక్కపెట్టు
1218,lesen::V,خواندن,చదువు
1219,malen::V,نقاشی کردن,పూనుట
1220,zeichnen::V,کشیدن,వ్రాసుట
1221,zeichnen::V,رسم کردن,వ్రాసుట
1222,schreiben::V,نوشتن,వ్రాయు
1223,besitzen::V,داشتن,కలిగియుండు
1224,kaufen::V,خریدن,కొను
1225,kaufen::V,خرید کردن,కొను
1226,verkaufen::V,فروختن,అమ్ము
1227,bezahlen::V,پرداختن,చెల్లించు
1228,zahlen::V,پرداخت کردن,చెల్లించు
1229,beherrschen::V,مسلط بودن,ఏలు
1230,ertragen::V,تحمل کردن,భరించు
