,Concept_ID,xal,kk
777,alt[Lebewesen]::A,көгшн,кексе
778,jung::A,баһ,науша
779,arm::A,угатя,кедей
780,arm::A,угатя,дәулетсіз
781,reich::A,байн,малды
782,bekannt::A,таньл,таныс
783,bekannt::A,таньл,көзтаныс
784,bekannt::A,таньдг,таныс
785,bekannt::A,таньдг,көзтаныс
786,berühmt::A,туурсн,атақты
787,fremd::A,күүнә,бөтен
788,verschieden::A,әдл биш,түрлі
789,verschieden::A,йилһәтә,түрлі
790,nah::A,өөрхн,жуық
791,nah::A,өөрхн,етене
792,fern::A,хол,алыс
793,fern::A,хол,алыстағы
794,linker::A,зүн,сол
795,linker::A,зүн,солшыл
796,rechter::A,барун,оң
797,anderer::A,талдан,өзге
798,anderer::A,талдан,былайғы
799,erster::A,негдгч,алғашқы
800,zweiter::A,хойрдгч,екінші
801,dritter::A,һурвдгч,үшінші
802,letzter::A,отхн,артқы
803,letzter::A,отхн,кейінгі
804,allein::ADV,һанцарн,серіксіз
805,auf einmal::ADV,нег дәкҗ,бірден
806,zusammen::ADV,хамдан,бірлесіп
807,lange::ADV,удан,ұзақ
808,plötzlich::ADV,генткн,кенет
809,sofort::ADV,дарунь,әне-міне дегенше
810,später::ADV,сүүлд,артынан
811,jetzt::ADV,ода,енді
812,jetzt::ADV,ода,қазір
813,heute::ADV,эндр,бүгін
814,morgen::ADV,маңһдур,ертең
815,bald::ADV,дарунь,тез
816,dann::ADV,дәкәд,онан соң
817,dann::ADV,дәкәд,сонан соң
818,gestern::ADV,өцклдүр,кеше
819,einst::ADV,нег саамд,бірде
820,einst::ADV,нег саамд,бір кезде
821,damals::ADV,тиигхд,анада
822,danach::ADV,тегәд,онан соң
823,danach::ADV,тегәд,сонан соң
824,vorher::ADV,урд,бұрын
825,zuerst::ADV,түрүләд,әуелі
826,zuerst::ADV,түрүләд,алдымен
827,einmal::ADV,нег дәкҗ,бір жолы
828,manchmal::ADV,зәрмдән,кейде
829,oft::ADV,хара биш,ылғи
830,oft::ADV,хатяр биш,ылғи
831,oft::ADV,дару-дарунь,ылғи
832,immer::ADV,оньдинд,өнебойы
833,niemals::ADV,кезә чмгн биш,ешуақытта
834,hier::ADV,энд,бұнда
835,hier::ADV,энд,осында
836,hier::ADV,энүнд,бұнда
837,hier::ADV,энүнд,осында
838,hierhin::ADV,нааран,бермен
839,von hier::ADV,эндәс,бер жақтан
840,dort::ADV,тенд,анда
841,dorthin::ADV,тиигән,әрі
842,geradeaus::ADV,шуд,тура
843,vorwärts::ADV,уралан,ілгері
844,rückwärts::ADV,гедргән,артқа
845,zurück::ADV,хәрү,кейін қарай
846,unten::ADV,дор,төменде
847,hinab::ADV,дор,астына
848,hinab::ADV,дор,төмен
849,hinab::ADV,доракшан,астына
850,hinab::ADV,доракшан,төмен
851,oben::ADV,деер,жоғарыда
852,hinauf::ADV,өөдән,өрге
853,hinauf::ADV,деер,өрге
854,überall::ADV,альд болв чигн,әрқайда
855,nicht::ADV,эс,емес
856,nicht::ADV,биш,емес
857,nicht::ADV,бичә,емес
858,ein wenig::ADV,баахн,азырақ
859,ein wenig::ADV,баахн,аздаған
860,ein wenig::ADV,баахн,азғантай
861,ein wenig::ADV,баахнар,азырақ
862,ein wenig::ADV,баахнар,аздаған
863,ein wenig::ADV,баахнар,азғантай
864,kaum::ADV,әрә,зорға
865,sehr::ADV,йир,орасан
866,so::ADV,иигҗ,бұлай
867,so::ADV,иигҗ,былайша
868,noch::ADV,ода чигн,әлі
869,nur::ADV,һанцхн,ғана
870,schon::ADV,одх,түге
871,wieder::ADV,бас,жаңа
872,wieder::ADV,бас,қайта
873,wieder::ADV,бас,жаңадан
874,vergebens::ADV,киидән,бекер
875,vor::PRP,урд,алды
876,hinter::PRP,ца,артынан
877,unter::PRP,дор,түп
878,unter::PRP,дор,маңында
879,durch::PRP,ивт,арқылы
880,durch::PRP,дундаһур,арқылы
881,neben::PRP,хаҗуд,іргеде
882,neben::PRP,хаҗуд,жанында
883,zwischen::PRP,хоорнд,арада
884,wegen::PRP,көлтә,үшін
885,wegen::PRP,деерәс,үшін
886,dies::PRN,эн,бұ
887,dies::PRN,эн,осы
888,das::PRN,тер,сол
889,alles::PRN,цуһар,дүйім
890,alles::PRN,цуһар,күллі
891,ich::PRN,би,мен
892,du::PRN,чи,сен
893,er::PRN,тер,ол
894,wir::PRN,мадн,біз
895,ihr::PRN,та,сіз
896,sie::PRN,тедн,олар
897,was::FPRN,юн,не
898,wer::FPRN,кен,кім
899,wo::FADV,хама,кәні
900,wo::FADV,хама,қайда
901,wohin::FADV,хамаран,қайда
902,wie::FADV,яһҗ,калай
903,wie::FADV,яһад,калай
904,warum::FADV,юңгад,неғып
905,wieviel::FNUM,кедү,неше
906,wieviel::FNUM,кедү,қанша
907,eins::NUM,негн,бір
908,zwei::NUM,хойр,екі
909,drei::NUM,һурвн,үш
910,vier::NUM,дөрвн,төрт
911,fünf::NUM,тавн,бес
912,sechs::NUM,зурһан,алты
913,sieben::NUM,долан,жеті
914,acht::NUM,нәәмн,сегіз
915,neun::NUM,йисн,тоғыз
916,zehn::NUM,арвн,он
917,elf::NUM,арвн негн,он бір
918,zwölf::NUM,арвн хойр,он екі
919,zwanzig::NUM,хөрн,жиырма
920,dreißig::NUM,һучн,отыз
921,vierzig::NUM,дөчн,қырық
922,fünfzig::NUM,тәвн,елу
923,sechzig::NUM,җирн,алпыс
924,siebzig::NUM,далн,жетпіс
925,achtzig::NUM,найн,сексен
926,neunzig::NUM,йирн,тоқсан
927,hundert::NUM,зун,жүз
928,tausend::NUM,миңһн,мың
929,und::CNJ,болн,та
930,oder::CNJ,эс гиҗ,әлде
931,oder::CNJ,эс гиҗ,немесе
932,oder::CNJ,эс гихлә,әлде
933,oder::CNJ,эс гихлә,немесе
934,stehen::V,зогсх,тұру
935,sitzen::V,суух,отыру
936,liegen::V,кевтх,жату
937,hängen::V,өлгәтә бәәх,ілу
938,werden::V,болх,болу
939,werden::V,болх,түрегелу
940,passieren::V,болх,болу
941,beginnen::V,эклх,басталу
942,enden::V,төгсх,ада болу
943,wechseln::V,хүврх,құбылу
944,wechseln::V,хүврх,өзгеру
945,aufgehen[Sonne]::V,һарх,шығу
946,untergehen[Sonne]::V,орх,батыру
947,untergehen[Sonne]::V,сүүрлх,батыру
948,scheinen[Sonne]::V,герлтх,жылтырау
949,donnern::V,күрҗңнх,күркіреу
950,wehen::V,сальклх,огып тур
951,strömen::V,һооҗх,сорғалау
952,fließen::V,урсх,ағу
953,sich drehen::V,эргх,айналу
954,schwanken::V,дәәвлх,толықсу
955,schwingen::V,нәәхлх,тербелу
956,fallen::V,унх,құлау
957,fallen::V,унх,жығылу
958,fallen::V,унх,төмендеу
959,fallen::V,киисх,құлау
960,fallen::V,киисх,жығылу
961,fallen::V,киисх,төмендеу
962,brennen::V,шатх,жану
963,rauchen::V,ута һарһх,түтету
964,regnen::V,орх,жауу
965,gefrieren::V,мөстх,мұздай қату
966,gefrieren::V,мөстх,мұз боп қату
967,tauen::V,хәәлх,жібу
968,schmelzen::V,хәәлх,еру
969,schmelzen::V,хәәлгдх,еру
970,trocknen::V,эврх,курау
971,sieden::V,буслх,қайнау
972,faulen::V,үмкәрх,иістену
973,verfaulen::V,илҗрх,шіру
974,reißen::V,тасрх,жыртылу
975,versinken::V,чивх,малтығу
976,vergehen::V,болх,өту
977,erscheinen::V,һарх,көріну
978,erscheinen::V,һарх,көрініп қалу
979,verschwinden::V,уга болх,ғайып_болу
980,sinken::V,татгдх,ылдилау
981,sinken::V,татгдх,төмендеу
982,abnehmen::V,хасгдх,кемітілу
983,zunehmen::V,өсх,көбею
984,steigen::V,немх,қобу
985,steigen::V,немх,көтерілу
986,steigen::V,немх,жоғарылау
987,wachsen::V,өсх,өсу
988,wachsen::V,урһх,өсу
989,glänzen::V,гилвкх,жалтырау
990,funkeln::V,цәклх,жарқырау
991,funkeln::V,цәклх,нұрлану
992,funkeln::V,цәклх,жылтылдау
993,lärmen::V,шууглдх,шулау
994,lärmen::V,шууглдх,шуылдау
995,läuten::V,хоңх,қоңыраулату
996,klingeln::V,җиңнулх,дыңғырлау
997,klirren::V,җиңнх,дыңылдату
998,brausen::V,догшрхх,тасу
999,rauschen::V,сарҗңнх,сусылдау
1000,rauschen::V,сарҗңнх,сыбдырлау
1001,klingen::V,ә һарх,дыбыс шығару
1002,bellen::V,хуцх,үру
1003,heulen::V,уульх,ұлу
1004,blasen::V,үләх,үру
1005,pfeifen::V,ишкрх,ысқыру
1006,schreien::V,хәәкрх,шыңғыру
1007,schreien::V,хәәкрх,айғайлау
1008,schreien::V,хәәкрх,байбайлау
1009,schreien::V,хәәкрх,бажалақтау
1010,stöhnen::V,түңшх,ыңырсу
1011,stöhnen::V,түңшх,ыңкылдау
1012,zittern::V,дагҗннх,қалш
1013,zittern::V,дагҗннх,қалшылдату
1014,leben::V,бәәх,жасау
1015,leben::V,бәәх,күнелту
1016,leben::V,бәәх,күн көру
1017,leben::V,бәәх,тіршілік ету
1018,geboren werden::V,төрх,туу
1019,atmen::V,әмсхлх,дем алу
1020,atmen::V,әмсхлх,ауа жұту
1021,trinken::V,уух,ішу
1022,trinken::V,уух,ұрттау
1023,essen::V,идх,жеу
1024,essen::V,идх,тамақтану
1025,schlucken::V,зальгх,жұту
1026,müde werden::V,көшх,болдыру
1027,einschlafen::V,унтх,үйыктап калу
1028,schlafen::V,нөөрсх,ұйықтау
1029,aufwachen::V,серх,ояну
1030,aufstehen::V,босх,ояну
1031,sich erholen::V,амрх,тынығу
1032,krank werden::V,гемтх,кеселдену
1033,krank werden::V,гемтх,сырқаттану
1034,krank werden::V,гемтх,ауырып қалу
1035,krank werden::V,гемтх,ауыра бастау
1036,krank werden::V,гемтх,кеселге ұшырау
1037,krank werden::V,гемтх,сырқаттанып қалу
1038,krank sein::V,шалтглх,ауыру
1039,krank sein::V,шалтглх,сырқаттану
1040,schmerzen::V,өвдх,ауырады
1041,husten::V,ханях,жөтелу
1042,genesen::V,эдгх,айығу
1043,sterben::V,үкх,өлу
1044,sterben::V,үкх,қайтыс
1045,sterben::V,үкх,жантапсыру
1046,sterben::V,өңгрх,өлу
1047,sterben::V,өңгрх,қайтыс
1048,sterben::V,өңгрх,жантапсыру
1049,umkommen::V,үкх,өлу
1050,umkommen::V,үкх,қаза табу
1051,sich bewegen::V,көдлх,жылжу
1052,sich bewegen::V,көндрх,жылжу
1053,sich rühren::V,көндрх,қыбырлау
1054,sich erheben::V,босх,тұру
1055,sich setzen::V,суух,отыру
1056,hinfallen::V,унх,жығылу
1057,hinfallen::V,киисх,жығылу
1058,laufen::V,йовх,жояу жүру
1059,schreiten::V,алхх,кадамдау
1060,spazierengehen::V,сергҗ йовх,қыдыру
1061,eilen::V,шулудх,асығу
1062,eilen::V,шулудх,жеделдену
1063,eilen::V,шулудх,жедепдеу
1064,sich beeilen::V,адһх,асығу
1065,sich beeilen::V,адһх,жеделдену
1066,sich beeilen::V,шамдх,асығу
1067,sich beeilen::V,шамдх,жеделдену
1068,sausen::V,хурдлх,заулау
1069,sausen::V,йир_хурдар_гүүх,заулау
1070,sausen::V,йир_хурдар_йовх,заулау
1071,rennen::V,гүүх,жүгіру
1072,springen::V,һәрәдх,секіру
1073,klettern::V,давшх,өрмелеп шығу
1074,schaukeln::V,дүүдңндх,тербелу
1075,kriechen::V,мөлкх,еңбектеу
1076,schwimmen::V,усчх,жүзу
1077,schwimmen::V,усчх,малту
1078,schwimmen::V,усчх,қалықтау
1079,tauchen::V,булхх,сүңгу
1080,rudern::V,хәәвдх,есу
1081,fahren::V,йовх,бару
1082,fliegen::V,нисх,ұшу
1083,gehen::V,йовх,бару
1084,weggehen::V,йовх,кету
1085,weggehen::V,одх,кету
1086,weggehen::V,һарх,кету
1087,weggehen::V,мөрлх,кету
1088,abfahren::V,мордх,жөнелу
1089,anhalten::V,зогсх,тоқтау
1090,hineingehen::V,орх,кіру
1091,eintreten::V,орх,ену
1092,kommen::V,ирх,жету
1093,ankommen::V,ирх,келу
1094,zurückkommen::V,орх,қайту
1095,bleiben::V,бәәх,қалу
1096,warten::V,күләх,тосу
1097,erwarten::V,күләх,күту
1098,suchen::V,хәәх,іздеу
1099,finden::V,олх,табу
1100,versuchen::V,седх,талпыну
1101,vorbereiten::V,белдх,әзірлеу
1102,lieben::V,дурлх,сүю
1103,mögen::V,таассгдх,жарату
1104,mögen::V,таассгдх,жақсы_көру
1105,lachen::V,инәх,күлу
1106,lachen::V,инәх,күлісу
1107,rühren::V,уйрах,көңілін бұзу
1108,weinen::V,уульх,жылау
1109,schimpfen::V,харах,ақырып-бақыру
1110,sich ärgern::V,уурлх,ашулану
1111,sich fürchten::V,әәх,сескену
1112,fürchten::V,әәх,қауіптену
1113,fürchten::V,әәх,сақсыну
1114,fürchten::V,сүрдх,қауіптену
1115,fürchten::V,сүрдх,сақсыну
1116,fliehen::V,зулх,қашу
1117,fliehen::V,зулх,қашып кету
1118,flüchten::V,орһх,қашу
1119,flüchten::V,орһх,қашып кету
1120,flüchten::V,зулх,қашу
1121,flüchten::V,зулх,қашып кету
1122,sehen::V,үзх,көру
1123,anschauen::V,харх,назар салу
1124,ansehen::V,хәләх,тамашалау
1125,ansehen::V,үзх,тамашалау
1126,hören::V,соңсх,есту
1127,zuhören::V,соңсх,тыңдау
1128,zuhören::V,соңсх,құлақ қою
1129,probieren::V,амсх,тату
1130,probieren::V,амсх,дәм тату
1131,riechen::V,үнрчлх,иіскеу
1132,fühlen::V,медх,сезу
1133,fühlen::V,медх,сезіну
1134,scheinen::V,болҗ медгдх,болып көріну
1135,scheinen::V,миниһәр болхла,болып көріну
1136,scheinen::V,болад бәәх,болып көріну
1137,zu sehen sein::V,үзгдх,көріну
1138,vernehmen::V,соңсх,есту
1139,vernehmen::V,соңсх,есітіп қалу
1140,frieren::V,даарх,тоңу
1141,frieren::V,даарх,жаурау
1142,tun::V,кех,ету
1143,tun::V,кех,істеу
1144,können::V,чадх,білу
1145,wollen::V,дурлх,қалау
1146,anfangen::V,эклх,бастау
1147,beenden::V,дуусх,бітіру
1148,beenden::V,дуусх,адақтау
1149,beenden::V,дуусх,тамамдау
1150,beenden::V,дуусх,аяқтап шығу
1151,aufhören::V,уурх,доғару
1152,gelingen::V,бүтх,жолы түсу
1153,gelingen::V,күцәх,жолы түсу
1154,geraten::V,болх,калу
1155,öffnen::V,секх,ашу
1156,öffnen::V,секх,ашып қою
1157,schließen::V,хаах,жабу
1158,stellen::V,тәвх,қою
1159,stellen::V,тәвх,қойдыру
1160,setzen::V,суулһх,отырғызу
1161,legen::V,тәвх,салу
1162,legen::V,тәвх,калау
1163,berühren::V,көндәх,тию
1164,verbinden::V,боох,байлап алу
1165,verbinden::V,боох,сабақтастыру
1166,bedecken::V,хучх,бүркеу
1167,bedecken::V,бүркх,бүркеу
1168,aufhängen::V,өлгх,ілу
1169,aufhängen::V,өлгх,асып қою
1170,anzünden::V,асах,тұтату
1171,anzünden::V,шатах,тұтату
1172,aufheben::V,өөдән өргх,көтеру
1173,zurücklassen::V,үлдәх,қалдыру
1174,verlieren::V,геех,жоғалту
1175,fallen lassen::V,алдх,құлатып алу
1176,fallen lassen::V,алдх,қолдан түсіріп алу
1177,machen::V,кех,ету
1178,machen::V,кех,жасау
1179,machen::V,кех,жасап шығару
1180,herstellen::V,кех,жасап шығару
1181,bauen::V,тосхх,тұрғызу
1182,reparieren::V,ясх,оңдау
1183,verbessern::V,сәәрүлх,дұрыстау
1184,ändern::V,хүврәх,өзгерту
1185,graben::V,малтх,үңгу
1186,beugen::V,нуһлх,буғу
1187,biegen::V,матилһх,ию
1188,biegen::V,матилһх,майыстыру
1189,drehen::V,эргүлх,айналдыру
1190,wenden::V,көмрх,екінші жағын айналдыру
1191,wenden::V,эргүлх,екінші жағын айналдыру
1192,umdrehen::V,эргүлх,бұру
1193,heben::V,өргх,көтеру
1194,heben::V,деер өргх,көтеру
1195,hochheben::V,өргх,жоғарылату
1196,hochheben::V,өргх,көтеру
1197,ergreifen::V,бәрх,бас_салу
1198,ergreifen::V,бәрх,шап_беріп_ұстап_алу
1199,ergreifen::V,бәрх,шап_беру
1200,ergreifen::V,бәрх,шап_ете_түсу
1201,halten::V,бәрх,тұту
1202,halten::V,бәрх,ұстау
1203,drücken::V,шахх,басу
1204,schieben::V,түлкх,итеру
1205,kratzen::V,мааҗх,қыру
1206,lecken::V,долах,жалау
1207,beißen::V,хазх,қабу
1208,beißen::V,хазх,тістеу
1209,beißen::V,хазх,қауып алу
1210,abreißen::V,таслх,үзу
1211,abschneiden::V,тәәрх,қырқу
1212,binden::V,боох,байланыстыру
1213,binden::V,боох,байлап_алу
1214,binden::V,боох,байластыру
1215,binden::V,боох,байлау
1216,binden::V,боох,буу
1217,binden::V,боох,матау
1218,binden::V,боох,сабақтастыру
1219,binden::V,боох,ұштастыру
1220,stecken::V,шаах,сұғу
1221,stecken::V,хатхх,сұғу
1222,brechen::V,хамхлх,сындыру
1223,klopfen::V,цокх,қағу
1224,hauen::V,цокх,соғу
1225,kleben::V,наах,желімдеу
1226,reiben::V,зүлгх,үйкеу
1227,streichen::V,наах,сүйкеу
1228,streichen::V,лашх,сүйкеу
1229,streichen::V,түркх,сүйкеу
1230,schleifen::V,хурцлх,егеу
1231,schleifen::V,хурцлх,қайрау
1232,schleifen::V,хурцлх,егеулеу
1233,schneiden::V,хәәчлх,кесу
1234,rütteln::V,дәәвлүлх,қозғау
1235,rütteln::V,дәәвлүлх,жұлмалау
1236,schütteln::V,сегсрх,дірілдету
1237,schütteln::V,сегсрх,селкілдету
1238,schwenken::V,дайлх,бұлғау
1239,schwenken::V,дайлх,сермеу
1240,schütten::V,кех,құю
1241,füllen::V,дүүргх,толтыру
1242,einwickeln::V,орах,орау
1243,tragen::V,зөөх,алып жүру
1244,schleppen::V,чирх,тарту
1245,ziehen::V,татх,тарту
1246,aufbewahren::V,хадһлх,сақтау
1247,werfen::V,хайх,лақтыру
1248,fangen::V,бәрх,қармау
1249,fangen::V,бәрх,қағып алу
1250,fangen::V,хавлх,қармау
1251,fangen::V,хавлх,қағып алу
1252,packen::V,бәрх,шап беру
1253,packen::V,бәрх,шап ете түсу
1254,packen::V,бәрх,шап беріп ұстап алу
1255,verstecken::V,дүрх,тығу
1256,verstecken::V,дүрх,жасыру
1257,verstecken::V,бултулх,тығу
1258,verstecken::V,бултулх,жасыру
1259,teilen::V,хувах,бөлу
1260,schicken::V,илгәх,жіберу
1261,bringen::V,авч ирх,әкелу
1262,bringen::V,авч ирх,алып келу
1263,hinzufügen::V,немх,қосу
1264,hinzufügen::V,немх,үстеу
1265,bekommen::V,авх,алу
1266,erhalten::V,авх ,алмақ
1267,nehmen::V,авх,алу
1268,nehmen::V,авх,алмақ
1269,wählen::V,шүүх,таңдау
1270,auswählen::V,шүүх,екшеу
1271,auswählen::V,шүүх,саралау
1272,auswählen::V,шүүх,сұрыптау
1273,auswählen::V,шүүх,сайлап алу
1274,bewahren::V,хадһлх,сақтау
1275,bewahren::V,кевтнь үлдәх,сақтау
1276,bewahren::V,кевтнь бәәлһх,сақтау
1277,behindern::V,харшлх,оралғы болу
1278,verderben::V,үрәх,бүлдіру
1279,beschädigen::V,эвдх,бұзу
1280,zerbrechen::V,күүлх,уату
1281,zerbrechen::V,хамхлх,уату
1282,zerreißen::V,шуучх,жырту
1283,zerstören::V,эвдх,қирату
1284,zerstören::V,эвдх,талқандау
1285,verbrennen::V,шатах,өртеу
1286,verbrennen::V,шатах,жандыру
1287,verbrennen::V,шатах,өртеп жіберу
1288,verbrennen::V,шатах,жандырып жіберу
1289,geben::V,өгх,беру
1290,reichen::V,өгх,беру
1291,schenken::V,белглх,тарту
1292,versprechen::V,амлх,уәде беру
1293,wünschen::V,сә хәәх,тілеу
1294,loben::V,магтх,мақтау
1295,loben::V,магтх,дәріптеу
1296,küssen::V,үмсх,сүю
1297,wiegen::V,саатулх,тербеу
1298,zudecken::V,бүркх,бүркеу
1299,wecken::V,серүлх,ояту
1300,zeigen::V,үзүлх,көрсету
1301,führen::V,көтлх,ерту
1302,führen::V,көтлх,жетектеу
1303,lehren::V,заах,оқыту
1304,lehren::V,сурһх,оқыту
1305,unterrichten::V,сурһх,оқыту
1306,unterrichten::V,багшлх,оқыту
1307,aufziehen::V,өскәх,бағу
1308,leiten::V,һардх,басқару
1309,leiten::V,һардх,жетекшілік ету
1310,leiten::V,толһалх,басқару
1311,leiten::V,толһалх,жетекшілік ету
1312,antreiben::V,шамдах,асықтыру
1313,lassen::V,күч үзүлх,-ткізу
1314,lassen::V,күч үзүлх,мәжбүр ету
1315,einladen::V,үрх,шақыру
1316,vereinigen::V,хамцулх,біріктіру
1317,vereinigen::V,хамцулх,біріктіріп қою
1318,besuchen::V,одх,кіріп шығу
1319,besuchen::V,одх,барып шығу
1320,treffen::V,харһх,кездесу
1321,sich versammeln::V,цуглрх,топталу
1322,sich versammeln::V,хурх,топталу
1323,spielen::V,наадх,ойнау
1324,singen::V,дуулх,сайрау
1325,tanzen::V,биилх,билеу
1326,sich trennen::V,хаһцх,айрылысу
1327,verlassen::V,хайх,тастау
1328,retten::V,әм аврх,құтқару
1329,retten::V,әәмшгәс харсх,құтқару
1330,bewachen::V,харх,күзету
1331,bewachen::V,манх,күзету
1332,schützen::V,харсх,жақтау
1333,schützen::V,харсх,жақтасу
1334,verteidigen::V,харсх,қорғау
1335,sich schlagen::V,гүвдлдх,алысу
1336,schießen::V,хах,ату
1337,siegen::V,диилх,жеңу
1338,ärgern::V,уурлулх,ашуландыру
1339,schlagen::V,цокх,ұру
1340,schlagen::V,гүвдх,ұру
1341,stechen::V,хатхх,шаншу
1342,stoßen::V,түлкчкх,түрту
1343,stehlen::V,хулхалх,ұрлау
1344,stören::V,һә болх,кесірлен
1345,belästigen::V,амр эс өгх,мазасын алу
1346,verbergen::V,нуух,сездірмеу
1347,verbergen::V,бултулх,сездірмеу
1348,täuschen::V,меклх,жалған айту
1349,betrügen::V,меклх,алдау
1350,betrügen::V,меклх,алдап кету
1351,betrügen::V,меклх,ақымақ қылу
1352,betrügen::V,мек һарһх,алдау
1353,betrügen::V,мек һарһх,алдап кету
1354,betrügen::V,мек һарһх,ақымақ қылу
1355,töten::V,алх,құрту
1356,töten::V,алх,өлтіру
1357,wohnen::V,бәәх,мекендеу
1358,wohnen::V,бәәх,өмір сүру
1359,arbeiten::V,көдлх,істеу
1360,arbeiten::V,көдлх,еңбектену
1361,sammeln::V,түүх,жыю
1362,pflücken::V,түүх,жұлу
1363,pflücken::V,хурах,жұлу
1364,jagen::V,аңнх,аулау
1365,jagen::V,аңһучлх,аулау
1366,fischen::V,заһс аңнх,балык_аулау
1367,fassen::V,бәрх,ұстау
1368,hüten::V,хәрүлх,жаю
1369,hüten::V,хәрүлх,бағу
1370,treiben::V,туух,айдау
1371,anbinden::V,уйх,байлау
1372,füttern::V,теҗәх,ас ішкізу
1373,füttern::V,теҗәх,азықтандыру
1374,füttern::V,теҗәх,қоректендіру
1375,melken::V,саах,сауу
1376,hacken::V,чавчх,турау
1377,gießen::V,услх,суару
1378,reifen::V,болх,жетілу
1379,reifen::V,болвсрх,жетілу
1380,zubereiten::V,белдх,даяр ету
1381,kochen::V,чанх,асу
1382,kochen::V,болһх,асу
1383,backen::V,болһх,пісіру
1384,braten::V,хуурх,қуыру
1385,umrühren::V,самрх,былғалау
1386,umrühren::V,самрх,сапырылыстыру
1387,stricken::V,өлгх,торлау
1388,stricken::V,өлгх,тоқу
1389,nähen::V,уйх,тігу
1390,färben::V,будх,бояу
1391,färben::V,будх,сырлау
1392,reinigen::V,цеврлх,аршу
1393,reinigen::V,цеврлх,тазалау
1394,waschen::V,уһах,жуу
1395,abwischen::V,арчх,сүрту
1396,spülen::V,зәәлх,шаю
1397,fegen::V,сәвүрдх,сыпыру
1398,kehren::V,сәвүрдх,сыпыру
1399,baden::V,өөмх,шомылу
1400,sich waschen::V,уһах,жуыну
1401,sich waschen::V,бийән уһаҗ,жуыну
1402,ausziehen::V,тәәлх,шешу
1403,anziehen::V,өмсх,кигізу
1404,sich anziehen::V,хувцлх,киіну
1405,kämmen::V,самлх,тарау
1406,schmücken::V,чимх,әсемдеу
1407,schmücken::V,чимх,мәнерлеу
1408,schmücken::V,чимх,көріктендіру
1409,schmücken::V,кеерүлх,әсемдеу
1410,schmücken::V,кеерүлх,мәнерлеу
1411,schmücken::V,кеерүлх,көріктендіру
1412,sagen::V,келх,деу
1413,sagen::V,келх,айту
1414,sprechen::V,келх,деу
1415,sprechen::V,келх,айту
1416,reden::V,күүндх,сөйлеу
1417,reden::V,күүндх,сөйлесу
1418,reden::V,күүндх,тіл қатысу
1419,reden::V,күр_кех,сөйлеу
1420,reden::V,күр_кех,сөйлесу
1421,reden::V,күр_кех,тіл қатысу
1422,sich unterhalten::V,күүндх,сұхбаттасу
1423,fragen::V,сурх,сұрау
1424,bitten::V,эрх,өтіну
1425,bitten::V,эрх,жалыну
1426,erzählen::V,келх,айту
1427,erzählen::V,келҗ өгх,айту
1428,mitteilen::V,медүлх,білдіру
1429,nennen::V,нерәдх,атау
1430,nennen::V,нер өгх,атау
1431,rufen::V,дуудх,шақыру
1432,prahlen::V,көөрх,бөсу
1433,übersetzen::V,орчулх,аудару
1434,denken::V,санх,ойлау
1435,glauben::V,шүтх,нану
1436,glauben::V,шүтх,илану
1437,glauben::V,нәәлх,нану
1438,glauben::V,нәәлх,илану
1439,bemerken::V,темдглх,аңғару
1440,erkennen::V,таньх,тану
1441,erkennen::V,медх,тану
1442,begreifen::V,медх,ұғу
1443,begreifen::V,медх,аңғарып алу
1444,verstehen::V,соңсх,пайым
1445,verstehen::V,соңсх,түсіну
1446,lernen::V,сурх,оқу
1447,wissen::V,медх,хабардар болу
1448,sich erinnern an::V,санх,еске түсіру
1449,vergessen::V,мартх,ұмыту
1450,messen::V,кемҗәлх,өлшеу
1451,zählen::V,тоолх,санау
1452,rechnen::V,тоолх,санап шығару
1453,rechnen::V,тоолх,санап шығу
1454,rechnen::V,тоолх,санау
1455,lesen::V,умшх,оқу
1456,malen::V,зурх,сурет салу
1457,zeichnen::V,зурх,сурет салу
1458,schreiben::V,бичх,жазу
1459,besitzen::V,эзлх,болу
1460,kaufen::V,хулдҗ авх,алу
1461,kaufen::V,хулдҗ авх,әперу
1462,verkaufen::V,хулдх,сату
1463,verkaufen::V,гүүлгх,сату
1464,bezahlen::V,өгх,төлеу
1465,bezahlen::V,өгх,ақы беру
1466,bezahlen::V,өгх,ақы төлеу
1467,zahlen::V,өгх,төлеу
1468,beherrschen::V,эзлх,билеу
1469,ertragen::V,даах,төзу
1470,ertragen::V,даах,шыдау
1471,treten::V,,тебу
