,Concept_ID,is,en
869,genesen::V,frískast,recover
870,sterben::V,deyja,die
871,umkommen::V,farast,perish
872,sich bewegen::V,bifast,move
873,sich rühren::V,hreyfast,budge
874,sich erheben::V,standa upp,stand up
875,sich setzen::V,setjast,sit down
876,hinfallen::V,detta,tumble
877,laufen::V,labba,walk
878,schreiten::V,ganga,pace
879,spazierengehen::V,ganga sér til skemmtunar,go for a walk
880,eilen::V,fara hratt,rush
881,sich beeilen::V,flýta sér,hurry
882,sausen::V,þjóta,dash
883,rennen::V,hlaupa,run
884,springen::V,stökkva,jump
885,klettern::V,klifra,climb
886,schaukeln::V,róla,seesaw
887,schaukeln::V,rugga,seesaw
888,kriechen::V,skríða,creep
889,schwimmen::V,synda,swim
890,tauchen::V,kafa,dive
891,rudern::V,róa,row
892,fahren::V,aka,drive
893,fahren::V,fara,drive
894,fliegen::V,fljúga,fly
895,gehen::V,fara,go
896,gehen::V,ganga,go
897,weggehen::V,fara burt,go away
898,weggehen::V,ganga burt,go away
899,abfahren::V,aka burt,depart
900,anhalten::V,stöðva,stop
901,hineingehen::V,ganga inn,go in
902,eintreten::V,koma inn,enter
903,eintreten::V,ganga inn,enter
904,kommen::V,koma,come
905,ankommen::V,koma til,arrive
906,zurückkommen::V,koma til baka,come back
907,bleiben::V,haldast,stay
908,bleiben::V,vera kyrr,stay
909,warten::V,bíða,wait
910,erwarten::V,búast við,wait for
911,erwarten::V,eiga von á,wait for
912,suchen::V,leita,seek
913,suchen::V,leita,look for
914,finden::V,finna,find
915,versuchen::V,reyna,try
916,vorbereiten::V,undirbúa,prepare
917,lieben::V,elska,love
918,mögen::V,þykja gott,like
919,mögen::V,falla í geð,like
920,lachen::V,hlæja,laugh
921,rühren::V,snerta,move
922,weinen::V,gráta,weep
923,schimpfen::V,skammast,grumble
924,sich ärgern::V,sárna,be annoyed
925,sich ärgern::V,gremjast,be annoyed
926,sich fürchten::V,óttast,be afraid
927,fürchten::V,óttast,be afraid of
928,fliehen::V,flýja,flee
929,flüchten::V,strjúka,escape
930,sehen::V,sjá,see
931,anschauen::V,horfa á,look at
932,ansehen::V,líta á,watch
933,hören::V,heyra,hear
934,zuhören::V,hlusta,listen
935,probieren::V,smakka,taste
936,riechen::V,þefa,smell
937,fühlen::V,finna til,feel
938,scheinen::V,virðast,seem
939,zu sehen sein::V,vera að sjá,show
940,vernehmen::V,heyra,hear
941,vernehmen::V,greina,hear
942,frieren::V,frjósa,be cold
943,tun::V,gera,do
944,können::V,geta,can
945,wollen::V,ætla,want
946,wollen::V,vilja,want
947,anfangen::V,hefja,start
948,beenden::V,enda,finish
949,beenden::V,ljúka,finish
950,aufhören::V,lykta,stop
951,gelingen::V,heppnast,succeed
952,geraten::V,lukkast,turn out
953,öffnen::V,opna,open
954,schließen::V,loka,close
955,stellen::V,láta,put
956,stellen::V,setja,put
957,setzen::V,láta,place
958,setzen::V,setja,place
959,legen::V,láta,lay
960,legen::V,leggja,lay
961,berühren::V,koma við,touch
962,verbinden::V,sameina,connect
963,bedecken::V,hylja,cover
964,aufhängen::V,hengja,hang up
965,aufhängen::V,hengja upp,hang up
966,anzünden::V,kveikja í,light
967,aufheben::V,taka upp,pick up
968,aufheben::V,lyfta upp,pick up
969,zurücklassen::V,skilja eftir,leave
970,verlieren::V,týna,lose
971,verlieren::V,glata,lose
972,fallen lassen::V,missa,drop
973,machen::V,búa til,make
974,herstellen::V,framleiða,produce
975,bauen::V,smíða,build
976,bauen::V,byggja,build
977,reparieren::V,gera við,mend
978,verbessern::V,bæta,improve
979,ändern::V,breyta,alter
980,graben::V,grafa,dig
981,beugen::V,beygja,bow
982,biegen::V,sveigja,bend
983,drehen::V,snúa,spin
984,wenden::V,snúa,turn
985,wenden::V,venda,turn
986,umdrehen::V,venda,turn around
987,umdrehen::V,snúa við,turn around
988,heben::V,hefja,raise
989,hochheben::V,lyfta upp,lift
990,ergreifen::V,grípa,seize
991,halten::V,rúma,hold
992,halten::V,halda,hold
993,drücken::V,þjá,press
994,drücken::V,þrýsta,press
995,schieben::V,ýta,push
996,kratzen::V,klóra,scrape
997,lecken::V,sleikja,lick
998,beißen::V,bíta,bite
999,abreißen::V,rífa af,tear off
1000,abreißen::V,rífa frá,tear off
1001,abschneiden::V,skera af,cut off
1002,abschneiden::V,klippa af,cut off
1003,binden::V,binda,tie
1004,stecken::V,stinga,stick
1005,brechen::V,brjóta,break
1006,klopfen::V,berja,knock
1007,klopfen::V,klappa,knock
1008,hauen::V,berja,hit
1009,hauen::V,höggva,hit
1010,kleben::V,líma,glue
1011,reiben::V,núa,rub
1012,streichen::V,smyrja,spread
1013,schleifen::V,slípa,grind
1014,schneiden::V,skera,cut
1015,schneiden::V,klippa,cut
1016,rütteln::V,skaka,jolt
1017,schütteln::V,hrista,shake
1018,schwenken::V,sveifla,swing
1019,schütten::V,hella,pour
1020,füllen::V,fylla,fill
1021,einwickeln::V,vefja inn í,wrap
1022,tragen::V,bera,carry
1023,schleppen::V,draga,drag
1024,ziehen::V,toga,pull
1025,ziehen::V,draga,pull
1026,aufbewahren::V,geyma,keep
1027,werfen::V,kasta,throw
1028,fangen::V,grípa,catch
1029,packen::V,þrífa í,grab
1030,verstecken::V,fela,hide
1031,teilen::V,deila,divide
1032,schicken::V,senda,send
1033,bringen::V,færa,bring
1034,bringen::V,flytja,bring
1035,hinzufügen::V,bæta við,add
1036,bekommen::V,hljóta,get
1037,bekommen::V,ná,get
1038,erhalten::V,fá,receive
1039,nehmen::V,taka,take
1040,wählen::V,velja,choose
1041,auswählen::V,velja úr,select
1042,bewahren::V,gæta,preserve
1043,bewahren::V,vernda,preserve
1044,behindern::V,varna,hinder
1045,verderben::V,spilla,spoil
1046,beschädigen::V,skemma,damage
1047,zerbrechen::V,brjóta,break
1048,zerreißen::V,rífa,tear
1049,zerreißen::V,rífa sundur,tear
1050,zerstören::V,rífa niður,destroy
1051,verbrennen::V,brenna,burn
1052,geben::V,gefa,give
1053,reichen::V,rétta,hand
1054,schenken::V,gefa,give
1055,versprechen::V,lofa,promise
1056,versprechen::V,heita,promise
1057,wünschen::V,óska,wish
1058,loben::V,lofa,praise
1059,loben::V,hrósa,praise
1060,küssen::V,kyssa,kiss
1061,wiegen::V,rugga,rock
1062,zudecken::V,þekja,cover
1063,zudecken::V,breiða yfir,cover
1064,wecken::V,vekja,wake
1065,zeigen::V,sýna,show
1066,führen::V,leiða,guide
1067,lehren::V,kenna,teach
1068,unterrichten::V,fræða,instruct
1069,aufziehen::V,ala upp,bring up
1070,leiten::V,stjórna,lead
1071,antreiben::V,hvetja,urge
1072,lassen::V,láta,let
1073,einladen::V,bjóða heim,invite
1074,vereinigen::V,sameina,unite
1075,besuchen::V,heimsækja,visit
1076,treffen::V,hitta,meet
1077,sich versammeln::V,safnast saman,assemble
1078,spielen::V,leika sér,play
1079,singen::V,syngja,sing
1080,tanzen::V,dansa,dance
1081,sich trennen::V,skiljast,separate
1082,verlassen::V,yfirgefa,leave
1083,retten::V,bjarga,rescue
1084,bewachen::V,gæta,guard
1085,bewachen::V,hafa vörð á,guard
1086,schützen::V,vernda,protect
1087,verteidigen::V,verja,defend
1088,sich schlagen::V,slást,brawl
1089,sich schlagen::V,berjast,brawl
1090,schießen::V,skjóta,shoot
1091,siegen::V,sigra,win
1092,ärgern::V,ergja,annoy
1093,ärgern::V,skaprauna,annoy
1094,schlagen::V,slá,beat
1095,schlagen::V,lemja,beat
1096,treten::V,sparka,kick
1097,stechen::V,stinga,sting
1098,stoßen::V,hrinda,shove
1099,stehlen::V,stela,steal
1100,stören::V,trufla,disturb
1101,belästigen::V,ónáða,bother
1102,verbergen::V,leyna,conceal
1103,täuschen::V,gabba,deceive
1104,täuschen::V,blekkja,deceive
1105,betrügen::V,svíkja,cheat
1106,betrügen::V,blekkja,cheat
1107,töten::V,drepa,kill
1108,wohnen::V,búa,dwell
1109,arbeiten::V,vinna,work
1110,sammeln::V,safna,gather
1111,pflücken::V,tína,pick
1112,pflücken::V,reyta,pick
1113,jagen::V,veiða,hunt
1114,fischen::V,fiska,fish
1115,fassen::V,veiða,catch
1116,hüten::V,gæta,herd
1117,hüten::V,vakta,herd
1118,treiben::V,reka,drive
1119,anbinden::V,binda við,tie up
1120,anbinden::V,binda fast,tie up
1121,füttern::V,fóðra,feed
1122,melken::V,mjólka,milk
1123,hacken::V,höggva,chop
1124,gießen::V,hella,water
1125,reifen::V,þroskast,ripen
1126,zubereiten::V,elda,cook
1127,zubereiten::V,tilbúa,cook
1128,kochen::V,sjóða,boil
1129,backen::V,baka,bake
1130,braten::V,steikja,fry
1131,umrühren::V,hræra í,stir
1132,stricken::V,prjóna,knit
1133,nähen::V,sauma,sew
1134,färben::V,lita,dye
1135,reinigen::V,hreinsa,clean
1136,waschen::V,þvo,wash
1137,abwischen::V,þerra,wipe
1138,spülen::V,skola,rinse
1139,spülen::V,þvo upp,rinse
1140,fegen::V,sópa,sweep
1141,fegen::V,hreinsa,sweep
1142,kehren::V,sópa,sweep
1143,baden::V,baða sig,bath
1144,sich waschen::V,þvo sér,wash
1145,ausziehen::V,fara úr,take off
1146,anziehen::V,fara í,put on
1147,sich anziehen::V,klæðast,get dressed
1148,kämmen::V,greiða,comb
1149,schmücken::V,prýða,decorate
1150,schmücken::V,skreyta,decorate
1151,sagen::V,segja,say
1152,sprechen::V,tala,speak
1153,reden::V,ræða,talk
1154,sich unterhalten::V,spjalla,chat
1155,sich unterhalten::V,ræðast við,chat
1156,fragen::V,spyrja,ask
1157,bitten::V,biðja,request
1158,erzählen::V,segja frá,tell
1159,mitteilen::V,tilkynna,convey
1160,nennen::V,nefna,name
1161,rufen::V,kalla,call
1162,prahlen::V,gorta,brag
1163,übersetzen::V,þýða,translate
1164,denken::V,hugsa,think
1165,glauben::V,trúa,believe
1166,bemerken::V,taka eftir,notice
1167,erkennen::V,þekkja,recognize
1168,begreifen::V,skilja,grasp
1169,verstehen::V,skilja,understand
1170,lernen::V,læra,learn
1171,wissen::V,vita,know
1172,sich erinnern an::V,minnast,remember
1173,vergessen::V,gleyma,forget
1174,messen::V,mæla,measure
1175,zählen::V,telja,count
1176,rechnen::V,reikna,calculate
1177,lesen::V,lesa,read
1178,malen::V,mála,paint
1179,zeichnen::V,teikna,draw
1180,schreiben::V,skrifa,write
1181,besitzen::V,hafa,own
1182,kaufen::V,kaupa,buy
1183,verkaufen::V,selja,sell
1184,bezahlen::V,borga,pay for
1185,zahlen::V,borga,pay
1186,beherrschen::V,hafa á valdi sínu,rule
1187,ertragen::V,þola,endure
