,Concept_ID,lv,sk
798,Last::N,сьӧкыдтор,bremeno
799,Last::N,krava,ťarcha
800,Last::N,krava,bremeno
801,Gang::N,мунӧм,chôdza
802,Gang::N,ветлӧм,chôdza
803,Gang::N,eja,chôdza
804,Gang::N,gājums,chôdza
805,Schritt::N,воськов,krok
806,Schritt::N,воськовтӧм,krok
807,Schritt::N,solis,krok
808,Norden::N,войвыв,sever
809,Norden::N,ziemeļi,sever
810,Süden::N,лунвыв,juh
811,Süden::N,dienvidi,juh
812,Westen::N,рытыв,západ
813,Westen::N,rietumi,západ
814,Osten::N,асыв,východ
815,Osten::N,austrumi,východ
816,Holz::N,пу,drevo
817,Holz::N,koks,drevo
818,Holz::N,koksne,drevo
819,Brett::N,пӧв,doska
820,Brett::N,dēlis,doska
821,Platte::N,плита,doska
822,Platte::N,плита,platňa
823,Platte::N,plate,doska
824,Platte::N,plate,platňa
825,Platte::N,plāksne,doska
826,Platte::N,plāksne,platňa
827,Stütze::N,пыкӧд,opora
828,Stütze::N,мыджӧд,opora
829,Stütze::N,balsts,opora
830,Stütze::N,atspaids,opora
831,Stange::N,потш,tyč
832,Stange::N,maikste,tyč
833,Stock::N,бедь,palica
834,Stock::N,boze,palica
835,Stock::N,spieķis,palica
836,Stab::N,зир,palica
837,Stab::N,zizlis,palica
838,Rohr::N,труба,rúra
839,Rohr::N,caurule,rúra
840,Haus::N,керка,dom
841,Haus::N,māja,dom
842,Heim::N,горт,domov
843,Heim::N,mājas,domov
844,Ofen::N,пач,pec
845,Ofen::N,пач,kachle
846,Ofen::N,krāsns,pec
847,Ofen::N,krāsns,kachle
848,Fußboden::N,джодж,dlážka
849,Fußboden::N,джодж,podlaha
850,Fußboden::N,grīda,dlážka
851,Fußboden::N,grīda,podlaha
852,Tisch::N,пызан,stôl
853,Tisch::N,galds,stôl
854,Stuhl::N,улӧс,stolička
855,Stuhl::N,krēsls,stolička
856,Wiege::N,зыбка,kolíska
857,Wiege::N,šūpulis,kolíska
858,Bett::N,вольпась,lôžko
859,Bett::N,вольпась,posteľ
860,Bett::N,gulta,lôžko
861,Bett::N,gulta,posteľ
862,Regal::N,джадж,regál
863,Regal::N,джадж,polica
864,Regal::N,plaukts,regál
865,Regal::N,plaukts,polica
866,Kiste::N,куд,debna
867,Kiste::N,ящик,debna
868,Kiste::N,kaste,debna
869,Kiste::N,šķirsts,debna
870,Fenster::N,ӧшинь,okno
871,Fenster::N,ӧшинь,oblok
872,Fenster::N,logs,okno
873,Fenster::N,logs,oblok
874,Tür::N,ӧдзӧс,dvere
875,Tür::N,durvis,dvere
876,Tor::N,дзиръя,vráta
877,Tor::N,vārti,vráta
878,Zaun::N,потшӧс,plot
879,Zaun::N,потшӧс,ohrada
880,Zaun::N,žogs,plot
881,Zaun::N,žogs,ohrada
882,Dach::N,вевт,krov
883,Dach::N,вевт,strecha
884,Dach::N,jumts,krov
885,Dach::N,jumts,strecha
886,Leiter::N,пос,rebrík
887,Leiter::N,пос,rebrina
888,Leiter::N,kāpnes,rebrík
889,Leiter::N,kāpnes,rebrina
890,Leiter::N,redeles,rebrík
891,Leiter::N,redeles,rebrina
892,Besen::N,рос,metla
893,Besen::N,slota,metla
894,Spaten::N,зыр,rýľ
895,Spaten::N,lāpsta,rýľ
896,Schaufel::N,тэльӧб,lopata
897,Schaufel::N,liekšķere,lopata
898,Gabel::N,вилки,vidlička
899,Gabel::N,dakšiņa,vidlička
900,Löffel::N,пань,lyžica
901,Löffel::N,karote,lyžica
902,Messer::N,пурт,nôž
903,Messer::N,nazis,nôž
904,Nagel::N,тув,klinec
905,Nagel::N,кӧрт тув,klinec
906,Nagel::N,nagla,klinec
907,Netz::N,тыв,sieť
908,Netz::N,tīkls,sieť
909,Haken::N,крук,hák
910,Haken::N,крук,háčik
911,Haken::N,āķis,hák
912,Haken::N,āķis,háčik
913,Haken::N,kāsis,hák
914,Haken::N,kāsis,háčik
915,Haken::N,krampis,hák
916,Haken::N,krampis,háčik
917,Griff::N,нуд,rukoväť
918,Griff::N,kāts,rukoväť
919,Griff::N,rokturis,rukoväť
920,Schloss::N,томан,zámka
921,Schloss::N,aizslēgs,zámka
922,Bild::N,серпас,obraz
923,Bild::N,glezna,obraz
924,Figur::N,пертас,figúra
925,Figur::N,вежньӧг,figúra
926,Figur::N,figūra,figúra
927,Puppe::N,акань,bábka
928,Puppe::N,акань,bábika
929,Puppe::N,lelle,bábka
930,Puppe::N,lelle,bábika
931,Beutel::N,мешӧк,vrece
932,Beutel::N,мешӧк,vrecko
933,Beutel::N,kule,vrece
934,Beutel::N,kule,vrecko
935,Beutel::N,maisiņš,vrece
936,Beutel::N,maisiņš,vrecko
937,Bündel::N,кӧртӧд,uzlík
938,Bündel::N,кӧртӧд,zväzok
939,Bündel::N,sainis,uzlík
940,Bündel::N,sainis,zväzok
941,Tasche::N,сумка,taška
942,Tasche::N,сумка,kabelka
943,Tasche::N,soma,taška
944,Tasche::N,soma,kabelka
945,Eimer::N,ведра,vedro
946,Eimer::N,spainis,vedro
947,Deckel::N,пӧдан,vrchnák
948,Deckel::N,пӧдан,pokrývka
949,Deckel::N,тупкӧд,vrchnák
950,Deckel::N,тупкӧд,pokrývka
951,Deckel::N,vāks,vrchnák
952,Deckel::N,vāks,pokrývka
953,Geschirr::N,дозмук,nádoba
954,Geschirr::N,тасьті-пань,nádoba
955,Geschirr::N,trauki,nádoba
956,Sack::N,мешӧк,mech
957,Sack::N,мешӧк,vrece
958,Sack::N,maiss,mech
959,Sack::N,maiss,vrece
960,Tasse::N,бекар,šálka
961,Tasse::N,тасьті,šálka
962,Tasse::N,tase,šálka
963,Topf::N,гырнич,hrniec
964,Topf::N,pods,hrniec
965,Kessel::N,пӧрт,kotol
966,Kessel::N,katls,kotol
967,Essen::N,сёйӧм,jedlo
968,Essen::N,ēdiens,jedlo
969,Nahrung::N,сёян,strava
970,Nahrung::N,сёян,potrava
971,Nahrung::N,barība,strava
972,Nahrung::N,barība,potrava
973,Speise::N,сёян,jedlo
974,Speise::N,сёянтор,jedlo
975,Speise::N,ēdiens,jedlo
976,Fleisch::N,яй,mäso
977,Fleisch::N,gaļa,mäso
978,Getreide::N,нянь,obilie
979,Getreide::N,labība,obilie
980,Brei::N,рок,kaša
981,Brei::N,putra,kaša
982,Brei::N,biezenis,kaša
983,Brot::N,нянь,chlieb
984,Brot::N,maize,chlieb
985,Scheibe::N,шӧрӧм,kotúč
986,Scheibe::N,шӧрӧм,krajec
987,Scheibe::N,чӧлан,kotúč
988,Scheibe::N,чӧлан,krajec
989,Scheibe::N,šķēle,kotúč
990,Scheibe::N,šķēle,krajec
991,Scheibe::N,rieciens,kotúč
992,Scheibe::N,rieciens,krajec
993,Fett::N,гос,tuk
994,Fett::N,гос,masť
995,Fett::N,тшог,tuk
996,Fett::N,тшог,masť
997,Fett::N,tauki,tuk
998,Fett::N,tauki,masť
999,Butter::N,вый,maslo
1000,Butter::N,sviests,maslo
1001,Öl::N,вый,olej
1002,Öl::N,eļļa,olej
1003,Salz::N,сов,soľ
1004,Salz::N,sāls,soľ
1005,Suppe::N,шыд,polievka
1006,Suppe::N,zupa,polievka
1007,Honig::N,ма,med
1008,Honig::N,medus,med
1009,Milch::N,йӧв,mlieko
1010,Milch::N,piens,mlieko
1011,Tee::N,чай,čaj
1012,Tee::N,tēja,čaj
1013,Leder::N,ку,koža
1014,Leder::N,āda,koža
1015,Wolle::N,вурун,vlna
1016,Wolle::N,vilna,vlna
1017,Stoff::N,дӧра,súkno
1018,Stoff::N,drāna,súkno
1019,Stoff::N,audums,súkno
1020,Nadel::N,ем,ihla
1021,Nadel::N,adata,ihla
1022,Faden::N,сунис,niť
1023,Faden::N,сунис,vlákno
1024,Faden::N,diegs,niť
1025,Faden::N,diegs,vlákno
1026,Faden::N,pavediens,niť
1027,Faden::N,pavediens,vlákno
1028,Knopf::N,кизь,gombík
1029,Knopf::N,poga,gombík
1030,Knoten::N,гӧрӧд,uzol
1031,Knoten::N,mezgls,uzol
1032,Farbe::N,краска,farba
1033,Farbe::N,вап,farba
1034,Farbe::N,krāsa,farba
1035,Kleidung::N,паськӧм,šaty
1036,Kleidung::N,паськӧм,šatstvo
1037,Kleidung::N,tērps,šaty
1038,Kleidung::N,tērps,šatstvo
1039,Kleidung::N,drēbes,šaty
1040,Kleidung::N,drēbes,šatstvo
1041,Hemd::N,дӧрӧм,košeľa
1042,Hemd::N,krekls,košeľa
1043,Kragen::N,воротник,golier
1044,Kragen::N,apkakle,golier
1045,Ärmel::N,сос,rukáv
1046,Ärmel::N,piedurkne,rukáv
1047,Hose::N,гач,nohavice
1048,Hose::N,bikses,nohavice
1049,Gürtel::N,вӧнь,pás
1050,Gürtel::N,вӧнь,opasok
1051,Gürtel::N,josta,pás
1052,Gürtel::N,josta,opasok
1053,Mütze::N,шапка,čiapka
1054,Mütze::N,cepure,čiapka
1055,Schuh::N,башмак,obuv
1056,Schuh::N,башмак,topánka
1057,Schuh::N,ботинки,obuv
1058,Schuh::N,ботинки,topánka
1059,Schuh::N,kurpe,obuv
1060,Schuh::N,kurpe,topánka
1061,Stiefel::N,сапӧг,čižma
1062,Stiefel::N,zābaks,čižma
1063,Ring::N,кытш,prsteň
1064,Ring::N,gredzens,prsteň
1065,Band::N,лента,stuha
1066,Band::N,вундас,stuha
1067,Band::N,lente,stuha
1068,Kamm::N,сынан,hrebeň
1069,Kamm::N,ķemme,hrebeň
1070,Spiegel::N,рӧмпӧштан,zrkadlo
1071,Spiegel::N,spogulis,zrkadlo
1072,Riemen::N,тасма,remeň
1073,Riemen::N,siksna,remeň
1074,Schnur::N,гез,šnúra
1075,Schnur::N,aukla,šnúra
1076,Leine::N,юргез,vodidlo
1077,Leine::N,saite,vodidlo
1078,Decke::N,эшкын,deka
1079,Decke::N,эшкын,prikrývka
1080,Decke::N,шебрас,deka
1081,Decke::N,шебрас,prikrývka
1082,Decke::N,sega,deka
1083,Decke::N,sega,prikrývka
1084,Kissen::N,юрлӧс,poduška
1085,Kissen::N,spilvens,poduška
1086,Tuch::N,чышъян,šatka
1087,Tuch::N,vadmala,šatka
1088,Handtuch::N,ки чышкӧд,uterák
1089,Handtuch::N,кизьчышъян,uterák
1090,Handtuch::N,dvielis,uterák
1091,Kraft::N,этш,moc
1092,Kraft::N,эбӧс,moc
1093,Kraft::N,spēks,moc
1094,Stärke::N,ёнлун,sila
1095,Stärke::N,чорыдлун,sila
1096,Stärke::N,stiprums,sila
1097,Gesundheit::N,дзоньвидзалун,zdravie
1098,Gesundheit::N,veselība,zdravie
1099,Krankheit::N,висьӧм,nemoc
1100,Krankheit::N,висьӧм,choroba
1101,Krankheit::N,slimība,nemoc
1102,Krankheit::N,slimība,choroba
1103,Schmerz::N,висьӧм,bolesť
1104,Schmerz::N,sāpes,bolesť
1105,Wunde::N,дой,rana
1106,Wunde::N,brūce,rana
1107,Wunde::N,jēlums,rana
1108,Fieber::N,жар,horúčka
1109,Fieber::N,drudzis,horúčka
1110,Fieber::N,karstums,horúčka
1111,Arznei::N,лекарство,liek
1112,Arznei::N,зелля,liek
1113,Arznei::N,zāles,liek
1114,Arznei::N,medikaments,liek
1115,Brücke::N,пос,most
1116,Brücke::N,tilts,most
1117,Brunnen::N,юкмӧс,studňa
1118,Brunnen::N,aka,studňa
1119,Weide::N,пӧскӧтина,pastva
1120,Weide::N,ganības,pastva
1121,Pfad::N,туй,chodník
1122,Pfad::N,кыснан,chodník
1123,Pfad::N,taka,chodník
1124,Weg::N,туй,cesta
1125,Weg::N,ceļš,cesta
1126,Straße::N,туй,hradská
1127,Straße::N,iela,hradská
1128,Dorf::N,сикт,dedina
1129,Dorf::N,ciems,dedina
1130,Stadt::N,кар,mesto
1131,Stadt::N,pilsēta,mesto
1132,Brief::N,письмӧ,list
1133,Brief::N,vēstule,list
1134,Buch::N,небӧг,kniha
1135,Buch::N,grāmata,kniha
1136,Buchstabe::N,шыпас,litera
1137,Buchstabe::N,шыпас,písmeno
1138,Buchstabe::N,burts,litera
1139,Buchstabe::N,burts,písmeno
1140,Zeitung::N,газет,noviny
1141,Zeitung::N,avīze,noviny
1142,Zeitung::N,laikraksts,noviny
1143,Leben::N,лов,život
1144,Leben::N,олӧм,život
1145,Leben::N,dzīve,život
1146,Tod::N,кулӧм,smrť
1147,Tod::N,nāve,smrť
1148,Grab::N,гу,hrob
1149,Grab::N,kaps,hrob
1150,Kirche::N,вичко,kostol
1151,Kirche::N,baznīca,kostol
1152,Sünde::N,мыж,hriech
1153,Sünde::N,grēks,hriech
1154,Gott::N,ен,boh
1155,Gott::N,dievs,boh
1156,Arbeiter::N,уджалысь,robotník
1157,Arbeiter::N,уджалысь,pracnovík
1158,Arbeiter::N,strādnieks,robotník
1159,Arbeiter::N,strādnieks,pracnovík
1160,Chef::N,юралысь,šéf
1161,Chef::N,юралысь,riaditeľ
1162,Chef::N,веськӧдлысь,šéf
1163,Chef::N,веськӧдлысь,riaditeľ
1164,Chef::N,šefs,šéf
1165,Chef::N,šefs,riaditeľ
1166,Chef::N,vadītajs,šéf
1167,Chef::N,vadītajs,riaditeľ
1168,Chef::N,priekšnieks,šéf
1169,Chef::N,priekšnieks,riaditeľ
1170,Meister::N,вӧчысь,majster
1171,Meister::N,meistars,majster
1172,Arzt::N,врач,lekár
1173,Arzt::N,бурдӧдысь,lekár
1174,Arzt::N,ārsts,lekár
1175,Lehrer::N,велӧдысь,učiteľ
1176,Lehrer::N,skolotājs,učiteľ
1177,Geld::N,сьӧм,peniaze
1178,Geld::N,nauda,peniaze
1179,Geschäft::N,удж,obchod
1180,Geschäft::N,bizness,obchod
1181,Geschäft::N,darījums,obchod
1182,Laden::N,вузасянін,obchod
1183,Laden::N,bode,obchod
1184,Laden::N,veikals,obchod
1185,Preis::N,дон,cena
1186,Preis::N,cena,cena
1187,Ware::N,тӧвар,tovar
1188,Ware::N,prece,tovar
1189,Nutzen::N,воӧм,osoh
1190,Nutzen::N,воӧм,úžitok
1191,Nutzen::N,выгӧда,osoh
1192,Nutzen::N,выгӧда,úžitok
1193,Nutzen::N,labums,osoh
1194,Nutzen::N,labums,úžitok
1195,Reichtum::N,озырлун,bohatstvo
1196,Reichtum::N,bagātība,bohatstvo
1197,Welt::N,енкӧла,svet
1198,Welt::N,pasaule,svet
1199,Land::N,му,územie
1200,Land::N,му,krajina
1201,Land::N,zeme,územie
1202,Land::N,zeme,krajina
1203,Staat::N,канму,štát
1204,Staat::N,государство,štát
1205,Staat::N,valsts,štát
1206,König::N,кан,kráľ
1207,König::N,ķēniņš,kráľ
1208,König::N,karalis,kráľ
1209,Macht::N,каналӧм,moc
1210,Macht::N,каналӧм,mocnosť
1211,Macht::N,vara,moc
1212,Macht::N,vara,mocnosť
1213,Grenze::N,су,hranica
1214,Grenze::N,суйӧр,hranica
1215,Grenze::N,robeža,hranica
1216,Krieg::N,ожман,vojna
1217,Krieg::N,karš,vojna
1218,Feind::N,враг,nepriateľ
1219,Feind::N,вӧрӧг,nepriateľ
1220,Feind::N,ienaidnieks,nepriateľ
1221,Gewalt::N,мырдöналöм,násilie
1222,Gewalt::N,vara,násilie
1223,Gewalt::N,vardarbība,násilie
1224,Kampf::N,вермасьӧм,boj
1225,Kampf::N,cīņa,boj
1226,Bogen[Waffe]::N,ньӧввуж,luk
1227,Bogen[Waffe]::N,loks,luk
1228,Pfeil::N,ньӧв,šíp
1229,Pfeil::N,ньӧв,strela
1230,Pfeil::N,bulta,šíp
1231,Pfeil::N,bulta,strela
1232,Gewehr::N,пишшаль,puška
1233,Gewehr::N,šautene,puška
1234,Fehler::N,сорсьӧм,omyl
1235,Fehler::N,сорсьӧм,chyba
1236,Fehler::N,дзугсьӧм,omyl
1237,Fehler::N,дзугсьӧм,chyba
1238,Fehler::N,kļūda,omyl
1239,Fehler::N,kļūda,chyba
1240,Lüge::N,пӧръясьӧм,lož
1241,Lüge::N,ылӧдлӧм,lož
1242,Lüge::N,meli,lož
1243,Schaden::N,лёк,ujma
1244,Schaden::N,лёк,škoda
1245,Schaden::N,изъян,ujma
1246,Schaden::N,изъян,škoda
1247,Schaden::N,пакӧсьт,ujma
1248,Schaden::N,пакӧсьт,škoda
1249,Schaden::N,bojājums,ujma
1250,Schaden::N,bojājums,škoda
1251,Schaden::N,kaitējums,ujma
1252,Schaden::N,kaitējums,škoda
1253,Unglück::N,шог,nešťastie
1254,Unglück::N,kļūme,nešťastie
1255,Unglück::N,klizma,nešťastie
1256,Unglück::N,nelaime,nešťastie
1257,Schuld::N,мыж,vina
1258,Schuld::N,мыж,previnenie
1259,Schuld::N,vaina,vina
1260,Schuld::N,vaina,previnenie
1261,Alter::N,арлыд,vek
1262,Alter::N,vecums,vek
1263,Schluss::N,пом,záver
1264,Schluss::N,пом,koniec
1265,Schluss::N,beigas,záver
1266,Schluss::N,beigas,koniec
1267,Zeit::N,кад,čas
1268,Zeit::N,laiks,čas
1269,Tag::N,лун,deň
1270,Tag::N,diena,deň
1271,Morgen::N,асыв,ráno
1272,Morgen::N,rīts,ráno
1273,Mittag::N,лун шӧр,poludnie
1274,Mittag::N,pusdiena,poludnie
1275,Abend::N,рыт,večer
1276,Abend::N,vakars,večer
1277,Nacht::N,вой,noc
1278,Nacht::N,nakts,noc
1279,Woche::N,вежон,týždeň
1280,Woche::N,nedēļa,týždeň
1281,Monat::N,тӧлысь,mesiac
1282,Monat::N,mēnesis,mesiac
1283,Jahr::N,во,rok
1284,Jahr::N,gads,rok
1285,Frühling::N,тулыс,jar
1286,Frühling::N,pavasaris,jar
1287,Sommer::N,гожӧм,leto
1288,Sommer::N,vasara,leto
1289,Herbst::N,ар,jeseň
1290,Herbst::N,rudens,jeseň
1291,Winter::N,тӧв,zima
1292,Winter::N,ziema,zima
1293,Januar::N,тӧв шӧр,január
1294,Januar::N,janvāris,január
1295,Februar::N,урасьӧм,február
1296,Februar::N,februāris,február
1297,März::N,рака,marec
1298,März::N,marts,marec
1299,April::N,кос му,apríl
1300,April::N,aprīlis,apríl
1301,Mai::N,ода-кора,máj
1302,Mai::N,maijs,máj
1303,Juni::N,лӧддза-номъя,jún
1304,Juni::N,jūnijs,jún
1305,Juli::N,сора,júl
1306,Juli::N,jūlijs,júl
1307,August::N,моз,august
1308,August::N,augusts,august
1309,September::N,кӧч,september
1310,September::N,septembris,september
1311,Oktober::N,йирым,október
1312,Oktober::N,oktobris,október
1313,November::N,вӧльгым,november
1314,November::N,novembris,november
1315,Dezember::N,ӧшым,december
1316,Dezember::N,decembris,december
1317,Montag::N,выльлун,pondelok
1318,Montag::N,pirmdiena,pondelok
1319,Dienstag::N,воторник,utorok
1320,Dienstag::N,otrdiena,utorok
1321,Mittwoch::N,середа,streda
1322,Mittwoch::N,trešdiena,streda
1323,Donnerstag::N,четверг,štvrtok
1324,Donnerstag::N,ceturtdiena,štvrtok
1325,Freitag::N,пекнича,piatok
1326,Freitag::N,piektdiena,piatok
1327,Samstag::N,субӧта,sobota
1328,Samstag::N,sestdiena,sobota
1329,Sonntag::N,вӧскресенньӧ,nedeľa
1330,Sonntag::N,svētdiena,nedeľa
1331,groß::A,ыджыд,veľký
1332,groß::A,dižs,veľký
1333,groß::A,liels,veľký
1334,klein::A,ичӧт,malý
1335,klein::A,mazs,malý
1336,lang::A,кузь,dlhý
1337,lang::A,garš,dlhý
1338,kurz::A,дженьыд,krátky
1339,kurz::A,īss,krátky
1340,breit::A,ота,široký
1341,breit::A,паськыд,široký
1342,breit::A,plats,široký
1343,schmal::A,оттӧм,úzky
1344,schmal::A,tievs,úzky
1345,dicht::A,сук,hustý
1346,dicht::A,blīvs,hustý
1347,dick[Gegenstand]::A,кыз,tlstý
1348,dick[Gegenstand]::A,biezs,tlstý
1349,dünn::A,вӧсни,tenký
1350,dünn::A,вӧсньыд,tenký
1351,dünn::A,plāns,tenký
1352,fein::A,посни,jemný
1353,fein::A,smalks,jemný
1354,fest::A,зумыд,pevný
1355,fest::A,tvirts,pevný
1356,fest::A,noturīgs,pevný
1357,flach::A,плавкӧс,rovný
1358,flach::A,плавкӧс,plochý
1359,flach::A,тшӧтшкӧс,rovný
1360,flach::A,тшӧтшкӧс,plochý
1361,flach::A,lēzens,rovný
1362,flach::A,lēzens,plochý
1363,flach::A,līdzens,rovný
1364,flach::A,līdzens,plochý
1365,glatt::A,вольк,hladký
1366,glatt::A,мольыд,hladký
1367,glatt::A,gluds,hladký
1368,glatt::A,slidens,hladký
1369,hart::A,зумыд,tvrdý
1370,hart::A,ciets,tvrdý
1371,weich::A,небыд,mäkký
1372,weich::A,mīksts,mäkký
1373,rund::A,гӧгрӧс,guľatý
1374,rund::A,гӧгрӧс,okrúhly
1375,rund::A,apaļš,guľatý
1376,rund::A,apaļš,okrúhly
1377,spitz::A,ёсь йыла,končitý
1378,spitz::A,smails,končitý
1379,scharf::A,ёсь,ostrý
1380,scharf::A,ass,ostrý
1381,stumpf::A,ныж,tupý
1382,stumpf::A,truls,tupý
1383,stumpf::A,strups,tupý
1384,schwer::A,сьӧкыд,ťažký
1385,schwer::A,smags,ťažký
1386,schön::A,мича,pekný
1387,schön::A,мича,krásny
1388,schön::A,лӧсьыд,pekný
1389,schön::A,лӧсьыд,krásny
1390,schön::A,daiļš,pekný
1391,schön::A,daiļš,krásny
1392,schön::A,skaists,pekný
1393,schön::A,skaists,krásny
1394,heiß::A,пӧсь,horúci
1395,heiß::A,karsts,horúci
1396,warm::A,шоныд,teplý
1397,warm::A,silts,teplý
1398,kalt::A,кӧдзыд,studený
1399,kalt::A,salts,studený
1400,kalt::A,auksts,studený
1401,kühl::A,юзыд,chladný
1402,kühl::A,ыркыд,chladný
1403,kühl::A,vēss,chladný
1404,kühl::A,dzestrs,chladný
1405,frisch::A,выль,svieži
1406,frisch::A,svaigs,svieži
1407,feucht::A,уль,vlhký
1408,feucht::A,уль,zvlhnutý
1409,feucht::A,mitrs,vlhký
1410,feucht::A,mitrs,zvlhnutý
1411,feucht::A,drēgns,vlhký
1412,feucht::A,drēgns,zvlhnutý
1413,nass::A,ва,mokrý
1414,nass::A,slapjš,mokrý
1415,trocken::A,кос,suchý
1416,trocken::A,sauss,suchý
1417,voll::A,кыз,plný
1418,voll::A,pilns,plný
1419,leer::A,куш,prázdny
1420,leer::A,тыртӧм,prázdny
1421,leer::A,tukšs,prázdny
1422,offen::A,восьса,otvorený
1423,offen::A,vaļējs,otvorený
1424,offen::A,atvērts,otvorený
1425,geschlossen::A,пӧдса,zavretý
1426,geschlossen::A,slēgts,zavretý
1427,sauber::A,сӧстӧм,čistý
1428,sauber::A,tīrs,čistý
1429,sauber::A,spodrs,čistý
1430,schmutzig::A,няйт,špinavý
1431,schmutzig::A,netīrs,špinavý
1432,schmutzig::A,dubļains,špinavý
1433,roh::A,уль,surový
1434,roh::A,jēls,surový
1435,reif::A,кисьмӧм,zrelý
1436,reif::A,gatavs,zrelý
1437,reif::A,nobriedis,zrelý
1438,lecker::A,чӧскыд,chutný
1439,lecker::A,gards,chutný
1440,lecker::A,garšīgs,chutný
1441,süß::A,юмов,sladký
1442,süß::A,чӧскыд,sladký
1443,süß::A,salds,sladký
1444,bitter::A,курыд,horký
1445,bitter::A,sūrs,horký
1446,bitter::A,rūgts,horký
1447,sauer::A,шома,kyslý
1448,sauer::A,skābs,kyslý
1449,hell::A,югыд,jasný
1450,hell::A,югыд,svetlý
1451,hell::A,gaišs,jasný
1452,hell::A,gaišs,svetlý
1453,dunkel::A,пемыд,temný
1454,dunkel::A,tumšs,temný
1455,schwarz::A,сьӧд,čierny
1456,schwarz::A,melns,čierny
1457,weiß::A,еджыд,biely
1458,weiß::A,balts,biely
1459,rot::A,гӧрд,červený
1460,rot::A,sarkans,červený
1461,gelb::A,виж,žltý
1462,gelb::A,dzeltens,žltý
1463,blau::A,лӧз,modrý
1464,blau::A,лӧз,belasý
1465,blau::A,zils,modrý
1466,blau::A,zils,belasý
1467,grün::A,веж,zelený
1468,grün::A,турунвиж,zelený
1469,grün::A,zaļš,zelený
1470,grau::A,руд,šedý
1471,grau::A,pelēks,šedý
1472,bunt::A,сера,pestrý
1473,bunt::A,raibs,pestrý
1474,bunt::A,krāsains,pestrý
1475,billig::A,донтӧг,lacný
1476,billig::A,lēts,lacný
1477,teuer::A,дона,drahý
1478,teuer::A,dārgs,drahý
1479,wertvoll::A,дона,cenný
1480,wertvoll::A,vērtīgs,cenný
1481,blind::A,синтӧм,slepý
1482,blind::A,akls,slepý
1483,taub::A,пельтӧм,hluchý
1484,taub::A,kurls,hluchý
1485,kräftig::A,вынйӧра,silný
1486,kräftig::A,spēcīgs,silný
1487,stark::A,ён,silný
1488,stark::A,вына,silný
1489,stark::A,stiprs,silný
1490,schwach::A,жеб,slabý
1491,schwach::A,жеб,bezvládny
1492,schwach::A,vājš,slabý
1493,schwach::A,vājš,bezvládny
1494,fett::A,госа,tučný
1495,fett::A,brangs,tučný
1496,schlank::A,веськыд,štíhly
1497,schlank::A,slaids,štíhly
1498,hübsch::A,мича,šumný
1499,hübsch::A,мича,švárny
1500,hübsch::A,лӧсьыд,šumný
1501,hübsch::A,лӧсьыд,švárny
1502,hübsch::A,glīts,šumný
1503,hübsch::A,glīts,švárny
1504,böse::A,лёк,zlý
1505,böse::A,ļauns,zlý
1506,böse::A,negants,zlý
1507,dumm::A,йӧй,hlúpy
1508,dumm::A,вежӧртӧм,hlúpy
1509,dumm::A,stulbs,hlúpy
1510,dumm::A,muļķīgs,hlúpy
1511,faul::A,дыш,lenivý
1512,faul::A,slinks,lenivý
1513,fleißig::A,зільысь,snaživý
1514,fleißig::A,зільысь,usilovný
1515,fleißig::A,čakls,snaživý
1516,fleißig::A,čakls,usilovný
1517,fleißig::A,cītīgs,snaživý
1518,fleißig::A,cītīgs,usilovný
1519,geizig::A,топыд,skupý
1520,geizig::A,топыд,lakomý
1521,geizig::A,skops,skupý
1522,geizig::A,skops,lakomý
1523,geizig::A,sīksts,skupý
1524,geizig::A,sīksts,lakomý
1525,klug::A,юра,múdry
1526,klug::A,юра,bystrý
1527,klug::A,вежӧра,múdry
1528,klug::A,вежӧра,bystrý
1529,klug::A,gudrs,múdry
1530,klug::A,gudrs,bystrý
1531,geschickt::A,кипода,zručný
1532,geschickt::A,кипода,šikovný
1533,geschickt::A,кужысь,zručný
1534,geschickt::A,кужысь,šikovný
1535,geschickt::A,manīgs,zručný
1536,geschickt::A,manīgs,šikovný
1537,lieb::A,муса,milý
1538,lieb::A,мича,milý
1539,lieb::A,лӧсьыд,milý
1540,lieb::A,mīļš,milý
1541,lustig::A,кыпыд,veselý
1542,lustig::A,jautrs,veselý
1543,sanft::A,мелі,nežný
1544,sanft::A,liegs,nežný
1545,hungrig::A,тшыг,lačný
1546,hungrig::A,тшыг,hladný
1547,hungrig::A,izsalcis,lačný
1548,hungrig::A,izsalcis,hladný
1549,krank::A,висьысь,chorý
1550,krank::A,висьысь,nemocný
1551,krank::A,slims,chorý
1552,krank::A,slims,nemocný
1553,nackt::A,пасьтӧм,nahý
1554,nackt::A,pliks,nahý
1555,traurig::A,гажтӧм,smutný
1556,traurig::A,bēdīgs,smutný
1557,traurig::A,skumīgs,smutný
1558,lebendig::A,ловъя,živý
1559,lebendig::A,dzīvs,živý
1560,gut::A,бур,dobrý
1561,gut::A,labs,dobrý
1562,schlecht::A,лёк,zlý
1563,schlecht::A,омӧль,zlý
1564,schlecht::A,slikts,zlý
1565,richtig::A,инӧд,správny
1566,richtig::A,riktīgs,správny
1567,schlimm::A,омӧль,zlý
1568,schlimm::A,омӧль,nepríjemný
1569,schlimm::A,туйтӧм,zlý
1570,schlimm::A,туйтӧм,nepríjemný
1571,schlimm::A,nelāgs,zlý
1572,schlimm::A,nelāgs,nepríjemný
