,Concept_ID,lv,ru
826,Tasse::N,tase,чашка
827,Topf::N,гырнич,кастрюля
828,Topf::N,pods,кастрюля
829,Kessel::N,пӧрт,котел
830,Kessel::N,katls,котел
831,Essen::N,сёйӧм,еда
832,Essen::N,ēdiens,еда
833,Nahrung::N,сёян,пища
834,Nahrung::N,barība,пища
835,Speise::N,сёян,блюдо
836,Speise::N,сёян,кушанье
837,Speise::N,сёянтор,блюдо
838,Speise::N,сёянтор,кушанье
839,Speise::N,ēdiens,блюдо
840,Speise::N,ēdiens,кушанье
841,Fleisch::N,яй,мясо
842,Fleisch::N,gaļa,мясо
843,Getreide::N,нянь,хлеб
844,Getreide::N,labība,хлеб
845,Brei::N,рок,каша
846,Brei::N,putra,каша
847,Brei::N,biezenis,каша
848,Brot::N,нянь,хлеб
849,Brot::N,maize,хлеб
850,Scheibe::N,шӧрӧм,ломоть
851,Scheibe::N,чӧлан,ломоть
852,Scheibe::N,šķēle,ломоть
853,Scheibe::N,rieciens,ломоть
854,Fett::N,гос,жир
855,Fett::N,тшог,жир
856,Fett::N,tauki,жир
857,Butter::N,вый,масло
858,Butter::N,sviests,масло
859,Öl::N,вый,масло
860,Öl::N,eļļa,масло
861,Salz::N,сов,соль
862,Salz::N,sāls,соль
863,Suppe::N,шыд,суп
864,Suppe::N,zupa,суп
865,Honig::N,ма,мед
866,Honig::N,medus,мед
867,Milch::N,йӧв,молоко
868,Milch::N,piens,молоко
869,Tee::N,чай,чай
870,Tee::N,tēja,чай
871,Leder::N,ку,кожа
872,Leder::N,āda,кожа
873,Wolle::N,вурун,шерсть
874,Wolle::N,vilna,шерсть
875,Stoff::N,дӧра,ткань
876,Stoff::N,drāna,ткань
877,Stoff::N,audums,ткань
878,Nadel::N,ем,игла
879,Nadel::N,adata,игла
880,Faden::N,сунис,нитка
881,Faden::N,diegs,нитка
882,Faden::N,pavediens,нитка
883,Knopf::N,кизь,пуговица
884,Knopf::N,poga,пуговица
885,Knoten::N,гӧрӧд,узел
886,Knoten::N,mezgls,узел
887,Farbe::N,краска,краска
888,Farbe::N,вап,краска
889,Farbe::N,krāsa,краска
890,Kleidung::N,паськӧм,одежда
891,Kleidung::N,tērps,одежда
892,Kleidung::N,drēbes,одежда
893,Hemd::N,дӧрӧм,рубашка
894,Hemd::N,krekls,рубашка
895,Kragen::N,воротник,воротник
896,Kragen::N,apkakle,воротник
897,Ärmel::N,сос,рукав
898,Ärmel::N,piedurkne,рукав
899,Hose::N,гач,брюки
900,Hose::N,bikses,брюки
901,Gürtel::N,вӧнь,пояс
902,Gürtel::N,josta,пояс
903,Mütze::N,шапка,шапка
904,Mütze::N,cepure,шапка
905,Schuh::N,башмак,ботинок
906,Schuh::N,ботинки,ботинок
907,Schuh::N,kurpe,ботинок
908,Stiefel::N,сапӧг,сапог
909,Stiefel::N,zābaks,сапог
910,Ring::N,кытш,кольцо
911,Ring::N,gredzens,кольцо
912,Band::N,лента,лента
913,Band::N,вундас,лента
914,Band::N,lente,лента
915,Kamm::N,сынан,расческа
916,Kamm::N,ķemme,расческа
917,Spiegel::N,рӧмпӧштан,зеркало
918,Spiegel::N,spogulis,зеркало
919,Riemen::N,тасма,ремень
920,Riemen::N,siksna,ремень
921,Schnur::N,гез,веревка
922,Schnur::N,aukla,веревка
923,Leine::N,юргез,поводок
924,Leine::N,saite,поводок
925,Decke::N,эшкын,одеяло
926,Decke::N,шебрас,одеяло
927,Decke::N,sega,одеяло
928,Kissen::N,юрлӧс,подушка
929,Kissen::N,spilvens,подушка
930,Tuch::N,чышъян,платок
931,Tuch::N,vadmala,платок
932,Handtuch::N,ки чышкӧд,полотенце
933,Handtuch::N,кизьчышъян,полотенце
934,Handtuch::N,dvielis,полотенце
935,Kraft::N,этш,сила
936,Kraft::N,эбӧс,сила
937,Kraft::N,spēks,сила
938,Stärke::N,ёнлун,крепость
939,Stärke::N,чорыдлун,крепость
940,Stärke::N,stiprums,крепость
941,Gesundheit::N,дзоньвидзалун,здоровье
942,Gesundheit::N,veselība,здоровье
943,Krankheit::N,висьӧм,болезнь
944,Krankheit::N,slimība,болезнь
945,Schmerz::N,висьӧм,боль
946,Schmerz::N,sāpes,боль
947,Wunde::N,дой,рана
948,Wunde::N,brūce,рана
949,Wunde::N,jēlums,рана
950,Fieber::N,жар,лихорадка
951,Fieber::N,жар,температура
952,Fieber::N,drudzis,лихорадка
953,Fieber::N,drudzis,температура
954,Fieber::N,karstums,лихорадка
955,Fieber::N,karstums,температура
956,Arznei::N,лекарство,лекарство
957,Arznei::N,зелля,лекарство
958,Arznei::N,zāles,лекарство
959,Arznei::N,medikaments,лекарство
960,Brücke::N,пос,мост
961,Brücke::N,tilts,мост
962,Brunnen::N,юкмӧс,колодец
963,Brunnen::N,aka,колодец
964,Weide::N,пӧскӧтина,пастбище
965,Weide::N,ganības,пастбище
966,Pfad::N,туй,тропа
967,Pfad::N,кыснан,тропа
968,Pfad::N,taka,тропа
969,Weg::N,туй,путь
970,Weg::N,туй,дорога
971,Weg::N,ceļš,путь
972,Weg::N,ceļš,дорога
973,Straße::N,туй,улица
974,Straße::N,туй,дорога
975,Straße::N,iela,улица
976,Straße::N,iela,дорога
977,Dorf::N,сикт,деревня
978,Dorf::N,ciems,деревня
979,Stadt::N,кар,город
980,Stadt::N,pilsēta,город
981,Brief::N,письмӧ,письмо
982,Brief::N,vēstule,письмо
983,Buch::N,небӧг,книга
984,Buch::N,grāmata,книга
985,Buchstabe::N,шыпас,буква
986,Buchstabe::N,burts,буква
987,Zeitung::N,газет,газета
988,Zeitung::N,avīze,газета
989,Zeitung::N,laikraksts,газета
990,Leben::N,лов,жизнь
991,Leben::N,олӧм,жизнь
992,Leben::N,dzīve,жизнь
993,Tod::N,кулӧм,смерть
994,Tod::N,nāve,смерть
995,Grab::N,гу,могила
996,Grab::N,kaps,могила
997,Kirche::N,вичко,церковь
998,Kirche::N,baznīca,церковь
999,Sünde::N,мыж,грех
1000,Sünde::N,grēks,грех
1001,Gott::N,ен,бог
1002,Gott::N,dievs,бог
1003,Arbeiter::N,уджалысь,рабочий
1004,Arbeiter::N,strādnieks,рабочий
1005,Chef::N,юралысь,начальник
1006,Chef::N,веськӧдлысь,начальник
1007,Chef::N,šefs,начальник
1008,Chef::N,vadītajs,начальник
1009,Chef::N,priekšnieks,начальник
1010,Meister::N,вӧчысь,мастер
1011,Meister::N,meistars,мастер
1012,Arzt::N,врач,врач
1013,Arzt::N,бурдӧдысь,врач
1014,Arzt::N,ārsts,врач
1015,Lehrer::N,велӧдысь,учитель
1016,Lehrer::N,skolotājs,учитель
1017,Geld::N,сьӧм,деньги
1018,Geld::N,nauda,деньги
1019,Geschäft::N,удж,занятие
1020,Geschäft::N,bizness,занятие
1021,Geschäft::N,darījums,занятие
1022,Laden::N,вузасянін,магазин
1023,Laden::N,bode,магазин
1024,Laden::N,veikals,магазин
1025,Preis::N,дон,цена
1026,Preis::N,cena,цена
1027,Ware::N,тӧвар,товар
1028,Ware::N,prece,товар
1029,Nutzen::N,воӧм,выгода
1030,Nutzen::N,выгӧда,выгода
1031,Nutzen::N,labums,выгода
1032,Reichtum::N,озырлун,богатство
1033,Reichtum::N,bagātība,богатство
1034,Welt::N,енкӧла,мир
1035,Welt::N,pasaule,мир
1036,Land::N,му,страна
1037,Land::N,zeme,страна
1038,Staat::N,канму,государство
1039,Staat::N,государство,государство
1040,Staat::N,valsts,государство
1041,König::N,кан,король
1042,König::N,ķēniņš,король
1043,König::N,karalis,король
1044,Macht::N,каналӧм,власть
1045,Macht::N,vara,власть
1046,Grenze::N,су,граница
1047,Grenze::N,суйӧр,граница
1048,Grenze::N,robeža,граница
1049,Krieg::N,ожман,война
1050,Krieg::N,karš,война
1051,Feind::N,враг,враг
1052,Feind::N,вӧрӧг,враг
1053,Feind::N,ienaidnieks,враг
1054,Gewalt::N,мырдöналöм,насилие
1055,Gewalt::N,vara,насилие
1056,Gewalt::N,vardarbība,насилие
1057,Kampf::N,вермасьӧм,борьба
1058,Kampf::N,cīņa,борьба
1059,Bogen[Waffe]::N,ньӧввуж,лук
1060,Bogen[Waffe]::N,loks,лук
1061,Pfeil::N,ньӧв,стрела
1062,Pfeil::N,bulta,стрела
1063,Gewehr::N,пишшаль,ружье
1064,Gewehr::N,šautene,ружье
1065,Fehler::N,сорсьӧм,ошибка
1066,Fehler::N,дзугсьӧм,ошибка
1067,Fehler::N,kļūda,ошибка
1068,Lüge::N,пӧръясьӧм,ложь
1069,Lüge::N,ылӧдлӧм,ложь
1070,Lüge::N,meli,ложь
1071,Schaden::N,лёк,вред
1072,Schaden::N,изъян,вред
1073,Schaden::N,пакӧсьт,вред
1074,Schaden::N,bojājums,вред
1075,Schaden::N,kaitējums,вред
1076,Unglück::N,шог,беда
1077,Unglück::N,kļūme,беда
1078,Unglück::N,klizma,беда
1079,Unglück::N,nelaime,беда
1080,Schuld::N,мыж,вина
1081,Schuld::N,vaina,вина
1082,Alter::N,арлыд,возраст
1083,Alter::N,vecums,возраст
1084,Schluss::N,пом,окончание
1085,Schluss::N,beigas,окончание
1086,Zeit::N,кад,время
1087,Zeit::N,laiks,время
1088,Tag::N,лун,день
1089,Tag::N,diena,день
1090,Morgen::N,асыв,утро
1091,Morgen::N,rīts,утро
1092,Mittag::N,лун шӧр,полдень
1093,Mittag::N,pusdiena,полдень
1094,Abend::N,рыт,вечер
1095,Abend::N,vakars,вечер
1096,Nacht::N,вой,ночь
1097,Nacht::N,nakts,ночь
1098,Woche::N,вежон,неделя
1099,Woche::N,nedēļa,неделя
1100,Monat::N,тӧлысь,месяц
1101,Monat::N,mēnesis,месяц
1102,Jahr::N,во,год
1103,Jahr::N,gads,год
1104,Frühling::N,тулыс,весна
1105,Frühling::N,pavasaris,весна
1106,Sommer::N,гожӧм,лето
1107,Sommer::N,vasara,лето
1108,Herbst::N,ар,осень
1109,Herbst::N,rudens,осень
1110,Winter::N,тӧв,зима
1111,Winter::N,ziema,зима
1112,Januar::N,тӧв шӧр,январь
1113,Januar::N,janvāris,январь
1114,Februar::N,урасьӧм,февраль
1115,Februar::N,februāris,февраль
1116,März::N,рака,март
1117,März::N,marts,март
1118,April::N,кос му,апрель
1119,April::N,aprīlis,апрель
1120,Mai::N,ода-кора,май
1121,Mai::N,maijs,май
1122,Juni::N,лӧддза-номъя,июнь
1123,Juni::N,jūnijs,июнь
1124,Juli::N,сора,июль
1125,Juli::N,jūlijs,июль
1126,August::N,моз,август
1127,August::N,augusts,август
1128,September::N,кӧч,сентябрь
1129,September::N,septembris,сентябрь
1130,Oktober::N,йирым,октябрь
1131,Oktober::N,oktobris,октябрь
1132,November::N,вӧльгым,ноябрь
1133,November::N,novembris,ноябрь
1134,Dezember::N,ӧшым,декабрь
1135,Dezember::N,decembris,декабрь
1136,Montag::N,выльлун,понедельник
1137,Montag::N,pirmdiena,понедельник
1138,Dienstag::N,воторник,вторник
1139,Dienstag::N,otrdiena,вторник
1140,Mittwoch::N,середа,среда
1141,Mittwoch::N,trešdiena,среда
1142,Donnerstag::N,четверг,четверг
1143,Donnerstag::N,ceturtdiena,четверг
1144,Freitag::N,пекнича,пятница
1145,Freitag::N,piektdiena,пятница
1146,Samstag::N,субӧта,суббота
1147,Samstag::N,sestdiena,суббота
1148,Sonntag::N,вӧскресенньӧ,воскресенье
1149,Sonntag::N,svētdiena,воскресенье
1150,groß::A,ыджыд,большой
1151,groß::A,dižs,большой
1152,groß::A,liels,большой
1153,klein::A,ичӧт,маленький
1154,klein::A,mazs,маленький
1155,lang::A,кузь,длинный
1156,lang::A,garš,длинный
1157,kurz::A,дженьыд,короткий
1158,kurz::A,īss,короткий
1159,breit::A,ота,широкий
1160,breit::A,паськыд,широкий
1161,breit::A,plats,широкий
1162,schmal::A,оттӧм,узкий
1163,schmal::A,tievs,узкий
1164,dicht::A,сук,густой
1165,dicht::A,blīvs,густой
1166,dick[Gegenstand]::A,кыз,толстый
1167,dick[Gegenstand]::A,biezs,толстый
1168,dünn::A,вӧсни,тонкий
1169,dünn::A,вӧсньыд,тонкий
1170,dünn::A,plāns,тонкий
1171,fein::A,посни,тонкий
1172,fein::A,smalks,тонкий
1173,fest::A,зумыд,крепкий
1174,fest::A,tvirts,крепкий
1175,fest::A,noturīgs,крепкий
1176,flach::A,плавкӧс,плоский
1177,flach::A,тшӧтшкӧс,плоский
1178,flach::A,lēzens,плоский
1179,flach::A,līdzens,плоский
1180,glatt::A,вольк,гладкий
1181,glatt::A,мольыд,гладкий
1182,glatt::A,gluds,гладкий
1183,glatt::A,slidens,гладкий
1184,hart::A,зумыд,твердый
1185,hart::A,ciets,твердый
1186,weich::A,небыд,мягкий
1187,weich::A,mīksts,мягкий
1188,rund::A,гӧгрӧс,круглый
1189,rund::A,apaļš,круглый
1190,spitz::A,ёсь йыла,остроконечный
1191,spitz::A,smails,остроконечный
1192,scharf::A,ёсь,острый
1193,scharf::A,ass,острый
1194,stumpf::A,ныж,тупой
1195,stumpf::A,truls,тупой
1196,stumpf::A,strups,тупой
1197,schwer::A,сьӧкыд,тяжелый
1198,schwer::A,smags,тяжелый
1199,schön::A,мича,красивый
1200,schön::A,лӧсьыд,красивый
1201,schön::A,daiļš,красивый
1202,schön::A,skaists,красивый
1203,heiß::A,пӧсь,жаркий
1204,heiß::A,karsts,жаркий
1205,warm::A,шоныд,теплый
1206,warm::A,silts,теплый
1207,kalt::A,кӧдзыд,холодный
1208,kalt::A,salts,холодный
1209,kalt::A,auksts,холодный
1210,kühl::A,юзыд,прохладный
1211,kühl::A,ыркыд,прохладный
1212,kühl::A,vēss,прохладный
1213,kühl::A,dzestrs,прохладный
1214,frisch::A,выль,свежий
1215,frisch::A,svaigs,свежий
1216,feucht::A,уль,влажный
1217,feucht::A,mitrs,влажный
1218,feucht::A,drēgns,влажный
1219,nass::A,ва,мокрый
1220,nass::A,slapjš,мокрый
1221,trocken::A,кос,сухой
1222,trocken::A,sauss,сухой
1223,voll::A,кыз,полный
1224,voll::A,кыз,наполненный
1225,voll::A,pilns,полный
1226,voll::A,pilns,наполненный
1227,leer::A,куш,пустой
1228,leer::A,тыртӧм,пустой
1229,leer::A,tukšs,пустой
1230,offen::A,восьса,открытый
1231,offen::A,vaļējs,открытый
1232,offen::A,atvērts,открытый
1233,geschlossen::A,пӧдса,закрытый
1234,geschlossen::A,slēgts,закрытый
1235,sauber::A,сӧстӧм,чистый
1236,sauber::A,tīrs,чистый
1237,sauber::A,spodrs,чистый
1238,schmutzig::A,няйт,грязный
1239,schmutzig::A,netīrs,грязный
1240,schmutzig::A,dubļains,грязный
1241,roh::A,уль,сырой
1242,roh::A,jēls,сырой
1243,reif::A,кисьмӧм,зрелый
1244,reif::A,gatavs,зрелый
1245,reif::A,nobriedis,зрелый
1246,lecker::A,чӧскыд,вкусный
1247,lecker::A,gards,вкусный
1248,lecker::A,garšīgs,вкусный
1249,süß::A,юмов,сладкий
1250,süß::A,чӧскыд,сладкий
1251,süß::A,salds,сладкий
1252,bitter::A,курыд,горький
1253,bitter::A,sūrs,горький
1254,bitter::A,rūgts,горький
1255,sauer::A,шома,кислый
1256,sauer::A,skābs,кислый
1257,hell::A,югыд,светлый
1258,hell::A,gaišs,светлый
1259,dunkel::A,пемыд,темный
1260,dunkel::A,tumšs,темный
1261,schwarz::A,сьӧд,черный
1262,schwarz::A,melns,черный
1263,weiß::A,еджыд,белый
1264,weiß::A,balts,белый
1265,rot::A,гӧрд,красный
1266,rot::A,sarkans,красный
1267,gelb::A,виж,желтый
1268,gelb::A,dzeltens,желтый
1269,blau::A,лӧз,синий
1270,blau::A,zils,синий
1271,grün::A,веж,зеленый
1272,grün::A,турунвиж,зеленый
1273,grün::A,zaļš,зеленый
1274,grau::A,руд,серый
1275,grau::A,pelēks,серый
1276,bunt::A,сера,пестрый
1277,bunt::A,raibs,пестрый
1278,bunt::A,krāsains,пестрый
1279,billig::A,донтӧг,дешевый
1280,billig::A,lēts,дешевый
1281,teuer::A,дона,дорогой
1282,teuer::A,dārgs,дорогой
1283,wertvoll::A,дона,ценный
1284,wertvoll::A,vērtīgs,ценный
1285,blind::A,синтӧм,слепой
1286,blind::A,akls,слепой
1287,taub::A,пельтӧм,глухой
1288,taub::A,kurls,глухой
1289,kräftig::A,вынйӧра,могучий
1290,kräftig::A,spēcīgs,могучий
1291,stark::A,ён,сильный
1292,stark::A,вына,сильный
1293,stark::A,stiprs,сильный
1294,schwach::A,жеб,слабый
1295,schwach::A,vājš,слабый
1296,fett::A,госа,жирный
1297,fett::A,brangs,жирный
1298,schlank::A,веськыд,стройный
1299,schlank::A,slaids,стройный
1300,hübsch::A,мича,прелестный
1301,hübsch::A,лӧсьыд,прелестный
1302,hübsch::A,glīts,прелестный
1303,böse::A,лёк,злой
1304,böse::A,ļauns,злой
1305,böse::A,negants,злой
1306,dumm::A,йӧй,глупый
1307,dumm::A,вежӧртӧм,глупый
1308,dumm::A,stulbs,глупый
1309,dumm::A,muļķīgs,глупый
1310,faul::A,дыш,ленивый
1311,faul::A,slinks,ленивый
1312,fleißig::A,зільысь,прилежный
1313,fleißig::A,čakls,прилежный
1314,fleißig::A,cītīgs,прилежный
1315,geizig::A,топыд,жадный
1316,geizig::A,skops,жадный
1317,geizig::A,sīksts,жадный
1318,klug::A,юра,умный
1319,klug::A,вежӧра,умный
1320,klug::A,gudrs,умный
1321,geschickt::A,кипода,искусный
1322,geschickt::A,кужысь,искусный
1323,geschickt::A,manīgs,искусный
1324,lieb::A,муса,милый
1325,lieb::A,мича,милый
1326,lieb::A,лӧсьыд,милый
1327,lieb::A,mīļš,милый
1328,lustig::A,кыпыд,веселый
1329,lustig::A,jautrs,веселый
1330,sanft::A,мелі,нежный
1331,sanft::A,liegs,нежный
1332,hungrig::A,тшыг,голодный
1333,hungrig::A,izsalcis,голодный
1334,krank::A,висьысь,больной
1335,krank::A,slims,больной
1336,nackt::A,пасьтӧм,голый
1337,nackt::A,pliks,голый
1338,traurig::A,гажтӧм,грустный
1339,traurig::A,bēdīgs,грустный
1340,traurig::A,skumīgs,грустный
1341,lebendig::A,ловъя,живой
1342,lebendig::A,dzīvs,живой
1343,gut::A,бур,хороший
1344,gut::A,labs,хороший
1345,schlecht::A,лёк,плохой
1346,schlecht::A,омӧль,плохой
1347,schlecht::A,slikts,плохой
1348,richtig::A,инӧд,правильный
1349,richtig::A,riktīgs,правильный
1350,schlimm::A,омӧль,отвратительный
1351,schlimm::A,омӧль,мерзкий
1352,schlimm::A,туйтӧм,отвратительный
1353,schlimm::A,туйтӧм,мерзкий
1354,schlimm::A,nelāgs,отвратительный
1355,schlimm::A,nelāgs,мерзкий
1356,schlimm::A,nejauks,отвратительный
1357,schlimm::A,nejauks,мерзкий
1358,wahr::A,абу ылӧг,настоящий
1359,wahr::A,īsts,настоящий
1360,wahr::A,patiess,настоящий
1361,alt::A,важ,старый
1362,alt::A,sens,старый
1363,alt::A,vęcs,старый
1364,neu::A,выль,новый
1365,neu::A,jauns,новый
1366,ehemalig::A,вӧвлӧм,бывший
1367,ehemalig::A,bijušais,бывший
1368,alt[Lebewesen]::A,пӧрысь,пожилой
1369,alt[Lebewesen]::A,vecs,пожилой
1370,jung::A,том,молодой
1371,jung::A,jauns,молодой
1372,arm::A,гӧль,бедный
1373,arm::A,nabags,бедный
1374,reich::A,озыр,богатый
1375,reich::A,bagāts,богатый
1376,bekannt::A,тӧдса,знакомый
1377,bekannt::A,zināms,знакомый
1378,bekannt::A,pazīstams,знакомый
1379,berühmt::A,нималан,знаменитый
1380,berühmt::A,кывсян,знаменитый
1381,berühmt::A,slavens,знаменитый
1382,fremd::A,йӧз,чужой
1383,fremd::A,svešs,чужой
1384,verschieden::A,абу ӧткодь,разный
1385,verschieden::A,разнӧй,разный
1386,verschieden::A,dažāds,разный
1387,nah::A,матыс,близкий
1388,nah::A,tuvs,близкий
1389,fern::A,ылі,далекий
1390,fern::A,tāls,далекий
1391,linker::A,шуйга,левый
1392,linker::A,kreisais,левый
1393,rechter::A,веськыд,правый
1394,rechter::A,labais,правый
1395,anderer::A,мукӧд,другой
1396,anderer::A,otrs,другой
1397,erster::A,медводдза,первый
1398,erster::A,pirmais,первый
1399,zweiter::A,мӧд,второй
1400,zweiter::A,otrais,второй
1401,dritter::A,коймӧд,третий
1402,dritter::A,trešais,третий
1403,letzter::A,бӧръя,последний
1404,letzter::A,beidzamais,последний
1405,allein::ADV,ӧтка,один
1406,allein::ADV,viens pats,один
1407,auf einmal::ADV,ӧтпырйӧ,сразу
1408,auf einmal::ADV,reizē,сразу
1409,zusammen::ADV,тшӧтш,вместе
1410,zusammen::ADV,kopā,вместе
1411,zusammen::ADV,vienviet,вместе
1412,lange::ADV,дыр,долго
1413,lange::ADV,ilgi,долго
1414,plötzlich::ADV,друг,вдруг
1415,plötzlich::ADV,pēkšņi,вдруг
1416,sofort::ADV,дзик пыр,тотчас
1417,sofort::ADV,tūlīt,тотчас
1418,später::ADV,сэсся,позже
1419,später::ADV,vēlāk,позже
1420,jetzt::ADV,ӧні,сейчас
1421,jetzt::ADV,tagad,сейчас
1422,heute::ADV,талун,сегодня
1423,heute::ADV,šodien,сегодня
1424,morgen::ADV,аски,завтра
1425,morgen::ADV,rīt,завтра
1426,bald::ADV,регыд,скоро
1427,bald::ADV,drīz,скоро
1428,dann::ADV,бӧрын,потом
1429,dann::ADV,бӧрти,потом
1430,dann::ADV,tad,потом
1431,gestern::ADV,тӧнлун,вчера
1432,gestern::ADV,vakar,вчера
1433,einst::ADV,ӧтчыд,однажды
1434,einst::ADV,ӧтпыр,однажды
1435,einst::ADV,citreiz,однажды
1436,damals::ADV,сэки,тогда
1437,damals::ADV,toreiz,тогда
1438,danach::ADV,сэсся,затем
1439,danach::ADV,pēc tam,затем
1440,vorher::ADV,войдӧр,раньше
1441,vorher::ADV,iepriekš,раньше
1442,vorher::ADV,pirms tam,раньше
1443,zuerst::ADV,войдӧр,сперва
1444,zuerst::ADV,vis'pirms,сперва
1445,einmal::ADV,ӧтчыдысь,раз
1446,einmal::ADV,reiz,раз
1447,einmal::ADV,vienreiz,раз
1448,manchmal::ADV,корсюрӧ,иногда
1449,manchmal::ADV,dažkārt,иногда
1450,oft::ADV,тшӧкыда,часто
1451,oft::ADV,bieži,часто
1452,immer::ADV,век,всегда
1453,immer::ADV,allaž,всегда
1454,immer::ADV,vien'mēr,всегда
1455,niemals::ADV,оз некор,никогда
1456,niemals::ADV,nemūžam,никогда
1457,hier::ADV,со,здесь
1458,hier::ADV,тонӧ,здесь
1459,hier::ADV,te,здесь
1460,hier::ADV,šeit,здесь
1461,hierhin::ADV,татчӧ,сюда
1462,hierhin::ADV,талань,сюда
1463,hierhin::ADV,šurp,сюда
1464,hierhin::ADV,uz šejieni,сюда
1465,von hier::ADV,тасянь,отсюда
1466,von hier::ADV,no šejienes,отсюда
1467,dort::ADV,сэні,там
1468,dort::ADV,tur,там
1469,dorthin::ADV,сэтчӧ,туда
1470,dorthin::ADV,turp,туда
1471,dorthin::ADV,uz turieni,туда
1472,geradeaus::ADV,веськыда,прямо
1473,geradeaus::ADV,taisni uz priekšu,прямо
1474,vorwärts::ADV,водзӧ,вперед
1475,vorwärts::ADV,uz priekšu,вперед
1476,rückwärts::ADV,бӧрӧ,назад
1477,rückwärts::ADV,atmuguriski,назад
1478,zurück::ADV,бӧр,обратно
1479,zurück::ADV,atpakāļ,обратно
1480,unten::ADV,улын,внизу
1481,unten::ADV,уліын,внизу
1482,unten::ADV,lejā,внизу
1483,unten::ADV,apakšā,внизу
1484,hinab::ADV,улӧ,вниз
1485,hinab::ADV,увлан,вниз
1486,hinab::ADV,uz leju,вниз
1487,oben::ADV,вылын,наверху
1488,oben::ADV,выліын,наверху
1489,oben::ADV,virsū,наверху
1490,hinauf::ADV,выліӧ,вверх
1491,hinauf::ADV,augšā,вверх
1492,hinauf::ADV,uz augšu,вверх
1493,überall::ADV,быдлаын,везде
1494,überall::ADV,visur,везде
1495,nicht::ADV,oз,не
1496,nicht::ADV,ne,не
1497,ein wenig::ADV,неуна,немного
1498,ein wenig::ADV,drusku,немного
1499,kaum::ADV,мырдэм,едва
1500,kaum::ADV,diezin vai,едва
1501,sehr::ADV,зэв,очень
1502,sehr::ADV,ļoti,очень
1503,sehr::ADV,gaužām,очень
1504,so::ADV,тадз,так
1505,so::ADV,сідз,так
1506,so::ADV,tā,так
1507,so::ADV,tik,так
1508,noch::ADV,на,еще
1509,noch::ADV,нӧшта,еще
1510,noch::ADV,vēl,еще
1511,nur::ADV,куш,только
1512,nur::ADV,сӧмын,только
1513,nur::ADV,vien,только
1514,nur::ADV,tikai,только
1515,schon::ADV,нин,уже
1516,schon::ADV,jau,уже
1517,wieder::ADV,бара,опять
1518,wieder::ADV,atkal,опять
1519,vergebens::ADV,весьшӧрӧ,напрасно
1520,vergebens::ADV,velti,напрасно
1521,vor::PRP,водзын,перед
1522,vor::PRP,priekš,перед
1523,hinter::PRP,бӧрнын,за
1524,hinter::PRP,бӧрнын,позади
1525,hinter::PRP,aiz,за
1526,hinter::PRP,aiz,позади
1527,unter::PRP,улын,под
1528,unter::PRP,zem,под
1529,durch::PRP,пыр,сквозь
1530,durch::PRP,пырыс,сквозь
1531,durch::PRP,caur,сквозь
1532,durch::PRP,cauri,сквозь
1533,neben::PRP,бердын,возле
1534,neben::PRP,līdzās,возле
1535,zwischen::PRP,костын,между
1536,zwischen::PRP,starp,между
1537,wegen::PRP,вӧсна,из-за
1538,wegen::PRP,pēc,из-за
1539,dies::PRN,тайӧ,это
1540,dies::PRN,šis,это
1541,das::PRN,ciйö,то
1542,das::PRN,tas,то
1543,alles::PRN,став,все
1544,alles::PRN,viss,все
1545,ich::PRN,ме,я
1546,ich::PRN,es,я
1547,du::PRN,тэ,ты
1548,du::PRN,tu,ты
1549,er::PRN,сійӧ,он
1550,er::PRN,viņš,он
1551,wir::PRN,ми,мы
1552,wir::PRN,mēs,мы
1553,ihr::PRN,тi,вы
1554,ihr::PRN,jūs,вы
1555,sie::PRN,найö,они
1556,sie::PRN,viņi,они
1557,sie::PRN,viņas,они
1558,was::FPRN,мый,что
1559,was::FPRN,kas,что
1560,wer::FPRN,код,кто
1561,wer::FPRN,kas,кто
1562,wo::FADV,кыті,где
1563,wo::FADV,kur,где
1564,wohin::FADV,кытчӧ,куда
1565,wohin::FADV,kurp,куда
1566,wohin::FADV,uz kurieni,куда
1567,wie::FADV,кыдзи,как
1568,wie::FADV,kā,как
1569,warum::FADV,мыйла,почему
1570,warum::FADV,kāpēc,почему
1571,wieviel::FNUM,кымын,сколько
1572,wieviel::FNUM,cik,сколько
1573,eins::NUM,ӧтик,один
1574,eins::NUM,viens,один
1575,zwei::NUM,кык,два
1576,zwei::NUM,divi,два
1577,drei::NUM,куим,три
1578,drei::NUM,trīs,три
1579,vier::NUM,нель,четыре
1580,vier::NUM,četri,четыре
1581,fünf::NUM,вит,пять
1582,fünf::NUM,pieci,пять
1583,sechs::NUM,квайт,шесть
1584,sechs::NUM,seši,шесть
1585,sieben::NUM,сизим,семь
1586,sieben::NUM,septiņi,семь
1587,acht::NUM,кӧкъямыс,восемь
1588,acht::NUM,astoņi,восемь
1589,neun::NUM,ӧкмыс,девять
1590,neun::NUM,deviņi,девять
1591,zehn::NUM,дас,десять
1592,zehn::NUM,desmit,десять
1593,elf::NUM,дас ӧтик,одиннадцать
1594,elf::NUM,vienpadsmit,одиннадцать
1595,zwölf::NUM,дас кык,двенадцать
1596,zwölf::NUM,divpadsmit,двенадцать
1597,zwanzig::NUM,кызь,двадцать
1598,zwanzig::NUM,divdesmit,двадцать
1599,dreißig::NUM,комын,тридцать
1600,dreißig::NUM,trīsdesmit,тридцать
