,Concept_ID,lv,ar
784,Haus::N,керка,دار
785,Haus::N,керка,بيت
786,Haus::N,māja,دار
787,Haus::N,māja,بيت
788,Heim::N,горт,بيت
789,Heim::N,горт,مسكن
790,Heim::N,mājas,بيت
791,Heim::N,mājas,مسكن
792,Ofen::N,пач,مدفأة
793,Ofen::N,krāsns,مدفأة
794,Fußboden::N,джодж,أرضية
795,Fußboden::N,grīda,أرضية
796,Tisch::N,пызан,مائدة
797,Tisch::N,galds,مائدة
798,Stuhl::N,улӧс,كرسي
799,Stuhl::N,krēsls,كرسي
800,Wiege::N,зыбка,مهد
801,Wiege::N,šūpulis,مهد
802,Bett::N,вольпась,سرير
803,Bett::N,gulta,سرير
804,Regal::N,джадж,رف
805,Regal::N,plaukts,رف
806,Kiste::N,куд,صندوق
807,Kiste::N,ящик,صندوق
808,Kiste::N,kaste,صندوق
809,Kiste::N,šķirsts,صندوق
810,Fenster::N,ӧшинь,شباك
811,Fenster::N,ӧшинь,نافذة
812,Fenster::N,logs,شباك
813,Fenster::N,logs,نافذة
814,Tür::N,ӧдзӧс,باب
815,Tür::N,durvis,باب
816,Tor::N,дзиръя,بوابة
817,Tor::N,vārti,بوابة
818,Zaun::N,потшӧс,سياج
819,Zaun::N,žogs,سياج
820,Dach::N,вевт,سطح
821,Dach::N,jumts,سطح
822,Leiter::N,пос,سلم
823,Leiter::N,kāpnes,سلم
824,Leiter::N,redeles,سلم
825,Besen::N,рос,مكنسة
826,Besen::N,slota,مكنسة
827,Spaten::N,зыр,مسحاة
828,Spaten::N,lāpsta,مسحاة
829,Schaufel::N,тэльӧб,مجرفة
830,Schaufel::N,liekšķere,مجرفة
831,Gabel::N,вилки,شوكة
832,Gabel::N,dakšiņa,شوكة
833,Löffel::N,пань,ملعقة
834,Löffel::N,karote,ملعقة
835,Messer::N,пурт,سكين
836,Messer::N,nazis,سكين
837,Nagel::N,тув,مسمار
838,Nagel::N,кӧрт тув,مسمار
839,Nagel::N,nagla,مسمار
840,Netz::N,тыв,شبكة
841,Netz::N,tīkls,شبكة
842,Haken::N,крук,خطاف
843,Haken::N,крук,صنارة
844,Haken::N,āķis,خطاف
845,Haken::N,āķis,صنارة
846,Haken::N,kāsis,خطاف
847,Haken::N,kāsis,صنارة
848,Haken::N,krampis,خطاف
849,Haken::N,krampis,صنارة
850,Griff::N,нуд,قبضة
851,Griff::N,kāts,قبضة
852,Griff::N,rokturis,قبضة
853,Schloss::N,томан,قفل
854,Schloss::N,aizslēgs,قفل
855,Bild::N,серпас,صورة
856,Bild::N,glezna,صورة
857,Figur::N,пертас,تمثال
858,Figur::N,вежньӧг,تمثال
859,Figur::N,figūra,تمثال
860,Puppe::N,акань,دمية
861,Puppe::N,lelle,دمية
862,Beutel::N,мешӧк,كيس
863,Beutel::N,kule,كيس
864,Beutel::N,maisiņš,كيس
865,Bündel::N,кӧртӧд,ربطة
866,Bündel::N,sainis,ربطة
867,Tasche::N,сумка,شنطة
868,Tasche::N,сумка,محفظة
869,Tasche::N,soma,شنطة
870,Tasche::N,soma,محفظة
871,Eimer::N,ведра,سطل
872,Eimer::N,ведра,جردل
873,Eimer::N,spainis,سطل
874,Eimer::N,spainis,جردل
875,Deckel::N,пӧдан,سداد
876,Deckel::N,тупкӧд,سداد
877,Deckel::N,vāks,سداد
878,Geschirr::N,дозмук,أوان
879,Geschirr::N,тасьті-пань,أوان
880,Geschirr::N,trauki,أوان
881,Sack::N,мешӧк,زكيبة
882,Sack::N,maiss,زكيبة
883,Tasse::N,бекар,فنجان
884,Tasse::N,тасьті,فنجان
885,Tasse::N,tase,فنجان
886,Topf::N,гырнич,قدر
887,Topf::N,гырнич,طنجرة
888,Topf::N,pods,قدر
889,Topf::N,pods,طنجرة
890,Kessel::N,пӧрт,قدر
891,Kessel::N,пӧрт,غلاية
892,Kessel::N,katls,قدر
893,Kessel::N,katls,غلاية
894,Essen::N,сёйӧм,طعام
895,Essen::N,ēdiens,طعام
896,Nahrung::N,сёян,غذاء
897,Nahrung::N,barība,غذاء
898,Speise::N,сёян,أكل
899,Speise::N,сёянтор,أكل
900,Speise::N,ēdiens,أكل
901,Fleisch::N,яй,لحم
902,Fleisch::N,gaļa,لحم
903,Getreide::N,нянь,حبوب
904,Getreide::N,labība,حبوب
905,Brei::N,рок,عصيدة
906,Brei::N,putra,عصيدة
907,Brei::N,biezenis,عصيدة
908,Brot::N,нянь,خبز
909,Brot::N,maize,خبز
910,Scheibe::N,шӧрӧм,شريحة
911,Scheibe::N,чӧлан,شريحة
912,Scheibe::N,šķēle,شريحة
913,Scheibe::N,rieciens,شريحة
914,Fett::N,гос,سمن
915,Fett::N,тшог,سمن
916,Fett::N,tauki,سمن
917,Butter::N,вый,زبدة
918,Butter::N,sviests,زبدة
919,Öl::N,вый,زيت
920,Öl::N,eļļa,زيت
921,Salz::N,сов,ملح
922,Salz::N,sāls,ملح
923,Suppe::N,шыд,حساء
924,Suppe::N,шыд,شربة
925,Suppe::N,zupa,حساء
926,Suppe::N,zupa,شربة
927,Honig::N,ма,عسل
928,Honig::N,medus,عسل
929,Milch::N,йӧв,حليب
930,Milch::N,piens,حليب
931,Tee::N,чай,شاي
932,Tee::N,tēja,شاي
933,Leder::N,ку,جلد
934,Leder::N,āda,جلد
935,Wolle::N,вурун,صوف
936,Wolle::N,vilna,صوف
937,Stoff::N,дӧра,قماش
938,Stoff::N,drāna,قماش
939,Stoff::N,audums,قماش
940,Nadel::N,ем,إبرة
941,Nadel::N,adata,إبرة
942,Faden::N,сунис,خيط
943,Faden::N,diegs,خيط
944,Faden::N,pavediens,خيط
945,Knopf::N,кизь,زر
946,Knopf::N,poga,زر
947,Knoten::N,гӧрӧд,عقدة
948,Knoten::N,mezgls,عقدة
949,Farbe::N,краска,صبغة
950,Farbe::N,вап,صبغة
951,Farbe::N,krāsa,صبغة
952,Kleidung::N,паськӧм,ملابس
953,Kleidung::N,tērps,ملابس
954,Kleidung::N,drēbes,ملابس
955,Hemd::N,дӧрӧм,قميص
956,Hemd::N,krekls,قميص
957,Kragen::N,воротник,ياقة
958,Kragen::N,apkakle,ياقة
959,Ärmel::N,сос,كم
960,Ärmel::N,piedurkne,كم
961,Hose::N,гач,سروال
962,Hose::N,гач,بنطلون
963,Hose::N,bikses,سروال
964,Hose::N,bikses,بنطلون
965,Gürtel::N,вӧнь,حزام
966,Gürtel::N,josta,حزام
967,Mütze::N,шапка,طاقية
968,Mütze::N,cepure,طاقية
969,Schuh::N,башмак,حذاء
970,Schuh::N,ботинки,حذاء
971,Schuh::N,kurpe,حذاء
972,Stiefel::N,сапӧг,جزمة
973,Stiefel::N,сапӧг,حذاء طويل
974,Stiefel::N,zābaks,جزمة
975,Stiefel::N,zābaks,حذاء طويل
976,Ring::N,кытш,حلقة
977,Ring::N,gredzens,حلقة
978,Band::N,лента,شريط
979,Band::N,вундас,شريط
980,Band::N,lente,شريط
981,Kamm::N,сынан,مشط
982,Kamm::N,ķemme,مشط
983,Spiegel::N,рӧмпӧштан,مرآة
984,Spiegel::N,spogulis,مرآة
985,Riemen::N,тасма,سير
986,Riemen::N,siksna,سير
987,Schnur::N,гез,حبل
988,Schnur::N,гез,دوبارة
989,Schnur::N,aukla,حبل
990,Schnur::N,aukla,دوبارة
991,Leine::N,юргез,قيد
992,Leine::N,saite,قيد
993,Decke::N,эшкын,بطانية
994,Decke::N,шебрас,بطانية
995,Decke::N,sega,بطانية
996,Kissen::N,юрлӧс,وسادة
997,Kissen::N,spilvens,وسادة
998,Tuch::N,чышъян,منديل
999,Tuch::N,vadmala,منديل
1000,Handtuch::N,ки чышкӧд,فوطة
1001,Handtuch::N,ки чышкӧд,منشفة
1002,Handtuch::N,кизьчышъян,فوطة
1003,Handtuch::N,кизьчышъян,منشفة
1004,Handtuch::N,dvielis,فوطة
1005,Handtuch::N,dvielis,منشفة
1006,Kraft::N,этш,قدرة
1007,Kraft::N,эбӧс,قدرة
1008,Kraft::N,spēks,قدرة
1009,Stärke::N,ёнлун,قوة
1010,Stärke::N,чорыдлун,قوة
1011,Stärke::N,stiprums,قوة
1012,Gesundheit::N,дзоньвидзалун,صحة
1013,Gesundheit::N,veselība,صحة
1014,Krankheit::N,висьӧм,مرض
1015,Krankheit::N,slimība,مرض
1016,Schmerz::N,висьӧм,ألم
1017,Schmerz::N,висьӧм,وجع
1018,Schmerz::N,sāpes,ألم
1019,Schmerz::N,sāpes,وجع
1020,Wunde::N,дой,جرح
1021,Wunde::N,brūce,جرح
1022,Wunde::N,jēlums,جرح
1023,Fieber::N,жар,حمى
1024,Fieber::N,drudzis,حمى
1025,Fieber::N,karstums,حمى
1026,Arznei::N,лекарство,دواء
1027,Arznei::N,зелля,دواء
1028,Arznei::N,zāles,دواء
1029,Arznei::N,medikaments,دواء
1030,Brücke::N,пос,جسر
1031,Brücke::N,tilts,جسر
1032,Brunnen::N,юкмӧс,بئر
1033,Brunnen::N,aka,بئر
1034,Weide::N,пӧскӧтина,مرعى
1035,Weide::N,ganības,مرعى
1036,Pfad::N,туй,درب
1037,Pfad::N,кыснан,درب
1038,Pfad::N,taka,درب
1039,Weg::N,туй,سكة
1040,Weg::N,ceļš,سكة
1041,Straße::N,туй,طريق
1042,Straße::N,iela,طريق
1043,Dorf::N,сикт,قرية
1044,Dorf::N,ciems,قرية
1045,Stadt::N,кар,مدينة
1046,Stadt::N,pilsēta,مدينة
1047,Brief::N,письмӧ,خطاب
1048,Brief::N,письмӧ,مكتوب
1049,Brief::N,vēstule,خطاب
1050,Brief::N,vēstule,مكتوب
1051,Buch::N,небӧг,كتاب
1052,Buch::N,grāmata,كتاب
1053,Buchstabe::N,шыпас,حرف
1054,Buchstabe::N,burts,حرف
1055,Zeitung::N,газет,جريدة
1056,Zeitung::N,avīze,جريدة
1057,Zeitung::N,laikraksts,جريدة
1058,Leben::N,лов,عيش
1059,Leben::N,лов,حياة
1060,Leben::N,олӧм,عيش
1061,Leben::N,олӧм,حياة
1062,Leben::N,dzīve,عيش
1063,Leben::N,dzīve,حياة
1064,Tod::N,кулӧм,موت
1065,Tod::N,кулӧм,وفاة
1066,Tod::N,nāve,موت
1067,Tod::N,nāve,وفاة
1068,Grab::N,гу,قبر
1069,Grab::N,kaps,قبر
1070,Kirche::N,вичко,كنيسة
1071,Kirche::N,baznīca,كنيسة
1072,Sünde::N,мыж,خطيئة
1073,Sünde::N,grēks,خطيئة
1074,Gott::N,ен,إله
1075,Gott::N,dievs,إله
1076,Arbeiter::N,уджалысь,عامل
1077,Arbeiter::N,strādnieks,عامل
1078,Chef::N,юралысь,رئيس
1079,Chef::N,веськӧдлысь,رئيس
1080,Chef::N,šefs,رئيس
1081,Chef::N,vadītajs,رئيس
1082,Chef::N,priekšnieks,رئيس
1083,Meister::N,вӧчысь,أسطى
1084,Meister::N,meistars,أسطى
1085,Arzt::N,врач,طبيب
1086,Arzt::N,бурдӧдысь,طبيب
1087,Arzt::N,ārsts,طبيب
1088,Lehrer::N,велӧдысь,مدرس
1089,Lehrer::N,skolotājs,مدرس
1090,Geld::N,сьӧм,نقود
1091,Geld::N,nauda,نقود
1092,Geschäft::N,удж,صفقة
1093,Geschäft::N,bizness,صفقة
1094,Geschäft::N,darījums,صفقة
1095,Laden::N,вузасянін,دكان
1096,Laden::N,bode,دكان
1097,Laden::N,veikals,دكان
1098,Preis::N,дон,سعر
1099,Preis::N,cena,سعر
1100,Ware::N,тӧвар,بضاعة
1101,Ware::N,prece,بضاعة
1102,Nutzen::N,воӧм,فائدة
1103,Nutzen::N,выгӧда,فائدة
1104,Nutzen::N,labums,فائدة
1105,Reichtum::N,озырлун,غنى
1106,Reichtum::N,озырлун,ثروة
1107,Reichtum::N,bagātība,غنى
1108,Reichtum::N,bagātība,ثروة
1109,Welt::N,енкӧла,عالم
1110,Welt::N,енкӧла,دنيا
1111,Welt::N,pasaule,عالم
1112,Welt::N,pasaule,دنيا
1113,Land::N,му,بلد
1114,Land::N,zeme,بلد
1115,Staat::N,канму,دولة
1116,Staat::N,государство,دولة
1117,Staat::N,valsts,دولة
1118,König::N,кан,ملك
1119,König::N,ķēniņš,ملك
1120,König::N,karalis,ملك
1121,Macht::N,каналӧм,سلطة
1122,Macht::N,vara,سلطة
1123,Grenze::N,су,حدود
1124,Grenze::N,суйӧр,حدود
1125,Grenze::N,robeža,حدود
1126,Krieg::N,ожман,حرب
1127,Krieg::N,karš,حرب
1128,Feind::N,враг,عدو
1129,Feind::N,вӧрӧг,عدو
1130,Feind::N,ienaidnieks,عدو
1131,Gewalt::N,мырдöналöм,عنف
1132,Gewalt::N,vara,عنف
1133,Gewalt::N,vardarbība,عنف
1134,Kampf::N,вермасьӧм,قتال
1135,Kampf::N,cīņa,قتال
1136,Bogen[Waffe]::N,ньӧввуж,قوس
1137,Bogen[Waffe]::N,loks,قوس
1138,Pfeil::N,ньӧв,سهم
1139,Pfeil::N,bulta,سهم
1140,Gewehr::N,пишшаль,بندقية
1141,Gewehr::N,šautene,بندقية
1142,Fehler::N,сорсьӧм,خطأ
1143,Fehler::N,дзугсьӧм,خطأ
1144,Fehler::N,kļūda,خطأ
1145,Lüge::N,пӧръясьӧм,كذب
1146,Lüge::N,ылӧдлӧм,كذب
1147,Lüge::N,meli,كذب
1148,Schaden::N,лёк,تلف
1149,Schaden::N,изъян,تلف
1150,Schaden::N,пакӧсьт,تلف
1151,Schaden::N,bojājums,تلف
1152,Schaden::N,kaitējums,تلف
1153,Unglück::N,шог,نحس
1154,Unglück::N,kļūme,نحس
1155,Unglück::N,klizma,نحس
1156,Unglück::N,nelaime,نحس
1157,Schuld::N,мыж,ذنب
1158,Schuld::N,vaina,ذنب
1159,Alter::N,арлыд,سن
1160,Alter::N,арлыд,عمر
1161,Alter::N,vecums,سن
1162,Alter::N,vecums,عمر
1163,Schluss::N,пом,ختام
1164,Schluss::N,пом,نهاية
1165,Schluss::N,beigas,ختام
1166,Schluss::N,beigas,نهاية
1167,Zeit::N,кад,وقت
1168,Zeit::N,laiks,وقت
1169,Tag::N,лун,يوم
1170,Tag::N,diena,يوم
1171,Morgen::N,асыв,صباح
1172,Morgen::N,rīts,صباح
1173,Mittag::N,лун шӧр,ظهر
1174,Mittag::N,pusdiena,ظهر
1175,Abend::N,рыт,مساء
1176,Abend::N,vakars,مساء
1177,Nacht::N,вой,ليلة
1178,Nacht::N,nakts,ليلة
1179,Woche::N,вежон,أسبوع
1180,Woche::N,nedēļa,أسبوع
1181,Monat::N,тӧлысь,شهر
1182,Monat::N,mēnesis,شهر
1183,Jahr::N,во,عام
1184,Jahr::N,во,سنة
1185,Jahr::N,gads,عام
1186,Jahr::N,gads,سنة
1187,Frühling::N,тулыс,ربيع
1188,Frühling::N,pavasaris,ربيع
1189,Sommer::N,гожӧм,صيف
1190,Sommer::N,vasara,صيف
1191,Herbst::N,ар,خريف
1192,Herbst::N,rudens,خريف
1193,Winter::N,тӧв,شتاء
1194,Winter::N,ziema,شتاء
1195,Januar::N,тӧв шӧр,يناير
1196,Januar::N,тӧв шӧр,كانون الثاني
1197,Januar::N,janvāris,يناير
1198,Januar::N,janvāris,كانون الثاني
1199,Februar::N,урасьӧм,شباط
1200,Februar::N,урасьӧм,فبراير
1201,Februar::N,februāris,شباط
1202,Februar::N,februāris,فبراير
1203,März::N,рака,آذار
1204,März::N,рака,مارس
1205,März::N,marts,آذار
1206,März::N,marts,مارس
1207,April::N,кос му,نيسان
1208,April::N,aprīlis,نيسان
1209,Mai::N,ода-кора,مايو
1210,Mai::N,maijs,مايو
1211,Juni::N,лӧддза-номъя,يونيو
1212,Juni::N,лӧддза-номъя,حزيران
1213,Juni::N,jūnijs,يونيو
1214,Juni::N,jūnijs,حزيران
1215,Juli::N,сора,تموز
1216,Juli::N,сора,يوليو
1217,Juli::N,jūlijs,تموز
1218,Juli::N,jūlijs,يوليو
1219,August::N,моз,آب
1220,August::N,моз,أغسطس
1221,August::N,augusts,آب
1222,August::N,augusts,أغسطس
1223,September::N,кӧч,أيلول
1224,September::N,кӧч,سبتمبر
1225,September::N,septembris,أيلول
1226,September::N,septembris,سبتمبر
1227,Oktober::N,йирым,أكتوبر
1228,Oktober::N,йирым,تشرين الأول
1229,Oktober::N,oktobris,أكتوبر
1230,Oktober::N,oktobris,تشرين الأول
1231,November::N,вӧльгым,نوفمبر
1232,November::N,вӧльгым,تشرين الثاني
1233,November::N,novembris,نوفمبر
1234,November::N,novembris,تشرين الثاني
1235,Dezember::N,ӧшым,ديسمبر
1236,Dezember::N,ӧшым,كانون الأول
1237,Dezember::N,decembris,ديسمبر
1238,Dezember::N,decembris,كانون الأول
1239,Montag::N,выльлун,يوم الاثنين
1240,Montag::N,pirmdiena,يوم الاثنين
1241,Dienstag::N,воторник,يوم الثلاثاء
1242,Dienstag::N,otrdiena,يوم الثلاثاء
1243,Mittwoch::N,середа,يوم الأربعاء
1244,Mittwoch::N,trešdiena,يوم الأربعاء
1245,Donnerstag::N,четверг,يوم الخميس
1246,Donnerstag::N,ceturtdiena,يوم الخميس
1247,Freitag::N,пекнича,يوم الجمعة
1248,Freitag::N,piektdiena,يوم الجمعة
1249,Samstag::N,субӧта,يوم السبت
1250,Samstag::N,sestdiena,يوم السبت
1251,Sonntag::N,вӧскресенньӧ,يوم الأحد
1252,Sonntag::N,svētdiena,يوم الأحد
1253,groß::A,ыджыд,كبير
1254,groß::A,dižs,كبير
1255,groß::A,liels,كبير
1256,klein::A,ичӧт,صغير
1257,klein::A,mazs,صغير
1258,lang::A,кузь,طويل
1259,lang::A,garš,طويل
1260,kurz::A,дженьыд,قصير
1261,kurz::A,īss,قصير
1262,breit::A,ота,واسع
1263,breit::A,паськыд,واسع
1264,breit::A,plats,واسع
1265,schmal::A,оттӧм,ضيق
1266,schmal::A,tievs,ضيق
1267,dicht::A,сук,كث
1268,dicht::A,сук,كثيف
1269,dicht::A,blīvs,كث
1270,dicht::A,blīvs,كثيف
1271,dick[Gegenstand]::A,кыз,غليظ
1272,dick[Gegenstand]::A,biezs,غليظ
1273,dünn::A,вӧсни,رفيع
1274,dünn::A,вӧсньыд,رفيع
1275,dünn::A,plāns,رفيع
1276,fein::A,посни,رقيق
1277,fein::A,smalks,رقيق
1278,fest::A,зумыд,متين
1279,fest::A,tvirts,متين
1280,fest::A,noturīgs,متين
1281,flach::A,плавкӧс,سهل
1282,flach::A,плавкӧс,منبسط
1283,flach::A,тшӧтшкӧс,سهل
1284,flach::A,тшӧтшкӧс,منبسط
1285,flach::A,lēzens,سهل
1286,flach::A,lēzens,منبسط
1287,flach::A,līdzens,سهل
1288,flach::A,līdzens,منبسط
1289,glatt::A,вольк,ناعم
1290,glatt::A,мольыд,ناعم
1291,glatt::A,gluds,ناعم
1292,glatt::A,slidens,ناعم
1293,hart::A,зумыд,صلب
1294,hart::A,зумыд,جامد
1295,hart::A,ciets,صلب
1296,hart::A,ciets,جامد
1297,weich::A,небыд,لين
1298,weich::A,mīksts,لين
1299,rund::A,гӧгрӧс,مستدير
1300,rund::A,apaļš,مستدير
1301,spitz::A,ёсь йыла,مدبب
1302,spitz::A,smails,مدبب
1303,scharf::A,ёсь,حاد
1304,scharf::A,ass,حاد
1305,stumpf::A,ныж,ثالم
1306,stumpf::A,truls,ثالم
1307,stumpf::A,strups,ثالم
1308,schwer::A,сьӧкыд,ثقيل
1309,schwer::A,smags,ثقيل
1310,schön::A,мича,جميل
1311,schön::A,лӧсьыд,جميل
1312,schön::A,daiļš,جميل
1313,schön::A,skaists,جميل
1314,heiß::A,пӧсь,حار
1315,heiß::A,пӧсь,ساخن
1316,heiß::A,karsts,حار
1317,heiß::A,karsts,ساخن
1318,warm::A,шоныд,دافئ
1319,warm::A,silts,دافئ
1320,kalt::A,кӧдзыд,بارد
1321,kalt::A,salts,بارد
1322,kalt::A,auksts,بارد
1323,kühl::A,юзыд,قر
1324,kühl::A,ыркыд,قر
1325,kühl::A,vēss,قر
1326,kühl::A,dzestrs,قر
1327,frisch::A,выль,طازج
1328,frisch::A,svaigs,طازج
1329,feucht::A,уль,رطب
1330,feucht::A,mitrs,رطب
1331,feucht::A,drēgns,رطب
1332,nass::A,ва,مبلول
1333,nass::A,slapjš,مبلول
1334,trocken::A,кос,جاف
1335,trocken::A,sauss,جاف
1336,voll::A,кыз,ملء
1337,voll::A,pilns,ملء
1338,leer::A,куш,خال
1339,leer::A,куш,فارغ
1340,leer::A,тыртӧм,خال
1341,leer::A,тыртӧм,فارغ
1342,leer::A,tukšs,خال
1343,leer::A,tukšs,فارغ
1344,offen::A,восьса,مفتوح
1345,offen::A,vaļējs,مفتوح
1346,offen::A,atvērts,مفتوح
1347,geschlossen::A,пӧдса,مغلق
1348,geschlossen::A,slēgts,مغلق
1349,sauber::A,сӧстӧм,نظيف
1350,sauber::A,tīrs,نظيف
1351,sauber::A,spodrs,نظيف
1352,schmutzig::A,няйт,قذر
1353,schmutzig::A,netīrs,قذر
1354,schmutzig::A,dubļains,قذر
1355,roh::A,уль,نيء
1356,roh::A,jēls,نيء
1357,reif::A,кисьмӧм,ناضج
1358,reif::A,gatavs,ناضج
1359,reif::A,nobriedis,ناضج
1360,lecker::A,чӧскыд,لذيذ
1361,lecker::A,gards,لذيذ
1362,lecker::A,garšīgs,لذيذ
1363,süß::A,юмов,حلو
1364,süß::A,чӧскыд,حلو
1365,süß::A,salds,حلو
1366,bitter::A,курыд,مر
1367,bitter::A,sūrs,مر
1368,bitter::A,rūgts,مر
1369,sauer::A,шома,حامض
1370,sauer::A,skābs,حامض
1371,hell::A,югыд,نير
1372,hell::A,gaišs,نير
1373,dunkel::A,пемыд,مظلم
1374,dunkel::A,tumšs,مظلم
1375,schwarz::A,сьӧд,أسود
1376,schwarz::A,melns,أسود
1377,weiß::A,еджыд,أبيض
1378,weiß::A,balts,أبيض
1379,rot::A,гӧрд,أحمر
1380,rot::A,sarkans,أحمر
1381,gelb::A,виж,أصفر
1382,gelb::A,dzeltens,أصفر
1383,blau::A,лӧз,أزرق
1384,blau::A,zils,أزرق
1385,grün::A,веж,أخضر
1386,grün::A,турунвиж,أخضر
1387,grün::A,zaļš,أخضر
1388,grau::A,руд,رمادي
1389,grau::A,pelēks,رمادي
1390,bunt::A,сера,ملوب
1391,bunt::A,raibs,ملوب
1392,bunt::A,krāsains,ملوب
1393,billig::A,донтӧг,رخيص
1394,billig::A,lēts,رخيص
1395,teuer::A,дона,غال
1396,teuer::A,dārgs,غال
1397,wertvoll::A,дона,ثمين
1398,wertvoll::A,vērtīgs,ثمين
1399,blind::A,синтӧм,أعمى
1400,blind::A,akls,أعمى
1401,taub::A,пельтӧм,أصم
1402,taub::A,пельтӧм,أطرش
1403,taub::A,kurls,أصم
1404,taub::A,kurls,أطرش
1405,kräftig::A,вынйӧра,قوي
1406,kräftig::A,spēcīgs,قوي
1407,stark::A,ён,قوي
1408,stark::A,вына,قوي
1409,stark::A,stiprs,قوي
1410,schwach::A,жеб,ضعيف
1411,schwach::A,vājš,ضعيف
1412,fett::A,госа,سمين
1413,fett::A,brangs,سمين
1414,schlank::A,веськыд,أهيف
1415,schlank::A,slaids,أهيف
1416,hübsch::A,мича,جميل
1417,hübsch::A,лӧсьыд,جميل
1418,hübsch::A,glīts,جميل
1419,böse::A,лёк,رديء
1420,böse::A,ļauns,رديء
1421,böse::A,negants,رديء
1422,dumm::A,йӧй,أبله
1423,dumm::A,йӧй,أحمق
1424,dumm::A,вежӧртӧм,أبله
1425,dumm::A,вежӧртӧм,أحمق
1426,dumm::A,stulbs,أبله
1427,dumm::A,stulbs,أحمق
1428,dumm::A,muļķīgs,أبله
1429,dumm::A,muļķīgs,أحمق
1430,faul::A,дыш,كسلان
1431,faul::A,slinks,كسلان
1432,fleißig::A,зільысь,مجتهد
1433,fleißig::A,čakls,مجتهد
1434,fleißig::A,cītīgs,مجتهد
1435,geizig::A,топыд,بخيل
1436,geizig::A,skops,بخيل
1437,geizig::A,sīksts,بخيل
1438,klug::A,юра,ذكي
1439,klug::A,юра,عاقل
1440,klug::A,вежӧра,ذكي
1441,klug::A,вежӧра,عاقل
1442,klug::A,gudrs,ذكي
1443,klug::A,gudrs,عاقل
1444,geschickt::A,кипода,ماهر
1445,geschickt::A,кужысь,ماهر
1446,geschickt::A,manīgs,ماهر
1447,lieb::A,муса,عزيز
1448,lieb::A,мича,عزيز
1449,lieb::A,лӧсьыд,عزيز
1450,lieb::A,mīļš,عزيز
1451,lustig::A,кыпыд,مرح
1452,lustig::A,jautrs,مرح
1453,sanft::A,мелі,حليم
1454,sanft::A,liegs,حليم
1455,hungrig::A,тшыг,جائع
1456,hungrig::A,izsalcis,جائع
1457,krank::A,висьысь,مريض
1458,krank::A,slims,مريض
1459,nackt::A,пасьтӧм,عار
1460,nackt::A,pliks,عار
1461,traurig::A,гажтӧм,حزين
1462,traurig::A,bēdīgs,حزين
1463,traurig::A,skumīgs,حزين
1464,lebendig::A,ловъя,حي
1465,lebendig::A,dzīvs,حي
1466,gut::A,бур,جيد
1467,gut::A,labs,جيد
1468,schlecht::A,лёк,سيء
1469,schlecht::A,омӧль,سيء
1470,schlecht::A,slikts,سيء
1471,richtig::A,инӧд,صحيح
1472,richtig::A,riktīgs,صحيح
1473,schlimm::A,омӧль,خبيث
1474,schlimm::A,туйтӧм,خبيث
1475,schlimm::A,nelāgs,خبيث
1476,schlimm::A,nejauks,خبيث
1477,wahr::A,абу ылӧг,حق
1478,wahr::A,īsts,حق
1479,wahr::A,patiess,حق
1480,alt::A,важ,قديم
1481,alt::A,sens,قديم
1482,alt::A,vęcs,قديم
1483,neu::A,выль,جديد
1484,neu::A,jauns,جديد
1485,ehemalig::A,вӧвлӧм,سابق
1486,ehemalig::A,bijušais,سابق
1487,alt[Lebewesen]::A,пӧрысь,مسن
1488,alt[Lebewesen]::A,vecs,مسن
1489,jung::A,том,شاب
1490,jung::A,том,صغير
1491,jung::A,jauns,شاب
1492,jung::A,jauns,صغير
1493,arm::A,гӧль,فقير
1494,arm::A,nabags,فقير
1495,reich::A,озыр,غني
1496,reich::A,bagāts,غني
1497,bekannt::A,тӧдса,معلوم
1498,bekannt::A,zināms,معلوم
1499,bekannt::A,pazīstams,معلوم
1500,berühmt::A,нималан,مشهور
1501,berühmt::A,кывсян,مشهور
1502,berühmt::A,slavens,مشهور
1503,fremd::A,йӧз,أجنبي
1504,fremd::A,svešs,أجنبي
1505,verschieden::A,абу ӧткодь,مختلف
1506,verschieden::A,разнӧй,مختلف
1507,verschieden::A,dažāds,مختلف
1508,nah::A,матыс,قريب
1509,nah::A,tuvs,قريب
1510,fern::A,ылі,بعيد
1511,fern::A,tāls,بعيد
1512,linker::A,шуйга,يسار
1513,linker::A,kreisais,يسار
1514,rechter::A,веськыд,يمين
1515,rechter::A,labais,يمين
1516,anderer::A,мукӧд,آخر
1517,anderer::A,otrs,آخر
1518,erster::A,медводдза,أول
1519,erster::A,pirmais,أول
1520,zweiter::A,мӧд,ثان
1521,zweiter::A,otrais,ثان
1522,dritter::A,коймӧд,ثالث
1523,dritter::A,trešais,ثالث
1524,letzter::A,бӧръя,أخير
1525,letzter::A,beidzamais,أخير
1526,allein::ADV,ӧтка,وحده
1527,allein::ADV,viens pats,وحده
1528,auf einmal::ADV,ӧтпырйӧ,بالمرة
1529,auf einmal::ADV,reizē,بالمرة
1530,zusammen::ADV,тшӧтш,معا
1531,zusammen::ADV,kopā,معا
1532,zusammen::ADV,vienviet,معا
1533,lange::ADV,дыр,مدة طويلة
1534,lange::ADV,ilgi,مدة طويلة
1535,plötzlich::ADV,друг,فجأة
1536,plötzlich::ADV,pēkšņi,فجأة
1537,sofort::ADV,дзик пыр,حالا
1538,sofort::ADV,дзик пыр,فورا
1539,sofort::ADV,tūlīt,حالا
