,Concept_ID,eu,de
799,hinter::PRP,gibelean,hinter
800,unter::PRP,pean,unter
801,unter::PRP,azpian,unter
802,durch::PRP,zehar,durch
803,neben::PRP,ondoan,neben
804,neben::PRP,aldamenean,neben
805,zwischen::PRP,artean,zwischen
806,wegen::PRP,-gatik,wegen
807,dies::PRN,hau,dies
808,das::PRN,hura,das
809,alles::PRN,dena,alles
810,ich::PRN,ni,ich
811,du::PRN,zu,du
812,er::PRN,bera,er
813,wir::PRN,gu,wir
814,ihr::PRN,zuek,ihr
815,sie::PRN,berak,sie
816,was::FPRN,zer,was
817,wer::FPRN,nor,wer
818,wo::FADV,non,wo
819,wohin::FADV,nora,wohin
820,wie::FADV,nola,wie
821,wie::FADV,zelan,wie
822,warum::FADV,zeren,warum
823,warum::FADV,zergatik,warum
824,wieviel::FNUM,zenbat,wieviel
825,eins::NUM,bat,eins
826,zwei::NUM,bi,zwei
827,zwei::NUM,biga,zwei
828,drei::NUM,hiru,drei
829,vier::NUM,lau,vier
830,fünf::NUM,bost,fünf
831,sechs::NUM,sei,sechs
832,sieben::NUM,zazpi,sieben
833,acht::NUM,zortzi,acht
834,neun::NUM,bederatzi,neun
835,zehn::NUM,hamar,zehn
836,elf::NUM,hamaika,elf
837,zwölf::NUM,hamabi,zwölf
838,zwanzig::NUM,hogei,zwanzig
839,dreißig::NUM,hogeita hamar,dreißig
840,vierzig::NUM,berrogei,vierzig
841,fünfzig::NUM,berrogeita hamar,fünfzig
842,sechzig::NUM,hirurogei,sechzig
843,siebzig::NUM,hirurogeita hamar,siebzig
844,achtzig::NUM,laurogei,achtzig
845,neunzig::NUM,laurogeita hamar,neunzig
846,hundert::NUM,ehun,hundert
847,tausend::NUM,mila,tausend
848,und::CNJ,eta,und
849,oder::CNJ,edo,oder
850,stehen::V,zutik egon,stehen
851,sitzen::V,eserita egon,sitzen
852,liegen::V,etzan,liegen
853,hängen::V,eskegita egon,hängen
854,hängen::V,zintzilik egon,hängen
855,werden::V,bihurtu,werden
856,werden::V,bilakatu,werden
857,passieren::V,pasatu,passieren
858,passieren::V,gertatu,passieren
859,beginnen::V,hasi,beginnen
860,enden::V,bukatu,enden
861,wechseln::V,aldatu,wechseln
862,aufgehen[Sonne]::V,ilki,aufgehen
863,aufgehen[Sonne]::V,sortu,aufgehen
864,untergehen[Sonne]::V,sartu,untergehen
865,scheinen[Sonne]::V,eguzkia egon,scheinen
866,donnern::V,trumoia jo,donnern
867,wehen::V,haizea ibili,wehen
868,strömen::V,zorrotadaka isuri,strömen
869,fließen::V,isuri,fließen
870,sich drehen::V,biratu,sich drehen
871,schwanken::V,zabuka ibili,schwanken
872,schwingen::V,kulunkatu,schwingen
873,fallen::V,erori,fallen
874,brennen::V,sutan egon,brennen
875,rauchen::V,kea bota,rauchen
876,regnen::V,euria ari izan,regnen
877,gefrieren::V,izoztu,gefrieren
878,gefrieren::V,hormatu,gefrieren
879,tauen::V,gesaldu,tauen
880,schmelzen::V,urtu,schmelzen
881,trocknen::V,idortu,trocknen
882,trocknen::V,lehortu,trocknen
883,sieden::V,irakin,sieden
884,faulen::V,hirotu,faulen
885,faulen::V,usteldu,faulen
886,verfaulen::V,hirotu,verfaulen
887,verfaulen::V,usteldu,verfaulen
888,reißen::V,eten,reißen
889,reißen::V,tarrat egin,reißen
890,versinken::V,urperatu,versinken
891,vergehen::V,iragan,vergehen
892,erscheinen::V,agertu,erscheinen
893,verschwinden::V,desagertu,verschwinden
894,sinken::V,beheititu,sinken
895,abnehmen::V,gutxitu,abnehmen
896,abnehmen::V,beheratu,abnehmen
897,zunehmen::V,gora egin,zunehmen
898,steigen::V,igo,steigen
899,wachsen::V,hazi,wachsen
900,glänzen::V,distiratu,glänzen
901,funkeln::V,izarniatu,funkeln
902,lärmen::V,zarata atera,lärmen
903,läuten::V,jo,läuten
904,läuten::V,hots egin,läuten
905,klingeln::V,txirrina jo,klingeln
906,klirren::V,tintin egin,klirren
907,brausen::V,marru egin,brausen
908,rauschen::V,fir-fir egin,rauschen
909,klingen::V,soinu egin,klingen
910,bellen::V,zaunkatu,bellen
911,heulen::V,ulu egin,heulen
912,heulen::V,uhuri egin,heulen
913,blasen::V,ufa egin,blasen
914,blasen::V,putz egin,blasen
915,pfeifen::V,txistu egin,pfeifen
916,schreien::V,oihu egin,schreien
917,schreien::V,garrasi egin,schreien
918,stöhnen::V,intziri egin,stöhnen
919,zittern::V,ikara egin,zittern
920,zittern::V,dar-dar egin,zittern
921,leben::V,bizi izan,leben
922,geboren werden::V,jaio,geboren werden
923,atmen::V,hats egin,atmen
924,atmen::V,arnasa egin,atmen
925,trinken::V,edan,trinken
926,essen::V,jan,essen
927,schlucken::V,irentsi,schlucken
928,müde werden::V,unatu,müde werden
929,müde werden::V,nekatu,müde werden
930,einschlafen::V,lokartu,einschlafen
931,schlafen::V,lo egin,schlafen
932,aufwachen::V,esnatu,aufwachen
933,aufwachen::V,atzarri,aufwachen
934,aufstehen::V,jaiki,aufstehen
935,sich erholen::V,atseden egin,sich erholen
936,krank werden::V,gaixotu,krank werden
937,krank sein::V,eri izan,krank sein
938,krank sein::V,gaixo izan,krank sein
939,schmerzen::V,min egin,schmerzen
940,husten::V,eztul egin,husten
941,genesen::V,osatu,genesen
942,sterben::V,hil,sterben
943,sterben::V,zendu,sterben
944,umkommen::V,istripuz hil,umkommen
945,sich bewegen::V,higitu,sich bewegen
946,sich rühren::V,zirkin egin,sich rühren
947,sich erheben::V,zutitu,sich erheben
948,sich erheben::V,altxatu,sich erheben
949,sich setzen::V,eseri,sich setzen
950,sich setzen::V,jesarri,sich setzen
951,hinfallen::V,erori,hinfallen
952,laufen::V,ibili,laufen
953,schreiten::V,oinkatu,schreiten
954,spazierengehen::V,paseatu,spazierengehen
955,spazierengehen::V,ostera bat egin,spazierengehen
956,eilen::V,lasterkatu,eilen
957,sich beeilen::V,lehiatu,sich beeilen
958,sausen::V,ziztu bizian joan,sausen
959,rennen::V,lasterka egin,rennen
960,springen::V,jauzi egin,springen
961,klettern::V,igo,klettern
962,schaukeln::V,zabu egin,schaukeln
963,schaukeln::V,zanbulu egin,schaukeln
964,kriechen::V,narras egin,kriechen
965,schwimmen::V,igerikatu,schwimmen
966,schwimmen::V,igeri egin,schwimmen
967,tauchen::V,murgildu,tauchen
968,tauchen::V,pulunpatu,tauchen
969,rudern::V,bogatu,rudern
970,rudern::V,arraun egin,rudern
971,fahren::V,joan,fahren
972,fliegen::V,hegaldatu,fliegen
973,fliegen::V,hegan egin,fliegen
974,gehen::V,joan,gehen
975,weggehen::V,alde egin,weggehen
976,abfahren::V,abiatu,abfahren
977,anhalten::V,geratu,anhalten
978,anhalten::V,gelditu,anhalten
979,hineingehen::V,sartu,hineingehen
980,eintreten::V,sartu,eintreten
981,kommen::V,etorri,kommen
982,ankommen::V,heldu,ankommen
983,ankommen::V,iritsi,ankommen
984,zurückkommen::V,itzuli,zurückkommen
985,bleiben::V,gelditu,bleiben
986,warten::V,itxaron,warten
987,warten::V,zain egon,warten
988,erwarten::V,iguriki,erwarten
989,suchen::V,bilatu,suchen
990,finden::V,idoro,finden
991,finden::V,aurkitu,finden
992,versuchen::V,saiatu,versuchen
993,versuchen::V,ahalegindu,versuchen
994,vorbereiten::V,gertatu,vorbereiten
995,lieben::V,maitatu,lieben
996,lieben::V,maite izan,lieben
997,mögen::V,laket izan,mögen
998,mögen::V,atsegin izan,mögen
999,lachen::V,irri egin,lachen
1000,lachen::V,barre egin,lachen
1001,rühren::V,hunkitu,rühren
1002,weinen::V,negar egin,weinen
1003,schimpfen::V,erneguka ari izan,schimpfen
1004,sich ärgern::V,ernegatu,sich ärgern
1005,sich ärgern::V,haserretu,sich ärgern
1006,sich fürchten::V,beldur izan,sich fürchten
1007,fürchten::V,beldur izan,fürchten
1008,fliehen::V,ihes egin,fliehen
1009,flüchten::V,ihes egin,flüchten
1010,sehen::V,ikusi,sehen
1011,anschauen::V,begietsi,anschauen
1012,ansehen::V,begiratu,ansehen
1013,hören::V,aditu,hören
1014,zuhören::V,entzun,zuhören
1015,probieren::V,dastatu,probieren
1016,riechen::V,usnatu,riechen
1017,riechen::V,usaindu,riechen
1018,fühlen::V,sentitu,fühlen
1019,scheinen::V,iruditu,scheinen
1020,scheinen::V,begitandu,scheinen
1021,zu sehen sein::V,azaldu,zu sehen sein
1022,vernehmen::V,aditu,vernehmen
1023,frieren::V,hotz izan,frieren
1024,tun::V,egin,tun
1025,können::V,ahal izan,können
1026,wollen::V,nahi izan,wollen
1027,anfangen::V,hasi,anfangen
1028,beenden::V,bukatu,beenden
1029,aufhören::V,utzi,aufhören
1030,gelingen::V,lortu,gelingen
1031,geraten::V,heldu,geraten
1032,öffnen::V,ireki,öffnen
1033,öffnen::V,zabaldu,öffnen
1034,schließen::V,itxi,schließen
1035,stellen::V,ipini,stellen
1036,setzen::V,jesarri,setzen
1037,legen::V,jarri,legen
1038,berühren::V,ukitu,berühren
1039,verbinden::V,uztartu,verbinden
1040,bedecken::V,estali,bedecken
1041,aufhängen::V,eseki,aufhängen
1042,aufhängen::V,eskegi,aufhängen
1043,anzünden::V,piztu,anzünden
1044,aufheben::V,jaso,aufheben
1045,zurücklassen::V,atzean utzi,zurücklassen
1046,verlieren::V,galdu,verlieren
1047,fallen lassen::V,erortzen utzi,fallen lassen
1048,machen::V,egin,machen
1049,herstellen::V,ekoiztu,herstellen
1050,bauen::V,eraiki,bauen
1051,reparieren::V,konpondu,reparieren
1052,verbessern::V,hobetu,verbessern
1053,ändern::V,mudatu,ändern
1054,graben::V,aitzurtu,graben
1055,beugen::V,makurtu,beugen
1056,biegen::V,malgutu,biegen
1057,biegen::V,makolatu,biegen
1058,drehen::V,jiratu,drehen
1059,wenden::V,bihurtu,wenden
1060,umdrehen::V,biratu,umdrehen
1061,umdrehen::V,alderantzikatu,umdrehen
1062,heben::V,jaso,heben
1063,heben::V,goratu,heben
1064,hochheben::V,goratu,hochheben
1065,hochheben::V,altxatu,hochheben
1066,ergreifen::V,oratu,ergreifen
1067,halten::V,eutsi,halten
1068,drücken::V,sakatu,drücken
1069,schieben::V,bultzatu,schieben
1070,kratzen::V,hatz egin,kratzen
1071,kratzen::V,hazka egin,kratzen
1072,lecken::V,miaztu,lecken
1073,lecken::V,lamikatu,lecken
1074,beißen::V,hozka egin,beißen
1075,beißen::V,ausiki egin,beißen
1076,abreißen::V,kendu,abreißen
1077,abschneiden::V,moztu,abschneiden
1078,abschneiden::V,pikatu,abschneiden
1079,binden::V,lotu,binden
1080,binden::V,estekatu,binden
1081,stecken::V,sartu,stecken
1082,brechen::V,apurtu,brechen
1083,klopfen::V,jo,klopfen
1084,hauen::V,jo,hauen
1085,kleben::V,itsatsi,kleben
1086,reiben::V,igurtzi,reiben
1087,streichen::V,igurtzi,streichen
1088,schleifen::V,zorroztu,schleifen
1089,schneiden::V,moztu,schneiden
1090,rütteln::V,astindu,rütteln
1091,rütteln::V,inarrosi,rütteln
1092,schütteln::V,astindu,schütteln
1093,schütteln::V,inarrosi,schütteln
1094,schwenken::V,zabukatu,schwenken
1095,schütten::V,isuri,schütten
1096,füllen::V,bete,füllen
1097,einwickeln::V,bildu,einwickeln
1098,tragen::V,eroan,tragen
1099,tragen::V,eraman,tragen
1100,schleppen::V,narrastu,schleppen
1101,schleppen::V,herrestatu,schleppen
1102,ziehen::V,tira egin,ziehen
1103,aufbewahren::V,gorde,aufbewahren
1104,werfen::V,jaurti,werfen
1105,werfen::V,aurtiki,werfen
1106,fangen::V,atzeman,fangen
1107,packen::V,heldu,packen
1108,verstecken::V,ostendu,verstecken
1109,verstecken::V,ezkutatu,verstecken
1110,teilen::V,zatitu,teilen
1111,schicken::V,bidali,schicken
1112,bringen::V,ekarri,bringen
1113,hinzufügen::V,eratxiki,hinzufügen
1114,hinzufügen::V,gaineratu,hinzufügen
1115,bekommen::V,jaso,bekommen
1116,erhalten::V,jaso,erhalten
1117,nehmen::V,hartu,nehmen
1118,wählen::V,hautatu,wählen
1119,wählen::V,aukeratu,wählen
1120,auswählen::V,hautatu,auswählen
1121,auswählen::V,aukeratu,auswählen
1122,bewahren::V,begiratu,bewahren
1123,behindern::V,oztopatu,behindern
1124,verderben::V,hondatu,verderben
1125,beschädigen::V,akastu,beschädigen
1126,zerbrechen::V,apurtu,zerbrechen
1127,zerreißen::V,zarratatu,zerreißen
1128,zerstören::V,suntsitu,zerstören
1129,verbrennen::V,erre,verbrennen
1130,verbrennen::V,kiskali,verbrennen
1131,geben::V,eman,geben
1132,reichen::V,luzatu,reichen
1133,reichen::V,helarazi,reichen
1134,schenken::V,oparitu,schenken
1135,versprechen::V,agindu,versprechen
1136,wünschen::V,opatu,wünschen
1137,wünschen::V,opetsi,wünschen
1138,loben::V,laudatu,loben
1139,loben::V,goraipatu,loben
1140,küssen::V,musu eman,küssen
1141,wiegen::V,kulunkatu,wiegen
1142,zudecken::V,estali,zudecken
1143,wecken::V,esnatu,wecken
1144,wecken::V,iratzartu,wecken
1145,zeigen::V,erakutsi,zeigen
1146,führen::V,gidatu,führen
1147,lehren::V,irakatsi,lehren
1148,unterrichten::V,eskolak eman,unterrichten
1149,aufziehen::V,hazi,aufziehen
1150,leiten::V,arteztu,leiten
1151,antreiben::V,bulkatu,antreiben
1152,lassen::V,-arazi,lassen
1153,einladen::V,gonbidatu,einladen
1154,vereinigen::V,batu,vereinigen
1155,vereinigen::V,bateratu,vereinigen
1156,besuchen::V,ikustatu,besuchen
1157,treffen::V,topatu,treffen
1158,sich versammeln::V,bildu,sich versammeln
1159,spielen::V,jolastu,spielen
1160,singen::V,abestu,singen
1161,singen::V,kantatu,singen
1162,tanzen::V,dantzatu,tanzen
1163,tanzen::V,dantzan egin,tanzen
1164,sich trennen::V,banandu,sich trennen
1165,verlassen::V,utzietsi,verlassen
1166,retten::V,salbatu,retten
1167,retten::V,gaizkatu,retten
1168,bewachen::V,jagon,bewachen
1169,bewachen::V,zaindu,bewachen
1170,schützen::V,babestu,schützen
1171,schützen::V,gerizatu,schützen
1172,verteidigen::V,aldeztu,verteidigen
1173,sich schlagen::V,elkar jo,sich schlagen
1174,sich schlagen::V,elkar borrokatu,sich schlagen
1175,schießen::V,tiro egin,schießen
1176,siegen::V,irabazi,siegen
1177,ärgern::V,ernegatu,ärgern
1178,ärgern::V,haserretu,ärgern
1179,schlagen::V,jo,schlagen
1180,schlagen::V,erauntsi,schlagen
1181,treten::V,zapaldu,treten
1182,treten::V,ostiaktu,treten
1183,stechen::V,sastatu,stechen
1184,stoßen::V,bultzatu,stoßen
1185,stehlen::V,ostu,stehlen
1186,stehlen::V,lapurtu,stehlen
1187,stören::V,galarazi,stören
1188,belästigen::V,gohaindu,belästigen
1189,belästigen::V,alamena eman,belästigen
1190,verbergen::V,ezkutatu,verbergen
1191,täuschen::V,tronpatu,täuschen
1192,täuschen::V,engainatu,täuschen
1193,betrügen::V,iruzurtu,betrügen
1194,töten::V,hil,töten
1195,töten::V,heriotza eman,töten
1196,wohnen::V,bizi izan,wohnen
1197,arbeiten::V,lan egin,arbeiten
1198,arbeiten::V,behar egin,arbeiten
1199,sammeln::V,bildu,sammeln
1200,sammeln::V,bildumatu,sammeln
1201,pflücken::V,batu,pflücken
1202,pflücken::V,bildu,pflücken
1203,jagen::V,ehizatu,jagen
1204,fischen::V,arrantzatu,fischen
1205,fischen::V,arrantza egin,fischen
1206,fassen::V,harrapatu,fassen
1207,hüten::V,begiratu,hüten
1208,treiben::V,bultza egin,treiben
1209,anbinden::V,estekatu,anbinden
1210,füttern::V,bazkatu,füttern
1211,melken::V,jetzi,melken
1212,hacken::V,xehatu,hacken
1213,gießen::V,isuri,gießen
1214,reifen::V,heldu,reifen
1215,reifen::V,zoritu,reifen
1216,zubereiten::V,prestatu,zubereiten
1217,kochen::V,egosi,kochen
1218,backen::V,labean egin,backen
1219,braten::V,erregosi,braten
1220,umrühren::V,eragin,umrühren
1221,stricken::V,trikotatu,stricken
1222,stricken::V,puntu egin,stricken
1223,nähen::V,josi,nähen
1224,färben::V,tindatu,färben
1225,reinigen::V,ikuzi,reinigen
1226,reinigen::V,garbitu,reinigen
1227,waschen::V,xahutu,waschen
1228,waschen::V,garbitu,waschen
1229,abwischen::V,xukatu,abwischen
1230,spülen::V,irakutzi,spülen
1231,fegen::V,erraztatu,fegen
1232,kehren::V,isastu,kehren
1233,baden::V,bainatu,baden
1234,baden::V,bainua hartu,baden
1235,sich waschen::V,burua garbitu,sich waschen
1236,ausziehen::V,erantzi,ausziehen
1237,anziehen::V,jantzi,anziehen
1238,sich anziehen::V,jantzi,sich anziehen
1239,kämmen::V,orraztu,kämmen
1240,schmücken::V,apaindu,schmücken
1241,sagen::V,esan,sagen
1242,sprechen::V,mintzatu,sprechen
1243,sprechen::V,hitz egin,sprechen
1244,reden::V,hitz egin,reden
1245,sich unterhalten::V,solastu,sich unterhalten
1246,sich unterhalten::V,solas egin,sich unterhalten
1247,fragen::V,galdetu,fragen
1248,bitten::V,eskatu,bitten
1249,bitten::V,galdegin,bitten
1250,erzählen::V,edestu,erzählen
1251,erzählen::V,kontatu,erzählen
1252,mitteilen::V,jakinarazi,mitteilen
1253,nennen::V,izena eman,nennen
1254,rufen::V,dei egin,rufen
1255,prahlen::V,harrokerian ibili,prahlen
1256,prahlen::V,ahoberokeriak esan,prahlen
1257,übersetzen::V,itzuli,übersetzen
1258,denken::V,pentsatu,denken
1259,denken::V,gogoeta egin,denken
1260,glauben::V,sinetsi,glauben
1261,bemerken::V,ohartu,bemerken
1262,bemerken::V,konturatu,bemerken
1263,erkennen::V,ezagutu,erkennen
1264,erkennen::V,antzeman,erkennen
1265,begreifen::V,ulertu,begreifen
1266,verstehen::V,aditu,verstehen
1267,lernen::V,ikasi,lernen
1268,wissen::V,jakin,wissen
1269,sich erinnern an::V,gogoratu,sich erinnern an
1270,sich erinnern an::V,gogoan izan,sich erinnern an
1271,vergessen::V,ahaztu,vergessen
1272,vergessen::V,ahantzi,vergessen
1273,messen::V,neurtu,messen
1274,zählen::V,zenbatu,zählen
1275,zählen::V,kopuratu,zählen
1276,rechnen::V,kalkulatu,rechnen
1277,lesen::V,irakurri,lesen
1278,malen::V,margotu,malen
1279,zeichnen::V,marraztu,zeichnen
1280,schreiben::V,idatzi,schreiben
1281,besitzen::V,ukan,besitzen
1282,besitzen::V,eduki,besitzen
1283,kaufen::V,erosi,kaufen
1284,verkaufen::V,saldu,verkaufen
1285,bezahlen::V,ordaindu,bezahlen
1286,zahlen::V,ordaindu,zahlen
1287,beherrschen::V,menpean izan,beherrschen
1288,ertragen::V,jasan,ertragen
1289,ertragen::V,pairatu,ertragen
