,Concept_ID,sk,ba
770,danach::ADV,potom,һуңынан
771,danach::ADV,podľa toho,һуңынан
772,vorher::ADV,napred,элек
773,vorher::ADV,predtým,элек
774,zuerst::ADV,najprv,башта
775,einmal::ADV,raz,бер
776,einmal::ADV,jedenkrát,бер
777,manchmal::ADV,občas,ҡайһы берҙә
778,manchmal::ADV,niekedy,ҡайһы берҙә
779,oft::ADV,často,йыш
780,immer::ADV,vždy,һәр ҡасан
781,immer::ADV,ustavične,һәр ҡасан
782,niemals::ADV,nikdy,бер ҡасан да
783,niemals::ADV,nikdy,бер ваҡытта ла
784,hier::ADV,tu,бында
785,hierhin::ADV,sem,бында
786,hierhin::ADV,tade,бында
787,von hier::ADV,odtiaľto,бынан
788,von hier::ADV,odtiaľto,ошонан
789,dort::ADV,tam,шунда
790,dort::ADV,tam,тегендә
791,dorthin::ADV,ta,шунда
792,dorthin::ADV,ta,тегеләй
793,dorthin::ADV,tam,шунда
794,dorthin::ADV,tam,тегеләй
795,geradeaus::ADV,rovno,тура
796,geradeaus::ADV,priamo,тура
797,vorwärts::ADV,napred,алға
798,rückwärts::ADV,nazad,кирегә
799,zurück::ADV,späť,кирегә
800,zurück::ADV,naspäť,кирегә
801,unten::ADV,dolu,түбәндә
802,unten::ADV,naspodku,түбәндә
803,hinab::ADV,dolu,түбәнгә
804,oben::ADV,hore,юғарыла
805,oben::ADV,navrchu,юғарыла
806,hinauf::ADV,hore,юғарыға
807,hinauf::ADV,navrch,юғарыға
808,überall::ADV,všade,бөтә урында
809,nicht::ADV,nie,тугел
810,ein wenig::ADV,trocha,аҙ
811,kaum::ADV,ledva,көскә
812,kaum::ADV,ledva,саҡ-саҡ
813,sehr::ADV,veľmi,ифат
814,so::ADV,tak,шулай
815,so::ADV,takto,шулай
816,noch::ADV,ešte,йәнә
817,nur::ADV,len,бары
818,schon::ADV,už,инде
819,wieder::ADV,zasa,тағы
820,vergebens::ADV,márne,бушҡа
821,vergebens::ADV,nadarmo,бушҡа
822,vor::PRP,pred,алдында
823,hinter::PRP,za,артында
824,unter::PRP,pod,аҫтында
825,durch::PRP,cez,үтә
826,neben::PRP,pri,эргәһендә
827,neben::PRP,vedľa,эргәһендә
828,zwischen::PRP,medzi,араһында
829,wegen::PRP,pre,өсөн
830,wegen::PRP,pre,сәбәпле
831,wegen::PRP,kvôli,өсөн
832,wegen::PRP,kvôli,сәбәпле
833,dies::PRN,to,был
834,dies::PRN,to,ошо
835,dies::PRN,táto,был
836,dies::PRN,táto,ошо
837,das::PRN,to,ул
838,alles::PRN,všetko,бөтә
839,ich::PRN,ja,мин
840,du::PRN,ty,һин
841,er::PRN,on,ул
842,wir::PRN,my,беҙ
843,ihr::PRN,vy,һеҙ
844,sie::PRN,oni,улар
845,was::FPRN,čo,ә
846,was::FPRN,čo,ни
847,was::FPRN,čo,нәмә
848,wer::FPRN,kto,ҡем
849,wo::FADV,kde,ҡайҙа
850,wohin::FADV,kam,ҡайҙа
851,wie::FADV,ako,инидәй
852,warum::FADV,prečo,ин өсөн
853,wieviel::FNUM,koľko,күпме
854,eins::NUM,jeden,бер
855,zwei::NUM,dva,ике
856,zwei::NUM,dva,икәү
857,drei::NUM,tri,өс
858,vier::NUM,štyri,дүрт
859,fünf::NUM,päť,биш
860,sechs::NUM,šesť,алты
861,sieben::NUM,sedem,ете
862,acht::NUM,osem,һигеҙ
863,neun::NUM,deväť,туғыҙ
864,zehn::NUM,desať,ун
865,elf::NUM,jedenásť,ун бер
866,zwölf::NUM,dvanásť,ун ике
867,zwanzig::NUM,dvadsať,егерме
868,dreißig::NUM,tridsať,утыҙ
869,vierzig::NUM,štyridsať,ҡырҡ
870,fünfzig::NUM,päťdesiat,илле
871,sechzig::NUM,šesťdesiat,алтмыш
872,siebzig::NUM,sedemdesiat,етмеш
873,achtzig::NUM,osemdesiat,һикһән
874,neunzig::NUM,deväťdesiat,туҡһан
875,hundert::NUM,sto,йөҙ
876,tausend::NUM,tisíc,мең
877,und::CNJ,i,да
878,oder::CNJ,alebo,йәки
879,stehen::V,stáť,тороу
880,sitzen::V,sedieť,ултырыу
881,liegen::V,ležať,ятыу
882,hängen::V,visieť,аҫылынып тороу
883,werden::V,stať sa,булыу
884,passieren::V,stať sa,булыу
885,beginnen::V,začať sa,башлау
886,enden::V,končiť sa,бөтөү
887,enden::V,končiť sa,тамамланыү
888,wechseln::V,meniť sa,үҙгәреү
889,aufgehen[Sonne]::V,vychádzať,ҡалҡыу
890,untergehen[Sonne]::V,zapadnúť,байыу
891,scheinen[Sonne]::V,svietiť,яҡтыртып тороу
892,donnern::V,hrmieť,күкрәү
893,wehen::V,viať,иҫеү
894,strömen::V,prúdiť,ташыу
895,fließen::V,tiecť,ағыу
896,sich drehen::V,točiť sa,әйләнеү
897,sich drehen::V,krútiť sa,әйләнеү
898,schwanken::V,kolísať,тирбәлеү
899,schwanken::V,klátiť sa,тирбәлеү
900,schwingen::V,kývať sa,бәүетеү
901,schwingen::V,chvieť sa,бәүетеү
902,fallen::V,padať,йығылыу
903,brennen::V,páliť,яныу
904,brennen::V,horieť,яныу
905,rauchen::V,dymiť sa,төтәү
906,regnen::V,pršať,ямғыр яуа
907,gefrieren::V,zamrznút,туңыү
908,tauen::V,taviť sa,иреү
909,schmelzen::V,taviť sa,иреү
910,trocknen::V,schnúť,кибеү
911,sieden::V,vrieť,ҡайнау
912,faulen::V,hniť,сереу
913,verfaulen::V,zhniť,сереу
914,reißen::V,pretrhnúť sa,өҙөү
915,reißen::V,pretrhnúť sa,йыртылыу
916,versinken::V,zapadnúť,батыу
917,versinken::V,potopiť sa,батыу
918,vergehen::V,plynúť,үтеү
919,erscheinen::V,objaviť sa,килеп сығыу
920,verschwinden::V,zmiznúť,юғалыу
921,sinken::V,klesať,түбәнәйеү
922,abnehmen::V,ubúdať,кәметеү
923,zunehmen::V,pribúdať,артыу
924,steigen::V,stúpať,күтәрелеү
925,wachsen::V,rásť,үҫеү
926,glänzen::V,jagať sa,ялтырау
927,glänzen::V,lesknúť sa,ялтырау
928,funkeln::V,iskriť sa,баҙлау
929,lärmen::V,lomoziť,шаулау
930,läuten::V,cengať,ҡағыу
931,klingeln::V,zvoniť,ҡағыу
932,klingeln::V,zvoniť,шылтыратыу
933,klirren::V,rinčať,шылтыратыу
934,brausen::V,hučať,ҡотороноу
935,rauschen::V,šumieť,шыптырлау
936,klingen::V,znieť,яңғырау
937,klingen::V,zvoniť,яңғырау
938,bellen::V,štekať,өрөү
939,bellen::V,brechať,өрөү
940,heulen::V,vyť,олоу
941,blasen::V,duť,өрөү
942,blasen::V,fúkať,өрөү
943,pfeifen::V,pískať,һызғырып ебәреү
944,pfeifen::V,hvízdať,һызғырып ебәреү
945,schreien::V,kričať,ҡысҡырыу
946,stöhnen::V,stenať,уңғырашыу
947,zittern::V,triasť sa,ҡалтырау
948,leben::V,žiť,йәшәү
949,geboren werden::V,narodiť sa,тыуыу
950,atmen::V,dýchať,тын алыү
951,trinken::V,piť,эсеү
952,essen::V,jesť,ашау
953,schlucken::V,zhltnuť,йотоу
954,müde werden::V,unaviť sa,арыу
955,einschlafen::V,usnúť,йоҡлап китеү
956,einschlafen::V,zaspať,йоҡлап китеү
957,schlafen::V,spať,йоҡлау
958,aufwachen::V,zobudiť sa,уяныу
959,aufstehen::V,vstať,тороу
960,sich erholen::V,zotavovať sa,ял итеү
961,sich erholen::V,oddýchovať si,ял итеү
962,krank werden::V,ochorieť,сирләү
963,krank sein::V,chorieť,сирләү
964,krank sein::V,byť chorý,сирләү
965,schmerzen::V,bolieť,ауыртыу
966,husten::V,kašľať,йүтәлләү
967,genesen::V,uzdraviť sa,һауығыу
968,sterben::V,umrieť,үлеү
969,sterben::V,zomrieť,үлеү
970,umkommen::V,zahynúť,һәләк булыу
971,sich bewegen::V,pohybovať sa,хәрәкәт итеү
972,sich rühren::V,hnúť sa,ҡуҙғалыу
973,sich erheben::V,zdvihnúť sa,тороу
974,sich setzen::V,sadnúť si,ултырыу
975,hinfallen::V,spadnúť,ҡолау
976,laufen::V,bežať,йөрөү
977,schreiten::V,kráčať,атлау
978,spazierengehen::V,prechádzať sa,ял итеп йороү
979,eilen::V,súriť,ашығыу
980,eilen::V,súriť,ҡабаланыу
981,sich beeilen::V,ponáhľať sa,ашығыу
982,sich beeilen::V,ponáhľať sa,ҡабаланыу
983,sausen::V,hučať,елеү
984,rennen::V,bežať,йүгеп йөрөү
985,springen::V,skákať,һикереү
986,klettern::V,liezť,үрмәләү
987,klettern::V,liezť,үрмәләп менеү
988,schaukeln::V,húpať,сайҡалыу
989,schaukeln::V,hojdať,сайҡалыу
990,kriechen::V,liezť,шыуышыу
991,kriechen::V,plaziť sa,шыуышыу
992,schwimmen::V,plávať,йоҙөү
993,tauchen::V,ponoriť sa,сумыу
994,rudern::V,veslovať,ишеү
995,fahren::V,ísť,йөрөү
996,fahren::V,jazdiť,йөрөү
997,fliegen::V,letieť,осоу
998,gehen::V,ísť,барыу
999,weggehen::V,odísť,китеү
1000,weggehen::V,odchádzať,китеү
1001,abfahren::V,odcestovať,сығыу
1002,anhalten::V,zadržať sa,тукталыу
1003,anhalten::V,zastaviť sa,тукталыу
1004,hineingehen::V,vchádzať,инеү
1005,eintreten::V,vojsť,инеү
1006,eintreten::V,vstúpiť,инеү
1007,kommen::V,prísť,килеү
1008,ankommen::V,prísť,килеү
1009,ankommen::V,doraziť,килеү
1010,zurückkommen::V,vrátiť sa,ҡайтыу
1011,bleiben::V,ostať,ҡалыу
1012,bleiben::V,zostať,ҡалыу
1013,warten::V,čakať,көтөп тороу
1014,erwarten::V,očakávať,көтөү
1015,suchen::V,hľadať,эҙләү
1016,finden::V,nájsť,табыу
1017,versuchen::V,skúsiť,тырышып ҡарау
1018,versuchen::V,pokúsiť sa,тырышып ҡарау
1019,vorbereiten::V,pripraviť,әҙерләү
1020,lieben::V,ľúbiť,яратыу
1021,lieben::V,milovať,яратыу
1022,mögen::V,mať rád,һөйөү
1023,mögen::V,mať rád,яратыу
1024,lachen::V,smiať sa,көлөү
1025,rühren::V,dojať,ҡағылыу
1026,weinen::V,plakať,илау
1027,schimpfen::V,nadávať,һүгенеү
1028,schimpfen::V,nadávať,тиргәнеү
1029,schimpfen::V,nadávať,һуҡраныу
1030,sich ärgern::V,hnevať sa,асыуланыу
1031,sich ärgern::V,zlostiť sa,асыуланыу
1032,sich fürchten::V,báť sa,ҡурҡыу
1033,fürchten::V,báť sa,ҡурҡыу
1034,fliehen::V,utekať,ҡасыу
1035,flüchten::V,utiecť,ҡасыу
1036,sehen::V,vidieť,күреү
1037,anschauen::V,pozrieť sa na,ҡарау
1038,ansehen::V,pozrieť,ҡарау
1039,ansehen::V,pozrieť,тикшереү
1040,hören::V,počúvať,ишетеү
1041,zuhören::V,počúvať,тыңлау
1042,probieren::V,ochutnať,татыу
1043,riechen::V,ňuchať,еҫкәү
1044,fühlen::V,cítiť,тойоу
1045,fühlen::V,pociťovať,тойоу
1046,scheinen::V,zdať sa,кеүек күренеү
1047,scheinen::V,zdať sa,тойолоу
1048,zu sehen sein::V,byť vidieť,күренеү
1049,vernehmen::V,počuť,ишетеү
1050,frieren::V,mrznúť,туңыү
1051,frieren::V,oziabať,туңыү
1052,tun::V,robiť,яһау
1053,tun::V,robiť,әшләү
1054,können::V,môcť,алыу
1055,können::V,môcť,мөмкин булыу
1056,wollen::V,chcieť,теләү
1057,anfangen::V,začať,башлау
1058,beenden::V,skončiť,бөтөрөү
1059,beenden::V,skončiť,тамамлау
1060,aufhören::V,prestať,туктау
1061,gelingen::V,podariť sa,уңышлы булыу
1062,geraten::V,dariť sa,булып сығыу
1063,öffnen::V,otvoriť,асыу
1064,schließen::V,zavrieť,йомоу
1065,stellen::V,postaviť,ҡуйыу
1066,setzen::V,posadiť,урынлаштырыу
1067,legen::V,klásť,һалыу
1068,legen::V,položiť,һалыу
1069,berühren::V,dotykať sa,тейеү
1070,berühren::V,dotykať sa,ҡағылыу
1071,verbinden::V,spojiť,ҡушыу
1072,verbinden::V,spojiť,бәйләү
1073,bedecken::V,pokryť,ҡаплау
1074,aufhängen::V,zavesiť,элеү
1075,anzünden::V,zapáliť,тоҡандырыу
1076,aufheben::V,zdvihnúť,мендереү
1077,zurücklassen::V,zanechať,ҡалдырыу
1078,verlieren::V,stratiť,юғалтыу
1079,fallen lassen::V,pustiť,төшөрөп ебәреү
1080,machen::V,robiť,яһау
1081,machen::V,robiť,эшләү
1082,herstellen::V,vyrobiť,эшләп сығарыу
1083,bauen::V,stavať,төҙөү
1084,bauen::V,budovať,төҙөү
1085,reparieren::V,opraviť,төҙәтеү
1086,verbessern::V,zlepšiť,яҡшыртыу
1087,ändern::V,zmeniť,үҙгәртеү
1088,ändern::V,preinačiť,үҙгәртеү
1089,graben::V,ryť,ҡаҙыу
1090,graben::V,kopať,ҡаҙыу
1091,beugen::V,ohnúť,бөгөү
1092,biegen::V,ohnúť,бөгөү
1093,drehen::V,točiť,өйрөлтөү
1094,drehen::V,točiť,әйләндереү
1095,drehen::V,krútiť,өйрөлтөү
1096,drehen::V,krútiť,әйләндереү
1097,wenden::V,obrátiť,әйләндереү
1098,wenden::V,prevrátiť,әйләндереү
1099,umdrehen::V,otočiť,түңкәреү
1100,umdrehen::V,obrátiť,түңкәреү
1101,heben::V,dvíhať,күтәреү
1102,heben::V,dvíhať,мендереү
1103,heben::V,povzniesť,күтәреү
1104,heben::V,povzniesť,мендереү
1105,hochheben::V,zdvihnúť,күтәреү
1106,ergreifen::V,uchopiť sa,тотоп алыу
1107,halten::V,držať,тотоу
1108,drücken::V,tisnúť,ҡыҫыу
1109,schieben::V,posunovať,этеү
1110,schieben::V,posunovať,төртөү
1111,kratzen::V,škrabať,ҡырыу
1112,lecken::V,lízať,ялау
1113,beißen::V,kúsať,тешләү
1114,abreißen::V,odtrhnúť,өҙөү
1115,abschneiden::V,odrezať,ҡырҡыу
1116,abschneiden::V,odkrojiť,ҡырҡыу
1117,binden::V,zaviazať,бәйләү
1118,binden::V,priviazať,бәйләү
1119,stecken::V,strčiť,ҡаҙау
1120,brechen::V,zlomiť,боҙоу
1121,klopfen::V,tĺcť,шаҡылдау
1122,klopfen::V,klopať,шаҡылдау
1123,hauen::V,nabiť,туҡмау
1124,kleben::V,lepiť,йәбештереү
1125,kleben::V,nalepiť,йәбештереү
1126,reiben::V,trieť,ыуыу
1127,reiben::V,trieť,ышҡыу
1128,streichen::V,namazať,яғыу
1129,schleifen::V,ostríť,үткерләү
1130,schneiden::V,rezať,ҡырҡыу
1131,schneiden::V,strihať,ҡырҡыу
1132,rütteln::V,triasť,һелкетеү
1133,rütteln::V,lomcovať,һелкетеү
1134,schütteln::V,triasť,һелкетеү
1135,schütteln::V,potriasť,һелкетеү
1136,schwenken::V,mávať,болғау
1137,schütten::V,sypať,ҡойоу
1138,füllen::V,plniť,тултырыу
1139,einwickeln::V,zabaliť,төрөү
1140,tragen::V,niesť,алып барыу
1141,schleppen::V,vliecť,һөйрәү
1142,ziehen::V,ťahať,тартыу
1143,aufbewahren::V,uložiť,һаҡлау
1144,aufbewahren::V,uschovať,һаҡлау
1145,werfen::V,hodiť,ырғытыу
1146,werfen::V,vrhnúť,ырғытыу
1147,fangen::V,chytať,тотоу
1148,packen::V,baliť,етеү
1149,packen::V,baliť,тотоп алыу
1150,packen::V,chytiť,етеү
1151,packen::V,chytiť,тотоп алыу
1152,verstecken::V,skryť,йәшереү
1153,verstecken::V,schovať,йәшереү
1154,teilen::V,podeliť,бүлеү
1155,teilen::V,rozdeliť,бүлеү
1156,schicken::V,posielať,ебәреү
1157,bringen::V,priniesť,килтереү
1158,hinzufügen::V,pripojiť,өтәү
1159,bekommen::V,dostať,алыу
1160,erhalten::V,prijať,алыу
1161,nehmen::V,vziať,алыу
1162,wählen::V,voliť,һайлаү
1163,auswählen::V,vybrať,һайлап алыу
1164,auswählen::V,vyvoliť,һайлап алыу
1165,bewahren::V,zachovať,һаҡлау
1166,behindern::V,zavadzať,тотҡарлыҡ яһау
1167,behindern::V,byť v ceste,тотҡарлыҡ яһау
1168,verderben::V,skaziť,боҙоу
1169,beschädigen::V,ublížiť,боҙоу
1170,beschädigen::V,poškodiť,боҙоу
1171,zerbrechen::V,rozbiť,ҡыйратыу
1172,zerbrechen::V,prelomiť,ҡыйратыу
1173,zerreißen::V,pretrhnúť,йыртыу
1174,zerstören::V,zničiť,емереү
1175,verbrennen::V,spáliť,үртәү
1176,geben::V,dať,биреү
1177,reichen::V,podať,биреү
1178,schenken::V,darovať,бүләк итеү
1179,versprechen::V,sľúbiť,вәғәҙә биреү
1180,wünschen::V,želať,теләу
1181,loben::V,chváliť,маҡтау
1182,küssen::V,bozkať,үбеү
1183,wiegen::V,kolísať,бәүетеү
1184,wiegen::V,kolísať,тирбәтеү
1185,zudecken::V,prikryť,ҡаплау
1186,wecken::V,zobudiť,уятыу
1187,zeigen::V,ukázať,күрһәтеү
1188,führen::V,viesť,етәкләү
1189,lehren::V,učiť,уҡытыу
1190,lehren::V,učiť,өйрәтеү
1191,unterrichten::V,vyučovať,уҡытыу
1192,aufziehen::V,vychovať,тәрбиәле
1193,leiten::V,viesť,етәкләү
1194,leiten::V,viesť,етәкселек итеү
1195,antreiben::V,popudiť,ашыҡтырыу
1196,lassen::V,dať,мәжбүр итеү
1197,einladen::V,pozvať,саҡырыу
1198,einladen::V,povolať,саҡырыу
1199,vereinigen::V,spojiť,берләштереү
1200,vereinigen::V,zjednotiť,берләштереү
1201,besuchen::V,navštíviť,килеп сығыу
1202,treffen::V,stretnúť,тойоү
1203,treffen::V,stretnúť,осратыу
1204,treffen::V,stretnúť,ҡаршылау
1205,sich versammeln::V,zhromaždiť sa,йыйылыу
1206,spielen::V,hrať,тартыу
1207,singen::V,spievať,йырлау
1208,tanzen::V,tancovať,бейеү
1209,sich trennen::V,rozísť sa,айырылышыу
1210,verlassen::V,opustiť,ташлау
1211,verlassen::V,opustiť,ташлап китеү
1212,retten::V,zachrániť,ҡотҡарыу
1213,bewachen::V,strážiť,һаҡлау
1214,schützen::V,chrániť,һаҡлау
1215,verteidigen::V,brániť,яҡлау
1216,sich schlagen::V,biť sa,һуғышыу
1217,schießen::V,streliť,атыу
1218,schießen::V,strieľať,атыу
1219,siegen::V,zvíťaziť,еңеү
1220,ärgern::V,hnevať,асыуландырыу
1221,ärgern::V,zlostiť,асыуландырыу
1222,schlagen::V,biť,бәреү
1223,schlagen::V,biť,туҡмау
1224,schlagen::V,udrieť,бәреү
1225,schlagen::V,udrieť,туҡмау
1226,treten::V,kopnúť,тибеү
1227,treten::V,kopnúť,типкеләү
1228,stechen::V,bodnúť,сәнсеү
1229,stechen::V,pichnúť,сәнсеү
1230,stoßen::V,udrieť,этеү
1231,stoßen::V,udrieť,төртөү
1232,stehlen::V,kradnúť,урлау
1233,stören::V,vyrušiť,ҡамасаулау
1234,belästigen::V,obťažovať,бимазалау
1235,belästigen::V,obťažovať,ҡамасаулау
1236,verbergen::V,skryť,йәшереү
1237,täuschen::V,sklamať,ултыртыу
1238,betrügen::V,klamať,алдау
1239,betrügen::V,podvádzať,алдау
1240,töten::V,zabiť,үлтереү
1241,töten::V,usmrtiť,үлтереү
1242,wohnen::V,bývať,йәшәү
1243,arbeiten::V,pracovať,эшләү
1244,sammeln::V,zbierať,йыйыу
1245,pflücken::V,trhať,өҙөү
1246,pflücken::V,oberať,өҙөү
1247,jagen::V,poľovať,аулау
1248,fischen::V,loviť ryby,аулау
1249,fischen::V,chytať ryby,аулау
1250,fassen::V,uloviť,тотоу
1251,hüten::V,pásť,көтөү
1252,treiben::V,hnať,ҡыуыу
1253,anbinden::V,priviazať,бәйләү
1254,füttern::V,kŕmiť,ашатыу
1255,melken::V,dojiť,һауыү
1256,hacken::V,seknúť,турау
1257,hacken::V,seknúť,тапау
1258,gießen::V,polievať,ҡойоу
1259,reifen::V,dozrieť,өлғөрөү
1260,zubereiten::V,pripraviť,бешереү
1261,kochen::V,variť,бешереү
1262,backen::V,piecť,бешереү
1263,backen::V,smažiť,бешереү
1264,braten::V,piecť,ҡурыу
1265,braten::V,pražiť,ҡурыу
1266,umrühren::V,pomiešať,ҡатнаштырыу
1267,stricken::V,pliesť,бәйләү
1268,nähen::V,šiť,тегеү
1269,färben::V,zafarbiť,буяу
1270,reinigen::V,čistiť,таҙартыу
1271,waschen::V,myť,йыуыу
1272,abwischen::V,utrieť,һөртөү
1273,spülen::V,vyplachovať,сайҡау
1274,fegen::V,zametať,һепереү
1275,kehren::V,zametať,һепереү
1276,baden::V,kúpať sa,һыу инеү
1277,sich waschen::V,umývať sa,йыуыныу
1278,ausziehen::V,zobliecť,сисеү
1279,anziehen::V,obliecť,кейеү
1280,sich anziehen::V,obliecť sa,кейенеү
1281,kämmen::V,česať,тарау
1282,schmücken::V,ozdobiť,биҙәү
1283,sagen::V,povedať,әйтеү
1284,sprechen::V,hovoriť,әйтеү
1285,sprechen::V,hovoriť,һөйләшеү
1286,reden::V,rozprávať,һөйләшеү
1287,sich unterhalten::V,rozprávať sa,әңгәмәләшеү
1288,fragen::V,spýtať sa,һорау
1289,bitten::V,prosiť,үтенеү
1290,erzählen::V,rozprávať,һөйләү
1291,mitteilen::V,oznámiť,әйтеү
1292,nennen::V,nazvať,атау
1293,nennen::V,nazvať,исемләү
1294,nennen::V,menovať,атау
1295,nennen::V,menovať,исемләү
1296,rufen::V,volať,саҡырыу
1297,rufen::V,zavolať,саҡырыу
1298,prahlen::V,vystatovať sa,маҡтаныу
1299,prahlen::V,vystatovať sa,шапырыныу
1300,übersetzen::V,preložiť,тәржемә итеү
1301,denken::V,myslieť,уйлау
1302,glauben::V,veriť,ышаныу
1303,bemerken::V,podotknuť,күреү
1304,bemerken::V,spozorovať,күреү
1305,erkennen::V,poznať,таныу
1306,begreifen::V,pochopiť,аңлау
1307,begreifen::V,porozumieť,аңлау
1308,verstehen::V,rozumieť,аңлау
1309,lernen::V,učiť sa,өйрәнеү
1310,wissen::V,vedieť,белеү
1311,sich erinnern an::V,pamätať si na,хәтергә алыу
1312,vergessen::V,zabudnuť,онотоу
1313,messen::V,merať,үлсәү
1314,zählen::V,počítať,һанау
1315,rechnen::V,rátať,һанау
1316,rechnen::V,počítať,һанау
1317,lesen::V,čítať,уҡыу
1318,malen::V,maľovať,һүрәт яһау
1319,malen::V,maľovať,рәсем төшөрөү
1320,zeichnen::V,kresliť,һүрәт яһау
1321,zeichnen::V,kresliť,рәсем төшөрөү
1322,schreiben::V,písať,яҙыу
1323,besitzen::V,mať,биләү
1324,besitzen::V,vlastniť,биләү
1325,kaufen::V,kúpiť,һатып алыу
1326,verkaufen::V,predať,һатыу
1327,bezahlen::V,zaplatiť,түләү
1328,zahlen::V,platiť,түләү
1329,beherrschen::V,ovládať,биләү
1330,ertragen::V,znášať,түҙеү
1331,ertragen::V,vydržať,түҙеү
