,Concept_ID,tr,la
833,hinauf::ADV,yukarı,sursum
834,hinauf::ADV,yukarıya,sursum
835,überall::ADV,her yerde,ubique
836,nicht::ADV,-mi-,non
837,nicht::ADV,değil,non
838,ein wenig::ADV,biraz,paulum
839,kaum::ADV,dar,vix
840,kaum::ADV,dar,aegre
841,kaum::ADV,hemen hemen değil,vix
842,kaum::ADV,hemen hemen değil,aegre
843,sehr::ADV,pek,valde
844,sehr::ADV,pek,magnopere
845,sehr::ADV,gayet,valde
846,sehr::ADV,gayet,magnopere
847,so::ADV,öyle,ita
848,so::ADV,böyle,ita
849,noch::ADV,hâlâ,etiam
850,noch::ADV,henüz,etiam
851,nur::ADV,ancak,solum
852,nur::ADV,ancak,tantum
853,nur::ADV,yalnız,solum
854,nur::ADV,yalnız,tantum
855,schon::ADV,çoktan,iam
856,wieder::ADV,tekrar,rursus
857,wieder::ADV,yeniden,rursus
858,vergebens::ADV,boşuna,frustra
859,vor::PRP,önünde,ante
860,hinter::PRP,arkasında,post
861,unter::PRP,altında,sub
862,durch::PRP,sayesinde,per
863,durch::PRP,ortasından,per
864,neben::PRP,yanında,iuxta
865,zwischen::PRP,arasında,inter
866,wegen::PRP,dolayı,propter
867,dies::PRN,bu,hoc
868,das::PRN,o,id
869,das::PRN,şu,id
870,alles::PRN,hepsi,omnia
871,alles::PRN,her şey,omnia
872,ich::PRN,ben,ego
873,du::PRN,sen,tu
874,er::PRN,o,is
875,er::PRN,o,ille
876,wir::PRN,biz,nos
877,ihr::PRN,siz,vos
878,sie::PRN,onlar,ii
879,sie::PRN,onlar,illi
880,was::FPRN,ne,quid
881,wer::FPRN,kim,quis
882,wo::FADV,nerede,ubi
883,wohin::FADV,nereye,quo
884,wie::FADV,nasıl,quomodo
885,warum::FADV,neden,cur
886,wieviel::FNUM,kaç,quantum
887,wieviel::FNUM,ne kadar,quantum
888,eins::NUM,bir,unus
889,zwei::NUM,iki,duo
890,drei::NUM,üç,tres
891,vier::NUM,dört,quattuor
892,fünf::NUM,beş,quinque
893,sechs::NUM,altı,sex
894,sieben::NUM,yedi,septem
895,acht::NUM,sekiz,octo
896,neun::NUM,dokuz,novem
897,zehn::NUM,on,decem
898,elf::NUM,on bir,undecim
899,zwölf::NUM,on iki,duodecim
900,zwanzig::NUM,yirmi,viginti
901,dreißig::NUM,otuz,triginta
902,vierzig::NUM,kırk,quadraginta
903,fünfzig::NUM,elli,quinquaginta
904,sechzig::NUM,altmış,sexaginta
905,siebzig::NUM,yetmiş,septuaginta
906,achtzig::NUM,seksen,octoginta
907,neunzig::NUM,doksan,nonaginta
908,hundert::NUM,yüz,centum
909,tausend::NUM,bin,mille
910,und::CNJ,ve,et
911,und::CNJ,ve,-que
912,und::CNJ,ile,et
913,und::CNJ,ile,-que
914,oder::CNJ,ya,vel
915,oder::CNJ,yahut,vel
916,stehen::V,durmak,stare
917,sitzen::V,oturmak,sedere
918,liegen::V,yatmak,iacere
919,hängen::V,asılı olmak,pendere
920,werden::V,olmak,fieri
921,werden::V,olunmak,fieri
922,passieren::V,olmak,accidere
923,beginnen::V,başlamak,incipere
924,enden::V,bitmek,finem habere
925,enden::V,sona ermek,finem habere
926,wechseln::V,değişmek,mutari
927,aufgehen[Sonne]::V,doğmak,oriri
928,untergehen[Sonne]::V,batmak,occidere
929,scheinen[Sonne]::V,parlamak,lucere
930,donnern::V,gök gürlemek,tonare
931,wehen::V,esmek,flare
932,strömen::V,akmak,fluere
933,fließen::V,akmak,manare
934,sich drehen::V,dönmek,torqueri
935,schwanken::V,sallanmak,vacillare
936,schwingen::V,titremek,vibrare
937,fallen::V,düşmek,cadere
938,brennen::V,yanmak,ardere
939,rauchen::V,tütmek,fumare
940,regnen::V,yağmak,pluere
941,gefrieren::V,donmak,congelari
942,tauen::V,erimek,rorare
943,schmelzen::V,erimek,liquescere
944,trocknen::V,kurumak,arescere
945,sieden::V,kaynamak,fervere
946,faulen::V,çürümek,putescere
947,verfaulen::V,çürümek,putescere
948,reißen::V,yırtılmak,scindi
949,versinken::V,batmak,mergi
950,vergehen::V,geçmek,praeterire
951,erscheinen::V,görünmek,apparere
952,verschwinden::V,kaybolmak,discedere
953,sinken::V,inmek,labi
954,abnehmen::V,azalmak,deminui
955,zunehmen::V,artmak,augeri
956,zunehmen::V,çoğalmak,augeri
957,steigen::V,artmak,augescere
958,steigen::V,yükselmek,augescere
959,wachsen::V,büyümek,crescere
960,wachsen::V,gelişmek,crescere
961,glänzen::V,parlamak,splendere
962,funkeln::V,parıldamak,micare
963,lärmen::V,gürültü yapmak,strepere
964,läuten::V,çalmak,sonare
965,klingeln::V,zil çalmak,tinnire
966,klirren::V,şakırdamak,crepare
967,klirren::V,zangırdamak,crepare
968,brausen::V,köpürmek,saevire
969,brausen::V,kükremek,saevire
970,rauschen::V,fışırdamak,crepare
971,klingen::V,tınlamak,sonare
972,bellen::V,havlamak,latrare
973,heulen::V,ulumak,ululare
974,blasen::V,üflemek,flare
975,pfeifen::V,düdük çalmak,sibilare
976,schreien::V,bağırmak,clamare
977,schreien::V,haykırmak,clamare
978,stöhnen::V,inlemek,gemere
979,zittern::V,titremek,tremere
980,zittern::V,titremek,trepidare
981,leben::V,yaşamak,vivere
982,leben::V,hayatta olmak,vivere
983,geboren werden::V,doğmak,nasci
984,atmen::V,solunmak,spirare
985,atmen::V,nefes almak,spirare
986,trinken::V,içmek,bibere
987,essen::V,yemek,edere
988,schlucken::V,yutmak,devorare
989,müde werden::V,yorulmak,fatigari
990,einschlafen::V,uykuya dalmak,obdormiscere
991,schlafen::V,uyumak,dormire
992,aufwachen::V,uyanmak,expergisci
993,aufstehen::V,kalkmak,exsurgere
994,aufstehen::V,yataktan kalkmak,exsurgere
995,sich erholen::V,dinlenmek,se reficere
996,krank werden::V,hastalanmak,aegrescere
997,krank sein::V,hasta olmak,aegrotare
998,schmerzen::V,ağrımak,dolere
999,husten::V,öksürmek,tussire
1000,genesen::V,şifa bulmak,convalescere
1001,sterben::V,ölmek,mori
1002,sterben::V,vefat etmek,mori
1003,umkommen::V,ölmek,perire
1004,sich bewegen::V,hareket etmek,se movere
1005,sich rühren::V,kımıldanmak,micare
1006,sich erheben::V,kalkmak,surgere
1007,sich erheben::V,ayağa kalkmak,surgere
1008,sich setzen::V,oturmak,considere
1009,hinfallen::V,yere düşmek,cadere
1010,laufen::V,yürümek,vadere
1011,schreiten::V,yürümek,gradi
1012,schreiten::V,adım atmak,gradi
1013,spazierengehen::V,gezmek,ambulare
1014,spazierengehen::V,dolaşmak,ambulare
1015,eilen::V,seğirtmek,properare
1016,sich beeilen::V,acele etmek,festinare
1017,sausen::V,hızla gitmek,currere
1018,rennen::V,koşmak,currere
1019,springen::V,atlamak,salire
1020,springen::V,sıçramak,salire
1021,klettern::V,tırmanmak,niti
1022,schaukeln::V,sallanmak,oscillare
1023,kriechen::V,sürünmek,repere
1024,kriechen::V,sürünmek,serpere
1025,schwimmen::V,yüzmek,nare
1026,schwimmen::V,yüzmek,natare
1027,tauchen::V,dalmak,mergere
1028,rudern::V,kürek çekmek,remigare
1029,fahren::V,gitmek,vehi
1030,fliegen::V,uçmak,volare
1031,gehen::V,gitmek,ire
1032,gehen::V,gitmek,vadere
1033,weggehen::V,gitmek,abire
1034,weggehen::V,gitmek,discedere
1035,abfahren::V,kalkmak,proficisci
1036,anhalten::V,durmak,consistere
1037,hineingehen::V,içeri girmek,inire
1038,hineingehen::V,içeri girmek,ingredi
1039,eintreten::V,girmek,intrare
1040,kommen::V,gelmek,venire
1041,ankommen::V,varmak,advenire
1042,zurückkommen::V,dönmek,revenire
1043,bleiben::V,kalmak,manere
1044,warten::V,beklemek,opperiri
1045,erwarten::V,beklemek,opperiri
1046,erwarten::V,beklemek,expectare
1047,suchen::V,aramak,quaerere
1048,finden::V,bulmak,reperire
1049,versuchen::V,denemek,conari
1050,versuchen::V,denemek,temptare
1051,vorbereiten::V,hazırlamak,parare
1052,lieben::V,sevmek,amare
1053,mögen::V,beğenmek,amare
1054,lachen::V,gülmek,ridere
1055,rühren::V,dokunmak,commovere
1056,rühren::V,duygulandırmak,commovere
1057,weinen::V,ağlamak,flere
1058,schimpfen::V,küfretmek,increpare
1059,sich ärgern::V,kızmak,indignari
1060,sich fürchten::V,korkmak,vereri
1061,fürchten::V,korkmak,timere
1062,fliehen::V,kaçmak,fugere
1063,flüchten::V,kaçmak,effugere
1064,sehen::V,görmek,videre
1065,anschauen::V,seyretmek,aspectare
1066,ansehen::V,bakmak,spectare
1067,hören::V,duymak,audire
1068,hören::V,işitmek,audire
1069,zuhören::V,dinlemek,auscultare
1070,probieren::V,denemek,gustare
1071,probieren::V,tadına bakmak,gustare
1072,riechen::V,kokusunu almak,olfacere
1073,fühlen::V,duymak,sentire
1074,fühlen::V,hissetmek,sentire
1075,scheinen::V,görünmek,videri
1076,zu sehen sein::V,görünmek,conspici
1077,vernehmen::V,haber almak,comperire
1078,frieren::V,üşümek,algere
1079,tun::V,etmek,facere
1080,tun::V,yapmak,facere
1081,können::V,bilmek,posse
1082,wollen::V,istemek,velle
1083,anfangen::V,başlamak,incipere
1084,beenden::V,bitirmek,finire
1085,aufhören::V,bitmek,desistere
1086,gelingen::V,başarmak,contingere
1087,geraten::V,düşmek,evenire
1088,öffnen::V,açmak,aperire
1089,schließen::V,kapamak,claudere
1090,stellen::V,koymak,sistere
1091,setzen::V,koymak,ponere
1092,setzen::V,oturtmak,ponere
1093,legen::V,koymak,ponere
1094,legen::V,yatırmak,ponere
1095,berühren::V,dokunmak,tangere
1096,verbinden::V,bağlamak,iungere
1097,verbinden::V,birleştirmek,iungere
1098,bedecken::V,örtmek,tegere
1099,bedecken::V,örtmek,operire
1100,bedecken::V,kaplamak,tegere
1101,bedecken::V,kaplamak,operire
1102,aufhängen::V,asmak,suspendere
1103,anzünden::V,yakmak,accendere
1104,anzünden::V,yakmak,inflammare
1105,anzünden::V,ateşlemek,accendere
1106,anzünden::V,ateşlemek,inflammare
1107,aufheben::V,kaldırmak,tollere
1108,zurücklassen::V,geride bırakmak,relinquere
1109,verlieren::V,yitirmek,perdere
1110,verlieren::V,yitirmek,amittere
1111,verlieren::V,kaybetmek,perdere
1112,verlieren::V,kaybetmek,amittere
1113,fallen lassen::V,düşürmek,dimittere
1114,machen::V,yapmak,facere
1115,herstellen::V,yapmak,fabricare
1116,herstellen::V,imal etmek,fabricare
1117,bauen::V,kurmak,construere
1118,bauen::V,inşa etmek,construere
1119,reparieren::V,onarmak,reparare
1120,reparieren::V,tamir etmek,reparare
1121,verbessern::V,düzeltmek,emendare
1122,ändern::V,değiştirmek,mutare
1123,graben::V,kazmak,fodere
1124,beugen::V,eğmek,flectere
1125,biegen::V,bükmek,curvare
1126,drehen::V,çevirmek,torquere
1127,drehen::V,döndürmek,torquere
1128,wenden::V,çevirmek,vertere
1129,umdrehen::V,çevirmek,convertere
1130,heben::V,kaldırmak,tollere
1131,hochheben::V,yukarı kaldırmak,levare
1132,ergreifen::V,tutmak,capessere
1133,ergreifen::V,yakalamak,capessere
1134,halten::V,tutmak,tenere
1135,drücken::V,sıkmak,premere
1136,schieben::V,itmek,promovere
1137,schieben::V,sürmek,promovere
1138,kratzen::V,kaşımak,radere
1139,lecken::V,yalamak,lambere
1140,beißen::V,ısırmak,mordere
1141,abreißen::V,koparmak,avellere
1142,abschneiden::V,keserek ayırmak,desecare
1143,binden::V,bağlamak,ligare
1144,stecken::V,sokmak,inserere
1145,brechen::V,kırmak,rumpere
1146,klopfen::V,çalmak,pultare
1147,hauen::V,vurmak,ferire
1148,kleben::V,yapıştırmak,agglutinare
1149,reiben::V,ovmak,terere
1150,reiben::V,sürtmek,terere
1151,streichen::V,sürmek,oblinere
1152,schleifen::V,bilemek,acuere
1153,schneiden::V,kesmek,secare
1154,rütteln::V,sallamak,quassare
1155,schütteln::V,sarsmak,quatere
1156,schütteln::V,çalkamak,quatere
1157,schwenken::V,sallamak,ventilare
1158,schütten::V,dökmek,fundere
1159,schütten::V,akıtmak,fundere
1160,füllen::V,doldurmak,complere
1161,einwickeln::V,sarmak,involvere
1162,tragen::V,taşımak,ferre
1163,tragen::V,taşımak,portare
1164,schleppen::V,sürüklemek,pertrahere
1165,ziehen::V,çekmek,trahere
1166,aufbewahren::V,saklamak,asservare
1167,werfen::V,atmak,iacere
1168,fangen::V,tutmak,capere
1169,fangen::V,yakalamak,capere
1170,packen::V,tutmak,capessere
1171,packen::V,yakalamak,capessere
1172,verstecken::V,saklamak,abdere
1173,teilen::V,bölmek,partiri
1174,teilen::V,bölmek,dividere
1175,teilen::V,ayırmak,partiri
1176,teilen::V,ayırmak,dividere
1177,schicken::V,yollamak,mittere
1178,schicken::V,göndermek,mittere
1179,bringen::V,getirmek,apportare
1180,hinzufügen::V,katmak,addere
1181,hinzufügen::V,eklemek,addere
1182,bekommen::V,almak,adipisci
1183,bekommen::V,eline geçmek,adipisci
1184,erhalten::V,almak,accipere
1185,nehmen::V,almak,sumere
1186,wählen::V,seçmek,eligere
1187,auswählen::V,seçmek,deligere
1188,auswählen::V,ayırmak,deligere
1189,bewahren::V,korumak,conservare
1190,behindern::V,engellemek,impedire
1191,verderben::V,bozmak,corrumpere
1192,beschädigen::V,zedelemek,laedere
1193,beschädigen::V,ziyan vermek,laedere
1194,zerbrechen::V,kırmak,rumpere
1195,zerbrechen::V,kırmak,frangere
1196,zerreißen::V,yırtmak,discindere
1197,zerstören::V,yıkmak,delere
1198,zerstören::V,tahrip etmek,delere
1199,verbrennen::V,yakmak,urere
1200,verbrennen::V,yakmak,cremare
1201,geben::V,vermek,dare
1202,reichen::V,uzatmak,praebere
1203,schenken::V,hediye etmek,donare
1204,schenken::V,hediye etmek,largiri
1205,versprechen::V,vaat etmek,polliceri
1206,versprechen::V,vaat etmek,promittere
1207,wünschen::V,kutlamak,
1208,loben::V,övmek,laudare
1209,küssen::V,öpmek,osculari
1210,wiegen::V,sallamak,
1211,zudecken::V,örtmek,tegere
1212,wecken::V,uyandırmak,excitare
1213,zeigen::V,göstermek,monstrare
1214,führen::V,gezdirmek,ducere
1215,führen::V,yol göstermek,ducere
1216,lehren::V,okutmak,docere
1217,lehren::V,öğretmek,docere
1218,unterrichten::V,öğretmek,instituere
1219,aufziehen::V,yetiştirmek,nutrire
1220,leiten::V,yönetmek,ducere
1221,leiten::V,idare etmek,ducere
1222,antreiben::V,teşvik etmek,incitare
1223,lassen::V,-tırmak,iubere
1224,einladen::V,davet etmek,invitare
1225,vereinigen::V,birleştirmek,coniungere
1226,besuchen::V,uğramak,visere
1227,besuchen::V,ziyaret etmek,visere
1228,besuchen::V,görmeye gitmek,visere
1229,treffen::V,rastlamak,convenire
1230,treffen::V,isabet etmek,convenire
1231,sich versammeln::V,toplanmak,convenire
1232,spielen::V,oynamak,ludere
1233,singen::V,söylemek,cantare
1234,singen::V,şarkı söylemek,cantare
1235,tanzen::V,oynamak,saltare
1236,tanzen::V,dans etmek,saltare
1237,sich trennen::V,ayrılmak,digredi
1238,sich trennen::V,ayrılmak,discedere
1239,verlassen::V,bırakmak,deserere
1240,verlassen::V,bırakmak,relinquere
1241,verlassen::V,terk etmek,deserere
1242,verlassen::V,terk etmek,relinquere
1243,retten::V,kurtarmak,servare
1244,bewachen::V,gözetmek,custodire
1245,schützen::V,korumak,tueri
1246,schützen::V,korumak,tutari
1247,verteidigen::V,savunmak,defendere
1248,sich schlagen::V,dövüşmek,luctari
1249,schießen::V,ateş etmek,iaculari
1250,siegen::V,yenmek,vincere
1251,ärgern::V,kızdırmak,irritare
1252,schlagen::V,dövmek,ferire
1253,treten::V,tepmek,calcare
1254,stechen::V,sokmak,pungere
1255,stechen::V,batırmak,pungere
1256,stoßen::V,itmek,tundere
1257,stehlen::V,çalmak,furari
1258,stören::V,bozmak,turbare
1259,stören::V,etkilemek,turbare
1260,belästigen::V,rahatsız etmek,obtundere
1261,verbergen::V,saklamak,celare
1262,verbergen::V,saklamak,occultare
1263,täuschen::V,aldatmak,fallere
1264,betrügen::V,aldatmak,fraudare
1265,betrügen::V,dolandırmak,fraudare
1266,töten::V,öldürmek,necare
1267,töten::V,öldürmek,caedere
1268,wohnen::V,oturmak,habitare
1269,arbeiten::V,çalışmak,laborare
1270,sammeln::V,toplamak,colligere
1271,pflücken::V,koparmak,carpere
1272,jagen::V,avlanmak,venari
1273,fischen::V,balık tutmak,piscari
1274,fassen::V,tutmak,capere
1275,fassen::V,yakalamak,capere
1276,hüten::V,otlatmak,custodire
1277,treiben::V,gütmek,agere
1278,anbinden::V,bağlamak,alligare
1279,füttern::V,beslemek,nutrire
1280,melken::V,sağmak,mulgere
1281,hacken::V,yarmak,findere
1282,gießen::V,sulamak,rigare
1283,reifen::V,olgunlaşmak,maturescere
1284,zubereiten::V,hazırlamak,apparare
1285,kochen::V,pişirmek,coquere
1286,kochen::V,kaynatmak,coquere
1287,backen::V,pişirmek,coquere
1288,backen::V,fırında pişirmek,coquere
1289,braten::V,kızartmak,torrere
1290,umrühren::V,karıştırmak,commovere
1291,stricken::V,örmek,texere
1292,nähen::V,dikmek,suere
1293,färben::V,boyamak,tingere
1294,reinigen::V,temizlemek,purgare
1295,waschen::V,yıkamak,lavare
1296,abwischen::V,silmek,abstergere
1297,spülen::V,çalkamak,perluere
1298,fegen::V,süpürmek,verrere
1299,kehren::V,süpürmek,purgare
1300,baden::V,yıkanmak,lavari
1301,baden::V,banyo yapmak,lavari
1302,sich waschen::V,yıkanmak,lavari
1303,ausziehen::V,çıkarmak,exuere
1304,anziehen::V,giymek,induere
1305,sich anziehen::V,giyinmek,vestiri
1306,kämmen::V,taramak,pectere
1307,schmücken::V,süslemek,ornare
1308,schmücken::V,süslemek,decorare
1309,sagen::V,demek,dicere
1310,sagen::V,söylemek,dicere
1311,sprechen::V,konuşmak,fari
1312,reden::V,konuşmak,loqui
1313,sich unterhalten::V,sohbet etmek,colloqui
1314,sich unterhalten::V,sohbet etmek,disputare
1315,fragen::V,sormak,rogare
1316,fragen::V,sormak,quaerere
1317,bitten::V,dilemek,orare
1318,bitten::V,dilemek,rogare
1319,bitten::V,rica etmek,orare
1320,bitten::V,rica etmek,rogare
1321,erzählen::V,bahsetmek,narrare
1322,erzählen::V,hikâye etmek,narrare
1323,mitteilen::V,bildirmek,communicare
1324,nennen::V,adlandırmak,appellare
1325,rufen::V,çağırmak,vocare
1326,prahlen::V,övünmek,gloriari
1327,übersetzen::V,çevirmek,vertere
1328,übersetzen::V,tercüme etmek,vertere
1329,denken::V,düşünmek,cogitare
1330,glauben::V,inanmak,credere
1331,glauben::V,zannetmek,credere
1332,bemerken::V,farkına varmak,animadvertere
1333,erkennen::V,tanımak,cognoscere
1334,begreifen::V,anlamak,comprehendere
1335,begreifen::V,kavramak,comprehendere
1336,verstehen::V,duymak,intellegere
1337,verstehen::V,anlamak,intellegere
1338,lernen::V,öğrenmek,discere
1339,wissen::V,bilmek,scire
1340,sich erinnern an::V,hatırlamak,meminisse
1341,vergessen::V,unutmak,oblivisci
1342,messen::V,ölçmek,metiri
1343,zählen::V,saymak,numerare
1344,rechnen::V,hesap etmek,reri
1345,rechnen::V,hesap etmek,calculare
1346,lesen::V,okumak,legere
1347,malen::V,resmini yapmak,pingere
1348,zeichnen::V,çizmek,scribere
1349,schreiben::V,yazmak,scribere
1350,besitzen::V,haiz olmak,possidere
1351,besitzen::V,sahip olmak,possidere
1352,kaufen::V,almak,emere
1353,verkaufen::V,satmak,vendere
1354,bezahlen::V,ödemek,pendere
1355,zahlen::V,ödemek,solvere
1356,beherrschen::V,hâkim olmak,regere
1357,beherrschen::V,hâkim olmak,imperare
1358,ertragen::V,dayanmak,tolerare
1359,ertragen::V,dayanmak,sustinere
1360,ertragen::V,katlanmak,tolerare
1361,ertragen::V,katlanmak,sustinere
