,Concept_ID,myv,se
4490,berühmt::A,содавикс,snäätnai
4491,berühmt::A,содавикс,куллъей
4492,fremd::A,лия,ammes
4493,fremd::A,лия,amás
4494,fremd::A,лия,vieres
4495,fremd::A,лия,amas
4496,fremd::A,лия,vie'res
4497,fremd::A,лия,puigâ
4498,fremd::A,лия,vee´res
4499,fremd::A,лия,е̄ххк
4500,fremd::A,лия,вӣресь
4501,fremd::A,асодавикс,ammes
4502,fremd::A,асодавикс,amás
4503,fremd::A,асодавикс,vieres
4504,fremd::A,асодавикс,amas
4505,fremd::A,асодавикс,vie'res
4506,fremd::A,асодавикс,puigâ
4507,fremd::A,асодавикс,vee´res
4508,fremd::A,асодавикс,е̄ххк
4509,fremd::A,асодавикс,вӣресь
4510,verschieden::A,эрьва,ovmese
4511,verschieden::A,эрьва,moattelágásj
4512,verschieden::A,эрьва,iesjgeŋgalágásj
4513,verschieden::A,эрьва,eará
4514,verschieden::A,эрьва,eresláván
4515,verschieden::A,эрьва,jee´res
4516,verschieden::A,эрьва,jee´resnallšem
4517,verschieden::A,эрьва,югке
4518,verschieden::A,эрьва,югкеналшэм
4519,nah::A,а васолонь,gietskies
4520,nah::A,а васолонь,lahka
4521,nah::A,а васолонь,lagas
4522,nah::A,а васолонь,a'ldemuš
4523,nah::A,а васолонь,âlddlõs
4524,nah::A,а васолонь,альтэсь
4525,fern::A,умонь,gahkese
4526,fern::A,умонь,guhkken
4527,fern::A,умонь,gáiddus
4528,fern::A,умонь,kuhás
4529,fern::A,умонь,ku´ǩes
4530,fern::A,умонь,туммплэсь
4531,fern::A,кезэрень,gahkese
4532,fern::A,кезэрень,guhkken
4533,fern::A,кезэрень,gáiddus
4534,fern::A,кезэрень,kuhás
4535,fern::A,кезэрень,ku´ǩes
4536,fern::A,кезэрень,туммплэсь
4537,linker::A,керш,gårroeh
4538,linker::A,керш,gåro
4539,linker::A,керш,gurut
4540,linker::A,керш,čižet
4541,linker::A,керш,či´ǯǯ
4542,linker::A,керш,чинч
4543,rechter::A,вить,åelkies
4544,rechter::A,вить,oalges
4545,rechter::A,вить,olgeš
4546,rechter::A,вить,uál'gis
4547,rechter::A,вить,vuõiǥâs
4548,rechter::A,вить,вуэлькесь
4549,anderer::A,лия,jeatjebe
4550,anderer::A,лия,nubbe
4551,anderer::A,лия,eará
4552,anderer::A,лия,nubbi
4553,anderer::A,лия,nubbe
4554,anderer::A,лия,nu´bb
4555,anderer::A,лия,jee´res
4556,anderer::A,лия,мудта
4557,anderer::A,лия,е̄ресь
4558,erster::A,васень,voestes
4559,erster::A,васень,vuostasj
4560,erster::A,васень,vuosttaš
4561,erster::A,васень,vuos'muš
4562,erster::A,васень,vuõs's
4563,erster::A,васень,õõu´dmõs
4564,erster::A,васень,авьтмусс
4565,erster::A,васенце,voestes
4566,erster::A,васенце,vuostasj
4567,erster::A,васенце,vuosttaš
4568,erster::A,васенце,vuos'muš
4569,erster::A,васенце,vuõs's
4570,erster::A,васенце,õõu´dmõs
4571,erster::A,васенце,авьтмусс
4572,zweiter::A,омбоце,mubpie
4573,zweiter::A,омбоце,nubbe
4574,zweiter::A,омбоце,nubbi
4575,zweiter::A,омбоце,nubbe
4576,zweiter::A,омбоце,nu´bb
4577,zweiter::A,омбоце,ныммьп
4578,dritter::A,колмоце,gåalmede
4579,dritter::A,колмоце,goalmát
4580,dritter::A,колмоце,goalmmát
4581,dritter::A,колмоце,kuálmád
4582,dritter::A,колмоце,kuälmad
4583,dritter::A,колмоце,кӯа̄ллмант
4584,letzter::A,меельце,minngemes
4585,letzter::A,меельце,maŋemus
4586,letzter::A,меельце,maŋimus
4587,letzter::A,меельце,majemuš
4588,letzter::A,меельце,mââi´mõs
4589,letzter::A,меельце,маӈьмусс
4590,allein::ADV,башка,oktegh
4591,allein::ADV,башка,oktegimse
4592,allein::ADV,башка,oktebisnie
4593,allein::ADV,башка,aktu
4594,allein::ADV,башка,okto
4595,allein::ADV,башка,ohtuu
4596,allein::ADV,башка,õhttu
4597,allein::ADV,башка,о̄ххтэ
4598,allein::ADV,ськамонзо,oktegh
4599,allein::ADV,ськамонзо,oktegimse
4600,allein::ADV,ськамонзо,oktebisnie
4601,allein::ADV,ськамонзо,aktu
4602,allein::ADV,ськамонзо,okto
4603,allein::ADV,ськамонзо,ohtuu
4604,allein::ADV,ськамонзо,õhttu
4605,allein::ADV,ськамонзо,о̄ххтэ
4606,auf einmal::ADV,вейсэ,avtatrajes
4607,auf einmal::ADV,вейсэ,hávális
4608,auf einmal::ADV,вейсэ,hávil
4609,auf einmal::ADV,вейсэ,tove
4610,auf einmal::ADV,вейсэ,аххтан
4611,zusammen::ADV,вейс,ektine
4612,zusammen::ADV,вейс,ektesne
4613,zusammen::ADV,вейс,tjåenghkesne
4614,zusammen::ADV,вейс,siegen
4615,zusammen::ADV,вейс,oktan
4616,zusammen::ADV,вейс,ovttas
4617,zusammen::ADV,вейс,čoahkis
4618,zusammen::ADV,вейс,oovtâst
4619,zusammen::ADV,вейс,õõutsââ´jest
4620,zusammen::ADV,вейс,аххтан
4621,zusammen::ADV,вейс,эфтэсьт
4622,zusammen::ADV,вейсэ,ektine
4623,zusammen::ADV,вейсэ,ektesne
4624,zusammen::ADV,вейсэ,tjåenghkesne
4625,zusammen::ADV,вейсэ,siegen
4626,zusammen::ADV,вейсэ,oktan
4627,zusammen::ADV,вейсэ,ovttas
4628,zusammen::ADV,вейсэ,čoahkis
4629,zusammen::ADV,вейсэ,oovtâst
4630,zusammen::ADV,вейсэ,õõutsââ´jest
4631,zusammen::ADV,вейсэ,аххтан
4632,zusammen::ADV,вейсэ,эфтэсьт
4633,lange::ADV,кувать,guhkiem
4634,lange::ADV,кувать,guhkev
4635,lange::ADV,кувать,mælggadav
4636,lange::ADV,кувать,guhká
4637,lange::ADV,кувать,kuhe
4638,lange::ADV,кувать,kuhháá
4639,lange::ADV,кувать,kuu´ǩǩ
4640,lange::ADV,кувать,кугкь
4641,plötzlich::ADV,апак учо,faahketji
4642,plötzlich::ADV,апак учо,hæhkkat
4643,plötzlich::ADV,апак учо,fáhkkestaga
4644,plötzlich::ADV,апак учо,fakkist
4645,plötzlich::ADV,апак учо,kruu´ta
4646,plötzlich::ADV,апак учо,а̄йнханна
4647,sofort::ADV,курок,dallegh
4648,sofort::ADV,курок,dalá
4649,sofort::ADV,курок,dalánagi
4650,sofort::ADV,курок,dakkavide
4651,sofort::ADV,курок,dakkaviđe
4652,sofort::ADV,курок,tállán
4653,sofort::ADV,курок,naraaz
4654,sofort::ADV,курок,атть
4655,sofort::ADV,нейке,dallegh
4656,sofort::ADV,нейке,dalá
4657,sofort::ADV,нейке,dalánagi
4658,sofort::ADV,нейке,dakkavide
4659,sofort::ADV,нейке,dakkaviđe
4660,sofort::ADV,нейке,tállán
4661,sofort::ADV,нейке,naraaz
4662,sofort::ADV,нейке,атть
4663,später::ADV,мейле,mænngan 
4664,später::ADV,мейле,maŋŋebut
4665,später::ADV,мейле,maŋŋel
4666,später::ADV,мейле,maŋ̣eláá
4667,später::ADV,мейле,mâ´ŋŋlakast
4668,später::ADV,мейле,маӈӈа
4669,jetzt::ADV,ней,daelie
4670,jetzt::ADV,ней,dal
4671,jetzt::ADV,ней,dal
4672,jetzt::ADV,ней,tääl
4673,jetzt::ADV,ней,ââ´n
4674,jetzt::ADV,ней,атть
4675,heute::ADV,течи,daenbien
4676,heute::ADV,течи,uddni
4677,heute::ADV,течи,odne
4678,heute::ADV,течи,onne
4679,heute::ADV,течи,tä´bbe
4680,heute::ADV,течи,та̄ррьм
4681,morgen::ADV,ванды,jirreden
4682,morgen::ADV,ванды,idet
4683,morgen::ADV,ванды,ihttin
4684,morgen::ADV,ванды,itten
4685,morgen::ADV,ванды,jâđđa
4686,morgen::ADV,ванды,янта
4687,bald::ADV,курок,varke
4688,bald::ADV,курок,ruvva
4689,bald::ADV,курок,farga
4690,bald::ADV,курок,vorgâ
4691,bald::ADV,курок,sõrgg
4692,bald::ADV,курок,вэхтэнне
4693,dann::ADV,мейле,die
4694,dann::ADV,мейле,dalloj
4695,dann::ADV,мейле,de
4696,dann::ADV,мейле,te
4697,dann::ADV,мейле,de
4698,dann::ADV,мейле,teä
4699,dann::ADV,мейле,â´tte
4700,dann::ADV,мейле,те
4701,dann::ADV,седе мейле,die
4702,dann::ADV,седе мейле,dalloj
4703,dann::ADV,седе мейле,de
4704,dann::ADV,седе мейле,te
4705,dann::ADV,седе мейле,de
4706,dann::ADV,седе мейле,teä
4707,dann::ADV,седе мейле,â´tte
4708,dann::ADV,седе мейле,те
4709,gestern::ADV,исяк,jååktan
4710,gestern::ADV,исяк,iektu
4711,gestern::ADV,исяк,ikte
4712,gestern::ADV,исяк,jieh't
4713,gestern::ADV,исяк,jåhtta
4714,gestern::ADV,исяк,яххта
4715,einst::ADV,весть,dejpeli
4716,einst::ADV,весть,åvdebut
4717,einst::ADV,весть,áigi
4718,einst::ADV,весть,dolin
4719,einst::ADV,весть,tovle
4720,einst::ADV,весть,tuu´l
4721,einst::ADV,весть,э̄ххьтэшьт
4722,einst::ADV,зярдо-бути,dejpeli
4723,einst::ADV,зярдо-бути,åvdebut
4724,einst::ADV,зярдо-бути,áigi
4725,einst::ADV,зярдо-бути,dolin
4726,einst::ADV,зярдо-бути,tovle
4727,einst::ADV,зярдо-бути,tuu´l
4728,einst::ADV,зярдо-бути,э̄ххьтэшьт
4729,damals::ADV,сестэ,aejkien
4730,damals::ADV,сестэ,dalloj
4731,damals::ADV,сестэ,dalle
4732,damals::ADV,сестэ,talle
4733,damals::ADV,сестэ,te´l
4734,damals::ADV,сестэ,teä´l
4735,damals::ADV,сестэ,танна
4736,danach::ADV,мейле,mïnngesne
4737,danach::ADV,мейле,dan maŋŋela
4738,danach::ADV,мейле,maŋŋil
4739,danach::ADV,мейле,das maŋŋá
4740,danach::ADV,мейле,maŋ̣a
4741,danach::ADV,мейле,mâ´ŋŋlest
4742,danach::ADV,мейле,маӈӈа
4743,danach::ADV,седе мейле,mïnngesne
4744,danach::ADV,седе мейле,dan maŋŋela
4745,danach::ADV,седе мейле,maŋŋil
4746,danach::ADV,седе мейле,das maŋŋá
4747,danach::ADV,седе мейле,maŋ̣a
4748,danach::ADV,седе мейле,mâ´ŋŋlest
4749,danach::ADV,седе мейле,маӈӈа
4750,vorher::ADV,васняяк,aarebi
4751,vorher::ADV,васняяк,åvddål
4752,vorher::ADV,васняяк,árat
4753,vorher::ADV,васняяк,ovdâl
4754,vorher::ADV,васняяк,ouddâl
4755,vorher::ADV,васняяк,а̄йка
4756,zuerst::ADV,васня,voestegh
4757,zuerst::ADV,васня,álgon
4758,zuerst::ADV,васня,vuos
4759,zuerst::ADV,васня,vuohččan
4760,zuerst::ADV,васня,vuoč'čin
4761,zuerst::ADV,васня,vuõ´ste
4762,zuerst::ADV,васня,vuõs'smõõssân
4763,zuerst::ADV,васня,э̄ввтла
4764,zuerst::ADV,васня,э̄ввтэль
4765,einmal::ADV,весть,ikth
4766,einmal::ADV,весть,akti
4767,einmal::ADV,весть,okte
4768,einmal::ADV,весть,ohtii
4769,einmal::ADV,весть,kojo
4770,einmal::ADV,весть,måttmešt
4771,einmal::ADV,весть,э̄фт вэ̄рр
4772,manchmal::ADV,лиясто,muvhtene
4773,manchmal::ADV,лиясто,muhttijn
4774,manchmal::ADV,лиясто,duolla dálla
4775,manchmal::ADV,лиясто,muhtumin
4776,manchmal::ADV,лиясто,kuásnii
4777,manchmal::ADV,лиясто,måttmešt
4778,manchmal::ADV,лиясто,kuä´ss-ne
4779,manchmal::ADV,лиясто,мудта вэ̄р
4780,oft::ADV,сеетьстэ,daamtaj
4781,oft::ADV,сеетьстэ,álu
4782,oft::ADV,сеетьстэ,ábaj
4783,oft::ADV,сеетьстэ,dájvvá
4784,oft::ADV,сеетьстэ,dávjá
4785,oft::ADV,сеетьстэ,távjá
4786,oft::ADV,сеетьстэ,täujja
4787,oft::ADV,сеетьстэ,то̄а̄ййв
4788,immer::ADV,свал,iktesth
4789,immer::ADV,свал,eejnegen
4790,immer::ADV,свал,agev
4791,immer::ADV,свал,álo
4792,immer::ADV,свал,ain
4793,immer::ADV,свал,ovttuu
4794,immer::ADV,свал,pâi
4795,immer::ADV,свал,пай
4796,niemals::ADV,а зярдояк,ij gåessie
4797,niemals::ADV,а зярдояк,ij goassak
4798,niemals::ADV,а зярдояк,ij ihkenis
4799,niemals::ADV,а зярдояк,ii goassege
4800,niemals::ADV,а зярдояк,ij kuás'sin
4801,niemals::ADV,а зярдояк,ij ni kuä´ss
4802,niemals::ADV,а зярдояк,эйй никуэссь
4803,hier::ADV,тесэ,daagkoe
4804,hier::ADV,тесэ,dála
4805,hier::ADV,тесэ,dánna
4806,hier::ADV,тесэ,dá
4807,hier::ADV,тесэ,dás
4808,hier::ADV,тесэ,taa
4809,hier::ADV,тесэ,tää
4810,hier::ADV,тесэ,ta´ltte
4811,hier::ADV,тесэ,тала
4812,hier::ADV,тесэ,тэста
4813,hierhin::ADV,тей,diekie
4814,hierhin::ADV,тей,dási
4815,hierhin::ADV,тей,diehki
4816,hierhin::ADV,тей,deike
4817,hierhin::ADV,тей,teehi
4818,hierhin::ADV,тей,tii´ǩ
4819,hierhin::ADV,тей,тӣге
4820,von hier::ADV,тестэ,daebpede
4821,von hier::ADV,тестэ,dássta
4822,von hier::ADV,тестэ,dáppelt
4823,von hier::ADV,тестэ,dáppe
4824,von hier::ADV,тестэ,tástán
4825,von hier::ADV,тестэ,tääiǥ
4826,von hier::ADV,тестэ,tääi´ben
4827,von hier::ADV,тестэ,тэста
4828,dort::ADV,тосо,dagkoe
4829,dort::ADV,тосо,dale
4830,dort::ADV,тосо,dakko
4831,dort::ADV,тосо,tuo
4832,dort::ADV,тосо,tovben
4833,dort::ADV,тосо,to´ben
4834,dort::ADV,тосо,тёллэ
4835,dort::ADV,тосо,тамьпе
4836,dorthin::ADV,тов,dahkoe
4837,dorthin::ADV,тов,dåhku
4838,dorthin::ADV,тов,dohko
4839,dorthin::ADV,тов,diehko
4840,dorthin::ADV,тов,tuohu
4841,dorthin::ADV,тов,tok
4842,dorthin::ADV,тов,tok-aa
4843,dorthin::ADV,тов,то̄гэ
4844,geradeaus::ADV,витьстэ,njuolgga
4845,geradeaus::ADV,витьстэ,njuolga
4846,geradeaus::ADV,витьстэ,njuol'gist
4847,geradeaus::ADV,витьстэ,vuoi'gist
4848,geradeaus::ADV,витьстэ,vui´jǧǧest
4849,geradeaus::ADV,витьстэ,вӯййкесьт
4850,vorwärts::ADV,икелев,fraamme
4851,vorwärts::ADV,икелев,åvddån
4852,vorwärts::ADV,икелев,ovddas
4853,vorwärts::ADV,икелев,oovdâs
4854,vorwärts::ADV,икелев,ooudâs
4855,vorwärts::ADV,икелев,ooudårra
4856,vorwärts::ADV,икелев,эвтэс
4857,rückwärts::ADV,мекев,mænngese
4858,rückwärts::ADV,мекев,ruoptobadáj
4859,rückwärts::ADV,мекев,maŋás
4860,rückwärts::ADV,мекев,majaskulij
4861,rückwärts::ADV,мекев,mââjas
4862,rückwärts::ADV,мекев,mâ´ŋŋla
4863,rückwärts::ADV,мекев,мо̄а̄з
4864,rückwärts::ADV,мекев,мо̄а̄ст
4865,zurück::ADV,мекев,bååstede
4866,zurück::ADV,мекев,ruoptus
4867,zurück::ADV,мекев,maŋus
4868,zurück::ADV,мекев,ruoktot
4869,zurück::ADV,мекев,maassâd
4870,zurück::ADV,мекев,vä´st
4871,zurück::ADV,мекев,mååusat
4872,zurück::ADV,мекев,мо̄а̄з
4873,zurück::ADV,мекев,мо̄а̄ст
4874,unten::ADV,ало,vuelnie
4875,unten::ADV,ало,vuollen
4876,unten::ADV,ало,vuollin
4877,unten::ADV,ало,vyellin
4878,unten::ADV,ало,vue´llen
4879,unten::ADV,ало,вӯлльн
4880,hinab::ADV,алов,våålese
4881,hinab::ADV,алов,vuolus
4882,hinab::ADV,алов,vulos
4883,hinab::ADV,алов,vuá'lás
4884,hinab::ADV,алов,vuâlas
4885,hinab::ADV,алов,валас
4886,oben::ADV,вере,bijjene
4887,oben::ADV,вере,baddjen
4888,oben::ADV,вере,badjin
4889,oben::ADV,вере,paijeen
4890,oben::ADV,вере,pâ´jjen
4891,oben::ADV,вере,tunââ´lmest
4892,oben::ADV,вере,пайенҍ
4893,hinauf::ADV,верев,bæjjese
4894,hinauf::ADV,верев,bajás
4895,hinauf::ADV,верев,bajás
4896,hinauf::ADV,верев,pajas
4897,hinauf::ADV,верев,pââjas
4898,hinauf::ADV,верев,пайяс
4899,überall::ADV,эрьва косо,gaajhkene lehkesne
4900,überall::ADV,эрьва косо,juohkka sajen
4901,überall::ADV,эрьва косо,juohke sajis
4902,überall::ADV,эрьва косо,jya'hisaajeest
4903,überall::ADV,эрьва косо,vee´zz
4904,überall::ADV,эрьва косо,pukvee´zz
4905,überall::ADV,эрьва косо,пугквесь
4906,nicht::ADV,а,ij
4907,nicht::ADV,а,ij
4908,nicht::ADV,а,ii
4909,nicht::ADV,а,ij
4910,nicht::ADV,а,ij
4911,nicht::ADV,а,эйй
4912,ein wenig::ADV,аламошка,ånnetje
4913,ein wenig::ADV,аламошка,ahtjetje
4914,ein wenig::ADV,аламошка,binná
4915,ein wenig::ADV,аламошка,veahá
4916,ein wenig::ADV,аламошка,ucánjii
4917,ein wenig::ADV,аламошка,occanj
4918,ein wenig::ADV,аламошка,simmna
4919,ein wenig::ADV,аламошка,сада
4920,ein wenig::ADV,аламошка,садаматта
4921,kaum::ADV,ансяк,jallan
4922,kaum::ADV,ансяк,vánet
4923,kaum::ADV,ансяк,báljo
4924,kaum::ADV,ансяк,illá
4925,kaum::ADV,ансяк,illvaa
4926,kaum::ADV,ансяк,мале
4927,kaum::ADV,ансяк,элэлэ
4928,sehr::ADV,пек,sagk
4929,sehr::ADV,пек,riek
4930,sehr::ADV,пек,sieldes
4931,sehr::ADV,пек,hui
4932,sehr::ADV,пек,ollu
4933,sehr::ADV,пек,čuuvtij
4934,sehr::ADV,пек,sami
4935,sehr::ADV,пек,čuu´t
4936,sehr::ADV,пек,пэре
4937,sehr::ADV,пек,чофта
4938,sehr::ADV,вельть,sagk
4939,sehr::ADV,вельть,riek
4940,sehr::ADV,вельть,sieldes
4941,sehr::ADV,вельть,hui
4942,sehr::ADV,вельть,ollu
4943,sehr::ADV,вельть,čuuvtij
4944,sehr::ADV,вельть,sami
4945,sehr::ADV,вельть,čuu´t
4946,sehr::ADV,вельть,пэре
4947,sehr::ADV,вельть,чофта
4948,so::ADV,истя,numhtie
4949,so::ADV,истя,nav
4950,so::ADV,истя,nuov
4951,so::ADV,истя,nåv
4952,so::ADV,истя,nu
4953,so::ADV,истя,näävt
4954,so::ADV,истя,de
4955,so::ADV,истя,nu´t
4956,so::ADV,истя,nääi´t
4957,so::ADV,истя,те̄льнэ
4958,noch::ADV,таго,annje
4959,noch::ADV,таго,ájn
4960,noch::ADV,таго,vilá
4961,noch::ADV,таго,ain
4962,noch::ADV,таго,vela
4963,noch::ADV,таго,võl
4964,noch::ADV,таго,veâl
4965,noch::ADV,таго,вя̄л
4966,nur::ADV,ансяк,ajve
4967,nur::ADV,ансяк,barre
4968,nur::ADV,ансяк,dåssjå
4969,nur::ADV,ансяк,dušše
4970,nur::ADV,ансяк,váá
4971,nur::ADV,ансяк,pâi
4972,nur::ADV,ансяк,leša
4973,nur::ADV,ансяк,tåå´lǩ
4974,nur::ADV,ансяк,лэша
4975,nur::ADV,ансяк,лышшэ
4976,schon::ADV,уш,joe
4977,schon::ADV,уш,juo
4978,schon::ADV,уш,juo
4979,schon::ADV,уш,juo
4980,schon::ADV,уш,ju´n
4981,schon::ADV,уш,ё
4982,wieder::ADV,таго,vihth
4983,wieder::ADV,таго,aajmoen
4984,wieder::ADV,таго,vas
4985,wieder::ADV,таго,ådåsis
4986,wieder::ADV,таго,fas
4987,wieder::ADV,таго,vuot
4988,wieder::ADV,таго,vest
4989,wieder::ADV,таго,däs
4990,wieder::ADV,таго,e´pet
4991,wieder::ADV,таго,аввта
4992,wieder::ADV,таго,о̄дтсэ
4993,vergebens::ADV,стяко,dåssjåj
4994,vergebens::ADV,стяко,duššás
4995,vergebens::ADV,стяко,tušás
4996,vergebens::ADV,стяко,jääutai
4997,vergebens::ADV,стяко,пусьтэльт
4998,vor::PRP,икеле,åvteste
4999,vor::PRP,икеле,ålggolin
5000,vor::PRP,икеле,ovddas
5001,vor::PRP,икеле,oovdâst
5002,vor::PRP,икеле,ooudâst
5003,vor::PRP,икеле,авьтэмьбе̄лльт
5004,hinter::PRP,вельде,duekesne
5005,hinter::PRP,вельде,duogen
5006,hinter::PRP,вельде,maŋŋelin
5007,hinter::PRP,вельде,maŋil
5008,hinter::PRP,вельде,duogás
5009,hinter::PRP,вельде,tyeḥin
5010,hinter::PRP,вельде,tue´ǩǩen
5011,hinter::PRP,вельде,маӈельт
5012,unter::PRP,ало,nuelesne
5013,unter::PRP,ало,vuolen
5014,unter::PRP,ало,vuolde
5015,unter::PRP,ало,vyel'ni
5016,unter::PRP,ало,vue´llen
5017,unter::PRP,ало,вӯлльнҍ
5018,durch::PRP,пачк,vieken
5019,durch::PRP,пачк,tjadá
5020,durch::PRP,пачк,-rájge
5021,durch::PRP,пачк,čađa
5022,durch::PRP,пачк,čoođâ
5023,durch::PRP,пачк,čõõđ
5024,durch::PRP,пачк,pääi´ǩ
5025,durch::PRP,пачк,че̄д
5026,neben::PRP,вакссо,baaltese
5027,neben::PRP,вакссо,báldan
5028,neben::PRP,вакссо,bálddas
5029,neben::PRP,вакссо,paaldâst
5030,neben::PRP,вакссо,paaldâst
5031,neben::PRP,вакссо,поалльтэ
5032,zwischen::PRP,ютксо,gaskesne
5033,zwischen::PRP,ютксо,gasska
5034,zwischen::PRP,ютксо,gaskkas
5035,zwischen::PRP,ютксо,kooskâst
5036,zwischen::PRP,ютксо,kâskka
5037,zwischen::PRP,ютксо,кэскэсьт
5038,zwischen::PRP,ютксо,кэ̄скэль
5039,wegen::PRP,кис,dïete
5040,wegen::PRP,кис,gaevhtieh
5041,wegen::PRP,кис,diehti
5042,wegen::PRP,кис,dihte
5043,wegen::PRP,кис,geažil
5044,wegen::PRP,кис,tet
5045,wegen::PRP,кис,diõtt
5046,wegen::PRP,кис,ǩeäč'ča
5047,wegen::PRP,кис,гуэйке
5048,wegen::PRP,коряс,dïete
5049,wegen::PRP,коряс,gaevhtieh
5050,wegen::PRP,коряс,diehti
5051,wegen::PRP,коряс,dihte
5052,wegen::PRP,коряс,geažil
5053,wegen::PRP,коряс,tet
5054,wegen::PRP,коряс,diõtt
5055,wegen::PRP,коряс,ǩeäč'ča
5056,wegen::PRP,коряс,гуэйке
5057,wegen::PRP,кувалт,dïete
5058,wegen::PRP,кувалт,gaevhtieh
5059,wegen::PRP,кувалт,diehti
5060,wegen::PRP,кувалт,dihte
5061,wegen::PRP,кувалт,geažil
5062,wegen::PRP,кувалт,tet
5063,wegen::PRP,кувалт,diõtt
5064,wegen::PRP,кувалт,ǩeäč'ča
5065,wegen::PRP,кувалт,гуэйке
5066,dies::PRN,те,dihte
5067,dies::PRN,те,dát
5068,dies::PRN,те,dát
5069,dies::PRN,те,táát
5070,dies::PRN,те,tät
5071,dies::PRN,те,tiett-aa
5072,dies::PRN,те,тэдт
5073,das::PRN,те,dohte
5074,das::PRN,те,dat
5075,das::PRN,те,dat
5076,das::PRN,те,tot
5077,das::PRN,те,tõt
5078,das::PRN,те,тудт
5079,das::PRN,тона,dohte
5080,das::PRN,тона,dat
5081,das::PRN,тона,dat
5082,das::PRN,тона,tot
5083,das::PRN,тона,tõt
5084,das::PRN,тона,тудт
5085,alles::PRN,весе,gaajhke
5086,alles::PRN,весе,gájkka
5087,alles::PRN,весе,buot
5088,alles::PRN,весе,puoh
5089,alles::PRN,весе,puk
5090,alles::PRN,весе,пугк
5091,alles::PRN,весемесь,gaajhke
5092,alles::PRN,весемесь,gájkka
5093,alles::PRN,весемесь,buot
5094,alles::PRN,весемесь,puoh
5095,alles::PRN,весемесь,puk
5096,alles::PRN,весемесь,пугк
5097,ich::PRN,мон,manne
5098,ich::PRN,мон,mån
5099,ich::PRN,мон,månnå
5100,ich::PRN,мон,mun
5101,ich::PRN,мон,mun
5102,ich::PRN,мон,munnâ
5103,ich::PRN,мон,mon
5104,ich::PRN,мон,мунн
5105,du::PRN,тон,datne
5106,du::PRN,тон,dån
5107,du::PRN,тон,don
5108,du::PRN,тон,tun
5109,du::PRN,тон,ton
5110,du::PRN,тон,то̄нн
5111,er::PRN,сон,dïhte
5112,er::PRN,сон,sån
5113,er::PRN,сон,son
5114,er::PRN,сон,sun
5115,er::PRN,сон,son
5116,er::PRN,сон,со̄нн
5117,wir::PRN,минь,mijjieh
5118,wir::PRN,минь,mij
5119,wir::PRN,минь,mii
5120,wir::PRN,минь,mij
5121,wir::PRN,минь,mij
5122,wir::PRN,минь,мыйй
5123,ihr::PRN,тынь,dijjie
5124,ihr::PRN,тынь,dij
5125,ihr::PRN,тынь,dii
5126,ihr::PRN,тынь,tij
5127,ihr::PRN,тынь,tij
5128,ihr::PRN,тынь,тыйй
5129,sie::PRN,сынь,dah
5130,sie::PRN,сынь,sij
5131,sie::PRN,сынь,sii
5132,sie::PRN,сынь,sij
5133,sie::PRN,сынь,sij
5134,sie::PRN,сынь,сыйй
5135,was::FPRN,мезе,mij
5136,was::FPRN,мезе,mij
5137,was::FPRN,мезе,mii
5138,was::FPRN,мезе,mii
5139,was::FPRN,мезе,mii
5140,was::FPRN,мезе,мӣ
5141,wer::FPRN,ки,gie
5142,wer::FPRN,ки,guhti
5143,wer::FPRN,ки,gii
5144,wer::FPRN,ки,guhte
5145,wer::FPRN,ки,kii
5146,wer::FPRN,ки,ǩii
5147,wer::FPRN,ки,kåå´tt
5148,wer::FPRN,ки,ке̄
5149,wo::FADV,косо,gusnie
5150,wo::FADV,косо,gånnå
5151,wo::FADV,косо,gos
5152,wo::FADV,косо,kost
5153,wo::FADV,косо,ko´st
5154,wo::FADV,косо,касьт
5155,wohin::FADV,ков,gogka
5156,wohin::FADV,ков,gåsi
5157,wohin::FADV,ков,gosa
5158,wohin::FADV,ков,kuus
5159,wohin::FADV,ков,koozz
5160,wohin::FADV,ков,ко̄з
5161,wohin::FADV,козо,gogka
5162,wohin::FADV,козо,gåsi
5163,wohin::FADV,козо,gosa
5164,wohin::FADV,козо,kuus
5165,wohin::FADV,козо,koozz
5166,wohin::FADV,козо,ко̄з
5167,wie::FADV,кода,guktie
5168,wie::FADV,кода,gumhtie
5169,wie::FADV,кода,gåktu
5170,wie::FADV,кода,mot
5171,wie::FADV,кода,mahte
5172,wie::FADV,кода,mä´htt
5173,wie::FADV,кода,ко̄ххт
5174,warum::FADV,мекс,man
5175,warum::FADV,мекс,manen
5176,warum::FADV,мекс,manne
5177,warum::FADV,мекс,mane
5178,warum::FADV,мекс,mondiet
5179,warum::FADV,мекс,mõõzz
5180,warum::FADV,мекс,mää´nn
5181,warum::FADV,мекс,мэ̄йт
5182,warum::FADV,мекс,мэ̄ннгуэйке
5183,wieviel::FNUM,зяро,man jeenje
5184,wieviel::FNUM,зяро,makta
5185,wieviel::FNUM,зяро,olugo
5186,wieviel::FNUM,зяро,kalle
5187,wieviel::FNUM,зяро,kâ´ll
5188,wieviel::FNUM,зяро,мэ̄ннве̄рьт
5189,wieviel::FNUM,зяро,мэ̄нлянчверьт
5190,eins::NUM,вейке,akte
5191,eins::NUM,вейке,akta
5192,eins::NUM,вейке,okta
5193,eins::NUM,вейке,ohtâ
5194,eins::NUM,вейке,õhtt
5195,eins::NUM,вейке,э̄ххт
5196,eins::NUM,вейке,о̄ххтэ
