,Concept_ID,nl,myv
831,neben::PRP,naast,вакссо
832,zwischen::PRP,tussen,ютксо
833,wegen::PRP,wegens,кис
834,wegen::PRP,wegens,коряс
835,wegen::PRP,wegens,кувалт
836,wegen::PRP,vanwege,кис
837,wegen::PRP,vanwege,коряс
838,wegen::PRP,vanwege,кувалт
839,dies::PRN,dit,те
840,das::PRN,dat,те
841,das::PRN,dat,тона
842,alles::PRN,alles,весе
843,alles::PRN,alles,весемесь
844,ich::PRN,ik,мон
845,du::PRN,je,тон
846,du::PRN,jij,тон
847,er::PRN,hij,сон
848,wir::PRN,we,минь
849,wir::PRN,wij,минь
850,ihr::PRN,jullie,тынь
851,sie::PRN,ze,сынь
852,sie::PRN,zij,сынь
853,was::FPRN,wat,мезе
854,wer::FPRN,wie,ки
855,wo::FADV,waar,косо
856,wohin::FADV,waarheen,ков
857,wohin::FADV,waarheen,козо
858,wie::FADV,hoe,кода
859,warum::FADV,waarom,мекс
860,wieviel::FNUM,hoeveel,зяро
861,eins::NUM,één,вейке
862,zwei::NUM,twee,кавто
863,drei::NUM,drie,колмо
864,vier::NUM,vier,ниле
865,fünf::NUM,vijf,вете
866,sechs::NUM,zes,кото
867,sieben::NUM,zeven,сисем
868,acht::NUM,acht,кавксо
869,neun::NUM,negen,вейксэ
870,zehn::NUM,tien,кемень
871,elf::NUM,elf,кевейкее
872,zwölf::NUM,twaalf,кемгавтово
873,zwanzig::NUM,twintig,комсь
874,dreißig::NUM,dertig,колоньгемень
875,vierzig::NUM,veertig,ниленьгемень
876,fünfzig::NUM,vijftig,ведьгемень
877,sechzig::NUM,zestig,кодгемень
878,siebzig::NUM,zeventig,сизьгемень
879,achtzig::NUM,tachtig,кавксоньгемень
880,neunzig::NUM,negentig,вейксэньгемень
881,hundert::NUM,honderd,сядо
882,tausend::NUM,duizend,тыща
883,und::CNJ,en,ды
884,oder::CNJ,of,или
885,stehen::V,staan,аштемс стядо
886,sitzen::V,zitten,аштемс озадо
887,liegen::V,liggen,мадезь аштемс
888,hängen::V,hangen,нурьгемс
889,werden::V,worden,арамс
890,passieren::V,gebeuren,лисэмс
891,beginnen::V,beginnen,ушодомс
892,enden::V,eindigen,лоткамс
893,wechseln::V,wijzigen,полавтнемс
894,wechseln::V,veranderen,полавтнемс
895,aufgehen[Sonne]::V,opgaan,лисемс
896,aufgehen[Sonne]::V,opgaan,стямс
897,untergehen[Sonne]::V,ondergaan,валгомс
898,scheinen[Sonne]::V,schijnen,валдомтомс
899,donnern::V,donderen,цярномс
900,donnern::V,donderen,галдордомс
901,wehen::V,waaien,пувамс
902,strömen::V,stromen,чудемс
903,fließen::V,vloeien,чудемс
904,sich drehen::V,draaien,велямс
905,sich drehen::V,zich draaien,велямс
906,schwanken::V,wankelen,лыкамс
907,schwanken::V,wankelen,якамс
908,schwingen::V,zwieren,нурсемс
909,schwingen::V,zwieren,лыкамс
910,fallen::V,vallen,прамс
911,fallen::V,vallen,сяворемс
912,brennen::V,branden,паломс
913,rauchen::V,roken,качадомс
914,regnen::V,regenen,пиземс
915,gefrieren::V,bevriezen,кельмемс
916,tauen::V,dooien,соламс
917,schmelzen::V,smelten,соламс
918,trocknen::V,drogen,коськемс
919,sieden::V,koken,лакамс
920,sieden::V,koken,пиксемс
921,sieden::V,zieden,лакамс
922,sieden::V,zieden,пиксемс
923,faulen::V,rotten,наксадомс
924,verfaulen::V,verrotten,наксадомс
925,reißen::V,scheuren,сезневемс
926,versinken::V,verzinken,ваямс
927,vergehen::V,vergaan,ютамс
928,erscheinen::V,opdagen,лисемс
929,erscheinen::V,verschijnen,лисемс
930,verschwinden::V,verdwijnen,ёмамс
931,sinken::V,zinken,явамс
932,abnehmen::V,afnemen,киремемс
933,abnehmen::V,verminderen,киремемс
934,zunehmen::V,toenemen,ламолгадомс
935,zunehmen::V,toenemen,раштамс
936,steigen::V,stijgen,куземс
937,steigen::V,stijgen,кепсевемс
938,steigen::V,omhooggaan,куземс
939,steigen::V,omhooggaan,кепсевемс
940,wachsen::V,groeien,касомс
941,glänzen::V,glanzen,цитнемс
942,glänzen::V,schitteren,цитнемс
943,funkeln::V,fonkelen,пиндолдомс
944,funkeln::V,fonkelen,цивтёрдомс
945,lärmen::V,lawaai maken,шалномс
946,läuten::V,luiden,гайгезевемс
947,klingeln::V,bellen,чавомс баягас
948,klirren::V,rinkelen,калдордомс
949,klirren::V,rinkelen,кальцяемс
950,brausen::V,bruisen,лакамс
951,rauschen::V,ruisen,лажномс
952,klingen::V,klinken,гайгемс
953,bellen::V,blaffen,онгомс
954,heulen::V,huilen,урномс
955,blasen::V,blazen,пувамс
956,pfeifen::V,fluiten,вешкемс
957,schreien::V,gillen,пижнемс
958,schreien::V,schreeuwen,пижнемс
959,stöhnen::V,steunen,кувсемс
960,zittern::V,beven,тарномс
961,zittern::V,sidderen,тарномс
962,leben::V,leven,эрямс
963,geboren werden::V,geboren worden,чачомс
964,atmen::V,ademen,лексемс
965,trinken::V,drinken,симемс
966,essen::V,eten,ярсамс
967,schlucken::V,slikken,нилемс
968,schlucken::V,slikken,порнемс
969,müde werden::V,moe worden,сиземс
970,einschlafen::V,inslapen,матедевемс
971,schlafen::V,slapen,удомс
972,aufwachen::V,ontwaken,сыргоземс
973,aufwachen::V,wakker worden,сыргоземс
974,aufstehen::V,opstaan,стямс
975,sich erholen::V,zich ontspannen,оймсемс
976,krank werden::V,ziek worden,сэредезевемс
977,krank sein::V,ziek zijn,сэредемс
978,schmerzen::V,pijn doen,сэредемс
979,husten::V,hoesten,козомс
980,genesen::V,genezen,пичкамс
981,sterben::V,sterven,куломс
982,sterben::V,overlijden,куломс
983,umkommen::V,omkomen,чавовомс
984,umkommen::V,omkomen,ёмамс
985,sich bewegen::V,zich bewegen,шаштомс
986,sich rühren::V,zich verroeren,сыргамс
987,sich erheben::V,oprijzen,куземс
988,sich erheben::V,verrijzen,куземс
989,sich setzen::V,gaan zitten,озамс
990,hinfallen::V,vallen,прамс
991,hinfallen::V,vallen,сяворемс
992,hinfallen::V,neervallen,прамс
993,hinfallen::V,neervallen,сяворемс
994,laufen::V,lopen,якамс
995,schreiten::V,stappen,эскелямс
996,schreiten::V,stappen,молемс
997,schreiten::V,schrijden,эскелямс
998,schreiten::V,schrijden,молемс
999,spazierengehen::V,gaan wandelen,якамс
1000,eilen::V,ijlen,эрзкалемс
1001,eilen::V,ijlen,капшамс
1002,eilen::V,haasten,эрзкалемс
1003,eilen::V,haasten,капшамс
1004,sich beeilen::V,zich haasten,капшамс
1005,sausen::V,stuiven,ливтямс
1006,rennen::V,rennen,чийнемс
1007,rennen::V,rennen,ардтнемс
1008,springen::V,springen,кирнявтнемс
1009,klettern::V,klimmen,куземс
1010,klettern::V,klauteren,куземс
1011,schaukeln::V,schommelen,нурямс
1012,kriechen::V,kruipen,ёзмолдомс
1013,schwimmen::V,zwemmen,уемс
1014,tauchen::V,duiken,чопавтомс
1015,tauchen::V,duiken,чопавтнемс
1016,rudern::V,roeien,миледемс
1017,fahren::V,rijden,ардомс
1018,fliegen::V,vliegen,ливтямс
1019,gehen::V,gaan,туемс
1020,gehen::V,gaan,молемс
1021,weggehen::V,weggaan,туемс
1022,abfahren::V,vertrekken,туемс
1023,anhalten::V,stoppen,лоткамс
1024,anhalten::V,stilhouden,лоткамс
1025,hineingehen::V,ingaan,совамс
1026,hineingehen::V,binnengaan,совамс
1027,eintreten::V,binnenkomen,совамс
1028,eintreten::V,binnenkomen,эскельдямс
1029,kommen::V,komen,самс
1030,ankommen::V,aankomen,самс
1031,ankommen::V,aankomen,пачкодемс
1032,zurückkommen::V,terugkomen,велявтомс
1033,bleiben::V,blijven,кадовомс
1034,warten::V,wachten,учомс
1035,erwarten::V,verwachten,учомс
1036,suchen::V,zoeken,вешнемс
1037,finden::V,vinden,муемс
1038,versuchen::V,proberen,варштамс
1039,versuchen::V,beproeven,варштамс
1040,vorbereiten::V,voorbereiden,анокстамс
1041,lieben::V,houden van,вечкемс
1042,mögen::V,lusten,вечкемс
1043,mögen::V,houden van,вечкемс
1044,lachen::V,lachen,пейдемс
1045,rühren::V,roeren,токамс седейс
1046,weinen::V,huilen,авардемс
1047,weinen::V,schreien,авардемс
1048,schimpfen::V,kijven,сёвномс
1049,schimpfen::V,schelden,сёвномс
1050,sich ärgern::V,zich ergeren,кежиявтнемс
1051,sich fürchten::V,bang zijn,пелемс
1052,fürchten::V,vrezen,пелемс
1053,fliehen::V,vluchten,оргодемс
1054,flüchten::V,ontsnappen,ворьгодемс
1055,flüchten::V,ontsnappen,чадомс
1056,flüchten::V,ontkomen,ворьгодемс
1057,flüchten::V,ontkomen,чадомс
1058,sehen::V,zien,неемс
1059,anschauen::V,aankijken,ваномс
1060,ansehen::V,aanzien,ваномс
1061,ansehen::V,bekijken,ваномс
1062,hören::V,horen,марямс
1063,zuhören::V,luisteren,кунсоломс
1064,probieren::V,proeven,варшамс
1065,riechen::V,ruiken,никсемс
1066,fühlen::V,voelen,марямс
1067,scheinen::V,lijken,марявомс
1068,zu sehen sein::V,te zien zijn,неявомс
1069,vernehmen::V,vernemen,марямс
1070,frieren::V,het koud hebben,кельмемс
1071,tun::V,doen,теемс
1072,können::V,kunnen,маштомс
1073,wollen::V,willen,бажамс
1074,anfangen::V,beginnen,кармамс
1075,anfangen::V,aanvangen,кармамс
1076,beenden::V,beëindigen,прядомс
1077,aufhören::V,ophouden,лоткамс
1078,gelingen::V,lukken,удаламс
1079,gelingen::V,gelukken,удаламс
1080,geraten::V,uitvallen,лисемс
1081,öffnen::V,openen,панжомс
1082,öffnen::V,opendoen,панжомс
1083,schließen::V,sluiten,пекстамс
1084,schließen::V,sluiten,сёлгомс
1085,schließen::V,sluiten,конямс
1086,schließen::V,dichtdoen,пекстамс
1087,schließen::V,dichtdoen,сёлгомс
1088,schließen::V,dichtdoen,конямс
1089,stellen::V,stellen,аравтомс
1090,stellen::V,plaatsen,аравтомс
1091,setzen::V,zetten,ойсевтемс
1092,setzen::V,zetten,озавтнемс
1093,setzen::V,plaatsen,ойсевтемс
1094,setzen::V,plaatsen,озавтнемс
1095,legen::V,leggen,путомс
1096,berühren::V,aanraken,токамс
1097,verbinden::V,verbinden,содомс
1098,bedecken::V,bedekken,вельтямс
1099,aufhängen::V,ophangen,понгавтомс
1100,anzünden::V,aansteken,кирвастемс
1101,aufheben::V,oprapen,кепедемс
1102,zurücklassen::V,achterlaten,кадомс
1103,verlieren::V,verliezen,ёмавтомс
1104,fallen lassen::V,laten vallen,правтомс
1105,machen::V,maken,теемс
1106,herstellen::V,produceren,анокстамс
1107,herstellen::V,voortbrengen,анокстамс
1108,bauen::V,bouwen,путомс
1109,reparieren::V,repareren,витемс
1110,reparieren::V,herstellen,витемс
1111,verbessern::V,verbeteren,паролгавтомс
1112,verbessern::V,verbeteren,вадрялгавтомс
1113,ändern::V,wijzigen,полавтомс
1114,ändern::V,veranderen,полавтомс
1115,graben::V,graven,чувомс
1116,graben::V,graven,таргамс
1117,beugen::V,buigen,мендемс
1118,biegen::V,buigen,комавтомс
1119,drehen::V,draaien,чаравтомс
1120,drehen::V,draaien,велявтнемс
1121,wenden::V,keren,велявтомс
1122,wenden::V,wenden,велявтомс
1123,umdrehen::V,omdraaien,велявтомс
1124,heben::V,heffen,кепедемс
1125,heben::V,optillen,кепедемс
1126,hochheben::V,tillen,кепедемс
1127,ergreifen::V,pakken,кундамс
1128,ergreifen::V,grijpen,кундамс
1129,halten::V,houden,кирдемс
1130,drücken::V,drukken,нуемс
1131,schieben::V,duwen,шаштомс
1132,schieben::V,schuiven,шаштомс
1133,kratzen::V,krassen,ангордамс
1134,lecken::V,likken,нолсемс
1135,beißen::V,bijten,сускомс
1136,abreißen::V,afrukken,сеземс
1137,abreißen::V,afscheuren,сеземс
1138,abschneiden::V,afsnijden,печкемс
1139,binden::V,binden,кодамс
1140,binden::V,binden,сюлмамс
1141,stecken::V,steken,сялгомс
1142,brechen::V,breken,синдемс
1143,brechen::V,breken,калавтомс
1144,klopfen::V,kloppen,калтаямс
1145,hauen::V,houwen,чавомс
1146,kleben::V,plakken,педявтнемс
1147,reiben::V,wrijven,ёзамс
1148,streichen::V,smeren,вадемс
1149,schleifen::V,slijpen,човамс
1150,schneiden::V,snijden,керямс
1151,rütteln::V,schudden,чукамс
1152,rütteln::V,schudden,лыкавтомс
1153,schütteln::V,schudden,чукамс
1154,schwenken::V,wuiven,яхолемс
1155,schwenken::V,zwaaien,яхолемс
1156,schütten::V,gieten,каямс
1157,schütten::V,storten,каямс
1158,füllen::V,vullen,пештямс
1159,einwickeln::V,inwikkelen,тапарямс
1160,tragen::V,dragen,кандомс
1161,schleppen::V,slepen,ускомс
1162,ziehen::V,trekken,ускомс
1163,aufbewahren::V,bewaren,ванстомс
1164,werfen::V,gooien,ёртомс
1165,fangen::V,vangen,кундамс
1166,packen::V,pakken,кундамс
1167,packen::V,vastpakken,кундамс
1168,verstecken::V,verstoppen,кекшемс
1169,teilen::V,delen,явомс
1170,schicken::V,sturen,кучомс
1171,bringen::V,brengen,кандомс
1172,hinzufügen::V,toevoegen,путомс
1173,hinzufügen::V,toevoegen,максомс
1174,bekommen::V,verkrijgen,саемс
1175,erhalten::V,krijgen,саемс
1176,nehmen::V,nemen,саемс
1177,wählen::V,kiezen,кочкамс
1178,wählen::V,verkiezen,кочкамс
1179,auswählen::V,uitkiezen,кочкамс
1180,bewahren::V,bewaren,ванстомс
1181,behindern::V,hinderen,кирдемс
1182,verderben::V,bederven,коламс
1183,beschädigen::V,beschadigen,теемс зыян
1184,zerbrechen::V,breken,коламс
1185,zerbrechen::V,stukbreken,коламс
1186,zerreißen::V,scheuren,сеземс
1187,zerreißen::V,verscheuren,сеземс
1188,zerstören::V,vernielen,калавтомс
1189,verbrennen::V,branden,пултамс
1190,verbrennen::V,verbranden,пултамс
1191,geben::V,geven,максомс
1192,reichen::V,reiken,максомс
1193,reichen::V,aanreiken,максомс
1194,schenken::V,schenken,каземс
1195,versprechen::V,beloven,алтамс
1196,wünschen::V,wensen,арсемс
1197,loben::V,loven,шнамс
1198,loben::V,prijzen,шнамс
1199,küssen::V,kussen,палсемс
1200,wiegen::V,wiegen,нурсемс
1201,zudecken::V,toedekken,тавадомс
1202,zudecken::V,toedekken,вельтямс
1203,wecken::V,wekken,стявтомс
1204,zeigen::V,tonen,невтемс
1205,zeigen::V,wijzen,невтемс
1206,führen::V,voeren,ветямс
1207,lehren::V,leren,тонавтомс
1208,unterrichten::V,onderwijzen,тонавтомс
1209,aufziehen::V,grootbrengen,трямс
1210,aufziehen::V,grootbrengen,кастомс
1211,leiten::V,leiden,ветямс
1212,leiten::V,leiden,азоркстамс
1213,antreiben::V,aandrijven,ветямс
1214,lassen::V,laten,кармавтомс
1215,einladen::V,uitnodigen,тердемс
1216,vereinigen::V,verenigen,вейсэндямс
1217,vereinigen::V,verenigen,вейс путомс
1218,vereinigen::V,verenigen,вейс пурнамс
1219,besuchen::V,bezoeken,варштамс
1220,treffen::V,treffen,вастомс
1221,treffen::V,ontmoeten,вастомс
1222,sich versammeln::V,zich verzamelen,промокшномс
1223,spielen::V,spelen,налксемс
1224,singen::V,zingen,морамс
1225,tanzen::V,dansen,киштемс
1226,sich trennen::V,van elkaar gaan,явомс
1227,verlassen::V,verlaten,кадомс
1228,retten::V,redden,идемс
1229,bewachen::V,bewaken,ванстомс
1230,schützen::V,beschermen,аштемс
1231,verteidigen::V,verdedigen,ваномс
1232,sich schlagen::V,knokken,тюремс
1233,schießen::V,schieten,ледемс
1234,siegen::V,overwinnen,изнямс
1235,ärgern::V,ergeren,кежейгавтомс
1236,schlagen::V,slaan,токамс
1237,treten::V,trappen,тапамс
1238,treten::V,schoppen,тапамс
1239,stechen::V,steken,пупамс
1240,stechen::V,prikken,пупамс
1241,stoßen::V,stoten,тулкадемс
1242,stehlen::V,stelen,саламс
1243,stören::V,storen,пирямс ки
1244,stören::V,verstoren,пирямс ки
1245,belästigen::V,lastig vallen,а максомс
1246,belästigen::V,lastig vallen,а кадомс оймамо
1247,verbergen::V,verbergen,сёпомс
1248,verbergen::V,verbergen,кекшемс
1249,täuschen::V,misleiden,манямс
1250,betrügen::V,bedriegen,манчемс
1251,töten::V,doden,чавномс
1252,töten::V,doden,маштнемс
1253,wohnen::V,wonen,эрямс
1254,arbeiten::V,werken,важодемс
1255,sammeln::V,inzamelen,пурнамс
1256,sammeln::V,verzamelen,пурнамс
1257,pflücken::V,plukken,ноцковтнемс
1258,jagen::V,jagen,кундамс
1259,fischen::V,vissen,калонь кундамс
1260,fassen::V,vangen,кундамс
1261,hüten::V,hoeden,ваномс
1262,treiben::V,drijven,панемс
1263,anbinden::V,vastbinden,сюлмамс
1264,füttern::V,voeren,андомс
1265,melken::V,melken,потявтомс
1266,hacken::V,hakken,лазномс
1267,gießen::V,gieten,валомс
1268,reifen::V,rijpen,кенеремс
1269,zubereiten::V,klaarmaken,анокстамс
1270,zubereiten::V,toebereiden,анокстамс
1271,kochen::V,koken,пидемс
1272,backen::V,bakken,пидемс
1273,braten::V,braden,пуштамс
1274,umrühren::V,omroeren,човорямс
1275,stricken::V,breien,кодамс
1276,nähen::V,naaien,стамс
1277,färben::V,verven,артомс
1278,färben::V,kleuren,артомс
1279,reinigen::V,reinigen,урядамс
1280,waschen::V,wassen,муськемс
1281,abwischen::V,afvegen,нардамс
1282,spülen::V,spoelen,ёрвалдомс
1283,spülen::V,afwassen,ёрвалдомс
1284,fegen::V,vegen,тенсемс
1285,kehren::V,vegen,тенсемс
1286,baden::V,baden,экшелямс
1287,sich waschen::V,zich wassen,шлямс
1288,ausziehen::V,uittrekken,кайсевтемс
1289,anziehen::V,aantrekken,оршамс
1290,sich anziehen::V,zich aankleden,оршамс
1291,kämmen::V,kammen,судрямс
1292,schmücken::V,tooien,мазылгавтомс
1293,schmücken::V,tooien,наряжамс
1294,sagen::V,zeggen,меремс
1295,sprechen::V,spreken,кортамс
1296,reden::V,praten,кортамс
1297,sich unterhalten::V,zich onderhouden,кортнемс
1298,fragen::V,vragen,кевкстемс
1299,bitten::V,vragen,вешемс
1300,bitten::V,verzoeken,вешемс
1301,erzählen::V,vertellen,ёвтнемс
1302,mitteilen::V,meedelen,ёвтамс
1303,nennen::V,noemen,лемдемс
1304,nennen::V,noemen,путомс лем
1305,rufen::V,roepen,тердемс
1306,rufen::V,roepen,серьгедемс
1307,prahlen::V,pralen,шнамс пря
1308,übersetzen::V,vertalen,ютавтомс
1309,denken::V,denken,арсемс
1310,glauben::V,geloven,кемемс
1311,bemerken::V,bemerken,неемс
1312,erkennen::V,herkennen,содамс
1313,begreifen::V,begrijpen,пачкодемс
1314,verstehen::V,verstaan,чарькодемс
1315,lernen::V,leren,тонавтнемс
1316,wissen::V,weten,содамс
1317,sich erinnern an::V,zich herinneren aan,ледстямс
1318,vergessen::V,vergeten,стувтомс
1319,messen::V,meten,онкстнемс
1320,zählen::V,tellen,ловомс
1321,rechnen::V,rekenen,ловомс
1322,lesen::V,lezen,ловномс
1323,malen::V,schilderen,рисовамс
1324,zeichnen::V,tekenen,рисовамс
1325,schreiben::V,schrijven,сёрмадомс
1326,besitzen::V,bezitten,улемс
1327,besitzen::V,bezitten,улемс азорокс
1328,kaufen::V,kopen,рамамс
1329,verkaufen::V,verkopen,миемс
1330,bezahlen::V,betalen,пандомс
1331,zahlen::V,betalen,пандомс
1332,beherrschen::V,beheersen,азоркстамс
1333,ertragen::V,verdragen,кирдемс
