,Concept_ID,mdf,az
785,hier::ADV,тяса,burada
786,hierhin::ADV,сей,buraya
787,hierhin::ADV,тяза,buraya
788,von hier::ADV,тя́ста,buradan
789,dort::ADV,тоса,ora
790,dort::ADV,тоса,orada
791,dorthin::ADV,тов,oraya
792,dorthin::ADV,тоза,oraya
793,geradeaus::ADV,ви́деста,düz
794,vorwärts::ADV,и́нголи,irəli
795,rückwärts::ADV,ме́ки,geri
796,zurück::ADV,ме́ки,geriyə
797,unten::ADV,ала,aşağıda
798,hinab::ADV,алу,aşağı
799,oben::ADV,вяре,yuxarıda
800,hinauf::ADV,вяри,yuxarı
801,überall::ADV,се́мбе ва́стова,hər yerdə
802,nicht::ADV,аф,-ma-
803,ein wenig::ADV,аф лама,bir az
804,kaum::ADV,а́ньцек,güclə
805,sehr::ADV,пяк,çox
806,so::ADV,ста́не,belə
807,noch::ADV,нинге,hələ
808,nur::ADV,аньцек,yalnız
809,schon::ADV,ни,artıq
810,wieder::ADV,та́га,yenə
811,vergebens::ADV,стак,boş yerə
812,vor::PRP,инголе,önündə
813,hinter::PRP,фтала,arxasında
814,hinter::PRP,мельге,arxasında
815,unter::PRP,ала,altında
816,durch::PRP,пачк,içindən
817,neben::PRP,ваксса,yanında
818,zwischen::PRP,ёткса,arasında
819,wegen::PRP,сюнеда,üçün
820,wegen::PRP,сюнеда,ötəri
821,dies::PRN,тя,bu
822,das::PRN,ся,o
823,das::PRN,тона,o
824,alles::PRN,сембе,hər şey
825,ich::PRN,мон,mən
826,du::PRN,тон,sən
827,er::PRN,сон,o
828,wir::PRN,минь,biz
829,ihr::PRN,тинь,siz
830,sie::PRN,синь,onlar
831,was::FPRN,мезе,nə
832,wer::FPRN,кие,kim
833,wo::FADV,коса,harada
834,wohin::FADV,ков,haraya
835,wohin::FADV,коза,haraya
836,wie::FADV,ко́да,necə
837,warum::FADV,мес,niyə
838,warum::FADV,мес,nə üçün
839,wieviel::FNUM,мзя́ра,neçə
840,wieviel::FNUM,мзя́ра,nə qədər
841,eins::NUM,фкя,bir
842,zwei::NUM,кафта,iki
843,drei::NUM,колма,üç
844,vier::NUM,ниле,dörd
845,fünf::NUM,вете,beş
846,sechs::NUM,кота,altı
847,sieben::NUM,сисем,yeddi
848,acht::NUM,кафкса,səkkiz
849,neun::NUM,ве́йхкса,doqquz
850,zehn::NUM,кемонь,on
851,elf::NUM,кефкие,on bir
852,zwölf::NUM,кемгафтува,on iki
853,zwanzig::NUM,комсь,iyirmi
854,dreißig::NUM,колмогемонь,otuz
855,vierzig::NUM,нильге́монь,qırx
856,fünfzig::NUM,ве́дьгемонь,əlli
857,sechzig::NUM,ко́дгемонь,altmış
858,siebzig::NUM,сизьге́монь,yetmiş
859,achtzig::NUM,ка́фксогемонь,səksən
860,neunzig::NUM,ве́йхксогемонь,doxsan
861,hundert::NUM,сяда,yüz
862,tausend::NUM,тёжянь,min
863,und::CNJ,и,və
864,und::CNJ,дъ,və
865,oder::CNJ,или,ya
866,oder::CNJ,али,ya
867,stehen::V,а́щемс стя́да,durmaq
868,sitzen::V,ащемс озада,oturmaq
869,liegen::V,ма́дозь а́щемс,uzanmaq
870,hängen::V,нюрьгомс,asılmaq
871,werden::V,арамс,olmaq
872,werden::V,тиевомс,olmaq
873,passieren::V,лисэмс,olmaq
874,passieren::V,лисэмс,baş vermək
875,passieren::V,эвондамс,olmaq
876,passieren::V,эвондамс,baş vermək
877,beginnen::V,ушедомс,başlamaq
878,enden::V,лоткамс,bitmək
879,wechseln::V,по́лафнемс,dəyişmək
880,aufgehen[Sonne]::V,стямс,doğmaq
881,aufgehen[Sonne]::V,лисемс,doğmaq
882,untergehen[Sonne]::V,валгомс,batmaq
883,scheinen[Sonne]::V,ва́лдоптомс,parlamaq
884,donnern::V,торамс,guruldamaq
885,wehen::V,уфа́мс,əsmək
886,strömen::V,шудемс,axmaq
887,fließen::V,шудемс,axmaq
888,sich drehen::V,шаромс,dönmək
889,schwanken::V,якамс,yellənmək
890,schwingen::V,люксемс,yellənmək
891,schwingen::V,нюрьсемс,yellənmək
892,fallen::V,прамс,düşmek
893,fallen::V,прашендомс,düşmek
894,brennen::V,паломс,yanmaq
895,rauchen::V,качадомс,tüstüləmək
896,regnen::V,пиземс,yağmaq
897,gefrieren::V,эйндамс,donmaq
898,gefrieren::V,кельмомс,donmaq
899,tauen::V,соламс,ərimək
900,schmelzen::V,соламс,ərimək
901,trocknen::V,коськомс,qurumaq
902,sieden::V,лакамс,qaynamaq
903,faulen::V,наксадомс,çürümək
904,verfaulen::V,наксадомс,çürümək
905,reißen::V,сязевомс,yırtılmaq
906,versinken::V,ваямс,batmaq
907,vergehen::V,ётамс,ötmək
908,erscheinen::V,эвондамс,görünmək
909,verschwinden::V,юма́мс,yox olmaq
910,sinken::V,валгомс,enmək
911,abnehmen::V,киремс,azalmaq
912,zunehmen::V,ламокстомс,artmaq
913,zunehmen::V,рашнемс,artmaq
914,steigen::V,кеподемс,yüksəlmək
915,wachsen::V,касомс,böyümək
916,glänzen::V,цинзелдомс,parlamaq
917,glänzen::V,цифордомс,parlamaq
918,funkeln::V,ци́фтордомс,parıldamaq
919,lärmen::V,жалнамс,səs-küy etmək
920,läuten::V,гайфтемс,çalmaq
921,klingeln::V,гайфтемс,zəng etmək
922,klirren::V,ка́нзеркшнемс,cingildəmək
923,brausen::V,жоледемс,gurlamaq
924,rauschen::V,вжнамс,xışıldamaq
925,rauschen::V,гамнамс,xışıldamaq
926,klingen::V,кайгомс,səslənmək
927,bellen::V,ува́мс,hürmək
928,heulen::V,сувомс,ulamaq
929,heulen::V,урнамс,ulamaq
930,blasen::V,уфа́мс,üfləmək
931,pfeifen::V,вяшкомс,fit vermek
932,schreien::V,пешкодомс,bağırmaq
933,schreien::V,пешкодомс,qışqırmaq
934,stöhnen::V,куфцемс,inləmək
935,zittern::V,таромс,titrəmək
936,leben::V,эрямс,yaşamaq
937,geboren werden::V,шачемс,doğmaq
938,atmen::V,ажнамс,nəfəs almaq
939,trinken::V,симомс,içmek
940,essen::V,ярхцамс,yemək
941,schlucken::V,нилемс,udmaq
942,müde werden::V,сиземс,yorulmaq
943,einschlafen::V,матодовомс,yuxuya getmək
944,schlafen::V,удомс,uyumaq
945,aufwachen::V,съргоземс,oyanmaq
946,aufstehen::V,стямс,yuxudan durmaq
947,sich erholen::V,ваймосемс,dincəlmək
948,krank werden::V,сярядькстомс,xəstə olmaq
949,krank sein::V,сярядемс,azarlanmaq
950,krank sein::V,сярядемс,xəstələnmək
951,schmerzen::V,сярядемс,ağrimaq
952,husten::V,козомс,öksürmək
953,genesen::V,пъ́чкамс,sağalmaq
954,sterben::V,куломс,ölmək
955,sterben::V,куломс,vəfat etmək
956,umkommen::V,юма́мс,həlak olmaq
957,sich bewegen::V,шаштомс,hərəkət etmək
958,sich rühren::V,сърхка́мс,tərpənmək
959,sich erheben::V,стямс,qalxmaq
960,sich setzen::V,озамс,oturmaq
961,hinfallen::V,прамс,yıxılmaq
962,hinfallen::V,сяворемс,yıxılmaq
963,laufen::V,якамс,yerimək
964,schreiten::V,молемс,addım atmaq
965,schreiten::V,аськолямс,addım atmaq
966,spazierengehen::V,якамс,gəzmək
967,eilen::V,эряскодомс,atılmaq
968,sich beeilen::V,эряскодомс,tələsmək
969,sausen::V,лиемс,çırpmaq
970,rennen::V,арнемс,qaçmaq
971,springen::V,комотнемс,sıçramaq
972,klettern::V,ку́цемс,dırmanmaq
973,schaukeln::V,нюрямс,sallanmaq
974,kriechen::V,шаштомс комада,sürünmək
975,schwimmen::V,уемс,üzmek
976,tauchen::V,юпиемс,dalmaq
977,tauchen::V,чёпафнемс,dalmaq
978,rudern::V,па́немс ве́неж,avarlamaq
979,fahren::V,ардомс,sürmək
980,fliegen::V,лиемс,uçmaq
981,gehen::V,молемс,getmək
982,weggehen::V,тумс,getmək
983,abfahren::V,тумс,yola düşmək
984,anhalten::V,лоткамс,saxlamaq
985,hineingehen::V,сува́мс,girmək
986,eintreten::V,сува́мс,girmək
987,eintreten::V,сува́мс,daxil olmaq
988,kommen::V,самс,gəlmək
989,ankommen::V,самс,gəlib çatmaq
990,ankommen::V,пачкодемс,gəlib çatmaq
991,zurückkommen::V,мърдамс,qayıtmaq
992,bleiben::V,иля́домс,qalmaq
993,warten::V,учемс,gözləmək
994,erwarten::V,учемс,bəkləmək
995,suchen::V,вешемс,aramaq
996,suchen::V,вешемс,axtarmaq
997,finden::V,мумс,tapmaq
998,versuchen::V,варчсемс,çalışmaq
999,vorbereiten::V,анокламс,hazırlamaq
1000,lieben::V,кельгомс,sevmək
1001,mögen::V,кельгомс,xoşlamaq
1002,lachen::V,рахамс,gülmək
1003,lachen::V,рахсемс,gülmək
1004,rühren::V,токамс седи,həyəcanlandırmaq
1005,weinen::V,авардемс,ağlamaq
1006,schimpfen::V,сюцемс,küfr etmək
1007,sich ärgern::V,кяжиямс,acıqlanmaq
1008,sich fürchten::V,пелемс,qorxmaq
1009,fürchten::V,пелемс,qorxmaq
1010,fliehen::V,ворьгодемс,qaçmaq
1011,flüchten::V,ша́домс,qaçmaq
1012,flüchten::V,во́рьгодемс,qaçmaq
1013,sehen::V,няемс,görmək
1014,anschauen::V,ваномс,baxmaq
1015,ansehen::V,ваномс,baxmaq
1016,hören::V,марямс,duymaq
1017,hören::V,марямс,eşitmək
1018,zuhören::V,ку́лхдоньомс,dinləmək
1019,probieren::V,варжамс,dadına baxmaq
1020,riechen::V,никса́мс,qoxlamaq
1021,fühlen::V,марямс,duymaq
1022,scheinen::V,ня́евомс,görünmək
1023,zu sehen sein::V,ня́евомс,görünmək
1024,vernehmen::V,марямс,eşitmək
1025,frieren::V,паломс,üşümək
1026,frieren::V,кельмомс,üşümək
1027,tun::V,тиемс,etmək
1028,können::V,маштомс,bilmək
1029,können::V,маштомс,bacarmaq
1030,wollen::V,-не-,istəmək
1031,anfangen::V,ушедомс,başlamaq
1032,beenden::V,аде́ламс,bitirmək
1033,aufhören::V,лоткамс,bitmək
1034,aufhören::V,лоткамс,qurtarmaq
1035,gelingen::V,удалакшнемс,müvəffəq olmaq
1036,geraten::V,лисемс,düşmək
1037,öffnen::V,панжемс,açmaq
1038,schließen::V,сёлгомс,qapamaq
1039,stellen::V,путомс,qoymaq
1040,setzen::V,озафнемс,oturtmaq
1041,setzen::V,озавтнемс,oturtmaq
1042,legen::V,путомс,qoymaq
1043,berühren::V,токамс,toxunmaq
1044,verbinden::V,сотомс,bağlamaq
1045,bedecken::V,комачамс,örtmək
1046,bedecken::V,вельхтямс,örtmək
1047,aufhängen::V,повфтамс,asmaq
1048,anzünden::V,крьвя́стемс,yandırmaq
1049,aufheben::V,кеподемс,qaldırmaq
1050,aufheben::V,касфтомс,qaldırmaq
1051,zurücklassen::V,ка́домс,buraxmaq
1052,verlieren::V,юма́фтомс,itirmək
1053,fallen lassen::V,прафтомс,düşürmək
1054,machen::V,тиемс,etmək
1055,herstellen::V,анокламс,istehsal etmək
1056,bauen::V,путомс,tikmək
1057,reparieren::V,петемс,təmir etmək
1058,verbessern::V,цебярьгофтомс,düzəltmək
1059,ändern::V,полафтомс,dəyişdirmək
1060,graben::V,шу́вомс,qazımaq
1061,graben::V,та́ргамс,qazımaq
1062,beugen::V,мяндемс,əymək
1063,biegen::V,комафтомс,bükmək
1064,drehen::V,шо́вамс,döndərmək
1065,drehen::V,ша́рфнемс,döndərmək
1066,wenden::V,ша́рфтомс,çevirmək
1067,umdrehen::V,шарфтомс,çevirmək
1068,heben::V,ке́подемс,qaldırmaq
1069,hochheben::V,ке́подемс,qaldırmaq
1070,hochheben::V,ка́сфтомс,qaldırmaq
1071,ergreifen::V,фатямс,tutmaq
1072,halten::V,кирдемс,saxlamaq
1073,drücken::V,люпшта́мс,sıxmaq
1074,schieben::V,шашфтомс,sürmək
1075,kratzen::V,а́нгорямс,qaşımaq
1076,kratzen::V,киськоря́мс,qaşımaq
1077,lecken::V,нолсемс,yalamaq
1078,beißen::V,сускомс,dişləmək
1079,abreißen::V,сяземс,qoparmaq
1080,abschneiden::V,керомс,ayırmaq
1081,binden::V,сотомс,bağlamaq
1082,stecken::V,сялгомс,soxmaq
1083,brechen::V,си́ннемс,qırmaq
1084,brechen::V,ка́лафтомс,qırmaq
1085,klopfen::V,чакамс,sındırmaq
1086,klopfen::V,чакиемс,sındırmaq
1087,hauen::V,шавомс,vurmaq
1088,hauen::V,пиксомс,vurmaq
1089,kleben::V,пе́тфнемс,apışdırmaq
1090,reiben::V,шо́вамс,ovmaq
1091,streichen::V,вадемс,sürtmək
1092,schleifen::V,шо́вамс,bülövləmək
1093,schneiden::V,керомс,kəsmək
1094,rütteln::V,та́рфтомс,sirkələmək
1095,schütteln::V,шука́демс,çalxalamaq
1096,schwenken::V,яфодемс,yelləmək
1097,schütten::V,каямс,tökmək
1098,schütten::V,нюрьхтя́мс,tökmək
1099,füllen::V,пяшкодемс,doldurmaq
1100,einwickeln::V,тапардамс,sarımaq
1101,tragen::V,кандомс,daşımaq
1102,schleppen::V,ускомс,sürükləmək
1103,ziehen::V,ускомс,çəkmək
1104,aufbewahren::V,ванфтомс,gizlətmək
1105,werfen::V,ёрямс,atmaq
1106,fangen::V,кунда́мс,tutmaq
1107,packen::V,фатямс,yaxalamaq
1108,verstecken::V,кяшемс,gizlətmək
1109,teilen::V,явомс,bölmək
1110,schicken::V,кучемс,yollamaq
1111,schicken::V,кучемс,göndərmək
1112,bringen::V,кандомс,gətirmək
1113,bringen::V,пачфтемс,gətirmək
1114,hinzufügen::V,пу́томс та́га,əlavə etmək
1115,hinzufügen::V,ма́ксомс та́га,əlavə etmək
1116,bekommen::V,сявомс,almaq
1117,bekommen::V,сявомс,əldə etmək
1118,erhalten::V,сявомс,almaq
1119,nehmen::V,сявомс,almaq
1120,wählen::V,ко́чкамс,seçmək
1121,auswählen::V,кочкамс,arımaq
1122,bewahren::V,ванфтомс,qorumaq
1123,behindern::V,шорямс,mane olmaq
1124,verderben::V,коламс,pozmaq
1125,verderben::V,гастямс,pozmaq
1126,beschädigen::V,тиендемс зиян,zədələmək
1127,zerbrechen::V,тапамс,qırmaq
1128,zerbrechen::V,тапамс,sındırmaq
1129,zerreißen::V,сяземс,yırtmaq
1130,zerstören::V,ка́лафтомс,dağıtmaq
1131,verbrennen::V,пълхта́мс,yandırmaq
1132,geben::V,ма́ксомс,vermək
1133,reichen::V,максомс,uzatmaq
1134,schenken::V,каземс,vermək
1135,versprechen::V,ма́ксомс вал,vəd vermək
1136,wünschen::V,арьсемс,arzulamaq
1137,loben::V,шна́мс,tərifləmək
1138,küssen::V,палсемс,öpmək
1139,wiegen::V,нюря́фтомс,tərpətmək
1140,zudecken::V,вельхтямс,örtmək
1141,wecken::V,стя́фтомс,oyatmaq
1142,wecken::V,съ́ргозьфтемс,oyatmaq
1143,zeigen::V,няфтемс,göstərmək
1144,führen::V,вятемс,rəhbərlik etmək
1145,lehren::V,тонафтомс,öyrətmək
1146,unterrichten::V,тонафтомс,öyrətmək
1147,unterrichten::V,тонафтомс,dərs vermək
1148,aufziehen::V,касфтомс,tərbiyə etmək
1149,leiten::V,вятемс,idarə etmək
1150,antreiben::V,вятемс,bizləmək
1151,lassen::V,кошардомс,-tırmaq
1152,einladen::V,тердемс,dəvət etmək
1153,einladen::V,серьгядемс,dəvət etmək
1154,vereinigen::V,пуроптомс,birləşdirmək
1155,vereinigen::V,кочкамс марса,birləşdirmək
1156,besuchen::V,варжамс,baş çəkmək
1157,besuchen::V,варжамс,ziyarət etmək
1158,treffen::V,васьфтомс,rastlaşmaq
1159,treffen::V,васьфтомс,rast gəlmək
1160,sich versammeln::V,кочкавомс,toplanmaq
1161,spielen::V,налхксемс,oynamaq
1162,singen::V,морамс,oxumaq
1163,tanzen::V,кштимс,oynamaq
1164,tanzen::V,кштимс,rəqs etmək
1165,sich trennen::V,явомс,ayrılmaq
1166,verlassen::V,кадондомс,tərk etmək
1167,retten::V,идемс,xilas etmək
1168,retten::V,араламс,xilas etmək
1169,bewachen::V,ваномс,gözətmək
1170,schützen::V,а́раламс,qorumaq
1171,verteidigen::V,а́раламс,qorumaq
1172,sich schlagen::V,тюремс,döyüşmək
1173,schießen::V,ляцемс,atmaq
1174,schießen::V,ляцемс,atəş açmaq
1175,siegen::V,сяськомс,yenmək
1176,ärgern::V,кяжияфтомс,acışdırmaq
1177,schlagen::V,токамс,döymək
1178,treten::V,тапамс,təpmək
1179,stechen::V,пупамс,soxmaq
1180,stechen::V,сялгомс,soxmaq
1181,stoßen::V,тостядемс,itələmək
1182,stehlen::V,саламс,çalmaq
1183,stehlen::V,саламс,oğurlamaq
1184,stören::V,шорсемс,pozmaq
1185,belästigen::V,токсамс,narahat etmək
1186,belästigen::V,аф кадомс ваймама,narahat etmək
1187,verbergen::V,кяшемс,gizləmək
1188,täuschen::V,васькафтомс,aldatmaq
1189,täuschen::V,кяльготнемс,aldatmaq
1190,betrügen::V,васькафнемс,aldatmaq
1191,töten::V,шавомс,öldürmək
1192,töten::V,аде́ламс,öldürmək
1193,wohnen::V,эрямс,yaşamaq
1194,arbeiten::V,покодемс,işləmək
1195,arbeiten::V,покодемс,çalışmaq
1196,sammeln::V,кочкамс,yığmaq
1197,sammeln::V,кочкамс,toplamaq
1198,sammeln::V,пу́роптомс,yığmaq
1199,sammeln::V,пу́роптомс,toplamaq
1200,pflücken::V,фатнемс,qoparmaq
1201,pflücken::V,нотфнемс,qoparmaq
1202,jagen::V,кунда́мс,ovlamaq
1203,fischen::V,калонь кунда́мс,balıq tutmaq
1204,fassen::V,кунда́мс,tutmaq
1205,hüten::V,ваномс,güdmək
1206,treiben::V,панемс,haylamaq
1207,anbinden::V,сотомс,bağlamaq
1208,füttern::V,трямс,bəsləmək
1209,füttern::V,а́ндомс,bəsləmək
1210,melken::V,потямс,sağmaq
1211,hacken::V,лазондомс,yarmaq
1212,gießen::V,валомс,sulamaq
1213,reifen::V,кенеремс,dəymək
1214,zubereiten::V,анокламс,bişirmək
1215,kochen::V,пидемс,qaynatmaq
1216,backen::V,пидемс,bişirmək
1217,braten::V,пуштомс,qızartmaq
1218,umrühren::V,шорямс,qarışdırmaq
1219,stricken::V,кодамс,hörmək
1220,nähen::V,стамс,tikmək
1221,färben::V,а́рхтомс,boyamaq
1222,reinigen::V,ва́ткамс,təmizləmək
1223,reinigen::V,а́роптомс,təmizləmək
1224,waschen::V,муськомс,yumaq
1225,abwischen::V,нардамс,silmək
1226,spülen::V,оргалдомс,çalxamaq
1227,fegen::V,тяемс,süpürmək
1228,kehren::V,тяемс,süpürmək
1229,baden::V,э́шелямс,çimmək
1230,sich waschen::V,штамс,yuyunmaq
1231,ausziehen::V,кайсефтемс,soyunmaq
1232,anziehen::V,ща́фтомс,geymək
1233,sich anziehen::V,щамс,geyinmək
1234,kämmen::V,се́ендемс,daramaq
1235,schmücken::V,на́ряжамс,bəzəmək
1236,schmücken::V,ма́зоптомс,bəzəmək
1237,sagen::V,азомс,demək
1238,sagen::V,азомс,söymek
1239,sagen::V,мярьгомс,demək
1240,sagen::V,мярьгомс,söymek
1241,sprechen::V,корхтамс,danışmaq
1242,reden::V,корхнемс,danışmaq
1243,sich unterhalten::V,корхнемс,söhbət etmək
1244,fragen::V,ки́зефтемс,soruşmaq
1245,bitten::V,а́намс,diləmək
1246,bitten::V,а́намс,xahiş etmək
1247,bitten::V,ве́шемс,diləmək
1248,bitten::V,ве́шемс,xahiş etmək
1249,erzählen::V,а́зондомс,bəhs etmək
1250,mitteilen::V,азомс,bildirmək
1251,nennen::V,лемдемс,adlandırmaq
1252,nennen::V,путомс лем,adlandırmaq
1253,rufen::V,серьгядемс,çağırmaq
1254,prahlen::V,шна́фтомс пря́,öyünmək
1255,übersetzen::V,ётафтомс,tərcümə etmək
1256,denken::V,арьсемс,düşünmək
1257,denken::V,арьсемс,fikirləşmək
1258,glauben::V,кемамс,inanmaq
1259,bemerken::V,ня́емс,qeyd etmək
1260,erkennen::V,содамс,tanımaq
1261,begreifen::V,сатомс,anlamaq
1262,verstehen::V,шарьхкодемс,duymaq
1263,lernen::V,тонафнемс,öyrənmək
1264,wissen::V,со́дамс,bilmək
1265,sich erinnern an::V,лятфтамс,xatırlamaq
1266,vergessen::V,юкстамс,unutmaq
1267,messen::V,ункснемс,ölçmək
1268,zählen::V,лу́вомс,saymaq
1269,zählen::V,а́рьсемс,saymaq
1270,rechnen::V,лувомс,hesablamaq
1271,lesen::V,лувомс,oxumaq
1272,lesen::V,морафтомс,oxumaq
1273,malen::V,рисова́ндамс,şəkil çəkmək
1274,zeichnen::V,рисова́ндамс,cızmaq
1275,schreiben::V,сёрмадомс,yazmaq
1276,besitzen::V,улемс азоркс,yiyələnmək
1277,besitzen::V,улемс азоркс,malik olmaq
1278,kaufen::V,рамамс,satın almaq
1279,verkaufen::V,мимс,satmaq
1280,bezahlen::V,пандомс,ödəmək
1281,zahlen::V,па́ндомс,ödəmək
1282,beherrschen::V,азорондамс,idarə etmək
1283,ertragen::V,кирдемс,dözmək
1284,Netz::N,,tor
