,Concept_ID,ka,ga
728,sauber::A,სუფთა,glan
729,sauber::A,წმინდა,glan
730,schmutzig::A,ტალახიანი,salach
731,roh::A,უმი,amh
732,reif::A,მწიფე,aibí
733,lecker::A,გემრიელი,blasta
734,süß::A,ტკბილი,milis
735,bitter::A,მწარე,searbh
736,sauer::A,მჟავე,géar
737,sauer::A,მჟავე,searbh
738,hell::A,ნათელი,geal
739,hell::A,ნათელი,soilseach
740,dunkel::A,ბნელი,dorcha
741,schwarz::A,შავი,dubh
742,weiß::A,თეთრი,bán
743,rot::A,წითელი,dearg
744,gelb::A,ყვითელი,buí
745,blau::A,ლურჯი,gorm
746,blau::A,ცისფერი,gorm
747,grün::A,მწვანე,glas
748,grün::A,მწვანე,uaine
749,grau::A,რუხი,liath
750,grau::A,ნაცრისფერი,liath
751,bunt::A,ჭრელი,ildathach
752,bunt::A,ჭრელი,dathannach
753,bunt::A,ფერადი,ildathach
754,bunt::A,ფერადი,dathannach
755,billig::A,იაფი,saor
756,teuer::A,ძვირი,daor
757,teuer::A,ძვირი,costasach
758,wertvoll::A,ღირსიანი,luachmhar
759,blind::A,ბრმა,dall
760,blind::A,ბრმა,caoch
761,taub::A,ყრუ,bodhar
762,kräftig::A,ძალავანი,cumhachtach
763,stark::A,ძლიერი,tréan
764,stark::A,ძლიერი,láidir
765,stark::A,ღონიერი,tréan
766,stark::A,ღონიერი,láidir
767,schwach::A,სუსტი,lag
768,schwach::A,სუსტი,fann
769,fett::A,სქელი,ramhar
770,schlank::A,გამხდარი,caol
771,schlank::A,გამხდარი,seang
772,hübsch::A,ეშხიანი,álainn
773,hübsch::A,ეშხიანი,dathúil
774,hübsch::A,მშვენიერი,álainn
775,hübsch::A,მშვენიერი,dathúil
776,böse::A,ავი,olc
777,böse::A,ბოროტი,olc
778,dumm::A,ბოთე,dúr
779,dumm::A,ბოთე,amaideach
780,dumm::A,სულელი,dúr
781,dumm::A,სულელი,amaideach
782,faul::A,ზანტი,falsa
783,faul::A,ზანტი,leisciúil
784,faul::A,ზარმაცი,falsa
785,faul::A,ზარმაცი,leisciúil
786,fleißig::A,ბეჯითი,dícheallach
787,fleißig::A,მუყაითი,dícheallach
788,geizig::A,ძუნწი,barainneach
789,geizig::A,ძუნწი,sprionlaithe
790,klug::A,ჭკვიანი,cliste
791,geschickt::A,მარჯვე,oilte
792,geschickt::A,მარჯვე,ealaíonta
793,geschickt::A,გაწაფული,oilte
794,geschickt::A,გაწაფული,ealaíonta
795,lieb::A,სატრფიალო,dil
796,lieb::A,სატრფიალო,dílis
797,lustig::A,მხიარული,aerach
798,lustig::A,მხიარული,meidhreach
799,sanft::A,ალერსიანი,bog
800,sanft::A,ალერსიანი,séimh
801,sanft::A,გრძნობიერი,bog
802,sanft::A,გრძნობიერი,séimh
803,hungrig::A,მშიერი,ocrach
804,krank::A,სნეული,tinn
805,krank::A,სნეული,breoite
806,krank::A,ავადმყოფი,tinn
807,krank::A,ავადმყოფი,breoite
808,nackt::A,ტიტველი,nocht
809,traurig::A,მწუხარე,brónach
810,traurig::A,სევდიანი,brónach
811,lebendig::A,ცოცხალი,beo
812,gut::A,კარგი,maith
813,schlecht::A,უხეირო,dona
814,schlecht::A,უხეირო,droch-
815,richtig::A,ნამდვილი,ceart
816,schlimm::A,ცუდი,gránna
817,schlimm::A,ცუდი,tubaisteach
818,wahr::A,სწორი,fíor
819,wahr::A,ჭეშმარიტი,fíor
820,alt::A,ძველი,sean
821,neu::A,ახალი,úr
822,neu::A,ახალი,nua
823,ehemalig::A,ყოფილი,iar-
824,ehemalig::A,ყოფილი,sean-
825,alt[Lebewesen]::A,ბებერი,sean
826,alt[Lebewesen]::A,ბებერი,aosta
827,jung::A,ნორჩი,óg
828,jung::A,ახალგაზრდა,óg
829,arm::A,ღარიბი,bocht
830,reich::A,მდიდარი,saibhir
831,reich::A,მდიდარი,rachmasach
832,bekannt::A,ცნობილი,atá eolas air
833,berühmt::A,გამოჩენილი,cailiúil
834,berühmt::A,გამოჩენილი,clúiteach
835,fremd::A,უცხო,coimhthíoch
836,fremd::A,გარეშე,coimhthíoch
837,verschieden::A,სხვაგვარი,éagsúil
838,verschieden::A,სხვაგვარი,difriúil
839,nah::A,ახლო,gar
840,nah::A,ახლო,deas
841,fern::A,შორი,i bhfad uainn
842,fern::A,შორი,i bhfad i gcéin
843,fern::A,შორეული,i bhfad uainn
844,fern::A,შორეული,i bhfad i gcéin
845,linker::A,მარცხენა,clé
846,rechter::A,მარჯვენა,deas
847,anderer::A,სხვა,eile
848,erster::A,პირველი,céad
849,zweiter::A,მეორე,dóú
850,zweiter::A,მეორე,dara
851,dritter::A,მესამე,tríú
852,dritter::A,მესამე,treas
853,letzter::A,ბოლო,déanach
854,letzter::A,ბოლო,deireanach
855,letzter::A,უკანასკნელი,déanach
856,letzter::A,უკანასკნელი,deireanach
857,allein::ADV,მარტო,i d'aonar
858,auf einmal::ADV,ერთდროულად,ag an am céanna
859,zusammen::ADV,ერთად,le chéile
860,zusammen::ADV,ერთად,in eineacht
861,lange::ADV,დიდხანს,fada
862,plötzlich::ADV,მოულოდნელად,go tobann
863,plötzlich::ADV,მოულოდნელად,i dtobainne
864,sofort::ADV,ახლავე,ar an toirt
865,sofort::ADV,ახლავე,ar an bpointe
866,später::ADV,მოგვიანებით,níos déanaí
867,jetzt::ADV,ახლა,anois
868,heute::ADV,დღეს,inniu
869,morgen::ADV,ხვალ,amárach
870,bald::ADV,მალე,go luath
871,bald::ADV,მალე,gan mhoill
872,dann::ADV,მერე,ansin
873,gestern::ADV,გუშინ,inné
874,einst::ADV,ოდესღაც,tráth
875,einst::ADV,ოდესღაც,uair amháin
876,damals::ADV,მაშინ,ag an am
877,damals::ADV,მაშინ,an t-am sin
878,danach::ADV,მერმე,ina dhiaidh sin
879,danach::ADV,შემდეგ,ina dhiaidh sin
880,vorher::ADV,ადრე,cheana
881,vorher::ADV,ადრე,roimhe sin
882,vorher::ADV,წინათ,cheana
883,vorher::ADV,წინათ,roimhe sin
884,zuerst::ADV,ჯერ,ar dtús
885,einmal::ADV,ერთხელ,uair amháin
886,manchmal::ADV,ხან,uaireanta
887,manchmal::ADV,ზოგჯერ,uaireanta
888,oft::ADV,ხშირად,minic
889,immer::ADV,მუდამ,i gcónaí
890,immer::ADV,ყოველთვის,i gcónaí
891,niemals::ADV,არასდროს,riamh
892,hier::ADV,აქ,anseo
893,hierhin::ADV,აქეთ,anseo
894,von hier::ADV,აქედან,an áit seo
895,dort::ADV,იქ,ann
896,dort::ADV,იქ,ansin
897,dorthin::ADV,იქით,ann
898,dorthin::ADV,იქით,ansin
899,geradeaus::ADV,პირდაპირ,ar aghaidh
900,vorwärts::ADV,წინ,
901,rückwärts::ADV,უკან,siar
902,zurück::ADV,უკანვე,ar ais
903,unten::ADV,დაბლა,thíos
904,unten::ADV,ქვევით,thíos
905,hinab::ADV,ძირს,síos
906,oben::ADV,ზემოთ,thuas
907,hinauf::ADV,ზევით,suas
908,überall::ADV,ყველგან,i ngach áit
909,überall::ADV,ყველგან,ar fud na háite
910,nicht::ADV,არ,ní
911,nicht::ADV,არ,cha
912,ein wenig::ADV,ცოტა,beagán
913,kaum::ADV,ძლივს,ar éigean
914,sehr::ADV,მეტად,an-
915,sehr::ADV,ძალიან,an-
916,so::ADV,ისე,chomh
917,so::ADV,ისე,mar sin
918,noch::ADV,ჯერ,fós
919,noch::ADV,ჯერ,go fóill
920,nur::ADV,მხოლოდ,amháin
921,nur::ADV,მხოლოდ,níl ach
922,schon::ADV,უკვე,cheana
923,schon::ADV,უკვე,cheana féin
924,wieder::ADV,ისევ,arís
925,wieder::ADV,ისევ,athuair
926,wieder::ADV,კიდევ,arís
927,wieder::ADV,კიდევ,athuair
928,vergebens::ADV,ამაოდ,amú
929,vergebens::ADV,ამაოდ,in aisce
930,vergebens::ADV,ტყუილად,amú
931,vergebens::ADV,ტყუილად,in aisce
932,vor::PRP,წინ,ar thosach
933,hinter::PRP,უკან,laistiar de
934,hinter::PRP,უკან,taobh thiar de
935,hinter::PRP,მიღმა,laistiar de
936,hinter::PRP,მიღმა,taobh thiar de
937,unter::PRP,ქვეშ,faoi
938,unter::PRP,ქვევით,faoi
939,durch::PRP,გავლით,trí
940,neben::PRP,გვერდით,taobh le
941,neben::PRP,გვერდით,in aice le
942,zwischen::PRP,შუა,idir
943,zwischen::PRP,შორის,idir
944,wegen::PRP,გამო,de bharr
945,wegen::PRP,გამო,mar gheall ar
946,wegen::PRP,შედეგად,de bharr
947,wegen::PRP,შედეგად,mar gheall ar
948,dies::PRN,ეს,seo
949,das::PRN,ეგ,sin
950,alles::PRN,ყველაფერი,gach rud
951,ich::PRN,მე,mé
952,ich::PRN,მე,mise
953,du::PRN,შენ,tú
954,du::PRN,შენ,tusa
955,er::PRN,ის,sé
956,er::PRN,ის,seisean
957,er::PRN,იგი,sé
958,er::PRN,იგი,seisean
959,wir::PRN,ჩვენ,sinn
960,ihr::PRN,თქვენ,sibh
961,ihr::PRN,თქვენ,sibhse
962,sie::PRN,ისინი,siad
963,sie::PRN,ისინი,siadsan
964,was::FPRN,რა,cad
965,was::FPRN,რა,céard
966,wer::FPRN,ვინ,cé
967,wo::FADV,სად,cá
968,wo::FADV,სად,cén áit
969,wohin::FADV,საით,cá
970,wohin::FADV,საით,cén áit
971,wie::FADV,როგორ,conas
972,wie::FADV,როგორ,cén chaoi
973,warum::FADV,რაზე,cén fáth
974,warum::FADV,რაზე,cad chuige
975,warum::FADV,რატომ,cén fáth
976,warum::FADV,რატომ,cad chuige
977,wieviel::FNUM,რამდენი,cá mhéad
978,eins::NUM,ერთი,aon
979,zwei::NUM,ორი,dhá
980,drei::NUM,სამი,trí
981,vier::NUM,ოთხი,ceathair
982,fünf::NUM,ხუთი,cúig
983,sechs::NUM,ექვსი,sé
984,sieben::NUM,შვიდი,seacht
985,acht::NUM,რვა,ocht
986,neun::NUM,ცხრა,naoi
987,zehn::NUM,ათი,deich
988,elf::NUM,თერთმეტი,aon déag
989,zwölf::NUM,თორმეტი,dó dhéag
990,zwanzig::NUM,ოცი,fiche
991,dreißig::NUM,ოცდაათი,tríocha
992,vierzig::NUM,ორმოცი,daichead
993,vierzig::NUM,ორმოცი,ceathracha
994,fünfzig::NUM,ორმოცდაათი,caoga
995,sechzig::NUM,სამოცი,seasca
996,siebzig::NUM,სამოცდაათი,seachtó
997,achtzig::NUM,ოთხმოცი,ochtó
998,neunzig::NUM,ოთხმოცდაათი,nócha
999,hundert::NUM,ასი,céad
1000,tausend::NUM,ათასი,míle
1001,und::CNJ,და,agus
1002,oder::CNJ,ან,nó
1003,stehen::V,დგას,seas
1004,sitzen::V,ზის,suigh
1005,liegen::V,აწევს,luigh
1006,hängen::V,კიდია,tá crochta
1007,werden::V,გახდება,éirigh
1008,passieren::V,მოხდება,tarlaigh
1009,beginnen::V,იწყება,tosaigh
1010,enden::V,გათავდება,críochnaigh
1011,wechseln::V,იცვლება,athraigh
1012,aufgehen[Sonne]::V,ამოდის,éirigh
1013,untergehen[Sonne]::V,ჩადის,fuin
1014,untergehen[Sonne]::V,ჩადის,téigh faoi
1015,scheinen[Sonne]::V,ანათებს,taitin
1016,scheinen[Sonne]::V,ანათებს,soilsigh
1017,donnern::V,ქუხს,tá toirneach ann
1018,wehen::V,ქრის,séid
1019,wehen::V,დაუბერავს,séid
1020,strömen::V,იღვრება,sil
1021,fließen::V,დის,rith
1022,fließen::V,დის,snigh
1023,fließen::V,მიედინება,rith
1024,fließen::V,მიედინება,snigh
1025,sich drehen::V,ტრიალებს,cas
1026,sich drehen::V,ტრიალებს,imrothlaigh
1027,schwanken::V,ირხევა,luasc
1028,schwingen::V,ირხევა,luasc
1029,fallen::V,დავარდება,tit
1030,brennen::V,იწვის,dóigh
1031,rauchen::V,ბოლავს,plúch toite
1032,rauchen::V,აბოლებს,plúch toite
1033,regnen::V,წვიმს,báistigh
1034,regnen::V,წვიმს,tá ag cur báistí
1035,gefrieren::V,იყინება,sioc
1036,gefrieren::V,იყინება,reoigh
1037,tauen::V,დნება,leáigh
1038,tauen::V,დნება,coscair
1039,schmelzen::V,დნება,leáigh
1040,trocknen::V,გაშრება,triomaigh
1041,sieden::V,დუღს,fiuch
1042,sieden::V,დუღს,beirigh
1043,faulen::V,ლპება,lobh
1044,faulen::V,ლპება,dreoigh
1045,verfaulen::V,ლპება,lobh
1046,verfaulen::V,ლპება,feoigh
1047,reißen::V,დაიხევა,bris
1048,versinken::V,ეფლობა,téigh síos
1049,versinken::V,ჩაიძირება,téigh síos
1050,vergehen::V,გადის,téigh thart
1051,erscheinen::V,გამოჩნდება,tar
1052,verschwinden::V,გააქრება,imigh
1053,verschwinden::V,დაიკარგება,imigh
1054,sinken::V,დაიწევს,tit
1055,sinken::V,დაიწევს,ísligh
1056,abnehmen::V,შემცირდება,maolaigh
1057,abnehmen::V,შემცირდება,laghdaigh
1058,zunehmen::V,გასუქდება,méadaigh
1059,steigen::V,მოიმატებს,éirigh
1060,wachsen::V,იზრდება,fás
1061,wachsen::V,მრავლდება,fás
1062,glänzen::V,ბრწყინავს,lonraigh
1063,funkeln::V,კაშკაშებს,drithligh
1064,lärmen::V,ხმაურობს,tóg callán
1065,läuten::V,დარეკავს,buail
1066,klingeln::V,დარეკავს,buail
1067,klirren::V,დააწკარუნებს,cling
1068,brausen::V,ბობოქრობს,búir
1069,rauschen::V,შრიალებს,tá ag siosarnach
1070,klingen::V,ხმას გამოსცემს,tá glór ag
1071,bellen::V,უყეფს,amhastraigh
1072,heulen::V,ღმუის,glam
1073,blasen::V,დაუბერავს,séid
1074,pfeifen::V,უსტვენს,lig fead
1075,schreien::V,ყვირის,béic
1076,schreien::V,ყვირის,glaoigh
1077,stöhnen::V,კვნესის,lig cnead
1078,zittern::V,აძაგძაგებს,crith
1079,zittern::V,აძაგძაგებს,creathnaigh
1080,leben::V,ცოცხლობს,mair
1081,geboren werden::V,იშვება,rugadh
1082,geboren werden::V,იბადება,rugadh
1083,atmen::V,სუნთქავს,análaigh
1084,trinken::V,სვამს,ól
1085,trinken::V,დალევს,ól
1086,essen::V,შეჭამს,ith
1087,schlucken::V,ყლაპავს,slog
1088,müde werden::V,დაიქანცება,tuirsigh
1089,einschlafen::V,დაიძინებს,tit ina chodladh
1090,schlafen::V,სძინავს,codail
1091,aufwachen::V,გაიღვიძებს,múscail
1092,aufstehen::V,ადგება,éirigh
1093,sich erholen::V,დაისვენებს,lig scíth
1094,krank werden::V,ავად გახდება,éirigh tinn
1095,krank sein::V,ავადმყოფობს,tá tinn
1096,schmerzen::V,სტკივა,tá pian i
1097,husten::V,ახველებს,déan casacht
1098,genesen::V,მორჩება,téarnaigh
1099,sterben::V,კვდება,éag
1100,sterben::V,კვდება,faigh bás
1101,umkommen::V,დაიღუპება,caill
1102,sich bewegen::V,იძვრის,bog
1103,sich bewegen::V,იძვრის,gluais
1104,sich bewegen::V,მოძრაობს,bog
1105,sich bewegen::V,მოძრაობს,gluais
1106,sich rühren::V,გაინძრევა,corraigh
1107,sich erheben::V,ადგება,seas suas
1108,sich setzen::V,დაჯდება,suigh
1109,hinfallen::V,დაეცემა,tit
1110,laufen::V,დადის,siúil
1111,schreiten::V,აბიჯებს,siúil
1112,spazierengehen::V,დასეირნობს,téigh ag spaisteoireacht
1113,eilen::V,მიიჩქარის,deifrigh
1114,eilen::V,მიიჩქარის,brostaigh
1115,sich beeilen::V,აჩქარდება,deifrigh
1116,sich beeilen::V,აჩქარდება,déan deifir
1117,sausen::V,მიქრის,luathaigh
1118,rennen::V,დარბის,rith
1119,springen::V,ხტის,léim
1120,klettern::V,ძვრება,dreap
1121,schaukeln::V,ქანაობს,téigh ar an maide corrach
1122,kriechen::V,დაბობღავს,snámh
1123,schwimmen::V,ცურავს,snámh
1124,tauchen::V,ჩაიძირება,tum
1125,rudern::V,ნიჩაბს უსვამს,iomair
1126,rudern::V,ნიჩაბს უსვამს,rámhaigh
1127,fahren::V,დადის,tiomáin
1128,fahren::V,მგზავრობს,tiomáin
1129,fliegen::V,იფრენს,eitil
1130,fliegen::V,გაფრინდება,eitil
1131,gehen::V,მიდის,téigh
1132,weggehen::V,წამოდის,imigh
1133,abfahren::V,მიემგზავრება,imigh
1134,anhalten::V,ჩერდება,stad
1135,hineingehen::V,შედის,téigh isteach
1136,eintreten::V,შედის,téigh isteach
1137,kommen::V,მოდის,tar
1138,ankommen::V,ჩადის,tar
1139,zurückkommen::V,დაბრუნდება,fill
1140,bleiben::V,დარჩება,fan
1141,warten::V,ელოდება,fan
1142,erwarten::V,ელის,tá ag súil le
1143,erwarten::V,ელის,tá ag dréim le
1144,erwarten::V,დაიცდის,tá ag súil le
1145,erwarten::V,დაიცდის,tá ag dréim le
1146,suchen::V,ეძებს,lorg
1147,suchen::V,მოძებნის,lorg
1148,finden::V,მიაგნებს,faigh
1149,finden::V,მიაგნებს,aimsigh
1150,finden::V,გამოძებნის,faigh
1151,finden::V,გამოძებნის,aimsigh
1152,versuchen::V,ცდის,triail
1153,versuchen::V,ცდილობს,triail
1154,vorbereiten::V,მოამზადებს,réitigh
1155,lieben::V,უყვარს,gráigh
1156,mögen::V,ეტრფის,taitin le
1157,mögen::V,ეტრფის,is maith le
1158,lachen::V,იცინის,gáir
1159,rühren::V,გულს აუჩუყებს,téigh i bhfeidhm ar
1160,weinen::V,ტირის,goil
1161,weinen::V,ტირის,caoin
1162,schimpfen::V,შეიგინება,tá ag clamhsán
1163,sich ärgern::V,გაბრაზობს,tá corraithe
1164,sich fürchten::V,შიშობს,tá eagla ar
1165,fürchten::V,ფრთხილობს,tá eagla ar
1166,fliehen::V,გაიქცევა,teith
1167,flüchten::V,გაიქცევა,éalaigh
1168,sehen::V,ხედავს,feic
1169,anschauen::V,ნახავს,dearc
1170,anschauen::V,ნახავს,féach ar
1171,ansehen::V,უყურებს,breathnaigh
1172,hören::V,ისმენს,cluin
1173,zuhören::V,მოისმენს,éist
1174,probieren::V,გასინჯავს,bliais
1175,riechen::V,ყნოსავს,bolaigh
1176,fühlen::V,გრძნობს,braith
1177,fühlen::V,გრძნობს,mothaigh
1178,scheinen::V,ეჩვენება,tá an chuma ar
1179,zu sehen sein::V,მოჩანს,tá le feiceáil
1180,vernehmen::V,გაიგებს,clois
1181,frieren::V,იყინება,tá fuar
1182,tun::V,აკეთებს,déan
1183,können::V,შეიძლება,féad
1184,können::V,შეიძლება,is féidir le
1185,wollen::V,უნდა,tá ag iarraidh
1186,anfangen::V,დაიწყებს,tosaigh
1187,anfangen::V,დაიწყებს,cuir tús le
1188,beenden::V,ამთავრებს,críochnaigh
1189,beenden::V,ამთავრებს,cuir deireadh le
1190,aufhören::V,შეწყვეტს,stad
1191,gelingen::V,მოახერხებს,éirigh le
1192,geraten::V,გამოდის,tá deireadh ar
1193,öffnen::V,გახსნის,oscail
1194,schließen::V,ხურავს,dún
1195,schließen::V,ხურავს,iaigh
1196,schließen::V,დაკეტავს,dún
1197,schließen::V,დაკეტავს,iaigh
1198,stellen::V,დადგამს,cuir
1199,setzen::V,დასვამს,cuir
1200,setzen::V,დასვამს,socraigh
1201,legen::V,დადებს,cuir
1202,berühren::V,შეახებს,teagmhaigh le
1203,berühren::V,მიაკარებს,teagmhaigh le
1204,verbinden::V,შეაერთებს,ceangail
1205,bedecken::V,გადააფარებს,clúdaigh
1206,bedecken::V,გადააფარებს,cumhdaigh
1207,aufhängen::V,დაკიდებს,croch
1208,anzünden::V,დაანთებს,las
1209,anzünden::V,დაანთებს,adhain
1210,anzünden::V,მოუკიდებს,las
1211,anzünden::V,მოუკიდებს,adhain
1212,aufheben::V,აიღებს,tóg
1213,aufheben::V,აიღებს,ardaigh
1214,aufheben::V,აიყვანს,tóg
1215,aufheben::V,აიყვანს,ardaigh
1216,zurücklassen::V,დატოვებს,fág
1217,verlieren::V,დაკარგავს,caill
1218,fallen lassen::V,გაუვარდება,lig uait
1219,fallen lassen::V,გაუვარდება,caith uait
1220,machen::V,გააკეთებს,déan
1221,machen::V,გააკეთებს,réitigh
1222,machen::V,გამოიწვევს,déan
1223,machen::V,გამოიწვევს,réitigh
1224,herstellen::V,დაამზადებს,táirg
1225,bauen::V,ააშენებს,tóg
1226,reparieren::V,შეაკეთებს,deisigh
1227,reparieren::V,გაარემონტებს,deisigh
1228,verbessern::V,გამოაკეთებს,feabhsaigh
1229,verbessern::V,გააუმჯობესებს,feabhsaigh
1230,ändern::V,შეცვლის,athraigh
1231,graben::V,თხრის,tochail
1232,beugen::V,ხრის,crom
1233,biegen::V,გაღუნავს,lúb
1234,drehen::V,ატრიალებს,cas
1235,wenden::V,მოაბრუნებს,tiontaigh
1236,umdrehen::V,შეატრიალებს,iompaigh
1237,umdrehen::V,შეატრიალებს,tiontaigh
1238,heben::V,ასწევს,ardaigh
1239,hochheben::V,აიყვანს,tóg
1240,ergreifen::V,სტაცებს,beir ar
1241,halten::V,უჭირავს,coimeád
1242,halten::V,უჭირავს,coinnigh
1243,drücken::V,დააწვება,brúigh
1244,schieben::V,მისწევს,brúigh
1245,kratzen::V,მოფხანს,scríob
1246,lecken::V,ლოკავს,ligh
1247,lecken::V,ლოკავს,leadhb
1248,beißen::V,უკბენს,bain greim as
1249,abreißen::V,გლეჯს,stróic
1250,abreißen::V,გლეჯს,tarraing
1251,abreißen::V,მოწყვეტს,stróic
1252,abreißen::V,მოწყვეტს,tarraing
1253,abschneiden::V,გაჭრის,scoith
1254,binden::V,შეკრავს,ceangail
1255,binden::V,გადააბამს,ceangail
1256,stecken::V,ჩაასობს,sáigh
1257,brechen::V,მოიტეხს,bris
1258,klopfen::V,აკაკუნებს,cnag
1259,hauen::V,ლეწავს,buail
1260,kleben::V,წებავს,gliúáil
1261,kleben::V,დააწებებს,gliúáil
1262,reiben::V,დაზელს,cuimil
1263,streichen::V,უსვამს,leath
1264,schleifen::V,ლესავს,líomh
1265,schneiden::V,გაჭრის,gearr
1266,rütteln::V,არხევს,croith
1267,schütteln::V,არყევს,croith
1268,schütteln::V,ანძრევს,croith
1269,schwenken::V,აქნევს,luasc
1270,schütten::V,ღვრის,doirt
1271,schütten::V,დააქცევს,doirt
1272,füllen::V,გაავსებს,líon
1273,einwickeln::V,შეახვევს,cuach
1274,einwickeln::V,შეახვევს,clúdaigh
1275,tragen::V,მიიტანს,iompair
1276,schleppen::V,მიათრევს,tarraing
1277,ziehen::V,წევს,tarraing
1278,ziehen::V,ათრევს,tarraing
1279,aufbewahren::V,შეინახავს,coinnigh
1280,werfen::V,ისვრის,caith
1281,fangen::V,დაიჭერს,ceap
1282,packen::V,სტაცებს,beir ar
1283,verstecken::V,მალავს,folaigh
1284,verstecken::V,მალავს,cuir i bhfolach
1285,teilen::V,დაყოფს,roinn
1286,schicken::V,გაგზავნის,seol
1287,bringen::V,მოიტანს,beir
1288,bringen::V,მოიტანს,tabhair
1289,hinzufügen::V,დაამატებს,cuir le
1290,bekommen::V,ამოიღებს,faigh
1291,erhalten::V,იღებს,faigh
1292,nehmen::V,აიღებს,tóg
1293,nehmen::V,აიღებს,glac
1294,wählen::V,გადაარჩევს,pioc
1295,wählen::V,გადაარჩევს,roghnaigh
1296,auswählen::V,ამოარჩევს,roghnaigh
1297,bewahren::V,ინარჩუნებს,caomhnaigh
1298,behindern::V,აბრკოლებს,cuir bac ar
1299,behindern::V,გააძნელებს,cuir bac ar
1300,verderben::V,გააფუჭებს,mill
1301,beschädigen::V,დააზიანებს,loit
1302,beschädigen::V,დააზიანებს,déan damáiste do
1303,zerbrechen::V,დაამტვრევს,bris
1304,zerreißen::V,გახევს,stiall
1305,zerstören::V,მოსპობს,mill
1306,zerstören::V,მოსპობს,scrios
1307,zerstören::V,დაანგრევს,mill
1308,zerstören::V,დაანგრევს,scrios
1309,verbrennen::V,დაწვავს,las
1310,verbrennen::V,დაწვავს,dóigh
1311,geben::V,აძლევს,tabhair
1312,reichen::V,მიაწოდებს,sín
1313,reichen::V,მიაწოდებს,cuir
1314,schenken::V,აჩუქებს,bronn
1315,schenken::V,აჩუქებს,tabhair
1316,versprechen::V,აღუთქვამს,geall
1317,wünschen::V,უსურვებს,guigh
1318,loben::V,აქებს,mol
1319,loben::V,ამკობს,mol
1320,küssen::V,აკოცებს,póg
1321,wiegen::V,არხევს,bog
1322,wiegen::V,არხევს,luasc
1323,zudecken::V,გადახურავს,clúdaigh
1324,wecken::V,გააღვიძებს,dúisigh
1325,zeigen::V,დაანახვებს,taispeáin
1326,führen::V,მიჰყავს,treoraigh
1327,lehren::V,ასწავლის,múin
1328,lehren::V,ასწავლის,teagasc
1329,unterrichten::V,ასწავლის,múin
1330,unterrichten::V,ასწავლის,teagasc
1331,aufziehen::V,აღზრდის,tóg
1332,leiten::V,აწარმოებს,tá i gceannas ar
1333,leiten::V,ხელმძღვანელობს,tá i gceannas ar
1334,antreiben::V,დააჩქარებს,gríosaigh
1335,lassen::V,ა--ინებს,cuir ag
1336,einladen::V,მოიპატიჟებს,cuir cuireadh ar
1337,vereinigen::V,შეაერთებს,aontaigh
1338,besuchen::V,სანახავად მიდის,tabhair cuairt ar
1339,treffen::V,შეხვდება,cas ar
1340,treffen::V,შეხვდება,buail le
1341,sich versammeln::V,შეიკრიბება,bailigh
1342,sich versammeln::V,შეიკრიბება,cruinnigh
1343,spielen::V,ეთამაშება,imir
1344,spielen::V,ეთამაშება,tá ag spraoi
1345,singen::V,მღერის,can
1346,tanzen::V,ცეკვავს,rinc
1347,tanzen::V,ცეკვავს,damhsaigh
1348,sich trennen::V,მოშორდება,scar
1349,verlassen::V,მიატოვებს,fág
1350,retten::V,იხსნის,tarrtháil
1351,retten::V,გადაარჩენს,tarrtháil
1352,bewachen::V,დარაჯობს,cosain
1353,bewachen::V,დარაჯობს,gardáil
1354,bewachen::V,უთვალთვალებს,cosain
1355,bewachen::V,უთვალთვალებს,gardáil
1356,schützen::V,დაიფარავს,cosain
1357,verteidigen::V,დაიცავს,cosain
1358,sich schlagen::V,იჩხუბებს,tá ag bruíon
1359,schießen::V,ისვრის,caith
1360,schießen::V,ისვრის,scaoil
1361,siegen::V,გაიმარჯვებს,bain
1362,siegen::V,გაიმარჯვებს,buaigh
1363,ärgern::V,აჯავრებს,cuir isteach ar
1364,schlagen::V,ცემს,buail
1365,treten::V,პანღურს ამოჰკრავს,ciceáil
1366,stechen::V,სჩხვლეტს,sáigh
1367,stoßen::V,დაეჯახება,brúigh
1368,stoßen::V,დაეჯახება,soncáil
1369,stehlen::V,ქურდობს,goid
1370,stehlen::V,მოიპარავს,goid
1371,stören::V,შეაწუხებს,cuir isteach ar
1372,belästigen::V,მობეზრდება,cuir as do
1373,verbergen::V,დამალავს,ceil
1374,täuschen::V,შეცდებს,cuir dallamullóg ar
1375,betrügen::V,მოატყუებს,déan calaois ar
1376,töten::V,მოკლავს,maraigh
1377,wohnen::V,ცხოვრობს,cuir faoi
1378,wohnen::V,ცხოვრობს,tá ina chónaí
1379,wohnen::V,ბინადრობს,cuir faoi
1380,wohnen::V,ბინადრობს,tá ina chónaí
1381,arbeiten::V,მუშაობს,oibrigh
1382,sammeln::V,შეკრებს,bailigh
1383,sammeln::V,შეკრებს,cruinnigh
1384,pflücken::V,კრეფს,pioc
1385,jagen::V,ნადირობს,seilg
1386,fischen::V,თევზაობს,iasc
1387,fassen::V,დააჭერს,beir ar
1388,hüten::V,მწყემსავს,aoirigh
1389,treiben::V,მიერეკება,seol
1390,treiben::V,მიერეკება,tiomáin
1391,anbinden::V,მიაბამს,ceangail
1392,füttern::V,აჭმევს,cothaigh
1393,füttern::V,აჭმევს,beathaigh
1394,melken::V,წველის,bligh
1395,melken::V,წველის,crúigh
1396,hacken::V,კეპავს,gearr
