,Concept_ID,lbe,et
751,hier::ADV,шикку,siin
752,hierhin::ADV,шиккун,siia
753,von hier::ADV,шичча,siit
754,dort::ADV,гикку,seal
755,dorthin::ADV,тиккун,sinna
756,geradeaus::ADV,тӏайланм,otse edasi
757,vorwärts::ADV,хьхьичӏунмай,edasi
758,rückwärts::ADV,махъа-хьхьичӏунмай,tagurpidi
759,zurück::ADV,махъунмай,tagasi
760,unten::ADV,лув,all
761,unten::ADV,лув,allpool
762,hinab::ADV,бакӏ-ялавай,alla
763,hinab::ADV,бакӏъялавай,alla
764,oben::ADV,ялув,ülal
765,hinauf::ADV,лавай,üles
766,überall::ADV,гьариий,kõikjal
767,überall::ADV,хьу-хьуний,kõikjal
768,überall::ADV,гьарца кӏанай,kõikjal
769,nicht::ADV,къа-,ei
770,nicht::ADV,къа-,mitte
771,ein wenig::ADV,чанни,veidi
772,ein wenig::ADV,чанни,natuke
773,ein wenig::ADV,ца чансса,veidi
774,ein wenig::ADV,ца чансса,natuke
775,kaum::ADV,дахьа,vaevalt
776,sehr::ADV,оьну,väga
777,sehr::ADV,гужну,väga
778,sehr::ADV,хъинну,väga
779,so::ADV,укукн,nii
780,noch::ADV,гьала,veel
781,noch::ADV,уттигу,veel
782,noch::ADV,цакьинва,veel
783,noch::ADV,ттигу-шилагу,veel
784,nur::ADV,анжагь,ainult
785,wieder::ADV,цӏуницӏа,jälle
786,vergebens::ADV,аьдада,asjata
787,vergebens::ADV,нахӏакь,asjata
788,vor::PRP,хьхьичӏ,ees
789,hinter::PRP,махъ,taha
790,unter::PRP,лув,all
791,durch::PRP,-х,läbi
792,durch::PRP,-х,kaudu
793,neben::PRP,чӏарав,kõrval
794,zwischen::PRP,дянив,vahel
795,wegen::PRP,цӏаний,tõttu
796,wegen::PRP,цӏаний,pärast
797,dies::PRN,ва,see
798,das::PRN,та,see
799,das::PRN,кӏа,see
800,das::PRN,га,see
801,alles::PRN,щала,kõik
802,ich::PRN,на,mina
803,du::PRN,ина,sina
804,er::PRN,му,tema
805,wir::PRN,жу,me
806,ihr::PRN,зу,te
807,was::FPRN,ци,mis
808,wer::FPRN,цу,kes
809,wo::FADV,чув,kus
810,wohin::FADV,чун,kuhu
811,wie::FADV,цукун,kuidas
812,warum::FADV,цан,miks
813,wieviel::FNUM,циксса,mitu
814,wieviel::FNUM,циксса,kui palju
815,eins::NUM,ца,üks
816,zwei::NUM,кӏива,kaks
817,drei::NUM,шамма,kolm
818,vier::NUM,мукьа,neli
819,vier::NUM,мукьва,neli
820,fünf::NUM,ххюва,viis
821,sechs::NUM,ряхва,kuus
822,sieben::NUM,арула,seitse
823,acht::NUM,мяйва,kaheksa
824,neun::NUM,урчӏва,üheksa
825,zehn::NUM,ацӏва,kümme
826,elf::NUM,ацӏния цава,üksteist
827,zwölf::NUM,ацӏиия кӏива,kaksteist
828,zwanzig::NUM,кьува,kakskümmend
829,dreißig::NUM,зувира,kolmkümmend
830,vierzig::NUM,мукьцӏала,nelikümmend
831,fünfzig::NUM,ххюцӏала,viiskümmend
832,sechzig::NUM,ряхцӏала,kuuskümmend
833,achtzig::NUM,мяйцӏала,kaheksakümmend
834,neunzig::NUM,урчӏцӏала,üheksakümmend
835,hundert::NUM,ттурш,sada
836,hundert::NUM,ттуршва,sada
837,tausend::NUM,азарва,tuhat
838,und::CNJ,-гу,ja
839,oder::CNJ,я,või
840,oder::CNJ,ягу,või
841,stehen::V,ацӏан,seisma
842,sitzen::V,щяивкӏун икӏан,istuma
843,liegen::V,утту нвхьуну икӏан,lamama
844,hängen::V,зурчӏай тӏун,rippuma
845,werden::V,хьун,saama
846,werden::V,хьун,hakkama
847,passieren::V,хьун,juhtuma
848,beginnen::V,дайдишин,algama
849,beginnen::V,дайдишин,hakkama
850,beginnen::V,дайдирхьуну дикӏан,algama
851,beginnen::V,дайдирхьуну дикӏан,hakkama
852,enden::V,къуртал дан,lõppema
853,wechseln::V,даххана хьун,vahelduma
854,wechseln::V,даххана дуллан,vahelduma
855,aufgehen[Sonne]::V,буклай бур,tõusma
856,untergehen[Sonne]::V,лаглай бур,loojuma
857,scheinen[Sonne]::V,битан,paistma
858,scheinen[Sonne]::V,чани буллан,paistma
859,donnern::V,тӏий бур,kõmisema
860,wehen::V,бишлай бур,puhuma
861,strömen::V,экьинан,voolama
862,fließen::V,экьинан,voolama
863,sich drehen::V,гьанан,pöörduma
864,schwanken::V,хъюлчу тӏун,kõikuma
865,schwanken::V,хӏуркку тӏун,kõikuma
866,schwingen::V,хъюлчай тӏун,võnkuma
867,schwingen::V,хъюлчу тӏун,võnkuma
868,fallen::V,багьлан,langema
869,brennen::V,ччучлан,põlema
870,rauchen::V,пуркӏу тӏун,suitsema
871,regnen::V,лачӏун,sadama
872,regnen::V,лачIлай дур,sadama
873,gefrieren::V,микӏ лачӏун,kinni külmuma
874,tauen::V,баслан,sulama
875,schmelzen::V,баслан,sulama
876,trocknen::V,кьакьан,kuivama
877,sieden::V,щаран,keema
878,faulen::V,аьллан,mädanema
879,verfaulen::V,аьллан,mädanema
880,verfaulen::V,аьян,mädanema
881,reißen::V,ххя дукан,rebenema
882,versinken::V,оькьлан,uppuma
883,versinken::V,оькьан,uppuma
884,vergehen::V,лялиян,mööduma
885,erscheinen::V,буккан,ilmuma
886,erscheinen::V,загьир хьун,ilmuma
887,verschwinden::V,бат хьун,kaduma
888,verschwinden::V,акъа хьун,kaduma
889,sinken::V,чахь учин,vajuma
890,sinken::V,чахь учин,langema
891,abnehmen::V,чан хьун,vähenema
892,abnehmen::V,чан хьун,kahenema
893,abnehmen::V,ссуссукьу хьун,vähenema
894,abnehmen::V,ссуссукьу хьун,kahenema
895,zunehmen::V,гьарза хьун,kasvama
896,steigen::V,гьаз хьун,tõusma
897,steigen::V,гьаз хьун,üles minema
898,wachsen::V,ххяххан,kasvama
899,glänzen::V,цӏай буккан,läikimä
900,funkeln::V,цӏай-цӏай тӏун,sädelema
901,lärmen::V,чӏу буллан,lärmama
902,lärmen::V,аьлагъужа буллан,lärmama
903,läuten::V,занг ришлан,helisema
904,läuten::V,занг дуллан,helisema
905,klingeln::V,занг ришлан,helisema
906,klingeln::V,занг дуллан,helisema
907,brausen::V,никъащилан,kohisema
908,rauschen::V,щурщур тӏун,kohisema
909,klingen::V,чӏу буклан,kõlama
910,bellen::V,хӏап тӏун,haukuma
911,blasen::V,уф тӏун,puhuma
912,pfeifen::V,щютӏа тӏун,vilistama
913,schreien::V,чӏу бан,karjuma
914,stöhnen::V,угь-къак тӏун,oigama
915,zittern::V,зурзу чин,värisema
916,zittern::V,зурзу тӏун,värisema
917,leben::V,ялапар хъанан,elama
918,leben::V,ялапар хъанан,elus olema
919,geboren werden::V,ан,sündima
920,atmen::V,ссихӏ ласлан,hingama
921,atmen::V,ссихӏ бигьлан,hingama
922,trinken::V,хӏачӏан,jooma
923,trinken::V,хӏачӏлан,jooma
924,essen::V,канан,sööma
925,schlucken::V,кьюлтӏа тӏун,neelama
926,müde werden::V,аьхчӏин,väsima
927,einschlafen::V,шанан икӏан,uinuma
928,schlafen::V,шанан,magama
929,aufwachen::V,чантӏ учин,ärkama
930,aufstehen::V,бизан,ärkama
931,aufstehen::V,бизан,üles tõusma
932,sich erholen::V,бигьалаган,puhkama
933,krank werden::V,къашай хьун,haigestuma
934,krank werden::V,къашай хьун,haigeks jääma
935,krank sein::V,къашай хъанан,haige olema
936,krank sein::V,къашавай икӏан,haige olema
937,schmerzen::V,цӏун,valutama
938,husten::V,хъугьу чин,köhima
939,husten::V,хъугьу тӏун,köhima
940,genesen::V,хъин хьун,toibuma
941,genesen::V,сагъ лаган,toibuma
942,sterben::V,ивчӏан,surema
943,umkommen::V,лиллан,surma saama
944,umkommen::V,литӏлан,surma saama
945,umkommen::V,ажал биян,surma saama
946,umkommen::V,личӏи хьун,surma saama
947,umkommen::V,иакьлу хьун,surma saama
948,umkommen::V,ахир жан хъанан,surma saama
949,umkommen::V,рухӏирачӏа икӏан,surma saama
950,sich bewegen::V,сукку хьун,liikuma
951,sich rühren::V,сукку хьун,liikuma
952,sich erheben::V,бизан,kerkima
953,sich setzen::V,щяикӏан,istet võtma
954,sich setzen::V,щябикӏан,istet võtma
955,hinfallen::V,багьан,kukkuma
956,hinfallen::V,багьан,maha kukkuma
957,laufen::V,занан,kõndima
958,schreiten::V,ша ласлан,astuma
959,spazierengehen::V,сайр буллан,jalutama
960,eilen::V,анавар буккан,ruttama
961,eilen::V,анавар буккан,kiirustama
962,sich beeilen::V,анавар буккан,ruttama
963,sich beeilen::V,анавар буккан,kiirustama
964,sausen::V,никъа щилан,kihutama
965,sausen::V,никъа щилан,tormama
966,sausen::V,никъа щун,kihutama
967,sausen::V,никъа щун,tormama
968,rennen::V,лечлан,jooksma
969,rennen::V,лечлан,kihutama
970,springen::V,тӏанкӏ дан,hüppama
971,klettern::V,лахълан,ronima
972,schaukeln::V,гьайжак бигьлан,kiikuma
973,kriechen::V,ххярк тӏун,roomama
974,schwimmen::V,гьузун,ujuma
975,tauchen::V,лултту уккан,sukelduma
976,rudern::V,бяхлан,sõudma
977,rudern::V,батӏлан,sõudma
978,rudern::V,ххялаххи дуклан,sõudma
979,fahren::V,гьан,sõitma
980,fliegen::V,лехлан,lendama
981,gehen::V,нан,käima
982,gehen::V,нан,minema
983,weggehen::V,ялагьан,ära minema
984,weggehen::V,ялагьан,välja minema
985,abfahren::V,гьан,väljuma
986,abfahren::V,гьан,ära sõitma
987,anhalten::V,бацӏан,peatuma
988,hineingehen::V,буххан,sisenema
989,hineingehen::V,буххан,sisse minema
990,eintreten::V,буххан,sisenema
991,eintreten::V,буххан,sisse astuma
992,kommen::V,учӏан,tulema
993,ankommen::V,биян,saabuma
994,ankommen::V,бучӏан,saabuma
995,zurückkommen::V,зана хъун,tagasi tulema
996,zurückkommen::V,зана бикӏан,tagasi tulema
997,bleiben::V,личӏан,jääma
998,warten::V,ялугьлан,ootama
999,erwarten::V,ялугьлан,ootama
1000,erwarten::V,ялугьлан,lootma
1001,suchen::V,луглан,otsima
1002,finden::V,лякъин,leidma
1003,versuchen::V,ххал буллан,püüdma
1004,versuchen::V,ххал буллан,üritama
1005,versuchen::V,ххал буллан,katsetama
1006,vorbereiten::V,хӏадур бан,valmistama
1007,lieben::V,эшкьи хьуиу бикӏан,armastama
1008,mögen::V,ххиран бикӏан,sallima
1009,mögen::V,ххиран бикӏан,meeldima
1010,lachen::V,хъян,naerma
1011,weinen::V,аьтӏун,nutma
1012,schimpfen::V,дяъван,sõimama
1013,schimpfen::V,ссугайи агьан,sõimama
1014,sich ärgern::V,ссибизлан,ärrituma
1015,sich ärgern::V,ссибизлан,vihastuma
1016,sich fürchten::V,ингъауслан,kartma
1017,sich fürchten::V,ингъауслан,hirmu tundma
1018,fürchten::V,хӏучӏ тӏун,kartma
1019,fliehen::V,ака бан,põgenema
1020,flüchten::V,лихъан,põgenema
1021,sehen::V,чӏалан,nägema
1022,anschauen::V,урган,vaatama
1023,ansehen::V,буруглан,vaatama
1024,hören::V,баллан,kuulma
1025,zuhören::V,вичӏи дихьлан,kuulama
1026,probieren::V,тӏин ххал буллан,proovima
1027,riechen::V,ссунтӏа тӏун,nuusutama
1028,fühlen::V,дакӏнил буслан,tundma
1029,scheinen::V,ххан,näida
1030,scheinen::V,ххан,ilmuda
1031,scheinen::V,бизан,näida
1032,scheinen::V,бизан,ilmuda
1033,scheinen::V,ххан бикӏлай бикӏан,näida
1034,scheinen::V,ххан бикӏлай бикӏан,ilmuda
1035,vernehmen::V,баян,üle kuulama
1036,frieren::V,лигьулул хъанан,külmetada
1037,tun::V,бан,tegema
1038,können::V,хьун,võima
1039,können::V,хьун,oskama
1040,anfangen::V,дайдишин,hakkama
1041,anfangen::V,дайдишин,alustama
1042,beenden::V,къуртал бан,lõpetama
1043,aufhören::V,кьабагьан,lakkama
1044,gelingen::V,бюхъан,õnnestuma
1045,öffnen::V,тӏитӏин,avama
1046,schließen::V,лакьин,sulgema
1047,stellen::V,дацӏан дан,panema
1048,stellen::V,дацӏан дан,asetama
1049,stellen::V,бишин,panema
1050,stellen::V,бишин,asetama
1051,setzen::V,щяитан,panema
1052,legen::V,бишин,panema
1053,legen::V,бишин,asetama
1054,berühren::V,ка щун,riivama
1055,berühren::V,ка щун,puudutama
1056,verbinden::V,бахӏин,ühendama
1057,verbinden::V,дахӏин,ühendama
1058,bedecken::V,ялтту бущин,katma
1059,bedecken::V,ялтту бакьин,katma
1060,aufhängen::V,лахъан,riputama
1061,anzünden::V,лахъан,süütama
1062,aufheben::V,гьаз бан,üles tõstma
1063,zurücklassen::V,кьаитан,jätma
1064,zurücklassen::V,битан,jätma
1065,verlieren::V,дакъа дан,kaotama
1066,fallen lassen::V,рутан,maha pillama
1067,fallen lassen::V,рутан,kukkuda laskma
1068,machen::V,дан,tegema
1069,herstellen::V,яраг ишла бувиу бан,valmistama
1070,bauen::V,дан,ehitama
1071,reparieren::V,дакьин дан,parandama
1072,verbessern::V,ххуй дан,parandama
1073,ändern::V,баххана бан,muutma
1074,ändern::V,баххана бан,ümber tegema
1075,graben::V,дуклан,kaevama
1076,beugen::V,лахӏан бан,painutama
1077,beugen::V,кьус бикӏан,painutama
1078,biegen::V,баччин,painutama
1079,biegen::V,лахӏан бан,painutama
1080,drehen::V,гьанан,keerama
1081,wenden::V,кӏура баен бан,ümber pöörama
1082,umdrehen::V,кӏура баен бан,ümber keerama
1083,heben::V,гьаз бан,tõstma
1084,hochheben::V,гьаз бан,üles tõstma
1085,hochheben::V,гьаз бан,kõrgele tõstma
1086,ergreifen::V,хъап дан,haarama
1087,ergreifen::V,хъап увиу угьан,haarama
1088,halten::V,бугьлан,hoidma
1089,drücken::V,кьюч бигьлан,pigistama
1090,schieben::V,щун,lükkama
1091,lecken::V,ланцӏа тӏун,lakkuma
1092,beißen::V,хъапа тӏун,purema
1093,beißen::V,хъапа тӏун,hammustama
1094,beißen::V,кьацӏа тӏун,purema
1095,beißen::V,кьацӏа тӏун,hammustama
1096,abreißen::V,буцан,rebima
1097,abreißen::V,буцан,ära rebima
1098,abschneiden::V,бухъан,ära lõikama
1099,abschneiden::V,кьукьин,ära lõikama
1100,binden::V,бахӏин,siduma
1101,binden::V,дахӏин,siduma
1102,brechen::V,гъагъан,murdma
1103,klopfen::V,кьутӏа тӏун,koputama
1104,hauen::V,рищун,lööma
1105,kleben::V,лачӏун буллан,kleepima
1106,reiben::V,ссуку буллан,hõõruma
1107,streichen::V,дугъан,silitama
1108,streichen::V,аьгъу дан,silitama
1109,schneiden::V,духълан,lõikama
1110,schneiden::V,кьукьлан,lõikama
1111,schütteln::V,хъюлчу буллан,raputama
1112,schütteln::V,хъюлчу буллан,loksutama
1113,schwenken::V,палцӏ дуллан,vehkima
1114,schwenken::V,палцӏ дуллан,lehvitama
1115,schütten::V,рутӏин,kallama
1116,füllen::V,буцӏин бан,täitma
1117,einwickeln::V,кай-кай бан,sisse mähkima
1118,tragen::V,ларсун занан,kandma
1119,tragen::V,ларсун ачин,kandma
1120,schleppen::V,ххилан,tassima
1121,schleppen::V,ххилан,lohistama
1122,aufbewahren::V,ядан,säilitama
1123,aufbewahren::V,ядан,alal hoidma
1124,aufbewahren::V,ядуллан,säilitama
1125,aufbewahren::V,ядуллан,alal hoidma
1126,werfen::V,личин,viskama
1127,fangen::V,бугьан,püüdma
1128,fangen::V,бугьлан,püüdma
1129,verstecken::V,ладитан,peitma
1130,verstecken::V,кьюлтӏ дан,peitma
1131,verstecken::V,дахьлаган дан,peitma
1132,teilen::V,бачӏин,jagama
1133,teilen::V,бачӏин,jaotama
1134,teilen::V,бутӏа бан,jagama
1135,teilen::V,бутӏа бан,jaotama
1136,schicken::V,тӏайла буккан,saatma
1137,bringen::V,диян дан,viima
1138,hinzufügen::V,ххи бан,lisama
1139,bekommen::V,ласун,saama
1140,erhalten::V,ласун,saama
1141,nehmen::V,ласун,võtma
1142,wählen::V,бувчӏин,valima
1143,auswählen::V,бувчӏин,valima
1144,auswählen::V,язи бугьан,valima
1145,bewahren::V,ядан,hoidma
1146,behindern::V,дайщишруду дуллан,takistama
1147,verderben::V,зия дан,rikkuma
1148,beschädigen::V,зарал буллан,rikkuma
1149,zerbrechen::V,гьагъан,katki tegema
1150,zerbrechen::V,гьагъан бан,katki tegema
1151,zerreißen::V,ххяхха дуккан,katki rebima
1152,zerstören::V,лекьан дан,purustama
1153,verbrennen::V,ччуччин,põletama
1154,geben::V,дулун,andma
1155,reichen::V,дулун,andma
1156,reichen::V,дулун,ulatama
1157,schenken::V,пишкаш дан,kinkima
1158,schenken::V,багъишла дан,kinkima
1159,schenken::V,ихӏсандалун дуллун,kinkima
1160,versprechen::V,банна чин,lubama
1161,versprechen::V,банна чин,tõotama
1162,loben::V,цӏа дан,kiitma
1163,küssen::V,ппай тӏун,suudlema
1164,wiegen::V,гьуркку тӏун,hällitama
1165,wiegen::V,гьуркку буллан,hällitama
1166,wiegen::V,гьуркку бан,hällitama
1167,wecken::V,чантӏ учин ан,äratama
1168,zeigen::V,ккаккан бан,näitama
1169,führen::V,буцин,juhatama
1170,lehren::V,лахьхьин бан,õpetama
1171,lehren::V,лахьхьин буллан,õpetama
1172,unterrichten::V,дарс дишаван,õpetama
1173,aufziehen::V,хъуна ан,üles kasvatama
1174,aufziehen::V,тарбия ан,üles kasvatama
1175,leiten::V,каялувшиву дан,juhtima
1176,einladen::V,хъамалу оьвчин,kutsuma
1177,vereinigen::V,ца бан,ühendama
1178,besuchen::V,ялун уххан,külastama
1179,treffen::V,хьуна бакьин,kohtama
1180,sich versammeln::V,батӏин,kogunema
1181,spielen::V,тӏуркӏу тӏун,mängima
1182,singen::V,балай тӏун,laulma
1183,tanzen::V,къавтӏун,tantsima
1184,sich trennen::V,ппив хьун,lahku minema
1185,verlassen::V,увккун гьан,maha jätma
1186,retten::V,ххассал бан,päästma
1187,bewachen::V,къарал бан,valvama
1188,schützen::V,ябан,kaitsma
1189,verteidigen::V,буруччин,kaitsma
1190,sich schlagen::V,биян,kaklema
1191,schießen::V,битлан,tulistama
1192,siegen::V,ххув хьун,võitma
1193,siegen::V,ххувшаву ласун,võitma
1194,ärgern::V,ссибизан уллан,ärritama
1195,ärgern::V,ссибизан уллан,vihastama
1196,schlagen::V,рищун,lööma
1197,stechen::V,кьутӏин,pistma
1198,stechen::V,кьутӏин,torkama
1199,stoßen::V,щун,tõukama
1200,stehlen::V,дацин,varastama
1201,stören::V,кьючин,segama
1202,stören::V,кьючин,häirima
1203,belästigen::V,бизар уллан,ahistama
1204,verbergen::V,лабитан,peitma
1205,verbergen::V,лабитан,varjama
1206,verbergen::V,кӏучӏ бан,peitma
1207,verbergen::V,кӏучӏ бан,varjama
1208,täuschen::V,хъяврин ан,petma
1209,täuschen::V,хъяврин ан,tüssama
1210,betrügen::V,аьикьин ан,petma
1211,betrügen::V,аьикьин ан,tüssama
1212,betrügen::V,аьикьин ан,truudust murtma
1213,töten::V,ивчӏан,tapma
1214,töten::V,ивчӏан,surmama
1215,wohnen::V,оьрму бутлан,elama
1216,arbeiten::V,зун,töötama
1217,sammeln::V,ттихӏин,koguma
1218,sammeln::V,ттихӏин,korjama
1219,sammeln::V,вив дишин,koguma
1220,sammeln::V,вив дишин,korjama
1221,pflücken::V,риттун,noppima
1222,jagen::V,авли занан,jahtima
1223,fischen::V,чавахъру бугьлан,kalastama
1224,fischen::V,чавахъру бугьлан,kala püüdma
1225,fassen::V,бугьан,püüdma
1226,hüten::V,урттуйн бакьлан,karjatama
1227,treiben::V,дачин дуллан,ajama
1228,treiben::V,лихъан буллан,ajama
1229,anbinden::V,бахӏин,kinni siduma
1230,füttern::V,канаки буллан,söötma
1231,melken::V,ттизин,lüpsma
1232,hacken::V,мюрш буллан,raiuma
1233,hacken::V,мюрш буллан,lõhkuma
1234,hacken::V,мюрш бан,raiuma
1235,hacken::V,мюрш бан,lõhkuma
1236,gießen::V,щин дишин,kastma
1237,reifen::V,диян,valmima
1238,zubereiten::V,хӏадур дан,valmistama
1239,zubereiten::V,хӏадур бан,valmistama
1240,kochen::V,шашан,keetma
1241,kochen::V,шашан дуллан,keetma
1242,backen::V,бишлан,küpsetama
1243,backen::V,шахьлан,küpsetama
1244,braten::V,цӏарайх дуллан,praadima
1245,umrühren::V,хӏала бан,segama
1246,stricken::V,щащлан,kuduma
1247,stricken::V,щащан,kuduma
1248,nähen::V,дуруххан,õmblema
1249,färben::V,ранг щун,värvima
1250,reinigen::V,марцӏ бан,puhastama
1251,waschen::V,шюшин,pesema
1252,abwischen::V,лишин,puhtaks pühkima
1253,spülen::V,вилаган,uhtma
1254,fegen::V,башин,pühkima
1255,kehren::V,бахьлан,pühkima
1256,baden::V,щинавун учӏлан,suplema
1257,baden::V,щинавун учӏлан,kümblema
1258,sich waschen::V,диссун,end pesema
1259,sich waschen::V,лажин диссун,end pesema
1260,sich waschen::V,лажин дислан,end pesema
1261,sich waschen::V,биссун,end pesema
1262,sich waschen::V,чурх бислан,end pesema
1263,ausziehen::V,ликкан,käest võtma
1264,ausziehen::V,ликкан,jalast võtma
1265,ausziehen::V,ликкан,seljast võtma
1266,anziehen::V,лаххан,jalga panema
1267,sich anziehen::V,янна лаххан,riietuma
1268,kämmen::V,ттарал дуккан,kammima
1269,schmücken::V,чӏюлу бан,kaunistama
1270,sagen::V,учин,ütlema
1271,sprechen::V,гъалгъа тӏун,rääkima
1272,sprechen::V,гъалгъа тӏун,kõnelema
1273,reden::V,гъалгъа тӏун,kõnelema
1274,sich unterhalten::V,гъалгъа тӏун,vestlema
1275,fragen::V,цӏуххин,küsima
1276,bitten::V,тавакъю буллан,paluma
1277,erzählen::V,хавар бусан,jutustama
1278,mitteilen::V,баян бан,teatama
1279,mitteilen::V,баян бан,teada andma
1280,mitteilen::V,хавар бан,teatama
1281,mitteilen::V,хавар бан,teada andma
1282,nennen::V,цӏа дизан,nimetama
1283,rufen::V,оьвтӏун,kutsuma
1284,prahlen::V,цӏа дуллан,hooplema
1285,übersetzen::V,таржума бан,tõlkima
1286,denken::V,пикри буллан,mõtlema
1287,glauben::V,вих хьун,uskuma
1288,bemerken::V,хӏисав хъун,märkama
1289,erkennen::V,увчӏин,ära tundma
1290,begreifen::V,бувчӏин,aru saama
1291,lernen::V,лахьлан,õppima
1292,lernen::V,лахьхьин,õppima
1293,wissen::V,кӏулну бикӏан,teadma
1294,wissen::V,хавар бикӏан,teadma
1295,sich erinnern an::V,дакӏнин бутан,mäletama
1296,vergessen::V,хъама битан,unustama
1297,messen::V,дуцин дуллан,mõõtma
1298,messen::V,дуцин дан,mõõtma
1299,zählen::V,дуккин,loendama
1300,rechnen::V,хӏисав дан,arvutama
1301,lesen::V,ккалан,lugema
1302,malen::V,сурат дуллан,maalima
1303,zeichnen::V,сурат дуллан,joonistama
1304,schreiben::V,чичин,kirjutama
1305,schreiben::V,чичлан,kirjutama
1306,besitzen::V,дуну икӏан,omama
1307,besitzen::V,дуну дикӏан,omama
1308,besitzen::V,заллуну икӏан,omama
1309,kaufen::V,машан ласун,ostma
1310,verkaufen::V,баххан,müüma
1311,bezahlen::V,арцу дулун,tasuma
1312,bezahlen::V,багьа булун,tasuma
1313,zahlen::V,арцу дулун,maksma
1314,zahlen::V,багьа булун,maksma
1315,beherrschen::V,дуну икӏан,valitsema
1316,beherrschen::V,заллуну икӏан,valitsema
1317,ertragen::V,бухӏан,taluma
1318,Leber::N,,maks
1319,Moor::N,,raba
1320,Anhöhe::N,,küngas
1321,Bucht::N,,laht
1322,Barsch::N,,ahven
1323,Hecht::N,,haug
1324,Laus::N,,täi
1325,Ruf::N,,hüüe
1326,Platz::N,,ruum
1327,Kante::N,,kant
1328,Größe::N,,suurus
1329,Menge::N,,arv
1330,Menge::N,,hulk
1331,Figur::N,,kuju
1332,Figur::N,,kujund
1333,Tasche::N,,kott
1334,Öl::N,,õli
1335,Schuh::N,,king
1336,Leine::N,,jalutusrihm
1337,König::N,,kuningas
1338,fein::A,,peen
1339,fein::A,,õhuke
1340,auf einmal::ADV,,korraga
1341,auf einmal::ADV,,ühekorraga
1342,bald::ADV,,pea
1343,bald::ADV,,varsti
1344,einst::ADV,,vanasti
1345,schon::ADV,,juba
1346,sie::PRN,,nad
1347,siebzig::NUM,,seitsekümmend
1348,klirren::V,,kõlisema
1349,heulen::V,,uluma
1350,rühren::V,,liigutama
1351,rühren::V,,heldima panema
1352,zu sehen sein::V,,ilmuma
1353,wollen::V,,tahtma
1354,geraten::V,,jõudma
1355,kratzen::V,,kraapima
1356,stecken::V,,pistma
1357,schleifen::V,,lihvima
1358,schleifen::V,,teritama
1359,rütteln::V,,raputama
1360,ziehen::V,,vedama
1361,ziehen::V,,tõmbama
1362,packen::V,,kinni haarama
1363,packen::V,,kinni võtma
1364,wünschen::V,,soovima
1365,zudecken::V,,kaanetama
1366,zudecken::V,,kinni katma
1367,antreiben::V,,ergutama
1368,lassen::V,,laskma
1369,treten::V,,sõtkuma
1370,verstehen::V,,mõistma
