,Concept_ID,ku,udm
803,ihr::PRN,hûn,тӥ
804,sie::PRN,we,соос
805,was::FPRN,çi,ма
806,wer::FPRN,ki,кин
807,wo::FADV,li ku dere,кытын
808,wohin::FADV,li ku dere,кытчы
809,wie::FADV,çawa,кызьы
810,warum::FADV,çima,малы
811,wieviel::FNUM,çend,кӧня
812,eins::NUM,yek,одӥг
813,zwei::NUM,didu,кык
814,drei::NUM,sisê,куинь
815,vier::NUM,çar,ньыль
816,fünf::NUM,penç,вить
817,sechs::NUM,şeş,куать
818,sieben::NUM,heft,сизьым
819,acht::NUM,heşt,тямыс
820,neun::NUM,neh,укмыс
821,zehn::NUM,deh,дас
822,elf::NUM,yazdeh,дас одӥг
823,zwölf::NUM,diwazdeh,дас кык
824,zwanzig::NUM,bîst,кызь
825,dreißig::NUM,sih,куамын
826,vierzig::NUM,çil,ньыльдон
827,fünfzig::NUM,pençi,витьтон
828,sechzig::NUM,şêst,куатьтон
829,siebzig::NUM,heftê,сизьымдон
830,achtzig::NUM,heştê,тямыстон
831,neunzig::NUM,nod,укмыстон
832,hundert::NUM,sêd,сю
833,tausend::NUM,hezar,сюрс
834,und::CNJ,û,и
835,und::CNJ,û,но
836,oder::CNJ,an,яке
837,oder::CNJ,yan,яке
838,stehen::V,sekinîn,сылыны
839,sitzen::V,rûniştin,пукыны
840,liegen::V,paldan,кылльыны
841,hängen::V,darve kirin,ошкыса улыны
842,werden::V,bûn,луыны
843,passieren::V,hatin holê,луыны
844,passieren::V,hatin serê kesî,луыны
845,beginnen::V,li dest pêkirin,кутскыны
846,enden::V,xalas bû,бырыны
847,wechseln::V,guherandin,воштӥськыны
848,wechseln::V,dêgiş kirin,воштӥськыны
849,aufgehen[Sonne]::V,hilatin,ӝужаны
850,untergehen[Sonne]::V,çun ava,пуксьыны
851,scheinen[Sonne]::V,şewk de,пиштыны
852,scheinen[Sonne]::V,şewk de,чиляны
853,donnern::V,gire-gir,гудыръяны
854,wehen::V,ba le de,пелляськыны
855,strömen::V,xwe girtin,киськыны
856,strömen::V,xwe girtin,исьтӥськыны
857,fließen::V,herikîn,бызьыны
858,sich drehen::V,xwe zivirandin,берганы
859,schwanken::V,hejandin,вошъяськыны
860,schwingen::V,libakirin,шонаськыны
861,fallen::V,ketin,усьыны
862,brennen::V,şewitîn,ӝуаны
863,rauchen::V,kişandin,ӵындыны
864,regnen::V,bahran tê,зорыны
865,gefrieren::V,qefilandin,кынмыны
866,tauen::V,helandin,шунаны
867,schmelzen::V,helandin,шунаны
868,trocknen::V,zuwabûn,куасьмыны
869,sieden::V,kelîn,пӧзьыны
870,faulen::V,xerabûn,сисьмыны
871,verfaulen::V,xerabûn,сисьмыны
872,reißen::V,jêkirin,кеськыны
873,versinken::V,xerq bûn,выйыны
874,vergehen::V,derbas bûn,ортчыны
875,erscheinen::V,peyda bûn,адскыны
876,verschwinden::V,wendabûn,бырыны
877,sinken::V,noq bûn,усьыны
878,abnehmen::V,kêm bûn,синыны
879,zunehmen::V,qelew bûn,йылыны
880,steigen::V,hildan,лӧпкыны
881,wachsen::V,mezin bûn,будыны
882,glänzen::V,biriqîn,чиляны
883,glänzen::V,biriqîn,пиштыны
884,funkeln::V,çikisîn,чилекъяны
885,lärmen::V,guşîn,уретыны
886,lärmen::V,guşîn,ӵашетыны
887,läuten::V,lê de,жингыртыны
888,klingeln::V,sîl dan,жингыртыны
889,klingeln::V,ringerin,жингыртыны
890,klirren::V,zingzing hat,жильккетыны
891,brausen::V,guşîn,лекъяськыны
892,rauschen::V,guşîn,ӵашетыны
893,klingen::V,deng pe ketin,кылӥськыны
894,bellen::V,kewtîn,утыны
895,heulen::V,ûrîn,вузыны
896,blasen::V,puf kirin,пельтыны
897,pfeifen::V,fîkandin,шуланы
898,schreien::V,qîrîn,черекъяны
899,schreien::V,qîrîn,кесяськыны
900,stöhnen::V,nalîn,ӝуштыны
901,zittern::V,hejîn,дырекъяны
902,zittern::V,hejîn,куалекъяны
903,leben::V,jihîn,улыны
904,geboren werden::V,hatin dinyê,вордӥськыны
905,geboren werden::V,bûn,вордӥськыны
906,atmen::V,hilmijîn,шоканы
907,trinken::V,vexwarin,юыны
908,essen::V,xwarin,сиыны
909,schlucken::V,daqulbandin,ньылыны
910,müde werden::V,betilîln,жадьыны
911,müde werden::V,qerimîn,жадьыны
912,einschlafen::V,razan,умме усьыны
913,schlafen::V,razan,кӧлыны
914,schlafen::V,razandin,кӧлыны
915,aufwachen::V,şiyarbûn,сайканы
916,aufstehen::V,rabûn,султыны
917,sich erholen::V,baş bûn,шутэтскыны
918,krank werden::V,nexweş kêt,висьыны
919,krank sein::V,nexweş bû,висьыны
920,schmerzen::V,êşandin,висьыны
921,husten::V,kuxin,кызыны
922,genesen::V,baş bûn,юнматскыны
923,genesen::V,baş bûn,бурмытскылыны
924,sterben::V,mirin,кулыны
925,umkommen::V,mirin,бырыны
926,sich bewegen::V,leqîn,вырыны
927,sich rühren::V,leqîn,вырӟыны
928,sich rühren::V,leqîn,вырӟылыны
929,sich erheben::V,rabûn,султыны
930,sich setzen::V,runiştin,пуксьыны
931,hinfallen::V,kêtin,усьыны
932,laufen::V,meşîn,мыныны
933,schreiten::V,meşkirin,вамышъяны
934,spazierengehen::V,gerandin,мыныны
935,spazierengehen::V,gerandin,ветлыны
936,eilen::V,lezandin,дыртыны
937,sich beeilen::V,zûkirin,дыртыны
938,sausen::V,fîzîn,туж ӝог мыныны
939,rennen::V,baz dan,бызьылыны
940,springen::V,hilpekîn,тэтчаны
941,klettern::V,hilperikîn,тубаны
942,schaukeln::V,lorandin,лэйканы
943,schaukeln::V,lorandin,шонаськыны
944,kriechen::V,xuşandin,нюж ветлыны
945,schwimmen::V,avjenîn,уяны
946,tauchen::V,qutxuyardin,зумылыны
947,tauchen::V,noqîn,зумылыны
948,rudern::V,qaîq ajotin,полсаны
949,fahren::V,ajotin,ветлыны
950,fliegen::V,firîn,лобаны
951,gehen::V,çûn,мыныны
952,weggehen::V,çûn,кошкыны
953,abfahren::V,çûyin,кошкыны
954,anhalten::V,rawestîn,дугдыны
955,hineingehen::V,ketin hundir,пырыны
956,eintreten::V,têketin,пырыны
957,kommen::V,hatin,вуыны
958,kommen::V,hatin,лыктыны
959,ankommen::V,gihan,вуыны
960,ankommen::V,gihîştin,вуыны
961,zurückkommen::V,vegerandin,берытскыны
962,bleiben::V,sekinîn,кыльыны
963,warten::V,payîn,витьыны
964,erwarten::V,payîn,витьыны
965,erwarten::V,payîn,возьманы
966,suchen::V,lêgerîn,утчаны
967,finden::V,peyda kirin,шедьтыны
968,versuchen::V,çeribandin,турттыны
969,vorbereiten::V,amade kirin,дасяны
970,lieben::V,hez kirin,гажаны
971,mögen::V,dil kirin,яратыны
972,lachen::V,kenîn,серекъяны
973,rühren::V,hêjan,сюлме йӧтыны
974,weinen::V,girîn,бӧрдыны
975,schimpfen::V,pevçûn,даллашыны
976,sich ärgern::V,enirîn,лекъяськыны
977,sich fürchten::V,tirsîn,кышканы
978,sich fürchten::V,tirsîn,курданы
979,fürchten::V,tirsin,курданы
980,fürchten::V,tirsin,кышканы
981,fliehen::V,bazdan,пегӟыны
982,flüchten::V,revîn,пегӟыны
983,sehen::V,dîtin,адӟыны
984,anschauen::V,sêr kirin,учкыны
985,ansehen::V,hesibandin,учкыны
986,hören::V,guhdar jirin,кылыны
987,zuhören::V,guhdarî kirin,кылзыны
988,probieren::V,tehm kirin,веръяны
989,riechen::V,bihn kirin,зынъяны
990,fühlen::V,hîs kirin,шӧдыны
991,scheinen::V,xoyer kir,адскыны
992,zu sehen sein::V,diyar bûn,адӟиськыны
993,vernehmen::V,bihîstin,кылыны
994,frieren::V,qerişîn,кынмыны
995,tun::V,kirin,карыны
996,können::V,karin,быгатыны
997,wollen::V,xwestîn,потыны
998,anfangen::V,dest pêkirin,кутскыны
999,beenden::V,xelas kirin,быдтыны
1000,beenden::V,xelas kirin,быдэстыны
1001,aufhören::V,xelas kirin,дугдыны
1002,gelingen::V,çe bûn,быгатыны
1003,gelingen::V,çe bûn,луыны
1004,geraten::V,qewîmîn,лэсяны
1005,öffnen::V,vekirin,усьтыны
1006,schließen::V,girtin,пытсаны
1007,stellen::V,danîn,пуктыны
1008,setzen::V,rûniştin,пуктыны
1009,legen::V,danîn,поныны
1010,legen::V,razandin,поныны
1011,berühren::V,lêketin,исаны
1012,verbinden::V,anîn pê,герӟаны
1013,bedecken::V,sergirtin,пытсаны
1014,aufhängen::V,aliqandin,ошыны
1015,anzünden::V,pêxistin,ӝуатыны
1016,aufheben::V,hildan,ӝутыны
1017,zurücklassen::V,hiştin,кельтыны
1018,zurücklassen::V,vehiştin,кельтыны
1019,verlieren::V,wendakirin,ыштыны
1020,fallen lassen::V,xistin bixe,уськытыны
1021,fallen lassen::V,xistin,уськытыны
1022,machen::V,kirin,лэсьтыны
1023,machen::V,çêkirin,лэсьтыны
1024,herstellen::V,çê kirin,лэсьтыны
1025,herstellen::V,peyda kirin,лэсьтыны
1026,bauen::V,lêkirin,пуктыны
1027,reparieren::V,veherînerîn,тупатыны
1028,verbessern::V,sererastkirin,умоятыны
1029,ändern::V,degiş kirin,воштыны
1030,graben::V,kolandin,копаны
1031,beugen::V,tewîn,губыртыны
1032,beugen::V,xwar kirin,губыртыны
1033,biegen::V,tewandin,куасаны
1034,biegen::V,xwarkirin,куасаны
1035,drehen::V,fitilandin,бергатыны
1036,wenden::V,zivîrin,берыктыны
1037,umdrehen::V,vegerandin,берыктыны
1038,heben::V,hildan,ӝутыны
1039,hochheben::V,hildan,ӝутъяны
1040,ergreifen::V,dest avêtin,кутыны
1041,ergreifen::V,dest avêtin,кырмыны
1042,halten::V,hîştin,возьыны
1043,halten::V,sekinîn,возьыны
1044,drücken::V,pêl kirin,зӥбыны
1045,drücken::V,pêl kirin,пачкатыны
1046,schieben::V,damdan,донганы
1047,kratzen::V,xurandin,вуштыны
1048,lecken::V,alastin,нюлыны
1049,beißen::V,gez kirin,куртчыны
1050,abreißen::V,hilşandin,ишкалтыны
1051,abschneiden::V,jêkirin,шорыны
1052,abschneiden::V,jêkirin,вандыны
1053,binden::V,girêdan,керттыны
1054,stecken::V,têxistin,мертчытыны
1055,brechen::V,şikandin,тӥяны
1056,klopfen::V,kutandin,йыганы
1057,klopfen::V,kutandin,шарккетыны
1058,hauen::V,li dan,жугыны
1059,hauen::V,li dan,тышканы
1060,kleben::V,zeliqîn,лякыны
1061,kleben::V,şirêz kirin,лякыны
1062,reiben::V,firikandin,зыраны
1063,reiben::V,firikandin,вуштыны
1064,streichen::V,bax dan,зыраны
1065,schleifen::V,çarkirin,шерыны
1066,schneiden::V,jêkirin,вандыны
1067,rütteln::V,hejandin,зуркатыны
1068,schütteln::V,daweşîn,куалекъятыны
1069,schwenken::V,têwdan,шонаны
1070,schütten::V,rijandin,лэзьыны
1071,füllen::V,dagirtin,тырмытыны
1072,einwickeln::V,pêçandin,биньыны
1073,tragen::V,kişandin,нуыны
1074,tragen::V,rajtin,нуыны
1075,schleppen::V,kişandin,кыскыны
1076,ziehen::V,kişandin,кыскыны
1077,aufbewahren::V,hilandin,возьыны
1078,werfen::V,avêtin,куяны
1079,werfen::V,avêtin,лэзяны
1080,fangen::V,sem kirin,кутыны
1081,fangen::V,girtin,кутыны
1082,packen::V,pê girtin,кутыны
1083,packen::V,pê girtin,кырмыны
1084,verstecken::V,hîlanin,ватыны
1085,teilen::V,parvekirin,люкыны
1086,schicken::V,şandin,ыстыны
1087,bringen::V,anîn,вайыны
1088,bringen::V,birin,вайыны
1089,hinzufügen::V,dan ser,ватсаны
1090,hinzufügen::V,li tiştekî zêde kirin,ватсаны
1091,bekommen::V,standin,басьтыны
1092,erhalten::V,standin,басьтыны
1093,nehmen::V,girtin,кутыны
1094,nehmen::V,girtin,басьтыны
1095,wählen::V,ray dan,бырйыны
1096,auswählen::V,bijartin,бырйыны
1097,bewahren::V,rê li ber girtin,возьыны
1098,bewahren::V,lê xwedî derketin,возьыны
1099,behindern::V,bara wi,могӟытыны
1100,verderben::V,heram bûn,сӧрыны
1101,beschädigen::V,xerab kirin,урод лэсьтыны
1102,zerbrechen::V,şikênandin,сӧрыны
1103,zerbrechen::V,perçe kirin,сӧрыны
1104,zerreißen::V,qelişandin,кесяны
1105,zerstören::V,hilşandin,куашкатыны
1106,verbrennen::V,şewitandin,сутыны
1107,geben::V,dan,сётыны
1108,geben::V,dayin,сётыны
1109,reichen::V,besbûn,сётыны
1110,reichen::V,têrkirin,сётыны
1111,schenken::V,diyarî kirin,кузьманы
1112,versprechen::V,soz dan,кыл сётыны
1113,wünschen::V,dil kirin,сӥзьыны
1114,loben::V,pesinandin,ушъяны
1115,küssen::V,maçkirin,чупаны
1116,wiegen::V,lorandin,веттаны
1117,wiegen::V,lorandin,лэйкатыны
1118,wiegen::V,wezinandin,веттаны
1119,wiegen::V,wezinandin,лэйкатыны
1120,zudecken::V,nixumandin,шобыртыны
1121,wecken::V,bixwe hesandin,сайкатыны
1122,zeigen::V,şanîdan,возьматыны
1123,führen::V,raber kirin,нуыны
1124,lehren::V,hîn kirin,дышетыны
1125,unterrichten::V,ders dan,дышетыны
1126,aufziehen::V,mesinkirin,будэтыны
1127,leiten::V,rêberî kirin,кивалтыны
1128,antreiben::V,bezandin,дыртытыны
1129,lassen::V,berdan,-ытыны
1130,lassen::V,hiştin,-ытыны
1131,einladen::V,dawet kirin,ӧтьыны
1132,vereinigen::V,bi yek kirin,огазеяны
1133,besuchen::V,mêvan bûn,адӟыськыны
1134,treffen::V,rast hatin,пумитаны
1135,sich versammeln::V,li hev çivîn,люкаськыны
1136,spielen::V,listin,шудыны
1137,singen::V,stran,кырӟаны
1138,tanzen::V,reqisîn,эктыны
1139,sich trennen::V,hew berdan,люкиськыны
1140,verlassen::V,tanê hişt,куштыны
1141,verlassen::V,bêkes,куштыны
1142,retten::V,rihakirin,утьыны
1143,bewachen::V,raçavkirin,возьманы
1144,schützen::V,hemet kirin,утялтыны
1145,verteidigen::V,paraztin,возьманы
1146,sich schlagen::V,li hev bezîn,жугиськыны
1147,schießen::V,agir kirin,ыбылӥськны
1148,siegen::V,biser ketin,вормыны
1149,ärgern::V,xeyirandin,вожпоттыны
1150,schlagen::V,lêdan,жуккыны
1151,schlagen::V,lêxistin,жуккыны
1152,treten::V,têlekirin,лёганы
1153,stechen::V,têrekirin,бышкалтыны
1154,stoßen::V,lêketin,донгыны
1155,stehlen::V,dizîn,вораны
1156,stehlen::V,dizîn,лушканы
1157,stehlen::V,dizî birin,вораны
1158,stehlen::V,dizî birin,лушканы
1159,stören::V,aciz kirin,люкетыны
1160,belästigen::V,li tela yeki ketin,акыльтыны
1161,belästigen::V,li tela yeki ketin,вукылмыны
1162,verbergen::V,veşartin,ватыны
1163,verbergen::V,kemîndanîn,ватыны
1164,täuschen::V,xapandin,алданы
1165,täuschen::V,lê zexeli kirin,алданы
1166,betrügen::V,xapandin,пӧяны
1167,töten::V,kûştin,виыны
1168,wohnen::V,rûniştin,улыны
1169,arbeiten::V,kar kirin,ужаны
1170,arbeiten::V,şêxulin,ужаны
1171,sammeln::V,komkirin,бичаны
1172,pflücken::V,çinîn,ишкыны
1173,jagen::V,nêçîr kirin,пӧйшураны
1174,fischen::V,masî girtin,чорыганы
1175,fassen::V,pê girtin,кутыны
1176,fassen::V,sêm kirin,кутыны
1177,hüten::V,hei jê man,возьманы
1178,treiben::V,bêherandin,улляны
1179,anbinden::V,tewilandin,думыны
1180,füttern::V,xwarine dan lê,сюдыны
1181,melken::V,dotin,кыскыны
1182,hacken::V,kolandin,кораны
1183,gießen::V,av dan,киськаны
1184,reifen::V,kemilîn,вуыны
1185,reifen::V,kemilîn,кисьманы
1186,zubereiten::V,çe kirin,лесьтыны
1187,kochen::V,xwarin çe kirin,пӧзьтыны
1188,kochen::V,kelandin,пӧзьтыны
1189,backen::V,pijandin,пыжыны
1190,braten::V,qelandin,пыжыны
1191,braten::V,sor kirin,пыжыны
1192,umrühren::V,têvdan,сураны
1193,stricken::V,hûnan,керттыны
1194,nähen::V,kêl kirin,вурыны
1195,färben::V,boyax kirin,буяны
1196,reinigen::V,paqijkirin,сузяны
1197,waschen::V,şuştin,мисьтаськыны
1198,abwischen::V,pakîj kirin,ӵушылыны
1199,spülen::V,şuştin,гылъяны
1200,fegen::V,maliştin,ӵужыны
1201,kehren::V,maliştin,ӵужыны
1202,baden::V,serîşûştin,пыласькыны
1203,sich waschen::V,serîşûştin,пыласькыны
1204,ausziehen::V,jê kirin,кыльыны
1205,anziehen::V,pê kirin,дӥсяны
1206,sich anziehen::V,xwe kirin,дӥсьяськыны
1207,kämmen::V,şeh kirin,сынаны
1208,schmücken::V,xemilandin,чеберъяны
1209,sagen::V,gotin,шуыны
1210,sagen::V,gotin,вераны
1211,sagen::V,peyivîn,шуыны
1212,sagen::V,peyivîn,вераны
1213,sprechen::V,peyivîn,вераськыны
1214,reden::V,axaftin,вераськыны
1215,sich unterhalten::V,hev biştaxilin,вераськыны
1216,fragen::V,pirsîn,юаны
1217,fragen::V,pirs kirin,юаны
1218,bitten::V,tika kirin,курыны
1219,erzählen::V,behs kirin,вераны
1220,erzählen::V,behs kirin,мадьыны
1221,mitteilen::V,vegotin,ивортыны
1222,nennen::V,bi nav kirin,шуыны
1223,rufen::V,bakirin,ӧтьыны
1224,prahlen::V,pesnê xwe dan,ушъяськыны
1225,übersetzen::V,qulibandin,берыктыны
1226,übersetzen::V,derbas kirin,берыктыны
1227,denken::V,fikirîn,малпаны
1228,glauben::V,bawer bûn,оскыны
1229,bemerken::V,bala xwe dan,адӟыны
1230,bemerken::V,çac lê ketin,адӟыны
1231,erkennen::V,pêhesîn,тодыны
1232,begreifen::V,fêmkirin,валаны
1233,verstehen::V,fêmkirin,валаны
1234,lernen::V,halmandin,дышетскыны
1235,lernen::V,fêrbun,дышетскыны
1236,wissen::V,zanîn,тодыны
1237,sich erinnern an::V,bir bûn,тодэ вайыны
1238,vergessen::V,ji bir kirin,вунэтыны
1239,messen::V,pê kanîn,мертаны
1240,zählen::V,hejmardin,лыдъяны
1241,rechnen::V,hesibandin,лыдъяны
1242,lesen::V,xwendin,лыдӟыны
1243,malen::V,rengandin,суреданы
1244,malen::V,boyax kirin,суреданы
1245,zeichnen::V,işaret kirin,суреданы
1246,schreiben::V,nivîsandin,гожъяны
1247,besitzen::V,hebûn,луыны
1248,kaufen::V,kirîn,басьтыны
1249,verkaufen::V,firotin,вузаны
1250,bezahlen::V,pere dan,тырыны
1251,zahlen::V,pere dan,тырыны
1252,zahlen::V,dayin,тырыны
1253,beherrschen::V,zebt kirin,кузёяськыны
1254,beherrschen::V,hukim kirin,кузёяськыны
1255,ertragen::V,bihêzkirin,чиданы
