,Concept_ID,ru,fa
826,zwölf::NUM,двенадцать,دوازده
827,zwanzig::NUM,двадцать,بیست
828,dreißig::NUM,тридцать,سی
829,vierzig::NUM,сорок,چهل
830,fünfzig::NUM,пятьдесят,پنجاه
831,sechzig::NUM,шестьдесят,شصت
832,siebzig::NUM,семьдесят,هفتاد
833,achtzig::NUM,восемьдесят,هشتاد
834,neunzig::NUM,девяносто,نود
835,hundert::NUM,сто,صد
836,tausend::NUM,тысяча,هزار
837,und::CNJ,и,و
838,oder::CNJ,или,یا
839,oder::CNJ,либо,یا
840,stehen::V,стоять,ایستادن
841,sitzen::V,сидеть,نشستن
842,liegen::V,лежать,خوابیدن
843,liegen::V,лежать,دراز کشیدن
844,hängen::V,висеть,آویزان بودن
845,werden::V,стать,شدن
846,passieren::V,случиться,گذشتن
847,passieren::V,случиться,اتفاق افتادن
848,beginnen::V,начаться,شروع شدن
849,enden::V,кончиться,تمام شدن
850,wechseln::V,меняться,عوض شدن
851,aufgehen[Sonne]::V,взойти,برآمدن
852,aufgehen[Sonne]::V,взойти,طلوع کردن
853,untergehen[Sonne]::V,зайти,غروب کردن
854,scheinen[Sonne]::V,светить,تابیدن
855,donnern::V,греметь,رعد زدن
856,wehen::V,дуть,دمیدن
857,strömen::V,литься,روان شدن
858,fließen::V,течь,روان شدن
859,sich drehen::V,вращаться,چرخیدن
860,schwanken::V,колебаться,خم و راست شدن
861,schwingen::V,качаться,تاب خوردن
862,schwingen::V,качаться,نوسان کردن
863,fallen::V,падать,افتادن
864,fallen::V,падать,سقوط کردن
865,brennen::V,гореть,سوزاندن
866,rauchen::V,дымить,دود کردن
867,regnen::V,дождить,باران آمدن
868,gefrieren::V,замерзнуть,یخ بستن
869,tauen::V,таять,آب شدن
870,schmelzen::V,плавиться,آب شدن
871,trocknen::V,сохнуть,خشک شدن
872,sieden::V,кипеть,جوشیدن
873,faulen::V,гнить,فاسد شدن
874,verfaulen::V,сгнить,پوسیدن
875,reißen::V,рваться,پاره شدن
876,versinken::V,тонуть,غرق شدن
877,vergehen::V,проходить,گذشتن
878,erscheinen::V,появиться,ظاهر شدن
879,verschwinden::V,исчезнуть,گم شدن
880,verschwinden::V,исчезнуть,از بین رفتن
881,sinken::V,спадать,پایین آمدن
882,abnehmen::V,уменьшиться,کم شدن
883,zunehmen::V,увеличиваться,زیاد شدن
884,steigen::V,подниматься,بالا رفتن
885,wachsen::V,расти,قد کشیدن
886,glänzen::V,блестеть,برق زدن
887,funkeln::V,сверкать,جرقه زدن
888,lärmen::V,шуметь,شلوغ کردن
889,läuten::V,звонить,زنگ زدن
890,klingeln::V,звонить,زنگ زدن
891,klirren::V,звякать,جرنگ جرنگ صدا کردن
892,brausen::V,бушевать,طوفانی بودن
893,rauschen::V,шелестеть,خش‌خش کردن
894,klingen::V,звучать,صدا دادن
895,bellen::V,лаять,عوعو کردن
896,heulen::V,выть,زوزه کشیدن
897,blasen::V,дунуть,فوت کردن
898,pfeifen::V,свистеть,سوت زدن
899,schreien::V,кричать,فریاد زدن
900,stöhnen::V,стонать,نالیدن
901,zittern::V,дрожать,لرزیدن
902,leben::V,жить,زیستن
903,leben::V,жить,زندگی کردن
904,geboren werden::V,родиться,متولد شدن
905,atmen::V,дышать,تنفس کردن
906,trinken::V,пить,نوشیدن
907,essen::V,есть,خوردن
908,essen::V,кушать,خوردن
909,schlucken::V,глотать,بلعیدن
910,schlucken::V,глотать,قورت دادن
911,müde werden::V,устать,خسته شدن
912,einschlafen::V,заснуть,خواب رفتن
913,schlafen::V,спать,خوابیدن
914,aufwachen::V,проснуться,از خواب بیدار شدن
915,aufstehen::V,встать,بیدار شدن
916,sich erholen::V,отдыхать,استراحت کردن
917,krank werden::V,заболеть,مریض شدن
918,krank sein::V,болеть,بیمار بودن
919,schmerzen::V,болеть,درد کردن
920,husten::V,кашлять,سرفه کردن
921,genesen::V,поправиться,بهبود یافتن
922,sterben::V,умереть,مردن
923,umkommen::V,погибнуть,کشته شدن
924,sich bewegen::V,двигаться,حرکت کردن
925,sich rühren::V,шевельнуться,تکان خوردن
926,sich erheben::V,встать,برخواستن
927,sich setzen::V,сесть,نشستن
928,hinfallen::V,упасть,زمین خوردن
929,laufen::V,ходить,پیاده رفتن
930,schreiten::V,шагать,قدم زدن
931,spazierengehen::V,гулять,گردش رفتن
932,eilen::V,спешить,شتاب کردن
933,sich beeilen::V,торопиться,عجله کردن
934,sausen::V,мчаться,صفیر کشیدن
935,rennen::V,бегать,دویدن
936,springen::V,прыгать,پریدن
937,klettern::V,лазать,بالا رفتن
938,schaukeln::V,раскачиваться,تاب خوردن
939,kriechen::V,ползать,خزیدن
940,schwimmen::V,плавать,شنا کردن
941,tauchen::V,нырять,غواصی کردن
942,rudern::V,грести,پارو زدن
943,fahren::V,ехать,سواره رفتن
944,fliegen::V,летать,پریدن
945,gehen::V,идти,رفتن
946,weggehen::V,уйти,رفتن
947,abfahren::V,отправиться,حرکت کردن
948,anhalten::V,остановиться,ایست کردن
949,hineingehen::V,входить,داخل شدن
950,eintreten::V,войти,وارد شدن
951,kommen::V,прийти,آمدن
952,ankommen::V,прибыть,رسیدن
953,zurückkommen::V,возвратиться,برگشتن
954,bleiben::V,остаться,ماندن
955,warten::V,ждать,منتظر بودن
956,erwarten::V,ожидать,انتظار داشتن
957,suchen::V,искать,جستجو کردن
958,finden::V,найти,یافتن
959,finden::V,найти,پیدا کردن
960,versuchen::V,пытаться,سعی کردن
961,versuchen::V,пытаться,کوشش کردن
962,vorbereiten::V,подготовить,آماده کردن
963,lieben::V,любить,عاشق بودن
964,mögen::V,любить,میل داشتن
965,mögen::V,любить,دوست داشتن
966,lachen::V,смеяться,خندیدن
967,rühren::V,растрогать,به رقت آوردن
968,weinen::V,плакать,گریه کردن
969,schimpfen::V,ругаться,فحاشی کردن
970,sich ärgern::V,сердиться,ناراحت شدن
971,sich fürchten::V,бояться,واهمه کردن
972,fürchten::V,бояться,ترسیدن
973,fliehen::V,убегать,گریختن
974,flüchten::V,убежать,فرار کردن
975,sehen::V,видеть,دیدن
976,anschauen::V,посмотреть,نگاه کردن
977,ansehen::V,смотреть,تماشا کردن
978,hören::V,слышать,شنیدن
979,zuhören::V,слушать,گوش دادن
980,probieren::V,пробовать,چشیدن
981,riechen::V,нюхать,بوییدن
982,riechen::V,нюхать,بو کردن
983,fühlen::V,чувствовать,احساس کردن
984,scheinen::V,казаться,بنظر آمدن
985,zu sehen sein::V,виднеться,دیده شدن
986,vernehmen::V,услышать,شنیدن
987,frieren::V,мерзнуть,سرد بودن
988,tun::V,делать,کردن
989,können::V,мочь,توانستن
990,können::V,уметь,توانستن
991,wollen::V,хотеть,خواستن
992,anfangen::V,начать,شروع کردن
993,beenden::V,закончить,تمام کردن
994,beenden::V,закончить,پایان دادن
995,aufhören::V,перестать,دست کشیدن
996,gelingen::V,удаться,موفق شدن
997,geraten::V,оказаться,نتیجه دادن
998,öffnen::V,открыть,گشودن
999,öffnen::V,открыть,باز کردن
1000,schließen::V,закрыть,بستن
1001,schließen::V,закрыть,قفل کردن
1002,stellen::V,поставить,گذاردن
1003,setzen::V,посадить,نشاندن
1004,legen::V,класть,گذاشتن
1005,berühren::V,трогать,دست زدن
1006,berühren::V,трогать,لمس کردن
1007,verbinden::V,связать,وصل کردن
1008,bedecken::V,покрыть,پوشاندن
1009,aufhängen::V,повесить,آویختن
1010,anzünden::V,зажечь,سوزاندن
1011,aufheben::V,поднять,برداشتن
1012,aufheben::V,поднять,بلند کردن
1013,zurücklassen::V,оставить,گذاشتن
1014,verlieren::V,потерять,گم کردن
1015,fallen lassen::V,уронить,انداختن
1016,machen::V,сделать,کردن
1017,machen::V,сделать,ساختن
1018,herstellen::V,изготовить,ساختن
1019,herstellen::V,изготовить,تولید کردن
1020,bauen::V,строить,ساختن
1021,bauen::V,строить,بنا کردن
1022,reparieren::V,чинить,درست کردن
1023,reparieren::V,чинить,تعمیر کردن
1024,verbessern::V,улучшить,بهتر کردن
1025,ändern::V,изменить,تغییر دادن
1026,graben::V,копать,کندن
1027,graben::V,копать,گود کردن
1028,beugen::V,согнуть,کج کردن
1029,biegen::V,погнуть,خم کردن
1030,drehen::V,вертеть,چرخاندن
1031,wenden::V,повернуть,برگرداندن
1032,umdrehen::V,перевернуть,برگرداندن
1033,heben::V,поднимать,برداشتن
1034,hochheben::V,поднять,برآوردن
1035,hochheben::V,поднять,بلند کردن
1036,ergreifen::V,схватить,گرفتن
1037,halten::V,держать,نگاه داشتن
1038,drücken::V,нажимать,فشار دادن
1039,drücken::V,нажимать,فشار آوردن
1040,schieben::V,толкать,هل دادن
1041,kratzen::V,скрести,خاریدن
1042,lecken::V,лизать,لیسیدن
1043,beißen::V,кусать,گاز زدن
1044,abreißen::V,оторвать,پاره کردن
1045,abschneiden::V,отрезать,بریدن
1046,abschneiden::V,отрезать,قطع کردن
1047,binden::V,вязать,بستن
1048,stecken::V,воткнуть,فرو کردن
1049,brechen::V,сломать,شکستن
1050,klopfen::V,стучать,کوبیدن
1051,hauen::V,бить,زدن
1052,kleben::V,клеить,چسباندن
1053,reiben::V,тереть,مالش دادن
1054,streichen::V,намазать,مالیدن
1055,schleifen::V,точить,تیز کردن
1056,schneiden::V,резать,چیدن
1057,schneiden::V,резать,بریدن
1058,rütteln::V,шатать,لرزاندن
1059,rütteln::V,шатать,تکان دادن
1060,schütteln::V,трясти,تکان دادن
1061,schwenken::V,махать,تاب دادن
1062,schütten::V,налить,ریختن
1063,füllen::V,наполнить,پر کردن
1064,einwickeln::V,завернуть,پیچیدن
1065,tragen::V,нести,بردن
1066,tragen::V,нести,حمل کردن
1067,schleppen::V,тащить,کشیدن
1068,ziehen::V,тянуть,کشیدن
1069,aufbewahren::V,хранить,نگهداری کردن
1070,werfen::V,бросать,انداختن
1071,werfen::V,бросать,پرتاب کردن
1072,fangen::V,ловить,گرفتن
1073,packen::V,схватить,گرفتن
1074,verstecken::V,спрятать,قایم کردن
1075,verstecken::V,спрятать,پنهان کردن
1076,teilen::V,разделить,قسمت کردن
1077,teilen::V,разделить,تقسیم کردن
1078,schicken::V,посылать,فرستادن
1079,schicken::V,посылать,ارسال کردن
1080,bringen::V,принести,آوردن
1081,hinzufügen::V,добавить,افزودن
1082,hinzufügen::V,добавить,اضافه کردن
1083,bekommen::V,достать,گرفتن
1084,erhalten::V,получить,دریافت کردن
1085,nehmen::V,взять,گرفتن
1086,nehmen::V,взять,برداشتن
1087,wählen::V,выбрать,انتخاب کردن
1088,auswählen::V,отобрать,برگزیدن
1089,bewahren::V,сохранить,حفظ کردن
1090,bewahren::V,сохранить,حفاظت کردن
1091,behindern::V,препятствовать,مانع بودن
1092,verderben::V,испортить,از بین بردن
1093,beschädigen::V,повредить,صدمه زدن
1094,zerbrechen::V,разбить,شکستن
1095,zerreißen::V,разорвать,دریدن
1096,zerreißen::V,разорвать,پاره کردن
1097,zerstören::V,разрушить,خراب کردن
1098,zerstören::V,разрушить,ویران کردن
1099,verbrennen::V,сжечь,سوزاندن
1100,geben::V,дать,دادن
1101,reichen::V,передать,دادن
1102,schenken::V,дарить,هدیه دادن
1103,versprechen::V,обещать,قول دادن
1104,versprechen::V,обещать,وعده دادن
1105,wünschen::V,желать,آرزو کردن
1106,loben::V,хвалить,ستایش کردن
1107,küssen::V,целовать,بوسیدن
1108,wiegen::V,качать,نوسان کردن
1109,zudecken::V,накрыть,پوشاندن
1110,wecken::V,разбудить,بیدار کردن
1111,zeigen::V,показать,نشان دادن
1112,führen::V,вести,رهنمائی کردن
1113,lehren::V,учить,آموختن
1114,lehren::V,учить,یاد دادن
1115,unterrichten::V,преподавать,درس دادن
1116,unterrichten::V,преподавать,تدریس کردن
1117,aufziehen::V,воспитать,تربیت کردن
1118,leiten::V,руководить,اداره کردن
1119,antreiben::V,подгонять,عجله دادن
1120,lassen::V,заставить,وادار کردن
1121,einladen::V,пригласить,دعوت کردن
1122,einladen::V,пригласить,مهمان کردن
1123,vereinigen::V,объединить,یکی کردن
1124,vereinigen::V,объединить,متحد کردن
1125,besuchen::V,посетить,دیدار کردن
1126,treffen::V,встретить,ملاقات کردن
1127,sich versammeln::V,собраться,جمع شدن
1128,spielen::V,играть,بازی کردن
1129,singen::V,петь,آواز خواندن
1130,tanzen::V,плясать,رقصیدن
1131,tanzen::V,танцевать,رقصیدن
1132,sich trennen::V,расстаться,جدا شدن
1133,verlassen::V,покинуть,ترک کردن
1134,retten::V,спасти,نجات دادن
1135,bewachen::V,охранять,حراست کردن
1136,schützen::V,уберегать,حفظ کردن
1137,verteidigen::V,защитить,دفاع کردن
1138,sich schlagen::V,драться,کتک‌کاری کردن
1139,schießen::V,стрелять,تیر زدن
1140,siegen::V,победить,پیروز شدن
1141,ärgern::V,сердить,ناراحت کردن
1142,schlagen::V,ударить,زدن
1143,schlagen::V,ударить,کوبیدن
1144,treten::V,пинать,لگد زدن
1145,stechen::V,уколоть,چاقو زدن
1146,stoßen::V,толкнуть,هل دادن
1147,stehlen::V,украсть,دزدیدن
1148,stören::V,помешать,مزاحم شدن
1149,belästigen::V,надоедать,زحمت دادن
1150,verbergen::V,скрыть,پنهان کردن
1151,täuschen::V,обмануть,گول زدن
1152,täuschen::V,обмануть,فریب دادن
1153,betrügen::V,смошенничать,گول زدن
1154,betrügen::V,смошенничать,فریب دادن
1155,töten::V,убить,کشتن
1156,wohnen::V,проживать,منزل داشتن
1157,wohnen::V,проживать,سکونت داشتن
1158,arbeiten::V,работать,کار کردن
1159,sammeln::V,собрать,جمع کردن
1160,pflücken::V,рвать,چیدن
1161,pflücken::V,срывать,چیدن
1162,jagen::V,охотиться,شکار کردن
1163,fischen::V,рыбачить,صید کردن
1164,fischen::V,рыбачить,ماهی‌گیری کردن
1165,fassen::V,поймать,گرفتن
1166,hüten::V,пасти,چراندن
1167,hüten::V,пасти,مراقبت کردن
1168,treiben::V,гнать,راندن
1169,anbinden::V,привязать,متصل کردن
1170,füttern::V,кормить,غذا دادن
1171,melken::V,доить,دوشیدن
1172,hacken::V,рубить,خرد کردن
1173,gießen::V,полить,ریختن
1174,reifen::V,созреть,رسیدن
1175,zubereiten::V,приготовить,طبخ کردن
1176,zubereiten::V,приготовить,آماده کردن
1177,kochen::V,варить,پختن
1178,kochen::V,варить,آشپزی کردن
1179,backen::V,печь,پختن
1180,braten::V,жарить,سرخ کردن
1181,umrühren::V,перемешать,هم زدن
1182,stricken::V,вязать,بافتن
1183,nähen::V,шить,دوختن
1184,färben::V,покрасить,رنگ زدن
1185,reinigen::V,очистить,پاک کردن
1186,reinigen::V,очистить,تمیز کردن
1187,waschen::V,стирать,شستن
1188,abwischen::V,вытереть,زدودن
1189,spülen::V,полоскать,شستن
1190,fegen::V,подметать,جارو کردن
1191,kehren::V,мести,جارو کردن
1192,baden::V,купаться,شنا کردن
1193,baden::V,купаться,حمام کردن
1194,sich waschen::V,мыться,شستشو کردن
1195,ausziehen::V,снять,درآوردن
1196,anziehen::V,надеть,پوشیدن
1197,sich anziehen::V,одеться,لباس پوشیدن
1198,kämmen::V,причесать,شانه زدن
1199,schmücken::V,украсить,زینت دادن
1200,sagen::V,сказать,گفتن
1201,sprechen::V,говорить,حرف زدن
1202,sprechen::V,говорить,صحبت کردن
1203,reden::V,разговаривать,حرف زدن
1204,reden::V,разговаривать,صحبت کردن
1205,sich unterhalten::V,беседовать,گپ زدن
1206,fragen::V,спросить,پرسیدن
1207,fragen::V,спросить,سؤال کردن
1208,bitten::V,просить,خواهش کردن
1209,bitten::V,просить,درخواست کردن
1210,erzählen::V,рассказать,نقل کردن
1211,erzählen::V,рассказать,حکایت کردن
1212,mitteilen::V,сообщить,خبر دادن
1213,nennen::V,назвать,نامیدن
1214,rufen::V,звать,صدا کردن
1215,prahlen::V,хвастаться,پز آمدن
1216,übersetzen::V,перевести,ترجمه کردن
1217,denken::V,думать,فکر کردن
1218,glauben::V,верить,باور کردن
1219,glauben::V,верить,عقیده داشتن
1220,bemerken::V,заметить,متوجه شدن
1221,erkennen::V,узнать,شناختن
1222,erkennen::V,узнать,تشخیص دادن
1223,begreifen::V,понять,فهمیدن
1224,begreifen::V,понять,درک کردن
1225,begreifen::V,постичь,فهمیدن
1226,begreifen::V,постичь,درک کردن
1227,verstehen::V,услышать,فهمیدن
1228,lernen::V,учиться,آموختن
1229,lernen::V,учиться,یاد گرفتن
1230,wissen::V,знать,دانستن
1231,sich erinnern an::V,вспомнить,به یاد آوردن
1232,vergessen::V,забыть,فراموش کردن
1233,messen::V,мерить,اندازه گرفتن
1234,zählen::V,считать,شمردن
1235,rechnen::V,считать,حساب کردن
1236,lesen::V,читать,خواندن
1237,malen::V,рисовать,نقاشی کردن
1238,zeichnen::V,рисовать,کشیدن
1239,zeichnen::V,рисовать,رسم کردن
1240,schreiben::V,писать,نوشتن
1241,besitzen::V,иметь,داشتن
1242,kaufen::V,купить,خریدن
1243,kaufen::V,купить,خرید کردن
1244,verkaufen::V,продать,فروختن
1245,bezahlen::V,заплатить,پرداختن
1246,zahlen::V,платить,پرداخت کردن
1247,beherrschen::V,владеть,مسلط بودن
1248,ertragen::V,вытерпеть,تحمل کردن
